game,2019,6,20191013,201910130mia,was,"Washington Redskins",17,mia,"Miami Dolphins",16
player,201910130mia,mia,HarrTr01,fumbles_rec_yds,0,,,,,
player,201910130mia,mia,HarrTr01,fumbles_rec_td,0,,,,,
player,201910130mia,mia,HarrTr01,fumbles_forced,0,,,,,
player,201910130mia,mia,LammCh00,def_int,0,,,,,
player,201910130mia,mia,LammCh00,def_int_yds,0,,,,,
player,201910130mia,mia,LammCh00,def_int_td,0,,,,,
player,201910130mia,mia,LammCh00,def_int_long,0,,,,,
player,201910130mia,mia,LammCh00,pass_defended,0,,,,,
player,201910130mia,mia,LammCh00,sacks,0.0,,,,,
player,201910130mia,mia,LammCh00,tackles_combined,1,,,,,
player,201910130mia,mia,LammCh00,tackles_solo,0,,,,,
player,201910130mia,mia,LammCh00,tackles_assists,1,,,,,
player,201910130mia,mia,LammCh00,tackles_loss,0,,,,,
player,201910130mia,mia,LammCh00,qb_hits,0,,,,,
player,201910130mia,mia,LammCh00,fumbles_rec,0,,,,,
player,201910130mia,mia,LammCh00,fumbles_rec_yds,0,,,,,
player,201910130mia,mia,LammCh00,fumbles_rec_td,0,,,,,
player,201910130mia,mia,LammCh00,fumbles_forced,0,,,,,
player,201910130mia,mia,McCaBo01,def_int,0,,,,,
player,201910130mia,mia,McCaBo01,def_int_yds,0,,,,,
player,201910130mia,mia,McCaBo01,def_int_td,0,,,,,
player,201910130mia,mia,McCaBo01,def_int_long,0,,,,,
player,201910130mia,mia,McCaBo01,pass_defended,1,,,,,
player,201910130mia,mia,McCaBo01,sacks,0.0,,,,,
player,201910130mia,mia,McCaBo01,tackles_combined,1,,,,,
player,201910130mia,mia,McCaBo01,tackles_solo,1,,,,,
player,201910130mia,mia,McCaBo01,tackles_assists,0,,,,,
player,201910130mia,mia,McCaBo01,tackles_loss,0,,,,,
player,201910130mia,mia,McCaBo01,qb_hits,0,,,,,
player,201910130mia,mia,McCaBo01,fumbles_rec,0,,,,,
player,201910130mia,mia,McCaBo01,fumbles_rec_yds,0,,,,,
player,201910130mia,mia,McCaBo01,fumbles_rec_td,0,,,,,
player,201910130mia,mia,McCaBo01,fumbles_forced,0,,,,,
player,201910130mia,mia,NeedNi00,def_int,0,,,,,
player,201910130mia,mia,NeedNi00,def_int_yds,0,,,,,
player,201910130mia,mia,NeedNi00,def_int_td,0,,,,,
player,201910130mia,mia,NeedNi00,def_int_long,0,,,,,
player,201910130mia,mia,NeedNi00,pass_defended,1,,,,,
player,201910130mia,mia,NeedNi00,sacks,0.0,,,,,
player,201910130mia,mia,NeedNi00,tackles_combined,1,,,,,
player,201910130mia,mia,NeedNi00,tackles_solo,1,,,,,
player,201910130mia,mia,NeedNi00,tackles_assists,0,,,,,
player,201910130mia,mia,NeedNi00,tackles_loss,0,,,,,
player,201910130mia,mia,NeedNi00,qb_hits,0,,,,,
player,201910130mia,mia,NeedNi00,fumbles_rec,0,,,,,
player,201910130mia,mia,NeedNi00,fumbles_rec_yds,0,,,,,
player,201910130mia,mia,NeedNi00,fumbles_rec_td,0,,,,,
player,201910130mia,mia,NeedNi00,fumbles_forced,0,,,,,
player,201910130mia,mia,ParkSt00,def_int,0,,,,,
player,201910130mia,mia,ParkSt00,def_int_yds,0,,,,,
player,201910130mia,mia,ParkSt00,def_int_td,0,,,,,
player,201910130mia,mia,ParkSt00,def_int_long,0,,,,,
player,201910130mia,mia,ParkSt00,pass_defended,0,,,,,
player,201910130mia,mia,ParkSt00,sacks,0.0,,,,,
player,201910130mia,mia,ParkSt00,tackles_combined,1,,,,,
player,201910130mia,mia,ParkSt00,tackles_solo,0,,,,,
player,201910130mia,mia,ParkSt00,tackles_assists,1,,,,,
player,201910130mia,mia,ParkSt00,tackles_loss,0,,,,,
player,201910130mia,mia,ParkSt00,qb_hits,0,,,,,
player,201910130mia,mia,ParkSt00,fumbles_rec,0,,,,,
player,201910130mia,mia,ParkSt00,fumbles_rec_yds,0,,,,,
player,201910130mia,mia,ParkSt00,fumbles_rec_td,0,,,,,
player,201910130mia,mia,ParkSt00,fumbles_forced,0,,,,,
player,201910130mia,mia,WilkCh00,def_int,0,,,,,
player,201910130mia,mia,WilkCh00,def_int_yds,0,,,,,
player,201910130mia,mia,WilkCh00,def_int_td,0,,,,,
player,201910130mia,mia,WilkCh00,def_int_long,0,,,,,
player,201910130mia,mia,WilkCh00,pass_defended,1,,,,,
player,201910130mia,mia,WilkCh00,sacks,0.0,,,,,
player,201910130mia,mia,WilkCh00,tackles_combined,1,,,,,
player,201910130mia,mia,WilkCh00,tackles_solo,1,,,,,
player,201910130mia,mia,WilkCh00,tackles_assists,0,,,,,
player,201910130mia,mia,WilkCh00,tackles_loss,0,,,,,
player,201910130mia,mia,WilkCh00,qb_hits,0,,,,,
player,201910130mia,mia,WilkCh00,fumbles_rec,0,,,,,
player,201910130mia,mia,WilkCh00,fumbles_rec_yds,0,,,,,
player,201910130mia,mia,WilkCh00,fumbles_rec_td,0,,,,,
player,201910130mia,mia,WilkCh00,fumbles_forced,0,,,,,
player,201910130mia,mia,DrakKe00,def_int,0,,,,,
player,201910130mia,mia,DrakKe00,def_int_yds,0,,,,,
player,201910130mia,mia,DrakKe00,def_int_td,0,,,,,
player,201910130mia,mia,DrakKe00,def_int_long,0,,,,,
player,201910130mia,mia,DrakKe00,pass_defended,0,,,,,
player,201910130mia,mia,DrakKe00,sacks,0.0,,,,,
player,201910130mia,mia,DrakKe00,tackles_combined,0,,,,,
player,201910130mia,mia,DrakKe00,tackles_solo,0,,,,,
player,201910130mia,mia,DrakKe00,tackles_assists,0,,,,,
player,201910130mia,mia,DrakKe00,tackles_loss,0,,,,,
player,201910130mia,mia,DrakKe00,qb_hits,0,,,,,
player,201910130mia,mia,DrakKe00,fumbles_rec,1,,,,,
player,201910130mia,mia,DrakKe00,fumbles_rec_yds,0,,,,,
player,201910130mia,mia,DrakKe00,fumbles_rec_td,0,,,,,
player,201910130mia,mia,DrakKe00,fumbles_forced,0,,,,,
player,201910130mia,mia,OLeaNi00,def_int,0,,,,,
player,201910130mia,mia,OLeaNi00,def_int_yds,0,,,,,
player,201910130mia,mia,OLeaNi00,def_int_td,0,,,,,
player,201910130mia,mia,OLeaNi00,def_int_long,0,,,,,
player,201910130mia,mia,OLeaNi00,pass_defended,0,,,,,
player,201910130mia,mia,OLeaNi00,sacks,0.0,,,,,
player,201910130mia,mia,OLeaNi00,tackles_combined,0,,,,,
player,201910130mia,mia,OLeaNi00,tackles_solo,0,,,,,
player,201910130mia,mia,OLeaNi00,tackles_assists,0,,,,,
player,201910130mia,mia,OLeaNi00,tackles_loss,0,,,,,
player,201910130mia,mia,OLeaNi00,qb_hits,0,,,,,
player,201910130mia,mia,OLeaNi00,fumbles_rec,1,,,,,
player,201910130mia,mia,OLeaNi00,fumbles_rec_yds,0,,,,,
player,201910130mia,mia,OLeaNi00,fumbles_rec_td,0,,,,,
player,201910130mia,mia,OLeaNi00,fumbles_forced,0,,,,,
player,201910130mia,was,QuinTr00,kick_ret,0,,,,,
player,201910130mia,was,QuinTr00,kick_ret_yds,0,,,,,
player,201910130mia,was,QuinTr00,kick_ret_yds_per_ret,,,,,,
player,201910130mia,was,QuinTr00,kick_ret_td,0,,,,,
player,201910130mia,was,QuinTr00,kick_ret_long,0,,,,,
player,201910130mia,was,QuinTr00,punt_ret,2,,,,,
player,201910130mia,was,QuinTr00,punt_ret_yds,14,,,,,
player,201910130mia,was,QuinTr00,punt_ret_yds_per_ret,7.0,,,,,
player,201910130mia,was,QuinTr00,punt_ret_td,0,,,,,
player,201910130mia,was,QuinTr00,punt_ret_long,15,,,,,
player,201910130mia,was,SimsSt00,kick_ret,1,,,,,
player,201910130mia,was,SimsSt00,kick_ret_yds,21,,,,,
player,201910130mia,was,SimsSt00,kick_ret_yds_per_ret,21.0,,,,,
player,201910130mia,was,SimsSt00,kick_ret_td,0,,,,,
player,201910130mia,was,SimsSt00,kick_ret_long,21,,,,,
player,201910130mia,was,SimsSt00,punt_ret,0,,,,,
player,201910130mia,was,SimsSt00,punt_ret_yds,0,,,,,
player,201910130mia,was,SimsSt00,punt_ret_yds_per_ret,,,,,,
player,201910130mia,was,SimsSt00,punt_ret_td,0,,,,,
player,201910130mia,was,SimsSt00,punt_ret_long,0,,,,,
player,201910130mia,mia,WillPr01,kick_ret,0,,,,,
player,201910130mia,mia,WillPr01,kick_ret_yds,0,,,,,
player,201910130mia,mia,WillPr01,kick_ret_yds_per_ret,,,,,,
player,201910130mia,mia,WillPr01,kick_ret_td,0,,,,,
player,201910130mia,mia,WillPr01,kick_ret_long,0,,,,,
player,201910130mia,mia,WillPr01,punt_ret,4,,,,,
player,201910130mia,mia,WillPr01,punt_ret_yds,42,,,,,
player,201910130mia,mia,WillPr01,punt_ret_yds_per_ret,10.5,,,,,
player,201910130mia,mia,WillPr01,punt_ret_td,0,,,,,
player,201910130mia,mia,WillPr01,punt_ret_long,21,,,,,
player,201910130mia,mia,DrakKe00,kick_ret,1,,,,,
player,201910130mia,mia,DrakKe00,kick_ret_yds,15,,,,,
player,201910130mia,mia,DrakKe00,kick_ret_yds_per_ret,15.0,,,,,
player,201910130mia,mia,DrakKe00,kick_ret_td,0,,,,,
player,201910130mia,mia,DrakKe00,kick_ret_long,15,,,,,
player,201910130mia,mia,DrakKe00,punt_ret,0,,,,,
player,201910130mia,mia,DrakKe00,punt_ret_yds,0,,,,,
player,201910130mia,mia,DrakKe00,punt_ret_yds_per_ret,,,,,,
player,201910130mia,mia,DrakKe00,punt_ret_td,0,,,,,
player,201910130mia,mia,DrakKe00,punt_ret_long,0,,,,,
player,201910130mia,was,HopkDu00,xpm,2,,,,,
player,201910130mia,was,HopkDu00,xpa,2,,,,,
player,201910130mia,was,HopkDu00,fgm,1,,,,,
player,201910130mia,was,HopkDu00,fga,2,,,,,
player,201910130mia,was,HopkDu00,punt,0,,,,,
player,201910130mia,was,HopkDu00,punt_yds,0,,,,,
player,201910130mia,was,HopkDu00,punt_yds_per_punt,,,,,,
player,201910130mia,was,HopkDu00,punt_long,0,,,,,
player,201910130mia,was,WayxTr00,xpm,,,,,,
player,201910130mia,was,WayxTr00,xpa,,,,,,
player,201910130mia,was,WayxTr00,fgm,,,,,,
player,201910130mia,was,WayxTr00,fga,,,,,,
player,201910130mia,was,WayxTr00,punt,7,,,,,
player,201910130mia,was,WayxTr00,punt_yds,315,,,,,
player,201910130mia,was,WayxTr00,punt_yds_per_punt,45.0,,,,,
player,201910130mia,was,WayxTr00,punt_long,53,,,,,
player,201910130mia,mia,SandJa00,xpm,1,,,,,
player,201910130mia,mia,SandJa00,xpa,1,,,,,
player,201910130mia,mia,SandJa00,fgm,1,,,,,
player,201910130mia,mia,SandJa00,fga,1,,,,,
player,201910130mia,mia,SandJa00,punt,0,,,,,
player,201910130mia,mia,SandJa00,punt_yds,0,,,,,
player,201910130mia,mia,SandJa00,punt_yds_per_punt,,,,,,
player,201910130mia,mia,SandJa00,punt_long,0,,,,,
player,201910130mia,mia,HaacMa00,xpm,,,,,,
player,201910130mia,mia,HaacMa00,xpa,,,,,,
player,201910130mia,mia,HaacMa00,fgm,,,,,,
player,201910130mia,mia,HaacMa00,fga,,,,,,
player,201910130mia,mia,HaacMa00,punt,7,,,,,
player,201910130mia,mia,HaacMa00,punt_yds,310,,,,,
player,201910130mia,mia,HaacMa00,punt_yds_per_punt,44.3,,,,,
player,201910130mia,mia,HaacMa00,punt_long,60,,,,,
player,201910130mia,mia,DeitMi00,pos,G,,,,,
player,201910130mia,mia,DeitMi00,offense,76,,,,,
player,201910130mia,mia,DeitMi00,off_pct,100%,,,,,
player,201910130mia,mia,DeitMi00,defense,0,,,,,
player,201910130mia,mia,DeitMi00,def_pct,0%,,,,,
player,201910130mia,mia,DeitMi00,special_teams,2,,,,,
player,201910130mia,mia,DeitMi00,st_pct,7%,,,,,
player,201910130mia,mia,WebbJM20,pos,T,,,,,
player,201910130mia,mia,WebbJM20,offense,76,,,,,
player,201910130mia,mia,WebbJM20,off_pct,100%,,,,,
player,201910130mia,mia,WebbJM20,defense,0,,,,,
player,201910130mia,mia,WebbJM20,def_pct,0%,,,,,
player,201910130mia,mia,WebbJM20,special_teams,2,,,,,
player,201910130mia,mia,WebbJM20,st_pct,7%,,,,,
player,201910130mia,mia,BoehEv00,pos,C,,,,,
player,201910130mia,mia,BoehEv00,offense,76,,,,,
player,201910130mia,mia,BoehEv00,off_pct,100%,,,,,
player,201910130mia,mia,BoehEv00,defense,0,,,,,
player,201910130mia,mia,BoehEv00,def_pct,0%,,,,,
player,201910130mia,mia,BoehEv00,special_teams,2,,,,,
player,201910130mia,mia,BoehEv00,st_pct,7%,,,,,
player,201910130mia,mia,DaviJe00,pos,T,,,,,
player,201910130mia,mia,DaviJe00,offense,76,,,,,
player,201910130mia,mia,DaviJe00,off_pct,100%,,,,,
player,201910130mia,mia,DaviJe00,defense,0,,,,,
player,201910130mia,mia,DaviJe00,def_pct,0%,,,,,
player,201910130mia,mia,DaviJe00,special_teams,2,,,,,
player,201910130mia,mia,DaviJe00,st_pct,7%,,,,,
player,201910130mia,mia,KilgDa00,pos,C,,,,,
player,201910130mia,mia,KilgDa00,offense,75,,,,,
player,201910130mia,mia,KilgDa00,off_pct,99%,,,,,
player,201910130mia,mia,KilgDa00,defense,0,,,,,
player,201910130mia,mia,KilgDa00,def_pct,0%,,,,,
player,201910130mia,mia,KilgDa00,special_teams,0,,,,,
player,201910130mia,mia,KilgDa00,st_pct,0%,,,,,
player,201910130mia,mia,WillPr01,pos,WR,,,,,
player,201910130mia,mia,WillPr01,offense,67,,,,,
player,201910130mia,mia,WillPr01,off_pct,88%,,,,,
player,201910130mia,mia,WillPr01,defense,0,,,,,
player,201910130mia,mia,WillPr01,def_pct,0%,,,,,
player,201910130mia,mia,WillPr01,special_teams,7,,,,,
player,201910130mia,mia,WillPr01,st_pct,23%,,,,,
player,201910130mia,mia,ParkDe01,pos,WR,,,,,
player,201910130mia,mia,ParkDe01,offense,67,,,,,
player,201910130mia,mia,ParkDe01,off_pct,88%,,,,,
player,201910130mia,mia,ParkDe01,defense,0,,,,,
player,201910130mia,mia,ParkDe01,def_pct,0%,,,,,
player,201910130mia,mia,ParkDe01,special_teams,0,,,,,
player,201910130mia,mia,ParkDe01,st_pct,0%,,,,,
player,201910130mia,mia,RoseJo01,pos,QB,,,,,
player,201910130mia,mia,RoseJo01,offense,49,,,,,
player,201910130mia,mia,RoseJo01,off_pct,64%,,,,,
player,201910130mia,mia,RoseJo01,defense,0,,,,,
player,201910130mia,mia,RoseJo01,def_pct,0%,,,,,
player,201910130mia,mia,RoseJo01,special_teams,0,,,,,
player,201910130mia,mia,RoseJo01,st_pct,0%,,,,,
player,201910130mia,mia,DrakKe00,pos,RB,,,,,
player,201910130mia,mia,DrakKe00,offense,46,,,,,
player,201910130mia,mia,DrakKe00,off_pct,61%,,,,,
player,201910130mia,mia,DrakKe00,defense,0,,,,,
player,201910130mia,mia,DrakKe00,def_pct,0%,,,,,
player,201910130mia,mia,DrakKe00,special_teams,4,,,,,
player,201910130mia,mia,DrakKe00,st_pct,13%,,,,,
player,201910130mia,mia,GesiMi00,pos,TE,,,,,
player,201910130mia,mia,GesiMi00,offense,44,,,,,
player,201910130mia,mia,GesiMi00,off_pct,58%,,,,,
player,201910130mia,mia,GesiMi00,defense,0,,,,,
player,201910130mia,mia,GesiMi00,def_pct,0%,,,,,
player,201910130mia,mia,GesiMi00,special_teams,0,,,,,
player,201910130mia,mia,GesiMi00,st_pct,0%,,,,,
player,201910130mia,mia,WaltMa00,pos,RB,,,,,
player,201910130mia,mia,WaltMa00,offense,32,,,,,
player,201910130mia,mia,WaltMa00,off_pct,42%,,,,,
player,201910130mia,mia,WaltMa00,defense,0,,,,,
player,201910130mia,mia,WaltMa00,def_pct,0%,,,,,
player,201910130mia,mia,WaltMa00,special_teams,14,,,,,
player,201910130mia,mia,WaltMa00,st_pct,47%,,,,,
player,201910130mia,mia,WilsAl02,pos,WR,,,,,
player,201910130mia,mia,WilsAl02,offense,29,,,,,
player,201910130mia,mia,WilsAl02,off_pct,38%,,,,,
player,201910130mia,mia,WilsAl02,defense,0,,,,,
player,201910130mia,mia,WilsAl02,def_pct,0%,,,,,
player,201910130mia,mia,WilsAl02,special_teams,0,,,,,
player,201910130mia,mia,WilsAl02,st_pct,0%,,,,,
player,201910130mia,mia,SmytDu00,pos,TE,,,,,
player,201910130mia,mia,SmytDu00,offense,27,,,,,
player,201910130mia,mia,SmytDu00,off_pct,36%,,,,,
player,201910130mia,mia,SmytDu00,defense,0,,,,,
player,201910130mia,mia,SmytDu00,def_pct,0%,,,,,
player,201910130mia,mia,SmytDu00,special_teams,16,,,,,
player,201910130mia,mia,SmytDu00,st_pct,53%,,,,,
player,201910130mia,mia,HurnAl01,pos,WR,,,,,
player,201910130mia,mia,HurnAl01,offense,27,,,,,
player,201910130mia,mia,HurnAl01,off_pct,36%,,,,,
player,201910130mia,mia,HurnAl01,defense,0,,,,,
player,201910130mia,mia,HurnAl01,def_pct,0%,,,,,
player,201910130mia,mia,HurnAl01,special_teams,0,,,,,
player,201910130mia,mia,HurnAl01,st_pct,0%,,,,,
player,201910130mia,mia,FitzRy00,pos,QB,,,,,
player,201910130mia,mia,FitzRy00,offense,27,,,,,
player,201910130mia,mia,FitzRy00,off_pct,36%,,,,,
player,201910130mia,mia,FitzRy00,defense,0,,,,,
player,201910130mia,mia,FitzRy00,def_pct,0%,,,,,
player,201910130mia,mia,FitzRy00,special_teams,0,,,,,
player,201910130mia,mia,FitzRy00,st_pct,0%,,,,,
player,201910130mia,mia,OLeaNi00,pos,TE,,,,,
player,201910130mia,mia,OLeaNi00,offense,19,,,,,
player,201910130mia,mia,OLeaNi00,off_pct,25%,,,,,
player,201910130mia,mia,OLeaNi00,defense,0,,,,,
player,201910130mia,mia,OLeaNi00,def_pct,0%,,,,,
player,201910130mia,mia,OLeaNi00,special_teams,0,,,,,
player,201910130mia,mia,OLeaNi00,st_pct,0%,,,,,
player,201910130mia,mia,PrinIs00,pos,T,,,,,
player,201910130mia,mia,PrinIs00,offense,9,,,,,
player,201910130mia,mia,PrinIs00,off_pct,12%,,,,,
player,201910130mia,mia,PrinIs00,defense,0,,,,,
player,201910130mia,mia,PrinIs00,def_pct,0%,,,,,
player,201910130mia,mia,PrinIs00,special_teams,2,,,,,
player,201910130mia,mia,PrinIs00,st_pct,7%,,,,,
player,201910130mia,mia,FordIs00,pos,WR,,,,,
player,201910130mia,mia,FordIs00,offense,9,,,,,
player,201910130mia,mia,FordIs00,off_pct,12%,,,,,
player,201910130mia,mia,FordIs00,defense,0,,,,,
player,201910130mia,mia,FordIs00,def_pct,0%,,,,,
player,201910130mia,mia,FordIs00,special_teams,0,,,,,
player,201910130mia,mia,FordIs00,st_pct,0%,,,,,
player,201910130mia,mia,BallKa00,pos,RB,,,,,
player,201910130mia,mia,BallKa00,offense,4,,,,,
player,201910130mia,mia,BallKa00,off_pct,5%,,,,,
player,201910130mia,mia,BallKa00,defense,0,,,,,
player,201910130mia,mia,BallKa00,def_pct,0%,,,,,
player,201910130mia,mia,BallKa00,special_teams,12,,,,,
player,201910130mia,mia,BallKa00,st_pct,40%,,,,,
player,201910130mia,mia,CalhSh01,pos,G,,,,,
player,201910130mia,mia,CalhSh01,offense,1,,,,,
player,201910130mia,mia,CalhSh01,off_pct,1%,,,,,
player,201910130mia,mia,CalhSh01,defense,0,,,,,
player,201910130mia,mia,CalhSh01,def_pct,0%,,,,,
player,201910130mia,mia,CalhSh01,special_teams,2,,,,,
player,201910130mia,mia,CalhSh01,st_pct,7%,,,,,
player,201910130mia,mia,RoweEr00,pos,CB,,,,,
player,201910130mia,mia,RoweEr00,offense,0,,,,,
player,201910130mia,mia,RoweEr00,off_pct,0%,,,,,
player,201910130mia,mia,RoweEr00,defense,59,,,,,
player,201910130mia,mia,RoweEr00,def_pct,100%,,,,,
player,201910130mia,mia,RoweEr00,special_teams,0,,,,,
player,201910130mia,mia,RoweEr00,st_pct,0%,,,,,
player,201910130mia,mia,McCaBo01,pos,FS,,,,,
player,201910130mia,mia,McCaBo01,offense,0,,,,,
player,201910130mia,mia,McCaBo01,off_pct,0%,,,,,
player,201910130mia,mia,McCaBo01,defense,58,,,,,
player,201910130mia,mia,McCaBo01,def_pct,98%,,,,,
player,201910130mia,mia,McCaBo01,special_teams,0,,,,,
player,201910130mia,mia,McCaBo01,st_pct,0%,,,,,
player,201910130mia,mia,CharTa00,pos,DE,,,,,
player,201910130mia,mia,CharTa00,offense,0,,,,,
player,201910130mia,mia,CharTa00,off_pct,0%,,,,,
player,201910130mia,mia,CharTa00,defense,55,,,,,
player,201910130mia,mia,CharTa00,def_pct,93%,,,,,
player,201910130mia,mia,CharTa00,special_teams,0,,,,,
player,201910130mia,mia,CharTa00,st_pct,0%,,,,,
player,201910130mia,mia,GodcDa00,pos,DT,,,,,
player,201910130mia,mia,GodcDa00,offense,0,,,,,
player,201910130mia,mia,GodcDa00,off_pct,0%,,,,,
player,201910130mia,mia,GodcDa00,defense,49,,,,,
player,201910130mia,mia,GodcDa00,def_pct,83%,,,,,
player,201910130mia,mia,GodcDa00,special_teams,4,,,,,
player,201910130mia,mia,GodcDa00,st_pct,13%,,,,,
player,201910130mia,mia,BakeJe00,pos,LB,,,,,
player,201910130mia,mia,BakeJe00,offense,0,,,,,
player,201910130mia,mia,BakeJe00,off_pct,0%,,,,,
player,201910130mia,mia,BakeJe00,defense,48,,,,,
player,201910130mia,mia,BakeJe00,def_pct,81%,,,,,
player,201910130mia,mia,BakeJe00,special_teams,12,,,,,
player,201910130mia,mia,BakeJe00,st_pct,40%,,,,,
player,201910130mia,mia,WebsKe00,pos,CB,,,,,
player,201910130mia,mia,WebsKe00,offense,0,,,,,
player,201910130mia,mia,WebsKe00,off_pct,0%,,,,,
player,201910130mia,mia,WebsKe00,defense,44,,,,,
player,201910130mia,mia,WebsKe00,def_pct,75%,,,,,
player,201910130mia,mia,WebsKe00,special_teams,8,,,,,
player,201910130mia,mia,WebsKe00,st_pct,27%,,,,,
player,201910130mia,mia,JoneRe99,pos,FS,,,,,
player,201910130mia,mia,JoneRe99,offense,0,,,,,
player,201910130mia,mia,JoneRe99,off_pct,0%,,,,,
player,201910130mia,mia,JoneRe99,defense,44,,,,,
player,201910130mia,mia,JoneRe99,def_pct,75%,,,,,
player,201910130mia,mia,JoneRe99,special_teams,0,,,,,
player,201910130mia,mia,JoneRe99,st_pct,0%,,,,,
player,201910130mia,mia,BiegVi00,pos,LB,,,,,
player,201910130mia,mia,BiegVi00,offense,0,,,,,
player,201910130mia,mia,BiegVi00,off_pct,0%,,,,,
player,201910130mia,mia,BiegVi00,defense,41,,,,,
player,201910130mia,mia,BiegVi00,def_pct,69%,,,,,
player,201910130mia,mia,BiegVi00,special_teams,24,,,,,
player,201910130mia,mia,BiegVi00,st_pct,80%,,,,,
player,201910130mia,mia,WilkCh00,pos,DE,,,,,
player,201910130mia,mia,WilkCh00,offense,0,,,,,
player,201910130mia,mia,WilkCh00,off_pct,0%,,,,,
player,201910130mia,mia,WilkCh00,defense,40,,,,,
player,201910130mia,mia,WilkCh00,def_pct,68%,,,,,
player,201910130mia,mia,WilkCh00,special_teams,6,,,,,
player,201910130mia,mia,WilkCh00,st_pct,20%,,,,,
player,201910130mia,mia,WiltJo01,pos,CB,,,,,
player,201910130mia,mia,WiltJo01,offense,0,,,,,
player,201910130mia,mia,WiltJo01,off_pct,0%,,,,,
player,201910130mia,mia,WiltJo01,defense,33,,,,,
player,201910130mia,mia,WiltJo01,def_pct,56%,,,,,
player,201910130mia,mia,WiltJo01,special_teams,17,,,,,
player,201910130mia,mia,WiltJo01,st_pct,57%,,,,,
player,201910130mia,mia,McMiRa02,pos,LB,,,,,
player,201910130mia,mia,McMiRa02,offense,0,,,,,
player,201910130mia,mia,McMiRa02,off_pct,0%,,,,,
player,201910130mia,mia,McMiRa02,defense,30,,,,,
player,201910130mia,mia,McMiRa02,def_pct,51%,,,,,
player,201910130mia,mia,McMiRa02,special_teams,13,,,,,
player,201910130mia,mia,McMiRa02,st_pct,43%,,,,,
player,201910130mia,mia,NeedNi00,pos,CB,,,,,
player,201910130mia,mia,NeedNi00,offense,0,,,,,
player,201910130mia,mia,NeedNi00,off_pct,0%,,,,,
player,201910130mia,mia,NeedNi00,defense,29,,,,,
player,201910130mia,mia,NeedNi00,def_pct,49%,,,,,
player,201910130mia,mia,NeedNi00,special_teams,4,,,,,
player,201910130mia,mia,NeedNi00,st_pct,13%,,,,,
player,201910130mia,mia,JenkJo00,pos,DE,,,,,
player,201910130mia,mia,JenkJo00,offense,0,,,,,
player,201910130mia,mia,JenkJo00,off_pct,0%,,,,,
player,201910130mia,mia,JenkJo00,defense,20,,,,,
player,201910130mia,mia,JenkJo00,def_pct,34%,,,,,
player,201910130mia,mia,JenkJo00,special_teams,4,,,,,
player,201910130mia,mia,JenkJo00,st_pct,13%,,,,,
player,201910130mia,mia,EguaSa00,pos,LB,,,,,
player,201910130mia,mia,EguaSa00,offense,0,,,,,
player,201910130mia,mia,EguaSa00,off_pct,0%,,,,,
player,201910130mia,mia,EguaSa00,defense,19,,,,,
player,201910130mia,mia,EguaSa00,def_pct,32%,,,,,
player,201910130mia,mia,EguaSa00,special_teams,23,,,,,
player,201910130mia,mia,EguaSa00,st_pct,77%,,,,,
player,201910130mia,mia,ParkSt00,pos,FS,,,,,
player,201910130mia,mia,ParkSt00,offense,0,,,,,
player,201910130mia,mia,ParkSt00,off_pct,0%,,,,,
player,201910130mia,mia,ParkSt00,defense,18,,,,,
player,201910130mia,mia,ParkSt00,def_pct,31%,,,,,
player,201910130mia,mia,ParkSt00,special_teams,16,,,,,
player,201910130mia,mia,ParkSt00,st_pct,53%,,,,,
player,201910130mia,mia,MossAv00,pos,DE,,,,,
player,201910130mia,mia,MossAv00,offense,0,,,,,
player,201910130mia,mia,MossAv00,off_pct,0%,,,,,
player,201910130mia,mia,MossAv00,defense,18,,,,,
player,201910130mia,mia,MossAv00,def_pct,31%,,,,,
player,201910130mia,mia,MossAv00,special_teams,2,,,,,
player,201910130mia,mia,MossAv00,st_pct,7%,,,,,
player,201910130mia,mia,LammCh00,pos,CB,,,,,
player,201910130mia,mia,LammCh00,offense,0,,,,,
player,201910130mia,mia,LammCh00,off_pct,0%,,,,,
player,201910130mia,mia,LammCh00,defense,14,,,,,
player,201910130mia,mia,LammCh00,def_pct,24%,,,,,
player,201910130mia,mia,LammCh00,special_teams,24,,,,,
player,201910130mia,mia,LammCh00,st_pct,80%,,,,,
player,201910130mia,mia,HarrTr01,pos,LB,,,,,
player,201910130mia,mia,HarrTr01,offense,0,,,,,
player,201910130mia,mia,HarrTr01,off_pct,0%,,,,,
player,201910130mia,mia,HarrTr01,defense,13,,,,,
player,201910130mia,mia,HarrTr01,def_pct,22%,,,,,
player,201910130mia,mia,HarrTr01,special_teams,1,,,,,
player,201910130mia,mia,HarrTr01,st_pct,3%,,,,,
player,201910130mia,mia,HarrCh03,pos,LB,,,,,
player,201910130mia,mia,HarrCh03,offense,0,,,,,
player,201910130mia,mia,HarrCh03,off_pct,0%,,,,,
player,201910130mia,mia,HarrCh03,defense,12,,,,,
player,201910130mia,mia,HarrCh03,def_pct,20%,,,,,
player,201910130mia,mia,HarrCh03,special_teams,4,,,,,
player,201910130mia,mia,HarrCh03,st_pct,13%,,,,,
player,201910130mia,mia,AikeWa00,pos,SS,,,,,
player,201910130mia,mia,AikeWa00,offense,0,,,,,
player,201910130mia,mia,AikeWa00,off_pct,0%,,,,,
player,201910130mia,mia,AikeWa00,defense,5,,,,,
player,201910130mia,mia,AikeWa00,def_pct,8%,,,,,
