game,2019,3,20190922,201909220kan,rav,"Baltimore Ravens",28,kan,"Kansas City Chiefs",33
player,201909220kan,kan,ThorJu00,fumbles_rec,0,,,,,
player,201909220kan,kan,ThorJu00,fumbles_rec_yds,0,,,,,
player,201909220kan,kan,ThorJu00,fumbles_rec_td,0,,,,,
player,201909220kan,kan,ThorJu00,fumbles_forced,0,,,,,
player,201909220kan,kan,WillXa00,def_int,0,,,,,
player,201909220kan,kan,WillXa00,def_int_yds,0,,,,,
player,201909220kan,kan,WillXa00,def_int_td,0,,,,,
player,201909220kan,kan,WillXa00,def_int_long,0,,,,,
player,201909220kan,kan,WillXa00,pass_defended,0,,,,,
player,201909220kan,kan,WillXa00,sacks,0.0,,,,,
player,201909220kan,kan,WillXa00,tackles_combined,2,,,,,
player,201909220kan,kan,WillXa00,tackles_solo,1,,,,,
player,201909220kan,kan,WillXa00,tackles_assists,1,,,,,
player,201909220kan,kan,WillXa00,tackles_loss,0,,,,,
player,201909220kan,kan,WillXa00,qb_hits,0,,,,,
player,201909220kan,kan,WillXa00,fumbles_rec,0,,,,,
player,201909220kan,kan,WillXa00,fumbles_rec_yds,0,,,,,
player,201909220kan,kan,WillXa00,fumbles_rec_td,0,,,,,
player,201909220kan,kan,WillXa00,fumbles_forced,0,,,,,
player,201909220kan,kan,HardMe00,def_int,0,,,,,
player,201909220kan,kan,HardMe00,def_int_yds,0,,,,,
player,201909220kan,kan,HardMe00,def_int_td,0,,,,,
player,201909220kan,kan,HardMe00,def_int_long,0,,,,,
player,201909220kan,kan,HardMe00,pass_defended,0,,,,,
player,201909220kan,kan,HardMe00,sacks,0.0,,,,,
player,201909220kan,kan,HardMe00,tackles_combined,0,,,,,
player,201909220kan,kan,HardMe00,tackles_solo,0,,,,,
player,201909220kan,kan,HardMe00,tackles_assists,0,,,,,
player,201909220kan,kan,HardMe00,tackles_loss,0,,,,,
player,201909220kan,kan,HardMe00,qb_hits,0,,,,,
player,201909220kan,kan,HardMe00,fumbles_rec,1,,,,,
player,201909220kan,kan,HardMe00,fumbles_rec_yds,0,,,,,
player,201909220kan,kan,HardMe00,fumbles_rec_td,0,,,,,
player,201909220kan,kan,HardMe00,fumbles_forced,0,,,,,
player,201909220kan,kan,MahoPa00,def_int,0,,,,,
player,201909220kan,kan,MahoPa00,def_int_yds,0,,,,,
player,201909220kan,kan,MahoPa00,def_int_td,0,,,,,
player,201909220kan,kan,MahoPa00,def_int_long,0,,,,,
player,201909220kan,kan,MahoPa00,pass_defended,0,,,,,
player,201909220kan,kan,MahoPa00,sacks,0.0,,,,,
player,201909220kan,kan,MahoPa00,tackles_combined,0,,,,,
player,201909220kan,kan,MahoPa00,tackles_solo,0,,,,,
player,201909220kan,kan,MahoPa00,tackles_assists,0,,,,,
player,201909220kan,kan,MahoPa00,tackles_loss,0,,,,,
player,201909220kan,kan,MahoPa00,qb_hits,0,,,,,
player,201909220kan,kan,MahoPa00,fumbles_rec,1,,,,,
player,201909220kan,kan,MahoPa00,fumbles_rec_yds,0,,,,,
player,201909220kan,kan,MahoPa00,fumbles_rec_td,0,,,,,
player,201909220kan,kan,MahoPa00,fumbles_forced,0,,,,,
player,201909220kan,kan,WillDa10,def_int,0,,,,,
player,201909220kan,kan,WillDa10,def_int_yds,0,,,,,
player,201909220kan,kan,WillDa10,def_int_td,0,,,,,
player,201909220kan,kan,WillDa10,def_int_long,0,,,,,
player,201909220kan,kan,WillDa10,pass_defended,0,,,,,
player,201909220kan,kan,WillDa10,sacks,0.0,,,,,
player,201909220kan,kan,WillDa10,tackles_combined,0,,,,,
player,201909220kan,kan,WillDa10,tackles_solo,0,,,,,
player,201909220kan,kan,WillDa10,tackles_assists,0,,,,,
player,201909220kan,kan,WillDa10,tackles_loss,0,,,,,
player,201909220kan,kan,WillDa10,qb_hits,0,,,,,
player,201909220kan,kan,WillDa10,fumbles_rec,1,,,,,
player,201909220kan,kan,WillDa10,fumbles_rec_yds,0,,,,,
player,201909220kan,kan,WillDa10,fumbles_rec_td,0,,,,,
player,201909220kan,kan,WillDa10,fumbles_forced,0,,,,,
player,201909220kan,rav,HillJu00,kick_ret,2,,,,,
player,201909220kan,rav,HillJu00,kick_ret_yds,47,,,,,
player,201909220kan,rav,HillJu00,kick_ret_yds_per_ret,23.5,,,,,
player,201909220kan,rav,HillJu00,kick_ret_td,0,,,,,
player,201909220kan,rav,HillJu00,kick_ret_long,25,,,,,
player,201909220kan,rav,HillJu00,punt_ret,0,,,,,
player,201909220kan,rav,HillJu00,punt_ret_yds,0,,,,,
player,201909220kan,rav,HillJu00,punt_ret_yds_per_ret,,,,,,
player,201909220kan,rav,HillJu00,punt_ret_td,0,,,,,
player,201909220kan,rav,HillJu00,punt_ret_long,0,,,,,
player,201909220kan,kan,ThomDe05,kick_ret,0,,,,,
player,201909220kan,kan,ThomDe05,kick_ret_yds,0,,,,,
player,201909220kan,kan,ThomDe05,kick_ret_yds_per_ret,,,,,,
player,201909220kan,kan,ThomDe05,kick_ret_td,0,,,,,
player,201909220kan,kan,ThomDe05,kick_ret_long,0,,,,,
player,201909220kan,kan,ThomDe05,punt_ret,1,,,,,
player,201909220kan,kan,ThomDe05,punt_ret_yds,9,,,,,
player,201909220kan,kan,ThomDe05,punt_ret_yds_per_ret,9.0,,,,,
player,201909220kan,kan,ThomDe05,punt_ret_td,0,,,,,
player,201909220kan,kan,ThomDe05,punt_ret_long,9,,,,,
player,201909220kan,rav,TuckJu00,xpm,1,,,,,
player,201909220kan,rav,TuckJu00,xpa,1,,,,,
player,201909220kan,rav,TuckJu00,fgm,1,,,,,
player,201909220kan,rav,TuckJu00,fga,1,,,,,
player,201909220kan,rav,TuckJu00,punt,0,,,,,
player,201909220kan,rav,TuckJu00,punt_yds,0,,,,,
player,201909220kan,rav,TuckJu00,punt_yds_per_punt,,,,,,
player,201909220kan,rav,TuckJu00,punt_long,0,,,,,
player,201909220kan,rav,KochSa20,xpm,,,,,,
player,201909220kan,rav,KochSa20,xpa,,,,,,
player,201909220kan,rav,KochSa20,fgm,,,,,,
player,201909220kan,rav,KochSa20,fga,,,,,,
player,201909220kan,rav,KochSa20,punt,3,,,,,
player,201909220kan,rav,KochSa20,punt_yds,153,,,,,
player,201909220kan,rav,KochSa20,punt_yds_per_punt,51.0,,,,,
player,201909220kan,rav,KochSa20,punt_long,53,,,,,
player,201909220kan,kan,ButkHa00,xpm,3,,,,,
player,201909220kan,kan,ButkHa00,xpa,4,,,,,
player,201909220kan,kan,ButkHa00,fgm,2,,,,,
player,201909220kan,kan,ButkHa00,fga,2,,,,,
player,201909220kan,kan,ButkHa00,punt,0,,,,,
player,201909220kan,kan,ButkHa00,punt_yds,0,,,,,
player,201909220kan,kan,ButkHa00,punt_yds_per_punt,,,,,,
player,201909220kan,kan,ButkHa00,punt_long,0,,,,,
player,201909220kan,kan,ColqDu20,xpm,,,,,,
player,201909220kan,kan,ColqDu20,xpa,,,,,,
player,201909220kan,kan,ColqDu20,fgm,,,,,,
player,201909220kan,kan,ColqDu20,fga,,,,,,
player,201909220kan,kan,ColqDu20,punt,2,,,,,
player,201909220kan,kan,ColqDu20,punt_yds,88,,,,,
player,201909220kan,kan,ColqDu20,punt_yds_per_punt,44.0,,,,,
player,201909220kan,kan,ColqDu20,punt_long,57,,,,,
player,201909220kan,rav,JackLa00,pass_cmp,22,,,,,
player,201909220kan,rav,JackLa00,pass_att,43,,,,,
player,201909220kan,rav,JackLa00,pass_yds,267,,,,,
player,201909220kan,rav,JackLa00,pass_first_down,14,,,,,
player,201909220kan,rav,JackLa00,pass_air_yds,140,,,,,
player,201909220kan,rav,JackLa00,pass_air_yds_per_cmp,6.4,,,,,
player,201909220kan,rav,JackLa00,pass_air_yds_per_att,3.3,,,,,
player,201909220kan,rav,JackLa00,pass_tgt_yds_per_att,11.3,,,,,
player,201909220kan,rav,JackLa00,pass_yac,127,,,,,
player,201909220kan,rav,JackLa00,pass_yac_per_cmp,5.8,,,,,
player,201909220kan,rav,JackLa00,pass_drops,0,,,,,
player,201909220kan,rav,JackLa00,pass_drop_pct,0.0,,,,,
player,201909220kan,rav,JackLa00,pass_poor_throws,15,,,,,
player,201909220kan,rav,JackLa00,pass_poor_throw_pct,34.9,,,,,
player,201909220kan,rav,JackLa00,pass_blitzed,11,,,,,
player,201909220kan,rav,JackLa00,pass_hurried,3,,,,,
player,201909220kan,rav,JackLa00,pass_hits,2,,,,,
player,201909220kan,rav,JackLa00,rush_scrambles,4,,,,,
player,201909220kan,rav,JackLa00,rush_scrambles_yds_per_att,6.8,,,,,
player,201909220kan,kan,MahoPa00,pass_cmp,27,,,,,
player,201909220kan,kan,MahoPa00,pass_att,37,,,,,
player,201909220kan,kan,MahoPa00,pass_yds,374,,,,,
player,201909220kan,kan,MahoPa00,pass_first_down,14,,,,,
player,201909220kan,kan,MahoPa00,pass_air_yds,184,,,,,
player,201909220kan,kan,MahoPa00,pass_air_yds_per_cmp,6.8,,,,,
player,201909220kan,kan,MahoPa00,pass_air_yds_per_att,5.0,,,,,
player,201909220kan,kan,MahoPa00,pass_tgt_yds_per_att,8.8,,,,,
player,201909220kan,kan,MahoPa00,pass_yac,190,,,,,
player,201909220kan,kan,MahoPa00,pass_yac_per_cmp,7.0,,,,,
player,201909220kan,kan,MahoPa00,pass_drops,1,,,,,
player,201909220kan,kan,MahoPa00,pass_drop_pct,2.7,,,,,
player,201909220kan,kan,MahoPa00,pass_poor_throws,6,,,,,
player,201909220kan,kan,MahoPa00,pass_poor_throw_pct,16.2,,,,,
player,201909220kan,kan,MahoPa00,pass_blitzed,17,,,,,
player,201909220kan,kan,MahoPa00,pass_hurried,0,,,,,
player,201909220kan,kan,MahoPa00,pass_hits,7,,,,,
player,201909220kan,kan,MahoPa00,rush_scrambles,1,,,,,
player,201909220kan,kan,MahoPa00,rush_scrambles_yds_per_att,11.0,,,,,
player,201909220kan,rav,IngrMa01,rush_att,16,,,,,
player,201909220kan,rav,IngrMa01,rush_yds,103,,,,,
player,201909220kan,rav,IngrMa01,rush_first_down,8,,,,,
player,201909220kan,rav,IngrMa01,rush_yds_before_contact,38,,,,,
player,201909220kan,rav,IngrMa01,rush_yds_bc_per_rush,2.4,,,,,
player,201909220kan,rav,IngrMa01,rush_yac,65,,,,,
player,201909220kan,rav,IngrMa01,rush_yac_per_rush,4.1,,,,,
player,201909220kan,rav,IngrMa01,rush_broken_tackles,0,,,,,
player,201909220kan,rav,IngrMa01,rush_broken_tackles_per_rush,,,,,,
player,201909220kan,rav,JackLa00,rush_att,8,,,,,
player,201909220kan,rav,JackLa00,rush_yds,46,,,,,
player,201909220kan,rav,JackLa00,rush_first_down,3,,,,,
player,201909220kan,rav,JackLa00,rush_yds_before_contact,29,,,,,
player,201909220kan,rav,JackLa00,rush_yds_bc_per_rush,3.6,,,,,
player,201909220kan,rav,JackLa00,rush_yac,17,,,,,
player,201909220kan,rav,JackLa00,rush_yac_per_rush,2.1,,,,,
player,201909220kan,rav,JackLa00,rush_broken_tackles,0,,,,,
player,201909220kan,rav,JackLa00,rush_broken_tackles_per_rush,,,,,,
player,201909220kan,rav,EdwaGu00,rush_att,7,,,,,
player,201909220kan,rav,EdwaGu00,rush_yds,53,,,,,
player,201909220kan,rav,EdwaGu00,rush_first_down,4,,,,,
player,201909220kan,rav,EdwaGu00,rush_yds_before_contact,16,,,,,
player,201909220kan,rav,EdwaGu00,rush_yds_bc_per_rush,2.3,,,,,
player,201909220kan,rav,EdwaGu00,rush_yac,37,,,,,
player,201909220kan,rav,EdwaGu00,rush_yac_per_rush,5.3,,,,,
player,201909220kan,rav,EdwaGu00,rush_broken_tackles,0,,,,,
player,201909220kan,rav,EdwaGu00,rush_broken_tackles_per_rush,,,,,,
player,201909220kan,rav,HillJu00,rush_att,1,,,,,
player,201909220kan,rav,HillJu00,rush_yds,1,,,,,
player,201909220kan,rav,HillJu00,rush_first_down,,,,,,
player,201909220kan,rav,HillJu00,rush_yds_before_contact,0,,,,,
player,201909220kan,rav,HillJu00,rush_yds_bc_per_rush,0.0,,,,,
player,201909220kan,rav,HillJu00,rush_yac,1,,,,,
player,201909220kan,rav,HillJu00,rush_yac_per_rush,1.0,,,,,
player,201909220kan,rav,HillJu00,rush_broken_tackles,0,,,,,
player,201909220kan,rav,HillJu00,rush_broken_tackles_per_rush,,,,,,
player,201909220kan,kan,WillDa10,rush_att,9,,,,,
player,201909220kan,kan,WillDa10,rush_yds,62,,,,,
player,201909220kan,kan,WillDa10,rush_first_down,2,,,,,
player,201909220kan,kan,WillDa10,rush_yds_before_contact,42,,,,,
player,201909220kan,kan,WillDa10,rush_yds_bc_per_rush,4.7,,,,,
player,201909220kan,kan,WillDa10,rush_yac,20,,,,,
player,201909220kan,kan,WillDa10,rush_yac_per_rush,2.2,,,,,
player,201909220kan,kan,WillDa10,rush_broken_tackles,0,,,,,
player,201909220kan,kan,WillDa10,rush_broken_tackles_per_rush,,,,,,
player,201909220kan,kan,McCoLe01,rush_att,8,,,,,
player,201909220kan,kan,McCoLe01,rush_yds,54,,,,,
player,201909220kan,kan,McCoLe01,rush_first_down,4,,,,,
player,201909220kan,kan,McCoLe01,rush_yds_before_contact,18,,,,,
player,201909220kan,kan,McCoLe01,rush_yds_bc_per_rush,2.3,,,,,
player,201909220kan,kan,McCoLe01,rush_yac,36,,,,,
player,201909220kan,kan,McCoLe01,rush_yac_per_rush,4.5,,,,,
player,201909220kan,kan,McCoLe01,rush_broken_tackles,0,,,,,
player,201909220kan,kan,McCoLe01,rush_broken_tackles_per_rush,,,,,,
player,201909220kan,kan,MahoPa00,rush_att,4,,,,,
player,201909220kan,kan,MahoPa00,rush_yds,9,,,,,
player,201909220kan,kan,MahoPa00,rush_first_down,1,,,,,
player,201909220kan,kan,MahoPa00,rush_yds_before_contact,8,,,,,
player,201909220kan,kan,MahoPa00,rush_yds_bc_per_rush,2.0,,,,,
player,201909220kan,kan,MahoPa00,rush_yac,1,,,,,
player,201909220kan,kan,MahoPa00,rush_yac_per_rush,0.3,,,,,
player,201909220kan,kan,MahoPa00,rush_broken_tackles,0,,,,,
player,201909220kan,kan,MahoPa00,rush_broken_tackles_per_rush,,,,,,
player,201909220kan,kan,ThomDa06,rush_att,3,,,,,
player,201909220kan,kan,ThomDa06,rush_yds,8,,,,,
player,201909220kan,kan,ThomDa06,rush_first_down,1,,,,,
player,201909220kan,kan,ThomDa06,rush_yds_before_contact,0,,,,,
player,201909220kan,kan,ThomDa06,rush_yds_bc_per_rush,0.0,,,,,
player,201909220kan,kan,ThomDa06,rush_yac,8,,,,,
player,201909220kan,kan,ThomDa06,rush_yac_per_rush,2.7,,,,,
player,201909220kan,kan,ThomDa06,rush_broken_tackles,0,,,,,
player,201909220kan,kan,ThomDa06,rush_broken_tackles_per_rush,,,,,,
player,201909220kan,kan,HardMe00,rush_att,1,,,,,
player,201909220kan,kan,HardMe00,rush_yds,7,,,,,
player,201909220kan,kan,HardMe00,rush_first_down,1,,,,,
player,201909220kan,kan,HardMe00,rush_yds_before_contact,6,,,,,
player,201909220kan,kan,HardMe00,rush_yds_bc_per_rush,6.0,,,,,
player,201909220kan,kan,HardMe00,rush_yac,1,,,,,
player,201909220kan,kan,HardMe00,rush_yac_per_rush,1.0,,,,,
player,201909220kan,kan,HardMe00,rush_broken_tackles,0,,,,,
player,201909220kan,kan,HardMe00,rush_broken_tackles_per_rush,,,,,,
player,201909220kan,rav,IngrMa01,targets,4,,,,,
player,201909220kan,rav,IngrMa01,rec,4,,,,,
player,201909220kan,rav,IngrMa01,rec_yds,32,,,,,
player,201909220kan,rav,IngrMa01,rec_first_down,2,,,,,
player,201909220kan,rav,IngrMa01,rec_air_yds,0,,,,,
player,201909220kan,rav,IngrMa01,rec_air_yds_per_rec,0.0,,,,,
player,201909220kan,rav,IngrMa01,rec_yac,32,,,,,
player,201909220kan,rav,IngrMa01,rec_yac_per_rec,8.0,,,,,
player,201909220kan,rav,IngrMa01,rec_broken_tackles,0,,,,,
player,201909220kan,rav,IngrMa01,rec_broken_tackles_per_rec,,,,,,
player,201909220kan,rav,IngrMa01,rec_drops,0,,,,,
player,201909220kan,rav,IngrMa01,rec_drop_pct,0.0,,,,,
player,201909220kan,rav,BoylNi00,targets,5,,,,,
player,201909220kan,rav,BoylNi00,rec,4,,,,,
player,201909220kan,rav,BoylNi00,rec_yds,58,,,,,
player,201909220kan,rav,BoylNi00,rec_first_down,2,,,,,
player,201909220kan,rav,BoylNi00,rec_air_yds,18,,,,,
player,201909220kan,rav,BoylNi00,rec_air_yds_per_rec,4.5,,,,,
player,201909220kan,rav,BoylNi00,rec_yac,40,,,,,
player,201909220kan,rav,BoylNi00,rec_yac_per_rec,10.0,,,,,
player,201909220kan,rav,BoylNi00,rec_broken_tackles,0,,,,,
player,201909220kan,rav,BoylNi00,rec_broken_tackles_per_rec,,,,,,
player,201909220kan,rav,BoylNi00,rec_drops,0,,,,,
player,201909220kan,rav,BoylNi00,rec_drop_pct,0.0,,,,,
player,201909220kan,rav,SneaWi00,targets,5,,,,,
player,201909220kan,rav,SneaWi00,rec,3,,,,,
player,201909220kan,rav,SneaWi00,rec_yds,47,,,,,
player,201909220kan,rav,SneaWi00,rec_first_down,3,,,,,
player,201909220kan,rav,SneaWi00,rec_air_yds,31,,,,,
player,201909220kan,rav,SneaWi00,rec_air_yds_per_rec,10.3,,,,,
player,201909220kan,rav,SneaWi00,rec_yac,16,,,,,
player,201909220kan,rav,SneaWi00,rec_yac_per_rec,5.3,,,,,
player,201909220kan,rav,SneaWi00,rec_broken_tackles,0,,,,,
player,201909220kan,rav,SneaWi00,rec_broken_tackles_per_rec,,,,,,
player,201909220kan,rav,SneaWi00,rec_drops,0,,,,,
player,201909220kan,rav,SneaWi00,rec_drop_pct,0.0,,,,,
player,201909220kan,rav,AndrMa00,targets,7,,,,,
player,201909220kan,rav,AndrMa00,rec,3,,,,,
player,201909220kan,rav,AndrMa00,rec_yds,15,,,,,
player,201909220kan,rav,AndrMa00,rec_first_down,1,,,,,
player,201909220kan,rav,AndrMa00,rec_air_yds,12,,,,,
player,201909220kan,rav,AndrMa00,rec_air_yds_per_rec,4.0,,,,,
player,201909220kan,rav,AndrMa00,rec_yac,3,,,,,
player,201909220kan,rav,AndrMa00,rec_yac_per_rec,1.0,,,,,
player,201909220kan,rav,AndrMa00,rec_broken_tackles,0,,,,,
player,201909220kan,rav,AndrMa00,rec_broken_tackles_per_rec,,,,,,
player,201909220kan,rav,AndrMa00,rec_drops,0,,,,,
player,201909220kan,rav,AndrMa00,rec_drop_pct,0.0,,,,,
player,201909220kan,rav,BrowMa04,targets,9,,,,,
player,201909220kan,rav,BrowMa04,rec,2,,,,,
player,201909220kan,rav,BrowMa04,rec_yds,49,,,,,
player,201909220kan,rav,BrowMa04,rec_first_down,2,,,,,
player,201909220kan,rav,BrowMa04,rec_air_yds,44,,,,,
player,201909220kan,rav,BrowMa04,rec_air_yds_per_rec,22.0,,,,,
player,201909220kan,rav,BrowMa04,rec_yac,5,,,,,
player,201909220kan,rav,BrowMa04,rec_yac_per_rec,2.5,,,,,
player,201909220kan,rav,BrowMa04,rec_broken_tackles,0,,,,,
player,201909220kan,rav,BrowMa04,rec_broken_tackles_per_rec,,,,,,
player,201909220kan,rav,BrowMa04,rec_drops,0,,,,,
player,201909220kan,rav,BrowMa04,rec_drop_pct,0.0,,,,,
player,201909220kan,rav,EdwaGu00,targets,2,,,,,
player,201909220kan,rav,EdwaGu00,rec,2,,,,,
player,201909220kan,rav,EdwaGu00,rec_yds,15,,,,,
player,201909220kan,rav,EdwaGu00,rec_first_down,1,,,,,
player,201909220kan,rav,EdwaGu00,rec_air_yds,-5,,,,,
player,201909220kan,rav,EdwaGu00,rec_air_yds_per_rec,-2.5,,,,,
player,201909220kan,rav,EdwaGu00,rec_yac,20,,,,,
player,201909220kan,rav,EdwaGu00,rec_yac_per_rec,10.0,,,,,
player,201909220kan,rav,EdwaGu00,rec_broken_tackles,0,,,,,
player,201909220kan,rav,EdwaGu00,rec_broken_tackles_per_rec,,,,,,
player,201909220kan,rav,EdwaGu00,rec_drops,0,,,,,
player,201909220kan,rav,EdwaGu00,rec_drop_pct,0.0,,,,,
player,201909220kan,rav,HursHa00,targets,5,,,,,
player,201909220kan,rav,HursHa00,rec,2,,,,,
player,201909220kan,rav,HursHa00,rec_yds,14,,,,,
player,201909220kan,rav,HursHa00,rec_first_down,1,,,,,
player,201909220kan,rav,HursHa00,rec_air_yds,8,,,,,
player,201909220kan,rav,HursHa00,rec_air_yds_per_rec,4.0,,,,,
player,201909220kan,rav,HursHa00,rec_yac,6,,,,,
player,201909220kan,rav,HursHa00,rec_yac_per_rec,3.0,,,,,
player,201909220kan,rav,HursHa00,rec_broken_tackles,0,,,,,
player,201909220kan,rav,HursHa00,rec_broken_tackles_per_rec,,,,,,
player,201909220kan,rav,HursHa00,rec_drops,0,,,,,
player,201909220kan,rav,HursHa00,rec_drop_pct,0.0,,,,,
player,201909220kan,rav,RobeSe00,targets,2,,,,,
player,201909220kan,rav,RobeSe00,rec,2,,,,,
player,201909220kan,rav,RobeSe00,rec_yds,37,,,,,
player,201909220kan,rav,RobeSe00,rec_first_down,2,,,,,
player,201909220kan,rav,RobeSe00,rec_air_yds,32,,,,,
player,201909220kan,rav,RobeSe00,rec_air_yds_per_rec,16.0,,,,,
player,201909220kan,rav,RobeSe00,rec_yac,5,,,,,
player,201909220kan,rav,RobeSe00,rec_yac_per_rec,2.5,,,,,
player,201909220kan,rav,RobeSe00,rec_broken_tackles,0,,,,,
player,201909220kan,rav,RobeSe00,rec_broken_tackles_per_rec,,,,,,
player,201909220kan,rav,RobeSe00,rec_drops,0,,,,,
player,201909220kan,rav,RobeSe00,rec_drop_pct,0.0,,,,,
player,201909220kan,rav,HillJu00,targets,3,,,,,
player,201909220kan,rav,HillJu00,rec,0,,,,,
player,201909220kan,rav,HillJu00,rec_yds,0,,,,,
player,201909220kan,rav,HillJu00,rec_first_down,,,,,,
player,201909220kan,rav,HillJu00,rec_air_yds,0,,,,,
player,201909220kan,rav,HillJu00,rec_air_yds_per_rec,,,,,,
player,201909220kan,rav,HillJu00,rec_yac,0,,,,,
player,201909220kan,rav,HillJu00,rec_yac_per_rec,,,,,,
player,201909220kan,rav,HillJu00,rec_broken_tackles,0,,,,,
player,201909220kan,rav,HillJu00,rec_broken_tackles_per_rec,,,,,,
player,201909220kan,rav,HillJu00,rec_drops,0,,,,,
player,201909220kan,rav,HillJu00,rec_drop_pct,0.0,,,,,
player,201909220kan,rav,BoykMi00,targets,1,,,,,
player,201909220kan,rav,BoykMi00,rec,0,,,,,
player,201909220kan,rav,BoykMi00,rec_yds,0,,,,,
player,201909220kan,rav,BoykMi00,rec_first_down,,,,,,
player,201909220kan,rav,BoykMi00,rec_air_yds,0,,,,,
player,201909220kan,rav,BoykMi00,rec_air_yds_per_rec,,,,,,
player,201909220kan,rav,BoykMi00,rec_yac,0,,,,,
player,201909220kan,rav,BoykMi00,rec_yac_per_rec,,,,,,
player,201909220kan,rav,BoykMi00,rec_broken_tackles,0,,,,,
player,201909220kan,rav,BoykMi00,rec_broken_tackles_per_rec,,,,,,
player,201909220kan,rav,BoykMi00,rec_drops,0,,,,,
player,201909220kan,rav,BoykMi00,rec_drop_pct,0.0,,,,,
player,201909220kan,kan,KelcTr00,targets,8,,,,,
player,201909220kan,kan,KelcTr00,rec,7,,,,,
player,201909220kan,kan,KelcTr00,rec_yds,89,,,,,
player,201909220kan,kan,KelcTr00,rec_first_down,5,,,,,
player,201909220kan,kan,KelcTr00,rec_air_yds,73,,,,,
player,201909220kan,kan,KelcTr00,rec_air_yds_per_rec,10.4,,,,,
player,201909220kan,kan,KelcTr00,rec_yac,16,,,,,
player,201909220kan,kan,KelcTr00,rec_yac_per_rec,2.3,,,,,
player,201909220kan,kan,KelcTr00,rec_broken_tackles,0,,,,,
player,201909220kan,kan,KelcTr00,rec_broken_tackles_per_rec,,,,,,
player,201909220kan,kan,KelcTr00,rec_drops,0,,,,,
player,201909220kan,kan,KelcTr00,rec_drop_pct,0.0,,,,,
player,201909220kan,kan,WatkSa00,targets,8,,,,,
player,201909220kan,kan,WatkSa00,rec,5,,,,,
player,201909220kan,kan,WatkSa00,rec_yds,64,,,,,
player,201909220kan,kan,WatkSa00,rec_first_down,2,,,,,
player,201909220kan,kan,WatkSa00,rec_air_yds,45,,,,,
player,201909220kan,kan,WatkSa00,rec_air_yds_per_rec,9.0,,,,,
player,201909220kan,kan,WatkSa00,rec_yac,19,,,,,
player,201909220kan,kan,WatkSa00,rec_yac_per_rec,3.8,,,,,
player,201909220kan,kan,WatkSa00,rec_broken_tackles,0,,,,,
player,201909220kan,kan,WatkSa00,rec_broken_tackles_per_rec,,,,,,
player,201909220kan,kan,WatkSa00,rec_drops,1,,,,,
player,201909220kan,kan,WatkSa00,rec_drop_pct,12.5,,,,,
player,201909220kan,kan,WillDa10,targets,5,,,,,
player,201909220kan,kan,WillDa10,rec,5,,,,,
player,201909220kan,kan,WillDa10,rec_yds,47,,,,,
player,201909220kan,kan,WillDa10,rec_first_down,2,,,,,
player,201909220kan,kan,WillDa10,rec_air_yds,-9,,,,,
player,201909220kan,kan,WillDa10,rec_air_yds_per_rec,-1.8,,,,,
player,201909220kan,kan,WillDa10,rec_yac,56,,,,,
player,201909220kan,kan,WillDa10,rec_yac_per_rec,11.2,,,,,
player,201909220kan,kan,WillDa10,rec_broken_tackles,0,,,,,
player,201909220kan,kan,WillDa10,rec_broken_tackles_per_rec,,,,,,
player,201909220kan,kan,WillDa10,rec_drops,0,,,,,
player,201909220kan,kan,WillDa10,rec_drop_pct,0.0,,,,,
player,201909220kan,kan,RobiDe01,targets,4,,,,,
player,201909220kan,kan,RobiDe01,rec,3,,,,,
player,201909220kan,kan,RobiDe01,rec_yds,43,,,,,
player,201909220kan,kan,RobiDe01,rec_first_down,2,,,,,
player,201909220kan,kan,RobiDe01,rec_air_yds,43,,,,,
player,201909220kan,kan,RobiDe01,rec_air_yds_per_rec,14.3,,,,,
player,201909220kan,kan,RobiDe01,rec_yac,0,,,,,
player,201909220kan,kan,RobiDe01,rec_yac_per_rec,0.0,,,,,
player,201909220kan,kan,RobiDe01,rec_broken_tackles,0,,,,,
player,201909220kan,kan,RobiDe01,rec_broken_tackles_per_rec,,,,,,
player,201909220kan,kan,RobiDe01,rec_drops,0,,,,,
player,201909220kan,kan,RobiDe01,rec_drop_pct,0.0,,,,,
player,201909220kan,kan,McCoLe01,targets,3,,,,,
player,201909220kan,kan,McCoLe01,rec,3,,,,,
player,201909220kan,kan,McCoLe01,rec_yds,26,,,,,
player,201909220kan,kan,McCoLe01,rec_first_down,1,,,,,
player,201909220kan,kan,McCoLe01,rec_air_yds,-4,,,,,
player,201909220kan,kan,McCoLe01,rec_air_yds_per_rec,-1.3,,,,,
player,201909220kan,kan,McCoLe01,rec_yac,30,,,,,
player,201909220kan,kan,McCoLe01,rec_yac_per_rec,10.0,,,,,
player,201909220kan,kan,McCoLe01,rec_broken_tackles,0,,,,,
player,201909220kan,kan,McCoLe01,rec_broken_tackles_per_rec,,,,,,
player,201909220kan,kan,McCoLe01,rec_drops,0,,,,,
player,201909220kan,kan,McCoLe01,rec_drop_pct,0.0,,,,,
player,201909220kan,kan,HardMe00,targets,5,,,,,
player,201909220kan,kan,HardMe00,rec,2,,,,,
player,201909220kan,kan,HardMe00,rec_yds,97,,,,,
player,201909220kan,kan,HardMe00,rec_first_down,2,,,,,
player,201909220kan,kan,HardMe00,rec_air_yds,30,,,,,
player,201909220kan,kan,HardMe00,rec_air_yds_per_rec,15.0,,,,,
player,201909220kan,kan,HardMe00,rec_yac,67,,,,,
