game,2019,3,20190922,201909220dal,mia,"Miami Dolphins",6,dal,"Dallas Cowboys",31
player,201909220dal,dal,ElliEz00,rec_broken_tackles,0,,,,,
player,201909220dal,dal,ElliEz00,rec_broken_tackles_per_rec,,,,,,
player,201909220dal,dal,ElliEz00,rec_drops,0,,,,,
player,201909220dal,dal,ElliEz00,rec_drop_pct,0.0,,,,,
player,201909220dal,dal,CobbRa00,targets,4,,,,,
player,201909220dal,dal,CobbRa00,rec,2,,,,,
player,201909220dal,dal,CobbRa00,rec_yds,23,,,,,
player,201909220dal,dal,CobbRa00,rec_first_down,1,,,,,
player,201909220dal,dal,CobbRa00,rec_air_yds,9,,,,,
player,201909220dal,dal,CobbRa00,rec_air_yds_per_rec,4.5,,,,,
player,201909220dal,dal,CobbRa00,rec_yac,14,,,,,
player,201909220dal,dal,CobbRa00,rec_yac_per_rec,7.0,,,,,
player,201909220dal,dal,CobbRa00,rec_broken_tackles,0,,,,,
player,201909220dal,dal,CobbRa00,rec_broken_tackles_per_rec,,,,,,
player,201909220dal,dal,CobbRa00,rec_drops,0,,,,,
player,201909220dal,dal,CobbRa00,rec_drop_pct,0.0,,,,,
player,201909220dal,dal,JarwBl00,targets,3,,,,,
player,201909220dal,dal,JarwBl00,rec,1,,,,,
player,201909220dal,dal,JarwBl00,rec_yds,3,,,,,
player,201909220dal,dal,JarwBl00,rec_first_down,,,,,,
player,201909220dal,dal,JarwBl00,rec_air_yds,2,,,,,
player,201909220dal,dal,JarwBl00,rec_air_yds_per_rec,2.0,,,,,
player,201909220dal,dal,JarwBl00,rec_yac,1,,,,,
player,201909220dal,dal,JarwBl00,rec_yac_per_rec,1.0,,,,,
player,201909220dal,dal,JarwBl00,rec_broken_tackles,0,,,,,
player,201909220dal,dal,JarwBl00,rec_broken_tackles_per_rec,,,,,,
player,201909220dal,dal,JarwBl00,rec_drops,1,,,,,
player,201909220dal,dal,JarwBl00,rec_drop_pct,33.3,,,,,
player,201909220dal,dal,WilsCe01,targets,1,,,,,
player,201909220dal,dal,WilsCe01,rec,0,,,,,
player,201909220dal,dal,WilsCe01,rec_yds,0,,,,,
player,201909220dal,dal,WilsCe01,rec_first_down,,,,,,
player,201909220dal,dal,WilsCe01,rec_air_yds,0,,,,,
player,201909220dal,dal,WilsCe01,rec_air_yds_per_rec,,,,,,
player,201909220dal,dal,WilsCe01,rec_yac,0,,,,,
player,201909220dal,dal,WilsCe01,rec_yac_per_rec,,,,,,
player,201909220dal,dal,WilsCe01,rec_broken_tackles,0,,,,,
player,201909220dal,dal,WilsCe01,rec_broken_tackles_per_rec,,,,,,
player,201909220dal,dal,WilsCe01,rec_drops,0,,,,,
player,201909220dal,dal,WilsCe01,rec_drop_pct,0.0,,,,,
player,201909220dal,dal,WillCo00,pos,G,,,,,
player,201909220dal,dal,WillCo00,offense,72,,,,,
player,201909220dal,dal,WillCo00,off_pct,100%,,,,,
player,201909220dal,dal,WillCo00,defense,0,,,,,
player,201909220dal,dal,WillCo00,def_pct,0%,,,,,
player,201909220dal,dal,WillCo00,special_teams,6,,,,,
player,201909220dal,dal,WillCo00,st_pct,21%,,,,,
player,201909220dal,dal,FredTr00,pos,C,,,,,
player,201909220dal,dal,FredTr00,offense,72,,,,,
player,201909220dal,dal,FredTr00,off_pct,100%,,,,,
player,201909220dal,dal,FredTr00,defense,0,,,,,
player,201909220dal,dal,FredTr00,def_pct,0%,,,,,
player,201909220dal,dal,FredTr00,special_teams,6,,,,,
player,201909220dal,dal,FredTr00,st_pct,21%,,,,,
player,201909220dal,dal,CollLa01,pos,T,,,,,
player,201909220dal,dal,CollLa01,offense,72,,,,,
player,201909220dal,dal,CollLa01,off_pct,100%,,,,,
player,201909220dal,dal,CollLa01,defense,0,,,,,
player,201909220dal,dal,CollLa01,def_pct,0%,,,,,
player,201909220dal,dal,CollLa01,special_teams,6,,,,,
player,201909220dal,dal,CollLa01,st_pct,21%,,,,,
player,201909220dal,dal,SmitTy00,pos,T,,,,,
player,201909220dal,dal,SmitTy00,offense,72,,,,,
player,201909220dal,dal,SmitTy00,off_pct,100%,,,,,
player,201909220dal,dal,SmitTy00,defense,0,,,,,
player,201909220dal,dal,SmitTy00,def_pct,0%,,,,,
player,201909220dal,dal,SmitTy00,special_teams,6,,,,,
player,201909220dal,dal,SmitTy00,st_pct,21%,,,,,
player,201909220dal,dal,PresDa01,pos,QB,,,,,
player,201909220dal,dal,PresDa01,offense,72,,,,,
player,201909220dal,dal,PresDa01,off_pct,100%,,,,,
player,201909220dal,dal,PresDa01,defense,0,,,,,
player,201909220dal,dal,PresDa01,def_pct,0%,,,,,
player,201909220dal,dal,PresDa01,special_teams,0,,,,,
player,201909220dal,dal,PresDa01,st_pct,0%,,,,,
player,201909220dal,dal,MartZa00,pos,G,,,,,
player,201909220dal,dal,MartZa00,offense,72,,,,,
player,201909220dal,dal,MartZa00,off_pct,100%,,,,,
player,201909220dal,dal,MartZa00,defense,0,,,,,
player,201909220dal,dal,MartZa00,def_pct,0%,,,,,
player,201909220dal,dal,MartZa00,special_teams,0,,,,,
player,201909220dal,dal,MartZa00,st_pct,0%,,,,,
player,201909220dal,dal,SmitDe04,pos,WR,,,,,
player,201909220dal,dal,SmitDe04,offense,66,,,,,
player,201909220dal,dal,SmitDe04,off_pct,92%,,,,,
player,201909220dal,dal,SmitDe04,defense,0,,,,,
player,201909220dal,dal,SmitDe04,def_pct,0%,,,,,
player,201909220dal,dal,SmitDe04,special_teams,0,,,,,
player,201909220dal,dal,SmitDe04,st_pct,0%,,,,,
player,201909220dal,dal,CoopAm00,pos,WR,,,,,
player,201909220dal,dal,CoopAm00,offense,61,,,,,
player,201909220dal,dal,CoopAm00,off_pct,85%,,,,,
player,201909220dal,dal,CoopAm00,defense,0,,,,,
player,201909220dal,dal,CoopAm00,def_pct,0%,,,,,
player,201909220dal,dal,CoopAm00,special_teams,0,,,,,
player,201909220dal,dal,CoopAm00,st_pct,0%,,,,,
player,201909220dal,dal,CobbRa00,pos,WR,,,,,
player,201909220dal,dal,CobbRa00,offense,53,,,,,
player,201909220dal,dal,CobbRa00,off_pct,74%,,,,,
player,201909220dal,dal,CobbRa00,defense,0,,,,,
player,201909220dal,dal,CobbRa00,def_pct,0%,,,,,
player,201909220dal,dal,CobbRa00,special_teams,1,,,,,
player,201909220dal,dal,CobbRa00,st_pct,4%,,,,,
player,201909220dal,dal,ElliEz00,pos,RB,,,,,
player,201909220dal,dal,ElliEz00,offense,48,,,,,
player,201909220dal,dal,ElliEz00,off_pct,67%,,,,,
player,201909220dal,dal,ElliEz00,defense,0,,,,,
player,201909220dal,dal,ElliEz00,def_pct,0%,,,,,
player,201909220dal,dal,ElliEz00,special_teams,0,,,,,
player,201909220dal,dal,ElliEz00,st_pct,0%,,,,,
player,201909220dal,dal,WittJa00,pos,TE,,,,,
player,201909220dal,dal,WittJa00,offense,37,,,,,
player,201909220dal,dal,WittJa00,off_pct,51%,,,,,
player,201909220dal,dal,WittJa00,defense,0,,,,,
player,201909220dal,dal,WittJa00,def_pct,0%,,,,,
player,201909220dal,dal,WittJa00,special_teams,6,,,,,
player,201909220dal,dal,WittJa00,st_pct,21%,,,,,
player,201909220dal,dal,JarwBl00,pos,TE,,,,,
player,201909220dal,dal,JarwBl00,offense,35,,,,,
player,201909220dal,dal,JarwBl00,off_pct,49%,,,,,
player,201909220dal,dal,JarwBl00,defense,0,,,,,
player,201909220dal,dal,JarwBl00,def_pct,0%,,,,,
player,201909220dal,dal,JarwBl00,special_teams,7,,,,,
player,201909220dal,dal,JarwBl00,st_pct,25%,,,,,
player,201909220dal,dal,PollTo00,pos,RB,,,,,
player,201909220dal,dal,PollTo00,offense,23,,,,,
player,201909220dal,dal,PollTo00,off_pct,32%,,,,,
player,201909220dal,dal,PollTo00,defense,0,,,,,
player,201909220dal,dal,PollTo00,def_pct,0%,,,,,
player,201909220dal,dal,PollTo00,special_teams,7,,,,,
player,201909220dal,dal,PollTo00,st_pct,25%,,,,,
player,201909220dal,dal,WilsCe01,pos,WR,,,,,
player,201909220dal,dal,WilsCe01,offense,14,,,,,
player,201909220dal,dal,WilsCe01,off_pct,19%,,,,,
player,201909220dal,dal,WilsCe01,defense,0,,,,,
player,201909220dal,dal,WilsCe01,def_pct,0%,,,,,
player,201909220dal,dal,WilsCe01,special_teams,9,,,,,
player,201909220dal,dal,WilsCe01,st_pct,32%,,,,,
player,201909220dal,dal,SchuDa00,pos,TE,,,,,
player,201909220dal,dal,SchuDa00,offense,14,,,,,
player,201909220dal,dal,SchuDa00,off_pct,19%,,,,,
player,201909220dal,dal,SchuDa00,defense,0,,,,,
player,201909220dal,dal,SchuDa00,def_pct,0%,,,,,
player,201909220dal,dal,SchuDa00,special_teams,4,,,,,
player,201909220dal,dal,SchuDa00,st_pct,14%,,,,,
player,201909220dal,dal,OlawJa00,pos,FB,,,,,
player,201909220dal,dal,OlawJa00,offense,9,,,,,
player,201909220dal,dal,OlawJa00,off_pct,13%,,,,,
player,201909220dal,dal,OlawJa00,defense,0,,,,,
player,201909220dal,dal,OlawJa00,def_pct,0%,,,,,
player,201909220dal,dal,OlawJa00,special_teams,18,,,,,
player,201909220dal,dal,OlawJa00,st_pct,64%,,,,,
player,201909220dal,dal,ThomDa05,pos,FS,,,,,
player,201909220dal,dal,ThomDa05,offense,0,,,,,
player,201909220dal,dal,ThomDa05,off_pct,0%,,,,,
player,201909220dal,dal,ThomDa05,defense,70,,,,,
player,201909220dal,dal,ThomDa05,def_pct,100%,,,,,
player,201909220dal,dal,ThomDa05,special_teams,6,,,,,
player,201909220dal,dal,ThomDa05,st_pct,21%,,,,,
player,201909220dal,dal,HeatJe00,pos,SS,,,,,
player,201909220dal,dal,HeatJe00,offense,0,,,,,
player,201909220dal,dal,HeatJe00,off_pct,0%,,,,,
player,201909220dal,dal,HeatJe00,defense,62,,,,,
player,201909220dal,dal,HeatJe00,def_pct,89%,,,,,
player,201909220dal,dal,HeatJe00,special_teams,13,,,,,
player,201909220dal,dal,HeatJe00,st_pct,47%,,,,,
player,201909220dal,dal,AwuzCh00,pos,CB,,,,,
player,201909220dal,dal,AwuzCh00,offense,0,,,,,
player,201909220dal,dal,AwuzCh00,off_pct,0%,,,,,
player,201909220dal,dal,AwuzCh00,defense,62,,,,,
player,201909220dal,dal,AwuzCh00,def_pct,89%,,,,,
player,201909220dal,dal,AwuzCh00,special_teams,4,,,,,
player,201909220dal,dal,AwuzCh00,st_pct,14%,,,,,
player,201909220dal,dal,VandLe00,pos,LB,,,,,
player,201909220dal,dal,VandLe00,offense,0,,,,,
player,201909220dal,dal,VandLe00,off_pct,0%,,,,,
player,201909220dal,dal,VandLe00,defense,62,,,,,
player,201909220dal,dal,VandLe00,def_pct,89%,,,,,
player,201909220dal,dal,VandLe00,special_teams,4,,,,,
player,201909220dal,dal,VandLe00,st_pct,14%,,,,,
player,201909220dal,dal,BrowAn02,pos,CB,,,,,
player,201909220dal,dal,BrowAn02,offense,0,,,,,
player,201909220dal,dal,BrowAn02,off_pct,0%,,,,,
player,201909220dal,dal,BrowAn02,defense,58,,,,,
player,201909220dal,dal,BrowAn02,def_pct,83%,,,,,
player,201909220dal,dal,BrowAn02,special_teams,6,,,,,
player,201909220dal,dal,BrowAn02,st_pct,21%,,,,,
player,201909220dal,dal,LawrDe00,pos,DE,,,,,
player,201909220dal,dal,LawrDe00,offense,0,,,,,
player,201909220dal,dal,LawrDe00,off_pct,0%,,,,,
player,201909220dal,dal,LawrDe00,defense,49,,,,,
player,201909220dal,dal,LawrDe00,def_pct,70%,,,,,
player,201909220dal,dal,LawrDe00,special_teams,4,,,,,
player,201909220dal,dal,LawrDe00,st_pct,14%,,,,,
player,201909220dal,dal,SmitJa05,pos,LB,,,,,
player,201909220dal,dal,SmitJa05,offense,0,,,,,
player,201909220dal,dal,SmitJa05,off_pct,0%,,,,,
player,201909220dal,dal,SmitJa05,defense,45,,,,,
player,201909220dal,dal,SmitJa05,def_pct,64%,,,,,
player,201909220dal,dal,SmitJa05,special_teams,3,,,,,
player,201909220dal,dal,SmitJa05,st_pct,11%,,,,,
player,201909220dal,dal,QuinRo00,pos,DE,,,,,
player,201909220dal,dal,QuinRo00,offense,0,,,,,
player,201909220dal,dal,QuinRo00,off_pct,0%,,,,,
player,201909220dal,dal,QuinRo00,defense,44,,,,,
player,201909220dal,dal,QuinRo00,def_pct,63%,,,,,
player,201909220dal,dal,QuinRo00,special_teams,3,,,,,
player,201909220dal,dal,QuinRo00,st_pct,11%,,,,,
player,201909220dal,dal,JoneBy00,pos,CB,,,,,
player,201909220dal,dal,JoneBy00,offense,0,,,,,
player,201909220dal,dal,JoneBy00,off_pct,0%,,,,,
player,201909220dal,dal,JoneBy00,defense,42,,,,,
player,201909220dal,dal,JoneBy00,def_pct,60%,,,,,
player,201909220dal,dal,JoneBy00,special_teams,14,,,,,
player,201909220dal,dal,JoneBy00,st_pct,50%,,,,,
player,201909220dal,dal,CollMa00,pos,DT,,,,,
player,201909220dal,dal,CollMa00,offense,0,,,,,
player,201909220dal,dal,CollMa00,off_pct,0%,,,,,
player,201909220dal,dal,CollMa00,defense,42,,,,,
player,201909220dal,dal,CollMa00,def_pct,60%,,,,,
player,201909220dal,dal,CollMa00,special_teams,4,,,,,
player,201909220dal,dal,CollMa00,st_pct,14%,,,,,
player,201909220dal,dal,CoviCh00,pos,DE,,,,,
player,201909220dal,dal,CoviCh00,offense,0,,,,,
player,201909220dal,dal,CoviCh00,off_pct,0%,,,,,
player,201909220dal,dal,CoviCh00,defense,41,,,,,
player,201909220dal,dal,CoviCh00,def_pct,59%,,,,,
player,201909220dal,dal,CoviCh00,special_teams,1,,,,,
player,201909220dal,dal,CoviCh00,st_pct,4%,,,,,
player,201909220dal,dal,HillTr00,pos,DT,,,,,
player,201909220dal,dal,HillTr00,offense,0,,,,,
player,201909220dal,dal,HillTr00,off_pct,0%,,,,,
player,201909220dal,dal,HillTr00,defense,34,,,,,
player,201909220dal,dal,HillTr00,def_pct,49%,,,,,
player,201909220dal,dal,HillTr00,special_teams,2,,,,,
player,201909220dal,dal,HillTr00,st_pct,7%,,,,,
player,201909220dal,dal,ThomJo04,pos,LB,,,,,
player,201909220dal,dal,ThomJo04,offense,0,,,,,
player,201909220dal,dal,ThomJo04,off_pct,0%,,,,,
player,201909220dal,dal,ThomJo04,defense,32,,,,,
player,201909220dal,dal,ThomJo04,def_pct,46%,,,,,
player,201909220dal,dal,ThomJo04,special_teams,20,,,,,
player,201909220dal,dal,ThomJo04,st_pct,72%,,,,,
player,201909220dal,dal,HydeKe01,pos,DE,,,,,
player,201909220dal,dal,HydeKe01,offense,0,,,,,
player,201909220dal,dal,HydeKe01,off_pct,0%,,,,,
player,201909220dal,dal,HydeKe01,defense,32,,,,,
player,201909220dal,dal,HydeKe01,def_pct,46%,,,,,
player,201909220dal,dal,HydeKe01,special_teams,0,,,,,
player,201909220dal,dal,HydeKe01,st_pct,0%,,,,,
player,201909220dal,dal,LewiJo01,pos,CB,,,,,
player,201909220dal,dal,LewiJo01,offense,0,,,,,
player,201909220dal,dal,LewiJo01,off_pct,0%,,,,,
player,201909220dal,dal,LewiJo01,defense,26,,,,,
player,201909220dal,dal,LewiJo01,def_pct,37%,,,,,
player,201909220dal,dal,LewiJo01,special_teams,15,,,,,
player,201909220dal,dal,LewiJo01,st_pct,54%,,,,,
player,201909220dal,dal,ArmsDo00,pos,DE,,,,,
player,201909220dal,dal,ArmsDo00,offense,0,,,,,
player,201909220dal,dal,ArmsDo00,off_pct,0%,,,,,
player,201909220dal,dal,ArmsDo00,defense,19,,,,,
player,201909220dal,dal,ArmsDo00,def_pct,27%,,,,,
player,201909220dal,dal,ArmsDo00,special_teams,15,,,,,
player,201909220dal,dal,ArmsDo00,st_pct,54%,,,,,
player,201909220dal,dal,LeexSe99,pos,LB,,,,,
player,201909220dal,dal,LeexSe99,offense,0,,,,,
player,201909220dal,dal,LeexSe99,off_pct,0%,,,,,
player,201909220dal,dal,LeexSe99,defense,14,,,,,
player,201909220dal,dal,LeexSe99,def_pct,20%,,,,,
player,201909220dal,dal,LeexSe99,special_teams,3,,,,,
player,201909220dal,dal,LeexSe99,st_pct,11%,,,,,
player,201909220dal,dal,JackJo02,pos,DE,,,,,
player,201909220dal,dal,JackJo02,offense,0,,,,,
player,201909220dal,dal,JackJo02,off_pct,0%,,,,,
player,201909220dal,dal,JackJo02,defense,12,,,,,
player,201909220dal,dal,JackJo02,def_pct,17%,,,,,
player,201909220dal,dal,JackJo02,special_teams,2,,,,,
player,201909220dal,dal,JackJo02,st_pct,7%,,,,,
player,201909220dal,dal,FrazKa00,pos,SS,,,,,
player,201909220dal,dal,FrazKa00,offense,0,,,,,
player,201909220dal,dal,FrazKa00,off_pct,0%,,,,,
player,201909220dal,dal,FrazKa00,defense,8,,,,,
player,201909220dal,dal,FrazKa00,def_pct,11%,,,,,
player,201909220dal,dal,FrazKa00,special_teams,18,,,,,
player,201909220dal,dal,FrazKa00,st_pct,64%,,,,,
player,201909220dal,dal,GoodC.00,pos,CB,,,,,
player,201909220dal,dal,GoodC.00,offense,0,,,,,
player,201909220dal,dal,GoodC.00,off_pct,0%,,,,,
player,201909220dal,dal,GoodC.00,defense,8,,,,,
player,201909220dal,dal,GoodC.00,def_pct,11%,,,,,
player,201909220dal,dal,GoodC.00,special_teams,18,,,,,
player,201909220dal,dal,GoodC.00,st_pct,64%,,,,,
player,201909220dal,dal,MarcJu00,pos,LB,,,,,
player,201909220dal,dal,MarcJu00,offense,0,,,,,
player,201909220dal,dal,MarcJu00,off_pct,0%,,,,,
player,201909220dal,dal,MarcJu00,defense,8,,,,,
player,201909220dal,dal,MarcJu00,def_pct,11%,,,,,
player,201909220dal,dal,MarcJu00,special_teams,18,,,,,
player,201909220dal,dal,MarcJu00,st_pct,64%,,,,,
player,201909220dal,dal,MaheBr01,pos,K,,,,,
player,201909220dal,dal,MaheBr01,offense,0,,,,,
player,201909220dal,dal,MaheBr01,off_pct,0%,,,,,
player,201909220dal,dal,MaheBr01,defense,0,,,,,
player,201909220dal,dal,MaheBr01,def_pct,0%,,,,,
player,201909220dal,dal,MaheBr01,special_teams,12,,,,,
player,201909220dal,dal,MaheBr01,st_pct,43%,,,,,
player,201909220dal,dal,WilsDo01,pos,DB,,,,,
player,201909220dal,dal,WilsDo01,offense,0,,,,,
player,201909220dal,dal,WilsDo01,off_pct,0%,,,,,
player,201909220dal,dal,WilsDo01,defense,0,,,,,
player,201909220dal,dal,WilsDo01,def_pct,0%,,,,,
player,201909220dal,dal,WilsDo01,special_teams,10,,,,,
player,201909220dal,dal,WilsDo01,st_pct,36%,,,,,
player,201909220dal,dal,LadoL.20,pos,LS,,,,,
player,201909220dal,dal,LadoL.20,offense,0,,,,,
player,201909220dal,dal,LadoL.20,off_pct,0%,,,,,
player,201909220dal,dal,LadoL.20,defense,0,,,,,
player,201909220dal,dal,LadoL.20,def_pct,0%,,,,,
player,201909220dal,dal,LadoL.20,special_teams,9,,,,,
player,201909220dal,dal,LadoL.20,st_pct,32%,,,,,
player,201909220dal,dal,JoneCh02,pos,P,,,,,
player,201909220dal,dal,JoneCh02,offense,0,,,,,
player,201909220dal,dal,JoneCh02,off_pct,0%,,,,,
player,201909220dal,dal,JoneCh02,defense,0,,,,,
player,201909220dal,dal,JoneCh02,def_pct,0%,,,,,
player,201909220dal,dal,JoneCh02,special_teams,9,,,,,
player,201909220dal,dal,JoneCh02,st_pct,32%,,,,,
player,201909220dal,dal,FlemCa00,pos,T,,,,,
player,201909220dal,dal,FlemCa00,offense,0,,,,,
player,201909220dal,dal,FlemCa00,off_pct,0%,,,,,
player,201909220dal,dal,FlemCa00,defense,0,,,,,
player,201909220dal,dal,FlemCa00,def_pct,0%,,,,,
player,201909220dal,dal,FlemCa00,special_teams,6,,,,,
player,201909220dal,dal,FlemCa00,st_pct,21%,,,,,
player,201909220dal,dal,LoonJo01,pos,C,,,,,
player,201909220dal,dal,LoonJo01,offense,0,,,,,
player,201909220dal,dal,LoonJo01,off_pct,0%,,,,,
player,201909220dal,dal,LoonJo01,defense,0,,,,,
player,201909220dal,dal,LoonJo01,def_pct,0%,,,,,
player,201909220dal,dal,LoonJo01,special_teams,6,,,,,
player,201909220dal,dal,LoonJo01,st_pct,21%,,,,,
player,201909220dal,dal,Sua-Xa00,pos,G,,,,,
player,201909220dal,dal,Sua-Xa00,offense,0,,,,,
player,201909220dal,dal,Sua-Xa00,off_pct,0%,,,,,
player,201909220dal,dal,Sua-Xa00,defense,0,,,,,
player,201909220dal,dal,Sua-Xa00,def_pct,0%,,,,,
player,201909220dal,dal,Sua-Xa00,special_teams,6,,,,,
player,201909220dal,dal,Sua-Xa00,st_pct,21%,,,,,
player,201909220dal,mia,WebbJM20,pos,T,,,,,
player,201909220dal,mia,WebbJM20,offense,70,,,,,
player,201909220dal,mia,WebbJM20,off_pct,100%,,,,,
player,201909220dal,mia,WebbJM20,defense,0,,,,,
player,201909220dal,mia,WebbJM20,def_pct,0%,,,,,
player,201909220dal,mia,WebbJM20,special_teams,3,,,,,
player,201909220dal,mia,WebbJM20,st_pct,11%,,,,,
player,201909220dal,mia,DeitMi00,pos,G,,,,,
player,201909220dal,mia,DeitMi00,offense,70,,,,,
player,201909220dal,mia,DeitMi00,off_pct,100%,,,,,
player,201909220dal,mia,DeitMi00,defense,0,,,,,
player,201909220dal,mia,DeitMi00,def_pct,0%,,,,,
player,201909220dal,mia,DeitMi00,special_teams,3,,,,,
player,201909220dal,mia,DeitMi00,st_pct,11%,,,,,
player,201909220dal,mia,KilgDa00,pos,C,,,,,
player,201909220dal,mia,KilgDa00,offense,70,,,,,
player,201909220dal,mia,KilgDa00,off_pct,100%,,,,,
player,201909220dal,mia,KilgDa00,defense,0,,,,,
player,201909220dal,mia,KilgDa00,def_pct,0%,,,,,
player,201909220dal,mia,KilgDa00,special_teams,0,,,,,
player,201909220dal,mia,KilgDa00,st_pct,0%,,,,,
player,201909220dal,mia,WillPr01,pos,WR,,,,,
player,201909220dal,mia,WillPr01,offense,67,,,,,
player,201909220dal,mia,WillPr01,off_pct,96%,,,,,
player,201909220dal,mia,WillPr01,defense,0,,,,,
player,201909220dal,mia,WillPr01,def_pct,0%,,,,,
player,201909220dal,mia,WillPr01,special_teams,8,,,,,
player,201909220dal,mia,WillPr01,st_pct,29%,,,,,
player,201909220dal,mia,ParkDe01,pos,WR,,,,,
player,201909220dal,mia,ParkDe01,offense,67,,,,,
player,201909220dal,mia,ParkDe01,off_pct,96%,,,,,
player,201909220dal,mia,ParkDe01,defense,0,,,,,
player,201909220dal,mia,ParkDe01,def_pct,0%,,,,,
player,201909220dal,mia,ParkDe01,special_teams,0,,,,,
player,201909220dal,mia,ParkDe01,st_pct,0%,,,,,
player,201909220dal,mia,RoseJo01,pos,QB,,,,,
player,201909220dal,mia,RoseJo01,offense,65,,,,,
player,201909220dal,mia,RoseJo01,off_pct,93%,,,,,
player,201909220dal,mia,RoseJo01,defense,0,,,,,
player,201909220dal,mia,RoseJo01,def_pct,0%,,,,,
player,201909220dal,mia,RoseJo01,special_teams,0,,,,,
player,201909220dal,mia,RoseJo01,st_pct,0%,,,,,
player,201909220dal,mia,BoehEv00,pos,C,,,,,
player,201909220dal,mia,BoehEv00,offense,50,,,,,
player,201909220dal,mia,BoehEv00,off_pct,71%,,,,,
player,201909220dal,mia,BoehEv00,defense,0,,,,,
player,201909220dal,mia,BoehEv00,def_pct,0%,,,,,
player,201909220dal,mia,BoehEv00,special_teams,3,,,,,
player,201909220dal,mia,BoehEv00,st_pct,11%,,,,,
player,201909220dal,mia,DrakKe00,pos,RB,,,,,
player,201909220dal,mia,DrakKe00,offense,46,,,,,
player,201909220dal,mia,DrakKe00,off_pct,66%,,,,,
player,201909220dal,mia,DrakKe00,defense,0,,,,,
player,201909220dal,mia,DrakKe00,def_pct,0%,,,,,
player,201909220dal,mia,DrakKe00,special_teams,0,,,,,
player,201909220dal,mia,DrakKe00,st_pct,0%,,,,,
player,201909220dal,mia,GranJa00,pos,WR,,,,,
player,201909220dal,mia,GranJa00,offense,44,,,,,
player,201909220dal,mia,GranJa00,off_pct,63%,,,,,
player,201909220dal,mia,GranJa00,defense,0,,,,,
player,201909220dal,mia,GranJa00,def_pct,0%,,,,,
player,201909220dal,mia,GranJa00,special_teams,9,,,,,
player,201909220dal,mia,GranJa00,st_pct,32%,,,,,
player,201909220dal,mia,CalhSh01,pos,G,,,,,
player,201909220dal,mia,CalhSh01,offense,40,,,,,
player,201909220dal,mia,CalhSh01,off_pct,57%,,,,,
player,201909220dal,mia,CalhSh01,defense,0,,,,,
player,201909220dal,mia,CalhSh01,def_pct,0%,,,,,
player,201909220dal,mia,CalhSh01,special_teams,3,,,,,
player,201909220dal,mia,CalhSh01,st_pct,11%,,,,,
player,201909220dal,mia,SmytDu00,pos,TE,,,,,
player,201909220dal,mia,SmytDu00,offense,39,,,,,
player,201909220dal,mia,SmytDu00,off_pct,56%,,,,,
player,201909220dal,mia,SmytDu00,defense,0,,,,,
player,201909220dal,mia,SmytDu00,def_pct,0%,,,,,
player,201909220dal,mia,SmytDu00,special_teams,17,,,,,
player,201909220dal,mia,SmytDu00,st_pct,61%,,,,,
player,201909220dal,mia,IsidDa00,pos,G,,,,,
player,201909220dal,mia,IsidDa00,offense,30,,,,,
player,201909220dal,mia,IsidDa00,off_pct,43%,,,,,
player,201909220dal,mia,IsidDa00,defense,0,,,,,
player,201909220dal,mia,IsidDa00,def_pct,0%,,,,,
player,201909220dal,mia,IsidDa00,special_teams,3,,,,,
player,201909220dal,mia,IsidDa00,st_pct,11%,,,,,
player,201909220dal,mia,GesiMi00,pos,TE,,,,,
player,201909220dal,mia,GesiMi00,offense,30,,,,,
player,201909220dal,mia,GesiMi00,off_pct,43%,,,,,
player,201909220dal,mia,GesiMi00,defense,0,,,,,
player,201909220dal,mia,GesiMi00,def_pct,0%,,,,,
player,201909220dal,mia,GesiMi00,special_teams,0,,,,,
player,201909220dal,mia,GesiMi00,st_pct,0%,,,,,
player,201909220dal,mia,OLeaNi00,pos,TE,,,,,
player,201909220dal,mia,OLeaNi00,offense,27,,,,,
player,201909220dal,mia,OLeaNi00,off_pct,39%,,,,,
player,201909220dal,mia,OLeaNi00,defense,0,,,,,
player,201909220dal,mia,OLeaNi00,def_pct,0%,,,,,
player,201909220dal,mia,OLeaNi00,special_teams,0,,,,,
player,201909220dal,mia,OLeaNi00,st_pct,0%,,,,,
player,201909220dal,mia,BallKa00,pos,RB,,,,,
player,201909220dal,mia,BallKa00,offense,23,,,,,
player,201909220dal,mia,BallKa00,off_pct,33%,,,,,
player,201909220dal,mia,BallKa00,defense,0,,,,,
player,201909220dal,mia,BallKa00,def_pct,0%,,,,,
player,201909220dal,mia,BallKa00,special_teams,12,,,,,
player,201909220dal,mia,BallKa00,st_pct,43%,,,,,
player,201909220dal,mia,DaviJe00,pos,T,,,,,
player,201909220dal,mia,DaviJe00,offense,20,,,,,
player,201909220dal,mia,DaviJe00,off_pct,29%,,,,,
player,201909220dal,mia,DaviJe00,defense,0,,,,,
player,201909220dal,mia,DaviJe00,def_pct,0%,,,,,
player,201909220dal,mia,DaviJe00,special_teams,2,,,,,
player,201909220dal,mia,DaviJe00,st_pct,7%,,,,,
player,201909220dal,mia,HurnAl01,pos,WR,,,,,
player,201909220dal,mia,HurnAl01,offense,5,,,,,
player,201909220dal,mia,HurnAl01,off_pct,7%,,,,,
player,201909220dal,mia,HurnAl01,defense,0,,,,,
player,201909220dal,mia,HurnAl01,def_pct,0%,,,,,
player,201909220dal,mia,HurnAl01,special_teams,0,,,,,
player,201909220dal,mia,HurnAl01,st_pct,0%,,,,,
