game,2019,4,20190929,201909290clt,rai,"Oakland Raiders",31,clt,"Indianapolis Colts",24
player,201909290clt,clt,RogeCh02,defense,0,,,,,
player,201909290clt,clt,RogeCh02,def_pct,0%,,,,,
player,201909290clt,clt,RogeCh02,special_teams,5,,,,,
player,201909290clt,clt,RogeCh02,st_pct,17%,,,,,
player,201909290clt,clt,PascZa00,pos,WR,,,,,
player,201909290clt,clt,PascZa00,offense,53,,,,,
player,201909290clt,clt,PascZa00,off_pct,69%,,,,,
player,201909290clt,clt,PascZa00,defense,0,,,,,
player,201909290clt,clt,PascZa00,def_pct,0%,,,,,
player,201909290clt,clt,PascZa00,special_teams,6,,,,,
player,201909290clt,clt,PascZa00,st_pct,20%,,,,,
player,201909290clt,clt,CampPa00,pos,WR,,,,,
player,201909290clt,clt,CampPa00,offense,48,,,,,
player,201909290clt,clt,CampPa00,off_pct,62%,,,,,
player,201909290clt,clt,CampPa00,defense,0,,,,,
player,201909290clt,clt,CampPa00,def_pct,0%,,,,,
player,201909290clt,clt,CampPa00,special_teams,3,,,,,
player,201909290clt,clt,CampPa00,st_pct,10%,,,,,
player,201909290clt,clt,HineNy00,pos,RB,,,,,
player,201909290clt,clt,HineNy00,offense,35,,,,,
player,201909290clt,clt,HineNy00,off_pct,45%,,,,,
player,201909290clt,clt,HineNy00,defense,0,,,,,
player,201909290clt,clt,HineNy00,def_pct,0%,,,,,
player,201909290clt,clt,HineNy00,special_teams,4,,,,,
player,201909290clt,clt,HineNy00,st_pct,13%,,,,,
player,201909290clt,clt,EbroEr00,pos,TE,,,,,
player,201909290clt,clt,EbroEr00,offense,27,,,,,
player,201909290clt,clt,EbroEr00,off_pct,35%,,,,,
player,201909290clt,clt,EbroEr00,defense,0,,,,,
player,201909290clt,clt,EbroEr00,def_pct,0%,,,,,
player,201909290clt,clt,EbroEr00,special_teams,0,,,,,
player,201909290clt,clt,EbroEr00,st_pct,0%,,,,,
player,201909290clt,clt,MackMa00,pos,RB,,,,,
player,201909290clt,clt,MackMa00,offense,27,,,,,
player,201909290clt,clt,MackMa00,off_pct,35%,,,,,
player,201909290clt,clt,MackMa00,defense,0,,,,,
player,201909290clt,clt,MackMa00,def_pct,0%,,,,,
player,201909290clt,clt,MackMa00,special_teams,0,,,,,
player,201909290clt,clt,MackMa00,st_pct,0%,,,,,
player,201909290clt,clt,WilkJo01,pos,RB,,,,,
player,201909290clt,clt,WilkJo01,offense,16,,,,,
player,201909290clt,clt,WilkJo01,off_pct,21%,,,,,
player,201909290clt,clt,WilkJo01,defense,0,,,,,
player,201909290clt,clt,WilkJo01,def_pct,0%,,,,,
player,201909290clt,clt,WilkJo01,special_teams,17,,,,,
player,201909290clt,clt,WilkJo01,st_pct,57%,,,,,
player,201909290clt,clt,AlieMo00,pos,TE,,,,,
player,201909290clt,clt,AlieMo00,offense,10,,,,,
player,201909290clt,clt,AlieMo00,off_pct,13%,,,,,
player,201909290clt,clt,AlieMo00,defense,0,,,,,
player,201909290clt,clt,AlieMo00,def_pct,0%,,,,,
player,201909290clt,clt,AlieMo00,special_teams,11,,,,,
player,201909290clt,clt,AlieMo00,st_pct,37%,,,,,
player,201909290clt,clt,DuliAs00,pos,WR,,,,,
player,201909290clt,clt,DuliAs00,offense,3,,,,,
player,201909290clt,clt,DuliAs00,off_pct,4%,,,,,
player,201909290clt,clt,DuliAs00,defense,0,,,,,
player,201909290clt,clt,DuliAs00,def_pct,0%,,,,,
player,201909290clt,clt,DuliAs00,special_teams,13,,,,,
player,201909290clt,clt,DuliAs00,st_pct,43%,,,,,
player,201909290clt,clt,Ya-SRo00,pos,CB,,,,,
player,201909290clt,clt,Ya-SRo00,offense,0,,,,,
player,201909290clt,clt,Ya-SRo00,off_pct,0%,,,,,
player,201909290clt,clt,Ya-SRo00,defense,64,,,,,
player,201909290clt,clt,Ya-SRo00,def_pct,100%,,,,,
player,201909290clt,clt,Ya-SRo00,special_teams,15,,,,,
player,201909290clt,clt,Ya-SRo00,st_pct,50%,,,,,
player,201909290clt,clt,WalkAn01,pos,LB,,,,,
player,201909290clt,clt,WalkAn01,offense,0,,,,,
player,201909290clt,clt,WalkAn01,off_pct,0%,,,,,
player,201909290clt,clt,WalkAn01,defense,64,,,,,
player,201909290clt,clt,WalkAn01,def_pct,100%,,,,,
player,201909290clt,clt,WalkAn01,special_teams,9,,,,,
player,201909290clt,clt,WalkAn01,st_pct,30%,,,,,
player,201909290clt,clt,WillKh00,pos,SS,,,,,
player,201909290clt,clt,WillKh00,offense,0,,,,,
player,201909290clt,clt,WillKh00,off_pct,0%,,,,,
player,201909290clt,clt,WillKh00,defense,64,,,,,
player,201909290clt,clt,WillKh00,def_pct,100%,,,,,
player,201909290clt,clt,WillKh00,special_teams,8,,,,,
player,201909290clt,clt,WillKh00,st_pct,27%,,,,,
player,201909290clt,clt,GeatCl00,pos,SS,,,,,
player,201909290clt,clt,GeatCl00,offense,0,,,,,
player,201909290clt,clt,GeatCl00,off_pct,0%,,,,,
player,201909290clt,clt,GeatCl00,defense,64,,,,,
player,201909290clt,clt,GeatCl00,def_pct,100%,,,,,
player,201909290clt,clt,GeatCl00,special_teams,4,,,,,
player,201909290clt,clt,GeatCl00,st_pct,13%,,,,,
player,201909290clt,clt,MoorKe03,pos,CB,,,,,
player,201909290clt,clt,MoorKe03,offense,0,,,,,
player,201909290clt,clt,MoorKe03,off_pct,0%,,,,,
player,201909290clt,clt,MoorKe03,defense,63,,,,,
player,201909290clt,clt,MoorKe03,def_pct,98%,,,,,
player,201909290clt,clt,MoorKe03,special_teams,10,,,,,
player,201909290clt,clt,MoorKe03,st_pct,33%,,,,,
player,201909290clt,clt,OkerBo00,pos,LB,,,,,
player,201909290clt,clt,OkerBo00,offense,0,,,,,
player,201909290clt,clt,OkerBo00,off_pct,0%,,,,,
player,201909290clt,clt,OkerBo00,defense,55,,,,,
player,201909290clt,clt,OkerBo00,def_pct,86%,,,,,
player,201909290clt,clt,OkerBo00,special_teams,10,,,,,
player,201909290clt,clt,OkerBo00,st_pct,33%,,,,,
player,201909290clt,clt,AutrDe00,pos,DT,,,,,
player,201909290clt,clt,AutrDe00,offense,0,,,,,
player,201909290clt,clt,AutrDe00,off_pct,0%,,,,,
player,201909290clt,clt,AutrDe00,defense,45,,,,,
player,201909290clt,clt,AutrDe00,def_pct,70%,,,,,
player,201909290clt,clt,AutrDe00,special_teams,6,,,,,
player,201909290clt,clt,AutrDe00,st_pct,20%,,,,,
player,201909290clt,clt,HousJu00,pos,LB,,,,,
player,201909290clt,clt,HousJu00,offense,0,,,,,
player,201909290clt,clt,HousJu00,off_pct,0%,,,,,
player,201909290clt,clt,HousJu00,defense,43,,,,,
player,201909290clt,clt,HousJu00,def_pct,67%,,,,,
player,201909290clt,clt,HousJu00,special_teams,0,,,,,
player,201909290clt,clt,HousJu00,st_pct,0%,,,,,
player,201909290clt,clt,StewGr00,pos,NT,,,,,
player,201909290clt,clt,StewGr00,offense,0,,,,,
player,201909290clt,clt,StewGr00,off_pct,0%,,,,,
player,201909290clt,clt,StewGr00,defense,39,,,,,
player,201909290clt,clt,StewGr00,def_pct,61%,,,,,
player,201909290clt,clt,StewGr00,special_teams,11,,,,,
player,201909290clt,clt,StewGr00,st_pct,37%,,,,,
player,201909290clt,clt,MuhaAl00,pos,DE,,,,,
player,201909290clt,clt,MuhaAl00,offense,0,,,,,
player,201909290clt,clt,MuhaAl00,off_pct,0%,,,,,
player,201909290clt,clt,MuhaAl00,defense,38,,,,,
player,201909290clt,clt,MuhaAl00,def_pct,59%,,,,,
player,201909290clt,clt,MuhaAl00,special_teams,1,,,,,
player,201909290clt,clt,MuhaAl00,st_pct,3%,,,,,
player,201909290clt,clt,SheaJa00,pos,DE,,,,,
player,201909290clt,clt,SheaJa00,offense,0,,,,,
player,201909290clt,clt,SheaJa00,off_pct,0%,,,,,
player,201909290clt,clt,SheaJa00,defense,31,,,,,
player,201909290clt,clt,SheaJa00,def_pct,48%,,,,,
player,201909290clt,clt,SheaJa00,special_teams,0,,,,,
player,201909290clt,clt,SheaJa00,st_pct,0%,,,,,
player,201909290clt,clt,SpeeEJ00,pos,LB,,,,,
player,201909290clt,clt,SpeeEJ00,offense,0,,,,,
player,201909290clt,clt,SpeeEJ00,off_pct,0%,,,,,
player,201909290clt,clt,SpeeEJ00,defense,28,,,,,
player,201909290clt,clt,SpeeEJ00,def_pct,44%,,,,,
player,201909290clt,clt,SpeeEJ00,special_teams,15,,,,,
player,201909290clt,clt,SpeeEJ00,st_pct,50%,,,,,
player,201909290clt,clt,DesiPi00,pos,CB,,,,,
player,201909290clt,clt,DesiPi00,offense,0,,,,,
player,201909290clt,clt,DesiPi00,off_pct,0%,,,,,
player,201909290clt,clt,DesiPi00,defense,20,,,,,
player,201909290clt,clt,DesiPi00,def_pct,31%,,,,,
player,201909290clt,clt,DesiPi00,special_teams,0,,,,,
player,201909290clt,clt,DesiPi00,st_pct,0%,,,,,
player,201909290clt,clt,HuntMa00,pos,DT,,,,,
player,201909290clt,clt,HuntMa00,offense,0,,,,,
player,201909290clt,clt,HuntMa00,off_pct,0%,,,,,
player,201909290clt,clt,HuntMa00,defense,19,,,,,
player,201909290clt,clt,HuntMa00,def_pct,30%,,,,,
player,201909290clt,clt,HuntMa00,special_teams,11,,,,,
player,201909290clt,clt,HuntMa00,st_pct,37%,,,,,
player,201909290clt,clt,BanoBe00,pos,DE,,,,,
player,201909290clt,clt,BanoBe00,offense,0,,,,,
player,201909290clt,clt,BanoBe00,off_pct,0%,,,,,
player,201909290clt,clt,BanoBe00,defense,14,,,,,
player,201909290clt,clt,BanoBe00,def_pct,22%,,,,,
player,201909290clt,clt,BanoBe00,special_teams,0,,,,,
player,201909290clt,clt,BanoBe00,st_pct,0%,,,,,
player,201909290clt,clt,WardJi02,pos,DT,,,,,
player,201909290clt,clt,WardJi02,offense,0,,,,,
player,201909290clt,clt,WardJi02,off_pct,0%,,,,,
player,201909290clt,clt,WardJi02,defense,13,,,,,
player,201909290clt,clt,WardJi02,def_pct,20%,,,,,
player,201909290clt,clt,WardJi02,special_teams,0,,,,,
player,201909290clt,clt,WardJi02,st_pct,0%,,,,,
player,201909290clt,clt,TuraKe00,pos,DE,,,,,
player,201909290clt,clt,TuraKe00,offense,0,,,,,
player,201909290clt,clt,TuraKe00,off_pct,0%,,,,,
player,201909290clt,clt,TuraKe00,defense,12,,,,,
player,201909290clt,clt,TuraKe00,def_pct,19%,,,,,
player,201909290clt,clt,TuraKe00,special_teams,4,,,,,
player,201909290clt,clt,TuraKe00,st_pct,13%,,,,,
player,201909290clt,clt,OdumGe00,pos,FS,,,,,
player,201909290clt,clt,OdumGe00,offense,0,,,,,
player,201909290clt,clt,OdumGe00,off_pct,0%,,,,,
player,201909290clt,clt,OdumGe00,defense,11,,,,,
player,201909290clt,clt,OdumGe00,def_pct,17%,,,,,
player,201909290clt,clt,OdumGe00,special_teams,25,,,,,
player,201909290clt,clt,OdumGe00,st_pct,84%,,,,,
player,201909290clt,clt,WilsQu01,pos,CB,,,,,
player,201909290clt,clt,WilsQu01,offense,0,,,,,
player,201909290clt,clt,WilsQu01,off_pct,0%,,,,,
player,201909290clt,clt,WilsQu01,defense,9,,,,,
player,201909290clt,clt,WilsQu01,def_pct,14%,,,,,
player,201909290clt,clt,WilsQu01,special_teams,8,,,,,
player,201909290clt,clt,WilsQu01,st_pct,27%,,,,,
player,201909290clt,clt,AdamMa00,pos,LB,,,,,
player,201909290clt,clt,AdamMa00,offense,0,,,,,
player,201909290clt,clt,AdamMa00,off_pct,0%,,,,,
player,201909290clt,clt,AdamMa00,defense,8,,,,,
player,201909290clt,clt,AdamMa00,def_pct,13%,,,,,
player,201909290clt,clt,AdamMa00,special_teams,25,,,,,
player,201909290clt,clt,AdamMa00,st_pct,84%,,,,,
player,201909290clt,clt,FranZa00,pos,LB,,,,,
player,201909290clt,clt,FranZa00,offense,0,,,,,
player,201909290clt,clt,FranZa00,off_pct,0%,,,,,
player,201909290clt,clt,FranZa00,defense,0,,,,,
player,201909290clt,clt,FranZa00,def_pct,0%,,,,,
player,201909290clt,clt,FranZa00,special_teams,25,,,,,
player,201909290clt,clt,FranZa00,st_pct,84%,,,,,
player,201909290clt,clt,MillRo03,pos,SS,,,,,
player,201909290clt,clt,MillRo03,offense,0,,,,,
player,201909290clt,clt,MillRo03,off_pct,0%,,,,,
player,201909290clt,clt,MillRo03,defense,0,,,,,
player,201909290clt,clt,MillRo03,def_pct,0%,,,,,
player,201909290clt,clt,MillRo03,special_teams,20,,,,,
player,201909290clt,clt,MillRo03,st_pct,67%,,,,,
player,201909290clt,clt,SancRi00,pos,P,,,,,
player,201909290clt,clt,SancRi00,offense,0,,,,,
player,201909290clt,clt,SancRi00,off_pct,0%,,,,,
player,201909290clt,clt,SancRi00,defense,0,,,,,
player,201909290clt,clt,SancRi00,def_pct,0%,,,,,
player,201909290clt,clt,SancRi00,special_teams,14,,,,,
player,201909290clt,clt,SancRi00,st_pct,47%,,,,,
player,201909290clt,clt,TellMa00,pos,CB,,,,,
player,201909290clt,clt,TellMa00,offense,0,,,,,
player,201909290clt,clt,TellMa00,off_pct,0%,,,,,
player,201909290clt,clt,TellMa00,defense,0,,,,,
player,201909290clt,clt,TellMa00,def_pct,0%,,,,,
player,201909290clt,clt,TellMa00,special_teams,10,,,,,
player,201909290clt,clt,TellMa00,st_pct,33%,,,,,
player,201909290clt,clt,RhodLu00,pos,LS,,,,,
player,201909290clt,clt,RhodLu00,offense,0,,,,,
player,201909290clt,clt,RhodLu00,off_pct,0%,,,,,
player,201909290clt,clt,RhodLu00,defense,0,,,,,
player,201909290clt,clt,RhodLu00,def_pct,0%,,,,,
player,201909290clt,clt,RhodLu00,special_teams,9,,,,,
player,201909290clt,clt,RhodLu00,st_pct,30%,,,,,
player,201909290clt,clt,vinatada01,pos,K,,,,,
player,201909290clt,clt,vinatada01,offense,0,,,,,
player,201909290clt,clt,vinatada01,off_pct,0%,,,,,
player,201909290clt,clt,vinatada01,defense,0,,,,,
player,201909290clt,clt,vinatada01,def_pct,0%,,,,,
player,201909290clt,clt,vinatada01,special_teams,5,,,,,
player,201909290clt,clt,vinatada01,st_pct,17%,,,,,
player,201909290clt,clt,HaegJo00,pos,G,,,,,
player,201909290clt,clt,HaegJo00,offense,0,,,,,
player,201909290clt,clt,HaegJo00,off_pct,0%,,,,,
player,201909290clt,clt,HaegJo00,defense,0,,,,,
player,201909290clt,clt,HaegJo00,def_pct,0%,,,,,
player,201909290clt,clt,HaegJo00,special_teams,5,,,,,
player,201909290clt,clt,HaegJo00,st_pct,17%,,,,,
player,201909290clt,rai,IncoRi20,pos,G,,,,,
player,201909290clt,rai,IncoRi20,offense,64,,,,,
player,201909290clt,rai,IncoRi20,off_pct,100%,,,,,
player,201909290clt,rai,IncoRi20,defense,0,,,,,
player,201909290clt,rai,IncoRi20,def_pct,0%,,,,,
player,201909290clt,rai,IncoRi20,special_teams,5,,,,,
player,201909290clt,rai,IncoRi20,st_pct,17%,,,,,
player,201909290clt,rai,MillKo00,pos,T,,,,,
player,201909290clt,rai,MillKo00,offense,64,,,,,
player,201909290clt,rai,MillKo00,off_pct,100%,,,,,
player,201909290clt,rai,MillKo00,defense,0,,,,,
player,201909290clt,rai,MillKo00,def_pct,0%,,,,,
player,201909290clt,rai,MillKo00,special_teams,5,,,,,
player,201909290clt,rai,MillKo00,st_pct,17%,,,,,
player,201909290clt,rai,HudsRo00,pos,C,,,,,
player,201909290clt,rai,HudsRo00,offense,64,,,,,
player,201909290clt,rai,HudsRo00,off_pct,100%,,,,,
player,201909290clt,rai,HudsRo00,defense,0,,,,,
player,201909290clt,rai,HudsRo00,def_pct,0%,,,,,
player,201909290clt,rai,HudsRo00,special_teams,0,,,,,
player,201909290clt,rai,HudsRo00,st_pct,0%,,,,,
player,201909290clt,rai,CarrDe02,pos,QB,,,,,
player,201909290clt,rai,CarrDe02,offense,64,,,,,
player,201909290clt,rai,CarrDe02,off_pct,100%,,,,,
player,201909290clt,rai,CarrDe02,defense,0,,,,,
player,201909290clt,rai,CarrDe02,def_pct,0%,,,,,
player,201909290clt,rai,CarrDe02,special_teams,0,,,,,
player,201909290clt,rai,CarrDe02,st_pct,0%,,,,,
player,201909290clt,rai,WillTy00,pos,WR,,,,,
player,201909290clt,rai,WillTy00,offense,59,,,,,
player,201909290clt,rai,WillTy00,off_pct,92%,,,,,
player,201909290clt,rai,WillTy00,defense,0,,,,,
player,201909290clt,rai,WillTy00,def_pct,0%,,,,,
player,201909290clt,rai,WillTy00,special_teams,1,,,,,
player,201909290clt,rai,WillTy00,st_pct,3%,,,,,
player,201909290clt,rai,WallDa01,pos,TE,,,,,
player,201909290clt,rai,WallDa01,offense,58,,,,,
player,201909290clt,rai,WallDa01,off_pct,91%,,,,,
player,201909290clt,rai,WallDa01,defense,0,,,,,
player,201909290clt,rai,WallDa01,def_pct,0%,,,,,
player,201909290clt,rai,WallDa01,special_teams,2,,,,,
player,201909290clt,rai,WallDa01,st_pct,7%,,,,,
player,201909290clt,rai,DeveJo00,pos,C,,,,,
player,201909290clt,rai,DeveJo00,offense,52,,,,,
player,201909290clt,rai,DeveJo00,off_pct,81%,,,,,
player,201909290clt,rai,DeveJo00,defense,0,,,,,
player,201909290clt,rai,DeveJo00,def_pct,0%,,,,,
player,201909290clt,rai,DeveJo00,special_teams,4,,,,,
player,201909290clt,rai,DeveJo00,st_pct,13%,,,,,
player,201909290clt,rai,BrowTr02,pos,T,,,,,
player,201909290clt,rai,BrowTr02,offense,52,,,,,
player,201909290clt,rai,BrowTr02,off_pct,81%,,,,,
player,201909290clt,rai,BrowTr02,defense,0,,,,,
player,201909290clt,rai,BrowTr02,def_pct,0%,,,,,
player,201909290clt,rai,BrowTr02,special_teams,4,,,,,
player,201909290clt,rai,BrowTr02,st_pct,13%,,,,,
player,201909290clt,rai,DaviTr03,pos,WR,,,,,
player,201909290clt,rai,DaviTr03,offense,37,,,,,
player,201909290clt,rai,DaviTr03,off_pct,58%,,,,,
player,201909290clt,rai,DaviTr03,defense,0,,,,,
player,201909290clt,rai,DaviTr03,def_pct,0%,,,,,
player,201909290clt,rai,DaviTr03,special_teams,9,,,,,
player,201909290clt,rai,DaviTr03,st_pct,30%,,,,,
player,201909290clt,rai,JacoJo01,pos,RB,,,,,
player,201909290clt,rai,JacoJo01,offense,34,,,,,
player,201909290clt,rai,JacoJo01,off_pct,53%,,,,,
player,201909290clt,rai,JacoJo01,defense,0,,,,,
player,201909290clt,rai,JacoJo01,def_pct,0%,,,,,
player,201909290clt,rai,JacoJo01,special_teams,0,,,,,
player,201909290clt,rai,JacoJo01,st_pct,0%,,,,,
player,201909290clt,rai,MoreFo00,pos,TE,,,,,
player,201909290clt,rai,MoreFo00,offense,31,,,,,
player,201909290clt,rai,MoreFo00,off_pct,48%,,,,,
player,201909290clt,rai,MoreFo00,defense,0,,,,,
player,201909290clt,rai,MoreFo00,def_pct,0%,,,,,
player,201909290clt,rai,MoreFo00,special_teams,19,,,,,
player,201909290clt,rai,MoreFo00,st_pct,63%,,,,,
player,201909290clt,rai,IngoAl01,pos,FB,,,,,
player,201909290clt,rai,IngoAl01,offense,25,,,,,
player,201909290clt,rai,IngoAl01,off_pct,39%,,,,,
player,201909290clt,rai,IngoAl01,defense,0,,,,,
player,201909290clt,rai,IngoAl01,def_pct,0%,,,,,
player,201909290clt,rai,IngoAl01,special_teams,15,,,,,
player,201909290clt,rai,IngoAl01,st_pct,50%,,,,,
player,201909290clt,rai,RenfHu00,pos,WR,,,,,
player,201909290clt,rai,RenfHu00,offense,25,,,,,
player,201909290clt,rai,RenfHu00,off_pct,39%,,,,,
player,201909290clt,rai,RenfHu00,defense,0,,,,,
player,201909290clt,rai,RenfHu00,def_pct,0%,,,,,
player,201909290clt,rai,RenfHu00,special_teams,2,,,,,
player,201909290clt,rai,RenfHu00,st_pct,7%,,,,,
player,201909290clt,rai,RichJa01,pos,RB,,,,,
player,201909290clt,rai,RichJa01,offense,18,,,,,
player,201909290clt,rai,RichJa01,off_pct,28%,,,,,
player,201909290clt,rai,RichJa01,defense,0,,,,,
player,201909290clt,rai,RichJa01,def_pct,0%,,,,,
player,201909290clt,rai,RichJa01,special_teams,0,,,,,
player,201909290clt,rai,RichJa01,st_pct,0%,,,,,
player,201909290clt,rai,WashDe00,pos,RB,,,,,
player,201909290clt,rai,WashDe00,offense,13,,,,,
player,201909290clt,rai,WashDe00,off_pct,20%,,,,,
player,201909290clt,rai,WashDe00,defense,0,,,,,
player,201909290clt,rai,WashDe00,def_pct,0%,,,,,
player,201909290clt,rai,WashDe00,special_teams,8,,,,,
player,201909290clt,rai,WashDe00,st_pct,27%,,,,,
player,201909290clt,rai,SharDa02,pos,T,,,,,
player,201909290clt,rai,SharDa02,offense,13,,,,,
player,201909290clt,rai,SharDa02,off_pct,20%,,,,,
player,201909290clt,rai,SharDa02,defense,0,,,,,
player,201909290clt,rai,SharDa02,def_pct,0%,,,,,
player,201909290clt,rai,SharDa02,special_teams,5,,,,,
player,201909290clt,rai,SharDa02,st_pct,17%,,,,,
player,201909290clt,rai,GoodDe01,pos,G,,,,,
player,201909290clt,rai,GoodDe01,offense,12,,,,,
player,201909290clt,rai,GoodDe01,off_pct,19%,,,,,
player,201909290clt,rai,GoodDe01,defense,0,,,,,
player,201909290clt,rai,GoodDe01,def_pct,0%,,,,,
player,201909290clt,rai,GoodDe01,special_teams,5,,,,,
player,201909290clt,rai,GoodDe01,st_pct,17%,,,,,
player,201909290clt,rai,DossKe00,pos,WR,,,,,
player,201909290clt,rai,DossKe00,offense,12,,,,,
player,201909290clt,rai,DossKe00,off_pct,19%,,,,,
player,201909290clt,rai,DossKe00,defense,0,,,,,
player,201909290clt,rai,DossKe00,def_pct,0%,,,,,
player,201909290clt,rai,DossKe00,special_teams,1,,,,,
player,201909290clt,rai,DossKe00,st_pct,3%,,,,,
player,201909290clt,rai,CarrDe00,pos,TE,,,,,
player,201909290clt,rai,CarrDe00,offense,7,,,,,
player,201909290clt,rai,CarrDe00,off_pct,11%,,,,,
player,201909290clt,rai,CarrDe00,defense,0,,,,,
player,201909290clt,rai,CarrDe00,def_pct,0%,,,,,
player,201909290clt,rai,CarrDe00,special_teams,25,,,,,
player,201909290clt,rai,CarrDe00,st_pct,83%,,,,,
player,201909290clt,rai,HarrEr00,pos,SS,,,,,
player,201909290clt,rai,HarrEr00,offense,0,,,,,
player,201909290clt,rai,HarrEr00,off_pct,0%,,,,,
player,201909290clt,rai,HarrEr00,defense,77,,,,,
player,201909290clt,rai,HarrEr00,def_pct,100%,,,,,
player,201909290clt,rai,HarrEr00,special_teams,19,,,,,
player,201909290clt,rai,HarrEr00,st_pct,63%,,,,,
player,201909290clt,rai,JoseKa00,pos,SS,,,,,
player,201909290clt,rai,JoseKa00,offense,0,,,,,
player,201909290clt,rai,JoseKa00,off_pct,0%,,,,,
player,201909290clt,rai,JoseKa00,defense,77,,,,,
player,201909290clt,rai,JoseKa00,def_pct,100%,,,,,
player,201909290clt,rai,JoseKa00,special_teams,11,,,,,
player,201909290clt,rai,JoseKa00,st_pct,37%,,,,,
player,201909290clt,rai,WorlDa00,pos,CB,,,,,
player,201909290clt,rai,WorlDa00,offense,0,,,,,
player,201909290clt,rai,WorlDa00,off_pct,0%,,,,,
player,201909290clt,rai,WorlDa00,defense,77,,,,,
player,201909290clt,rai,WorlDa00,def_pct,100%,,,,,
player,201909290clt,rai,WorlDa00,special_teams,8,,,,,
player,201909290clt,rai,WorlDa00,st_pct,27%,,,,,
player,201909290clt,rai,ConlGa00,pos,CB,,,,,
player,201909290clt,rai,ConlGa00,offense,0,,,,,
player,201909290clt,rai,ConlGa00,off_pct,0%,,,,,
player,201909290clt,rai,ConlGa00,defense,77,,,,,
player,201909290clt,rai,ConlGa00,def_pct,100%,,,,,
player,201909290clt,rai,ConlGa00,special_teams,0,,,,,
player,201909290clt,rai,ConlGa00,st_pct,0%,,,,,
player,201909290clt,rai,JoynLa00,pos,FS,,,,,
player,201909290clt,rai,JoynLa00,offense,0,,,,,
player,201909290clt,rai,JoynLa00,off_pct,0%,,,,,
player,201909290clt,rai,JoynLa00,defense,75,,,,,
player,201909290clt,rai,JoynLa00,def_pct,97%,,,,,
player,201909290clt,rai,JoynLa00,special_teams,0,,,,,
player,201909290clt,rai,JoynLa00,st_pct,0%,,,,,
player,201909290clt,rai,WhitTa00,pos,LB,,,,,
player,201909290clt,rai,WhitTa00,offense,0,,,,,
player,201909290clt,rai,WhitTa00,off_pct,0%,,,,,
player,201909290clt,rai,WhitTa00,defense,71,,,,,
player,201909290clt,rai,WhitTa00,def_pct,92%,,,,,
player,201909290clt,rai,WhitTa00,special_teams,5,,,,,
player,201909290clt,rai,WhitTa00,st_pct,17%,,,,,
player,201909290clt,rai,FerrCl00,pos,DE,,,,,
player,201909290clt,rai,FerrCl00,offense,0,,,,,
player,201909290clt,rai,FerrCl00,off_pct,0%,,,,,
player,201909290clt,rai,FerrCl00,defense,65,,,,,
player,201909290clt,rai,FerrCl00,def_pct,84%,,,,,
player,201909290clt,rai,FerrCl00,special_teams,5,,,,,
player,201909290clt,rai,FerrCl00,st_pct,17%,,,,,
player,201909290clt,rai,MorrNi00,pos,LB,,,,,
player,201909290clt,rai,MorrNi00,offense,0,,,,,
player,201909290clt,rai,MorrNi00,off_pct,0%,,,,,
player,201909290clt,rai,MorrNi00,defense,61,,,,,
player,201909290clt,rai,MorrNi00,def_pct,79%,,,,,
player,201909290clt,rai,MorrNi00,special_teams,17,,,,,
player,201909290clt,rai,MorrNi00,st_pct,57%,,,,,
player,201909290clt,rai,CrosMa00,pos,DE,,,,,
player,201909290clt,rai,CrosMa00,offense,0,,,,,
player,201909290clt,rai,CrosMa00,off_pct,0%,,,,,
player,201909290clt,rai,CrosMa00,defense,44,,,,,
player,201909290clt,rai,CrosMa00,def_pct,57%,,,,,
player,201909290clt,rai,CrosMa00,special_teams,14,,,,,
player,201909290clt,rai,CrosMa00,st_pct,47%,,,,,
player,201909290clt,rai,KeyxAr00,pos,DE,,,,,
player,201909290clt,rai,KeyxAr00,offense,0,,,,,
player,201909290clt,rai,KeyxAr00,off_pct,0%,,,,,
player,201909290clt,rai,KeyxAr00,defense,41,,,,,
player,201909290clt,rai,KeyxAr00,def_pct,53%,,,,,
player,201909290clt,rai,KeyxAr00,special_teams,0,,,,,
player,201909290clt,rai,KeyxAr00,st_pct,0%,,,,,
player,201909290clt,rai,HankJo00,pos,DT,,,,,
player,201909290clt,rai,HankJo00,offense,0,,,,,
player,201909290clt,rai,HankJo00,off_pct,0%,,,,,
player,201909290clt,rai,HankJo00,defense,40,,,,,
player,201909290clt,rai,HankJo00,def_pct,52%,,,,,
player,201909290clt,rai,HankJo00,special_teams,5,,,,,
player,201909290clt,rai,HankJo00,st_pct,17%,,,,,
player,201909290clt,rai,HallP.00,pos,DT,,,,,
player,201909290clt,rai,HallP.00,offense,0,,,,,
player,201909290clt,rai,HallP.00,off_pct,0%,,,,,
player,201909290clt,rai,HallP.00,defense,37,,,,,
player,201909290clt,rai,HallP.00,def_pct,48%,,,,,
player,201909290clt,rai,HallP.00,special_teams,0,,,,,
player,201909290clt,rai,HallP.00,st_pct,0%,,,,,
player,201909290clt,rai,HursMa00,pos,DT,,,,,
player,201909290clt,rai,HursMa00,offense,0,,,,,
player,201909290clt,rai,HursMa00,off_pct,0%,,,,,
player,201909290clt,rai,HursMa00,defense,36,,,,,
player,201909290clt,rai,HursMa00,def_pct,47%,,,,,
player,201909290clt,rai,HursMa00,special_teams,5,,,,,
player,201909290clt,rai,HursMa00,st_pct,17%,,,,,
