game,2019,3,20190922,201909220gnb,den,"Denver Broncos",16,gnb,"Green Bay Packers",27
player,201909220gnb,den,JackKa99,fumbles_rec_yds,0,,,,,
player,201909220gnb,den,JackKa99,fumbles_rec_td,0,,,,,
player,201909220gnb,den,JackKa99,fumbles_forced,0,,,,,
player,201909220gnb,den,BausDe00,def_int,0,,,,,
player,201909220gnb,den,BausDe00,def_int_yds,0,,,,,
player,201909220gnb,den,BausDe00,def_int_td,0,,,,,
player,201909220gnb,den,BausDe00,def_int_long,0,,,,,
player,201909220gnb,den,BausDe00,pass_defended,2,,,,,
player,201909220gnb,den,BausDe00,sacks,0.0,,,,,
player,201909220gnb,den,BausDe00,tackles_combined,3,,,,,
player,201909220gnb,den,BausDe00,tackles_solo,2,,,,,
player,201909220gnb,den,BausDe00,tackles_assists,1,,,,,
player,201909220gnb,den,BausDe00,tackles_loss,0,,,,,
player,201909220gnb,den,BausDe00,qb_hits,0,,,,,
player,201909220gnb,den,BausDe00,fumbles_rec,0,,,,,
player,201909220gnb,den,BausDe00,fumbles_rec_yds,0,,,,,
player,201909220gnb,den,BausDe00,fumbles_rec_td,0,,,,,
player,201909220gnb,den,BausDe00,fumbles_forced,0,,,,,
player,201909220gnb,den,DaviTo01,def_int,0,,,,,
player,201909220gnb,den,DaviTo01,def_int_yds,0,,,,,
player,201909220gnb,den,DaviTo01,def_int_td,0,,,,,
player,201909220gnb,den,DaviTo01,def_int_long,0,,,,,
player,201909220gnb,den,DaviTo01,pass_defended,0,,,,,
player,201909220gnb,den,DaviTo01,sacks,0.0,,,,,
player,201909220gnb,den,DaviTo01,tackles_combined,3,,,,,
player,201909220gnb,den,DaviTo01,tackles_solo,1,,,,,
player,201909220gnb,den,DaviTo01,tackles_assists,2,,,,,
player,201909220gnb,den,DaviTo01,tackles_loss,0,,,,,
player,201909220gnb,den,DaviTo01,qb_hits,0,,,,,
player,201909220gnb,den,DaviTo01,fumbles_rec,0,,,,,
player,201909220gnb,den,DaviTo01,fumbles_rec_yds,0,,,,,
player,201909220gnb,den,DaviTo01,fumbles_rec_td,0,,,,,
player,201909220gnb,den,DaviTo01,fumbles_forced,0,,,,,
player,201909220gnb,den,HarrCh01,def_int,0,,,,,
player,201909220gnb,den,HarrCh01,def_int_yds,0,,,,,
player,201909220gnb,den,HarrCh01,def_int_td,0,,,,,
player,201909220gnb,den,HarrCh01,def_int_long,0,,,,,
player,201909220gnb,den,HarrCh01,pass_defended,0,,,,,
player,201909220gnb,den,HarrCh01,sacks,0.0,,,,,
player,201909220gnb,den,HarrCh01,tackles_combined,3,,,,,
player,201909220gnb,den,HarrCh01,tackles_solo,2,,,,,
player,201909220gnb,den,HarrCh01,tackles_assists,1,,,,,
player,201909220gnb,den,HarrCh01,tackles_loss,0,,,,,
player,201909220gnb,den,HarrCh01,qb_hits,0,,,,,
player,201909220gnb,den,HarrCh01,fumbles_rec,0,,,,,
player,201909220gnb,den,HarrCh01,fumbles_rec_yds,0,,,,,
player,201909220gnb,den,HarrCh01,fumbles_rec_td,0,,,,,
player,201909220gnb,den,HarrCh01,fumbles_forced,0,,,,,
player,201909220gnb,den,MillVo00,def_int,0,,,,,
player,201909220gnb,den,MillVo00,def_int_yds,0,,,,,
player,201909220gnb,den,MillVo00,def_int_td,0,,,,,
player,201909220gnb,den,MillVo00,def_int_long,0,,,,,
player,201909220gnb,den,MillVo00,pass_defended,0,,,,,
player,201909220gnb,den,MillVo00,sacks,0.0,,,,,
player,201909220gnb,den,MillVo00,tackles_combined,3,,,,,
player,201909220gnb,den,MillVo00,tackles_solo,2,,,,,
player,201909220gnb,den,MillVo00,tackles_assists,1,,,,,
player,201909220gnb,den,MillVo00,tackles_loss,0,,,,,
player,201909220gnb,den,MillVo00,qb_hits,0,,,,,
player,201909220gnb,den,MillVo00,fumbles_rec,0,,,,,
player,201909220gnb,den,MillVo00,fumbles_rec_yds,0,,,,,
player,201909220gnb,den,MillVo00,fumbles_rec_td,0,,,,,
player,201909220gnb,den,MillVo00,fumbles_forced,0,,,,,
player,201909220gnb,den,SimmJu00,def_int,0,,,,,
player,201909220gnb,den,SimmJu00,def_int_yds,0,,,,,
player,201909220gnb,den,SimmJu00,def_int_td,0,,,,,
player,201909220gnb,den,SimmJu00,def_int_long,0,,,,,
player,201909220gnb,den,SimmJu00,pass_defended,0,,,,,
player,201909220gnb,den,SimmJu00,sacks,0.0,,,,,
player,201909220gnb,den,SimmJu00,tackles_combined,3,,,,,
player,201909220gnb,den,SimmJu00,tackles_solo,2,,,,,
player,201909220gnb,den,SimmJu00,tackles_assists,1,,,,,
player,201909220gnb,den,SimmJu00,tackles_loss,0,,,,,
player,201909220gnb,den,SimmJu00,qb_hits,0,,,,,
player,201909220gnb,den,SimmJu00,fumbles_rec,0,,,,,
player,201909220gnb,den,SimmJu00,fumbles_rec_yds,0,,,,,
player,201909220gnb,den,SimmJu00,fumbles_rec_td,0,,,,,
player,201909220gnb,den,SimmJu00,fumbles_forced,0,,,,,
player,201909220gnb,den,MarsTr00,def_int,0,,,,,
player,201909220gnb,den,MarsTr00,def_int_yds,0,,,,,
player,201909220gnb,den,MarsTr00,def_int_td,0,,,,,
player,201909220gnb,den,MarsTr00,def_int_long,0,,,,,
player,201909220gnb,den,MarsTr00,pass_defended,0,,,,,
player,201909220gnb,den,MarsTr00,sacks,0.0,,,,,
player,201909220gnb,den,MarsTr00,tackles_combined,2,,,,,
player,201909220gnb,den,MarsTr00,tackles_solo,1,,,,,
player,201909220gnb,den,MarsTr00,tackles_assists,1,,,,,
player,201909220gnb,den,MarsTr00,tackles_loss,0,,,,,
player,201909220gnb,den,MarsTr00,qb_hits,0,,,,,
player,201909220gnb,den,MarsTr00,fumbles_rec,0,,,,,
player,201909220gnb,den,MarsTr00,fumbles_rec_yds,0,,,,,
player,201909220gnb,den,MarsTr00,fumbles_rec_td,0,,,,,
player,201909220gnb,den,MarsTr00,fumbles_forced,0,,,,,
player,201909220gnb,den,NelsCo00,def_int,0,,,,,
player,201909220gnb,den,NelsCo00,def_int_yds,0,,,,,
player,201909220gnb,den,NelsCo00,def_int_td,0,,,,,
player,201909220gnb,den,NelsCo00,def_int_long,0,,,,,
player,201909220gnb,den,NelsCo00,pass_defended,0,,,,,
player,201909220gnb,den,NelsCo00,sacks,0.0,,,,,
player,201909220gnb,den,NelsCo00,tackles_combined,2,,,,,
player,201909220gnb,den,NelsCo00,tackles_solo,0,,,,,
player,201909220gnb,den,NelsCo00,tackles_assists,2,,,,,
player,201909220gnb,den,NelsCo00,tackles_loss,0,,,,,
player,201909220gnb,den,NelsCo00,qb_hits,0,,,,,
player,201909220gnb,den,NelsCo00,fumbles_rec,0,,,,,
player,201909220gnb,den,NelsCo00,fumbles_rec_yds,0,,,,,
player,201909220gnb,den,NelsCo00,fumbles_rec_td,0,,,,,
player,201909220gnb,den,NelsCo00,fumbles_forced,0,,,,,
player,201909220gnb,den,ParkWi01,def_int,0,,,,,
player,201909220gnb,den,ParkWi01,def_int_yds,0,,,,,
player,201909220gnb,den,ParkWi01,def_int_td,0,,,,,
player,201909220gnb,den,ParkWi01,def_int_long,0,,,,,
player,201909220gnb,den,ParkWi01,pass_defended,0,,,,,
player,201909220gnb,den,ParkWi01,sacks,0.0,,,,,
player,201909220gnb,den,ParkWi01,tackles_combined,2,,,,,
player,201909220gnb,den,ParkWi01,tackles_solo,1,,,,,
player,201909220gnb,den,ParkWi01,tackles_assists,1,,,,,
player,201909220gnb,den,ParkWi01,tackles_loss,0,,,,,
player,201909220gnb,den,ParkWi01,qb_hits,0,,,,,
player,201909220gnb,den,ParkWi01,fumbles_rec,0,,,,,
player,201909220gnb,den,ParkWi01,fumbles_rec_yds,0,,,,,
player,201909220gnb,den,ParkWi01,fumbles_rec_td,0,,,,,
player,201909220gnb,den,ParkWi01,fumbles_forced,0,,,,,
player,201909220gnb,den,HollJu00,def_int,0,,,,,
player,201909220gnb,den,HollJu00,def_int_yds,0,,,,,
player,201909220gnb,den,HollJu00,def_int_td,0,,,,,
player,201909220gnb,den,HollJu00,def_int_long,0,,,,,
player,201909220gnb,den,HollJu00,pass_defended,0,,,,,
player,201909220gnb,den,HollJu00,sacks,0.0,,,,,
player,201909220gnb,den,HollJu00,tackles_combined,1,,,,,
player,201909220gnb,den,HollJu00,tackles_solo,1,,,,,
player,201909220gnb,den,HollJu00,tackles_assists,0,,,,,
player,201909220gnb,den,HollJu00,tackles_loss,0,,,,,
player,201909220gnb,den,HollJu00,qb_hits,0,,,,,
player,201909220gnb,den,HollJu00,fumbles_rec,0,,,,,
player,201909220gnb,den,HollJu00,fumbles_rec_yds,0,,,,,
player,201909220gnb,den,HollJu00,fumbles_rec_td,0,,,,,
player,201909220gnb,den,HollJu00,fumbles_forced,0,,,,,
player,201909220gnb,den,WolfDe00,def_int,0,,,,,
player,201909220gnb,den,WolfDe00,def_int_yds,0,,,,,
player,201909220gnb,den,WolfDe00,def_int_td,0,,,,,
player,201909220gnb,den,WolfDe00,def_int_long,0,,,,,
player,201909220gnb,den,WolfDe00,pass_defended,0,,,,,
player,201909220gnb,den,WolfDe00,sacks,0.0,,,,,
player,201909220gnb,den,WolfDe00,tackles_combined,1,,,,,
player,201909220gnb,den,WolfDe00,tackles_solo,1,,,,,
player,201909220gnb,den,WolfDe00,tackles_assists,0,,,,,
player,201909220gnb,den,WolfDe00,tackles_loss,0,,,,,
player,201909220gnb,den,WolfDe00,qb_hits,0,,,,,
player,201909220gnb,den,WolfDe00,fumbles_rec,0,,,,,
player,201909220gnb,den,WolfDe00,fumbles_rec_yds,0,,,,,
player,201909220gnb,den,WolfDe00,fumbles_rec_td,0,,,,,
player,201909220gnb,den,WolfDe00,fumbles_forced,0,,,,,
player,201909220gnb,gnb,SavaDa00,def_int,1,,,,,
player,201909220gnb,gnb,SavaDa00,def_int_yds,0,,,,,
player,201909220gnb,gnb,SavaDa00,def_int_td,0,,,,,
player,201909220gnb,gnb,SavaDa00,def_int_long,0,,,,,
player,201909220gnb,gnb,SavaDa00,pass_defended,1,,,,,
player,201909220gnb,gnb,SavaDa00,sacks,0.0,,,,,
player,201909220gnb,gnb,SavaDa00,tackles_combined,5,,,,,
player,201909220gnb,gnb,SavaDa00,tackles_solo,4,,,,,
player,201909220gnb,gnb,SavaDa00,tackles_assists,1,,,,,
player,201909220gnb,gnb,SavaDa00,tackles_loss,0,,,,,
player,201909220gnb,gnb,SavaDa00,qb_hits,0,,,,,
player,201909220gnb,gnb,SavaDa00,fumbles_rec,0,,,,,
player,201909220gnb,gnb,SavaDa00,fumbles_rec_yds,0,,,,,
player,201909220gnb,gnb,SavaDa00,fumbles_rec_td,0,,,,,
player,201909220gnb,gnb,SavaDa00,fumbles_forced,0,,,,,
player,201909220gnb,gnb,SmitPr00,def_int,0,,,,,
player,201909220gnb,gnb,SmitPr00,def_int_yds,0,,,,,
player,201909220gnb,gnb,SmitPr00,def_int_td,0,,,,,
player,201909220gnb,gnb,SmitPr00,def_int_long,0,,,,,
player,201909220gnb,gnb,SmitPr00,pass_defended,0,,,,,
player,201909220gnb,gnb,SmitPr00,sacks,3.0,,,,,
player,201909220gnb,gnb,SmitPr00,tackles_combined,5,,,,,
player,201909220gnb,gnb,SmitPr00,tackles_solo,4,,,,,
player,201909220gnb,gnb,SmitPr00,tackles_assists,1,,,,,
player,201909220gnb,gnb,SmitPr00,tackles_loss,2,,,,,
player,201909220gnb,gnb,SmitPr00,qb_hits,3,,,,,
player,201909220gnb,gnb,SmitPr00,fumbles_rec,0,,,,,
player,201909220gnb,gnb,SmitPr00,fumbles_rec_yds,0,,,,,
player,201909220gnb,gnb,SmitPr00,fumbles_rec_td,0,,,,,
player,201909220gnb,gnb,SmitPr00,fumbles_forced,1,,,,,
player,201909220gnb,gnb,SmitZa00,def_int,0,,,,,
player,201909220gnb,gnb,SmitZa00,def_int_yds,0,,,,,
player,201909220gnb,gnb,SmitZa00,def_int_td,0,,,,,
player,201909220gnb,gnb,SmitZa00,def_int_long,0,,,,,
player,201909220gnb,gnb,SmitZa00,pass_defended,0,,,,,
player,201909220gnb,gnb,SmitZa00,sacks,2.0,,,,,
player,201909220gnb,gnb,SmitZa00,tackles_combined,3,,,,,
player,201909220gnb,gnb,SmitZa00,tackles_solo,2,,,,,
player,201909220gnb,gnb,SmitZa00,tackles_assists,1,,,,,
player,201909220gnb,gnb,SmitZa00,tackles_loss,2,,,,,
player,201909220gnb,gnb,SmitZa00,qb_hits,3,,,,,
player,201909220gnb,gnb,SmitZa00,fumbles_rec,0,,,,,
player,201909220gnb,gnb,SmitZa00,fumbles_rec_yds,0,,,,,
player,201909220gnb,gnb,SmitZa00,fumbles_rec_td,0,,,,,
player,201909220gnb,gnb,SmitZa00,fumbles_forced,0,,,,,
player,201909220gnb,gnb,GaryRa00,def_int,0,,,,,
player,201909220gnb,gnb,GaryRa00,def_int_yds,0,,,,,
player,201909220gnb,gnb,GaryRa00,def_int_td,0,,,,,
player,201909220gnb,gnb,GaryRa00,def_int_long,0,,,,,
player,201909220gnb,gnb,GaryRa00,pass_defended,0,,,,,
player,201909220gnb,gnb,GaryRa00,sacks,1.0,,,,,
player,201909220gnb,gnb,GaryRa00,tackles_combined,4,,,,,
player,201909220gnb,gnb,GaryRa00,tackles_solo,1,,,,,
player,201909220gnb,gnb,GaryRa00,tackles_assists,3,,,,,
player,201909220gnb,gnb,GaryRa00,tackles_loss,1,,,,,
player,201909220gnb,gnb,GaryRa00,qb_hits,1,,,,,
player,201909220gnb,gnb,GaryRa00,fumbles_rec,1,,,,,
player,201909220gnb,gnb,GaryRa00,fumbles_rec_yds,0,,,,,
player,201909220gnb,gnb,GaryRa00,fumbles_rec_td,0,,,,,
player,201909220gnb,gnb,GaryRa00,fumbles_forced,0,,,,,
player,201909220gnb,gnb,MartBl01,def_int,0,,,,,
player,201909220gnb,gnb,MartBl01,def_int_yds,0,,,,,
player,201909220gnb,gnb,MartBl01,def_int_td,0,,,,,
player,201909220gnb,gnb,MartBl01,def_int_long,0,,,,,
player,201909220gnb,gnb,MartBl01,pass_defended,0,,,,,
player,201909220gnb,gnb,MartBl01,sacks,0.0,,,,,
player,201909220gnb,gnb,MartBl01,tackles_combined,12,,,,,
player,201909220gnb,gnb,MartBl01,tackles_solo,8,,,,,
player,201909220gnb,gnb,MartBl01,tackles_assists,4,,,,,
player,201909220gnb,gnb,MartBl01,tackles_loss,2,,,,,
player,201909220gnb,gnb,MartBl01,qb_hits,0,,,,,
player,201909220gnb,gnb,MartBl01,fumbles_rec,0,,,,,
player,201909220gnb,gnb,MartBl01,fumbles_rec_yds,0,,,,,
player,201909220gnb,gnb,MartBl01,fumbles_rec_td,0,,,,,
player,201909220gnb,gnb,MartBl01,fumbles_forced,0,,,,,
player,201909220gnb,gnb,KingKe01,def_int,0,,,,,
player,201909220gnb,gnb,KingKe01,def_int_yds,0,,,,,
player,201909220gnb,gnb,KingKe01,def_int_td,0,,,,,
player,201909220gnb,gnb,KingKe01,def_int_long,0,,,,,
player,201909220gnb,gnb,KingKe01,pass_defended,0,,,,,
player,201909220gnb,gnb,KingKe01,sacks,0.0,,,,,
player,201909220gnb,gnb,KingKe01,tackles_combined,9,,,,,
player,201909220gnb,gnb,KingKe01,tackles_solo,5,,,,,
player,201909220gnb,gnb,KingKe01,tackles_assists,4,,,,,
player,201909220gnb,gnb,KingKe01,tackles_loss,0,,,,,
player,201909220gnb,gnb,KingKe01,qb_hits,0,,,,,
player,201909220gnb,gnb,KingKe01,fumbles_rec,0,,,,,
player,201909220gnb,gnb,KingKe01,fumbles_rec_yds,0,,,,,
player,201909220gnb,gnb,KingKe01,fumbles_rec_td,0,,,,,
player,201909220gnb,gnb,KingKe01,fumbles_forced,0,,,,,
player,201909220gnb,gnb,AlexJa00,def_int,0,,,,,
player,201909220gnb,gnb,AlexJa00,def_int_yds,0,,,,,
player,201909220gnb,gnb,AlexJa00,def_int_td,0,,,,,
player,201909220gnb,gnb,AlexJa00,def_int_long,0,,,,,
player,201909220gnb,gnb,AlexJa00,pass_defended,2,,,,,
player,201909220gnb,gnb,AlexJa00,sacks,0.0,,,,,
player,201909220gnb,gnb,AlexJa00,tackles_combined,7,,,,,
player,201909220gnb,gnb,AlexJa00,tackles_solo,5,,,,,
player,201909220gnb,gnb,AlexJa00,tackles_assists,2,,,,,
player,201909220gnb,gnb,AlexJa00,tackles_loss,0,,,,,
player,201909220gnb,gnb,AlexJa00,qb_hits,0,,,,,
player,201909220gnb,gnb,AlexJa00,fumbles_rec,1,,,,,
player,201909220gnb,gnb,AlexJa00,fumbles_rec_yds,0,,,,,
player,201909220gnb,gnb,AlexJa00,fumbles_rec_td,0,,,,,
player,201909220gnb,gnb,AlexJa00,fumbles_forced,1,,,,,
player,201909220gnb,gnb,AmosAd00,def_int,0,,,,,
player,201909220gnb,gnb,AmosAd00,def_int_yds,0,,,,,
player,201909220gnb,gnb,AmosAd00,def_int_td,0,,,,,
player,201909220gnb,gnb,AmosAd00,def_int_long,0,,,,,
player,201909220gnb,gnb,AmosAd00,pass_defended,0,,,,,
player,201909220gnb,gnb,AmosAd00,sacks,0.0,,,,,
player,201909220gnb,gnb,AmosAd00,tackles_combined,7,,,,,
player,201909220gnb,gnb,AmosAd00,tackles_solo,6,,,,,
player,201909220gnb,gnb,AmosAd00,tackles_assists,1,,,,,
player,201909220gnb,gnb,AmosAd00,tackles_loss,0,,,,,
player,201909220gnb,gnb,AmosAd00,qb_hits,0,,,,,
player,201909220gnb,gnb,AmosAd00,fumbles_rec,0,,,,,
player,201909220gnb,gnb,AmosAd00,fumbles_rec_yds,0,,,,,
player,201909220gnb,gnb,AmosAd00,fumbles_rec_td,0,,,,,
player,201909220gnb,gnb,AmosAd00,fumbles_forced,0,,,,,
player,201909220gnb,gnb,LancTy00,def_int,0,,,,,
player,201909220gnb,gnb,LancTy00,def_int_yds,0,,,,,
player,201909220gnb,gnb,LancTy00,def_int_td,0,,,,,
player,201909220gnb,gnb,LancTy00,def_int_long,0,,,,,
player,201909220gnb,gnb,LancTy00,pass_defended,0,,,,,
player,201909220gnb,gnb,LancTy00,sacks,0.0,,,,,
player,201909220gnb,gnb,LancTy00,tackles_combined,7,,,,,
player,201909220gnb,gnb,LancTy00,tackles_solo,1,,,,,
player,201909220gnb,gnb,LancTy00,tackles_assists,6,,,,,
player,201909220gnb,gnb,LancTy00,tackles_loss,0,,,,,
player,201909220gnb,gnb,LancTy00,qb_hits,0,,,,,
player,201909220gnb,gnb,LancTy00,fumbles_rec,0,,,,,
player,201909220gnb,gnb,LancTy00,fumbles_rec_yds,0,,,,,
player,201909220gnb,gnb,LancTy00,fumbles_rec_td,0,,,,,
player,201909220gnb,gnb,LancTy00,fumbles_forced,0,,,,,
player,201909220gnb,gnb,LowrDe00,def_int,0,,,,,
player,201909220gnb,gnb,LowrDe00,def_int_yds,0,,,,,
player,201909220gnb,gnb,LowrDe00,def_int_td,0,,,,,
player,201909220gnb,gnb,LowrDe00,def_int_long,0,,,,,
player,201909220gnb,gnb,LowrDe00,pass_defended,0,,,,,
player,201909220gnb,gnb,LowrDe00,sacks,0.0,,,,,
player,201909220gnb,gnb,LowrDe00,tackles_combined,6,,,,,
player,201909220gnb,gnb,LowrDe00,tackles_solo,4,,,,,
player,201909220gnb,gnb,LowrDe00,tackles_assists,2,,,,,
player,201909220gnb,gnb,LowrDe00,tackles_loss,0,,,,,
player,201909220gnb,gnb,LowrDe00,qb_hits,0,,,,,
player,201909220gnb,gnb,LowrDe00,fumbles_rec,0,,,,,
player,201909220gnb,gnb,LowrDe00,fumbles_rec_yds,0,,,,,
player,201909220gnb,gnb,LowrDe00,fumbles_rec_td,0,,,,,
player,201909220gnb,gnb,LowrDe00,fumbles_forced,0,,,,,
player,201909220gnb,gnb,ClarKe01,def_int,0,,,,,
player,201909220gnb,gnb,ClarKe01,def_int_yds,0,,,,,
player,201909220gnb,gnb,ClarKe01,def_int_td,0,,,,,
player,201909220gnb,gnb,ClarKe01,def_int_long,0,,,,,
player,201909220gnb,gnb,ClarKe01,pass_defended,0,,,,,
player,201909220gnb,gnb,ClarKe01,sacks,0.0,,,,,
player,201909220gnb,gnb,ClarKe01,tackles_combined,4,,,,,
player,201909220gnb,gnb,ClarKe01,tackles_solo,0,,,,,
player,201909220gnb,gnb,ClarKe01,tackles_assists,4,,,,,
player,201909220gnb,gnb,ClarKe01,tackles_loss,0,,,,,
player,201909220gnb,gnb,ClarKe01,qb_hits,0,,,,,
player,201909220gnb,gnb,ClarKe01,fumbles_rec,0,,,,,
player,201909220gnb,gnb,ClarKe01,fumbles_rec_yds,0,,,,,
player,201909220gnb,gnb,ClarKe01,fumbles_rec_td,0,,,,,
player,201909220gnb,gnb,ClarKe01,fumbles_forced,0,,,,,
player,201909220gnb,gnb,RedmWi00,def_int,0,,,,,
player,201909220gnb,gnb,RedmWi00,def_int_yds,0,,,,,
player,201909220gnb,gnb,RedmWi00,def_int_td,0,,,,,
player,201909220gnb,gnb,RedmWi00,def_int_long,0,,,,,
player,201909220gnb,gnb,RedmWi00,pass_defended,0,,,,,
player,201909220gnb,gnb,RedmWi00,sacks,0.0,,,,,
player,201909220gnb,gnb,RedmWi00,tackles_combined,4,,,,,
player,201909220gnb,gnb,RedmWi00,tackles_solo,2,,,,,
player,201909220gnb,gnb,RedmWi00,tackles_assists,2,,,,,
player,201909220gnb,gnb,RedmWi00,tackles_loss,0,,,,,
player,201909220gnb,gnb,RedmWi00,qb_hits,0,,,,,
player,201909220gnb,gnb,RedmWi00,fumbles_rec,0,,,,,
player,201909220gnb,gnb,RedmWi00,fumbles_rec_yds,0,,,,,
player,201909220gnb,gnb,RedmWi00,fumbles_rec_td,0,,,,,
player,201909220gnb,gnb,RedmWi00,fumbles_forced,0,,,,,
player,201909220gnb,gnb,GoodB.00,def_int,0,,,,,
player,201909220gnb,gnb,GoodB.00,def_int_yds,0,,,,,
player,201909220gnb,gnb,GoodB.00,def_int_td,0,,,,,
player,201909220gnb,gnb,GoodB.00,def_int_long,0,,,,,
player,201909220gnb,gnb,GoodB.00,pass_defended,0,,,,,
player,201909220gnb,gnb,GoodB.00,sacks,0.0,,,,,
player,201909220gnb,gnb,GoodB.00,tackles_combined,3,,,,,
player,201909220gnb,gnb,GoodB.00,tackles_solo,0,,,,,
player,201909220gnb,gnb,GoodB.00,tackles_assists,3,,,,,
player,201909220gnb,gnb,GoodB.00,tackles_loss,0,,,,,
player,201909220gnb,gnb,GoodB.00,qb_hits,0,,,,,
player,201909220gnb,gnb,GoodB.00,fumbles_rec,0,,,,,
player,201909220gnb,gnb,GoodB.00,fumbles_rec_yds,0,,,,,
player,201909220gnb,gnb,GoodB.00,fumbles_rec_td,0,,,,,
player,201909220gnb,gnb,GoodB.00,fumbles_forced,0,,,,,
player,201909220gnb,gnb,FackKy00,def_int,0,,,,,
player,201909220gnb,gnb,FackKy00,def_int_yds,0,,,,,
player,201909220gnb,gnb,FackKy00,def_int_td,0,,,,,
player,201909220gnb,gnb,FackKy00,def_int_long,0,,,,,
player,201909220gnb,gnb,FackKy00,pass_defended,0,,,,,
player,201909220gnb,gnb,FackKy00,sacks,0.0,,,,,
player,201909220gnb,gnb,FackKy00,tackles_combined,1,,,,,
player,201909220gnb,gnb,FackKy00,tackles_solo,1,,,,,
player,201909220gnb,gnb,FackKy00,tackles_assists,0,,,,,
player,201909220gnb,gnb,FackKy00,tackles_loss,0,,,,,
player,201909220gnb,gnb,FackKy00,qb_hits,0,,,,,
player,201909220gnb,gnb,FackKy00,fumbles_rec,0,,,,,
player,201909220gnb,gnb,FackKy00,fumbles_rec_yds,0,,,,,
player,201909220gnb,gnb,FackKy00,fumbles_rec_td,0,,,,,
player,201909220gnb,gnb,FackKy00,fumbles_forced,0,,,,,
player,201909220gnb,gnb,JackJo01,def_int,0,,,,,
player,201909220gnb,gnb,JackJo01,def_int_yds,0,,,,,
player,201909220gnb,gnb,JackJo01,def_int_td,0,,,,,
player,201909220gnb,gnb,JackJo01,def_int_long,0,,,,,
player,201909220gnb,gnb,JackJo01,pass_defended,0,,,,,
player,201909220gnb,gnb,JackJo01,sacks,0.0,,,,,
player,201909220gnb,gnb,JackJo01,tackles_combined,1,,,,,
player,201909220gnb,gnb,JackJo01,tackles_solo,1,,,,,
player,201909220gnb,gnb,JackJo01,tackles_assists,0,,,,,
player,201909220gnb,gnb,JackJo01,tackles_loss,0,,,,,
player,201909220gnb,gnb,JackJo01,qb_hits,0,,,,,
player,201909220gnb,gnb,JackJo01,fumbles_rec,0,,,,,
player,201909220gnb,gnb,JackJo01,fumbles_rec_yds,0,,,,,
player,201909220gnb,gnb,JackJo01,fumbles_rec_td,0,,,,,
player,201909220gnb,gnb,JackJo01,fumbles_forced,0,,,,,
player,201909220gnb,gnb,KekeKi00,def_int,0,,,,,
player,201909220gnb,gnb,KekeKi00,def_int_yds,0,,,,,
player,201909220gnb,gnb,KekeKi00,def_int_td,0,,,,,
player,201909220gnb,gnb,KekeKi00,def_int_long,0,,,,,
player,201909220gnb,gnb,KekeKi00,pass_defended,0,,,,,
player,201909220gnb,gnb,KekeKi00,sacks,0.0,,,,,
player,201909220gnb,gnb,KekeKi00,tackles_combined,1,,,,,
player,201909220gnb,gnb,KekeKi00,tackles_solo,0,,,,,
player,201909220gnb,gnb,KekeKi00,tackles_assists,1,,,,,
player,201909220gnb,gnb,KekeKi00,tackles_loss,0,,,,,
player,201909220gnb,gnb,KekeKi00,qb_hits,0,,,,,
player,201909220gnb,gnb,KekeKi00,fumbles_rec,0,,,,,
player,201909220gnb,gnb,KekeKi00,fumbles_rec_yds,0,,,,,
player,201909220gnb,gnb,KekeKi00,fumbles_rec_td,0,,,,,
player,201909220gnb,gnb,KekeKi00,fumbles_forced,0,,,,,
player,201909220gnb,den,SpenDi00,kick_ret,1,,,,,
player,201909220gnb,den,SpenDi00,kick_ret_yds,60,,,,,
player,201909220gnb,den,SpenDi00,kick_ret_yds_per_ret,60.0,,,,,
player,201909220gnb,den,SpenDi00,kick_ret_td,0,,,,,
player,201909220gnb,den,SpenDi00,kick_ret_long,60,,,,,
player,201909220gnb,den,SpenDi00,punt_ret,1,,,,,
player,201909220gnb,den,SpenDi00,punt_ret_yds,3,,,,,
player,201909220gnb,den,SpenDi00,punt_ret_yds_per_ret,3.0,,,,,
player,201909220gnb,den,SpenDi00,punt_ret_td,0,,,,,
player,201909220gnb,den,SpenDi00,punt_ret_long,3,,,,,
player,201909220gnb,den,McMaBr01,xpm,1,,,,,
player,201909220gnb,den,McMaBr01,xpa,2,,,,,
player,201909220gnb,den,McMaBr01,fgm,1,,,,,
player,201909220gnb,den,McMaBr01,fga,1,,,,,
player,201909220gnb,den,McMaBr01,punt,0,,,,,
player,201909220gnb,den,McMaBr01,punt_yds,0,,,,,
player,201909220gnb,den,McMaBr01,punt_yds_per_punt,,,,,,
player,201909220gnb,den,McMaBr01,punt_long,0,,,,,
player,201909220gnb,den,WadmCo00,xpm,,,,,,
player,201909220gnb,den,WadmCo00,xpa,,,,,,
player,201909220gnb,den,WadmCo00,fgm,,,,,,
player,201909220gnb,den,WadmCo00,fga,,,,,,
player,201909220gnb,den,WadmCo00,punt,3,,,,,
player,201909220gnb,den,WadmCo00,punt_yds,148,,,,,
player,201909220gnb,den,WadmCo00,punt_yds_per_punt,49.3,,,,,
player,201909220gnb,den,WadmCo00,punt_long,59,,,,,
player,201909220gnb,gnb,CrosMa20,xpm,3,,,,,
player,201909220gnb,gnb,CrosMa20,xpa,3,,,,,
player,201909220gnb,gnb,CrosMa20,fgm,2,,,,,
player,201909220gnb,gnb,CrosMa20,fga,3,,,,,
player,201909220gnb,gnb,CrosMa20,punt,0,,,,,
