game,2019,10,20191107,201911070rai,sdg,"Los Angeles Chargers",24,rai,"Oakland Raiders",26
player,201911070rai,rai,WilbKy00,def_int,0,,,,,
player,201911070rai,rai,WilbKy00,def_int_yds,0,,,,,
player,201911070rai,rai,WilbKy00,def_int_td,0,,,,,
player,201911070rai,rai,WilbKy00,def_int_long,0,,,,,
player,201911070rai,rai,WilbKy00,pass_defended,2,,,,,
player,201911070rai,rai,WilbKy00,sacks,0.0,,,,,
player,201911070rai,rai,WilbKy00,tackles_combined,0,,,,,
player,201911070rai,rai,WilbKy00,tackles_solo,0,,,,,
player,201911070rai,rai,WilbKy00,tackles_assists,0,,,,,
player,201911070rai,rai,WilbKy00,tackles_loss,0,,,,,
player,201911070rai,rai,WilbKy00,qb_hits,0,,,,,
player,201911070rai,rai,WilbKy00,fumbles_rec,0,,,,,
player,201911070rai,rai,WilbKy00,fumbles_rec_yds,0,,,,,
player,201911070rai,rai,WilbKy00,fumbles_rec_td,0,,,,,
player,201911070rai,rai,WilbKy00,fumbles_forced,0,,,,,
player,201911070rai,sdg,KingDe01,kick_ret,0,,,,,
player,201911070rai,sdg,KingDe01,kick_ret_yds,0,,,,,
player,201911070rai,sdg,KingDe01,kick_ret_yds_per_ret,,,,,,
player,201911070rai,sdg,KingDe01,kick_ret_td,0,,,,,
player,201911070rai,sdg,KingDe01,kick_ret_long,0,,,,,
player,201911070rai,sdg,KingDe01,punt_ret,3,,,,,
player,201911070rai,sdg,KingDe01,punt_ret_yds,19,,,,,
player,201911070rai,sdg,KingDe01,punt_ret_yds_per_ret,6.3,,,,,
player,201911070rai,sdg,KingDe01,punt_ret_td,0,,,,,
player,201911070rai,sdg,KingDe01,punt_ret_long,11,,,,,
player,201911070rai,sdg,PopeTr00,kick_ret,3,,,,,
player,201911070rai,sdg,PopeTr00,kick_ret_yds,52,,,,,
player,201911070rai,sdg,PopeTr00,kick_ret_yds_per_ret,17.3,,,,,
player,201911070rai,sdg,PopeTr00,kick_ret_td,0,,,,,
player,201911070rai,sdg,PopeTr00,kick_ret_long,21,,,,,
player,201911070rai,sdg,PopeTr00,punt_ret,0,,,,,
player,201911070rai,sdg,PopeTr00,punt_ret_yds,0,,,,,
player,201911070rai,sdg,PopeTr00,punt_ret_yds_per_ret,,,,,,
player,201911070rai,sdg,PopeTr00,punt_ret_td,0,,,,,
player,201911070rai,sdg,PopeTr00,punt_ret_long,0,,,,,
player,201911070rai,rai,DaviTr03,kick_ret,5,,,,,
player,201911070rai,rai,DaviTr03,kick_ret_yds,94,,,,,
player,201911070rai,rai,DaviTr03,kick_ret_yds_per_ret,18.8,,,,,
player,201911070rai,rai,DaviTr03,kick_ret_td,0,,,,,
player,201911070rai,rai,DaviTr03,kick_ret_long,23,,,,,
player,201911070rai,rai,DaviTr03,punt_ret,2,,,,,
player,201911070rai,rai,DaviTr03,punt_ret_yds,11,,,,,
player,201911070rai,rai,DaviTr03,punt_ret_yds_per_ret,5.5,,,,,
player,201911070rai,rai,DaviTr03,punt_ret_td,0,,,,,
player,201911070rai,rai,DaviTr03,punt_ret_long,10,,,,,
player,201911070rai,sdg,BadgMi00,xpm,3,,,,,
player,201911070rai,sdg,BadgMi00,xpa,3,,,,,
player,201911070rai,sdg,BadgMi00,fgm,1,,,,,
player,201911070rai,sdg,BadgMi00,fga,1,,,,,
player,201911070rai,sdg,BadgMi00,punt,0,,,,,
player,201911070rai,sdg,BadgMi00,punt_yds,0,,,,,
player,201911070rai,sdg,BadgMi00,punt_yds_per_punt,,,,,,
player,201911070rai,sdg,BadgMi00,punt_long,0,,,,,
player,201911070rai,sdg,LongTy00,xpm,,,,,,
player,201911070rai,sdg,LongTy00,xpa,,,,,,
player,201911070rai,sdg,LongTy00,fgm,,,,,,
player,201911070rai,sdg,LongTy00,fga,,,,,,
player,201911070rai,sdg,LongTy00,punt,3,,,,,
player,201911070rai,sdg,LongTy00,punt_yds,130,,,,,
player,201911070rai,sdg,LongTy00,punt_yds_per_punt,43.3,,,,,
player,201911070rai,sdg,LongTy00,punt_long,54,,,,,
player,201911070rai,rai,CarlDa00,xpm,2,,,,,
player,201911070rai,rai,CarlDa00,xpa,3,,,,,
player,201911070rai,rai,CarlDa00,fgm,2,,,,,
player,201911070rai,rai,CarlDa00,fga,3,,,,,
player,201911070rai,rai,CarlDa00,punt,0,,,,,
player,201911070rai,rai,CarlDa00,punt_yds,0,,,,,
player,201911070rai,rai,CarlDa00,punt_yds_per_punt,,,,,,
player,201911070rai,rai,CarlDa00,punt_long,0,,,,,
player,201911070rai,rai,ColeAJ01,xpm,,,,,,
player,201911070rai,rai,ColeAJ01,xpa,,,,,,
player,201911070rai,rai,ColeAJ01,fgm,,,,,,
player,201911070rai,rai,ColeAJ01,fga,,,,,,
player,201911070rai,rai,ColeAJ01,punt,4,,,,,
player,201911070rai,rai,ColeAJ01,punt_yds,170,,,,,
player,201911070rai,rai,ColeAJ01,punt_yds_per_punt,42.5,,,,,
player,201911070rai,rai,ColeAJ01,punt_long,50,,,,,
player,201911070rai,sdg,RivePh00,pass_cmp,17,,,,,
player,201911070rai,sdg,RivePh00,pass_att,31,,,,,
player,201911070rai,sdg,RivePh00,pass_yds,207,,,,,
player,201911070rai,sdg,RivePh00,pass_first_down,11,,,,,
player,201911070rai,sdg,RivePh00,pass_air_yds,142,,,,,
player,201911070rai,sdg,RivePh00,pass_air_yds_per_cmp,8.4,,,,,
player,201911070rai,sdg,RivePh00,pass_air_yds_per_att,4.6,,,,,
player,201911070rai,sdg,RivePh00,pass_tgt_yds_per_att,12.8,,,,,
player,201911070rai,sdg,RivePh00,pass_yac,65,,,,,
player,201911070rai,sdg,RivePh00,pass_yac_per_cmp,3.8,,,,,
player,201911070rai,sdg,RivePh00,pass_drops,0,,,,,
player,201911070rai,sdg,RivePh00,pass_drop_pct,0.0,,,,,
player,201911070rai,sdg,RivePh00,pass_poor_throws,0,,,,,
player,201911070rai,sdg,RivePh00,pass_poor_throw_pct,0.0,,,,,
player,201911070rai,sdg,RivePh00,pass_blitzed,0,,,,,
player,201911070rai,sdg,RivePh00,pass_hurried,0,,,,,
player,201911070rai,sdg,RivePh00,pass_hits,0,,,,,
player,201911070rai,sdg,RivePh00,rush_scrambles,0,,,,,
player,201911070rai,sdg,RivePh00,rush_scrambles_yds_per_att,,,,,,
player,201911070rai,rai,CarrDe02,pass_cmp,21,,,,,
player,201911070rai,rai,CarrDe02,pass_att,31,,,,,
player,201911070rai,rai,CarrDe02,pass_yds,218,,,,,
player,201911070rai,rai,CarrDe02,pass_first_down,12,,,,,
player,201911070rai,rai,CarrDe02,pass_air_yds,101,,,,,
player,201911070rai,rai,CarrDe02,pass_air_yds_per_cmp,4.8,,,,,
player,201911070rai,rai,CarrDe02,pass_air_yds_per_att,3.3,,,,,
player,201911070rai,rai,CarrDe02,pass_tgt_yds_per_att,5.9,,,,,
player,201911070rai,rai,CarrDe02,pass_yac,117,,,,,
player,201911070rai,rai,CarrDe02,pass_yac_per_cmp,5.6,,,,,
player,201911070rai,rai,CarrDe02,pass_drops,0,,,,,
player,201911070rai,rai,CarrDe02,pass_drop_pct,0.0,,,,,
player,201911070rai,rai,CarrDe02,pass_poor_throws,0,,,,,
player,201911070rai,rai,CarrDe02,pass_poor_throw_pct,0.0,,,,,
player,201911070rai,rai,CarrDe02,pass_blitzed,0,,,,,
player,201911070rai,rai,CarrDe02,pass_hurried,0,,,,,
player,201911070rai,rai,CarrDe02,pass_hits,0,,,,,
player,201911070rai,rai,CarrDe02,rush_scrambles,0,,,,,
player,201911070rai,rai,CarrDe02,rush_scrambles_yds_per_att,,,,,,
player,201911070rai,sdg,GordMe00,rush_att,22,,,,,
player,201911070rai,sdg,GordMe00,rush_yds,108,,,,,
player,201911070rai,sdg,GordMe00,rush_first_down,7,,,,,
player,201911070rai,sdg,GordMe00,rush_yds_before_contact,108,,,,,
player,201911070rai,sdg,GordMe00,rush_yds_bc_per_rush,4.9,,,,,
player,201911070rai,sdg,GordMe00,rush_yac,0,,,,,
player,201911070rai,sdg,GordMe00,rush_yac_per_rush,0.0,,,,,
player,201911070rai,sdg,GordMe00,rush_broken_tackles,0,,,,,
player,201911070rai,sdg,GordMe00,rush_broken_tackles_per_rush,,,,,,
player,201911070rai,sdg,EkelAu00,rush_att,6,,,,,
player,201911070rai,sdg,EkelAu00,rush_yds,19,,,,,
player,201911070rai,sdg,EkelAu00,rush_first_down,1,,,,,
player,201911070rai,sdg,EkelAu00,rush_yds_before_contact,19,,,,,
player,201911070rai,sdg,EkelAu00,rush_yds_bc_per_rush,3.2,,,,,
player,201911070rai,sdg,EkelAu00,rush_yac,0,,,,,
player,201911070rai,sdg,EkelAu00,rush_yac_per_rush,0.0,,,,,
player,201911070rai,sdg,EkelAu00,rush_broken_tackles,0,,,,,
player,201911070rai,sdg,EkelAu00,rush_broken_tackles_per_rush,,,,,,
player,201911070rai,sdg,AlleKe00,rush_att,1,,,,,
player,201911070rai,sdg,AlleKe00,rush_yds,18,,,,,
player,201911070rai,sdg,AlleKe00,rush_first_down,1,,,,,
player,201911070rai,sdg,AlleKe00,rush_yds_before_contact,18,,,,,
player,201911070rai,sdg,AlleKe00,rush_yds_bc_per_rush,18.0,,,,,
player,201911070rai,sdg,AlleKe00,rush_yac,0,,,,,
player,201911070rai,sdg,AlleKe00,rush_yac_per_rush,0.0,,,,,
player,201911070rai,sdg,AlleKe00,rush_broken_tackles,0,,,,,
player,201911070rai,sdg,AlleKe00,rush_broken_tackles_per_rush,,,,,,
player,201911070rai,sdg,WattDe00,rush_att,1,,,,,
player,201911070rai,sdg,WattDe00,rush_yds,1,,,,,
player,201911070rai,sdg,WattDe00,rush_first_down,1,,,,,
player,201911070rai,sdg,WattDe00,rush_yds_before_contact,1,,,,,
player,201911070rai,sdg,WattDe00,rush_yds_bc_per_rush,1.0,,,,,
player,201911070rai,sdg,WattDe00,rush_yac,0,,,,,
player,201911070rai,sdg,WattDe00,rush_yac_per_rush,0.0,,,,,
player,201911070rai,sdg,WattDe00,rush_broken_tackles,0,,,,,
player,201911070rai,sdg,WattDe00,rush_broken_tackles_per_rush,,,,,,
player,201911070rai,rai,JacoJo01,rush_att,16,,,,,
player,201911070rai,rai,JacoJo01,rush_yds,71,,,,,
player,201911070rai,rai,JacoJo01,rush_first_down,2,,,,,
player,201911070rai,rai,JacoJo01,rush_yds_before_contact,71,,,,,
player,201911070rai,rai,JacoJo01,rush_yds_bc_per_rush,4.4,,,,,
player,201911070rai,rai,JacoJo01,rush_yac,0,,,,,
player,201911070rai,rai,JacoJo01,rush_yac_per_rush,0.0,,,,,
player,201911070rai,rai,JacoJo01,rush_broken_tackles,0,,,,,
player,201911070rai,rai,JacoJo01,rush_broken_tackles_per_rush,,,,,,
player,201911070rai,rai,RichJa01,rush_att,2,,,,,
player,201911070rai,rai,RichJa01,rush_yds,0,,,,,
player,201911070rai,rai,RichJa01,rush_first_down,0,,,,,
player,201911070rai,rai,RichJa01,rush_yds_before_contact,0,,,,,
player,201911070rai,rai,RichJa01,rush_yds_bc_per_rush,0.0,,,,,
player,201911070rai,rai,RichJa01,rush_yac,0,,,,,
player,201911070rai,rai,RichJa01,rush_yac_per_rush,0.0,,,,,
player,201911070rai,rai,RichJa01,rush_broken_tackles,0,,,,,
player,201911070rai,rai,RichJa01,rush_broken_tackles_per_rush,,,,,,
player,201911070rai,rai,CarrDe02,rush_att,1,,,,,
player,201911070rai,rai,CarrDe02,rush_yds,4,,,,,
player,201911070rai,rai,CarrDe02,rush_first_down,0,,,,,
player,201911070rai,rai,CarrDe02,rush_yds_before_contact,4,,,,,
player,201911070rai,rai,CarrDe02,rush_yds_bc_per_rush,4.0,,,,,
player,201911070rai,rai,CarrDe02,rush_yac,0,,,,,
player,201911070rai,rai,CarrDe02,rush_yac_per_rush,0.0,,,,,
player,201911070rai,rai,CarrDe02,rush_broken_tackles,0,,,,,
player,201911070rai,rai,CarrDe02,rush_broken_tackles_per_rush,,,,,,
player,201911070rai,rai,IngoAl01,rush_att,1,,,,,
player,201911070rai,rai,IngoAl01,rush_yds,3,,,,,
player,201911070rai,rai,IngoAl01,rush_first_down,1,,,,,
player,201911070rai,rai,IngoAl01,rush_yds_before_contact,3,,,,,
player,201911070rai,rai,IngoAl01,rush_yds_bc_per_rush,3.0,,,,,
player,201911070rai,rai,IngoAl01,rush_yac,0,,,,,
player,201911070rai,rai,IngoAl01,rush_yac_per_rush,0.0,,,,,
player,201911070rai,rai,IngoAl01,rush_broken_tackles,0,,,,,
player,201911070rai,rai,IngoAl01,rush_broken_tackles_per_rush,,,,,,
player,201911070rai,rai,WashDe00,rush_att,1,,,,,
player,201911070rai,rai,WashDe00,rush_yds,0,,,,,
player,201911070rai,rai,WashDe00,rush_first_down,,,,,,
player,201911070rai,rai,WashDe00,rush_yds_before_contact,0,,,,,
player,201911070rai,rai,WashDe00,rush_yds_bc_per_rush,0.0,,,,,
player,201911070rai,rai,WashDe00,rush_yac,0,,,,,
player,201911070rai,rai,WashDe00,rush_yac_per_rush,0.0,,,,,
player,201911070rai,rai,WashDe00,rush_broken_tackles,0,,,,,
player,201911070rai,rai,WashDe00,rush_broken_tackles_per_rush,,,,,,
player,201911070rai,sdg,AlleKe00,targets,11,,,,,
player,201911070rai,sdg,AlleKe00,rec,8,,,,,
player,201911070rai,sdg,AlleKe00,rec_yds,68,,,,,
player,201911070rai,sdg,AlleKe00,rec_first_down,3,,,,,
player,201911070rai,sdg,AlleKe00,rec_air_yds,45,,,,,
player,201911070rai,sdg,AlleKe00,rec_air_yds_per_rec,5.6,,,,,
player,201911070rai,sdg,AlleKe00,rec_yac,23,,,,,
player,201911070rai,sdg,AlleKe00,rec_yac_per_rec,2.9,,,,,
player,201911070rai,sdg,AlleKe00,rec_broken_tackles,0,,,,,
player,201911070rai,sdg,AlleKe00,rec_broken_tackles_per_rec,,,,,,
player,201911070rai,sdg,AlleKe00,rec_drops,0,,,,,
player,201911070rai,sdg,AlleKe00,rec_drop_pct,0.0,,,,,
player,201911070rai,sdg,HenrHu00,targets,7,,,,,
player,201911070rai,sdg,HenrHu00,rec,4,,,,,
player,201911070rai,sdg,HenrHu00,rec_yds,30,,,,,
player,201911070rai,sdg,HenrHu00,rec_first_down,3,,,,,
player,201911070rai,sdg,HenrHu00,rec_air_yds,24,,,,,
player,201911070rai,sdg,HenrHu00,rec_air_yds_per_rec,6.0,,,,,
player,201911070rai,sdg,HenrHu00,rec_yac,6,,,,,
player,201911070rai,sdg,HenrHu00,rec_yac_per_rec,1.5,,,,,
player,201911070rai,sdg,HenrHu00,rec_broken_tackles,0,,,,,
player,201911070rai,sdg,HenrHu00,rec_broken_tackles_per_rec,,,,,,
player,201911070rai,sdg,HenrHu00,rec_drops,0,,,,,
player,201911070rai,sdg,HenrHu00,rec_drop_pct,0.0,,,,,
player,201911070rai,sdg,EkelAu00,targets,2,,,,,
player,201911070rai,sdg,EkelAu00,rec,2,,,,,
player,201911070rai,sdg,EkelAu00,rec_yds,29,,,,,
player,201911070rai,sdg,EkelAu00,rec_first_down,2,,,,,
player,201911070rai,sdg,EkelAu00,rec_air_yds,22,,,,,
player,201911070rai,sdg,EkelAu00,rec_air_yds_per_rec,11.0,,,,,
player,201911070rai,sdg,EkelAu00,rec_yac,7,,,,,
player,201911070rai,sdg,EkelAu00,rec_yac_per_rec,3.5,,,,,
player,201911070rai,sdg,EkelAu00,rec_broken_tackles,0,,,,,
player,201911070rai,sdg,EkelAu00,rec_broken_tackles_per_rec,,,,,,
player,201911070rai,sdg,EkelAu00,rec_drops,0,,,,,
player,201911070rai,sdg,EkelAu00,rec_drop_pct,0.0,,,,,
player,201911070rai,sdg,WillMi07,targets,3,,,,,
player,201911070rai,sdg,WillMi07,rec,2,,,,,
player,201911070rai,sdg,WillMi07,rec_yds,55,,,,,
player,201911070rai,sdg,WillMi07,rec_first_down,2,,,,,
player,201911070rai,sdg,WillMi07,rec_air_yds,47,,,,,
player,201911070rai,sdg,WillMi07,rec_air_yds_per_rec,23.5,,,,,
player,201911070rai,sdg,WillMi07,rec_yac,8,,,,,
player,201911070rai,sdg,WillMi07,rec_yac_per_rec,4.0,,,,,
player,201911070rai,sdg,WillMi07,rec_broken_tackles,0,,,,,
player,201911070rai,sdg,WillMi07,rec_broken_tackles_per_rec,,,,,,
player,201911070rai,sdg,WillMi07,rec_drops,0,,,,,
player,201911070rai,sdg,WillMi07,rec_drop_pct,0.0,,,,,
player,201911070rai,sdg,GordMe00,targets,1,,,,,
player,201911070rai,sdg,GordMe00,rec,1,,,,,
player,201911070rai,sdg,GordMe00,rec_yds,25,,,,,
player,201911070rai,sdg,GordMe00,rec_first_down,1,,,,,
player,201911070rai,sdg,GordMe00,rec_air_yds,4,,,,,
player,201911070rai,sdg,GordMe00,rec_air_yds_per_rec,4.0,,,,,
player,201911070rai,sdg,GordMe00,rec_yac,21,,,,,
player,201911070rai,sdg,GordMe00,rec_yac_per_rec,21.0,,,,,
player,201911070rai,sdg,GordMe00,rec_broken_tackles,0,,,,,
player,201911070rai,sdg,GordMe00,rec_broken_tackles_per_rec,,,,,,
player,201911070rai,sdg,GordMe00,rec_drops,0,,,,,
player,201911070rai,sdg,GordMe00,rec_drop_pct,0.0,,,,,
player,201911070rai,sdg,MoorJa02,targets,1,,,,,
player,201911070rai,sdg,MoorJa02,rec,0,,,,,
player,201911070rai,sdg,MoorJa02,rec_yds,0,,,,,
player,201911070rai,sdg,MoorJa02,rec_first_down,,,,,,
player,201911070rai,sdg,MoorJa02,rec_air_yds,0,,,,,
player,201911070rai,sdg,MoorJa02,rec_air_yds_per_rec,,,,,,
player,201911070rai,sdg,MoorJa02,rec_yac,0,,,,,
player,201911070rai,sdg,MoorJa02,rec_yac_per_rec,,,,,,
player,201911070rai,sdg,MoorJa02,rec_broken_tackles,0,,,,,
player,201911070rai,sdg,MoorJa02,rec_broken_tackles_per_rec,,,,,,
player,201911070rai,sdg,MoorJa02,rec_drops,0,,,,,
player,201911070rai,sdg,MoorJa02,rec_drop_pct,0.0,,,,,
player,201911070rai,sdg,WattDe00,targets,1,,,,,
player,201911070rai,sdg,WattDe00,rec,0,,,,,
player,201911070rai,sdg,WattDe00,rec_yds,0,,,,,
player,201911070rai,sdg,WattDe00,rec_first_down,0,,,,,
player,201911070rai,sdg,WattDe00,rec_air_yds,0,,,,,
player,201911070rai,sdg,WattDe00,rec_air_yds_per_rec,,,,,,
player,201911070rai,sdg,WattDe00,rec_yac,0,,,,,
player,201911070rai,sdg,WattDe00,rec_yac_per_rec,,,,,,
player,201911070rai,sdg,WattDe00,rec_broken_tackles,0,,,,,
player,201911070rai,sdg,WattDe00,rec_broken_tackles_per_rec,,,,,,
player,201911070rai,sdg,WattDe00,rec_drops,0,,,,,
player,201911070rai,sdg,WattDe00,rec_drop_pct,0.0,,,,,
player,201911070rai,sdg,PattAn00,targets,4,,,,,
player,201911070rai,sdg,PattAn00,rec,0,,,,,
player,201911070rai,sdg,PattAn00,rec_yds,0,,,,,
player,201911070rai,sdg,PattAn00,rec_first_down,,,,,,
player,201911070rai,sdg,PattAn00,rec_air_yds,0,,,,,
player,201911070rai,sdg,PattAn00,rec_air_yds_per_rec,,,,,,
player,201911070rai,sdg,PattAn00,rec_yac,0,,,,,
player,201911070rai,sdg,PattAn00,rec_yac_per_rec,,,,,,
player,201911070rai,sdg,PattAn00,rec_broken_tackles,0,,,,,
player,201911070rai,sdg,PattAn00,rec_broken_tackles_per_rec,,,,,,
player,201911070rai,sdg,PattAn00,rec_drops,0,,,,,
player,201911070rai,sdg,PattAn00,rec_drop_pct,0.0,,,,,
player,201911070rai,sdg,KendLa00,targets,1,,,,,
player,201911070rai,sdg,KendLa00,rec,0,,,,,
player,201911070rai,sdg,KendLa00,rec_yds,0,,,,,
player,201911070rai,sdg,KendLa00,rec_first_down,,,,,,
player,201911070rai,sdg,KendLa00,rec_air_yds,0,,,,,
player,201911070rai,sdg,KendLa00,rec_air_yds_per_rec,,,,,,
player,201911070rai,sdg,KendLa00,rec_yac,0,,,,,
player,201911070rai,sdg,KendLa00,rec_yac_per_rec,,,,,,
player,201911070rai,sdg,KendLa00,rec_broken_tackles,0,,,,,
player,201911070rai,sdg,KendLa00,rec_broken_tackles_per_rec,,,,,,
player,201911070rai,sdg,KendLa00,rec_drops,0,,,,,
player,201911070rai,sdg,KendLa00,rec_drop_pct,0.0,,,,,
player,201911070rai,rai,RenfHu00,targets,5,,,,,
player,201911070rai,rai,RenfHu00,rec,4,,,,,
player,201911070rai,rai,RenfHu00,rec_yds,42,,,,,
player,201911070rai,rai,RenfHu00,rec_first_down,3,,,,,
player,201911070rai,rai,RenfHu00,rec_air_yds,28,,,,,
player,201911070rai,rai,RenfHu00,rec_air_yds_per_rec,7.0,,,,,
player,201911070rai,rai,RenfHu00,rec_yac,14,,,,,
player,201911070rai,rai,RenfHu00,rec_yac_per_rec,3.5,,,,,
player,201911070rai,rai,RenfHu00,rec_broken_tackles,0,,,,,
player,201911070rai,rai,RenfHu00,rec_broken_tackles_per_rec,,,,,,
player,201911070rai,rai,RenfHu00,rec_drops,0,,,,,
player,201911070rai,rai,RenfHu00,rec_drop_pct,0.0,,,,,
player,201911070rai,rai,RichJa01,targets,4,,,,,
player,201911070rai,rai,RichJa01,rec,4,,,,,
player,201911070rai,rai,RichJa01,rec_yds,43,,,,,
player,201911070rai,rai,RichJa01,rec_first_down,3,,,,,
player,201911070rai,rai,RichJa01,rec_air_yds,20,,,,,
player,201911070rai,rai,RichJa01,rec_air_yds_per_rec,5.0,,,,,
player,201911070rai,rai,RichJa01,rec_yac,23,,,,,
player,201911070rai,rai,RichJa01,rec_yac_per_rec,5.8,,,,,
player,201911070rai,rai,RichJa01,rec_broken_tackles,0,,,,,
player,201911070rai,rai,RichJa01,rec_broken_tackles_per_rec,,,,,,
player,201911070rai,rai,RichJa01,rec_drops,0,,,,,
player,201911070rai,rai,RichJa01,rec_drop_pct,0.0,,,,,
player,201911070rai,rai,WallDa01,targets,5,,,,,
player,201911070rai,rai,WallDa01,rec,3,,,,,
player,201911070rai,rai,WallDa01,rec_yds,40,,,,,
player,201911070rai,rai,WallDa01,rec_first_down,1,,,,,
player,201911070rai,rai,WallDa01,rec_air_yds,36,,,,,
player,201911070rai,rai,WallDa01,rec_air_yds_per_rec,12.0,,,,,
player,201911070rai,rai,WallDa01,rec_yac,4,,,,,
player,201911070rai,rai,WallDa01,rec_yac_per_rec,1.3,,,,,
player,201911070rai,rai,WallDa01,rec_broken_tackles,0,,,,,
player,201911070rai,rai,WallDa01,rec_broken_tackles_per_rec,,,,,,
player,201911070rai,rai,WallDa01,rec_drops,0,,,,,
player,201911070rai,rai,WallDa01,rec_drop_pct,0.0,,,,,
player,201911070rai,rai,JacoJo01,targets,5,,,,,
player,201911070rai,rai,JacoJo01,rec,3,,,,,
player,201911070rai,rai,JacoJo01,rec_yds,30,,,,,
player,201911070rai,rai,JacoJo01,rec_first_down,2,,,,,
player,201911070rai,rai,JacoJo01,rec_air_yds,-13,,,,,
player,201911070rai,rai,JacoJo01,rec_air_yds_per_rec,-4.3,,,,,
player,201911070rai,rai,JacoJo01,rec_yac,43,,,,,
player,201911070rai,rai,JacoJo01,rec_yac_per_rec,14.3,,,,,
player,201911070rai,rai,JacoJo01,rec_broken_tackles,0,,,,,
player,201911070rai,rai,JacoJo01,rec_broken_tackles_per_rec,,,,,,
player,201911070rai,rai,JacoJo01,rec_drops,0,,,,,
player,201911070rai,rai,JacoJo01,rec_drop_pct,0.0,,,,,
player,201911070rai,rai,WillTy00,targets,5,,,,,
player,201911070rai,rai,WillTy00,rec,3,,,,,
player,201911070rai,rai,WillTy00,rec_yds,25,,,,,
player,201911070rai,rai,WillTy00,rec_first_down,2,,,,,
player,201911070rai,rai,WillTy00,rec_air_yds,22,,,,,
player,201911070rai,rai,WillTy00,rec_air_yds_per_rec,7.3,,,,,
player,201911070rai,rai,WillTy00,rec_yac,3,,,,,
player,201911070rai,rai,WillTy00,rec_yac_per_rec,1.0,,,,,
player,201911070rai,rai,WillTy00,rec_broken_tackles,0,,,,,
player,201911070rai,rai,WillTy00,rec_broken_tackles_per_rec,,,,,,
player,201911070rai,rai,WillTy00,rec_drops,0,,,,,
player,201911070rai,rai,WillTy00,rec_drop_pct,0.0,,,,,
player,201911070rai,rai,WashDe00,targets,2,,,,,
player,201911070rai,rai,WashDe00,rec,2,,,,,
player,201911070rai,rai,WashDe00,rec_yds,19,,,,,
player,201911070rai,rai,WashDe00,rec_first_down,,,,,,
player,201911070rai,rai,WashDe00,rec_air_yds,-1,,,,,
player,201911070rai,rai,WashDe00,rec_air_yds_per_rec,-0.5,,,,,
player,201911070rai,rai,WashDe00,rec_yac,20,,,,,
player,201911070rai,rai,WashDe00,rec_yac_per_rec,10.0,,,,,
player,201911070rai,rai,WashDe00,rec_broken_tackles,0,,,,,
player,201911070rai,rai,WashDe00,rec_broken_tackles_per_rec,,,,,,
player,201911070rai,rai,WashDe00,rec_drops,0,,,,,
player,201911070rai,rai,WashDe00,rec_drop_pct,0.0,,,,,
player,201911070rai,rai,JoneZa00,targets,3,,,,,
player,201911070rai,rai,JoneZa00,rec,1,,,,,
player,201911070rai,rai,JoneZa00,rec_yds,10,,,,,
player,201911070rai,rai,JoneZa00,rec_first_down,,,,,,
player,201911070rai,rai,JoneZa00,rec_air_yds,5,,,,,
player,201911070rai,rai,JoneZa00,rec_air_yds_per_rec,5.0,,,,,
player,201911070rai,rai,JoneZa00,rec_yac,5,,,,,
player,201911070rai,rai,JoneZa00,rec_yac_per_rec,5.0,,,,,
player,201911070rai,rai,JoneZa00,rec_broken_tackles,0,,,,,
player,201911070rai,rai,JoneZa00,rec_broken_tackles_per_rec,,,,,,
player,201911070rai,rai,JoneZa00,rec_drops,0,,,,,
player,201911070rai,rai,JoneZa00,rec_drop_pct,0.0,,,,,
player,201911070rai,rai,IngoAl01,targets,1,,,,,
player,201911070rai,rai,IngoAl01,rec,1,,,,,
player,201911070rai,rai,IngoAl01,rec_yds,9,,,,,
player,201911070rai,rai,IngoAl01,rec_first_down,1,,,,,
player,201911070rai,rai,IngoAl01,rec_air_yds,4,,,,,
player,201911070rai,rai,IngoAl01,rec_air_yds_per_rec,4.0,,,,,
player,201911070rai,rai,IngoAl01,rec_yac,5,,,,,
player,201911070rai,rai,IngoAl01,rec_yac_per_rec,5.0,,,,,
player,201911070rai,rai,IngoAl01,rec_broken_tackles,0,,,,,
player,201911070rai,rai,IngoAl01,rec_broken_tackles_per_rec,,,,,,
player,201911070rai,rai,IngoAl01,rec_drops,0,,,,,
player,201911070rai,rai,IngoAl01,rec_drop_pct,0.0,,,,,
player,201911070rai,sdg,IngrMe00,def_int,0,,,,,
player,201911070rai,sdg,IngrMe00,def_targets,0,,,,,
player,201911070rai,sdg,IngrMe00,def_cmp,0,,,,,
player,201911070rai,sdg,IngrMe00,def_cmp_perc,,,,,,
player,201911070rai,sdg,IngrMe00,def_cmp_yds,,,,,,
player,201911070rai,sdg,IngrMe00,def_yds_per_cmp,,,,,,
player,201911070rai,sdg,IngrMe00,def_yds_per_target,,,,,,
player,201911070rai,sdg,IngrMe00,def_cmp_td,,,,,,
player,201911070rai,sdg,IngrMe00,def_pass_rating,,,,,,
player,201911070rai,sdg,IngrMe00,def_tgt_yds_per_att,,,,,,
player,201911070rai,sdg,IngrMe00,def_air_yds,,,,,,
player,201911070rai,sdg,IngrMe00,def_yac,,,,,,
player,201911070rai,sdg,IngrMe00,blitzes,0,,,,,
player,201911070rai,sdg,IngrMe00,qb_hurry,0,,,,,
player,201911070rai,sdg,IngrMe00,qb_knockdown,0,,,,,
