game,2019,7,20191020,201910200atl,ram,"Los Angeles Rams",37,atl,"Atlanta Falcons",10
player,201910200atl,atl,CampDe00,fumbles_rec_yds,0,,,,,
player,201910200atl,atl,CampDe00,fumbles_rec_td,0,,,,,
player,201910200atl,atl,CampDe00,fumbles_forced,0,,,,,
player,201910200atl,atl,DaviTy01,def_int,0,,,,,
player,201910200atl,atl,DaviTy01,def_int_yds,0,,,,,
player,201910200atl,atl,DaviTy01,def_int_td,0,,,,,
player,201910200atl,atl,DaviTy01,def_int_long,0,,,,,
player,201910200atl,atl,DaviTy01,pass_defended,0,,,,,
player,201910200atl,atl,DaviTy01,sacks,0.0,,,,,
player,201910200atl,atl,DaviTy01,tackles_combined,6,,,,,
player,201910200atl,atl,DaviTy01,tackles_solo,4,,,,,
player,201910200atl,atl,DaviTy01,tackles_assists,2,,,,,
player,201910200atl,atl,DaviTy01,tackles_loss,1,,,,,
player,201910200atl,atl,DaviTy01,qb_hits,0,,,,,
player,201910200atl,atl,DaviTy01,fumbles_rec,0,,,,,
player,201910200atl,atl,DaviTy01,fumbles_rec_yds,0,,,,,
player,201910200atl,atl,DaviTy01,fumbles_rec_td,0,,,,,
player,201910200atl,atl,DaviTy01,fumbles_forced,0,,,,,
player,201910200atl,atl,AlleRi00,def_int,0,,,,,
player,201910200atl,atl,AlleRi00,def_int_yds,0,,,,,
player,201910200atl,atl,AlleRi00,def_int_td,0,,,,,
player,201910200atl,atl,AlleRi00,def_int_long,0,,,,,
player,201910200atl,atl,AlleRi00,pass_defended,1,,,,,
player,201910200atl,atl,AlleRi00,sacks,0.0,,,,,
player,201910200atl,atl,AlleRi00,tackles_combined,4,,,,,
player,201910200atl,atl,AlleRi00,tackles_solo,4,,,,,
player,201910200atl,atl,AlleRi00,tackles_assists,0,,,,,
player,201910200atl,atl,AlleRi00,tackles_loss,0,,,,,
player,201910200atl,atl,AlleRi00,qb_hits,0,,,,,
player,201910200atl,atl,AlleRi00,fumbles_rec,0,,,,,
player,201910200atl,atl,AlleRi00,fumbles_rec_yds,0,,,,,
player,201910200atl,atl,AlleRi00,fumbles_rec_td,0,,,,,
player,201910200atl,atl,AlleRi00,fumbles_forced,0,,,,,
player,201910200atl,atl,JarrGr00,def_int,0,,,,,
player,201910200atl,atl,JarrGr00,def_int_yds,0,,,,,
player,201910200atl,atl,JarrGr00,def_int_td,0,,,,,
player,201910200atl,atl,JarrGr00,def_int_long,0,,,,,
player,201910200atl,atl,JarrGr00,pass_defended,0,,,,,
player,201910200atl,atl,JarrGr00,sacks,0.0,,,,,
player,201910200atl,atl,JarrGr00,tackles_combined,4,,,,,
player,201910200atl,atl,JarrGr00,tackles_solo,3,,,,,
player,201910200atl,atl,JarrGr00,tackles_assists,1,,,,,
player,201910200atl,atl,JarrGr00,tackles_loss,0,,,,,
player,201910200atl,atl,JarrGr00,qb_hits,1,,,,,
player,201910200atl,atl,JarrGr00,fumbles_rec,0,,,,,
player,201910200atl,atl,JarrGr00,fumbles_rec_yds,0,,,,,
player,201910200atl,atl,JarrGr00,fumbles_rec_td,0,,,,,
player,201910200atl,atl,JarrGr00,fumbles_forced,0,,,,,
player,201910200atl,atl,OlivIs00,def_int,0,,,,,
player,201910200atl,atl,OlivIs00,def_int_yds,0,,,,,
player,201910200atl,atl,OlivIs00,def_int_td,0,,,,,
player,201910200atl,atl,OlivIs00,def_int_long,0,,,,,
player,201910200atl,atl,OlivIs00,pass_defended,0,,,,,
player,201910200atl,atl,OlivIs00,sacks,0.0,,,,,
player,201910200atl,atl,OlivIs00,tackles_combined,4,,,,,
player,201910200atl,atl,OlivIs00,tackles_solo,2,,,,,
player,201910200atl,atl,OlivIs00,tackles_assists,2,,,,,
player,201910200atl,atl,OlivIs00,tackles_loss,0,,,,,
player,201910200atl,atl,OlivIs00,qb_hits,0,,,,,
player,201910200atl,atl,OlivIs00,fumbles_rec,0,,,,,
player,201910200atl,atl,OlivIs00,fumbles_rec_yds,0,,,,,
player,201910200atl,atl,OlivIs00,fumbles_rec_td,0,,,,,
player,201910200atl,atl,OlivIs00,fumbles_forced,0,,,,,
player,201910200atl,atl,ShefKe00,def_int,0,,,,,
player,201910200atl,atl,ShefKe00,def_int_yds,0,,,,,
player,201910200atl,atl,ShefKe00,def_int_td,0,,,,,
player,201910200atl,atl,ShefKe00,def_int_long,0,,,,,
player,201910200atl,atl,ShefKe00,pass_defended,0,,,,,
player,201910200atl,atl,ShefKe00,sacks,0.0,,,,,
player,201910200atl,atl,ShefKe00,tackles_combined,4,,,,,
player,201910200atl,atl,ShefKe00,tackles_solo,2,,,,,
player,201910200atl,atl,ShefKe00,tackles_assists,2,,,,,
player,201910200atl,atl,ShefKe00,tackles_loss,0,,,,,
player,201910200atl,atl,ShefKe00,qb_hits,0,,,,,
player,201910200atl,atl,ShefKe00,fumbles_rec,0,,,,,
player,201910200atl,atl,ShefKe00,fumbles_rec_yds,0,,,,,
player,201910200atl,atl,ShefKe00,fumbles_rec_td,0,,,,,
player,201910200atl,atl,ShefKe00,fumbles_forced,0,,,,,
player,201910200atl,atl,CrawJa00,def_int,0,,,,,
player,201910200atl,atl,CrawJa00,def_int_yds,0,,,,,
player,201910200atl,atl,CrawJa00,def_int_td,0,,,,,
player,201910200atl,atl,CrawJa00,def_int_long,0,,,,,
player,201910200atl,atl,CrawJa00,pass_defended,0,,,,,
player,201910200atl,atl,CrawJa00,sacks,0.0,,,,,
player,201910200atl,atl,CrawJa00,tackles_combined,3,,,,,
player,201910200atl,atl,CrawJa00,tackles_solo,0,,,,,
player,201910200atl,atl,CrawJa00,tackles_assists,3,,,,,
player,201910200atl,atl,CrawJa00,tackles_loss,0,,,,,
player,201910200atl,atl,CrawJa00,qb_hits,0,,,,,
player,201910200atl,atl,CrawJa00,fumbles_rec,0,,,,,
player,201910200atl,atl,CrawJa00,fumbles_rec_yds,0,,,,,
player,201910200atl,atl,CrawJa00,fumbles_rec_td,0,,,,,
player,201910200atl,atl,CrawJa00,fumbles_forced,0,,,,,
player,201910200atl,atl,BeasVi00,def_int,0,,,,,
player,201910200atl,atl,BeasVi00,def_int_yds,0,,,,,
player,201910200atl,atl,BeasVi00,def_int_td,0,,,,,
player,201910200atl,atl,BeasVi00,def_int_long,0,,,,,
player,201910200atl,atl,BeasVi00,pass_defended,0,,,,,
player,201910200atl,atl,BeasVi00,sacks,0.0,,,,,
player,201910200atl,atl,BeasVi00,tackles_combined,2,,,,,
player,201910200atl,atl,BeasVi00,tackles_solo,2,,,,,
player,201910200atl,atl,BeasVi00,tackles_assists,0,,,,,
player,201910200atl,atl,BeasVi00,tackles_loss,0,,,,,
player,201910200atl,atl,BeasVi00,qb_hits,0,,,,,
player,201910200atl,atl,BeasVi00,fumbles_rec,0,,,,,
player,201910200atl,atl,BeasVi00,fumbles_rec_yds,0,,,,,
player,201910200atl,atl,BeasVi00,fumbles_rec_td,0,,,,,
player,201910200atl,atl,BeasVi00,fumbles_forced,0,,,,,
player,201910200atl,atl,CartJa02,def_int,0,,,,,
player,201910200atl,atl,CartJa02,def_int_yds,0,,,,,
player,201910200atl,atl,CartJa02,def_int_td,0,,,,,
player,201910200atl,atl,CartJa02,def_int_long,0,,,,,
player,201910200atl,atl,CartJa02,pass_defended,1,,,,,
player,201910200atl,atl,CartJa02,sacks,0.0,,,,,
player,201910200atl,atl,CartJa02,tackles_combined,2,,,,,
player,201910200atl,atl,CartJa02,tackles_solo,2,,,,,
player,201910200atl,atl,CartJa02,tackles_assists,0,,,,,
player,201910200atl,atl,CartJa02,tackles_loss,0,,,,,
player,201910200atl,atl,CartJa02,qb_hits,0,,,,,
player,201910200atl,atl,CartJa02,fumbles_rec,0,,,,,
player,201910200atl,atl,CartJa02,fumbles_rec_yds,0,,,,,
player,201910200atl,atl,CartJa02,fumbles_rec_td,0,,,,,
player,201910200atl,atl,CartJa02,fumbles_forced,0,,,,,
player,201910200atl,atl,BailAl00,def_int,0,,,,,
player,201910200atl,atl,BailAl00,def_int_yds,0,,,,,
player,201910200atl,atl,BailAl00,def_int_td,0,,,,,
player,201910200atl,atl,BailAl00,def_int_long,0,,,,,
player,201910200atl,atl,BailAl00,pass_defended,0,,,,,
player,201910200atl,atl,BailAl00,sacks,0.0,,,,,
player,201910200atl,atl,BailAl00,tackles_combined,1,,,,,
player,201910200atl,atl,BailAl00,tackles_solo,1,,,,,
player,201910200atl,atl,BailAl00,tackles_assists,0,,,,,
player,201910200atl,atl,BailAl00,tackles_loss,0,,,,,
player,201910200atl,atl,BailAl00,qb_hits,0,,,,,
player,201910200atl,atl,BailAl00,fumbles_rec,0,,,,,
player,201910200atl,atl,BailAl00,fumbles_rec_yds,0,,,,,
player,201910200atl,atl,BailAl00,fumbles_rec_td,0,,,,,
player,201910200atl,atl,BailAl00,fumbles_forced,0,,,,,
player,201910200atl,atl,ClayAd00,def_int,0,,,,,
player,201910200atl,atl,ClayAd00,def_int_yds,0,,,,,
player,201910200atl,atl,ClayAd00,def_int_td,0,,,,,
player,201910200atl,atl,ClayAd00,def_int_long,0,,,,,
player,201910200atl,atl,ClayAd00,pass_defended,0,,,,,
player,201910200atl,atl,ClayAd00,sacks,0.0,,,,,
player,201910200atl,atl,ClayAd00,tackles_combined,1,,,,,
player,201910200atl,atl,ClayAd00,tackles_solo,1,,,,,
player,201910200atl,atl,ClayAd00,tackles_assists,0,,,,,
player,201910200atl,atl,ClayAd00,tackles_loss,0,,,,,
player,201910200atl,atl,ClayAd00,qb_hits,0,,,,,
player,201910200atl,atl,ClayAd00,fumbles_rec,0,,,,,
player,201910200atl,atl,ClayAd00,fumbles_rec_yds,0,,,,,
player,201910200atl,atl,ClayAd00,fumbles_rec_td,0,,,,,
player,201910200atl,atl,ClayAd00,fumbles_forced,0,,,,,
player,201910200atl,atl,ComiJo00,def_int,0,,,,,
player,201910200atl,atl,ComiJo00,def_int_yds,0,,,,,
player,201910200atl,atl,ComiJo00,def_int_td,0,,,,,
player,201910200atl,atl,ComiJo00,def_int_long,0,,,,,
player,201910200atl,atl,ComiJo00,pass_defended,1,,,,,
player,201910200atl,atl,ComiJo00,sacks,0.0,,,,,
player,201910200atl,atl,ComiJo00,tackles_combined,1,,,,,
player,201910200atl,atl,ComiJo00,tackles_solo,0,,,,,
player,201910200atl,atl,ComiJo00,tackles_assists,1,,,,,
player,201910200atl,atl,ComiJo00,tackles_loss,0,,,,,
player,201910200atl,atl,ComiJo00,qb_hits,0,,,,,
player,201910200atl,atl,ComiJo00,fumbles_rec,0,,,,,
player,201910200atl,atl,ComiJo00,fumbles_rec_yds,0,,,,,
player,201910200atl,atl,ComiJo00,fumbles_rec_td,0,,,,,
player,201910200atl,atl,ComiJo00,fumbles_forced,0,,,,,
player,201910200atl,atl,McKiTa00,def_int,0,,,,,
player,201910200atl,atl,McKiTa00,def_int_yds,0,,,,,
player,201910200atl,atl,McKiTa00,def_int_td,0,,,,,
player,201910200atl,atl,McKiTa00,def_int_long,0,,,,,
player,201910200atl,atl,McKiTa00,pass_defended,0,,,,,
player,201910200atl,atl,McKiTa00,sacks,0.0,,,,,
player,201910200atl,atl,McKiTa00,tackles_combined,1,,,,,
player,201910200atl,atl,McKiTa00,tackles_solo,0,,,,,
player,201910200atl,atl,McKiTa00,tackles_assists,1,,,,,
player,201910200atl,atl,McKiTa00,tackles_loss,0,,,,,
player,201910200atl,atl,McKiTa00,qb_hits,2,,,,,
player,201910200atl,atl,McKiTa00,fumbles_rec,0,,,,,
player,201910200atl,atl,McKiTa00,fumbles_rec_yds,0,,,,,
player,201910200atl,atl,McKiTa00,fumbles_rec_td,0,,,,,
player,201910200atl,atl,McKiTa00,fumbles_forced,0,,,,,
player,201910200atl,atl,MillJo05,def_int,0,,,,,
player,201910200atl,atl,MillJo05,def_int_yds,0,,,,,
player,201910200atl,atl,MillJo05,def_int_td,0,,,,,
player,201910200atl,atl,MillJo05,def_int_long,0,,,,,
player,201910200atl,atl,MillJo05,pass_defended,0,,,,,
player,201910200atl,atl,MillJo05,sacks,0.0,,,,,
player,201910200atl,atl,MillJo05,tackles_combined,1,,,,,
player,201910200atl,atl,MillJo05,tackles_solo,1,,,,,
player,201910200atl,atl,MillJo05,tackles_assists,0,,,,,
player,201910200atl,atl,MillJo05,tackles_loss,0,,,,,
player,201910200atl,atl,MillJo05,qb_hits,0,,,,,
player,201910200atl,atl,MillJo05,fumbles_rec,0,,,,,
player,201910200atl,atl,MillJo05,fumbles_rec_yds,0,,,,,
player,201910200atl,atl,MillJo05,fumbles_rec_td,0,,,,,
player,201910200atl,atl,MillJo05,fumbles_forced,0,,,,,
player,201910200atl,atl,OluoFo00,def_int,0,,,,,
player,201910200atl,atl,OluoFo00,def_int_yds,0,,,,,
player,201910200atl,atl,OluoFo00,def_int_td,0,,,,,
player,201910200atl,atl,OluoFo00,def_int_long,0,,,,,
player,201910200atl,atl,OluoFo00,pass_defended,0,,,,,
player,201910200atl,atl,OluoFo00,sacks,0.0,,,,,
player,201910200atl,atl,OluoFo00,tackles_combined,1,,,,,
player,201910200atl,atl,OluoFo00,tackles_solo,0,,,,,
player,201910200atl,atl,OluoFo00,tackles_assists,1,,,,,
player,201910200atl,atl,OluoFo00,tackles_loss,0,,,,,
player,201910200atl,atl,OluoFo00,qb_hits,0,,,,,
player,201910200atl,atl,OluoFo00,fumbles_rec,0,,,,,
player,201910200atl,atl,OluoFo00,fumbles_rec_yds,0,,,,,
player,201910200atl,atl,OluoFo00,fumbles_rec_td,0,,,,,
player,201910200atl,atl,OluoFo00,fumbles_forced,0,,,,,
player,201910200atl,atl,FreeDe00,def_int,0,,,,,
player,201910200atl,atl,FreeDe00,def_int_yds,0,,,,,
player,201910200atl,atl,FreeDe00,def_int_td,0,,,,,
player,201910200atl,atl,FreeDe00,def_int_long,0,,,,,
player,201910200atl,atl,FreeDe00,pass_defended,0,,,,,
player,201910200atl,atl,FreeDe00,sacks,0.0,,,,,
player,201910200atl,atl,FreeDe00,tackles_combined,0,,,,,
player,201910200atl,atl,FreeDe00,tackles_solo,0,,,,,
player,201910200atl,atl,FreeDe00,tackles_assists,0,,,,,
player,201910200atl,atl,FreeDe00,tackles_loss,0,,,,,
player,201910200atl,atl,FreeDe00,qb_hits,0,,,,,
player,201910200atl,atl,FreeDe00,fumbles_rec,1,,,,,
player,201910200atl,atl,FreeDe00,fumbles_rec_yds,0,,,,,
player,201910200atl,atl,FreeDe00,fumbles_rec_td,0,,,,,
player,201910200atl,atl,FreeDe00,fumbles_forced,0,,,,,
player,201910200atl,atl,McGaKa00,def_int,0,,,,,
player,201910200atl,atl,McGaKa00,def_int_yds,0,,,,,
player,201910200atl,atl,McGaKa00,def_int_td,0,,,,,
player,201910200atl,atl,McGaKa00,def_int_long,0,,,,,
player,201910200atl,atl,McGaKa00,pass_defended,0,,,,,
player,201910200atl,atl,McGaKa00,sacks,0.0,,,,,
player,201910200atl,atl,McGaKa00,tackles_combined,0,,,,,
player,201910200atl,atl,McGaKa00,tackles_solo,0,,,,,
player,201910200atl,atl,McGaKa00,tackles_assists,0,,,,,
player,201910200atl,atl,McGaKa00,tackles_loss,0,,,,,
player,201910200atl,atl,McGaKa00,qb_hits,0,,,,,
player,201910200atl,atl,McGaKa00,fumbles_rec,1,,,,,
player,201910200atl,atl,McGaKa00,fumbles_rec_yds,0,,,,,
player,201910200atl,atl,McGaKa00,fumbles_rec_td,0,,,,,
player,201910200atl,atl,McGaKa00,fumbles_forced,0,,,,,
player,201910200atl,ram,NatsJo00,kick_ret,0,,,,,
player,201910200atl,ram,NatsJo00,kick_ret_yds,0,,,,,
player,201910200atl,ram,NatsJo00,kick_ret_yds_per_ret,,,,,,
player,201910200atl,ram,NatsJo00,kick_ret_td,0,,,,,
player,201910200atl,ram,NatsJo00,kick_ret_long,0,,,,,
player,201910200atl,ram,NatsJo00,punt_ret,3,,,,,
player,201910200atl,ram,NatsJo00,punt_ret_yds,33,,,,,
player,201910200atl,ram,NatsJo00,punt_ret_yds_per_ret,11.0,,,,,
player,201910200atl,ram,NatsJo00,punt_ret_td,0,,,,,
player,201910200atl,ram,NatsJo00,punt_ret_long,35,,,,,
player,201910200atl,ram,ThomMi04,kick_ret,0,,,,,
player,201910200atl,ram,ThomMi04,kick_ret_yds,0,,,,,
player,201910200atl,ram,ThomMi04,kick_ret_yds_per_ret,,,,,,
player,201910200atl,ram,ThomMi04,kick_ret_td,0,,,,,
player,201910200atl,ram,ThomMi04,kick_ret_long,0,,,,,
player,201910200atl,ram,ThomMi04,punt_ret,1,,,,,
player,201910200atl,ram,ThomMi04,punt_ret_yds,3,,,,,
player,201910200atl,ram,ThomMi04,punt_ret_yds_per_ret,3.0,,,,,
player,201910200atl,ram,ThomMi04,punt_ret_td,0,,,,,
player,201910200atl,ram,ThomMi04,punt_ret_long,3,,,,,
player,201910200atl,atl,GageRu00,kick_ret,0,,,,,
player,201910200atl,atl,GageRu00,kick_ret_yds,0,,,,,
player,201910200atl,atl,GageRu00,kick_ret_yds_per_ret,,,,,,
player,201910200atl,atl,GageRu00,kick_ret_td,0,,,,,
player,201910200atl,atl,GageRu00,kick_ret_long,0,,,,,
player,201910200atl,atl,GageRu00,punt_ret,1,,,,,
player,201910200atl,atl,GageRu00,punt_ret_yds,-6,,,,,
player,201910200atl,atl,GageRu00,punt_ret_yds_per_ret,-6.0,,,,,
player,201910200atl,atl,GageRu00,punt_ret_td,0,,,,,
player,201910200atl,atl,GageRu00,punt_ret_long,-6,,,,,
player,201910200atl,atl,BarnKe00,kick_ret,2,,,,,
player,201910200atl,atl,BarnKe00,kick_ret_yds,65,,,,,
player,201910200atl,atl,BarnKe00,kick_ret_yds_per_ret,32.5,,,,,
player,201910200atl,atl,BarnKe00,kick_ret_td,0,,,,,
player,201910200atl,atl,BarnKe00,kick_ret_long,33,,,,,
player,201910200atl,atl,BarnKe00,punt_ret,0,,,,,
player,201910200atl,atl,BarnKe00,punt_ret_yds,0,,,,,
player,201910200atl,atl,BarnKe00,punt_ret_yds_per_ret,,,,,,
player,201910200atl,atl,BarnKe00,punt_ret_td,0,,,,,
player,201910200atl,atl,BarnKe00,punt_ret_long,0,,,,,
player,201910200atl,ram,ZuerGr00,xpm,4,,,,,
player,201910200atl,ram,ZuerGr00,xpa,4,,,,,
player,201910200atl,ram,ZuerGr00,fgm,3,,,,,
player,201910200atl,ram,ZuerGr00,fga,4,,,,,
player,201910200atl,ram,ZuerGr00,punt,0,,,,,
player,201910200atl,ram,ZuerGr00,punt_yds,0,,,,,
player,201910200atl,ram,ZuerGr00,punt_yds_per_punt,,,,,,
player,201910200atl,ram,ZuerGr00,punt_long,0,,,,,
player,201910200atl,ram,HekkJo00,xpm,,,,,,
player,201910200atl,ram,HekkJo00,xpa,,,,,,
player,201910200atl,ram,HekkJo00,fgm,,,,,,
player,201910200atl,ram,HekkJo00,fga,,,,,,
player,201910200atl,ram,HekkJo00,punt,3,,,,,
player,201910200atl,ram,HekkJo00,punt_yds,95,,,,,
player,201910200atl,ram,HekkJo00,punt_yds_per_punt,31.7,,,,,
player,201910200atl,ram,HekkJo00,punt_long,43,,,,,
player,201910200atl,atl,bryanmat01,xpm,1,,,,,
player,201910200atl,atl,bryanmat01,xpa,1,,,,,
player,201910200atl,atl,bryanmat01,fgm,1,,,,,
player,201910200atl,atl,bryanmat01,fga,2,,,,,
player,201910200atl,atl,bryanmat01,punt,0,,,,,
player,201910200atl,atl,bryanmat01,punt_yds,0,,,,,
player,201910200atl,atl,bryanmat01,punt_yds_per_punt,,,,,,
player,201910200atl,atl,bryanmat01,punt_long,0,,,,,
player,201910200atl,atl,RedfKa00,xpm,,,,,,
player,201910200atl,atl,RedfKa00,xpa,,,,,,
player,201910200atl,atl,RedfKa00,fgm,,,,,,
player,201910200atl,atl,RedfKa00,fga,,,,,,
player,201910200atl,atl,RedfKa00,punt,5,,,,,
player,201910200atl,atl,RedfKa00,punt_yds,205,,,,,
player,201910200atl,atl,RedfKa00,punt_yds_per_punt,41.0,,,,,
player,201910200atl,atl,RedfKa00,punt_long,50,,,,,
player,201910200atl,atl,MattJa00,pos,T,,,,,
player,201910200atl,atl,MattJa00,offense,55,,,,,
player,201910200atl,atl,MattJa00,off_pct,100%,,,,,
player,201910200atl,atl,MattJa00,defense,0,,,,,
player,201910200atl,atl,MattJa00,def_pct,0%,,,,,
player,201910200atl,atl,MattJa00,special_teams,3,,,,,
player,201910200atl,atl,MattJa00,st_pct,9%,,,,,
player,201910200atl,atl,McGaKa00,pos,T,,,,,
player,201910200atl,atl,McGaKa00,offense,55,,,,,
player,201910200atl,atl,McGaKa00,off_pct,100%,,,,,
player,201910200atl,atl,McGaKa00,defense,0,,,,,
player,201910200atl,atl,McGaKa00,def_pct,0%,,,,,
player,201910200atl,atl,McGaKa00,special_teams,3,,,,,
player,201910200atl,atl,McGaKa00,st_pct,9%,,,,,
player,201910200atl,atl,BrowJa04,pos,G,,,,,
player,201910200atl,atl,BrowJa04,offense,55,,,,,
player,201910200atl,atl,BrowJa04,off_pct,100%,,,,,
player,201910200atl,atl,BrowJa04,defense,0,,,,,
player,201910200atl,atl,BrowJa04,def_pct,0%,,,,,
player,201910200atl,atl,BrowJa04,special_teams,3,,,,,
player,201910200atl,atl,BrowJa04,st_pct,9%,,,,,
player,201910200atl,atl,MackAl20,pos,C,,,,,
player,201910200atl,atl,MackAl20,offense,54,,,,,
player,201910200atl,atl,MackAl20,off_pct,98%,,,,,
player,201910200atl,atl,MackAl20,defense,0,,,,,
player,201910200atl,atl,MackAl20,def_pct,0%,,,,,
player,201910200atl,atl,MackAl20,special_teams,0,,,,,
player,201910200atl,atl,MackAl20,st_pct,0%,,,,,
player,201910200atl,atl,HoopAu00,pos,TE,,,,,
player,201910200atl,atl,HoopAu00,offense,50,,,,,
player,201910200atl,atl,HoopAu00,off_pct,91%,,,,,
player,201910200atl,atl,HoopAu00,defense,0,,,,,
player,201910200atl,atl,HoopAu00,def_pct,0%,,,,,
player,201910200atl,atl,HoopAu00,special_teams,0,,,,,
player,201910200atl,atl,HoopAu00,st_pct,0%,,,,,
player,201910200atl,atl,SanuMo00,pos,WR,,,,,
player,201910200atl,atl,SanuMo00,offense,47,,,,,
player,201910200atl,atl,SanuMo00,off_pct,85%,,,,,
player,201910200atl,atl,SanuMo00,defense,0,,,,,
player,201910200atl,atl,SanuMo00,def_pct,0%,,,,,
player,201910200atl,atl,SanuMo00,special_teams,0,,,,,
player,201910200atl,atl,SanuMo00,st_pct,0%,,,,,
player,201910200atl,atl,RyanMa00,pos,QB,,,,,
player,201910200atl,atl,RyanMa00,offense,46,,,,,
player,201910200atl,atl,RyanMa00,off_pct,84%,,,,,
player,201910200atl,atl,RyanMa00,defense,0,,,,,
player,201910200atl,atl,RyanMa00,def_pct,0%,,,,,
player,201910200atl,atl,RyanMa00,special_teams,0,,,,,
player,201910200atl,atl,RyanMa00,st_pct,0%,,,,,
player,201910200atl,atl,JoneJu02,pos,WR,,,,,
player,201910200atl,atl,JoneJu02,offense,41,,,,,
player,201910200atl,atl,JoneJu02,off_pct,75%,,,,,
player,201910200atl,atl,JoneJu02,defense,0,,,,,
player,201910200atl,atl,JoneJu02,def_pct,0%,,,,,
player,201910200atl,atl,JoneJu02,special_teams,0,,,,,
player,201910200atl,atl,JoneJu02,st_pct,0%,,,,,
player,201910200atl,atl,RidlCa00,pos,WR,,,,,
player,201910200atl,atl,RidlCa00,offense,36,,,,,
player,201910200atl,atl,RidlCa00,off_pct,65%,,,,,
player,201910200atl,atl,RidlCa00,defense,0,,,,,
player,201910200atl,atl,RidlCa00,def_pct,0%,,,,,
player,201910200atl,atl,RidlCa00,special_teams,0,,,,,
player,201910200atl,atl,RidlCa00,st_pct,0%,,,,,
player,201910200atl,atl,CarpJa00,pos,G,,,,,
player,201910200atl,atl,CarpJa00,offense,34,,,,,
player,201910200atl,atl,CarpJa00,off_pct,62%,,,,,
player,201910200atl,atl,CarpJa00,defense,0,,,,,
player,201910200atl,atl,CarpJa00,def_pct,0%,,,,,
player,201910200atl,atl,CarpJa00,special_teams,3,,,,,
player,201910200atl,atl,CarpJa00,st_pct,9%,,,,,
player,201910200atl,atl,FreeDe00,pos,RB,,,,,
player,201910200atl,atl,FreeDe00,offense,31,,,,,
player,201910200atl,atl,FreeDe00,off_pct,56%,,,,,
player,201910200atl,atl,FreeDe00,defense,0,,,,,
player,201910200atl,atl,FreeDe00,def_pct,0%,,,,,
player,201910200atl,atl,FreeDe00,special_teams,0,,,,,
player,201910200atl,atl,FreeDe00,st_pct,0%,,,,,
player,201910200atl,atl,SchwWe00,pos,C,,,,,
player,201910200atl,atl,SchwWe00,offense,22,,,,,
player,201910200atl,atl,SchwWe00,off_pct,40%,,,,,
player,201910200atl,atl,SchwWe00,defense,0,,,,,
player,201910200atl,atl,SchwWe00,def_pct,0%,,,,,
player,201910200atl,atl,SchwWe00,special_teams,3,,,,,
player,201910200atl,atl,SchwWe00,st_pct,9%,,,,,
player,201910200atl,atl,HillBr02,pos,RB,,,,,
player,201910200atl,atl,HillBr02,offense,17,,,,,
player,201910200atl,atl,HillBr02,off_pct,31%,,,,,
player,201910200atl,atl,HillBr02,defense,0,,,,,
player,201910200atl,atl,HillBr02,def_pct,0%,,,,,
player,201910200atl,atl,HillBr02,special_teams,10,,,,,
player,201910200atl,atl,HillBr02,st_pct,29%,,,,,
player,201910200atl,atl,StocLu00,pos,TE,,,,,
player,201910200atl,atl,StocLu00,offense,14,,,,,
player,201910200atl,atl,StocLu00,off_pct,25%,,,,,
player,201910200atl,atl,StocLu00,defense,0,,,,,
player,201910200atl,atl,StocLu00,def_pct,0%,,,,,
player,201910200atl,atl,StocLu00,special_teams,16,,,,,
player,201910200atl,atl,StocLu00,st_pct,47%,,,,,
player,201910200atl,atl,GageRu00,pos,WR,,,,,
player,201910200atl,atl,GageRu00,offense,11,,,,,
player,201910200atl,atl,GageRu00,off_pct,20%,,,,,
player,201910200atl,atl,GageRu00,defense,0,,,,,
player,201910200atl,atl,GageRu00,def_pct,0%,,,,,
player,201910200atl,atl,GageRu00,special_teams,31,,,,,
player,201910200atl,atl,GageRu00,st_pct,91%,,,,,
player,201910200atl,atl,SmitKe03,pos,FB,,,,,
player,201910200atl,atl,SmitKe03,offense,10,,,,,
player,201910200atl,atl,SmitKe03,off_pct,18%,,,,,
player,201910200atl,atl,SmitKe03,defense,0,,,,,
player,201910200atl,atl,SmitKe03,def_pct,0%,,,,,
player,201910200atl,atl,SmitKe03,special_teams,21,,,,,
player,201910200atl,atl,SmitKe03,st_pct,62%,,,,,
player,201910200atl,atl,HardJu00,pos,WR,,,,,
player,201910200atl,atl,HardJu00,offense,10,,,,,
player,201910200atl,atl,HardJu00,off_pct,18%,,,,,
player,201910200atl,atl,HardJu00,defense,0,,,,,
player,201910200atl,atl,HardJu00,def_pct,0%,,,,,
player,201910200atl,atl,HardJu00,special_teams,14,,,,,
player,201910200atl,atl,HardJu00,st_pct,41%,,,,,
player,201910200atl,atl,SchaMa00,pos,QB,,,,,
player,201910200atl,atl,SchaMa00,offense,9,,,,,
player,201910200atl,atl,SchaMa00,off_pct,16%,,,,,
player,201910200atl,atl,SchaMa00,defense,0,,,,,
player,201910200atl,atl,SchaMa00,def_pct,0%,,,,,
player,201910200atl,atl,SchaMa00,special_teams,3,,,,,
player,201910200atl,atl,SchaMa00,st_pct,9%,,,,,
player,201910200atl,atl,BarnKe00,pos,RB,,,,,
player,201910200atl,atl,BarnKe00,offense,4,,,,,
player,201910200atl,atl,BarnKe00,off_pct,7%,,,,,
player,201910200atl,atl,BarnKe00,defense,0,,,,,
player,201910200atl,atl,BarnKe00,def_pct,0%,,,,,
player,201910200atl,atl,BarnKe00,special_teams,13,,,,,
