game,2019,1,20190908,201909080nwe,pit,"Pittsburgh Steelers",3,nwe,"New England Patriots",33
player,201909080nwe,pit,DuprAl00,qb_hits,1,,,,,
player,201909080nwe,pit,DuprAl00,fumbles_rec,0,,,,,
player,201909080nwe,pit,DuprAl00,fumbles_rec_yds,0,,,,,
player,201909080nwe,pit,DuprAl00,fumbles_rec_td,0,,,,,
player,201909080nwe,pit,DuprAl00,fumbles_forced,0,,,,,
player,201909080nwe,pit,BushDe01,def_int,0,,,,,
player,201909080nwe,pit,BushDe01,def_int_yds,0,,,,,
player,201909080nwe,pit,BushDe01,def_int_td,0,,,,,
player,201909080nwe,pit,BushDe01,def_int_long,0,,,,,
player,201909080nwe,pit,BushDe01,pass_defended,0,,,,,
player,201909080nwe,pit,BushDe01,sacks,0.0,,,,,
player,201909080nwe,pit,BushDe01,tackles_combined,11,,,,,
player,201909080nwe,pit,BushDe01,tackles_solo,7,,,,,
player,201909080nwe,pit,BushDe01,tackles_assists,4,,,,,
player,201909080nwe,pit,BushDe01,tackles_loss,0,,,,,
player,201909080nwe,pit,BushDe01,qb_hits,0,,,,,
player,201909080nwe,pit,BushDe01,fumbles_rec,0,,,,,
player,201909080nwe,pit,BushDe01,fumbles_rec_yds,0,,,,,
player,201909080nwe,pit,BushDe01,fumbles_rec_td,0,,,,,
player,201909080nwe,pit,BushDe01,fumbles_forced,0,,,,,
player,201909080nwe,pit,BarrMa00,def_int,0,,,,,
player,201909080nwe,pit,BarrMa00,def_int_yds,0,,,,,
player,201909080nwe,pit,BarrMa00,def_int_td,0,,,,,
player,201909080nwe,pit,BarrMa00,def_int_long,0,,,,,
player,201909080nwe,pit,BarrMa00,pass_defended,0,,,,,
player,201909080nwe,pit,BarrMa00,sacks,0.0,,,,,
player,201909080nwe,pit,BarrMa00,tackles_combined,7,,,,,
player,201909080nwe,pit,BarrMa00,tackles_solo,6,,,,,
player,201909080nwe,pit,BarrMa00,tackles_assists,1,,,,,
player,201909080nwe,pit,BarrMa00,tackles_loss,0,,,,,
player,201909080nwe,pit,BarrMa00,qb_hits,0,,,,,
player,201909080nwe,pit,BarrMa00,fumbles_rec,0,,,,,
player,201909080nwe,pit,BarrMa00,fumbles_rec_yds,0,,,,,
player,201909080nwe,pit,BarrMa00,fumbles_rec_td,0,,,,,
player,201909080nwe,pit,BarrMa00,fumbles_forced,0,,,,,
player,201909080nwe,pit,EdmuTe00,def_int,0,,,,,
player,201909080nwe,pit,EdmuTe00,def_int_yds,0,,,,,
player,201909080nwe,pit,EdmuTe00,def_int_td,0,,,,,
player,201909080nwe,pit,EdmuTe00,def_int_long,0,,,,,
player,201909080nwe,pit,EdmuTe00,pass_defended,0,,,,,
player,201909080nwe,pit,EdmuTe00,sacks,0.0,,,,,
player,201909080nwe,pit,EdmuTe00,tackles_combined,7,,,,,
player,201909080nwe,pit,EdmuTe00,tackles_solo,5,,,,,
player,201909080nwe,pit,EdmuTe00,tackles_assists,2,,,,,
player,201909080nwe,pit,EdmuTe00,tackles_loss,0,,,,,
player,201909080nwe,pit,EdmuTe00,qb_hits,0,,,,,
player,201909080nwe,pit,EdmuTe00,fumbles_rec,0,,,,,
player,201909080nwe,pit,EdmuTe00,fumbles_rec_yds,0,,,,,
player,201909080nwe,pit,EdmuTe00,fumbles_rec_td,0,,,,,
player,201909080nwe,pit,EdmuTe00,fumbles_forced,0,,,,,
player,201909080nwe,pit,HeywCa01,def_int,0,,,,,
player,201909080nwe,pit,HeywCa01,def_int_yds,0,,,,,
player,201909080nwe,pit,HeywCa01,def_int_td,0,,,,,
player,201909080nwe,pit,HeywCa01,def_int_long,0,,,,,
player,201909080nwe,pit,HeywCa01,pass_defended,0,,,,,
player,201909080nwe,pit,HeywCa01,sacks,0.0,,,,,
player,201909080nwe,pit,HeywCa01,tackles_combined,7,,,,,
player,201909080nwe,pit,HeywCa01,tackles_solo,3,,,,,
player,201909080nwe,pit,HeywCa01,tackles_assists,4,,,,,
player,201909080nwe,pit,HeywCa01,tackles_loss,0,,,,,
player,201909080nwe,pit,HeywCa01,qb_hits,0,,,,,
player,201909080nwe,pit,HeywCa01,fumbles_rec,0,,,,,
player,201909080nwe,pit,HeywCa01,fumbles_rec_yds,0,,,,,
player,201909080nwe,pit,HeywCa01,fumbles_rec_td,0,,,,,
player,201909080nwe,pit,HeywCa01,fumbles_forced,0,,,,,
player,201909080nwe,pit,KellKa02,def_int,0,,,,,
player,201909080nwe,pit,KellKa02,def_int_yds,0,,,,,
player,201909080nwe,pit,KellKa02,def_int_td,0,,,,,
player,201909080nwe,pit,KellKa02,def_int_long,0,,,,,
player,201909080nwe,pit,KellKa02,pass_defended,0,,,,,
player,201909080nwe,pit,KellKa02,sacks,0.0,,,,,
player,201909080nwe,pit,KellKa02,tackles_combined,7,,,,,
player,201909080nwe,pit,KellKa02,tackles_solo,5,,,,,
player,201909080nwe,pit,KellKa02,tackles_assists,2,,,,,
player,201909080nwe,pit,KellKa02,tackles_loss,0,,,,,
player,201909080nwe,pit,KellKa02,qb_hits,0,,,,,
player,201909080nwe,pit,KellKa02,fumbles_rec,0,,,,,
player,201909080nwe,pit,KellKa02,fumbles_rec_yds,0,,,,,
player,201909080nwe,pit,KellKa02,fumbles_rec_td,0,,,,,
player,201909080nwe,pit,KellKa02,fumbles_forced,0,,,,,
player,201909080nwe,pit,HadeJo99,def_int,0,,,,,
player,201909080nwe,pit,HadeJo99,def_int_yds,0,,,,,
player,201909080nwe,pit,HadeJo99,def_int_td,0,,,,,
player,201909080nwe,pit,HadeJo99,def_int_long,0,,,,,
player,201909080nwe,pit,HadeJo99,pass_defended,0,,,,,
player,201909080nwe,pit,HadeJo99,sacks,0.0,,,,,
player,201909080nwe,pit,HadeJo99,tackles_combined,6,,,,,
player,201909080nwe,pit,HadeJo99,tackles_solo,6,,,,,
player,201909080nwe,pit,HadeJo99,tackles_assists,0,,,,,
player,201909080nwe,pit,HadeJo99,tackles_loss,0,,,,,
player,201909080nwe,pit,HadeJo99,qb_hits,0,,,,,
player,201909080nwe,pit,HadeJo99,fumbles_rec,0,,,,,
player,201909080nwe,pit,HadeJo99,fumbles_rec_yds,0,,,,,
player,201909080nwe,pit,HadeJo99,fumbles_rec_td,0,,,,,
player,201909080nwe,pit,HadeJo99,fumbles_forced,0,,,,,
player,201909080nwe,pit,HiltMi01,def_int,0,,,,,
player,201909080nwe,pit,HiltMi01,def_int_yds,0,,,,,
player,201909080nwe,pit,HiltMi01,def_int_td,0,,,,,
player,201909080nwe,pit,HiltMi01,def_int_long,0,,,,,
player,201909080nwe,pit,HiltMi01,pass_defended,0,,,,,
player,201909080nwe,pit,HiltMi01,sacks,0.0,,,,,
player,201909080nwe,pit,HiltMi01,tackles_combined,5,,,,,
player,201909080nwe,pit,HiltMi01,tackles_solo,5,,,,,
player,201909080nwe,pit,HiltMi01,tackles_assists,0,,,,,
player,201909080nwe,pit,HiltMi01,tackles_loss,0,,,,,
player,201909080nwe,pit,HiltMi01,qb_hits,1,,,,,
player,201909080nwe,pit,HiltMi01,fumbles_rec,0,,,,,
player,201909080nwe,pit,HiltMi01,fumbles_rec_yds,0,,,,,
player,201909080nwe,pit,HiltMi01,fumbles_rec_td,0,,,,,
player,201909080nwe,pit,HiltMi01,fumbles_forced,0,,,,,
player,201909080nwe,pit,AluaTy99,def_int,0,,,,,
player,201909080nwe,pit,AluaTy99,def_int_yds,0,,,,,
player,201909080nwe,pit,AluaTy99,def_int_td,0,,,,,
player,201909080nwe,pit,AluaTy99,def_int_long,0,,,,,
player,201909080nwe,pit,AluaTy99,pass_defended,0,,,,,
player,201909080nwe,pit,AluaTy99,sacks,0.0,,,,,
player,201909080nwe,pit,AluaTy99,tackles_combined,3,,,,,
player,201909080nwe,pit,AluaTy99,tackles_solo,2,,,,,
player,201909080nwe,pit,AluaTy99,tackles_assists,1,,,,,
player,201909080nwe,pit,AluaTy99,tackles_loss,0,,,,,
player,201909080nwe,pit,AluaTy99,qb_hits,0,,,,,
player,201909080nwe,pit,AluaTy99,fumbles_rec,0,,,,,
player,201909080nwe,pit,AluaTy99,fumbles_rec_yds,0,,,,,
player,201909080nwe,pit,AluaTy99,fumbles_rec_td,0,,,,,
player,201909080nwe,pit,AluaTy99,fumbles_forced,0,,,,,
player,201909080nwe,pit,NelsSt01,def_int,0,,,,,
player,201909080nwe,pit,NelsSt01,def_int_yds,0,,,,,
player,201909080nwe,pit,NelsSt01,def_int_td,0,,,,,
player,201909080nwe,pit,NelsSt01,def_int_long,0,,,,,
player,201909080nwe,pit,NelsSt01,pass_defended,0,,,,,
player,201909080nwe,pit,NelsSt01,sacks,0.0,,,,,
player,201909080nwe,pit,NelsSt01,tackles_combined,3,,,,,
player,201909080nwe,pit,NelsSt01,tackles_solo,1,,,,,
player,201909080nwe,pit,NelsSt01,tackles_assists,2,,,,,
player,201909080nwe,pit,NelsSt01,tackles_loss,0,,,,,
player,201909080nwe,pit,NelsSt01,qb_hits,0,,,,,
player,201909080nwe,pit,NelsSt01,fumbles_rec,0,,,,,
player,201909080nwe,pit,NelsSt01,fumbles_rec_yds,0,,,,,
player,201909080nwe,pit,NelsSt01,fumbles_rec_td,0,,,,,
player,201909080nwe,pit,NelsSt01,fumbles_forced,0,,,,,
player,201909080nwe,pit,TuitSt00,def_int,0,,,,,
player,201909080nwe,pit,TuitSt00,def_int_yds,0,,,,,
player,201909080nwe,pit,TuitSt00,def_int_td,0,,,,,
player,201909080nwe,pit,TuitSt00,def_int_long,0,,,,,
player,201909080nwe,pit,TuitSt00,pass_defended,0,,,,,
player,201909080nwe,pit,TuitSt00,sacks,0.0,,,,,
player,201909080nwe,pit,TuitSt00,tackles_combined,2,,,,,
player,201909080nwe,pit,TuitSt00,tackles_solo,2,,,,,
player,201909080nwe,pit,TuitSt00,tackles_assists,0,,,,,
player,201909080nwe,pit,TuitSt00,tackles_loss,2,,,,,
player,201909080nwe,pit,TuitSt00,qb_hits,0,,,,,
player,201909080nwe,pit,TuitSt00,fumbles_rec,0,,,,,
player,201909080nwe,pit,TuitSt00,fumbles_rec_yds,0,,,,,
player,201909080nwe,pit,TuitSt00,fumbles_rec_td,0,,,,,
player,201909080nwe,pit,TuitSt00,fumbles_forced,0,,,,,
player,201909080nwe,pit,WattT.00,def_int,0,,,,,
player,201909080nwe,pit,WattT.00,def_int_yds,0,,,,,
player,201909080nwe,pit,WattT.00,def_int_td,0,,,,,
player,201909080nwe,pit,WattT.00,def_int_long,0,,,,,
player,201909080nwe,pit,WattT.00,pass_defended,0,,,,,
player,201909080nwe,pit,WattT.00,sacks,0.0,,,,,
player,201909080nwe,pit,WattT.00,tackles_combined,2,,,,,
player,201909080nwe,pit,WattT.00,tackles_solo,1,,,,,
player,201909080nwe,pit,WattT.00,tackles_assists,1,,,,,
player,201909080nwe,pit,WattT.00,tackles_loss,1,,,,,
player,201909080nwe,pit,WattT.00,qb_hits,3,,,,,
player,201909080nwe,pit,WattT.00,fumbles_rec,0,,,,,
player,201909080nwe,pit,WattT.00,fumbles_rec_yds,0,,,,,
player,201909080nwe,pit,WattT.00,fumbles_rec_td,0,,,,,
player,201909080nwe,pit,WattT.00,fumbles_forced,0,,,,,
player,201909080nwe,pit,WillVi01,def_int,0,,,,,
player,201909080nwe,pit,WillVi01,def_int_yds,0,,,,,
player,201909080nwe,pit,WillVi01,def_int_td,0,,,,,
player,201909080nwe,pit,WillVi01,def_int_long,0,,,,,
player,201909080nwe,pit,WillVi01,pass_defended,0,,,,,
player,201909080nwe,pit,WillVi01,sacks,0.0,,,,,
player,201909080nwe,pit,WillVi01,tackles_combined,2,,,,,
player,201909080nwe,pit,WillVi01,tackles_solo,1,,,,,
player,201909080nwe,pit,WillVi01,tackles_assists,1,,,,,
player,201909080nwe,pit,WillVi01,tackles_loss,0,,,,,
player,201909080nwe,pit,WillVi01,qb_hits,0,,,,,
player,201909080nwe,pit,WillVi01,fumbles_rec,0,,,,,
player,201909080nwe,pit,WillVi01,fumbles_rec_yds,0,,,,,
player,201909080nwe,pit,WillVi01,fumbles_rec_td,0,,,,,
player,201909080nwe,pit,WillVi01,fumbles_forced,0,,,,,
player,201909080nwe,pit,BurnAr00,def_int,0,,,,,
player,201909080nwe,pit,BurnAr00,def_int_yds,0,,,,,
player,201909080nwe,pit,BurnAr00,def_int_td,0,,,,,
player,201909080nwe,pit,BurnAr00,def_int_long,0,,,,,
player,201909080nwe,pit,BurnAr00,pass_defended,0,,,,,
player,201909080nwe,pit,BurnAr00,sacks,0.0,,,,,
player,201909080nwe,pit,BurnAr00,tackles_combined,1,,,,,
player,201909080nwe,pit,BurnAr00,tackles_solo,1,,,,,
player,201909080nwe,pit,BurnAr00,tackles_assists,0,,,,,
player,201909080nwe,pit,BurnAr00,tackles_loss,0,,,,,
player,201909080nwe,pit,BurnAr00,qb_hits,0,,,,,
player,201909080nwe,pit,BurnAr00,fumbles_rec,0,,,,,
player,201909080nwe,pit,BurnAr00,fumbles_rec_yds,0,,,,,
player,201909080nwe,pit,BurnAr00,fumbles_rec_td,0,,,,,
player,201909080nwe,pit,BurnAr00,fumbles_forced,0,,,,,
player,201909080nwe,pit,SuttCa00,def_int,0,,,,,
player,201909080nwe,pit,SuttCa00,def_int_yds,0,,,,,
player,201909080nwe,pit,SuttCa00,def_int_td,0,,,,,
player,201909080nwe,pit,SuttCa00,def_int_long,0,,,,,
player,201909080nwe,pit,SuttCa00,pass_defended,0,,,,,
player,201909080nwe,pit,SuttCa00,sacks,0.0,,,,,
player,201909080nwe,pit,SuttCa00,tackles_combined,1,,,,,
player,201909080nwe,pit,SuttCa00,tackles_solo,1,,,,,
player,201909080nwe,pit,SuttCa00,tackles_assists,0,,,,,
player,201909080nwe,pit,SuttCa00,tackles_loss,0,,,,,
player,201909080nwe,pit,SuttCa00,qb_hits,0,,,,,
player,201909080nwe,pit,SuttCa00,fumbles_rec,0,,,,,
player,201909080nwe,pit,SuttCa00,fumbles_rec_yds,0,,,,,
player,201909080nwe,pit,SuttCa00,fumbles_rec_td,0,,,,,
player,201909080nwe,pit,SuttCa00,fumbles_forced,0,,,,,
player,201909080nwe,pit,FostRa21,def_int,0,,,,,
player,201909080nwe,pit,FostRa21,def_int_yds,0,,,,,
player,201909080nwe,pit,FostRa21,def_int_td,0,,,,,
player,201909080nwe,pit,FostRa21,def_int_long,0,,,,,
player,201909080nwe,pit,FostRa21,pass_defended,0,,,,,
player,201909080nwe,pit,FostRa21,sacks,0.0,,,,,
player,201909080nwe,pit,FostRa21,tackles_combined,0,,,,,
player,201909080nwe,pit,FostRa21,tackles_solo,0,,,,,
player,201909080nwe,pit,FostRa21,tackles_assists,0,,,,,
player,201909080nwe,pit,FostRa21,tackles_loss,0,,,,,
player,201909080nwe,pit,FostRa21,qb_hits,0,,,,,
player,201909080nwe,pit,FostRa21,fumbles_rec,1,,,,,
player,201909080nwe,pit,FostRa21,fumbles_rec_yds,0,,,,,
player,201909080nwe,pit,FostRa21,fumbles_rec_td,0,,,,,
player,201909080nwe,pit,FostRa21,fumbles_forced,0,,,,,
player,201909080nwe,pit,RoetBe00,def_int,0,,,,,
player,201909080nwe,pit,RoetBe00,def_int_yds,0,,,,,
player,201909080nwe,pit,RoetBe00,def_int_td,0,,,,,
player,201909080nwe,pit,RoetBe00,def_int_long,0,,,,,
player,201909080nwe,pit,RoetBe00,pass_defended,0,,,,,
player,201909080nwe,pit,RoetBe00,sacks,0.0,,,,,
player,201909080nwe,pit,RoetBe00,tackles_combined,0,,,,,
player,201909080nwe,pit,RoetBe00,tackles_solo,0,,,,,
player,201909080nwe,pit,RoetBe00,tackles_assists,0,,,,,
player,201909080nwe,pit,RoetBe00,tackles_loss,0,,,,,
player,201909080nwe,pit,RoetBe00,qb_hits,0,,,,,
player,201909080nwe,pit,RoetBe00,fumbles_rec,1,,,,,
player,201909080nwe,pit,RoetBe00,fumbles_rec_yds,0,,,,,
player,201909080nwe,pit,RoetBe00,fumbles_rec_td,0,,,,,
player,201909080nwe,pit,RoetBe00,fumbles_forced,0,,,,,
player,201909080nwe,nwe,McCoDe99,def_int,1,,,,,
player,201909080nwe,nwe,McCoDe99,def_int_yds,0,,,,,
player,201909080nwe,nwe,McCoDe99,def_int_td,0,,,,,
player,201909080nwe,nwe,McCoDe99,def_int_long,0,,,,,
player,201909080nwe,nwe,McCoDe99,pass_defended,2,,,,,
player,201909080nwe,nwe,McCoDe99,sacks,0.0,,,,,
player,201909080nwe,nwe,McCoDe99,tackles_combined,6,,,,,
player,201909080nwe,nwe,McCoDe99,tackles_solo,5,,,,,
player,201909080nwe,nwe,McCoDe99,tackles_assists,1,,,,,
player,201909080nwe,nwe,McCoDe99,tackles_loss,0,,,,,
player,201909080nwe,nwe,McCoDe99,qb_hits,0,,,,,
player,201909080nwe,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201909080nwe,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201909080nwe,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201909080nwe,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201909080nwe,nwe,WiseDe00,def_int,0,,,,,
player,201909080nwe,nwe,WiseDe00,def_int_yds,0,,,,,
player,201909080nwe,nwe,WiseDe00,def_int_td,0,,,,,
player,201909080nwe,nwe,WiseDe00,def_int_long,0,,,,,
player,201909080nwe,nwe,WiseDe00,pass_defended,0,,,,,
player,201909080nwe,nwe,WiseDe00,sacks,1.0,,,,,
player,201909080nwe,nwe,WiseDe00,tackles_combined,1,,,,,
player,201909080nwe,nwe,WiseDe00,tackles_solo,1,,,,,
player,201909080nwe,nwe,WiseDe00,tackles_assists,0,,,,,
player,201909080nwe,nwe,WiseDe00,tackles_loss,0,,,,,
player,201909080nwe,nwe,WiseDe00,qb_hits,1,,,,,
player,201909080nwe,nwe,WiseDe00,fumbles_rec,0,,,,,
player,201909080nwe,nwe,WiseDe00,fumbles_rec_yds,0,,,,,
player,201909080nwe,nwe,WiseDe00,fumbles_rec_td,0,,,,,
player,201909080nwe,nwe,WiseDe00,fumbles_forced,1,,,,,
player,201909080nwe,nwe,McCoJa99,def_int,0,,,,,
player,201909080nwe,nwe,McCoJa99,def_int_yds,0,,,,,
player,201909080nwe,nwe,McCoJa99,def_int_td,0,,,,,
player,201909080nwe,nwe,McCoJa99,def_int_long,0,,,,,
player,201909080nwe,nwe,McCoJa99,pass_defended,3,,,,,
player,201909080nwe,nwe,McCoJa99,sacks,0.0,,,,,
player,201909080nwe,nwe,McCoJa99,tackles_combined,7,,,,,
player,201909080nwe,nwe,McCoJa99,tackles_solo,6,,,,,
player,201909080nwe,nwe,McCoJa99,tackles_assists,1,,,,,
player,201909080nwe,nwe,McCoJa99,tackles_loss,0,,,,,
player,201909080nwe,nwe,McCoJa99,qb_hits,0,,,,,
player,201909080nwe,nwe,McCoJa99,fumbles_rec,0,,,,,
player,201909080nwe,nwe,McCoJa99,fumbles_rec_yds,0,,,,,
player,201909080nwe,nwe,McCoJa99,fumbles_rec_td,0,,,,,
player,201909080nwe,nwe,McCoJa99,fumbles_forced,0,,,,,
player,201909080nwe,nwe,ChunPa99,def_int,0,,,,,
player,201909080nwe,nwe,ChunPa99,def_int_yds,0,,,,,
player,201909080nwe,nwe,ChunPa99,def_int_td,0,,,,,
player,201909080nwe,nwe,ChunPa99,def_int_long,0,,,,,
player,201909080nwe,nwe,ChunPa99,pass_defended,1,,,,,
player,201909080nwe,nwe,ChunPa99,sacks,0.0,,,,,
player,201909080nwe,nwe,ChunPa99,tackles_combined,6,,,,,
player,201909080nwe,nwe,ChunPa99,tackles_solo,4,,,,,
player,201909080nwe,nwe,ChunPa99,tackles_assists,2,,,,,
player,201909080nwe,nwe,ChunPa99,tackles_loss,0,,,,,
player,201909080nwe,nwe,ChunPa99,qb_hits,0,,,,,
player,201909080nwe,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201909080nwe,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201909080nwe,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201909080nwe,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201909080nwe,nwe,CollJa00,def_int,0,,,,,
player,201909080nwe,nwe,CollJa00,def_int_yds,0,,,,,
player,201909080nwe,nwe,CollJa00,def_int_td,0,,,,,
player,201909080nwe,nwe,CollJa00,def_int_long,0,,,,,
player,201909080nwe,nwe,CollJa00,pass_defended,0,,,,,
player,201909080nwe,nwe,CollJa00,sacks,0.0,,,,,
player,201909080nwe,nwe,CollJa00,tackles_combined,6,,,,,
player,201909080nwe,nwe,CollJa00,tackles_solo,6,,,,,
player,201909080nwe,nwe,CollJa00,tackles_assists,0,,,,,
player,201909080nwe,nwe,CollJa00,tackles_loss,1,,,,,
player,201909080nwe,nwe,CollJa00,qb_hits,1,,,,,
player,201909080nwe,nwe,CollJa00,fumbles_rec,0,,,,,
player,201909080nwe,nwe,CollJa00,fumbles_rec_yds,0,,,,,
player,201909080nwe,nwe,CollJa00,fumbles_rec_td,0,,,,,
player,201909080nwe,nwe,CollJa00,fumbles_forced,0,,,,,
player,201909080nwe,nwe,GilmSt00,def_int,0,,,,,
player,201909080nwe,nwe,GilmSt00,def_int_yds,0,,,,,
player,201909080nwe,nwe,GilmSt00,def_int_td,0,,,,,
player,201909080nwe,nwe,GilmSt00,def_int_long,0,,,,,
player,201909080nwe,nwe,GilmSt00,pass_defended,0,,,,,
player,201909080nwe,nwe,GilmSt00,sacks,0.0,,,,,
player,201909080nwe,nwe,GilmSt00,tackles_combined,6,,,,,
player,201909080nwe,nwe,GilmSt00,tackles_solo,4,,,,,
player,201909080nwe,nwe,GilmSt00,tackles_assists,2,,,,,
player,201909080nwe,nwe,GilmSt00,tackles_loss,0,,,,,
player,201909080nwe,nwe,GilmSt00,qb_hits,0,,,,,
player,201909080nwe,nwe,GilmSt00,fumbles_rec,0,,,,,
player,201909080nwe,nwe,GilmSt00,fumbles_rec_yds,0,,,,,
player,201909080nwe,nwe,GilmSt00,fumbles_rec_td,0,,,,,
player,201909080nwe,nwe,GilmSt00,fumbles_forced,0,,,,,
player,201909080nwe,nwe,HighDo01,def_int,0,,,,,
player,201909080nwe,nwe,HighDo01,def_int_yds,0,,,,,
player,201909080nwe,nwe,HighDo01,def_int_td,0,,,,,
player,201909080nwe,nwe,HighDo01,def_int_long,0,,,,,
player,201909080nwe,nwe,HighDo01,pass_defended,0,,,,,
player,201909080nwe,nwe,HighDo01,sacks,0.0,,,,,
player,201909080nwe,nwe,HighDo01,tackles_combined,6,,,,,
player,201909080nwe,nwe,HighDo01,tackles_solo,6,,,,,
player,201909080nwe,nwe,HighDo01,tackles_assists,0,,,,,
player,201909080nwe,nwe,HighDo01,tackles_loss,0,,,,,
player,201909080nwe,nwe,HighDo01,qb_hits,0,,,,,
player,201909080nwe,nwe,HighDo01,fumbles_rec,0,,,,,
player,201909080nwe,nwe,HighDo01,fumbles_rec_yds,0,,,,,
player,201909080nwe,nwe,HighDo01,fumbles_rec_td,0,,,,,
player,201909080nwe,nwe,HighDo01,fumbles_forced,0,,,,,
player,201909080nwe,nwe,BentJa00,def_int,0,,,,,
player,201909080nwe,nwe,BentJa00,def_int_yds,0,,,,,
player,201909080nwe,nwe,BentJa00,def_int_td,0,,,,,
player,201909080nwe,nwe,BentJa00,def_int_long,0,,,,,
player,201909080nwe,nwe,BentJa00,pass_defended,0,,,,,
player,201909080nwe,nwe,BentJa00,sacks,0.0,,,,,
player,201909080nwe,nwe,BentJa00,tackles_combined,3,,,,,
player,201909080nwe,nwe,BentJa00,tackles_solo,2,,,,,
player,201909080nwe,nwe,BentJa00,tackles_assists,1,,,,,
player,201909080nwe,nwe,BentJa00,tackles_loss,0,,,,,
player,201909080nwe,nwe,BentJa00,qb_hits,0,,,,,
player,201909080nwe,nwe,BentJa00,fumbles_rec,0,,,,,
player,201909080nwe,nwe,BentJa00,fumbles_rec_yds,0,,,,,
player,201909080nwe,nwe,BentJa00,fumbles_rec_td,0,,,,,
player,201909080nwe,nwe,BentJa00,fumbles_forced,0,,,,,
player,201909080nwe,nwe,JoneJo03,def_int,0,,,,,
player,201909080nwe,nwe,JoneJo03,def_int_yds,0,,,,,
player,201909080nwe,nwe,JoneJo03,def_int_td,0,,,,,
player,201909080nwe,nwe,JoneJo03,def_int_long,0,,,,,
player,201909080nwe,nwe,JoneJo03,pass_defended,2,,,,,
player,201909080nwe,nwe,JoneJo03,sacks,0.0,,,,,
player,201909080nwe,nwe,JoneJo03,tackles_combined,3,,,,,
player,201909080nwe,nwe,JoneJo03,tackles_solo,2,,,,,
player,201909080nwe,nwe,JoneJo03,tackles_assists,1,,,,,
player,201909080nwe,nwe,JoneJo03,tackles_loss,0,,,,,
player,201909080nwe,nwe,JoneJo03,qb_hits,0,,,,,
player,201909080nwe,nwe,JoneJo03,fumbles_rec,0,,,,,
player,201909080nwe,nwe,JoneJo03,fumbles_rec_yds,0,,,,,
player,201909080nwe,nwe,JoneJo03,fumbles_rec_td,0,,,,,
player,201909080nwe,nwe,JoneJo03,fumbles_forced,0,,,,,
player,201909080nwe,nwe,GuyxLa00,def_int,0,,,,,
player,201909080nwe,nwe,GuyxLa00,def_int_yds,0,,,,,
player,201909080nwe,nwe,GuyxLa00,def_int_td,0,,,,,
player,201909080nwe,nwe,GuyxLa00,def_int_long,0,,,,,
player,201909080nwe,nwe,GuyxLa00,pass_defended,0,,,,,
player,201909080nwe,nwe,GuyxLa00,sacks,0.0,,,,,
player,201909080nwe,nwe,GuyxLa00,tackles_combined,2,,,,,
player,201909080nwe,nwe,GuyxLa00,tackles_solo,0,,,,,
player,201909080nwe,nwe,GuyxLa00,tackles_assists,2,,,,,
player,201909080nwe,nwe,GuyxLa00,tackles_loss,0,,,,,
player,201909080nwe,nwe,GuyxLa00,qb_hits,0,,,,,
player,201909080nwe,nwe,GuyxLa00,fumbles_rec,0,,,,,
player,201909080nwe,nwe,GuyxLa00,fumbles_rec_yds,0,,,,,
player,201909080nwe,nwe,GuyxLa00,fumbles_rec_td,0,,,,,
player,201909080nwe,nwe,GuyxLa00,fumbles_forced,0,,,,,
player,201909080nwe,nwe,SimoJo01,def_int,0,,,,,
player,201909080nwe,nwe,SimoJo01,def_int_yds,0,,,,,
player,201909080nwe,nwe,SimoJo01,def_int_td,0,,,,,
player,201909080nwe,nwe,SimoJo01,def_int_long,0,,,,,
player,201909080nwe,nwe,SimoJo01,pass_defended,1,,,,,
player,201909080nwe,nwe,SimoJo01,sacks,0.0,,,,,
player,201909080nwe,nwe,SimoJo01,tackles_combined,2,,,,,
player,201909080nwe,nwe,SimoJo01,tackles_solo,0,,,,,
player,201909080nwe,nwe,SimoJo01,tackles_assists,2,,,,,
player,201909080nwe,nwe,SimoJo01,tackles_loss,0,,,,,
player,201909080nwe,nwe,SimoJo01,qb_hits,0,,,,,
player,201909080nwe,nwe,SimoJo01,fumbles_rec,0,,,,,
player,201909080nwe,nwe,SimoJo01,fumbles_rec_yds,0,,,,,
player,201909080nwe,nwe,SimoJo01,fumbles_rec_td,0,,,,,
player,201909080nwe,nwe,SimoJo01,fumbles_forced,0,,,,,
player,201909080nwe,nwe,CalhSh00,def_int,0,,,,,
player,201909080nwe,nwe,CalhSh00,def_int_yds,0,,,,,
player,201909080nwe,nwe,CalhSh00,def_int_td,0,,,,,
player,201909080nwe,nwe,CalhSh00,def_int_long,0,,,,,
player,201909080nwe,nwe,CalhSh00,pass_defended,0,,,,,
player,201909080nwe,nwe,CalhSh00,sacks,0.0,,,,,
player,201909080nwe,nwe,CalhSh00,tackles_combined,1,,,,,
player,201909080nwe,nwe,CalhSh00,tackles_solo,0,,,,,
player,201909080nwe,nwe,CalhSh00,tackles_assists,1,,,,,
