game,2019,9,20191103,201911030sea,tam,"Tampa Bay Buccaneers",34,sea,"Seattle Seahawks",40
team,201911030sea,tam,First Downs,29,,,,,,
team,201911030sea,sea,First Downs,31,,,,,,
team,201911030sea,tam,Rush-Yds-TDs,26-99-2,,,,,,
team,201911030sea,sea,Rush-Yds-TDs,22-145-0,,,,,,
team,201911030sea,tam,Cmp-Att-Yd-TD-INT,29-44-335-2-0,,,,,,
team,201911030sea,sea,Cmp-Att-Yd-TD-INT,29-43-378-5-0,,,,,,
team,201911030sea,tam,Sacked-Yards,2-16,,,,,,
team,201911030sea,sea,Sacked-Yards,3-31,,,,,,
team,201911030sea,tam,Net Pass Yards,319,,,,,,
team,201911030sea,sea,Net Pass Yards,347,,,,,,
team,201911030sea,tam,Total Yards,418,,,,,,
team,201911030sea,sea,Total Yards,492,,,,,,
team,201911030sea,tam,Fumbles-Lost,1-1,,,,,,
team,201911030sea,sea,Fumbles-Lost,2-1,,,,,,
team,201911030sea,tam,Turnovers,1,,,,,,
team,201911030sea,sea,Turnovers,1,,,,,,
team,201911030sea,tam,Penalties-Yards,11-82,,,,,,
team,201911030sea,sea,Penalties-Yards,4-45,,,,,,
team,201911030sea,tam,Third Down Conv.,6-14,,,,,,
team,201911030sea,sea,Third Down Conv.,2-8,,,,,,
team,201911030sea,tam,Fourth Down Conv.,1-1,,,,,,
team,201911030sea,sea,Fourth Down Conv.,0-0,,,,,,
team,201911030sea,tam,Time of Possession,35:25,,,,,,
team,201911030sea,sea,Time of Possession,28:13,,,,,,
player,201911030sea,tam,WinsJa00,pass_cmp,29,,,,,
player,201911030sea,tam,WinsJa00,pass_att,44,,,,,
player,201911030sea,tam,WinsJa00,pass_yds,335,,,,,
player,201911030sea,tam,WinsJa00,pass_td,2,,,,,
player,201911030sea,tam,WinsJa00,pass_int,0,,,,,
player,201911030sea,tam,WinsJa00,pass_sacked,2,,,,,
player,201911030sea,tam,WinsJa00,pass_sacked_yds,16,,,,,
player,201911030sea,tam,WinsJa00,pass_long,25,,,,,
player,201911030sea,tam,WinsJa00,pass_rating,103.9,,,,,
player,201911030sea,tam,WinsJa00,rush_att,2,,,,,
player,201911030sea,tam,WinsJa00,rush_yds,8,,,,,
player,201911030sea,tam,WinsJa00,rush_td,0,,,,,
player,201911030sea,tam,WinsJa00,rush_long,5,,,,,
player,201911030sea,tam,WinsJa00,targets,0,,,,,
player,201911030sea,tam,WinsJa00,rec,0,,,,,
player,201911030sea,tam,WinsJa00,rec_yds,0,,,,,
player,201911030sea,tam,WinsJa00,rec_td,0,,,,,
player,201911030sea,tam,WinsJa00,rec_long,0,,,,,
player,201911030sea,tam,WinsJa00,fumbles,1,,,,,
player,201911030sea,tam,WinsJa00,fumbles_lost,1,,,,,
player,201911030sea,tam,JoneRo01,pass_cmp,0,,,,,
player,201911030sea,tam,JoneRo01,pass_att,0,,,,,
player,201911030sea,tam,JoneRo01,pass_yds,0,,,,,
player,201911030sea,tam,JoneRo01,pass_td,0,,,,,
player,201911030sea,tam,JoneRo01,pass_int,0,,,,,
player,201911030sea,tam,JoneRo01,pass_sacked,0,,,,,
player,201911030sea,tam,JoneRo01,pass_sacked_yds,0,,,,,
player,201911030sea,tam,JoneRo01,pass_long,0,,,,,
player,201911030sea,tam,JoneRo01,pass_rating,,,,,,
player,201911030sea,tam,JoneRo01,rush_att,18,,,,,
player,201911030sea,tam,JoneRo01,rush_yds,67,,,,,
player,201911030sea,tam,JoneRo01,rush_td,1,,,,,
player,201911030sea,tam,JoneRo01,rush_long,15,,,,,
player,201911030sea,tam,JoneRo01,targets,2,,,,,
player,201911030sea,tam,JoneRo01,rec,2,,,,,
player,201911030sea,tam,JoneRo01,rec_yds,15,,,,,
player,201911030sea,tam,JoneRo01,rec_td,0,,,,,
player,201911030sea,tam,JoneRo01,rec_long,12,,,,,
player,201911030sea,tam,JoneRo01,fumbles,0,,,,,
player,201911030sea,tam,JoneRo01,fumbles_lost,0,,,,,
player,201911030sea,tam,BarbPe01,pass_cmp,0,,,,,
player,201911030sea,tam,BarbPe01,pass_att,0,,,,,
player,201911030sea,tam,BarbPe01,pass_yds,0,,,,,
player,201911030sea,tam,BarbPe01,pass_td,0,,,,,
player,201911030sea,tam,BarbPe01,pass_int,0,,,,,
player,201911030sea,tam,BarbPe01,pass_sacked,0,,,,,
player,201911030sea,tam,BarbPe01,pass_sacked_yds,0,,,,,
player,201911030sea,tam,BarbPe01,pass_long,0,,,,,
player,201911030sea,tam,BarbPe01,pass_rating,,,,,,
player,201911030sea,tam,BarbPe01,rush_att,4,,,,,
player,201911030sea,tam,BarbPe01,rush_yds,15,,,,,
player,201911030sea,tam,BarbPe01,rush_td,0,,,,,
player,201911030sea,tam,BarbPe01,rush_long,6,,,,,
player,201911030sea,tam,BarbPe01,targets,0,,,,,
player,201911030sea,tam,BarbPe01,rec,0,,,,,
player,201911030sea,tam,BarbPe01,rec_yds,0,,,,,
player,201911030sea,tam,BarbPe01,rec_td,0,,,,,
player,201911030sea,tam,BarbPe01,rec_long,0,,,,,
player,201911030sea,tam,BarbPe01,fumbles,0,,,,,
player,201911030sea,tam,BarbPe01,fumbles_lost,0,,,,,
player,201911030sea,tam,GodwCh00,pass_cmp,0,,,,,
player,201911030sea,tam,GodwCh00,pass_att,0,,,,,
player,201911030sea,tam,GodwCh00,pass_yds,0,,,,,
player,201911030sea,tam,GodwCh00,pass_td,0,,,,,
player,201911030sea,tam,GodwCh00,pass_int,0,,,,,
player,201911030sea,tam,GodwCh00,pass_sacked,0,,,,,
player,201911030sea,tam,GodwCh00,pass_sacked_yds,0,,,,,
player,201911030sea,tam,GodwCh00,pass_long,0,,,,,
player,201911030sea,tam,GodwCh00,pass_rating,,,,,,
player,201911030sea,tam,GodwCh00,rush_att,1,,,,,
player,201911030sea,tam,GodwCh00,rush_yds,8,,,,,
player,201911030sea,tam,GodwCh00,rush_td,0,,,,,
player,201911030sea,tam,GodwCh00,rush_long,8,,,,,
player,201911030sea,tam,GodwCh00,targets,9,,,,,
player,201911030sea,tam,GodwCh00,rec,7,,,,,
player,201911030sea,tam,GodwCh00,rec_yds,61,,,,,
player,201911030sea,tam,GodwCh00,rec_td,0,,,,,
player,201911030sea,tam,GodwCh00,rec_long,18,,,,,
player,201911030sea,tam,GodwCh00,fumbles,0,,,,,
player,201911030sea,tam,GodwCh00,fumbles_lost,0,,,,,
player,201911030sea,tam,OgunDa00,pass_cmp,0,,,,,
player,201911030sea,tam,OgunDa00,pass_att,0,,,,,
player,201911030sea,tam,OgunDa00,pass_yds,0,,,,,
player,201911030sea,tam,OgunDa00,pass_td,0,,,,,
player,201911030sea,tam,OgunDa00,pass_int,0,,,,,
player,201911030sea,tam,OgunDa00,pass_sacked,0,,,,,
player,201911030sea,tam,OgunDa00,pass_sacked_yds,0,,,,,
player,201911030sea,tam,OgunDa00,pass_long,0,,,,,
player,201911030sea,tam,OgunDa00,pass_rating,,,,,,
player,201911030sea,tam,OgunDa00,rush_att,1,,,,,
player,201911030sea,tam,OgunDa00,rush_yds,1,,,,,
player,201911030sea,tam,OgunDa00,rush_td,1,,,,,
player,201911030sea,tam,OgunDa00,rush_long,1,,,,,
player,201911030sea,tam,OgunDa00,targets,1,,,,,
player,201911030sea,tam,OgunDa00,rec,1,,,,,
player,201911030sea,tam,OgunDa00,rec_yds,12,,,,,
player,201911030sea,tam,OgunDa00,rec_td,0,,,,,
player,201911030sea,tam,OgunDa00,rec_long,12,,,,,
player,201911030sea,tam,OgunDa00,fumbles,0,,,,,
player,201911030sea,tam,OgunDa00,fumbles_lost,0,,,,,
player,201911030sea,tam,EvanMi00,pass_cmp,0,,,,,
player,201911030sea,tam,EvanMi00,pass_att,0,,,,,
player,201911030sea,tam,EvanMi00,pass_yds,0,,,,,
player,201911030sea,tam,EvanMi00,pass_td,0,,,,,
player,201911030sea,tam,EvanMi00,pass_int,0,,,,,
player,201911030sea,tam,EvanMi00,pass_sacked,0,,,,,
player,201911030sea,tam,EvanMi00,pass_sacked_yds,0,,,,,
player,201911030sea,tam,EvanMi00,pass_long,0,,,,,
player,201911030sea,tam,EvanMi00,pass_rating,,,,,,
player,201911030sea,tam,EvanMi00,rush_att,0,,,,,
player,201911030sea,tam,EvanMi00,rush_yds,0,,,,,
player,201911030sea,tam,EvanMi00,rush_td,0,,,,,
player,201911030sea,tam,EvanMi00,rush_long,0,,,,,
player,201911030sea,tam,EvanMi00,targets,16,,,,,
player,201911030sea,tam,EvanMi00,rec,12,,,,,
player,201911030sea,tam,EvanMi00,rec_yds,180,,,,,
player,201911030sea,tam,EvanMi00,rec_td,1,,,,,
player,201911030sea,tam,EvanMi00,rec_long,25,,,,,
player,201911030sea,tam,EvanMi00,fumbles,0,,,,,
player,201911030sea,tam,EvanMi00,fumbles_lost,0,,,,,
player,201911030sea,tam,PerrBr02,pass_cmp,0,,,,,
player,201911030sea,tam,PerrBr02,pass_att,0,,,,,
player,201911030sea,tam,PerrBr02,pass_yds,0,,,,,
player,201911030sea,tam,PerrBr02,pass_td,0,,,,,
player,201911030sea,tam,PerrBr02,pass_int,0,,,,,
player,201911030sea,tam,PerrBr02,pass_sacked,0,,,,,
player,201911030sea,tam,PerrBr02,pass_sacked_yds,0,,,,,
player,201911030sea,tam,PerrBr02,pass_long,0,,,,,
player,201911030sea,tam,PerrBr02,pass_rating,,,,,,
player,201911030sea,tam,PerrBr02,rush_att,0,,,,,
player,201911030sea,tam,PerrBr02,rush_yds,0,,,,,
player,201911030sea,tam,PerrBr02,rush_td,0,,,,,
player,201911030sea,tam,PerrBr02,rush_long,0,,,,,
player,201911030sea,tam,PerrBr02,targets,8,,,,,
player,201911030sea,tam,PerrBr02,rec,4,,,,,
player,201911030sea,tam,PerrBr02,rec_yds,42,,,,,
player,201911030sea,tam,PerrBr02,rec_td,1,,,,,
player,201911030sea,tam,PerrBr02,rec_long,18,,,,,
player,201911030sea,tam,PerrBr02,fumbles,0,,,,,
player,201911030sea,tam,PerrBr02,fumbles_lost,0,,,,,
player,201911030sea,tam,HudsTa00,pass_cmp,0,,,,,
player,201911030sea,tam,HudsTa00,pass_att,0,,,,,
player,201911030sea,tam,HudsTa00,pass_yds,0,,,,,
player,201911030sea,tam,HudsTa00,pass_td,0,,,,,
player,201911030sea,tam,HudsTa00,pass_int,0,,,,,
player,201911030sea,tam,HudsTa00,pass_sacked,0,,,,,
player,201911030sea,tam,HudsTa00,pass_sacked_yds,0,,,,,
player,201911030sea,tam,HudsTa00,pass_long,0,,,,,
player,201911030sea,tam,HudsTa00,pass_rating,,,,,,
player,201911030sea,tam,HudsTa00,rush_att,0,,,,,
player,201911030sea,tam,HudsTa00,rush_yds,0,,,,,
player,201911030sea,tam,HudsTa00,rush_td,0,,,,,
player,201911030sea,tam,HudsTa00,rush_long,0,,,,,
player,201911030sea,tam,HudsTa00,targets,2,,,,,
player,201911030sea,tam,HudsTa00,rec,1,,,,,
player,201911030sea,tam,HudsTa00,rec_yds,12,,,,,
player,201911030sea,tam,HudsTa00,rec_td,0,,,,,
player,201911030sea,tam,HudsTa00,rec_long,12,,,,,
player,201911030sea,tam,HudsTa00,fumbles,0,,,,,
player,201911030sea,tam,HudsTa00,fumbles_lost,0,,,,,
player,201911030sea,tam,AuclAn00,pass_cmp,0,,,,,
player,201911030sea,tam,AuclAn00,pass_att,0,,,,,
player,201911030sea,tam,AuclAn00,pass_yds,0,,,,,
player,201911030sea,tam,AuclAn00,pass_td,0,,,,,
player,201911030sea,tam,AuclAn00,pass_int,0,,,,,
player,201911030sea,tam,AuclAn00,pass_sacked,0,,,,,
player,201911030sea,tam,AuclAn00,pass_sacked_yds,0,,,,,
player,201911030sea,tam,AuclAn00,pass_long,0,,,,,
player,201911030sea,tam,AuclAn00,pass_rating,,,,,,
player,201911030sea,tam,AuclAn00,rush_att,0,,,,,
player,201911030sea,tam,AuclAn00,rush_yds,0,,,,,
player,201911030sea,tam,AuclAn00,rush_td,0,,,,,
player,201911030sea,tam,AuclAn00,rush_long,0,,,,,
player,201911030sea,tam,AuclAn00,targets,2,,,,,
player,201911030sea,tam,AuclAn00,rec,1,,,,,
player,201911030sea,tam,AuclAn00,rec_yds,11,,,,,
player,201911030sea,tam,AuclAn00,rec_td,0,,,,,
player,201911030sea,tam,AuclAn00,rec_long,11,,,,,
player,201911030sea,tam,AuclAn00,fumbles,0,,,,,
player,201911030sea,tam,AuclAn00,fumbles_lost,0,,,,,
player,201911030sea,tam,LogaT.00,pass_cmp,0,,,,,
player,201911030sea,tam,LogaT.00,pass_att,0,,,,,
player,201911030sea,tam,LogaT.00,pass_yds,0,,,,,
player,201911030sea,tam,LogaT.00,pass_td,0,,,,,
player,201911030sea,tam,LogaT.00,pass_int,0,,,,,
player,201911030sea,tam,LogaT.00,pass_sacked,0,,,,,
player,201911030sea,tam,LogaT.00,pass_sacked_yds,0,,,,,
player,201911030sea,tam,LogaT.00,pass_long,0,,,,,
player,201911030sea,tam,LogaT.00,pass_rating,,,,,,
player,201911030sea,tam,LogaT.00,rush_att,0,,,,,
player,201911030sea,tam,LogaT.00,rush_yds,0,,,,,
player,201911030sea,tam,LogaT.00,rush_td,0,,,,,
player,201911030sea,tam,LogaT.00,rush_long,0,,,,,
player,201911030sea,tam,LogaT.00,targets,1,,,,,
player,201911030sea,tam,LogaT.00,rec,1,,,,,
player,201911030sea,tam,LogaT.00,rec_yds,2,,,,,
player,201911030sea,tam,LogaT.00,rec_td,0,,,,,
player,201911030sea,tam,LogaT.00,rec_long,2,,,,,
player,201911030sea,tam,LogaT.00,fumbles,0,,,,,
player,201911030sea,tam,LogaT.00,fumbles_lost,0,,,,,
player,201911030sea,tam,MillSc01,pass_cmp,0,,,,,
player,201911030sea,tam,MillSc01,pass_att,0,,,,,
player,201911030sea,tam,MillSc01,pass_yds,0,,,,,
player,201911030sea,tam,MillSc01,pass_td,0,,,,,
player,201911030sea,tam,MillSc01,pass_int,0,,,,,
player,201911030sea,tam,MillSc01,pass_sacked,0,,,,,
player,201911030sea,tam,MillSc01,pass_sacked_yds,0,,,,,
player,201911030sea,tam,MillSc01,pass_long,0,,,,,
player,201911030sea,tam,MillSc01,pass_rating,,,,,,
player,201911030sea,tam,MillSc01,rush_att,0,,,,,
player,201911030sea,tam,MillSc01,rush_yds,0,,,,,
player,201911030sea,tam,MillSc01,rush_td,0,,,,,
player,201911030sea,tam,MillSc01,rush_long,0,,,,,
player,201911030sea,tam,MillSc01,targets,2,,,,,
player,201911030sea,tam,MillSc01,rec,0,,,,,
player,201911030sea,tam,MillSc01,rec_yds,0,,,,,
player,201911030sea,tam,MillSc01,rec_td,0,,,,,
player,201911030sea,tam,MillSc01,rec_long,0,,,,,
player,201911030sea,tam,MillSc01,fumbles,0,,,,,
player,201911030sea,tam,MillSc01,fumbles_lost,0,,,,,
player,201911030sea,sea,WilsRu00,pass_cmp,29,,,,,
player,201911030sea,sea,WilsRu00,pass_att,43,,,,,
player,201911030sea,sea,WilsRu00,pass_yds,378,,,,,
player,201911030sea,sea,WilsRu00,pass_td,5,,,,,
player,201911030sea,sea,WilsRu00,pass_int,0,,,,,
player,201911030sea,sea,WilsRu00,pass_sacked,3,,,,,
player,201911030sea,sea,WilsRu00,pass_sacked_yds,31,,,,,
player,201911030sea,sea,WilsRu00,pass_long,53,,,,,
player,201911030sea,sea,WilsRu00,pass_rating,133.7,,,,,
player,201911030sea,sea,WilsRu00,rush_att,1,,,,,
player,201911030sea,sea,WilsRu00,rush_yds,21,,,,,
player,201911030sea,sea,WilsRu00,rush_td,0,,,,,
player,201911030sea,sea,WilsRu00,rush_long,21,,,,,
player,201911030sea,sea,WilsRu00,targets,0,,,,,
player,201911030sea,sea,WilsRu00,rec,0,,,,,
player,201911030sea,sea,WilsRu00,rec_yds,0,,,,,
player,201911030sea,sea,WilsRu00,rec_td,0,,,,,
player,201911030sea,sea,WilsRu00,rec_long,0,,,,,
player,201911030sea,sea,WilsRu00,fumbles,0,,,,,
player,201911030sea,sea,WilsRu00,fumbles_lost,0,,,,,
player,201911030sea,sea,CarsCh00,pass_cmp,0,,,,,
player,201911030sea,sea,CarsCh00,pass_att,0,,,,,
player,201911030sea,sea,CarsCh00,pass_yds,0,,,,,
player,201911030sea,sea,CarsCh00,pass_td,0,,,,,
player,201911030sea,sea,CarsCh00,pass_int,0,,,,,
player,201911030sea,sea,CarsCh00,pass_sacked,0,,,,,
player,201911030sea,sea,CarsCh00,pass_sacked_yds,0,,,,,
player,201911030sea,sea,CarsCh00,pass_long,0,,,,,
player,201911030sea,sea,CarsCh00,pass_rating,,,,,,
player,201911030sea,sea,CarsCh00,rush_att,16,,,,,
player,201911030sea,sea,CarsCh00,rush_yds,105,,,,,
player,201911030sea,sea,CarsCh00,rush_td,0,,,,,
player,201911030sea,sea,CarsCh00,rush_long,59,,,,,
player,201911030sea,sea,CarsCh00,targets,2,,,,,
player,201911030sea,sea,CarsCh00,rec,2,,,,,
player,201911030sea,sea,CarsCh00,rec_yds,28,,,,,
player,201911030sea,sea,CarsCh00,rec_td,0,,,,,
player,201911030sea,sea,CarsCh00,rec_long,15,,,,,
player,201911030sea,sea,CarsCh00,fumbles,2,,,,,
player,201911030sea,sea,CarsCh00,fumbles_lost,1,,,,,
player,201911030sea,sea,PennRa00,pass_cmp,0,,,,,
player,201911030sea,sea,PennRa00,pass_att,0,,,,,
player,201911030sea,sea,PennRa00,pass_yds,0,,,,,
player,201911030sea,sea,PennRa00,pass_td,0,,,,,
player,201911030sea,sea,PennRa00,pass_int,0,,,,,
player,201911030sea,sea,PennRa00,pass_sacked,0,,,,,
player,201911030sea,sea,PennRa00,pass_sacked_yds,0,,,,,
player,201911030sea,sea,PennRa00,pass_long,0,,,,,
player,201911030sea,sea,PennRa00,pass_rating,,,,,,
player,201911030sea,sea,PennRa00,rush_att,4,,,,,
player,201911030sea,sea,PennRa00,rush_yds,12,,,,,
player,201911030sea,sea,PennRa00,rush_td,0,,,,,
player,201911030sea,sea,PennRa00,rush_long,6,,,,,
player,201911030sea,sea,PennRa00,targets,1,,,,,
player,201911030sea,sea,PennRa00,rec,0,,,,,
player,201911030sea,sea,PennRa00,rec_yds,0,,,,,
player,201911030sea,sea,PennRa00,rec_td,0,,,,,
player,201911030sea,sea,PennRa00,rec_long,0,,,,,
player,201911030sea,sea,PennRa00,fumbles,0,,,,,
player,201911030sea,sea,PennRa00,fumbles_lost,0,,,,,
player,201911030sea,sea,MetcDK00,pass_cmp,0,,,,,
player,201911030sea,sea,MetcDK00,pass_att,0,,,,,
player,201911030sea,sea,MetcDK00,pass_yds,0,,,,,
player,201911030sea,sea,MetcDK00,pass_td,0,,,,,
player,201911030sea,sea,MetcDK00,pass_int,0,,,,,
player,201911030sea,sea,MetcDK00,pass_sacked,0,,,,,
player,201911030sea,sea,MetcDK00,pass_sacked_yds,0,,,,,
player,201911030sea,sea,MetcDK00,pass_long,0,,,,,
player,201911030sea,sea,MetcDK00,pass_rating,,,,,,
player,201911030sea,sea,MetcDK00,rush_att,1,,,,,
player,201911030sea,sea,MetcDK00,rush_yds,7,,,,,
player,201911030sea,sea,MetcDK00,rush_td,0,,,,,
player,201911030sea,sea,MetcDK00,rush_long,7,,,,,
player,201911030sea,sea,MetcDK00,targets,9,,,,,
player,201911030sea,sea,MetcDK00,rec,6,,,,,
player,201911030sea,sea,MetcDK00,rec_yds,123,,,,,
player,201911030sea,sea,MetcDK00,rec_td,1,,,,,
player,201911030sea,sea,MetcDK00,rec_long,53,,,,,
player,201911030sea,sea,MetcDK00,fumbles,0,,,,,
player,201911030sea,sea,MetcDK00,fumbles_lost,0,,,,,
player,201911030sea,sea,LockTy00,pass_cmp,0,,,,,
player,201911030sea,sea,LockTy00,pass_att,0,,,,,
player,201911030sea,sea,LockTy00,pass_yds,0,,,,,
player,201911030sea,sea,LockTy00,pass_td,0,,,,,
player,201911030sea,sea,LockTy00,pass_int,0,,,,,
player,201911030sea,sea,LockTy00,pass_sacked,0,,,,,
player,201911030sea,sea,LockTy00,pass_sacked_yds,0,,,,,
player,201911030sea,sea,LockTy00,pass_long,0,,,,,
player,201911030sea,sea,LockTy00,pass_rating,,,,,,
player,201911030sea,sea,LockTy00,rush_att,0,,,,,
player,201911030sea,sea,LockTy00,rush_yds,0,,,,,
player,201911030sea,sea,LockTy00,rush_td,0,,,,,
player,201911030sea,sea,LockTy00,rush_long,0,,,,,
player,201911030sea,sea,LockTy00,targets,18,,,,,
player,201911030sea,sea,LockTy00,rec,13,,,,,
player,201911030sea,sea,LockTy00,rec_yds,152,,,,,
player,201911030sea,sea,LockTy00,rec_td,2,,,,,
player,201911030sea,sea,LockTy00,rec_long,30,,,,,
player,201911030sea,sea,LockTy00,fumbles,0,,,,,
player,201911030sea,sea,LockTy00,fumbles_lost,0,,,,,
player,201911030sea,sea,HollJa03,pass_cmp,0,,,,,
player,201911030sea,sea,HollJa03,pass_att,0,,,,,
player,201911030sea,sea,HollJa03,pass_yds,0,,,,,
player,201911030sea,sea,HollJa03,pass_td,0,,,,,
player,201911030sea,sea,HollJa03,pass_int,0,,,,,
player,201911030sea,sea,HollJa03,pass_sacked,0,,,,,
player,201911030sea,sea,HollJa03,pass_sacked_yds,0,,,,,
player,201911030sea,sea,HollJa03,pass_long,0,,,,,
player,201911030sea,sea,HollJa03,pass_rating,,,,,,
player,201911030sea,sea,HollJa03,rush_att,0,,,,,
player,201911030sea,sea,HollJa03,rush_yds,0,,,,,
player,201911030sea,sea,HollJa03,rush_td,0,,,,,
player,201911030sea,sea,HollJa03,rush_long,0,,,,,
player,201911030sea,sea,HollJa03,targets,6,,,,,
player,201911030sea,sea,HollJa03,rec,4,,,,,
player,201911030sea,sea,HollJa03,rec_yds,37,,,,,
player,201911030sea,sea,HollJa03,rec_td,2,,,,,
player,201911030sea,sea,HollJa03,rec_long,22,,,,,
player,201911030sea,sea,HollJa03,fumbles,0,,,,,
player,201911030sea,sea,HollJa03,fumbles_lost,0,,,,,
player,201911030sea,sea,WillLu00,pass_cmp,0,,,,,
player,201911030sea,sea,WillLu00,pass_att,0,,,,,
player,201911030sea,sea,WillLu00,pass_yds,0,,,,,
player,201911030sea,sea,WillLu00,pass_td,0,,,,,
player,201911030sea,sea,WillLu00,pass_int,0,,,,,
player,201911030sea,sea,WillLu00,pass_sacked,0,,,,,
player,201911030sea,sea,WillLu00,pass_sacked_yds,0,,,,,
player,201911030sea,sea,WillLu00,pass_long,0,,,,,
player,201911030sea,sea,WillLu00,pass_rating,,,,,,
player,201911030sea,sea,WillLu00,rush_att,0,,,,,
player,201911030sea,sea,WillLu00,rush_yds,0,,,,,
player,201911030sea,sea,WillLu00,rush_td,0,,,,,
player,201911030sea,sea,WillLu00,rush_long,0,,,,,
player,201911030sea,sea,WillLu00,targets,2,,,,,
player,201911030sea,sea,WillLu00,rec,2,,,,,
player,201911030sea,sea,WillLu00,rec_yds,20,,,,,
player,201911030sea,sea,WillLu00,rec_td,0,,,,,
player,201911030sea,sea,WillLu00,rec_long,16,,,,,
player,201911030sea,sea,WillLu00,fumbles,0,,,,,
player,201911030sea,sea,WillLu00,fumbles_lost,0,,,,,
player,201911030sea,sea,MoorDa03,pass_cmp,0,,,,,
player,201911030sea,sea,MoorDa03,pass_att,0,,,,,
player,201911030sea,sea,MoorDa03,pass_yds,0,,,,,
player,201911030sea,sea,MoorDa03,pass_td,0,,,,,
player,201911030sea,sea,MoorDa03,pass_int,0,,,,,
player,201911030sea,sea,MoorDa03,pass_sacked,0,,,,,
player,201911030sea,sea,MoorDa03,pass_sacked_yds,0,,,,,
player,201911030sea,sea,MoorDa03,pass_long,0,,,,,
player,201911030sea,sea,MoorDa03,pass_rating,,,,,,
player,201911030sea,sea,MoorDa03,rush_att,0,,,,,
player,201911030sea,sea,MoorDa03,rush_yds,0,,,,,
player,201911030sea,sea,MoorDa03,rush_td,0,,,,,
player,201911030sea,sea,MoorDa03,rush_long,0,,,,,
player,201911030sea,sea,MoorDa03,targets,4,,,,,
player,201911030sea,sea,MoorDa03,rec,2,,,,,
player,201911030sea,sea,MoorDa03,rec_yds,18,,,,,
player,201911030sea,sea,MoorDa03,rec_td,0,,,,,
player,201911030sea,sea,MoorDa03,rec_long,12,,,,,
player,201911030sea,sea,MoorDa03,fumbles,0,,,,,
player,201911030sea,sea,MoorDa03,fumbles_lost,0,,,,,
player,201911030sea,tam,DaviLa00,def_int,0,,,,,
player,201911030sea,tam,DaviLa00,def_int_yds,0,,,,,
player,201911030sea,tam,DaviLa00,def_int_td,0,,,,,
player,201911030sea,tam,DaviLa00,def_int_long,0,,,,,
player,201911030sea,tam,DaviLa00,pass_defended,0,,,,,
player,201911030sea,tam,DaviLa00,sacks,1.0,,,,,
player,201911030sea,tam,DaviLa00,tackles_combined,8,,,,,
player,201911030sea,tam,DaviLa00,tackles_solo,6,,,,,
player,201911030sea,tam,DaviLa00,tackles_assists,2,,,,,
player,201911030sea,tam,DaviLa00,tackles_loss,2,,,,,
player,201911030sea,tam,DaviLa00,qb_hits,1,,,,,
player,201911030sea,tam,DaviLa00,fumbles_rec,0,,,,,
player,201911030sea,tam,DaviLa00,fumbles_rec_yds,0,,,,,
player,201911030sea,tam,DaviLa00,fumbles_rec_td,0,,,,,
player,201911030sea,tam,DaviLa00,fumbles_forced,0,,,,,
player,201911030sea,tam,WhitDe02,def_int,0,,,,,
player,201911030sea,tam,WhitDe02,def_int_yds,0,,,,,
player,201911030sea,tam,WhitDe02,def_int_td,0,,,,,
player,201911030sea,tam,WhitDe02,def_int_long,0,,,,,
player,201911030sea,tam,WhitDe02,pass_defended,0,,,,,
player,201911030sea,tam,WhitDe02,sacks,0.5,,,,,
player,201911030sea,tam,WhitDe02,tackles_combined,12,,,,,
player,201911030sea,tam,WhitDe02,tackles_solo,6,,,,,
player,201911030sea,tam,WhitDe02,tackles_assists,6,,,,,
player,201911030sea,tam,WhitDe02,tackles_loss,0,,,,,
player,201911030sea,tam,WhitDe02,qb_hits,2,,,,,
player,201911030sea,tam,WhitDe02,fumbles_rec,0,,,,,
player,201911030sea,tam,WhitDe02,fumbles_rec_yds,0,,,,,
player,201911030sea,tam,WhitDe02,fumbles_rec_td,0,,,,,
player,201911030sea,tam,WhitDe02,fumbles_forced,2,,,,,
player,201911030sea,tam,PierJa99,def_int,0,,,,,
player,201911030sea,tam,PierJa99,def_int_yds,0,,,,,
player,201911030sea,tam,PierJa99,def_int_td,0,,,,,
player,201911030sea,tam,PierJa99,def_int_long,0,,,,,
player,201911030sea,tam,PierJa99,pass_defended,1,,,,,
player,201911030sea,tam,PierJa99,sacks,0.5,,,,,
player,201911030sea,tam,PierJa99,tackles_combined,3,,,,,
player,201911030sea,tam,PierJa99,tackles_solo,1,,,,,
player,201911030sea,tam,PierJa99,tackles_assists,2,,,,,
player,201911030sea,tam,PierJa99,tackles_loss,0,,,,,
player,201911030sea,tam,PierJa99,qb_hits,3,,,,,
player,201911030sea,tam,PierJa99,fumbles_rec,0,,,,,
player,201911030sea,tam,PierJa99,fumbles_rec_yds,0,,,,,
player,201911030sea,tam,PierJa99,fumbles_rec_td,0,,,,,
player,201911030sea,tam,PierJa99,fumbles_forced,0,,,,,
player,201911030sea,tam,AlleBe00,def_int,0,,,,,
player,201911030sea,tam,AlleBe00,def_int_yds,0,,,,,
player,201911030sea,tam,AlleBe00,def_int_td,0,,,,,
player,201911030sea,tam,AlleBe00,def_int_long,0,,,,,
player,201911030sea,tam,AlleBe00,pass_defended,0,,,,,
player,201911030sea,tam,AlleBe00,sacks,0.5,,,,,
player,201911030sea,tam,AlleBe00,tackles_combined,1,,,,,
player,201911030sea,tam,AlleBe00,tackles_solo,0,,,,,
