game,2019,12,20191124,201911240phi,sea,"Seattle Seahawks",17,phi,"Philadelphia Eagles",9
player,201911240phi,sea,KendMy00,def_int,0,,,,,
player,201911240phi,sea,KendMy00,def_int_yds,0,,,,,
player,201911240phi,sea,KendMy00,def_int_td,0,,,,,
player,201911240phi,sea,KendMy00,def_int_long,0,,,,,
player,201911240phi,sea,KendMy00,pass_defended,0,,,,,
player,201911240phi,sea,KendMy00,sacks,0.0,,,,,
player,201911240phi,sea,KendMy00,tackles_combined,11,,,,,
player,201911240phi,sea,KendMy00,tackles_solo,11,,,,,
player,201911240phi,sea,KendMy00,tackles_assists,0,,,,,
player,201911240phi,sea,KendMy00,tackles_loss,1,,,,,
player,201911240phi,sea,KendMy00,qb_hits,0,,,,,
player,201911240phi,sea,KendMy00,fumbles_rec,0,,,,,
player,201911240phi,sea,KendMy00,fumbles_rec_yds,0,,,,,
player,201911240phi,sea,KendMy00,fumbles_rec_td,0,,,,,
player,201911240phi,sea,KendMy00,fumbles_forced,0,,,,,
player,201911240phi,sea,WagnBo00,def_int,0,,,,,
player,201911240phi,sea,WagnBo00,def_int_yds,0,,,,,
player,201911240phi,sea,WagnBo00,def_int_td,0,,,,,
player,201911240phi,sea,WagnBo00,def_int_long,0,,,,,
player,201911240phi,sea,WagnBo00,pass_defended,0,,,,,
player,201911240phi,sea,WagnBo00,sacks,0.0,,,,,
player,201911240phi,sea,WagnBo00,tackles_combined,6,,,,,
player,201911240phi,sea,WagnBo00,tackles_solo,4,,,,,
player,201911240phi,sea,WagnBo00,tackles_assists,2,,,,,
player,201911240phi,sea,WagnBo00,tackles_loss,0,,,,,
player,201911240phi,sea,WagnBo00,qb_hits,0,,,,,
player,201911240phi,sea,WagnBo00,fumbles_rec,0,,,,,
player,201911240phi,sea,WagnBo00,fumbles_rec_yds,0,,,,,
player,201911240phi,sea,WagnBo00,fumbles_rec_td,0,,,,,
player,201911240phi,sea,WagnBo00,fumbles_forced,0,,,,,
player,201911240phi,sea,GrifSh00,def_int,0,,,,,
player,201911240phi,sea,GrifSh00,def_int_yds,0,,,,,
player,201911240phi,sea,GrifSh00,def_int_td,0,,,,,
player,201911240phi,sea,GrifSh00,def_int_long,0,,,,,
player,201911240phi,sea,GrifSh00,pass_defended,1,,,,,
player,201911240phi,sea,GrifSh00,sacks,0.0,,,,,
player,201911240phi,sea,GrifSh00,tackles_combined,4,,,,,
player,201911240phi,sea,GrifSh00,tackles_solo,4,,,,,
player,201911240phi,sea,GrifSh00,tackles_assists,0,,,,,
player,201911240phi,sea,GrifSh00,tackles_loss,0,,,,,
player,201911240phi,sea,GrifSh00,qb_hits,0,,,,,
player,201911240phi,sea,GrifSh00,fumbles_rec,0,,,,,
player,201911240phi,sea,GrifSh00,fumbles_rec_yds,0,,,,,
player,201911240phi,sea,GrifSh00,fumbles_rec_td,0,,,,,
player,201911240phi,sea,GrifSh00,fumbles_forced,1,,,,,
player,201911240phi,sea,DiggQu00,def_int,0,,,,,
player,201911240phi,sea,DiggQu00,def_int_yds,0,,,,,
player,201911240phi,sea,DiggQu00,def_int_td,0,,,,,
player,201911240phi,sea,DiggQu00,def_int_long,0,,,,,
player,201911240phi,sea,DiggQu00,pass_defended,0,,,,,
player,201911240phi,sea,DiggQu00,sacks,0.0,,,,,
player,201911240phi,sea,DiggQu00,tackles_combined,1,,,,,
player,201911240phi,sea,DiggQu00,tackles_solo,1,,,,,
player,201911240phi,sea,DiggQu00,tackles_assists,0,,,,,
player,201911240phi,sea,DiggQu00,tackles_loss,0,,,,,
player,201911240phi,sea,DiggQu00,qb_hits,0,,,,,
player,201911240phi,sea,DiggQu00,fumbles_rec,1,,,,,
player,201911240phi,sea,DiggQu00,fumbles_rec_yds,0,,,,,
player,201911240phi,sea,DiggQu00,fumbles_rec_td,0,,,,,
player,201911240phi,sea,DiggQu00,fumbles_forced,0,,,,,
player,201911240phi,sea,FordPo00,def_int,0,,,,,
player,201911240phi,sea,FordPo00,def_int_yds,0,,,,,
player,201911240phi,sea,FordPo00,def_int_td,0,,,,,
player,201911240phi,sea,FordPo00,def_int_long,0,,,,,
player,201911240phi,sea,FordPo00,pass_defended,0,,,,,
player,201911240phi,sea,FordPo00,sacks,0.0,,,,,
player,201911240phi,sea,FordPo00,tackles_combined,1,,,,,
player,201911240phi,sea,FordPo00,tackles_solo,1,,,,,
player,201911240phi,sea,FordPo00,tackles_assists,0,,,,,
player,201911240phi,sea,FordPo00,tackles_loss,1,,,,,
player,201911240phi,sea,FordPo00,qb_hits,1,,,,,
player,201911240phi,sea,FordPo00,fumbles_rec,0,,,,,
player,201911240phi,sea,FordPo00,fumbles_rec_yds,0,,,,,
player,201911240phi,sea,FordPo00,fumbles_rec_td,0,,,,,
player,201911240phi,sea,FordPo00,fumbles_forced,0,,,,,
player,201911240phi,sea,GrifSh01,def_int,0,,,,,
player,201911240phi,sea,GrifSh01,def_int_yds,0,,,,,
player,201911240phi,sea,GrifSh01,def_int_td,0,,,,,
player,201911240phi,sea,GrifSh01,def_int_long,0,,,,,
player,201911240phi,sea,GrifSh01,pass_defended,0,,,,,
player,201911240phi,sea,GrifSh01,sacks,0.0,,,,,
player,201911240phi,sea,GrifSh01,tackles_combined,1,,,,,
player,201911240phi,sea,GrifSh01,tackles_solo,1,,,,,
player,201911240phi,sea,GrifSh01,tackles_assists,0,,,,,
player,201911240phi,sea,GrifSh01,tackles_loss,0,,,,,
player,201911240phi,sea,GrifSh01,qb_hits,2,,,,,
player,201911240phi,sea,GrifSh01,fumbles_rec,0,,,,,
player,201911240phi,sea,GrifSh01,fumbles_rec_yds,0,,,,,
player,201911240phi,sea,GrifSh01,fumbles_rec_td,0,,,,,
player,201911240phi,sea,GrifSh01,fumbles_forced,0,,,,,
player,201911240phi,sea,KingAk00,def_int,0,,,,,
player,201911240phi,sea,KingAk00,def_int_yds,0,,,,,
player,201911240phi,sea,KingAk00,def_int_td,0,,,,,
player,201911240phi,sea,KingAk00,def_int_long,0,,,,,
player,201911240phi,sea,KingAk00,pass_defended,0,,,,,
player,201911240phi,sea,KingAk00,sacks,0.0,,,,,
player,201911240phi,sea,KingAk00,tackles_combined,1,,,,,
player,201911240phi,sea,KingAk00,tackles_solo,1,,,,,
player,201911240phi,sea,KingAk00,tackles_assists,0,,,,,
player,201911240phi,sea,KingAk00,tackles_loss,0,,,,,
player,201911240phi,sea,KingAk00,qb_hits,1,,,,,
player,201911240phi,sea,KingAk00,fumbles_rec,0,,,,,
player,201911240phi,sea,KingAk00,fumbles_rec_yds,0,,,,,
player,201911240phi,sea,KingAk00,fumbles_rec_td,0,,,,,
player,201911240phi,sea,KingAk00,fumbles_forced,0,,,,,
player,201911240phi,sea,CarsCh00,def_int,0,,,,,
player,201911240phi,sea,CarsCh00,def_int_yds,0,,,,,
player,201911240phi,sea,CarsCh00,def_int_td,0,,,,,
player,201911240phi,sea,CarsCh00,def_int_long,0,,,,,
player,201911240phi,sea,CarsCh00,pass_defended,0,,,,,
player,201911240phi,sea,CarsCh00,sacks,0.0,,,,,
player,201911240phi,sea,CarsCh00,tackles_combined,0,,,,,
player,201911240phi,sea,CarsCh00,tackles_solo,0,,,,,
player,201911240phi,sea,CarsCh00,tackles_assists,0,,,,,
player,201911240phi,sea,CarsCh00,tackles_loss,0,,,,,
player,201911240phi,sea,CarsCh00,qb_hits,0,,,,,
player,201911240phi,sea,CarsCh00,fumbles_rec,1,,,,,
player,201911240phi,sea,CarsCh00,fumbles_rec_yds,0,,,,,
player,201911240phi,sea,CarsCh00,fumbles_rec_td,0,,,,,
player,201911240phi,sea,CarsCh00,fumbles_forced,0,,,,,
player,201911240phi,sea,JackBr04,def_int,0,,,,,
player,201911240phi,sea,JackBr04,def_int_yds,0,,,,,
player,201911240phi,sea,JackBr04,def_int_td,0,,,,,
player,201911240phi,sea,JackBr04,def_int_long,0,,,,,
player,201911240phi,sea,JackBr04,pass_defended,1,,,,,
player,201911240phi,sea,JackBr04,sacks,0.0,,,,,
player,201911240phi,sea,JackBr04,tackles_combined,0,,,,,
player,201911240phi,sea,JackBr04,tackles_solo,0,,,,,
player,201911240phi,sea,JackBr04,tackles_assists,0,,,,,
player,201911240phi,sea,JackBr04,tackles_loss,0,,,,,
player,201911240phi,sea,JackBr04,qb_hits,0,,,,,
player,201911240phi,sea,JackBr04,fumbles_rec,0,,,,,
player,201911240phi,sea,JackBr04,fumbles_rec_yds,0,,,,,
player,201911240phi,sea,JackBr04,fumbles_rec_td,0,,,,,
player,201911240phi,sea,JackBr04,fumbles_forced,0,,,,,
player,201911240phi,sea,JeffQu00,def_int,0,,,,,
player,201911240phi,sea,JeffQu00,def_int_yds,0,,,,,
player,201911240phi,sea,JeffQu00,def_int_td,0,,,,,
player,201911240phi,sea,JeffQu00,def_int_long,0,,,,,
player,201911240phi,sea,JeffQu00,pass_defended,0,,,,,
player,201911240phi,sea,JeffQu00,sacks,0.0,,,,,
player,201911240phi,sea,JeffQu00,tackles_combined,0,,,,,
player,201911240phi,sea,JeffQu00,tackles_solo,0,,,,,
player,201911240phi,sea,JeffQu00,tackles_assists,0,,,,,
player,201911240phi,sea,JeffQu00,tackles_loss,0,,,,,
player,201911240phi,sea,JeffQu00,qb_hits,0,,,,,
player,201911240phi,sea,JeffQu00,fumbles_rec,1,,,,,
player,201911240phi,sea,JeffQu00,fumbles_rec_yds,20,,,,,
player,201911240phi,sea,JeffQu00,fumbles_rec_td,0,,,,,
player,201911240phi,sea,JeffQu00,fumbles_forced,0,,,,,
player,201911240phi,sea,WoodAl99,def_int,0,,,,,
player,201911240phi,sea,WoodAl99,def_int_yds,0,,,,,
player,201911240phi,sea,WoodAl99,def_int_td,0,,,,,
player,201911240phi,sea,WoodAl99,def_int_long,0,,,,,
player,201911240phi,sea,WoodAl99,pass_defended,0,,,,,
player,201911240phi,sea,WoodAl99,sacks,0.0,,,,,
player,201911240phi,sea,WoodAl99,tackles_combined,0,,,,,
player,201911240phi,sea,WoodAl99,tackles_solo,0,,,,,
player,201911240phi,sea,WoodAl99,tackles_assists,0,,,,,
player,201911240phi,sea,WoodAl99,tackles_loss,0,,,,,
player,201911240phi,sea,WoodAl99,qb_hits,0,,,,,
player,201911240phi,sea,WoodAl99,fumbles_rec,1,,,,,
player,201911240phi,sea,WoodAl99,fumbles_rec_yds,0,,,,,
player,201911240phi,sea,WoodAl99,fumbles_rec_td,0,,,,,
player,201911240phi,sea,WoodAl99,fumbles_forced,0,,,,,
player,201911240phi,phi,McLeRo00,def_int,1,,,,,
player,201911240phi,phi,McLeRo00,def_int_yds,7,,,,,
player,201911240phi,phi,McLeRo00,def_int_td,0,,,,,
player,201911240phi,phi,McLeRo00,def_int_long,7,,,,,
player,201911240phi,phi,McLeRo00,pass_defended,1,,,,,
player,201911240phi,phi,McLeRo00,sacks,1.0,,,,,
player,201911240phi,phi,McLeRo00,tackles_combined,4,,,,,
player,201911240phi,phi,McLeRo00,tackles_solo,3,,,,,
player,201911240phi,phi,McLeRo00,tackles_assists,1,,,,,
player,201911240phi,phi,McLeRo00,tackles_loss,0,,,,,
player,201911240phi,phi,McLeRo00,qb_hits,1,,,,,
player,201911240phi,phi,McLeRo00,fumbles_rec,0,,,,,
player,201911240phi,phi,McLeRo00,fumbles_rec_yds,0,,,,,
player,201911240phi,phi,McLeRo00,fumbles_rec_td,0,,,,,
player,201911240phi,phi,McLeRo00,fumbles_forced,1,,,,,
player,201911240phi,phi,JenkMa99,def_int,0,,,,,
player,201911240phi,phi,JenkMa99,def_int_yds,0,,,,,
player,201911240phi,phi,JenkMa99,def_int_td,0,,,,,
player,201911240phi,phi,JenkMa99,def_int_long,0,,,,,
player,201911240phi,phi,JenkMa99,pass_defended,0,,,,,
player,201911240phi,phi,JenkMa99,sacks,2.0,,,,,
player,201911240phi,phi,JenkMa99,tackles_combined,6,,,,,
player,201911240phi,phi,JenkMa99,tackles_solo,2,,,,,
player,201911240phi,phi,JenkMa99,tackles_assists,4,,,,,
player,201911240phi,phi,JenkMa99,tackles_loss,1,,,,,
player,201911240phi,phi,JenkMa99,qb_hits,4,,,,,
player,201911240phi,phi,JenkMa99,fumbles_rec,0,,,,,
player,201911240phi,phi,JenkMa99,fumbles_rec_yds,0,,,,,
player,201911240phi,phi,JenkMa99,fumbles_rec_td,0,,,,,
player,201911240phi,phi,JenkMa99,fumbles_forced,0,,,,,
player,201911240phi,phi,GrahBr99,def_int,0,,,,,
player,201911240phi,phi,GrahBr99,def_int_yds,0,,,,,
player,201911240phi,phi,GrahBr99,def_int_td,0,,,,,
player,201911240phi,phi,GrahBr99,def_int_long,0,,,,,
player,201911240phi,phi,GrahBr99,pass_defended,0,,,,,
player,201911240phi,phi,GrahBr99,sacks,1.5,,,,,
player,201911240phi,phi,GrahBr99,tackles_combined,2,,,,,
player,201911240phi,phi,GrahBr99,tackles_solo,1,,,,,
player,201911240phi,phi,GrahBr99,tackles_assists,1,,,,,
player,201911240phi,phi,GrahBr99,tackles_loss,0,,,,,
player,201911240phi,phi,GrahBr99,qb_hits,2,,,,,
player,201911240phi,phi,GrahBr99,fumbles_rec,0,,,,,
player,201911240phi,phi,GrahBr99,fumbles_rec_yds,0,,,,,
player,201911240phi,phi,GrahBr99,fumbles_rec_td,0,,,,,
player,201911240phi,phi,GrahBr99,fumbles_forced,0,,,,,
player,201911240phi,phi,SweaJo00,def_int,0,,,,,
player,201911240phi,phi,SweaJo00,def_int_yds,0,,,,,
player,201911240phi,phi,SweaJo00,def_int_td,0,,,,,
player,201911240phi,phi,SweaJo00,def_int_long,0,,,,,
player,201911240phi,phi,SweaJo00,pass_defended,0,,,,,
player,201911240phi,phi,SweaJo00,sacks,1.0,,,,,
player,201911240phi,phi,SweaJo00,tackles_combined,1,,,,,
player,201911240phi,phi,SweaJo00,tackles_solo,1,,,,,
player,201911240phi,phi,SweaJo00,tackles_assists,0,,,,,
player,201911240phi,phi,SweaJo00,tackles_loss,1,,,,,
player,201911240phi,phi,SweaJo00,qb_hits,1,,,,,
player,201911240phi,phi,SweaJo00,fumbles_rec,0,,,,,
player,201911240phi,phi,SweaJo00,fumbles_rec_yds,0,,,,,
player,201911240phi,phi,SweaJo00,fumbles_rec_td,0,,,,,
player,201911240phi,phi,SweaJo00,fumbles_forced,0,,,,,
player,201911240phi,phi,GerrNa00,def_int,0,,,,,
player,201911240phi,phi,GerrNa00,def_int_yds,0,,,,,
player,201911240phi,phi,GerrNa00,def_int_td,0,,,,,
player,201911240phi,phi,GerrNa00,def_int_long,0,,,,,
player,201911240phi,phi,GerrNa00,pass_defended,1,,,,,
player,201911240phi,phi,GerrNa00,sacks,0.5,,,,,
player,201911240phi,phi,GerrNa00,tackles_combined,6,,,,,
player,201911240phi,phi,GerrNa00,tackles_solo,1,,,,,
player,201911240phi,phi,GerrNa00,tackles_assists,5,,,,,
player,201911240phi,phi,GerrNa00,tackles_loss,0,,,,,
player,201911240phi,phi,GerrNa00,qb_hits,2,,,,,
player,201911240phi,phi,GerrNa00,fumbles_rec,1,,,,,
player,201911240phi,phi,GerrNa00,fumbles_rec_yds,0,,,,,
player,201911240phi,phi,GerrNa00,fumbles_rec_td,0,,,,,
player,201911240phi,phi,GerrNa00,fumbles_forced,0,,,,,
player,201911240phi,phi,BradNi00,def_int,0,,,,,
player,201911240phi,phi,BradNi00,def_int_yds,0,,,,,
player,201911240phi,phi,BradNi00,def_int_td,0,,,,,
player,201911240phi,phi,BradNi00,def_int_long,0,,,,,
player,201911240phi,phi,BradNi00,pass_defended,0,,,,,
player,201911240phi,phi,BradNi00,sacks,0.0,,,,,
player,201911240phi,phi,BradNi00,tackles_combined,9,,,,,
player,201911240phi,phi,BradNi00,tackles_solo,4,,,,,
player,201911240phi,phi,BradNi00,tackles_assists,5,,,,,
player,201911240phi,phi,BradNi00,tackles_loss,1,,,,,
player,201911240phi,phi,BradNi00,qb_hits,0,,,,,
player,201911240phi,phi,BradNi00,fumbles_rec,0,,,,,
player,201911240phi,phi,BradNi00,fumbles_rec_yds,0,,,,,
player,201911240phi,phi,BradNi00,fumbles_rec_td,0,,,,,
player,201911240phi,phi,BradNi00,fumbles_forced,0,,,,,
player,201911240phi,phi,MillJa02,def_int,0,,,,,
player,201911240phi,phi,MillJa02,def_int_yds,0,,,,,
player,201911240phi,phi,MillJa02,def_int_td,0,,,,,
player,201911240phi,phi,MillJa02,def_int_long,0,,,,,
player,201911240phi,phi,MillJa02,pass_defended,1,,,,,
player,201911240phi,phi,MillJa02,sacks,0.0,,,,,
player,201911240phi,phi,MillJa02,tackles_combined,5,,,,,
player,201911240phi,phi,MillJa02,tackles_solo,5,,,,,
player,201911240phi,phi,MillJa02,tackles_assists,0,,,,,
player,201911240phi,phi,MillJa02,tackles_loss,0,,,,,
player,201911240phi,phi,MillJa02,qb_hits,0,,,,,
player,201911240phi,phi,MillJa02,fumbles_rec,0,,,,,
player,201911240phi,phi,MillJa02,fumbles_rec_yds,0,,,,,
player,201911240phi,phi,MillJa02,fumbles_rec_td,0,,,,,
player,201911240phi,phi,MillJa02,fumbles_forced,0,,,,,
player,201911240phi,phi,CurrVi00,def_int,0,,,,,
player,201911240phi,phi,CurrVi00,def_int_yds,0,,,,,
player,201911240phi,phi,CurrVi00,def_int_td,0,,,,,
player,201911240phi,phi,CurrVi00,def_int_long,0,,,,,
player,201911240phi,phi,CurrVi00,pass_defended,0,,,,,
player,201911240phi,phi,CurrVi00,sacks,0.0,,,,,
player,201911240phi,phi,CurrVi00,tackles_combined,4,,,,,
player,201911240phi,phi,CurrVi00,tackles_solo,2,,,,,
player,201911240phi,phi,CurrVi00,tackles_assists,2,,,,,
player,201911240phi,phi,CurrVi00,tackles_loss,0,,,,,
player,201911240phi,phi,CurrVi00,qb_hits,0,,,,,
player,201911240phi,phi,CurrVi00,fumbles_rec,0,,,,,
player,201911240phi,phi,CurrVi00,fumbles_rec_yds,0,,,,,
player,201911240phi,phi,CurrVi00,fumbles_rec_td,0,,,,,
player,201911240phi,phi,CurrVi00,fumbles_forced,0,,,,,
player,201911240phi,phi,DarbRo00,def_int,0,,,,,
player,201911240phi,phi,DarbRo00,def_int_yds,0,,,,,
player,201911240phi,phi,DarbRo00,def_int_td,0,,,,,
player,201911240phi,phi,DarbRo00,def_int_long,0,,,,,
player,201911240phi,phi,DarbRo00,pass_defended,1,,,,,
player,201911240phi,phi,DarbRo00,sacks,0.0,,,,,
player,201911240phi,phi,DarbRo00,tackles_combined,4,,,,,
player,201911240phi,phi,DarbRo00,tackles_solo,4,,,,,
player,201911240phi,phi,DarbRo00,tackles_assists,0,,,,,
player,201911240phi,phi,DarbRo00,tackles_loss,0,,,,,
player,201911240phi,phi,DarbRo00,qb_hits,0,,,,,
player,201911240phi,phi,DarbRo00,fumbles_rec,0,,,,,
player,201911240phi,phi,DarbRo00,fumbles_rec_yds,0,,,,,
player,201911240phi,phi,DarbRo00,fumbles_rec_td,0,,,,,
player,201911240phi,phi,DarbRo00,fumbles_forced,0,,,,,
player,201911240phi,phi,MaddAv00,def_int,0,,,,,
player,201911240phi,phi,MaddAv00,def_int_yds,8,,,,,
player,201911240phi,phi,MaddAv00,def_int_td,0,,,,,
player,201911240phi,phi,MaddAv00,def_int_long,8,,,,,
player,201911240phi,phi,MaddAv00,pass_defended,0,,,,,
player,201911240phi,phi,MaddAv00,sacks,0.0,,,,,
player,201911240phi,phi,MaddAv00,tackles_combined,4,,,,,
player,201911240phi,phi,MaddAv00,tackles_solo,4,,,,,
player,201911240phi,phi,MaddAv00,tackles_assists,0,,,,,
player,201911240phi,phi,MaddAv00,tackles_loss,0,,,,,
player,201911240phi,phi,MaddAv00,qb_hits,0,,,,,
player,201911240phi,phi,MaddAv00,fumbles_rec,0,,,,,
player,201911240phi,phi,MaddAv00,fumbles_rec_yds,0,,,,,
player,201911240phi,phi,MaddAv00,fumbles_rec_td,0,,,,,
player,201911240phi,phi,MaddAv00,fumbles_forced,0,,,,,
player,201911240phi,phi,CoxxFl00,def_int,0,,,,,
player,201911240phi,phi,CoxxFl00,def_int_yds,0,,,,,
player,201911240phi,phi,CoxxFl00,def_int_td,0,,,,,
player,201911240phi,phi,CoxxFl00,def_int_long,0,,,,,
player,201911240phi,phi,CoxxFl00,pass_defended,0,,,,,
player,201911240phi,phi,CoxxFl00,sacks,0.0,,,,,
player,201911240phi,phi,CoxxFl00,tackles_combined,3,,,,,
player,201911240phi,phi,CoxxFl00,tackles_solo,1,,,,,
player,201911240phi,phi,CoxxFl00,tackles_assists,2,,,,,
player,201911240phi,phi,CoxxFl00,tackles_loss,0,,,,,
player,201911240phi,phi,CoxxFl00,qb_hits,0,,,,,
player,201911240phi,phi,CoxxFl00,fumbles_rec,0,,,,,
player,201911240phi,phi,CoxxFl00,fumbles_rec_yds,0,,,,,
player,201911240phi,phi,CoxxFl00,fumbles_rec_td,0,,,,,
player,201911240phi,phi,CoxxFl00,fumbles_forced,0,,,,,
player,201911240phi,phi,RushAn00,def_int,0,,,,,
player,201911240phi,phi,RushAn00,def_int_yds,0,,,,,
player,201911240phi,phi,RushAn00,def_int_td,0,,,,,
player,201911240phi,phi,RushAn00,def_int_long,0,,,,,
player,201911240phi,phi,RushAn00,pass_defended,0,,,,,
player,201911240phi,phi,RushAn00,sacks,0.0,,,,,
player,201911240phi,phi,RushAn00,tackles_combined,2,,,,,
player,201911240phi,phi,RushAn00,tackles_solo,1,,,,,
player,201911240phi,phi,RushAn00,tackles_assists,1,,,,,
player,201911240phi,phi,RushAn00,tackles_loss,1,,,,,
player,201911240phi,phi,RushAn00,qb_hits,0,,,,,
player,201911240phi,phi,RushAn00,fumbles_rec,0,,,,,
player,201911240phi,phi,RushAn00,fumbles_rec_yds,0,,,,,
player,201911240phi,phi,RushAn00,fumbles_rec_td,0,,,,,
player,201911240phi,phi,RushAn00,fumbles_forced,0,,,,,
player,201911240phi,phi,EdwaTJ02,def_int,0,,,,,
player,201911240phi,phi,EdwaTJ02,def_int_yds,0,,,,,
player,201911240phi,phi,EdwaTJ02,def_int_td,0,,,,,
player,201911240phi,phi,EdwaTJ02,def_int_long,0,,,,,
player,201911240phi,phi,EdwaTJ02,pass_defended,0,,,,,
player,201911240phi,phi,EdwaTJ02,sacks,0.0,,,,,
player,201911240phi,phi,EdwaTJ02,tackles_combined,1,,,,,
player,201911240phi,phi,EdwaTJ02,tackles_solo,0,,,,,
player,201911240phi,phi,EdwaTJ02,tackles_assists,1,,,,,
player,201911240phi,phi,EdwaTJ02,tackles_loss,0,,,,,
player,201911240phi,phi,EdwaTJ02,qb_hits,0,,,,,
player,201911240phi,phi,EdwaTJ02,fumbles_rec,0,,,,,
player,201911240phi,phi,EdwaTJ02,fumbles_rec_yds,0,,,,,
player,201911240phi,phi,EdwaTJ02,fumbles_rec_td,0,,,,,
player,201911240phi,phi,EdwaTJ02,fumbles_forced,0,,,,,
player,201911240phi,phi,GrugKa00,def_int,0,,,,,
player,201911240phi,phi,GrugKa00,def_int_yds,0,,,,,
player,201911240phi,phi,GrugKa00,def_int_td,0,,,,,
player,201911240phi,phi,GrugKa00,def_int_long,0,,,,,
player,201911240phi,phi,GrugKa00,pass_defended,0,,,,,
player,201911240phi,phi,GrugKa00,sacks,0.0,,,,,
player,201911240phi,phi,GrugKa00,tackles_combined,1,,,,,
player,201911240phi,phi,GrugKa00,tackles_solo,1,,,,,
player,201911240phi,phi,GrugKa00,tackles_assists,0,,,,,
player,201911240phi,phi,GrugKa00,tackles_loss,0,,,,,
player,201911240phi,phi,GrugKa00,qb_hits,0,,,,,
player,201911240phi,phi,GrugKa00,fumbles_rec,0,,,,,
player,201911240phi,phi,GrugKa00,fumbles_rec_yds,0,,,,,
player,201911240phi,phi,GrugKa00,fumbles_rec_td,0,,,,,
player,201911240phi,phi,GrugKa00,fumbles_forced,0,,,,,
player,201911240phi,phi,WentCa00,def_int,0,,,,,
player,201911240phi,phi,WentCa00,def_int_yds,0,,,,,
player,201911240phi,phi,WentCa00,def_int_td,0,,,,,
player,201911240phi,phi,WentCa00,def_int_long,0,,,,,
player,201911240phi,phi,WentCa00,pass_defended,0,,,,,
player,201911240phi,phi,WentCa00,sacks,0.0,,,,,
player,201911240phi,phi,WentCa00,tackles_combined,0,,,,,
player,201911240phi,phi,WentCa00,tackles_solo,0,,,,,
player,201911240phi,phi,WentCa00,tackles_assists,0,,,,,
player,201911240phi,phi,WentCa00,tackles_loss,0,,,,,
player,201911240phi,phi,WentCa00,qb_hits,0,,,,,
player,201911240phi,phi,WentCa00,fumbles_rec,1,,,,,
player,201911240phi,phi,WentCa00,fumbles_rec_yds,-10,,,,,
player,201911240phi,phi,WentCa00,fumbles_rec_td,0,,,,,
player,201911240phi,phi,WentCa00,fumbles_forced,0,,,,,
player,201911240phi,sea,MoorDa03,kick_ret,0,,,,,
player,201911240phi,sea,MoorDa03,kick_ret_yds,0,,,,,
player,201911240phi,sea,MoorDa03,kick_ret_yds_per_ret,,,,,,
player,201911240phi,sea,MoorDa03,kick_ret_td,0,,,,,
player,201911240phi,sea,MoorDa03,kick_ret_long,0,,,,,
player,201911240phi,sea,MoorDa03,punt_ret,3,,,,,
player,201911240phi,sea,MoorDa03,punt_ret_yds,20,,,,,
player,201911240phi,sea,MoorDa03,punt_ret_yds_per_ret,6.7,,,,,
player,201911240phi,sea,MoorDa03,punt_ret_td,0,,,,,
player,201911240phi,sea,MoorDa03,punt_ret_long,12,,,,,
player,201911240phi,sea,HomeTr00,kick_ret,1,,,,,
player,201911240phi,sea,HomeTr00,kick_ret_yds,29,,,,,
player,201911240phi,sea,HomeTr00,kick_ret_yds_per_ret,29.0,,,,,
player,201911240phi,sea,HomeTr00,kick_ret_td,0,,,,,
player,201911240phi,sea,HomeTr00,kick_ret_long,29,,,,,
player,201911240phi,sea,HomeTr00,punt_ret,0,,,,,
player,201911240phi,sea,HomeTr00,punt_ret_yds,0,,,,,
player,201911240phi,sea,HomeTr00,punt_ret_yds_per_ret,,,,,,
player,201911240phi,sea,HomeTr00,punt_ret_td,0,,,,,
player,201911240phi,sea,HomeTr00,punt_ret_long,0,,,,,
player,201911240phi,phi,WardGr02,kick_ret,0,,,,,
player,201911240phi,phi,WardGr02,kick_ret_yds,0,,,,,
player,201911240phi,phi,WardGr02,kick_ret_yds_per_ret,,,,,,
player,201911240phi,phi,WardGr02,kick_ret_td,0,,,,,
player,201911240phi,phi,WardGr02,kick_ret_long,0,,,,,
player,201911240phi,phi,WardGr02,punt_ret,1,,,,,
player,201911240phi,phi,WardGr02,punt_ret_yds,-3,,,,,
player,201911240phi,phi,WardGr02,punt_ret_yds_per_ret,-3.0,,,,,
player,201911240phi,phi,WardGr02,punt_ret_td,0,,,,,
player,201911240phi,phi,WardGr02,punt_ret_long,-3,,,,,
player,201911240phi,phi,ScotBo02,kick_ret,2,,,,,
player,201911240phi,phi,ScotBo02,kick_ret_yds,45,,,,,
player,201911240phi,phi,ScotBo02,kick_ret_yds_per_ret,22.5,,,,,
player,201911240phi,phi,ScotBo02,kick_ret_td,0,,,,,
player,201911240phi,phi,ScotBo02,kick_ret_long,26,,,,,
player,201911240phi,phi,ScotBo02,punt_ret,0,,,,,
player,201911240phi,phi,ScotBo02,punt_ret_yds,0,,,,,
player,201911240phi,phi,ScotBo02,punt_ret_yds_per_ret,,,,,,
player,201911240phi,phi,ScotBo02,punt_ret_td,0,,,,,
player,201911240phi,phi,ScotBo02,punt_ret_long,0,,,,,
player,201911240phi,sea,MyerJa00,xpm,2,,,,,
player,201911240phi,sea,MyerJa00,xpa,2,,,,,
player,201911240phi,sea,MyerJa00,fgm,1,,,,,
player,201911240phi,sea,MyerJa00,fga,1,,,,,
player,201911240phi,sea,MyerJa00,punt,0,,,,,
