game,2019,1,20190908,201909080sdg,clt,"Indianapolis Colts",24,sdg,"Los Angeles Chargers",30
player,201909080sdg,sdg,PhilAd00,tackles_loss,1,,,,,
player,201909080sdg,sdg,PhilAd00,qb_hits,0,,,,,
player,201909080sdg,sdg,PhilAd00,fumbles_rec,0,,,,,
player,201909080sdg,sdg,PhilAd00,fumbles_rec_yds,0,,,,,
player,201909080sdg,sdg,PhilAd00,fumbles_rec_td,0,,,,,
player,201909080sdg,sdg,PhilAd00,fumbles_forced,0,,,,,
player,201909080sdg,sdg,HaywCa00,def_int,0,,,,,
player,201909080sdg,sdg,HaywCa00,def_int_yds,0,,,,,
player,201909080sdg,sdg,HaywCa00,def_int_td,0,,,,,
player,201909080sdg,sdg,HaywCa00,def_int_long,0,,,,,
player,201909080sdg,sdg,HaywCa00,pass_defended,1,,,,,
player,201909080sdg,sdg,HaywCa00,sacks,0.0,,,,,
player,201909080sdg,sdg,HaywCa00,tackles_combined,3,,,,,
player,201909080sdg,sdg,HaywCa00,tackles_solo,3,,,,,
player,201909080sdg,sdg,HaywCa00,tackles_assists,0,,,,,
player,201909080sdg,sdg,HaywCa00,tackles_loss,0,,,,,
player,201909080sdg,sdg,HaywCa00,qb_hits,0,,,,,
player,201909080sdg,sdg,HaywCa00,fumbles_rec,0,,,,,
player,201909080sdg,sdg,HaywCa00,fumbles_rec_yds,0,,,,,
player,201909080sdg,sdg,HaywCa00,fumbles_rec_td,0,,,,,
player,201909080sdg,sdg,HaywCa00,fumbles_forced,0,,,,,
player,201909080sdg,sdg,JoneJu03,def_int,0,,,,,
player,201909080sdg,sdg,JoneJu03,def_int_yds,0,,,,,
player,201909080sdg,sdg,JoneJu03,def_int_td,0,,,,,
player,201909080sdg,sdg,JoneJu03,def_int_long,0,,,,,
player,201909080sdg,sdg,JoneJu03,pass_defended,0,,,,,
player,201909080sdg,sdg,JoneJu03,sacks,0.0,,,,,
player,201909080sdg,sdg,JoneJu03,tackles_combined,3,,,,,
player,201909080sdg,sdg,JoneJu03,tackles_solo,2,,,,,
player,201909080sdg,sdg,JoneJu03,tackles_assists,1,,,,,
player,201909080sdg,sdg,JoneJu03,tackles_loss,1,,,,,
player,201909080sdg,sdg,JoneJu03,qb_hits,0,,,,,
player,201909080sdg,sdg,JoneJu03,fumbles_rec,0,,,,,
player,201909080sdg,sdg,JoneJu03,fumbles_rec_yds,0,,,,,
player,201909080sdg,sdg,JoneJu03,fumbles_rec_td,0,,,,,
player,201909080sdg,sdg,JoneJu03,fumbles_forced,0,,,,,
player,201909080sdg,sdg,KingDe01,def_int,0,,,,,
player,201909080sdg,sdg,KingDe01,def_int_yds,0,,,,,
player,201909080sdg,sdg,KingDe01,def_int_td,0,,,,,
player,201909080sdg,sdg,KingDe01,def_int_long,0,,,,,
player,201909080sdg,sdg,KingDe01,pass_defended,0,,,,,
player,201909080sdg,sdg,KingDe01,sacks,0.0,,,,,
player,201909080sdg,sdg,KingDe01,tackles_combined,3,,,,,
player,201909080sdg,sdg,KingDe01,tackles_solo,2,,,,,
player,201909080sdg,sdg,KingDe01,tackles_assists,1,,,,,
player,201909080sdg,sdg,KingDe01,tackles_loss,1,,,,,
player,201909080sdg,sdg,KingDe01,qb_hits,0,,,,,
player,201909080sdg,sdg,KingDe01,fumbles_rec,0,,,,,
player,201909080sdg,sdg,KingDe01,fumbles_rec_yds,0,,,,,
player,201909080sdg,sdg,KingDe01,fumbles_rec_td,0,,,,,
player,201909080sdg,sdg,KingDe01,fumbles_forced,0,,,,,
player,201909080sdg,sdg,JenkRa00,def_int,0,,,,,
player,201909080sdg,sdg,JenkRa00,def_int_yds,0,,,,,
player,201909080sdg,sdg,JenkRa00,def_int_td,0,,,,,
player,201909080sdg,sdg,JenkRa00,def_int_long,0,,,,,
player,201909080sdg,sdg,JenkRa00,pass_defended,0,,,,,
player,201909080sdg,sdg,JenkRa00,sacks,0.0,,,,,
player,201909080sdg,sdg,JenkRa00,tackles_combined,2,,,,,
player,201909080sdg,sdg,JenkRa00,tackles_solo,0,,,,,
player,201909080sdg,sdg,JenkRa00,tackles_assists,2,,,,,
player,201909080sdg,sdg,JenkRa00,tackles_loss,0,,,,,
player,201909080sdg,sdg,JenkRa00,qb_hits,0,,,,,
player,201909080sdg,sdg,JenkRa00,fumbles_rec,0,,,,,
player,201909080sdg,sdg,JenkRa00,fumbles_rec_yds,0,,,,,
player,201909080sdg,sdg,JenkRa00,fumbles_rec_td,0,,,,,
player,201909080sdg,sdg,JenkRa00,fumbles_forced,0,,,,,
player,201909080sdg,sdg,NwosUc00,def_int,0,,,,,
player,201909080sdg,sdg,NwosUc00,def_int_yds,0,,,,,
player,201909080sdg,sdg,NwosUc00,def_int_td,0,,,,,
player,201909080sdg,sdg,NwosUc00,def_int_long,0,,,,,
player,201909080sdg,sdg,NwosUc00,pass_defended,0,,,,,
player,201909080sdg,sdg,NwosUc00,sacks,0.0,,,,,
player,201909080sdg,sdg,NwosUc00,tackles_combined,1,,,,,
player,201909080sdg,sdg,NwosUc00,tackles_solo,1,,,,,
player,201909080sdg,sdg,NwosUc00,tackles_assists,0,,,,,
player,201909080sdg,sdg,NwosUc00,tackles_loss,0,,,,,
player,201909080sdg,sdg,NwosUc00,qb_hits,0,,,,,
player,201909080sdg,sdg,NwosUc00,fumbles_rec,0,,,,,
player,201909080sdg,sdg,NwosUc00,fumbles_rec_yds,0,,,,,
player,201909080sdg,sdg,NwosUc00,fumbles_rec_td,0,,,,,
player,201909080sdg,sdg,NwosUc00,fumbles_forced,0,,,,,
player,201909080sdg,sdg,SquaDa00,def_int,0,,,,,
player,201909080sdg,sdg,SquaDa00,def_int_yds,0,,,,,
player,201909080sdg,sdg,SquaDa00,def_int_td,0,,,,,
player,201909080sdg,sdg,SquaDa00,def_int_long,0,,,,,
player,201909080sdg,sdg,SquaDa00,pass_defended,0,,,,,
player,201909080sdg,sdg,SquaDa00,sacks,0.0,,,,,
player,201909080sdg,sdg,SquaDa00,tackles_combined,1,,,,,
player,201909080sdg,sdg,SquaDa00,tackles_solo,0,,,,,
player,201909080sdg,sdg,SquaDa00,tackles_assists,1,,,,,
player,201909080sdg,sdg,SquaDa00,tackles_loss,0,,,,,
player,201909080sdg,sdg,SquaDa00,qb_hits,0,,,,,
player,201909080sdg,sdg,SquaDa00,fumbles_rec,0,,,,,
player,201909080sdg,sdg,SquaDa00,fumbles_rec_yds,0,,,,,
player,201909080sdg,sdg,SquaDa00,fumbles_rec_td,0,,,,,
player,201909080sdg,sdg,SquaDa00,fumbles_forced,0,,,,,
player,201909080sdg,sdg,TillJe00,def_int,0,,,,,
player,201909080sdg,sdg,TillJe00,def_int_yds,0,,,,,
player,201909080sdg,sdg,TillJe00,def_int_td,0,,,,,
player,201909080sdg,sdg,TillJe00,def_int_long,0,,,,,
player,201909080sdg,sdg,TillJe00,pass_defended,0,,,,,
player,201909080sdg,sdg,TillJe00,sacks,0.0,,,,,
player,201909080sdg,sdg,TillJe00,tackles_combined,1,,,,,
player,201909080sdg,sdg,TillJe00,tackles_solo,0,,,,,
player,201909080sdg,sdg,TillJe00,tackles_assists,1,,,,,
player,201909080sdg,sdg,TillJe00,tackles_loss,0,,,,,
player,201909080sdg,sdg,TillJe00,qb_hits,0,,,,,
player,201909080sdg,sdg,TillJe00,fumbles_rec,0,,,,,
player,201909080sdg,sdg,TillJe00,fumbles_rec_yds,0,,,,,
player,201909080sdg,sdg,TillJe00,fumbles_rec_td,0,,,,,
player,201909080sdg,sdg,TillJe00,fumbles_forced,0,,,,,
player,201909080sdg,sdg,ScotTr01,def_int,0,,,,,
player,201909080sdg,sdg,ScotTr01,def_int_yds,0,,,,,
player,201909080sdg,sdg,ScotTr01,def_int_td,0,,,,,
player,201909080sdg,sdg,ScotTr01,def_int_long,0,,,,,
player,201909080sdg,sdg,ScotTr01,pass_defended,0,,,,,
player,201909080sdg,sdg,ScotTr01,sacks,0.0,,,,,
player,201909080sdg,sdg,ScotTr01,tackles_combined,0,,,,,
player,201909080sdg,sdg,ScotTr01,tackles_solo,0,,,,,
player,201909080sdg,sdg,ScotTr01,tackles_assists,0,,,,,
player,201909080sdg,sdg,ScotTr01,tackles_loss,0,,,,,
player,201909080sdg,sdg,ScotTr01,qb_hits,0,,,,,
player,201909080sdg,sdg,ScotTr01,fumbles_rec,1,,,,,
player,201909080sdg,sdg,ScotTr01,fumbles_rec_yds,0,,,,,
player,201909080sdg,sdg,ScotTr01,fumbles_rec_td,0,,,,,
player,201909080sdg,sdg,ScotTr01,fumbles_forced,0,,,,,
player,201909080sdg,clt,RogeCh02,kick_ret,0,,,,,
player,201909080sdg,clt,RogeCh02,kick_ret_yds,0,,,,,
player,201909080sdg,clt,RogeCh02,kick_ret_yds_per_ret,,,,,,
player,201909080sdg,clt,RogeCh02,kick_ret_td,0,,,,,
player,201909080sdg,clt,RogeCh02,kick_ret_long,0,,,,,
player,201909080sdg,clt,RogeCh02,punt_ret,1,,,,,
player,201909080sdg,clt,RogeCh02,punt_ret_yds,5,,,,,
player,201909080sdg,clt,RogeCh02,punt_ret_yds_per_ret,5.0,,,,,
player,201909080sdg,clt,RogeCh02,punt_ret_td,0,,,,,
player,201909080sdg,clt,RogeCh02,punt_ret_long,5,,,,,
player,201909080sdg,clt,CampPa00,kick_ret,2,,,,,
player,201909080sdg,clt,CampPa00,kick_ret_yds,44,,,,,
player,201909080sdg,clt,CampPa00,kick_ret_yds_per_ret,22.0,,,,,
player,201909080sdg,clt,CampPa00,kick_ret_td,0,,,,,
player,201909080sdg,clt,CampPa00,kick_ret_long,23,,,,,
player,201909080sdg,clt,CampPa00,punt_ret,0,,,,,
player,201909080sdg,clt,CampPa00,punt_ret_yds,0,,,,,
player,201909080sdg,clt,CampPa00,punt_ret_yds_per_ret,,,,,,
player,201909080sdg,clt,CampPa00,punt_ret_td,0,,,,,
player,201909080sdg,clt,CampPa00,punt_ret_long,0,,,,,
player,201909080sdg,sdg,KingDe01,kick_ret,1,,,,,
player,201909080sdg,sdg,KingDe01,kick_ret_yds,43,,,,,
player,201909080sdg,sdg,KingDe01,kick_ret_yds_per_ret,43.0,,,,,
player,201909080sdg,sdg,KingDe01,kick_ret_td,0,,,,,
player,201909080sdg,sdg,KingDe01,kick_ret_long,43,,,,,
player,201909080sdg,sdg,KingDe01,punt_ret,1,,,,,
player,201909080sdg,sdg,KingDe01,punt_ret_yds,0,,,,,
player,201909080sdg,sdg,KingDe01,punt_ret_yds_per_ret,0.0,,,,,
player,201909080sdg,sdg,KingDe01,punt_ret_td,0,,,,,
player,201909080sdg,sdg,KingDe01,punt_ret_long,0,,,,,
player,201909080sdg,clt,vinatada01,xpm,1,,,,,
player,201909080sdg,clt,vinatada01,xpa,2,,,,,
player,201909080sdg,clt,vinatada01,fgm,1,,,,,
player,201909080sdg,clt,vinatada01,fga,3,,,,,
player,201909080sdg,clt,vinatada01,punt,0,,,,,
player,201909080sdg,clt,vinatada01,punt_yds,0,,,,,
player,201909080sdg,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201909080sdg,clt,vinatada01,punt_long,0,,,,,
player,201909080sdg,clt,SancRi00,xpm,,,,,,
player,201909080sdg,clt,SancRi00,xpa,,,,,,
player,201909080sdg,clt,SancRi00,fgm,,,,,,
player,201909080sdg,clt,SancRi00,fga,,,,,,
player,201909080sdg,clt,SancRi00,punt,3,,,,,
player,201909080sdg,clt,SancRi00,punt_yds,108,,,,,
player,201909080sdg,clt,SancRi00,punt_yds_per_punt,36.0,,,,,
player,201909080sdg,clt,SancRi00,punt_long,49,,,,,
player,201909080sdg,sdg,LongTy00,xpm,3,,,,,
player,201909080sdg,sdg,LongTy00,xpa,3,,,,,
player,201909080sdg,sdg,LongTy00,fgm,1,,,,,
player,201909080sdg,sdg,LongTy00,fga,1,,,,,
player,201909080sdg,sdg,LongTy00,punt,2,,,,,
player,201909080sdg,sdg,LongTy00,punt_yds,98,,,,,
player,201909080sdg,sdg,LongTy00,punt_yds_per_punt,49.0,,,,,
player,201909080sdg,sdg,LongTy00,punt_long,54,,,,,
player,201909080sdg,clt,BrisJa00,pass_cmp,21,,,,,
player,201909080sdg,clt,BrisJa00,pass_att,27,,,,,
player,201909080sdg,clt,BrisJa00,pass_yds,190,,,,,
player,201909080sdg,clt,BrisJa00,pass_first_down,9,,,,,
player,201909080sdg,clt,BrisJa00,pass_air_yds,101,,,,,
player,201909080sdg,clt,BrisJa00,pass_air_yds_per_cmp,4.8,,,,,
player,201909080sdg,clt,BrisJa00,pass_air_yds_per_att,3.7,,,,,
player,201909080sdg,clt,BrisJa00,pass_tgt_yds_per_att,6.2,,,,,
player,201909080sdg,clt,BrisJa00,pass_yac,89,,,,,
player,201909080sdg,clt,BrisJa00,pass_yac_per_cmp,4.2,,,,,
player,201909080sdg,clt,BrisJa00,pass_drops,3,,,,,
player,201909080sdg,clt,BrisJa00,pass_drop_pct,11.1,,,,,
player,201909080sdg,clt,BrisJa00,pass_poor_throws,1,,,,,
player,201909080sdg,clt,BrisJa00,pass_poor_throw_pct,3.7,,,,,
player,201909080sdg,clt,BrisJa00,pass_blitzed,2,,,,,
player,201909080sdg,clt,BrisJa00,pass_hurried,0,,,,,
player,201909080sdg,clt,BrisJa00,pass_hits,3,,,,,
player,201909080sdg,clt,BrisJa00,rush_scrambles,1,,,,,
player,201909080sdg,clt,BrisJa00,rush_scrambles_yds_per_att,6.0,,,,,
player,201909080sdg,sdg,RivePh00,pass_cmp,25,,,,,
player,201909080sdg,sdg,RivePh00,pass_att,34,,,,,
player,201909080sdg,sdg,RivePh00,pass_yds,333,,,,,
player,201909080sdg,sdg,RivePh00,pass_first_down,14,,,,,
player,201909080sdg,sdg,RivePh00,pass_air_yds,147,,,,,
player,201909080sdg,sdg,RivePh00,pass_air_yds_per_cmp,5.9,,,,,
player,201909080sdg,sdg,RivePh00,pass_air_yds_per_att,4.3,,,,,
player,201909080sdg,sdg,RivePh00,pass_tgt_yds_per_att,6.6,,,,,
player,201909080sdg,sdg,RivePh00,pass_yac,186,,,,,
player,201909080sdg,sdg,RivePh00,pass_yac_per_cmp,7.4,,,,,
player,201909080sdg,sdg,RivePh00,pass_drops,1,,,,,
player,201909080sdg,sdg,RivePh00,pass_drop_pct,2.9,,,,,
player,201909080sdg,sdg,RivePh00,pass_poor_throws,5,,,,,
player,201909080sdg,sdg,RivePh00,pass_poor_throw_pct,14.7,,,,,
player,201909080sdg,sdg,RivePh00,pass_blitzed,12,,,,,
player,201909080sdg,sdg,RivePh00,pass_hurried,4,,,,,
player,201909080sdg,sdg,RivePh00,pass_hits,4,,,,,
player,201909080sdg,sdg,RivePh00,rush_scrambles,1,,,,,
player,201909080sdg,sdg,RivePh00,rush_scrambles_yds_per_att,6.0,,,,,
player,201909080sdg,clt,MackMa00,rush_att,25,,,,,
player,201909080sdg,clt,MackMa00,rush_yds,174,,,,,
player,201909080sdg,clt,MackMa00,rush_first_down,11,,,,,
player,201909080sdg,clt,MackMa00,rush_yds_before_contact,99,,,,,
player,201909080sdg,clt,MackMa00,rush_yds_bc_per_rush,4.0,,,,,
player,201909080sdg,clt,MackMa00,rush_yac,75,,,,,
player,201909080sdg,clt,MackMa00,rush_yac_per_rush,3.0,,,,,
player,201909080sdg,clt,MackMa00,rush_broken_tackles,0,,,,,
player,201909080sdg,clt,MackMa00,rush_broken_tackles_per_rush,,,,,,
player,201909080sdg,clt,HineNy00,rush_att,4,,,,,
player,201909080sdg,clt,HineNy00,rush_yds,13,,,,,
player,201909080sdg,clt,HineNy00,rush_first_down,1,,,,,
player,201909080sdg,clt,HineNy00,rush_yds_before_contact,11,,,,,
player,201909080sdg,clt,HineNy00,rush_yds_bc_per_rush,2.8,,,,,
player,201909080sdg,clt,HineNy00,rush_yac,2,,,,,
player,201909080sdg,clt,HineNy00,rush_yac_per_rush,0.5,,,,,
player,201909080sdg,clt,HineNy00,rush_broken_tackles,0,,,,,
player,201909080sdg,clt,HineNy00,rush_broken_tackles_per_rush,,,,,,
player,201909080sdg,clt,BrisJa00,rush_att,3,,,,,
player,201909080sdg,clt,BrisJa00,rush_yds,9,,,,,
player,201909080sdg,clt,BrisJa00,rush_first_down,1,,,,,
player,201909080sdg,clt,BrisJa00,rush_yds_before_contact,9,,,,,
player,201909080sdg,clt,BrisJa00,rush_yds_bc_per_rush,3.0,,,,,
player,201909080sdg,clt,BrisJa00,rush_yac,0,,,,,
player,201909080sdg,clt,BrisJa00,rush_yac_per_rush,0.0,,,,,
player,201909080sdg,clt,BrisJa00,rush_broken_tackles,0,,,,,
player,201909080sdg,clt,BrisJa00,rush_broken_tackles_per_rush,,,,,,
player,201909080sdg,clt,CampPa00,rush_att,1,,,,,
player,201909080sdg,clt,CampPa00,rush_yds,7,,,,,
player,201909080sdg,clt,CampPa00,rush_first_down,,,,,,
player,201909080sdg,clt,CampPa00,rush_yds_before_contact,5,,,,,
player,201909080sdg,clt,CampPa00,rush_yds_bc_per_rush,5.0,,,,,
player,201909080sdg,clt,CampPa00,rush_yac,2,,,,,
player,201909080sdg,clt,CampPa00,rush_yac_per_rush,2.0,,,,,
player,201909080sdg,clt,CampPa00,rush_broken_tackles,0,,,,,
player,201909080sdg,clt,CampPa00,rush_broken_tackles_per_rush,,,,,,
player,201909080sdg,sdg,EkelAu00,rush_att,12,,,,,
player,201909080sdg,sdg,EkelAu00,rush_yds,58,,,,,
player,201909080sdg,sdg,EkelAu00,rush_first_down,4,,,,,
player,201909080sdg,sdg,EkelAu00,rush_yds_before_contact,16,,,,,
player,201909080sdg,sdg,EkelAu00,rush_yds_bc_per_rush,1.3,,,,,
player,201909080sdg,sdg,EkelAu00,rush_yac,42,,,,,
player,201909080sdg,sdg,EkelAu00,rush_yac_per_rush,3.5,,,,,
player,201909080sdg,sdg,EkelAu00,rush_broken_tackles,1,,,,,
player,201909080sdg,sdg,EkelAu00,rush_broken_tackles_per_rush,12.0,,,,,
player,201909080sdg,sdg,JackJu01,rush_att,6,,,,,
player,201909080sdg,sdg,JackJu01,rush_yds,57,,,,,
player,201909080sdg,sdg,JackJu01,rush_first_down,2,,,,,
player,201909080sdg,sdg,JackJu01,rush_yds_before_contact,41,,,,,
player,201909080sdg,sdg,JackJu01,rush_yds_bc_per_rush,6.8,,,,,
player,201909080sdg,sdg,JackJu01,rush_yac,16,,,,,
player,201909080sdg,sdg,JackJu01,rush_yac_per_rush,2.7,,,,,
player,201909080sdg,sdg,JackJu01,rush_broken_tackles,0,,,,,
player,201909080sdg,sdg,JackJu01,rush_broken_tackles_per_rush,,,,,,
player,201909080sdg,sdg,WattDe00,rush_att,2,,,,,
player,201909080sdg,sdg,WattDe00,rush_yds,4,,,,,
player,201909080sdg,sdg,WattDe00,rush_first_down,2,,,,,
player,201909080sdg,sdg,WattDe00,rush_yds_before_contact,4,,,,,
player,201909080sdg,sdg,WattDe00,rush_yds_bc_per_rush,2.0,,,,,
player,201909080sdg,sdg,WattDe00,rush_yac,0,,,,,
player,201909080sdg,sdg,WattDe00,rush_yac_per_rush,0.0,,,,,
player,201909080sdg,sdg,WattDe00,rush_broken_tackles,0,,,,,
player,201909080sdg,sdg,WattDe00,rush_broken_tackles_per_rush,,,,,,
player,201909080sdg,sdg,RivePh00,rush_att,1,,,,,
player,201909080sdg,sdg,RivePh00,rush_yds,6,,,,,
player,201909080sdg,sdg,RivePh00,rush_first_down,1,,,,,
player,201909080sdg,sdg,RivePh00,rush_yds_before_contact,6,,,,,
player,201909080sdg,sdg,RivePh00,rush_yds_bc_per_rush,6.0,,,,,
player,201909080sdg,sdg,RivePh00,rush_yac,0,,,,,
player,201909080sdg,sdg,RivePh00,rush_yac_per_rush,0.0,,,,,
player,201909080sdg,sdg,RivePh00,rush_broken_tackles,0,,,,,
player,201909080sdg,sdg,RivePh00,rush_broken_tackles_per_rush,,,,,,
player,201909080sdg,clt,HiltT.00,targets,9,,,,,
player,201909080sdg,clt,HiltT.00,rec,8,,,,,
player,201909080sdg,clt,HiltT.00,rec_yds,87,,,,,
player,201909080sdg,clt,HiltT.00,rec_first_down,3,,,,,
player,201909080sdg,clt,HiltT.00,rec_air_yds,43,,,,,
player,201909080sdg,clt,HiltT.00,rec_air_yds_per_rec,5.4,,,,,
player,201909080sdg,clt,HiltT.00,rec_yac,44,,,,,
player,201909080sdg,clt,HiltT.00,rec_yac_per_rec,5.5,,,,,
player,201909080sdg,clt,HiltT.00,rec_broken_tackles,0,,,,,
player,201909080sdg,clt,HiltT.00,rec_broken_tackles_per_rec,,,,,,
player,201909080sdg,clt,HiltT.00,rec_drops,0,,,,,
player,201909080sdg,clt,HiltT.00,rec_drop_pct,0.0,,,,,
player,201909080sdg,clt,HineNy00,targets,4,,,,,
player,201909080sdg,clt,HineNy00,rec,4,,,,,
player,201909080sdg,clt,HineNy00,rec_yds,4,,,,,
player,201909080sdg,clt,HineNy00,rec_first_down,0,,,,,
player,201909080sdg,clt,HineNy00,rec_air_yds,-14,,,,,
player,201909080sdg,clt,HineNy00,rec_air_yds_per_rec,-3.5,,,,,
player,201909080sdg,clt,HineNy00,rec_yac,18,,,,,
player,201909080sdg,clt,HineNy00,rec_yac_per_rec,4.5,,,,,
player,201909080sdg,clt,HineNy00,rec_broken_tackles,1,,,,,
player,201909080sdg,clt,HineNy00,rec_broken_tackles_per_rec,4.0,,,,,
player,201909080sdg,clt,HineNy00,rec_drops,0,,,,,
player,201909080sdg,clt,HineNy00,rec_drop_pct,0.0,,,,,
player,201909080sdg,clt,FuncDe00,targets,5,,,,,
player,201909080sdg,clt,FuncDe00,rec,3,,,,,
player,201909080sdg,clt,FuncDe00,rec_yds,32,,,,,
player,201909080sdg,clt,FuncDe00,rec_first_down,2,,,,,
player,201909080sdg,clt,FuncDe00,rec_air_yds,26,,,,,
player,201909080sdg,clt,FuncDe00,rec_air_yds_per_rec,8.7,,,,,
player,201909080sdg,clt,FuncDe00,rec_yac,6,,,,,
player,201909080sdg,clt,FuncDe00,rec_yac_per_rec,2.0,,,,,
player,201909080sdg,clt,FuncDe00,rec_broken_tackles,0,,,,,
player,201909080sdg,clt,FuncDe00,rec_broken_tackles_per_rec,,,,,,
player,201909080sdg,clt,FuncDe00,rec_drops,1,,,,,
player,201909080sdg,clt,FuncDe00,rec_drop_pct,20.0,,,,,
player,201909080sdg,clt,CainDe00,targets,2,,,,,
player,201909080sdg,clt,CainDe00,rec,2,,,,,
player,201909080sdg,clt,CainDe00,rec_yds,35,,,,,
player,201909080sdg,clt,CainDe00,rec_first_down,2,,,,,
player,201909080sdg,clt,CainDe00,rec_air_yds,32,,,,,
player,201909080sdg,clt,CainDe00,rec_air_yds_per_rec,16.0,,,,,
player,201909080sdg,clt,CainDe00,rec_yac,3,,,,,
player,201909080sdg,clt,CainDe00,rec_yac_per_rec,1.5,,,,,
player,201909080sdg,clt,CainDe00,rec_broken_tackles,0,,,,,
player,201909080sdg,clt,CainDe00,rec_broken_tackles_per_rec,,,,,,
player,201909080sdg,clt,CainDe00,rec_drops,0,,,,,
player,201909080sdg,clt,CainDe00,rec_drop_pct,0.0,,,,,
player,201909080sdg,clt,AlieMo00,targets,1,,,,,
player,201909080sdg,clt,AlieMo00,rec,1,,,,,
player,201909080sdg,clt,AlieMo00,rec_yds,3,,,,,
player,201909080sdg,clt,AlieMo00,rec_first_down,,,,,,
player,201909080sdg,clt,AlieMo00,rec_air_yds,3,,,,,
player,201909080sdg,clt,AlieMo00,rec_air_yds_per_rec,3.0,,,,,
player,201909080sdg,clt,AlieMo00,rec_yac,0,,,,,
player,201909080sdg,clt,AlieMo00,rec_yac_per_rec,0.0,,,,,
player,201909080sdg,clt,AlieMo00,rec_broken_tackles,0,,,,,
player,201909080sdg,clt,AlieMo00,rec_broken_tackles_per_rec,,,,,,
player,201909080sdg,clt,AlieMo00,rec_drops,0,,,,,
player,201909080sdg,clt,AlieMo00,rec_drop_pct,0.0,,,,,
player,201909080sdg,clt,EbroEr00,targets,3,,,,,
player,201909080sdg,clt,EbroEr00,rec,1,,,,,
player,201909080sdg,clt,EbroEr00,rec_yds,8,,,,,
player,201909080sdg,clt,EbroEr00,rec_first_down,1,,,,,
player,201909080sdg,clt,EbroEr00,rec_air_yds,8,,,,,
player,201909080sdg,clt,EbroEr00,rec_air_yds_per_rec,8.0,,,,,
player,201909080sdg,clt,EbroEr00,rec_yac,0,,,,,
player,201909080sdg,clt,EbroEr00,rec_yac_per_rec,0.0,,,,,
player,201909080sdg,clt,EbroEr00,rec_broken_tackles,0,,,,,
player,201909080sdg,clt,EbroEr00,rec_broken_tackles_per_rec,,,,,,
player,201909080sdg,clt,EbroEr00,rec_drops,1,,,,,
player,201909080sdg,clt,EbroEr00,rec_drop_pct,33.3,,,,,
player,201909080sdg,clt,DoylJa00,targets,2,,,,,
player,201909080sdg,clt,DoylJa00,rec,1,,,,,
player,201909080sdg,clt,DoylJa00,rec_yds,20,,,,,
player,201909080sdg,clt,DoylJa00,rec_first_down,1,,,,,
player,201909080sdg,clt,DoylJa00,rec_air_yds,7,,,,,
player,201909080sdg,clt,DoylJa00,rec_air_yds_per_rec,7.0,,,,,
player,201909080sdg,clt,DoylJa00,rec_yac,13,,,,,
player,201909080sdg,clt,DoylJa00,rec_yac_per_rec,13.0,,,,,
player,201909080sdg,clt,DoylJa00,rec_broken_tackles,0,,,,,
player,201909080sdg,clt,DoylJa00,rec_broken_tackles_per_rec,,,,,,
player,201909080sdg,clt,DoylJa00,rec_drops,1,,,,,
player,201909080sdg,clt,DoylJa00,rec_drop_pct,50.0,,,,,
player,201909080sdg,clt,CampPa00,targets,1,,,,,
player,201909080sdg,clt,CampPa00,rec,1,,,,,
player,201909080sdg,clt,CampPa00,rec_yds,1,,,,,
player,201909080sdg,clt,CampPa00,rec_first_down,,,,,,
player,201909080sdg,clt,CampPa00,rec_air_yds,-4,,,,,
player,201909080sdg,clt,CampPa00,rec_air_yds_per_rec,-4.0,,,,,
player,201909080sdg,clt,CampPa00,rec_yac,5,,,,,
player,201909080sdg,clt,CampPa00,rec_yac_per_rec,5.0,,,,,
player,201909080sdg,clt,CampPa00,rec_broken_tackles,0,,,,,
player,201909080sdg,clt,CampPa00,rec_broken_tackles_per_rec,,,,,,
player,201909080sdg,clt,CampPa00,rec_drops,0,,,,,
player,201909080sdg,clt,CampPa00,rec_drop_pct,0.0,,,,,
player,201909080sdg,sdg,AlleKe00,targets,10,,,,,
player,201909080sdg,sdg,AlleKe00,rec,8,,,,,
player,201909080sdg,sdg,AlleKe00,rec_yds,123,,,,,
player,201909080sdg,sdg,AlleKe00,rec_first_down,5,,,,,
player,201909080sdg,sdg,AlleKe00,rec_air_yds,101,,,,,
player,201909080sdg,sdg,AlleKe00,rec_air_yds_per_rec,12.6,,,,,
player,201909080sdg,sdg,AlleKe00,rec_yac,22,,,,,
player,201909080sdg,sdg,AlleKe00,rec_yac_per_rec,2.8,,,,,
player,201909080sdg,sdg,AlleKe00,rec_broken_tackles,0,,,,,
player,201909080sdg,sdg,AlleKe00,rec_broken_tackles_per_rec,,,,,,
player,201909080sdg,sdg,AlleKe00,rec_drops,1,,,,,
player,201909080sdg,sdg,AlleKe00,rec_drop_pct,10.0,,,,,
player,201909080sdg,sdg,EkelAu00,targets,7,,,,,
player,201909080sdg,sdg,EkelAu00,rec,6,,,,,
player,201909080sdg,sdg,EkelAu00,rec_yds,96,,,,,
player,201909080sdg,sdg,EkelAu00,rec_first_down,3,,,,,
player,201909080sdg,sdg,EkelAu00,rec_air_yds,-15,,,,,
player,201909080sdg,sdg,EkelAu00,rec_air_yds_per_rec,-2.5,,,,,
player,201909080sdg,sdg,EkelAu00,rec_yac,111,,,,,
player,201909080sdg,sdg,EkelAu00,rec_yac_per_rec,18.5,,,,,
