game,2019,15,20191215,201912150det,tam,"Tampa Bay Buccaneers",38,det,"Detroit Lions",17
player,201912150det,det,ThomLo00,rec_td,0,,,,,
player,201912150det,det,ThomLo00,rec_long,0,,,,,
player,201912150det,det,ThomLo00,fumbles,0,,,,,
player,201912150det,det,ThomLo00,fumbles_lost,0,,,,,
player,201912150det,tam,BuntSe00,def_int,1,,,,,
player,201912150det,tam,BuntSe00,def_int_yds,70,,,,,
player,201912150det,tam,BuntSe00,def_int_td,1,,,,,
player,201912150det,tam,BuntSe00,def_int_long,70,,,,,
player,201912150det,tam,BuntSe00,pass_defended,1,,,,,
player,201912150det,tam,BuntSe00,sacks,0.0,,,,,
player,201912150det,tam,BuntSe00,tackles_combined,8,,,,,
player,201912150det,tam,BuntSe00,tackles_solo,8,,,,,
player,201912150det,tam,BuntSe00,tackles_assists,0,,,,,
player,201912150det,tam,BuntSe00,tackles_loss,0,,,,,
player,201912150det,tam,BuntSe00,qb_hits,0,,,,,
player,201912150det,tam,BuntSe00,fumbles_rec,0,,,,,
player,201912150det,tam,BuntSe00,fumbles_rec_yds,0,,,,,
player,201912150det,tam,BuntSe00,fumbles_rec_td,0,,,,,
player,201912150det,tam,BuntSe00,fumbles_forced,0,,,,,
player,201912150det,tam,AdamAn00,def_int,1,,,,,
player,201912150det,tam,AdamAn00,def_int_yds,21,,,,,
player,201912150det,tam,AdamAn00,def_int_td,0,,,,,
player,201912150det,tam,AdamAn00,def_int_long,21,,,,,
player,201912150det,tam,AdamAn00,pass_defended,1,,,,,
player,201912150det,tam,AdamAn00,sacks,0.0,,,,,
player,201912150det,tam,AdamAn00,tackles_combined,1,,,,,
player,201912150det,tam,AdamAn00,tackles_solo,1,,,,,
player,201912150det,tam,AdamAn00,tackles_assists,0,,,,,
player,201912150det,tam,AdamAn00,tackles_loss,0,,,,,
player,201912150det,tam,AdamAn00,qb_hits,0,,,,,
player,201912150det,tam,AdamAn00,fumbles_rec,0,,,,,
player,201912150det,tam,AdamAn00,fumbles_rec_yds,0,,,,,
player,201912150det,tam,AdamAn00,fumbles_rec_td,0,,,,,
player,201912150det,tam,AdamAn00,fumbles_forced,0,,,,,
player,201912150det,tam,BarrSh00,def_int,0,,,,,
player,201912150det,tam,BarrSh00,def_int_yds,0,,,,,
player,201912150det,tam,BarrSh00,def_int_td,0,,,,,
player,201912150det,tam,BarrSh00,def_int_long,0,,,,,
player,201912150det,tam,BarrSh00,pass_defended,0,,,,,
player,201912150det,tam,BarrSh00,sacks,1.0,,,,,
player,201912150det,tam,BarrSh00,tackles_combined,5,,,,,
player,201912150det,tam,BarrSh00,tackles_solo,4,,,,,
player,201912150det,tam,BarrSh00,tackles_assists,1,,,,,
player,201912150det,tam,BarrSh00,tackles_loss,1,,,,,
player,201912150det,tam,BarrSh00,qb_hits,2,,,,,
player,201912150det,tam,BarrSh00,fumbles_rec,0,,,,,
player,201912150det,tam,BarrSh00,fumbles_rec_yds,0,,,,,
player,201912150det,tam,BarrSh00,fumbles_rec_td,0,,,,,
player,201912150det,tam,BarrSh00,fumbles_forced,0,,,,,
player,201912150det,tam,SuhxNd99,def_int,0,,,,,
player,201912150det,tam,SuhxNd99,def_int_yds,0,,,,,
player,201912150det,tam,SuhxNd99,def_int_td,0,,,,,
player,201912150det,tam,SuhxNd99,def_int_long,0,,,,,
player,201912150det,tam,SuhxNd99,pass_defended,0,,,,,
player,201912150det,tam,SuhxNd99,sacks,1.0,,,,,
player,201912150det,tam,SuhxNd99,tackles_combined,3,,,,,
player,201912150det,tam,SuhxNd99,tackles_solo,2,,,,,
player,201912150det,tam,SuhxNd99,tackles_assists,1,,,,,
player,201912150det,tam,SuhxNd99,tackles_loss,1,,,,,
player,201912150det,tam,SuhxNd99,qb_hits,2,,,,,
player,201912150det,tam,SuhxNd99,fumbles_rec,0,,,,,
player,201912150det,tam,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201912150det,tam,SuhxNd99,fumbles_rec_td,0,,,,,
player,201912150det,tam,SuhxNd99,fumbles_forced,0,,,,,
player,201912150det,tam,DaviLa00,def_int,0,,,,,
player,201912150det,tam,DaviLa00,def_int_yds,0,,,,,
player,201912150det,tam,DaviLa00,def_int_td,0,,,,,
player,201912150det,tam,DaviLa00,def_int_long,0,,,,,
player,201912150det,tam,DaviLa00,pass_defended,1,,,,,
player,201912150det,tam,DaviLa00,sacks,0.0,,,,,
player,201912150det,tam,DaviLa00,tackles_combined,8,,,,,
player,201912150det,tam,DaviLa00,tackles_solo,7,,,,,
player,201912150det,tam,DaviLa00,tackles_assists,1,,,,,
player,201912150det,tam,DaviLa00,tackles_loss,2,,,,,
player,201912150det,tam,DaviLa00,qb_hits,0,,,,,
player,201912150det,tam,DaviLa00,fumbles_rec,0,,,,,
player,201912150det,tam,DaviLa00,fumbles_rec_yds,0,,,,,
player,201912150det,tam,DaviLa00,fumbles_rec_td,0,,,,,
player,201912150det,tam,DaviLa00,fumbles_forced,1,,,,,
player,201912150det,tam,DaviCa02,def_int,0,,,,,
player,201912150det,tam,DaviCa02,def_int_yds,0,,,,,
player,201912150det,tam,DaviCa02,def_int_td,0,,,,,
player,201912150det,tam,DaviCa02,def_int_long,0,,,,,
player,201912150det,tam,DaviCa02,pass_defended,1,,,,,
player,201912150det,tam,DaviCa02,sacks,0.0,,,,,
player,201912150det,tam,DaviCa02,tackles_combined,3,,,,,
player,201912150det,tam,DaviCa02,tackles_solo,3,,,,,
player,201912150det,tam,DaviCa02,tackles_assists,0,,,,,
player,201912150det,tam,DaviCa02,tackles_loss,0,,,,,
player,201912150det,tam,DaviCa02,qb_hits,0,,,,,
player,201912150det,tam,DaviCa02,fumbles_rec,0,,,,,
player,201912150det,tam,DaviCa02,fumbles_rec_yds,0,,,,,
player,201912150det,tam,DaviCa02,fumbles_rec_td,0,,,,,
player,201912150det,tam,DaviCa02,fumbles_forced,0,,,,,
player,201912150det,tam,DeanJa00,def_int,0,,,,,
player,201912150det,tam,DeanJa00,def_int_yds,0,,,,,
player,201912150det,tam,DeanJa00,def_int_td,0,,,,,
player,201912150det,tam,DeanJa00,def_int_long,0,,,,,
player,201912150det,tam,DeanJa00,pass_defended,2,,,,,
player,201912150det,tam,DeanJa00,sacks,0.0,,,,,
player,201912150det,tam,DeanJa00,tackles_combined,3,,,,,
player,201912150det,tam,DeanJa00,tackles_solo,3,,,,,
player,201912150det,tam,DeanJa00,tackles_assists,0,,,,,
player,201912150det,tam,DeanJa00,tackles_loss,0,,,,,
player,201912150det,tam,DeanJa00,qb_hits,0,,,,,
player,201912150det,tam,DeanJa00,fumbles_rec,0,,,,,
player,201912150det,tam,DeanJa00,fumbles_rec_yds,0,,,,,
player,201912150det,tam,DeanJa00,fumbles_rec_td,0,,,,,
player,201912150det,tam,DeanJa00,fumbles_forced,0,,,,,
player,201912150det,tam,GholWi00,def_int,0,,,,,
player,201912150det,tam,GholWi00,def_int_yds,0,,,,,
player,201912150det,tam,GholWi00,def_int_td,0,,,,,
player,201912150det,tam,GholWi00,def_int_long,0,,,,,
player,201912150det,tam,GholWi00,pass_defended,0,,,,,
player,201912150det,tam,GholWi00,sacks,0.0,,,,,
player,201912150det,tam,GholWi00,tackles_combined,3,,,,,
player,201912150det,tam,GholWi00,tackles_solo,3,,,,,
player,201912150det,tam,GholWi00,tackles_assists,0,,,,,
player,201912150det,tam,GholWi00,tackles_loss,2,,,,,
player,201912150det,tam,GholWi00,qb_hits,1,,,,,
player,201912150det,tam,GholWi00,fumbles_rec,0,,,,,
player,201912150det,tam,GholWi00,fumbles_rec_yds,0,,,,,
player,201912150det,tam,GholWi00,fumbles_rec_td,0,,,,,
player,201912150det,tam,GholWi00,fumbles_forced,0,,,,,
player,201912150det,tam,WhitDe02,def_int,0,,,,,
player,201912150det,tam,WhitDe02,def_int_yds,0,,,,,
player,201912150det,tam,WhitDe02,def_int_td,0,,,,,
player,201912150det,tam,WhitDe02,def_int_long,0,,,,,
player,201912150det,tam,WhitDe02,pass_defended,0,,,,,
player,201912150det,tam,WhitDe02,sacks,0.0,,,,,
player,201912150det,tam,WhitDe02,tackles_combined,3,,,,,
player,201912150det,tam,WhitDe02,tackles_solo,3,,,,,
player,201912150det,tam,WhitDe02,tackles_assists,0,,,,,
player,201912150det,tam,WhitDe02,tackles_loss,0,,,,,
player,201912150det,tam,WhitDe02,qb_hits,0,,,,,
player,201912150det,tam,WhitDe02,fumbles_rec,1,,,,,
player,201912150det,tam,WhitDe02,fumbles_rec_yds,9,,,,,
player,201912150det,tam,WhitDe02,fumbles_rec_td,0,,,,,
player,201912150det,tam,WhitDe02,fumbles_forced,0,,,,,
player,201912150det,tam,NassCa00,def_int,0,,,,,
player,201912150det,tam,NassCa00,def_int_yds,0,,,,,
player,201912150det,tam,NassCa00,def_int_td,0,,,,,
player,201912150det,tam,NassCa00,def_int_long,0,,,,,
player,201912150det,tam,NassCa00,pass_defended,0,,,,,
player,201912150det,tam,NassCa00,sacks,0.0,,,,,
player,201912150det,tam,NassCa00,tackles_combined,2,,,,,
player,201912150det,tam,NassCa00,tackles_solo,2,,,,,
player,201912150det,tam,NassCa00,tackles_assists,0,,,,,
player,201912150det,tam,NassCa00,tackles_loss,0,,,,,
player,201912150det,tam,NassCa00,qb_hits,0,,,,,
player,201912150det,tam,NassCa00,fumbles_rec,0,,,,,
player,201912150det,tam,NassCa00,fumbles_rec_yds,0,,,,,
player,201912150det,tam,NassCa00,fumbles_rec_td,0,,,,,
player,201912150det,tam,NassCa00,fumbles_forced,0,,,,,
player,201912150det,tam,EdwaMi01,def_int,0,,,,,
player,201912150det,tam,EdwaMi01,def_int_yds,0,,,,,
player,201912150det,tam,EdwaMi01,def_int_td,0,,,,,
player,201912150det,tam,EdwaMi01,def_int_long,0,,,,,
player,201912150det,tam,EdwaMi01,pass_defended,0,,,,,
player,201912150det,tam,EdwaMi01,sacks,0.0,,,,,
player,201912150det,tam,EdwaMi01,tackles_combined,1,,,,,
player,201912150det,tam,EdwaMi01,tackles_solo,0,,,,,
player,201912150det,tam,EdwaMi01,tackles_assists,1,,,,,
player,201912150det,tam,EdwaMi01,tackles_loss,0,,,,,
player,201912150det,tam,EdwaMi01,qb_hits,0,,,,,
player,201912150det,tam,EdwaMi01,fumbles_rec,0,,,,,
player,201912150det,tam,EdwaMi01,fumbles_rec_yds,0,,,,,
player,201912150det,tam,EdwaMi01,fumbles_rec_td,0,,,,,
player,201912150det,tam,EdwaMi01,fumbles_forced,0,,,,,
player,201912150det,tam,PierJa99,def_int,0,,,,,
player,201912150det,tam,PierJa99,def_int_yds,0,,,,,
player,201912150det,tam,PierJa99,def_int_td,0,,,,,
player,201912150det,tam,PierJa99,def_int_long,0,,,,,
player,201912150det,tam,PierJa99,pass_defended,0,,,,,
player,201912150det,tam,PierJa99,sacks,0.0,,,,,
player,201912150det,tam,PierJa99,tackles_combined,1,,,,,
player,201912150det,tam,PierJa99,tackles_solo,1,,,,,
player,201912150det,tam,PierJa99,tackles_assists,0,,,,,
player,201912150det,tam,PierJa99,tackles_loss,0,,,,,
player,201912150det,tam,PierJa99,qb_hits,0,,,,,
player,201912150det,tam,PierJa99,fumbles_rec,0,,,,,
player,201912150det,tam,PierJa99,fumbles_rec_yds,0,,,,,
player,201912150det,tam,PierJa99,fumbles_rec_td,0,,,,,
player,201912150det,tam,PierJa99,fumbles_forced,0,,,,,
player,201912150det,tam,StewDa00,def_int,0,,,,,
player,201912150det,tam,StewDa00,def_int_yds,0,,,,,
player,201912150det,tam,StewDa00,def_int_td,0,,,,,
player,201912150det,tam,StewDa00,def_int_long,0,,,,,
player,201912150det,tam,StewDa00,pass_defended,0,,,,,
player,201912150det,tam,StewDa00,sacks,0.0,,,,,
player,201912150det,tam,StewDa00,tackles_combined,1,,,,,
player,201912150det,tam,StewDa00,tackles_solo,1,,,,,
player,201912150det,tam,StewDa00,tackles_assists,0,,,,,
player,201912150det,tam,StewDa00,tackles_loss,0,,,,,
player,201912150det,tam,StewDa00,qb_hits,0,,,,,
player,201912150det,tam,StewDa00,fumbles_rec,0,,,,,
player,201912150det,tam,StewDa00,fumbles_rec_yds,0,,,,,
player,201912150det,tam,StewDa00,fumbles_rec_td,0,,,,,
player,201912150det,tam,StewDa00,fumbles_forced,0,,,,,
player,201912150det,tam,WhitJo03,def_int,0,,,,,
player,201912150det,tam,WhitJo03,def_int_yds,0,,,,,
player,201912150det,tam,WhitJo03,def_int_td,0,,,,,
player,201912150det,tam,WhitJo03,def_int_long,0,,,,,
player,201912150det,tam,WhitJo03,pass_defended,1,,,,,
player,201912150det,tam,WhitJo03,sacks,0.0,,,,,
player,201912150det,tam,WhitJo03,tackles_combined,1,,,,,
player,201912150det,tam,WhitJo03,tackles_solo,1,,,,,
player,201912150det,tam,WhitJo03,tackles_assists,0,,,,,
player,201912150det,tam,WhitJo03,tackles_loss,1,,,,,
player,201912150det,tam,WhitJo03,qb_hits,1,,,,,
player,201912150det,tam,WhitJo03,fumbles_rec,0,,,,,
player,201912150det,tam,WhitJo03,fumbles_rec_yds,0,,,,,
player,201912150det,tam,WhitJo03,fumbles_rec_td,0,,,,,
player,201912150det,tam,WhitJo03,fumbles_forced,0,,,,,
player,201912150det,det,TavaJa00,def_int,1,,,,,
player,201912150det,det,TavaJa00,def_int_yds,2,,,,,
player,201912150det,det,TavaJa00,def_int_td,0,,,,,
player,201912150det,det,TavaJa00,def_int_long,2,,,,,
player,201912150det,det,TavaJa00,pass_defended,1,,,,,
player,201912150det,det,TavaJa00,sacks,0.0,,,,,
player,201912150det,det,TavaJa00,tackles_combined,5,,,,,
player,201912150det,det,TavaJa00,tackles_solo,2,,,,,
player,201912150det,det,TavaJa00,tackles_assists,3,,,,,
player,201912150det,det,TavaJa00,tackles_loss,0,,,,,
player,201912150det,det,TavaJa00,qb_hits,1,,,,,
player,201912150det,det,TavaJa00,fumbles_rec,0,,,,,
player,201912150det,det,TavaJa00,fumbles_rec_yds,0,,,,,
player,201912150det,det,TavaJa00,fumbles_rec_td,0,,,,,
player,201912150det,det,TavaJa00,fumbles_forced,0,,,,,
player,201912150det,det,KennDe00,def_int,0,,,,,
player,201912150det,det,KennDe00,def_int_yds,0,,,,,
player,201912150det,det,KennDe00,def_int_td,0,,,,,
player,201912150det,det,KennDe00,def_int_long,0,,,,,
player,201912150det,det,KennDe00,pass_defended,0,,,,,
player,201912150det,det,KennDe00,sacks,1.0,,,,,
player,201912150det,det,KennDe00,tackles_combined,4,,,,,
player,201912150det,det,KennDe00,tackles_solo,2,,,,,
player,201912150det,det,KennDe00,tackles_assists,2,,,,,
player,201912150det,det,KennDe00,tackles_loss,2,,,,,
player,201912150det,det,KennDe00,qb_hits,1,,,,,
player,201912150det,det,KennDe00,fumbles_rec,0,,,,,
player,201912150det,det,KennDe00,fumbles_rec_yds,0,,,,,
player,201912150det,det,KennDe00,fumbles_rec_td,0,,,,,
player,201912150det,det,KennDe00,fumbles_forced,0,,,,,
player,201912150det,det,OkwaRo01,def_int,0,,,,,
player,201912150det,det,OkwaRo01,def_int_yds,0,,,,,
player,201912150det,det,OkwaRo01,def_int_td,0,,,,,
player,201912150det,det,OkwaRo01,def_int_long,0,,,,,
player,201912150det,det,OkwaRo01,pass_defended,0,,,,,
player,201912150det,det,OkwaRo01,sacks,1.0,,,,,
player,201912150det,det,OkwaRo01,tackles_combined,3,,,,,
player,201912150det,det,OkwaRo01,tackles_solo,3,,,,,
player,201912150det,det,OkwaRo01,tackles_assists,0,,,,,
player,201912150det,det,OkwaRo01,tackles_loss,1,,,,,
player,201912150det,det,OkwaRo01,qb_hits,1,,,,,
player,201912150det,det,OkwaRo01,fumbles_rec,0,,,,,
player,201912150det,det,OkwaRo01,fumbles_rec_yds,0,,,,,
player,201912150det,det,OkwaRo01,fumbles_rec_td,0,,,,,
player,201912150det,det,OkwaRo01,fumbles_forced,0,,,,,
player,201912150det,det,WalkTr01,def_int,0,,,,,
player,201912150det,det,WalkTr01,def_int_yds,0,,,,,
player,201912150det,det,WalkTr01,def_int_td,0,,,,,
player,201912150det,det,WalkTr01,def_int_long,0,,,,,
player,201912150det,det,WalkTr01,pass_defended,1,,,,,
player,201912150det,det,WalkTr01,sacks,0.0,,,,,
player,201912150det,det,WalkTr01,tackles_combined,7,,,,,
player,201912150det,det,WalkTr01,tackles_solo,5,,,,,
player,201912150det,det,WalkTr01,tackles_assists,2,,,,,
player,201912150det,det,WalkTr01,tackles_loss,0,,,,,
player,201912150det,det,WalkTr01,qb_hits,0,,,,,
player,201912150det,det,WalkTr01,fumbles_rec,0,,,,,
player,201912150det,det,WalkTr01,fumbles_rec_yds,0,,,,,
player,201912150det,det,WalkTr01,fumbles_rec_td,0,,,,,
player,201912150det,det,WalkTr01,fumbles_forced,0,,,,,
player,201912150det,det,MelvRa00,def_int,0,,,,,
player,201912150det,det,MelvRa00,def_int_yds,0,,,,,
player,201912150det,det,MelvRa00,def_int_td,0,,,,,
player,201912150det,det,MelvRa00,def_int_long,0,,,,,
player,201912150det,det,MelvRa00,pass_defended,1,,,,,
player,201912150det,det,MelvRa00,sacks,0.0,,,,,
player,201912150det,det,MelvRa00,tackles_combined,6,,,,,
player,201912150det,det,MelvRa00,tackles_solo,5,,,,,
player,201912150det,det,MelvRa00,tackles_assists,1,,,,,
player,201912150det,det,MelvRa00,tackles_loss,0,,,,,
player,201912150det,det,MelvRa00,qb_hits,0,,,,,
player,201912150det,det,MelvRa00,fumbles_rec,0,,,,,
player,201912150det,det,MelvRa00,fumbles_rec_yds,0,,,,,
player,201912150det,det,MelvRa00,fumbles_rec_td,0,,,,,
player,201912150det,det,MelvRa00,fumbles_forced,0,,,,,
player,201912150det,det,ReevJa00,def_int,0,,,,,
player,201912150det,det,ReevJa00,def_int_yds,0,,,,,
player,201912150det,det,ReevJa00,def_int_td,0,,,,,
player,201912150det,det,ReevJa00,def_int_long,0,,,,,
player,201912150det,det,ReevJa00,pass_defended,0,,,,,
player,201912150det,det,ReevJa00,sacks,0.0,,,,,
player,201912150det,det,ReevJa00,tackles_combined,6,,,,,
player,201912150det,det,ReevJa00,tackles_solo,4,,,,,
player,201912150det,det,ReevJa00,tackles_assists,2,,,,,
player,201912150det,det,ReevJa00,tackles_loss,0,,,,,
player,201912150det,det,ReevJa00,qb_hits,0,,,,,
player,201912150det,det,ReevJa00,fumbles_rec,0,,,,,
player,201912150det,det,ReevJa00,fumbles_rec_yds,0,,,,,
player,201912150det,det,ReevJa00,fumbles_rec_td,0,,,,,
player,201912150det,det,ReevJa00,fumbles_forced,0,,,,,
player,201912150det,det,WilsTa00,def_int,0,,,,,
player,201912150det,det,WilsTa00,def_int_yds,0,,,,,
player,201912150det,det,WilsTa00,def_int_td,0,,,,,
player,201912150det,det,WilsTa00,def_int_long,0,,,,,
player,201912150det,det,WilsTa00,pass_defended,0,,,,,
player,201912150det,det,WilsTa00,sacks,0.0,,,,,
player,201912150det,det,WilsTa00,tackles_combined,6,,,,,
player,201912150det,det,WilsTa00,tackles_solo,6,,,,,
player,201912150det,det,WilsTa00,tackles_assists,0,,,,,
player,201912150det,det,WilsTa00,tackles_loss,0,,,,,
player,201912150det,det,WilsTa00,qb_hits,0,,,,,
player,201912150det,det,WilsTa00,fumbles_rec,0,,,,,
player,201912150det,det,WilsTa00,fumbles_rec_yds,0,,,,,
player,201912150det,det,WilsTa00,fumbles_rec_td,0,,,,,
player,201912150det,det,WilsTa00,fumbles_forced,0,,,,,
player,201912150det,det,HarrDa03,def_int,0,,,,,
player,201912150det,det,HarrDa03,def_int_yds,0,,,,,
player,201912150det,det,HarrDa03,def_int_td,0,,,,,
player,201912150det,det,HarrDa03,def_int_long,0,,,,,
player,201912150det,det,HarrDa03,pass_defended,0,,,,,
player,201912150det,det,HarrDa03,sacks,0.0,,,,,
player,201912150det,det,HarrDa03,tackles_combined,4,,,,,
player,201912150det,det,HarrDa03,tackles_solo,4,,,,,
player,201912150det,det,HarrDa03,tackles_assists,0,,,,,
player,201912150det,det,HarrDa03,tackles_loss,1,,,,,
player,201912150det,det,HarrDa03,qb_hits,0,,,,,
player,201912150det,det,HarrDa03,fumbles_rec,0,,,,,
player,201912150det,det,HarrDa03,fumbles_rec_yds,0,,,,,
player,201912150det,det,HarrDa03,fumbles_rec_td,0,,,,,
player,201912150det,det,HarrDa03,fumbles_forced,0,,,,,
player,201912150det,det,FlowTr00,def_int,0,,,,,
player,201912150det,det,FlowTr00,def_int_yds,0,,,,,
player,201912150det,det,FlowTr00,def_int_td,0,,,,,
player,201912150det,det,FlowTr00,def_int_long,0,,,,,
player,201912150det,det,FlowTr00,pass_defended,0,,,,,
player,201912150det,det,FlowTr00,sacks,0.0,,,,,
player,201912150det,det,FlowTr00,tackles_combined,3,,,,,
player,201912150det,det,FlowTr00,tackles_solo,3,,,,,
player,201912150det,det,FlowTr00,tackles_assists,0,,,,,
player,201912150det,det,FlowTr00,tackles_loss,0,,,,,
player,201912150det,det,FlowTr00,qb_hits,3,,,,,
player,201912150det,det,FlowTr00,fumbles_rec,0,,,,,
player,201912150det,det,FlowTr00,fumbles_rec_yds,0,,,,,
player,201912150det,det,FlowTr00,fumbles_rec_td,0,,,,,
player,201912150det,det,FlowTr00,fumbles_forced,0,,,,,
player,201912150det,det,HarrWi02,def_int,0,,,,,
player,201912150det,det,HarrWi02,def_int_yds,0,,,,,
player,201912150det,det,HarrWi02,def_int_td,0,,,,,
player,201912150det,det,HarrWi02,def_int_long,0,,,,,
player,201912150det,det,HarrWi02,pass_defended,0,,,,,
player,201912150det,det,HarrWi02,sacks,0.0,,,,,
player,201912150det,det,HarrWi02,tackles_combined,3,,,,,
player,201912150det,det,HarrWi02,tackles_solo,2,,,,,
player,201912150det,det,HarrWi02,tackles_assists,1,,,,,
player,201912150det,det,HarrWi02,tackles_loss,0,,,,,
player,201912150det,det,HarrWi02,qb_hits,0,,,,,
player,201912150det,det,HarrWi02,fumbles_rec,0,,,,,
player,201912150det,det,HarrWi02,fumbles_rec_yds,0,,,,,
player,201912150det,det,HarrWi02,fumbles_rec_td,0,,,,,
player,201912150det,det,HarrWi02,fumbles_forced,0,,,,,
player,201912150det,det,HerrFr00,def_int,0,,,,,
player,201912150det,det,HerrFr00,def_int_yds,0,,,,,
player,201912150det,det,HerrFr00,def_int_td,0,,,,,
player,201912150det,det,HerrFr00,def_int_long,0,,,,,
player,201912150det,det,HerrFr00,pass_defended,0,,,,,
player,201912150det,det,HerrFr00,sacks,0.0,,,,,
player,201912150det,det,HerrFr00,tackles_combined,3,,,,,
player,201912150det,det,HerrFr00,tackles_solo,0,,,,,
player,201912150det,det,HerrFr00,tackles_assists,3,,,,,
player,201912150det,det,HerrFr00,tackles_loss,0,,,,,
player,201912150det,det,HerrFr00,qb_hits,0,,,,,
player,201912150det,det,HerrFr00,fumbles_rec,0,,,,,
player,201912150det,det,HerrFr00,fumbles_rec_yds,0,,,,,
player,201912150det,det,HerrFr00,fumbles_rec_td,0,,,,,
player,201912150det,det,HerrFr00,fumbles_forced,0,,,,,
player,201912150det,det,SlayDa00,def_int,0,,,,,
player,201912150det,det,SlayDa00,def_int_yds,0,,,,,
player,201912150det,det,SlayDa00,def_int_td,0,,,,,
player,201912150det,det,SlayDa00,def_int_long,0,,,,,
player,201912150det,det,SlayDa00,pass_defended,0,,,,,
player,201912150det,det,SlayDa00,sacks,0.0,,,,,
player,201912150det,det,SlayDa00,tackles_combined,3,,,,,
player,201912150det,det,SlayDa00,tackles_solo,2,,,,,
player,201912150det,det,SlayDa00,tackles_assists,1,,,,,
player,201912150det,det,SlayDa00,tackles_loss,0,,,,,
player,201912150det,det,SlayDa00,qb_hits,0,,,,,
player,201912150det,det,SlayDa00,fumbles_rec,0,,,,,
player,201912150det,det,SlayDa00,fumbles_rec_yds,0,,,,,
player,201912150det,det,SlayDa00,fumbles_rec_td,0,,,,,
player,201912150det,det,SlayDa00,fumbles_forced,0,,,,,
player,201912150det,det,AtkiJo01,def_int,0,,,,,
player,201912150det,det,AtkiJo01,def_int_yds,0,,,,,
player,201912150det,det,AtkiJo01,def_int_td,0,,,,,
player,201912150det,det,AtkiJo01,def_int_long,0,,,,,
player,201912150det,det,AtkiJo01,pass_defended,0,,,,,
player,201912150det,det,AtkiJo01,sacks,0.0,,,,,
player,201912150det,det,AtkiJo01,tackles_combined,2,,,,,
player,201912150det,det,AtkiJo01,tackles_solo,2,,,,,
player,201912150det,det,AtkiJo01,tackles_assists,0,,,,,
player,201912150det,det,AtkiJo01,tackles_loss,0,,,,,
player,201912150det,det,AtkiJo01,qb_hits,0,,,,,
player,201912150det,det,AtkiJo01,fumbles_rec,0,,,,,
player,201912150det,det,AtkiJo01,fumbles_rec_yds,0,,,,,
player,201912150det,det,AtkiJo01,fumbles_rec_td,0,,,,,
player,201912150det,det,AtkiJo01,fumbles_forced,0,,,,,
player,201912150det,det,OruwAm00,def_int,0,,,,,
player,201912150det,det,OruwAm00,def_int_yds,0,,,,,
player,201912150det,det,OruwAm00,def_int_td,0,,,,,
player,201912150det,det,OruwAm00,def_int_long,0,,,,,
player,201912150det,det,OruwAm00,pass_defended,0,,,,,
player,201912150det,det,OruwAm00,sacks,0.0,,,,,
player,201912150det,det,OruwAm00,tackles_combined,2,,,,,
player,201912150det,det,OruwAm00,tackles_solo,1,,,,,
player,201912150det,det,OruwAm00,tackles_assists,1,,,,,
player,201912150det,det,OruwAm00,tackles_loss,0,,,,,
player,201912150det,det,OruwAm00,qb_hits,0,,,,,
player,201912150det,det,OruwAm00,fumbles_rec,0,,,,,
player,201912150det,det,OruwAm00,fumbles_rec_yds,0,,,,,
player,201912150det,det,OruwAm00,fumbles_rec_td,0,,,,,
player,201912150det,det,OruwAm00,fumbles_forced,0,,,,,
player,201912150det,det,BryaAu00,def_int,0,,,,,
player,201912150det,det,BryaAu00,def_int_yds,0,,,,,
player,201912150det,det,BryaAu00,def_int_td,0,,,,,
player,201912150det,det,BryaAu00,def_int_long,0,,,,,
player,201912150det,det,BryaAu00,pass_defended,0,,,,,
player,201912150det,det,BryaAu00,sacks,0.0,,,,,
player,201912150det,det,BryaAu00,tackles_combined,1,,,,,
player,201912150det,det,BryaAu00,tackles_solo,1,,,,,
player,201912150det,det,BryaAu00,tackles_assists,0,,,,,
player,201912150det,det,BryaAu00,tackles_loss,0,,,,,
player,201912150det,det,BryaAu00,qb_hits,0,,,,,
player,201912150det,det,BryaAu00,fumbles_rec,0,,,,,
player,201912150det,det,BryaAu00,fumbles_rec_yds,0,,,,,
player,201912150det,det,BryaAu00,fumbles_rec_td,0,,,,,
player,201912150det,det,BryaAu00,fumbles_forced,0,,,,,
player,201912150det,det,ColeJu01,def_int,0,,,,,
player,201912150det,det,ColeJu01,def_int_yds,0,,,,,
player,201912150det,det,ColeJu01,def_int_td,0,,,,,
player,201912150det,det,ColeJu01,def_int_long,0,,,,,
player,201912150det,det,ColeJu01,pass_defended,0,,,,,
player,201912150det,det,ColeJu01,sacks,0.0,,,,,
player,201912150det,det,ColeJu01,tackles_combined,1,,,,,
player,201912150det,det,ColeJu01,tackles_solo,1,,,,,
player,201912150det,det,ColeJu01,tackles_assists,0,,,,,
player,201912150det,det,ColeJu01,tackles_loss,0,,,,,
player,201912150det,det,ColeJu01,qb_hits,0,,,,,
player,201912150det,det,ColeJu01,fumbles_rec,0,,,,,
player,201912150det,det,ColeJu01,fumbles_rec_yds,0,,,,,
player,201912150det,det,ColeJu01,fumbles_rec_td,0,,,,,
player,201912150det,det,ColeJu01,fumbles_forced,0,,,,,
player,201912150det,det,LongSt00,def_int,0,,,,,
player,201912150det,det,LongSt00,def_int_yds,0,,,,,
player,201912150det,det,LongSt00,def_int_td,0,,,,,
player,201912150det,det,LongSt00,def_int_long,0,,,,,
