game,2019,4,20190929,201909290ram,tam,"Tampa Bay Buccaneers",55,ram,"Los Angeles Rams",40
player,201909290ram,ram,HigbTy00,targets,7,,,,,
player,201909290ram,ram,HigbTy00,rec,4,,,,,
player,201909290ram,ram,HigbTy00,rec_yds,41,,,,,
player,201909290ram,ram,HigbTy00,rec_first_down,3,,,,,
player,201909290ram,ram,HigbTy00,rec_air_yds,28,,,,,
player,201909290ram,ram,HigbTy00,rec_air_yds_per_rec,7.0,,,,,
player,201909290ram,ram,HigbTy00,rec_yac,13,,,,,
player,201909290ram,ram,HigbTy00,rec_yac_per_rec,3.3,,,,,
player,201909290ram,ram,HigbTy00,rec_broken_tackles,1,,,,,
player,201909290ram,ram,HigbTy00,rec_broken_tackles_per_rec,4.0,,,,,
player,201909290ram,ram,HigbTy00,rec_drops,1,,,,,
player,201909290ram,ram,HigbTy00,rec_drop_pct,14.3,,,,,
player,201909290ram,ram,ReynJo00,targets,2,,,,,
player,201909290ram,ram,ReynJo00,rec,1,,,,,
player,201909290ram,ram,ReynJo00,rec_yds,22,,,,,
player,201909290ram,ram,ReynJo00,rec_first_down,1,,,,,
player,201909290ram,ram,ReynJo00,rec_air_yds,19,,,,,
player,201909290ram,ram,ReynJo00,rec_air_yds_per_rec,19.0,,,,,
player,201909290ram,ram,ReynJo00,rec_yac,3,,,,,
player,201909290ram,ram,ReynJo00,rec_yac_per_rec,3.0,,,,,
player,201909290ram,ram,ReynJo00,rec_broken_tackles,1,,,,,
player,201909290ram,ram,ReynJo00,rec_broken_tackles_per_rec,1.0,,,,,
player,201909290ram,ram,ReynJo00,rec_drops,0,,,,,
player,201909290ram,ram,ReynJo00,rec_drop_pct,0.0,,,,,
player,201909290ram,ram,BrowMa03,targets,1,,,,,
player,201909290ram,ram,BrowMa03,rec,0,,,,,
player,201909290ram,ram,BrowMa03,rec_yds,0,,,,,
player,201909290ram,ram,BrowMa03,rec_first_down,0,,,,,
player,201909290ram,ram,BrowMa03,rec_air_yds,0,,,,,
player,201909290ram,ram,BrowMa03,rec_air_yds_per_rec,,,,,,
player,201909290ram,ram,BrowMa03,rec_yac,0,,,,,
player,201909290ram,ram,BrowMa03,rec_yac_per_rec,,,,,,
player,201909290ram,ram,BrowMa03,rec_broken_tackles,0,,,,,
player,201909290ram,ram,BrowMa03,rec_broken_tackles_per_rec,,,,,,
player,201909290ram,ram,BrowMa03,rec_drops,0,,,,,
player,201909290ram,ram,BrowMa03,rec_drop_pct,0.0,,,,,
player,201909290ram,ram,WhitAn20,pos,T,,,,,
player,201909290ram,ram,WhitAn20,offense,89,,,,,
player,201909290ram,ram,WhitAn20,off_pct,100%,,,,,
player,201909290ram,ram,WhitAn20,defense,0,,,,,
player,201909290ram,ram,WhitAn20,def_pct,0%,,,,,
player,201909290ram,ram,WhitAn20,special_teams,7,,,,,
player,201909290ram,ram,WhitAn20,st_pct,18%,,,,,
player,201909290ram,ram,BlytAu00,pos,G,,,,,
player,201909290ram,ram,BlytAu00,offense,89,,,,,
player,201909290ram,ram,BlytAu00,off_pct,100%,,,,,
player,201909290ram,ram,BlytAu00,defense,0,,,,,
player,201909290ram,ram,BlytAu00,def_pct,0%,,,,,
player,201909290ram,ram,BlytAu00,special_teams,7,,,,,
player,201909290ram,ram,BlytAu00,st_pct,18%,,,,,
player,201909290ram,ram,NoteJo00,pos,G,,,,,
player,201909290ram,ram,NoteJo00,offense,89,,,,,
player,201909290ram,ram,NoteJo00,off_pct,100%,,,,,
player,201909290ram,ram,NoteJo00,defense,0,,,,,
player,201909290ram,ram,NoteJo00,def_pct,0%,,,,,
player,201909290ram,ram,NoteJo00,special_teams,7,,,,,
player,201909290ram,ram,NoteJo00,st_pct,18%,,,,,
player,201909290ram,ram,HaveRo00,pos,T,,,,,
player,201909290ram,ram,HaveRo00,offense,89,,,,,
player,201909290ram,ram,HaveRo00,off_pct,100%,,,,,
player,201909290ram,ram,HaveRo00,defense,0,,,,,
player,201909290ram,ram,HaveRo00,def_pct,0%,,,,,
player,201909290ram,ram,HaveRo00,special_teams,7,,,,,
player,201909290ram,ram,HaveRo00,st_pct,18%,,,,,
player,201909290ram,ram,AlleBr02,pos,C,,,,,
player,201909290ram,ram,AlleBr02,offense,89,,,,,
player,201909290ram,ram,AlleBr02,off_pct,100%,,,,,
player,201909290ram,ram,AlleBr02,defense,0,,,,,
player,201909290ram,ram,AlleBr02,def_pct,0%,,,,,
player,201909290ram,ram,AlleBr02,special_teams,0,,,,,
player,201909290ram,ram,AlleBr02,st_pct,0%,,,,,
player,201909290ram,ram,GoffJa00,pos,QB,,,,,
player,201909290ram,ram,GoffJa00,offense,89,,,,,
player,201909290ram,ram,GoffJa00,off_pct,100%,,,,,
player,201909290ram,ram,GoffJa00,defense,0,,,,,
player,201909290ram,ram,GoffJa00,def_pct,0%,,,,,
player,201909290ram,ram,GoffJa00,special_teams,0,,,,,
player,201909290ram,ram,GoffJa00,st_pct,0%,,,,,
player,201909290ram,ram,WoodRo02,pos,WR,,,,,
player,201909290ram,ram,WoodRo02,offense,87,,,,,
player,201909290ram,ram,WoodRo02,off_pct,98%,,,,,
player,201909290ram,ram,WoodRo02,defense,0,,,,,
player,201909290ram,ram,WoodRo02,def_pct,0%,,,,,
player,201909290ram,ram,WoodRo02,special_teams,0,,,,,
player,201909290ram,ram,WoodRo02,st_pct,0%,,,,,
player,201909290ram,ram,KuppCo00,pos,WR,,,,,
player,201909290ram,ram,KuppCo00,offense,85,,,,,
player,201909290ram,ram,KuppCo00,off_pct,96%,,,,,
player,201909290ram,ram,KuppCo00,defense,0,,,,,
player,201909290ram,ram,KuppCo00,def_pct,0%,,,,,
player,201909290ram,ram,KuppCo00,special_teams,0,,,,,
player,201909290ram,ram,KuppCo00,st_pct,0%,,,,,
player,201909290ram,ram,CookBr00,pos,WR,,,,,
player,201909290ram,ram,CookBr00,offense,80,,,,,
player,201909290ram,ram,CookBr00,off_pct,90%,,,,,
player,201909290ram,ram,CookBr00,defense,0,,,,,
player,201909290ram,ram,CookBr00,def_pct,0%,,,,,
player,201909290ram,ram,CookBr00,special_teams,0,,,,,
player,201909290ram,ram,CookBr00,st_pct,0%,,,,,
player,201909290ram,ram,GurlTo01,pos,RB,,,,,
player,201909290ram,ram,GurlTo01,offense,67,,,,,
player,201909290ram,ram,GurlTo01,off_pct,75%,,,,,
player,201909290ram,ram,GurlTo01,defense,0,,,,,
player,201909290ram,ram,GurlTo01,def_pct,0%,,,,,
player,201909290ram,ram,GurlTo01,special_teams,0,,,,,
player,201909290ram,ram,GurlTo01,st_pct,0%,,,,,
player,201909290ram,ram,EverGe00,pos,TE,,,,,
player,201909290ram,ram,EverGe00,offense,50,,,,,
player,201909290ram,ram,EverGe00,off_pct,56%,,,,,
player,201909290ram,ram,EverGe00,defense,0,,,,,
player,201909290ram,ram,EverGe00,def_pct,0%,,,,,
player,201909290ram,ram,EverGe00,special_teams,0,,,,,
player,201909290ram,ram,EverGe00,st_pct,0%,,,,,
player,201909290ram,ram,HigbTy00,pos,TE,,,,,
player,201909290ram,ram,HigbTy00,offense,39,,,,,
player,201909290ram,ram,HigbTy00,off_pct,44%,,,,,
player,201909290ram,ram,HigbTy00,defense,0,,,,,
player,201909290ram,ram,HigbTy00,def_pct,0%,,,,,
player,201909290ram,ram,HigbTy00,special_teams,7,,,,,
player,201909290ram,ram,HigbTy00,st_pct,18%,,,,,
player,201909290ram,ram,BrowMa03,pos,RB,,,,,
player,201909290ram,ram,BrowMa03,offense,22,,,,,
player,201909290ram,ram,BrowMa03,off_pct,25%,,,,,
player,201909290ram,ram,BrowMa03,defense,0,,,,,
player,201909290ram,ram,BrowMa03,def_pct,0%,,,,,
player,201909290ram,ram,BrowMa03,special_teams,14,,,,,
player,201909290ram,ram,BrowMa03,st_pct,37%,,,,,
player,201909290ram,ram,ReynJo00,pos,WR,,,,,
player,201909290ram,ram,ReynJo00,offense,15,,,,,
player,201909290ram,ram,ReynJo00,off_pct,17%,,,,,
player,201909290ram,ram,ReynJo00,defense,0,,,,,
player,201909290ram,ram,ReynJo00,def_pct,0%,,,,,
player,201909290ram,ram,ReynJo00,special_teams,11,,,,,
player,201909290ram,ram,ReynJo00,st_pct,29%,,,,,
player,201909290ram,ram,LittCo01,pos,LB,,,,,
player,201909290ram,ram,LittCo01,offense,0,,,,,
player,201909290ram,ram,LittCo01,off_pct,0%,,,,,
player,201909290ram,ram,LittCo01,defense,74,,,,,
player,201909290ram,ram,LittCo01,def_pct,100%,,,,,
player,201909290ram,ram,LittCo01,special_teams,10,,,,,
player,201909290ram,ram,LittCo01,st_pct,26%,,,,,
player,201909290ram,ram,TaliAq99,pos,CB,,,,,
player,201909290ram,ram,TaliAq99,offense,0,,,,,
player,201909290ram,ram,TaliAq99,off_pct,0%,,,,,
player,201909290ram,ram,TaliAq99,defense,74,,,,,
player,201909290ram,ram,TaliAq99,def_pct,100%,,,,,
player,201909290ram,ram,TaliAq99,special_teams,0,,,,,
player,201909290ram,ram,TaliAq99,st_pct,0%,,,,,
player,201909290ram,ram,WeddEr99,pos,FS,,,,,
player,201909290ram,ram,WeddEr99,offense,0,,,,,
player,201909290ram,ram,WeddEr99,off_pct,0%,,,,,
player,201909290ram,ram,WeddEr99,defense,74,,,,,
player,201909290ram,ram,WeddEr99,def_pct,100%,,,,,
player,201909290ram,ram,WeddEr99,special_teams,0,,,,,
player,201909290ram,ram,WeddEr99,st_pct,0%,,,,,
player,201909290ram,ram,JohnJo10,pos,SS,,,,,
player,201909290ram,ram,JohnJo10,offense,0,,,,,
player,201909290ram,ram,JohnJo10,off_pct,0%,,,,,
player,201909290ram,ram,JohnJo10,defense,73,,,,,
player,201909290ram,ram,JohnJo10,def_pct,99%,,,,,
player,201909290ram,ram,JohnJo10,special_teams,1,,,,,
player,201909290ram,ram,JohnJo10,st_pct,3%,,,,,
player,201909290ram,ram,DonaAa00,pos,DT,,,,,
player,201909290ram,ram,DonaAa00,offense,0,,,,,
player,201909290ram,ram,DonaAa00,off_pct,0%,,,,,
player,201909290ram,ram,DonaAa00,defense,65,,,,,
player,201909290ram,ram,DonaAa00,def_pct,88%,,,,,
player,201909290ram,ram,DonaAa00,special_teams,7,,,,,
player,201909290ram,ram,DonaAa00,st_pct,18%,,,,,
player,201909290ram,ram,PeteMa00,pos,CB,,,,,
player,201909290ram,ram,PeteMa00,offense,0,,,,,
player,201909290ram,ram,PeteMa00,off_pct,0%,,,,,
player,201909290ram,ram,PeteMa00,defense,64,,,,,
player,201909290ram,ram,PeteMa00,def_pct,86%,,,,,
player,201909290ram,ram,PeteMa00,special_teams,0,,,,,
player,201909290ram,ram,PeteMa00,st_pct,0%,,,,,
player,201909290ram,ram,FowlDa00,pos,LB,,,,,
player,201909290ram,ram,FowlDa00,offense,0,,,,,
player,201909290ram,ram,FowlDa00,off_pct,0%,,,,,
player,201909290ram,ram,FowlDa00,defense,63,,,,,
player,201909290ram,ram,FowlDa00,def_pct,85%,,,,,
player,201909290ram,ram,FowlDa00,special_teams,8,,,,,
player,201909290ram,ram,FowlDa00,st_pct,21%,,,,,
player,201909290ram,ram,BrocMi00,pos,DE,,,,,
player,201909290ram,ram,BrocMi00,offense,0,,,,,
player,201909290ram,ram,BrocMi00,off_pct,0%,,,,,
player,201909290ram,ram,BrocMi00,defense,57,,,,,
player,201909290ram,ram,BrocMi00,def_pct,77%,,,,,
player,201909290ram,ram,BrocMi00,special_teams,11,,,,,
player,201909290ram,ram,BrocMi00,st_pct,29%,,,,,
player,201909290ram,ram,MattCl99,pos,LB,,,,,
player,201909290ram,ram,MattCl99,offense,0,,,,,
player,201909290ram,ram,MattCl99,off_pct,0%,,,,,
player,201909290ram,ram,MattCl99,defense,48,,,,,
player,201909290ram,ram,MattCl99,def_pct,65%,,,,,
player,201909290ram,ram,MattCl99,special_teams,1,,,,,
player,201909290ram,ram,MattCl99,st_pct,3%,,,,,
player,201909290ram,ram,RobeNi00,pos,CB,,,,,
player,201909290ram,ram,RobeNi00,offense,0,,,,,
player,201909290ram,ram,RobeNi00,off_pct,0%,,,,,
player,201909290ram,ram,RobeNi00,defense,44,,,,,
player,201909290ram,ram,RobeNi00,def_pct,59%,,,,,
player,201909290ram,ram,RobeNi00,special_teams,8,,,,,
player,201909290ram,ram,RobeNi00,st_pct,21%,,,,,
player,201909290ram,ram,EbukSa00,pos,LB,,,,,
player,201909290ram,ram,EbukSa00,offense,0,,,,,
player,201909290ram,ram,EbukSa00,off_pct,0%,,,,,
player,201909290ram,ram,EbukSa00,defense,37,,,,,
player,201909290ram,ram,EbukSa00,def_pct,50%,,,,,
player,201909290ram,ram,EbukSa00,special_teams,13,,,,,
player,201909290ram,ram,EbukSa00,st_pct,34%,,,,,
player,201909290ram,ram,JoseSe00,pos,NT,,,,,
player,201909290ram,ram,JoseSe00,offense,0,,,,,
player,201909290ram,ram,JoseSe00,off_pct,0%,,,,,
player,201909290ram,ram,JoseSe00,defense,37,,,,,
player,201909290ram,ram,JoseSe00,def_pct,50%,,,,,
player,201909290ram,ram,JoseSe00,special_teams,11,,,,,
player,201909290ram,ram,JoseSe00,st_pct,29%,,,,,
player,201909290ram,ram,RappTa00,pos,SS,,,,,
player,201909290ram,ram,RappTa00,offense,0,,,,,
player,201909290ram,ram,RappTa00,off_pct,0%,,,,,
player,201909290ram,ram,RappTa00,defense,30,,,,,
player,201909290ram,ram,RappTa00,def_pct,41%,,,,,
player,201909290ram,ram,RappTa00,special_teams,12,,,,,
player,201909290ram,ram,RappTa00,st_pct,32%,,,,,
player,201909290ram,ram,FoxxMo00,pos,DE,,,,,
player,201909290ram,ram,FoxxMo00,offense,0,,,,,
player,201909290ram,ram,FoxxMo00,off_pct,0%,,,,,
player,201909290ram,ram,FoxxMo00,defense,19,,,,,
player,201909290ram,ram,FoxxMo00,def_pct,26%,,,,,
player,201909290ram,ram,FoxxMo00,special_teams,7,,,,,
player,201909290ram,ram,FoxxMo00,st_pct,18%,,,,,
player,201909290ram,ram,ReedTr01,pos,LB,,,,,
player,201909290ram,ram,ReedTr01,offense,0,,,,,
player,201909290ram,ram,ReedTr01,off_pct,0%,,,,,
player,201909290ram,ram,ReedTr01,defense,18,,,,,
player,201909290ram,ram,ReedTr01,def_pct,24%,,,,,
player,201909290ram,ram,ReedTr01,special_teams,28,,,,,
player,201909290ram,ram,ReedTr01,st_pct,74%,,,,,
player,201909290ram,ram,HageBr00,pos,LB,,,,,
player,201909290ram,ram,HageBr00,offense,0,,,,,
player,201909290ram,ram,HageBr00,off_pct,0%,,,,,
player,201909290ram,ram,HageBr00,defense,12,,,,,
player,201909290ram,ram,HageBr00,def_pct,16%,,,,,
player,201909290ram,ram,HageBr00,special_teams,4,,,,,
player,201909290ram,ram,HageBr00,st_pct,11%,,,,,
player,201909290ram,ram,HillTr01,pos,CB,,,,,
player,201909290ram,ram,HillTr01,offense,0,,,,,
player,201909290ram,ram,HillTr01,off_pct,0%,,,,,
player,201909290ram,ram,HillTr01,defense,11,,,,,
player,201909290ram,ram,HillTr01,def_pct,15%,,,,,
player,201909290ram,ram,HillTr01,special_teams,30,,,,,
player,201909290ram,ram,HillTr01,st_pct,79%,,,,,
player,201909290ram,ram,SmarTa00,pos,DT,,,,,
player,201909290ram,ram,SmarTa00,offense,0,,,,,
player,201909290ram,ram,SmarTa00,off_pct,0%,,,,,
player,201909290ram,ram,SmarTa00,defense,8,,,,,
player,201909290ram,ram,SmarTa00,def_pct,11%,,,,,
player,201909290ram,ram,SmarTa00,special_teams,4,,,,,
player,201909290ram,ram,SmarTa00,st_pct,11%,,,,,
player,201909290ram,ram,ChriMa00,pos,FS,,,,,
player,201909290ram,ram,ChriMa00,offense,0,,,,,
player,201909290ram,ram,ChriMa00,off_pct,0%,,,,,
player,201909290ram,ram,ChriMa00,defense,6,,,,,
player,201909290ram,ram,ChriMa00,def_pct,8%,,,,,
player,201909290ram,ram,ChriMa00,special_teams,31,,,,,
player,201909290ram,ram,ChriMa00,st_pct,82%,,,,,
player,201909290ram,ram,ScotNi01,pos,FS,,,,,
player,201909290ram,ram,ScotNi01,offense,0,,,,,
player,201909290ram,ram,ScotNi01,off_pct,0%,,,,,
player,201909290ram,ram,ScotNi01,defense,0,,,,,
player,201909290ram,ram,ScotNi01,def_pct,0%,,,,,
player,201909290ram,ram,ScotNi01,special_teams,30,,,,,
player,201909290ram,ram,ScotNi01,st_pct,79%,,,,,
player,201909290ram,ram,WillDa09,pos,CB,,,,,
player,201909290ram,ram,WillDa09,offense,0,,,,,
player,201909290ram,ram,WillDa09,off_pct,0%,,,,,
player,201909290ram,ram,WillDa09,defense,0,,,,,
player,201909290ram,ram,WillDa09,def_pct,0%,,,,,
player,201909290ram,ram,WillDa09,special_teams,24,,,,,
player,201909290ram,ram,WillDa09,st_pct,63%,,,,,
player,201909290ram,ram,HowaTr00,pos,LB,,,,,
player,201909290ram,ram,HowaTr00,offense,0,,,,,
player,201909290ram,ram,HowaTr00,off_pct,0%,,,,,
player,201909290ram,ram,HowaTr00,defense,0,,,,,
player,201909290ram,ram,HowaTr00,def_pct,0%,,,,,
player,201909290ram,ram,HowaTr00,special_teams,21,,,,,
player,201909290ram,ram,HowaTr00,st_pct,55%,,,,,
player,201909290ram,ram,PatrNa00,pos,LB,,,,,
player,201909290ram,ram,PatrNa00,offense,0,,,,,
player,201909290ram,ram,PatrNa00,off_pct,0%,,,,,
player,201909290ram,ram,PatrNa00,defense,0,,,,,
player,201909290ram,ram,PatrNa00,def_pct,0%,,,,,
player,201909290ram,ram,PatrNa00,special_teams,20,,,,,
player,201909290ram,ram,PatrNa00,st_pct,53%,,,,,
player,201909290ram,ram,ZuerGr00,pos,K,,,,,
player,201909290ram,ram,ZuerGr00,offense,0,,,,,
player,201909290ram,ram,ZuerGr00,off_pct,0%,,,,,
player,201909290ram,ram,ZuerGr00,defense,0,,,,,
player,201909290ram,ram,ZuerGr00,def_pct,0%,,,,,
player,201909290ram,ram,ZuerGr00,special_teams,15,,,,,
player,201909290ram,ram,ZuerGr00,st_pct,40%,,,,,
player,201909290ram,ram,NatsJo00,pos,WR,,,,,
player,201909290ram,ram,NatsJo00,offense,0,,,,,
player,201909290ram,ram,NatsJo00,off_pct,0%,,,,,
player,201909290ram,ram,NatsJo00,defense,0,,,,,
player,201909290ram,ram,NatsJo00,def_pct,0%,,,,,
player,201909290ram,ram,NatsJo00,special_teams,12,,,,,
player,201909290ram,ram,NatsJo00,st_pct,32%,,,,,
player,201909290ram,ram,ThomMi04,pos,WR,,,,,
player,201909290ram,ram,ThomMi04,offense,0,,,,,
player,201909290ram,ram,ThomMi04,off_pct,0%,,,,,
player,201909290ram,ram,ThomMi04,defense,0,,,,,
player,201909290ram,ram,ThomMi04,def_pct,0%,,,,,
player,201909290ram,ram,ThomMi04,special_teams,10,,,,,
player,201909290ram,ram,ThomMi04,st_pct,26%,,,,,
player,201909290ram,ram,HendDa00,pos,RB,,,,,
player,201909290ram,ram,HendDa00,offense,0,,,,,
player,201909290ram,ram,HendDa00,off_pct,0%,,,,,
player,201909290ram,ram,HendDa00,defense,0,,,,,
player,201909290ram,ram,HendDa00,def_pct,0%,,,,,
player,201909290ram,ram,HendDa00,special_teams,9,,,,,
player,201909290ram,ram,HendDa00,st_pct,24%,,,,,
player,201909290ram,ram,McQuJa00,pos,LS,,,,,
player,201909290ram,ram,McQuJa00,offense,0,,,,,
player,201909290ram,ram,McQuJa00,off_pct,0%,,,,,
player,201909290ram,ram,McQuJa00,defense,0,,,,,
player,201909290ram,ram,McQuJa00,def_pct,0%,,,,,
player,201909290ram,ram,McQuJa00,special_teams,8,,,,,
player,201909290ram,ram,McQuJa00,st_pct,21%,,,,,
player,201909290ram,ram,HekkJo00,pos,P,,,,,
player,201909290ram,ram,HekkJo00,offense,0,,,,,
player,201909290ram,ram,HekkJo00,off_pct,0%,,,,,
player,201909290ram,ram,HekkJo00,defense,0,,,,,
player,201909290ram,ram,HekkJo00,def_pct,0%,,,,,
player,201909290ram,ram,HekkJo00,special_teams,8,,,,,
player,201909290ram,ram,HekkJo00,st_pct,21%,,,,,
player,201909290ram,ram,EdwaDa01,pos,T,,,,,
player,201909290ram,ram,EdwaDa01,offense,0,,,,,
player,201909290ram,ram,EdwaDa01,off_pct,0%,,,,,
player,201909290ram,ram,EdwaDa01,defense,0,,,,,
player,201909290ram,ram,EdwaDa01,def_pct,0%,,,,,
player,201909290ram,ram,EdwaDa01,special_teams,7,,,,,
player,201909290ram,ram,EdwaDa01,st_pct,18%,,,,,
player,201909290ram,ram,DembJa00,pos,G,,,,,
player,201909290ram,ram,DembJa00,offense,0,,,,,
player,201909290ram,ram,DembJa00,off_pct,0%,,,,,
player,201909290ram,ram,DembJa00,defense,0,,,,,
player,201909290ram,ram,DembJa00,def_pct,0%,,,,,
player,201909290ram,ram,DembJa00,special_teams,7,,,,,
player,201909290ram,ram,DembJa00,st_pct,18%,,,,,
player,201909290ram,tam,SmitDo02,pos,T,,,,,
player,201909290ram,tam,SmitDo02,offense,74,,,,,
player,201909290ram,tam,SmitDo02,off_pct,100%,,,,,
player,201909290ram,tam,SmitDo02,defense,0,,,,,
player,201909290ram,tam,SmitDo02,def_pct,0%,,,,,
player,201909290ram,tam,SmitDo02,special_teams,10,,,,,
player,201909290ram,tam,SmitDo02,st_pct,26%,,,,,
player,201909290ram,tam,MarpAl00,pos,G,,,,,
player,201909290ram,tam,MarpAl00,offense,74,,,,,
player,201909290ram,tam,MarpAl00,off_pct,100%,,,,,
player,201909290ram,tam,MarpAl00,defense,0,,,,,
player,201909290ram,tam,MarpAl00,def_pct,0%,,,,,
player,201909290ram,tam,MarpAl00,special_teams,10,,,,,
player,201909290ram,tam,MarpAl00,st_pct,26%,,,,,
player,201909290ram,tam,CappAl00,pos,G,,,,,
player,201909290ram,tam,CappAl00,offense,74,,,,,
player,201909290ram,tam,CappAl00,off_pct,100%,,,,,
player,201909290ram,tam,CappAl00,defense,0,,,,,
player,201909290ram,tam,CappAl00,def_pct,0%,,,,,
player,201909290ram,tam,CappAl00,special_teams,10,,,,,
player,201909290ram,tam,CappAl00,st_pct,26%,,,,,
player,201909290ram,tam,WinsJa00,pos,QB,,,,,
player,201909290ram,tam,WinsJa00,offense,74,,,,,
player,201909290ram,tam,WinsJa00,off_pct,100%,,,,,
player,201909290ram,tam,WinsJa00,defense,0,,,,,
player,201909290ram,tam,WinsJa00,def_pct,0%,,,,,
player,201909290ram,tam,WinsJa00,special_teams,0,,,,,
player,201909290ram,tam,WinsJa00,st_pct,0%,,,,,
player,201909290ram,tam,JensRy00,pos,C,,,,,
player,201909290ram,tam,JensRy00,offense,74,,,,,
player,201909290ram,tam,JensRy00,off_pct,100%,,,,,
player,201909290ram,tam,JensRy00,defense,0,,,,,
player,201909290ram,tam,JensRy00,def_pct,0%,,,,,
player,201909290ram,tam,JensRy00,special_teams,0,,,,,
player,201909290ram,tam,JensRy00,st_pct,0%,,,,,
player,201909290ram,tam,DotsDe00,pos,T,,,,,
player,201909290ram,tam,DotsDe00,offense,74,,,,,
player,201909290ram,tam,DotsDe00,off_pct,100%,,,,,
player,201909290ram,tam,DotsDe00,defense,0,,,,,
player,201909290ram,tam,DotsDe00,def_pct,0%,,,,,
player,201909290ram,tam,DotsDe00,special_teams,0,,,,,
player,201909290ram,tam,DotsDe00,st_pct,0%,,,,,
player,201909290ram,tam,GodwCh00,pos,WR,,,,,
player,201909290ram,tam,GodwCh00,offense,70,,,,,
player,201909290ram,tam,GodwCh00,off_pct,95%,,,,,
player,201909290ram,tam,GodwCh00,defense,0,,,,,
player,201909290ram,tam,GodwCh00,def_pct,0%,,,,,
player,201909290ram,tam,GodwCh00,special_teams,0,,,,,
player,201909290ram,tam,GodwCh00,st_pct,0%,,,,,
player,201909290ram,tam,EvanMi00,pos,WR,,,,,
player,201909290ram,tam,EvanMi00,offense,67,,,,,
player,201909290ram,tam,EvanMi00,off_pct,91%,,,,,
player,201909290ram,tam,EvanMi00,defense,0,,,,,
player,201909290ram,tam,EvanMi00,def_pct,0%,,,,,
player,201909290ram,tam,EvanMi00,special_teams,0,,,,,
player,201909290ram,tam,EvanMi00,st_pct,0%,,,,,
player,201909290ram,tam,HowaO.00,pos,TE,,,,,
player,201909290ram,tam,HowaO.00,offense,65,,,,,
player,201909290ram,tam,HowaO.00,off_pct,88%,,,,,
player,201909290ram,tam,HowaO.00,defense,0,,,,,
player,201909290ram,tam,HowaO.00,def_pct,0%,,,,,
player,201909290ram,tam,HowaO.00,special_teams,10,,,,,
player,201909290ram,tam,HowaO.00,st_pct,26%,,,,,
player,201909290ram,tam,JoneRo01,pos,RB,,,,,
player,201909290ram,tam,JoneRo01,offense,36,,,,,
player,201909290ram,tam,JoneRo01,off_pct,49%,,,,,
player,201909290ram,tam,JoneRo01,defense,0,,,,,
player,201909290ram,tam,JoneRo01,def_pct,0%,,,,,
player,201909290ram,tam,JoneRo01,special_teams,0,,,,,
player,201909290ram,tam,JoneRo01,st_pct,0%,,,,,
player,201909290ram,tam,WilsJe00,pos,WR,,,,,
player,201909290ram,tam,WilsJe00,offense,35,,,,,
player,201909290ram,tam,WilsJe00,off_pct,47%,,,,,
player,201909290ram,tam,WilsJe00,defense,0,,,,,
player,201909290ram,tam,WilsJe00,def_pct,0%,,,,,
player,201909290ram,tam,WilsJe00,special_teams,3,,,,,
player,201909290ram,tam,WilsJe00,st_pct,8%,,,,,
player,201909290ram,tam,AuclAn00,pos,TE,,,,,
player,201909290ram,tam,AuclAn00,offense,23,,,,,
player,201909290ram,tam,AuclAn00,off_pct,31%,,,,,
player,201909290ram,tam,AuclAn00,defense,0,,,,,
player,201909290ram,tam,AuclAn00,def_pct,0%,,,,,
player,201909290ram,tam,AuclAn00,special_teams,20,,,,,
player,201909290ram,tam,AuclAn00,st_pct,53%,,,,,
player,201909290ram,tam,OgunDa00,pos,RB,,,,,
player,201909290ram,tam,OgunDa00,offense,21,,,,,
player,201909290ram,tam,OgunDa00,off_pct,28%,,,,,
player,201909290ram,tam,OgunDa00,defense,0,,,,,
player,201909290ram,tam,OgunDa00,def_pct,0%,,,,,
player,201909290ram,tam,OgunDa00,special_teams,21,,,,,
player,201909290ram,tam,OgunDa00,st_pct,55%,,,,,
player,201909290ram,tam,BarbPe01,pos,RB,,,,,
player,201909290ram,tam,BarbPe01,offense,19,,,,,
player,201909290ram,tam,BarbPe01,off_pct,26%,,,,,
player,201909290ram,tam,BarbPe01,defense,0,,,,,
player,201909290ram,tam,BarbPe01,def_pct,0%,,,,,
player,201909290ram,tam,BarbPe01,special_teams,0,,,,,
player,201909290ram,tam,BarbPe01,st_pct,0%,,,,,
player,201909290ram,tam,BratCa00,pos,TE,,,,,
player,201909290ram,tam,BratCa00,offense,18,,,,,
player,201909290ram,tam,BratCa00,off_pct,24%,,,,,
player,201909290ram,tam,BratCa00,defense,0,,,,,
player,201909290ram,tam,BratCa00,def_pct,0%,,,,,
player,201909290ram,tam,BratCa00,special_teams,0,,,,,
player,201909290ram,tam,BratCa00,st_pct,0%,,,,,
player,201909290ram,tam,MillSc01,pos,WR,,,,,
player,201909290ram,tam,MillSc01,offense,8,,,,,
player,201909290ram,tam,MillSc01,off_pct,11%,,,,,
player,201909290ram,tam,MillSc01,defense,0,,,,,
player,201909290ram,tam,MillSc01,def_pct,0%,,,,,
player,201909290ram,tam,MillSc01,special_teams,0,,,,,
player,201909290ram,tam,MillSc01,st_pct,0%,,,,,
player,201909290ram,tam,PerrBr02,pos,WR,,,,,
player,201909290ram,tam,PerrBr02,offense,5,,,,,
player,201909290ram,tam,PerrBr02,off_pct,7%,,,,,
player,201909290ram,tam,PerrBr02,defense,0,,,,,
