game,2019,8,20191027,201910270chi,sdg,"Los Angeles Chargers",17,chi,"Chicago Bears",16
player,201910270chi,chi,GabrTa00,pos,WR,,,,,
player,201910270chi,chi,GabrTa00,offense,61,,,,,
player,201910270chi,chi,GabrTa00,off_pct,74%,,,,,
player,201910270chi,chi,GabrTa00,defense,0,,,,,
player,201910270chi,chi,GabrTa00,def_pct,0%,,,,,
player,201910270chi,chi,GabrTa00,special_teams,0,,,,,
player,201910270chi,chi,GabrTa00,st_pct,0%,,,,,
player,201910270chi,chi,MontDa01,pos,RB,,,,,
player,201910270chi,chi,MontDa01,offense,60,,,,,
player,201910270chi,chi,MontDa01,off_pct,73%,,,,,
player,201910270chi,chi,MontDa01,defense,0,,,,,
player,201910270chi,chi,MontDa01,def_pct,0%,,,,,
player,201910270chi,chi,MontDa01,special_teams,0,,,,,
player,201910270chi,chi,MontDa01,st_pct,0%,,,,,
player,201910270chi,chi,BurtTr01,pos,TE,,,,,
player,201910270chi,chi,BurtTr01,offense,49,,,,,
player,201910270chi,chi,BurtTr01,off_pct,60%,,,,,
player,201910270chi,chi,BurtTr01,defense,0,,,,,
player,201910270chi,chi,BurtTr01,def_pct,0%,,,,,
player,201910270chi,chi,BurtTr01,special_teams,2,,,,,
player,201910270chi,chi,BurtTr01,st_pct,8%,,,,,
player,201910270chi,chi,MillAn02,pos,WR,,,,,
player,201910270chi,chi,MillAn02,offense,42,,,,,
player,201910270chi,chi,MillAn02,off_pct,51%,,,,,
player,201910270chi,chi,MillAn02,defense,0,,,,,
player,201910270chi,chi,MillAn02,def_pct,0%,,,,,
player,201910270chi,chi,MillAn02,special_teams,4,,,,,
player,201910270chi,chi,MillAn02,st_pct,15%,,,,,
player,201910270chi,chi,HoltJ.01,pos,TE,,,,,
player,201910270chi,chi,HoltJ.01,offense,29,,,,,
player,201910270chi,chi,HoltJ.01,off_pct,35%,,,,,
player,201910270chi,chi,HoltJ.01,defense,0,,,,,
player,201910270chi,chi,HoltJ.01,def_pct,0%,,,,,
player,201910270chi,chi,HoltJ.01,special_teams,8,,,,,
player,201910270chi,chi,HoltJ.01,st_pct,31%,,,,,
player,201910270chi,chi,WimsJa00,pos,WR,,,,,
player,201910270chi,chi,WimsJa00,offense,19,,,,,
player,201910270chi,chi,WimsJa00,off_pct,23%,,,,,
player,201910270chi,chi,WimsJa00,defense,0,,,,,
player,201910270chi,chi,WimsJa00,def_pct,0%,,,,,
player,201910270chi,chi,WimsJa00,special_teams,6,,,,,
player,201910270chi,chi,WimsJa00,st_pct,23%,,,,,
player,201910270chi,chi,LucaCo01,pos,T,,,,,
player,201910270chi,chi,LucaCo01,offense,17,,,,,
player,201910270chi,chi,LucaCo01,off_pct,21%,,,,,
player,201910270chi,chi,LucaCo01,defense,0,,,,,
player,201910270chi,chi,LucaCo01,def_pct,0%,,,,,
player,201910270chi,chi,LucaCo01,special_teams,6,,,,,
player,201910270chi,chi,LucaCo01,st_pct,23%,,,,,
player,201910270chi,chi,CoheTa00,pos,RB,,,,,
player,201910270chi,chi,CoheTa00,offense,17,,,,,
player,201910270chi,chi,CoheTa00,off_pct,21%,,,,,
player,201910270chi,chi,CoheTa00,defense,0,,,,,
player,201910270chi,chi,CoheTa00,def_pct,0%,,,,,
player,201910270chi,chi,CoheTa00,special_teams,5,,,,,
player,201910270chi,chi,CoheTa00,st_pct,19%,,,,,
player,201910270chi,chi,ShahAd00,pos,TE,,,,,
player,201910270chi,chi,ShahAd00,offense,16,,,,,
player,201910270chi,chi,ShahAd00,off_pct,20%,,,,,
player,201910270chi,chi,ShahAd00,defense,0,,,,,
player,201910270chi,chi,ShahAd00,def_pct,0%,,,,,
player,201910270chi,chi,ShahAd00,special_teams,10,,,,,
player,201910270chi,chi,ShahAd00,st_pct,38%,,,,,
player,201910270chi,chi,PattCo00,pos,WR,,,,,
player,201910270chi,chi,PattCo00,offense,15,,,,,
player,201910270chi,chi,PattCo00,off_pct,18%,,,,,
player,201910270chi,chi,PattCo00,defense,0,,,,,
player,201910270chi,chi,PattCo00,def_pct,0%,,,,,
player,201910270chi,chi,PattCo00,special_teams,11,,,,,
player,201910270chi,chi,PattCo00,st_pct,42%,,,,,
player,201910270chi,chi,DaviMi01,pos,RB,,,,,
player,201910270chi,chi,DaviMi01,offense,11,,,,,
player,201910270chi,chi,DaviMi01,off_pct,13%,,,,,
player,201910270chi,chi,DaviMi01,defense,0,,,,,
player,201910270chi,chi,DaviMi01,def_pct,0%,,,,,
player,201910270chi,chi,DaviMi01,special_teams,7,,,,,
player,201910270chi,chi,DaviMi01,st_pct,27%,,,,,
player,201910270chi,chi,BrauBe00,pos,TE,,,,,
player,201910270chi,chi,BrauBe00,offense,1,,,,,
player,201910270chi,chi,BrauBe00,off_pct,1%,,,,,
player,201910270chi,chi,BrauBe00,defense,0,,,,,
player,201910270chi,chi,BrauBe00,def_pct,0%,,,,,
player,201910270chi,chi,BrauBe00,special_teams,15,,,,,
player,201910270chi,chi,BrauBe00,st_pct,58%,,,,,
player,201910270chi,chi,FullKy00,pos,CB,,,,,
player,201910270chi,chi,FullKy00,offense,0,,,,,
player,201910270chi,chi,FullKy00,off_pct,0%,,,,,
player,201910270chi,chi,FullKy00,defense,45,,,,,
player,201910270chi,chi,FullKy00,def_pct,100%,,,,,
player,201910270chi,chi,FullKy00,special_teams,5,,,,,
player,201910270chi,chi,FullKy00,st_pct,19%,,,,,
player,201910270chi,chi,TrevDa00,pos,LB,,,,,
player,201910270chi,chi,TrevDa00,offense,0,,,,,
player,201910270chi,chi,TrevDa00,off_pct,0%,,,,,
player,201910270chi,chi,TrevDa00,defense,45,,,,,
player,201910270chi,chi,TrevDa00,def_pct,100%,,,,,
player,201910270chi,chi,TrevDa00,special_teams,5,,,,,
player,201910270chi,chi,TrevDa00,st_pct,19%,,,,,
player,201910270chi,chi,JackEd01,pos,FS,,,,,
player,201910270chi,chi,JackEd01,offense,0,,,,,
player,201910270chi,chi,JackEd01,off_pct,0%,,,,,
player,201910270chi,chi,JackEd01,defense,45,,,,,
player,201910270chi,chi,JackEd01,def_pct,100%,,,,,
player,201910270chi,chi,JackEd01,special_teams,1,,,,,
player,201910270chi,chi,JackEd01,st_pct,4%,,,,,
player,201910270chi,chi,ClinHa00,pos,SS,,,,,
player,201910270chi,chi,ClinHa00,offense,0,,,,,
player,201910270chi,chi,ClinHa00,off_pct,0%,,,,,
player,201910270chi,chi,ClinHa00,defense,45,,,,,
player,201910270chi,chi,ClinHa00,def_pct,100%,,,,,
player,201910270chi,chi,ClinHa00,special_teams,0,,,,,
player,201910270chi,chi,ClinHa00,st_pct,0%,,,,,
player,201910270chi,chi,AmukPr00,pos,CB,,,,,
player,201910270chi,chi,AmukPr00,offense,0,,,,,
player,201910270chi,chi,AmukPr00,off_pct,0%,,,,,
player,201910270chi,chi,AmukPr00,defense,44,,,,,
player,201910270chi,chi,AmukPr00,def_pct,98%,,,,,
player,201910270chi,chi,AmukPr00,special_teams,1,,,,,
player,201910270chi,chi,AmukPr00,st_pct,4%,,,,,
player,201910270chi,chi,MackKh00,pos,LB,,,,,
player,201910270chi,chi,MackKh00,offense,0,,,,,
player,201910270chi,chi,MackKh00,off_pct,0%,,,,,
player,201910270chi,chi,MackKh00,defense,43,,,,,
player,201910270chi,chi,MackKh00,def_pct,96%,,,,,
player,201910270chi,chi,MackKh00,special_teams,1,,,,,
player,201910270chi,chi,MackKh00,st_pct,4%,,,,,
player,201910270chi,chi,FloyLe00,pos,LB,,,,,
player,201910270chi,chi,FloyLe00,offense,0,,,,,
player,201910270chi,chi,FloyLe00,off_pct,0%,,,,,
player,201910270chi,chi,FloyLe00,defense,42,,,,,
player,201910270chi,chi,FloyLe00,def_pct,93%,,,,,
player,201910270chi,chi,FloyLe00,special_teams,1,,,,,
player,201910270chi,chi,FloyLe00,st_pct,4%,,,,,
player,201910270chi,chi,SmitRo07,pos,LB,,,,,
player,201910270chi,chi,SmitRo07,offense,0,,,,,
player,201910270chi,chi,SmitRo07,off_pct,0%,,,,,
player,201910270chi,chi,SmitRo07,defense,40,,,,,
player,201910270chi,chi,SmitRo07,def_pct,89%,,,,,
player,201910270chi,chi,SmitRo07,special_teams,3,,,,,
player,201910270chi,chi,SmitRo07,st_pct,12%,,,,,
player,201910270chi,chi,SkriBu00,pos,CB,,,,,
player,201910270chi,chi,SkriBu00,offense,0,,,,,
player,201910270chi,chi,SkriBu00,off_pct,0%,,,,,
player,201910270chi,chi,SkriBu00,defense,38,,,,,
player,201910270chi,chi,SkriBu00,def_pct,84%,,,,,
player,201910270chi,chi,SkriBu00,special_teams,5,,,,,
player,201910270chi,chi,SkriBu00,st_pct,19%,,,,,
player,201910270chi,chi,GoldEd00,pos,NT,,,,,
player,201910270chi,chi,GoldEd00,offense,0,,,,,
player,201910270chi,chi,GoldEd00,off_pct,0%,,,,,
player,201910270chi,chi,GoldEd00,defense,27,,,,,
player,201910270chi,chi,GoldEd00,def_pct,60%,,,,,
player,201910270chi,chi,GoldEd00,special_teams,4,,,,,
player,201910270chi,chi,GoldEd00,st_pct,15%,,,,,
player,201910270chi,chi,NichBi00,pos,DT,,,,,
player,201910270chi,chi,NichBi00,offense,0,,,,,
player,201910270chi,chi,NichBi00,off_pct,0%,,,,,
player,201910270chi,chi,NichBi00,defense,23,,,,,
player,201910270chi,chi,NichBi00,def_pct,51%,,,,,
player,201910270chi,chi,NichBi00,special_teams,0,,,,,
player,201910270chi,chi,NichBi00,st_pct,0%,,,,,
player,201910270chi,chi,RobeRo00,pos,DT,,,,,
player,201910270chi,chi,RobeRo00,offense,0,,,,,
player,201910270chi,chi,RobeRo00,off_pct,0%,,,,,
player,201910270chi,chi,RobeRo00,defense,19,,,,,
player,201910270chi,chi,RobeRo00,def_pct,42%,,,,,
player,201910270chi,chi,RobeRo00,special_teams,15,,,,,
player,201910270chi,chi,RobeRo00,st_pct,58%,,,,,
player,201910270chi,chi,WillNi01,pos,DT,,,,,
player,201910270chi,chi,WillNi01,offense,0,,,,,
player,201910270chi,chi,WillNi01,off_pct,0%,,,,,
player,201910270chi,chi,WillNi01,defense,17,,,,,
player,201910270chi,chi,WillNi01,def_pct,38%,,,,,
player,201910270chi,chi,WillNi01,special_teams,5,,,,,
player,201910270chi,chi,WillNi01,st_pct,19%,,,,,
player,201910270chi,chi,LyncAa00,pos,LB,,,,,
player,201910270chi,chi,LyncAa00,offense,0,,,,,
player,201910270chi,chi,LyncAa00,off_pct,0%,,,,,
player,201910270chi,chi,LyncAa00,defense,15,,,,,
player,201910270chi,chi,LyncAa00,def_pct,33%,,,,,
player,201910270chi,chi,LyncAa00,special_teams,0,,,,,
player,201910270chi,chi,LyncAa00,st_pct,0%,,,,,
player,201910270chi,chi,BushDe00,pos,SS,,,,,
player,201910270chi,chi,BushDe00,offense,0,,,,,
player,201910270chi,chi,BushDe00,off_pct,0%,,,,,
player,201910270chi,chi,BushDe00,defense,5,,,,,
player,201910270chi,chi,BushDe00,def_pct,11%,,,,,
player,201910270chi,chi,BushDe00,special_teams,16,,,,,
player,201910270chi,chi,BushDe00,st_pct,62%,,,,,
player,201910270chi,chi,IrviIs00,pos,LB,,,,,
player,201910270chi,chi,IrviIs00,offense,0,,,,,
player,201910270chi,chi,IrviIs00,off_pct,0%,,,,,
player,201910270chi,chi,IrviIs00,defense,1,,,,,
player,201910270chi,chi,IrviIs00,def_pct,2%,,,,,
player,201910270chi,chi,IrviIs00,special_teams,4,,,,,
player,201910270chi,chi,IrviIs00,st_pct,15%,,,,,
player,201910270chi,chi,AndeAb00,pos,DE,,,,,
player,201910270chi,chi,AndeAb00,offense,0,,,,,
player,201910270chi,chi,AndeAb00,off_pct,0%,,,,,
player,201910270chi,chi,AndeAb00,defense,1,,,,,
player,201910270chi,chi,AndeAb00,def_pct,2%,,,,,
player,201910270chi,chi,AndeAb00,special_teams,4,,,,,
player,201910270chi,chi,AndeAb00,st_pct,15%,,,,,
player,201910270chi,chi,McMaSh99,pos,FS,,,,,
player,201910270chi,chi,McMaSh99,offense,0,,,,,
player,201910270chi,chi,McMaSh99,off_pct,0%,,,,,
player,201910270chi,chi,McMaSh99,defense,0,,,,,
player,201910270chi,chi,McMaSh99,def_pct,0%,,,,,
player,201910270chi,chi,McMaSh99,special_teams,19,,,,,
player,201910270chi,chi,McMaSh99,st_pct,73%,,,,,
player,201910270chi,chi,KwiaNi00,pos,LB,,,,,
player,201910270chi,chi,KwiaNi00,offense,0,,,,,
player,201910270chi,chi,KwiaNi00,off_pct,0%,,,,,
player,201910270chi,chi,KwiaNi00,defense,0,,,,,
player,201910270chi,chi,KwiaNi00,def_pct,0%,,,,,
player,201910270chi,chi,KwiaNi00,special_teams,19,,,,,
player,201910270chi,chi,KwiaNi00,st_pct,73%,,,,,
player,201910270chi,chi,IyieJo00,pos,LB,,,,,
player,201910270chi,chi,IyieJo00,offense,0,,,,,
player,201910270chi,chi,IyieJo00,off_pct,0%,,,,,
player,201910270chi,chi,IyieJo00,defense,0,,,,,
player,201910270chi,chi,IyieJo00,def_pct,0%,,,,,
player,201910270chi,chi,IyieJo00,special_teams,19,,,,,
player,201910270chi,chi,IyieJo00,st_pct,73%,,,,,
player,201910270chi,chi,HousDe00,pos,FS,,,,,
player,201910270chi,chi,HousDe00,offense,0,,,,,
player,201910270chi,chi,HousDe00,off_pct,0%,,,,,
player,201910270chi,chi,HousDe00,defense,0,,,,,
player,201910270chi,chi,HousDe00,def_pct,0%,,,,,
player,201910270chi,chi,HousDe00,special_teams,19,,,,,
player,201910270chi,chi,HousDe00,st_pct,73%,,,,,
player,201910270chi,chi,PineEd00,pos,K,,,,,
player,201910270chi,chi,PineEd00,offense,0,,,,,
player,201910270chi,chi,PineEd00,off_pct,0%,,,,,
player,201910270chi,chi,PineEd00,defense,0,,,,,
player,201910270chi,chi,PineEd00,def_pct,0%,,,,,
player,201910270chi,chi,PineEd00,special_teams,10,,,,,
player,201910270chi,chi,PineEd00,st_pct,38%,,,,,
player,201910270chi,chi,ScalPa00,pos,LS,,,,,
player,201910270chi,chi,ScalPa00,offense,0,,,,,
player,201910270chi,chi,ScalPa00,off_pct,0%,,,,,
player,201910270chi,chi,ScalPa00,defense,0,,,,,
player,201910270chi,chi,ScalPa00,def_pct,0%,,,,,
player,201910270chi,chi,ScalPa00,special_teams,9,,,,,
player,201910270chi,chi,ScalPa00,st_pct,35%,,,,,
player,201910270chi,chi,ODonPa00,pos,P,,,,,
player,201910270chi,chi,ODonPa00,offense,0,,,,,
player,201910270chi,chi,ODonPa00,off_pct,0%,,,,,
player,201910270chi,chi,ODonPa00,defense,0,,,,,
player,201910270chi,chi,ODonPa00,def_pct,0%,,,,,
player,201910270chi,chi,ODonPa00,special_teams,9,,,,,
player,201910270chi,chi,ODonPa00,st_pct,35%,,,,,
player,201910270chi,chi,ToliKe00,pos,CB,,,,,
player,201910270chi,chi,ToliKe00,offense,0,,,,,
player,201910270chi,chi,ToliKe00,off_pct,0%,,,,,
player,201910270chi,chi,ToliKe00,defense,0,,,,,
player,201910270chi,chi,ToliKe00,def_pct,0%,,,,,
player,201910270chi,chi,ToliKe00,special_teams,8,,,,,
player,201910270chi,chi,ToliKe00,st_pct,31%,,,,,
player,201910270chi,sdg,QuesSc00,pos,C,,,,,
player,201910270chi,sdg,QuesSc00,offense,45,,,,,
player,201910270chi,sdg,QuesSc00,off_pct,100%,,,,,
player,201910270chi,sdg,QuesSc00,defense,0,,,,,
player,201910270chi,sdg,QuesSc00,def_pct,0%,,,,,
player,201910270chi,sdg,QuesSc00,special_teams,4,,,,,
player,201910270chi,sdg,QuesSc00,st_pct,15%,,,,,
player,201910270chi,sdg,SchoMi00,pos,G,,,,,
player,201910270chi,sdg,SchoMi00,offense,45,,,,,
player,201910270chi,sdg,SchoMi00,off_pct,100%,,,,,
player,201910270chi,sdg,SchoMi00,defense,0,,,,,
player,201910270chi,sdg,SchoMi00,def_pct,0%,,,,,
player,201910270chi,sdg,SchoMi00,special_teams,4,,,,,
player,201910270chi,sdg,SchoMi00,st_pct,15%,,,,,
player,201910270chi,sdg,FeenDa00,pos,G,,,,,
player,201910270chi,sdg,FeenDa00,offense,45,,,,,
player,201910270chi,sdg,FeenDa00,off_pct,100%,,,,,
player,201910270chi,sdg,FeenDa00,defense,0,,,,,
player,201910270chi,sdg,FeenDa00,def_pct,0%,,,,,
player,201910270chi,sdg,FeenDa00,special_teams,4,,,,,
player,201910270chi,sdg,FeenDa00,st_pct,15%,,,,,
player,201910270chi,sdg,RivePh00,pos,QB,,,,,
player,201910270chi,sdg,RivePh00,offense,45,,,,,
player,201910270chi,sdg,RivePh00,off_pct,100%,,,,,
player,201910270chi,sdg,RivePh00,defense,0,,,,,
player,201910270chi,sdg,RivePh00,def_pct,0%,,,,,
player,201910270chi,sdg,RivePh00,special_teams,0,,,,,
player,201910270chi,sdg,RivePh00,st_pct,0%,,,,,
player,201910270chi,sdg,WillMi07,pos,WR,,,,,
player,201910270chi,sdg,WillMi07,offense,43,,,,,
player,201910270chi,sdg,WillMi07,off_pct,96%,,,,,
player,201910270chi,sdg,WillMi07,defense,0,,,,,
player,201910270chi,sdg,WillMi07,def_pct,0%,,,,,
player,201910270chi,sdg,WillMi07,special_teams,0,,,,,
player,201910270chi,sdg,WillMi07,st_pct,0%,,,,,
player,201910270chi,sdg,HenrHu00,pos,TE,,,,,
player,201910270chi,sdg,HenrHu00,offense,39,,,,,
player,201910270chi,sdg,HenrHu00,off_pct,87%,,,,,
player,201910270chi,sdg,HenrHu00,defense,0,,,,,
player,201910270chi,sdg,HenrHu00,def_pct,0%,,,,,
player,201910270chi,sdg,HenrHu00,special_teams,0,,,,,
player,201910270chi,sdg,HenrHu00,st_pct,0%,,,,,
player,201910270chi,sdg,TeviSa00,pos,T,,,,,
player,201910270chi,sdg,TeviSa00,offense,38,,,,,
player,201910270chi,sdg,TeviSa00,off_pct,84%,,,,,
player,201910270chi,sdg,TeviSa00,defense,0,,,,,
player,201910270chi,sdg,TeviSa00,def_pct,0%,,,,,
player,201910270chi,sdg,TeviSa00,special_teams,4,,,,,
player,201910270chi,sdg,TeviSa00,st_pct,15%,,,,,
player,201910270chi,sdg,PattAn00,pos,WR,,,,,
player,201910270chi,sdg,PattAn00,offense,37,,,,,
player,201910270chi,sdg,PattAn00,off_pct,82%,,,,,
player,201910270chi,sdg,PattAn00,defense,0,,,,,
player,201910270chi,sdg,PattAn00,def_pct,0%,,,,,
player,201910270chi,sdg,PattAn00,special_teams,4,,,,,
player,201910270chi,sdg,PattAn00,st_pct,15%,,,,,
player,201910270chi,sdg,OkunRu20,pos,T,,,,,
player,201910270chi,sdg,OkunRu20,offense,36,,,,,
player,201910270chi,sdg,OkunRu20,off_pct,80%,,,,,
player,201910270chi,sdg,OkunRu20,defense,0,,,,,
player,201910270chi,sdg,OkunRu20,def_pct,0%,,,,,
player,201910270chi,sdg,OkunRu20,special_teams,0,,,,,
player,201910270chi,sdg,OkunRu20,st_pct,0%,,,,,
player,201910270chi,sdg,AlleKe00,pos,WR,,,,,
player,201910270chi,sdg,AlleKe00,offense,31,,,,,
player,201910270chi,sdg,AlleKe00,off_pct,69%,,,,,
player,201910270chi,sdg,AlleKe00,defense,0,,,,,
player,201910270chi,sdg,AlleKe00,def_pct,0%,,,,,
player,201910270chi,sdg,AlleKe00,special_teams,0,,,,,
player,201910270chi,sdg,AlleKe00,st_pct,0%,,,,,
player,201910270chi,sdg,GordMe00,pos,RB,,,,,
player,201910270chi,sdg,GordMe00,offense,25,,,,,
player,201910270chi,sdg,GordMe00,off_pct,56%,,,,,
player,201910270chi,sdg,GordMe00,defense,0,,,,,
player,201910270chi,sdg,GordMe00,def_pct,0%,,,,,
player,201910270chi,sdg,GordMe00,special_teams,0,,,,,
player,201910270chi,sdg,GordMe00,st_pct,0%,,,,,
player,201910270chi,sdg,EkelAu00,pos,RB,,,,,
player,201910270chi,sdg,EkelAu00,offense,24,,,,,
player,201910270chi,sdg,EkelAu00,off_pct,53%,,,,,
player,201910270chi,sdg,EkelAu00,defense,0,,,,,
player,201910270chi,sdg,EkelAu00,def_pct,0%,,,,,
player,201910270chi,sdg,EkelAu00,special_teams,0,,,,,
player,201910270chi,sdg,EkelAu00,st_pct,0%,,,,,
player,201910270chi,sdg,ScotTr01,pos,T,,,,,
player,201910270chi,sdg,ScotTr01,offense,16,,,,,
player,201910270chi,sdg,ScotTr01,off_pct,36%,,,,,
player,201910270chi,sdg,ScotTr01,defense,0,,,,,
player,201910270chi,sdg,ScotTr01,def_pct,0%,,,,,
player,201910270chi,sdg,ScotTr01,special_teams,4,,,,,
player,201910270chi,sdg,ScotTr01,st_pct,15%,,,,,
player,201910270chi,sdg,GreeVi00,pos,TE,,,,,
player,201910270chi,sdg,GreeVi00,offense,13,,,,,
player,201910270chi,sdg,GreeVi00,off_pct,29%,,,,,
player,201910270chi,sdg,GreeVi00,defense,0,,,,,
player,201910270chi,sdg,GreeVi00,def_pct,0%,,,,,
player,201910270chi,sdg,GreeVi00,special_teams,4,,,,,
player,201910270chi,sdg,GreeVi00,st_pct,15%,,,,,
player,201910270chi,sdg,DaviGe00,pos,WR,,,,,
player,201910270chi,sdg,DaviGe00,offense,8,,,,,
player,201910270chi,sdg,DaviGe00,off_pct,18%,,,,,
player,201910270chi,sdg,DaviGe00,defense,0,,,,,
player,201910270chi,sdg,DaviGe00,def_pct,0%,,,,,
player,201910270chi,sdg,DaviGe00,special_teams,14,,,,,
player,201910270chi,sdg,DaviGe00,st_pct,54%,,,,,
player,201910270chi,sdg,WattDe00,pos,FB,,,,,
player,201910270chi,sdg,WattDe00,offense,5,,,,,
player,201910270chi,sdg,WattDe00,off_pct,11%,,,,,
player,201910270chi,sdg,WattDe00,defense,0,,,,,
player,201910270chi,sdg,WattDe00,def_pct,0%,,,,,
player,201910270chi,sdg,WattDe00,special_teams,18,,,,,
player,201910270chi,sdg,WattDe00,st_pct,69%,,,,,
player,201910270chi,sdg,JenkRa00,pos,FS,,,,,
player,201910270chi,sdg,JenkRa00,offense,0,,,,,
player,201910270chi,sdg,JenkRa00,off_pct,0%,,,,,
player,201910270chi,sdg,JenkRa00,defense,82,,,,,
player,201910270chi,sdg,JenkRa00,def_pct,100%,,,,,
player,201910270chi,sdg,JenkRa00,special_teams,9,,,,,
player,201910270chi,sdg,JenkRa00,st_pct,35%,,,,,
player,201910270chi,sdg,DaviMi03,pos,CB,,,,,
player,201910270chi,sdg,DaviMi03,offense,0,,,,,
player,201910270chi,sdg,DaviMi03,off_pct,0%,,,,,
player,201910270chi,sdg,DaviMi03,defense,82,,,,,
player,201910270chi,sdg,DaviMi03,def_pct,100%,,,,,
player,201910270chi,sdg,DaviMi03,special_teams,8,,,,,
player,201910270chi,sdg,DaviMi03,st_pct,31%,,,,,
player,201910270chi,sdg,TeamRo00,pos,CB,,,,,
player,201910270chi,sdg,TeamRo00,offense,0,,,,,
player,201910270chi,sdg,TeamRo00,off_pct,0%,,,,,
player,201910270chi,sdg,TeamRo00,defense,82,,,,,
player,201910270chi,sdg,TeamRo00,def_pct,100%,,,,,
player,201910270chi,sdg,TeamRo00,special_teams,8,,,,,
player,201910270chi,sdg,TeamRo00,st_pct,31%,,,,,
player,201910270chi,sdg,IngrMe00,pos,DE,,,,,
player,201910270chi,sdg,IngrMe00,offense,0,,,,,
player,201910270chi,sdg,IngrMe00,off_pct,0%,,,,,
player,201910270chi,sdg,IngrMe00,defense,81,,,,,
player,201910270chi,sdg,IngrMe00,def_pct,99%,,,,,
player,201910270chi,sdg,IngrMe00,special_teams,2,,,,,
player,201910270chi,sdg,IngrMe00,st_pct,8%,,,,,
player,201910270chi,sdg,HaywCa00,pos,CB,,,,,
player,201910270chi,sdg,HaywCa00,offense,0,,,,,
player,201910270chi,sdg,HaywCa00,off_pct,0%,,,,,
player,201910270chi,sdg,HaywCa00,defense,79,,,,,
player,201910270chi,sdg,HaywCa00,def_pct,96%,,,,,
player,201910270chi,sdg,HaywCa00,special_teams,0,,,,,
player,201910270chi,sdg,HaywCa00,st_pct,0%,,,,,
player,201910270chi,sdg,BosaJo00,pos,DE,,,,,
player,201910270chi,sdg,BosaJo00,offense,0,,,,,
player,201910270chi,sdg,BosaJo00,off_pct,0%,,,,,
player,201910270chi,sdg,BosaJo00,defense,72,,,,,
player,201910270chi,sdg,BosaJo00,def_pct,88%,,,,,
player,201910270chi,sdg,BosaJo00,special_teams,1,,,,,
player,201910270chi,sdg,BosaJo00,st_pct,4%,,,,,
player,201910270chi,sdg,DaviTh20,pos,LB,,,,,
player,201910270chi,sdg,DaviTh20,offense,0,,,,,
player,201910270chi,sdg,DaviTh20,off_pct,0%,,,,,
player,201910270chi,sdg,DaviTh20,defense,68,,,,,
player,201910270chi,sdg,DaviTh20,def_pct,83%,,,,,
player,201910270chi,sdg,DaviTh20,special_teams,2,,,,,
player,201910270chi,sdg,DaviTh20,st_pct,8%,,,,,
player,201910270chi,sdg,SquaDa00,pos,NT,,,,,
player,201910270chi,sdg,SquaDa00,offense,0,,,,,
player,201910270chi,sdg,SquaDa00,off_pct,0%,,,,,
player,201910270chi,sdg,SquaDa00,defense,60,,,,,
player,201910270chi,sdg,SquaDa00,def_pct,73%,,,,,
player,201910270chi,sdg,SquaDa00,special_teams,8,,,,,
player,201910270chi,sdg,SquaDa00,st_pct,31%,,,,,
player,201910270chi,sdg,KingDe01,pos,CB,,,,,
player,201910270chi,sdg,KingDe01,offense,0,,,,,
player,201910270chi,sdg,KingDe01,off_pct,0%,,,,,
player,201910270chi,sdg,KingDe01,defense,59,,,,,
player,201910270chi,sdg,KingDe01,def_pct,72%,,,,,
player,201910270chi,sdg,KingDe01,special_teams,13,,,,,
player,201910270chi,sdg,KingDe01,st_pct,50%,,,,,
player,201910270chi,sdg,PerrDe00,pos,LB,,,,,
player,201910270chi,sdg,PerrDe00,offense,0,,,,,
player,201910270chi,sdg,PerrDe00,off_pct,0%,,,,,
player,201910270chi,sdg,PerrDe00,defense,44,,,,,
player,201910270chi,sdg,PerrDe00,def_pct,54%,,,,,
player,201910270chi,sdg,PerrDe00,special_teams,0,,,,,
player,201910270chi,sdg,PerrDe00,st_pct,0%,,,,,
player,201910270chi,sdg,TillJe00,pos,DT,,,,,
player,201910270chi,sdg,TillJe00,offense,0,,,,,
player,201910270chi,sdg,TillJe00,off_pct,0%,,,,,
player,201910270chi,sdg,TillJe00,defense,43,,,,,
player,201910270chi,sdg,TillJe00,def_pct,52%,,,,,
player,201910270chi,sdg,TillJe00,special_teams,8,,,,,
player,201910270chi,sdg,TillJe00,st_pct,31%,,,,,
player,201910270chi,sdg,TranDr00,pos,LB,,,,,
player,201910270chi,sdg,TranDr00,offense,0,,,,,
player,201910270chi,sdg,TranDr00,off_pct,0%,,,,,
player,201910270chi,sdg,TranDr00,defense,38,,,,,
player,201910270chi,sdg,TranDr00,def_pct,46%,,,,,
player,201910270chi,sdg,TranDr00,special_teams,18,,,,,
player,201910270chi,sdg,TranDr00,st_pct,69%,,,,,
player,201910270chi,sdg,WillSy00,pos,DT,,,,,
player,201910270chi,sdg,WillSy00,offense,0,,,,,
player,201910270chi,sdg,WillSy00,off_pct,0%,,,,,
player,201910270chi,sdg,WillSy00,defense,30,,,,,
player,201910270chi,sdg,WillSy00,def_pct,37%,,,,,
player,201910270chi,sdg,WillSy00,special_teams,6,,,,,
player,201910270chi,sdg,WillSy00,st_pct,23%,,,,,
player,201910270chi,sdg,RochIs00,pos,DE,,,,,
player,201910270chi,sdg,RochIs00,offense,0,,,,,
player,201910270chi,sdg,RochIs00,off_pct,0%,,,,,
player,201910270chi,sdg,RochIs00,defense,25,,,,,
player,201910270chi,sdg,RochIs00,def_pct,30%,,,,,
