game,2019,12,20191125,201911250ram,rav,"Baltimore Ravens",45,ram,"Los Angeles Rams",6
player,201911250ram,ram,SmarTa00,def_int_yds,0,,,,,
player,201911250ram,ram,SmarTa00,def_int_td,0,,,,,
player,201911250ram,ram,SmarTa00,def_int_long,0,,,,,
player,201911250ram,ram,SmarTa00,pass_defended,0,,,,,
player,201911250ram,ram,SmarTa00,sacks,0.0,,,,,
player,201911250ram,ram,SmarTa00,tackles_combined,1,,,,,
player,201911250ram,ram,SmarTa00,tackles_solo,0,,,,,
player,201911250ram,ram,SmarTa00,tackles_assists,1,,,,,
player,201911250ram,ram,SmarTa00,tackles_loss,0,,,,,
player,201911250ram,ram,SmarTa00,qb_hits,0,,,,,
player,201911250ram,ram,SmarTa00,fumbles_rec,0,,,,,
player,201911250ram,ram,SmarTa00,fumbles_rec_yds,0,,,,,
player,201911250ram,ram,SmarTa00,fumbles_rec_td,0,,,,,
player,201911250ram,ram,SmarTa00,fumbles_forced,0,,,,,
player,201911250ram,ram,EdwaDa01,def_int,0,,,,,
player,201911250ram,ram,EdwaDa01,def_int_yds,0,,,,,
player,201911250ram,ram,EdwaDa01,def_int_td,0,,,,,
player,201911250ram,ram,EdwaDa01,def_int_long,0,,,,,
player,201911250ram,ram,EdwaDa01,pass_defended,0,,,,,
player,201911250ram,ram,EdwaDa01,sacks,0.0,,,,,
player,201911250ram,ram,EdwaDa01,tackles_combined,0,,,,,
player,201911250ram,ram,EdwaDa01,tackles_solo,0,,,,,
player,201911250ram,ram,EdwaDa01,tackles_assists,0,,,,,
player,201911250ram,ram,EdwaDa01,tackles_loss,0,,,,,
player,201911250ram,ram,EdwaDa01,qb_hits,0,,,,,
player,201911250ram,ram,EdwaDa01,fumbles_rec,1,,,,,
player,201911250ram,ram,EdwaDa01,fumbles_rec_yds,0,,,,,
player,201911250ram,ram,EdwaDa01,fumbles_rec_td,0,,,,,
player,201911250ram,ram,EdwaDa01,fumbles_forced,0,,,,,
player,201911250ram,rav,ThomDe05,kick_ret,0,,,,,
player,201911250ram,rav,ThomDe05,kick_ret_yds,0,,,,,
player,201911250ram,rav,ThomDe05,kick_ret_yds_per_ret,,,,,,
player,201911250ram,rav,ThomDe05,kick_ret_td,0,,,,,
player,201911250ram,rav,ThomDe05,kick_ret_long,0,,,,,
player,201911250ram,rav,ThomDe05,punt_ret,3,,,,,
player,201911250ram,rav,ThomDe05,punt_ret_yds,45,,,,,
player,201911250ram,rav,ThomDe05,punt_ret_yds_per_ret,15.0,,,,,
player,201911250ram,rav,ThomDe05,punt_ret_td,0,,,,,
player,201911250ram,rav,ThomDe05,punt_ret_long,20,,,,,
player,201911250ram,ram,NatsJo00,kick_ret,2,,,,,
player,201911250ram,ram,NatsJo00,kick_ret_yds,44,,,,,
player,201911250ram,ram,NatsJo00,kick_ret_yds_per_ret,22.0,,,,,
player,201911250ram,ram,NatsJo00,kick_ret_td,0,,,,,
player,201911250ram,ram,NatsJo00,kick_ret_long,23,,,,,
player,201911250ram,ram,NatsJo00,punt_ret,1,,,,,
player,201911250ram,ram,NatsJo00,punt_ret_yds,4,,,,,
player,201911250ram,ram,NatsJo00,punt_ret_yds_per_ret,4.0,,,,,
player,201911250ram,ram,NatsJo00,punt_ret_td,0,,,,,
player,201911250ram,ram,NatsJo00,punt_ret_long,4,,,,,
player,201911250ram,rav,TuckJu00,xpm,6,,,,,
player,201911250ram,rav,TuckJu00,xpa,6,,,,,
player,201911250ram,rav,TuckJu00,fgm,1,,,,,
player,201911250ram,rav,TuckJu00,fga,1,,,,,
player,201911250ram,rav,TuckJu00,punt,0,,,,,
player,201911250ram,rav,TuckJu00,punt_yds,0,,,,,
player,201911250ram,rav,TuckJu00,punt_yds_per_punt,,,,,,
player,201911250ram,rav,TuckJu00,punt_long,0,,,,,
player,201911250ram,rav,KochSa20,xpm,,,,,,
player,201911250ram,rav,KochSa20,xpa,,,,,,
player,201911250ram,rav,KochSa20,fgm,,,,,,
player,201911250ram,rav,KochSa20,fga,,,,,,
player,201911250ram,rav,KochSa20,punt,1,,,,,
player,201911250ram,rav,KochSa20,punt_yds,48,,,,,
player,201911250ram,rav,KochSa20,punt_yds_per_punt,48.0,,,,,
player,201911250ram,rav,KochSa20,punt_long,48,,,,,
player,201911250ram,ram,HekkJo00,xpm,,,,,,
player,201911250ram,ram,HekkJo00,xpa,,,,,,
player,201911250ram,ram,HekkJo00,fgm,,,,,,
player,201911250ram,ram,HekkJo00,fga,,,,,,
player,201911250ram,ram,HekkJo00,punt,4,,,,,
player,201911250ram,ram,HekkJo00,punt_yds,200,,,,,
player,201911250ram,ram,HekkJo00,punt_yds_per_punt,50.0,,,,,
player,201911250ram,ram,HekkJo00,punt_long,55,,,,,
player,201911250ram,ram,ZuerGr00,xpm,,,,,,
player,201911250ram,ram,ZuerGr00,xpa,,,,,,
player,201911250ram,ram,ZuerGr00,fgm,2,,,,,
player,201911250ram,ram,ZuerGr00,fga,2,,,,,
player,201911250ram,ram,ZuerGr00,punt,0,,,,,
player,201911250ram,ram,ZuerGr00,punt_yds,0,,,,,
player,201911250ram,ram,ZuerGr00,punt_yds_per_punt,,,,,,
player,201911250ram,ram,ZuerGr00,punt_long,0,,,,,
player,201911250ram,ram,BlytAu00,pos,G,,,,,
player,201911250ram,ram,BlytAu00,offense,54,,,,,
player,201911250ram,ram,BlytAu00,off_pct,100%,,,,,
player,201911250ram,ram,BlytAu00,defense,0,,,,,
player,201911250ram,ram,BlytAu00,def_pct,0%,,,,,
player,201911250ram,ram,BlytAu00,special_teams,2,,,,,
player,201911250ram,ram,BlytAu00,st_pct,7%,,,,,
player,201911250ram,ram,WhitAn20,pos,T,,,,,
player,201911250ram,ram,WhitAn20,offense,54,,,,,
player,201911250ram,ram,WhitAn20,off_pct,100%,,,,,
player,201911250ram,ram,WhitAn20,defense,0,,,,,
player,201911250ram,ram,WhitAn20,def_pct,0%,,,,,
player,201911250ram,ram,WhitAn20,special_teams,2,,,,,
player,201911250ram,ram,WhitAn20,st_pct,7%,,,,,
player,201911250ram,ram,CorbAu00,pos,C,,,,,
player,201911250ram,ram,CorbAu00,offense,54,,,,,
player,201911250ram,ram,CorbAu00,off_pct,100%,,,,,
player,201911250ram,ram,CorbAu00,defense,0,,,,,
player,201911250ram,ram,CorbAu00,def_pct,0%,,,,,
player,201911250ram,ram,CorbAu00,special_teams,2,,,,,
player,201911250ram,ram,CorbAu00,st_pct,7%,,,,,
player,201911250ram,ram,EdwaDa01,pos,T,,,,,
player,201911250ram,ram,EdwaDa01,offense,54,,,,,
player,201911250ram,ram,EdwaDa01,off_pct,100%,,,,,
player,201911250ram,ram,EdwaDa01,defense,0,,,,,
player,201911250ram,ram,EdwaDa01,def_pct,0%,,,,,
player,201911250ram,ram,EdwaDa01,special_teams,2,,,,,
player,201911250ram,ram,EdwaDa01,st_pct,7%,,,,,
player,201911250ram,ram,EvanBo00,pos,T,,,,,
player,201911250ram,ram,EvanBo00,offense,54,,,,,
player,201911250ram,ram,EvanBo00,off_pct,100%,,,,,
player,201911250ram,ram,EvanBo00,defense,0,,,,,
player,201911250ram,ram,EvanBo00,def_pct,0%,,,,,
player,201911250ram,ram,EvanBo00,special_teams,2,,,,,
player,201911250ram,ram,EvanBo00,st_pct,7%,,,,,
player,201911250ram,ram,GoffJa00,pos,QB,,,,,
player,201911250ram,ram,GoffJa00,offense,54,,,,,
player,201911250ram,ram,GoffJa00,off_pct,100%,,,,,
player,201911250ram,ram,GoffJa00,defense,0,,,,,
player,201911250ram,ram,GoffJa00,def_pct,0%,,,,,
player,201911250ram,ram,GoffJa00,special_teams,0,,,,,
player,201911250ram,ram,GoffJa00,st_pct,0%,,,,,
player,201911250ram,ram,KuppCo00,pos,WR,,,,,
player,201911250ram,ram,KuppCo00,offense,53,,,,,
player,201911250ram,ram,KuppCo00,off_pct,98%,,,,,
player,201911250ram,ram,KuppCo00,defense,0,,,,,
player,201911250ram,ram,KuppCo00,def_pct,0%,,,,,
player,201911250ram,ram,KuppCo00,special_teams,0,,,,,
player,201911250ram,ram,KuppCo00,st_pct,0%,,,,,
player,201911250ram,ram,GurlTo01,pos,RB,,,,,
player,201911250ram,ram,GurlTo01,offense,52,,,,,
player,201911250ram,ram,GurlTo01,off_pct,96%,,,,,
player,201911250ram,ram,GurlTo01,defense,0,,,,,
player,201911250ram,ram,GurlTo01,def_pct,0%,,,,,
player,201911250ram,ram,GurlTo01,special_teams,0,,,,,
player,201911250ram,ram,GurlTo01,st_pct,0%,,,,,
player,201911250ram,ram,CookBr00,pos,WR,,,,,
player,201911250ram,ram,CookBr00,offense,42,,,,,
player,201911250ram,ram,CookBr00,off_pct,78%,,,,,
player,201911250ram,ram,CookBr00,defense,0,,,,,
player,201911250ram,ram,CookBr00,def_pct,0%,,,,,
player,201911250ram,ram,CookBr00,special_teams,0,,,,,
player,201911250ram,ram,CookBr00,st_pct,0%,,,,,
player,201911250ram,ram,HigbTy00,pos,TE,,,,,
player,201911250ram,ram,HigbTy00,offense,38,,,,,
player,201911250ram,ram,HigbTy00,off_pct,70%,,,,,
player,201911250ram,ram,HigbTy00,defense,0,,,,,
player,201911250ram,ram,HigbTy00,def_pct,0%,,,,,
player,201911250ram,ram,HigbTy00,special_teams,0,,,,,
player,201911250ram,ram,HigbTy00,st_pct,0%,,,,,
player,201911250ram,ram,WoodRo02,pos,WR,,,,,
player,201911250ram,ram,WoodRo02,offense,36,,,,,
player,201911250ram,ram,WoodRo02,off_pct,67%,,,,,
player,201911250ram,ram,WoodRo02,defense,0,,,,,
player,201911250ram,ram,WoodRo02,def_pct,0%,,,,,
player,201911250ram,ram,WoodRo02,special_teams,0,,,,,
player,201911250ram,ram,WoodRo02,st_pct,0%,,,,,
player,201911250ram,ram,ReynJo00,pos,WR,,,,,
player,201911250ram,ram,ReynJo00,offense,30,,,,,
player,201911250ram,ram,ReynJo00,off_pct,56%,,,,,
player,201911250ram,ram,ReynJo00,defense,0,,,,,
player,201911250ram,ram,ReynJo00,def_pct,0%,,,,,
player,201911250ram,ram,ReynJo00,special_teams,0,,,,,
player,201911250ram,ram,ReynJo00,st_pct,0%,,,,,
player,201911250ram,ram,EverGe00,pos,TE,,,,,
player,201911250ram,ram,EverGe00,offense,17,,,,,
player,201911250ram,ram,EverGe00,off_pct,31%,,,,,
player,201911250ram,ram,EverGe00,defense,0,,,,,
player,201911250ram,ram,EverGe00,def_pct,0%,,,,,
player,201911250ram,ram,EverGe00,special_teams,0,,,,,
player,201911250ram,ram,EverGe00,st_pct,0%,,,,,
player,201911250ram,ram,BrowMa03,pos,RB,,,,,
player,201911250ram,ram,BrowMa03,offense,2,,,,,
player,201911250ram,ram,BrowMa03,off_pct,4%,,,,,
player,201911250ram,ram,BrowMa03,defense,0,,,,,
player,201911250ram,ram,BrowMa03,def_pct,0%,,,,,
player,201911250ram,ram,BrowMa03,special_teams,18,,,,,
player,201911250ram,ram,BrowMa03,st_pct,67%,,,,,
player,201911250ram,ram,LittCo01,pos,LB,,,,,
player,201911250ram,ram,LittCo01,offense,0,,,,,
player,201911250ram,ram,LittCo01,off_pct,0%,,,,,
player,201911250ram,ram,LittCo01,defense,78,,,,,
player,201911250ram,ram,LittCo01,def_pct,100%,,,,,
player,201911250ram,ram,LittCo01,special_teams,8,,,,,
player,201911250ram,ram,LittCo01,st_pct,30%,,,,,
player,201911250ram,ram,WeddEr99,pos,FS,,,,,
player,201911250ram,ram,WeddEr99,offense,0,,,,,
player,201911250ram,ram,WeddEr99,off_pct,0%,,,,,
player,201911250ram,ram,WeddEr99,defense,78,,,,,
player,201911250ram,ram,WeddEr99,def_pct,100%,,,,,
player,201911250ram,ram,WeddEr99,special_teams,0,,,,,
player,201911250ram,ram,WeddEr99,st_pct,0%,,,,,
player,201911250ram,ram,HillTr01,pos,CB,,,,,
player,201911250ram,ram,HillTr01,offense,0,,,,,
player,201911250ram,ram,HillTr01,off_pct,0%,,,,,
player,201911250ram,ram,HillTr01,defense,77,,,,,
player,201911250ram,ram,HillTr01,def_pct,99%,,,,,
player,201911250ram,ram,HillTr01,special_teams,8,,,,,
player,201911250ram,ram,HillTr01,st_pct,30%,,,,,
player,201911250ram,ram,RamsJa00,pos,CB,,,,,
player,201911250ram,ram,RamsJa00,offense,0,,,,,
player,201911250ram,ram,RamsJa00,off_pct,0%,,,,,
player,201911250ram,ram,RamsJa00,defense,77,,,,,
player,201911250ram,ram,RamsJa00,def_pct,99%,,,,,
player,201911250ram,ram,RamsJa00,special_teams,0,,,,,
player,201911250ram,ram,RamsJa00,st_pct,0%,,,,,
player,201911250ram,ram,BrocMi00,pos,DE,,,,,
player,201911250ram,ram,BrocMi00,offense,0,,,,,
player,201911250ram,ram,BrocMi00,off_pct,0%,,,,,
player,201911250ram,ram,BrocMi00,defense,71,,,,,
player,201911250ram,ram,BrocMi00,def_pct,91%,,,,,
player,201911250ram,ram,BrocMi00,special_teams,7,,,,,
player,201911250ram,ram,BrocMi00,st_pct,26%,,,,,
player,201911250ram,ram,RappTa00,pos,SS,,,,,
player,201911250ram,ram,RappTa00,offense,0,,,,,
player,201911250ram,ram,RappTa00,off_pct,0%,,,,,
player,201911250ram,ram,RappTa00,defense,71,,,,,
player,201911250ram,ram,RappTa00,def_pct,91%,,,,,
player,201911250ram,ram,RappTa00,special_teams,0,,,,,
player,201911250ram,ram,RappTa00,st_pct,0%,,,,,
player,201911250ram,ram,DonaAa00,pos,DT,,,,,
player,201911250ram,ram,DonaAa00,offense,0,,,,,
player,201911250ram,ram,DonaAa00,off_pct,0%,,,,,
player,201911250ram,ram,DonaAa00,defense,63,,,,,
player,201911250ram,ram,DonaAa00,def_pct,81%,,,,,
player,201911250ram,ram,DonaAa00,special_teams,7,,,,,
player,201911250ram,ram,DonaAa00,st_pct,26%,,,,,
player,201911250ram,ram,JoseSe00,pos,NT,,,,,
player,201911250ram,ram,JoseSe00,offense,0,,,,,
player,201911250ram,ram,JoseSe00,off_pct,0%,,,,,
player,201911250ram,ram,JoseSe00,defense,54,,,,,
player,201911250ram,ram,JoseSe00,def_pct,69%,,,,,
player,201911250ram,ram,JoseSe00,special_teams,6,,,,,
player,201911250ram,ram,JoseSe00,st_pct,22%,,,,,
player,201911250ram,ram,MattCl99,pos,LB,,,,,
player,201911250ram,ram,MattCl99,offense,0,,,,,
player,201911250ram,ram,MattCl99,off_pct,0%,,,,,
player,201911250ram,ram,MattCl99,defense,54,,,,,
player,201911250ram,ram,MattCl99,def_pct,69%,,,,,
player,201911250ram,ram,MattCl99,special_teams,0,,,,,
player,201911250ram,ram,MattCl99,st_pct,0%,,,,,
player,201911250ram,ram,FowlDa00,pos,LB,,,,,
player,201911250ram,ram,FowlDa00,offense,0,,,,,
player,201911250ram,ram,FowlDa00,off_pct,0%,,,,,
player,201911250ram,ram,FowlDa00,defense,50,,,,,
player,201911250ram,ram,FowlDa00,def_pct,64%,,,,,
player,201911250ram,ram,FowlDa00,special_teams,3,,,,,
player,201911250ram,ram,FowlDa00,st_pct,11%,,,,,
player,201911250ram,ram,ChriMa00,pos,FS,,,,,
player,201911250ram,ram,ChriMa00,offense,0,,,,,
player,201911250ram,ram,ChriMa00,off_pct,0%,,,,,
player,201911250ram,ram,ChriMa00,defense,47,,,,,
player,201911250ram,ram,ChriMa00,def_pct,60%,,,,,
player,201911250ram,ram,ChriMa00,special_teams,22,,,,,
player,201911250ram,ram,ChriMa00,st_pct,81%,,,,,
player,201911250ram,ram,EbukSa00,pos,LB,,,,,
player,201911250ram,ram,EbukSa00,offense,0,,,,,
player,201911250ram,ram,EbukSa00,off_pct,0%,,,,,
player,201911250ram,ram,EbukSa00,defense,44,,,,,
player,201911250ram,ram,EbukSa00,def_pct,56%,,,,,
player,201911250ram,ram,EbukSa00,special_teams,11,,,,,
player,201911250ram,ram,EbukSa00,st_pct,41%,,,,,
player,201911250ram,ram,GainGr00,pos,DT,,,,,
player,201911250ram,ram,GainGr00,offense,0,,,,,
player,201911250ram,ram,GainGr00,off_pct,0%,,,,,
player,201911250ram,ram,GainGr00,defense,28,,,,,
player,201911250ram,ram,GainGr00,def_pct,36%,,,,,
player,201911250ram,ram,GainGr00,special_teams,1,,,,,
player,201911250ram,ram,GainGr00,st_pct,4%,,,,,
player,201911250ram,ram,SmarTa00,pos,DT,,,,,
player,201911250ram,ram,SmarTa00,offense,0,,,,,
player,201911250ram,ram,SmarTa00,off_pct,0%,,,,,
player,201911250ram,ram,SmarTa00,defense,19,,,,,
player,201911250ram,ram,SmarTa00,def_pct,24%,,,,,
player,201911250ram,ram,SmarTa00,special_teams,0,,,,,
player,201911250ram,ram,SmarTa00,st_pct,0%,,,,,
player,201911250ram,ram,RobeNi00,pos,CB,,,,,
player,201911250ram,ram,RobeNi00,offense,0,,,,,
player,201911250ram,ram,RobeNi00,off_pct,0%,,,,,
player,201911250ram,ram,RobeNi00,defense,16,,,,,
player,201911250ram,ram,RobeNi00,def_pct,21%,,,,,
player,201911250ram,ram,RobeNi00,special_teams,5,,,,,
player,201911250ram,ram,RobeNi00,st_pct,19%,,,,,
player,201911250ram,ram,FoxxMo00,pos,DE,,,,,
player,201911250ram,ram,FoxxMo00,offense,0,,,,,
player,201911250ram,ram,FoxxMo00,off_pct,0%,,,,,
player,201911250ram,ram,FoxxMo00,defense,15,,,,,
player,201911250ram,ram,FoxxMo00,def_pct,19%,,,,,
player,201911250ram,ram,FoxxMo00,special_teams,7,,,,,
player,201911250ram,ram,FoxxMo00,st_pct,26%,,,,,
player,201911250ram,ram,LongDa02,pos,CB,,,,,
player,201911250ram,ram,LongDa02,offense,0,,,,,
player,201911250ram,ram,LongDa02,off_pct,0%,,,,,
player,201911250ram,ram,LongDa02,defense,7,,,,,
player,201911250ram,ram,LongDa02,def_pct,9%,,,,,
player,201911250ram,ram,LongDa02,special_teams,18,,,,,
player,201911250ram,ram,LongDa02,st_pct,67%,,,,,
player,201911250ram,ram,OkorOg00,pos,LB,,,,,
player,201911250ram,ram,OkorOg00,offense,0,,,,,
player,201911250ram,ram,OkorOg00,off_pct,0%,,,,,
player,201911250ram,ram,OkorOg00,defense,7,,,,,
player,201911250ram,ram,OkorOg00,def_pct,9%,,,,,
player,201911250ram,ram,OkorOg00,special_teams,17,,,,,
player,201911250ram,ram,OkorOg00,st_pct,63%,,,,,
player,201911250ram,ram,ReedTr01,pos,LB,,,,,
player,201911250ram,ram,ReedTr01,offense,0,,,,,
player,201911250ram,ram,ReedTr01,off_pct,0%,,,,,
player,201911250ram,ram,ReedTr01,defense,1,,,,,
player,201911250ram,ram,ReedTr01,def_pct,1%,,,,,
player,201911250ram,ram,ReedTr01,special_teams,24,,,,,
player,201911250ram,ram,ReedTr01,st_pct,89%,,,,,
player,201911250ram,ram,HowaTr00,pos,LB,,,,,
player,201911250ram,ram,HowaTr00,offense,0,,,,,
player,201911250ram,ram,HowaTr00,off_pct,0%,,,,,
player,201911250ram,ram,HowaTr00,defense,1,,,,,
player,201911250ram,ram,HowaTr00,def_pct,1%,,,,,
player,201911250ram,ram,HowaTr00,special_teams,18,,,,,
player,201911250ram,ram,HowaTr00,st_pct,67%,,,,,
player,201911250ram,ram,ScotNi01,pos,FS,,,,,
player,201911250ram,ram,ScotNi01,offense,0,,,,,
player,201911250ram,ram,ScotNi01,off_pct,0%,,,,,
player,201911250ram,ram,ScotNi01,defense,0,,,,,
player,201911250ram,ram,ScotNi01,def_pct,0%,,,,,
player,201911250ram,ram,ScotNi01,special_teams,25,,,,,
player,201911250ram,ram,ScotNi01,st_pct,93%,,,,,
player,201911250ram,ram,YounKe03,pos,LB,,,,,
player,201911250ram,ram,YounKe03,offense,0,,,,,
player,201911250ram,ram,YounKe03,off_pct,0%,,,,,
player,201911250ram,ram,YounKe03,defense,0,,,,,
player,201911250ram,ram,YounKe03,def_pct,0%,,,,,
player,201911250ram,ram,YounKe03,special_teams,18,,,,,
player,201911250ram,ram,YounKe03,st_pct,67%,,,,,
player,201911250ram,ram,MundJo00,pos,TE,,,,,
player,201911250ram,ram,MundJo00,offense,0,,,,,
player,201911250ram,ram,MundJo00,off_pct,0%,,,,,
player,201911250ram,ram,MundJo00,defense,0,,,,,
player,201911250ram,ram,MundJo00,def_pct,0%,,,,,
player,201911250ram,ram,MundJo00,special_teams,13,,,,,
player,201911250ram,ram,MundJo00,st_pct,48%,,,,,
player,201911250ram,ram,ThomMi04,pos,WR,,,,,
player,201911250ram,ram,ThomMi04,offense,0,,,,,
player,201911250ram,ram,ThomMi04,off_pct,0%,,,,,
player,201911250ram,ram,ThomMi04,defense,0,,,,,
player,201911250ram,ram,ThomMi04,def_pct,0%,,,,,
player,201911250ram,ram,ThomMi04,special_teams,11,,,,,
player,201911250ram,ram,ThomMi04,st_pct,41%,,,,,
player,201911250ram,ram,NatsJo00,pos,WR,,,,,
player,201911250ram,ram,NatsJo00,offense,0,,,,,
player,201911250ram,ram,NatsJo00,off_pct,0%,,,,,
player,201911250ram,ram,NatsJo00,defense,0,,,,,
player,201911250ram,ram,NatsJo00,def_pct,0%,,,,,
player,201911250ram,ram,NatsJo00,special_teams,10,,,,,
player,201911250ram,ram,NatsJo00,st_pct,37%,,,,,
player,201911250ram,ram,HendDa00,pos,RB,,,,,
player,201911250ram,ram,HendDa00,offense,0,,,,,
player,201911250ram,ram,HendDa00,off_pct,0%,,,,,
player,201911250ram,ram,HendDa00,defense,0,,,,,
player,201911250ram,ram,HendDa00,def_pct,0%,,,,,
player,201911250ram,ram,HendDa00,special_teams,8,,,,,
player,201911250ram,ram,HendDa00,st_pct,30%,,,,,
player,201911250ram,ram,McQuJa00,pos,LS,,,,,
player,201911250ram,ram,McQuJa00,offense,0,,,,,
player,201911250ram,ram,McQuJa00,off_pct,0%,,,,,
player,201911250ram,ram,McQuJa00,defense,0,,,,,
player,201911250ram,ram,McQuJa00,def_pct,0%,,,,,
player,201911250ram,ram,McQuJa00,special_teams,7,,,,,
player,201911250ram,ram,McQuJa00,st_pct,26%,,,,,
player,201911250ram,ram,HekkJo00,pos,P,,,,,
player,201911250ram,ram,HekkJo00,offense,0,,,,,
player,201911250ram,ram,HekkJo00,off_pct,0%,,,,,
player,201911250ram,ram,HekkJo00,defense,0,,,,,
player,201911250ram,ram,HekkJo00,def_pct,0%,,,,,
player,201911250ram,ram,HekkJo00,special_teams,7,,,,,
player,201911250ram,ram,HekkJo00,st_pct,26%,,,,,
player,201911250ram,ram,ZuerGr00,pos,K,,,,,
player,201911250ram,ram,ZuerGr00,offense,0,,,,,
player,201911250ram,ram,ZuerGr00,off_pct,0%,,,,,
player,201911250ram,ram,ZuerGr00,defense,0,,,,,
player,201911250ram,ram,ZuerGr00,def_pct,0%,,,,,
player,201911250ram,ram,ZuerGr00,special_teams,5,,,,,
player,201911250ram,ram,ZuerGr00,st_pct,19%,,,,,
player,201911250ram,ram,ShelCo00,pos,C,,,,,
player,201911250ram,ram,ShelCo00,offense,0,,,,,
player,201911250ram,ram,ShelCo00,off_pct,0%,,,,,
player,201911250ram,ram,ShelCo00,defense,0,,,,,
player,201911250ram,ram,ShelCo00,def_pct,0%,,,,,
player,201911250ram,ram,ShelCo00,special_teams,2,,,,,
player,201911250ram,ram,ShelCo00,st_pct,7%,,,,,
player,201911250ram,ram,BrewCh01,pos,T,,,,,
player,201911250ram,ram,BrewCh01,offense,0,,,,,
player,201911250ram,ram,BrewCh01,off_pct,0%,,,,,
player,201911250ram,ram,BrewCh01,defense,0,,,,,
player,201911250ram,ram,BrewCh01,def_pct,0%,,,,,
player,201911250ram,ram,BrewCh01,special_teams,2,,,,,
player,201911250ram,ram,BrewCh01,st_pct,7%,,,,,
player,201911250ram,rav,BrowOr00,pos,T,,,,,
player,201911250ram,rav,BrowOr00,offense,78,,,,,
player,201911250ram,rav,BrowOr00,off_pct,100%,,,,,
player,201911250ram,rav,BrowOr00,defense,0,,,,,
player,201911250ram,rav,BrowOr00,def_pct,0%,,,,,
player,201911250ram,rav,BrowOr00,special_teams,7,,,,,
player,201911250ram,rav,BrowOr00,st_pct,26%,,,,,
player,201911250ram,rav,BozeBr00,pos,C,,,,,
player,201911250ram,rav,BozeBr00,offense,78,,,,,
player,201911250ram,rav,BozeBr00,off_pct,100%,,,,,
player,201911250ram,rav,BozeBr00,defense,0,,,,,
player,201911250ram,rav,BozeBr00,def_pct,0%,,,,,
player,201911250ram,rav,BozeBr00,special_teams,7,,,,,
player,201911250ram,rav,BozeBr00,st_pct,26%,,,,,
player,201911250ram,rav,StanRo00,pos,T,,,,,
player,201911250ram,rav,StanRo00,offense,78,,,,,
player,201911250ram,rav,StanRo00,off_pct,100%,,,,,
player,201911250ram,rav,StanRo00,defense,0,,,,,
player,201911250ram,rav,StanRo00,def_pct,0%,,,,,
player,201911250ram,rav,StanRo00,special_teams,6,,,,,
player,201911250ram,rav,StanRo00,st_pct,22%,,,,,
player,201911250ram,rav,MekaPa00,pos,G,,,,,
player,201911250ram,rav,MekaPa00,offense,62,,,,,
player,201911250ram,rav,MekaPa00,off_pct,79%,,,,,
player,201911250ram,rav,MekaPa00,defense,0,,,,,
player,201911250ram,rav,MekaPa00,def_pct,0%,,,,,
player,201911250ram,rav,MekaPa00,special_teams,7,,,,,
player,201911250ram,rav,MekaPa00,st_pct,26%,,,,,
player,201911250ram,rav,YandMa20,pos,G,,,,,
player,201911250ram,rav,YandMa20,offense,62,,,,,
player,201911250ram,rav,YandMa20,off_pct,79%,,,,,
player,201911250ram,rav,YandMa20,defense,0,,,,,
player,201911250ram,rav,YandMa20,def_pct,0%,,,,,
player,201911250ram,rav,YandMa20,special_teams,0,,,,,
player,201911250ram,rav,YandMa20,st_pct,0%,,,,,
player,201911250ram,rav,JackLa00,pos,QB,,,,,
player,201911250ram,rav,JackLa00,offense,62,,,,,
player,201911250ram,rav,JackLa00,off_pct,79%,,,,,
player,201911250ram,rav,JackLa00,defense,0,,,,,
player,201911250ram,rav,JackLa00,def_pct,0%,,,,,
player,201911250ram,rav,JackLa00,special_teams,0,,,,,
player,201911250ram,rav,JackLa00,st_pct,0%,,,,,
player,201911250ram,rav,BoylNi00,pos,TE,,,,,
player,201911250ram,rav,BoylNi00,offense,50,,,,,
player,201911250ram,rav,BoylNi00,off_pct,64%,,,,,
player,201911250ram,rav,BoylNi00,defense,0,,,,,
player,201911250ram,rav,BoylNi00,def_pct,0%,,,,,
player,201911250ram,rav,BoylNi00,special_teams,11,,,,,
player,201911250ram,rav,BoylNi00,st_pct,41%,,,,,
player,201911250ram,rav,BrowMa04,pos,WR,,,,,
player,201911250ram,rav,BrowMa04,offense,49,,,,,
player,201911250ram,rav,BrowMa04,off_pct,63%,,,,,
player,201911250ram,rav,BrowMa04,defense,0,,,,,
player,201911250ram,rav,BrowMa04,def_pct,0%,,,,,
player,201911250ram,rav,BrowMa04,special_teams,0,,,,,
player,201911250ram,rav,BrowMa04,st_pct,0%,,,,,
player,201911250ram,rav,SneaWi00,pos,WR,,,,,
player,201911250ram,rav,SneaWi00,offense,47,,,,,
player,201911250ram,rav,SneaWi00,off_pct,60%,,,,,
player,201911250ram,rav,SneaWi00,defense,0,,,,,
player,201911250ram,rav,SneaWi00,def_pct,0%,,,,,
player,201911250ram,rav,SneaWi00,special_teams,0,,,,,
player,201911250ram,rav,SneaWi00,st_pct,0%,,,,,
player,201911250ram,rav,BoykMi00,pos,WR,,,,,
player,201911250ram,rav,BoykMi00,offense,37,,,,,
player,201911250ram,rav,BoykMi00,off_pct,47%,,,,,
player,201911250ram,rav,BoykMi00,defense,0,,,,,
player,201911250ram,rav,BoykMi00,def_pct,0%,,,,,
player,201911250ram,rav,BoykMi00,special_teams,6,,,,,
player,201911250ram,rav,BoykMi00,st_pct,22%,,,,,
