game,2019,8,20191027,201910270atl,sea,"Seattle Seahawks",27,atl,"Atlanta Falcons",20
player,201910270atl,sea,ClowJa00,sacks,1.0,,,,,
player,201910270atl,sea,ClowJa00,tackles_combined,3,,,,,
player,201910270atl,sea,ClowJa00,tackles_solo,3,,,,,
player,201910270atl,sea,ClowJa00,tackles_assists,0,,,,,
player,201910270atl,sea,ClowJa00,tackles_loss,1,,,,,
player,201910270atl,sea,ClowJa00,qb_hits,4,,,,,
player,201910270atl,sea,ClowJa00,fumbles_rec,0,,,,,
player,201910270atl,sea,ClowJa00,fumbles_rec_yds,0,,,,,
player,201910270atl,sea,ClowJa00,fumbles_rec_td,0,,,,,
player,201910270atl,sea,ClowJa00,fumbles_forced,1,,,,,
player,201910270atl,sea,BlaiMa01,def_int,0,,,,,
player,201910270atl,sea,BlaiMa01,def_int_yds,0,,,,,
player,201910270atl,sea,BlaiMa01,def_int_td,0,,,,,
player,201910270atl,sea,BlaiMa01,def_int_long,0,,,,,
player,201910270atl,sea,BlaiMa01,pass_defended,0,,,,,
player,201910270atl,sea,BlaiMa01,sacks,0.0,,,,,
player,201910270atl,sea,BlaiMa01,tackles_combined,11,,,,,
player,201910270atl,sea,BlaiMa01,tackles_solo,9,,,,,
player,201910270atl,sea,BlaiMa01,tackles_assists,2,,,,,
player,201910270atl,sea,BlaiMa01,tackles_loss,0,,,,,
player,201910270atl,sea,BlaiMa01,qb_hits,0,,,,,
player,201910270atl,sea,BlaiMa01,fumbles_rec,0,,,,,
player,201910270atl,sea,BlaiMa01,fumbles_rec_yds,0,,,,,
player,201910270atl,sea,BlaiMa01,fumbles_rec_td,0,,,,,
player,201910270atl,sea,BlaiMa01,fumbles_forced,1,,,,,
player,201910270atl,sea,WrigK.00,def_int,0,,,,,
player,201910270atl,sea,WrigK.00,def_int_yds,0,,,,,
player,201910270atl,sea,WrigK.00,def_int_td,0,,,,,
player,201910270atl,sea,WrigK.00,def_int_long,0,,,,,
player,201910270atl,sea,WrigK.00,pass_defended,0,,,,,
player,201910270atl,sea,WrigK.00,sacks,0.0,,,,,
player,201910270atl,sea,WrigK.00,tackles_combined,10,,,,,
player,201910270atl,sea,WrigK.00,tackles_solo,3,,,,,
player,201910270atl,sea,WrigK.00,tackles_assists,7,,,,,
player,201910270atl,sea,WrigK.00,tackles_loss,0,,,,,
player,201910270atl,sea,WrigK.00,qb_hits,0,,,,,
player,201910270atl,sea,WrigK.00,fumbles_rec,0,,,,,
player,201910270atl,sea,WrigK.00,fumbles_rec_yds,0,,,,,
player,201910270atl,sea,WrigK.00,fumbles_rec_td,0,,,,,
player,201910270atl,sea,WrigK.00,fumbles_forced,0,,,,,
player,201910270atl,sea,TaylJa01,def_int,0,,,,,
player,201910270atl,sea,TaylJa01,def_int_yds,0,,,,,
player,201910270atl,sea,TaylJa01,def_int_td,0,,,,,
player,201910270atl,sea,TaylJa01,def_int_long,0,,,,,
player,201910270atl,sea,TaylJa01,pass_defended,0,,,,,
player,201910270atl,sea,TaylJa01,sacks,0.0,,,,,
player,201910270atl,sea,TaylJa01,tackles_combined,7,,,,,
player,201910270atl,sea,TaylJa01,tackles_solo,6,,,,,
player,201910270atl,sea,TaylJa01,tackles_assists,1,,,,,
player,201910270atl,sea,TaylJa01,tackles_loss,0,,,,,
player,201910270atl,sea,TaylJa01,qb_hits,0,,,,,
player,201910270atl,sea,TaylJa01,fumbles_rec,0,,,,,
player,201910270atl,sea,TaylJa01,fumbles_rec_yds,0,,,,,
player,201910270atl,sea,TaylJa01,fumbles_rec_td,0,,,,,
player,201910270atl,sea,TaylJa01,fumbles_forced,0,,,,,
player,201910270atl,sea,KingAk00,def_int,0,,,,,
player,201910270atl,sea,KingAk00,def_int_yds,0,,,,,
player,201910270atl,sea,KingAk00,def_int_td,0,,,,,
player,201910270atl,sea,KingAk00,def_int_long,0,,,,,
player,201910270atl,sea,KingAk00,pass_defended,0,,,,,
player,201910270atl,sea,KingAk00,sacks,0.0,,,,,
player,201910270atl,sea,KingAk00,tackles_combined,6,,,,,
player,201910270atl,sea,KingAk00,tackles_solo,5,,,,,
player,201910270atl,sea,KingAk00,tackles_assists,1,,,,,
player,201910270atl,sea,KingAk00,tackles_loss,0,,,,,
player,201910270atl,sea,KingAk00,qb_hits,0,,,,,
player,201910270atl,sea,KingAk00,fumbles_rec,0,,,,,
player,201910270atl,sea,KingAk00,fumbles_rec_yds,0,,,,,
player,201910270atl,sea,KingAk00,fumbles_rec_td,0,,,,,
player,201910270atl,sea,KingAk00,fumbles_forced,0,,,,,
player,201910270atl,sea,GrifSh00,def_int,0,,,,,
player,201910270atl,sea,GrifSh00,def_int_yds,0,,,,,
player,201910270atl,sea,GrifSh00,def_int_td,0,,,,,
player,201910270atl,sea,GrifSh00,def_int_long,0,,,,,
player,201910270atl,sea,GrifSh00,pass_defended,2,,,,,
player,201910270atl,sea,GrifSh00,sacks,0.0,,,,,
player,201910270atl,sea,GrifSh00,tackles_combined,4,,,,,
player,201910270atl,sea,GrifSh00,tackles_solo,4,,,,,
player,201910270atl,sea,GrifSh00,tackles_assists,0,,,,,
player,201910270atl,sea,GrifSh00,tackles_loss,1,,,,,
player,201910270atl,sea,GrifSh00,qb_hits,0,,,,,
player,201910270atl,sea,GrifSh00,fumbles_rec,0,,,,,
player,201910270atl,sea,GrifSh00,fumbles_rec_yds,0,,,,,
player,201910270atl,sea,GrifSh00,fumbles_rec_td,0,,,,,
player,201910270atl,sea,GrifSh00,fumbles_forced,0,,,,,
player,201910270atl,sea,ThorNe00,def_int,0,,,,,
player,201910270atl,sea,ThorNe00,def_int_yds,0,,,,,
player,201910270atl,sea,ThorNe00,def_int_td,0,,,,,
player,201910270atl,sea,ThorNe00,def_int_long,0,,,,,
player,201910270atl,sea,ThorNe00,pass_defended,0,,,,,
player,201910270atl,sea,ThorNe00,sacks,0.0,,,,,
player,201910270atl,sea,ThorNe00,tackles_combined,2,,,,,
player,201910270atl,sea,ThorNe00,tackles_solo,2,,,,,
player,201910270atl,sea,ThorNe00,tackles_assists,0,,,,,
player,201910270atl,sea,ThorNe00,tackles_loss,0,,,,,
player,201910270atl,sea,ThorNe00,qb_hits,0,,,,,
player,201910270atl,sea,ThorNe00,fumbles_rec,0,,,,,
player,201910270atl,sea,ThorNe00,fumbles_rec_yds,0,,,,,
player,201910270atl,sea,ThorNe00,fumbles_rec_td,0,,,,,
player,201910270atl,sea,ThorNe00,fumbles_forced,0,,,,,
player,201910270atl,sea,WoodAl99,def_int,0,,,,,
player,201910270atl,sea,WoodAl99,def_int_yds,0,,,,,
player,201910270atl,sea,WoodAl99,def_int_td,0,,,,,
player,201910270atl,sea,WoodAl99,def_int_long,0,,,,,
player,201910270atl,sea,WoodAl99,pass_defended,0,,,,,
player,201910270atl,sea,WoodAl99,sacks,0.0,,,,,
player,201910270atl,sea,WoodAl99,tackles_combined,2,,,,,
player,201910270atl,sea,WoodAl99,tackles_solo,1,,,,,
player,201910270atl,sea,WoodAl99,tackles_assists,1,,,,,
player,201910270atl,sea,WoodAl99,tackles_loss,0,,,,,
player,201910270atl,sea,WoodAl99,qb_hits,0,,,,,
player,201910270atl,sea,WoodAl99,fumbles_rec,0,,,,,
player,201910270atl,sea,WoodAl99,fumbles_rec_yds,0,,,,,
player,201910270atl,sea,WoodAl99,fumbles_rec_td,0,,,,,
player,201910270atl,sea,WoodAl99,fumbles_forced,0,,,,,
player,201910270atl,sea,AnsaEz00,def_int,0,,,,,
player,201910270atl,sea,AnsaEz00,def_int_yds,0,,,,,
player,201910270atl,sea,AnsaEz00,def_int_td,0,,,,,
player,201910270atl,sea,AnsaEz00,def_int_long,0,,,,,
player,201910270atl,sea,AnsaEz00,pass_defended,0,,,,,
player,201910270atl,sea,AnsaEz00,sacks,0.0,,,,,
player,201910270atl,sea,AnsaEz00,tackles_combined,1,,,,,
player,201910270atl,sea,AnsaEz00,tackles_solo,0,,,,,
player,201910270atl,sea,AnsaEz00,tackles_assists,1,,,,,
player,201910270atl,sea,AnsaEz00,tackles_loss,0,,,,,
player,201910270atl,sea,AnsaEz00,qb_hits,1,,,,,
player,201910270atl,sea,AnsaEz00,fumbles_rec,1,,,,,
player,201910270atl,sea,AnsaEz00,fumbles_rec_yds,2,,,,,
player,201910270atl,sea,AnsaEz00,fumbles_rec_td,0,,,,,
player,201910270atl,sea,AnsaEz00,fumbles_forced,0,,,,,
player,201910270atl,sea,BartCo00,def_int,0,,,,,
player,201910270atl,sea,BartCo00,def_int_yds,0,,,,,
player,201910270atl,sea,BartCo00,def_int_td,0,,,,,
player,201910270atl,sea,BartCo00,def_int_long,0,,,,,
player,201910270atl,sea,BartCo00,pass_defended,0,,,,,
player,201910270atl,sea,BartCo00,sacks,0.0,,,,,
player,201910270atl,sea,BartCo00,tackles_combined,1,,,,,
player,201910270atl,sea,BartCo00,tackles_solo,1,,,,,
player,201910270atl,sea,BartCo00,tackles_assists,0,,,,,
player,201910270atl,sea,BartCo00,tackles_loss,0,,,,,
player,201910270atl,sea,BartCo00,qb_hits,0,,,,,
player,201910270atl,sea,BartCo00,fumbles_rec,0,,,,,
player,201910270atl,sea,BartCo00,fumbles_rec_yds,0,,,,,
player,201910270atl,sea,BartCo00,fumbles_rec_td,0,,,,,
player,201910270atl,sea,BartCo00,fumbles_forced,0,,,,,
player,201910270atl,sea,CollLJ00,def_int,0,,,,,
player,201910270atl,sea,CollLJ00,def_int_yds,0,,,,,
player,201910270atl,sea,CollLJ00,def_int_td,0,,,,,
player,201910270atl,sea,CollLJ00,def_int_long,0,,,,,
player,201910270atl,sea,CollLJ00,pass_defended,0,,,,,
player,201910270atl,sea,CollLJ00,sacks,0.0,,,,,
player,201910270atl,sea,CollLJ00,tackles_combined,1,,,,,
player,201910270atl,sea,CollLJ00,tackles_solo,1,,,,,
player,201910270atl,sea,CollLJ00,tackles_assists,0,,,,,
player,201910270atl,sea,CollLJ00,tackles_loss,0,,,,,
player,201910270atl,sea,CollLJ00,qb_hits,0,,,,,
player,201910270atl,sea,CollLJ00,fumbles_rec,0,,,,,
player,201910270atl,sea,CollLJ00,fumbles_rec_yds,0,,,,,
player,201910270atl,sea,CollLJ00,fumbles_rec_td,0,,,,,
player,201910270atl,sea,CollLJ00,fumbles_forced,0,,,,,
player,201910270atl,sea,FordPo00,def_int,0,,,,,
player,201910270atl,sea,FordPo00,def_int_yds,0,,,,,
player,201910270atl,sea,FordPo00,def_int_td,0,,,,,
player,201910270atl,sea,FordPo00,def_int_long,0,,,,,
player,201910270atl,sea,FordPo00,pass_defended,0,,,,,
player,201910270atl,sea,FordPo00,sacks,0.0,,,,,
player,201910270atl,sea,FordPo00,tackles_combined,1,,,,,
player,201910270atl,sea,FordPo00,tackles_solo,1,,,,,
player,201910270atl,sea,FordPo00,tackles_assists,0,,,,,
player,201910270atl,sea,FordPo00,tackles_loss,0,,,,,
player,201910270atl,sea,FordPo00,qb_hits,0,,,,,
player,201910270atl,sea,FordPo00,fumbles_rec,0,,,,,
player,201910270atl,sea,FordPo00,fumbles_rec_yds,0,,,,,
player,201910270atl,sea,FordPo00,fumbles_rec_td,0,,,,,
player,201910270atl,sea,FordPo00,fumbles_forced,0,,,,,
player,201910270atl,sea,GreeRa01,def_int,0,,,,,
player,201910270atl,sea,GreeRa01,def_int_yds,0,,,,,
player,201910270atl,sea,GreeRa01,def_int_td,0,,,,,
player,201910270atl,sea,GreeRa01,def_int_long,0,,,,,
player,201910270atl,sea,GreeRa01,pass_defended,0,,,,,
player,201910270atl,sea,GreeRa01,sacks,0.0,,,,,
player,201910270atl,sea,GreeRa01,tackles_combined,1,,,,,
player,201910270atl,sea,GreeRa01,tackles_solo,1,,,,,
player,201910270atl,sea,GreeRa01,tackles_assists,0,,,,,
player,201910270atl,sea,GreeRa01,tackles_loss,0,,,,,
player,201910270atl,sea,GreeRa01,qb_hits,0,,,,,
player,201910270atl,sea,GreeRa01,fumbles_rec,0,,,,,
player,201910270atl,sea,GreeRa01,fumbles_rec_yds,0,,,,,
player,201910270atl,sea,GreeRa01,fumbles_rec_td,0,,,,,
player,201910270atl,sea,GreeRa01,fumbles_forced,0,,,,,
player,201910270atl,sea,JackBr04,def_int,0,,,,,
player,201910270atl,sea,JackBr04,def_int_yds,0,,,,,
player,201910270atl,sea,JackBr04,def_int_td,0,,,,,
player,201910270atl,sea,JackBr04,def_int_long,0,,,,,
player,201910270atl,sea,JackBr04,pass_defended,0,,,,,
player,201910270atl,sea,JackBr04,sacks,0.0,,,,,
player,201910270atl,sea,JackBr04,tackles_combined,1,,,,,
player,201910270atl,sea,JackBr04,tackles_solo,1,,,,,
player,201910270atl,sea,JackBr04,tackles_assists,0,,,,,
player,201910270atl,sea,JackBr04,tackles_loss,0,,,,,
player,201910270atl,sea,JackBr04,qb_hits,0,,,,,
player,201910270atl,sea,JackBr04,fumbles_rec,0,,,,,
player,201910270atl,sea,JackBr04,fumbles_rec_yds,0,,,,,
player,201910270atl,sea,JackBr04,fumbles_rec_td,0,,,,,
player,201910270atl,sea,JackBr04,fumbles_forced,0,,,,,
player,201910270atl,sea,ReedJa02,def_int,0,,,,,
player,201910270atl,sea,ReedJa02,def_int_yds,0,,,,,
player,201910270atl,sea,ReedJa02,def_int_td,0,,,,,
player,201910270atl,sea,ReedJa02,def_int_long,0,,,,,
player,201910270atl,sea,ReedJa02,pass_defended,0,,,,,
player,201910270atl,sea,ReedJa02,sacks,0.0,,,,,
player,201910270atl,sea,ReedJa02,tackles_combined,1,,,,,
player,201910270atl,sea,ReedJa02,tackles_solo,0,,,,,
player,201910270atl,sea,ReedJa02,tackles_assists,1,,,,,
player,201910270atl,sea,ReedJa02,tackles_loss,0,,,,,
player,201910270atl,sea,ReedJa02,qb_hits,1,,,,,
player,201910270atl,sea,ReedJa02,fumbles_rec,0,,,,,
player,201910270atl,sea,ReedJa02,fumbles_rec_yds,0,,,,,
player,201910270atl,sea,ReedJa02,fumbles_rec_td,0,,,,,
player,201910270atl,sea,ReedJa02,fumbles_forced,0,,,,,
player,201910270atl,sea,ThomTe00,def_int,0,,,,,
player,201910270atl,sea,ThomTe00,def_int_yds,0,,,,,
player,201910270atl,sea,ThomTe00,def_int_td,0,,,,,
player,201910270atl,sea,ThomTe00,def_int_long,0,,,,,
player,201910270atl,sea,ThomTe00,pass_defended,0,,,,,
player,201910270atl,sea,ThomTe00,sacks,0.0,,,,,
player,201910270atl,sea,ThomTe00,tackles_combined,1,,,,,
player,201910270atl,sea,ThomTe00,tackles_solo,0,,,,,
player,201910270atl,sea,ThomTe00,tackles_assists,1,,,,,
player,201910270atl,sea,ThomTe00,tackles_loss,0,,,,,
player,201910270atl,sea,ThomTe00,qb_hits,0,,,,,
player,201910270atl,sea,ThomTe00,fumbles_rec,0,,,,,
player,201910270atl,sea,ThomTe00,fumbles_rec_yds,0,,,,,
player,201910270atl,sea,ThomTe00,fumbles_rec_td,0,,,,,
player,201910270atl,sea,ThomTe00,fumbles_forced,0,,,,,
player,201910270atl,atl,JarrGr00,def_int,0,,,,,
player,201910270atl,atl,JarrGr00,def_int_yds,0,,,,,
player,201910270atl,atl,JarrGr00,def_int_td,0,,,,,
player,201910270atl,atl,JarrGr00,def_int_long,0,,,,,
player,201910270atl,atl,JarrGr00,pass_defended,0,,,,,
player,201910270atl,atl,JarrGr00,sacks,1.0,,,,,
player,201910270atl,atl,JarrGr00,tackles_combined,8,,,,,
player,201910270atl,atl,JarrGr00,tackles_solo,3,,,,,
player,201910270atl,atl,JarrGr00,tackles_assists,5,,,,,
player,201910270atl,atl,JarrGr00,tackles_loss,1,,,,,
player,201910270atl,atl,JarrGr00,qb_hits,2,,,,,
player,201910270atl,atl,JarrGr00,fumbles_rec,0,,,,,
player,201910270atl,atl,JarrGr00,fumbles_rec_yds,0,,,,,
player,201910270atl,atl,JarrGr00,fumbles_rec_td,0,,,,,
player,201910270atl,atl,JarrGr00,fumbles_forced,0,,,,,
player,201910270atl,atl,DaviTy01,def_int,0,,,,,
player,201910270atl,atl,DaviTy01,def_int_yds,0,,,,,
player,201910270atl,atl,DaviTy01,def_int_td,0,,,,,
player,201910270atl,atl,DaviTy01,def_int_long,0,,,,,
player,201910270atl,atl,DaviTy01,pass_defended,1,,,,,
player,201910270atl,atl,DaviTy01,sacks,1.0,,,,,
player,201910270atl,atl,DaviTy01,tackles_combined,4,,,,,
player,201910270atl,atl,DaviTy01,tackles_solo,3,,,,,
player,201910270atl,atl,DaviTy01,tackles_assists,1,,,,,
player,201910270atl,atl,DaviTy01,tackles_loss,1,,,,,
player,201910270atl,atl,DaviTy01,qb_hits,1,,,,,
player,201910270atl,atl,DaviTy01,fumbles_rec,0,,,,,
player,201910270atl,atl,DaviTy01,fumbles_rec_yds,0,,,,,
player,201910270atl,atl,DaviTy01,fumbles_rec_td,0,,,,,
player,201910270atl,atl,DaviTy01,fumbles_forced,0,,,,,
player,201910270atl,atl,CampDe00,def_int,0,,,,,
player,201910270atl,atl,CampDe00,def_int_yds,0,,,,,
player,201910270atl,atl,CampDe00,def_int_td,0,,,,,
player,201910270atl,atl,CampDe00,def_int_long,0,,,,,
player,201910270atl,atl,CampDe00,pass_defended,0,,,,,
player,201910270atl,atl,CampDe00,sacks,0.0,,,,,
player,201910270atl,atl,CampDe00,tackles_combined,7,,,,,
player,201910270atl,atl,CampDe00,tackles_solo,2,,,,,
player,201910270atl,atl,CampDe00,tackles_assists,5,,,,,
player,201910270atl,atl,CampDe00,tackles_loss,0,,,,,
player,201910270atl,atl,CampDe00,qb_hits,0,,,,,
player,201910270atl,atl,CampDe00,fumbles_rec,0,,,,,
player,201910270atl,atl,CampDe00,fumbles_rec_yds,0,,,,,
player,201910270atl,atl,CampDe00,fumbles_rec_td,0,,,,,
player,201910270atl,atl,CampDe00,fumbles_forced,0,,,,,
player,201910270atl,atl,AlleRi00,def_int,0,,,,,
player,201910270atl,atl,AlleRi00,def_int_yds,0,,,,,
player,201910270atl,atl,AlleRi00,def_int_td,0,,,,,
player,201910270atl,atl,AlleRi00,def_int_long,0,,,,,
player,201910270atl,atl,AlleRi00,pass_defended,0,,,,,
player,201910270atl,atl,AlleRi00,sacks,0.0,,,,,
player,201910270atl,atl,AlleRi00,tackles_combined,5,,,,,
player,201910270atl,atl,AlleRi00,tackles_solo,4,,,,,
player,201910270atl,atl,AlleRi00,tackles_assists,1,,,,,
player,201910270atl,atl,AlleRi00,tackles_loss,1,,,,,
player,201910270atl,atl,AlleRi00,qb_hits,0,,,,,
player,201910270atl,atl,AlleRi00,fumbles_rec,0,,,,,
player,201910270atl,atl,AlleRi00,fumbles_rec_yds,0,,,,,
player,201910270atl,atl,AlleRi00,fumbles_rec_td,0,,,,,
player,201910270atl,atl,AlleRi00,fumbles_forced,0,,,,,
player,201910270atl,atl,BeasVi00,def_int,0,,,,,
player,201910270atl,atl,BeasVi00,def_int_yds,0,,,,,
player,201910270atl,atl,BeasVi00,def_int_td,0,,,,,
player,201910270atl,atl,BeasVi00,def_int_long,0,,,,,
player,201910270atl,atl,BeasVi00,pass_defended,0,,,,,
player,201910270atl,atl,BeasVi00,sacks,0.0,,,,,
player,201910270atl,atl,BeasVi00,tackles_combined,5,,,,,
player,201910270atl,atl,BeasVi00,tackles_solo,3,,,,,
player,201910270atl,atl,BeasVi00,tackles_assists,2,,,,,
player,201910270atl,atl,BeasVi00,tackles_loss,0,,,,,
player,201910270atl,atl,BeasVi00,qb_hits,0,,,,,
player,201910270atl,atl,BeasVi00,fumbles_rec,0,,,,,
player,201910270atl,atl,BeasVi00,fumbles_rec_yds,0,,,,,
player,201910270atl,atl,BeasVi00,fumbles_rec_td,0,,,,,
player,201910270atl,atl,BeasVi00,fumbles_forced,0,,,,,
player,201910270atl,atl,KazeDa00,def_int,0,,,,,
player,201910270atl,atl,KazeDa00,def_int_yds,0,,,,,
player,201910270atl,atl,KazeDa00,def_int_td,0,,,,,
player,201910270atl,atl,KazeDa00,def_int_long,0,,,,,
player,201910270atl,atl,KazeDa00,pass_defended,0,,,,,
player,201910270atl,atl,KazeDa00,sacks,0.0,,,,,
player,201910270atl,atl,KazeDa00,tackles_combined,5,,,,,
player,201910270atl,atl,KazeDa00,tackles_solo,5,,,,,
player,201910270atl,atl,KazeDa00,tackles_assists,0,,,,,
player,201910270atl,atl,KazeDa00,tackles_loss,0,,,,,
player,201910270atl,atl,KazeDa00,qb_hits,0,,,,,
player,201910270atl,atl,KazeDa00,fumbles_rec,0,,,,,
player,201910270atl,atl,KazeDa00,fumbles_rec_yds,0,,,,,
player,201910270atl,atl,KazeDa00,fumbles_rec_td,0,,,,,
player,201910270atl,atl,KazeDa00,fumbles_forced,0,,,,,
player,201910270atl,atl,ShefKe00,def_int,0,,,,,
player,201910270atl,atl,ShefKe00,def_int_yds,0,,,,,
player,201910270atl,atl,ShefKe00,def_int_td,0,,,,,
player,201910270atl,atl,ShefKe00,def_int_long,0,,,,,
player,201910270atl,atl,ShefKe00,pass_defended,0,,,,,
player,201910270atl,atl,ShefKe00,sacks,0.0,,,,,
player,201910270atl,atl,ShefKe00,tackles_combined,5,,,,,
player,201910270atl,atl,ShefKe00,tackles_solo,5,,,,,
player,201910270atl,atl,ShefKe00,tackles_assists,0,,,,,
player,201910270atl,atl,ShefKe00,tackles_loss,0,,,,,
player,201910270atl,atl,ShefKe00,qb_hits,0,,,,,
player,201910270atl,atl,ShefKe00,fumbles_rec,0,,,,,
player,201910270atl,atl,ShefKe00,fumbles_rec_yds,0,,,,,
player,201910270atl,atl,ShefKe00,fumbles_rec_td,0,,,,,
player,201910270atl,atl,ShefKe00,fumbles_forced,0,,,,,
player,201910270atl,atl,JoneDe01,def_int,0,,,,,
player,201910270atl,atl,JoneDe01,def_int_yds,0,,,,,
player,201910270atl,atl,JoneDe01,def_int_td,0,,,,,
player,201910270atl,atl,JoneDe01,def_int_long,0,,,,,
player,201910270atl,atl,JoneDe01,pass_defended,0,,,,,
player,201910270atl,atl,JoneDe01,sacks,0.0,,,,,
player,201910270atl,atl,JoneDe01,tackles_combined,4,,,,,
player,201910270atl,atl,JoneDe01,tackles_solo,2,,,,,
player,201910270atl,atl,JoneDe01,tackles_assists,2,,,,,
player,201910270atl,atl,JoneDe01,tackles_loss,0,,,,,
player,201910270atl,atl,JoneDe01,qb_hits,0,,,,,
player,201910270atl,atl,JoneDe01,fumbles_rec,0,,,,,
player,201910270atl,atl,JoneDe01,fumbles_rec_yds,0,,,,,
player,201910270atl,atl,JoneDe01,fumbles_rec_td,0,,,,,
player,201910270atl,atl,JoneDe01,fumbles_forced,0,,,,,
player,201910270atl,atl,McKiTa00,def_int,0,,,,,
player,201910270atl,atl,McKiTa00,def_int_yds,0,,,,,
player,201910270atl,atl,McKiTa00,def_int_td,0,,,,,
player,201910270atl,atl,McKiTa00,def_int_long,0,,,,,
player,201910270atl,atl,McKiTa00,pass_defended,0,,,,,
player,201910270atl,atl,McKiTa00,sacks,0.0,,,,,
player,201910270atl,atl,McKiTa00,tackles_combined,3,,,,,
player,201910270atl,atl,McKiTa00,tackles_solo,1,,,,,
player,201910270atl,atl,McKiTa00,tackles_assists,2,,,,,
player,201910270atl,atl,McKiTa00,tackles_loss,0,,,,,
player,201910270atl,atl,McKiTa00,qb_hits,0,,,,,
player,201910270atl,atl,McKiTa00,fumbles_rec,0,,,,,
player,201910270atl,atl,McKiTa00,fumbles_rec_yds,0,,,,,
player,201910270atl,atl,McKiTa00,fumbles_rec_td,0,,,,,
player,201910270atl,atl,McKiTa00,fumbles_forced,0,,,,,
player,201910270atl,atl,BailAl00,def_int,0,,,,,
player,201910270atl,atl,BailAl00,def_int_yds,0,,,,,
player,201910270atl,atl,BailAl00,def_int_td,0,,,,,
player,201910270atl,atl,BailAl00,def_int_long,0,,,,,
player,201910270atl,atl,BailAl00,pass_defended,0,,,,,
player,201910270atl,atl,BailAl00,sacks,0.0,,,,,
player,201910270atl,atl,BailAl00,tackles_combined,2,,,,,
player,201910270atl,atl,BailAl00,tackles_solo,0,,,,,
player,201910270atl,atl,BailAl00,tackles_assists,2,,,,,
player,201910270atl,atl,BailAl00,tackles_loss,0,,,,,
player,201910270atl,atl,BailAl00,qb_hits,0,,,,,
player,201910270atl,atl,BailAl00,fumbles_rec,0,,,,,
player,201910270atl,atl,BailAl00,fumbles_rec_yds,0,,,,,
player,201910270atl,atl,BailAl00,fumbles_rec_td,0,,,,,
player,201910270atl,atl,BailAl00,fumbles_forced,0,,,,,
player,201910270atl,atl,ClayAd00,def_int,0,,,,,
player,201910270atl,atl,ClayAd00,def_int_yds,0,,,,,
player,201910270atl,atl,ClayAd00,def_int_td,0,,,,,
player,201910270atl,atl,ClayAd00,def_int_long,0,,,,,
player,201910270atl,atl,ClayAd00,pass_defended,0,,,,,
player,201910270atl,atl,ClayAd00,sacks,0.0,,,,,
player,201910270atl,atl,ClayAd00,tackles_combined,2,,,,,
player,201910270atl,atl,ClayAd00,tackles_solo,1,,,,,
player,201910270atl,atl,ClayAd00,tackles_assists,1,,,,,
player,201910270atl,atl,ClayAd00,tackles_loss,0,,,,,
player,201910270atl,atl,ClayAd00,qb_hits,0,,,,,
player,201910270atl,atl,ClayAd00,fumbles_rec,0,,,,,
player,201910270atl,atl,ClayAd00,fumbles_rec_yds,0,,,,,
player,201910270atl,atl,ClayAd00,fumbles_rec_td,0,,,,,
player,201910270atl,atl,ClayAd00,fumbles_forced,0,,,,,
player,201910270atl,atl,WrehBl00,def_int,0,,,,,
player,201910270atl,atl,WrehBl00,def_int_yds,0,,,,,
player,201910270atl,atl,WrehBl00,def_int_td,0,,,,,
player,201910270atl,atl,WrehBl00,def_int_long,0,,,,,
player,201910270atl,atl,WrehBl00,pass_defended,0,,,,,
player,201910270atl,atl,WrehBl00,sacks,0.0,,,,,
player,201910270atl,atl,WrehBl00,tackles_combined,2,,,,,
player,201910270atl,atl,WrehBl00,tackles_solo,1,,,,,
player,201910270atl,atl,WrehBl00,tackles_assists,1,,,,,
player,201910270atl,atl,WrehBl00,tackles_loss,0,,,,,
player,201910270atl,atl,WrehBl00,qb_hits,0,,,,,
player,201910270atl,atl,WrehBl00,fumbles_rec,0,,,,,
player,201910270atl,atl,WrehBl00,fumbles_rec_yds,0,,,,,
player,201910270atl,atl,WrehBl00,fumbles_rec_td,0,,,,,
player,201910270atl,atl,WrehBl00,fumbles_forced,0,,,,,
player,201910270atl,atl,CrawJa00,def_int,0,,,,,
player,201910270atl,atl,CrawJa00,def_int_yds,0,,,,,
player,201910270atl,atl,CrawJa00,def_int_td,0,,,,,
player,201910270atl,atl,CrawJa00,def_int_long,0,,,,,
player,201910270atl,atl,CrawJa00,pass_defended,0,,,,,
player,201910270atl,atl,CrawJa00,sacks,0.0,,,,,
player,201910270atl,atl,CrawJa00,tackles_combined,1,,,,,
player,201910270atl,atl,CrawJa00,tackles_solo,1,,,,,
player,201910270atl,atl,CrawJa00,tackles_assists,0,,,,,
player,201910270atl,atl,CrawJa00,tackles_loss,0,,,,,
player,201910270atl,atl,CrawJa00,qb_hits,0,,,,,
player,201910270atl,atl,CrawJa00,fumbles_rec,0,,,,,
player,201910270atl,atl,CrawJa00,fumbles_rec_yds,0,,,,,
player,201910270atl,atl,CrawJa00,fumbles_rec_td,0,,,,,
player,201910270atl,atl,CrawJa00,fumbles_forced,0,,,,,
player,201910270atl,atl,OlivIs00,def_int,0,,,,,
player,201910270atl,atl,OlivIs00,def_int_yds,0,,,,,
player,201910270atl,atl,OlivIs00,def_int_td,0,,,,,
player,201910270atl,atl,OlivIs00,def_int_long,0,,,,,
player,201910270atl,atl,OlivIs00,pass_defended,2,,,,,
player,201910270atl,atl,OlivIs00,sacks,0.0,,,,,
