game,2019,1,20190908,201909080crd,det,"Detroit Lions",27,crd,"Arizona Cardinals",27
player,201909080crd,det,JoneCh05,tackles_loss,1,,,,,
player,201909080crd,det,JoneCh05,qb_hits,1,,,,,
player,201909080crd,det,JoneCh05,fumbles_rec,0,,,,,
player,201909080crd,det,JoneCh05,fumbles_rec_yds,0,,,,,
player,201909080crd,det,JoneCh05,fumbles_rec_td,0,,,,,
player,201909080crd,det,JoneCh05,fumbles_forced,0,,,,,
player,201909080crd,det,TavaJa00,def_int,0,,,,,
player,201909080crd,det,TavaJa00,def_int_yds,0,,,,,
player,201909080crd,det,TavaJa00,def_int_td,0,,,,,
player,201909080crd,det,TavaJa00,def_int_long,0,,,,,
player,201909080crd,det,TavaJa00,pass_defended,0,,,,,
player,201909080crd,det,TavaJa00,sacks,1.0,,,,,
player,201909080crd,det,TavaJa00,tackles_combined,3,,,,,
player,201909080crd,det,TavaJa00,tackles_solo,3,,,,,
player,201909080crd,det,TavaJa00,tackles_assists,0,,,,,
player,201909080crd,det,TavaJa00,tackles_loss,1,,,,,
player,201909080crd,det,TavaJa00,qb_hits,1,,,,,
player,201909080crd,det,TavaJa00,fumbles_rec,0,,,,,
player,201909080crd,det,TavaJa00,fumbles_rec_yds,0,,,,,
player,201909080crd,det,TavaJa00,fumbles_rec_td,0,,,,,
player,201909080crd,det,TavaJa00,fumbles_forced,0,,,,,
player,201909080crd,det,MelvRa00,def_int,0,,,,,
player,201909080crd,det,MelvRa00,def_int_yds,0,,,,,
player,201909080crd,det,MelvRa00,def_int_td,0,,,,,
player,201909080crd,det,MelvRa00,def_int_long,0,,,,,
player,201909080crd,det,MelvRa00,pass_defended,3,,,,,
player,201909080crd,det,MelvRa00,sacks,0.0,,,,,
player,201909080crd,det,MelvRa00,tackles_combined,8,,,,,
player,201909080crd,det,MelvRa00,tackles_solo,8,,,,,
player,201909080crd,det,MelvRa00,tackles_assists,0,,,,,
player,201909080crd,det,MelvRa00,tackles_loss,0,,,,,
player,201909080crd,det,MelvRa00,qb_hits,1,,,,,
player,201909080crd,det,MelvRa00,fumbles_rec,0,,,,,
player,201909080crd,det,MelvRa00,fumbles_rec_yds,0,,,,,
player,201909080crd,det,MelvRa00,fumbles_rec_td,0,,,,,
player,201909080crd,det,MelvRa00,fumbles_forced,0,,,,,
player,201909080crd,det,DiggQu00,def_int,0,,,,,
player,201909080crd,det,DiggQu00,def_int_yds,0,,,,,
player,201909080crd,det,DiggQu00,def_int_td,0,,,,,
player,201909080crd,det,DiggQu00,def_int_long,0,,,,,
player,201909080crd,det,DiggQu00,pass_defended,0,,,,,
player,201909080crd,det,DiggQu00,sacks,0.0,,,,,
player,201909080crd,det,DiggQu00,tackles_combined,5,,,,,
player,201909080crd,det,DiggQu00,tackles_solo,5,,,,,
player,201909080crd,det,DiggQu00,tackles_assists,0,,,,,
player,201909080crd,det,DiggQu00,tackles_loss,0,,,,,
player,201909080crd,det,DiggQu00,qb_hits,0,,,,,
player,201909080crd,det,DiggQu00,fumbles_rec,0,,,,,
player,201909080crd,det,DiggQu00,fumbles_rec_yds,0,,,,,
player,201909080crd,det,DiggQu00,fumbles_rec_td,0,,,,,
player,201909080crd,det,DiggQu00,fumbles_forced,0,,,,,
player,201909080crd,det,AgneJa00,def_int,0,,,,,
player,201909080crd,det,AgneJa00,def_int_yds,0,,,,,
player,201909080crd,det,AgneJa00,def_int_td,0,,,,,
player,201909080crd,det,AgneJa00,def_int_long,0,,,,,
player,201909080crd,det,AgneJa00,pass_defended,0,,,,,
player,201909080crd,det,AgneJa00,sacks,0.0,,,,,
player,201909080crd,det,AgneJa00,tackles_combined,4,,,,,
player,201909080crd,det,AgneJa00,tackles_solo,4,,,,,
player,201909080crd,det,AgneJa00,tackles_assists,0,,,,,
player,201909080crd,det,AgneJa00,tackles_loss,0,,,,,
player,201909080crd,det,AgneJa00,qb_hits,0,,,,,
player,201909080crd,det,AgneJa00,fumbles_rec,0,,,,,
player,201909080crd,det,AgneJa00,fumbles_rec_yds,0,,,,,
player,201909080crd,det,AgneJa00,fumbles_rec_td,0,,,,,
player,201909080crd,det,AgneJa00,fumbles_forced,0,,,,,
player,201909080crd,det,ColeJu01,def_int,0,,,,,
player,201909080crd,det,ColeJu01,def_int_yds,0,,,,,
player,201909080crd,det,ColeJu01,def_int_td,0,,,,,
player,201909080crd,det,ColeJu01,def_int_long,0,,,,,
player,201909080crd,det,ColeJu01,pass_defended,1,,,,,
player,201909080crd,det,ColeJu01,sacks,0.0,,,,,
player,201909080crd,det,ColeJu01,tackles_combined,4,,,,,
player,201909080crd,det,ColeJu01,tackles_solo,4,,,,,
player,201909080crd,det,ColeJu01,tackles_assists,0,,,,,
player,201909080crd,det,ColeJu01,tackles_loss,0,,,,,
player,201909080crd,det,ColeJu01,qb_hits,0,,,,,
player,201909080crd,det,ColeJu01,fumbles_rec,0,,,,,
player,201909080crd,det,ColeJu01,fumbles_rec_yds,0,,,,,
player,201909080crd,det,ColeJu01,fumbles_rec_td,0,,,,,
player,201909080crd,det,ColeJu01,fumbles_forced,0,,,,,
player,201909080crd,det,ReevJa00,def_int,0,,,,,
player,201909080crd,det,ReevJa00,def_int_yds,0,,,,,
player,201909080crd,det,ReevJa00,def_int_td,0,,,,,
player,201909080crd,det,ReevJa00,def_int_long,0,,,,,
player,201909080crd,det,ReevJa00,pass_defended,0,,,,,
player,201909080crd,det,ReevJa00,sacks,0.0,,,,,
player,201909080crd,det,ReevJa00,tackles_combined,4,,,,,
player,201909080crd,det,ReevJa00,tackles_solo,4,,,,,
player,201909080crd,det,ReevJa00,tackles_assists,0,,,,,
player,201909080crd,det,ReevJa00,tackles_loss,0,,,,,
player,201909080crd,det,ReevJa00,qb_hits,0,,,,,
player,201909080crd,det,ReevJa00,fumbles_rec,0,,,,,
player,201909080crd,det,ReevJa00,fumbles_rec_yds,0,,,,,
player,201909080crd,det,ReevJa00,fumbles_rec_td,0,,,,,
player,201909080crd,det,ReevJa00,fumbles_forced,0,,,,,
player,201909080crd,det,RobiAS00,def_int,0,,,,,
player,201909080crd,det,RobiAS00,def_int_yds,0,,,,,
player,201909080crd,det,RobiAS00,def_int_td,0,,,,,
player,201909080crd,det,RobiAS00,def_int_long,0,,,,,
player,201909080crd,det,RobiAS00,pass_defended,0,,,,,
player,201909080crd,det,RobiAS00,sacks,0.0,,,,,
player,201909080crd,det,RobiAS00,tackles_combined,3,,,,,
player,201909080crd,det,RobiAS00,tackles_solo,3,,,,,
player,201909080crd,det,RobiAS00,tackles_assists,0,,,,,
player,201909080crd,det,RobiAS00,tackles_loss,0,,,,,
player,201909080crd,det,RobiAS00,qb_hits,0,,,,,
player,201909080crd,det,RobiAS00,fumbles_rec,0,,,,,
player,201909080crd,det,RobiAS00,fumbles_rec_yds,0,,,,,
player,201909080crd,det,RobiAS00,fumbles_rec_td,0,,,,,
player,201909080crd,det,RobiAS00,fumbles_forced,0,,,,,
player,201909080crd,det,FlowTr00,def_int,0,,,,,
player,201909080crd,det,FlowTr00,def_int_yds,0,,,,,
player,201909080crd,det,FlowTr00,def_int_td,0,,,,,
player,201909080crd,det,FlowTr00,def_int_long,0,,,,,
player,201909080crd,det,FlowTr00,pass_defended,0,,,,,
player,201909080crd,det,FlowTr00,sacks,0.0,,,,,
player,201909080crd,det,FlowTr00,tackles_combined,2,,,,,
player,201909080crd,det,FlowTr00,tackles_solo,2,,,,,
player,201909080crd,det,FlowTr00,tackles_assists,0,,,,,
player,201909080crd,det,FlowTr00,tackles_loss,0,,,,,
player,201909080crd,det,FlowTr00,qb_hits,0,,,,,
player,201909080crd,det,FlowTr00,fumbles_rec,0,,,,,
player,201909080crd,det,FlowTr00,fumbles_rec_yds,0,,,,,
player,201909080crd,det,FlowTr00,fumbles_rec_td,0,,,,,
player,201909080crd,det,FlowTr00,fumbles_forced,0,,,,,
player,201909080crd,det,DaniMi00,def_int,0,,,,,
player,201909080crd,det,DaniMi00,def_int_yds,0,,,,,
player,201909080crd,det,DaniMi00,def_int_td,0,,,,,
player,201909080crd,det,DaniMi00,def_int_long,0,,,,,
player,201909080crd,det,DaniMi00,pass_defended,0,,,,,
player,201909080crd,det,DaniMi00,sacks,0.0,,,,,
player,201909080crd,det,DaniMi00,tackles_combined,1,,,,,
player,201909080crd,det,DaniMi00,tackles_solo,0,,,,,
player,201909080crd,det,DaniMi00,tackles_assists,1,,,,,
player,201909080crd,det,DaniMi00,tackles_loss,0,,,,,
player,201909080crd,det,DaniMi00,qb_hits,0,,,,,
player,201909080crd,det,DaniMi00,fumbles_rec,0,,,,,
player,201909080crd,det,DaniMi00,fumbles_rec_yds,0,,,,,
player,201909080crd,det,DaniMi00,fumbles_rec_td,0,,,,,
player,201909080crd,det,DaniMi00,fumbles_forced,0,,,,,
player,201909080crd,det,FordMi01,def_int,0,,,,,
player,201909080crd,det,FordMi01,def_int_yds,0,,,,,
player,201909080crd,det,FordMi01,def_int_td,0,,,,,
player,201909080crd,det,FordMi01,def_int_long,0,,,,,
player,201909080crd,det,FordMi01,pass_defended,0,,,,,
player,201909080crd,det,FordMi01,sacks,0.0,,,,,
player,201909080crd,det,FordMi01,tackles_combined,1,,,,,
player,201909080crd,det,FordMi01,tackles_solo,1,,,,,
player,201909080crd,det,FordMi01,tackles_assists,0,,,,,
player,201909080crd,det,FordMi01,tackles_loss,0,,,,,
player,201909080crd,det,FordMi01,qb_hits,0,,,,,
player,201909080crd,det,FordMi01,fumbles_rec,0,,,,,
player,201909080crd,det,FordMi01,fumbles_rec_yds,0,,,,,
player,201909080crd,det,FordMi01,fumbles_rec_td,0,,,,,
player,201909080crd,det,FordMi01,fumbles_forced,0,,,,,
player,201909080crd,det,HarrDa03,def_int,0,,,,,
player,201909080crd,det,HarrDa03,def_int_yds,0,,,,,
player,201909080crd,det,HarrDa03,def_int_td,0,,,,,
player,201909080crd,det,HarrDa03,def_int_long,0,,,,,
player,201909080crd,det,HarrDa03,pass_defended,2,,,,,
player,201909080crd,det,HarrDa03,sacks,0.0,,,,,
player,201909080crd,det,HarrDa03,tackles_combined,1,,,,,
player,201909080crd,det,HarrDa03,tackles_solo,1,,,,,
player,201909080crd,det,HarrDa03,tackles_assists,0,,,,,
player,201909080crd,det,HarrDa03,tackles_loss,0,,,,,
player,201909080crd,det,HarrDa03,qb_hits,0,,,,,
player,201909080crd,det,HarrDa03,fumbles_rec,0,,,,,
player,201909080crd,det,HarrDa03,fumbles_rec_yds,0,,,,,
player,201909080crd,det,HarrDa03,fumbles_rec_td,0,,,,,
player,201909080crd,det,HarrDa03,fumbles_forced,0,,,,,
player,201909080crd,det,WilsTa00,def_int,0,,,,,
player,201909080crd,det,WilsTa00,def_int_yds,0,,,,,
player,201909080crd,det,WilsTa00,def_int_td,0,,,,,
player,201909080crd,det,WilsTa00,def_int_long,0,,,,,
player,201909080crd,det,WilsTa00,pass_defended,0,,,,,
player,201909080crd,det,WilsTa00,sacks,0.0,,,,,
player,201909080crd,det,WilsTa00,tackles_combined,1,,,,,
player,201909080crd,det,WilsTa00,tackles_solo,1,,,,,
player,201909080crd,det,WilsTa00,tackles_assists,0,,,,,
player,201909080crd,det,WilsTa00,tackles_loss,0,,,,,
player,201909080crd,det,WilsTa00,qb_hits,0,,,,,
player,201909080crd,det,WilsTa00,fumbles_rec,0,,,,,
player,201909080crd,det,WilsTa00,fumbles_rec_yds,0,,,,,
player,201909080crd,det,WilsTa00,fumbles_rec_td,0,,,,,
player,201909080crd,det,WilsTa00,fumbles_forced,0,,,,,
player,201909080crd,det,RagnFr00,def_int,0,,,,,
player,201909080crd,det,RagnFr00,def_int_yds,0,,,,,
player,201909080crd,det,RagnFr00,def_int_td,0,,,,,
player,201909080crd,det,RagnFr00,def_int_long,0,,,,,
player,201909080crd,det,RagnFr00,pass_defended,0,,,,,
player,201909080crd,det,RagnFr00,sacks,0.0,,,,,
player,201909080crd,det,RagnFr00,tackles_combined,0,,,,,
player,201909080crd,det,RagnFr00,tackles_solo,0,,,,,
player,201909080crd,det,RagnFr00,tackles_assists,0,,,,,
player,201909080crd,det,RagnFr00,tackles_loss,0,,,,,
player,201909080crd,det,RagnFr00,qb_hits,0,,,,,
player,201909080crd,det,RagnFr00,fumbles_rec,1,,,,,
player,201909080crd,det,RagnFr00,fumbles_rec_yds,0,,,,,
player,201909080crd,det,RagnFr00,fumbles_rec_td,0,,,,,
player,201909080crd,det,RagnFr00,fumbles_forced,0,,,,,
player,201909080crd,det,SlayDa00,def_int,0,,,,,
player,201909080crd,det,SlayDa00,def_int_yds,0,,,,,
player,201909080crd,det,SlayDa00,def_int_td,0,,,,,
player,201909080crd,det,SlayDa00,def_int_long,0,,,,,
player,201909080crd,det,SlayDa00,pass_defended,1,,,,,
player,201909080crd,det,SlayDa00,sacks,0.0,,,,,
player,201909080crd,det,SlayDa00,tackles_combined,0,,,,,
player,201909080crd,det,SlayDa00,tackles_solo,0,,,,,
player,201909080crd,det,SlayDa00,tackles_assists,0,,,,,
player,201909080crd,det,SlayDa00,tackles_loss,0,,,,,
player,201909080crd,det,SlayDa00,qb_hits,0,,,,,
player,201909080crd,det,SlayDa00,fumbles_rec,0,,,,,
player,201909080crd,det,SlayDa00,fumbles_rec_yds,0,,,,,
player,201909080crd,det,SlayDa00,fumbles_rec_td,0,,,,,
player,201909080crd,det,SlayDa00,fumbles_forced,0,,,,,
player,201909080crd,crd,SuggTe99,def_int,0,,,,,
player,201909080crd,crd,SuggTe99,def_int_yds,0,,,,,
player,201909080crd,crd,SuggTe99,def_int_td,0,,,,,
player,201909080crd,crd,SuggTe99,def_int_long,0,,,,,
player,201909080crd,crd,SuggTe99,pass_defended,0,,,,,
player,201909080crd,crd,SuggTe99,sacks,2.0,,,,,
player,201909080crd,crd,SuggTe99,tackles_combined,5,,,,,
player,201909080crd,crd,SuggTe99,tackles_solo,5,,,,,
player,201909080crd,crd,SuggTe99,tackles_assists,0,,,,,
player,201909080crd,crd,SuggTe99,tackles_loss,2,,,,,
player,201909080crd,crd,SuggTe99,qb_hits,1,,,,,
player,201909080crd,crd,SuggTe99,fumbles_rec,0,,,,,
player,201909080crd,crd,SuggTe99,fumbles_rec_yds,0,,,,,
player,201909080crd,crd,SuggTe99,fumbles_rec_td,0,,,,,
player,201909080crd,crd,SuggTe99,fumbles_forced,1,,,,,
player,201909080crd,crd,JoneCh03,def_int,0,,,,,
player,201909080crd,crd,JoneCh03,def_int_yds,0,,,,,
player,201909080crd,crd,JoneCh03,def_int_td,0,,,,,
player,201909080crd,crd,JoneCh03,def_int_long,0,,,,,
player,201909080crd,crd,JoneCh03,pass_defended,0,,,,,
player,201909080crd,crd,JoneCh03,sacks,1.0,,,,,
player,201909080crd,crd,JoneCh03,tackles_combined,4,,,,,
player,201909080crd,crd,JoneCh03,tackles_solo,4,,,,,
player,201909080crd,crd,JoneCh03,tackles_assists,0,,,,,
player,201909080crd,crd,JoneCh03,tackles_loss,0,,,,,
player,201909080crd,crd,JoneCh03,qb_hits,2,,,,,
player,201909080crd,crd,JoneCh03,fumbles_rec,1,,,,,
player,201909080crd,crd,JoneCh03,fumbles_rec_yds,0,,,,,
player,201909080crd,crd,JoneCh03,fumbles_rec_td,0,,,,,
player,201909080crd,crd,JoneCh03,fumbles_forced,1,,,,,
player,201909080crd,crd,HickJo00,def_int,0,,,,,
player,201909080crd,crd,HickJo00,def_int_yds,0,,,,,
player,201909080crd,crd,HickJo00,def_int_td,0,,,,,
player,201909080crd,crd,HickJo00,def_int_long,0,,,,,
player,201909080crd,crd,HickJo00,pass_defended,0,,,,,
player,201909080crd,crd,HickJo00,sacks,0.0,,,,,
player,201909080crd,crd,HickJo00,tackles_combined,14,,,,,
player,201909080crd,crd,HickJo00,tackles_solo,8,,,,,
player,201909080crd,crd,HickJo00,tackles_assists,6,,,,,
player,201909080crd,crd,HickJo00,tackles_loss,2,,,,,
player,201909080crd,crd,HickJo00,qb_hits,2,,,,,
player,201909080crd,crd,HickJo00,fumbles_rec,0,,,,,
player,201909080crd,crd,HickJo00,fumbles_rec_yds,0,,,,,
player,201909080crd,crd,HickJo00,fumbles_rec_td,0,,,,,
player,201909080crd,crd,HickJo00,fumbles_forced,0,,,,,
player,201909080crd,crd,BakeBu00,def_int,0,,,,,
player,201909080crd,crd,BakeBu00,def_int_yds,0,,,,,
player,201909080crd,crd,BakeBu00,def_int_td,0,,,,,
player,201909080crd,crd,BakeBu00,def_int_long,0,,,,,
player,201909080crd,crd,BakeBu00,pass_defended,0,,,,,
player,201909080crd,crd,BakeBu00,sacks,0.0,,,,,
player,201909080crd,crd,BakeBu00,tackles_combined,8,,,,,
player,201909080crd,crd,BakeBu00,tackles_solo,7,,,,,
player,201909080crd,crd,BakeBu00,tackles_assists,1,,,,,
player,201909080crd,crd,BakeBu00,tackles_loss,0,,,,,
player,201909080crd,crd,BakeBu00,qb_hits,0,,,,,
player,201909080crd,crd,BakeBu00,fumbles_rec,0,,,,,
player,201909080crd,crd,BakeBu00,fumbles_rec_yds,0,,,,,
player,201909080crd,crd,BakeBu00,fumbles_rec_td,0,,,,,
player,201909080crd,crd,BakeBu00,fumbles_forced,0,,,,,
player,201909080crd,crd,ReddHa00,def_int,0,,,,,
player,201909080crd,crd,ReddHa00,def_int_yds,0,,,,,
player,201909080crd,crd,ReddHa00,def_int_td,0,,,,,
player,201909080crd,crd,ReddHa00,def_int_long,0,,,,,
player,201909080crd,crd,ReddHa00,pass_defended,0,,,,,
player,201909080crd,crd,ReddHa00,sacks,0.0,,,,,
player,201909080crd,crd,ReddHa00,tackles_combined,6,,,,,
player,201909080crd,crd,ReddHa00,tackles_solo,5,,,,,
player,201909080crd,crd,ReddHa00,tackles_assists,1,,,,,
player,201909080crd,crd,ReddHa00,tackles_loss,0,,,,,
player,201909080crd,crd,ReddHa00,qb_hits,0,,,,,
player,201909080crd,crd,ReddHa00,fumbles_rec,0,,,,,
player,201909080crd,crd,ReddHa00,fumbles_rec_yds,0,,,,,
player,201909080crd,crd,ReddHa00,fumbles_rec_td,0,,,,,
player,201909080crd,crd,ReddHa00,fumbles_forced,0,,,,,
player,201909080crd,crd,MurpBy00,def_int,0,,,,,
player,201909080crd,crd,MurpBy00,def_int_yds,0,,,,,
player,201909080crd,crd,MurpBy00,def_int_td,0,,,,,
player,201909080crd,crd,MurpBy00,def_int_long,0,,,,,
player,201909080crd,crd,MurpBy00,pass_defended,0,,,,,
player,201909080crd,crd,MurpBy00,sacks,0.0,,,,,
player,201909080crd,crd,MurpBy00,tackles_combined,5,,,,,
player,201909080crd,crd,MurpBy00,tackles_solo,4,,,,,
player,201909080crd,crd,MurpBy00,tackles_assists,1,,,,,
player,201909080crd,crd,MurpBy00,tackles_loss,0,,,,,
player,201909080crd,crd,MurpBy00,qb_hits,0,,,,,
player,201909080crd,crd,MurpBy00,fumbles_rec,0,,,,,
player,201909080crd,crd,MurpBy00,fumbles_rec_yds,0,,,,,
player,201909080crd,crd,MurpBy00,fumbles_rec_td,0,,,,,
player,201909080crd,crd,MurpBy00,fumbles_forced,0,,,,,
player,201909080crd,crd,WalkJo01,def_int,0,,,,,
player,201909080crd,crd,WalkJo01,def_int_yds,0,,,,,
player,201909080crd,crd,WalkJo01,def_int_td,0,,,,,
player,201909080crd,crd,WalkJo01,def_int_long,0,,,,,
player,201909080crd,crd,WalkJo01,pass_defended,0,,,,,
player,201909080crd,crd,WalkJo01,sacks,0.0,,,,,
player,201909080crd,crd,WalkJo01,tackles_combined,5,,,,,
player,201909080crd,crd,WalkJo01,tackles_solo,2,,,,,
player,201909080crd,crd,WalkJo01,tackles_assists,3,,,,,
player,201909080crd,crd,WalkJo01,tackles_loss,0,,,,,
player,201909080crd,crd,WalkJo01,qb_hits,0,,,,,
player,201909080crd,crd,WalkJo01,fumbles_rec,0,,,,,
player,201909080crd,crd,WalkJo01,fumbles_rec_yds,0,,,,,
player,201909080crd,crd,WalkJo01,fumbles_rec_td,0,,,,,
player,201909080crd,crd,WalkJo01,fumbles_forced,0,,,,,
player,201909080crd,crd,SweaDJ00,def_int,0,,,,,
player,201909080crd,crd,SweaDJ00,def_int_yds,0,,,,,
player,201909080crd,crd,SweaDJ00,def_int_td,0,,,,,
player,201909080crd,crd,SweaDJ00,def_int_long,0,,,,,
player,201909080crd,crd,SweaDJ00,pass_defended,1,,,,,
player,201909080crd,crd,SweaDJ00,sacks,0.0,,,,,
player,201909080crd,crd,SweaDJ00,tackles_combined,4,,,,,
player,201909080crd,crd,SweaDJ00,tackles_solo,3,,,,,
player,201909080crd,crd,SweaDJ00,tackles_assists,1,,,,,
player,201909080crd,crd,SweaDJ00,tackles_loss,0,,,,,
player,201909080crd,crd,SweaDJ00,qb_hits,0,,,,,
player,201909080crd,crd,SweaDJ00,fumbles_rec,0,,,,,
player,201909080crd,crd,SweaDJ00,fumbles_rec_yds,0,,,,,
player,201909080crd,crd,SweaDJ00,fumbles_rec_td,0,,,,,
player,201909080crd,crd,SweaDJ00,fumbles_forced,0,,,,,
player,201909080crd,crd,AlleZa01,def_int,0,,,,,
player,201909080crd,crd,AlleZa01,def_int_yds,0,,,,,
player,201909080crd,crd,AlleZa01,def_int_td,0,,,,,
player,201909080crd,crd,AlleZa01,def_int_long,0,,,,,
player,201909080crd,crd,AlleZa01,pass_defended,0,,,,,
player,201909080crd,crd,AlleZa01,sacks,0.0,,,,,
player,201909080crd,crd,AlleZa01,tackles_combined,3,,,,,
player,201909080crd,crd,AlleZa01,tackles_solo,3,,,,,
player,201909080crd,crd,AlleZa01,tackles_assists,0,,,,,
player,201909080crd,crd,AlleZa01,tackles_loss,0,,,,,
player,201909080crd,crd,AlleZa01,qb_hits,2,,,,,
player,201909080crd,crd,AlleZa01,fumbles_rec,0,,,,,
player,201909080crd,crd,AlleZa01,fumbles_rec_yds,0,,,,,
player,201909080crd,crd,AlleZa01,fumbles_rec_td,0,,,,,
player,201909080crd,crd,AlleZa01,fumbles_forced,0,,,,,
player,201909080crd,crd,BrocTr00,def_int,0,,,,,
player,201909080crd,crd,BrocTr00,def_int_yds,0,,,,,
player,201909080crd,crd,BrocTr00,def_int_td,0,,,,,
player,201909080crd,crd,BrocTr00,def_int_long,0,,,,,
player,201909080crd,crd,BrocTr00,pass_defended,2,,,,,
player,201909080crd,crd,BrocTr00,sacks,0.0,,,,,
player,201909080crd,crd,BrocTr00,tackles_combined,3,,,,,
player,201909080crd,crd,BrocTr00,tackles_solo,3,,,,,
player,201909080crd,crd,BrocTr00,tackles_assists,0,,,,,
player,201909080crd,crd,BrocTr00,tackles_loss,0,,,,,
player,201909080crd,crd,BrocTr00,qb_hits,0,,,,,
player,201909080crd,crd,BrocTr00,fumbles_rec,0,,,,,
player,201909080crd,crd,BrocTr00,fumbles_rec_yds,0,,,,,
player,201909080crd,crd,BrocTr00,fumbles_rec_td,0,,,,,
player,201909080crd,crd,BrocTr00,fumbles_forced,0,,,,,
player,201909080crd,crd,JoneCh06,def_int,0,,,,,
player,201909080crd,crd,JoneCh06,def_int_yds,0,,,,,
player,201909080crd,crd,JoneCh06,def_int_td,0,,,,,
player,201909080crd,crd,JoneCh06,def_int_long,0,,,,,
player,201909080crd,crd,JoneCh06,pass_defended,1,,,,,
player,201909080crd,crd,JoneCh06,sacks,0.0,,,,,
player,201909080crd,crd,JoneCh06,tackles_combined,3,,,,,
player,201909080crd,crd,JoneCh06,tackles_solo,3,,,,,
player,201909080crd,crd,JoneCh06,tackles_assists,0,,,,,
player,201909080crd,crd,JoneCh06,tackles_loss,0,,,,,
player,201909080crd,crd,JoneCh06,qb_hits,0,,,,,
player,201909080crd,crd,JoneCh06,fumbles_rec,0,,,,,
player,201909080crd,crd,JoneCh06,fumbles_rec_yds,0,,,,,
player,201909080crd,crd,JoneCh06,fumbles_rec_td,0,,,,,
player,201909080crd,crd,JoneCh06,fumbles_forced,0,,,,,
player,201909080crd,crd,GuntRo00,def_int,0,,,,,
player,201909080crd,crd,GuntRo00,def_int_yds,0,,,,,
player,201909080crd,crd,GuntRo00,def_int_td,0,,,,,
player,201909080crd,crd,GuntRo00,def_int_long,0,,,,,
player,201909080crd,crd,GuntRo00,pass_defended,0,,,,,
player,201909080crd,crd,GuntRo00,sacks,0.0,,,,,
player,201909080crd,crd,GuntRo00,tackles_combined,2,,,,,
player,201909080crd,crd,GuntRo00,tackles_solo,2,,,,,
player,201909080crd,crd,GuntRo00,tackles_assists,0,,,,,
player,201909080crd,crd,GuntRo00,tackles_loss,1,,,,,
player,201909080crd,crd,GuntRo00,qb_hits,1,,,,,
player,201909080crd,crd,GuntRo00,fumbles_rec,0,,,,,
player,201909080crd,crd,GuntRo00,fumbles_rec_yds,0,,,,,
player,201909080crd,crd,GuntRo00,fumbles_rec_td,0,,,,,
player,201909080crd,crd,GuntRo00,fumbles_forced,0,,,,,
player,201909080crd,crd,PeteCo00,def_int,0,,,,,
player,201909080crd,crd,PeteCo00,def_int_yds,0,,,,,
player,201909080crd,crd,PeteCo00,def_int_td,0,,,,,
player,201909080crd,crd,PeteCo00,def_int_long,0,,,,,
player,201909080crd,crd,PeteCo00,pass_defended,0,,,,,
player,201909080crd,crd,PeteCo00,sacks,0.0,,,,,
player,201909080crd,crd,PeteCo00,tackles_combined,2,,,,,
player,201909080crd,crd,PeteCo00,tackles_solo,1,,,,,
player,201909080crd,crd,PeteCo00,tackles_assists,1,,,,,
player,201909080crd,crd,PeteCo00,tackles_loss,0,,,,,
player,201909080crd,crd,PeteCo00,qb_hits,0,,,,,
player,201909080crd,crd,PeteCo00,fumbles_rec,0,,,,,
player,201909080crd,crd,PeteCo00,fumbles_rec_yds,0,,,,,
player,201909080crd,crd,PeteCo00,fumbles_rec_td,0,,,,,
player,201909080crd,crd,PeteCo00,fumbles_forced,0,,,,,
player,201909080crd,crd,MarsCa00,def_int,0,,,,,
player,201909080crd,crd,MarsCa00,def_int_yds,0,,,,,
player,201909080crd,crd,MarsCa00,def_int_td,0,,,,,
player,201909080crd,crd,MarsCa00,def_int_long,0,,,,,
player,201909080crd,crd,MarsCa00,pass_defended,0,,,,,
player,201909080crd,crd,MarsCa00,sacks,0.0,,,,,
player,201909080crd,crd,MarsCa00,tackles_combined,1,,,,,
player,201909080crd,crd,MarsCa00,tackles_solo,0,,,,,
player,201909080crd,crd,MarsCa00,tackles_assists,1,,,,,
player,201909080crd,crd,MarsCa00,tackles_loss,0,,,,,
player,201909080crd,crd,MarsCa00,qb_hits,0,,,,,
player,201909080crd,crd,MarsCa00,fumbles_rec,0,,,,,
player,201909080crd,crd,MarsCa00,fumbles_rec_yds,0,,,,,
player,201909080crd,crd,MarsCa00,fumbles_rec_td,0,,,,,
player,201909080crd,crd,MarsCa00,fumbles_forced,0,,,,,
player,201909080crd,crd,ReedBr00,def_int,0,,,,,
player,201909080crd,crd,ReedBr00,def_int_yds,0,,,,,
player,201909080crd,crd,ReedBr00,def_int_td,0,,,,,
player,201909080crd,crd,ReedBr00,def_int_long,0,,,,,
player,201909080crd,crd,ReedBr00,pass_defended,0,,,,,
player,201909080crd,crd,ReedBr00,sacks,0.0,,,,,
player,201909080crd,crd,ReedBr00,tackles_combined,1,,,,,
player,201909080crd,crd,ReedBr00,tackles_solo,1,,,,,
player,201909080crd,crd,ReedBr00,tackles_assists,0,,,,,
player,201909080crd,crd,ReedBr00,tackles_loss,0,,,,,
player,201909080crd,crd,ReedBr00,qb_hits,0,,,,,
player,201909080crd,crd,ReedBr00,fumbles_rec,0,,,,,
player,201909080crd,crd,ReedBr00,fumbles_rec_yds,0,,,,,
player,201909080crd,crd,ReedBr00,fumbles_rec_td,0,,,,,
player,201909080crd,crd,ReedBr00,fumbles_forced,0,,,,,
player,201909080crd,crd,SherTr00,def_int,0,,,,,
