game,2019,3,20190922,201909220sea,nor,"New Orleans Saints",33,sea,"Seattle Seahawks",27
player,201909220sea,sea,LockTy00,kick_ret_long,29,,,,,
player,201909220sea,sea,LockTy00,punt_ret,3,,,,,
player,201909220sea,sea,LockTy00,punt_ret_yds,12,,,,,
player,201909220sea,sea,LockTy00,punt_ret_yds_per_ret,4.0,,,,,
player,201909220sea,sea,LockTy00,punt_ret_td,0,,,,,
player,201909220sea,sea,LockTy00,punt_ret_long,8,,,,,
player,201909220sea,nor,LutzWi00,xpm,3,,,,,
player,201909220sea,nor,LutzWi00,xpa,4,,,,,
player,201909220sea,nor,LutzWi00,fgm,,,,,,
player,201909220sea,nor,LutzWi00,fga,,,,,,
player,201909220sea,nor,LutzWi00,punt,0,,,,,
player,201909220sea,nor,LutzWi00,punt_yds,0,,,,,
player,201909220sea,nor,LutzWi00,punt_yds_per_punt,,,,,,
player,201909220sea,nor,LutzWi00,punt_long,0,,,,,
player,201909220sea,nor,MorsTh00,xpm,,,,,,
player,201909220sea,nor,MorsTh00,xpa,,,,,,
player,201909220sea,nor,MorsTh00,fgm,,,,,,
player,201909220sea,nor,MorsTh00,fga,,,,,,
player,201909220sea,nor,MorsTh00,punt,6,,,,,
player,201909220sea,nor,MorsTh00,punt_yds,324,,,,,
player,201909220sea,nor,MorsTh00,punt_yds_per_punt,54.0,,,,,
player,201909220sea,nor,MorsTh00,punt_long,64,,,,,
player,201909220sea,sea,MyerJa00,xpm,3,,,,,
player,201909220sea,sea,MyerJa00,xpa,3,,,,,
player,201909220sea,sea,MyerJa00,fgm,,,,,,
player,201909220sea,sea,MyerJa00,fga,,,,,,
player,201909220sea,sea,MyerJa00,punt,0,,,,,
player,201909220sea,sea,MyerJa00,punt_yds,0,,,,,
player,201909220sea,sea,MyerJa00,punt_yds_per_punt,,,,,,
player,201909220sea,sea,MyerJa00,punt_long,0,,,,,
player,201909220sea,sea,DickMi00,xpm,,,,,,
player,201909220sea,sea,DickMi00,xpa,,,,,,
player,201909220sea,sea,DickMi00,fgm,,,,,,
player,201909220sea,sea,DickMi00,fga,,,,,,
player,201909220sea,sea,DickMi00,punt,4,,,,,
player,201909220sea,sea,DickMi00,punt_yds,165,,,,,
player,201909220sea,sea,DickMi00,punt_yds_per_punt,41.3,,,,,
player,201909220sea,sea,DickMi00,punt_long,59,,,,,
player,201909220sea,nor,BridTe00,pass_cmp,19,,,,,
player,201909220sea,nor,BridTe00,pass_att,27,,,,,
player,201909220sea,nor,BridTe00,pass_yds,177,,,,,
player,201909220sea,nor,BridTe00,pass_first_down,9,,,,,
player,201909220sea,nor,BridTe00,pass_air_yds,42,,,,,
player,201909220sea,nor,BridTe00,pass_air_yds_per_cmp,2.2,,,,,
player,201909220sea,nor,BridTe00,pass_air_yds_per_att,1.6,,,,,
player,201909220sea,nor,BridTe00,pass_tgt_yds_per_att,3.5,,,,,
player,201909220sea,nor,BridTe00,pass_yac,135,,,,,
player,201909220sea,nor,BridTe00,pass_yac_per_cmp,7.1,,,,,
player,201909220sea,nor,BridTe00,pass_drops,1,,,,,
player,201909220sea,nor,BridTe00,pass_drop_pct,3.7,,,,,
player,201909220sea,nor,BridTe00,pass_poor_throws,5,,,,,
player,201909220sea,nor,BridTe00,pass_poor_throw_pct,18.5,,,,,
player,201909220sea,nor,BridTe00,pass_blitzed,4,,,,,
player,201909220sea,nor,BridTe00,pass_hurried,3,,,,,
player,201909220sea,nor,BridTe00,pass_hits,2,,,,,
player,201909220sea,nor,BridTe00,rush_scrambles,2,,,,,
player,201909220sea,nor,BridTe00,rush_scrambles_yds_per_att,6.0,,,,,
player,201909220sea,sea,WilsRu00,pass_cmp,32,,,,,
player,201909220sea,sea,WilsRu00,pass_att,50,,,,,
player,201909220sea,sea,WilsRu00,pass_yds,406,,,,,
player,201909220sea,sea,WilsRu00,pass_first_down,18,,,,,
player,201909220sea,sea,WilsRu00,pass_air_yds,294,,,,,
player,201909220sea,sea,WilsRu00,pass_air_yds_per_cmp,9.2,,,,,
player,201909220sea,sea,WilsRu00,pass_air_yds_per_att,5.9,,,,,
player,201909220sea,sea,WilsRu00,pass_tgt_yds_per_att,11.0,,,,,
player,201909220sea,sea,WilsRu00,pass_yac,112,,,,,
player,201909220sea,sea,WilsRu00,pass_yac_per_cmp,3.5,,,,,
player,201909220sea,sea,WilsRu00,pass_drops,0,,,,,
player,201909220sea,sea,WilsRu00,pass_drop_pct,0.0,,,,,
player,201909220sea,sea,WilsRu00,pass_poor_throws,12,,,,,
player,201909220sea,sea,WilsRu00,pass_poor_throw_pct,24.0,,,,,
player,201909220sea,sea,WilsRu00,pass_blitzed,7,,,,,
player,201909220sea,sea,WilsRu00,pass_hurried,11,,,,,
player,201909220sea,sea,WilsRu00,pass_hits,3,,,,,
player,201909220sea,sea,WilsRu00,rush_scrambles,4,,,,,
player,201909220sea,sea,WilsRu00,rush_scrambles_yds_per_att,11.0,,,,,
player,201909220sea,nor,KamaAl00,rush_att,16,,,,,
player,201909220sea,nor,KamaAl00,rush_yds,69,,,,,
player,201909220sea,nor,KamaAl00,rush_first_down,4,,,,,
player,201909220sea,nor,KamaAl00,rush_yds_before_contact,19,,,,,
player,201909220sea,nor,KamaAl00,rush_yds_bc_per_rush,1.2,,,,,
player,201909220sea,nor,KamaAl00,rush_yac,50,,,,,
player,201909220sea,nor,KamaAl00,rush_yac_per_rush,3.1,,,,,
player,201909220sea,nor,KamaAl00,rush_broken_tackles,4,,,,,
player,201909220sea,nor,KamaAl00,rush_broken_tackles_per_rush,4.0,,,,,
player,201909220sea,nor,BridTe00,rush_att,3,,,,,
player,201909220sea,nor,BridTe00,rush_yds,12,,,,,
player,201909220sea,nor,BridTe00,rush_first_down,0,,,,,
player,201909220sea,nor,BridTe00,rush_yds_before_contact,6,,,,,
player,201909220sea,nor,BridTe00,rush_yds_bc_per_rush,2.0,,,,,
player,201909220sea,nor,BridTe00,rush_yac,6,,,,,
player,201909220sea,nor,BridTe00,rush_yac_per_rush,2.0,,,,,
player,201909220sea,nor,BridTe00,rush_broken_tackles,0,,,,,
player,201909220sea,nor,BridTe00,rush_broken_tackles_per_rush,,,,,,
player,201909220sea,nor,MurrLa00,rush_att,2,,,,,
player,201909220sea,nor,MurrLa00,rush_yds,2,,,,,
player,201909220sea,nor,MurrLa00,rush_first_down,,,,,,
player,201909220sea,nor,MurrLa00,rush_yds_before_contact,-2,,,,,
player,201909220sea,nor,MurrLa00,rush_yds_bc_per_rush,-1.0,,,,,
player,201909220sea,nor,MurrLa00,rush_yac,4,,,,,
player,201909220sea,nor,MurrLa00,rush_yac_per_rush,2.0,,,,,
player,201909220sea,nor,MurrLa00,rush_broken_tackles,1,,,,,
player,201909220sea,nor,MurrLa00,rush_broken_tackles_per_rush,2.0,,,,,
player,201909220sea,nor,HillTa00,rush_att,1,,,,,
player,201909220sea,nor,HillTa00,rush_yds,5,,,,,
player,201909220sea,nor,HillTa00,rush_first_down,0,,,,,
player,201909220sea,nor,HillTa00,rush_yds_before_contact,2,,,,,
player,201909220sea,nor,HillTa00,rush_yds_bc_per_rush,2.0,,,,,
player,201909220sea,nor,HillTa00,rush_yac,3,,,,,
player,201909220sea,nor,HillTa00,rush_yac_per_rush,3.0,,,,,
player,201909220sea,nor,HillTa00,rush_broken_tackles,0,,,,,
player,201909220sea,nor,HillTa00,rush_broken_tackles_per_rush,,,,,,
player,201909220sea,nor,LineZa01,rush_att,1,,,,,
player,201909220sea,nor,LineZa01,rush_yds,0,,,,,
player,201909220sea,nor,LineZa01,rush_first_down,,,,,,
player,201909220sea,nor,LineZa01,rush_yds_before_contact,0,,,,,
player,201909220sea,nor,LineZa01,rush_yds_bc_per_rush,0.0,,,,,
player,201909220sea,nor,LineZa01,rush_yac,0,,,,,
player,201909220sea,nor,LineZa01,rush_yac_per_rush,0.0,,,,,
player,201909220sea,nor,LineZa01,rush_broken_tackles,0,,,,,
player,201909220sea,nor,LineZa01,rush_broken_tackles_per_rush,,,,,,
player,201909220sea,sea,CarsCh00,rush_att,15,,,,,
player,201909220sea,sea,CarsCh00,rush_yds,52,,,,,
player,201909220sea,sea,CarsCh00,rush_first_down,1,,,,,
player,201909220sea,sea,CarsCh00,rush_yds_before_contact,28,,,,,
player,201909220sea,sea,CarsCh00,rush_yds_bc_per_rush,1.9,,,,,
player,201909220sea,sea,CarsCh00,rush_yac,24,,,,,
player,201909220sea,sea,CarsCh00,rush_yac_per_rush,1.6,,,,,
player,201909220sea,sea,CarsCh00,rush_broken_tackles,0,,,,,
player,201909220sea,sea,CarsCh00,rush_broken_tackles_per_rush,,,,,,
player,201909220sea,sea,WilsRu00,rush_att,7,,,,,
player,201909220sea,sea,WilsRu00,rush_yds,51,,,,,
player,201909220sea,sea,WilsRu00,rush_first_down,4,,,,,
player,201909220sea,sea,WilsRu00,rush_yds_before_contact,39,,,,,
player,201909220sea,sea,WilsRu00,rush_yds_bc_per_rush,5.6,,,,,
player,201909220sea,sea,WilsRu00,rush_yac,12,,,,,
player,201909220sea,sea,WilsRu00,rush_yac_per_rush,1.7,,,,,
player,201909220sea,sea,WilsRu00,rush_broken_tackles,1,,,,,
player,201909220sea,sea,WilsRu00,rush_broken_tackles_per_rush,7.0,,,,,
player,201909220sea,sea,ProsC.00,rush_att,4,,,,,
player,201909220sea,sea,ProsC.00,rush_yds,5,,,,,
player,201909220sea,sea,ProsC.00,rush_first_down,0,,,,,
player,201909220sea,sea,ProsC.00,rush_yds_before_contact,3,,,,,
player,201909220sea,sea,ProsC.00,rush_yds_bc_per_rush,0.8,,,,,
player,201909220sea,sea,ProsC.00,rush_yac,2,,,,,
player,201909220sea,sea,ProsC.00,rush_yac_per_rush,0.5,,,,,
player,201909220sea,sea,ProsC.00,rush_broken_tackles,0,,,,,
player,201909220sea,sea,ProsC.00,rush_broken_tackles_per_rush,,,,,,
player,201909220sea,nor,KamaAl00,targets,10,,,,,
player,201909220sea,nor,KamaAl00,rec,9,,,,,
player,201909220sea,nor,KamaAl00,rec_yds,92,,,,,
player,201909220sea,nor,KamaAl00,rec_first_down,4,,,,,
player,201909220sea,nor,KamaAl00,rec_air_yds,-12,,,,,
player,201909220sea,nor,KamaAl00,rec_air_yds_per_rec,-1.3,,,,,
player,201909220sea,nor,KamaAl00,rec_yac,104,,,,,
player,201909220sea,nor,KamaAl00,rec_yac_per_rec,11.6,,,,,
player,201909220sea,nor,KamaAl00,rec_broken_tackles,4,,,,,
player,201909220sea,nor,KamaAl00,rec_broken_tackles_per_rec,2.3,,,,,
player,201909220sea,nor,KamaAl00,rec_drops,0,,,,,
player,201909220sea,nor,KamaAl00,rec_drop_pct,0.0,,,,,
player,201909220sea,nor,ThomMi05,targets,7,,,,,
player,201909220sea,nor,ThomMi05,rec,5,,,,,
player,201909220sea,nor,ThomMi05,rec_yds,54,,,,,
player,201909220sea,nor,ThomMi05,rec_first_down,4,,,,,
player,201909220sea,nor,ThomMi05,rec_air_yds,33,,,,,
player,201909220sea,nor,ThomMi05,rec_air_yds_per_rec,6.6,,,,,
player,201909220sea,nor,ThomMi05,rec_yac,21,,,,,
player,201909220sea,nor,ThomMi05,rec_yac_per_rec,4.2,,,,,
player,201909220sea,nor,ThomMi05,rec_broken_tackles,0,,,,,
player,201909220sea,nor,ThomMi05,rec_broken_tackles_per_rec,,,,,,
player,201909220sea,nor,ThomMi05,rec_drops,0,,,,,
player,201909220sea,nor,ThomMi05,rec_drop_pct,0.0,,,,,
player,201909220sea,nor,GinnTe00,targets,5,,,,,
player,201909220sea,nor,GinnTe00,rec,2,,,,,
player,201909220sea,nor,GinnTe00,rec_yds,15,,,,,
player,201909220sea,nor,GinnTe00,rec_first_down,,,,,,
player,201909220sea,nor,GinnTe00,rec_air_yds,15,,,,,
player,201909220sea,nor,GinnTe00,rec_air_yds_per_rec,7.5,,,,,
player,201909220sea,nor,GinnTe00,rec_yac,0,,,,,
player,201909220sea,nor,GinnTe00,rec_yac_per_rec,0.0,,,,,
player,201909220sea,nor,GinnTe00,rec_broken_tackles,0,,,,,
player,201909220sea,nor,GinnTe00,rec_broken_tackles_per_rec,,,,,,
player,201909220sea,nor,GinnTe00,rec_drops,0,,,,,
player,201909220sea,nor,GinnTe00,rec_drop_pct,0.0,,,,,
player,201909220sea,nor,CookJa02,targets,2,,,,,
player,201909220sea,nor,CookJa02,rec,1,,,,,
player,201909220sea,nor,CookJa02,rec_yds,7,,,,,
player,201909220sea,nor,CookJa02,rec_first_down,,,,,,
player,201909220sea,nor,CookJa02,rec_air_yds,7,,,,,
player,201909220sea,nor,CookJa02,rec_air_yds_per_rec,7.0,,,,,
player,201909220sea,nor,CookJa02,rec_yac,0,,,,,
player,201909220sea,nor,CookJa02,rec_yac_per_rec,0.0,,,,,
player,201909220sea,nor,CookJa02,rec_broken_tackles,0,,,,,
player,201909220sea,nor,CookJa02,rec_broken_tackles_per_rec,,,,,,
player,201909220sea,nor,CookJa02,rec_drops,1,,,,,
player,201909220sea,nor,CookJa02,rec_drop_pct,50.0,,,,,
player,201909220sea,nor,HillJo02,targets,2,,,,,
player,201909220sea,nor,HillJo02,rec,1,,,,,
player,201909220sea,nor,HillJo02,rec_yds,4,,,,,
player,201909220sea,nor,HillJo02,rec_first_down,,,,,,
player,201909220sea,nor,HillJo02,rec_air_yds,0,,,,,
player,201909220sea,nor,HillJo02,rec_air_yds_per_rec,0.0,,,,,
player,201909220sea,nor,HillJo02,rec_yac,4,,,,,
player,201909220sea,nor,HillJo02,rec_yac_per_rec,4.0,,,,,
player,201909220sea,nor,HillJo02,rec_broken_tackles,0,,,,,
player,201909220sea,nor,HillJo02,rec_broken_tackles_per_rec,,,,,,
player,201909220sea,nor,HillJo02,rec_drops,0,,,,,
player,201909220sea,nor,HillJo02,rec_drop_pct,0.0,,,,,
player,201909220sea,nor,HillTa00,targets,1,,,,,
player,201909220sea,nor,HillTa00,rec,1,,,,,
player,201909220sea,nor,HillTa00,rec_yds,5,,,,,
player,201909220sea,nor,HillTa00,rec_first_down,1,,,,,
player,201909220sea,nor,HillTa00,rec_air_yds,-1,,,,,
player,201909220sea,nor,HillTa00,rec_air_yds_per_rec,-1.0,,,,,
player,201909220sea,nor,HillTa00,rec_yac,6,,,,,
player,201909220sea,nor,HillTa00,rec_yac_per_rec,6.0,,,,,
player,201909220sea,nor,HillTa00,rec_broken_tackles,0,,,,,
player,201909220sea,nor,HillTa00,rec_broken_tackles_per_rec,,,,,,
player,201909220sea,nor,HillTa00,rec_drops,0,,,,,
player,201909220sea,nor,HillTa00,rec_drop_pct,0.0,,,,,
player,201909220sea,sea,LockTy00,targets,14,,,,,
player,201909220sea,sea,LockTy00,rec,11,,,,,
player,201909220sea,sea,LockTy00,rec_yds,154,,,,,
player,201909220sea,sea,LockTy00,rec_first_down,8,,,,,
player,201909220sea,sea,LockTy00,rec_air_yds,113,,,,,
player,201909220sea,sea,LockTy00,rec_air_yds_per_rec,10.3,,,,,
player,201909220sea,sea,LockTy00,rec_yac,41,,,,,
player,201909220sea,sea,LockTy00,rec_yac_per_rec,3.7,,,,,
player,201909220sea,sea,LockTy00,rec_broken_tackles,0,,,,,
player,201909220sea,sea,LockTy00,rec_broken_tackles_per_rec,,,,,,
player,201909220sea,sea,LockTy00,rec_drops,0,,,,,
player,201909220sea,sea,LockTy00,rec_drop_pct,0.0,,,,,
player,201909220sea,sea,DissWi00,targets,7,,,,,
player,201909220sea,sea,DissWi00,rec,6,,,,,
player,201909220sea,sea,DissWi00,rec_yds,62,,,,,
player,201909220sea,sea,DissWi00,rec_first_down,3,,,,,
player,201909220sea,sea,DissWi00,rec_air_yds,44,,,,,
player,201909220sea,sea,DissWi00,rec_air_yds_per_rec,7.3,,,,,
player,201909220sea,sea,DissWi00,rec_yac,18,,,,,
player,201909220sea,sea,DissWi00,rec_yac_per_rec,3.0,,,,,
player,201909220sea,sea,DissWi00,rec_broken_tackles,0,,,,,
player,201909220sea,sea,DissWi00,rec_broken_tackles_per_rec,,,,,,
player,201909220sea,sea,DissWi00,rec_drops,0,,,,,
player,201909220sea,sea,DissWi00,rec_drop_pct,0.0,,,,,
player,201909220sea,sea,ProsC.00,targets,5,,,,,
player,201909220sea,sea,ProsC.00,rec,5,,,,,
player,201909220sea,sea,ProsC.00,rec_yds,38,,,,,
player,201909220sea,sea,ProsC.00,rec_first_down,1,,,,,
player,201909220sea,sea,ProsC.00,rec_air_yds,10,,,,,
player,201909220sea,sea,ProsC.00,rec_air_yds_per_rec,2.0,,,,,
player,201909220sea,sea,ProsC.00,rec_yac,28,,,,,
player,201909220sea,sea,ProsC.00,rec_yac_per_rec,5.6,,,,,
player,201909220sea,sea,ProsC.00,rec_broken_tackles,0,,,,,
player,201909220sea,sea,ProsC.00,rec_broken_tackles_per_rec,,,,,,
player,201909220sea,sea,ProsC.00,rec_drops,0,,,,,
player,201909220sea,sea,ProsC.00,rec_drop_pct,0.0,,,,,
player,201909220sea,sea,BrowJa03,targets,6,,,,,
player,201909220sea,sea,BrowJa03,rec,3,,,,,
player,201909220sea,sea,BrowJa03,rec_yds,30,,,,,
player,201909220sea,sea,BrowJa03,rec_first_down,2,,,,,
player,201909220sea,sea,BrowJa03,rec_air_yds,23,,,,,
player,201909220sea,sea,BrowJa03,rec_air_yds_per_rec,7.7,,,,,
player,201909220sea,sea,BrowJa03,rec_yac,7,,,,,
player,201909220sea,sea,BrowJa03,rec_yac_per_rec,2.3,,,,,
player,201909220sea,sea,BrowJa03,rec_broken_tackles,0,,,,,
player,201909220sea,sea,BrowJa03,rec_broken_tackles_per_rec,,,,,,
player,201909220sea,sea,BrowJa03,rec_drops,0,,,,,
player,201909220sea,sea,BrowJa03,rec_drop_pct,0.0,,,,,
player,201909220sea,sea,MetcDK00,targets,6,,,,,
player,201909220sea,sea,MetcDK00,rec,2,,,,,
player,201909220sea,sea,MetcDK00,rec_yds,67,,,,,
player,201909220sea,sea,MetcDK00,rec_first_down,2,,,,,
player,201909220sea,sea,MetcDK00,rec_air_yds,58,,,,,
player,201909220sea,sea,MetcDK00,rec_air_yds_per_rec,29.0,,,,,
player,201909220sea,sea,MetcDK00,rec_yac,9,,,,,
player,201909220sea,sea,MetcDK00,rec_yac_per_rec,4.5,,,,,
player,201909220sea,sea,MetcDK00,rec_broken_tackles,0,,,,,
player,201909220sea,sea,MetcDK00,rec_broken_tackles_per_rec,,,,,,
player,201909220sea,sea,MetcDK00,rec_drops,0,,,,,
player,201909220sea,sea,MetcDK00,rec_drop_pct,0.0,,,,,
player,201909220sea,sea,TurnMa00,targets,3,,,,,
player,201909220sea,sea,TurnMa00,rec,2,,,,,
player,201909220sea,sea,TurnMa00,rec_yds,19,,,,,
player,201909220sea,sea,TurnMa00,rec_first_down,1,,,,,
player,201909220sea,sea,TurnMa00,rec_air_yds,15,,,,,
player,201909220sea,sea,TurnMa00,rec_air_yds_per_rec,7.5,,,,,
player,201909220sea,sea,TurnMa00,rec_yac,4,,,,,
player,201909220sea,sea,TurnMa00,rec_yac_per_rec,2.0,,,,,
player,201909220sea,sea,TurnMa00,rec_broken_tackles,0,,,,,
player,201909220sea,sea,TurnMa00,rec_broken_tackles_per_rec,,,,,,
player,201909220sea,sea,TurnMa00,rec_drops,0,,,,,
player,201909220sea,sea,TurnMa00,rec_drop_pct,0.0,,,,,
player,201909220sea,sea,MoorDa03,targets,2,,,,,
player,201909220sea,sea,MoorDa03,rec,1,,,,,
player,201909220sea,sea,MoorDa03,rec_yds,29,,,,,
player,201909220sea,sea,MoorDa03,rec_first_down,1,,,,,
player,201909220sea,sea,MoorDa03,rec_air_yds,28,,,,,
player,201909220sea,sea,MoorDa03,rec_air_yds_per_rec,28.0,,,,,
player,201909220sea,sea,MoorDa03,rec_yac,1,,,,,
player,201909220sea,sea,MoorDa03,rec_yac_per_rec,1.0,,,,,
player,201909220sea,sea,MoorDa03,rec_broken_tackles,0,,,,,
player,201909220sea,sea,MoorDa03,rec_broken_tackles_per_rec,,,,,,
player,201909220sea,sea,MoorDa03,rec_drops,0,,,,,
player,201909220sea,sea,MoorDa03,rec_drop_pct,0.0,,,,,
player,201909220sea,sea,CarsCh00,targets,1,,,,,
player,201909220sea,sea,CarsCh00,rec,1,,,,,
player,201909220sea,sea,CarsCh00,rec_yds,-2,,,,,
player,201909220sea,sea,CarsCh00,rec_first_down,0,,,,,
player,201909220sea,sea,CarsCh00,rec_air_yds,-6,,,,,
player,201909220sea,sea,CarsCh00,rec_air_yds_per_rec,-6.0,,,,,
player,201909220sea,sea,CarsCh00,rec_yac,4,,,,,
player,201909220sea,sea,CarsCh00,rec_yac_per_rec,4.0,,,,,
player,201909220sea,sea,CarsCh00,rec_broken_tackles,0,,,,,
player,201909220sea,sea,CarsCh00,rec_broken_tackles_per_rec,,,,,,
player,201909220sea,sea,CarsCh00,rec_drops,0,,,,,
player,201909220sea,sea,CarsCh00,rec_drop_pct,0.0,,,,,
player,201909220sea,sea,VannNi00,targets,2,,,,,
player,201909220sea,sea,VannNi00,rec,1,,,,,
player,201909220sea,sea,VannNi00,rec_yds,9,,,,,
player,201909220sea,sea,VannNi00,rec_first_down,,,,,,
player,201909220sea,sea,VannNi00,rec_air_yds,9,,,,,
player,201909220sea,sea,VannNi00,rec_air_yds_per_rec,9.0,,,,,
player,201909220sea,sea,VannNi00,rec_yac,0,,,,,
player,201909220sea,sea,VannNi00,rec_yac_per_rec,0.0,,,,,
player,201909220sea,sea,VannNi00,rec_broken_tackles,0,,,,,
player,201909220sea,sea,VannNi00,rec_broken_tackles_per_rec,,,,,,
player,201909220sea,sea,VannNi00,rec_drops,0,,,,,
player,201909220sea,sea,VannNi00,rec_drop_pct,0.0,,,,,
player,201909220sea,sea,BritJu00,pos,C,,,,,
player,201909220sea,sea,BritJu00,offense,83,,,,,
player,201909220sea,sea,BritJu00,off_pct,100%,,,,,
player,201909220sea,sea,BritJu00,defense,0,,,,,
player,201909220sea,sea,BritJu00,def_pct,0%,,,,,
player,201909220sea,sea,BritJu00,special_teams,3,,,,,
player,201909220sea,sea,BritJu00,st_pct,11%,,,,,
player,201909220sea,sea,IfedGe00,pos,T,,,,,
player,201909220sea,sea,IfedGe00,offense,83,,,,,
player,201909220sea,sea,IfedGe00,off_pct,100%,,,,,
player,201909220sea,sea,IfedGe00,defense,0,,,,,
player,201909220sea,sea,IfedGe00,def_pct,0%,,,,,
player,201909220sea,sea,IfedGe00,special_teams,3,,,,,
player,201909220sea,sea,IfedGe00,st_pct,11%,,,,,
player,201909220sea,sea,WilsRu00,pos,QB,,,,,
player,201909220sea,sea,WilsRu00,offense,83,,,,,
player,201909220sea,sea,WilsRu00,off_pct,100%,,,,,
player,201909220sea,sea,WilsRu00,defense,0,,,,,
player,201909220sea,sea,WilsRu00,def_pct,0%,,,,,
player,201909220sea,sea,WilsRu00,special_teams,0,,,,,
player,201909220sea,sea,WilsRu00,st_pct,0%,,,,,
player,201909220sea,sea,FlukDJ00,pos,G,,,,,
player,201909220sea,sea,FlukDJ00,offense,83,,,,,
player,201909220sea,sea,FlukDJ00,off_pct,100%,,,,,
player,201909220sea,sea,FlukDJ00,defense,0,,,,,
player,201909220sea,sea,FlukDJ00,def_pct,0%,,,,,
player,201909220sea,sea,FlukDJ00,special_teams,0,,,,,
player,201909220sea,sea,FlukDJ00,st_pct,0%,,,,,
player,201909220sea,sea,IupaMi20,pos,G,,,,,
player,201909220sea,sea,IupaMi20,offense,82,,,,,
player,201909220sea,sea,IupaMi20,off_pct,99%,,,,,
player,201909220sea,sea,IupaMi20,defense,0,,,,,
player,201909220sea,sea,IupaMi20,def_pct,0%,,,,,
player,201909220sea,sea,IupaMi20,special_teams,3,,,,,
player,201909220sea,sea,IupaMi20,st_pct,11%,,,,,
player,201909220sea,sea,LockTy00,pos,WR,,,,,
player,201909220sea,sea,LockTy00,offense,81,,,,,
player,201909220sea,sea,LockTy00,off_pct,98%,,,,,
player,201909220sea,sea,LockTy00,defense,0,,,,,
player,201909220sea,sea,LockTy00,def_pct,0%,,,,,
player,201909220sea,sea,LockTy00,special_teams,12,,,,,
player,201909220sea,sea,LockTy00,st_pct,43%,,,,,
player,201909220sea,sea,MetcDK00,pos,WR,,,,,
player,201909220sea,sea,MetcDK00,offense,70,,,,,
player,201909220sea,sea,MetcDK00,off_pct,84%,,,,,
player,201909220sea,sea,MetcDK00,defense,0,,,,,
player,201909220sea,sea,MetcDK00,def_pct,0%,,,,,
player,201909220sea,sea,MetcDK00,special_teams,0,,,,,
player,201909220sea,sea,MetcDK00,st_pct,0%,,,,,
player,201909220sea,sea,BrowJa03,pos,WR,,,,,
player,201909220sea,sea,BrowJa03,offense,61,,,,,
player,201909220sea,sea,BrowJa03,off_pct,73%,,,,,
player,201909220sea,sea,BrowJa03,defense,0,,,,,
player,201909220sea,sea,BrowJa03,def_pct,0%,,,,,
player,201909220sea,sea,BrowJa03,special_teams,0,,,,,
player,201909220sea,sea,BrowJa03,st_pct,0%,,,,,
player,201909220sea,sea,BrowDu20,pos,T,,,,,
player,201909220sea,sea,BrowDu20,offense,60,,,,,
player,201909220sea,sea,BrowDu20,off_pct,72%,,,,,
player,201909220sea,sea,BrowDu20,defense,0,,,,,
player,201909220sea,sea,BrowDu20,def_pct,0%,,,,,
player,201909220sea,sea,BrowDu20,special_teams,2,,,,,
player,201909220sea,sea,BrowDu20,st_pct,7%,,,,,
player,201909220sea,sea,DissWi00,pos,TE,,,,,
player,201909220sea,sea,DissWi00,offense,45,,,,,
player,201909220sea,sea,DissWi00,off_pct,54%,,,,,
player,201909220sea,sea,DissWi00,defense,0,,,,,
player,201909220sea,sea,DissWi00,def_pct,0%,,,,,
player,201909220sea,sea,DissWi00,special_teams,13,,,,,
player,201909220sea,sea,DissWi00,st_pct,46%,,,,,
player,201909220sea,sea,ProsC.00,pos,RB,,,,,
player,201909220sea,sea,ProsC.00,offense,45,,,,,
player,201909220sea,sea,ProsC.00,off_pct,54%,,,,,
player,201909220sea,sea,ProsC.00,defense,0,,,,,
player,201909220sea,sea,ProsC.00,def_pct,0%,,,,,
player,201909220sea,sea,ProsC.00,special_teams,0,,,,,
player,201909220sea,sea,ProsC.00,st_pct,0%,,,,,
player,201909220sea,sea,CarsCh00,pos,RB,,,,,
player,201909220sea,sea,CarsCh00,offense,37,,,,,
player,201909220sea,sea,CarsCh00,off_pct,45%,,,,,
player,201909220sea,sea,CarsCh00,defense,0,,,,,
player,201909220sea,sea,CarsCh00,def_pct,0%,,,,,
player,201909220sea,sea,CarsCh00,special_teams,0,,,,,
player,201909220sea,sea,CarsCh00,st_pct,0%,,,,,
player,201909220sea,sea,FantGe00,pos,T,,,,,
player,201909220sea,sea,FantGe00,offense,35,,,,,
player,201909220sea,sea,FantGe00,off_pct,42%,,,,,
player,201909220sea,sea,FantGe00,defense,0,,,,,
player,201909220sea,sea,FantGe00,def_pct,0%,,,,,
player,201909220sea,sea,FantGe00,special_teams,3,,,,,
player,201909220sea,sea,FantGe00,st_pct,11%,,,,,
player,201909220sea,sea,VannNi00,pos,TE,,,,,
player,201909220sea,sea,VannNi00,offense,26,,,,,
player,201909220sea,sea,VannNi00,off_pct,31%,,,,,
player,201909220sea,sea,VannNi00,defense,0,,,,,
player,201909220sea,sea,VannNi00,def_pct,0%,,,,,
player,201909220sea,sea,VannNi00,special_teams,7,,,,,
player,201909220sea,sea,VannNi00,st_pct,25%,,,,,
player,201909220sea,sea,MoorDa03,pos,WR,,,,,
player,201909220sea,sea,MoorDa03,offense,20,,,,,
player,201909220sea,sea,MoorDa03,off_pct,24%,,,,,
player,201909220sea,sea,MoorDa03,defense,0,,,,,
player,201909220sea,sea,MoorDa03,def_pct,0%,,,,,
player,201909220sea,sea,MoorDa03,special_teams,6,,,,,
