game,2019,10,20191110,201911100dal,min,"Minnesota Vikings",28,dal,"Dallas Cowboys",24
player,201911100dal,dal,LewiJo01,tackles_assists,0,,,,,
player,201911100dal,dal,LewiJo01,tackles_loss,0,,,,,
player,201911100dal,dal,LewiJo01,qb_hits,0,,,,,
player,201911100dal,dal,LewiJo01,fumbles_rec,0,,,,,
player,201911100dal,dal,LewiJo01,fumbles_rec_yds,0,,,,,
player,201911100dal,dal,LewiJo01,fumbles_rec_td,0,,,,,
player,201911100dal,dal,LewiJo01,fumbles_forced,0,,,,,
player,201911100dal,min,AbduAm00,kick_ret,1,,,,,
player,201911100dal,min,AbduAm00,kick_ret_yds,29,,,,,
player,201911100dal,min,AbduAm00,kick_ret_yds_per_ret,29.0,,,,,
player,201911100dal,min,AbduAm00,kick_ret_td,0,,,,,
player,201911100dal,min,AbduAm00,kick_ret_long,29,,,,,
player,201911100dal,min,AbduAm00,punt_ret,0,,,,,
player,201911100dal,min,AbduAm00,punt_ret_yds,0,,,,,
player,201911100dal,min,AbduAm00,punt_ret_yds_per_ret,,,,,,
player,201911100dal,min,AbduAm00,punt_ret_td,0,,,,,
player,201911100dal,min,AbduAm00,punt_ret_long,0,,,,,
player,201911100dal,dal,AustTa00,kick_ret,0,,,,,
player,201911100dal,dal,AustTa00,kick_ret_yds,0,,,,,
player,201911100dal,dal,AustTa00,kick_ret_yds_per_ret,,,,,,
player,201911100dal,dal,AustTa00,kick_ret_td,0,,,,,
player,201911100dal,dal,AustTa00,kick_ret_long,0,,,,,
player,201911100dal,dal,AustTa00,punt_ret,1,,,,,
player,201911100dal,dal,AustTa00,punt_ret_yds,0,,,,,
player,201911100dal,dal,AustTa00,punt_ret_yds_per_ret,0.0,,,,,
player,201911100dal,dal,AustTa00,punt_ret_td,0,,,,,
player,201911100dal,dal,AustTa00,punt_ret_long,0,,,,,
player,201911100dal,min,BailDa00,xpm,2,,,,,
player,201911100dal,min,BailDa00,xpa,2,,,,,
player,201911100dal,min,BailDa00,fgm,2,,,,,
player,201911100dal,min,BailDa00,fga,2,,,,,
player,201911100dal,min,BailDa00,punt,0,,,,,
player,201911100dal,min,BailDa00,punt_yds,0,,,,,
player,201911100dal,min,BailDa00,punt_yds_per_punt,,,,,,
player,201911100dal,min,BailDa00,punt_long,0,,,,,
player,201911100dal,min,ColqBr00,xpm,,,,,,
player,201911100dal,min,ColqBr00,xpa,,,,,,
player,201911100dal,min,ColqBr00,fgm,,,,,,
player,201911100dal,min,ColqBr00,fga,,,,,,
player,201911100dal,min,ColqBr00,punt,4,,,,,
player,201911100dal,min,ColqBr00,punt_yds,170,,,,,
player,201911100dal,min,ColqBr00,punt_yds_per_punt,42.5,,,,,
player,201911100dal,min,ColqBr00,punt_long,53,,,,,
player,201911100dal,dal,MaheBr01,xpm,3,,,,,
player,201911100dal,dal,MaheBr01,xpa,3,,,,,
player,201911100dal,dal,MaheBr01,fgm,1,,,,,
player,201911100dal,dal,MaheBr01,fga,2,,,,,
player,201911100dal,dal,MaheBr01,punt,0,,,,,
player,201911100dal,dal,MaheBr01,punt_yds,0,,,,,
player,201911100dal,dal,MaheBr01,punt_yds_per_punt,,,,,,
player,201911100dal,dal,MaheBr01,punt_long,0,,,,,
player,201911100dal,dal,JoneCh02,xpm,,,,,,
player,201911100dal,dal,JoneCh02,xpa,,,,,,
player,201911100dal,dal,JoneCh02,fgm,,,,,,
player,201911100dal,dal,JoneCh02,fga,,,,,,
player,201911100dal,dal,JoneCh02,punt,2,,,,,
player,201911100dal,dal,JoneCh02,punt_yds,72,,,,,
player,201911100dal,dal,JoneCh02,punt_yds_per_punt,36.0,,,,,
player,201911100dal,dal,JoneCh02,punt_long,38,,,,,
player,201911100dal,dal,MartZa00,pos,G,,,,,
player,201911100dal,dal,MartZa00,offense,71,,,,,
player,201911100dal,dal,MartZa00,off_pct,100%,,,,,
player,201911100dal,dal,MartZa00,defense,0,,,,,
player,201911100dal,dal,MartZa00,def_pct,0%,,,,,
player,201911100dal,dal,MartZa00,special_teams,5,,,,,
player,201911100dal,dal,MartZa00,st_pct,20%,,,,,
player,201911100dal,dal,WillCo00,pos,G,,,,,
player,201911100dal,dal,WillCo00,offense,71,,,,,
player,201911100dal,dal,WillCo00,off_pct,100%,,,,,
player,201911100dal,dal,WillCo00,defense,0,,,,,
player,201911100dal,dal,WillCo00,def_pct,0%,,,,,
player,201911100dal,dal,WillCo00,special_teams,5,,,,,
player,201911100dal,dal,WillCo00,st_pct,20%,,,,,
player,201911100dal,dal,SmitTy00,pos,T,,,,,
player,201911100dal,dal,SmitTy00,offense,71,,,,,
player,201911100dal,dal,SmitTy00,off_pct,100%,,,,,
player,201911100dal,dal,SmitTy00,defense,0,,,,,
player,201911100dal,dal,SmitTy00,def_pct,0%,,,,,
player,201911100dal,dal,SmitTy00,special_teams,5,,,,,
player,201911100dal,dal,SmitTy00,st_pct,20%,,,,,
player,201911100dal,dal,CollLa01,pos,T,,,,,
player,201911100dal,dal,CollLa01,offense,71,,,,,
player,201911100dal,dal,CollLa01,off_pct,100%,,,,,
player,201911100dal,dal,CollLa01,defense,0,,,,,
player,201911100dal,dal,CollLa01,def_pct,0%,,,,,
player,201911100dal,dal,CollLa01,special_teams,5,,,,,
player,201911100dal,dal,CollLa01,st_pct,20%,,,,,
player,201911100dal,dal,FredTr00,pos,C,,,,,
player,201911100dal,dal,FredTr00,offense,71,,,,,
player,201911100dal,dal,FredTr00,off_pct,100%,,,,,
player,201911100dal,dal,FredTr00,defense,0,,,,,
player,201911100dal,dal,FredTr00,def_pct,0%,,,,,
player,201911100dal,dal,FredTr00,special_teams,5,,,,,
player,201911100dal,dal,FredTr00,st_pct,20%,,,,,
player,201911100dal,dal,PresDa01,pos,QB,,,,,
player,201911100dal,dal,PresDa01,offense,71,,,,,
player,201911100dal,dal,PresDa01,off_pct,100%,,,,,
player,201911100dal,dal,PresDa01,defense,0,,,,,
player,201911100dal,dal,PresDa01,def_pct,0%,,,,,
player,201911100dal,dal,PresDa01,special_teams,0,,,,,
player,201911100dal,dal,PresDa01,st_pct,0%,,,,,
player,201911100dal,dal,ElliEz00,pos,RB,,,,,
player,201911100dal,dal,ElliEz00,offense,70,,,,,
player,201911100dal,dal,ElliEz00,off_pct,99%,,,,,
player,201911100dal,dal,ElliEz00,defense,0,,,,,
player,201911100dal,dal,ElliEz00,def_pct,0%,,,,,
player,201911100dal,dal,ElliEz00,special_teams,0,,,,,
player,201911100dal,dal,ElliEz00,st_pct,0%,,,,,
player,201911100dal,dal,CoopAm00,pos,WR,,,,,
player,201911100dal,dal,CoopAm00,offense,63,,,,,
player,201911100dal,dal,CoopAm00,off_pct,89%,,,,,
player,201911100dal,dal,CoopAm00,defense,0,,,,,
player,201911100dal,dal,CoopAm00,def_pct,0%,,,,,
player,201911100dal,dal,CoopAm00,special_teams,0,,,,,
player,201911100dal,dal,CoopAm00,st_pct,0%,,,,,
player,201911100dal,dal,GallMi00,pos,WR,,,,,
player,201911100dal,dal,GallMi00,offense,62,,,,,
player,201911100dal,dal,GallMi00,off_pct,87%,,,,,
player,201911100dal,dal,GallMi00,defense,0,,,,,
player,201911100dal,dal,GallMi00,def_pct,0%,,,,,
player,201911100dal,dal,GallMi00,special_teams,0,,,,,
player,201911100dal,dal,GallMi00,st_pct,0%,,,,,
player,201911100dal,dal,CobbRa00,pos,WR,,,,,
player,201911100dal,dal,CobbRa00,offense,57,,,,,
player,201911100dal,dal,CobbRa00,off_pct,80%,,,,,
player,201911100dal,dal,CobbRa00,defense,0,,,,,
player,201911100dal,dal,CobbRa00,def_pct,0%,,,,,
player,201911100dal,dal,CobbRa00,special_teams,1,,,,,
player,201911100dal,dal,CobbRa00,st_pct,4%,,,,,
player,201911100dal,dal,WittJa00,pos,TE,,,,,
player,201911100dal,dal,WittJa00,offense,56,,,,,
player,201911100dal,dal,WittJa00,off_pct,79%,,,,,
player,201911100dal,dal,WittJa00,defense,0,,,,,
player,201911100dal,dal,WittJa00,def_pct,0%,,,,,
player,201911100dal,dal,WittJa00,special_teams,5,,,,,
player,201911100dal,dal,WittJa00,st_pct,20%,,,,,
player,201911100dal,dal,JarwBl00,pos,TE,,,,,
player,201911100dal,dal,JarwBl00,offense,23,,,,,
player,201911100dal,dal,JarwBl00,off_pct,32%,,,,,
player,201911100dal,dal,JarwBl00,defense,0,,,,,
player,201911100dal,dal,JarwBl00,def_pct,0%,,,,,
player,201911100dal,dal,JarwBl00,special_teams,7,,,,,
player,201911100dal,dal,JarwBl00,st_pct,28%,,,,,
player,201911100dal,dal,AustTa00,pos,WR,,,,,
player,201911100dal,dal,AustTa00,offense,14,,,,,
player,201911100dal,dal,AustTa00,off_pct,20%,,,,,
player,201911100dal,dal,AustTa00,defense,0,,,,,
player,201911100dal,dal,AustTa00,def_pct,0%,,,,,
player,201911100dal,dal,AustTa00,special_teams,3,,,,,
player,201911100dal,dal,AustTa00,st_pct,12%,,,,,
player,201911100dal,dal,OlawJa00,pos,FB,,,,,
player,201911100dal,dal,OlawJa00,offense,5,,,,,
player,201911100dal,dal,OlawJa00,off_pct,7%,,,,,
player,201911100dal,dal,OlawJa00,defense,0,,,,,
player,201911100dal,dal,OlawJa00,def_pct,0%,,,,,
player,201911100dal,dal,OlawJa00,special_teams,15,,,,,
player,201911100dal,dal,OlawJa00,st_pct,60%,,,,,
player,201911100dal,dal,PollTo00,pos,RB,,,,,
player,201911100dal,dal,PollTo00,offense,3,,,,,
player,201911100dal,dal,PollTo00,off_pct,4%,,,,,
player,201911100dal,dal,PollTo00,defense,0,,,,,
player,201911100dal,dal,PollTo00,def_pct,0%,,,,,
player,201911100dal,dal,PollTo00,special_teams,12,,,,,
player,201911100dal,dal,PollTo00,st_pct,48%,,,,,
player,201911100dal,dal,SchuDa00,pos,TE,,,,,
player,201911100dal,dal,SchuDa00,offense,2,,,,,
player,201911100dal,dal,SchuDa00,off_pct,3%,,,,,
player,201911100dal,dal,SchuDa00,defense,0,,,,,
player,201911100dal,dal,SchuDa00,def_pct,0%,,,,,
player,201911100dal,dal,SchuDa00,special_teams,5,,,,,
player,201911100dal,dal,SchuDa00,st_pct,20%,,,,,
player,201911100dal,dal,JoneBy00,pos,CB,,,,,
player,201911100dal,dal,JoneBy00,offense,0,,,,,
player,201911100dal,dal,JoneBy00,off_pct,0%,,,,,
player,201911100dal,dal,JoneBy00,defense,76,,,,,
player,201911100dal,dal,JoneBy00,def_pct,100%,,,,,
player,201911100dal,dal,JoneBy00,special_teams,7,,,,,
player,201911100dal,dal,JoneBy00,st_pct,28%,,,,,
player,201911100dal,dal,SmitJa05,pos,LB,,,,,
player,201911100dal,dal,SmitJa05,offense,0,,,,,
player,201911100dal,dal,SmitJa05,off_pct,0%,,,,,
player,201911100dal,dal,SmitJa05,defense,76,,,,,
player,201911100dal,dal,SmitJa05,def_pct,100%,,,,,
player,201911100dal,dal,SmitJa05,special_teams,5,,,,,
player,201911100dal,dal,SmitJa05,st_pct,20%,,,,,
player,201911100dal,dal,VandLe00,pos,LB,,,,,
player,201911100dal,dal,VandLe00,offense,0,,,,,
player,201911100dal,dal,VandLe00,off_pct,0%,,,,,
player,201911100dal,dal,VandLe00,defense,74,,,,,
player,201911100dal,dal,VandLe00,def_pct,97%,,,,,
player,201911100dal,dal,VandLe00,special_teams,4,,,,,
player,201911100dal,dal,VandLe00,st_pct,16%,,,,,
player,201911100dal,dal,WoodXa00,pos,FS,,,,,
player,201911100dal,dal,WoodXa00,offense,0,,,,,
player,201911100dal,dal,WoodXa00,off_pct,0%,,,,,
player,201911100dal,dal,WoodXa00,defense,71,,,,,
player,201911100dal,dal,WoodXa00,def_pct,93%,,,,,
player,201911100dal,dal,WoodXa00,special_teams,7,,,,,
player,201911100dal,dal,WoodXa00,st_pct,28%,,,,,
player,201911100dal,dal,AwuzCh00,pos,CB,,,,,
player,201911100dal,dal,AwuzCh00,offense,0,,,,,
player,201911100dal,dal,AwuzCh00,off_pct,0%,,,,,
player,201911100dal,dal,AwuzCh00,defense,71,,,,,
player,201911100dal,dal,AwuzCh00,def_pct,93%,,,,,
player,201911100dal,dal,AwuzCh00,special_teams,4,,,,,
player,201911100dal,dal,AwuzCh00,st_pct,16%,,,,,
player,201911100dal,dal,ThomDa05,pos,FS,,,,,
player,201911100dal,dal,ThomDa05,offense,0,,,,,
player,201911100dal,dal,ThomDa05,off_pct,0%,,,,,
player,201911100dal,dal,ThomDa05,defense,66,,,,,
player,201911100dal,dal,ThomDa05,def_pct,87%,,,,,
player,201911100dal,dal,ThomDa05,special_teams,11,,,,,
player,201911100dal,dal,ThomDa05,st_pct,44%,,,,,
player,201911100dal,dal,QuinRo00,pos,DE,,,,,
player,201911100dal,dal,QuinRo00,offense,0,,,,,
player,201911100dal,dal,QuinRo00,off_pct,0%,,,,,
player,201911100dal,dal,QuinRo00,defense,54,,,,,
player,201911100dal,dal,QuinRo00,def_pct,71%,,,,,
player,201911100dal,dal,QuinRo00,special_teams,5,,,,,
player,201911100dal,dal,QuinRo00,st_pct,20%,,,,,
player,201911100dal,dal,CollMa00,pos,DT,,,,,
player,201911100dal,dal,CollMa00,offense,0,,,,,
player,201911100dal,dal,CollMa00,off_pct,0%,,,,,
player,201911100dal,dal,CollMa00,defense,51,,,,,
player,201911100dal,dal,CollMa00,def_pct,67%,,,,,
player,201911100dal,dal,CollMa00,special_teams,5,,,,,
player,201911100dal,dal,CollMa00,st_pct,20%,,,,,
player,201911100dal,dal,LawrDe00,pos,DE,,,,,
player,201911100dal,dal,LawrDe00,offense,0,,,,,
player,201911100dal,dal,LawrDe00,off_pct,0%,,,,,
player,201911100dal,dal,LawrDe00,defense,49,,,,,
player,201911100dal,dal,LawrDe00,def_pct,64%,,,,,
player,201911100dal,dal,LawrDe00,special_teams,4,,,,,
player,201911100dal,dal,LawrDe00,st_pct,16%,,,,,
player,201911100dal,dal,LeexSe99,pos,LB,,,,,
player,201911100dal,dal,LeexSe99,offense,0,,,,,
player,201911100dal,dal,LeexSe99,off_pct,0%,,,,,
player,201911100dal,dal,LeexSe99,defense,46,,,,,
player,201911100dal,dal,LeexSe99,def_pct,61%,,,,,
player,201911100dal,dal,LeexSe99,special_teams,4,,,,,
player,201911100dal,dal,LeexSe99,st_pct,16%,,,,,
player,201911100dal,dal,BennMi99,pos,DE,,,,,
player,201911100dal,dal,BennMi99,offense,0,,,,,
player,201911100dal,dal,BennMi99,off_pct,0%,,,,,
player,201911100dal,dal,BennMi99,defense,45,,,,,
player,201911100dal,dal,BennMi99,def_pct,59%,,,,,
player,201911100dal,dal,BennMi99,special_teams,0,,,,,
player,201911100dal,dal,BennMi99,st_pct,0%,,,,,
player,201911100dal,dal,WoodAn02,pos,DT,,,,,
player,201911100dal,dal,WoodAn02,offense,0,,,,,
player,201911100dal,dal,WoodAn02,off_pct,0%,,,,,
player,201911100dal,dal,WoodAn02,defense,40,,,,,
player,201911100dal,dal,WoodAn02,def_pct,53%,,,,,
player,201911100dal,dal,WoodAn02,special_teams,0,,,,,
player,201911100dal,dal,WoodAn02,st_pct,0%,,,,,
player,201911100dal,dal,HydeKe01,pos,DE,,,,,
player,201911100dal,dal,HydeKe01,offense,0,,,,,
player,201911100dal,dal,HydeKe01,off_pct,0%,,,,,
player,201911100dal,dal,HydeKe01,defense,25,,,,,
player,201911100dal,dal,HydeKe01,def_pct,33%,,,,,
player,201911100dal,dal,HydeKe01,special_teams,1,,,,,
player,201911100dal,dal,HydeKe01,st_pct,4%,,,,,
player,201911100dal,dal,CoviCh00,pos,DE,,,,,
player,201911100dal,dal,CoviCh00,offense,0,,,,,
player,201911100dal,dal,CoviCh00,off_pct,0%,,,,,
player,201911100dal,dal,CoviCh00,defense,24,,,,,
player,201911100dal,dal,CoviCh00,def_pct,32%,,,,,
player,201911100dal,dal,CoviCh00,special_teams,5,,,,,
player,201911100dal,dal,CoviCh00,st_pct,20%,,,,,
player,201911100dal,dal,ArmsDo00,pos,DE,,,,,
player,201911100dal,dal,ArmsDo00,offense,0,,,,,
player,201911100dal,dal,ArmsDo00,off_pct,0%,,,,,
player,201911100dal,dal,ArmsDo00,defense,20,,,,,
player,201911100dal,dal,ArmsDo00,def_pct,26%,,,,,
player,201911100dal,dal,ArmsDo00,special_teams,10,,,,,
player,201911100dal,dal,ArmsDo00,st_pct,40%,,,,,
player,201911100dal,dal,LewiJo01,pos,CB,,,,,
player,201911100dal,dal,LewiJo01,offense,0,,,,,
player,201911100dal,dal,LewiJo01,off_pct,0%,,,,,
player,201911100dal,dal,LewiJo01,defense,20,,,,,
player,201911100dal,dal,LewiJo01,def_pct,26%,,,,,
player,201911100dal,dal,LewiJo01,special_teams,8,,,,,
player,201911100dal,dal,LewiJo01,st_pct,32%,,,,,
player,201911100dal,dal,ThomJo04,pos,LB,,,,,
player,201911100dal,dal,ThomJo04,offense,0,,,,,
player,201911100dal,dal,ThomJo04,off_pct,0%,,,,,
player,201911100dal,dal,ThomJo04,defense,15,,,,,
player,201911100dal,dal,ThomJo04,def_pct,20%,,,,,
player,201911100dal,dal,ThomJo04,special_teams,17,,,,,
player,201911100dal,dal,ThomJo04,st_pct,68%,,,,,
player,201911100dal,dal,HeatJe00,pos,SS,,,,,
player,201911100dal,dal,HeatJe00,offense,0,,,,,
player,201911100dal,dal,HeatJe00,off_pct,0%,,,,,
player,201911100dal,dal,HeatJe00,defense,10,,,,,
player,201911100dal,dal,HeatJe00,def_pct,13%,,,,,
player,201911100dal,dal,HeatJe00,special_teams,9,,,,,
player,201911100dal,dal,HeatJe00,st_pct,36%,,,,,
player,201911100dal,dal,MarcJu00,pos,LB,,,,,
player,201911100dal,dal,MarcJu00,offense,0,,,,,
player,201911100dal,dal,MarcJu00,off_pct,0%,,,,,
player,201911100dal,dal,MarcJu00,defense,1,,,,,
player,201911100dal,dal,MarcJu00,def_pct,1%,,,,,
player,201911100dal,dal,MarcJu00,special_teams,15,,,,,
player,201911100dal,dal,MarcJu00,st_pct,60%,,,,,
player,201911100dal,dal,BrowAn02,pos,CB,,,,,
player,201911100dal,dal,BrowAn02,offense,0,,,,,
player,201911100dal,dal,BrowAn02,off_pct,0%,,,,,
player,201911100dal,dal,BrowAn02,defense,1,,,,,
player,201911100dal,dal,BrowAn02,def_pct,1%,,,,,
player,201911100dal,dal,BrowAn02,special_teams,0,,,,,
player,201911100dal,dal,BrowAn02,st_pct,0%,,,,,
player,201911100dal,dal,GoodC.00,pos,CB,,,,,
player,201911100dal,dal,GoodC.00,offense,0,,,,,
player,201911100dal,dal,GoodC.00,off_pct,0%,,,,,
player,201911100dal,dal,GoodC.00,defense,0,,,,,
player,201911100dal,dal,GoodC.00,def_pct,0%,,,,,
player,201911100dal,dal,GoodC.00,special_teams,19,,,,,
player,201911100dal,dal,GoodC.00,st_pct,76%,,,,,
player,201911100dal,dal,BryaVe00,pos,WR,,,,,
player,201911100dal,dal,BryaVe00,offense,0,,,,,
player,201911100dal,dal,BryaVe00,off_pct,0%,,,,,
player,201911100dal,dal,BryaVe00,defense,0,,,,,
player,201911100dal,dal,BryaVe00,def_pct,0%,,,,,
player,201911100dal,dal,BryaVe00,special_teams,15,,,,,
player,201911100dal,dal,BryaVe00,st_pct,60%,,,,,
player,201911100dal,dal,WilsDo01,pos,DB,,,,,
player,201911100dal,dal,WilsDo01,offense,0,,,,,
player,201911100dal,dal,WilsDo01,off_pct,0%,,,,,
player,201911100dal,dal,WilsDo01,defense,0,,,,,
player,201911100dal,dal,WilsDo01,def_pct,0%,,,,,
player,201911100dal,dal,WilsDo01,special_teams,13,,,,,
player,201911100dal,dal,WilsDo01,st_pct,52%,,,,,
player,201911100dal,dal,MaheBr01,pos,K,,,,,
player,201911100dal,dal,MaheBr01,offense,0,,,,,
player,201911100dal,dal,MaheBr01,off_pct,0%,,,,,
player,201911100dal,dal,MaheBr01,defense,0,,,,,
player,201911100dal,dal,MaheBr01,def_pct,0%,,,,,
player,201911100dal,dal,MaheBr01,special_teams,10,,,,,
player,201911100dal,dal,MaheBr01,st_pct,40%,,,,,
player,201911100dal,dal,JoneCh02,pos,P,,,,,
player,201911100dal,dal,JoneCh02,offense,0,,,,,
player,201911100dal,dal,JoneCh02,off_pct,0%,,,,,
player,201911100dal,dal,JoneCh02,defense,0,,,,,
player,201911100dal,dal,JoneCh02,def_pct,0%,,,,,
player,201911100dal,dal,JoneCh02,special_teams,7,,,,,
player,201911100dal,dal,JoneCh02,st_pct,28%,,,,,
player,201911100dal,dal,LadoL.20,pos,LS,,,,,
player,201911100dal,dal,LadoL.20,offense,0,,,,,
player,201911100dal,dal,LadoL.20,off_pct,0%,,,,,
player,201911100dal,dal,LadoL.20,defense,0,,,,,
player,201911100dal,dal,LadoL.20,def_pct,0%,,,,,
player,201911100dal,dal,LadoL.20,special_teams,7,,,,,
player,201911100dal,dal,LadoL.20,st_pct,28%,,,,,
player,201911100dal,dal,LoonJo01,pos,C,,,,,
player,201911100dal,dal,LoonJo01,offense,0,,,,,
player,201911100dal,dal,LoonJo01,off_pct,0%,,,,,
player,201911100dal,dal,LoonJo01,defense,0,,,,,
player,201911100dal,dal,LoonJo01,def_pct,0%,,,,,
player,201911100dal,dal,LoonJo01,special_teams,5,,,,,
player,201911100dal,dal,LoonJo01,st_pct,20%,,,,,
player,201911100dal,dal,KnigBr01,pos,T,,,,,
player,201911100dal,dal,KnigBr01,offense,0,,,,,
player,201911100dal,dal,KnigBr01,off_pct,0%,,,,,
player,201911100dal,dal,KnigBr01,defense,0,,,,,
player,201911100dal,dal,KnigBr01,def_pct,0%,,,,,
player,201911100dal,dal,KnigBr01,special_teams,5,,,,,
player,201911100dal,dal,KnigBr01,st_pct,20%,,,,,
player,201911100dal,min,ElflPa00,pos,G,,,,,
player,201911100dal,min,ElflPa00,offense,76,,,,,
player,201911100dal,min,ElflPa00,off_pct,100%,,,,,
player,201911100dal,min,ElflPa00,defense,0,,,,,
player,201911100dal,min,ElflPa00,def_pct,0%,,,,,
player,201911100dal,min,ElflPa00,special_teams,4,,,,,
player,201911100dal,min,ElflPa00,st_pct,16%,,,,,
player,201911100dal,min,ReifRi00,pos,T,,,,,
player,201911100dal,min,ReifRi00,offense,76,,,,,
player,201911100dal,min,ReifRi00,off_pct,100%,,,,,
player,201911100dal,min,ReifRi00,defense,0,,,,,
player,201911100dal,min,ReifRi00,def_pct,0%,,,,,
player,201911100dal,min,ReifRi00,special_teams,4,,,,,
player,201911100dal,min,ReifRi00,st_pct,16%,,,,,
player,201911100dal,min,BradGa00,pos,C,,,,,
player,201911100dal,min,BradGa00,offense,76,,,,,
player,201911100dal,min,BradGa00,off_pct,100%,,,,,
player,201911100dal,min,BradGa00,defense,0,,,,,
player,201911100dal,min,BradGa00,def_pct,0%,,,,,
player,201911100dal,min,BradGa00,special_teams,1,,,,,
player,201911100dal,min,BradGa00,st_pct,4%,,,,,
player,201911100dal,min,CousKi00,pos,QB,,,,,
player,201911100dal,min,CousKi00,offense,76,,,,,
player,201911100dal,min,CousKi00,off_pct,100%,,,,,
player,201911100dal,min,CousKi00,defense,0,,,,,
player,201911100dal,min,CousKi00,def_pct,0%,,,,,
player,201911100dal,min,CousKi00,special_teams,0,,,,,
player,201911100dal,min,CousKi00,st_pct,0%,,,,,
player,201911100dal,min,ONeiBr00,pos,T,,,,,
player,201911100dal,min,ONeiBr00,offense,72,,,,,
player,201911100dal,min,ONeiBr00,off_pct,95%,,,,,
player,201911100dal,min,ONeiBr00,defense,0,,,,,
player,201911100dal,min,ONeiBr00,def_pct,0%,,,,,
player,201911100dal,min,ONeiBr00,special_teams,4,,,,,
player,201911100dal,min,ONeiBr00,st_pct,16%,,,,,
player,201911100dal,min,DiggSt00,pos,WR,,,,,
player,201911100dal,min,DiggSt00,offense,60,,,,,
player,201911100dal,min,DiggSt00,off_pct,79%,,,,,
player,201911100dal,min,DiggSt00,defense,0,,,,,
player,201911100dal,min,DiggSt00,def_pct,0%,,,,,
player,201911100dal,min,DiggSt00,special_teams,0,,,,,
player,201911100dal,min,DiggSt00,st_pct,0%,,,,,
player,201911100dal,min,RudoKy00,pos,TE,,,,,
player,201911100dal,min,RudoKy00,offense,59,,,,,
player,201911100dal,min,RudoKy00,off_pct,78%,,,,,
player,201911100dal,min,RudoKy00,defense,0,,,,,
player,201911100dal,min,RudoKy00,def_pct,0%,,,,,
player,201911100dal,min,RudoKy00,special_teams,4,,,,,
player,201911100dal,min,RudoKy00,st_pct,16%,,,,,
player,201911100dal,min,CookDa01,pos,RB,,,,,
player,201911100dal,min,CookDa01,offense,57,,,,,
player,201911100dal,min,CookDa01,off_pct,75%,,,,,
player,201911100dal,min,CookDa01,defense,0,,,,,
player,201911100dal,min,CookDa01,def_pct,0%,,,,,
player,201911100dal,min,CookDa01,special_teams,0,,,,,
player,201911100dal,min,CookDa01,st_pct,0%,,,,,
player,201911100dal,min,SmitIr01,pos,TE,,,,,
player,201911100dal,min,SmitIr01,offense,56,,,,,
player,201911100dal,min,SmitIr01,off_pct,74%,,,,,
player,201911100dal,min,SmitIr01,defense,0,,,,,
player,201911100dal,min,SmitIr01,def_pct,0%,,,,,
player,201911100dal,min,SmitIr01,special_teams,9,,,,,
player,201911100dal,min,SmitIr01,st_pct,36%,,,,,
player,201911100dal,min,JohnOl00,pos,WR,,,,,
player,201911100dal,min,JohnOl00,offense,54,,,,,
player,201911100dal,min,JohnOl00,off_pct,71%,,,,,
player,201911100dal,min,JohnOl00,defense,0,,,,,
player,201911100dal,min,JohnOl00,def_pct,0%,,,,,
player,201911100dal,min,JohnOl00,special_teams,0,,,,,
player,201911100dal,min,JohnOl00,st_pct,0%,,,,,
player,201911100dal,min,DoziDa00,pos,G,,,,,
player,201911100dal,min,DoziDa00,offense,38,,,,,
player,201911100dal,min,DoziDa00,off_pct,50%,,,,,
player,201911100dal,min,DoziDa00,defense,0,,,,,
player,201911100dal,min,DoziDa00,def_pct,0%,,,,,
player,201911100dal,min,DoziDa00,special_teams,4,,,,,
player,201911100dal,min,DoziDa00,st_pct,16%,,,,,
player,201911100dal,min,KlinJo01,pos,G,,,,,
player,201911100dal,min,KlinJo01,offense,38,,,,,
player,201911100dal,min,KlinJo01,off_pct,50%,,,,,
player,201911100dal,min,KlinJo01,defense,0,,,,,
player,201911100dal,min,KlinJo01,def_pct,0%,,,,,
player,201911100dal,min,KlinJo01,special_teams,3,,,,,
player,201911100dal,min,KlinJo01,st_pct,12%,,,,,
player,201911100dal,min,ConkTy00,pos,TE,,,,,
player,201911100dal,min,ConkTy00,offense,32,,,,,
player,201911100dal,min,ConkTy00,off_pct,42%,,,,,
player,201911100dal,min,ConkTy00,defense,0,,,,,
player,201911100dal,min,ConkTy00,def_pct,0%,,,,,
player,201911100dal,min,ConkTy00,special_teams,9,,,,,
player,201911100dal,min,ConkTy00,st_pct,36%,,,,,
player,201911100dal,min,HamxC.00,pos,FB,,,,,
player,201911100dal,min,HamxC.00,offense,28,,,,,
player,201911100dal,min,HamxC.00,off_pct,37%,,,,,
player,201911100dal,min,HamxC.00,defense,0,,,,,
player,201911100dal,min,HamxC.00,def_pct,0%,,,,,
player,201911100dal,min,HamxC.00,special_teams,0,,,,,
player,201911100dal,min,HamxC.00,st_pct,0%,,,,,
player,201911100dal,min,MattAl01,pos,RB,,,,,
player,201911100dal,min,MattAl01,offense,14,,,,,
player,201911100dal,min,MattAl01,off_pct,18%,,,,,
player,201911100dal,min,MattAl01,defense,0,,,,,
player,201911100dal,min,MattAl01,def_pct,0%,,,,,
player,201911100dal,min,MattAl01,special_teams,0,,,,,
player,201911100dal,min,MattAl01,st_pct,0%,,,,,
player,201911100dal,min,TreaLa00,pos,WR,,,,,
player,201911100dal,min,TreaLa00,offense,13,,,,,
