game,2019,13,20191201,201912010den,sdg,"Los Angeles Chargers",20,den,"Denver Broncos",23
player,201912010den,sdg,PhilAd00,fumbles_forced,0,,,,,
player,201912010den,sdg,IngrMe00,def_int,0,,,,,
player,201912010den,sdg,IngrMe00,def_int_yds,0,,,,,
player,201912010den,sdg,IngrMe00,def_int_td,0,,,,,
player,201912010den,sdg,IngrMe00,def_int_long,0,,,,,
player,201912010den,sdg,IngrMe00,pass_defended,0,,,,,
player,201912010den,sdg,IngrMe00,sacks,0.0,,,,,
player,201912010den,sdg,IngrMe00,tackles_combined,3,,,,,
player,201912010den,sdg,IngrMe00,tackles_solo,3,,,,,
player,201912010den,sdg,IngrMe00,tackles_assists,0,,,,,
player,201912010den,sdg,IngrMe00,tackles_loss,1,,,,,
player,201912010den,sdg,IngrMe00,qb_hits,0,,,,,
player,201912010den,sdg,IngrMe00,fumbles_rec,0,,,,,
player,201912010den,sdg,IngrMe00,fumbles_rec_yds,0,,,,,
player,201912010den,sdg,IngrMe00,fumbles_rec_td,0,,,,,
player,201912010den,sdg,IngrMe00,fumbles_forced,0,,,,,
player,201912010den,sdg,WhitKy00,def_int,0,,,,,
player,201912010den,sdg,WhitKy00,def_int_yds,0,,,,,
player,201912010den,sdg,WhitKy00,def_int_td,0,,,,,
player,201912010den,sdg,WhitKy00,def_int_long,0,,,,,
player,201912010den,sdg,WhitKy00,pass_defended,1,,,,,
player,201912010den,sdg,WhitKy00,sacks,0.0,,,,,
player,201912010den,sdg,WhitKy00,tackles_combined,3,,,,,
player,201912010den,sdg,WhitKy00,tackles_solo,2,,,,,
player,201912010den,sdg,WhitKy00,tackles_assists,1,,,,,
player,201912010den,sdg,WhitKy00,tackles_loss,0,,,,,
player,201912010den,sdg,WhitKy00,qb_hits,0,,,,,
player,201912010den,sdg,WhitKy00,fumbles_rec,0,,,,,
player,201912010den,sdg,WhitKy00,fumbles_rec_yds,0,,,,,
player,201912010den,sdg,WhitKy00,fumbles_rec_td,0,,,,,
player,201912010den,sdg,WhitKy00,fumbles_forced,0,,,,,
player,201912010den,sdg,SquaDa00,def_int,0,,,,,
player,201912010den,sdg,SquaDa00,def_int_yds,0,,,,,
player,201912010den,sdg,SquaDa00,def_int_td,0,,,,,
player,201912010den,sdg,SquaDa00,def_int_long,0,,,,,
player,201912010den,sdg,SquaDa00,pass_defended,0,,,,,
player,201912010den,sdg,SquaDa00,sacks,0.0,,,,,
player,201912010den,sdg,SquaDa00,tackles_combined,2,,,,,
player,201912010den,sdg,SquaDa00,tackles_solo,0,,,,,
player,201912010den,sdg,SquaDa00,tackles_assists,2,,,,,
player,201912010den,sdg,SquaDa00,tackles_loss,0,,,,,
player,201912010den,sdg,SquaDa00,qb_hits,0,,,,,
player,201912010den,sdg,SquaDa00,fumbles_rec,0,,,,,
player,201912010den,sdg,SquaDa00,fumbles_rec_yds,0,,,,,
player,201912010den,sdg,SquaDa00,fumbles_rec_td,0,,,,,
player,201912010den,sdg,SquaDa00,fumbles_forced,0,,,,,
player,201912010den,sdg,BosaJo00,def_int,0,,,,,
player,201912010den,sdg,BosaJo00,def_int_yds,0,,,,,
player,201912010den,sdg,BosaJo00,def_int_td,0,,,,,
player,201912010den,sdg,BosaJo00,def_int_long,0,,,,,
player,201912010den,sdg,BosaJo00,pass_defended,0,,,,,
player,201912010den,sdg,BosaJo00,sacks,0.0,,,,,
player,201912010den,sdg,BosaJo00,tackles_combined,1,,,,,
player,201912010den,sdg,BosaJo00,tackles_solo,0,,,,,
player,201912010den,sdg,BosaJo00,tackles_assists,1,,,,,
player,201912010den,sdg,BosaJo00,tackles_loss,0,,,,,
player,201912010den,sdg,BosaJo00,qb_hits,0,,,,,
player,201912010den,sdg,BosaJo00,fumbles_rec,0,,,,,
player,201912010den,sdg,BosaJo00,fumbles_rec_yds,0,,,,,
player,201912010den,sdg,BosaJo00,fumbles_rec_td,0,,,,,
player,201912010den,sdg,BosaJo00,fumbles_forced,0,,,,,
player,201912010den,sdg,HaywCa00,def_int,0,,,,,
player,201912010den,sdg,HaywCa00,def_int_yds,0,,,,,
player,201912010den,sdg,HaywCa00,def_int_td,0,,,,,
player,201912010den,sdg,HaywCa00,def_int_long,0,,,,,
player,201912010den,sdg,HaywCa00,pass_defended,0,,,,,
player,201912010den,sdg,HaywCa00,sacks,0.0,,,,,
player,201912010den,sdg,HaywCa00,tackles_combined,1,,,,,
player,201912010den,sdg,HaywCa00,tackles_solo,1,,,,,
player,201912010den,sdg,HaywCa00,tackles_assists,0,,,,,
player,201912010den,sdg,HaywCa00,tackles_loss,0,,,,,
player,201912010den,sdg,HaywCa00,qb_hits,0,,,,,
player,201912010den,sdg,HaywCa00,fumbles_rec,0,,,,,
player,201912010den,sdg,HaywCa00,fumbles_rec_yds,0,,,,,
player,201912010den,sdg,HaywCa00,fumbles_rec_td,0,,,,,
player,201912010den,sdg,HaywCa00,fumbles_forced,0,,,,,
player,201912010den,sdg,JenkRa00,def_int,0,,,,,
player,201912010den,sdg,JenkRa00,def_int_yds,0,,,,,
player,201912010den,sdg,JenkRa00,def_int_td,0,,,,,
player,201912010den,sdg,JenkRa00,def_int_long,0,,,,,
player,201912010den,sdg,JenkRa00,pass_defended,0,,,,,
player,201912010den,sdg,JenkRa00,sacks,0.0,,,,,
player,201912010den,sdg,JenkRa00,tackles_combined,1,,,,,
player,201912010den,sdg,JenkRa00,tackles_solo,1,,,,,
player,201912010den,sdg,JenkRa00,tackles_assists,0,,,,,
player,201912010den,sdg,JenkRa00,tackles_loss,0,,,,,
player,201912010den,sdg,JenkRa00,qb_hits,0,,,,,
player,201912010den,sdg,JenkRa00,fumbles_rec,0,,,,,
player,201912010den,sdg,JenkRa00,fumbles_rec_yds,0,,,,,
player,201912010den,sdg,JenkRa00,fumbles_rec_td,0,,,,,
player,201912010den,sdg,JenkRa00,fumbles_forced,0,,,,,
player,201912010den,sdg,JoneJu03,def_int,0,,,,,
player,201912010den,sdg,JoneJu03,def_int_yds,0,,,,,
player,201912010den,sdg,JoneJu03,def_int_td,0,,,,,
player,201912010den,sdg,JoneJu03,def_int_long,0,,,,,
player,201912010den,sdg,JoneJu03,pass_defended,0,,,,,
player,201912010den,sdg,JoneJu03,sacks,0.0,,,,,
player,201912010den,sdg,JoneJu03,tackles_combined,1,,,,,
player,201912010den,sdg,JoneJu03,tackles_solo,1,,,,,
player,201912010den,sdg,JoneJu03,tackles_assists,0,,,,,
player,201912010den,sdg,JoneJu03,tackles_loss,0,,,,,
player,201912010den,sdg,JoneJu03,qb_hits,0,,,,,
player,201912010den,sdg,JoneJu03,fumbles_rec,0,,,,,
player,201912010den,sdg,JoneJu03,fumbles_rec_yds,0,,,,,
player,201912010den,sdg,JoneJu03,fumbles_rec_td,0,,,,,
player,201912010den,sdg,JoneJu03,fumbles_forced,0,,,,,
player,201912010den,sdg,MebaBr99,def_int,0,,,,,
player,201912010den,sdg,MebaBr99,def_int_yds,0,,,,,
player,201912010den,sdg,MebaBr99,def_int_td,0,,,,,
player,201912010den,sdg,MebaBr99,def_int_long,0,,,,,
player,201912010den,sdg,MebaBr99,pass_defended,0,,,,,
player,201912010den,sdg,MebaBr99,sacks,0.0,,,,,
player,201912010den,sdg,MebaBr99,tackles_combined,1,,,,,
player,201912010den,sdg,MebaBr99,tackles_solo,1,,,,,
player,201912010den,sdg,MebaBr99,tackles_assists,0,,,,,
player,201912010den,sdg,MebaBr99,tackles_loss,0,,,,,
player,201912010den,sdg,MebaBr99,qb_hits,0,,,,,
player,201912010den,sdg,MebaBr99,fumbles_rec,0,,,,,
player,201912010den,sdg,MebaBr99,fumbles_rec_yds,0,,,,,
player,201912010den,sdg,MebaBr99,fumbles_rec_td,0,,,,,
player,201912010den,sdg,MebaBr99,fumbles_forced,0,,,,,
player,201912010den,sdg,TillJe00,def_int,0,,,,,
player,201912010den,sdg,TillJe00,def_int_yds,0,,,,,
player,201912010den,sdg,TillJe00,def_int_td,0,,,,,
player,201912010den,sdg,TillJe00,def_int_long,0,,,,,
player,201912010den,sdg,TillJe00,pass_defended,0,,,,,
player,201912010den,sdg,TillJe00,sacks,0.0,,,,,
player,201912010den,sdg,TillJe00,tackles_combined,1,,,,,
player,201912010den,sdg,TillJe00,tackles_solo,0,,,,,
player,201912010den,sdg,TillJe00,tackles_assists,1,,,,,
player,201912010den,sdg,TillJe00,tackles_loss,0,,,,,
player,201912010den,sdg,TillJe00,qb_hits,0,,,,,
player,201912010den,sdg,TillJe00,fumbles_rec,0,,,,,
player,201912010den,sdg,TillJe00,fumbles_rec_yds,0,,,,,
player,201912010den,sdg,TillJe00,fumbles_rec_td,0,,,,,
player,201912010den,sdg,TillJe00,fumbles_forced,0,,,,,
player,201912010den,den,JoneDr00,def_int,1,,,,,
player,201912010den,den,JoneDr00,def_int_yds,7,,,,,
player,201912010den,den,JoneDr00,def_int_td,0,,,,,
player,201912010den,den,JoneDr00,def_int_long,7,,,,,
player,201912010den,den,JoneDr00,pass_defended,1,,,,,
player,201912010den,den,JoneDr00,sacks,0.0,,,,,
player,201912010den,den,JoneDr00,tackles_combined,1,,,,,
player,201912010den,den,JoneDr00,tackles_solo,0,,,,,
player,201912010den,den,JoneDr00,tackles_assists,1,,,,,
player,201912010den,den,JoneDr00,tackles_loss,0,,,,,
player,201912010den,den,JoneDr00,qb_hits,1,,,,,
player,201912010den,den,JoneDr00,fumbles_rec,0,,,,,
player,201912010den,den,JoneDr00,fumbles_rec_yds,0,,,,,
player,201912010den,den,JoneDr00,fumbles_rec_td,0,,,,,
player,201912010den,den,JoneDr00,fumbles_forced,0,,,,,
player,201912010den,den,WolfDe00,def_int,0,,,,,
player,201912010den,den,WolfDe00,def_int_yds,0,,,,,
player,201912010den,den,WolfDe00,def_int_td,0,,,,,
player,201912010den,den,WolfDe00,def_int_long,0,,,,,
player,201912010den,den,WolfDe00,pass_defended,0,,,,,
player,201912010den,den,WolfDe00,sacks,2.0,,,,,
player,201912010den,den,WolfDe00,tackles_combined,5,,,,,
player,201912010den,den,WolfDe00,tackles_solo,2,,,,,
player,201912010den,den,WolfDe00,tackles_assists,3,,,,,
player,201912010den,den,WolfDe00,tackles_loss,2,,,,,
player,201912010den,den,WolfDe00,qb_hits,3,,,,,
player,201912010den,den,WolfDe00,fumbles_rec,0,,,,,
player,201912010den,den,WolfDe00,fumbles_rec_yds,0,,,,,
player,201912010den,den,WolfDe00,fumbles_rec_td,0,,,,,
player,201912010den,den,WolfDe00,fumbles_forced,0,,,,,
player,201912010den,den,ParkWi01,def_int,0,,,,,
player,201912010den,den,ParkWi01,def_int_yds,0,,,,,
player,201912010den,den,ParkWi01,def_int_td,0,,,,,
player,201912010den,den,ParkWi01,def_int_long,0,,,,,
player,201912010den,den,ParkWi01,pass_defended,0,,,,,
player,201912010den,den,ParkWi01,sacks,1.0,,,,,
player,201912010den,den,ParkWi01,tackles_combined,4,,,,,
player,201912010den,den,ParkWi01,tackles_solo,2,,,,,
player,201912010den,den,ParkWi01,tackles_assists,2,,,,,
player,201912010den,den,ParkWi01,tackles_loss,1,,,,,
player,201912010den,den,ParkWi01,qb_hits,1,,,,,
player,201912010den,den,ParkWi01,fumbles_rec,0,,,,,
player,201912010den,den,ParkWi01,fumbles_rec_yds,0,,,,,
player,201912010den,den,ParkWi01,fumbles_rec_td,0,,,,,
player,201912010den,den,ParkWi01,fumbles_forced,0,,,,,
player,201912010den,den,DaviTo01,def_int,0,,,,,
player,201912010den,den,DaviTo01,def_int_yds,0,,,,,
player,201912010den,den,DaviTo01,def_int_td,0,,,,,
player,201912010den,den,DaviTo01,def_int_long,0,,,,,
player,201912010den,den,DaviTo01,pass_defended,1,,,,,
player,201912010den,den,DaviTo01,sacks,0.0,,,,,
player,201912010den,den,DaviTo01,tackles_combined,10,,,,,
player,201912010den,den,DaviTo01,tackles_solo,4,,,,,
player,201912010den,den,DaviTo01,tackles_assists,6,,,,,
player,201912010den,den,DaviTo01,tackles_loss,0,,,,,
player,201912010den,den,DaviTo01,qb_hits,0,,,,,
player,201912010den,den,DaviTo01,fumbles_rec,0,,,,,
player,201912010den,den,DaviTo01,fumbles_rec_yds,0,,,,,
player,201912010den,den,DaviTo01,fumbles_rec_td,0,,,,,
player,201912010den,den,DaviTo01,fumbles_forced,0,,,,,
player,201912010den,den,JohnAl01,def_int,0,,,,,
player,201912010den,den,JohnAl01,def_int_yds,0,,,,,
player,201912010den,den,JohnAl01,def_int_td,0,,,,,
player,201912010den,den,JohnAl01,def_int_long,0,,,,,
player,201912010den,den,JohnAl01,pass_defended,0,,,,,
player,201912010den,den,JohnAl01,sacks,0.0,,,,,
player,201912010den,den,JohnAl01,tackles_combined,9,,,,,
player,201912010den,den,JohnAl01,tackles_solo,3,,,,,
player,201912010den,den,JohnAl01,tackles_assists,6,,,,,
player,201912010den,den,JohnAl01,tackles_loss,2,,,,,
player,201912010den,den,JohnAl01,qb_hits,0,,,,,
player,201912010den,den,JohnAl01,fumbles_rec,0,,,,,
player,201912010den,den,JohnAl01,fumbles_rec_yds,0,,,,,
player,201912010den,den,JohnAl01,fumbles_rec_td,0,,,,,
player,201912010den,den,JohnAl01,fumbles_forced,0,,,,,
player,201912010den,den,HarrCh01,def_int,0,,,,,
player,201912010den,den,HarrCh01,def_int_yds,0,,,,,
player,201912010den,den,HarrCh01,def_int_td,0,,,,,
player,201912010den,den,HarrCh01,def_int_long,0,,,,,
player,201912010den,den,HarrCh01,pass_defended,0,,,,,
player,201912010den,den,HarrCh01,sacks,0.0,,,,,
player,201912010den,den,HarrCh01,tackles_combined,7,,,,,
player,201912010den,den,HarrCh01,tackles_solo,4,,,,,
player,201912010den,den,HarrCh01,tackles_assists,3,,,,,
player,201912010den,den,HarrCh01,tackles_loss,0,,,,,
player,201912010den,den,HarrCh01,qb_hits,0,,,,,
player,201912010den,den,HarrCh01,fumbles_rec,0,,,,,
player,201912010den,den,HarrCh01,fumbles_rec_yds,0,,,,,
player,201912010den,den,HarrCh01,fumbles_rec_td,0,,,,,
player,201912010den,den,HarrCh01,fumbles_forced,0,,,,,
player,201912010den,den,YiadIs00,def_int,0,,,,,
player,201912010den,den,YiadIs00,def_int_yds,0,,,,,
player,201912010den,den,YiadIs00,def_int_td,0,,,,,
player,201912010den,den,YiadIs00,def_int_long,0,,,,,
player,201912010den,den,YiadIs00,pass_defended,0,,,,,
player,201912010den,den,YiadIs00,sacks,0.0,,,,,
player,201912010den,den,YiadIs00,tackles_combined,7,,,,,
player,201912010den,den,YiadIs00,tackles_solo,5,,,,,
player,201912010den,den,YiadIs00,tackles_assists,2,,,,,
player,201912010den,den,YiadIs00,tackles_loss,0,,,,,
player,201912010den,den,YiadIs00,qb_hits,0,,,,,
player,201912010den,den,YiadIs00,fumbles_rec,0,,,,,
player,201912010den,den,YiadIs00,fumbles_rec_yds,0,,,,,
player,201912010den,den,YiadIs00,fumbles_rec_td,0,,,,,
player,201912010den,den,YiadIs00,fumbles_forced,0,,,,,
player,201912010den,den,JackKa99,def_int,0,,,,,
player,201912010den,den,JackKa99,def_int_yds,0,,,,,
player,201912010den,den,JackKa99,def_int_td,0,,,,,
player,201912010den,den,JackKa99,def_int_long,0,,,,,
player,201912010den,den,JackKa99,pass_defended,0,,,,,
player,201912010den,den,JackKa99,sacks,0.0,,,,,
player,201912010den,den,JackKa99,tackles_combined,6,,,,,
player,201912010den,den,JackKa99,tackles_solo,5,,,,,
player,201912010den,den,JackKa99,tackles_assists,1,,,,,
player,201912010den,den,JackKa99,tackles_loss,1,,,,,
player,201912010den,den,JackKa99,qb_hits,0,,,,,
player,201912010den,den,JackKa99,fumbles_rec,0,,,,,
player,201912010den,den,JackKa99,fumbles_rec_yds,0,,,,,
player,201912010den,den,JackKa99,fumbles_rec_td,0,,,,,
player,201912010den,den,JackKa99,fumbles_forced,0,,,,,
player,201912010den,den,SimmJu00,def_int,0,,,,,
player,201912010den,den,SimmJu00,def_int_yds,0,,,,,
player,201912010den,den,SimmJu00,def_int_td,0,,,,,
player,201912010den,den,SimmJu00,def_int_long,0,,,,,
player,201912010den,den,SimmJu00,pass_defended,0,,,,,
player,201912010den,den,SimmJu00,sacks,0.0,,,,,
player,201912010den,den,SimmJu00,tackles_combined,5,,,,,
player,201912010den,den,SimmJu00,tackles_solo,2,,,,,
player,201912010den,den,SimmJu00,tackles_assists,3,,,,,
player,201912010den,den,SimmJu00,tackles_loss,0,,,,,
player,201912010den,den,SimmJu00,qb_hits,0,,,,,
player,201912010den,den,SimmJu00,fumbles_rec,0,,,,,
player,201912010den,den,SimmJu00,fumbles_rec_yds,0,,,,,
player,201912010den,den,SimmJu00,fumbles_rec_td,0,,,,,
player,201912010den,den,SimmJu00,fumbles_forced,0,,,,,
player,201912010den,den,AttaJe00,def_int,0,,,,,
player,201912010den,den,AttaJe00,def_int_yds,0,,,,,
player,201912010den,den,AttaJe00,def_int_td,0,,,,,
player,201912010den,den,AttaJe00,def_int_long,0,,,,,
player,201912010den,den,AttaJe00,pass_defended,0,,,,,
player,201912010den,den,AttaJe00,sacks,0.0,,,,,
player,201912010den,den,AttaJe00,tackles_combined,3,,,,,
player,201912010den,den,AttaJe00,tackles_solo,2,,,,,
player,201912010den,den,AttaJe00,tackles_assists,1,,,,,
player,201912010den,den,AttaJe00,tackles_loss,0,,,,,
player,201912010den,den,AttaJe00,qb_hits,1,,,,,
player,201912010den,den,AttaJe00,fumbles_rec,0,,,,,
player,201912010den,den,AttaJe00,fumbles_rec_yds,0,,,,,
player,201912010den,den,AttaJe00,fumbles_rec_td,0,,,,,
player,201912010den,den,AttaJe00,fumbles_forced,0,,,,,
player,201912010den,den,HarrSh00,def_int,0,,,,,
player,201912010den,den,HarrSh00,def_int_yds,0,,,,,
player,201912010den,den,HarrSh00,def_int_td,0,,,,,
player,201912010den,den,HarrSh00,def_int_long,0,,,,,
player,201912010den,den,HarrSh00,pass_defended,0,,,,,
player,201912010den,den,HarrSh00,sacks,0.0,,,,,
player,201912010den,den,HarrSh00,tackles_combined,3,,,,,
player,201912010den,den,HarrSh00,tackles_solo,1,,,,,
player,201912010den,den,HarrSh00,tackles_assists,2,,,,,
player,201912010den,den,HarrSh00,tackles_loss,0,,,,,
player,201912010den,den,HarrSh00,qb_hits,0,,,,,
player,201912010den,den,HarrSh00,fumbles_rec,0,,,,,
player,201912010den,den,HarrSh00,fumbles_rec_yds,0,,,,,
player,201912010den,den,HarrSh00,fumbles_rec_td,0,,,,,
player,201912010den,den,HarrSh00,fumbles_forced,0,,,,,
player,201912010den,den,HollJu00,def_int,0,,,,,
player,201912010den,den,HollJu00,def_int_yds,0,,,,,
player,201912010den,den,HollJu00,def_int_td,0,,,,,
player,201912010den,den,HollJu00,def_int_long,0,,,,,
player,201912010den,den,HollJu00,pass_defended,0,,,,,
player,201912010den,den,HollJu00,sacks,0.0,,,,,
player,201912010den,den,HollJu00,tackles_combined,3,,,,,
player,201912010den,den,HollJu00,tackles_solo,1,,,,,
player,201912010den,den,HollJu00,tackles_assists,2,,,,,
player,201912010den,den,HollJu00,tackles_loss,0,,,,,
player,201912010den,den,HollJu00,qb_hits,0,,,,,
player,201912010den,den,HollJu00,fumbles_rec,0,,,,,
player,201912010den,den,HollJu00,fumbles_rec_yds,0,,,,,
player,201912010den,den,HollJu00,fumbles_rec_td,0,,,,,
player,201912010den,den,HollJu00,fumbles_forced,0,,,,,
player,201912010den,den,PurcMi00,def_int,0,,,,,
player,201912010den,den,PurcMi00,def_int_yds,0,,,,,
player,201912010den,den,PurcMi00,def_int_td,0,,,,,
player,201912010den,den,PurcMi00,def_int_long,0,,,,,
player,201912010den,den,PurcMi00,pass_defended,0,,,,,
player,201912010den,den,PurcMi00,sacks,0.0,,,,,
player,201912010den,den,PurcMi00,tackles_combined,3,,,,,
player,201912010den,den,PurcMi00,tackles_solo,3,,,,,
player,201912010den,den,PurcMi00,tackles_assists,0,,,,,
player,201912010den,den,PurcMi00,tackles_loss,2,,,,,
player,201912010den,den,PurcMi00,qb_hits,0,,,,,
player,201912010den,den,PurcMi00,fumbles_rec,0,,,,,
player,201912010den,den,PurcMi00,fumbles_rec_yds,0,,,,,
player,201912010den,den,PurcMi00,fumbles_rec_td,0,,,,,
player,201912010den,den,PurcMi00,fumbles_forced,0,,,,,
player,201912010den,den,ReedMa01,def_int,0,,,,,
player,201912010den,den,ReedMa01,def_int_yds,0,,,,,
player,201912010den,den,ReedMa01,def_int_td,0,,,,,
player,201912010den,den,ReedMa01,def_int_long,0,,,,,
player,201912010den,den,ReedMa01,pass_defended,0,,,,,
player,201912010den,den,ReedMa01,sacks,0.0,,,,,
player,201912010den,den,ReedMa01,tackles_combined,2,,,,,
player,201912010den,den,ReedMa01,tackles_solo,0,,,,,
player,201912010den,den,ReedMa01,tackles_assists,2,,,,,
player,201912010den,den,ReedMa01,tackles_loss,0,,,,,
player,201912010den,den,ReedMa01,qb_hits,0,,,,,
player,201912010den,den,ReedMa01,fumbles_rec,0,,,,,
player,201912010den,den,ReedMa01,fumbles_rec_yds,0,,,,,
player,201912010den,den,ReedMa01,fumbles_rec_td,0,,,,,
player,201912010den,den,ReedMa01,fumbles_forced,0,,,,,
player,201912010den,den,GoodAh00,def_int,0,,,,,
player,201912010den,den,GoodAh00,def_int_yds,0,,,,,
player,201912010den,den,GoodAh00,def_int_td,0,,,,,
player,201912010den,den,GoodAh00,def_int_long,0,,,,,
player,201912010den,den,GoodAh00,pass_defended,0,,,,,
player,201912010den,den,GoodAh00,sacks,0.0,,,,,
player,201912010den,den,GoodAh00,tackles_combined,1,,,,,
player,201912010den,den,GoodAh00,tackles_solo,1,,,,,
player,201912010den,den,GoodAh00,tackles_assists,0,,,,,
player,201912010den,den,GoodAh00,tackles_loss,0,,,,,
player,201912010den,den,GoodAh00,qb_hits,0,,,,,
player,201912010den,den,GoodAh00,fumbles_rec,0,,,,,
player,201912010den,den,GoodAh00,fumbles_rec_yds,0,,,,,
player,201912010den,den,GoodAh00,fumbles_rec_td,0,,,,,
player,201912010den,den,GoodAh00,fumbles_forced,0,,,,,
player,201912010den,den,JeweJo00,def_int,0,,,,,
player,201912010den,den,JeweJo00,def_int_yds,0,,,,,
player,201912010den,den,JeweJo00,def_int_td,0,,,,,
player,201912010den,den,JeweJo00,def_int_long,0,,,,,
player,201912010den,den,JeweJo00,pass_defended,0,,,,,
player,201912010den,den,JeweJo00,sacks,0.0,,,,,
player,201912010den,den,JeweJo00,tackles_combined,0,,,,,
player,201912010den,den,JeweJo00,tackles_solo,0,,,,,
player,201912010den,den,JeweJo00,tackles_assists,0,,,,,
player,201912010den,den,JeweJo00,tackles_loss,0,,,,,
player,201912010den,den,JeweJo00,qb_hits,0,,,,,
player,201912010den,den,JeweJo00,fumbles_rec,1,,,,,
player,201912010den,den,JeweJo00,fumbles_rec_yds,0,,,,,
player,201912010den,den,JeweJo00,fumbles_rec_td,0,,,,,
player,201912010den,den,JeweJo00,fumbles_forced,0,,,,,
player,201912010den,sdg,PopeTr00,kick_ret,0,,,,,
player,201912010den,sdg,PopeTr00,kick_ret_yds,0,,,,,
player,201912010den,sdg,PopeTr00,kick_ret_yds_per_ret,,,,,,
player,201912010den,sdg,PopeTr00,kick_ret_td,0,,,,,
player,201912010den,sdg,PopeTr00,kick_ret_long,0,,,,,
player,201912010den,sdg,PopeTr00,punt_ret,1,,,,,
player,201912010den,sdg,PopeTr00,punt_ret_yds,0,,,,,
player,201912010den,sdg,PopeTr00,punt_ret_yds_per_ret,0.0,,,,,
player,201912010den,sdg,PopeTr00,punt_ret_td,0,,,,,
player,201912010den,sdg,PopeTr00,punt_ret_long,0,,,,,
player,201912010den,den,SpenDi00,kick_ret,2,,,,,
player,201912010den,den,SpenDi00,kick_ret_yds,56,,,,,
player,201912010den,den,SpenDi00,kick_ret_yds_per_ret,28.0,,,,,
player,201912010den,den,SpenDi00,kick_ret_td,0,,,,,
player,201912010den,den,SpenDi00,kick_ret_long,30,,,,,
player,201912010den,den,SpenDi00,punt_ret,0,,,,,
player,201912010den,den,SpenDi00,punt_ret_yds,0,,,,,
player,201912010den,den,SpenDi00,punt_ret_yds_per_ret,,,,,,
player,201912010den,den,SpenDi00,punt_ret_td,0,,,,,
player,201912010den,den,SpenDi00,punt_ret_long,0,,,,,
player,201912010den,sdg,BadgMi00,xpm,2,,,,,
player,201912010den,sdg,BadgMi00,xpa,2,,,,,
player,201912010den,sdg,BadgMi00,fgm,2,,,,,
player,201912010den,sdg,BadgMi00,fga,3,,,,,
player,201912010den,sdg,BadgMi00,punt,0,,,,,
player,201912010den,sdg,BadgMi00,punt_yds,0,,,,,
player,201912010den,sdg,BadgMi00,punt_yds_per_punt,,,,,,
player,201912010den,sdg,BadgMi00,punt_long,0,,,,,
player,201912010den,sdg,LongTy00,xpm,,,,,,
player,201912010den,sdg,LongTy00,xpa,,,,,,
player,201912010den,sdg,LongTy00,fgm,,,,,,
player,201912010den,sdg,LongTy00,fga,,,,,,
player,201912010den,sdg,LongTy00,punt,4,,,,,
player,201912010den,sdg,LongTy00,punt_yds,181,,,,,
player,201912010den,sdg,LongTy00,punt_yds_per_punt,45.3,,,,,
player,201912010den,sdg,LongTy00,punt_long,57,,,,,
player,201912010den,den,McMaBr01,xpm,2,,,,,
player,201912010den,den,McMaBr01,xpa,2,,,,,
player,201912010den,den,McMaBr01,fgm,3,,,,,
player,201912010den,den,McMaBr01,fga,3,,,,,
player,201912010den,den,McMaBr01,punt,0,,,,,
player,201912010den,den,McMaBr01,punt_yds,0,,,,,
player,201912010den,den,McMaBr01,punt_yds_per_punt,,,,,,
player,201912010den,den,McMaBr01,punt_long,0,,,,,
player,201912010den,den,WadmCo00,xpm,,,,,,
player,201912010den,den,WadmCo00,xpa,,,,,,
player,201912010den,den,WadmCo00,fgm,,,,,,
player,201912010den,den,WadmCo00,fga,,,,,,
player,201912010den,den,WadmCo00,punt,5,,,,,
player,201912010den,den,WadmCo00,punt_yds,226,,,,,
player,201912010den,den,WadmCo00,punt_yds_per_punt,45.2,,,,,
player,201912010den,den,WadmCo00,punt_long,53,,,,,
player,201912010den,den,BollGa00,pos,T,,,,,
player,201912010den,den,BollGa00,offense,57,,,,,
player,201912010den,den,BollGa00,off_pct,100%,,,,,
player,201912010den,den,BollGa00,defense,0,,,,,
player,201912010den,den,BollGa00,def_pct,0%,,,,,
player,201912010den,den,BollGa00,special_teams,5,,,,,
player,201912010den,den,BollGa00,st_pct,16%,,,,,
player,201912010den,den,WilkEl00,pos,T,,,,,
player,201912010den,den,WilkEl00,offense,57,,,,,
player,201912010den,den,WilkEl00,off_pct,100%,,,,,
player,201912010den,den,WilkEl00,defense,0,,,,,
player,201912010den,den,WilkEl00,def_pct,0%,,,,,
player,201912010den,den,WilkEl00,special_teams,5,,,,,
player,201912010den,den,WilkEl00,st_pct,16%,,,,,
player,201912010den,den,RisnDa00,pos,G,,,,,
player,201912010den,den,RisnDa00,offense,57,,,,,
player,201912010den,den,RisnDa00,off_pct,100%,,,,,
player,201912010den,den,RisnDa00,defense,0,,,,,
player,201912010den,den,RisnDa00,def_pct,0%,,,,,
player,201912010den,den,RisnDa00,special_teams,5,,,,,
player,201912010den,den,RisnDa00,st_pct,16%,,,,,
player,201912010den,den,LockDr00,pos,QB,,,,,
player,201912010den,den,LockDr00,offense,57,,,,,
player,201912010den,den,LockDr00,off_pct,100%,,,,,
player,201912010den,den,LockDr00,defense,0,,,,,
player,201912010den,den,LockDr00,def_pct,0%,,,,,
player,201912010den,den,LockDr00,special_teams,0,,,,,
player,201912010den,den,LockDr00,st_pct,0%,,,,,
player,201912010den,den,McGoCo00,pos,C,,,,,
player,201912010den,den,McGoCo00,offense,57,,,,,
player,201912010den,den,McGoCo00,off_pct,100%,,,,,
