game,2019,3,20190922,201909220clt,atl,"Atlanta Falcons",24,clt,"Indianapolis Colts",27
player,201909220clt,atl,BeasVi00,fumbles_forced,0,,,,,
player,201909220clt,atl,McKiTa00,def_int,0,,,,,
player,201909220clt,atl,McKiTa00,def_int_yds,0,,,,,
player,201909220clt,atl,McKiTa00,def_int_td,0,,,,,
player,201909220clt,atl,McKiTa00,def_int_long,0,,,,,
player,201909220clt,atl,McKiTa00,pass_defended,0,,,,,
player,201909220clt,atl,McKiTa00,sacks,0.5,,,,,
player,201909220clt,atl,McKiTa00,tackles_combined,1,,,,,
player,201909220clt,atl,McKiTa00,tackles_solo,0,,,,,
player,201909220clt,atl,McKiTa00,tackles_assists,1,,,,,
player,201909220clt,atl,McKiTa00,tackles_loss,0,,,,,
player,201909220clt,atl,McKiTa00,qb_hits,1,,,,,
player,201909220clt,atl,McKiTa00,fumbles_rec,0,,,,,
player,201909220clt,atl,McKiTa00,fumbles_rec_yds,0,,,,,
player,201909220clt,atl,McKiTa00,fumbles_rec_td,0,,,,,
player,201909220clt,atl,McKiTa00,fumbles_forced,0,,,,,
player,201909220clt,atl,JoneDe01,def_int,0,,,,,
player,201909220clt,atl,JoneDe01,def_int_yds,0,,,,,
player,201909220clt,atl,JoneDe01,def_int_td,0,,,,,
player,201909220clt,atl,JoneDe01,def_int_long,0,,,,,
player,201909220clt,atl,JoneDe01,pass_defended,1,,,,,
player,201909220clt,atl,JoneDe01,sacks,0.0,,,,,
player,201909220clt,atl,JoneDe01,tackles_combined,9,,,,,
player,201909220clt,atl,JoneDe01,tackles_solo,7,,,,,
player,201909220clt,atl,JoneDe01,tackles_assists,2,,,,,
player,201909220clt,atl,JoneDe01,tackles_loss,2,,,,,
player,201909220clt,atl,JoneDe01,qb_hits,0,,,,,
player,201909220clt,atl,JoneDe01,fumbles_rec,0,,,,,
player,201909220clt,atl,JoneDe01,fumbles_rec_yds,0,,,,,
player,201909220clt,atl,JoneDe01,fumbles_rec_td,0,,,,,
player,201909220clt,atl,JoneDe01,fumbles_forced,0,,,,,
player,201909220clt,atl,AlleRi00,def_int,0,,,,,
player,201909220clt,atl,AlleRi00,def_int_yds,0,,,,,
player,201909220clt,atl,AlleRi00,def_int_td,0,,,,,
player,201909220clt,atl,AlleRi00,def_int_long,0,,,,,
player,201909220clt,atl,AlleRi00,pass_defended,0,,,,,
player,201909220clt,atl,AlleRi00,sacks,0.0,,,,,
player,201909220clt,atl,AlleRi00,tackles_combined,7,,,,,
player,201909220clt,atl,AlleRi00,tackles_solo,5,,,,,
player,201909220clt,atl,AlleRi00,tackles_assists,2,,,,,
player,201909220clt,atl,AlleRi00,tackles_loss,0,,,,,
player,201909220clt,atl,AlleRi00,qb_hits,0,,,,,
player,201909220clt,atl,AlleRi00,fumbles_rec,0,,,,,
player,201909220clt,atl,AlleRi00,fumbles_rec_yds,0,,,,,
player,201909220clt,atl,AlleRi00,fumbles_rec_td,0,,,,,
player,201909220clt,atl,AlleRi00,fumbles_forced,0,,,,,
player,201909220clt,atl,OlivIs00,def_int,0,,,,,
player,201909220clt,atl,OlivIs00,def_int_yds,0,,,,,
player,201909220clt,atl,OlivIs00,def_int_td,0,,,,,
player,201909220clt,atl,OlivIs00,def_int_long,0,,,,,
player,201909220clt,atl,OlivIs00,pass_defended,2,,,,,
player,201909220clt,atl,OlivIs00,sacks,0.0,,,,,
player,201909220clt,atl,OlivIs00,tackles_combined,7,,,,,
player,201909220clt,atl,OlivIs00,tackles_solo,6,,,,,
player,201909220clt,atl,OlivIs00,tackles_assists,1,,,,,
player,201909220clt,atl,OlivIs00,tackles_loss,0,,,,,
player,201909220clt,atl,OlivIs00,qb_hits,0,,,,,
player,201909220clt,atl,OlivIs00,fumbles_rec,0,,,,,
player,201909220clt,atl,OlivIs00,fumbles_rec_yds,0,,,,,
player,201909220clt,atl,OlivIs00,fumbles_rec_td,0,,,,,
player,201909220clt,atl,OlivIs00,fumbles_forced,0,,,,,
player,201909220clt,atl,IshmKe00,def_int,0,,,,,
player,201909220clt,atl,IshmKe00,def_int_yds,0,,,,,
player,201909220clt,atl,IshmKe00,def_int_td,0,,,,,
player,201909220clt,atl,IshmKe00,def_int_long,0,,,,,
player,201909220clt,atl,IshmKe00,pass_defended,0,,,,,
player,201909220clt,atl,IshmKe00,sacks,0.0,,,,,
player,201909220clt,atl,IshmKe00,tackles_combined,6,,,,,
player,201909220clt,atl,IshmKe00,tackles_solo,6,,,,,
player,201909220clt,atl,IshmKe00,tackles_assists,0,,,,,
player,201909220clt,atl,IshmKe00,tackles_loss,1,,,,,
player,201909220clt,atl,IshmKe00,qb_hits,0,,,,,
player,201909220clt,atl,IshmKe00,fumbles_rec,0,,,,,
player,201909220clt,atl,IshmKe00,fumbles_rec_yds,0,,,,,
player,201909220clt,atl,IshmKe00,fumbles_rec_td,0,,,,,
player,201909220clt,atl,IshmKe00,fumbles_forced,0,,,,,
player,201909220clt,atl,KazeDa00,def_int,0,,,,,
player,201909220clt,atl,KazeDa00,def_int_yds,0,,,,,
player,201909220clt,atl,KazeDa00,def_int_td,0,,,,,
player,201909220clt,atl,KazeDa00,def_int_long,0,,,,,
player,201909220clt,atl,KazeDa00,pass_defended,0,,,,,
player,201909220clt,atl,KazeDa00,sacks,0.0,,,,,
player,201909220clt,atl,KazeDa00,tackles_combined,6,,,,,
player,201909220clt,atl,KazeDa00,tackles_solo,4,,,,,
player,201909220clt,atl,KazeDa00,tackles_assists,2,,,,,
player,201909220clt,atl,KazeDa00,tackles_loss,0,,,,,
player,201909220clt,atl,KazeDa00,qb_hits,0,,,,,
player,201909220clt,atl,KazeDa00,fumbles_rec,0,,,,,
player,201909220clt,atl,KazeDa00,fumbles_rec_yds,0,,,,,
player,201909220clt,atl,KazeDa00,fumbles_rec_td,0,,,,,
player,201909220clt,atl,KazeDa00,fumbles_forced,0,,,,,
player,201909220clt,atl,CampDe00,def_int,0,,,,,
player,201909220clt,atl,CampDe00,def_int_yds,0,,,,,
player,201909220clt,atl,CampDe00,def_int_td,0,,,,,
player,201909220clt,atl,CampDe00,def_int_long,0,,,,,
player,201909220clt,atl,CampDe00,pass_defended,0,,,,,
player,201909220clt,atl,CampDe00,sacks,0.0,,,,,
player,201909220clt,atl,CampDe00,tackles_combined,5,,,,,
player,201909220clt,atl,CampDe00,tackles_solo,4,,,,,
player,201909220clt,atl,CampDe00,tackles_assists,1,,,,,
player,201909220clt,atl,CampDe00,tackles_loss,0,,,,,
player,201909220clt,atl,CampDe00,qb_hits,0,,,,,
player,201909220clt,atl,CampDe00,fumbles_rec,0,,,,,
player,201909220clt,atl,CampDe00,fumbles_rec_yds,0,,,,,
player,201909220clt,atl,CampDe00,fumbles_rec_td,0,,,,,
player,201909220clt,atl,CampDe00,fumbles_forced,0,,,,,
player,201909220clt,atl,NealKe01,def_int,0,,,,,
player,201909220clt,atl,NealKe01,def_int_yds,0,,,,,
player,201909220clt,atl,NealKe01,def_int_td,0,,,,,
player,201909220clt,atl,NealKe01,def_int_long,0,,,,,
player,201909220clt,atl,NealKe01,pass_defended,0,,,,,
player,201909220clt,atl,NealKe01,sacks,0.0,,,,,
player,201909220clt,atl,NealKe01,tackles_combined,4,,,,,
player,201909220clt,atl,NealKe01,tackles_solo,2,,,,,
player,201909220clt,atl,NealKe01,tackles_assists,2,,,,,
player,201909220clt,atl,NealKe01,tackles_loss,0,,,,,
player,201909220clt,atl,NealKe01,qb_hits,0,,,,,
player,201909220clt,atl,NealKe01,fumbles_rec,0,,,,,
player,201909220clt,atl,NealKe01,fumbles_rec_yds,0,,,,,
player,201909220clt,atl,NealKe01,fumbles_rec_td,0,,,,,
player,201909220clt,atl,NealKe01,fumbles_forced,0,,,,,
player,201909220clt,atl,BailAl00,def_int,0,,,,,
player,201909220clt,atl,BailAl00,def_int_yds,0,,,,,
player,201909220clt,atl,BailAl00,def_int_td,0,,,,,
player,201909220clt,atl,BailAl00,def_int_long,0,,,,,
player,201909220clt,atl,BailAl00,pass_defended,0,,,,,
player,201909220clt,atl,BailAl00,sacks,0.0,,,,,
player,201909220clt,atl,BailAl00,tackles_combined,2,,,,,
player,201909220clt,atl,BailAl00,tackles_solo,1,,,,,
player,201909220clt,atl,BailAl00,tackles_assists,1,,,,,
player,201909220clt,atl,BailAl00,tackles_loss,0,,,,,
player,201909220clt,atl,BailAl00,qb_hits,1,,,,,
player,201909220clt,atl,BailAl00,fumbles_rec,0,,,,,
player,201909220clt,atl,BailAl00,fumbles_rec_yds,0,,,,,
player,201909220clt,atl,BailAl00,fumbles_rec_td,0,,,,,
player,201909220clt,atl,BailAl00,fumbles_forced,0,,,,,
player,201909220clt,atl,DaviTy01,def_int,0,,,,,
player,201909220clt,atl,DaviTy01,def_int_yds,0,,,,,
player,201909220clt,atl,DaviTy01,def_int_td,0,,,,,
player,201909220clt,atl,DaviTy01,def_int_long,0,,,,,
player,201909220clt,atl,DaviTy01,pass_defended,0,,,,,
player,201909220clt,atl,DaviTy01,sacks,0.0,,,,,
player,201909220clt,atl,DaviTy01,tackles_combined,2,,,,,
player,201909220clt,atl,DaviTy01,tackles_solo,2,,,,,
player,201909220clt,atl,DaviTy01,tackles_assists,0,,,,,
player,201909220clt,atl,DaviTy01,tackles_loss,0,,,,,
player,201909220clt,atl,DaviTy01,qb_hits,0,,,,,
player,201909220clt,atl,DaviTy01,fumbles_rec,0,,,,,
player,201909220clt,atl,DaviTy01,fumbles_rec_yds,0,,,,,
player,201909220clt,atl,DaviTy01,fumbles_rec_td,0,,,,,
player,201909220clt,atl,DaviTy01,fumbles_forced,0,,,,,
player,201909220clt,atl,JarrGr00,def_int,0,,,,,
player,201909220clt,atl,JarrGr00,def_int_yds,0,,,,,
player,201909220clt,atl,JarrGr00,def_int_td,0,,,,,
player,201909220clt,atl,JarrGr00,def_int_long,0,,,,,
player,201909220clt,atl,JarrGr00,pass_defended,0,,,,,
player,201909220clt,atl,JarrGr00,sacks,0.0,,,,,
player,201909220clt,atl,JarrGr00,tackles_combined,2,,,,,
player,201909220clt,atl,JarrGr00,tackles_solo,2,,,,,
player,201909220clt,atl,JarrGr00,tackles_assists,0,,,,,
player,201909220clt,atl,JarrGr00,tackles_loss,2,,,,,
player,201909220clt,atl,JarrGr00,qb_hits,0,,,,,
player,201909220clt,atl,JarrGr00,fumbles_rec,0,,,,,
player,201909220clt,atl,JarrGr00,fumbles_rec_yds,0,,,,,
player,201909220clt,atl,JarrGr00,fumbles_rec_td,0,,,,,
player,201909220clt,atl,JarrGr00,fumbles_forced,0,,,,,
player,201909220clt,atl,ClayAd00,def_int,0,,,,,
player,201909220clt,atl,ClayAd00,def_int_yds,0,,,,,
player,201909220clt,atl,ClayAd00,def_int_td,0,,,,,
player,201909220clt,atl,ClayAd00,def_int_long,0,,,,,
player,201909220clt,atl,ClayAd00,pass_defended,0,,,,,
player,201909220clt,atl,ClayAd00,sacks,0.0,,,,,
player,201909220clt,atl,ClayAd00,tackles_combined,1,,,,,
player,201909220clt,atl,ClayAd00,tackles_solo,1,,,,,
player,201909220clt,atl,ClayAd00,tackles_assists,0,,,,,
player,201909220clt,atl,ClayAd00,tackles_loss,0,,,,,
player,201909220clt,atl,ClayAd00,qb_hits,1,,,,,
player,201909220clt,atl,ClayAd00,fumbles_rec,0,,,,,
player,201909220clt,atl,ClayAd00,fumbles_rec_yds,0,,,,,
player,201909220clt,atl,ClayAd00,fumbles_rec_td,0,,,,,
player,201909220clt,atl,ClayAd00,fumbles_forced,0,,,,,
player,201909220clt,atl,ComiJo00,def_int,0,,,,,
player,201909220clt,atl,ComiJo00,def_int_yds,0,,,,,
player,201909220clt,atl,ComiJo00,def_int_td,0,,,,,
player,201909220clt,atl,ComiJo00,def_int_long,0,,,,,
player,201909220clt,atl,ComiJo00,pass_defended,0,,,,,
player,201909220clt,atl,ComiJo00,sacks,0.0,,,,,
player,201909220clt,atl,ComiJo00,tackles_combined,1,,,,,
player,201909220clt,atl,ComiJo00,tackles_solo,1,,,,,
player,201909220clt,atl,ComiJo00,tackles_assists,0,,,,,
player,201909220clt,atl,ComiJo00,tackles_loss,0,,,,,
player,201909220clt,atl,ComiJo00,qb_hits,0,,,,,
player,201909220clt,atl,ComiJo00,fumbles_rec,0,,,,,
player,201909220clt,atl,ComiJo00,fumbles_rec_yds,0,,,,,
player,201909220clt,atl,ComiJo00,fumbles_rec_td,0,,,,,
player,201909220clt,atl,ComiJo00,fumbles_forced,0,,,,,
player,201909220clt,atl,CrawJa00,def_int,0,,,,,
player,201909220clt,atl,CrawJa00,def_int_yds,0,,,,,
player,201909220clt,atl,CrawJa00,def_int_td,0,,,,,
player,201909220clt,atl,CrawJa00,def_int_long,0,,,,,
player,201909220clt,atl,CrawJa00,pass_defended,0,,,,,
player,201909220clt,atl,CrawJa00,sacks,0.0,,,,,
player,201909220clt,atl,CrawJa00,tackles_combined,1,,,,,
player,201909220clt,atl,CrawJa00,tackles_solo,1,,,,,
player,201909220clt,atl,CrawJa00,tackles_assists,0,,,,,
player,201909220clt,atl,CrawJa00,tackles_loss,0,,,,,
player,201909220clt,atl,CrawJa00,qb_hits,0,,,,,
player,201909220clt,atl,CrawJa00,fumbles_rec,0,,,,,
player,201909220clt,atl,CrawJa00,fumbles_rec_yds,0,,,,,
player,201909220clt,atl,CrawJa00,fumbles_rec_td,0,,,,,
player,201909220clt,atl,CrawJa00,fumbles_forced,0,,,,,
player,201909220clt,atl,OluoFo00,def_int,0,,,,,
player,201909220clt,atl,OluoFo00,def_int_yds,0,,,,,
player,201909220clt,atl,OluoFo00,def_int_td,0,,,,,
player,201909220clt,atl,OluoFo00,def_int_long,0,,,,,
player,201909220clt,atl,OluoFo00,pass_defended,0,,,,,
player,201909220clt,atl,OluoFo00,sacks,0.0,,,,,
player,201909220clt,atl,OluoFo00,tackles_combined,1,,,,,
player,201909220clt,atl,OluoFo00,tackles_solo,0,,,,,
player,201909220clt,atl,OluoFo00,tackles_assists,1,,,,,
player,201909220clt,atl,OluoFo00,tackles_loss,0,,,,,
player,201909220clt,atl,OluoFo00,qb_hits,0,,,,,
player,201909220clt,atl,OluoFo00,fumbles_rec,0,,,,,
player,201909220clt,atl,OluoFo00,fumbles_rec_yds,0,,,,,
player,201909220clt,atl,OluoFo00,fumbles_rec_td,0,,,,,
player,201909220clt,atl,OluoFo00,fumbles_forced,0,,,,,
player,201909220clt,atl,TrufDe00,def_int,0,,,,,
player,201909220clt,atl,TrufDe00,def_int_yds,0,,,,,
player,201909220clt,atl,TrufDe00,def_int_td,0,,,,,
player,201909220clt,atl,TrufDe00,def_int_long,0,,,,,
player,201909220clt,atl,TrufDe00,pass_defended,0,,,,,
player,201909220clt,atl,TrufDe00,sacks,0.0,,,,,
player,201909220clt,atl,TrufDe00,tackles_combined,1,,,,,
player,201909220clt,atl,TrufDe00,tackles_solo,1,,,,,
player,201909220clt,atl,TrufDe00,tackles_assists,0,,,,,
player,201909220clt,atl,TrufDe00,tackles_loss,0,,,,,
player,201909220clt,atl,TrufDe00,qb_hits,0,,,,,
player,201909220clt,atl,TrufDe00,fumbles_rec,0,,,,,
player,201909220clt,atl,TrufDe00,fumbles_rec_yds,0,,,,,
player,201909220clt,atl,TrufDe00,fumbles_rec_td,0,,,,,
player,201909220clt,atl,TrufDe00,fumbles_forced,0,,,,,
player,201909220clt,clt,GeatCl00,def_int,1,,,,,
player,201909220clt,clt,GeatCl00,def_int_yds,0,,,,,
player,201909220clt,clt,GeatCl00,def_int_td,0,,,,,
player,201909220clt,clt,GeatCl00,def_int_long,0,,,,,
player,201909220clt,clt,GeatCl00,pass_defended,1,,,,,
player,201909220clt,clt,GeatCl00,sacks,0.0,,,,,
player,201909220clt,clt,GeatCl00,tackles_combined,3,,,,,
player,201909220clt,clt,GeatCl00,tackles_solo,3,,,,,
player,201909220clt,clt,GeatCl00,tackles_assists,0,,,,,
player,201909220clt,clt,GeatCl00,tackles_loss,0,,,,,
player,201909220clt,clt,GeatCl00,qb_hits,0,,,,,
player,201909220clt,clt,GeatCl00,fumbles_rec,0,,,,,
player,201909220clt,clt,GeatCl00,fumbles_rec_yds,0,,,,,
player,201909220clt,clt,GeatCl00,fumbles_rec_td,0,,,,,
player,201909220clt,clt,GeatCl00,fumbles_forced,0,,,,,
player,201909220clt,clt,WalkAn01,def_int,0,,,,,
player,201909220clt,clt,WalkAn01,def_int_yds,0,,,,,
player,201909220clt,clt,WalkAn01,def_int_td,0,,,,,
player,201909220clt,clt,WalkAn01,def_int_long,0,,,,,
player,201909220clt,clt,WalkAn01,pass_defended,0,,,,,
player,201909220clt,clt,WalkAn01,sacks,0.0,,,,,
player,201909220clt,clt,WalkAn01,tackles_combined,15,,,,,
player,201909220clt,clt,WalkAn01,tackles_solo,12,,,,,
player,201909220clt,clt,WalkAn01,tackles_assists,3,,,,,
player,201909220clt,clt,WalkAn01,tackles_loss,2,,,,,
player,201909220clt,clt,WalkAn01,qb_hits,0,,,,,
player,201909220clt,clt,WalkAn01,fumbles_rec,0,,,,,
player,201909220clt,clt,WalkAn01,fumbles_rec_yds,0,,,,,
player,201909220clt,clt,WalkAn01,fumbles_rec_td,0,,,,,
player,201909220clt,clt,WalkAn01,fumbles_forced,0,,,,,
player,201909220clt,clt,OkerBo00,def_int,0,,,,,
player,201909220clt,clt,OkerBo00,def_int_yds,0,,,,,
player,201909220clt,clt,OkerBo00,def_int_td,0,,,,,
player,201909220clt,clt,OkerBo00,def_int_long,0,,,,,
player,201909220clt,clt,OkerBo00,pass_defended,0,,,,,
player,201909220clt,clt,OkerBo00,sacks,0.0,,,,,
player,201909220clt,clt,OkerBo00,tackles_combined,8,,,,,
player,201909220clt,clt,OkerBo00,tackles_solo,6,,,,,
player,201909220clt,clt,OkerBo00,tackles_assists,2,,,,,
player,201909220clt,clt,OkerBo00,tackles_loss,0,,,,,
player,201909220clt,clt,OkerBo00,qb_hits,0,,,,,
player,201909220clt,clt,OkerBo00,fumbles_rec,0,,,,,
player,201909220clt,clt,OkerBo00,fumbles_rec_yds,0,,,,,
player,201909220clt,clt,OkerBo00,fumbles_rec_td,0,,,,,
player,201909220clt,clt,OkerBo00,fumbles_forced,0,,,,,
player,201909220clt,clt,MoorKe03,def_int,0,,,,,
player,201909220clt,clt,MoorKe03,def_int_yds,0,,,,,
player,201909220clt,clt,MoorKe03,def_int_td,0,,,,,
player,201909220clt,clt,MoorKe03,def_int_long,0,,,,,
player,201909220clt,clt,MoorKe03,pass_defended,0,,,,,
player,201909220clt,clt,MoorKe03,sacks,0.0,,,,,
player,201909220clt,clt,MoorKe03,tackles_combined,7,,,,,
player,201909220clt,clt,MoorKe03,tackles_solo,7,,,,,
player,201909220clt,clt,MoorKe03,tackles_assists,0,,,,,
player,201909220clt,clt,MoorKe03,tackles_loss,0,,,,,
player,201909220clt,clt,MoorKe03,qb_hits,0,,,,,
player,201909220clt,clt,MoorKe03,fumbles_rec,0,,,,,
player,201909220clt,clt,MoorKe03,fumbles_rec_yds,0,,,,,
player,201909220clt,clt,MoorKe03,fumbles_rec_td,0,,,,,
player,201909220clt,clt,MoorKe03,fumbles_forced,0,,,,,
player,201909220clt,clt,DesiPi00,def_int,0,,,,,
player,201909220clt,clt,DesiPi00,def_int_yds,0,,,,,
player,201909220clt,clt,DesiPi00,def_int_td,0,,,,,
player,201909220clt,clt,DesiPi00,def_int_long,0,,,,,
player,201909220clt,clt,DesiPi00,pass_defended,0,,,,,
player,201909220clt,clt,DesiPi00,sacks,0.0,,,,,
player,201909220clt,clt,DesiPi00,tackles_combined,4,,,,,
player,201909220clt,clt,DesiPi00,tackles_solo,3,,,,,
player,201909220clt,clt,DesiPi00,tackles_assists,1,,,,,
player,201909220clt,clt,DesiPi00,tackles_loss,0,,,,,
player,201909220clt,clt,DesiPi00,qb_hits,0,,,,,
player,201909220clt,clt,DesiPi00,fumbles_rec,0,,,,,
player,201909220clt,clt,DesiPi00,fumbles_rec_yds,0,,,,,
player,201909220clt,clt,DesiPi00,fumbles_rec_td,0,,,,,
player,201909220clt,clt,DesiPi00,fumbles_forced,0,,,,,
player,201909220clt,clt,WillKh00,def_int,0,,,,,
player,201909220clt,clt,WillKh00,def_int_yds,0,,,,,
player,201909220clt,clt,WillKh00,def_int_td,0,,,,,
player,201909220clt,clt,WillKh00,def_int_long,0,,,,,
player,201909220clt,clt,WillKh00,pass_defended,0,,,,,
player,201909220clt,clt,WillKh00,sacks,0.0,,,,,
player,201909220clt,clt,WillKh00,tackles_combined,3,,,,,
player,201909220clt,clt,WillKh00,tackles_solo,2,,,,,
player,201909220clt,clt,WillKh00,tackles_assists,1,,,,,
player,201909220clt,clt,WillKh00,tackles_loss,0,,,,,
player,201909220clt,clt,WillKh00,qb_hits,0,,,,,
player,201909220clt,clt,WillKh00,fumbles_rec,0,,,,,
player,201909220clt,clt,WillKh00,fumbles_rec_yds,0,,,,,
player,201909220clt,clt,WillKh00,fumbles_rec_td,0,,,,,
player,201909220clt,clt,WillKh00,fumbles_forced,0,,,,,
player,201909220clt,clt,AutrDe00,def_int,0,,,,,
player,201909220clt,clt,AutrDe00,def_int_yds,0,,,,,
player,201909220clt,clt,AutrDe00,def_int_td,0,,,,,
player,201909220clt,clt,AutrDe00,def_int_long,0,,,,,
player,201909220clt,clt,AutrDe00,pass_defended,0,,,,,
player,201909220clt,clt,AutrDe00,sacks,0.0,,,,,
player,201909220clt,clt,AutrDe00,tackles_combined,2,,,,,
player,201909220clt,clt,AutrDe00,tackles_solo,1,,,,,
player,201909220clt,clt,AutrDe00,tackles_assists,1,,,,,
player,201909220clt,clt,AutrDe00,tackles_loss,0,,,,,
player,201909220clt,clt,AutrDe00,qb_hits,0,,,,,
player,201909220clt,clt,AutrDe00,fumbles_rec,0,,,,,
player,201909220clt,clt,AutrDe00,fumbles_rec_yds,0,,,,,
player,201909220clt,clt,AutrDe00,fumbles_rec_td,0,,,,,
player,201909220clt,clt,AutrDe00,fumbles_forced,0,,,,,
player,201909220clt,clt,BanoBe00,def_int,0,,,,,
player,201909220clt,clt,BanoBe00,def_int_yds,0,,,,,
player,201909220clt,clt,BanoBe00,def_int_td,0,,,,,
player,201909220clt,clt,BanoBe00,def_int_long,0,,,,,
player,201909220clt,clt,BanoBe00,pass_defended,0,,,,,
player,201909220clt,clt,BanoBe00,sacks,0.0,,,,,
player,201909220clt,clt,BanoBe00,tackles_combined,2,,,,,
player,201909220clt,clt,BanoBe00,tackles_solo,1,,,,,
player,201909220clt,clt,BanoBe00,tackles_assists,1,,,,,
player,201909220clt,clt,BanoBe00,tackles_loss,1,,,,,
player,201909220clt,clt,BanoBe00,qb_hits,0,,,,,
player,201909220clt,clt,BanoBe00,fumbles_rec,0,,,,,
player,201909220clt,clt,BanoBe00,fumbles_rec_yds,0,,,,,
player,201909220clt,clt,BanoBe00,fumbles_rec_td,0,,,,,
player,201909220clt,clt,BanoBe00,fumbles_forced,0,,,,,
player,201909220clt,clt,HookMa00,def_int,0,,,,,
player,201909220clt,clt,HookMa00,def_int_yds,0,,,,,
player,201909220clt,clt,HookMa00,def_int_td,0,,,,,
player,201909220clt,clt,HookMa00,def_int_long,0,,,,,
player,201909220clt,clt,HookMa00,pass_defended,0,,,,,
player,201909220clt,clt,HookMa00,sacks,0.0,,,,,
player,201909220clt,clt,HookMa00,tackles_combined,2,,,,,
player,201909220clt,clt,HookMa00,tackles_solo,1,,,,,
player,201909220clt,clt,HookMa00,tackles_assists,1,,,,,
player,201909220clt,clt,HookMa00,tackles_loss,0,,,,,
player,201909220clt,clt,HookMa00,qb_hits,0,,,,,
player,201909220clt,clt,HookMa00,fumbles_rec,0,,,,,
player,201909220clt,clt,HookMa00,fumbles_rec_yds,0,,,,,
player,201909220clt,clt,HookMa00,fumbles_rec_td,0,,,,,
player,201909220clt,clt,HookMa00,fumbles_forced,0,,,,,
player,201909220clt,clt,HousJu00,def_int,0,,,,,
player,201909220clt,clt,HousJu00,def_int_yds,0,,,,,
player,201909220clt,clt,HousJu00,def_int_td,0,,,,,
player,201909220clt,clt,HousJu00,def_int_long,0,,,,,
player,201909220clt,clt,HousJu00,pass_defended,0,,,,,
player,201909220clt,clt,HousJu00,sacks,0.0,,,,,
player,201909220clt,clt,HousJu00,tackles_combined,2,,,,,
player,201909220clt,clt,HousJu00,tackles_solo,2,,,,,
player,201909220clt,clt,HousJu00,tackles_assists,0,,,,,
player,201909220clt,clt,HousJu00,tackles_loss,0,,,,,
player,201909220clt,clt,HousJu00,qb_hits,1,,,,,
player,201909220clt,clt,HousJu00,fumbles_rec,0,,,,,
player,201909220clt,clt,HousJu00,fumbles_rec_yds,0,,,,,
player,201909220clt,clt,HousJu00,fumbles_rec_td,0,,,,,
player,201909220clt,clt,HousJu00,fumbles_forced,0,,,,,
player,201909220clt,clt,Ya-SRo00,def_int,0,,,,,
player,201909220clt,clt,Ya-SRo00,def_int_yds,0,,,,,
player,201909220clt,clt,Ya-SRo00,def_int_td,0,,,,,
player,201909220clt,clt,Ya-SRo00,def_int_long,0,,,,,
player,201909220clt,clt,Ya-SRo00,pass_defended,0,,,,,
player,201909220clt,clt,Ya-SRo00,sacks,0.0,,,,,
player,201909220clt,clt,Ya-SRo00,tackles_combined,2,,,,,
player,201909220clt,clt,Ya-SRo00,tackles_solo,1,,,,,
player,201909220clt,clt,Ya-SRo00,tackles_assists,1,,,,,
player,201909220clt,clt,Ya-SRo00,tackles_loss,0,,,,,
player,201909220clt,clt,Ya-SRo00,qb_hits,0,,,,,
player,201909220clt,clt,Ya-SRo00,fumbles_rec,0,,,,,
player,201909220clt,clt,Ya-SRo00,fumbles_rec_yds,0,,,,,
player,201909220clt,clt,Ya-SRo00,fumbles_rec_td,0,,,,,
player,201909220clt,clt,Ya-SRo00,fumbles_forced,0,,,,,
player,201909220clt,clt,AdamMa00,def_int,0,,,,,
player,201909220clt,clt,AdamMa00,def_int_yds,0,,,,,
player,201909220clt,clt,AdamMa00,def_int_td,0,,,,,
player,201909220clt,clt,AdamMa00,def_int_long,0,,,,,
player,201909220clt,clt,AdamMa00,pass_defended,0,,,,,
player,201909220clt,clt,AdamMa00,sacks,0.0,,,,,
player,201909220clt,clt,AdamMa00,tackles_combined,1,,,,,
player,201909220clt,clt,AdamMa00,tackles_solo,1,,,,,
player,201909220clt,clt,AdamMa00,tackles_assists,0,,,,,
player,201909220clt,clt,AdamMa00,tackles_loss,0,,,,,
player,201909220clt,clt,AdamMa00,qb_hits,0,,,,,
player,201909220clt,clt,AdamMa00,fumbles_rec,0,,,,,
player,201909220clt,clt,AdamMa00,fumbles_rec_yds,0,,,,,
player,201909220clt,clt,AdamMa00,fumbles_rec_td,0,,,,,
player,201909220clt,clt,AdamMa00,fumbles_forced,0,,,,,
player,201909220clt,clt,MuhaAl00,def_int,0,,,,,
player,201909220clt,clt,MuhaAl00,def_int_yds,0,,,,,
player,201909220clt,clt,MuhaAl00,def_int_td,0,,,,,
player,201909220clt,clt,MuhaAl00,def_int_long,0,,,,,
player,201909220clt,clt,MuhaAl00,pass_defended,0,,,,,
player,201909220clt,clt,MuhaAl00,sacks,0.0,,,,,
player,201909220clt,clt,MuhaAl00,tackles_combined,1,,,,,
player,201909220clt,clt,MuhaAl00,tackles_solo,1,,,,,
player,201909220clt,clt,MuhaAl00,tackles_assists,0,,,,,
player,201909220clt,clt,MuhaAl00,tackles_loss,1,,,,,
player,201909220clt,clt,MuhaAl00,qb_hits,1,,,,,
player,201909220clt,clt,MuhaAl00,fumbles_rec,0,,,,,
player,201909220clt,clt,MuhaAl00,fumbles_rec_yds,0,,,,,
player,201909220clt,clt,MuhaAl00,fumbles_rec_td,0,,,,,
player,201909220clt,clt,MuhaAl00,fumbles_forced,0,,,,,
