game,2019,12,20191124,201911240sfo,gnb,"Green Bay Packers",8,sfo,"San Francisco 49ers",37
player,201911240sfo,sfo,JameRi00,pass_sacked_yds,0,,,,,
player,201911240sfo,sfo,JameRi00,pass_long,0,,,,,
player,201911240sfo,sfo,JameRi00,pass_rating,,,,,,
player,201911240sfo,sfo,JameRi00,rush_att,1,,,,,
player,201911240sfo,sfo,JameRi00,rush_yds,0,,,,,
player,201911240sfo,sfo,JameRi00,rush_td,0,,,,,
player,201911240sfo,sfo,JameRi00,rush_long,0,,,,,
player,201911240sfo,sfo,JameRi00,targets,0,,,,,
player,201911240sfo,sfo,JameRi00,rec,0,,,,,
player,201911240sfo,sfo,JameRi00,rec_yds,0,,,,,
player,201911240sfo,sfo,JameRi00,rec_td,0,,,,,
player,201911240sfo,sfo,JameRi00,rec_long,0,,,,,
player,201911240sfo,sfo,JameRi00,fumbles,0,,,,,
player,201911240sfo,sfo,JameRi00,fumbles_lost,0,,,,,
player,201911240sfo,gnb,SmitZa00,def_int,0,,,,,
player,201911240sfo,gnb,SmitZa00,def_int_yds,0,,,,,
player,201911240sfo,gnb,SmitZa00,def_int_td,0,,,,,
player,201911240sfo,gnb,SmitZa00,def_int_long,0,,,,,
player,201911240sfo,gnb,SmitZa00,pass_defended,0,,,,,
player,201911240sfo,gnb,SmitZa00,sacks,1.5,,,,,
player,201911240sfo,gnb,SmitZa00,tackles_combined,6,,,,,
player,201911240sfo,gnb,SmitZa00,tackles_solo,5,,,,,
player,201911240sfo,gnb,SmitZa00,tackles_assists,1,,,,,
player,201911240sfo,gnb,SmitZa00,tackles_loss,2,,,,,
player,201911240sfo,gnb,SmitZa00,qb_hits,3,,,,,
player,201911240sfo,gnb,SmitZa00,fumbles_rec,0,,,,,
player,201911240sfo,gnb,SmitZa00,fumbles_rec_yds,0,,,,,
player,201911240sfo,gnb,SmitZa00,fumbles_rec_td,0,,,,,
player,201911240sfo,gnb,SmitZa00,fumbles_forced,0,,,,,
player,201911240sfo,gnb,MartBl01,def_int,0,,,,,
player,201911240sfo,gnb,MartBl01,def_int_yds,0,,,,,
player,201911240sfo,gnb,MartBl01,def_int_td,0,,,,,
player,201911240sfo,gnb,MartBl01,def_int_long,0,,,,,
player,201911240sfo,gnb,MartBl01,pass_defended,0,,,,,
player,201911240sfo,gnb,MartBl01,sacks,1.0,,,,,
player,201911240sfo,gnb,MartBl01,tackles_combined,6,,,,,
player,201911240sfo,gnb,MartBl01,tackles_solo,4,,,,,
player,201911240sfo,gnb,MartBl01,tackles_assists,2,,,,,
player,201911240sfo,gnb,MartBl01,tackles_loss,1,,,,,
player,201911240sfo,gnb,MartBl01,qb_hits,1,,,,,
player,201911240sfo,gnb,MartBl01,fumbles_rec,0,,,,,
player,201911240sfo,gnb,MartBl01,fumbles_rec_yds,0,,,,,
player,201911240sfo,gnb,MartBl01,fumbles_rec_td,0,,,,,
player,201911240sfo,gnb,MartBl01,fumbles_forced,0,,,,,
player,201911240sfo,gnb,SmitPr00,def_int,0,,,,,
player,201911240sfo,gnb,SmitPr00,def_int_yds,0,,,,,
player,201911240sfo,gnb,SmitPr00,def_int_td,0,,,,,
player,201911240sfo,gnb,SmitPr00,def_int_long,0,,,,,
player,201911240sfo,gnb,SmitPr00,pass_defended,0,,,,,
player,201911240sfo,gnb,SmitPr00,sacks,0.5,,,,,
player,201911240sfo,gnb,SmitPr00,tackles_combined,3,,,,,
player,201911240sfo,gnb,SmitPr00,tackles_solo,1,,,,,
player,201911240sfo,gnb,SmitPr00,tackles_assists,2,,,,,
player,201911240sfo,gnb,SmitPr00,tackles_loss,0,,,,,
player,201911240sfo,gnb,SmitPr00,qb_hits,1,,,,,
player,201911240sfo,gnb,SmitPr00,fumbles_rec,0,,,,,
player,201911240sfo,gnb,SmitPr00,fumbles_rec_yds,0,,,,,
player,201911240sfo,gnb,SmitPr00,fumbles_rec_td,0,,,,,
player,201911240sfo,gnb,SmitPr00,fumbles_forced,0,,,,,
player,201911240sfo,gnb,KingKe01,def_int,0,,,,,
player,201911240sfo,gnb,KingKe01,def_int_yds,0,,,,,
player,201911240sfo,gnb,KingKe01,def_int_td,0,,,,,
player,201911240sfo,gnb,KingKe01,def_int_long,0,,,,,
player,201911240sfo,gnb,KingKe01,pass_defended,0,,,,,
player,201911240sfo,gnb,KingKe01,sacks,0.0,,,,,
player,201911240sfo,gnb,KingKe01,tackles_combined,5,,,,,
player,201911240sfo,gnb,KingKe01,tackles_solo,4,,,,,
player,201911240sfo,gnb,KingKe01,tackles_assists,1,,,,,
player,201911240sfo,gnb,KingKe01,tackles_loss,0,,,,,
player,201911240sfo,gnb,KingKe01,qb_hits,0,,,,,
player,201911240sfo,gnb,KingKe01,fumbles_rec,0,,,,,
player,201911240sfo,gnb,KingKe01,fumbles_rec_yds,0,,,,,
player,201911240sfo,gnb,KingKe01,fumbles_rec_td,0,,,,,
player,201911240sfo,gnb,KingKe01,fumbles_forced,0,,,,,
player,201911240sfo,gnb,AmosAd00,def_int,0,,,,,
player,201911240sfo,gnb,AmosAd00,def_int_yds,0,,,,,
player,201911240sfo,gnb,AmosAd00,def_int_td,0,,,,,
player,201911240sfo,gnb,AmosAd00,def_int_long,0,,,,,
player,201911240sfo,gnb,AmosAd00,pass_defended,0,,,,,
player,201911240sfo,gnb,AmosAd00,sacks,0.0,,,,,
player,201911240sfo,gnb,AmosAd00,tackles_combined,4,,,,,
player,201911240sfo,gnb,AmosAd00,tackles_solo,3,,,,,
player,201911240sfo,gnb,AmosAd00,tackles_assists,1,,,,,
player,201911240sfo,gnb,AmosAd00,tackles_loss,0,,,,,
player,201911240sfo,gnb,AmosAd00,qb_hits,0,,,,,
player,201911240sfo,gnb,AmosAd00,fumbles_rec,0,,,,,
player,201911240sfo,gnb,AmosAd00,fumbles_rec_yds,0,,,,,
player,201911240sfo,gnb,AmosAd00,fumbles_rec_td,0,,,,,
player,201911240sfo,gnb,AmosAd00,fumbles_forced,0,,,,,
player,201911240sfo,gnb,SavaDa00,def_int,0,,,,,
player,201911240sfo,gnb,SavaDa00,def_int_yds,0,,,,,
player,201911240sfo,gnb,SavaDa00,def_int_td,0,,,,,
player,201911240sfo,gnb,SavaDa00,def_int_long,0,,,,,
player,201911240sfo,gnb,SavaDa00,pass_defended,0,,,,,
player,201911240sfo,gnb,SavaDa00,sacks,0.0,,,,,
player,201911240sfo,gnb,SavaDa00,tackles_combined,4,,,,,
player,201911240sfo,gnb,SavaDa00,tackles_solo,3,,,,,
player,201911240sfo,gnb,SavaDa00,tackles_assists,1,,,,,
player,201911240sfo,gnb,SavaDa00,tackles_loss,0,,,,,
player,201911240sfo,gnb,SavaDa00,qb_hits,0,,,,,
player,201911240sfo,gnb,SavaDa00,fumbles_rec,0,,,,,
player,201911240sfo,gnb,SavaDa00,fumbles_rec_yds,0,,,,,
player,201911240sfo,gnb,SavaDa00,fumbles_rec_td,0,,,,,
player,201911240sfo,gnb,SavaDa00,fumbles_forced,0,,,,,
player,201911240sfo,gnb,ClarKe01,def_int,0,,,,,
player,201911240sfo,gnb,ClarKe01,def_int_yds,0,,,,,
player,201911240sfo,gnb,ClarKe01,def_int_td,0,,,,,
player,201911240sfo,gnb,ClarKe01,def_int_long,0,,,,,
player,201911240sfo,gnb,ClarKe01,pass_defended,0,,,,,
player,201911240sfo,gnb,ClarKe01,sacks,0.0,,,,,
player,201911240sfo,gnb,ClarKe01,tackles_combined,3,,,,,
player,201911240sfo,gnb,ClarKe01,tackles_solo,3,,,,,
player,201911240sfo,gnb,ClarKe01,tackles_assists,0,,,,,
player,201911240sfo,gnb,ClarKe01,tackles_loss,1,,,,,
player,201911240sfo,gnb,ClarKe01,qb_hits,0,,,,,
player,201911240sfo,gnb,ClarKe01,fumbles_rec,0,,,,,
player,201911240sfo,gnb,ClarKe01,fumbles_rec_yds,0,,,,,
player,201911240sfo,gnb,ClarKe01,fumbles_rec_td,0,,,,,
player,201911240sfo,gnb,ClarKe01,fumbles_forced,0,,,,,
player,201911240sfo,gnb,LowrDe00,def_int,0,,,,,
player,201911240sfo,gnb,LowrDe00,def_int_yds,0,,,,,
player,201911240sfo,gnb,LowrDe00,def_int_td,0,,,,,
player,201911240sfo,gnb,LowrDe00,def_int_long,0,,,,,
player,201911240sfo,gnb,LowrDe00,pass_defended,0,,,,,
player,201911240sfo,gnb,LowrDe00,sacks,0.0,,,,,
player,201911240sfo,gnb,LowrDe00,tackles_combined,3,,,,,
player,201911240sfo,gnb,LowrDe00,tackles_solo,1,,,,,
player,201911240sfo,gnb,LowrDe00,tackles_assists,2,,,,,
player,201911240sfo,gnb,LowrDe00,tackles_loss,0,,,,,
player,201911240sfo,gnb,LowrDe00,qb_hits,0,,,,,
player,201911240sfo,gnb,LowrDe00,fumbles_rec,0,,,,,
player,201911240sfo,gnb,LowrDe00,fumbles_rec_yds,0,,,,,
player,201911240sfo,gnb,LowrDe00,fumbles_rec_td,0,,,,,
player,201911240sfo,gnb,LowrDe00,fumbles_forced,0,,,,,
player,201911240sfo,gnb,SullCh00,def_int,0,,,,,
player,201911240sfo,gnb,SullCh00,def_int_yds,0,,,,,
player,201911240sfo,gnb,SullCh00,def_int_td,0,,,,,
player,201911240sfo,gnb,SullCh00,def_int_long,0,,,,,
player,201911240sfo,gnb,SullCh00,pass_defended,0,,,,,
player,201911240sfo,gnb,SullCh00,sacks,0.0,,,,,
player,201911240sfo,gnb,SullCh00,tackles_combined,3,,,,,
player,201911240sfo,gnb,SullCh00,tackles_solo,3,,,,,
player,201911240sfo,gnb,SullCh00,tackles_assists,0,,,,,
player,201911240sfo,gnb,SullCh00,tackles_loss,0,,,,,
player,201911240sfo,gnb,SullCh00,qb_hits,0,,,,,
player,201911240sfo,gnb,SullCh00,fumbles_rec,0,,,,,
player,201911240sfo,gnb,SullCh00,fumbles_rec_yds,0,,,,,
player,201911240sfo,gnb,SullCh00,fumbles_rec_td,0,,,,,
player,201911240sfo,gnb,SullCh00,fumbles_forced,0,,,,,
player,201911240sfo,gnb,AdamMo00,def_int,0,,,,,
player,201911240sfo,gnb,AdamMo00,def_int_yds,0,,,,,
player,201911240sfo,gnb,AdamMo00,def_int_td,0,,,,,
player,201911240sfo,gnb,AdamMo00,def_int_long,0,,,,,
player,201911240sfo,gnb,AdamMo00,pass_defended,0,,,,,
player,201911240sfo,gnb,AdamMo00,sacks,0.0,,,,,
player,201911240sfo,gnb,AdamMo00,tackles_combined,1,,,,,
player,201911240sfo,gnb,AdamMo00,tackles_solo,0,,,,,
player,201911240sfo,gnb,AdamMo00,tackles_assists,1,,,,,
player,201911240sfo,gnb,AdamMo00,tackles_loss,0,,,,,
player,201911240sfo,gnb,AdamMo00,qb_hits,0,,,,,
player,201911240sfo,gnb,AdamMo00,fumbles_rec,0,,,,,
player,201911240sfo,gnb,AdamMo00,fumbles_rec_yds,0,,,,,
player,201911240sfo,gnb,AdamMo00,fumbles_rec_td,0,,,,,
player,201911240sfo,gnb,AdamMo00,fumbles_forced,0,,,,,
player,201911240sfo,gnb,AlexJa00,def_int,0,,,,,
player,201911240sfo,gnb,AlexJa00,def_int_yds,0,,,,,
player,201911240sfo,gnb,AlexJa00,def_int_td,0,,,,,
player,201911240sfo,gnb,AlexJa00,def_int_long,0,,,,,
player,201911240sfo,gnb,AlexJa00,pass_defended,1,,,,,
player,201911240sfo,gnb,AlexJa00,sacks,0.0,,,,,
player,201911240sfo,gnb,AlexJa00,tackles_combined,1,,,,,
player,201911240sfo,gnb,AlexJa00,tackles_solo,0,,,,,
player,201911240sfo,gnb,AlexJa00,tackles_assists,1,,,,,
player,201911240sfo,gnb,AlexJa00,tackles_loss,0,,,,,
player,201911240sfo,gnb,AlexJa00,qb_hits,0,,,,,
player,201911240sfo,gnb,AlexJa00,fumbles_rec,0,,,,,
player,201911240sfo,gnb,AlexJa00,fumbles_rec_yds,0,,,,,
player,201911240sfo,gnb,AlexJa00,fumbles_rec_td,0,,,,,
player,201911240sfo,gnb,AlexJa00,fumbles_forced,0,,,,,
player,201911240sfo,gnb,CampIb00,def_int,0,,,,,
player,201911240sfo,gnb,CampIb00,def_int_yds,0,,,,,
player,201911240sfo,gnb,CampIb00,def_int_td,0,,,,,
player,201911240sfo,gnb,CampIb00,def_int_long,0,,,,,
player,201911240sfo,gnb,CampIb00,pass_defended,0,,,,,
player,201911240sfo,gnb,CampIb00,sacks,0.0,,,,,
player,201911240sfo,gnb,CampIb00,tackles_combined,1,,,,,
player,201911240sfo,gnb,CampIb00,tackles_solo,1,,,,,
player,201911240sfo,gnb,CampIb00,tackles_assists,0,,,,,
player,201911240sfo,gnb,CampIb00,tackles_loss,0,,,,,
player,201911240sfo,gnb,CampIb00,qb_hits,0,,,,,
player,201911240sfo,gnb,CampIb00,fumbles_rec,0,,,,,
player,201911240sfo,gnb,CampIb00,fumbles_rec_yds,0,,,,,
player,201911240sfo,gnb,CampIb00,fumbles_rec_td,0,,,,,
player,201911240sfo,gnb,CampIb00,fumbles_forced,0,,,,,
player,201911240sfo,gnb,FackKy00,def_int,0,,,,,
player,201911240sfo,gnb,FackKy00,def_int_yds,0,,,,,
player,201911240sfo,gnb,FackKy00,def_int_td,0,,,,,
player,201911240sfo,gnb,FackKy00,def_int_long,0,,,,,
player,201911240sfo,gnb,FackKy00,pass_defended,0,,,,,
player,201911240sfo,gnb,FackKy00,sacks,0.0,,,,,
player,201911240sfo,gnb,FackKy00,tackles_combined,1,,,,,
player,201911240sfo,gnb,FackKy00,tackles_solo,0,,,,,
player,201911240sfo,gnb,FackKy00,tackles_assists,1,,,,,
player,201911240sfo,gnb,FackKy00,tackles_loss,0,,,,,
player,201911240sfo,gnb,FackKy00,qb_hits,1,,,,,
player,201911240sfo,gnb,FackKy00,fumbles_rec,0,,,,,
player,201911240sfo,gnb,FackKy00,fumbles_rec_yds,0,,,,,
player,201911240sfo,gnb,FackKy00,fumbles_rec_td,0,,,,,
player,201911240sfo,gnb,FackKy00,fumbles_forced,0,,,,,
player,201911240sfo,gnb,GoodB.00,def_int,0,,,,,
player,201911240sfo,gnb,GoodB.00,def_int_yds,0,,,,,
player,201911240sfo,gnb,GoodB.00,def_int_td,0,,,,,
player,201911240sfo,gnb,GoodB.00,def_int_long,0,,,,,
player,201911240sfo,gnb,GoodB.00,pass_defended,0,,,,,
player,201911240sfo,gnb,GoodB.00,sacks,0.0,,,,,
player,201911240sfo,gnb,GoodB.00,tackles_combined,1,,,,,
player,201911240sfo,gnb,GoodB.00,tackles_solo,1,,,,,
player,201911240sfo,gnb,GoodB.00,tackles_assists,0,,,,,
player,201911240sfo,gnb,GoodB.00,tackles_loss,0,,,,,
player,201911240sfo,gnb,GoodB.00,qb_hits,0,,,,,
player,201911240sfo,gnb,GoodB.00,fumbles_rec,0,,,,,
player,201911240sfo,gnb,GoodB.00,fumbles_rec_yds,0,,,,,
player,201911240sfo,gnb,GoodB.00,fumbles_rec_td,0,,,,,
player,201911240sfo,gnb,GoodB.00,fumbles_forced,0,,,,,
player,201911240sfo,gnb,KekeKi00,def_int,0,,,,,
player,201911240sfo,gnb,KekeKi00,def_int_yds,0,,,,,
player,201911240sfo,gnb,KekeKi00,def_int_td,0,,,,,
player,201911240sfo,gnb,KekeKi00,def_int_long,0,,,,,
player,201911240sfo,gnb,KekeKi00,pass_defended,0,,,,,
player,201911240sfo,gnb,KekeKi00,sacks,0.0,,,,,
player,201911240sfo,gnb,KekeKi00,tackles_combined,1,,,,,
player,201911240sfo,gnb,KekeKi00,tackles_solo,0,,,,,
player,201911240sfo,gnb,KekeKi00,tackles_assists,1,,,,,
player,201911240sfo,gnb,KekeKi00,tackles_loss,0,,,,,
player,201911240sfo,gnb,KekeKi00,qb_hits,0,,,,,
player,201911240sfo,gnb,KekeKi00,fumbles_rec,0,,,,,
player,201911240sfo,gnb,KekeKi00,fumbles_rec_yds,0,,,,,
player,201911240sfo,gnb,KekeKi00,fumbles_rec_td,0,,,,,
player,201911240sfo,gnb,KekeKi00,fumbles_forced,0,,,,,
player,201911240sfo,gnb,WillTr99,def_int,0,,,,,
player,201911240sfo,gnb,WillTr99,def_int_yds,0,,,,,
player,201911240sfo,gnb,WillTr99,def_int_td,0,,,,,
player,201911240sfo,gnb,WillTr99,def_int_long,0,,,,,
player,201911240sfo,gnb,WillTr99,pass_defended,0,,,,,
player,201911240sfo,gnb,WillTr99,sacks,0.0,,,,,
player,201911240sfo,gnb,WillTr99,tackles_combined,1,,,,,
player,201911240sfo,gnb,WillTr99,tackles_solo,1,,,,,
player,201911240sfo,gnb,WillTr99,tackles_assists,0,,,,,
player,201911240sfo,gnb,WillTr99,tackles_loss,0,,,,,
player,201911240sfo,gnb,WillTr99,qb_hits,0,,,,,
player,201911240sfo,gnb,WillTr99,fumbles_rec,0,,,,,
player,201911240sfo,gnb,WillTr99,fumbles_rec_yds,0,,,,,
player,201911240sfo,gnb,WillTr99,fumbles_rec_td,0,,,,,
player,201911240sfo,gnb,WillTr99,fumbles_forced,0,,,,,
player,201911240sfo,sfo,ArmsAr01,def_int,0,,,,,
player,201911240sfo,sfo,ArmsAr01,def_int_yds,0,,,,,
player,201911240sfo,sfo,ArmsAr01,def_int_td,0,,,,,
player,201911240sfo,sfo,ArmsAr01,def_int_long,0,,,,,
player,201911240sfo,sfo,ArmsAr01,pass_defended,0,,,,,
player,201911240sfo,sfo,ArmsAr01,sacks,2.0,,,,,
player,201911240sfo,sfo,ArmsAr01,tackles_combined,5,,,,,
player,201911240sfo,sfo,ArmsAr01,tackles_solo,2,,,,,
player,201911240sfo,sfo,ArmsAr01,tackles_assists,3,,,,,
player,201911240sfo,sfo,ArmsAr01,tackles_loss,1,,,,,
player,201911240sfo,sfo,ArmsAr01,qb_hits,4,,,,,
player,201911240sfo,sfo,ArmsAr01,fumbles_rec,0,,,,,
player,201911240sfo,sfo,ArmsAr01,fumbles_rec_yds,0,,,,,
player,201911240sfo,sfo,ArmsAr01,fumbles_rec_td,0,,,,,
player,201911240sfo,sfo,ArmsAr01,fumbles_forced,0,,,,,
player,201911240sfo,sfo,WarnFr00,def_int,0,,,,,
player,201911240sfo,sfo,WarnFr00,def_int_yds,0,,,,,
player,201911240sfo,sfo,WarnFr00,def_int_td,0,,,,,
player,201911240sfo,sfo,WarnFr00,def_int_long,0,,,,,
player,201911240sfo,sfo,WarnFr00,pass_defended,0,,,,,
player,201911240sfo,sfo,WarnFr00,sacks,1.0,,,,,
player,201911240sfo,sfo,WarnFr00,tackles_combined,11,,,,,
player,201911240sfo,sfo,WarnFr00,tackles_solo,11,,,,,
player,201911240sfo,sfo,WarnFr00,tackles_assists,0,,,,,
player,201911240sfo,sfo,WarnFr00,tackles_loss,1,,,,,
player,201911240sfo,sfo,WarnFr00,qb_hits,1,,,,,
player,201911240sfo,sfo,WarnFr00,fumbles_rec,0,,,,,
player,201911240sfo,sfo,WarnFr00,fumbles_rec_yds,0,,,,,
player,201911240sfo,sfo,WarnFr00,fumbles_rec_td,0,,,,,
player,201911240sfo,sfo,WarnFr00,fumbles_forced,1,,,,,
player,201911240sfo,sfo,BosaNi00,def_int,0,,,,,
player,201911240sfo,sfo,BosaNi00,def_int_yds,0,,,,,
player,201911240sfo,sfo,BosaNi00,def_int_td,0,,,,,
player,201911240sfo,sfo,BosaNi00,def_int_long,0,,,,,
player,201911240sfo,sfo,BosaNi00,pass_defended,0,,,,,
player,201911240sfo,sfo,BosaNi00,sacks,1.0,,,,,
player,201911240sfo,sfo,BosaNi00,tackles_combined,3,,,,,
player,201911240sfo,sfo,BosaNi00,tackles_solo,2,,,,,
player,201911240sfo,sfo,BosaNi00,tackles_assists,1,,,,,
player,201911240sfo,sfo,BosaNi00,tackles_loss,1,,,,,
player,201911240sfo,sfo,BosaNi00,qb_hits,1,,,,,
player,201911240sfo,sfo,BosaNi00,fumbles_rec,1,,,,,
player,201911240sfo,sfo,BosaNi00,fumbles_rec_yds,6,,,,,
player,201911240sfo,sfo,BosaNi00,fumbles_rec_td,0,,,,,
player,201911240sfo,sfo,BosaNi00,fumbles_forced,0,,,,,
player,201911240sfo,sfo,BuckDe00,def_int,0,,,,,
player,201911240sfo,sfo,BuckDe00,def_int_yds,0,,,,,
player,201911240sfo,sfo,BuckDe00,def_int_td,0,,,,,
player,201911240sfo,sfo,BuckDe00,def_int_long,0,,,,,
player,201911240sfo,sfo,BuckDe00,pass_defended,0,,,,,
player,201911240sfo,sfo,BuckDe00,sacks,0.5,,,,,
player,201911240sfo,sfo,BuckDe00,tackles_combined,5,,,,,
player,201911240sfo,sfo,BuckDe00,tackles_solo,1,,,,,
player,201911240sfo,sfo,BuckDe00,tackles_assists,4,,,,,
player,201911240sfo,sfo,BuckDe00,tackles_loss,0,,,,,
player,201911240sfo,sfo,BuckDe00,qb_hits,2,,,,,
player,201911240sfo,sfo,BuckDe00,fumbles_rec,0,,,,,
player,201911240sfo,sfo,BuckDe00,fumbles_rec_yds,0,,,,,
player,201911240sfo,sfo,BuckDe00,fumbles_rec_td,0,,,,,
player,201911240sfo,sfo,BuckDe00,fumbles_forced,0,,,,,
player,201911240sfo,sfo,TartJa00,def_int,0,,,,,
player,201911240sfo,sfo,TartJa00,def_int_yds,0,,,,,
player,201911240sfo,sfo,TartJa00,def_int_td,0,,,,,
player,201911240sfo,sfo,TartJa00,def_int_long,0,,,,,
player,201911240sfo,sfo,TartJa00,pass_defended,0,,,,,
player,201911240sfo,sfo,TartJa00,sacks,0.5,,,,,
player,201911240sfo,sfo,TartJa00,tackles_combined,4,,,,,
player,201911240sfo,sfo,TartJa00,tackles_solo,3,,,,,
player,201911240sfo,sfo,TartJa00,tackles_assists,1,,,,,
player,201911240sfo,sfo,TartJa00,tackles_loss,0,,,,,
player,201911240sfo,sfo,TartJa00,qb_hits,1,,,,,
player,201911240sfo,sfo,TartJa00,fumbles_rec,0,,,,,
player,201911240sfo,sfo,TartJa00,fumbles_rec_yds,0,,,,,
player,201911240sfo,sfo,TartJa00,fumbles_rec_td,0,,,,,
player,201911240sfo,sfo,TartJa00,fumbles_forced,0,,,,,
player,201911240sfo,sfo,GreeDr00,def_int,0,,,,,
player,201911240sfo,sfo,GreeDr00,def_int_yds,0,,,,,
player,201911240sfo,sfo,GreeDr00,def_int_td,0,,,,,
player,201911240sfo,sfo,GreeDr00,def_int_long,0,,,,,
player,201911240sfo,sfo,GreeDr00,pass_defended,0,,,,,
player,201911240sfo,sfo,GreeDr00,sacks,0.0,,,,,
player,201911240sfo,sfo,GreeDr00,tackles_combined,8,,,,,
player,201911240sfo,sfo,GreeDr00,tackles_solo,6,,,,,
player,201911240sfo,sfo,GreeDr00,tackles_assists,2,,,,,
player,201911240sfo,sfo,GreeDr00,tackles_loss,0,,,,,
player,201911240sfo,sfo,GreeDr00,qb_hits,0,,,,,
player,201911240sfo,sfo,GreeDr00,fumbles_rec,0,,,,,
player,201911240sfo,sfo,GreeDr00,fumbles_rec_yds,0,,,,,
player,201911240sfo,sfo,GreeDr00,fumbles_rec_td,0,,,,,
player,201911240sfo,sfo,GreeDr00,fumbles_forced,0,,,,,
player,201911240sfo,sfo,WardJi01,def_int,0,,,,,
player,201911240sfo,sfo,WardJi01,def_int_yds,0,,,,,
player,201911240sfo,sfo,WardJi01,def_int_td,0,,,,,
player,201911240sfo,sfo,WardJi01,def_int_long,0,,,,,
player,201911240sfo,sfo,WardJi01,pass_defended,2,,,,,
player,201911240sfo,sfo,WardJi01,sacks,0.0,,,,,
player,201911240sfo,sfo,WardJi01,tackles_combined,6,,,,,
player,201911240sfo,sfo,WardJi01,tackles_solo,5,,,,,
player,201911240sfo,sfo,WardJi01,tackles_assists,1,,,,,
player,201911240sfo,sfo,WardJi01,tackles_loss,0,,,,,
player,201911240sfo,sfo,WardJi01,qb_hits,0,,,,,
player,201911240sfo,sfo,WardJi01,fumbles_rec,0,,,,,
player,201911240sfo,sfo,WardJi01,fumbles_rec_yds,0,,,,,
player,201911240sfo,sfo,WardJi01,fumbles_rec_td,0,,,,,
player,201911240sfo,sfo,WardJi01,fumbles_forced,0,,,,,
player,201911240sfo,sfo,MoseEm00,def_int,0,,,,,
player,201911240sfo,sfo,MoseEm00,def_int_yds,0,,,,,
player,201911240sfo,sfo,MoseEm00,def_int_td,0,,,,,
player,201911240sfo,sfo,MoseEm00,def_int_long,0,,,,,
player,201911240sfo,sfo,MoseEm00,pass_defended,0,,,,,
player,201911240sfo,sfo,MoseEm00,sacks,0.0,,,,,
player,201911240sfo,sfo,MoseEm00,tackles_combined,5,,,,,
player,201911240sfo,sfo,MoseEm00,tackles_solo,5,,,,,
player,201911240sfo,sfo,MoseEm00,tackles_assists,0,,,,,
player,201911240sfo,sfo,MoseEm00,tackles_loss,0,,,,,
player,201911240sfo,sfo,MoseEm00,qb_hits,0,,,,,
player,201911240sfo,sfo,MoseEm00,fumbles_rec,0,,,,,
player,201911240sfo,sfo,MoseEm00,fumbles_rec_yds,0,,,,,
player,201911240sfo,sfo,MoseEm00,fumbles_rec_td,0,,,,,
player,201911240sfo,sfo,MoseEm00,fumbles_forced,0,,,,,
player,201911240sfo,sfo,JoneD.01,def_int,0,,,,,
player,201911240sfo,sfo,JoneD.01,def_int_yds,0,,,,,
player,201911240sfo,sfo,JoneD.01,def_int_td,0,,,,,
player,201911240sfo,sfo,JoneD.01,def_int_long,0,,,,,
player,201911240sfo,sfo,JoneD.01,pass_defended,0,,,,,
player,201911240sfo,sfo,JoneD.01,sacks,0.0,,,,,
player,201911240sfo,sfo,JoneD.01,tackles_combined,4,,,,,
player,201911240sfo,sfo,JoneD.01,tackles_solo,4,,,,,
player,201911240sfo,sfo,JoneD.01,tackles_assists,0,,,,,
player,201911240sfo,sfo,JoneD.01,tackles_loss,2,,,,,
player,201911240sfo,sfo,JoneD.01,qb_hits,0,,,,,
player,201911240sfo,sfo,JoneD.01,fumbles_rec,0,,,,,
player,201911240sfo,sfo,JoneD.01,fumbles_rec_yds,0,,,,,
player,201911240sfo,sfo,JoneD.01,fumbles_rec_td,0,,,,,
player,201911240sfo,sfo,JoneD.01,fumbles_forced,0,,,,,
player,201911240sfo,sfo,MoorDa01,def_int,0,,,,,
player,201911240sfo,sfo,MoorDa01,def_int_yds,0,,,,,
player,201911240sfo,sfo,MoorDa01,def_int_td,0,,,,,
player,201911240sfo,sfo,MoorDa01,def_int_long,0,,,,,
player,201911240sfo,sfo,MoorDa01,pass_defended,0,,,,,
player,201911240sfo,sfo,MoorDa01,sacks,0.0,,,,,
player,201911240sfo,sfo,MoorDa01,tackles_combined,3,,,,,
player,201911240sfo,sfo,MoorDa01,tackles_solo,1,,,,,
player,201911240sfo,sfo,MoorDa01,tackles_assists,2,,,,,
player,201911240sfo,sfo,MoorDa01,tackles_loss,0,,,,,
player,201911240sfo,sfo,MoorDa01,qb_hits,1,,,,,
player,201911240sfo,sfo,MoorDa01,fumbles_rec,0,,,,,
player,201911240sfo,sfo,MoorDa01,fumbles_rec_yds,0,,,,,
player,201911240sfo,sfo,MoorDa01,fumbles_rec_td,0,,,,,
player,201911240sfo,sfo,MoorDa01,fumbles_forced,0,,,,,
player,201911240sfo,sfo,HarrMa03,def_int,0,,,,,
player,201911240sfo,sfo,HarrMa03,def_int_yds,0,,,,,
player,201911240sfo,sfo,HarrMa03,def_int_td,0,,,,,
player,201911240sfo,sfo,HarrMa03,def_int_long,0,,,,,
player,201911240sfo,sfo,HarrMa03,pass_defended,0,,,,,
player,201911240sfo,sfo,HarrMa03,sacks,0.0,,,,,
player,201911240sfo,sfo,HarrMa03,tackles_combined,2,,,,,
player,201911240sfo,sfo,HarrMa03,tackles_solo,1,,,,,
player,201911240sfo,sfo,HarrMa03,tackles_assists,1,,,,,
