game,2019,6,20191013,201910130kan,htx,"Houston Texans",31,kan,"Kansas City Chiefs",24
player,201910130kan,htx,McKiBe00,tackles_assists,1,,,,,
player,201910130kan,htx,McKiBe00,tackles_loss,0,,,,,
player,201910130kan,htx,McKiBe00,qb_hits,0,,,,,
player,201910130kan,htx,McKiBe00,fumbles_rec,1,,,,,
player,201910130kan,htx,McKiBe00,fumbles_rec_yds,0,,,,,
player,201910130kan,htx,McKiBe00,fumbles_rec_td,0,,,,,
player,201910130kan,htx,McKiBe00,fumbles_forced,0,,,,,
player,201910130kan,htx,GainPh00,def_int,0,,,,,
player,201910130kan,htx,GainPh00,def_int_yds,0,,,,,
player,201910130kan,htx,GainPh00,def_int_td,0,,,,,
player,201910130kan,htx,GainPh00,def_int_long,0,,,,,
player,201910130kan,htx,GainPh00,pass_defended,1,,,,,
player,201910130kan,htx,GainPh00,sacks,0.0,,,,,
player,201910130kan,htx,GainPh00,tackles_combined,3,,,,,
player,201910130kan,htx,GainPh00,tackles_solo,3,,,,,
player,201910130kan,htx,GainPh00,tackles_assists,0,,,,,
player,201910130kan,htx,GainPh00,tackles_loss,0,,,,,
player,201910130kan,htx,GainPh00,qb_hits,0,,,,,
player,201910130kan,htx,GainPh00,fumbles_rec,0,,,,,
player,201910130kan,htx,GainPh00,fumbles_rec_yds,0,,,,,
player,201910130kan,htx,GainPh00,fumbles_rec_td,0,,,,,
player,201910130kan,htx,GainPh00,fumbles_forced,0,,,,,
player,201910130kan,htx,ReadD.00,def_int,0,,,,,
player,201910130kan,htx,ReadD.00,def_int_yds,0,,,,,
player,201910130kan,htx,ReadD.00,def_int_td,0,,,,,
player,201910130kan,htx,ReadD.00,def_int_long,0,,,,,
player,201910130kan,htx,ReadD.00,pass_defended,0,,,,,
player,201910130kan,htx,ReadD.00,sacks,0.0,,,,,
player,201910130kan,htx,ReadD.00,tackles_combined,3,,,,,
player,201910130kan,htx,ReadD.00,tackles_solo,3,,,,,
player,201910130kan,htx,ReadD.00,tackles_assists,0,,,,,
player,201910130kan,htx,ReadD.00,tackles_loss,1,,,,,
player,201910130kan,htx,ReadD.00,qb_hits,0,,,,,
player,201910130kan,htx,ReadD.00,fumbles_rec,0,,,,,
player,201910130kan,htx,ReadD.00,fumbles_rec_yds,0,,,,,
player,201910130kan,htx,ReadD.00,fumbles_rec_td,0,,,,,
player,201910130kan,htx,ReadD.00,fumbles_forced,0,,,,,
player,201910130kan,htx,CrosKe00,def_int,0,,,,,
player,201910130kan,htx,CrosKe00,def_int_yds,0,,,,,
player,201910130kan,htx,CrosKe00,def_int_td,0,,,,,
player,201910130kan,htx,CrosKe00,def_int_long,0,,,,,
player,201910130kan,htx,CrosKe00,pass_defended,0,,,,,
player,201910130kan,htx,CrosKe00,sacks,0.0,,,,,
player,201910130kan,htx,CrosKe00,tackles_combined,2,,,,,
player,201910130kan,htx,CrosKe00,tackles_solo,1,,,,,
player,201910130kan,htx,CrosKe00,tackles_assists,1,,,,,
player,201910130kan,htx,CrosKe00,tackles_loss,0,,,,,
player,201910130kan,htx,CrosKe00,qb_hits,0,,,,,
player,201910130kan,htx,CrosKe00,fumbles_rec,0,,,,,
player,201910130kan,htx,CrosKe00,fumbles_rec_yds,0,,,,,
player,201910130kan,htx,CrosKe00,fumbles_rec_td,0,,,,,
player,201910130kan,htx,CrosKe00,fumbles_forced,0,,,,,
player,201910130kan,htx,JohnLo01,def_int,0,,,,,
player,201910130kan,htx,JohnLo01,def_int_yds,0,,,,,
player,201910130kan,htx,JohnLo01,def_int_td,0,,,,,
player,201910130kan,htx,JohnLo01,def_int_long,0,,,,,
player,201910130kan,htx,JohnLo01,pass_defended,1,,,,,
player,201910130kan,htx,JohnLo01,sacks,0.0,,,,,
player,201910130kan,htx,JohnLo01,tackles_combined,2,,,,,
player,201910130kan,htx,JohnLo01,tackles_solo,2,,,,,
player,201910130kan,htx,JohnLo01,tackles_assists,0,,,,,
player,201910130kan,htx,JohnLo01,tackles_loss,0,,,,,
player,201910130kan,htx,JohnLo01,qb_hits,0,,,,,
player,201910130kan,htx,JohnLo01,fumbles_rec,0,,,,,
player,201910130kan,htx,JohnLo01,fumbles_rec_yds,0,,,,,
player,201910130kan,htx,JohnLo01,fumbles_rec_td,0,,,,,
player,201910130kan,htx,JohnLo01,fumbles_forced,0,,,,,
player,201910130kan,htx,ReidJu00,def_int,0,,,,,
player,201910130kan,htx,ReidJu00,def_int_yds,0,,,,,
player,201910130kan,htx,ReidJu00,def_int_td,0,,,,,
player,201910130kan,htx,ReidJu00,def_int_long,0,,,,,
player,201910130kan,htx,ReidJu00,pass_defended,0,,,,,
player,201910130kan,htx,ReidJu00,sacks,0.0,,,,,
player,201910130kan,htx,ReidJu00,tackles_combined,2,,,,,
player,201910130kan,htx,ReidJu00,tackles_solo,1,,,,,
player,201910130kan,htx,ReidJu00,tackles_assists,1,,,,,
player,201910130kan,htx,ReidJu00,tackles_loss,0,,,,,
player,201910130kan,htx,ReidJu00,qb_hits,0,,,,,
player,201910130kan,htx,ReidJu00,fumbles_rec,0,,,,,
player,201910130kan,htx,ReidJu00,fumbles_rec_yds,0,,,,,
player,201910130kan,htx,ReidJu00,fumbles_rec_td,0,,,,,
player,201910130kan,htx,ReidJu00,fumbles_forced,0,,,,,
player,201910130kan,htx,WattJ.00,def_int,0,,,,,
player,201910130kan,htx,WattJ.00,def_int_yds,0,,,,,
player,201910130kan,htx,WattJ.00,def_int_td,0,,,,,
player,201910130kan,htx,WattJ.00,def_int_long,0,,,,,
player,201910130kan,htx,WattJ.00,pass_defended,0,,,,,
player,201910130kan,htx,WattJ.00,sacks,0.0,,,,,
player,201910130kan,htx,WattJ.00,tackles_combined,2,,,,,
player,201910130kan,htx,WattJ.00,tackles_solo,1,,,,,
player,201910130kan,htx,WattJ.00,tackles_assists,1,,,,,
player,201910130kan,htx,WattJ.00,tackles_loss,0,,,,,
player,201910130kan,htx,WattJ.00,qb_hits,1,,,,,
player,201910130kan,htx,WattJ.00,fumbles_rec,0,,,,,
player,201910130kan,htx,WattJ.00,fumbles_rec_yds,0,,,,,
player,201910130kan,htx,WattJ.00,fumbles_rec_td,0,,,,,
player,201910130kan,htx,WattJ.00,fumbles_forced,0,,,,,
player,201910130kan,htx,ColeDy00,def_int,0,,,,,
player,201910130kan,htx,ColeDy00,def_int_yds,0,,,,,
player,201910130kan,htx,ColeDy00,def_int_td,0,,,,,
player,201910130kan,htx,ColeDy00,def_int_long,0,,,,,
player,201910130kan,htx,ColeDy00,pass_defended,0,,,,,
player,201910130kan,htx,ColeDy00,sacks,0.0,,,,,
player,201910130kan,htx,ColeDy00,tackles_combined,1,,,,,
player,201910130kan,htx,ColeDy00,tackles_solo,1,,,,,
player,201910130kan,htx,ColeDy00,tackles_assists,0,,,,,
player,201910130kan,htx,ColeDy00,tackles_loss,0,,,,,
player,201910130kan,htx,ColeDy00,qb_hits,0,,,,,
player,201910130kan,htx,ColeDy00,fumbles_rec,0,,,,,
player,201910130kan,htx,ColeDy00,fumbles_rec_yds,0,,,,,
player,201910130kan,htx,ColeDy00,fumbles_rec_td,0,,,,,
player,201910130kan,htx,ColeDy00,fumbles_forced,0,,,,,
player,201910130kan,htx,RobyBr00,def_int,0,,,,,
player,201910130kan,htx,RobyBr00,def_int_yds,0,,,,,
player,201910130kan,htx,RobyBr00,def_int_td,0,,,,,
player,201910130kan,htx,RobyBr00,def_int_long,0,,,,,
player,201910130kan,htx,RobyBr00,pass_defended,2,,,,,
player,201910130kan,htx,RobyBr00,sacks,0.0,,,,,
player,201910130kan,htx,RobyBr00,tackles_combined,1,,,,,
player,201910130kan,htx,RobyBr00,tackles_solo,1,,,,,
player,201910130kan,htx,RobyBr00,tackles_assists,0,,,,,
player,201910130kan,htx,RobyBr00,tackles_loss,0,,,,,
player,201910130kan,htx,RobyBr00,qb_hits,0,,,,,
player,201910130kan,htx,RobyBr00,fumbles_rec,0,,,,,
player,201910130kan,htx,RobyBr00,fumbles_rec_yds,0,,,,,
player,201910130kan,htx,RobyBr00,fumbles_rec_td,0,,,,,
player,201910130kan,htx,RobyBr00,fumbles_forced,0,,,,,
player,201910130kan,kan,WardCh01,def_int,1,,,,,
player,201910130kan,kan,WardCh01,def_int_yds,0,,,,,
player,201910130kan,kan,WardCh01,def_int_td,0,,,,,
player,201910130kan,kan,WardCh01,def_int_long,0,,,,,
player,201910130kan,kan,WardCh01,pass_defended,1,,,,,
player,201910130kan,kan,WardCh01,sacks,0.0,,,,,
player,201910130kan,kan,WardCh01,tackles_combined,8,,,,,
player,201910130kan,kan,WardCh01,tackles_solo,7,,,,,
player,201910130kan,kan,WardCh01,tackles_assists,1,,,,,
player,201910130kan,kan,WardCh01,tackles_loss,0,,,,,
player,201910130kan,kan,WardCh01,qb_hits,0,,,,,
player,201910130kan,kan,WardCh01,fumbles_rec,0,,,,,
player,201910130kan,kan,WardCh01,fumbles_rec_yds,0,,,,,
player,201910130kan,kan,WardCh01,fumbles_rec_td,0,,,,,
player,201910130kan,kan,WardCh01,fumbles_forced,0,,,,,
player,201910130kan,kan,ThorJu00,def_int,1,,,,,
player,201910130kan,kan,ThorJu00,def_int_yds,0,,,,,
player,201910130kan,kan,ThorJu00,def_int_td,0,,,,,
player,201910130kan,kan,ThorJu00,def_int_long,0,,,,,
player,201910130kan,kan,ThorJu00,pass_defended,1,,,,,
player,201910130kan,kan,ThorJu00,sacks,0.0,,,,,
player,201910130kan,kan,ThorJu00,tackles_combined,4,,,,,
player,201910130kan,kan,ThorJu00,tackles_solo,4,,,,,
player,201910130kan,kan,ThorJu00,tackles_assists,0,,,,,
player,201910130kan,kan,ThorJu00,tackles_loss,0,,,,,
player,201910130kan,kan,ThorJu00,qb_hits,0,,,,,
player,201910130kan,kan,ThorJu00,fumbles_rec,0,,,,,
player,201910130kan,kan,ThorJu00,fumbles_rec_yds,0,,,,,
player,201910130kan,kan,ThorJu00,fumbles_rec_td,0,,,,,
player,201910130kan,kan,ThorJu00,fumbles_forced,0,,,,,
player,201910130kan,kan,MathTy00,def_int,0,,,,,
player,201910130kan,kan,MathTy00,def_int_yds,0,,,,,
player,201910130kan,kan,MathTy00,def_int_td,0,,,,,
player,201910130kan,kan,MathTy00,def_int_long,0,,,,,
player,201910130kan,kan,MathTy00,pass_defended,1,,,,,
player,201910130kan,kan,MathTy00,sacks,0.0,,,,,
player,201910130kan,kan,MathTy00,tackles_combined,10,,,,,
player,201910130kan,kan,MathTy00,tackles_solo,10,,,,,
player,201910130kan,kan,MathTy00,tackles_assists,0,,,,,
player,201910130kan,kan,MathTy00,tackles_loss,0,,,,,
player,201910130kan,kan,MathTy00,qb_hits,0,,,,,
player,201910130kan,kan,MathTy00,fumbles_rec,0,,,,,
player,201910130kan,kan,MathTy00,fumbles_rec_yds,0,,,,,
player,201910130kan,kan,MathTy00,fumbles_rec_td,0,,,,,
player,201910130kan,kan,MathTy00,fumbles_forced,0,,,,,
player,201910130kan,kan,LeexDa00,def_int,0,,,,,
player,201910130kan,kan,LeexDa00,def_int_yds,0,,,,,
player,201910130kan,kan,LeexDa00,def_int_td,0,,,,,
player,201910130kan,kan,LeexDa00,def_int_long,0,,,,,
player,201910130kan,kan,LeexDa00,pass_defended,0,,,,,
player,201910130kan,kan,LeexDa00,sacks,0.0,,,,,
player,201910130kan,kan,LeexDa00,tackles_combined,8,,,,,
player,201910130kan,kan,LeexDa00,tackles_solo,5,,,,,
player,201910130kan,kan,LeexDa00,tackles_assists,3,,,,,
player,201910130kan,kan,LeexDa00,tackles_loss,0,,,,,
player,201910130kan,kan,LeexDa00,qb_hits,0,,,,,
player,201910130kan,kan,LeexDa00,fumbles_rec,0,,,,,
player,201910130kan,kan,LeexDa00,fumbles_rec_yds,0,,,,,
player,201910130kan,kan,LeexDa00,fumbles_rec_td,0,,,,,
player,201910130kan,kan,LeexDa00,fumbles_forced,0,,,,,
player,201910130kan,kan,BreeBa00,def_int,0,,,,,
player,201910130kan,kan,BreeBa00,def_int_yds,0,,,,,
player,201910130kan,kan,BreeBa00,def_int_td,0,,,,,
player,201910130kan,kan,BreeBa00,def_int_long,0,,,,,
player,201910130kan,kan,BreeBa00,pass_defended,0,,,,,
player,201910130kan,kan,BreeBa00,sacks,0.0,,,,,
player,201910130kan,kan,BreeBa00,tackles_combined,6,,,,,
player,201910130kan,kan,BreeBa00,tackles_solo,3,,,,,
player,201910130kan,kan,BreeBa00,tackles_assists,3,,,,,
player,201910130kan,kan,BreeBa00,tackles_loss,0,,,,,
player,201910130kan,kan,BreeBa00,qb_hits,0,,,,,
player,201910130kan,kan,BreeBa00,fumbles_rec,0,,,,,
player,201910130kan,kan,BreeBa00,fumbles_rec_yds,0,,,,,
player,201910130kan,kan,BreeBa00,fumbles_rec_td,0,,,,,
player,201910130kan,kan,BreeBa00,fumbles_forced,0,,,,,
player,201910130kan,kan,NiemBe00,def_int,0,,,,,
player,201910130kan,kan,NiemBe00,def_int_yds,0,,,,,
player,201910130kan,kan,NiemBe00,def_int_td,0,,,,,
player,201910130kan,kan,NiemBe00,def_int_long,0,,,,,
player,201910130kan,kan,NiemBe00,pass_defended,0,,,,,
player,201910130kan,kan,NiemBe00,sacks,0.0,,,,,
player,201910130kan,kan,NiemBe00,tackles_combined,6,,,,,
player,201910130kan,kan,NiemBe00,tackles_solo,2,,,,,
player,201910130kan,kan,NiemBe00,tackles_assists,4,,,,,
player,201910130kan,kan,NiemBe00,tackles_loss,0,,,,,
player,201910130kan,kan,NiemBe00,qb_hits,0,,,,,
player,201910130kan,kan,NiemBe00,fumbles_rec,0,,,,,
player,201910130kan,kan,NiemBe00,fumbles_rec_yds,0,,,,,
player,201910130kan,kan,NiemBe00,fumbles_rec_td,0,,,,,
player,201910130kan,kan,NiemBe00,fumbles_forced,0,,,,,
player,201910130kan,kan,OgbaEm00,def_int,0,,,,,
player,201910130kan,kan,OgbaEm00,def_int_yds,0,,,,,
player,201910130kan,kan,OgbaEm00,def_int_td,0,,,,,
player,201910130kan,kan,OgbaEm00,def_int_long,0,,,,,
player,201910130kan,kan,OgbaEm00,pass_defended,0,,,,,
player,201910130kan,kan,OgbaEm00,sacks,0.0,,,,,
player,201910130kan,kan,OgbaEm00,tackles_combined,5,,,,,
player,201910130kan,kan,OgbaEm00,tackles_solo,5,,,,,
player,201910130kan,kan,OgbaEm00,tackles_assists,0,,,,,
player,201910130kan,kan,OgbaEm00,tackles_loss,0,,,,,
player,201910130kan,kan,OgbaEm00,qb_hits,0,,,,,
player,201910130kan,kan,OgbaEm00,fumbles_rec,0,,,,,
player,201910130kan,kan,OgbaEm00,fumbles_rec_yds,0,,,,,
player,201910130kan,kan,OgbaEm00,fumbles_rec_td,0,,,,,
player,201910130kan,kan,OgbaEm00,fumbles_forced,0,,,,,
player,201910130kan,kan,WilsDa02,def_int,0,,,,,
player,201910130kan,kan,WilsDa02,def_int_yds,0,,,,,
player,201910130kan,kan,WilsDa02,def_int_td,0,,,,,
player,201910130kan,kan,WilsDa02,def_int_long,0,,,,,
player,201910130kan,kan,WilsDa02,pass_defended,0,,,,,
player,201910130kan,kan,WilsDa02,sacks,0.0,,,,,
player,201910130kan,kan,WilsDa02,tackles_combined,5,,,,,
player,201910130kan,kan,WilsDa02,tackles_solo,3,,,,,
player,201910130kan,kan,WilsDa02,tackles_assists,2,,,,,
player,201910130kan,kan,WilsDa02,tackles_loss,0,,,,,
player,201910130kan,kan,WilsDa02,qb_hits,0,,,,,
player,201910130kan,kan,WilsDa02,fumbles_rec,0,,,,,
player,201910130kan,kan,WilsDa02,fumbles_rec_yds,0,,,,,
player,201910130kan,kan,WilsDa02,fumbles_rec_td,0,,,,,
player,201910130kan,kan,WilsDa02,fumbles_forced,0,,,,,
player,201910130kan,kan,OkafAl00,def_int,0,,,,,
player,201910130kan,kan,OkafAl00,def_int_yds,0,,,,,
player,201910130kan,kan,OkafAl00,def_int_td,0,,,,,
player,201910130kan,kan,OkafAl00,def_int_long,0,,,,,
player,201910130kan,kan,OkafAl00,pass_defended,0,,,,,
player,201910130kan,kan,OkafAl00,sacks,0.0,,,,,
player,201910130kan,kan,OkafAl00,tackles_combined,4,,,,,
player,201910130kan,kan,OkafAl00,tackles_solo,3,,,,,
player,201910130kan,kan,OkafAl00,tackles_assists,1,,,,,
player,201910130kan,kan,OkafAl00,tackles_loss,0,,,,,
player,201910130kan,kan,OkafAl00,qb_hits,1,,,,,
player,201910130kan,kan,OkafAl00,fumbles_rec,0,,,,,
player,201910130kan,kan,OkafAl00,fumbles_rec_yds,0,,,,,
player,201910130kan,kan,OkafAl00,fumbles_rec_td,0,,,,,
player,201910130kan,kan,OkafAl00,fumbles_forced,0,,,,,
player,201910130kan,kan,ClaiMo00,def_int,0,,,,,
player,201910130kan,kan,ClaiMo00,def_int_yds,0,,,,,
player,201910130kan,kan,ClaiMo00,def_int_td,0,,,,,
player,201910130kan,kan,ClaiMo00,def_int_long,0,,,,,
player,201910130kan,kan,ClaiMo00,pass_defended,0,,,,,
player,201910130kan,kan,ClaiMo00,sacks,0.0,,,,,
player,201910130kan,kan,ClaiMo00,tackles_combined,3,,,,,
player,201910130kan,kan,ClaiMo00,tackles_solo,3,,,,,
player,201910130kan,kan,ClaiMo00,tackles_assists,0,,,,,
player,201910130kan,kan,ClaiMo00,tackles_loss,0,,,,,
player,201910130kan,kan,ClaiMo00,qb_hits,0,,,,,
player,201910130kan,kan,ClaiMo00,fumbles_rec,0,,,,,
player,201910130kan,kan,ClaiMo00,fumbles_rec_yds,0,,,,,
player,201910130kan,kan,ClaiMo00,fumbles_rec_td,0,,,,,
player,201910130kan,kan,ClaiMo00,fumbles_forced,0,,,,,
player,201910130kan,kan,KpasTa00,def_int,0,,,,,
player,201910130kan,kan,KpasTa00,def_int_yds,0,,,,,
player,201910130kan,kan,KpasTa00,def_int_td,0,,,,,
player,201910130kan,kan,KpasTa00,def_int_long,0,,,,,
player,201910130kan,kan,KpasTa00,pass_defended,0,,,,,
player,201910130kan,kan,KpasTa00,sacks,0.0,,,,,
player,201910130kan,kan,KpasTa00,tackles_combined,3,,,,,
player,201910130kan,kan,KpasTa00,tackles_solo,2,,,,,
player,201910130kan,kan,KpasTa00,tackles_assists,1,,,,,
player,201910130kan,kan,KpasTa00,tackles_loss,0,,,,,
player,201910130kan,kan,KpasTa00,qb_hits,0,,,,,
player,201910130kan,kan,KpasTa00,fumbles_rec,0,,,,,
player,201910130kan,kan,KpasTa00,fumbles_rec_yds,0,,,,,
player,201910130kan,kan,KpasTa00,fumbles_rec_td,0,,,,,
player,201910130kan,kan,KpasTa00,fumbles_forced,0,,,,,
player,201910130kan,kan,NnadDe00,def_int,0,,,,,
player,201910130kan,kan,NnadDe00,def_int_yds,0,,,,,
player,201910130kan,kan,NnadDe00,def_int_td,0,,,,,
player,201910130kan,kan,NnadDe00,def_int_long,0,,,,,
player,201910130kan,kan,NnadDe00,pass_defended,0,,,,,
player,201910130kan,kan,NnadDe00,sacks,0.0,,,,,
player,201910130kan,kan,NnadDe00,tackles_combined,3,,,,,
player,201910130kan,kan,NnadDe00,tackles_solo,1,,,,,
player,201910130kan,kan,NnadDe00,tackles_assists,2,,,,,
player,201910130kan,kan,NnadDe00,tackles_loss,0,,,,,
player,201910130kan,kan,NnadDe00,qb_hits,0,,,,,
player,201910130kan,kan,NnadDe00,fumbles_rec,0,,,,,
player,201910130kan,kan,NnadDe00,fumbles_rec_yds,0,,,,,
player,201910130kan,kan,NnadDe00,fumbles_rec_td,0,,,,,
player,201910130kan,kan,NnadDe00,fumbles_forced,0,,,,,
player,201910130kan,kan,SoreDa01,def_int,0,,,,,
player,201910130kan,kan,SoreDa01,def_int_yds,0,,,,,
player,201910130kan,kan,SoreDa01,def_int_td,0,,,,,
player,201910130kan,kan,SoreDa01,def_int_long,0,,,,,
player,201910130kan,kan,SoreDa01,pass_defended,0,,,,,
player,201910130kan,kan,SoreDa01,sacks,0.0,,,,,
player,201910130kan,kan,SoreDa01,tackles_combined,3,,,,,
player,201910130kan,kan,SoreDa01,tackles_solo,2,,,,,
player,201910130kan,kan,SoreDa01,tackles_assists,1,,,,,
player,201910130kan,kan,SoreDa01,tackles_loss,0,,,,,
player,201910130kan,kan,SoreDa01,qb_hits,0,,,,,
player,201910130kan,kan,SoreDa01,fumbles_rec,0,,,,,
player,201910130kan,kan,SoreDa01,fumbles_rec_yds,0,,,,,
player,201910130kan,kan,SoreDa01,fumbles_rec_td,0,,,,,
player,201910130kan,kan,SoreDa01,fumbles_forced,0,,,,,
player,201910130kan,kan,McClTe00,def_int,0,,,,,
player,201910130kan,kan,McClTe00,def_int_yds,0,,,,,
player,201910130kan,kan,McClTe00,def_int_td,0,,,,,
player,201910130kan,kan,McClTe00,def_int_long,0,,,,,
player,201910130kan,kan,McClTe00,pass_defended,0,,,,,
player,201910130kan,kan,McClTe00,sacks,0.0,,,,,
player,201910130kan,kan,McClTe00,tackles_combined,2,,,,,
player,201910130kan,kan,McClTe00,tackles_solo,1,,,,,
player,201910130kan,kan,McClTe00,tackles_assists,1,,,,,
player,201910130kan,kan,McClTe00,tackles_loss,0,,,,,
player,201910130kan,kan,McClTe00,qb_hits,0,,,,,
player,201910130kan,kan,McClTe00,fumbles_rec,0,,,,,
player,201910130kan,kan,McClTe00,fumbles_rec_yds,0,,,,,
player,201910130kan,kan,McClTe00,fumbles_rec_td,0,,,,,
player,201910130kan,kan,McClTe00,fumbles_forced,0,,,,,
player,201910130kan,kan,SaunKh00,def_int,0,,,,,
player,201910130kan,kan,SaunKh00,def_int_yds,0,,,,,
player,201910130kan,kan,SaunKh00,def_int_td,0,,,,,
player,201910130kan,kan,SaunKh00,def_int_long,0,,,,,
player,201910130kan,kan,SaunKh00,pass_defended,0,,,,,
player,201910130kan,kan,SaunKh00,sacks,0.0,,,,,
player,201910130kan,kan,SaunKh00,tackles_combined,2,,,,,
player,201910130kan,kan,SaunKh00,tackles_solo,1,,,,,
player,201910130kan,kan,SaunKh00,tackles_assists,1,,,,,
player,201910130kan,kan,SaunKh00,tackles_loss,0,,,,,
player,201910130kan,kan,SaunKh00,qb_hits,0,,,,,
player,201910130kan,kan,SaunKh00,fumbles_rec,0,,,,,
player,201910130kan,kan,SaunKh00,fumbles_rec_yds,0,,,,,
player,201910130kan,kan,SaunKh00,fumbles_rec_td,0,,,,,
player,201910130kan,kan,SaunKh00,fumbles_forced,0,,,,,
player,201910130kan,kan,ClarFr01,def_int,0,,,,,
player,201910130kan,kan,ClarFr01,def_int_yds,0,,,,,
player,201910130kan,kan,ClarFr01,def_int_td,0,,,,,
player,201910130kan,kan,ClarFr01,def_int_long,0,,,,,
player,201910130kan,kan,ClarFr01,pass_defended,0,,,,,
player,201910130kan,kan,ClarFr01,sacks,0.0,,,,,
player,201910130kan,kan,ClarFr01,tackles_combined,1,,,,,
player,201910130kan,kan,ClarFr01,tackles_solo,1,,,,,
player,201910130kan,kan,ClarFr01,tackles_assists,0,,,,,
player,201910130kan,kan,ClarFr01,tackles_loss,0,,,,,
player,201910130kan,kan,ClarFr01,qb_hits,1,,,,,
player,201910130kan,kan,ClarFr01,fumbles_rec,1,,,,,
player,201910130kan,kan,ClarFr01,fumbles_rec_yds,0,,,,,
player,201910130kan,kan,ClarFr01,fumbles_rec_td,0,,,,,
player,201910130kan,kan,ClarFr01,fumbles_forced,1,,,,,
player,201910130kan,kan,FullKe00,def_int,0,,,,,
player,201910130kan,kan,FullKe00,def_int_yds,0,,,,,
player,201910130kan,kan,FullKe00,def_int_td,0,,,,,
player,201910130kan,kan,FullKe00,def_int_long,0,,,,,
player,201910130kan,kan,FullKe00,pass_defended,0,,,,,
player,201910130kan,kan,FullKe00,sacks,0.0,,,,,
player,201910130kan,kan,FullKe00,tackles_combined,1,,,,,
player,201910130kan,kan,FullKe00,tackles_solo,1,,,,,
player,201910130kan,kan,FullKe00,tackles_assists,0,,,,,
player,201910130kan,kan,FullKe00,tackles_loss,0,,,,,
player,201910130kan,kan,FullKe00,qb_hits,0,,,,,
player,201910130kan,kan,FullKe00,fumbles_rec,0,,,,,
player,201910130kan,kan,FullKe00,fumbles_rec_yds,0,,,,,
player,201910130kan,kan,FullKe00,fumbles_rec_td,0,,,,,
player,201910130kan,kan,FullKe00,fumbles_forced,0,,,,,
player,201910130kan,kan,RaglRe00,def_int,0,,,,,
player,201910130kan,kan,RaglRe00,def_int_yds,0,,,,,
player,201910130kan,kan,RaglRe00,def_int_td,0,,,,,
player,201910130kan,kan,RaglRe00,def_int_long,0,,,,,
player,201910130kan,kan,RaglRe00,pass_defended,0,,,,,
player,201910130kan,kan,RaglRe00,sacks,0.0,,,,,
player,201910130kan,kan,RaglRe00,tackles_combined,1,,,,,
player,201910130kan,kan,RaglRe00,tackles_solo,1,,,,,
player,201910130kan,kan,RaglRe00,tackles_assists,0,,,,,
player,201910130kan,kan,RaglRe00,tackles_loss,1,,,,,
player,201910130kan,kan,RaglRe00,qb_hits,0,,,,,
player,201910130kan,kan,RaglRe00,fumbles_rec,0,,,,,
player,201910130kan,kan,RaglRe00,fumbles_rec_yds,0,,,,,
player,201910130kan,kan,RaglRe00,fumbles_rec_td,0,,,,,
player,201910130kan,kan,RaglRe00,fumbles_forced,0,,,,,
player,201910130kan,htx,CartDe02,kick_ret,1,,,,,
player,201910130kan,htx,CartDe02,kick_ret_yds,20,,,,,
player,201910130kan,htx,CartDe02,kick_ret_yds_per_ret,20.0,,,,,
player,201910130kan,htx,CartDe02,kick_ret_td,0,,,,,
player,201910130kan,htx,CartDe02,kick_ret_long,20,,,,,
player,201910130kan,htx,CartDe02,punt_ret,1,,,,,
player,201910130kan,htx,CartDe02,punt_ret_yds,10,,,,,
player,201910130kan,htx,CartDe02,punt_ret_yds_per_ret,10.0,,,,,
player,201910130kan,htx,CartDe02,punt_ret_td,0,,,,,
player,201910130kan,htx,CartDe02,punt_ret_long,10,,,,,
player,201910130kan,kan,ThomDe05,kick_ret,3,,,,,
player,201910130kan,kan,ThomDe05,kick_ret_yds,64,,,,,
player,201910130kan,kan,ThomDe05,kick_ret_yds_per_ret,21.3,,,,,
player,201910130kan,kan,ThomDe05,kick_ret_td,0,,,,,
player,201910130kan,kan,ThomDe05,kick_ret_long,24,,,,,
player,201910130kan,kan,ThomDe05,punt_ret,0,,,,,
player,201910130kan,kan,ThomDe05,punt_ret_yds,0,,,,,
player,201910130kan,kan,ThomDe05,punt_ret_yds_per_ret,,,,,,
player,201910130kan,kan,ThomDe05,punt_ret_td,0,,,,,
player,201910130kan,kan,ThomDe05,punt_ret_long,0,,,,,
player,201910130kan,kan,HardMe00,kick_ret,2,,,,,
player,201910130kan,kan,HardMe00,kick_ret_yds,41,,,,,
player,201910130kan,kan,HardMe00,kick_ret_yds_per_ret,20.5,,,,,
player,201910130kan,kan,HardMe00,kick_ret_td,0,,,,,
player,201910130kan,kan,HardMe00,kick_ret_long,22,,,,,
player,201910130kan,kan,HardMe00,punt_ret,0,,,,,
player,201910130kan,kan,HardMe00,punt_ret_yds,0,,,,,
player,201910130kan,kan,HardMe00,punt_ret_yds_per_ret,,,,,,
player,201910130kan,kan,HardMe00,punt_ret_td,0,,,,,
player,201910130kan,kan,HardMe00,punt_ret_long,0,,,,,
player,201910130kan,htx,FairKa01,xpm,2,,,,,
player,201910130kan,htx,FairKa01,xpa,3,,,,,
player,201910130kan,htx,FairKa01,fgm,1,,,,,
player,201910130kan,htx,FairKa01,fga,2,,,,,
player,201910130kan,htx,FairKa01,punt,0,,,,,
player,201910130kan,htx,FairKa01,punt_yds,0,,,,,
player,201910130kan,htx,FairKa01,punt_yds_per_punt,,,,,,
player,201910130kan,htx,FairKa01,punt_long,0,,,,,
