game,2019,16,20191222,201912220chi,kan,"Kansas City Chiefs",26,chi,"Chicago Bears",3
player,201912220chi,chi,WillNi01,pass_defended,0,,,,,
player,201912220chi,chi,WillNi01,sacks,0.0,,,,,
player,201912220chi,chi,WillNi01,tackles_combined,2,,,,,
player,201912220chi,chi,WillNi01,tackles_solo,1,,,,,
player,201912220chi,chi,WillNi01,tackles_assists,1,,,,,
player,201912220chi,chi,WillNi01,tackles_loss,0,,,,,
player,201912220chi,chi,WillNi01,qb_hits,0,,,,,
player,201912220chi,chi,WillNi01,fumbles_rec,0,,,,,
player,201912220chi,chi,WillNi01,fumbles_rec_yds,0,,,,,
player,201912220chi,chi,WillNi01,fumbles_rec_td,0,,,,,
player,201912220chi,chi,WillNi01,fumbles_forced,0,,,,,
player,201912220chi,chi,IrviIs00,def_int,0,,,,,
player,201912220chi,chi,IrviIs00,def_int_yds,0,,,,,
player,201912220chi,chi,IrviIs00,def_int_td,0,,,,,
player,201912220chi,chi,IrviIs00,def_int_long,0,,,,,
player,201912220chi,chi,IrviIs00,pass_defended,0,,,,,
player,201912220chi,chi,IrviIs00,sacks,0.0,,,,,
player,201912220chi,chi,IrviIs00,tackles_combined,1,,,,,
player,201912220chi,chi,IrviIs00,tackles_solo,1,,,,,
player,201912220chi,chi,IrviIs00,tackles_assists,0,,,,,
player,201912220chi,chi,IrviIs00,tackles_loss,0,,,,,
player,201912220chi,chi,IrviIs00,qb_hits,0,,,,,
player,201912220chi,chi,IrviIs00,fumbles_rec,0,,,,,
player,201912220chi,chi,IrviIs00,fumbles_rec_yds,0,,,,,
player,201912220chi,chi,IrviIs00,fumbles_rec_td,0,,,,,
player,201912220chi,chi,IrviIs00,fumbles_forced,0,,,,,
player,201912220chi,chi,MillAn02,def_int,0,,,,,
player,201912220chi,chi,MillAn02,def_int_yds,0,,,,,
player,201912220chi,chi,MillAn02,def_int_td,0,,,,,
player,201912220chi,chi,MillAn02,def_int_long,0,,,,,
player,201912220chi,chi,MillAn02,pass_defended,0,,,,,
player,201912220chi,chi,MillAn02,sacks,0.0,,,,,
player,201912220chi,chi,MillAn02,tackles_combined,0,,,,,
player,201912220chi,chi,MillAn02,tackles_solo,0,,,,,
player,201912220chi,chi,MillAn02,tackles_assists,0,,,,,
player,201912220chi,chi,MillAn02,tackles_loss,0,,,,,
player,201912220chi,chi,MillAn02,qb_hits,0,,,,,
player,201912220chi,chi,MillAn02,fumbles_rec,1,,,,,
player,201912220chi,chi,MillAn02,fumbles_rec_yds,0,,,,,
player,201912220chi,chi,MillAn02,fumbles_rec_td,0,,,,,
player,201912220chi,chi,MillAn02,fumbles_forced,0,,,,,
player,201912220chi,kan,HardMe00,kick_ret,2,,,,,
player,201912220chi,kan,HardMe00,kick_ret_yds,57,,,,,
player,201912220chi,kan,HardMe00,kick_ret_yds_per_ret,28.5,,,,,
player,201912220chi,kan,HardMe00,kick_ret_td,0,,,,,
player,201912220chi,kan,HardMe00,kick_ret_long,32,,,,,
player,201912220chi,kan,HardMe00,punt_ret,2,,,,,
player,201912220chi,kan,HardMe00,punt_ret_yds,10,,,,,
player,201912220chi,kan,HardMe00,punt_ret_yds_per_ret,5.0,,,,,
player,201912220chi,kan,HardMe00,punt_ret_td,0,,,,,
player,201912220chi,kan,HardMe00,punt_ret_long,9,,,,,
player,201912220chi,chi,CoheTa00,kick_ret,0,,,,,
player,201912220chi,chi,CoheTa00,kick_ret_yds,0,,,,,
player,201912220chi,chi,CoheTa00,kick_ret_yds_per_ret,,,,,,
player,201912220chi,chi,CoheTa00,kick_ret_td,0,,,,,
player,201912220chi,chi,CoheTa00,kick_ret_long,0,,,,,
player,201912220chi,chi,CoheTa00,punt_ret,2,,,,,
player,201912220chi,chi,CoheTa00,punt_ret_yds,18,,,,,
player,201912220chi,chi,CoheTa00,punt_ret_yds_per_ret,9.0,,,,,
player,201912220chi,chi,CoheTa00,punt_ret_td,0,,,,,
player,201912220chi,chi,CoheTa00,punt_ret_long,10,,,,,
player,201912220chi,chi,HoltJ.01,kick_ret,1,,,,,
player,201912220chi,chi,HoltJ.01,kick_ret_yds,11,,,,,
player,201912220chi,chi,HoltJ.01,kick_ret_yds_per_ret,11.0,,,,,
player,201912220chi,chi,HoltJ.01,kick_ret_td,0,,,,,
player,201912220chi,chi,HoltJ.01,kick_ret_long,11,,,,,
player,201912220chi,chi,HoltJ.01,punt_ret,0,,,,,
player,201912220chi,chi,HoltJ.01,punt_ret_yds,0,,,,,
player,201912220chi,chi,HoltJ.01,punt_ret_yds_per_ret,,,,,,
player,201912220chi,chi,HoltJ.01,punt_ret_td,0,,,,,
player,201912220chi,chi,HoltJ.01,punt_ret_long,0,,,,,
player,201912220chi,chi,PattCo00,kick_ret,1,,,,,
player,201912220chi,chi,PattCo00,kick_ret_yds,26,,,,,
player,201912220chi,chi,PattCo00,kick_ret_yds_per_ret,26.0,,,,,
player,201912220chi,chi,PattCo00,kick_ret_td,0,,,,,
player,201912220chi,chi,PattCo00,kick_ret_long,26,,,,,
player,201912220chi,chi,PattCo00,punt_ret,0,,,,,
player,201912220chi,chi,PattCo00,punt_ret_yds,0,,,,,
player,201912220chi,chi,PattCo00,punt_ret_yds_per_ret,,,,,,
player,201912220chi,chi,PattCo00,punt_ret_td,0,,,,,
player,201912220chi,chi,PattCo00,punt_ret_long,0,,,,,
player,201912220chi,kan,ButkHa00,xpm,2,,,,,
player,201912220chi,kan,ButkHa00,xpa,3,,,,,
player,201912220chi,kan,ButkHa00,fgm,2,,,,,
player,201912220chi,kan,ButkHa00,fga,2,,,,,
player,201912220chi,kan,ButkHa00,punt,0,,,,,
player,201912220chi,kan,ButkHa00,punt_yds,0,,,,,
player,201912220chi,kan,ButkHa00,punt_yds_per_punt,,,,,,
player,201912220chi,kan,ButkHa00,punt_long,0,,,,,
player,201912220chi,kan,ColqDu20,xpm,,,,,,
player,201912220chi,kan,ColqDu20,xpa,,,,,,
player,201912220chi,kan,ColqDu20,fgm,,,,,,
player,201912220chi,kan,ColqDu20,fga,,,,,,
player,201912220chi,kan,ColqDu20,punt,2,,,,,
player,201912220chi,kan,ColqDu20,punt_yds,93,,,,,
player,201912220chi,kan,ColqDu20,punt_yds_per_punt,46.5,,,,,
player,201912220chi,kan,ColqDu20,punt_long,50,,,,,
player,201912220chi,chi,ODonPa00,xpm,,,,,,
player,201912220chi,chi,ODonPa00,xpa,,,,,,
player,201912220chi,chi,ODonPa00,fgm,,,,,,
player,201912220chi,chi,ODonPa00,fga,,,,,,
player,201912220chi,chi,ODonPa00,punt,3,,,,,
player,201912220chi,chi,ODonPa00,punt_yds,139,,,,,
player,201912220chi,chi,ODonPa00,punt_yds_per_punt,46.3,,,,,
player,201912220chi,chi,ODonPa00,punt_long,57,,,,,
player,201912220chi,chi,PineEd00,xpm,,,,,,
player,201912220chi,chi,PineEd00,xpa,,,,,,
player,201912220chi,chi,PineEd00,fgm,1,,,,,
player,201912220chi,chi,PineEd00,fga,1,,,,,
player,201912220chi,chi,PineEd00,punt,0,,,,,
player,201912220chi,chi,PineEd00,punt_yds,0,,,,,
player,201912220chi,chi,PineEd00,punt_yds_per_punt,,,,,,
player,201912220chi,chi,PineEd00,punt_long,0,,,,,
player,201912220chi,chi,MillAn02,pos,WR,,,,,
player,201912220chi,chi,MillAn02,offense,63,,,,,
player,201912220chi,chi,MillAn02,off_pct,100%,,,,,
player,201912220chi,chi,MillAn02,defense,0,,,,,
player,201912220chi,chi,MillAn02,def_pct,0%,,,,,
player,201912220chi,chi,MillAn02,special_teams,1,,,,,
player,201912220chi,chi,MillAn02,st_pct,5%,,,,,
player,201912220chi,chi,WhitCo03,pos,G,,,,,
player,201912220chi,chi,WhitCo03,offense,63,,,,,
player,201912220chi,chi,WhitCo03,off_pct,100%,,,,,
player,201912220chi,chi,WhitCo03,defense,0,,,,,
player,201912220chi,chi,WhitCo03,def_pct,0%,,,,,
player,201912220chi,chi,WhitCo03,special_teams,1,,,,,
player,201912220chi,chi,WhitCo03,st_pct,5%,,,,,
player,201912220chi,chi,LucaCo01,pos,T,,,,,
player,201912220chi,chi,LucaCo01,offense,63,,,,,
player,201912220chi,chi,LucaCo01,off_pct,100%,,,,,
player,201912220chi,chi,LucaCo01,defense,0,,,,,
player,201912220chi,chi,LucaCo01,def_pct,0%,,,,,
player,201912220chi,chi,LucaCo01,special_teams,1,,,,,
player,201912220chi,chi,LucaCo01,st_pct,5%,,,,,
player,201912220chi,chi,LenoCh00,pos,T,,,,,
player,201912220chi,chi,LenoCh00,offense,63,,,,,
player,201912220chi,chi,LenoCh00,off_pct,100%,,,,,
player,201912220chi,chi,LenoCh00,defense,0,,,,,
player,201912220chi,chi,LenoCh00,def_pct,0%,,,,,
player,201912220chi,chi,LenoCh00,special_teams,1,,,,,
player,201912220chi,chi,LenoCh00,st_pct,5%,,,,,
player,201912220chi,chi,DaniJa01,pos,C,,,,,
player,201912220chi,chi,DaniJa01,offense,63,,,,,
player,201912220chi,chi,DaniJa01,off_pct,100%,,,,,
player,201912220chi,chi,DaniJa01,defense,0,,,,,
player,201912220chi,chi,DaniJa01,def_pct,0%,,,,,
player,201912220chi,chi,DaniJa01,special_teams,1,,,,,
player,201912220chi,chi,DaniJa01,st_pct,5%,,,,,
player,201912220chi,chi,TrubMi00,pos,QB,,,,,
player,201912220chi,chi,TrubMi00,offense,63,,,,,
player,201912220chi,chi,TrubMi00,off_pct,100%,,,,,
player,201912220chi,chi,TrubMi00,defense,0,,,,,
player,201912220chi,chi,TrubMi00,def_pct,0%,,,,,
player,201912220chi,chi,TrubMi00,special_teams,0,,,,,
player,201912220chi,chi,TrubMi00,st_pct,0%,,,,,
player,201912220chi,chi,RobiAl02,pos,WR,,,,,
player,201912220chi,chi,RobiAl02,offense,59,,,,,
player,201912220chi,chi,RobiAl02,off_pct,94%,,,,,
player,201912220chi,chi,RobiAl02,defense,0,,,,,
player,201912220chi,chi,RobiAl02,def_pct,0%,,,,,
player,201912220chi,chi,RobiAl02,special_teams,0,,,,,
player,201912220chi,chi,RobiAl02,st_pct,0%,,,,,
player,201912220chi,chi,WimsJa00,pos,WR,,,,,
player,201912220chi,chi,WimsJa00,offense,52,,,,,
player,201912220chi,chi,WimsJa00,off_pct,83%,,,,,
player,201912220chi,chi,WimsJa00,defense,0,,,,,
player,201912220chi,chi,WimsJa00,def_pct,0%,,,,,
player,201912220chi,chi,WimsJa00,special_teams,0,,,,,
player,201912220chi,chi,WimsJa00,st_pct,0%,,,,,
player,201912220chi,chi,LarsTe20,pos,G,,,,,
player,201912220chi,chi,LarsTe20,offense,44,,,,,
player,201912220chi,chi,LarsTe20,off_pct,70%,,,,,
player,201912220chi,chi,LarsTe20,defense,0,,,,,
player,201912220chi,chi,LarsTe20,def_pct,0%,,,,,
player,201912220chi,chi,LarsTe20,special_teams,1,,,,,
player,201912220chi,chi,LarsTe20,st_pct,5%,,,,,
player,201912220chi,chi,MontDa01,pos,RB,,,,,
player,201912220chi,chi,MontDa01,offense,35,,,,,
player,201912220chi,chi,MontDa01,off_pct,56%,,,,,
player,201912220chi,chi,MontDa01,defense,0,,,,,
player,201912220chi,chi,MontDa01,def_pct,0%,,,,,
player,201912220chi,chi,MontDa01,special_teams,0,,,,,
player,201912220chi,chi,MontDa01,st_pct,0%,,,,,
player,201912220chi,chi,CoheTa00,pos,RB,,,,,
player,201912220chi,chi,CoheTa00,offense,34,,,,,
player,201912220chi,chi,CoheTa00,off_pct,54%,,,,,
player,201912220chi,chi,CoheTa00,defense,0,,,,,
player,201912220chi,chi,CoheTa00,def_pct,0%,,,,,
player,201912220chi,chi,CoheTa00,special_teams,3,,,,,
player,201912220chi,chi,CoheTa00,st_pct,15%,,,,,
player,201912220chi,chi,HoltJ.01,pos,TE,,,,,
player,201912220chi,chi,HoltJ.01,offense,27,,,,,
player,201912220chi,chi,HoltJ.01,off_pct,43%,,,,,
player,201912220chi,chi,HoltJ.01,defense,0,,,,,
player,201912220chi,chi,HoltJ.01,def_pct,0%,,,,,
player,201912220chi,chi,HoltJ.01,special_teams,11,,,,,
player,201912220chi,chi,HoltJ.01,st_pct,55%,,,,,
player,201912220chi,chi,CowaRa00,pos,T,,,,,
player,201912220chi,chi,CowaRa00,offense,19,,,,,
player,201912220chi,chi,CowaRa00,off_pct,30%,,,,,
player,201912220chi,chi,CowaRa00,defense,0,,,,,
player,201912220chi,chi,CowaRa00,def_pct,0%,,,,,
player,201912220chi,chi,CowaRa00,special_teams,0,,,,,
player,201912220chi,chi,CowaRa00,st_pct,0%,,,,,
player,201912220chi,chi,SaubEr00,pos,TE,,,,,
player,201912220chi,chi,SaubEr00,offense,18,,,,,
player,201912220chi,chi,SaubEr00,off_pct,29%,,,,,
player,201912220chi,chi,SaubEr00,defense,0,,,,,
player,201912220chi,chi,SaubEr00,def_pct,0%,,,,,
player,201912220chi,chi,SaubEr00,special_teams,9,,,,,
player,201912220chi,chi,SaubEr00,st_pct,45%,,,,,
player,201912220chi,chi,HorsJe00,pos,WR,,,,,
player,201912220chi,chi,HorsJe00,offense,18,,,,,
player,201912220chi,chi,HorsJe00,off_pct,29%,,,,,
player,201912220chi,chi,HorsJe00,defense,0,,,,,
player,201912220chi,chi,HorsJe00,def_pct,0%,,,,,
player,201912220chi,chi,HorsJe00,special_teams,0,,,,,
player,201912220chi,chi,HorsJe00,st_pct,0%,,,,,
player,201912220chi,chi,PattCo00,pos,WR,,,,,
player,201912220chi,chi,PattCo00,offense,6,,,,,
player,201912220chi,chi,PattCo00,off_pct,10%,,,,,
player,201912220chi,chi,PattCo00,defense,0,,,,,
player,201912220chi,chi,PattCo00,def_pct,0%,,,,,
player,201912220chi,chi,PattCo00,special_teams,12,,,,,
player,201912220chi,chi,PattCo00,st_pct,60%,,,,,
player,201912220chi,chi,RidlRi00,pos,WR,,,,,
player,201912220chi,chi,RidlRi00,offense,3,,,,,
player,201912220chi,chi,RidlRi00,off_pct,5%,,,,,
player,201912220chi,chi,RidlRi00,defense,0,,,,,
player,201912220chi,chi,RidlRi00,def_pct,0%,,,,,
player,201912220chi,chi,RidlRi00,special_teams,0,,,,,
player,201912220chi,chi,RidlRi00,st_pct,0%,,,,,
player,201912220chi,chi,FullKy00,pos,CB,,,,,
player,201912220chi,chi,FullKy00,offense,0,,,,,
player,201912220chi,chi,FullKy00,off_pct,0%,,,,,
player,201912220chi,chi,FullKy00,defense,66,,,,,
player,201912220chi,chi,FullKy00,def_pct,100%,,,,,
player,201912220chi,chi,FullKy00,special_teams,5,,,,,
player,201912220chi,chi,FullKy00,st_pct,25%,,,,,
player,201912220chi,chi,JackEd01,pos,FS,,,,,
player,201912220chi,chi,JackEd01,offense,0,,,,,
player,201912220chi,chi,JackEd01,off_pct,0%,,,,,
player,201912220chi,chi,JackEd01,defense,66,,,,,
player,201912220chi,chi,JackEd01,def_pct,100%,,,,,
player,201912220chi,chi,JackEd01,special_teams,0,,,,,
player,201912220chi,chi,JackEd01,st_pct,0%,,,,,
player,201912220chi,chi,ClinHa00,pos,SS,,,,,
player,201912220chi,chi,ClinHa00,offense,0,,,,,
player,201912220chi,chi,ClinHa00,off_pct,0%,,,,,
player,201912220chi,chi,ClinHa00,defense,66,,,,,
player,201912220chi,chi,ClinHa00,def_pct,100%,,,,,
player,201912220chi,chi,ClinHa00,special_teams,0,,,,,
player,201912220chi,chi,ClinHa00,st_pct,0%,,,,,
player,201912220chi,chi,KwiaNi00,pos,LB,,,,,
player,201912220chi,chi,KwiaNi00,offense,0,,,,,
player,201912220chi,chi,KwiaNi00,off_pct,0%,,,,,
player,201912220chi,chi,KwiaNi00,defense,64,,,,,
player,201912220chi,chi,KwiaNi00,def_pct,97%,,,,,
player,201912220chi,chi,KwiaNi00,special_teams,7,,,,,
player,201912220chi,chi,KwiaNi00,st_pct,35%,,,,,
player,201912220chi,chi,FloyLe00,pos,LB,,,,,
player,201912220chi,chi,FloyLe00,offense,0,,,,,
player,201912220chi,chi,FloyLe00,off_pct,0%,,,,,
player,201912220chi,chi,FloyLe00,defense,56,,,,,
player,201912220chi,chi,FloyLe00,def_pct,85%,,,,,
player,201912220chi,chi,FloyLe00,special_teams,0,,,,,
player,201912220chi,chi,FloyLe00,st_pct,0%,,,,,
player,201912220chi,chi,MackKh00,pos,LB,,,,,
player,201912220chi,chi,MackKh00,offense,0,,,,,
player,201912220chi,chi,MackKh00,off_pct,0%,,,,,
player,201912220chi,chi,MackKh00,defense,56,,,,,
player,201912220chi,chi,MackKh00,def_pct,85%,,,,,
player,201912220chi,chi,MackKh00,special_teams,0,,,,,
player,201912220chi,chi,MackKh00,st_pct,0%,,,,,
player,201912220chi,chi,PierKe00,pos,LB,,,,,
player,201912220chi,chi,PierKe00,offense,0,,,,,
player,201912220chi,chi,PierKe00,off_pct,0%,,,,,
player,201912220chi,chi,PierKe00,defense,54,,,,,
player,201912220chi,chi,PierKe00,def_pct,82%,,,,,
player,201912220chi,chi,PierKe00,special_teams,16,,,,,
player,201912220chi,chi,PierKe00,st_pct,80%,,,,,
player,201912220chi,chi,SkriBu00,pos,CB,,,,,
player,201912220chi,chi,SkriBu00,offense,0,,,,,
player,201912220chi,chi,SkriBu00,off_pct,0%,,,,,
player,201912220chi,chi,SkriBu00,defense,49,,,,,
player,201912220chi,chi,SkriBu00,def_pct,74%,,,,,
player,201912220chi,chi,SkriBu00,special_teams,9,,,,,
player,201912220chi,chi,SkriBu00,st_pct,45%,,,,,
player,201912220chi,chi,RobeRo00,pos,DT,,,,,
player,201912220chi,chi,RobeRo00,offense,0,,,,,
player,201912220chi,chi,RobeRo00,off_pct,0%,,,,,
player,201912220chi,chi,RobeRo00,defense,43,,,,,
player,201912220chi,chi,RobeRo00,def_pct,65%,,,,,
player,201912220chi,chi,RobeRo00,special_teams,6,,,,,
player,201912220chi,chi,RobeRo00,st_pct,30%,,,,,
player,201912220chi,chi,AmukPr00,pos,CB,,,,,
player,201912220chi,chi,AmukPr00,offense,0,,,,,
player,201912220chi,chi,AmukPr00,off_pct,0%,,,,,
player,201912220chi,chi,AmukPr00,defense,39,,,,,
player,201912220chi,chi,AmukPr00,def_pct,59%,,,,,
player,201912220chi,chi,AmukPr00,special_teams,0,,,,,
player,201912220chi,chi,AmukPr00,st_pct,0%,,,,,
player,201912220chi,chi,NichBi00,pos,DT,,,,,
player,201912220chi,chi,NichBi00,offense,0,,,,,
player,201912220chi,chi,NichBi00,off_pct,0%,,,,,
player,201912220chi,chi,NichBi00,defense,38,,,,,
player,201912220chi,chi,NichBi00,def_pct,58%,,,,,
player,201912220chi,chi,NichBi00,special_teams,5,,,,,
player,201912220chi,chi,NichBi00,st_pct,25%,,,,,
player,201912220chi,chi,WillNi01,pos,DT,,,,,
player,201912220chi,chi,WillNi01,offense,0,,,,,
player,201912220chi,chi,WillNi01,off_pct,0%,,,,,
player,201912220chi,chi,WillNi01,defense,36,,,,,
player,201912220chi,chi,WillNi01,def_pct,55%,,,,,
player,201912220chi,chi,WillNi01,special_teams,5,,,,,
player,201912220chi,chi,WillNi01,st_pct,25%,,,,,
player,201912220chi,chi,UrbaBr00,pos,DE,,,,,
player,201912220chi,chi,UrbaBr00,offense,0,,,,,
player,201912220chi,chi,UrbaBr00,off_pct,0%,,,,,
player,201912220chi,chi,UrbaBr00,defense,28,,,,,
player,201912220chi,chi,UrbaBr00,def_pct,42%,,,,,
player,201912220chi,chi,UrbaBr00,special_teams,5,,,,,
player,201912220chi,chi,UrbaBr00,st_pct,25%,,,,,
player,201912220chi,chi,ToliKe00,pos,CB,,,,,
player,201912220chi,chi,ToliKe00,offense,0,,,,,
player,201912220chi,chi,ToliKe00,off_pct,0%,,,,,
player,201912220chi,chi,ToliKe00,defense,27,,,,,
player,201912220chi,chi,ToliKe00,def_pct,41%,,,,,
player,201912220chi,chi,ToliKe00,special_teams,3,,,,,
player,201912220chi,chi,ToliKe00,st_pct,15%,,,,,
player,201912220chi,chi,LyncAa00,pos,LB,,,,,
player,201912220chi,chi,LyncAa00,offense,0,,,,,
player,201912220chi,chi,LyncAa00,off_pct,0%,,,,,
player,201912220chi,chi,LyncAa00,defense,20,,,,,
player,201912220chi,chi,LyncAa00,def_pct,30%,,,,,
player,201912220chi,chi,LyncAa00,special_teams,1,,,,,
player,201912220chi,chi,LyncAa00,st_pct,5%,,,,,
player,201912220chi,chi,IrviIs00,pos,LB,,,,,
player,201912220chi,chi,IrviIs00,offense,0,,,,,
player,201912220chi,chi,IrviIs00,off_pct,0%,,,,,
player,201912220chi,chi,IrviIs00,defense,10,,,,,
player,201912220chi,chi,IrviIs00,def_pct,15%,,,,,
player,201912220chi,chi,IrviIs00,special_teams,8,,,,,
player,201912220chi,chi,IrviIs00,st_pct,40%,,,,,
player,201912220chi,chi,BushDe00,pos,SS,,,,,
player,201912220chi,chi,BushDe00,offense,0,,,,,
player,201912220chi,chi,BushDe00,off_pct,0%,,,,,
player,201912220chi,chi,BushDe00,defense,7,,,,,
player,201912220chi,chi,BushDe00,def_pct,11%,,,,,
player,201912220chi,chi,BushDe00,special_teams,19,,,,,
player,201912220chi,chi,BushDe00,st_pct,95%,,,,,
player,201912220chi,chi,GoldEd00,pos,NT,,,,,
player,201912220chi,chi,GoldEd00,offense,0,,,,,
player,201912220chi,chi,GoldEd00,off_pct,0%,,,,,
player,201912220chi,chi,GoldEd00,defense,1,,,,,
player,201912220chi,chi,GoldEd00,def_pct,2%,,,,,
player,201912220chi,chi,GoldEd00,special_teams,0,,,,,
player,201912220chi,chi,GoldEd00,st_pct,0%,,,,,
player,201912220chi,chi,HousDe00,pos,FS,,,,,
player,201912220chi,chi,HousDe00,offense,0,,,,,
player,201912220chi,chi,HousDe00,off_pct,0%,,,,,
player,201912220chi,chi,HousDe00,defense,0,,,,,
player,201912220chi,chi,HousDe00,def_pct,0%,,,,,
player,201912220chi,chi,HousDe00,special_teams,19,,,,,
player,201912220chi,chi,HousDe00,st_pct,95%,,,,,
player,201912220chi,chi,IyieJo00,pos,LB,,,,,
player,201912220chi,chi,IyieJo00,offense,0,,,,,
player,201912220chi,chi,IyieJo00,off_pct,0%,,,,,
player,201912220chi,chi,IyieJo00,defense,0,,,,,
player,201912220chi,chi,IyieJo00,def_pct,0%,,,,,
player,201912220chi,chi,IyieJo00,special_teams,18,,,,,
player,201912220chi,chi,IyieJo00,st_pct,90%,,,,,
player,201912220chi,chi,WoodJo02,pos,LB,,,,,
player,201912220chi,chi,WoodJo02,offense,0,,,,,
player,201912220chi,chi,WoodJo02,off_pct,0%,,,,,
player,201912220chi,chi,WoodJo02,defense,0,,,,,
player,201912220chi,chi,WoodJo02,def_pct,0%,,,,,
player,201912220chi,chi,WoodJo02,special_teams,14,,,,,
player,201912220chi,chi,WoodJo02,st_pct,70%,,,,,
player,201912220chi,chi,NallRy00,pos,RB,,,,,
player,201912220chi,chi,NallRy00,offense,0,,,,,
player,201912220chi,chi,NallRy00,off_pct,0%,,,,,
player,201912220chi,chi,NallRy00,defense,0,,,,,
player,201912220chi,chi,NallRy00,def_pct,0%,,,,,
player,201912220chi,chi,NallRy00,special_teams,14,,,,,
player,201912220chi,chi,NallRy00,st_pct,70%,,,,,
player,201912220chi,chi,BondDe00,pos,LB,,,,,
player,201912220chi,chi,BondDe00,offense,0,,,,,
player,201912220chi,chi,BondDe00,off_pct,0%,,,,,
player,201912220chi,chi,BondDe00,defense,0,,,,,
player,201912220chi,chi,BondDe00,def_pct,0%,,,,,
player,201912220chi,chi,BondDe00,special_teams,10,,,,,
player,201912220chi,chi,BondDe00,st_pct,50%,,,,,
player,201912220chi,chi,ScalPa00,pos,LS,,,,,
player,201912220chi,chi,ScalPa00,offense,0,,,,,
player,201912220chi,chi,ScalPa00,off_pct,0%,,,,,
player,201912220chi,chi,ScalPa00,defense,0,,,,,
player,201912220chi,chi,ScalPa00,def_pct,0%,,,,,
player,201912220chi,chi,ScalPa00,special_teams,4,,,,,
player,201912220chi,chi,ScalPa00,st_pct,20%,,,,,
player,201912220chi,chi,ODonPa00,pos,P,,,,,
player,201912220chi,chi,ODonPa00,offense,0,,,,,
player,201912220chi,chi,ODonPa00,off_pct,0%,,,,,
player,201912220chi,chi,ODonPa00,defense,0,,,,,
player,201912220chi,chi,ODonPa00,def_pct,0%,,,,,
player,201912220chi,chi,ODonPa00,special_teams,4,,,,,
player,201912220chi,chi,ODonPa00,st_pct,20%,,,,,
player,201912220chi,chi,PineEd00,pos,K,,,,,
player,201912220chi,chi,PineEd00,offense,0,,,,,
player,201912220chi,chi,PineEd00,off_pct,0%,,,,,
player,201912220chi,chi,PineEd00,defense,0,,,,,
player,201912220chi,chi,PineEd00,def_pct,0%,,,,,
player,201912220chi,chi,PineEd00,special_teams,3,,,,,
player,201912220chi,chi,PineEd00,st_pct,15%,,,,,
player,201912220chi,chi,ShelDu00,pos,CB,,,,,
player,201912220chi,chi,ShelDu00,offense,0,,,,,
player,201912220chi,chi,ShelDu00,off_pct,0%,,,,,
player,201912220chi,chi,ShelDu00,defense,0,,,,,
player,201912220chi,chi,ShelDu00,def_pct,0%,,,,,
player,201912220chi,chi,ShelDu00,special_teams,2,,,,,
player,201912220chi,chi,ShelDu00,st_pct,10%,,,,,
player,201912220chi,chi,BarsAl01,pos,T,,,,,
player,201912220chi,chi,BarsAl01,offense,0,,,,,
player,201912220chi,chi,BarsAl01,off_pct,0%,,,,,
player,201912220chi,chi,BarsAl01,defense,0,,,,,
player,201912220chi,chi,BarsAl01,def_pct,0%,,,,,
player,201912220chi,chi,BarsAl01,special_teams,1,,,,,
player,201912220chi,chi,BarsAl01,st_pct,5%,,,,,
player,201912220chi,kan,WisnSt01,pos,G,,,,,
player,201912220chi,kan,WisnSt01,offense,66,,,,,
player,201912220chi,kan,WisnSt01,off_pct,100%,,,,,
player,201912220chi,kan,WisnSt01,defense,0,,,,,
player,201912220chi,kan,WisnSt01,def_pct,0%,,,,,
player,201912220chi,kan,WisnSt01,special_teams,5,,,,,
player,201912220chi,kan,WisnSt01,st_pct,25%,,,,,
player,201912220chi,kan,SchwMi00,pos,T,,,,,
player,201912220chi,kan,SchwMi00,offense,66,,,,,
player,201912220chi,kan,SchwMi00,off_pct,100%,,,,,
player,201912220chi,kan,SchwMi00,defense,0,,,,,
player,201912220chi,kan,SchwMi00,def_pct,0%,,,,,
player,201912220chi,kan,SchwMi00,special_teams,5,,,,,
player,201912220chi,kan,SchwMi00,st_pct,25%,,,,,
player,201912220chi,kan,ReitAu00,pos,C,,,,,
player,201912220chi,kan,ReitAu00,offense,66,,,,,
player,201912220chi,kan,ReitAu00,off_pct,100%,,,,,
player,201912220chi,kan,ReitAu00,defense,0,,,,,
player,201912220chi,kan,ReitAu00,def_pct,0%,,,,,
player,201912220chi,kan,ReitAu00,special_teams,5,,,,,
player,201912220chi,kan,ReitAu00,st_pct,25%,,,,,
player,201912220chi,kan,DuveLa00,pos,G,,,,,
player,201912220chi,kan,DuveLa00,offense,66,,,,,
player,201912220chi,kan,DuveLa00,off_pct,100%,,,,,
player,201912220chi,kan,DuveLa00,defense,0,,,,,
player,201912220chi,kan,DuveLa00,def_pct,0%,,,,,
player,201912220chi,kan,DuveLa00,special_teams,5,,,,,
player,201912220chi,kan,DuveLa00,st_pct,25%,,,,,
player,201912220chi,kan,FishEr00,pos,T,,,,,
player,201912220chi,kan,FishEr00,offense,66,,,,,
player,201912220chi,kan,FishEr00,off_pct,100%,,,,,
player,201912220chi,kan,FishEr00,defense,0,,,,,
player,201912220chi,kan,FishEr00,def_pct,0%,,,,,
player,201912220chi,kan,FishEr00,special_teams,5,,,,,
player,201912220chi,kan,FishEr00,st_pct,25%,,,,,
player,201912220chi,kan,MahoPa00,pos,QB,,,,,
