game,2019,9,20191103,201911030rav,nwe,"New England Patriots",20,rav,"Baltimore Ravens",37
player,201911030rav,rav,SmitJi03,pass_defended,1,,,,,
player,201911030rav,rav,SmitJi03,sacks,0.0,,,,,
player,201911030rav,rav,SmitJi03,tackles_combined,3,,,,,
player,201911030rav,rav,SmitJi03,tackles_solo,3,,,,,
player,201911030rav,rav,SmitJi03,tackles_assists,0,,,,,
player,201911030rav,rav,SmitJi03,tackles_loss,0,,,,,
player,201911030rav,rav,SmitJi03,qb_hits,0,,,,,
player,201911030rav,rav,SmitJi03,fumbles_rec,0,,,,,
player,201911030rav,rav,SmitJi03,fumbles_rec_yds,0,,,,,
player,201911030rav,rav,SmitJi03,fumbles_rec_td,0,,,,,
player,201911030rav,rav,SmitJi03,fumbles_forced,0,,,,,
player,201911030rav,rav,AverAn00,def_int,0,,,,,
player,201911030rav,rav,AverAn00,def_int_yds,0,,,,,
player,201911030rav,rav,AverAn00,def_int_td,0,,,,,
player,201911030rav,rav,AverAn00,def_int_long,0,,,,,
player,201911030rav,rav,AverAn00,pass_defended,0,,,,,
player,201911030rav,rav,AverAn00,sacks,0.0,,,,,
player,201911030rav,rav,AverAn00,tackles_combined,2,,,,,
player,201911030rav,rav,AverAn00,tackles_solo,1,,,,,
player,201911030rav,rav,AverAn00,tackles_assists,1,,,,,
player,201911030rav,rav,AverAn00,tackles_loss,0,,,,,
player,201911030rav,rav,AverAn00,qb_hits,0,,,,,
player,201911030rav,rav,AverAn00,fumbles_rec,0,,,,,
player,201911030rav,rav,AverAn00,fumbles_rec_yds,0,,,,,
player,201911030rav,rav,AverAn00,fumbles_rec_td,0,,,,,
player,201911030rav,rav,AverAn00,fumbles_forced,0,,,,,
player,201911030rav,rav,ByneJo00,def_int,0,,,,,
player,201911030rav,rav,ByneJo00,def_int_yds,0,,,,,
player,201911030rav,rav,ByneJo00,def_int_td,0,,,,,
player,201911030rav,rav,ByneJo00,def_int_long,0,,,,,
player,201911030rav,rav,ByneJo00,pass_defended,1,,,,,
player,201911030rav,rav,ByneJo00,sacks,0.0,,,,,
player,201911030rav,rav,ByneJo00,tackles_combined,2,,,,,
player,201911030rav,rav,ByneJo00,tackles_solo,2,,,,,
player,201911030rav,rav,ByneJo00,tackles_assists,0,,,,,
player,201911030rav,rav,ByneJo00,tackles_loss,0,,,,,
player,201911030rav,rav,ByneJo00,qb_hits,0,,,,,
player,201911030rav,rav,ByneJo00,fumbles_rec,0,,,,,
player,201911030rav,rav,ByneJo00,fumbles_rec_yds,0,,,,,
player,201911030rav,rav,ByneJo00,fumbles_rec_td,0,,,,,
player,201911030rav,rav,ByneJo00,fumbles_forced,0,,,,,
player,201911030rav,rav,FergJa02,def_int,0,,,,,
player,201911030rav,rav,FergJa02,def_int_yds,0,,,,,
player,201911030rav,rav,FergJa02,def_int_td,0,,,,,
player,201911030rav,rav,FergJa02,def_int_long,0,,,,,
player,201911030rav,rav,FergJa02,pass_defended,0,,,,,
player,201911030rav,rav,FergJa02,sacks,0.0,,,,,
player,201911030rav,rav,FergJa02,tackles_combined,2,,,,,
player,201911030rav,rav,FergJa02,tackles_solo,2,,,,,
player,201911030rav,rav,FergJa02,tackles_assists,0,,,,,
player,201911030rav,rav,FergJa02,tackles_loss,0,,,,,
player,201911030rav,rav,FergJa02,qb_hits,0,,,,,
player,201911030rav,rav,FergJa02,fumbles_rec,0,,,,,
player,201911030rav,rav,FergJa02,fumbles_rec_yds,0,,,,,
player,201911030rav,rav,FergJa02,fumbles_rec_td,0,,,,,
player,201911030rav,rav,FergJa02,fumbles_forced,0,,,,,
player,201911030rav,rav,WillBr02,def_int,0,,,,,
player,201911030rav,rav,WillBr02,def_int_yds,0,,,,,
player,201911030rav,rav,WillBr02,def_int_td,0,,,,,
player,201911030rav,rav,WillBr02,def_int_long,0,,,,,
player,201911030rav,rav,WillBr02,pass_defended,0,,,,,
player,201911030rav,rav,WillBr02,sacks,0.0,,,,,
player,201911030rav,rav,WillBr02,tackles_combined,2,,,,,
player,201911030rav,rav,WillBr02,tackles_solo,1,,,,,
player,201911030rav,rav,WillBr02,tackles_assists,1,,,,,
player,201911030rav,rav,WillBr02,tackles_loss,0,,,,,
player,201911030rav,rav,WillBr02,qb_hits,1,,,,,
player,201911030rav,rav,WillBr02,fumbles_rec,0,,,,,
player,201911030rav,rav,WillBr02,fumbles_rec_yds,0,,,,,
player,201911030rav,rav,WillBr02,fumbles_rec_td,0,,,,,
player,201911030rav,rav,WillBr02,fumbles_forced,0,,,,,
player,201911030rav,rav,BowsTy00,def_int,0,,,,,
player,201911030rav,rav,BowsTy00,def_int_yds,0,,,,,
player,201911030rav,rav,BowsTy00,def_int_td,0,,,,,
player,201911030rav,rav,BowsTy00,def_int_long,0,,,,,
player,201911030rav,rav,BowsTy00,pass_defended,0,,,,,
player,201911030rav,rav,BowsTy00,sacks,0.0,,,,,
player,201911030rav,rav,BowsTy00,tackles_combined,1,,,,,
player,201911030rav,rav,BowsTy00,tackles_solo,1,,,,,
player,201911030rav,rav,BowsTy00,tackles_assists,0,,,,,
player,201911030rav,rav,BowsTy00,tackles_loss,0,,,,,
player,201911030rav,rav,BowsTy00,qb_hits,0,,,,,
player,201911030rav,rav,BowsTy00,fumbles_rec,0,,,,,
player,201911030rav,rav,BowsTy00,fumbles_rec_yds,0,,,,,
player,201911030rav,rav,BowsTy00,fumbles_rec_td,0,,,,,
player,201911030rav,rav,BowsTy00,fumbles_forced,0,,,,,
player,201911030rav,rav,LeviAn00,def_int,0,,,,,
player,201911030rav,rav,LeviAn00,def_int_yds,0,,,,,
player,201911030rav,rav,LeviAn00,def_int_td,0,,,,,
player,201911030rav,rav,LeviAn00,def_int_long,0,,,,,
player,201911030rav,rav,LeviAn00,pass_defended,0,,,,,
player,201911030rav,rav,LeviAn00,sacks,0.0,,,,,
player,201911030rav,rav,LeviAn00,tackles_combined,1,,,,,
player,201911030rav,rav,LeviAn00,tackles_solo,1,,,,,
player,201911030rav,rav,LeviAn00,tackles_assists,0,,,,,
player,201911030rav,rav,LeviAn00,tackles_loss,0,,,,,
player,201911030rav,rav,LeviAn00,qb_hits,0,,,,,
player,201911030rav,rav,LeviAn00,fumbles_rec,0,,,,,
player,201911030rav,rav,LeviAn00,fumbles_rec_yds,0,,,,,
player,201911030rav,rav,LeviAn00,fumbles_rec_td,0,,,,,
player,201911030rav,rav,LeviAn00,fumbles_forced,0,,,,,
player,201911030rav,rav,PierMi00,def_int,0,,,,,
player,201911030rav,rav,PierMi00,def_int_yds,0,,,,,
player,201911030rav,rav,PierMi00,def_int_td,0,,,,,
player,201911030rav,rav,PierMi00,def_int_long,0,,,,,
player,201911030rav,rav,PierMi00,pass_defended,0,,,,,
player,201911030rav,rav,PierMi00,sacks,0.0,,,,,
player,201911030rav,rav,PierMi00,tackles_combined,1,,,,,
player,201911030rav,rav,PierMi00,tackles_solo,1,,,,,
player,201911030rav,rav,PierMi00,tackles_assists,0,,,,,
player,201911030rav,rav,PierMi00,tackles_loss,0,,,,,
player,201911030rav,rav,PierMi00,qb_hits,1,,,,,
player,201911030rav,rav,PierMi00,fumbles_rec,0,,,,,
player,201911030rav,rav,PierMi00,fumbles_rec_yds,0,,,,,
player,201911030rav,rav,PierMi00,fumbles_rec_td,0,,,,,
player,201911030rav,rav,PierMi00,fumbles_forced,0,,,,,
player,201911030rav,rav,WormCh00,def_int,0,,,,,
player,201911030rav,rav,WormCh00,def_int_yds,0,,,,,
player,201911030rav,rav,WormCh00,def_int_td,0,,,,,
player,201911030rav,rav,WormCh00,def_int_long,0,,,,,
player,201911030rav,rav,WormCh00,pass_defended,0,,,,,
player,201911030rav,rav,WormCh00,sacks,0.0,,,,,
player,201911030rav,rav,WormCh00,tackles_combined,1,,,,,
player,201911030rav,rav,WormCh00,tackles_solo,0,,,,,
player,201911030rav,rav,WormCh00,tackles_assists,1,,,,,
player,201911030rav,rav,WormCh00,tackles_loss,0,,,,,
player,201911030rav,rav,WormCh00,qb_hits,0,,,,,
player,201911030rav,rav,WormCh00,fumbles_rec,0,,,,,
player,201911030rav,rav,WormCh00,fumbles_rec_yds,0,,,,,
player,201911030rav,rav,WormCh00,fumbles_rec_td,0,,,,,
player,201911030rav,rav,WormCh00,fumbles_forced,0,,,,,
player,201911030rav,rav,JudoMa00,def_int,0,,,,,
player,201911030rav,rav,JudoMa00,def_int_yds,0,,,,,
player,201911030rav,rav,JudoMa00,def_int_td,0,,,,,
player,201911030rav,rav,JudoMa00,def_int_long,0,,,,,
player,201911030rav,rav,JudoMa00,pass_defended,0,,,,,
player,201911030rav,rav,JudoMa00,sacks,0.0,,,,,
player,201911030rav,rav,JudoMa00,tackles_combined,0,,,,,
player,201911030rav,rav,JudoMa00,tackles_solo,0,,,,,
player,201911030rav,rav,JudoMa00,tackles_assists,0,,,,,
player,201911030rav,rav,JudoMa00,tackles_loss,0,,,,,
player,201911030rav,rav,JudoMa00,qb_hits,4,,,,,
player,201911030rav,rav,JudoMa00,fumbles_rec,0,,,,,
player,201911030rav,rav,JudoMa00,fumbles_rec_yds,0,,,,,
player,201911030rav,rav,JudoMa00,fumbles_rec_td,0,,,,,
player,201911030rav,rav,JudoMa00,fumbles_forced,0,,,,,
player,201911030rav,nwe,BoldBr00,kick_ret,2,,,,,
player,201911030rav,nwe,BoldBr00,kick_ret_yds,53,,,,,
player,201911030rav,nwe,BoldBr00,kick_ret_yds_per_ret,26.5,,,,,
player,201911030rav,nwe,BoldBr00,kick_ret_td,0,,,,,
player,201911030rav,nwe,BoldBr00,kick_ret_long,27,,,,,
player,201911030rav,nwe,BoldBr00,punt_ret,0,,,,,
player,201911030rav,nwe,BoldBr00,punt_ret_yds,0,,,,,
player,201911030rav,nwe,BoldBr00,punt_ret_yds_per_ret,,,,,,
player,201911030rav,nwe,BoldBr00,punt_ret_td,0,,,,,
player,201911030rav,nwe,BoldBr00,punt_ret_long,0,,,,,
player,201911030rav,rav,JoneCy00,kick_ret,0,,,,,
player,201911030rav,rav,JoneCy00,kick_ret_yds,0,,,,,
player,201911030rav,rav,JoneCy00,kick_ret_yds_per_ret,,,,,,
player,201911030rav,rav,JoneCy00,kick_ret_td,0,,,,,
player,201911030rav,rav,JoneCy00,kick_ret_long,0,,,,,
player,201911030rav,rav,JoneCy00,punt_ret,2,,,,,
player,201911030rav,rav,JoneCy00,punt_ret_yds,7,,,,,
player,201911030rav,rav,JoneCy00,punt_ret_yds_per_ret,3.5,,,,,
player,201911030rav,rav,JoneCy00,punt_ret_td,0,,,,,
player,201911030rav,rav,JoneCy00,punt_ret_long,7,,,,,
player,201911030rav,rav,HillJu00,kick_ret,2,,,,,
player,201911030rav,rav,HillJu00,kick_ret_yds,24,,,,,
player,201911030rav,rav,HillJu00,kick_ret_yds_per_ret,12.0,,,,,
player,201911030rav,rav,HillJu00,kick_ret_td,0,,,,,
player,201911030rav,rav,HillJu00,kick_ret_long,14,,,,,
player,201911030rav,rav,HillJu00,punt_ret,0,,,,,
player,201911030rav,rav,HillJu00,punt_ret_yds,0,,,,,
player,201911030rav,rav,HillJu00,punt_ret_yds_per_ret,,,,,,
player,201911030rav,rav,HillJu00,punt_ret_td,0,,,,,
player,201911030rav,rav,HillJu00,punt_ret_long,0,,,,,
player,201911030rav,rav,MoorCh00,kick_ret,1,,,,,
player,201911030rav,rav,MoorCh00,kick_ret_yds,14,,,,,
player,201911030rav,rav,MoorCh00,kick_ret_yds_per_ret,14.0,,,,,
player,201911030rav,rav,MoorCh00,kick_ret_td,0,,,,,
player,201911030rav,rav,MoorCh00,kick_ret_long,14,,,,,
player,201911030rav,rav,MoorCh00,punt_ret,0,,,,,
player,201911030rav,rav,MoorCh00,punt_ret_yds,0,,,,,
player,201911030rav,rav,MoorCh00,punt_ret_yds_per_ret,,,,,,
player,201911030rav,rav,MoorCh00,punt_ret_td,0,,,,,
player,201911030rav,rav,MoorCh00,punt_ret_long,0,,,,,
player,201911030rav,nwe,FolkNi20,xpm,2,,,,,
player,201911030rav,nwe,FolkNi20,xpa,2,,,,,
player,201911030rav,nwe,FolkNi20,fgm,2,,,,,
player,201911030rav,nwe,FolkNi20,fga,2,,,,,
player,201911030rav,nwe,FolkNi20,punt,0,,,,,
player,201911030rav,nwe,FolkNi20,punt_yds,0,,,,,
player,201911030rav,nwe,FolkNi20,punt_yds_per_punt,,,,,,
player,201911030rav,nwe,FolkNi20,punt_long,0,,,,,
player,201911030rav,nwe,BailJa00,xpm,,,,,,
player,201911030rav,nwe,BailJa00,xpa,,,,,,
player,201911030rav,nwe,BailJa00,fgm,,,,,,
player,201911030rav,nwe,BailJa00,fga,,,,,,
player,201911030rav,nwe,BailJa00,punt,5,,,,,
player,201911030rav,nwe,BailJa00,punt_yds,233,,,,,
player,201911030rav,nwe,BailJa00,punt_yds_per_punt,46.6,,,,,
player,201911030rav,nwe,BailJa00,punt_long,57,,,,,
player,201911030rav,rav,TuckJu00,xpm,4,,,,,
player,201911030rav,rav,TuckJu00,xpa,5,,,,,
player,201911030rav,rav,TuckJu00,fgm,1,,,,,
player,201911030rav,rav,TuckJu00,fga,1,,,,,
player,201911030rav,rav,TuckJu00,punt,0,,,,,
player,201911030rav,rav,TuckJu00,punt_yds,0,,,,,
player,201911030rav,rav,TuckJu00,punt_yds_per_punt,,,,,,
player,201911030rav,rav,TuckJu00,punt_long,0,,,,,
player,201911030rav,rav,KochSa20,xpm,,,,,,
player,201911030rav,rav,KochSa20,xpa,,,,,,
player,201911030rav,rav,KochSa20,fgm,,,,,,
player,201911030rav,rav,KochSa20,fga,,,,,,
player,201911030rav,rav,KochSa20,punt,2,,,,,
player,201911030rav,rav,KochSa20,punt_yds,98,,,,,
player,201911030rav,rav,KochSa20,punt_yds_per_punt,49.0,,,,,
player,201911030rav,rav,KochSa20,punt_long,50,,,,,
player,201911030rav,rav,StanRo00,pos,T,,,,,
player,201911030rav,rav,StanRo00,offense,70,,,,,
player,201911030rav,rav,StanRo00,off_pct,100%,,,,,
player,201911030rav,rav,StanRo00,defense,0,,,,,
player,201911030rav,rav,StanRo00,def_pct,0%,,,,,
player,201911030rav,rav,StanRo00,special_teams,7,,,,,
player,201911030rav,rav,StanRo00,st_pct,23%,,,,,
player,201911030rav,rav,SkurMa01,pos,C,,,,,
player,201911030rav,rav,SkurMa01,offense,70,,,,,
player,201911030rav,rav,SkurMa01,off_pct,100%,,,,,
player,201911030rav,rav,SkurMa01,defense,0,,,,,
player,201911030rav,rav,SkurMa01,def_pct,0%,,,,,
player,201911030rav,rav,SkurMa01,special_teams,7,,,,,
player,201911030rav,rav,SkurMa01,st_pct,23%,,,,,
player,201911030rav,rav,BrowOr00,pos,T,,,,,
player,201911030rav,rav,BrowOr00,offense,70,,,,,
player,201911030rav,rav,BrowOr00,off_pct,100%,,,,,
player,201911030rav,rav,BrowOr00,defense,0,,,,,
player,201911030rav,rav,BrowOr00,def_pct,0%,,,,,
player,201911030rav,rav,BrowOr00,special_teams,7,,,,,
player,201911030rav,rav,BrowOr00,st_pct,23%,,,,,
player,201911030rav,rav,BozeBr00,pos,C,,,,,
player,201911030rav,rav,BozeBr00,offense,70,,,,,
player,201911030rav,rav,BozeBr00,off_pct,100%,,,,,
player,201911030rav,rav,BozeBr00,defense,0,,,,,
player,201911030rav,rav,BozeBr00,def_pct,0%,,,,,
player,201911030rav,rav,BozeBr00,special_teams,7,,,,,
player,201911030rav,rav,BozeBr00,st_pct,23%,,,,,
player,201911030rav,rav,JackLa00,pos,QB,,,,,
player,201911030rav,rav,JackLa00,offense,70,,,,,
player,201911030rav,rav,JackLa00,off_pct,100%,,,,,
player,201911030rav,rav,JackLa00,defense,0,,,,,
player,201911030rav,rav,JackLa00,def_pct,0%,,,,,
player,201911030rav,rav,JackLa00,special_teams,0,,,,,
player,201911030rav,rav,JackLa00,st_pct,0%,,,,,
player,201911030rav,rav,YandMa20,pos,G,,,,,
player,201911030rav,rav,YandMa20,offense,70,,,,,
player,201911030rav,rav,YandMa20,off_pct,100%,,,,,
player,201911030rav,rav,YandMa20,defense,0,,,,,
player,201911030rav,rav,YandMa20,def_pct,0%,,,,,
player,201911030rav,rav,YandMa20,special_teams,0,,,,,
player,201911030rav,rav,YandMa20,st_pct,0%,,,,,
player,201911030rav,rav,BoylNi00,pos,TE,,,,,
player,201911030rav,rav,BoylNi00,offense,59,,,,,
player,201911030rav,rav,BoylNi00,off_pct,84%,,,,,
player,201911030rav,rav,BoylNi00,defense,0,,,,,
player,201911030rav,rav,BoylNi00,def_pct,0%,,,,,
player,201911030rav,rav,BoylNi00,special_teams,14,,,,,
player,201911030rav,rav,BoylNi00,st_pct,47%,,,,,
player,201911030rav,rav,SneaWi00,pos,WR,,,,,
player,201911030rav,rav,SneaWi00,offense,42,,,,,
player,201911030rav,rav,SneaWi00,off_pct,60%,,,,,
player,201911030rav,rav,SneaWi00,defense,0,,,,,
player,201911030rav,rav,SneaWi00,def_pct,0%,,,,,
player,201911030rav,rav,SneaWi00,special_teams,0,,,,,
player,201911030rav,rav,SneaWi00,st_pct,0%,,,,,
player,201911030rav,rav,BrowMa04,pos,WR,,,,,
player,201911030rav,rav,BrowMa04,offense,40,,,,,
player,201911030rav,rav,BrowMa04,off_pct,57%,,,,,
player,201911030rav,rav,BrowMa04,defense,0,,,,,
player,201911030rav,rav,BrowMa04,def_pct,0%,,,,,
player,201911030rav,rav,BrowMa04,special_teams,0,,,,,
player,201911030rav,rav,BrowMa04,st_pct,0%,,,,,
player,201911030rav,rav,IngrMa01,pos,RB,,,,,
player,201911030rav,rav,IngrMa01,offense,31,,,,,
player,201911030rav,rav,IngrMa01,off_pct,44%,,,,,
player,201911030rav,rav,IngrMa01,defense,0,,,,,
player,201911030rav,rav,IngrMa01,def_pct,0%,,,,,
player,201911030rav,rav,IngrMa01,special_teams,0,,,,,
player,201911030rav,rav,IngrMa01,st_pct,0%,,,,,
player,201911030rav,rav,RobeSe00,pos,WR,,,,,
player,201911030rav,rav,RobeSe00,offense,30,,,,,
player,201911030rav,rav,RobeSe00,off_pct,43%,,,,,
player,201911030rav,rav,RobeSe00,defense,0,,,,,
player,201911030rav,rav,RobeSe00,def_pct,0%,,,,,
player,201911030rav,rav,RobeSe00,special_teams,0,,,,,
player,201911030rav,rav,RobeSe00,st_pct,0%,,,,,
player,201911030rav,rav,HursHa00,pos,TE,,,,,
player,201911030rav,rav,HursHa00,offense,29,,,,,
player,201911030rav,rav,HursHa00,off_pct,41%,,,,,
player,201911030rav,rav,HursHa00,defense,0,,,,,
player,201911030rav,rav,HursHa00,def_pct,0%,,,,,
player,201911030rav,rav,HursHa00,special_teams,0,,,,,
player,201911030rav,rav,HursHa00,st_pct,0%,,,,,
player,201911030rav,rav,EdwaGu00,pos,RB,,,,,
player,201911030rav,rav,EdwaGu00,offense,28,,,,,
player,201911030rav,rav,EdwaGu00,off_pct,40%,,,,,
player,201911030rav,rav,EdwaGu00,defense,0,,,,,
player,201911030rav,rav,EdwaGu00,def_pct,0%,,,,,
player,201911030rav,rav,EdwaGu00,special_teams,7,,,,,
player,201911030rav,rav,EdwaGu00,st_pct,23%,,,,,
player,201911030rav,rav,RicaPa00,pos,FB,,,,,
player,201911030rav,rav,RicaPa00,offense,27,,,,,
player,201911030rav,rav,RicaPa00,off_pct,39%,,,,,
player,201911030rav,rav,RicaPa00,defense,4,,,,,
player,201911030rav,rav,RicaPa00,def_pct,6%,,,,,
player,201911030rav,rav,RicaPa00,special_teams,7,,,,,
player,201911030rav,rav,RicaPa00,st_pct,23%,,,,,
player,201911030rav,rav,BoykMi00,pos,WR,,,,,
player,201911030rav,rav,BoykMi00,offense,27,,,,,
player,201911030rav,rav,BoykMi00,off_pct,39%,,,,,
player,201911030rav,rav,BoykMi00,defense,0,,,,,
player,201911030rav,rav,BoykMi00,def_pct,0%,,,,,
player,201911030rav,rav,BoykMi00,special_teams,7,,,,,
player,201911030rav,rav,BoykMi00,st_pct,23%,,,,,
player,201911030rav,rav,AndrMa00,pos,TE,,,,,
player,201911030rav,rav,AndrMa00,offense,24,,,,,
player,201911030rav,rav,AndrMa00,off_pct,34%,,,,,
player,201911030rav,rav,AndrMa00,defense,0,,,,,
player,201911030rav,rav,AndrMa00,def_pct,0%,,,,,
player,201911030rav,rav,AndrMa00,special_teams,7,,,,,
player,201911030rav,rav,AndrMa00,st_pct,23%,,,,,
player,201911030rav,rav,HillJu00,pos,RB,,,,,
player,201911030rav,rav,HillJu00,offense,10,,,,,
player,201911030rav,rav,HillJu00,off_pct,14%,,,,,
player,201911030rav,rav,HillJu00,defense,0,,,,,
player,201911030rav,rav,HillJu00,def_pct,0%,,,,,
player,201911030rav,rav,HillJu00,special_teams,5,,,,,
player,201911030rav,rav,HillJu00,st_pct,17%,,,,,
player,201911030rav,rav,MoorCh00,pos,WR,,,,,
player,201911030rav,rav,MoorCh00,offense,2,,,,,
player,201911030rav,rav,MoorCh00,off_pct,3%,,,,,
player,201911030rav,rav,MoorCh00,defense,0,,,,,
player,201911030rav,rav,MoorCh00,def_pct,0%,,,,,
player,201911030rav,rav,MoorCh00,special_teams,16,,,,,
player,201911030rav,rav,MoorCh00,st_pct,53%,,,,,
player,201911030rav,rav,HursJa00,pos,G,,,,,
player,201911030rav,rav,HursJa00,offense,1,,,,,
player,201911030rav,rav,HursJa00,off_pct,1%,,,,,
player,201911030rav,rav,HursJa00,defense,0,,,,,
player,201911030rav,rav,HursJa00,def_pct,0%,,,,,
player,201911030rav,rav,HursJa00,special_teams,7,,,,,
player,201911030rav,rav,HursJa00,st_pct,23%,,,,,
player,201911030rav,rav,ClarCh00,pos,FS,,,,,
player,201911030rav,rav,ClarCh00,offense,0,,,,,
player,201911030rav,rav,ClarCh00,off_pct,0%,,,,,
player,201911030rav,rav,ClarCh00,defense,67,,,,,
player,201911030rav,rav,ClarCh00,def_pct,100%,,,,,
player,201911030rav,rav,ClarCh00,special_teams,14,,,,,
player,201911030rav,rav,ClarCh00,st_pct,47%,,,,,
player,201911030rav,rav,HumpMa00,pos,CB,,,,,
player,201911030rav,rav,HumpMa00,offense,0,,,,,
player,201911030rav,rav,HumpMa00,off_pct,0%,,,,,
player,201911030rav,rav,HumpMa00,defense,67,,,,,
player,201911030rav,rav,HumpMa00,def_pct,100%,,,,,
player,201911030rav,rav,HumpMa00,special_teams,5,,,,,
player,201911030rav,rav,HumpMa00,st_pct,17%,,,,,
player,201911030rav,rav,ThomEa99,pos,FS,,,,,
player,201911030rav,rav,ThomEa99,offense,0,,,,,
player,201911030rav,rav,ThomEa99,off_pct,0%,,,,,
player,201911030rav,rav,ThomEa99,defense,67,,,,,
player,201911030rav,rav,ThomEa99,def_pct,100%,,,,,
player,201911030rav,rav,ThomEa99,special_teams,0,,,,,
player,201911030rav,rav,ThomEa99,st_pct,0%,,,,,
player,201911030rav,rav,PeteMa00,pos,CB,,,,,
player,201911030rav,rav,PeteMa00,offense,0,,,,,
player,201911030rav,rav,PeteMa00,off_pct,0%,,,,,
player,201911030rav,rav,PeteMa00,defense,67,,,,,
player,201911030rav,rav,PeteMa00,def_pct,100%,,,,,
player,201911030rav,rav,PeteMa00,special_teams,0,,,,,
player,201911030rav,rav,PeteMa00,st_pct,0%,,,,,
player,201911030rav,rav,SmitJi03,pos,CB,,,,,
player,201911030rav,rav,SmitJi03,offense,0,,,,,
player,201911030rav,rav,SmitJi03,off_pct,0%,,,,,
player,201911030rav,rav,SmitJi03,defense,54,,,,,
player,201911030rav,rav,SmitJi03,def_pct,81%,,,,,
player,201911030rav,rav,SmitJi03,special_teams,0,,,,,
player,201911030rav,rav,SmitJi03,st_pct,0%,,,,,
player,201911030rav,rav,JudoMa00,pos,LB,,,,,
player,201911030rav,rav,JudoMa00,offense,0,,,,,
player,201911030rav,rav,JudoMa00,off_pct,0%,,,,,
player,201911030rav,rav,JudoMa00,defense,51,,,,,
player,201911030rav,rav,JudoMa00,def_pct,76%,,,,,
player,201911030rav,rav,JudoMa00,special_teams,7,,,,,
player,201911030rav,rav,JudoMa00,st_pct,23%,,,,,
player,201911030rav,rav,CarrBr99,pos,CB,,,,,
player,201911030rav,rav,CarrBr99,offense,0,,,,,
player,201911030rav,rav,CarrBr99,off_pct,0%,,,,,
player,201911030rav,rav,CarrBr99,defense,47,,,,,
player,201911030rav,rav,CarrBr99,def_pct,70%,,,,,
player,201911030rav,rav,CarrBr99,special_teams,0,,,,,
player,201911030rav,rav,CarrBr99,st_pct,0%,,,,,
player,201911030rav,rav,PierMi00,pos,NT,,,,,
player,201911030rav,rav,PierMi00,offense,0,,,,,
player,201911030rav,rav,PierMi00,off_pct,0%,,,,,
player,201911030rav,rav,PierMi00,defense,44,,,,,
player,201911030rav,rav,PierMi00,def_pct,66%,,,,,
player,201911030rav,rav,PierMi00,special_teams,0,,,,,
player,201911030rav,rav,PierMi00,st_pct,0%,,,,,
player,201911030rav,rav,FergJa02,pos,LB,,,,,
player,201911030rav,rav,FergJa02,offense,0,,,,,
player,201911030rav,rav,FergJa02,off_pct,0%,,,,,
player,201911030rav,rav,FergJa02,defense,42,,,,,
player,201911030rav,rav,FergJa02,def_pct,63%,,,,,
player,201911030rav,rav,FergJa02,special_teams,8,,,,,
player,201911030rav,rav,FergJa02,st_pct,27%,,,,,
player,201911030rav,rav,WardJi02,pos,DT,,,,,
player,201911030rav,rav,WardJi02,offense,0,,,,,
player,201911030rav,rav,WardJi02,off_pct,0%,,,,,
player,201911030rav,rav,WardJi02,defense,38,,,,,
player,201911030rav,rav,WardJi02,def_pct,57%,,,,,
player,201911030rav,rav,WardJi02,special_teams,0,,,,,
player,201911030rav,rav,WardJi02,st_pct,0%,,,,,
player,201911030rav,rav,WillBr02,pos,DT,,,,,
player,201911030rav,rav,WillBr02,offense,0,,,,,
player,201911030rav,rav,WillBr02,off_pct,0%,,,,,
player,201911030rav,rav,WillBr02,defense,36,,,,,
player,201911030rav,rav,WillBr02,def_pct,54%,,,,,
player,201911030rav,rav,WillBr02,special_teams,7,,,,,
player,201911030rav,rav,WillBr02,st_pct,23%,,,,,
player,201911030rav,rav,WormCh00,pos,DE,,,,,
player,201911030rav,rav,WormCh00,offense,0,,,,,
player,201911030rav,rav,WormCh00,off_pct,0%,,,,,
player,201911030rav,rav,WormCh00,defense,33,,,,,
player,201911030rav,rav,WormCh00,def_pct,49%,,,,,
player,201911030rav,rav,WormCh00,special_teams,14,,,,,
player,201911030rav,rav,WormCh00,st_pct,47%,,,,,
player,201911030rav,rav,BowsTy00,pos,LB,,,,,
player,201911030rav,rav,BowsTy00,offense,0,,,,,
player,201911030rav,rav,BowsTy00,off_pct,0%,,,,,
player,201911030rav,rav,BowsTy00,defense,28,,,,,
player,201911030rav,rav,BowsTy00,def_pct,42%,,,,,
player,201911030rav,rav,BowsTy00,special_teams,16,,,,,
player,201911030rav,rav,BowsTy00,st_pct,53%,,,,,
player,201911030rav,rav,OnwuPa00,pos,LB,,,,,
player,201911030rav,rav,OnwuPa00,offense,0,,,,,
player,201911030rav,rav,OnwuPa00,off_pct,0%,,,,,
player,201911030rav,rav,OnwuPa00,defense,28,,,,,
player,201911030rav,rav,OnwuPa00,def_pct,42%,,,,,
player,201911030rav,rav,OnwuPa00,special_teams,0,,,,,
player,201911030rav,rav,OnwuPa00,st_pct,0%,,,,,
player,201911030rav,rav,ByneJo00,pos,LB,,,,,
player,201911030rav,rav,ByneJo00,offense,0,,,,,
player,201911030rav,rav,ByneJo00,off_pct,0%,,,,,
player,201911030rav,rav,ByneJo00,defense,25,,,,,
player,201911030rav,rav,ByneJo00,def_pct,37%,,,,,
player,201911030rav,rav,ByneJo00,special_teams,0,,,,,
player,201911030rav,rav,ByneJo00,st_pct,0%,,,,,
