game,2019,6,20191013,201910130cle,sea,"Seattle Seahawks",32,cle,"Cleveland Browns",28
player,201910130cle,sea,WagnBo00,tackles_assists,0,,,,,
player,201910130cle,sea,WagnBo00,tackles_loss,1,,,,,
player,201910130cle,sea,WagnBo00,qb_hits,0,,,,,
player,201910130cle,sea,WagnBo00,fumbles_rec,0,,,,,
player,201910130cle,sea,WagnBo00,fumbles_rec_yds,0,,,,,
player,201910130cle,sea,WagnBo00,fumbles_rec_td,0,,,,,
player,201910130cle,sea,WagnBo00,fumbles_forced,0,,,,,
player,201910130cle,sea,GrifSh00,def_int,0,,,,,
player,201910130cle,sea,GrifSh00,def_int_yds,0,,,,,
player,201910130cle,sea,GrifSh00,def_int_td,0,,,,,
player,201910130cle,sea,GrifSh00,def_int_long,0,,,,,
player,201910130cle,sea,GrifSh00,pass_defended,2,,,,,
player,201910130cle,sea,GrifSh00,sacks,0.0,,,,,
player,201910130cle,sea,GrifSh00,tackles_combined,5,,,,,
player,201910130cle,sea,GrifSh00,tackles_solo,4,,,,,
player,201910130cle,sea,GrifSh00,tackles_assists,1,,,,,
player,201910130cle,sea,GrifSh00,tackles_loss,0,,,,,
player,201910130cle,sea,GrifSh00,qb_hits,0,,,,,
player,201910130cle,sea,GrifSh00,fumbles_rec,0,,,,,
player,201910130cle,sea,GrifSh00,fumbles_rec_yds,0,,,,,
player,201910130cle,sea,GrifSh00,fumbles_rec_td,0,,,,,
player,201910130cle,sea,GrifSh00,fumbles_forced,0,,,,,
player,201910130cle,sea,JeffQu00,def_int,0,,,,,
player,201910130cle,sea,JeffQu00,def_int_yds,0,,,,,
player,201910130cle,sea,JeffQu00,def_int_td,0,,,,,
player,201910130cle,sea,JeffQu00,def_int_long,0,,,,,
player,201910130cle,sea,JeffQu00,pass_defended,1,,,,,
player,201910130cle,sea,JeffQu00,sacks,0.0,,,,,
player,201910130cle,sea,JeffQu00,tackles_combined,4,,,,,
player,201910130cle,sea,JeffQu00,tackles_solo,3,,,,,
player,201910130cle,sea,JeffQu00,tackles_assists,1,,,,,
player,201910130cle,sea,JeffQu00,tackles_loss,0,,,,,
player,201910130cle,sea,JeffQu00,qb_hits,0,,,,,
player,201910130cle,sea,JeffQu00,fumbles_rec,0,,,,,
player,201910130cle,sea,JeffQu00,fumbles_rec_yds,0,,,,,
player,201910130cle,sea,JeffQu00,fumbles_rec_td,0,,,,,
player,201910130cle,sea,JeffQu00,fumbles_forced,0,,,,,
player,201910130cle,sea,ClowJa00,def_int,0,,,,,
player,201910130cle,sea,ClowJa00,def_int_yds,0,,,,,
player,201910130cle,sea,ClowJa00,def_int_td,0,,,,,
player,201910130cle,sea,ClowJa00,def_int_long,0,,,,,
player,201910130cle,sea,ClowJa00,pass_defended,0,,,,,
player,201910130cle,sea,ClowJa00,sacks,0.0,,,,,
player,201910130cle,sea,ClowJa00,tackles_combined,3,,,,,
player,201910130cle,sea,ClowJa00,tackles_solo,1,,,,,
player,201910130cle,sea,ClowJa00,tackles_assists,2,,,,,
player,201910130cle,sea,ClowJa00,tackles_loss,0,,,,,
player,201910130cle,sea,ClowJa00,qb_hits,0,,,,,
player,201910130cle,sea,ClowJa00,fumbles_rec,0,,,,,
player,201910130cle,sea,ClowJa00,fumbles_rec_yds,0,,,,,
player,201910130cle,sea,ClowJa00,fumbles_rec_td,0,,,,,
player,201910130cle,sea,ClowJa00,fumbles_forced,0,,,,,
player,201910130cle,sea,KendMy00,def_int,0,,,,,
player,201910130cle,sea,KendMy00,def_int_yds,0,,,,,
player,201910130cle,sea,KendMy00,def_int_td,0,,,,,
player,201910130cle,sea,KendMy00,def_int_long,0,,,,,
player,201910130cle,sea,KendMy00,pass_defended,1,,,,,
player,201910130cle,sea,KendMy00,sacks,0.0,,,,,
player,201910130cle,sea,KendMy00,tackles_combined,3,,,,,
player,201910130cle,sea,KendMy00,tackles_solo,1,,,,,
player,201910130cle,sea,KendMy00,tackles_assists,2,,,,,
player,201910130cle,sea,KendMy00,tackles_loss,0,,,,,
player,201910130cle,sea,KendMy00,qb_hits,0,,,,,
player,201910130cle,sea,KendMy00,fumbles_rec,0,,,,,
player,201910130cle,sea,KendMy00,fumbles_rec_yds,0,,,,,
player,201910130cle,sea,KendMy00,fumbles_rec_td,0,,,,,
player,201910130cle,sea,KendMy00,fumbles_forced,0,,,,,
player,201910130cle,sea,AnsaEz00,def_int,0,,,,,
player,201910130cle,sea,AnsaEz00,def_int_yds,0,,,,,
player,201910130cle,sea,AnsaEz00,def_int_td,0,,,,,
player,201910130cle,sea,AnsaEz00,def_int_long,0,,,,,
player,201910130cle,sea,AnsaEz00,pass_defended,0,,,,,
player,201910130cle,sea,AnsaEz00,sacks,0.0,,,,,
player,201910130cle,sea,AnsaEz00,tackles_combined,2,,,,,
player,201910130cle,sea,AnsaEz00,tackles_solo,2,,,,,
player,201910130cle,sea,AnsaEz00,tackles_assists,0,,,,,
player,201910130cle,sea,AnsaEz00,tackles_loss,0,,,,,
player,201910130cle,sea,AnsaEz00,qb_hits,0,,,,,
player,201910130cle,sea,AnsaEz00,fumbles_rec,1,,,,,
player,201910130cle,sea,AnsaEz00,fumbles_rec_yds,3,,,,,
player,201910130cle,sea,AnsaEz00,fumbles_rec_td,0,,,,,
player,201910130cle,sea,AnsaEz00,fumbles_forced,1,,,,,
player,201910130cle,sea,FordPo00,def_int,0,,,,,
player,201910130cle,sea,FordPo00,def_int_yds,0,,,,,
player,201910130cle,sea,FordPo00,def_int_td,0,,,,,
player,201910130cle,sea,FordPo00,def_int_long,0,,,,,
player,201910130cle,sea,FordPo00,pass_defended,0,,,,,
player,201910130cle,sea,FordPo00,sacks,0.0,,,,,
player,201910130cle,sea,FordPo00,tackles_combined,2,,,,,
player,201910130cle,sea,FordPo00,tackles_solo,1,,,,,
player,201910130cle,sea,FordPo00,tackles_assists,1,,,,,
player,201910130cle,sea,FordPo00,tackles_loss,0,,,,,
player,201910130cle,sea,FordPo00,qb_hits,0,,,,,
player,201910130cle,sea,FordPo00,fumbles_rec,0,,,,,
player,201910130cle,sea,FordPo00,fumbles_rec_yds,0,,,,,
player,201910130cle,sea,FordPo00,fumbles_rec_td,0,,,,,
player,201910130cle,sea,FordPo00,fumbles_forced,0,,,,,
player,201910130cle,sea,TaylJa01,def_int,0,,,,,
player,201910130cle,sea,TaylJa01,def_int_yds,0,,,,,
player,201910130cle,sea,TaylJa01,def_int_td,0,,,,,
player,201910130cle,sea,TaylJa01,def_int_long,0,,,,,
player,201910130cle,sea,TaylJa01,pass_defended,0,,,,,
player,201910130cle,sea,TaylJa01,sacks,0.0,,,,,
player,201910130cle,sea,TaylJa01,tackles_combined,2,,,,,
player,201910130cle,sea,TaylJa01,tackles_solo,1,,,,,
player,201910130cle,sea,TaylJa01,tackles_assists,1,,,,,
player,201910130cle,sea,TaylJa01,tackles_loss,0,,,,,
player,201910130cle,sea,TaylJa01,qb_hits,0,,,,,
player,201910130cle,sea,TaylJa01,fumbles_rec,0,,,,,
player,201910130cle,sea,TaylJa01,fumbles_rec_yds,0,,,,,
player,201910130cle,sea,TaylJa01,fumbles_rec_td,0,,,,,
player,201910130cle,sea,TaylJa01,fumbles_forced,0,,,,,
player,201910130cle,sea,WoodAl99,def_int,0,,,,,
player,201910130cle,sea,WoodAl99,def_int_yds,0,,,,,
player,201910130cle,sea,WoodAl99,def_int_td,0,,,,,
player,201910130cle,sea,WoodAl99,def_int_long,0,,,,,
player,201910130cle,sea,WoodAl99,pass_defended,0,,,,,
player,201910130cle,sea,WoodAl99,sacks,0.0,,,,,
player,201910130cle,sea,WoodAl99,tackles_combined,2,,,,,
player,201910130cle,sea,WoodAl99,tackles_solo,1,,,,,
player,201910130cle,sea,WoodAl99,tackles_assists,1,,,,,
player,201910130cle,sea,WoodAl99,tackles_loss,0,,,,,
player,201910130cle,sea,WoodAl99,qb_hits,0,,,,,
player,201910130cle,sea,WoodAl99,fumbles_rec,0,,,,,
player,201910130cle,sea,WoodAl99,fumbles_rec_yds,0,,,,,
player,201910130cle,sea,WoodAl99,fumbles_rec_td,0,,,,,
player,201910130cle,sea,WoodAl99,fumbles_forced,0,,,,,
player,201910130cle,sea,HillDe02,def_int,0,,,,,
player,201910130cle,sea,HillDe02,def_int_yds,0,,,,,
player,201910130cle,sea,HillDe02,def_int_td,0,,,,,
player,201910130cle,sea,HillDe02,def_int_long,0,,,,,
player,201910130cle,sea,HillDe02,pass_defended,0,,,,,
player,201910130cle,sea,HillDe02,sacks,0.0,,,,,
player,201910130cle,sea,HillDe02,tackles_combined,1,,,,,
player,201910130cle,sea,HillDe02,tackles_solo,1,,,,,
player,201910130cle,sea,HillDe02,tackles_assists,0,,,,,
player,201910130cle,sea,HillDe02,tackles_loss,0,,,,,
player,201910130cle,sea,HillDe02,qb_hits,0,,,,,
player,201910130cle,sea,HillDe02,fumbles_rec,0,,,,,
player,201910130cle,sea,HillDe02,fumbles_rec_yds,0,,,,,
player,201910130cle,sea,HillDe02,fumbles_rec_td,0,,,,,
player,201910130cle,sea,HillDe02,fumbles_forced,0,,,,,
player,201910130cle,sea,McDoBr01,def_int,0,,,,,
player,201910130cle,sea,McDoBr01,def_int_yds,0,,,,,
player,201910130cle,sea,McDoBr01,def_int_td,0,,,,,
player,201910130cle,sea,McDoBr01,def_int_long,0,,,,,
player,201910130cle,sea,McDoBr01,pass_defended,0,,,,,
player,201910130cle,sea,McDoBr01,sacks,0.0,,,,,
player,201910130cle,sea,McDoBr01,tackles_combined,1,,,,,
player,201910130cle,sea,McDoBr01,tackles_solo,1,,,,,
player,201910130cle,sea,McDoBr01,tackles_assists,0,,,,,
player,201910130cle,sea,McDoBr01,tackles_loss,0,,,,,
player,201910130cle,sea,McDoBr01,qb_hits,0,,,,,
player,201910130cle,sea,McDoBr01,fumbles_rec,0,,,,,
player,201910130cle,sea,McDoBr01,fumbles_rec_yds,0,,,,,
player,201910130cle,sea,McDoBr01,fumbles_rec_td,0,,,,,
player,201910130cle,sea,McDoBr01,fumbles_forced,0,,,,,
player,201910130cle,cle,GarrMy00,def_int,0,,,,,
player,201910130cle,cle,GarrMy00,def_int_yds,0,,,,,
player,201910130cle,cle,GarrMy00,def_int_td,0,,,,,
player,201910130cle,cle,GarrMy00,def_int_long,0,,,,,
player,201910130cle,cle,GarrMy00,pass_defended,0,,,,,
player,201910130cle,cle,GarrMy00,sacks,2.0,,,,,
player,201910130cle,cle,GarrMy00,tackles_combined,5,,,,,
player,201910130cle,cle,GarrMy00,tackles_solo,3,,,,,
player,201910130cle,cle,GarrMy00,tackles_assists,2,,,,,
player,201910130cle,cle,GarrMy00,tackles_loss,2,,,,,
player,201910130cle,cle,GarrMy00,qb_hits,3,,,,,
player,201910130cle,cle,GarrMy00,fumbles_rec,0,,,,,
player,201910130cle,cle,GarrMy00,fumbles_rec_yds,0,,,,,
player,201910130cle,cle,GarrMy00,fumbles_rec_td,0,,,,,
player,201910130cle,cle,GarrMy00,fumbles_forced,0,,,,,
player,201910130cle,cle,RandDa00,def_int,0,,,,,
player,201910130cle,cle,RandDa00,def_int_yds,0,,,,,
player,201910130cle,cle,RandDa00,def_int_td,0,,,,,
player,201910130cle,cle,RandDa00,def_int_long,0,,,,,
player,201910130cle,cle,RandDa00,pass_defended,0,,,,,
player,201910130cle,cle,RandDa00,sacks,1.0,,,,,
player,201910130cle,cle,RandDa00,tackles_combined,5,,,,,
player,201910130cle,cle,RandDa00,tackles_solo,4,,,,,
player,201910130cle,cle,RandDa00,tackles_assists,1,,,,,
player,201910130cle,cle,RandDa00,tackles_loss,1,,,,,
player,201910130cle,cle,RandDa00,qb_hits,1,,,,,
player,201910130cle,cle,RandDa00,fumbles_rec,0,,,,,
player,201910130cle,cle,RandDa00,fumbles_rec_yds,0,,,,,
player,201910130cle,cle,RandDa00,fumbles_rec_td,0,,,,,
player,201910130cle,cle,RandDa00,fumbles_forced,0,,,,,
player,201910130cle,cle,CarrTr00,def_int,0,,,,,
player,201910130cle,cle,CarrTr00,def_int_yds,0,,,,,
player,201910130cle,cle,CarrTr00,def_int_td,0,,,,,
player,201910130cle,cle,CarrTr00,def_int_long,0,,,,,
player,201910130cle,cle,CarrTr00,pass_defended,0,,,,,
player,201910130cle,cle,CarrTr00,sacks,0.0,,,,,
player,201910130cle,cle,CarrTr00,tackles_combined,10,,,,,
player,201910130cle,cle,CarrTr00,tackles_solo,9,,,,,
player,201910130cle,cle,CarrTr00,tackles_assists,1,,,,,
player,201910130cle,cle,CarrTr00,tackles_loss,3,,,,,
player,201910130cle,cle,CarrTr00,qb_hits,0,,,,,
player,201910130cle,cle,CarrTr00,fumbles_rec,0,,,,,
player,201910130cle,cle,CarrTr00,fumbles_rec_yds,0,,,,,
player,201910130cle,cle,CarrTr00,fumbles_rec_td,0,,,,,
player,201910130cle,cle,CarrTr00,fumbles_forced,0,,,,,
player,201910130cle,cle,WhitJe02,def_int,0,,,,,
player,201910130cle,cle,WhitJe02,def_int_yds,0,,,,,
player,201910130cle,cle,WhitJe02,def_int_td,0,,,,,
player,201910130cle,cle,WhitJe02,def_int_long,0,,,,,
player,201910130cle,cle,WhitJe02,pass_defended,0,,,,,
player,201910130cle,cle,WhitJe02,sacks,0.0,,,,,
player,201910130cle,cle,WhitJe02,tackles_combined,9,,,,,
player,201910130cle,cle,WhitJe02,tackles_solo,9,,,,,
player,201910130cle,cle,WhitJe02,tackles_assists,0,,,,,
player,201910130cle,cle,WhitJe02,tackles_loss,0,,,,,
player,201910130cle,cle,WhitJe02,qb_hits,0,,,,,
player,201910130cle,cle,WhitJe02,fumbles_rec,0,,,,,
player,201910130cle,cle,WhitJe02,fumbles_rec_yds,0,,,,,
player,201910130cle,cle,WhitJe02,fumbles_rec_td,0,,,,,
player,201910130cle,cle,WhitJe02,fumbles_forced,0,,,,,
player,201910130cle,cle,SchoJo00,def_int,0,,,,,
player,201910130cle,cle,SchoJo00,def_int_yds,0,,,,,
player,201910130cle,cle,SchoJo00,def_int_td,0,,,,,
player,201910130cle,cle,SchoJo00,def_int_long,0,,,,,
player,201910130cle,cle,SchoJo00,pass_defended,0,,,,,
player,201910130cle,cle,SchoJo00,sacks,0.0,,,,,
player,201910130cle,cle,SchoJo00,tackles_combined,8,,,,,
player,201910130cle,cle,SchoJo00,tackles_solo,5,,,,,
player,201910130cle,cle,SchoJo00,tackles_assists,3,,,,,
player,201910130cle,cle,SchoJo00,tackles_loss,0,,,,,
player,201910130cle,cle,SchoJo00,qb_hits,1,,,,,
player,201910130cle,cle,SchoJo00,fumbles_rec,0,,,,,
player,201910130cle,cle,SchoJo00,fumbles_rec_yds,0,,,,,
player,201910130cle,cle,SchoJo00,fumbles_rec_td,0,,,,,
player,201910130cle,cle,SchoJo00,fumbles_forced,0,,,,,
player,201910130cle,cle,MitcTe00,def_int,0,,,,,
player,201910130cle,cle,MitcTe00,def_int_yds,0,,,,,
player,201910130cle,cle,MitcTe00,def_int_td,0,,,,,
player,201910130cle,cle,MitcTe00,def_int_long,0,,,,,
player,201910130cle,cle,MitcTe00,pass_defended,0,,,,,
player,201910130cle,cle,MitcTe00,sacks,0.0,,,,,
player,201910130cle,cle,MitcTe00,tackles_combined,6,,,,,
player,201910130cle,cle,MitcTe00,tackles_solo,5,,,,,
player,201910130cle,cle,MitcTe00,tackles_assists,1,,,,,
player,201910130cle,cle,MitcTe00,tackles_loss,0,,,,,
player,201910130cle,cle,MitcTe00,qb_hits,0,,,,,
player,201910130cle,cle,MitcTe00,fumbles_rec,0,,,,,
player,201910130cle,cle,MitcTe00,fumbles_rec_yds,0,,,,,
player,201910130cle,cle,MitcTe00,fumbles_rec_td,0,,,,,
player,201910130cle,cle,MitcTe00,fumbles_forced,0,,,,,
player,201910130cle,cle,VernOl00,def_int,0,,,,,
player,201910130cle,cle,VernOl00,def_int_yds,0,,,,,
player,201910130cle,cle,VernOl00,def_int_td,0,,,,,
player,201910130cle,cle,VernOl00,def_int_long,0,,,,,
player,201910130cle,cle,VernOl00,pass_defended,0,,,,,
player,201910130cle,cle,VernOl00,sacks,0.0,,,,,
player,201910130cle,cle,VernOl00,tackles_combined,4,,,,,
player,201910130cle,cle,VernOl00,tackles_solo,4,,,,,
player,201910130cle,cle,VernOl00,tackles_assists,0,,,,,
player,201910130cle,cle,VernOl00,tackles_loss,0,,,,,
player,201910130cle,cle,VernOl00,qb_hits,0,,,,,
player,201910130cle,cle,VernOl00,fumbles_rec,0,,,,,
player,201910130cle,cle,VernOl00,fumbles_rec_yds,0,,,,,
player,201910130cle,cle,VernOl00,fumbles_rec_td,0,,,,,
player,201910130cle,cle,VernOl00,fumbles_forced,1,,,,,
player,201910130cle,cle,WilsMa03,def_int,0,,,,,
player,201910130cle,cle,WilsMa03,def_int_yds,0,,,,,
player,201910130cle,cle,WilsMa03,def_int_td,0,,,,,
player,201910130cle,cle,WilsMa03,def_int_long,0,,,,,
player,201910130cle,cle,WilsMa03,pass_defended,0,,,,,
player,201910130cle,cle,WilsMa03,sacks,0.0,,,,,
player,201910130cle,cle,WilsMa03,tackles_combined,4,,,,,
player,201910130cle,cle,WilsMa03,tackles_solo,3,,,,,
player,201910130cle,cle,WilsMa03,tackles_assists,1,,,,,
player,201910130cle,cle,WilsMa03,tackles_loss,0,,,,,
player,201910130cle,cle,WilsMa03,qb_hits,0,,,,,
player,201910130cle,cle,WilsMa03,fumbles_rec,0,,,,,
player,201910130cle,cle,WilsMa03,fumbles_rec_yds,0,,,,,
player,201910130cle,cle,WilsMa03,fumbles_rec_td,0,,,,,
player,201910130cle,cle,WilsMa03,fumbles_forced,0,,,,,
player,201910130cle,cle,BurnMo99,def_int,0,,,,,
player,201910130cle,cle,BurnMo99,def_int_yds,0,,,,,
player,201910130cle,cle,BurnMo99,def_int_td,0,,,,,
player,201910130cle,cle,BurnMo99,def_int_long,0,,,,,
player,201910130cle,cle,BurnMo99,pass_defended,0,,,,,
player,201910130cle,cle,BurnMo99,sacks,0.0,,,,,
player,201910130cle,cle,BurnMo99,tackles_combined,3,,,,,
player,201910130cle,cle,BurnMo99,tackles_solo,1,,,,,
player,201910130cle,cle,BurnMo99,tackles_assists,2,,,,,
player,201910130cle,cle,BurnMo99,tackles_loss,0,,,,,
player,201910130cle,cle,BurnMo99,qb_hits,0,,,,,
player,201910130cle,cle,BurnMo99,fumbles_rec,0,,,,,
player,201910130cle,cle,BurnMo99,fumbles_rec_yds,0,,,,,
player,201910130cle,cle,BurnMo99,fumbles_rec_td,0,,,,,
player,201910130cle,cle,BurnMo99,fumbles_forced,0,,,,,
player,201910130cle,cle,RichSh00,def_int,0,,,,,
player,201910130cle,cle,RichSh00,def_int_yds,0,,,,,
player,201910130cle,cle,RichSh00,def_int_td,0,,,,,
player,201910130cle,cle,RichSh00,def_int_long,0,,,,,
player,201910130cle,cle,RichSh00,pass_defended,0,,,,,
player,201910130cle,cle,RichSh00,sacks,0.0,,,,,
player,201910130cle,cle,RichSh00,tackles_combined,3,,,,,
player,201910130cle,cle,RichSh00,tackles_solo,3,,,,,
player,201910130cle,cle,RichSh00,tackles_assists,0,,,,,
player,201910130cle,cle,RichSh00,tackles_loss,0,,,,,
player,201910130cle,cle,RichSh00,qb_hits,0,,,,,
player,201910130cle,cle,RichSh00,fumbles_rec,0,,,,,
player,201910130cle,cle,RichSh00,fumbles_rec_yds,0,,,,,
player,201910130cle,cle,RichSh00,fumbles_rec_td,0,,,,,
player,201910130cle,cle,RichSh00,fumbles_forced,0,,,,,
player,201910130cle,cle,MurrEr00,def_int,0,,,,,
player,201910130cle,cle,MurrEr00,def_int_yds,0,,,,,
player,201910130cle,cle,MurrEr00,def_int_td,0,,,,,
player,201910130cle,cle,MurrEr00,def_int_long,0,,,,,
player,201910130cle,cle,MurrEr00,pass_defended,0,,,,,
player,201910130cle,cle,MurrEr00,sacks,0.0,,,,,
player,201910130cle,cle,MurrEr00,tackles_combined,2,,,,,
player,201910130cle,cle,MurrEr00,tackles_solo,2,,,,,
player,201910130cle,cle,MurrEr00,tackles_assists,0,,,,,
player,201910130cle,cle,MurrEr00,tackles_loss,0,,,,,
player,201910130cle,cle,MurrEr00,qb_hits,0,,,,,
player,201910130cle,cle,MurrEr00,fumbles_rec,0,,,,,
player,201910130cle,cle,MurrEr00,fumbles_rec_yds,0,,,,,
player,201910130cle,cle,MurrEr00,fumbles_rec_td,0,,,,,
player,201910130cle,cle,MurrEr00,fumbles_forced,0,,,,,
player,201910130cle,cle,EkuaDa00,def_int,0,,,,,
player,201910130cle,cle,EkuaDa00,def_int_yds,0,,,,,
player,201910130cle,cle,EkuaDa00,def_int_td,0,,,,,
player,201910130cle,cle,EkuaDa00,def_int_long,0,,,,,
player,201910130cle,cle,EkuaDa00,pass_defended,0,,,,,
player,201910130cle,cle,EkuaDa00,sacks,0.0,,,,,
player,201910130cle,cle,EkuaDa00,tackles_combined,1,,,,,
player,201910130cle,cle,EkuaDa00,tackles_solo,1,,,,,
player,201910130cle,cle,EkuaDa00,tackles_assists,0,,,,,
player,201910130cle,cle,EkuaDa00,tackles_loss,0,,,,,
player,201910130cle,cle,EkuaDa00,qb_hits,0,,,,,
player,201910130cle,cle,EkuaDa00,fumbles_rec,0,,,,,
player,201910130cle,cle,EkuaDa00,fumbles_rec_yds,0,,,,,
player,201910130cle,cle,EkuaDa00,fumbles_rec_td,0,,,,,
player,201910130cle,cle,EkuaDa00,fumbles_forced,0,,,,,
player,201910130cle,cle,LawrDe02,def_int,0,,,,,
player,201910130cle,cle,LawrDe02,def_int_yds,0,,,,,
player,201910130cle,cle,LawrDe02,def_int_td,0,,,,,
player,201910130cle,cle,LawrDe02,def_int_long,0,,,,,
player,201910130cle,cle,LawrDe02,pass_defended,0,,,,,
player,201910130cle,cle,LawrDe02,sacks,0.0,,,,,
player,201910130cle,cle,LawrDe02,tackles_combined,1,,,,,
player,201910130cle,cle,LawrDe02,tackles_solo,0,,,,,
player,201910130cle,cle,LawrDe02,tackles_assists,1,,,,,
player,201910130cle,cle,LawrDe02,tackles_loss,0,,,,,
player,201910130cle,cle,LawrDe02,qb_hits,0,,,,,
player,201910130cle,cle,LawrDe02,fumbles_rec,1,,,,,
player,201910130cle,cle,LawrDe02,fumbles_rec_yds,0,,,,,
player,201910130cle,cle,LawrDe02,fumbles_rec_td,0,,,,,
player,201910130cle,cle,LawrDe02,fumbles_forced,0,,,,,
player,201910130cle,cle,OgunLa00,def_int,0,,,,,
player,201910130cle,cle,OgunLa00,def_int_yds,0,,,,,
player,201910130cle,cle,OgunLa00,def_int_td,0,,,,,
player,201910130cle,cle,OgunLa00,def_int_long,0,,,,,
player,201910130cle,cle,OgunLa00,pass_defended,0,,,,,
player,201910130cle,cle,OgunLa00,sacks,0.0,,,,,
player,201910130cle,cle,OgunLa00,tackles_combined,1,,,,,
player,201910130cle,cle,OgunLa00,tackles_solo,1,,,,,
player,201910130cle,cle,OgunLa00,tackles_assists,0,,,,,
player,201910130cle,cle,OgunLa00,tackles_loss,0,,,,,
player,201910130cle,cle,OgunLa00,qb_hits,1,,,,,
player,201910130cle,cle,OgunLa00,fumbles_rec,0,,,,,
player,201910130cle,cle,OgunLa00,fumbles_rec_yds,0,,,,,
player,201910130cle,cle,OgunLa00,fumbles_rec_td,0,,,,,
player,201910130cle,cle,OgunLa00,fumbles_forced,0,,,,,
player,201910130cle,sea,LockTy00,kick_ret,1,,,,,
player,201910130cle,sea,LockTy00,kick_ret_yds,21,,,,,
player,201910130cle,sea,LockTy00,kick_ret_yds_per_ret,21.0,,,,,
player,201910130cle,sea,LockTy00,kick_ret_td,0,,,,,
player,201910130cle,sea,LockTy00,kick_ret_long,21,,,,,
player,201910130cle,sea,LockTy00,punt_ret,0,,,,,
player,201910130cle,sea,LockTy00,punt_ret_yds,0,,,,,
player,201910130cle,sea,LockTy00,punt_ret_yds_per_ret,,,,,,
player,201910130cle,sea,LockTy00,punt_ret_td,0,,,,,
player,201910130cle,sea,LockTy00,punt_ret_long,0,,,,,
player,201910130cle,cle,LandJa00,kick_ret,0,,,,,
player,201910130cle,cle,LandJa00,kick_ret_yds,0,,,,,
player,201910130cle,cle,LandJa00,kick_ret_yds_per_ret,,,,,,
player,201910130cle,cle,LandJa00,kick_ret_td,0,,,,,
player,201910130cle,cle,LandJa00,kick_ret_long,0,,,,,
player,201910130cle,cle,LandJa00,punt_ret,1,,,,,
player,201910130cle,cle,LandJa00,punt_ret_yds,5,,,,,
player,201910130cle,cle,LandJa00,punt_ret_yds_per_ret,5.0,,,,,
player,201910130cle,cle,LandJa00,punt_ret_td,0,,,,,
player,201910130cle,cle,LandJa00,punt_ret_long,5,,,,,
player,201910130cle,cle,HillDo00,kick_ret,2,,,,,
player,201910130cle,cle,HillDo00,kick_ret_yds,102,,,,,
player,201910130cle,cle,HillDo00,kick_ret_yds_per_ret,51.0,,,,,
player,201910130cle,cle,HillDo00,kick_ret_td,0,,,,,
player,201910130cle,cle,HillDo00,kick_ret_long,74,,,,,
player,201910130cle,cle,HillDo00,punt_ret,0,,,,,
player,201910130cle,cle,HillDo00,punt_ret_yds,0,,,,,
player,201910130cle,cle,HillDo00,punt_ret_yds_per_ret,,,,,,
player,201910130cle,cle,HillDo00,punt_ret_td,0,,,,,
player,201910130cle,cle,HillDo00,punt_ret_long,0,,,,,
player,201910130cle,sea,MyerJa00,xpm,2,,,,,
player,201910130cle,sea,MyerJa00,xpa,3,,,,,
player,201910130cle,sea,MyerJa00,fgm,2,,,,,
player,201910130cle,sea,MyerJa00,fga,2,,,,,
player,201910130cle,sea,MyerJa00,punt,0,,,,,
player,201910130cle,sea,MyerJa00,punt_yds,0,,,,,
player,201910130cle,sea,MyerJa00,punt_yds_per_punt,,,,,,
player,201910130cle,sea,MyerJa00,punt_long,0,,,,,
player,201910130cle,sea,DickMi00,xpm,,,,,,
player,201910130cle,sea,DickMi00,xpa,,,,,,
player,201910130cle,sea,DickMi00,fgm,,,,,,
player,201910130cle,sea,DickMi00,fga,,,,,,
player,201910130cle,sea,DickMi00,punt,4,,,,,
player,201910130cle,sea,DickMi00,punt_yds,156,,,,,
player,201910130cle,sea,DickMi00,punt_yds_per_punt,39.0,,,,,
player,201910130cle,sea,DickMi00,punt_long,54,,,,,
player,201910130cle,cle,SeibAu00,xpm,2,,,,,
player,201910130cle,cle,SeibAu00,xpa,3,,,,,
player,201910130cle,cle,SeibAu00,fgm,,,,,,
player,201910130cle,cle,SeibAu00,fga,,,,,,
player,201910130cle,cle,SeibAu00,punt,0,,,,,
player,201910130cle,cle,SeibAu00,punt_yds,0,,,,,
player,201910130cle,cle,SeibAu00,punt_yds_per_punt,,,,,,
player,201910130cle,cle,SeibAu00,punt_long,0,,,,,
player,201910130cle,cle,GillJa00,xpm,,,,,,
player,201910130cle,cle,GillJa00,xpa,,,,,,
player,201910130cle,cle,GillJa00,fgm,,,,,,
player,201910130cle,cle,GillJa00,fga,,,,,,
player,201910130cle,cle,GillJa00,punt,1,,,,,
player,201910130cle,cle,GillJa00,punt_yds,61,,,,,
player,201910130cle,cle,GillJa00,punt_yds_per_punt,61.0,,,,,
player,201910130cle,cle,GillJa00,punt_long,61,,,,,
player,201910130cle,cle,RobiGr01,pos,T,,,,,
player,201910130cle,cle,RobiGr01,offense,69,,,,,
player,201910130cle,cle,RobiGr01,off_pct,100%,,,,,
player,201910130cle,cle,RobiGr01,defense,0,,,,,
player,201910130cle,cle,RobiGr01,def_pct,0%,,,,,
player,201910130cle,cle,RobiGr01,special_teams,3,,,,,
player,201910130cle,cle,RobiGr01,st_pct,12%,,,,,
player,201910130cle,cle,BitoJo00,pos,G,,,,,
player,201910130cle,cle,BitoJo00,offense,69,,,,,
player,201910130cle,cle,BitoJo00,off_pct,100%,,,,,
