game,2019,4,20190929,201909290atl,oti,"Tennessee Titans",24,atl,"Atlanta Falcons",10
player,201909290atl,atl,SmitKe03,st_pct,35%,,,,,
player,201909290atl,atl,SambTy00,pos,T,,,,,
player,201909290atl,atl,SambTy00,offense,9,,,,,
player,201909290atl,atl,SambTy00,off_pct,11%,,,,,
player,201909290atl,atl,SambTy00,defense,0,,,,,
player,201909290atl,atl,SambTy00,def_pct,0%,,,,,
player,201909290atl,atl,SambTy00,special_teams,2,,,,,
player,201909290atl,atl,SambTy00,st_pct,9%,,,,,
player,201909290atl,atl,GrahJa01,pos,TE,,,,,
player,201909290atl,atl,GrahJa01,offense,2,,,,,
player,201909290atl,atl,GrahJa01,off_pct,3%,,,,,
player,201909290atl,atl,GrahJa01,defense,0,,,,,
player,201909290atl,atl,GrahJa01,def_pct,0%,,,,,
player,201909290atl,atl,GrahJa01,special_teams,15,,,,,
player,201909290atl,atl,GrahJa01,st_pct,65%,,,,,
player,201909290atl,atl,AlleRi00,pos,SS,,,,,
player,201909290atl,atl,AlleRi00,offense,0,,,,,
player,201909290atl,atl,AlleRi00,off_pct,0%,,,,,
player,201909290atl,atl,AlleRi00,defense,62,,,,,
player,201909290atl,atl,AlleRi00,def_pct,100%,,,,,
player,201909290atl,atl,AlleRi00,special_teams,0,,,,,
player,201909290atl,atl,AlleRi00,st_pct,0%,,,,,
player,201909290atl,atl,TrufDe00,pos,CB,,,,,
player,201909290atl,atl,TrufDe00,offense,0,,,,,
player,201909290atl,atl,TrufDe00,off_pct,0%,,,,,
player,201909290atl,atl,TrufDe00,defense,62,,,,,
player,201909290atl,atl,TrufDe00,def_pct,100%,,,,,
player,201909290atl,atl,TrufDe00,special_teams,0,,,,,
player,201909290atl,atl,TrufDe00,st_pct,0%,,,,,
player,201909290atl,atl,OlivIs00,pos,CB,,,,,
player,201909290atl,atl,OlivIs00,offense,0,,,,,
player,201909290atl,atl,OlivIs00,off_pct,0%,,,,,
player,201909290atl,atl,OlivIs00,defense,62,,,,,
player,201909290atl,atl,OlivIs00,def_pct,100%,,,,,
player,201909290atl,atl,OlivIs00,special_teams,0,,,,,
player,201909290atl,atl,OlivIs00,st_pct,0%,,,,,
player,201909290atl,atl,JoneDe01,pos,LB,,,,,
player,201909290atl,atl,JoneDe01,offense,0,,,,,
player,201909290atl,atl,JoneDe01,off_pct,0%,,,,,
player,201909290atl,atl,JoneDe01,defense,57,,,,,
player,201909290atl,atl,JoneDe01,def_pct,92%,,,,,
player,201909290atl,atl,JoneDe01,special_teams,4,,,,,
player,201909290atl,atl,JoneDe01,st_pct,17%,,,,,
player,201909290atl,atl,CampDe00,pos,LB,,,,,
player,201909290atl,atl,CampDe00,offense,0,,,,,
player,201909290atl,atl,CampDe00,off_pct,0%,,,,,
player,201909290atl,atl,CampDe00,defense,56,,,,,
player,201909290atl,atl,CampDe00,def_pct,90%,,,,,
player,201909290atl,atl,CampDe00,special_teams,4,,,,,
player,201909290atl,atl,CampDe00,st_pct,17%,,,,,
player,201909290atl,atl,JarrGr00,pos,DT,,,,,
player,201909290atl,atl,JarrGr00,offense,0,,,,,
player,201909290atl,atl,JarrGr00,off_pct,0%,,,,,
player,201909290atl,atl,JarrGr00,defense,52,,,,,
player,201909290atl,atl,JarrGr00,def_pct,84%,,,,,
player,201909290atl,atl,JarrGr00,special_teams,4,,,,,
player,201909290atl,atl,JarrGr00,st_pct,17%,,,,,
player,201909290atl,atl,McKiTa00,pos,DE,,,,,
player,201909290atl,atl,McKiTa00,offense,0,,,,,
player,201909290atl,atl,McKiTa00,off_pct,0%,,,,,
player,201909290atl,atl,McKiTa00,defense,52,,,,,
player,201909290atl,atl,McKiTa00,def_pct,84%,,,,,
player,201909290atl,atl,McKiTa00,special_teams,0,,,,,
player,201909290atl,atl,McKiTa00,st_pct,0%,,,,,
player,201909290atl,atl,BeasVi00,pos,LB,,,,,
player,201909290atl,atl,BeasVi00,offense,0,,,,,
player,201909290atl,atl,BeasVi00,off_pct,0%,,,,,
player,201909290atl,atl,BeasVi00,defense,51,,,,,
player,201909290atl,atl,BeasVi00,def_pct,82%,,,,,
player,201909290atl,atl,BeasVi00,special_teams,0,,,,,
player,201909290atl,atl,BeasVi00,st_pct,0%,,,,,
player,201909290atl,atl,DaviTy01,pos,DT,,,,,
player,201909290atl,atl,DaviTy01,offense,0,,,,,
player,201909290atl,atl,DaviTy01,off_pct,0%,,,,,
player,201909290atl,atl,DaviTy01,defense,46,,,,,
player,201909290atl,atl,DaviTy01,def_pct,74%,,,,,
player,201909290atl,atl,DaviTy01,special_teams,7,,,,,
player,201909290atl,atl,DaviTy01,st_pct,31%,,,,,
player,201909290atl,atl,BailAl00,pos,DE,,,,,
player,201909290atl,atl,BailAl00,offense,0,,,,,
player,201909290atl,atl,BailAl00,off_pct,0%,,,,,
player,201909290atl,atl,BailAl00,defense,46,,,,,
player,201909290atl,atl,BailAl00,def_pct,74%,,,,,
player,201909290atl,atl,BailAl00,special_teams,4,,,,,
player,201909290atl,atl,BailAl00,st_pct,17%,,,,,
player,201909290atl,atl,IshmKe00,pos,SS,,,,,
player,201909290atl,atl,IshmKe00,offense,0,,,,,
player,201909290atl,atl,IshmKe00,off_pct,0%,,,,,
player,201909290atl,atl,IshmKe00,defense,39,,,,,
player,201909290atl,atl,IshmKe00,def_pct,63%,,,,,
player,201909290atl,atl,IshmKe00,special_teams,7,,,,,
player,201909290atl,atl,IshmKe00,st_pct,31%,,,,,
player,201909290atl,atl,KazeDa00,pos,SS,,,,,
player,201909290atl,atl,KazeDa00,offense,0,,,,,
player,201909290atl,atl,KazeDa00,off_pct,0%,,,,,
player,201909290atl,atl,KazeDa00,defense,30,,,,,
player,201909290atl,atl,KazeDa00,def_pct,48%,,,,,
player,201909290atl,atl,KazeDa00,special_teams,5,,,,,
player,201909290atl,atl,KazeDa00,st_pct,22%,,,,,
player,201909290atl,atl,CrawJa00,pos,DT,,,,,
player,201909290atl,atl,CrawJa00,offense,0,,,,,
player,201909290atl,atl,CrawJa00,off_pct,0%,,,,,
player,201909290atl,atl,CrawJa00,defense,19,,,,,
player,201909290atl,atl,CrawJa00,def_pct,31%,,,,,
player,201909290atl,atl,CrawJa00,special_teams,5,,,,,
player,201909290atl,atl,CrawJa00,st_pct,22%,,,,,
player,201909290atl,atl,ClayAd00,pos,DE,,,,,
player,201909290atl,atl,ClayAd00,offense,0,,,,,
player,201909290atl,atl,ClayAd00,off_pct,0%,,,,,
player,201909290atl,atl,ClayAd00,defense,16,,,,,
player,201909290atl,atl,ClayAd00,def_pct,26%,,,,,
player,201909290atl,atl,ClayAd00,special_teams,0,,,,,
player,201909290atl,atl,ClayAd00,st_pct,0%,,,,,
player,201909290atl,atl,ComiJo00,pos,DE,,,,,
player,201909290atl,atl,ComiJo00,offense,0,,,,,
player,201909290atl,atl,ComiJo00,off_pct,0%,,,,,
player,201909290atl,atl,ComiJo00,defense,12,,,,,
player,201909290atl,atl,ComiJo00,def_pct,19%,,,,,
player,201909290atl,atl,ComiJo00,special_teams,1,,,,,
player,201909290atl,atl,ComiJo00,st_pct,4%,,,,,
player,201909290atl,atl,OluoFo00,pos,LB,,,,,
player,201909290atl,atl,OluoFo00,offense,0,,,,,
player,201909290atl,atl,OluoFo00,off_pct,0%,,,,,
player,201909290atl,atl,OluoFo00,defense,10,,,,,
player,201909290atl,atl,OluoFo00,def_pct,16%,,,,,
player,201909290atl,atl,OluoFo00,special_teams,16,,,,,
player,201909290atl,atl,OluoFo00,st_pct,70%,,,,,
player,201909290atl,atl,ShefKe00,pos,CB,,,,,
player,201909290atl,atl,ShefKe00,offense,0,,,,,
player,201909290atl,atl,ShefKe00,off_pct,0%,,,,,
player,201909290atl,atl,ShefKe00,defense,9,,,,,
player,201909290atl,atl,ShefKe00,def_pct,15%,,,,,
player,201909290atl,atl,ShefKe00,special_teams,20,,,,,
player,201909290atl,atl,ShefKe00,st_pct,87%,,,,,
player,201909290atl,atl,WrehBl00,pos,CB,,,,,
player,201909290atl,atl,WrehBl00,offense,0,,,,,
player,201909290atl,atl,WrehBl00,off_pct,0%,,,,,
player,201909290atl,atl,WrehBl00,defense,1,,,,,
player,201909290atl,atl,WrehBl00,def_pct,2%,,,,,
player,201909290atl,atl,WrehBl00,special_teams,5,,,,,
player,201909290atl,atl,WrehBl00,st_pct,22%,,,,,
player,201909290atl,atl,RileDu00,pos,LB,,,,,
player,201909290atl,atl,RileDu00,offense,0,,,,,
player,201909290atl,atl,RileDu00,off_pct,0%,,,,,
player,201909290atl,atl,RileDu00,defense,0,,,,,
player,201909290atl,atl,RileDu00,def_pct,0%,,,,,
player,201909290atl,atl,RileDu00,special_teams,20,,,,,
player,201909290atl,atl,RileDu00,st_pct,87%,,,,,
player,201909290atl,atl,NeasSh00,pos,SS,,,,,
player,201909290atl,atl,NeasSh00,offense,0,,,,,
player,201909290atl,atl,NeasSh00,off_pct,0%,,,,,
player,201909290atl,atl,NeasSh00,defense,0,,,,,
player,201909290atl,atl,NeasSh00,def_pct,0%,,,,,
player,201909290atl,atl,NeasSh00,special_teams,20,,,,,
player,201909290atl,atl,NeasSh00,st_pct,87%,,,,,
player,201909290atl,atl,GracJe00,pos,LB,,,,,
player,201909290atl,atl,GracJe00,offense,0,,,,,
player,201909290atl,atl,GracJe00,off_pct,0%,,,,,
player,201909290atl,atl,GracJe00,defense,0,,,,,
player,201909290atl,atl,GracJe00,def_pct,0%,,,,,
player,201909290atl,atl,GracJe00,special_teams,15,,,,,
player,201909290atl,atl,GracJe00,st_pct,65%,,,,,
player,201909290atl,atl,HillBr02,pos,RB,,,,,
player,201909290atl,atl,HillBr02,offense,0,,,,,
player,201909290atl,atl,HillBr02,off_pct,0%,,,,,
player,201909290atl,atl,HillBr02,defense,0,,,,,
player,201909290atl,atl,HillBr02,def_pct,0%,,,,,
player,201909290atl,atl,HillBr02,special_teams,13,,,,,
player,201909290atl,atl,HillBr02,st_pct,57%,,,,,
player,201909290atl,atl,BoshMa00,pos,P,,,,,
player,201909290atl,atl,BoshMa00,offense,0,,,,,
player,201909290atl,atl,BoshMa00,off_pct,0%,,,,,
player,201909290atl,atl,BoshMa00,defense,0,,,,,
player,201909290atl,atl,BoshMa00,def_pct,0%,,,,,
player,201909290atl,atl,BoshMa00,special_teams,9,,,,,
player,201909290atl,atl,BoshMa00,st_pct,39%,,,,,
player,201909290atl,atl,HarrJo02,pos,LS,,,,,
player,201909290atl,atl,HarrJo02,offense,0,,,,,
player,201909290atl,atl,HarrJo02,off_pct,0%,,,,,
player,201909290atl,atl,HarrJo02,defense,0,,,,,
player,201909290atl,atl,HarrJo02,def_pct,0%,,,,,
player,201909290atl,atl,HarrJo02,special_teams,6,,,,,
player,201909290atl,atl,HarrJo02,st_pct,26%,,,,,
player,201909290atl,atl,bryanmat01,pos,K,,,,,
player,201909290atl,atl,bryanmat01,offense,0,,,,,
player,201909290atl,atl,bryanmat01,off_pct,0%,,,,,
player,201909290atl,atl,bryanmat01,defense,0,,,,,
player,201909290atl,atl,bryanmat01,def_pct,0%,,,,,
player,201909290atl,atl,bryanmat01,special_teams,3,,,,,
player,201909290atl,atl,bryanmat01,st_pct,13%,,,,,
player,201909290atl,oti,KellDe00,pos,T,,,,,
player,201909290atl,oti,KellDe00,offense,62,,,,,
player,201909290atl,oti,KellDe00,off_pct,100%,,,,,
player,201909290atl,oti,KellDe00,defense,0,,,,,
player,201909290atl,oti,KellDe00,def_pct,0%,,,,,
player,201909290atl,oti,KellDe00,special_teams,4,,,,,
player,201909290atl,oti,KellDe00,st_pct,17%,,,,,
player,201909290atl,oti,ConkJa00,pos,T,,,,,
player,201909290atl,oti,ConkJa00,offense,62,,,,,
player,201909290atl,oti,ConkJa00,off_pct,100%,,,,,
player,201909290atl,oti,ConkJa00,defense,0,,,,,
player,201909290atl,oti,ConkJa00,def_pct,0%,,,,,
player,201909290atl,oti,ConkJa00,special_teams,4,,,,,
player,201909290atl,oti,ConkJa00,st_pct,17%,,,,,
player,201909290atl,oti,SaffRo20,pos,G,,,,,
player,201909290atl,oti,SaffRo20,offense,62,,,,,
player,201909290atl,oti,SaffRo20,off_pct,100%,,,,,
player,201909290atl,oti,SaffRo20,defense,0,,,,,
player,201909290atl,oti,SaffRo20,def_pct,0%,,,,,
player,201909290atl,oti,SaffRo20,special_teams,4,,,,,
player,201909290atl,oti,SaffRo20,st_pct,17%,,,,,
player,201909290atl,oti,MariMa01,pos,QB,,,,,
player,201909290atl,oti,MariMa01,offense,62,,,,,
player,201909290atl,oti,MariMa01,off_pct,100%,,,,,
player,201909290atl,oti,MariMa01,defense,0,,,,,
player,201909290atl,oti,MariMa01,def_pct,0%,,,,,
player,201909290atl,oti,MariMa01,special_teams,0,,,,,
player,201909290atl,oti,MariMa01,st_pct,0%,,,,,
player,201909290atl,oti,JoneBe01,pos,C,,,,,
player,201909290atl,oti,JoneBe01,offense,62,,,,,
player,201909290atl,oti,JoneBe01,off_pct,100%,,,,,
player,201909290atl,oti,JoneBe01,defense,0,,,,,
player,201909290atl,oti,JoneBe01,def_pct,0%,,,,,
player,201909290atl,oti,JoneBe01,special_teams,0,,,,,
player,201909290atl,oti,JoneBe01,st_pct,0%,,,,,
player,201909290atl,oti,DaviCo03,pos,WR,,,,,
player,201909290atl,oti,DaviCo03,offense,54,,,,,
player,201909290atl,oti,DaviCo03,off_pct,87%,,,,,
player,201909290atl,oti,DaviCo03,defense,0,,,,,
player,201909290atl,oti,DaviCo03,def_pct,0%,,,,,
player,201909290atl,oti,DaviCo03,special_teams,0,,,,,
player,201909290atl,oti,DaviCo03,st_pct,0%,,,,,
player,201909290atl,oti,HenrDe00,pos,RB,,,,,
player,201909290atl,oti,HenrDe00,offense,47,,,,,
player,201909290atl,oti,HenrDe00,off_pct,76%,,,,,
player,201909290atl,oti,HenrDe00,defense,0,,,,,
player,201909290atl,oti,HenrDe00,def_pct,0%,,,,,
player,201909290atl,oti,HenrDe00,special_teams,0,,,,,
player,201909290atl,oti,HenrDe00,st_pct,0%,,,,,
player,201909290atl,oti,SmitJo01,pos,TE,,,,,
player,201909290atl,oti,SmitJo01,offense,42,,,,,
player,201909290atl,oti,SmitJo01,off_pct,68%,,,,,
player,201909290atl,oti,SmitJo01,defense,0,,,,,
player,201909290atl,oti,SmitJo01,def_pct,0%,,,,,
player,201909290atl,oti,SmitJo01,special_teams,3,,,,,
player,201909290atl,oti,SmitJo01,st_pct,13%,,,,,
player,201909290atl,oti,DaviNa01,pos,G,,,,,
player,201909290atl,oti,DaviNa01,offense,39,,,,,
player,201909290atl,oti,DaviNa01,off_pct,63%,,,,,
player,201909290atl,oti,DaviNa01,defense,0,,,,,
player,201909290atl,oti,DaviNa01,def_pct,0%,,,,,
player,201909290atl,oti,DaviNa01,special_teams,4,,,,,
player,201909290atl,oti,DaviNa01,st_pct,17%,,,,,
player,201909290atl,oti,SharTa00,pos,WR,,,,,
player,201909290atl,oti,SharTa00,offense,38,,,,,
player,201909290atl,oti,SharTa00,off_pct,61%,,,,,
player,201909290atl,oti,SharTa00,defense,0,,,,,
player,201909290atl,oti,SharTa00,def_pct,0%,,,,,
player,201909290atl,oti,SharTa00,special_teams,0,,,,,
player,201909290atl,oti,SharTa00,st_pct,0%,,,,,
player,201909290atl,oti,PruiMy00,pos,TE,,,,,
player,201909290atl,oti,PruiMy00,offense,37,,,,,
player,201909290atl,oti,PruiMy00,off_pct,60%,,,,,
player,201909290atl,oti,PruiMy00,defense,0,,,,,
player,201909290atl,oti,PruiMy00,def_pct,0%,,,,,
player,201909290atl,oti,PruiMy00,special_teams,6,,,,,
player,201909290atl,oti,PruiMy00,st_pct,26%,,,,,
player,201909290atl,oti,BrowAJ00,pos,WR,,,,,
player,201909290atl,oti,BrowAJ00,offense,26,,,,,
player,201909290atl,oti,BrowAJ00,off_pct,42%,,,,,
player,201909290atl,oti,BrowAJ00,defense,0,,,,,
player,201909290atl,oti,BrowAJ00,def_pct,0%,,,,,
player,201909290atl,oti,BrowAJ00,special_teams,0,,,,,
player,201909290atl,oti,BrowAJ00,st_pct,0%,,,,,
player,201909290atl,oti,HumpAd00,pos,WR,,,,,
player,201909290atl,oti,HumpAd00,offense,25,,,,,
player,201909290atl,oti,HumpAd00,off_pct,40%,,,,,
player,201909290atl,oti,HumpAd00,defense,0,,,,,
player,201909290atl,oti,HumpAd00,def_pct,0%,,,,,
player,201909290atl,oti,HumpAd00,special_teams,3,,,,,
player,201909290atl,oti,HumpAd00,st_pct,13%,,,,,
player,201909290atl,oti,DougJa00,pos,G,,,,,
player,201909290atl,oti,DougJa00,offense,23,,,,,
player,201909290atl,oti,DougJa00,off_pct,37%,,,,,
player,201909290atl,oti,DougJa00,defense,0,,,,,
player,201909290atl,oti,DougJa00,def_pct,0%,,,,,
player,201909290atl,oti,DougJa00,special_teams,4,,,,,
player,201909290atl,oti,DougJa00,st_pct,17%,,,,,
player,201909290atl,oti,WalkHu00,pos,TE,,,,,
player,201909290atl,oti,WalkHu00,offense,19,,,,,
player,201909290atl,oti,WalkHu00,off_pct,31%,,,,,
player,201909290atl,oti,WalkHu00,defense,0,,,,,
player,201909290atl,oti,WalkHu00,def_pct,0%,,,,,
player,201909290atl,oti,WalkHu00,special_teams,0,,,,,
player,201909290atl,oti,WalkHu00,st_pct,0%,,,,,
player,201909290atl,oti,LewiDi00,pos,RB,,,,,
player,201909290atl,oti,LewiDi00,offense,17,,,,,
player,201909290atl,oti,LewiDi00,off_pct,27%,,,,,
player,201909290atl,oti,LewiDi00,defense,0,,,,,
player,201909290atl,oti,LewiDi00,def_pct,0%,,,,,
player,201909290atl,oti,LewiDi00,special_teams,0,,,,,
player,201909290atl,oti,LewiDi00,st_pct,0%,,,,,
player,201909290atl,oti,JennDa00,pos,WR,,,,,
player,201909290atl,oti,JennDa00,offense,4,,,,,
player,201909290atl,oti,JennDa00,off_pct,6%,,,,,
player,201909290atl,oti,JennDa00,defense,0,,,,,
player,201909290atl,oti,JennDa00,def_pct,0%,,,,,
player,201909290atl,oti,JennDa00,special_teams,11,,,,,
player,201909290atl,oti,JennDa00,st_pct,48%,,,,,
player,201909290atl,oti,QuesDa00,pos,G,,,,,
player,201909290atl,oti,QuesDa00,offense,1,,,,,
player,201909290atl,oti,QuesDa00,off_pct,2%,,,,,
player,201909290atl,oti,QuesDa00,defense,0,,,,,
player,201909290atl,oti,QuesDa00,def_pct,0%,,,,,
player,201909290atl,oti,QuesDa00,special_teams,4,,,,,
player,201909290atl,oti,QuesDa00,st_pct,17%,,,,,
player,201909290atl,oti,ByarKe01,pos,FS,,,,,
player,201909290atl,oti,ByarKe01,offense,0,,,,,
player,201909290atl,oti,ByarKe01,off_pct,0%,,,,,
player,201909290atl,oti,ByarKe01,defense,79,,,,,
player,201909290atl,oti,ByarKe01,def_pct,100%,,,,,
player,201909290atl,oti,ByarKe01,special_teams,5,,,,,
player,201909290atl,oti,ByarKe01,st_pct,22%,,,,,
player,201909290atl,oti,ButlMa01,pos,CB,,,,,
player,201909290atl,oti,ButlMa01,offense,0,,,,,
player,201909290atl,oti,ButlMa01,off_pct,0%,,,,,
player,201909290atl,oti,ButlMa01,defense,79,,,,,
player,201909290atl,oti,ButlMa01,def_pct,100%,,,,,
player,201909290atl,oti,ButlMa01,special_teams,1,,,,,
player,201909290atl,oti,ButlMa01,st_pct,4%,,,,,
player,201909290atl,oti,RyanLo00,pos,CB,,,,,
player,201909290atl,oti,RyanLo00,offense,0,,,,,
player,201909290atl,oti,RyanLo00,off_pct,0%,,,,,
player,201909290atl,oti,RyanLo00,defense,79,,,,,
player,201909290atl,oti,RyanLo00,def_pct,100%,,,,,
player,201909290atl,oti,RyanLo00,special_teams,1,,,,,
player,201909290atl,oti,RyanLo00,st_pct,4%,,,,,
player,201909290atl,oti,VaccKe00,pos,SS,,,,,
player,201909290atl,oti,VaccKe00,offense,0,,,,,
player,201909290atl,oti,VaccKe00,off_pct,0%,,,,,
player,201909290atl,oti,VaccKe00,defense,74,,,,,
player,201909290atl,oti,VaccKe00,def_pct,94%,,,,,
player,201909290atl,oti,VaccKe00,special_teams,5,,,,,
player,201909290atl,oti,VaccKe00,st_pct,22%,,,,,
player,201909290atl,oti,BrowJa06,pos,LB,,,,,
player,201909290atl,oti,BrowJa06,offense,0,,,,,
player,201909290atl,oti,BrowJa06,off_pct,0%,,,,,
player,201909290atl,oti,BrowJa06,defense,73,,,,,
player,201909290atl,oti,BrowJa06,def_pct,92%,,,,,
player,201909290atl,oti,BrowJa06,special_teams,6,,,,,
player,201909290atl,oti,BrowJa06,st_pct,26%,,,,,
player,201909290atl,oti,LandHa00,pos,LB,,,,,
player,201909290atl,oti,LandHa00,offense,0,,,,,
player,201909290atl,oti,LandHa00,off_pct,0%,,,,,
player,201909290atl,oti,LandHa00,defense,64,,,,,
player,201909290atl,oti,LandHa00,def_pct,81%,,,,,
player,201909290atl,oti,LandHa00,special_teams,0,,,,,
player,201909290atl,oti,LandHa00,st_pct,0%,,,,,
player,201909290atl,oti,EvanRa01,pos,LB,,,,,
player,201909290atl,oti,EvanRa01,offense,0,,,,,
player,201909290atl,oti,EvanRa01,off_pct,0%,,,,,
player,201909290atl,oti,EvanRa01,defense,61,,,,,
player,201909290atl,oti,EvanRa01,def_pct,77%,,,,,
player,201909290atl,oti,EvanRa01,special_teams,0,,,,,
player,201909290atl,oti,EvanRa01,st_pct,0%,,,,,
player,201909290atl,oti,JackAd00,pos,CB,,,,,
player,201909290atl,oti,JackAd00,offense,0,,,,,
player,201909290atl,oti,JackAd00,off_pct,0%,,,,,
player,201909290atl,oti,JackAd00,defense,58,,,,,
player,201909290atl,oti,JackAd00,def_pct,73%,,,,,
player,201909290atl,oti,JackAd00,special_teams,0,,,,,
player,201909290atl,oti,JackAd00,st_pct,0%,,,,,
player,201909290atl,oti,CaseJu00,pos,DT,,,,,
player,201909290atl,oti,CaseJu00,offense,0,,,,,
player,201909290atl,oti,CaseJu00,off_pct,0%,,,,,
player,201909290atl,oti,CaseJu00,defense,56,,,,,
player,201909290atl,oti,CaseJu00,def_pct,71%,,,,,
player,201909290atl,oti,CaseJu00,special_teams,3,,,,,
player,201909290atl,oti,CaseJu00,st_pct,13%,,,,,
player,201909290atl,oti,GilbRe01,pos,DE,,,,,
player,201909290atl,oti,GilbRe01,offense,0,,,,,
player,201909290atl,oti,GilbRe01,off_pct,0%,,,,,
player,201909290atl,oti,GilbRe01,defense,47,,,,,
player,201909290atl,oti,GilbRe01,def_pct,59%,,,,,
player,201909290atl,oti,GilbRe01,special_teams,15,,,,,
player,201909290atl,oti,GilbRe01,st_pct,65%,,,,,
player,201909290atl,oti,HookAm00,pos,FS,,,,,
player,201909290atl,oti,HookAm00,offense,0,,,,,
player,201909290atl,oti,HookAm00,off_pct,0%,,,,,
player,201909290atl,oti,HookAm00,defense,36,,,,,
player,201909290atl,oti,HookAm00,def_pct,46%,,,,,
player,201909290atl,oti,HookAm00,special_teams,19,,,,,
player,201909290atl,oti,HookAm00,st_pct,83%,,,,,
player,201909290atl,oti,JoneDa04,pos,NT,,,,,
player,201909290atl,oti,JoneDa04,offense,0,,,,,
player,201909290atl,oti,JoneDa04,off_pct,0%,,,,,
player,201909290atl,oti,JoneDa04,defense,36,,,,,
player,201909290atl,oti,JoneDa04,def_pct,46%,,,,,
player,201909290atl,oti,JoneDa04,special_teams,3,,,,,
player,201909290atl,oti,JoneDa04,st_pct,13%,,,,,
player,201909290atl,oti,WakeCa00,pos,DE,,,,,
player,201909290atl,oti,WakeCa00,offense,0,,,,,
player,201909290atl,oti,WakeCa00,off_pct,0%,,,,,
player,201909290atl,oti,WakeCa00,defense,26,,,,,
player,201909290atl,oti,WakeCa00,def_pct,33%,,,,,
player,201909290atl,oti,WakeCa00,special_teams,0,,,,,
player,201909290atl,oti,WakeCa00,st_pct,0%,,,,,
player,201909290atl,oti,CorrKa00,pos,LB,,,,,
player,201909290atl,oti,CorrKa00,offense,0,,,,,
player,201909290atl,oti,CorrKa00,off_pct,0%,,,,,
player,201909290atl,oti,CorrKa00,defense,23,,,,,
player,201909290atl,oti,CorrKa00,def_pct,29%,,,,,
player,201909290atl,oti,CorrKa00,special_teams,16,,,,,
player,201909290atl,oti,CorrKa00,st_pct,70%,,,,,
player,201909290atl,oti,MackIs00,pos,DT,,,,,
player,201909290atl,oti,MackIs00,offense,0,,,,,
player,201909290atl,oti,MackIs00,off_pct,0%,,,,,
player,201909290atl,oti,MackIs00,defense,23,,,,,
player,201909290atl,oti,MackIs00,def_pct,29%,,,,,
player,201909290atl,oti,MackIs00,special_teams,3,,,,,
player,201909290atl,oti,MackIs00,st_pct,13%,,,,,
player,201909290atl,oti,WoodWe20,pos,LB,,,,,
player,201909290atl,oti,WoodWe20,offense,0,,,,,
player,201909290atl,oti,WoodWe20,off_pct,0%,,,,,
player,201909290atl,oti,WoodWe20,defense,21,,,,,
player,201909290atl,oti,WoodWe20,def_pct,27%,,,,,
player,201909290atl,oti,WoodWe20,special_teams,11,,,,,
player,201909290atl,oti,WoodWe20,st_pct,48%,,,,,
player,201909290atl,oti,JohnAu01,pos,NT,,,,,
player,201909290atl,oti,JohnAu01,offense,0,,,,,
player,201909290atl,oti,JohnAu01,off_pct,0%,,,,,
player,201909290atl,oti,JohnAu01,defense,17,,,,,
player,201909290atl,oti,JohnAu01,def_pct,22%,,,,,
player,201909290atl,oti,JohnAu01,special_teams,7,,,,,
player,201909290atl,oti,JohnAu01,st_pct,30%,,,,,
player,201909290atl,oti,UrbaBr00,pos,DE,,,,,
player,201909290atl,oti,UrbaBr00,offense,0,,,,,
player,201909290atl,oti,UrbaBr00,off_pct,0%,,,,,
player,201909290atl,oti,UrbaBr00,defense,15,,,,,
player,201909290atl,oti,UrbaBr00,def_pct,19%,,,,,
player,201909290atl,oti,UrbaBr00,special_teams,4,,,,,
player,201909290atl,oti,UrbaBr00,st_pct,17%,,,,,
player,201909290atl,oti,BateDa00,pos,LB,,,,,
player,201909290atl,oti,BateDa00,offense,0,,,,,
player,201909290atl,oti,BateDa00,off_pct,0%,,,,,
player,201909290atl,oti,BateDa00,defense,2,,,,,
player,201909290atl,oti,BateDa00,def_pct,3%,,,,,
player,201909290atl,oti,BateDa00,special_teams,19,,,,,
player,201909290atl,oti,BateDa00,st_pct,83%,,,,,
player,201909290atl,oti,CruiDa00,pos,SS,,,,,
player,201909290atl,oti,CruiDa00,offense,0,,,,,
player,201909290atl,oti,CruiDa00,off_pct,0%,,,,,
player,201909290atl,oti,CruiDa00,defense,0,,,,,
player,201909290atl,oti,CruiDa00,def_pct,0%,,,,,
player,201909290atl,oti,CruiDa00,special_teams,19,,,,,
player,201909290atl,oti,CruiDa00,st_pct,83%,,,,,
player,201909290atl,oti,FlueDa00,pos,RB,,,,,
player,201909290atl,oti,FlueDa00,offense,0,,,,,
player,201909290atl,oti,FlueDa00,off_pct,0%,,,,,
player,201909290atl,oti,FlueDa00,defense,0,,,,,
player,201909290atl,oti,FlueDa00,def_pct,0%,,,,,
player,201909290atl,oti,FlueDa00,special_teams,16,,,,,
player,201909290atl,oti,FlueDa00,st_pct,70%,,,,,
player,201909290atl,oti,MiltCh00,pos,CB,,,,,
player,201909290atl,oti,MiltCh00,offense,0,,,,,
player,201909290atl,oti,MiltCh00,off_pct,0%,,,,,
player,201909290atl,oti,MiltCh00,defense,0,,,,,
player,201909290atl,oti,MiltCh00,def_pct,0%,,,,,
player,201909290atl,oti,MiltCh00,special_teams,14,,,,,
player,201909290atl,oti,MiltCh00,st_pct,61%,,,,,
player,201909290atl,oti,SimsLe00,pos,CB,,,,,
player,201909290atl,oti,SimsLe00,offense,0,,,,,
player,201909290atl,oti,SimsLe00,off_pct,0%,,,,,
