game,2019,3,20190922,201909220min,rai,"Oakland Raiders",14,min,"Minnesota Vikings",34
player,201909220min,rai,HarrEr00,fumbles_rec_yds,0,,,,,
player,201909220min,rai,HarrEr00,fumbles_rec_td,0,,,,,
player,201909220min,rai,HarrEr00,fumbles_forced,0,,,,,
player,201909220min,rai,MorrNi00,def_int,0,,,,,
player,201909220min,rai,MorrNi00,def_int_yds,0,,,,,
player,201909220min,rai,MorrNi00,def_int_td,0,,,,,
player,201909220min,rai,MorrNi00,def_int_long,0,,,,,
player,201909220min,rai,MorrNi00,pass_defended,0,,,,,
player,201909220min,rai,MorrNi00,sacks,0.0,,,,,
player,201909220min,rai,MorrNi00,tackles_combined,5,,,,,
player,201909220min,rai,MorrNi00,tackles_solo,3,,,,,
player,201909220min,rai,MorrNi00,tackles_assists,2,,,,,
player,201909220min,rai,MorrNi00,tackles_loss,0,,,,,
player,201909220min,rai,MorrNi00,qb_hits,0,,,,,
player,201909220min,rai,MorrNi00,fumbles_rec,0,,,,,
player,201909220min,rai,MorrNi00,fumbles_rec_yds,0,,,,,
player,201909220min,rai,MorrNi00,fumbles_rec_td,0,,,,,
player,201909220min,rai,MorrNi00,fumbles_forced,0,,,,,
player,201909220min,rai,HursMa00,def_int,0,,,,,
player,201909220min,rai,HursMa00,def_int_yds,0,,,,,
player,201909220min,rai,HursMa00,def_int_td,0,,,,,
player,201909220min,rai,HursMa00,def_int_long,0,,,,,
player,201909220min,rai,HursMa00,pass_defended,1,,,,,
player,201909220min,rai,HursMa00,sacks,0.0,,,,,
player,201909220min,rai,HursMa00,tackles_combined,4,,,,,
player,201909220min,rai,HursMa00,tackles_solo,1,,,,,
player,201909220min,rai,HursMa00,tackles_assists,3,,,,,
player,201909220min,rai,HursMa00,tackles_loss,0,,,,,
player,201909220min,rai,HursMa00,qb_hits,0,,,,,
player,201909220min,rai,HursMa00,fumbles_rec,0,,,,,
player,201909220min,rai,HursMa00,fumbles_rec_yds,0,,,,,
player,201909220min,rai,HursMa00,fumbles_rec_td,0,,,,,
player,201909220min,rai,HursMa00,fumbles_forced,0,,,,,
player,201909220min,rai,WorlDa00,def_int,0,,,,,
player,201909220min,rai,WorlDa00,def_int_yds,0,,,,,
player,201909220min,rai,WorlDa00,def_int_td,0,,,,,
player,201909220min,rai,WorlDa00,def_int_long,0,,,,,
player,201909220min,rai,WorlDa00,pass_defended,0,,,,,
player,201909220min,rai,WorlDa00,sacks,0.0,,,,,
player,201909220min,rai,WorlDa00,tackles_combined,4,,,,,
player,201909220min,rai,WorlDa00,tackles_solo,4,,,,,
player,201909220min,rai,WorlDa00,tackles_assists,0,,,,,
player,201909220min,rai,WorlDa00,tackles_loss,0,,,,,
player,201909220min,rai,WorlDa00,qb_hits,0,,,,,
player,201909220min,rai,WorlDa00,fumbles_rec,0,,,,,
player,201909220min,rai,WorlDa00,fumbles_rec_yds,0,,,,,
player,201909220min,rai,WorlDa00,fumbles_rec_td,0,,,,,
player,201909220min,rai,WorlDa00,fumbles_forced,0,,,,,
player,201909220min,rai,ConlGa00,def_int,0,,,,,
player,201909220min,rai,ConlGa00,def_int_yds,0,,,,,
player,201909220min,rai,ConlGa00,def_int_td,0,,,,,
player,201909220min,rai,ConlGa00,def_int_long,0,,,,,
player,201909220min,rai,ConlGa00,pass_defended,0,,,,,
player,201909220min,rai,ConlGa00,sacks,0.0,,,,,
player,201909220min,rai,ConlGa00,tackles_combined,3,,,,,
player,201909220min,rai,ConlGa00,tackles_solo,2,,,,,
player,201909220min,rai,ConlGa00,tackles_assists,1,,,,,
player,201909220min,rai,ConlGa00,tackles_loss,0,,,,,
player,201909220min,rai,ConlGa00,qb_hits,0,,,,,
player,201909220min,rai,ConlGa00,fumbles_rec,0,,,,,
player,201909220min,rai,ConlGa00,fumbles_rec_yds,0,,,,,
player,201909220min,rai,ConlGa00,fumbles_rec_td,0,,,,,
player,201909220min,rai,ConlGa00,fumbles_forced,0,,,,,
player,201909220min,rai,FerrCl00,def_int,0,,,,,
player,201909220min,rai,FerrCl00,def_int_yds,0,,,,,
player,201909220min,rai,FerrCl00,def_int_td,0,,,,,
player,201909220min,rai,FerrCl00,def_int_long,0,,,,,
player,201909220min,rai,FerrCl00,pass_defended,1,,,,,
player,201909220min,rai,FerrCl00,sacks,0.0,,,,,
player,201909220min,rai,FerrCl00,tackles_combined,3,,,,,
player,201909220min,rai,FerrCl00,tackles_solo,2,,,,,
player,201909220min,rai,FerrCl00,tackles_assists,1,,,,,
player,201909220min,rai,FerrCl00,tackles_loss,0,,,,,
player,201909220min,rai,FerrCl00,qb_hits,0,,,,,
player,201909220min,rai,FerrCl00,fumbles_rec,0,,,,,
player,201909220min,rai,FerrCl00,fumbles_rec_yds,0,,,,,
player,201909220min,rai,FerrCl00,fumbles_rec_td,0,,,,,
player,201909220min,rai,FerrCl00,fumbles_forced,0,,,,,
player,201909220min,rai,RileCu00,def_int,0,,,,,
player,201909220min,rai,RileCu00,def_int_yds,0,,,,,
player,201909220min,rai,RileCu00,def_int_td,0,,,,,
player,201909220min,rai,RileCu00,def_int_long,0,,,,,
player,201909220min,rai,RileCu00,pass_defended,0,,,,,
player,201909220min,rai,RileCu00,sacks,0.0,,,,,
player,201909220min,rai,RileCu00,tackles_combined,3,,,,,
player,201909220min,rai,RileCu00,tackles_solo,1,,,,,
player,201909220min,rai,RileCu00,tackles_assists,2,,,,,
player,201909220min,rai,RileCu00,tackles_loss,0,,,,,
player,201909220min,rai,RileCu00,qb_hits,0,,,,,
player,201909220min,rai,RileCu00,fumbles_rec,0,,,,,
player,201909220min,rai,RileCu00,fumbles_rec_yds,0,,,,,
player,201909220min,rai,RileCu00,fumbles_rec_td,0,,,,,
player,201909220min,rai,RileCu00,fumbles_forced,0,,,,,
player,201909220min,rai,WhitTa00,def_int,0,,,,,
player,201909220min,rai,WhitTa00,def_int_yds,0,,,,,
player,201909220min,rai,WhitTa00,def_int_td,0,,,,,
player,201909220min,rai,WhitTa00,def_int_long,0,,,,,
player,201909220min,rai,WhitTa00,pass_defended,0,,,,,
player,201909220min,rai,WhitTa00,sacks,0.0,,,,,
player,201909220min,rai,WhitTa00,tackles_combined,3,,,,,
player,201909220min,rai,WhitTa00,tackles_solo,3,,,,,
player,201909220min,rai,WhitTa00,tackles_assists,0,,,,,
player,201909220min,rai,WhitTa00,tackles_loss,0,,,,,
player,201909220min,rai,WhitTa00,qb_hits,0,,,,,
player,201909220min,rai,WhitTa00,fumbles_rec,0,,,,,
player,201909220min,rai,WhitTa00,fumbles_rec_yds,0,,,,,
player,201909220min,rai,WhitTa00,fumbles_rec_td,0,,,,,
player,201909220min,rai,WhitTa00,fumbles_forced,0,,,,,
player,201909220min,rai,MaurJo00,def_int,0,,,,,
player,201909220min,rai,MaurJo00,def_int_yds,0,,,,,
player,201909220min,rai,MaurJo00,def_int_td,0,,,,,
player,201909220min,rai,MaurJo00,def_int_long,0,,,,,
player,201909220min,rai,MaurJo00,pass_defended,0,,,,,
player,201909220min,rai,MaurJo00,sacks,0.0,,,,,
player,201909220min,rai,MaurJo00,tackles_combined,2,,,,,
player,201909220min,rai,MaurJo00,tackles_solo,0,,,,,
player,201909220min,rai,MaurJo00,tackles_assists,2,,,,,
player,201909220min,rai,MaurJo00,tackles_loss,0,,,,,
player,201909220min,rai,MaurJo00,qb_hits,0,,,,,
player,201909220min,rai,MaurJo00,fumbles_rec,0,,,,,
player,201909220min,rai,MaurJo00,fumbles_rec_yds,0,,,,,
player,201909220min,rai,MaurJo00,fumbles_rec_td,0,,,,,
player,201909220min,rai,MaurJo00,fumbles_forced,0,,,,,
player,201909220min,rai,HallP.00,def_int,0,,,,,
player,201909220min,rai,HallP.00,def_int_yds,0,,,,,
player,201909220min,rai,HallP.00,def_int_td,0,,,,,
player,201909220min,rai,HallP.00,def_int_long,0,,,,,
player,201909220min,rai,HallP.00,pass_defended,0,,,,,
player,201909220min,rai,HallP.00,sacks,0.0,,,,,
player,201909220min,rai,HallP.00,tackles_combined,1,,,,,
player,201909220min,rai,HallP.00,tackles_solo,1,,,,,
player,201909220min,rai,HallP.00,tackles_assists,0,,,,,
player,201909220min,rai,HallP.00,tackles_loss,0,,,,,
player,201909220min,rai,HallP.00,qb_hits,1,,,,,
player,201909220min,rai,HallP.00,fumbles_rec,0,,,,,
player,201909220min,rai,HallP.00,fumbles_rec_yds,0,,,,,
player,201909220min,rai,HallP.00,fumbles_rec_td,0,,,,,
player,201909220min,rai,HallP.00,fumbles_forced,0,,,,,
player,201909220min,rai,JoynLa00,def_int,0,,,,,
player,201909220min,rai,JoynLa00,def_int_yds,0,,,,,
player,201909220min,rai,JoynLa00,def_int_td,0,,,,,
player,201909220min,rai,JoynLa00,def_int_long,0,,,,,
player,201909220min,rai,JoynLa00,pass_defended,0,,,,,
player,201909220min,rai,JoynLa00,sacks,0.0,,,,,
player,201909220min,rai,JoynLa00,tackles_combined,1,,,,,
player,201909220min,rai,JoynLa00,tackles_solo,1,,,,,
player,201909220min,rai,JoynLa00,tackles_assists,0,,,,,
player,201909220min,rai,JoynLa00,tackles_loss,0,,,,,
player,201909220min,rai,JoynLa00,qb_hits,0,,,,,
player,201909220min,rai,JoynLa00,fumbles_rec,0,,,,,
player,201909220min,rai,JoynLa00,fumbles_rec_yds,0,,,,,
player,201909220min,rai,JoynLa00,fumbles_rec_td,0,,,,,
player,201909220min,rai,JoynLa00,fumbles_forced,0,,,,,
player,201909220min,rai,MayoBe00,def_int,0,,,,,
player,201909220min,rai,MayoBe00,def_int_yds,0,,,,,
player,201909220min,rai,MayoBe00,def_int_td,0,,,,,
player,201909220min,rai,MayoBe00,def_int_long,0,,,,,
player,201909220min,rai,MayoBe00,pass_defended,0,,,,,
player,201909220min,rai,MayoBe00,sacks,0.0,,,,,
player,201909220min,rai,MayoBe00,tackles_combined,1,,,,,
player,201909220min,rai,MayoBe00,tackles_solo,1,,,,,
player,201909220min,rai,MayoBe00,tackles_assists,0,,,,,
player,201909220min,rai,MayoBe00,tackles_loss,0,,,,,
player,201909220min,rai,MayoBe00,qb_hits,0,,,,,
player,201909220min,rai,MayoBe00,fumbles_rec,0,,,,,
player,201909220min,rai,MayoBe00,fumbles_rec_yds,0,,,,,
player,201909220min,rai,MayoBe00,fumbles_rec_td,0,,,,,
player,201909220min,rai,MayoBe00,fumbles_forced,0,,,,,
player,201909220min,rai,MullTr00,def_int,0,,,,,
player,201909220min,rai,MullTr00,def_int_yds,0,,,,,
player,201909220min,rai,MullTr00,def_int_td,0,,,,,
player,201909220min,rai,MullTr00,def_int_long,0,,,,,
player,201909220min,rai,MullTr00,pass_defended,0,,,,,
player,201909220min,rai,MullTr00,sacks,0.0,,,,,
player,201909220min,rai,MullTr00,tackles_combined,1,,,,,
player,201909220min,rai,MullTr00,tackles_solo,1,,,,,
player,201909220min,rai,MullTr00,tackles_assists,0,,,,,
player,201909220min,rai,MullTr00,tackles_loss,0,,,,,
player,201909220min,rai,MullTr00,qb_hits,0,,,,,
player,201909220min,rai,MullTr00,fumbles_rec,0,,,,,
player,201909220min,rai,MullTr00,fumbles_rec_yds,0,,,,,
player,201909220min,rai,MullTr00,fumbles_rec_td,0,,,,,
player,201909220min,rai,MullTr00,fumbles_forced,0,,,,,
player,201909220min,rai,WilbKy00,def_int,0,,,,,
player,201909220min,rai,WilbKy00,def_int_yds,0,,,,,
player,201909220min,rai,WilbKy00,def_int_td,0,,,,,
player,201909220min,rai,WilbKy00,def_int_long,0,,,,,
player,201909220min,rai,WilbKy00,pass_defended,0,,,,,
player,201909220min,rai,WilbKy00,sacks,0.0,,,,,
player,201909220min,rai,WilbKy00,tackles_combined,1,,,,,
player,201909220min,rai,WilbKy00,tackles_solo,0,,,,,
player,201909220min,rai,WilbKy00,tackles_assists,1,,,,,
player,201909220min,rai,WilbKy00,tackles_loss,0,,,,,
player,201909220min,rai,WilbKy00,qb_hits,0,,,,,
player,201909220min,rai,WilbKy00,fumbles_rec,0,,,,,
player,201909220min,rai,WilbKy00,fumbles_rec_yds,0,,,,,
player,201909220min,rai,WilbKy00,fumbles_rec_td,0,,,,,
player,201909220min,rai,WilbKy00,fumbles_forced,0,,,,,
player,201909220min,rai,KeyxAr00,def_int,0,,,,,
player,201909220min,rai,KeyxAr00,def_int_yds,0,,,,,
player,201909220min,rai,KeyxAr00,def_int_td,0,,,,,
player,201909220min,rai,KeyxAr00,def_int_long,0,,,,,
player,201909220min,rai,KeyxAr00,pass_defended,0,,,,,
player,201909220min,rai,KeyxAr00,sacks,0.0,,,,,
player,201909220min,rai,KeyxAr00,tackles_combined,0,,,,,
player,201909220min,rai,KeyxAr00,tackles_solo,0,,,,,
player,201909220min,rai,KeyxAr00,tackles_assists,0,,,,,
player,201909220min,rai,KeyxAr00,tackles_loss,0,,,,,
player,201909220min,rai,KeyxAr00,qb_hits,1,,,,,
player,201909220min,rai,KeyxAr00,fumbles_rec,0,,,,,
player,201909220min,rai,KeyxAr00,fumbles_rec_yds,0,,,,,
player,201909220min,rai,KeyxAr00,fumbles_rec_td,0,,,,,
player,201909220min,rai,KeyxAr00,fumbles_forced,0,,,,,
player,201909220min,rai,RichJa01,def_int,0,,,,,
player,201909220min,rai,RichJa01,def_int_yds,0,,,,,
player,201909220min,rai,RichJa01,def_int_td,0,,,,,
player,201909220min,rai,RichJa01,def_int_long,0,,,,,
player,201909220min,rai,RichJa01,pass_defended,0,,,,,
player,201909220min,rai,RichJa01,sacks,0.0,,,,,
player,201909220min,rai,RichJa01,tackles_combined,0,,,,,
player,201909220min,rai,RichJa01,tackles_solo,0,,,,,
player,201909220min,rai,RichJa01,tackles_assists,0,,,,,
player,201909220min,rai,RichJa01,tackles_loss,0,,,,,
player,201909220min,rai,RichJa01,qb_hits,0,,,,,
player,201909220min,rai,RichJa01,fumbles_rec,1,,,,,
player,201909220min,rai,RichJa01,fumbles_rec_yds,0,,,,,
player,201909220min,rai,RichJa01,fumbles_rec_td,0,,,,,
player,201909220min,rai,RichJa01,fumbles_forced,0,,,,,
player,201909220min,min,SmitHa00,def_int,1,,,,,
player,201909220min,min,SmitHa00,def_int_yds,13,,,,,
player,201909220min,min,SmitHa00,def_int_td,0,,,,,
player,201909220min,min,SmitHa00,def_int_long,13,,,,,
player,201909220min,min,SmitHa00,pass_defended,1,,,,,
player,201909220min,min,SmitHa00,sacks,0.0,,,,,
player,201909220min,min,SmitHa00,tackles_combined,5,,,,,
player,201909220min,min,SmitHa00,tackles_solo,4,,,,,
player,201909220min,min,SmitHa00,tackles_assists,1,,,,,
player,201909220min,min,SmitHa00,tackles_loss,0,,,,,
player,201909220min,min,SmitHa00,qb_hits,0,,,,,
player,201909220min,min,SmitHa00,fumbles_rec,0,,,,,
player,201909220min,min,SmitHa00,fumbles_rec_yds,0,,,,,
player,201909220min,min,SmitHa00,fumbles_rec_td,0,,,,,
player,201909220min,min,SmitHa00,fumbles_forced,0,,,,,
player,201909220min,min,WilsEr00,def_int,0,,,,,
player,201909220min,min,WilsEr00,def_int_yds,0,,,,,
player,201909220min,min,WilsEr00,def_int_td,0,,,,,
player,201909220min,min,WilsEr00,def_int_long,0,,,,,
player,201909220min,min,WilsEr00,pass_defended,0,,,,,
player,201909220min,min,WilsEr00,sacks,2.0,,,,,
player,201909220min,min,WilsEr00,tackles_combined,11,,,,,
player,201909220min,min,WilsEr00,tackles_solo,7,,,,,
player,201909220min,min,WilsEr00,tackles_assists,4,,,,,
player,201909220min,min,WilsEr00,tackles_loss,2,,,,,
player,201909220min,min,WilsEr00,qb_hits,2,,,,,
player,201909220min,min,WilsEr00,fumbles_rec,0,,,,,
player,201909220min,min,WilsEr00,fumbles_rec_yds,0,,,,,
player,201909220min,min,WilsEr00,fumbles_rec_td,0,,,,,
player,201909220min,min,WilsEr00,fumbles_forced,0,,,,,
player,201909220min,min,GrifEv99,def_int,0,,,,,
player,201909220min,min,GrifEv99,def_int_yds,0,,,,,
player,201909220min,min,GrifEv99,def_int_td,0,,,,,
player,201909220min,min,GrifEv99,def_int_long,0,,,,,
player,201909220min,min,GrifEv99,pass_defended,0,,,,,
player,201909220min,min,GrifEv99,sacks,1.0,,,,,
player,201909220min,min,GrifEv99,tackles_combined,6,,,,,
player,201909220min,min,GrifEv99,tackles_solo,4,,,,,
player,201909220min,min,GrifEv99,tackles_assists,2,,,,,
player,201909220min,min,GrifEv99,tackles_loss,1,,,,,
player,201909220min,min,GrifEv99,qb_hits,1,,,,,
player,201909220min,min,GrifEv99,fumbles_rec,0,,,,,
player,201909220min,min,GrifEv99,fumbles_rec_yds,0,,,,,
player,201909220min,min,GrifEv99,fumbles_rec_td,0,,,,,
player,201909220min,min,GrifEv99,fumbles_forced,0,,,,,
player,201909220min,min,HuntDa01,def_int,0,,,,,
player,201909220min,min,HuntDa01,def_int_yds,0,,,,,
player,201909220min,min,HuntDa01,def_int_td,0,,,,,
player,201909220min,min,HuntDa01,def_int_long,0,,,,,
player,201909220min,min,HuntDa01,pass_defended,0,,,,,
player,201909220min,min,HuntDa01,sacks,1.0,,,,,
player,201909220min,min,HuntDa01,tackles_combined,2,,,,,
player,201909220min,min,HuntDa01,tackles_solo,1,,,,,
player,201909220min,min,HuntDa01,tackles_assists,1,,,,,
player,201909220min,min,HuntDa01,tackles_loss,1,,,,,
player,201909220min,min,HuntDa01,qb_hits,1,,,,,
player,201909220min,min,HuntDa01,fumbles_rec,0,,,,,
player,201909220min,min,HuntDa01,fumbles_rec_yds,0,,,,,
player,201909220min,min,HuntDa01,fumbles_rec_td,0,,,,,
player,201909220min,min,HuntDa01,fumbles_forced,0,,,,,
player,201909220min,min,WaynTr00,def_int,0,,,,,
player,201909220min,min,WaynTr00,def_int_yds,0,,,,,
player,201909220min,min,WaynTr00,def_int_td,0,,,,,
player,201909220min,min,WaynTr00,def_int_long,0,,,,,
player,201909220min,min,WaynTr00,pass_defended,0,,,,,
player,201909220min,min,WaynTr00,sacks,0.0,,,,,
player,201909220min,min,WaynTr00,tackles_combined,8,,,,,
player,201909220min,min,WaynTr00,tackles_solo,8,,,,,
player,201909220min,min,WaynTr00,tackles_assists,0,,,,,
player,201909220min,min,WaynTr00,tackles_loss,1,,,,,
player,201909220min,min,WaynTr00,qb_hits,0,,,,,
player,201909220min,min,WaynTr00,fumbles_rec,0,,,,,
player,201909220min,min,WaynTr00,fumbles_rec_yds,0,,,,,
player,201909220min,min,WaynTr00,fumbles_rec_td,0,,,,,
player,201909220min,min,WaynTr00,fumbles_forced,0,,,,,
player,201909220min,min,KendEr00,def_int,0,,,,,
player,201909220min,min,KendEr00,def_int_yds,0,,,,,
player,201909220min,min,KendEr00,def_int_td,0,,,,,
player,201909220min,min,KendEr00,def_int_long,0,,,,,
player,201909220min,min,KendEr00,pass_defended,0,,,,,
player,201909220min,min,KendEr00,sacks,0.0,,,,,
player,201909220min,min,KendEr00,tackles_combined,7,,,,,
player,201909220min,min,KendEr00,tackles_solo,6,,,,,
player,201909220min,min,KendEr00,tackles_assists,1,,,,,
player,201909220min,min,KendEr00,tackles_loss,0,,,,,
player,201909220min,min,KendEr00,qb_hits,0,,,,,
player,201909220min,min,KendEr00,fumbles_rec,0,,,,,
player,201909220min,min,KendEr00,fumbles_rec_yds,0,,,,,
player,201909220min,min,KendEr00,fumbles_rec_td,0,,,,,
player,201909220min,min,KendEr00,fumbles_forced,0,,,,,
player,201909220min,min,HughMi00,def_int,0,,,,,
player,201909220min,min,HughMi00,def_int_yds,0,,,,,
player,201909220min,min,HughMi00,def_int_td,0,,,,,
player,201909220min,min,HughMi00,def_int_long,0,,,,,
player,201909220min,min,HughMi00,pass_defended,0,,,,,
player,201909220min,min,HughMi00,sacks,0.0,,,,,
player,201909220min,min,HughMi00,tackles_combined,3,,,,,
player,201909220min,min,HughMi00,tackles_solo,3,,,,,
player,201909220min,min,HughMi00,tackles_assists,0,,,,,
player,201909220min,min,HughMi00,tackles_loss,0,,,,,
player,201909220min,min,HughMi00,qb_hits,0,,,,,
player,201909220min,min,HughMi00,fumbles_rec,0,,,,,
player,201909220min,min,HughMi00,fumbles_rec_yds,0,,,,,
player,201909220min,min,HughMi00,fumbles_rec_td,0,,,,,
player,201909220min,min,HughMi00,fumbles_forced,0,,,,,
player,201909220min,min,BrotKe00,def_int,0,,,,,
player,201909220min,min,BrotKe00,def_int_yds,0,,,,,
player,201909220min,min,BrotKe00,def_int_td,0,,,,,
player,201909220min,min,BrotKe00,def_int_long,0,,,,,
player,201909220min,min,BrotKe00,pass_defended,0,,,,,
player,201909220min,min,BrotKe00,sacks,0.0,,,,,
player,201909220min,min,BrotKe00,tackles_combined,2,,,,,
player,201909220min,min,BrotKe00,tackles_solo,1,,,,,
player,201909220min,min,BrotKe00,tackles_assists,1,,,,,
player,201909220min,min,BrotKe00,tackles_loss,0,,,,,
player,201909220min,min,BrotKe00,qb_hits,0,,,,,
player,201909220min,min,BrotKe00,fumbles_rec,0,,,,,
player,201909220min,min,BrotKe00,fumbles_rec_yds,0,,,,,
player,201909220min,min,BrotKe00,fumbles_rec_td,0,,,,,
player,201909220min,min,BrotKe00,fumbles_forced,0,,,,,
player,201909220min,min,HarrAn01,def_int,0,,,,,
player,201909220min,min,HarrAn01,def_int_yds,0,,,,,
player,201909220min,min,HarrAn01,def_int_td,0,,,,,
player,201909220min,min,HarrAn01,def_int_long,0,,,,,
player,201909220min,min,HarrAn01,pass_defended,0,,,,,
player,201909220min,min,HarrAn01,sacks,0.0,,,,,
player,201909220min,min,HarrAn01,tackles_combined,2,,,,,
player,201909220min,min,HarrAn01,tackles_solo,2,,,,,
player,201909220min,min,HarrAn01,tackles_assists,0,,,,,
player,201909220min,min,HarrAn01,tackles_loss,0,,,,,
player,201909220min,min,HarrAn01,qb_hits,0,,,,,
player,201909220min,min,HarrAn01,fumbles_rec,0,,,,,
player,201909220min,min,HarrAn01,fumbles_rec_yds,0,,,,,
player,201909220min,min,HarrAn01,fumbles_rec_td,0,,,,,
player,201909220min,min,HarrAn01,fumbles_forced,0,,,,,
player,201909220min,min,JoseLi99,def_int,0,,,,,
player,201909220min,min,JoseLi99,def_int_yds,0,,,,,
player,201909220min,min,JoseLi99,def_int_td,0,,,,,
player,201909220min,min,JoseLi99,def_int_long,0,,,,,
player,201909220min,min,JoseLi99,pass_defended,0,,,,,
player,201909220min,min,JoseLi99,sacks,0.0,,,,,
player,201909220min,min,JoseLi99,tackles_combined,2,,,,,
player,201909220min,min,JoseLi99,tackles_solo,2,,,,,
player,201909220min,min,JoseLi99,tackles_assists,0,,,,,
player,201909220min,min,JoseLi99,tackles_loss,0,,,,,
player,201909220min,min,JoseLi99,qb_hits,1,,,,,
player,201909220min,min,JoseLi99,fumbles_rec,0,,,,,
player,201909220min,min,JoseLi99,fumbles_rec_yds,0,,,,,
player,201909220min,min,JoseLi99,fumbles_rec_td,0,,,,,
player,201909220min,min,JoseLi99,fumbles_forced,0,,,,,
player,201909220min,min,MeadNa00,def_int,0,,,,,
player,201909220min,min,MeadNa00,def_int_yds,0,,,,,
player,201909220min,min,MeadNa00,def_int_td,0,,,,,
player,201909220min,min,MeadNa00,def_int_long,0,,,,,
player,201909220min,min,MeadNa00,pass_defended,0,,,,,
player,201909220min,min,MeadNa00,sacks,0.0,,,,,
player,201909220min,min,MeadNa00,tackles_combined,2,,,,,
player,201909220min,min,MeadNa00,tackles_solo,2,,,,,
player,201909220min,min,MeadNa00,tackles_assists,0,,,,,
player,201909220min,min,MeadNa00,tackles_loss,0,,,,,
player,201909220min,min,MeadNa00,qb_hits,0,,,,,
player,201909220min,min,MeadNa00,fumbles_rec,0,,,,,
player,201909220min,min,MeadNa00,fumbles_rec_yds,0,,,,,
player,201909220min,min,MeadNa00,fumbles_rec_td,0,,,,,
player,201909220min,min,MeadNa00,fumbles_forced,0,,,,,
player,201909220min,min,RhodXa00,def_int,0,,,,,
player,201909220min,min,RhodXa00,def_int_yds,0,,,,,
player,201909220min,min,RhodXa00,def_int_td,0,,,,,
player,201909220min,min,RhodXa00,def_int_long,0,,,,,
player,201909220min,min,RhodXa00,pass_defended,0,,,,,
player,201909220min,min,RhodXa00,sacks,0.0,,,,,
player,201909220min,min,RhodXa00,tackles_combined,2,,,,,
player,201909220min,min,RhodXa00,tackles_solo,1,,,,,
player,201909220min,min,RhodXa00,tackles_assists,1,,,,,
player,201909220min,min,RhodXa00,tackles_loss,0,,,,,
player,201909220min,min,RhodXa00,qb_hits,0,,,,,
player,201909220min,min,RhodXa00,fumbles_rec,0,,,,,
player,201909220min,min,RhodXa00,fumbles_rec_yds,0,,,,,
player,201909220min,min,RhodXa00,fumbles_rec_td,0,,,,,
player,201909220min,min,RhodXa00,fumbles_forced,0,,,,,
player,201909220min,min,StepSh00,def_int,0,,,,,
player,201909220min,min,StepSh00,def_int_yds,0,,,,,
player,201909220min,min,StepSh00,def_int_td,0,,,,,
player,201909220min,min,StepSh00,def_int_long,0,,,,,
player,201909220min,min,StepSh00,pass_defended,0,,,,,
player,201909220min,min,StepSh00,sacks,0.0,,,,,
player,201909220min,min,StepSh00,tackles_combined,2,,,,,
player,201909220min,min,StepSh00,tackles_solo,1,,,,,
player,201909220min,min,StepSh00,tackles_assists,1,,,,,
player,201909220min,min,StepSh00,tackles_loss,0,,,,,
player,201909220min,min,StepSh00,qb_hits,0,,,,,
player,201909220min,min,StepSh00,fumbles_rec,0,,,,,
player,201909220min,min,StepSh00,fumbles_rec_yds,0,,,,,
player,201909220min,min,StepSh00,fumbles_rec_td,0,,,,,
player,201909220min,min,StepSh00,fumbles_forced,0,,,,,
player,201909220min,min,EppsMa00,def_int,0,,,,,
player,201909220min,min,EppsMa00,def_int_yds,0,,,,,
player,201909220min,min,EppsMa00,def_int_td,0,,,,,
player,201909220min,min,EppsMa00,def_int_long,0,,,,,
player,201909220min,min,EppsMa00,pass_defended,0,,,,,
player,201909220min,min,EppsMa00,sacks,0.0,,,,,
player,201909220min,min,EppsMa00,tackles_combined,1,,,,,
player,201909220min,min,EppsMa00,tackles_solo,1,,,,,
player,201909220min,min,EppsMa00,tackles_assists,0,,,,,
player,201909220min,min,EppsMa00,tackles_loss,0,,,,,
player,201909220min,min,EppsMa00,qb_hits,0,,,,,
player,201909220min,min,EppsMa00,fumbles_rec,0,,,,,
player,201909220min,min,EppsMa00,fumbles_rec_yds,0,,,,,
player,201909220min,min,EppsMa00,fumbles_rec_td,0,,,,,
player,201909220min,min,EppsMa00,fumbles_forced,0,,,,,
player,201909220min,min,BoydKr00,def_int,0,,,,,
player,201909220min,min,BoydKr00,def_int_yds,0,,,,,
player,201909220min,min,BoydKr00,def_int_td,0,,,,,
player,201909220min,min,BoydKr00,def_int_long,0,,,,,
player,201909220min,min,BoydKr00,pass_defended,0,,,,,
player,201909220min,min,BoydKr00,sacks,0.0,,,,,
player,201909220min,min,BoydKr00,tackles_combined,0,,,,,
player,201909220min,min,BoydKr00,tackles_solo,0,,,,,
player,201909220min,min,BoydKr00,tackles_assists,0,,,,,
player,201909220min,min,BoydKr00,tackles_loss,0,,,,,
player,201909220min,min,BoydKr00,qb_hits,0,,,,,
player,201909220min,min,BoydKr00,fumbles_rec,1,,,,,
player,201909220min,min,BoydKr00,fumbles_rec_yds,0,,,,,
player,201909220min,min,BoydKr00,fumbles_rec_td,0,,,,,
player,201909220min,min,BoydKr00,fumbles_forced,0,,,,,
player,201909220min,rai,RichJa01,kick_ret,0,,,,,
player,201909220min,rai,RichJa01,kick_ret_yds,0,,,,,
player,201909220min,rai,RichJa01,kick_ret_yds_per_ret,,,,,,
player,201909220min,rai,RichJa01,kick_ret_td,0,,,,,
player,201909220min,rai,RichJa01,kick_ret_long,0,,,,,
player,201909220min,rai,RichJa01,punt_ret,2,,,,,
