game,2019,6,20191013,201910130min,phi,"Philadelphia Eagles",20,min,"Minnesota Vikings",38
player,201910130min,phi,DougRa00,off_pct,0%,,,,,
player,201910130min,phi,DougRa00,defense,69,,,,,
player,201910130min,phi,DougRa00,def_pct,97%,,,,,
player,201910130min,phi,DougRa00,special_teams,10,,,,,
player,201910130min,phi,DougRa00,st_pct,33%,,,,,
player,201910130min,phi,GerrNa00,pos,LB,,,,,
player,201910130min,phi,GerrNa00,offense,0,,,,,
player,201910130min,phi,GerrNa00,off_pct,0%,,,,,
player,201910130min,phi,GerrNa00,defense,62,,,,,
player,201910130min,phi,GerrNa00,def_pct,87%,,,,,
player,201910130min,phi,GerrNa00,special_teams,25,,,,,
player,201910130min,phi,GerrNa00,st_pct,83%,,,,,
player,201910130min,phi,BrowZa00,pos,LB,,,,,
player,201910130min,phi,BrowZa00,offense,0,,,,,
player,201910130min,phi,BrowZa00,off_pct,0%,,,,,
player,201910130min,phi,BrowZa00,defense,58,,,,,
player,201910130min,phi,BrowZa00,def_pct,82%,,,,,
player,201910130min,phi,BrowZa00,special_teams,7,,,,,
player,201910130min,phi,BrowZa00,st_pct,23%,,,,,
player,201910130min,phi,BarnDe01,pos,DE,,,,,
player,201910130min,phi,BarnDe01,offense,0,,,,,
player,201910130min,phi,BarnDe01,off_pct,0%,,,,,
player,201910130min,phi,BarnDe01,defense,57,,,,,
player,201910130min,phi,BarnDe01,def_pct,80%,,,,,
player,201910130min,phi,BarnDe01,special_teams,7,,,,,
player,201910130min,phi,BarnDe01,st_pct,23%,,,,,
player,201910130min,phi,GrahBr99,pos,DE,,,,,
player,201910130min,phi,GrahBr99,offense,0,,,,,
player,201910130min,phi,GrahBr99,off_pct,0%,,,,,
player,201910130min,phi,GrahBr99,defense,55,,,,,
player,201910130min,phi,GrahBr99,def_pct,77%,,,,,
player,201910130min,phi,GrahBr99,special_teams,7,,,,,
player,201910130min,phi,GrahBr99,st_pct,23%,,,,,
player,201910130min,phi,CoxxFl00,pos,DT,,,,,
player,201910130min,phi,CoxxFl00,offense,0,,,,,
player,201910130min,phi,CoxxFl00,off_pct,0%,,,,,
player,201910130min,phi,CoxxFl00,defense,52,,,,,
player,201910130min,phi,CoxxFl00,def_pct,73%,,,,,
player,201910130min,phi,CoxxFl00,special_teams,0,,,,,
player,201910130min,phi,CoxxFl00,st_pct,0%,,,,,
player,201910130min,phi,JoneSi00,pos,CB,,,,,
player,201910130min,phi,JoneSi00,offense,0,,,,,
player,201910130min,phi,JoneSi00,off_pct,0%,,,,,
player,201910130min,phi,JoneSi00,defense,52,,,,,
player,201910130min,phi,JoneSi00,def_pct,73%,,,,,
player,201910130min,phi,JoneSi00,special_teams,0,,,,,
player,201910130min,phi,JoneSi00,st_pct,0%,,,,,
player,201910130min,phi,RidgHa00,pos,DT,,,,,
player,201910130min,phi,RidgHa00,offense,0,,,,,
player,201910130min,phi,RidgHa00,off_pct,0%,,,,,
player,201910130min,phi,RidgHa00,defense,48,,,,,
player,201910130min,phi,RidgHa00,def_pct,68%,,,,,
player,201910130min,phi,RidgHa00,special_teams,12,,,,,
player,201910130min,phi,RidgHa00,st_pct,40%,,,,,
player,201910130min,phi,SpenAk00,pos,DT,,,,,
player,201910130min,phi,SpenAk00,offense,0,,,,,
player,201910130min,phi,SpenAk00,off_pct,0%,,,,,
player,201910130min,phi,SpenAk00,defense,37,,,,,
player,201910130min,phi,SpenAk00,def_pct,52%,,,,,
player,201910130min,phi,SpenAk00,special_teams,7,,,,,
player,201910130min,phi,SpenAk00,st_pct,23%,,,,,
player,201910130min,phi,GrugKa00,pos,LB,,,,,
player,201910130min,phi,GrugKa00,offense,0,,,,,
player,201910130min,phi,GrugKa00,off_pct,0%,,,,,
player,201910130min,phi,GrugKa00,defense,35,,,,,
player,201910130min,phi,GrugKa00,def_pct,49%,,,,,
player,201910130min,phi,GrugKa00,special_teams,18,,,,,
player,201910130min,phi,GrugKa00,st_pct,60%,,,,,
player,201910130min,phi,BradNi00,pos,LB,,,,,
player,201910130min,phi,BradNi00,offense,0,,,,,
player,201910130min,phi,BradNi00,off_pct,0%,,,,,
player,201910130min,phi,BradNi00,defense,29,,,,,
player,201910130min,phi,BradNi00,def_pct,41%,,,,,
player,201910130min,phi,BradNi00,special_teams,0,,,,,
player,201910130min,phi,BradNi00,st_pct,0%,,,,,
player,201910130min,phi,SendAn00,pos,SS,,,,,
player,201910130min,phi,SendAn00,offense,0,,,,,
player,201910130min,phi,SendAn00,off_pct,0%,,,,,
player,201910130min,phi,SendAn00,defense,19,,,,,
player,201910130min,phi,SendAn00,def_pct,27%,,,,,
player,201910130min,phi,SendAn00,special_teams,22,,,,,
player,201910130min,phi,SendAn00,st_pct,73%,,,,,
player,201910130min,phi,CurrVi00,pos,DE,,,,,
player,201910130min,phi,CurrVi00,offense,0,,,,,
player,201910130min,phi,CurrVi00,off_pct,0%,,,,,
player,201910130min,phi,CurrVi00,defense,18,,,,,
player,201910130min,phi,CurrVi00,def_pct,25%,,,,,
player,201910130min,phi,CurrVi00,special_teams,7,,,,,
player,201910130min,phi,CurrVi00,st_pct,23%,,,,,
player,201910130min,phi,SweaJo00,pos,DE,,,,,
player,201910130min,phi,SweaJo00,offense,0,,,,,
player,201910130min,phi,SweaJo00,off_pct,0%,,,,,
player,201910130min,phi,SweaJo00,defense,17,,,,,
player,201910130min,phi,SweaJo00,def_pct,24%,,,,,
player,201910130min,phi,SweaJo00,special_teams,15,,,,,
player,201910130min,phi,SweaJo00,st_pct,50%,,,,,
player,201910130min,phi,ScanOr99,pos,CB,,,,,
player,201910130min,phi,ScanOr99,offense,0,,,,,
player,201910130min,phi,ScanOr99,off_pct,0%,,,,,
player,201910130min,phi,ScanOr99,defense,13,,,,,
player,201910130min,phi,ScanOr99,def_pct,18%,,,,,
player,201910130min,phi,ScanOr99,special_teams,0,,,,,
player,201910130min,phi,ScanOr99,st_pct,0%,,,,,
player,201910130min,phi,EdwaTJ02,pos,LB,,,,,
player,201910130min,phi,EdwaTJ02,offense,0,,,,,
player,201910130min,phi,EdwaTJ02,off_pct,0%,,,,,
player,201910130min,phi,EdwaTJ02,defense,10,,,,,
player,201910130min,phi,EdwaTJ02,def_pct,14%,,,,,
player,201910130min,phi,EdwaTJ02,special_teams,18,,,,,
player,201910130min,phi,EdwaTJ02,st_pct,60%,,,,,
player,201910130min,phi,JameCr01,pos,CB,,,,,
player,201910130min,phi,JameCr01,offense,0,,,,,
player,201910130min,phi,JameCr01,off_pct,0%,,,,,
player,201910130min,phi,JameCr01,defense,5,,,,,
player,201910130min,phi,JameCr01,def_pct,7%,,,,,
player,201910130min,phi,JameCr01,special_teams,8,,,,,
player,201910130min,phi,JameCr01,st_pct,27%,,,,,
player,201910130min,phi,HallDa01,pos,DE,,,,,
player,201910130min,phi,HallDa01,offense,0,,,,,
player,201910130min,phi,HallDa01,off_pct,0%,,,,,
player,201910130min,phi,HallDa01,defense,3,,,,,
player,201910130min,phi,HallDa01,def_pct,4%,,,,,
player,201910130min,phi,HallDa01,special_teams,7,,,,,
player,201910130min,phi,HallDa01,st_pct,23%,,,,,
player,201910130min,phi,FordRu00,pos,SS,,,,,
player,201910130min,phi,FordRu00,offense,0,,,,,
player,201910130min,phi,FordRu00,off_pct,0%,,,,,
player,201910130min,phi,FordRu00,defense,0,,,,,
player,201910130min,phi,FordRu00,def_pct,0%,,,,,
player,201910130min,phi,FordRu00,special_teams,25,,,,,
player,201910130min,phi,FordRu00,st_pct,83%,,,,,
player,201910130min,phi,LewiRy01,pos,CB,,,,,
player,201910130min,phi,LewiRy01,offense,0,,,,,
player,201910130min,phi,LewiRy01,off_pct,0%,,,,,
player,201910130min,phi,LewiRy01,defense,0,,,,,
player,201910130min,phi,LewiRy01,def_pct,0%,,,,,
player,201910130min,phi,LewiRy01,special_teams,18,,,,,
player,201910130min,phi,LewiRy01,st_pct,60%,,,,,
player,201910130min,phi,RileDu00,pos,LB,,,,,
player,201910130min,phi,RileDu00,offense,0,,,,,
player,201910130min,phi,RileDu00,off_pct,0%,,,,,
player,201910130min,phi,RileDu00,defense,0,,,,,
player,201910130min,phi,RileDu00,def_pct,0%,,,,,
player,201910130min,phi,RileDu00,special_teams,18,,,,,
player,201910130min,phi,RileDu00,st_pct,60%,,,,,
player,201910130min,phi,ElliJa03,pos,K,,,,,
player,201910130min,phi,ElliJa03,offense,0,,,,,
player,201910130min,phi,ElliJa03,off_pct,0%,,,,,
player,201910130min,phi,ElliJa03,defense,0,,,,,
player,201910130min,phi,ElliJa03,def_pct,0%,,,,,
player,201910130min,phi,ElliJa03,special_teams,10,,,,,
player,201910130min,phi,ElliJa03,st_pct,33%,,,,,
player,201910130min,phi,JohnCa02,pos,P,,,,,
player,201910130min,phi,JohnCa02,offense,0,,,,,
player,201910130min,phi,JohnCa02,off_pct,0%,,,,,
player,201910130min,phi,JohnCa02,defense,0,,,,,
player,201910130min,phi,JohnCa02,def_pct,0%,,,,,
player,201910130min,phi,JohnCa02,special_teams,8,,,,,
player,201910130min,phi,JohnCa02,st_pct,27%,,,,,
player,201910130min,phi,LovaRi00,pos,LS,,,,,
player,201910130min,phi,LovaRi00,offense,0,,,,,
player,201910130min,phi,LovaRi00,off_pct,0%,,,,,
player,201910130min,phi,LovaRi00,defense,0,,,,,
player,201910130min,phi,LovaRi00,def_pct,0%,,,,,
player,201910130min,phi,LovaRi00,special_teams,8,,,,,
player,201910130min,phi,LovaRi00,st_pct,27%,,,,,
player,201910130min,phi,PryoMa00,pos,T,,,,,
player,201910130min,phi,PryoMa00,offense,0,,,,,
player,201910130min,phi,PryoMa00,off_pct,0%,,,,,
player,201910130min,phi,PryoMa00,defense,0,,,,,
player,201910130min,phi,PryoMa00,def_pct,0%,,,,,
player,201910130min,phi,PryoMa00,special_teams,5,,,,,
player,201910130min,phi,PryoMa00,st_pct,17%,,,,,
