game,2019,1,20190908,201909080min,atl,"Atlanta Falcons",12,min,"Minnesota Vikings",28
player,201909080min,atl,FreeDe00,rush_yds_bc_per_rush,1.0,,,,,
player,201909080min,atl,FreeDe00,rush_yac,11,,,,,
player,201909080min,atl,FreeDe00,rush_yac_per_rush,1.4,,,,,
player,201909080min,atl,FreeDe00,rush_broken_tackles,0,,,,,
player,201909080min,atl,FreeDe00,rush_broken_tackles_per_rush,,,,,,
player,201909080min,atl,SmitIt00,rush_att,6,,,,,
player,201909080min,atl,SmitIt00,rush_yds,31,,,,,
player,201909080min,atl,SmitIt00,rush_first_down,3,,,,,
player,201909080min,atl,SmitIt00,rush_yds_before_contact,20,,,,,
player,201909080min,atl,SmitIt00,rush_yds_bc_per_rush,3.3,,,,,
player,201909080min,atl,SmitIt00,rush_yac,11,,,,,
player,201909080min,atl,SmitIt00,rush_yac_per_rush,1.8,,,,,
player,201909080min,atl,SmitIt00,rush_broken_tackles,1,,,,,
player,201909080min,atl,SmitIt00,rush_broken_tackles_per_rush,6.0,,,,,
player,201909080min,atl,RyanMa00,rush_att,2,,,,,
player,201909080min,atl,RyanMa00,rush_yds,24,,,,,
player,201909080min,atl,RyanMa00,rush_first_down,1,,,,,
player,201909080min,atl,RyanMa00,rush_yds_before_contact,21,,,,,
player,201909080min,atl,RyanMa00,rush_yds_bc_per_rush,10.5,,,,,
player,201909080min,atl,RyanMa00,rush_yac,3,,,,,
player,201909080min,atl,RyanMa00,rush_yac_per_rush,1.5,,,,,
player,201909080min,atl,RyanMa00,rush_broken_tackles,0,,,,,
player,201909080min,atl,RyanMa00,rush_broken_tackles_per_rush,,,,,,
player,201909080min,atl,GageRu00,rush_att,1,,,,,
player,201909080min,atl,GageRu00,rush_yds,-1,,,,,
player,201909080min,atl,GageRu00,rush_first_down,0,,,,,
player,201909080min,atl,GageRu00,rush_yds_before_contact,-1,,,,,
player,201909080min,atl,GageRu00,rush_yds_bc_per_rush,-1.0,,,,,
player,201909080min,atl,GageRu00,rush_yac,0,,,,,
player,201909080min,atl,GageRu00,rush_yac_per_rush,0.0,,,,,
player,201909080min,atl,GageRu00,rush_broken_tackles,1,,,,,
player,201909080min,atl,GageRu00,rush_broken_tackles_per_rush,1.0,,,,,
player,201909080min,min,CookDa01,rush_att,21,,,,,
player,201909080min,min,CookDa01,rush_yds,111,,,,,
player,201909080min,min,CookDa01,rush_first_down,5,,,,,
player,201909080min,min,CookDa01,rush_yds_before_contact,41,,,,,
player,201909080min,min,CookDa01,rush_yds_bc_per_rush,2.0,,,,,
player,201909080min,min,CookDa01,rush_yac,70,,,,,
player,201909080min,min,CookDa01,rush_yac_per_rush,3.3,,,,,
player,201909080min,min,CookDa01,rush_broken_tackles,2,,,,,
player,201909080min,min,CookDa01,rush_broken_tackles_per_rush,10.5,,,,,
player,201909080min,min,MattAl01,rush_att,9,,,,,
player,201909080min,min,MattAl01,rush_yds,49,,,,,
player,201909080min,min,MattAl01,rush_first_down,2,,,,,
player,201909080min,min,MattAl01,rush_yds_before_contact,27,,,,,
player,201909080min,min,MattAl01,rush_yds_bc_per_rush,3.0,,,,,
player,201909080min,min,MattAl01,rush_yac,22,,,,,
player,201909080min,min,MattAl01,rush_yac_per_rush,2.4,,,,,
player,201909080min,min,MattAl01,rush_broken_tackles,1,,,,,
player,201909080min,min,MattAl01,rush_broken_tackles_per_rush,9.0,,,,,
player,201909080min,min,CousKi00,rush_att,6,,,,,
player,201909080min,min,CousKi00,rush_yds,4,,,,,
player,201909080min,min,CousKi00,rush_first_down,3,,,,,
player,201909080min,min,CousKi00,rush_yds_before_contact,1,,,,,
player,201909080min,min,CousKi00,rush_yds_bc_per_rush,0.2,,,,,
player,201909080min,min,CousKi00,rush_yac,3,,,,,
player,201909080min,min,CousKi00,rush_yac_per_rush,0.5,,,,,
player,201909080min,min,CousKi00,rush_broken_tackles,0,,,,,
player,201909080min,min,CousKi00,rush_broken_tackles_per_rush,,,,,,
player,201909080min,min,AbduAm00,rush_att,2,,,,,
player,201909080min,min,AbduAm00,rush_yds,8,,,,,
player,201909080min,min,AbduAm00,rush_first_down,,,,,,
player,201909080min,min,AbduAm00,rush_yds_before_contact,6,,,,,
player,201909080min,min,AbduAm00,rush_yds_bc_per_rush,3.0,,,,,
player,201909080min,min,AbduAm00,rush_yac,2,,,,,
player,201909080min,min,AbduAm00,rush_yac_per_rush,1.0,,,,,
player,201909080min,min,AbduAm00,rush_broken_tackles,0,,,,,
player,201909080min,min,AbduAm00,rush_broken_tackles_per_rush,,,,,,
player,201909080min,atl,HoopAu00,targets,9,,,,,
player,201909080min,atl,HoopAu00,rec,9,,,,,
player,201909080min,atl,HoopAu00,rec_yds,77,,,,,
player,201909080min,atl,HoopAu00,rec_first_down,3,,,,,
player,201909080min,atl,HoopAu00,rec_air_yds,45,,,,,
player,201909080min,atl,HoopAu00,rec_air_yds_per_rec,5.0,,,,,
player,201909080min,atl,HoopAu00,rec_yac,32,,,,,
player,201909080min,atl,HoopAu00,rec_yac_per_rec,3.6,,,,,
player,201909080min,atl,HoopAu00,rec_broken_tackles,0,,,,,
player,201909080min,atl,HoopAu00,rec_broken_tackles_per_rec,,,,,,
player,201909080min,atl,HoopAu00,rec_drops,0,,,,,
player,201909080min,atl,HoopAu00,rec_drop_pct,0.0,,,,,
player,201909080min,atl,JoneJu02,targets,11,,,,,
player,201909080min,atl,JoneJu02,rec,6,,,,,
player,201909080min,atl,JoneJu02,rec_yds,31,,,,,
player,201909080min,atl,JoneJu02,rec_first_down,4,,,,,
player,201909080min,atl,JoneJu02,rec_air_yds,20,,,,,
player,201909080min,atl,JoneJu02,rec_air_yds_per_rec,3.3,,,,,
player,201909080min,atl,JoneJu02,rec_yac,11,,,,,
player,201909080min,atl,JoneJu02,rec_yac_per_rec,1.8,,,,,
player,201909080min,atl,JoneJu02,rec_broken_tackles,1,,,,,
player,201909080min,atl,JoneJu02,rec_broken_tackles_per_rec,6.0,,,,,
player,201909080min,atl,JoneJu02,rec_drops,0,,,,,
player,201909080min,atl,JoneJu02,rec_drop_pct,0.0,,,,,
player,201909080min,atl,SanuMo00,targets,6,,,,,
player,201909080min,atl,SanuMo00,rec,5,,,,,
player,201909080min,atl,SanuMo00,rec_yds,57,,,,,
player,201909080min,atl,SanuMo00,rec_first_down,2,,,,,
player,201909080min,atl,SanuMo00,rec_air_yds,27,,,,,
player,201909080min,atl,SanuMo00,rec_air_yds_per_rec,5.4,,,,,
player,201909080min,atl,SanuMo00,rec_yac,30,,,,,
player,201909080min,atl,SanuMo00,rec_yac_per_rec,6.0,,,,,
player,201909080min,atl,SanuMo00,rec_broken_tackles,0,,,,,
player,201909080min,atl,SanuMo00,rec_broken_tackles_per_rec,,,,,,
player,201909080min,atl,SanuMo00,rec_drops,0,,,,,
player,201909080min,atl,SanuMo00,rec_drop_pct,0.0,,,,,
player,201909080min,atl,HardJu00,targets,5,,,,,
player,201909080min,atl,HardJu00,rec,4,,,,,
player,201909080min,atl,HardJu00,rec_yds,41,,,,,
player,201909080min,atl,HardJu00,rec_first_down,2,,,,,
player,201909080min,atl,HardJu00,rec_air_yds,23,,,,,
player,201909080min,atl,HardJu00,rec_air_yds_per_rec,5.8,,,,,
player,201909080min,atl,HardJu00,rec_yac,18,,,,,
player,201909080min,atl,HardJu00,rec_yac_per_rec,4.5,,,,,
player,201909080min,atl,HardJu00,rec_broken_tackles,0,,,,,
player,201909080min,atl,HardJu00,rec_broken_tackles_per_rec,,,,,,
player,201909080min,atl,HardJu00,rec_drops,0,,,,,
player,201909080min,atl,HardJu00,rec_drop_pct,0.0,,,,,
player,201909080min,atl,RidlCa00,targets,6,,,,,
player,201909080min,atl,RidlCa00,rec,4,,,,,
player,201909080min,atl,RidlCa00,rec_yds,64,,,,,
player,201909080min,atl,RidlCa00,rec_first_down,4,,,,,
player,201909080min,atl,RidlCa00,rec_air_yds,52,,,,,
player,201909080min,atl,RidlCa00,rec_air_yds_per_rec,13.0,,,,,
player,201909080min,atl,RidlCa00,rec_yac,12,,,,,
player,201909080min,atl,RidlCa00,rec_yac_per_rec,3.0,,,,,
player,201909080min,atl,RidlCa00,rec_broken_tackles,1,,,,,
player,201909080min,atl,RidlCa00,rec_broken_tackles_per_rec,4.0,,,,,
player,201909080min,atl,RidlCa00,rec_drops,0,,,,,
player,201909080min,atl,RidlCa00,rec_drop_pct,0.0,,,,,
player,201909080min,atl,FreeDe00,targets,4,,,,,
player,201909080min,atl,FreeDe00,rec,3,,,,,
player,201909080min,atl,FreeDe00,rec_yds,12,,,,,
player,201909080min,atl,FreeDe00,rec_first_down,0,,,,,
player,201909080min,atl,FreeDe00,rec_air_yds,5,,,,,
player,201909080min,atl,FreeDe00,rec_air_yds_per_rec,1.7,,,,,
player,201909080min,atl,FreeDe00,rec_yac,7,,,,,
player,201909080min,atl,FreeDe00,rec_yac_per_rec,2.3,,,,,
player,201909080min,atl,FreeDe00,rec_broken_tackles,0,,,,,
player,201909080min,atl,FreeDe00,rec_broken_tackles_per_rec,,,,,,
player,201909080min,atl,FreeDe00,rec_drops,0,,,,,
player,201909080min,atl,FreeDe00,rec_drop_pct,0.0,,,,,
player,201909080min,atl,SmitIt00,targets,1,,,,,
player,201909080min,atl,SmitIt00,rec,1,,,,,
player,201909080min,atl,SmitIt00,rec_yds,9,,,,,
player,201909080min,atl,SmitIt00,rec_first_down,0,,,,,
player,201909080min,atl,SmitIt00,rec_air_yds,1,,,,,
player,201909080min,atl,SmitIt00,rec_air_yds_per_rec,1.0,,,,,
player,201909080min,atl,SmitIt00,rec_yac,8,,,,,
player,201909080min,atl,SmitIt00,rec_yac_per_rec,8.0,,,,,
player,201909080min,atl,SmitIt00,rec_broken_tackles,1,,,,,
player,201909080min,atl,SmitIt00,rec_broken_tackles_per_rec,1.0,,,,,
player,201909080min,atl,SmitIt00,rec_drops,0,,,,,
player,201909080min,atl,SmitIt00,rec_drop_pct,0.0,,,,,
player,201909080min,atl,GageRu00,targets,2,,,,,
player,201909080min,atl,GageRu00,rec,1,,,,,
player,201909080min,atl,GageRu00,rec_yds,13,,,,,
player,201909080min,atl,GageRu00,rec_first_down,1,,,,,
player,201909080min,atl,GageRu00,rec_air_yds,13,,,,,
player,201909080min,atl,GageRu00,rec_air_yds_per_rec,13.0,,,,,
player,201909080min,atl,GageRu00,rec_yac,0,,,,,
player,201909080min,atl,GageRu00,rec_yac_per_rec,0.0,,,,,
player,201909080min,atl,GageRu00,rec_broken_tackles,0,,,,,
player,201909080min,atl,GageRu00,rec_broken_tackles_per_rec,,,,,,
player,201909080min,atl,GageRu00,rec_drops,0,,,,,
player,201909080min,atl,GageRu00,rec_drop_pct,0.0,,,,,
player,201909080min,atl,StocLu00,targets,1,,,,,
player,201909080min,atl,StocLu00,rec,0,,,,,
player,201909080min,atl,StocLu00,rec_yds,0,,,,,
player,201909080min,atl,StocLu00,rec_first_down,,,,,,
player,201909080min,atl,StocLu00,rec_air_yds,0,,,,,
player,201909080min,atl,StocLu00,rec_air_yds_per_rec,,,,,,
player,201909080min,atl,StocLu00,rec_yac,0,,,,,
player,201909080min,atl,StocLu00,rec_yac_per_rec,,,,,,
player,201909080min,atl,StocLu00,rec_broken_tackles,0,,,,,
player,201909080min,atl,StocLu00,rec_broken_tackles_per_rec,,,,,,
player,201909080min,atl,StocLu00,rec_drops,0,,,,,
player,201909080min,atl,StocLu00,rec_drop_pct,0.0,,,,,
player,201909080min,min,ThieAd00,targets,3,,,,,
player,201909080min,min,ThieAd00,rec,3,,,,,
player,201909080min,min,ThieAd00,rec_yds,43,,,,,
player,201909080min,min,ThieAd00,rec_first_down,2,,,,,
player,201909080min,min,ThieAd00,rec_air_yds,25,,,,,
player,201909080min,min,ThieAd00,rec_air_yds_per_rec,8.3,,,,,
player,201909080min,min,ThieAd00,rec_yac,18,,,,,
player,201909080min,min,ThieAd00,rec_yac_per_rec,6.0,,,,,
player,201909080min,min,ThieAd00,rec_broken_tackles,1,,,,,
player,201909080min,min,ThieAd00,rec_broken_tackles_per_rec,3.0,,,,,
player,201909080min,min,ThieAd00,rec_drops,0,,,,,
player,201909080min,min,ThieAd00,rec_drop_pct,0.0,,,,,
player,201909080min,min,DiggSt00,targets,2,,,,,
player,201909080min,min,DiggSt00,rec,2,,,,,
player,201909080min,min,DiggSt00,rec_yds,37,,,,,
player,201909080min,min,DiggSt00,rec_first_down,1,,,,,
player,201909080min,min,DiggSt00,rec_air_yds,29,,,,,
player,201909080min,min,DiggSt00,rec_air_yds_per_rec,14.5,,,,,
player,201909080min,min,DiggSt00,rec_yac,8,,,,,
player,201909080min,min,DiggSt00,rec_yac_per_rec,4.0,,,,,
player,201909080min,min,DiggSt00,rec_broken_tackles,0,,,,,
player,201909080min,min,DiggSt00,rec_broken_tackles_per_rec,,,,,,
player,201909080min,min,DiggSt00,rec_drops,0,,,,,
player,201909080min,min,DiggSt00,rec_drop_pct,0.0,,,,,
player,201909080min,min,CookDa01,targets,2,,,,,
player,201909080min,min,CookDa01,rec,2,,,,,
player,201909080min,min,CookDa01,rec_yds,9,,,,,
player,201909080min,min,CookDa01,rec_first_down,0,,,,,
player,201909080min,min,CookDa01,rec_air_yds,2,,,,,
player,201909080min,min,CookDa01,rec_air_yds_per_rec,1.0,,,,,
player,201909080min,min,CookDa01,rec_yac,7,,,,,
player,201909080min,min,CookDa01,rec_yac_per_rec,3.5,,,,,
player,201909080min,min,CookDa01,rec_broken_tackles,0,,,,,
player,201909080min,min,CookDa01,rec_broken_tackles_per_rec,,,,,,
player,201909080min,min,CookDa01,rec_drops,0,,,,,
player,201909080min,min,CookDa01,rec_drop_pct,0.0,,,,,
player,201909080min,min,BeebCh00,targets,1,,,,,
player,201909080min,min,BeebCh00,rec,1,,,,,
player,201909080min,min,BeebCh00,rec_yds,9,,,,,
player,201909080min,min,BeebCh00,rec_first_down,1,,,,,
player,201909080min,min,BeebCh00,rec_air_yds,0,,,,,
player,201909080min,min,BeebCh00,rec_air_yds_per_rec,0.0,,,,,
player,201909080min,min,BeebCh00,rec_yac,9,,,,,
player,201909080min,min,BeebCh00,rec_yac_per_rec,9.0,,,,,
player,201909080min,min,BeebCh00,rec_broken_tackles,0,,,,,
player,201909080min,min,BeebCh00,rec_broken_tackles_per_rec,,,,,,
player,201909080min,min,BeebCh00,rec_drops,0,,,,,
player,201909080min,min,BeebCh00,rec_drop_pct,0.0,,,,,
player,201909080min,min,RudoKy00,targets,1,,,,,
player,201909080min,min,RudoKy00,rec,0,,,,,
player,201909080min,min,RudoKy00,rec_yds,0,,,,,
player,201909080min,min,RudoKy00,rec_first_down,,,,,,
player,201909080min,min,RudoKy00,rec_air_yds,0,,,,,
player,201909080min,min,RudoKy00,rec_air_yds_per_rec,,,,,,
player,201909080min,min,RudoKy00,rec_yac,0,,,,,
player,201909080min,min,RudoKy00,rec_yac_per_rec,,,,,,
player,201909080min,min,RudoKy00,rec_broken_tackles,0,,,,,
player,201909080min,min,RudoKy00,rec_broken_tackles_per_rec,,,,,,
player,201909080min,min,RudoKy00,rec_drops,0,,,,,
player,201909080min,min,RudoKy00,rec_drop_pct,0.0,,,,,
player,201909080min,min,RudoKy00,pos,TE,,,,,
player,201909080min,min,RudoKy00,offense,53,,,,,
player,201909080min,min,RudoKy00,off_pct,100%,,,,,
player,201909080min,min,RudoKy00,defense,0,,,,,
player,201909080min,min,RudoKy00,def_pct,0%,,,,,
player,201909080min,min,RudoKy00,special_teams,6,,,,,
player,201909080min,min,RudoKy00,st_pct,29%,,,,,
player,201909080min,min,ElflPa00,pos,G,,,,,
player,201909080min,min,ElflPa00,offense,53,,,,,
player,201909080min,min,ElflPa00,off_pct,100%,,,,,
player,201909080min,min,ElflPa00,defense,0,,,,,
player,201909080min,min,ElflPa00,def_pct,0%,,,,,
player,201909080min,min,ElflPa00,special_teams,4,,,,,
player,201909080min,min,ElflPa00,st_pct,19%,,,,,
player,201909080min,min,ReifRi00,pos,T,,,,,
player,201909080min,min,ReifRi00,offense,53,,,,,
player,201909080min,min,ReifRi00,off_pct,100%,,,,,
player,201909080min,min,ReifRi00,defense,0,,,,,
player,201909080min,min,ReifRi00,def_pct,0%,,,,,
player,201909080min,min,ReifRi00,special_teams,4,,,,,
player,201909080min,min,ReifRi00,st_pct,19%,,,,,
player,201909080min,min,KlinJo01,pos,G,,,,,
player,201909080min,min,KlinJo01,offense,53,,,,,
player,201909080min,min,KlinJo01,off_pct,100%,,,,,
player,201909080min,min,KlinJo01,defense,0,,,,,
player,201909080min,min,KlinJo01,def_pct,0%,,,,,
player,201909080min,min,KlinJo01,special_teams,4,,,,,
player,201909080min,min,KlinJo01,st_pct,19%,,,,,
player,201909080min,min,ONeiBr00,pos,T,,,,,
player,201909080min,min,ONeiBr00,offense,53,,,,,
player,201909080min,min,ONeiBr00,off_pct,100%,,,,,
player,201909080min,min,ONeiBr00,defense,0,,,,,
player,201909080min,min,ONeiBr00,def_pct,0%,,,,,
player,201909080min,min,ONeiBr00,special_teams,4,,,,,
player,201909080min,min,ONeiBr00,st_pct,19%,,,,,
player,201909080min,min,CousKi00,pos,QB,,,,,
player,201909080min,min,CousKi00,offense,53,,,,,
player,201909080min,min,CousKi00,off_pct,100%,,,,,
player,201909080min,min,CousKi00,defense,0,,,,,
player,201909080min,min,CousKi00,def_pct,0%,,,,,
player,201909080min,min,CousKi00,special_teams,0,,,,,
player,201909080min,min,CousKi00,st_pct,0%,,,,,
player,201909080min,min,BradGa00,pos,C,,,,,
player,201909080min,min,BradGa00,offense,53,,,,,
player,201909080min,min,BradGa00,off_pct,100%,,,,,
player,201909080min,min,BradGa00,defense,0,,,,,
player,201909080min,min,BradGa00,def_pct,0%,,,,,
player,201909080min,min,BradGa00,special_teams,0,,,,,
player,201909080min,min,BradGa00,st_pct,0%,,,,,
player,201909080min,min,ThieAd00,pos,WR,,,,,
player,201909080min,min,ThieAd00,offense,47,,,,,
player,201909080min,min,ThieAd00,off_pct,89%,,,,,
player,201909080min,min,ThieAd00,defense,0,,,,,
player,201909080min,min,ThieAd00,def_pct,0%,,,,,
player,201909080min,min,ThieAd00,special_teams,2,,,,,
player,201909080min,min,ThieAd00,st_pct,10%,,,,,
player,201909080min,min,CookDa01,pos,RB,,,,,
player,201909080min,min,CookDa01,offense,36,,,,,
player,201909080min,min,CookDa01,off_pct,68%,,,,,
player,201909080min,min,CookDa01,defense,0,,,,,
player,201909080min,min,CookDa01,def_pct,0%,,,,,
player,201909080min,min,CookDa01,special_teams,0,,,,,
player,201909080min,min,CookDa01,st_pct,0%,,,,,
player,201909080min,min,DiggSt00,pos,WR,,,,,
player,201909080min,min,DiggSt00,offense,32,,,,,
player,201909080min,min,DiggSt00,off_pct,60%,,,,,
player,201909080min,min,DiggSt00,defense,0,,,,,
player,201909080min,min,DiggSt00,def_pct,0%,,,,,
player,201909080min,min,DiggSt00,special_teams,0,,,,,
player,201909080min,min,DiggSt00,st_pct,0%,,,,,
player,201909080min,min,SmitIr01,pos,TE,,,,,
player,201909080min,min,SmitIr01,offense,26,,,,,
player,201909080min,min,SmitIr01,off_pct,49%,,,,,
player,201909080min,min,SmitIr01,defense,0,,,,,
player,201909080min,min,SmitIr01,def_pct,0%,,,,,
player,201909080min,min,SmitIr01,special_teams,6,,,,,
player,201909080min,min,SmitIr01,st_pct,29%,,,,,
player,201909080min,min,HamxC.00,pos,FB,,,,,
player,201909080min,min,HamxC.00,offense,22,,,,,
player,201909080min,min,HamxC.00,off_pct,42%,,,,,
player,201909080min,min,HamxC.00,defense,0,,,,,
player,201909080min,min,HamxC.00,def_pct,0%,,,,,
player,201909080min,min,HamxC.00,special_teams,17,,,,,
player,201909080min,min,HamxC.00,st_pct,81%,,,,,
player,201909080min,min,BeebCh00,pos,WR,,,,,
player,201909080min,min,BeebCh00,offense,14,,,,,
player,201909080min,min,BeebCh00,off_pct,26%,,,,,
player,201909080min,min,BeebCh00,defense,0,,,,,
player,201909080min,min,BeebCh00,def_pct,0%,,,,,
player,201909080min,min,BeebCh00,special_teams,6,,,,,
player,201909080min,min,BeebCh00,st_pct,29%,,,,,
player,201909080min,min,MattAl01,pos,RB,,,,,
player,201909080min,min,MattAl01,offense,12,,,,,
player,201909080min,min,MattAl01,off_pct,23%,,,,,
player,201909080min,min,MattAl01,defense,0,,,,,
player,201909080min,min,MattAl01,def_pct,0%,,,,,
player,201909080min,min,MattAl01,special_teams,0,,,,,
player,201909080min,min,MattAl01,st_pct,0%,,,,,
player,201909080min,min,JohnOl00,pos,WR,,,,,
player,201909080min,min,JohnOl00,offense,7,,,,,
player,201909080min,min,JohnOl00,off_pct,13%,,,,,
player,201909080min,min,JohnOl00,defense,0,,,,,
player,201909080min,min,JohnOl00,def_pct,0%,,,,,
player,201909080min,min,JohnOl00,special_teams,4,,,,,
player,201909080min,min,JohnOl00,st_pct,19%,,,,,
player,201909080min,min,DillBr00,pos,TE,,,,,
player,201909080min,min,DillBr00,offense,7,,,,,
player,201909080min,min,DillBr00,off_pct,13%,,,,,
player,201909080min,min,DillBr00,defense,0,,,,,
player,201909080min,min,DillBr00,def_pct,0%,,,,,
player,201909080min,min,DillBr00,special_teams,0,,,,,
player,201909080min,min,DillBr00,st_pct,0%,,,,,
player,201909080min,min,AbduAm00,pos,RB,,,,,
player,201909080min,min,AbduAm00,offense,4,,,,,
player,201909080min,min,AbduAm00,off_pct,8%,,,,,
player,201909080min,min,AbduAm00,defense,0,,,,,
player,201909080min,min,AbduAm00,def_pct,0%,,,,,
player,201909080min,min,AbduAm00,special_teams,14,,,,,
player,201909080min,min,AbduAm00,st_pct,67%,,,,,
player,201909080min,min,DoziDa00,pos,G,,,,,
player,201909080min,min,DoziDa00,offense,3,,,,,
player,201909080min,min,DoziDa00,off_pct,6%,,,,,
player,201909080min,min,DoziDa00,defense,0,,,,,
player,201909080min,min,DoziDa00,def_pct,0%,,,,,
player,201909080min,min,DoziDa00,special_teams,4,,,,,
player,201909080min,min,DoziDa00,st_pct,19%,,,,,
player,201909080min,min,BoonMi00,pos,RB,,,,,
player,201909080min,min,BoonMi00,offense,2,,,,,
player,201909080min,min,BoonMi00,off_pct,4%,,,,,
player,201909080min,min,BoonMi00,defense,0,,,,,
player,201909080min,min,BoonMi00,def_pct,0%,,,,,
player,201909080min,min,BoonMi00,special_teams,12,,,,,
player,201909080min,min,BoonMi00,st_pct,57%,,,,,
player,201909080min,min,HarrAn01,pos,FS,,,,,
player,201909080min,min,HarrAn01,offense,0,,,,,
player,201909080min,min,HarrAn01,off_pct,0%,,,,,
player,201909080min,min,HarrAn01,defense,74,,,,,
player,201909080min,min,HarrAn01,def_pct,100%,,,,,
player,201909080min,min,HarrAn01,special_teams,7,,,,,
player,201909080min,min,HarrAn01,st_pct,33%,,,,,
player,201909080min,min,SmitHa00,pos,SS,,,,,
player,201909080min,min,SmitHa00,offense,0,,,,,
player,201909080min,min,SmitHa00,off_pct,0%,,,,,
player,201909080min,min,SmitHa00,defense,74,,,,,
player,201909080min,min,SmitHa00,def_pct,100%,,,,,
player,201909080min,min,SmitHa00,special_teams,3,,,,,
player,201909080min,min,SmitHa00,st_pct,14%,,,,,
player,201909080min,min,KendEr00,pos,LB,,,,,
player,201909080min,min,KendEr00,offense,0,,,,,
player,201909080min,min,KendEr00,off_pct,0%,,,,,
player,201909080min,min,KendEr00,defense,68,,,,,
player,201909080min,min,KendEr00,def_pct,92%,,,,,
player,201909080min,min,KendEr00,special_teams,0,,,,,
player,201909080min,min,KendEr00,st_pct,0%,,,,,
player,201909080min,min,BarrAn00,pos,LB,,,,,
player,201909080min,min,BarrAn00,offense,0,,,,,
player,201909080min,min,BarrAn00,off_pct,0%,,,,,
player,201909080min,min,BarrAn00,defense,68,,,,,
player,201909080min,min,BarrAn00,def_pct,92%,,,,,
player,201909080min,min,BarrAn00,special_teams,0,,,,,
player,201909080min,min,BarrAn00,st_pct,0%,,,,,
player,201909080min,min,WaynTr00,pos,CB,,,,,
player,201909080min,min,WaynTr00,offense,0,,,,,
player,201909080min,min,WaynTr00,off_pct,0%,,,,,
player,201909080min,min,WaynTr00,defense,63,,,,,
player,201909080min,min,WaynTr00,def_pct,85%,,,,,
player,201909080min,min,WaynTr00,special_teams,8,,,,,
player,201909080min,min,WaynTr00,st_pct,38%,,,,,
player,201909080min,min,RhodXa00,pos,CB,,,,,
player,201909080min,min,RhodXa00,offense,0,,,,,
player,201909080min,min,RhodXa00,off_pct,0%,,,,,
player,201909080min,min,RhodXa00,defense,62,,,,,
player,201909080min,min,RhodXa00,def_pct,84%,,,,,
player,201909080min,min,RhodXa00,special_teams,0,,,,,
player,201909080min,min,RhodXa00,st_pct,0%,,,,,
player,201909080min,min,HuntDa01,pos,DE,,,,,
player,201909080min,min,HuntDa01,offense,0,,,,,
player,201909080min,min,HuntDa01,off_pct,0%,,,,,
player,201909080min,min,HuntDa01,defense,61,,,,,
player,201909080min,min,HuntDa01,def_pct,82%,,,,,
player,201909080min,min,HuntDa01,special_teams,4,,,,,
player,201909080min,min,HuntDa01,st_pct,19%,,,,,
player,201909080min,min,GrifEv99,pos,DE,,,,,
player,201909080min,min,GrifEv99,offense,0,,,,,
player,201909080min,min,GrifEv99,off_pct,0%,,,,,
player,201909080min,min,GrifEv99,defense,61,,,,,
player,201909080min,min,GrifEv99,def_pct,82%,,,,,
player,201909080min,min,GrifEv99,special_teams,0,,,,,
player,201909080min,min,GrifEv99,st_pct,0%,,,,,
player,201909080min,min,KearJa00,pos,FS,,,,,
player,201909080min,min,KearJa00,offense,0,,,,,
player,201909080min,min,KearJa00,off_pct,0%,,,,,
player,201909080min,min,KearJa00,defense,43,,,,,
player,201909080min,min,KearJa00,def_pct,58%,,,,,
player,201909080min,min,KearJa00,special_teams,13,,,,,
player,201909080min,min,KearJa00,st_pct,62%,,,,,
player,201909080min,min,StepSh00,pos,DT,,,,,
player,201909080min,min,StepSh00,offense,0,,,,,
player,201909080min,min,StepSh00,off_pct,0%,,,,,
player,201909080min,min,StepSh00,defense,40,,,,,
player,201909080min,min,StepSh00,def_pct,54%,,,,,
player,201909080min,min,StepSh00,special_teams,0,,,,,
player,201909080min,min,StepSh00,st_pct,0%,,,,,
player,201909080min,min,JoseLi99,pos,NT,,,,,
player,201909080min,min,JoseLi99,offense,0,,,,,
player,201909080min,min,JoseLi99,off_pct,0%,,,,,
player,201909080min,min,JoseLi99,defense,38,,,,,
player,201909080min,min,JoseLi99,def_pct,51%,,,,,
player,201909080min,min,JoseLi99,special_teams,0,,,,,
player,201909080min,min,JoseLi99,st_pct,0%,,,,,
player,201909080min,min,WeatSt00,pos,DE,,,,,
player,201909080min,min,WeatSt00,offense,0,,,,,
player,201909080min,min,WeatSt00,off_pct,0%,,,,,
player,201909080min,min,WeatSt00,defense,32,,,,,
player,201909080min,min,WeatSt00,def_pct,43%,,,,,
player,201909080min,min,WeatSt00,special_teams,8,,,,,
player,201909080min,min,WeatSt00,st_pct,38%,,,,,
player,201909080min,min,MataHe00,pos,DE,,,,,
player,201909080min,min,MataHe00,offense,0,,,,,
player,201909080min,min,MataHe00,off_pct,0%,,,,,
player,201909080min,min,MataHe00,defense,26,,,,,
player,201909080min,min,MataHe00,def_pct,35%,,,,,
player,201909080min,min,MataHe00,special_teams,0,,,,,
player,201909080min,min,MataHe00,st_pct,0%,,,,,
player,201909080min,min,JohnJa09,pos,NT,,,,,
player,201909080min,min,JohnJa09,offense,0,,,,,
player,201909080min,min,JohnJa09,off_pct,0%,,,,,
player,201909080min,min,JohnJa09,defense,26,,,,,
player,201909080min,min,JohnJa09,def_pct,35%,,,,,
player,201909080min,min,JohnJa09,special_teams,0,,,,,
player,201909080min,min,JohnJa09,st_pct,0%,,,,,
