game,2019,12,20191124,201911240was,det,"Detroit Lions",16,was,"Washington Redskins",19
player,201911240was,det,AmenDa00,punt_ret_long,15,,,,,
player,201911240was,det,HallMa02,kick_ret,0,,,,,
player,201911240was,det,HallMa02,kick_ret_yds,0,,,,,
player,201911240was,det,HallMa02,kick_ret_yds_per_ret,,,,,,
player,201911240was,det,HallMa02,kick_ret_td,0,,,,,
player,201911240was,det,HallMa02,kick_ret_long,0,,,,,
player,201911240was,det,HallMa02,punt_ret,2,,,,,
player,201911240was,det,HallMa02,punt_ret_yds,16,,,,,
player,201911240was,det,HallMa02,punt_ret_yds_per_ret,8.0,,,,,
player,201911240was,det,HallMa02,punt_ret_td,0,,,,,
player,201911240was,det,HallMa02,punt_ret_long,14,,,,,
player,201911240was,det,JohnTy02,kick_ret,2,,,,,
player,201911240was,det,JohnTy02,kick_ret_yds,43,,,,,
player,201911240was,det,JohnTy02,kick_ret_yds_per_ret,21.5,,,,,
player,201911240was,det,JohnTy02,kick_ret_td,0,,,,,
player,201911240was,det,JohnTy02,kick_ret_long,25,,,,,
player,201911240was,det,JohnTy02,punt_ret,0,,,,,
player,201911240was,det,JohnTy02,punt_ret_yds,0,,,,,
player,201911240was,det,JohnTy02,punt_ret_yds_per_ret,,,,,,
player,201911240was,det,JohnTy02,punt_ret_td,0,,,,,
player,201911240was,det,JohnTy02,punt_ret_long,0,,,,,
player,201911240was,was,QuinTr00,kick_ret,0,,,,,
player,201911240was,was,QuinTr00,kick_ret_yds,0,,,,,
player,201911240was,was,QuinTr00,kick_ret_yds_per_ret,,,,,,
player,201911240was,was,QuinTr00,kick_ret_td,0,,,,,
player,201911240was,was,QuinTr00,kick_ret_long,0,,,,,
player,201911240was,was,QuinTr00,punt_ret,2,,,,,
player,201911240was,was,QuinTr00,punt_ret_yds,0,,,,,
player,201911240was,was,QuinTr00,punt_ret_yds_per_ret,0.0,,,,,
player,201911240was,was,QuinTr00,punt_ret_td,0,,,,,
player,201911240was,was,QuinTr00,punt_ret_long,0,,,,,
player,201911240was,was,SimsSt00,kick_ret,2,,,,,
player,201911240was,was,SimsSt00,kick_ret_yds,124,,,,,
player,201911240was,was,SimsSt00,kick_ret_yds_per_ret,62.0,,,,,
player,201911240was,was,SimsSt00,kick_ret_td,1,,,,,
player,201911240was,was,SimsSt00,kick_ret_long,91,,,,,
player,201911240was,was,SimsSt00,punt_ret,0,,,,,
player,201911240was,was,SimsSt00,punt_ret_yds,0,,,,,
player,201911240was,was,SimsSt00,punt_ret_yds_per_ret,,,,,,
player,201911240was,was,SimsSt00,punt_ret_td,0,,,,,
player,201911240was,was,SimsSt00,punt_ret_long,0,,,,,
player,201911240was,det,PratMa20,xpm,1,,,,,
player,201911240was,det,PratMa20,xpa,1,,,,,
player,201911240was,det,PratMa20,fgm,3,,,,,
player,201911240was,det,PratMa20,fga,4,,,,,
player,201911240was,det,PratMa20,punt,0,,,,,
player,201911240was,det,PratMa20,punt_yds,0,,,,,
player,201911240was,det,PratMa20,punt_yds_per_punt,,,,,,
player,201911240was,det,PratMa20,punt_long,0,,,,,
player,201911240was,det,MartSa01,xpm,,,,,,
player,201911240was,det,MartSa01,xpa,,,,,,
player,201911240was,det,MartSa01,fgm,,,,,,
player,201911240was,det,MartSa01,fga,,,,,,
player,201911240was,det,MartSa01,punt,4,,,,,
player,201911240was,det,MartSa01,punt_yds,162,,,,,
player,201911240was,det,MartSa01,punt_yds_per_punt,40.5,,,,,
player,201911240was,det,MartSa01,punt_long,50,,,,,
player,201911240was,was,HopkDu00,xpm,1,,,,,
player,201911240was,was,HopkDu00,xpa,1,,,,,
player,201911240was,was,HopkDu00,fgm,4,,,,,
player,201911240was,was,HopkDu00,fga,4,,,,,
player,201911240was,was,HopkDu00,punt,0,,,,,
player,201911240was,was,HopkDu00,punt_yds,0,,,,,
player,201911240was,was,HopkDu00,punt_yds_per_punt,,,,,,
player,201911240was,was,HopkDu00,punt_long,0,,,,,
player,201911240was,was,WayxTr00,xpm,,,,,,
player,201911240was,was,WayxTr00,xpa,,,,,,
player,201911240was,was,WayxTr00,fgm,,,,,,
player,201911240was,was,WayxTr00,fga,,,,,,
player,201911240was,was,WayxTr00,punt,5,,,,,
player,201911240was,was,WayxTr00,punt_yds,260,,,,,
player,201911240was,was,WayxTr00,punt_yds_per_punt,52.0,,,,,
player,201911240was,was,WayxTr00,punt_long,56,,,,,
player,201911240was,was,MoseMo00,pos,T,,,,,
player,201911240was,was,MoseMo00,offense,60,,,,,
player,201911240was,was,MoseMo00,off_pct,100%,,,,,
player,201911240was,was,MoseMo00,defense,0,,,,,
player,201911240was,was,MoseMo00,def_pct,0%,,,,,
player,201911240was,was,MoseMo00,special_teams,5,,,,,
player,201911240was,was,MoseMo00,st_pct,16%,,,,,
player,201911240was,was,ScheBr00,pos,G,,,,,
player,201911240was,was,ScheBr00,offense,60,,,,,
player,201911240was,was,ScheBr00,off_pct,100%,,,,,
player,201911240was,was,ScheBr00,defense,0,,,,,
player,201911240was,was,ScheBr00,def_pct,0%,,,,,
player,201911240was,was,ScheBr00,special_teams,5,,,,,
player,201911240was,was,ScheBr00,st_pct,16%,,,,,
player,201911240was,was,FlowEr00,pos,G,,,,,
player,201911240was,was,FlowEr00,offense,60,,,,,
player,201911240was,was,FlowEr00,off_pct,100%,,,,,
player,201911240was,was,FlowEr00,defense,0,,,,,
player,201911240was,was,FlowEr00,def_pct,0%,,,,,
player,201911240was,was,FlowEr00,special_teams,5,,,,,
player,201911240was,was,FlowEr00,st_pct,16%,,,,,
player,201911240was,was,RoulCh00,pos,C,,,,,
player,201911240was,was,RoulCh00,offense,60,,,,,
player,201911240was,was,RoulCh00,off_pct,100%,,,,,
player,201911240was,was,RoulCh00,defense,0,,,,,
player,201911240was,was,RoulCh00,def_pct,0%,,,,,
player,201911240was,was,RoulCh00,special_teams,0,,,,,
player,201911240was,was,RoulCh00,st_pct,0%,,,,,
player,201911240was,was,McLaTe00,pos,WR,,,,,
player,201911240was,was,McLaTe00,offense,59,,,,,
player,201911240was,was,McLaTe00,off_pct,98%,,,,,
player,201911240was,was,McLaTe00,defense,0,,,,,
player,201911240was,was,McLaTe00,def_pct,0%,,,,,
player,201911240was,was,McLaTe00,special_teams,0,,,,,
player,201911240was,was,McLaTe00,st_pct,0%,,,,,
player,201911240was,was,HaskDw00,pos,QB,,,,,
player,201911240was,was,HaskDw00,offense,59,,,,,
player,201911240was,was,HaskDw00,off_pct,98%,,,,,
player,201911240was,was,HaskDw00,defense,0,,,,,
player,201911240was,was,HaskDw00,def_pct,0%,,,,,
player,201911240was,was,HaskDw00,special_teams,0,,,,,
player,201911240was,was,HaskDw00,st_pct,0%,,,,,
player,201911240was,was,SpriJe00,pos,TE,,,,,
player,201911240was,was,SpriJe00,offense,51,,,,,
player,201911240was,was,SpriJe00,off_pct,85%,,,,,
player,201911240was,was,SpriJe00,defense,0,,,,,
player,201911240was,was,SpriJe00,def_pct,0%,,,,,
player,201911240was,was,SpriJe00,special_teams,16,,,,,
player,201911240was,was,SpriJe00,st_pct,52%,,,,,
player,201911240was,was,PennDo20,pos,T,,,,,
player,201911240was,was,PennDo20,offense,44,,,,,
player,201911240was,was,PennDo20,off_pct,73%,,,,,
player,201911240was,was,PennDo20,defense,0,,,,,
player,201911240was,was,PennDo20,def_pct,0%,,,,,
player,201911240was,was,PennDo20,special_teams,0,,,,,
player,201911240was,was,PennDo20,st_pct,0%,,,,,
player,201911240was,was,HarmKe00,pos,WR,,,,,
player,201911240was,was,HarmKe00,offense,38,,,,,
player,201911240was,was,HarmKe00,off_pct,63%,,,,,
player,201911240was,was,HarmKe00,defense,0,,,,,
player,201911240was,was,HarmKe00,def_pct,0%,,,,,
player,201911240was,was,HarmKe00,special_teams,14,,,,,
player,201911240was,was,HarmKe00,st_pct,45%,,,,,
player,201911240was,was,GuicDe00,pos,RB,,,,,
player,201911240was,was,GuicDe00,offense,26,,,,,
player,201911240was,was,GuicDe00,off_pct,43%,,,,,
player,201911240was,was,GuicDe00,defense,0,,,,,
player,201911240was,was,GuicDe00,def_pct,0%,,,,,
player,201911240was,was,GuicDe00,special_teams,0,,,,,
player,201911240was,was,GuicDe00,st_pct,0%,,,,,
player,201911240was,was,SimsSt00,pos,WR,,,,,
player,201911240was,was,SimsSt00,offense,24,,,,,
player,201911240was,was,SimsSt00,off_pct,40%,,,,,
player,201911240was,was,SimsSt00,defense,0,,,,,
player,201911240was,was,SimsSt00,def_pct,0%,,,,,
player,201911240was,was,SimsSt00,special_teams,5,,,,,
player,201911240was,was,SimsSt00,st_pct,16%,,,,,
player,201911240was,was,QuinTr00,pos,WR,,,,,
player,201911240was,was,QuinTr00,offense,22,,,,,
player,201911240was,was,QuinTr00,off_pct,37%,,,,,
player,201911240was,was,QuinTr00,defense,0,,,,,
player,201911240was,was,QuinTr00,def_pct,0%,,,,,
player,201911240was,was,QuinTr00,special_teams,4,,,,,
player,201911240was,was,QuinTr00,st_pct,13%,,,,,
player,201911240was,was,PeteAd01,pos,RB,,,,,
player,201911240was,was,PeteAd01,offense,20,,,,,
player,201911240was,was,PeteAd01,off_pct,33%,,,,,
player,201911240was,was,PeteAd01,defense,0,,,,,
player,201911240was,was,PeteAd01,def_pct,0%,,,,,
player,201911240was,was,PeteAd01,special_teams,0,,,,,
player,201911240was,was,PeteAd01,st_pct,0%,,,,,
player,201911240was,was,SmalWe00,pos,RB,,,,,
player,201911240was,was,SmalWe00,offense,16,,,,,
player,201911240was,was,SmalWe00,off_pct,27%,,,,,
player,201911240was,was,SmalWe00,defense,0,,,,,
player,201911240was,was,SmalWe00,def_pct,0%,,,,,
player,201911240was,was,SmalWe00,special_teams,20,,,,,
player,201911240was,was,SmalWe00,st_pct,65%,,,,,
player,201911240was,was,ChriGe01,pos,T,,,,,
player,201911240was,was,ChriGe01,offense,16,,,,,
player,201911240was,was,ChriGe01,off_pct,27%,,,,,
player,201911240was,was,ChriGe01,defense,0,,,,,
player,201911240was,was,ChriGe01,def_pct,0%,,,,,
player,201911240was,was,ChriGe01,special_teams,5,,,,,
player,201911240was,was,ChriGe01,st_pct,16%,,,,,
player,201911240was,was,HentHa00,pos,TE,,,,,
player,201911240was,was,HentHa00,offense,15,,,,,
player,201911240was,was,HentHa00,off_pct,25%,,,,,
player,201911240was,was,HentHa00,defense,0,,,,,
player,201911240was,was,HentHa00,def_pct,0%,,,,,
player,201911240was,was,HentHa00,special_teams,10,,,,,
player,201911240was,was,HentHa00,st_pct,32%,,,,,
player,201911240was,was,RichPa01,pos,WR,,,,,
player,201911240was,was,RichPa01,offense,15,,,,,
player,201911240was,was,RichPa01,off_pct,25%,,,,,
player,201911240was,was,RichPa01,defense,0,,,,,
player,201911240was,was,RichPa01,def_pct,0%,,,,,
player,201911240was,was,RichPa01,special_teams,0,,,,,
player,201911240was,was,RichPa01,st_pct,0%,,,,,
player,201911240was,was,BergTo00,pos,G,,,,,
player,201911240was,was,BergTo00,offense,12,,,,,
player,201911240was,was,BergTo00,off_pct,20%,,,,,
player,201911240was,was,BergTo00,defense,0,,,,,
player,201911240was,was,BergTo00,def_pct,0%,,,,,
player,201911240was,was,BergTo00,special_teams,5,,,,,
player,201911240was,was,BergTo00,st_pct,16%,,,,,
player,201911240was,was,BurtMi00,pos,FB,,,,,
player,201911240was,was,BurtMi00,offense,2,,,,,
player,201911240was,was,BurtMi00,off_pct,3%,,,,,
player,201911240was,was,BurtMi00,defense,0,,,,,
player,201911240was,was,BurtMi00,def_pct,0%,,,,,
player,201911240was,was,BurtMi00,special_teams,20,,,,,
player,201911240was,was,BurtMi00,st_pct,65%,,,,,
player,201911240was,was,KeenCa00,pos,QB,,,,,
player,201911240was,was,KeenCa00,offense,1,,,,,
player,201911240was,was,KeenCa00,off_pct,2%,,,,,
player,201911240was,was,KeenCa00,defense,0,,,,,
player,201911240was,was,KeenCa00,def_pct,0%,,,,,
player,201911240was,was,KeenCa00,special_teams,0,,,,,
player,201911240was,was,KeenCa00,st_pct,0%,,,,,
player,201911240was,was,DunbQu00,pos,CB,,,,,
player,201911240was,was,DunbQu00,offense,0,,,,,
player,201911240was,was,DunbQu00,off_pct,0%,,,,,
player,201911240was,was,DunbQu00,defense,75,,,,,
player,201911240was,was,DunbQu00,def_pct,100%,,,,,
player,201911240was,was,DunbQu00,special_teams,1,,,,,
player,201911240was,was,DunbQu00,st_pct,3%,,,,,
player,201911240was,was,CollLa00,pos,SS,,,,,
player,201911240was,was,CollLa00,offense,0,,,,,
player,201911240was,was,CollLa00,off_pct,0%,,,,,
player,201911240was,was,CollLa00,defense,75,,,,,
player,201911240was,was,CollLa00,def_pct,100%,,,,,
player,201911240was,was,CollLa00,special_teams,0,,,,,
player,201911240was,was,CollLa00,st_pct,0%,,,,,
player,201911240was,was,NichMo00,pos,FS,,,,,
player,201911240was,was,NichMo00,offense,0,,,,,
player,201911240was,was,NichMo00,off_pct,0%,,,,,
player,201911240was,was,NichMo00,defense,75,,,,,
player,201911240was,was,NichMo00,def_pct,100%,,,,,
player,201911240was,was,NichMo00,special_teams,0,,,,,
player,201911240was,was,NichMo00,st_pct,0%,,,,,
player,201911240was,was,AlleJo01,pos,DE,,,,,
player,201911240was,was,AlleJo01,offense,0,,,,,
player,201911240was,was,AlleJo01,off_pct,0%,,,,,
player,201911240was,was,AlleJo01,defense,65,,,,,
player,201911240was,was,AlleJo01,def_pct,87%,,,,,
player,201911240was,was,AlleJo01,special_teams,0,,,,,
player,201911240was,was,AlleJo01,st_pct,0%,,,,,
player,201911240was,was,BostJo00,pos,LB,,,,,
player,201911240was,was,BostJo00,offense,0,,,,,
player,201911240was,was,BostJo00,off_pct,0%,,,,,
player,201911240was,was,BostJo00,defense,64,,,,,
player,201911240was,was,BostJo00,def_pct,85%,,,,,
player,201911240was,was,BostJo00,special_teams,0,,,,,
player,201911240was,was,BostJo00,st_pct,0%,,,,,
player,201911240was,was,MoreFa00,pos,CB,,,,,
player,201911240was,was,MoreFa00,offense,0,,,,,
player,201911240was,was,MoreFa00,off_pct,0%,,,,,
player,201911240was,was,MoreFa00,defense,62,,,,,
player,201911240was,was,MoreFa00,def_pct,83%,,,,,
player,201911240was,was,MoreFa00,special_teams,5,,,,,
player,201911240was,was,MoreFa00,st_pct,16%,,,,,
player,201911240was,was,IoanMa01,pos,DE,,,,,
player,201911240was,was,IoanMa01,offense,0,,,,,
player,201911240was,was,IoanMa01,off_pct,0%,,,,,
player,201911240was,was,IoanMa01,defense,61,,,,,
player,201911240was,was,IoanMa01,def_pct,81%,,,,,
player,201911240was,was,IoanMa01,special_teams,11,,,,,
player,201911240was,was,IoanMa01,st_pct,35%,,,,,
player,201911240was,was,KerrRy00,pos,LB,,,,,
player,201911240was,was,KerrRy00,offense,0,,,,,
player,201911240was,was,KerrRy00,off_pct,0%,,,,,
player,201911240was,was,KerrRy00,defense,54,,,,,
player,201911240was,was,KerrRy00,def_pct,72%,,,,,
player,201911240was,was,KerrRy00,special_teams,0,,,,,
player,201911240was,was,KerrRy00,st_pct,0%,,,,,
player,201911240was,was,MoreJi00,pos,CB,,,,,
player,201911240was,was,MoreJi00,offense,0,,,,,
player,201911240was,was,MoreJi00,off_pct,0%,,,,,
player,201911240was,was,MoreJi00,defense,53,,,,,
player,201911240was,was,MoreJi00,def_pct,71%,,,,,
player,201911240was,was,MoreJi00,special_teams,13,,,,,
player,201911240was,was,MoreJi00,st_pct,42%,,,,,
player,201911240was,was,HolcCo00,pos,LB,,,,,
player,201911240was,was,HolcCo00,offense,0,,,,,
player,201911240was,was,HolcCo00,off_pct,0%,,,,,
player,201911240was,was,HolcCo00,defense,50,,,,,
player,201911240was,was,HolcCo00,def_pct,67%,,,,,
player,201911240was,was,HolcCo00,special_teams,15,,,,,
player,201911240was,was,HolcCo00,st_pct,48%,,,,,
player,201911240was,was,SweaMo00,pos,LB,,,,,
player,201911240was,was,SweaMo00,offense,0,,,,,
player,201911240was,was,SweaMo00,off_pct,0%,,,,,
player,201911240was,was,SweaMo00,defense,49,,,,,
player,201911240was,was,SweaMo00,def_pct,65%,,,,,
player,201911240was,was,SweaMo00,special_teams,6,,,,,
player,201911240was,was,SweaMo00,st_pct,19%,,,,,
player,201911240was,was,DionSh00,pos,LB,,,,,
player,201911240was,was,DionSh00,offense,0,,,,,
player,201911240was,was,DionSh00,off_pct,0%,,,,,
player,201911240was,was,DionSh00,defense,34,,,,,
player,201911240was,was,DionSh00,def_pct,45%,,,,,
player,201911240was,was,DionSh00,special_teams,15,,,,,
player,201911240was,was,DionSh00,st_pct,48%,,,,,
player,201911240was,was,AndeRy00,pos,LB,,,,,
player,201911240was,was,AndeRy00,offense,0,,,,,
player,201911240was,was,AndeRy00,off_pct,0%,,,,,
player,201911240was,was,AndeRy00,defense,29,,,,,
player,201911240was,was,AndeRy00,def_pct,39%,,,,,
player,201911240was,was,AndeRy00,special_teams,6,,,,,
player,201911240was,was,AndeRy00,st_pct,19%,,,,,
player,201911240was,was,SettTi00,pos,NT,,,,,
player,201911240was,was,SettTi00,offense,0,,,,,
player,201911240was,was,SettTi00,off_pct,0%,,,,,
player,201911240was,was,SettTi00,defense,28,,,,,
player,201911240was,was,SettTi00,def_pct,37%,,,,,
player,201911240was,was,SettTi00,special_teams,5,,,,,
player,201911240was,was,SettTi00,st_pct,16%,,,,,
player,201911240was,was,PhilCa00,pos,DE,,,,,
player,201911240was,was,PhilCa00,offense,0,,,,,
player,201911240was,was,PhilCa00,off_pct,0%,,,,,
player,201911240was,was,PhilCa00,defense,16,,,,,
player,201911240was,was,PhilCa00,def_pct,21%,,,,,
player,201911240was,was,PhilCa00,special_teams,14,,,,,
player,201911240was,was,PhilCa00,st_pct,45%,,,,,
player,201911240was,was,HestTr00,pos,DT,,,,,
player,201911240was,was,HestTr00,offense,0,,,,,
player,201911240was,was,HestTr00,off_pct,0%,,,,,
player,201911240was,was,HestTr00,defense,15,,,,,
player,201911240was,was,HestTr00,def_pct,20%,,,,,
player,201911240was,was,HestTr00,special_teams,6,,,,,
player,201911240was,was,HestTr00,st_pct,19%,,,,,
player,201911240was,was,ThomSi00,pos,CB,,,,,
player,201911240was,was,ThomSi00,offense,0,,,,,
player,201911240was,was,ThomSi00,off_pct,0%,,,,,
player,201911240was,was,ThomSi00,defense,6,,,,,
player,201911240was,was,ThomSi00,def_pct,8%,,,,,
player,201911240was,was,ThomSi00,special_teams,26,,,,,
player,201911240was,was,ThomSi00,st_pct,84%,,,,,
player,201911240was,was,EverDe01,pos,SS,,,,,
player,201911240was,was,EverDe01,offense,0,,,,,
player,201911240was,was,EverDe01,off_pct,0%,,,,,
player,201911240was,was,EverDe01,defense,6,,,,,
player,201911240was,was,EverDe01,def_pct,8%,,,,,
player,201911240was,was,EverDe01,special_teams,18,,,,,
player,201911240was,was,EverDe01,st_pct,58%,,,,,
player,201911240was,was,ApkeTr00,pos,FS,,,,,
player,201911240was,was,ApkeTr00,offense,0,,,,,
player,201911240was,was,ApkeTr00,off_pct,0%,,,,,
player,201911240was,was,ApkeTr00,defense,5,,,,,
player,201911240was,was,ApkeTr00,def_pct,7%,,,,,
player,201911240was,was,ApkeTr00,special_teams,25,,,,,
player,201911240was,was,ApkeTr00,st_pct,81%,,,,,
player,201911240was,was,BeexRy00,pos,DE,,,,,
player,201911240was,was,BeexRy00,offense,0,,,,,
player,201911240was,was,BeexRy00,off_pct,0%,,,,,
player,201911240was,was,BeexRy00,defense,3,,,,,
player,201911240was,was,BeexRy00,def_pct,4%,,,,,
player,201911240was,was,BeexRy00,special_teams,1,,,,,
player,201911240was,was,BeexRy00,st_pct,3%,,,,,
player,201911240was,was,HarvJo01,pos,LB,,,,,
player,201911240was,was,HarvJo01,offense,0,,,,,
player,201911240was,was,HarvJo01,off_pct,0%,,,,,
player,201911240was,was,HarvJo01,defense,0,,,,,
player,201911240was,was,HarvJo01,def_pct,0%,,,,,
player,201911240was,was,HarvJo01,special_teams,20,,,,,
player,201911240was,was,HarvJo01,st_pct,65%,,,,,
player,201911240was,was,HopkDu00,pos,K,,,,,
player,201911240was,was,HopkDu00,offense,0,,,,,
player,201911240was,was,HopkDu00,off_pct,0%,,,,,
player,201911240was,was,HopkDu00,defense,0,,,,,
player,201911240was,was,HopkDu00,def_pct,0%,,,,,
player,201911240was,was,HopkDu00,special_teams,11,,,,,
player,201911240was,was,HopkDu00,st_pct,35%,,,,,
player,201911240was,was,SundNi00,pos,LS,,,,,
player,201911240was,was,SundNi00,offense,0,,,,,
player,201911240was,was,SundNi00,off_pct,0%,,,,,
player,201911240was,was,SundNi00,defense,0,,,,,
player,201911240was,was,SundNi00,def_pct,0%,,,,,
player,201911240was,was,SundNi00,special_teams,11,,,,,
player,201911240was,was,SundNi00,st_pct,35%,,,,,
player,201911240was,was,WayxTr00,pos,P,,,,,
player,201911240was,was,WayxTr00,offense,0,,,,,
player,201911240was,was,WayxTr00,off_pct,0%,,,,,
player,201911240was,was,WayxTr00,defense,0,,,,,
player,201911240was,was,WayxTr00,def_pct,0%,,,,,
player,201911240was,was,WayxTr00,special_teams,11,,,,,
player,201911240was,was,WayxTr00,st_pct,35%,,,,,
player,201911240was,was,MartWe00,pos,G,,,,,
player,201911240was,was,MartWe00,offense,0,,,,,
player,201911240was,was,MartWe00,off_pct,0%,,,,,
player,201911240was,was,MartWe00,defense,0,,,,,
player,201911240was,was,MartWe00,def_pct,0%,,,,,
player,201911240was,was,MartWe00,special_teams,5,,,,,
player,201911240was,was,MartWe00,st_pct,16%,,,,,
player,201911240was,was,NormJo01,pos,CB,,,,,
player,201911240was,was,NormJo01,offense,0,,,,,
player,201911240was,was,NormJo01,off_pct,0%,,,,,
player,201911240was,was,NormJo01,defense,0,,,,,
player,201911240was,was,NormJo01,def_pct,0%,,,,,
player,201911240was,was,NormJo01,special_teams,2,,,,,
player,201911240was,was,NormJo01,st_pct,6%,,,,,
player,201911240was,det,GlasGr00,pos,G,,,,,
player,201911240was,det,GlasGr00,offense,75,,,,,
player,201911240was,det,GlasGr00,off_pct,100%,,,,,
player,201911240was,det,GlasGr00,defense,0,,,,,
player,201911240was,det,GlasGr00,def_pct,0%,,,,,
player,201911240was,det,GlasGr00,special_teams,5,,,,,
player,201911240was,det,GlasGr00,st_pct,16%,,,,,
player,201911240was,det,DeckTa00,pos,T,,,,,
player,201911240was,det,DeckTa00,offense,75,,,,,
player,201911240was,det,DeckTa00,off_pct,100%,,,,,
player,201911240was,det,DeckTa00,defense,0,,,,,
player,201911240was,det,DeckTa00,def_pct,0%,,,,,
player,201911240was,det,DeckTa00,special_teams,5,,,,,
player,201911240was,det,DeckTa00,st_pct,16%,,,,,
player,201911240was,det,WagnRi00,pos,T,,,,,
player,201911240was,det,WagnRi00,offense,75,,,,,
player,201911240was,det,WagnRi00,off_pct,100%,,,,,
player,201911240was,det,WagnRi00,defense,0,,,,,
player,201911240was,det,WagnRi00,def_pct,0%,,,,,
player,201911240was,det,WagnRi00,special_teams,0,,,,,
player,201911240was,det,WagnRi00,st_pct,0%,,,,,
player,201911240was,det,DrisJe00,pos,QB,,,,,
player,201911240was,det,DrisJe00,offense,75,,,,,
player,201911240was,det,DrisJe00,off_pct,100%,,,,,
player,201911240was,det,DrisJe00,defense,0,,,,,
player,201911240was,det,DrisJe00,def_pct,0%,,,,,
player,201911240was,det,DrisJe00,special_teams,0,,,,,
player,201911240was,det,DrisJe00,st_pct,0%,,,,,
player,201911240was,det,DahlJo00,pos,G,,,,,
player,201911240was,det,DahlJo00,offense,74,,,,,
player,201911240was,det,DahlJo00,off_pct,99%,,,,,
player,201911240was,det,DahlJo00,defense,0,,,,,
player,201911240was,det,DahlJo00,def_pct,0%,,,,,
player,201911240was,det,DahlJo00,special_teams,5,,,,,
player,201911240was,det,DahlJo00,st_pct,16%,,,,,
player,201911240was,det,WiggKe00,pos,G,,,,,
player,201911240was,det,WiggKe00,offense,68,,,,,
player,201911240was,det,WiggKe00,off_pct,91%,,,,,
player,201911240was,det,WiggKe00,defense,0,,,,,
player,201911240was,det,WiggKe00,def_pct,0%,,,,,
player,201911240was,det,WiggKe00,special_teams,10,,,,,
player,201911240was,det,WiggKe00,st_pct,32%,,,,,
player,201911240was,det,GollKe00,pos,WR,,,,,
player,201911240was,det,GollKe00,offense,68,,,,,
player,201911240was,det,GollKe00,off_pct,91%,,,,,
player,201911240was,det,GollKe00,defense,0,,,,,
player,201911240was,det,GollKe00,def_pct,0%,,,,,
player,201911240was,det,GollKe00,special_teams,0,,,,,
player,201911240was,det,GollKe00,st_pct,0%,,,,,
player,201911240was,det,JoneMa02,pos,WR,,,,,
player,201911240was,det,JoneMa02,offense,67,,,,,
player,201911240was,det,JoneMa02,off_pct,89%,,,,,
player,201911240was,det,JoneMa02,defense,0,,,,,
player,201911240was,det,JoneMa02,def_pct,0%,,,,,
player,201911240was,det,JoneMa02,special_teams,0,,,,,
player,201911240was,det,JoneMa02,st_pct,0%,,,,,
player,201911240was,det,AmenDa00,pos,WR,,,,,
player,201911240was,det,AmenDa00,offense,46,,,,,
player,201911240was,det,AmenDa00,off_pct,61%,,,,,
player,201911240was,det,AmenDa00,defense,0,,,,,
player,201911240was,det,AmenDa00,def_pct,0%,,,,,
player,201911240was,det,AmenDa00,special_teams,3,,,,,
player,201911240was,det,AmenDa00,st_pct,10%,,,,,
player,201911240was,det,ScarBo01,pos,RB,,,,,
player,201911240was,det,ScarBo01,offense,38,,,,,
player,201911240was,det,ScarBo01,off_pct,51%,,,,,
player,201911240was,det,ScarBo01,defense,0,,,,,
player,201911240was,det,ScarBo01,def_pct,0%,,,,,
player,201911240was,det,ScarBo01,special_teams,0,,,,,
player,201911240was,det,ScarBo01,st_pct,0%,,,,,
player,201911240was,det,HockTJ00,pos,TE,,,,,
player,201911240was,det,HockTJ00,offense,33,,,,,
player,201911240was,det,HockTJ00,off_pct,44%,,,,,
player,201911240was,det,HockTJ00,defense,0,,,,,
player,201911240was,det,HockTJ00,def_pct,0%,,,,,
player,201911240was,det,HockTJ00,special_teams,0,,,,,
player,201911240was,det,HockTJ00,st_pct,0%,,,,,
player,201911240was,det,JameJe00,pos,TE,,,,,
player,201911240was,det,JameJe00,offense,32,,,,,
player,201911240was,det,JameJe00,off_pct,43%,,,,,
player,201911240was,det,JameJe00,defense,0,,,,,
player,201911240was,det,JameJe00,def_pct,0%,,,,,
player,201911240was,det,JameJe00,special_teams,11,,,,,
player,201911240was,det,JameJe00,st_pct,35%,,,,,
player,201911240was,det,ThomLo00,pos,TE,,,,,
player,201911240was,det,ThomLo00,offense,28,,,,,
player,201911240was,det,ThomLo00,off_pct,37%,,,,,
player,201911240was,det,ThomLo00,defense,0,,,,,
player,201911240was,det,ThomLo00,def_pct,0%,,,,,
player,201911240was,det,ThomLo00,special_teams,15,,,,,
player,201911240was,det,ThomLo00,st_pct,48%,,,,,
player,201911240was,det,JohnTy02,pos,RB,,,,,
player,201911240was,det,JohnTy02,offense,27,,,,,
player,201911240was,det,JohnTy02,off_pct,36%,,,,,
player,201911240was,det,JohnTy02,defense,0,,,,,
player,201911240was,det,JohnTy02,def_pct,0%,,,,,
player,201911240was,det,JohnTy02,special_teams,17,,,,,
player,201911240was,det,JohnTy02,st_pct,55%,,,,,
player,201911240was,det,McKiJ.00,pos,RB,,,,,
player,201911240was,det,McKiJ.00,offense,11,,,,,
player,201911240was,det,McKiJ.00,off_pct,15%,,,,,
player,201911240was,det,McKiJ.00,defense,0,,,,,
player,201911240was,det,McKiJ.00,def_pct,0%,,,,,
player,201911240was,det,McKiJ.00,special_teams,6,,,,,
player,201911240was,det,McKiJ.00,st_pct,19%,,,,,
player,201911240was,det,NautIs00,pos,TE,,,,,
player,201911240was,det,NautIs00,offense,10,,,,,
