game,2019,14,20191208,201912080crd,pit,"Pittsburgh Steelers",23,crd,"Arizona Cardinals",17
player,201912080crd,crd,BrowMi01,fumbles_rec_td,0,,,,,
player,201912080crd,crd,BrowMi01,fumbles_forced,0,,,,,
player,201912080crd,crd,DaniDa02,def_int,0,,,,,
player,201912080crd,crd,DaniDa02,def_int_yds,0,,,,,
player,201912080crd,crd,DaniDa02,def_int_td,0,,,,,
player,201912080crd,crd,DaniDa02,def_int_long,0,,,,,
player,201912080crd,crd,DaniDa02,pass_defended,0,,,,,
player,201912080crd,crd,DaniDa02,sacks,0.0,,,,,
player,201912080crd,crd,DaniDa02,tackles_combined,1,,,,,
player,201912080crd,crd,DaniDa02,tackles_solo,1,,,,,
player,201912080crd,crd,DaniDa02,tackles_assists,0,,,,,
player,201912080crd,crd,DaniDa02,tackles_loss,1,,,,,
player,201912080crd,crd,DaniDa02,qb_hits,0,,,,,
player,201912080crd,crd,DaniDa02,fumbles_rec,0,,,,,
player,201912080crd,crd,DaniDa02,fumbles_rec_yds,0,,,,,
player,201912080crd,crd,DaniDa02,fumbles_rec_td,0,,,,,
player,201912080crd,crd,DaniDa02,fumbles_forced,1,,,,,
player,201912080crd,crd,GardDe01,def_int,0,,,,,
player,201912080crd,crd,GardDe01,def_int_yds,0,,,,,
player,201912080crd,crd,GardDe01,def_int_td,0,,,,,
player,201912080crd,crd,GardDe01,def_int_long,0,,,,,
player,201912080crd,crd,GardDe01,pass_defended,0,,,,,
player,201912080crd,crd,GardDe01,sacks,0.0,,,,,
player,201912080crd,crd,GardDe01,tackles_combined,1,,,,,
player,201912080crd,crd,GardDe01,tackles_solo,0,,,,,
player,201912080crd,crd,GardDe01,tackles_assists,1,,,,,
player,201912080crd,crd,GardDe01,tackles_loss,0,,,,,
player,201912080crd,crd,GardDe01,qb_hits,0,,,,,
player,201912080crd,crd,GardDe01,fumbles_rec,1,,,,,
player,201912080crd,crd,GardDe01,fumbles_rec_yds,0,,,,,
player,201912080crd,crd,GardDe01,fumbles_rec_td,0,,,,,
player,201912080crd,crd,GardDe01,fumbles_forced,0,,,,,
player,201912080crd,crd,MarsCa00,def_int,0,,,,,
player,201912080crd,crd,MarsCa00,def_int_yds,0,,,,,
player,201912080crd,crd,MarsCa00,def_int_td,0,,,,,
player,201912080crd,crd,MarsCa00,def_int_long,0,,,,,
player,201912080crd,crd,MarsCa00,pass_defended,0,,,,,
player,201912080crd,crd,MarsCa00,sacks,0.0,,,,,
player,201912080crd,crd,MarsCa00,tackles_combined,1,,,,,
player,201912080crd,crd,MarsCa00,tackles_solo,0,,,,,
player,201912080crd,crd,MarsCa00,tackles_assists,1,,,,,
player,201912080crd,crd,MarsCa00,tackles_loss,0,,,,,
player,201912080crd,crd,MarsCa00,qb_hits,0,,,,,
player,201912080crd,crd,MarsCa00,fumbles_rec,0,,,,,
player,201912080crd,crd,MarsCa00,fumbles_rec_yds,0,,,,,
player,201912080crd,crd,MarsCa00,fumbles_rec_td,0,,,,,
player,201912080crd,crd,MarsCa00,fumbles_forced,0,,,,,
player,201912080crd,crd,MurrKy00,def_int,0,,,,,
player,201912080crd,crd,MurrKy00,def_int_yds,0,,,,,
player,201912080crd,crd,MurrKy00,def_int_td,0,,,,,
player,201912080crd,crd,MurrKy00,def_int_long,0,,,,,
player,201912080crd,crd,MurrKy00,pass_defended,0,,,,,
player,201912080crd,crd,MurrKy00,sacks,0.0,,,,,
player,201912080crd,crd,MurrKy00,tackles_combined,0,,,,,
player,201912080crd,crd,MurrKy00,tackles_solo,0,,,,,
player,201912080crd,crd,MurrKy00,tackles_assists,0,,,,,
player,201912080crd,crd,MurrKy00,tackles_loss,0,,,,,
player,201912080crd,crd,MurrKy00,qb_hits,0,,,,,
player,201912080crd,crd,MurrKy00,fumbles_rec,1,,,,,
player,201912080crd,crd,MurrKy00,fumbles_rec_yds,0,,,,,
player,201912080crd,crd,MurrKy00,fumbles_rec_td,0,,,,,
player,201912080crd,crd,MurrKy00,fumbles_forced,0,,,,,
player,201912080crd,crd,SuggTe99,def_int,0,,,,,
player,201912080crd,crd,SuggTe99,def_int_yds,0,,,,,
player,201912080crd,crd,SuggTe99,def_int_td,0,,,,,
player,201912080crd,crd,SuggTe99,def_int_long,0,,,,,
player,201912080crd,crd,SuggTe99,pass_defended,0,,,,,
player,201912080crd,crd,SuggTe99,sacks,0.0,,,,,
player,201912080crd,crd,SuggTe99,tackles_combined,0,,,,,
player,201912080crd,crd,SuggTe99,tackles_solo,0,,,,,
player,201912080crd,crd,SuggTe99,tackles_assists,0,,,,,
player,201912080crd,crd,SuggTe99,tackles_loss,0,,,,,
player,201912080crd,crd,SuggTe99,qb_hits,0,,,,,
player,201912080crd,crd,SuggTe99,fumbles_rec,1,,,,,
player,201912080crd,crd,SuggTe99,fumbles_rec_yds,0,,,,,
player,201912080crd,crd,SuggTe99,fumbles_rec_td,0,,,,,
player,201912080crd,crd,SuggTe99,fumbles_forced,0,,,,,
player,201912080crd,pit,JohnDi01,kick_ret,0,,,,,
player,201912080crd,pit,JohnDi01,kick_ret_yds,0,,,,,
player,201912080crd,pit,JohnDi01,kick_ret_yds_per_ret,,,,,,
player,201912080crd,pit,JohnDi01,kick_ret_td,0,,,,,
player,201912080crd,pit,JohnDi01,kick_ret_long,0,,,,,
player,201912080crd,pit,JohnDi01,punt_ret,2,,,,,
player,201912080crd,pit,JohnDi01,punt_ret_yds,87,,,,,
player,201912080crd,pit,JohnDi01,punt_ret_yds_per_ret,43.5,,,,,
player,201912080crd,pit,JohnDi01,punt_ret_td,1,,,,,
player,201912080crd,pit,JohnDi01,punt_ret_long,85,,,,,
player,201912080crd,pit,WhytKe00,kick_ret,2,,,,,
player,201912080crd,pit,WhytKe00,kick_ret_yds,24,,,,,
player,201912080crd,pit,WhytKe00,kick_ret_yds_per_ret,12.0,,,,,
player,201912080crd,pit,WhytKe00,kick_ret_td,0,,,,,
player,201912080crd,pit,WhytKe00,kick_ret_long,12,,,,,
player,201912080crd,pit,WhytKe00,punt_ret,0,,,,,
player,201912080crd,pit,WhytKe00,punt_ret_yds,0,,,,,
player,201912080crd,pit,WhytKe00,punt_ret_yds_per_ret,,,,,,
player,201912080crd,pit,WhytKe00,punt_ret_td,0,,,,,
player,201912080crd,pit,WhytKe00,punt_ret_long,0,,,,,
player,201912080crd,crd,CoopPh00,kick_ret,3,,,,,
player,201912080crd,crd,CoopPh00,kick_ret_yds,68,,,,,
player,201912080crd,crd,CoopPh00,kick_ret_yds_per_ret,22.7,,,,,
player,201912080crd,crd,CoopPh00,kick_ret_td,0,,,,,
player,201912080crd,crd,CoopPh00,kick_ret_long,32,,,,,
player,201912080crd,crd,CoopPh00,punt_ret,1,,,,,
player,201912080crd,crd,CoopPh00,punt_ret_yds,29,,,,,
player,201912080crd,crd,CoopPh00,punt_ret_yds_per_ret,29.0,,,,,
player,201912080crd,crd,CoopPh00,punt_ret_td,0,,,,,
player,201912080crd,crd,CoopPh00,punt_ret_long,29,,,,,
player,201912080crd,pit,BoswCh00,xpm,2,,,,,
player,201912080crd,pit,BoswCh00,xpa,2,,,,,
player,201912080crd,pit,BoswCh00,fgm,3,,,,,
player,201912080crd,pit,BoswCh00,fga,3,,,,,
player,201912080crd,pit,BoswCh00,punt,0,,,,,
player,201912080crd,pit,BoswCh00,punt_yds,0,,,,,
player,201912080crd,pit,BoswCh00,punt_yds_per_punt,,,,,,
player,201912080crd,pit,BoswCh00,punt_long,0,,,,,
player,201912080crd,pit,BerrJo00,xpm,,,,,,
player,201912080crd,pit,BerrJo00,xpa,,,,,,
player,201912080crd,pit,BerrJo00,fgm,,,,,,
player,201912080crd,pit,BerrJo00,fga,,,,,,
player,201912080crd,pit,BerrJo00,punt,2,,,,,
player,201912080crd,pit,BerrJo00,punt_yds,96,,,,,
player,201912080crd,pit,BerrJo00,punt_yds_per_punt,48.0,,,,,
player,201912080crd,pit,BerrJo00,punt_long,69,,,,,
player,201912080crd,crd,GonzZa00,xpm,2,,,,,
player,201912080crd,crd,GonzZa00,xpa,2,,,,,
player,201912080crd,crd,GonzZa00,fgm,1,,,,,
player,201912080crd,crd,GonzZa00,fga,1,,,,,
player,201912080crd,crd,GonzZa00,punt,0,,,,,
player,201912080crd,crd,GonzZa00,punt_yds,0,,,,,
player,201912080crd,crd,GonzZa00,punt_yds_per_punt,,,,,,
player,201912080crd,crd,GonzZa00,punt_long,0,,,,,
player,201912080crd,crd,LeexAn20,xpm,,,,,,
player,201912080crd,crd,LeexAn20,xpa,,,,,,
player,201912080crd,crd,LeexAn20,fgm,,,,,,
player,201912080crd,crd,LeexAn20,fga,,,,,,
player,201912080crd,crd,LeexAn20,punt,3,,,,,
player,201912080crd,crd,LeexAn20,punt_yds,165,,,,,
player,201912080crd,crd,LeexAn20,punt_yds_per_punt,55.0,,,,,
player,201912080crd,crd,LeexAn20,punt_long,60,,,,,
player,201912080crd,crd,PughJu00,pos,G,,,,,
player,201912080crd,crd,PughJu00,offense,60,,,,,
player,201912080crd,crd,PughJu00,off_pct,100%,,,,,
player,201912080crd,crd,PughJu00,defense,0,,,,,
player,201912080crd,crd,PughJu00,def_pct,0%,,,,,
player,201912080crd,crd,PughJu00,special_teams,3,,,,,
player,201912080crd,crd,PughJu00,st_pct,12%,,,,,
player,201912080crd,crd,HumpD.00,pos,T,,,,,
player,201912080crd,crd,HumpD.00,offense,60,,,,,
player,201912080crd,crd,HumpD.00,off_pct,100%,,,,,
player,201912080crd,crd,HumpD.00,defense,0,,,,,
player,201912080crd,crd,HumpD.00,def_pct,0%,,,,,
player,201912080crd,crd,HumpD.00,special_teams,3,,,,,
player,201912080crd,crd,HumpD.00,st_pct,12%,,,,,
player,201912080crd,crd,MurrJu00,pos,T,,,,,
player,201912080crd,crd,MurrJu00,offense,60,,,,,
player,201912080crd,crd,MurrJu00,off_pct,100%,,,,,
player,201912080crd,crd,MurrJu00,defense,0,,,,,
player,201912080crd,crd,MurrJu00,def_pct,0%,,,,,
player,201912080crd,crd,MurrJu00,special_teams,3,,,,,
player,201912080crd,crd,MurrJu00,st_pct,12%,,,,,
player,201912080crd,crd,MurrKy00,pos,QB,,,,,
player,201912080crd,crd,MurrKy00,offense,60,,,,,
player,201912080crd,crd,MurrKy00,off_pct,100%,,,,,
player,201912080crd,crd,MurrKy00,defense,0,,,,,
player,201912080crd,crd,MurrKy00,def_pct,0%,,,,,
player,201912080crd,crd,MurrKy00,special_teams,0,,,,,
player,201912080crd,crd,MurrKy00,st_pct,0%,,,,,
player,201912080crd,crd,ShipA.20,pos,C,,,,,
player,201912080crd,crd,ShipA.20,offense,60,,,,,
player,201912080crd,crd,ShipA.20,off_pct,100%,,,,,
player,201912080crd,crd,ShipA.20,defense,0,,,,,
player,201912080crd,crd,ShipA.20,def_pct,0%,,,,,
player,201912080crd,crd,ShipA.20,special_teams,0,,,,,
player,201912080crd,crd,ShipA.20,st_pct,0%,,,,,
player,201912080crd,crd,KirkCh01,pos,WR,,,,,
player,201912080crd,crd,KirkCh01,offense,58,,,,,
player,201912080crd,crd,KirkCh01,off_pct,97%,,,,,
player,201912080crd,crd,KirkCh01,defense,0,,,,,
player,201912080crd,crd,KirkCh01,def_pct,0%,,,,,
player,201912080crd,crd,KirkCh01,special_teams,1,,,,,
player,201912080crd,crd,KirkCh01,st_pct,4%,,,,,
player,201912080crd,crd,FitzLa00,pos,WR,,,,,
player,201912080crd,crd,FitzLa00,offense,55,,,,,
player,201912080crd,crd,FitzLa00,off_pct,92%,,,,,
player,201912080crd,crd,FitzLa00,defense,0,,,,,
player,201912080crd,crd,FitzLa00,def_pct,0%,,,,,
player,201912080crd,crd,FitzLa00,special_teams,0,,,,,
player,201912080crd,crd,FitzLa00,st_pct,0%,,,,,
player,201912080crd,crd,DrakKe00,pos,RB,,,,,
player,201912080crd,crd,DrakKe00,offense,39,,,,,
player,201912080crd,crd,DrakKe00,off_pct,65%,,,,,
player,201912080crd,crd,DrakKe00,defense,0,,,,,
player,201912080crd,crd,DrakKe00,def_pct,0%,,,,,
player,201912080crd,crd,DrakKe00,special_teams,0,,,,,
player,201912080crd,crd,DrakKe00,st_pct,0%,,,,,
player,201912080crd,crd,SweeJ.00,pos,G,,,,,
player,201912080crd,crd,SweeJ.00,offense,36,,,,,
player,201912080crd,crd,SweeJ.00,off_pct,60%,,,,,
player,201912080crd,crd,SweeJ.00,defense,0,,,,,
player,201912080crd,crd,SweeJ.00,def_pct,0%,,,,,
player,201912080crd,crd,SweeJ.00,special_teams,3,,,,,
player,201912080crd,crd,SweeJ.00,st_pct,12%,,,,,
player,201912080crd,crd,WillMa04,pos,TE,,,,,
player,201912080crd,crd,WillMa04,offense,32,,,,,
player,201912080crd,crd,WillMa04,off_pct,53%,,,,,
player,201912080crd,crd,WillMa04,defense,0,,,,,
player,201912080crd,crd,WillMa04,def_pct,0%,,,,,
player,201912080crd,crd,WillMa04,special_teams,13,,,,,
player,201912080crd,crd,WillMa04,st_pct,52%,,,,,
player,201912080crd,crd,ColeMa02,pos,C,,,,,
player,201912080crd,crd,ColeMa02,offense,26,,,,,
player,201912080crd,crd,ColeMa02,off_pct,43%,,,,,
player,201912080crd,crd,ColeMa02,defense,0,,,,,
player,201912080crd,crd,ColeMa02,def_pct,0%,,,,,
player,201912080crd,crd,ColeMa02,special_teams,3,,,,,
player,201912080crd,crd,ColeMa02,st_pct,12%,,,,,
player,201912080crd,crd,ByrdDa00,pos,WR,,,,,
player,201912080crd,crd,ByrdDa00,offense,26,,,,,
player,201912080crd,crd,ByrdDa00,off_pct,43%,,,,,
player,201912080crd,crd,ByrdDa00,defense,0,,,,,
player,201912080crd,crd,ByrdDa00,def_pct,0%,,,,,
player,201912080crd,crd,ByrdDa00,special_teams,0,,,,,
player,201912080crd,crd,ByrdDa00,st_pct,0%,,,,,
player,201912080crd,crd,ClayCh00,pos,TE,,,,,
player,201912080crd,crd,ClayCh00,offense,23,,,,,
player,201912080crd,crd,ClayCh00,off_pct,38%,,,,,
player,201912080crd,crd,ClayCh00,defense,0,,,,,
player,201912080crd,crd,ClayCh00,def_pct,0%,,,,,
player,201912080crd,crd,ClayCh00,special_teams,0,,,,,
player,201912080crd,crd,ClayCh00,st_pct,0%,,,,,
player,201912080crd,crd,JohnDa08,pos,RB,,,,,
player,201912080crd,crd,JohnDa08,offense,22,,,,,
player,201912080crd,crd,JohnDa08,off_pct,37%,,,,,
player,201912080crd,crd,JohnDa08,defense,0,,,,,
player,201912080crd,crd,JohnDa08,def_pct,0%,,,,,
player,201912080crd,crd,JohnDa08,special_teams,0,,,,,
player,201912080crd,crd,JohnDa08,st_pct,0%,,,,,
player,201912080crd,crd,CoopPh00,pos,WR,,,,,
player,201912080crd,crd,CoopPh00,offense,17,,,,,
player,201912080crd,crd,CoopPh00,off_pct,28%,,,,,
player,201912080crd,crd,CoopPh00,defense,0,,,,,
player,201912080crd,crd,CoopPh00,def_pct,0%,,,,,
player,201912080crd,crd,CoopPh00,special_teams,12,,,,,
player,201912080crd,crd,CoopPh00,st_pct,48%,,,,,
player,201912080crd,crd,IsabAn00,pos,WR,,,,,
player,201912080crd,crd,IsabAn00,offense,13,,,,,
player,201912080crd,crd,IsabAn00,off_pct,22%,,,,,
player,201912080crd,crd,IsabAn00,defense,0,,,,,
player,201912080crd,crd,IsabAn00,def_pct,0%,,,,,
player,201912080crd,crd,IsabAn00,special_teams,0,,,,,
player,201912080crd,crd,IsabAn00,st_pct,0%,,,,,
player,201912080crd,crd,EdmoCh00,pos,RB,,,,,
player,201912080crd,crd,EdmoCh00,offense,11,,,,,
player,201912080crd,crd,EdmoCh00,off_pct,18%,,,,,
player,201912080crd,crd,EdmoCh00,defense,0,,,,,
player,201912080crd,crd,EdmoCh00,def_pct,0%,,,,,
player,201912080crd,crd,EdmoCh00,special_teams,16,,,,,
player,201912080crd,crd,EdmoCh00,st_pct,64%,,,,,
player,201912080crd,crd,DaniDa02,pos,TE,,,,,
player,201912080crd,crd,DaniDa02,offense,2,,,,,
player,201912080crd,crd,DaniDa02,off_pct,3%,,,,,
player,201912080crd,crd,DaniDa02,defense,0,,,,,
player,201912080crd,crd,DaniDa02,def_pct,0%,,,,,
player,201912080crd,crd,DaniDa02,special_teams,16,,,,,
player,201912080crd,crd,DaniDa02,st_pct,64%,,,,,
player,201912080crd,crd,WalkJo01,pos,LB,,,,,
player,201912080crd,crd,WalkJo01,offense,0,,,,,
player,201912080crd,crd,WalkJo01,off_pct,0%,,,,,
player,201912080crd,crd,WalkJo01,defense,60,,,,,
player,201912080crd,crd,WalkJo01,def_pct,100%,,,,,
player,201912080crd,crd,WalkJo01,special_teams,10,,,,,
player,201912080crd,crd,WalkJo01,st_pct,40%,,,,,
player,201912080crd,crd,HickJo00,pos,LB,,,,,
player,201912080crd,crd,HickJo00,offense,0,,,,,
player,201912080crd,crd,HickJo00,off_pct,0%,,,,,
player,201912080crd,crd,HickJo00,defense,60,,,,,
player,201912080crd,crd,HickJo00,def_pct,100%,,,,,
player,201912080crd,crd,HickJo00,special_teams,6,,,,,
player,201912080crd,crd,HickJo00,st_pct,24%,,,,,
player,201912080crd,crd,JoneCh03,pos,LB,,,,,
player,201912080crd,crd,JoneCh03,offense,0,,,,,
player,201912080crd,crd,JoneCh03,off_pct,0%,,,,,
player,201912080crd,crd,JoneCh03,defense,60,,,,,
player,201912080crd,crd,JoneCh03,def_pct,100%,,,,,
player,201912080crd,crd,JoneCh03,special_teams,0,,,,,
player,201912080crd,crd,JoneCh03,st_pct,0%,,,,,
player,201912080crd,crd,PetePa00,pos,CB,,,,,
player,201912080crd,crd,PetePa00,offense,0,,,,,
player,201912080crd,crd,PetePa00,off_pct,0%,,,,,
player,201912080crd,crd,PetePa00,defense,59,,,,,
player,201912080crd,crd,PetePa00,def_pct,98%,,,,,
player,201912080crd,crd,PetePa00,special_teams,6,,,,,
player,201912080crd,crd,PetePa00,st_pct,24%,,,,,
player,201912080crd,crd,BakeBu00,pos,FS,,,,,
player,201912080crd,crd,BakeBu00,offense,0,,,,,
player,201912080crd,crd,BakeBu00,off_pct,0%,,,,,
player,201912080crd,crd,BakeBu00,defense,59,,,,,
player,201912080crd,crd,BakeBu00,def_pct,98%,,,,,
player,201912080crd,crd,BakeBu00,special_teams,1,,,,,
player,201912080crd,crd,BakeBu00,st_pct,4%,,,,,
player,201912080crd,crd,SuggTe99,pos,LB,,,,,
player,201912080crd,crd,SuggTe99,offense,0,,,,,
player,201912080crd,crd,SuggTe99,off_pct,0%,,,,,
player,201912080crd,crd,SuggTe99,defense,46,,,,,
player,201912080crd,crd,SuggTe99,def_pct,77%,,,,,
player,201912080crd,crd,SuggTe99,special_teams,0,,,,,
player,201912080crd,crd,SuggTe99,st_pct,0%,,,,,
player,201912080crd,crd,MurpBy00,pos,CB,,,,,
player,201912080crd,crd,MurpBy00,offense,0,,,,,
player,201912080crd,crd,MurpBy00,off_pct,0%,,,,,
player,201912080crd,crd,MurpBy00,defense,45,,,,,
player,201912080crd,crd,MurpBy00,def_pct,75%,,,,,
player,201912080crd,crd,MurpBy00,special_teams,1,,,,,
player,201912080crd,crd,MurpBy00,st_pct,4%,,,,,
player,201912080crd,crd,PeteCo00,pos,NT,,,,,
player,201912080crd,crd,PeteCo00,offense,0,,,,,
player,201912080crd,crd,PeteCo00,off_pct,0%,,,,,
player,201912080crd,crd,PeteCo00,defense,44,,,,,
player,201912080crd,crd,PeteCo00,def_pct,73%,,,,,
player,201912080crd,crd,PeteCo00,special_teams,9,,,,,
player,201912080crd,crd,PeteCo00,st_pct,36%,,,,,
player,201912080crd,crd,KerrZa00,pos,DE,,,,,
player,201912080crd,crd,KerrZa00,offense,0,,,,,
player,201912080crd,crd,KerrZa00,off_pct,0%,,,,,
player,201912080crd,crd,KerrZa00,defense,39,,,,,
player,201912080crd,crd,KerrZa00,def_pct,65%,,,,,
player,201912080crd,crd,KerrZa00,special_teams,6,,,,,
player,201912080crd,crd,KerrZa00,st_pct,24%,,,,,
player,201912080crd,crd,ThomJa04,pos,FS,,,,,
player,201912080crd,crd,ThomJa04,offense,0,,,,,
player,201912080crd,crd,ThomJa04,off_pct,0%,,,,,
player,201912080crd,crd,ThomJa04,defense,38,,,,,
player,201912080crd,crd,ThomJa04,def_pct,63%,,,,,
player,201912080crd,crd,ThomJa04,special_teams,0,,,,,
player,201912080crd,crd,ThomJa04,st_pct,0%,,,,,
player,201912080crd,crd,PeteKe01,pos,CB,,,,,
player,201912080crd,crd,PeteKe01,offense,0,,,,,
player,201912080crd,crd,PeteKe01,off_pct,0%,,,,,
player,201912080crd,crd,PeteKe01,defense,35,,,,,
player,201912080crd,crd,PeteKe01,def_pct,58%,,,,,
player,201912080crd,crd,PeteKe01,special_teams,11,,,,,
player,201912080crd,crd,PeteKe01,st_pct,44%,,,,,
player,201912080crd,crd,BrowMi01,pos,NT,,,,,
player,201912080crd,crd,BrowMi01,offense,0,,,,,
player,201912080crd,crd,BrowMi01,off_pct,0%,,,,,
player,201912080crd,crd,BrowMi01,defense,25,,,,,
player,201912080crd,crd,BrowMi01,def_pct,42%,,,,,
player,201912080crd,crd,BrowMi01,special_teams,3,,,,,
player,201912080crd,crd,BrowMi01,st_pct,12%,,,,,
player,201912080crd,crd,GuntRo00,pos,DE,,,,,
player,201912080crd,crd,GuntRo00,offense,0,,,,,
player,201912080crd,crd,GuntRo00,off_pct,0%,,,,,
player,201912080crd,crd,GuntRo00,defense,21,,,,,
player,201912080crd,crd,GuntRo00,def_pct,35%,,,,,
player,201912080crd,crd,GuntRo00,special_teams,3,,,,,
player,201912080crd,crd,GuntRo00,st_pct,12%,,,,,
player,201912080crd,crd,DogbMi00,pos,DE,,,,,
player,201912080crd,crd,DogbMi00,offense,0,,,,,
player,201912080crd,crd,DogbMi00,off_pct,0%,,,,,
player,201912080crd,crd,DogbMi00,defense,19,,,,,
player,201912080crd,crd,DogbMi00,def_pct,32%,,,,,
player,201912080crd,crd,DogbMi00,special_teams,0,,,,,
player,201912080crd,crd,DogbMi00,st_pct,0%,,,,,
player,201912080crd,crd,VallTa00,pos,LB,,,,,
player,201912080crd,crd,VallTa00,offense,0,,,,,
player,201912080crd,crd,VallTa00,off_pct,0%,,,,,
player,201912080crd,crd,VallTa00,defense,16,,,,,
player,201912080crd,crd,VallTa00,def_pct,27%,,,,,
player,201912080crd,crd,VallTa00,special_teams,10,,,,,
player,201912080crd,crd,VallTa00,st_pct,40%,,,,,
player,201912080crd,crd,BanjCh00,pos,FS,,,,,
player,201912080crd,crd,BanjCh00,offense,0,,,,,
player,201912080crd,crd,BanjCh00,off_pct,0%,,,,,
player,201912080crd,crd,BanjCh00,defense,15,,,,,
player,201912080crd,crd,BanjCh00,def_pct,25%,,,,,
player,201912080crd,crd,BanjCh00,special_teams,20,,,,,
player,201912080crd,crd,BanjCh00,st_pct,80%,,,,,
player,201912080crd,crd,MarsCa00,pos,LB,,,,,
player,201912080crd,crd,MarsCa00,offense,0,,,,,
player,201912080crd,crd,MarsCa00,off_pct,0%,,,,,
player,201912080crd,crd,MarsCa00,defense,14,,,,,
player,201912080crd,crd,MarsCa00,def_pct,23%,,,,,
player,201912080crd,crd,MarsCa00,special_teams,13,,,,,
player,201912080crd,crd,MarsCa00,st_pct,52%,,,,,
player,201912080crd,crd,ReddHa00,pos,LB,,,,,
player,201912080crd,crd,ReddHa00,offense,0,,,,,
player,201912080crd,crd,ReddHa00,off_pct,0%,,,,,
player,201912080crd,crd,ReddHa00,defense,5,,,,,
player,201912080crd,crd,ReddHa00,def_pct,8%,,,,,
player,201912080crd,crd,ReddHa00,special_teams,5,,,,,
player,201912080crd,crd,ReddHa00,st_pct,20%,,,,,
player,201912080crd,crd,TurnZe00,pos,LB,,,,,
player,201912080crd,crd,TurnZe00,offense,0,,,,,
player,201912080crd,crd,TurnZe00,off_pct,0%,,,,,
player,201912080crd,crd,TurnZe00,defense,0,,,,,
player,201912080crd,crd,TurnZe00,def_pct,0%,,,,,
player,201912080crd,crd,TurnZe00,special_teams,21,,,,,
player,201912080crd,crd,TurnZe00,st_pct,84%,,,,,
player,201912080crd,crd,GardDe01,pos,LB,,,,,
player,201912080crd,crd,GardDe01,offense,0,,,,,
player,201912080crd,crd,GardDe01,off_pct,0%,,,,,
player,201912080crd,crd,GardDe01,defense,0,,,,,
player,201912080crd,crd,GardDe01,def_pct,0%,,,,,
player,201912080crd,crd,GardDe01,special_teams,19,,,,,
player,201912080crd,crd,GardDe01,st_pct,76%,,,,,
player,201912080crd,crd,WashCh01,pos,FS,,,,,
player,201912080crd,crd,WashCh01,offense,0,,,,,
player,201912080crd,crd,WashCh01,off_pct,0%,,,,,
player,201912080crd,crd,WashCh01,defense,0,,,,,
player,201912080crd,crd,WashCh01,def_pct,0%,,,,,
player,201912080crd,crd,WashCh01,special_teams,16,,,,,
player,201912080crd,crd,WashCh01,st_pct,64%,,,,,
player,201912080crd,crd,SherTr00,pos,WR,,,,,
player,201912080crd,crd,SherTr00,offense,0,,,,,
player,201912080crd,crd,SherTr00,off_pct,0%,,,,,
player,201912080crd,crd,SherTr00,defense,0,,,,,
player,201912080crd,crd,SherTr00,def_pct,0%,,,,,
player,201912080crd,crd,SherTr00,special_teams,10,,,,,
player,201912080crd,crd,SherTr00,st_pct,40%,,,,,
player,201912080crd,crd,LeexAn20,pos,P,,,,,
player,201912080crd,crd,LeexAn20,offense,0,,,,,
player,201912080crd,crd,LeexAn20,off_pct,0%,,,,,
player,201912080crd,crd,LeexAn20,defense,0,,,,,
player,201912080crd,crd,LeexAn20,def_pct,0%,,,,,
player,201912080crd,crd,LeexAn20,special_teams,8,,,,,
player,201912080crd,crd,LeexAn20,st_pct,32%,,,,,
player,201912080crd,crd,BrewAa00,pos,LS,,,,,
player,201912080crd,crd,BrewAa00,offense,0,,,,,
player,201912080crd,crd,BrewAa00,off_pct,0%,,,,,
player,201912080crd,crd,BrewAa00,defense,0,,,,,
player,201912080crd,crd,BrewAa00,def_pct,0%,,,,,
player,201912080crd,crd,BrewAa00,special_teams,8,,,,,
player,201912080crd,crd,BrewAa00,st_pct,32%,,,,,
player,201912080crd,crd,GonzZa00,pos,K,,,,,
player,201912080crd,crd,GonzZa00,offense,0,,,,,
player,201912080crd,crd,GonzZa00,off_pct,0%,,,,,
player,201912080crd,crd,GonzZa00,defense,0,,,,,
player,201912080crd,crd,GonzZa00,def_pct,0%,,,,,
player,201912080crd,crd,GonzZa00,special_teams,7,,,,,
player,201912080crd,crd,GonzZa00,st_pct,28%,,,,,
player,201912080crd,crd,JoneCh06,pos,CB,,,,,
player,201912080crd,crd,JoneCh06,offense,0,,,,,
player,201912080crd,crd,JoneCh06,off_pct,0%,,,,,
player,201912080crd,crd,JoneCh06,defense,0,,,,,
player,201912080crd,crd,JoneCh06,def_pct,0%,,,,,
player,201912080crd,crd,JoneCh06,special_teams,6,,,,,
player,201912080crd,crd,JoneCh06,st_pct,24%,,,,,
player,201912080crd,crd,GarcMa00,pos,G,,,,,
player,201912080crd,crd,GarcMa00,offense,0,,,,,
player,201912080crd,crd,GarcMa00,off_pct,0%,,,,,
player,201912080crd,crd,GarcMa00,defense,0,,,,,
player,201912080crd,crd,GarcMa00,def_pct,0%,,,,,
player,201912080crd,crd,GarcMa00,special_teams,3,,,,,
player,201912080crd,crd,GarcMa00,st_pct,12%,,,,,
player,201912080crd,pit,FeilMa00,pos,T,,,,,
player,201912080crd,pit,FeilMa00,offense,60,,,,,
player,201912080crd,pit,FeilMa00,off_pct,100%,,,,,
player,201912080crd,pit,FeilMa00,defense,0,,,,,
player,201912080crd,pit,FeilMa00,def_pct,0%,,,,,
player,201912080crd,pit,FeilMa00,special_teams,5,,,,,
