game,2019,4,20190929,201909290mia,sdg,"Los Angeles Chargers",30,mia,"Miami Dolphins",10
player,201909290mia,mia,AikeWa00,sacks,0.0,,,,,
player,201909290mia,mia,AikeWa00,tackles_combined,1,,,,,
player,201909290mia,mia,AikeWa00,tackles_solo,0,,,,,
player,201909290mia,mia,AikeWa00,tackles_assists,1,,,,,
player,201909290mia,mia,AikeWa00,tackles_loss,0,,,,,
player,201909290mia,mia,AikeWa00,qb_hits,0,,,,,
player,201909290mia,mia,AikeWa00,fumbles_rec,0,,,,,
player,201909290mia,mia,AikeWa00,fumbles_rec_yds,0,,,,,
player,201909290mia,mia,AikeWa00,fumbles_rec_td,0,,,,,
player,201909290mia,mia,AikeWa00,fumbles_forced,0,,,,,
player,201909290mia,mia,BadeJo00,def_int,0,,,,,
player,201909290mia,mia,BadeJo00,def_int_yds,0,,,,,
player,201909290mia,mia,BadeJo00,def_int_td,0,,,,,
player,201909290mia,mia,BadeJo00,def_int_long,0,,,,,
player,201909290mia,mia,BadeJo00,pass_defended,0,,,,,
player,201909290mia,mia,BadeJo00,sacks,0.0,,,,,
player,201909290mia,mia,BadeJo00,tackles_combined,1,,,,,
player,201909290mia,mia,BadeJo00,tackles_solo,1,,,,,
player,201909290mia,mia,BadeJo00,tackles_assists,0,,,,,
player,201909290mia,mia,BadeJo00,tackles_loss,0,,,,,
player,201909290mia,mia,BadeJo00,qb_hits,0,,,,,
player,201909290mia,mia,BadeJo00,fumbles_rec,0,,,,,
player,201909290mia,mia,BadeJo00,fumbles_rec_yds,0,,,,,
player,201909290mia,mia,BadeJo00,fumbles_rec_td,0,,,,,
player,201909290mia,mia,BadeJo00,fumbles_forced,0,,,,,
player,201909290mia,mia,EguaSa00,def_int,0,,,,,
player,201909290mia,mia,EguaSa00,def_int_yds,0,,,,,
player,201909290mia,mia,EguaSa00,def_int_td,0,,,,,
player,201909290mia,mia,EguaSa00,def_int_long,0,,,,,
player,201909290mia,mia,EguaSa00,pass_defended,0,,,,,
player,201909290mia,mia,EguaSa00,sacks,0.0,,,,,
player,201909290mia,mia,EguaSa00,tackles_combined,1,,,,,
player,201909290mia,mia,EguaSa00,tackles_solo,0,,,,,
player,201909290mia,mia,EguaSa00,tackles_assists,1,,,,,
player,201909290mia,mia,EguaSa00,tackles_loss,0,,,,,
player,201909290mia,mia,EguaSa00,qb_hits,0,,,,,
player,201909290mia,mia,EguaSa00,fumbles_rec,0,,,,,
player,201909290mia,mia,EguaSa00,fumbles_rec_yds,0,,,,,
player,201909290mia,mia,EguaSa00,fumbles_rec_td,0,,,,,
player,201909290mia,mia,EguaSa00,fumbles_forced,0,,,,,
player,201909290mia,mia,HarrTr01,def_int,0,,,,,
player,201909290mia,mia,HarrTr01,def_int_yds,0,,,,,
player,201909290mia,mia,HarrTr01,def_int_td,0,,,,,
player,201909290mia,mia,HarrTr01,def_int_long,0,,,,,
player,201909290mia,mia,HarrTr01,pass_defended,0,,,,,
player,201909290mia,mia,HarrTr01,sacks,0.0,,,,,
player,201909290mia,mia,HarrTr01,tackles_combined,1,,,,,
player,201909290mia,mia,HarrTr01,tackles_solo,1,,,,,
player,201909290mia,mia,HarrTr01,tackles_assists,0,,,,,
player,201909290mia,mia,HarrTr01,tackles_loss,0,,,,,
player,201909290mia,mia,HarrTr01,qb_hits,0,,,,,
player,201909290mia,mia,HarrTr01,fumbles_rec,0,,,,,
player,201909290mia,mia,HarrTr01,fumbles_rec_yds,0,,,,,
player,201909290mia,mia,HarrTr01,fumbles_rec_td,0,,,,,
player,201909290mia,mia,HarrTr01,fumbles_forced,0,,,,,
player,201909290mia,mia,BoehEv00,def_int,0,,,,,
player,201909290mia,mia,BoehEv00,def_int_yds,0,,,,,
player,201909290mia,mia,BoehEv00,def_int_td,0,,,,,
player,201909290mia,mia,BoehEv00,def_int_long,0,,,,,
player,201909290mia,mia,BoehEv00,pass_defended,0,,,,,
player,201909290mia,mia,BoehEv00,sacks,0.0,,,,,
player,201909290mia,mia,BoehEv00,tackles_combined,0,,,,,
player,201909290mia,mia,BoehEv00,tackles_solo,0,,,,,
player,201909290mia,mia,BoehEv00,tackles_assists,0,,,,,
player,201909290mia,mia,BoehEv00,tackles_loss,0,,,,,
player,201909290mia,mia,BoehEv00,qb_hits,0,,,,,
player,201909290mia,mia,BoehEv00,fumbles_rec,2,,,,,
player,201909290mia,mia,BoehEv00,fumbles_rec_yds,0,,,,,
player,201909290mia,mia,BoehEv00,fumbles_rec_td,0,,,,,
player,201909290mia,mia,BoehEv00,fumbles_forced,0,,,,,
player,201909290mia,sdg,KingDe01,kick_ret,1,,,,,
player,201909290mia,sdg,KingDe01,kick_ret_yds,12,,,,,
player,201909290mia,sdg,KingDe01,kick_ret_yds_per_ret,12.0,,,,,
player,201909290mia,sdg,KingDe01,kick_ret_td,0,,,,,
player,201909290mia,sdg,KingDe01,kick_ret_long,12,,,,,
player,201909290mia,sdg,KingDe01,punt_ret,1,,,,,
player,201909290mia,sdg,KingDe01,punt_ret_yds,1,,,,,
player,201909290mia,sdg,KingDe01,punt_ret_yds_per_ret,1.0,,,,,
player,201909290mia,sdg,KingDe01,punt_ret_td,0,,,,,
player,201909290mia,sdg,KingDe01,punt_ret_long,1,,,,,
player,201909290mia,mia,GranJa00,kick_ret,5,,,,,
player,201909290mia,mia,GranJa00,kick_ret_yds,112,,,,,
player,201909290mia,mia,GranJa00,kick_ret_yds_per_ret,22.4,,,,,
player,201909290mia,mia,GranJa00,kick_ret_td,0,,,,,
player,201909290mia,mia,GranJa00,kick_ret_long,29,,,,,
player,201909290mia,mia,GranJa00,punt_ret,0,,,,,
player,201909290mia,mia,GranJa00,punt_ret_yds,0,,,,,
player,201909290mia,mia,GranJa00,punt_ret_yds_per_ret,,,,,,
player,201909290mia,mia,GranJa00,punt_ret_td,0,,,,,
player,201909290mia,mia,GranJa00,punt_ret_long,0,,,,,
player,201909290mia,sdg,LongTy00,xpm,3,,,,,
player,201909290mia,sdg,LongTy00,xpa,3,,,,,
player,201909290mia,sdg,LongTy00,fgm,3,,,,,
player,201909290mia,sdg,LongTy00,fga,3,,,,,
player,201909290mia,sdg,LongTy00,punt,0,,,,,
player,201909290mia,sdg,LongTy00,punt_yds,0,,,,,
player,201909290mia,sdg,LongTy00,punt_yds_per_punt,,,,,,
player,201909290mia,sdg,LongTy00,punt_long,0,,,,,
player,201909290mia,mia,SandJa00,xpm,1,,,,,
player,201909290mia,mia,SandJa00,xpa,1,,,,,
player,201909290mia,mia,SandJa00,fgm,1,,,,,
player,201909290mia,mia,SandJa00,fga,3,,,,,
player,201909290mia,mia,SandJa00,punt,0,,,,,
player,201909290mia,mia,SandJa00,punt_yds,0,,,,,
player,201909290mia,mia,SandJa00,punt_yds_per_punt,,,,,,
player,201909290mia,mia,SandJa00,punt_long,0,,,,,
player,201909290mia,mia,HaacMa00,xpm,,,,,,
player,201909290mia,mia,HaacMa00,xpa,,,,,,
player,201909290mia,mia,HaacMa00,fgm,,,,,,
player,201909290mia,mia,HaacMa00,fga,,,,,,
player,201909290mia,mia,HaacMa00,punt,2,,,,,
player,201909290mia,mia,HaacMa00,punt_yds,103,,,,,
player,201909290mia,mia,HaacMa00,punt_yds_per_punt,51.5,,,,,
player,201909290mia,mia,HaacMa00,punt_long,57,,,,,
player,201909290mia,sdg,RivePh00,pass_cmp,24,,,,,
player,201909290mia,sdg,RivePh00,pass_att,30,,,,,
player,201909290mia,sdg,RivePh00,pass_yds,310,,,,,
player,201909290mia,sdg,RivePh00,pass_first_down,15,,,,,
player,201909290mia,sdg,RivePh00,pass_air_yds,159,,,,,
player,201909290mia,sdg,RivePh00,pass_air_yds_per_cmp,6.6,,,,,
player,201909290mia,sdg,RivePh00,pass_air_yds_per_att,5.3,,,,,
player,201909290mia,sdg,RivePh00,pass_tgt_yds_per_att,7.5,,,,,
player,201909290mia,sdg,RivePh00,pass_yac,151,,,,,
player,201909290mia,sdg,RivePh00,pass_yac_per_cmp,6.3,,,,,
player,201909290mia,sdg,RivePh00,pass_drops,1,,,,,
player,201909290mia,sdg,RivePh00,pass_drop_pct,3.3,,,,,
player,201909290mia,sdg,RivePh00,pass_poor_throws,2,,,,,
player,201909290mia,sdg,RivePh00,pass_poor_throw_pct,6.7,,,,,
player,201909290mia,sdg,RivePh00,pass_blitzed,7,,,,,
player,201909290mia,sdg,RivePh00,pass_hurried,1,,,,,
player,201909290mia,sdg,RivePh00,pass_hits,1,,,,,
player,201909290mia,sdg,RivePh00,rush_scrambles,0,,,,,
player,201909290mia,sdg,RivePh00,rush_scrambles_yds_per_att,,,,,,
player,201909290mia,sdg,TaylTy00,pass_cmp,1,,,,,
player,201909290mia,sdg,TaylTy00,pass_att,1,,,,,
player,201909290mia,sdg,TaylTy00,pass_yds,7,,,,,
player,201909290mia,sdg,TaylTy00,pass_first_down,1,,,,,
player,201909290mia,sdg,TaylTy00,pass_air_yds,7,,,,,
player,201909290mia,sdg,TaylTy00,pass_air_yds_per_cmp,7.0,,,,,
player,201909290mia,sdg,TaylTy00,pass_air_yds_per_att,7.0,,,,,
player,201909290mia,sdg,TaylTy00,pass_tgt_yds_per_att,7.0,,,,,
player,201909290mia,sdg,TaylTy00,pass_yac,0,,,,,
player,201909290mia,sdg,TaylTy00,pass_yac_per_cmp,0.0,,,,,
player,201909290mia,sdg,TaylTy00,pass_drops,0,,,,,
player,201909290mia,sdg,TaylTy00,pass_drop_pct,0.0,,,,,
player,201909290mia,sdg,TaylTy00,pass_poor_throws,0,,,,,
player,201909290mia,sdg,TaylTy00,pass_poor_throw_pct,0.0,,,,,
player,201909290mia,sdg,TaylTy00,pass_blitzed,1,,,,,
player,201909290mia,sdg,TaylTy00,pass_hurried,0,,,,,
player,201909290mia,sdg,TaylTy00,pass_hits,0,,,,,
player,201909290mia,sdg,TaylTy00,rush_scrambles,0,,,,,
player,201909290mia,sdg,TaylTy00,rush_scrambles_yds_per_att,,,,,,
player,201909290mia,mia,RoseJo01,pass_cmp,17,,,,,
player,201909290mia,mia,RoseJo01,pass_att,24,,,,,
player,201909290mia,mia,RoseJo01,pass_yds,180,,,,,
player,201909290mia,mia,RoseJo01,pass_first_down,8,,,,,
player,201909290mia,mia,RoseJo01,pass_air_yds,63,,,,,
player,201909290mia,mia,RoseJo01,pass_air_yds_per_cmp,3.7,,,,,
player,201909290mia,mia,RoseJo01,pass_air_yds_per_att,2.6,,,,,
player,201909290mia,mia,RoseJo01,pass_tgt_yds_per_att,5.6,,,,,
player,201909290mia,mia,RoseJo01,pass_yac,117,,,,,
player,201909290mia,mia,RoseJo01,pass_yac_per_cmp,6.9,,,,,
player,201909290mia,mia,RoseJo01,pass_drops,2,,,,,
player,201909290mia,mia,RoseJo01,pass_drop_pct,8.3,,,,,
player,201909290mia,mia,RoseJo01,pass_poor_throws,5,,,,,
player,201909290mia,mia,RoseJo01,pass_poor_throw_pct,20.8,,,,,
player,201909290mia,mia,RoseJo01,pass_blitzed,8,,,,,
player,201909290mia,mia,RoseJo01,pass_hurried,5,,,,,
player,201909290mia,mia,RoseJo01,pass_hits,2,,,,,
player,201909290mia,mia,RoseJo01,rush_scrambles,0,,,,,
player,201909290mia,mia,RoseJo01,rush_scrambles_yds_per_att,,,,,,
player,201909290mia,sdg,EkelAu00,rush_att,18,,,,,
player,201909290mia,sdg,EkelAu00,rush_yds,60,,,,,
player,201909290mia,sdg,EkelAu00,rush_first_down,6,,,,,
player,201909290mia,sdg,EkelAu00,rush_yds_before_contact,6,,,,,
player,201909290mia,sdg,EkelAu00,rush_yds_bc_per_rush,0.3,,,,,
player,201909290mia,sdg,EkelAu00,rush_yac,54,,,,,
player,201909290mia,sdg,EkelAu00,rush_yac_per_rush,3.0,,,,,
player,201909290mia,sdg,EkelAu00,rush_broken_tackles,0,,,,,
player,201909290mia,sdg,EkelAu00,rush_broken_tackles_per_rush,,,,,,
player,201909290mia,sdg,PopeTr00,rush_att,10,,,,,
player,201909290mia,sdg,PopeTr00,rush_yds,20,,,,,
player,201909290mia,sdg,PopeTr00,rush_first_down,0,,,,,
player,201909290mia,sdg,PopeTr00,rush_yds_before_contact,11,,,,,
player,201909290mia,sdg,PopeTr00,rush_yds_bc_per_rush,1.1,,,,,
player,201909290mia,sdg,PopeTr00,rush_yac,9,,,,,
player,201909290mia,sdg,PopeTr00,rush_yac_per_rush,0.9,,,,,
player,201909290mia,sdg,PopeTr00,rush_broken_tackles,0,,,,,
player,201909290mia,sdg,PopeTr00,rush_broken_tackles_per_rush,,,,,,
player,201909290mia,sdg,TaylTy00,rush_att,4,,,,,
player,201909290mia,sdg,TaylTy00,rush_yds,-1,,,,,
player,201909290mia,sdg,TaylTy00,rush_first_down,0,,,,,
player,201909290mia,sdg,TaylTy00,rush_yds_before_contact,-4,,,,,
player,201909290mia,sdg,TaylTy00,rush_yds_bc_per_rush,-1.0,,,,,
player,201909290mia,sdg,TaylTy00,rush_yac,3,,,,,
player,201909290mia,sdg,TaylTy00,rush_yac_per_rush,0.8,,,,,
player,201909290mia,sdg,TaylTy00,rush_broken_tackles,0,,,,,
player,201909290mia,sdg,TaylTy00,rush_broken_tackles_per_rush,,,,,,
player,201909290mia,sdg,RivePh00,rush_att,1,,,,,
player,201909290mia,sdg,RivePh00,rush_yds,0,,,,,
player,201909290mia,sdg,RivePh00,rush_first_down,0,,,,,
player,201909290mia,sdg,RivePh00,rush_yds_before_contact,0,,,,,
player,201909290mia,sdg,RivePh00,rush_yds_bc_per_rush,0.0,,,,,
player,201909290mia,sdg,RivePh00,rush_yac,0,,,,,
player,201909290mia,sdg,RivePh00,rush_yac_per_rush,0.0,,,,,
player,201909290mia,sdg,RivePh00,rush_broken_tackles,0,,,,,
player,201909290mia,sdg,RivePh00,rush_broken_tackles_per_rush,,,,,,
player,201909290mia,mia,DrakKe00,rush_att,9,,,,,
player,201909290mia,mia,DrakKe00,rush_yds,44,,,,,
player,201909290mia,mia,DrakKe00,rush_first_down,2,,,,,
player,201909290mia,mia,DrakKe00,rush_yds_before_contact,23,,,,,
player,201909290mia,mia,DrakKe00,rush_yds_bc_per_rush,2.6,,,,,
player,201909290mia,mia,DrakKe00,rush_yac,21,,,,,
player,201909290mia,mia,DrakKe00,rush_yac_per_rush,2.3,,,,,
player,201909290mia,mia,DrakKe00,rush_broken_tackles,2,,,,,
player,201909290mia,mia,DrakKe00,rush_broken_tackles_per_rush,4.5,,,,,
player,201909290mia,mia,WaltMa00,rush_att,6,,,,,
player,201909290mia,mia,WaltMa00,rush_yds,23,,,,,
player,201909290mia,mia,WaltMa00,rush_first_down,1,,,,,
player,201909290mia,mia,WaltMa00,rush_yds_before_contact,13,,,,,
player,201909290mia,mia,WaltMa00,rush_yds_bc_per_rush,2.2,,,,,
player,201909290mia,mia,WaltMa00,rush_yac,10,,,,,
player,201909290mia,mia,WaltMa00,rush_yac_per_rush,1.7,,,,,
player,201909290mia,mia,WaltMa00,rush_broken_tackles,0,,,,,
player,201909290mia,mia,WaltMa00,rush_broken_tackles_per_rush,,,,,,
player,201909290mia,mia,BallKa00,rush_att,2,,,,,
player,201909290mia,mia,BallKa00,rush_yds,7,,,,,
player,201909290mia,mia,BallKa00,rush_first_down,,,,,,
player,201909290mia,mia,BallKa00,rush_yds_before_contact,4,,,,,
player,201909290mia,mia,BallKa00,rush_yds_bc_per_rush,2.0,,,,,
player,201909290mia,mia,BallKa00,rush_yac,3,,,,,
player,201909290mia,mia,BallKa00,rush_yac_per_rush,1.5,,,,,
player,201909290mia,mia,BallKa00,rush_broken_tackles,0,,,,,
player,201909290mia,mia,BallKa00,rush_broken_tackles_per_rush,,,,,,
player,201909290mia,mia,GranJa00,rush_att,1,,,,,
player,201909290mia,mia,GranJa00,rush_yds,-2,,,,,
player,201909290mia,mia,GranJa00,rush_first_down,0,,,,,
player,201909290mia,mia,GranJa00,rush_yds_before_contact,-2,,,,,
player,201909290mia,mia,GranJa00,rush_yds_bc_per_rush,-2.0,,,,,
player,201909290mia,mia,GranJa00,rush_yac,0,,,,,
player,201909290mia,mia,GranJa00,rush_yac_per_rush,0.0,,,,,
player,201909290mia,mia,GranJa00,rush_broken_tackles,0,,,,,
player,201909290mia,mia,GranJa00,rush_broken_tackles_per_rush,,,,,,
player,201909290mia,sdg,AlleKe00,targets,5,,,,,
player,201909290mia,sdg,AlleKe00,rec,5,,,,,
player,201909290mia,sdg,AlleKe00,rec_yds,48,,,,,
player,201909290mia,sdg,AlleKe00,rec_first_down,1,,,,,
player,201909290mia,sdg,AlleKe00,rec_air_yds,24,,,,,
player,201909290mia,sdg,AlleKe00,rec_air_yds_per_rec,4.8,,,,,
player,201909290mia,sdg,AlleKe00,rec_yac,24,,,,,
player,201909290mia,sdg,AlleKe00,rec_yac_per_rec,4.8,,,,,
player,201909290mia,sdg,AlleKe00,rec_broken_tackles,0,,,,,
player,201909290mia,sdg,AlleKe00,rec_broken_tackles_per_rec,,,,,,
player,201909290mia,sdg,AlleKe00,rec_drops,0,,,,,
player,201909290mia,sdg,AlleKe00,rec_drop_pct,0.0,,,,,
player,201909290mia,sdg,InmaDo00,targets,7,,,,,
player,201909290mia,sdg,InmaDo00,rec,5,,,,,
player,201909290mia,sdg,InmaDo00,rec_yds,76,,,,,
player,201909290mia,sdg,InmaDo00,rec_first_down,5,,,,,
player,201909290mia,sdg,InmaDo00,rec_air_yds,56,,,,,
player,201909290mia,sdg,InmaDo00,rec_air_yds_per_rec,11.2,,,,,
player,201909290mia,sdg,InmaDo00,rec_yac,20,,,,,
player,201909290mia,sdg,InmaDo00,rec_yac_per_rec,4.0,,,,,
player,201909290mia,sdg,InmaDo00,rec_broken_tackles,0,,,,,
player,201909290mia,sdg,InmaDo00,rec_broken_tackles_per_rec,,,,,,
player,201909290mia,sdg,InmaDo00,rec_drops,1,,,,,
player,201909290mia,sdg,InmaDo00,rec_drop_pct,14.3,,,,,
player,201909290mia,sdg,EkelAu00,targets,5,,,,,
player,201909290mia,sdg,EkelAu00,rec,5,,,,,
player,201909290mia,sdg,EkelAu00,rec_yds,62,,,,,
player,201909290mia,sdg,EkelAu00,rec_first_down,3,,,,,
player,201909290mia,sdg,EkelAu00,rec_air_yds,6,,,,,
player,201909290mia,sdg,EkelAu00,rec_air_yds_per_rec,1.2,,,,,
player,201909290mia,sdg,EkelAu00,rec_yac,56,,,,,
player,201909290mia,sdg,EkelAu00,rec_yac_per_rec,11.2,,,,,
player,201909290mia,sdg,EkelAu00,rec_broken_tackles,0,,,,,
player,201909290mia,sdg,EkelAu00,rec_broken_tackles_per_rec,,,,,,
player,201909290mia,sdg,EkelAu00,rec_drops,0,,,,,
player,201909290mia,sdg,EkelAu00,rec_drop_pct,0.0,,,,,
player,201909290mia,sdg,DaviGe00,targets,2,,,,,
player,201909290mia,sdg,DaviGe00,rec,2,,,,,
player,201909290mia,sdg,DaviGe00,rec_yds,25,,,,,
player,201909290mia,sdg,DaviGe00,rec_first_down,,,,,,
player,201909290mia,sdg,DaviGe00,rec_air_yds,23,,,,,
player,201909290mia,sdg,DaviGe00,rec_air_yds_per_rec,11.5,,,,,
player,201909290mia,sdg,DaviGe00,rec_yac,2,,,,,
player,201909290mia,sdg,DaviGe00,rec_yac_per_rec,1.0,,,,,
player,201909290mia,sdg,DaviGe00,rec_broken_tackles,0,,,,,
player,201909290mia,sdg,DaviGe00,rec_broken_tackles_per_rec,,,,,,
player,201909290mia,sdg,DaviGe00,rec_drops,0,,,,,
player,201909290mia,sdg,DaviGe00,rec_drop_pct,0.0,,,,,
player,201909290mia,sdg,PopeTr00,targets,2,,,,,
player,201909290mia,sdg,PopeTr00,rec,2,,,,,
player,201909290mia,sdg,PopeTr00,rec_yds,14,,,,,
player,201909290mia,sdg,PopeTr00,rec_first_down,1,,,,,
player,201909290mia,sdg,PopeTr00,rec_air_yds,3,,,,,
player,201909290mia,sdg,PopeTr00,rec_air_yds_per_rec,1.5,,,,,
player,201909290mia,sdg,PopeTr00,rec_yac,11,,,,,
player,201909290mia,sdg,PopeTr00,rec_yac_per_rec,5.5,,,,,
player,201909290mia,sdg,PopeTr00,rec_broken_tackles,0,,,,,
player,201909290mia,sdg,PopeTr00,rec_broken_tackles_per_rec,,,,,,
player,201909290mia,sdg,PopeTr00,rec_drops,0,,,,,
player,201909290mia,sdg,PopeTr00,rec_drop_pct,0.0,,,,,
player,201909290mia,sdg,PattAn00,targets,4,,,,,
player,201909290mia,sdg,PattAn00,rec,2,,,,,
player,201909290mia,sdg,PattAn00,rec_yds,22,,,,,
player,201909290mia,sdg,PattAn00,rec_first_down,2,,,,,
player,201909290mia,sdg,PattAn00,rec_air_yds,12,,,,,
player,201909290mia,sdg,PattAn00,rec_air_yds_per_rec,6.0,,,,,
player,201909290mia,sdg,PattAn00,rec_yac,10,,,,,
player,201909290mia,sdg,PattAn00,rec_yac_per_rec,5.0,,,,,
player,201909290mia,sdg,PattAn00,rec_broken_tackles,0,,,,,
player,201909290mia,sdg,PattAn00,rec_broken_tackles_per_rec,,,,,,
player,201909290mia,sdg,PattAn00,rec_drops,0,,,,,
player,201909290mia,sdg,PattAn00,rec_drop_pct,0.0,,,,,
player,201909290mia,sdg,KendLa00,targets,3,,,,,
player,201909290mia,sdg,KendLa00,rec,2,,,,,
player,201909290mia,sdg,KendLa00,rec_yds,37,,,,,
player,201909290mia,sdg,KendLa00,rec_first_down,2,,,,,
player,201909290mia,sdg,KendLa00,rec_air_yds,30,,,,,
player,201909290mia,sdg,KendLa00,rec_air_yds_per_rec,15.0,,,,,
player,201909290mia,sdg,KendLa00,rec_yac,7,,,,,
player,201909290mia,sdg,KendLa00,rec_yac_per_rec,3.5,,,,,
player,201909290mia,sdg,KendLa00,rec_broken_tackles,0,,,,,
player,201909290mia,sdg,KendLa00,rec_broken_tackles_per_rec,,,,,,
player,201909290mia,sdg,KendLa00,rec_drops,0,,,,,
player,201909290mia,sdg,KendLa00,rec_drop_pct,0.0,,,,,
player,201909290mia,sdg,WattDe00,targets,1,,,,,
player,201909290mia,sdg,WattDe00,rec,1,,,,,
player,201909290mia,sdg,WattDe00,rec_yds,21,,,,,
player,201909290mia,sdg,WattDe00,rec_first_down,1,,,,,
player,201909290mia,sdg,WattDe00,rec_air_yds,0,,,,,
player,201909290mia,sdg,WattDe00,rec_air_yds_per_rec,0.0,,,,,
player,201909290mia,sdg,WattDe00,rec_yac,21,,,,,
player,201909290mia,sdg,WattDe00,rec_yac_per_rec,21.0,,,,,
player,201909290mia,sdg,WattDe00,rec_broken_tackles,0,,,,,
player,201909290mia,sdg,WattDe00,rec_broken_tackles_per_rec,,,,,,
player,201909290mia,sdg,WattDe00,rec_drops,0,,,,,
player,201909290mia,sdg,WattDe00,rec_drop_pct,0.0,,,,,
player,201909290mia,sdg,CulkSe00,targets,1,,,,,
player,201909290mia,sdg,CulkSe00,rec,1,,,,,
player,201909290mia,sdg,CulkSe00,rec_yds,12,,,,,
player,201909290mia,sdg,CulkSe00,rec_first_down,1,,,,,
player,201909290mia,sdg,CulkSe00,rec_air_yds,12,,,,,
player,201909290mia,sdg,CulkSe00,rec_air_yds_per_rec,12.0,,,,,
player,201909290mia,sdg,CulkSe00,rec_yac,0,,,,,
player,201909290mia,sdg,CulkSe00,rec_yac_per_rec,0.0,,,,,
player,201909290mia,sdg,CulkSe00,rec_broken_tackles,0,,,,,
player,201909290mia,sdg,CulkSe00,rec_broken_tackles_per_rec,,,,,,
player,201909290mia,sdg,CulkSe00,rec_drops,0,,,,,
player,201909290mia,sdg,CulkSe00,rec_drop_pct,0.0,,,,,
player,201909290mia,mia,ParkDe01,targets,4,,,,,
player,201909290mia,mia,ParkDe01,rec,4,,,,,
player,201909290mia,mia,ParkDe01,rec_yds,70,,,,,
player,201909290mia,mia,ParkDe01,rec_first_down,3,,,,,
player,201909290mia,mia,ParkDe01,rec_air_yds,54,,,,,
player,201909290mia,mia,ParkDe01,rec_air_yds_per_rec,13.5,,,,,
player,201909290mia,mia,ParkDe01,rec_yac,16,,,,,
player,201909290mia,mia,ParkDe01,rec_yac_per_rec,4.0,,,,,
player,201909290mia,mia,ParkDe01,rec_broken_tackles,0,,,,,
player,201909290mia,mia,ParkDe01,rec_broken_tackles_per_rec,,,,,,
player,201909290mia,mia,ParkDe01,rec_drops,0,,,,,
player,201909290mia,mia,ParkDe01,rec_drop_pct,0.0,,,,,
player,201909290mia,mia,WillPr01,targets,7,,,,,
player,201909290mia,mia,WillPr01,rec,4,,,,,
player,201909290mia,mia,WillPr01,rec_yds,46,,,,,
player,201909290mia,mia,WillPr01,rec_first_down,2,,,,,
player,201909290mia,mia,WillPr01,rec_air_yds,13,,,,,
player,201909290mia,mia,WillPr01,rec_air_yds_per_rec,3.3,,,,,
player,201909290mia,mia,WillPr01,rec_yac,33,,,,,
player,201909290mia,mia,WillPr01,rec_yac_per_rec,8.3,,,,,
player,201909290mia,mia,WillPr01,rec_broken_tackles,0,,,,,
player,201909290mia,mia,WillPr01,rec_broken_tackles_per_rec,,,,,,
player,201909290mia,mia,WillPr01,rec_drops,1,,,,,
player,201909290mia,mia,WillPr01,rec_drop_pct,14.3,,,,,
player,201909290mia,mia,DrakKe00,targets,5,,,,,
player,201909290mia,mia,DrakKe00,rec,3,,,,,
player,201909290mia,mia,DrakKe00,rec_yds,29,,,,,
player,201909290mia,mia,DrakKe00,rec_first_down,1,,,,,
player,201909290mia,mia,DrakKe00,rec_air_yds,-13,,,,,
player,201909290mia,mia,DrakKe00,rec_air_yds_per_rec,-4.3,,,,,
player,201909290mia,mia,DrakKe00,rec_yac,42,,,,,
player,201909290mia,mia,DrakKe00,rec_yac_per_rec,14.0,,,,,
player,201909290mia,mia,DrakKe00,rec_broken_tackles,0,,,,,
player,201909290mia,mia,DrakKe00,rec_broken_tackles_per_rec,,,,,,
player,201909290mia,mia,DrakKe00,rec_drops,0,,,,,
player,201909290mia,mia,DrakKe00,rec_drop_pct,0.0,,,,,
player,201909290mia,mia,FordIs00,targets,3,,,,,
player,201909290mia,mia,FordIs00,rec,2,,,,,
player,201909290mia,mia,FordIs00,rec_yds,9,,,,,
player,201909290mia,mia,FordIs00,rec_first_down,1,,,,,
player,201909290mia,mia,FordIs00,rec_air_yds,3,,,,,
player,201909290mia,mia,FordIs00,rec_air_yds_per_rec,1.5,,,,,
player,201909290mia,mia,FordIs00,rec_yac,6,,,,,
player,201909290mia,mia,FordIs00,rec_yac_per_rec,3.0,,,,,
player,201909290mia,mia,FordIs00,rec_broken_tackles,0,,,,,
player,201909290mia,mia,FordIs00,rec_broken_tackles_per_rec,,,,,,
player,201909290mia,mia,FordIs00,rec_drops,0,,,,,
player,201909290mia,mia,FordIs00,rec_drop_pct,0.0,,,,,
player,201909290mia,mia,WaltMa00,targets,2,,,,,
player,201909290mia,mia,WaltMa00,rec,2,,,,,
player,201909290mia,mia,WaltMa00,rec_yds,11,,,,,
player,201909290mia,mia,WaltMa00,rec_first_down,0,,,,,
player,201909290mia,mia,WaltMa00,rec_air_yds,2,,,,,
player,201909290mia,mia,WaltMa00,rec_air_yds_per_rec,1.0,,,,,
player,201909290mia,mia,WaltMa00,rec_yac,9,,,,,
player,201909290mia,mia,WaltMa00,rec_yac_per_rec,4.5,,,,,
player,201909290mia,mia,WaltMa00,rec_broken_tackles,0,,,,,
player,201909290mia,mia,WaltMa00,rec_broken_tackles_per_rec,,,,,,
player,201909290mia,mia,WaltMa00,rec_drops,0,,,,,
player,201909290mia,mia,WaltMa00,rec_drop_pct,0.0,,,,,
player,201909290mia,mia,GranJa00,targets,1,,,,,
player,201909290mia,mia,GranJa00,rec,1,,,,,
player,201909290mia,mia,GranJa00,rec_yds,6,,,,,
player,201909290mia,mia,GranJa00,rec_first_down,1,,,,,
