game,2019,15,20191215,201912150nyg,mia,"Miami Dolphins",20,nyg,"New York Giants",36
player,201912150nyg,mia,BakeJe00,fumbles_rec_yds,0,,,,,
player,201912150nyg,mia,BakeJe00,fumbles_rec_td,0,,,,,
player,201912150nyg,mia,BakeJe00,fumbles_forced,0,,,,,
player,201912150nyg,mia,BiegVi00,def_int,1,,,,,
player,201912150nyg,mia,BiegVi00,def_int_yds,7,,,,,
player,201912150nyg,mia,BiegVi00,def_int_td,0,,,,,
player,201912150nyg,mia,BiegVi00,def_int_long,7,,,,,
player,201912150nyg,mia,BiegVi00,pass_defended,1,,,,,
player,201912150nyg,mia,BiegVi00,sacks,0.0,,,,,
player,201912150nyg,mia,BiegVi00,tackles_combined,5,,,,,
player,201912150nyg,mia,BiegVi00,tackles_solo,2,,,,,
player,201912150nyg,mia,BiegVi00,tackles_assists,3,,,,,
player,201912150nyg,mia,BiegVi00,tackles_loss,2,,,,,
player,201912150nyg,mia,BiegVi00,qb_hits,0,,,,,
player,201912150nyg,mia,BiegVi00,fumbles_rec,0,,,,,
player,201912150nyg,mia,BiegVi00,fumbles_rec_yds,0,,,,,
player,201912150nyg,mia,BiegVi00,fumbles_rec_td,0,,,,,
player,201912150nyg,mia,BiegVi00,fumbles_forced,0,,,,,
player,201912150nyg,mia,NeedNi00,def_int,1,,,,,
player,201912150nyg,mia,NeedNi00,def_int_yds,23,,,,,
player,201912150nyg,mia,NeedNi00,def_int_td,0,,,,,
player,201912150nyg,mia,NeedNi00,def_int_long,23,,,,,
player,201912150nyg,mia,NeedNi00,pass_defended,1,,,,,
player,201912150nyg,mia,NeedNi00,sacks,0.0,,,,,
player,201912150nyg,mia,NeedNi00,tackles_combined,4,,,,,
player,201912150nyg,mia,NeedNi00,tackles_solo,3,,,,,
player,201912150nyg,mia,NeedNi00,tackles_assists,1,,,,,
player,201912150nyg,mia,NeedNi00,tackles_loss,0,,,,,
player,201912150nyg,mia,NeedNi00,qb_hits,0,,,,,
player,201912150nyg,mia,NeedNi00,fumbles_rec,0,,,,,
player,201912150nyg,mia,NeedNi00,fumbles_rec_yds,0,,,,,
player,201912150nyg,mia,NeedNi00,fumbles_rec_td,0,,,,,
player,201912150nyg,mia,NeedNi00,fumbles_forced,0,,,,,
player,201912150nyg,mia,EguaSa00,def_int,0,,,,,
player,201912150nyg,mia,EguaSa00,def_int_yds,0,,,,,
player,201912150nyg,mia,EguaSa00,def_int_td,0,,,,,
player,201912150nyg,mia,EguaSa00,def_int_long,0,,,,,
player,201912150nyg,mia,EguaSa00,pass_defended,1,,,,,
player,201912150nyg,mia,EguaSa00,sacks,1.0,,,,,
player,201912150nyg,mia,EguaSa00,tackles_combined,2,,,,,
player,201912150nyg,mia,EguaSa00,tackles_solo,1,,,,,
player,201912150nyg,mia,EguaSa00,tackles_assists,1,,,,,
player,201912150nyg,mia,EguaSa00,tackles_loss,1,,,,,
player,201912150nyg,mia,EguaSa00,qb_hits,1,,,,,
player,201912150nyg,mia,EguaSa00,fumbles_rec,0,,,,,
player,201912150nyg,mia,EguaSa00,fumbles_rec_yds,0,,,,,
player,201912150nyg,mia,EguaSa00,fumbles_rec_td,0,,,,,
player,201912150nyg,mia,EguaSa00,fumbles_forced,0,,,,,
player,201912150nyg,mia,WiltJo01,def_int,0,,,,,
player,201912150nyg,mia,WiltJo01,def_int_yds,0,,,,,
player,201912150nyg,mia,WiltJo01,def_int_td,0,,,,,
player,201912150nyg,mia,WiltJo01,def_int_long,0,,,,,
player,201912150nyg,mia,WiltJo01,pass_defended,1,,,,,
player,201912150nyg,mia,WiltJo01,sacks,0.0,,,,,
player,201912150nyg,mia,WiltJo01,tackles_combined,9,,,,,
player,201912150nyg,mia,WiltJo01,tackles_solo,4,,,,,
player,201912150nyg,mia,WiltJo01,tackles_assists,5,,,,,
player,201912150nyg,mia,WiltJo01,tackles_loss,0,,,,,
player,201912150nyg,mia,WiltJo01,qb_hits,0,,,,,
player,201912150nyg,mia,WiltJo01,fumbles_rec,0,,,,,
player,201912150nyg,mia,WiltJo01,fumbles_rec_yds,0,,,,,
player,201912150nyg,mia,WiltJo01,fumbles_rec_td,0,,,,,
player,201912150nyg,mia,WiltJo01,fumbles_forced,0,,,,,
player,201912150nyg,mia,ColbAd00,def_int,0,,,,,
player,201912150nyg,mia,ColbAd00,def_int_yds,0,,,,,
player,201912150nyg,mia,ColbAd00,def_int_td,0,,,,,
player,201912150nyg,mia,ColbAd00,def_int_long,0,,,,,
player,201912150nyg,mia,ColbAd00,pass_defended,0,,,,,
player,201912150nyg,mia,ColbAd00,sacks,0.0,,,,,
player,201912150nyg,mia,ColbAd00,tackles_combined,5,,,,,
player,201912150nyg,mia,ColbAd00,tackles_solo,3,,,,,
player,201912150nyg,mia,ColbAd00,tackles_assists,2,,,,,
player,201912150nyg,mia,ColbAd00,tackles_loss,0,,,,,
player,201912150nyg,mia,ColbAd00,qb_hits,0,,,,,
player,201912150nyg,mia,ColbAd00,fumbles_rec,0,,,,,
player,201912150nyg,mia,ColbAd00,fumbles_rec_yds,0,,,,,
player,201912150nyg,mia,ColbAd00,fumbles_rec_td,0,,,,,
player,201912150nyg,mia,ColbAd00,fumbles_forced,0,,,,,
player,201912150nyg,mia,GodcDa00,def_int,0,,,,,
player,201912150nyg,mia,GodcDa00,def_int_yds,0,,,,,
player,201912150nyg,mia,GodcDa00,def_int_td,0,,,,,
player,201912150nyg,mia,GodcDa00,def_int_long,0,,,,,
player,201912150nyg,mia,GodcDa00,pass_defended,0,,,,,
player,201912150nyg,mia,GodcDa00,sacks,0.0,,,,,
player,201912150nyg,mia,GodcDa00,tackles_combined,5,,,,,
player,201912150nyg,mia,GodcDa00,tackles_solo,2,,,,,
player,201912150nyg,mia,GodcDa00,tackles_assists,3,,,,,
player,201912150nyg,mia,GodcDa00,tackles_loss,1,,,,,
player,201912150nyg,mia,GodcDa00,qb_hits,0,,,,,
player,201912150nyg,mia,GodcDa00,fumbles_rec,0,,,,,
player,201912150nyg,mia,GodcDa00,fumbles_rec_yds,0,,,,,
player,201912150nyg,mia,GodcDa00,fumbles_rec_td,0,,,,,
player,201912150nyg,mia,GodcDa00,fumbles_forced,0,,,,,
player,201912150nyg,mia,BrooNa00,def_int,0,,,,,
player,201912150nyg,mia,BrooNa00,def_int_yds,0,,,,,
player,201912150nyg,mia,BrooNa00,def_int_td,0,,,,,
player,201912150nyg,mia,BrooNa00,def_int_long,0,,,,,
player,201912150nyg,mia,BrooNa00,pass_defended,0,,,,,
player,201912150nyg,mia,BrooNa00,sacks,0.0,,,,,
player,201912150nyg,mia,BrooNa00,tackles_combined,4,,,,,
player,201912150nyg,mia,BrooNa00,tackles_solo,4,,,,,
player,201912150nyg,mia,BrooNa00,tackles_assists,0,,,,,
player,201912150nyg,mia,BrooNa00,tackles_loss,0,,,,,
player,201912150nyg,mia,BrooNa00,qb_hits,0,,,,,
player,201912150nyg,mia,BrooNa00,fumbles_rec,0,,,,,
player,201912150nyg,mia,BrooNa00,fumbles_rec_yds,0,,,,,
player,201912150nyg,mia,BrooNa00,fumbles_rec_td,0,,,,,
player,201912150nyg,mia,BrooNa00,fumbles_forced,0,,,,,
player,201912150nyg,mia,McMiRa02,def_int,0,,,,,
player,201912150nyg,mia,McMiRa02,def_int_yds,0,,,,,
player,201912150nyg,mia,McMiRa02,def_int_td,0,,,,,
player,201912150nyg,mia,McMiRa02,def_int_long,0,,,,,
player,201912150nyg,mia,McMiRa02,pass_defended,0,,,,,
player,201912150nyg,mia,McMiRa02,sacks,0.0,,,,,
player,201912150nyg,mia,McMiRa02,tackles_combined,4,,,,,
player,201912150nyg,mia,McMiRa02,tackles_solo,2,,,,,
player,201912150nyg,mia,McMiRa02,tackles_assists,2,,,,,
player,201912150nyg,mia,McMiRa02,tackles_loss,0,,,,,
player,201912150nyg,mia,McMiRa02,qb_hits,0,,,,,
player,201912150nyg,mia,McMiRa02,fumbles_rec,0,,,,,
player,201912150nyg,mia,McMiRa02,fumbles_rec_yds,0,,,,,
player,201912150nyg,mia,McMiRa02,fumbles_rec_td,0,,,,,
player,201912150nyg,mia,McMiRa02,fumbles_forced,0,,,,,
player,201912150nyg,mia,RoweEr00,def_int,0,,,,,
player,201912150nyg,mia,RoweEr00,def_int_yds,0,,,,,
player,201912150nyg,mia,RoweEr00,def_int_td,0,,,,,
player,201912150nyg,mia,RoweEr00,def_int_long,0,,,,,
player,201912150nyg,mia,RoweEr00,pass_defended,0,,,,,
player,201912150nyg,mia,RoweEr00,sacks,0.0,,,,,
player,201912150nyg,mia,RoweEr00,tackles_combined,4,,,,,
player,201912150nyg,mia,RoweEr00,tackles_solo,3,,,,,
player,201912150nyg,mia,RoweEr00,tackles_assists,1,,,,,
player,201912150nyg,mia,RoweEr00,tackles_loss,0,,,,,
player,201912150nyg,mia,RoweEr00,qb_hits,0,,,,,
player,201912150nyg,mia,RoweEr00,fumbles_rec,0,,,,,
player,201912150nyg,mia,RoweEr00,fumbles_rec_yds,0,,,,,
player,201912150nyg,mia,RoweEr00,fumbles_rec_td,0,,,,,
player,201912150nyg,mia,RoweEr00,fumbles_forced,0,,,,,
player,201912150nyg,mia,JenkJo00,def_int,0,,,,,
player,201912150nyg,mia,JenkJo00,def_int_yds,0,,,,,
player,201912150nyg,mia,JenkJo00,def_int_td,0,,,,,
player,201912150nyg,mia,JenkJo00,def_int_long,0,,,,,
player,201912150nyg,mia,JenkJo00,pass_defended,0,,,,,
player,201912150nyg,mia,JenkJo00,sacks,0.0,,,,,
player,201912150nyg,mia,JenkJo00,tackles_combined,3,,,,,
player,201912150nyg,mia,JenkJo00,tackles_solo,2,,,,,
player,201912150nyg,mia,JenkJo00,tackles_assists,1,,,,,
player,201912150nyg,mia,JenkJo00,tackles_loss,0,,,,,
player,201912150nyg,mia,JenkJo00,qb_hits,0,,,,,
player,201912150nyg,mia,JenkJo00,fumbles_rec,0,,,,,
player,201912150nyg,mia,JenkJo00,fumbles_rec_yds,0,,,,,
player,201912150nyg,mia,JenkJo00,fumbles_rec_td,0,,,,,
player,201912150nyg,mia,JenkJo00,fumbles_forced,0,,,,,
player,201912150nyg,mia,MossAv00,def_int,0,,,,,
player,201912150nyg,mia,MossAv00,def_int_yds,0,,,,,
player,201912150nyg,mia,MossAv00,def_int_td,0,,,,,
player,201912150nyg,mia,MossAv00,def_int_long,0,,,,,
player,201912150nyg,mia,MossAv00,pass_defended,0,,,,,
player,201912150nyg,mia,MossAv00,sacks,0.0,,,,,
player,201912150nyg,mia,MossAv00,tackles_combined,3,,,,,
player,201912150nyg,mia,MossAv00,tackles_solo,1,,,,,
player,201912150nyg,mia,MossAv00,tackles_assists,2,,,,,
player,201912150nyg,mia,MossAv00,tackles_loss,0,,,,,
player,201912150nyg,mia,MossAv00,qb_hits,0,,,,,
player,201912150nyg,mia,MossAv00,fumbles_rec,0,,,,,
player,201912150nyg,mia,MossAv00,fumbles_rec_yds,0,,,,,
player,201912150nyg,mia,MossAv00,fumbles_rec_td,0,,,,,
player,201912150nyg,mia,MossAv00,fumbles_forced,0,,,,,
player,201912150nyg,mia,StepLi00,def_int,0,,,,,
player,201912150nyg,mia,StepLi00,def_int_yds,0,,,,,
player,201912150nyg,mia,StepLi00,def_int_td,0,,,,,
player,201912150nyg,mia,StepLi00,def_int_long,0,,,,,
player,201912150nyg,mia,StepLi00,pass_defended,0,,,,,
player,201912150nyg,mia,StepLi00,sacks,0.0,,,,,
player,201912150nyg,mia,StepLi00,tackles_combined,2,,,,,
player,201912150nyg,mia,StepLi00,tackles_solo,2,,,,,
player,201912150nyg,mia,StepLi00,tackles_assists,0,,,,,
player,201912150nyg,mia,StepLi00,tackles_loss,0,,,,,
player,201912150nyg,mia,StepLi00,qb_hits,0,,,,,
player,201912150nyg,mia,StepLi00,fumbles_rec,0,,,,,
player,201912150nyg,mia,StepLi00,fumbles_rec_yds,0,,,,,
player,201912150nyg,mia,StepLi00,fumbles_rec_td,0,,,,,
player,201912150nyg,mia,StepLi00,fumbles_forced,0,,,,,
player,201912150nyg,mia,CharTa00,def_int,0,,,,,
player,201912150nyg,mia,CharTa00,def_int_yds,0,,,,,
player,201912150nyg,mia,CharTa00,def_int_td,0,,,,,
player,201912150nyg,mia,CharTa00,def_int_long,0,,,,,
player,201912150nyg,mia,CharTa00,pass_defended,0,,,,,
player,201912150nyg,mia,CharTa00,sacks,0.0,,,,,
player,201912150nyg,mia,CharTa00,tackles_combined,1,,,,,
player,201912150nyg,mia,CharTa00,tackles_solo,1,,,,,
player,201912150nyg,mia,CharTa00,tackles_assists,0,,,,,
player,201912150nyg,mia,CharTa00,tackles_loss,0,,,,,
player,201912150nyg,mia,CharTa00,qb_hits,0,,,,,
player,201912150nyg,mia,CharTa00,fumbles_rec,0,,,,,
player,201912150nyg,mia,CharTa00,fumbles_rec_yds,0,,,,,
player,201912150nyg,mia,CharTa00,fumbles_rec_td,0,,,,,
player,201912150nyg,mia,CharTa00,fumbles_forced,0,,,,,
player,201912150nyg,mia,SielZa00,def_int,0,,,,,
player,201912150nyg,mia,SielZa00,def_int_yds,0,,,,,
player,201912150nyg,mia,SielZa00,def_int_td,0,,,,,
player,201912150nyg,mia,SielZa00,def_int_long,0,,,,,
player,201912150nyg,mia,SielZa00,pass_defended,0,,,,,
player,201912150nyg,mia,SielZa00,sacks,0.0,,,,,
player,201912150nyg,mia,SielZa00,tackles_combined,1,,,,,
player,201912150nyg,mia,SielZa00,tackles_solo,0,,,,,
player,201912150nyg,mia,SielZa00,tackles_assists,1,,,,,
player,201912150nyg,mia,SielZa00,tackles_loss,0,,,,,
player,201912150nyg,mia,SielZa00,qb_hits,0,,,,,
player,201912150nyg,mia,SielZa00,fumbles_rec,0,,,,,
player,201912150nyg,mia,SielZa00,fumbles_rec_yds,0,,,,,
player,201912150nyg,mia,SielZa00,fumbles_rec_td,0,,,,,
player,201912150nyg,mia,SielZa00,fumbles_forced,0,,,,,
player,201912150nyg,mia,WilkCh00,def_int,0,,,,,
player,201912150nyg,mia,WilkCh00,def_int_yds,0,,,,,
player,201912150nyg,mia,WilkCh00,def_int_td,0,,,,,
player,201912150nyg,mia,WilkCh00,def_int_long,0,,,,,
player,201912150nyg,mia,WilkCh00,pass_defended,0,,,,,
player,201912150nyg,mia,WilkCh00,sacks,0.0,,,,,
player,201912150nyg,mia,WilkCh00,tackles_combined,1,,,,,
player,201912150nyg,mia,WilkCh00,tackles_solo,1,,,,,
player,201912150nyg,mia,WilkCh00,tackles_assists,0,,,,,
player,201912150nyg,mia,WilkCh00,tackles_loss,0,,,,,
player,201912150nyg,mia,WilkCh00,qb_hits,0,,,,,
player,201912150nyg,mia,WilkCh00,fumbles_rec,0,,,,,
player,201912150nyg,mia,WilkCh00,fumbles_rec_yds,0,,,,,
player,201912150nyg,mia,WilkCh00,fumbles_rec_td,0,,,,,
player,201912150nyg,mia,WilkCh00,fumbles_forced,0,,,,,
player,201912150nyg,nyg,TomlDa00,def_int,0,,,,,
player,201912150nyg,nyg,TomlDa00,def_int_yds,0,,,,,
player,201912150nyg,nyg,TomlDa00,def_int_td,0,,,,,
player,201912150nyg,nyg,TomlDa00,def_int_long,0,,,,,
player,201912150nyg,nyg,TomlDa00,pass_defended,0,,,,,
player,201912150nyg,nyg,TomlDa00,sacks,1.0,,,,,
player,201912150nyg,nyg,TomlDa00,tackles_combined,3,,,,,
player,201912150nyg,nyg,TomlDa00,tackles_solo,1,,,,,
player,201912150nyg,nyg,TomlDa00,tackles_assists,2,,,,,
player,201912150nyg,nyg,TomlDa00,tackles_loss,1,,,,,
player,201912150nyg,nyg,TomlDa00,qb_hits,1,,,,,
player,201912150nyg,nyg,TomlDa00,fumbles_rec,0,,,,,
player,201912150nyg,nyg,TomlDa00,fumbles_rec_yds,0,,,,,
player,201912150nyg,nyg,TomlDa00,fumbles_rec_td,0,,,,,
player,201912150nyg,nyg,TomlDa00,fumbles_forced,0,,,,,
player,201912150nyg,nyg,McInR.00,def_int,0,,,,,
player,201912150nyg,nyg,McInR.00,def_int_yds,0,,,,,
player,201912150nyg,nyg,McInR.00,def_int_td,0,,,,,
player,201912150nyg,nyg,McInR.00,def_int_long,0,,,,,
player,201912150nyg,nyg,McInR.00,pass_defended,0,,,,,
player,201912150nyg,nyg,McInR.00,sacks,1.0,,,,,
player,201912150nyg,nyg,McInR.00,tackles_combined,2,,,,,
player,201912150nyg,nyg,McInR.00,tackles_solo,2,,,,,
player,201912150nyg,nyg,McInR.00,tackles_assists,0,,,,,
player,201912150nyg,nyg,McInR.00,tackles_loss,1,,,,,
player,201912150nyg,nyg,McInR.00,qb_hits,1,,,,,
player,201912150nyg,nyg,McInR.00,fumbles_rec,0,,,,,
player,201912150nyg,nyg,McInR.00,fumbles_rec_yds,0,,,,,
player,201912150nyg,nyg,McInR.00,fumbles_rec_td,0,,,,,
player,201912150nyg,nyg,McInR.00,fumbles_forced,0,,,,,
player,201912150nyg,nyg,GoldMa00,def_int,0,,,,,
player,201912150nyg,nyg,GoldMa00,def_int_yds,0,,,,,
player,201912150nyg,nyg,GoldMa00,def_int_td,0,,,,,
player,201912150nyg,nyg,GoldMa00,def_int_long,0,,,,,
player,201912150nyg,nyg,GoldMa00,pass_defended,0,,,,,
player,201912150nyg,nyg,GoldMa00,sacks,0.5,,,,,
player,201912150nyg,nyg,GoldMa00,tackles_combined,3,,,,,
player,201912150nyg,nyg,GoldMa00,tackles_solo,1,,,,,
player,201912150nyg,nyg,GoldMa00,tackles_assists,2,,,,,
player,201912150nyg,nyg,GoldMa00,tackles_loss,0,,,,,
player,201912150nyg,nyg,GoldMa00,qb_hits,3,,,,,
player,201912150nyg,nyg,GoldMa00,fumbles_rec,0,,,,,
player,201912150nyg,nyg,GoldMa00,fumbles_rec_yds,0,,,,,
player,201912150nyg,nyg,GoldMa00,fumbles_rec_td,0,,,,,
player,201912150nyg,nyg,GoldMa00,fumbles_forced,0,,,,,
player,201912150nyg,nyg,XimiOs00,def_int,0,,,,,
player,201912150nyg,nyg,XimiOs00,def_int_yds,0,,,,,
player,201912150nyg,nyg,XimiOs00,def_int_td,0,,,,,
player,201912150nyg,nyg,XimiOs00,def_int_long,0,,,,,
player,201912150nyg,nyg,XimiOs00,pass_defended,0,,,,,
player,201912150nyg,nyg,XimiOs00,sacks,0.5,,,,,
player,201912150nyg,nyg,XimiOs00,tackles_combined,1,,,,,
player,201912150nyg,nyg,XimiOs00,tackles_solo,0,,,,,
player,201912150nyg,nyg,XimiOs00,tackles_assists,1,,,,,
player,201912150nyg,nyg,XimiOs00,tackles_loss,0,,,,,
player,201912150nyg,nyg,XimiOs00,qb_hits,1,,,,,
player,201912150nyg,nyg,XimiOs00,fumbles_rec,0,,,,,
player,201912150nyg,nyg,XimiOs00,fumbles_rec_yds,0,,,,,
player,201912150nyg,nyg,XimiOs00,fumbles_rec_td,0,,,,,
player,201912150nyg,nyg,XimiOs00,fumbles_forced,0,,,,,
player,201912150nyg,nyg,BealSa00,def_int,0,,,,,
player,201912150nyg,nyg,BealSa00,def_int_yds,0,,,,,
player,201912150nyg,nyg,BealSa00,def_int_td,0,,,,,
player,201912150nyg,nyg,BealSa00,def_int_long,0,,,,,
player,201912150nyg,nyg,BealSa00,pass_defended,1,,,,,
player,201912150nyg,nyg,BealSa00,sacks,0.0,,,,,
player,201912150nyg,nyg,BealSa00,tackles_combined,11,,,,,
player,201912150nyg,nyg,BealSa00,tackles_solo,8,,,,,
player,201912150nyg,nyg,BealSa00,tackles_assists,3,,,,,
player,201912150nyg,nyg,BealSa00,tackles_loss,1,,,,,
player,201912150nyg,nyg,BealSa00,qb_hits,0,,,,,
player,201912150nyg,nyg,BealSa00,fumbles_rec,0,,,,,
player,201912150nyg,nyg,BealSa00,fumbles_rec_yds,0,,,,,
player,201912150nyg,nyg,BealSa00,fumbles_rec_td,0,,,,,
player,201912150nyg,nyg,BealSa00,fumbles_forced,0,,,,,
player,201912150nyg,nyg,BakeDe00,def_int,0,,,,,
player,201912150nyg,nyg,BakeDe00,def_int_yds,0,,,,,
player,201912150nyg,nyg,BakeDe00,def_int_td,0,,,,,
player,201912150nyg,nyg,BakeDe00,def_int_long,0,,,,,
player,201912150nyg,nyg,BakeDe00,pass_defended,2,,,,,
player,201912150nyg,nyg,BakeDe00,sacks,0.0,,,,,
player,201912150nyg,nyg,BakeDe00,tackles_combined,6,,,,,
player,201912150nyg,nyg,BakeDe00,tackles_solo,5,,,,,
player,201912150nyg,nyg,BakeDe00,tackles_assists,1,,,,,
player,201912150nyg,nyg,BakeDe00,tackles_loss,0,,,,,
player,201912150nyg,nyg,BakeDe00,qb_hits,0,,,,,
player,201912150nyg,nyg,BakeDe00,fumbles_rec,0,,,,,
player,201912150nyg,nyg,BakeDe00,fumbles_rec_yds,0,,,,,
player,201912150nyg,nyg,BakeDe00,fumbles_rec_td,0,,,,,
player,201912150nyg,nyg,BakeDe00,fumbles_forced,0,,,,,
player,201912150nyg,nyg,BucaDe00,def_int,0,,,,,
player,201912150nyg,nyg,BucaDe00,def_int_yds,0,,,,,
player,201912150nyg,nyg,BucaDe00,def_int_td,0,,,,,
player,201912150nyg,nyg,BucaDe00,def_int_long,0,,,,,
player,201912150nyg,nyg,BucaDe00,pass_defended,0,,,,,
player,201912150nyg,nyg,BucaDe00,sacks,0.0,,,,,
player,201912150nyg,nyg,BucaDe00,tackles_combined,6,,,,,
player,201912150nyg,nyg,BucaDe00,tackles_solo,4,,,,,
player,201912150nyg,nyg,BucaDe00,tackles_assists,2,,,,,
player,201912150nyg,nyg,BucaDe00,tackles_loss,0,,,,,
player,201912150nyg,nyg,BucaDe00,qb_hits,0,,,,,
player,201912150nyg,nyg,BucaDe00,fumbles_rec,0,,,,,
player,201912150nyg,nyg,BucaDe00,fumbles_rec_yds,0,,,,,
player,201912150nyg,nyg,BucaDe00,fumbles_rec_td,0,,,,,
player,201912150nyg,nyg,BucaDe00,fumbles_forced,0,,,,,
player,201912150nyg,nyg,MayoDa00,def_int,0,,,,,
player,201912150nyg,nyg,MayoDa00,def_int_yds,0,,,,,
player,201912150nyg,nyg,MayoDa00,def_int_td,0,,,,,
player,201912150nyg,nyg,MayoDa00,def_int_long,0,,,,,
player,201912150nyg,nyg,MayoDa00,pass_defended,0,,,,,
player,201912150nyg,nyg,MayoDa00,sacks,0.0,,,,,
player,201912150nyg,nyg,MayoDa00,tackles_combined,6,,,,,
player,201912150nyg,nyg,MayoDa00,tackles_solo,6,,,,,
player,201912150nyg,nyg,MayoDa00,tackles_assists,0,,,,,
player,201912150nyg,nyg,MayoDa00,tackles_loss,1,,,,,
player,201912150nyg,nyg,MayoDa00,qb_hits,0,,,,,
player,201912150nyg,nyg,MayoDa00,fumbles_rec,0,,,,,
player,201912150nyg,nyg,MayoDa00,fumbles_rec_yds,0,,,,,
player,201912150nyg,nyg,MayoDa00,fumbles_rec_td,0,,,,,
player,201912150nyg,nyg,MayoDa00,fumbles_forced,0,,,,,
player,201912150nyg,nyg,BethAn20,def_int,0,,,,,
player,201912150nyg,nyg,BethAn20,def_int_yds,0,,,,,
player,201912150nyg,nyg,BethAn20,def_int_td,0,,,,,
player,201912150nyg,nyg,BethAn20,def_int_long,0,,,,,
player,201912150nyg,nyg,BethAn20,pass_defended,1,,,,,
player,201912150nyg,nyg,BethAn20,sacks,0.0,,,,,
player,201912150nyg,nyg,BethAn20,tackles_combined,5,,,,,
player,201912150nyg,nyg,BethAn20,tackles_solo,5,,,,,
player,201912150nyg,nyg,BethAn20,tackles_assists,0,,,,,
player,201912150nyg,nyg,BethAn20,tackles_loss,0,,,,,
player,201912150nyg,nyg,BethAn20,qb_hits,0,,,,,
player,201912150nyg,nyg,BethAn20,fumbles_rec,0,,,,,
player,201912150nyg,nyg,BethAn20,fumbles_rec_yds,0,,,,,
player,201912150nyg,nyg,BethAn20,fumbles_rec_td,0,,,,,
player,201912150nyg,nyg,BethAn20,fumbles_forced,0,,,,,
player,201912150nyg,nyg,LoveJu00,def_int,0,,,,,
player,201912150nyg,nyg,LoveJu00,def_int_yds,0,,,,,
player,201912150nyg,nyg,LoveJu00,def_int_td,0,,,,,
player,201912150nyg,nyg,LoveJu00,def_int_long,0,,,,,
player,201912150nyg,nyg,LoveJu00,pass_defended,1,,,,,
player,201912150nyg,nyg,LoveJu00,sacks,0.0,,,,,
player,201912150nyg,nyg,LoveJu00,tackles_combined,5,,,,,
player,201912150nyg,nyg,LoveJu00,tackles_solo,4,,,,,
player,201912150nyg,nyg,LoveJu00,tackles_assists,1,,,,,
player,201912150nyg,nyg,LoveJu00,tackles_loss,2,,,,,
player,201912150nyg,nyg,LoveJu00,qb_hits,1,,,,,
player,201912150nyg,nyg,LoveJu00,fumbles_rec,0,,,,,
player,201912150nyg,nyg,LoveJu00,fumbles_rec_yds,0,,,,,
player,201912150nyg,nyg,LoveJu00,fumbles_rec_td,0,,,,,
player,201912150nyg,nyg,LoveJu00,fumbles_forced,0,,,,,
player,201912150nyg,nyg,BallCo00,def_int,0,,,,,
player,201912150nyg,nyg,BallCo00,def_int_yds,0,,,,,
player,201912150nyg,nyg,BallCo00,def_int_td,0,,,,,
player,201912150nyg,nyg,BallCo00,def_int_long,0,,,,,
player,201912150nyg,nyg,BallCo00,pass_defended,1,,,,,
player,201912150nyg,nyg,BallCo00,sacks,0.0,,,,,
player,201912150nyg,nyg,BallCo00,tackles_combined,3,,,,,
player,201912150nyg,nyg,BallCo00,tackles_solo,3,,,,,
player,201912150nyg,nyg,BallCo00,tackles_assists,0,,,,,
player,201912150nyg,nyg,BallCo00,tackles_loss,0,,,,,
player,201912150nyg,nyg,BallCo00,qb_hits,0,,,,,
player,201912150nyg,nyg,BallCo00,fumbles_rec,0,,,,,
player,201912150nyg,nyg,BallCo00,fumbles_rec_yds,0,,,,,
player,201912150nyg,nyg,BallCo00,fumbles_rec_td,0,,,,,
player,201912150nyg,nyg,BallCo00,fumbles_forced,0,,,,,
player,201912150nyg,nyg,OgleAl00,def_int,0,,,,,
player,201912150nyg,nyg,OgleAl00,def_int_yds,0,,,,,
player,201912150nyg,nyg,OgleAl00,def_int_td,0,,,,,
player,201912150nyg,nyg,OgleAl00,def_int_long,0,,,,,
player,201912150nyg,nyg,OgleAl00,pass_defended,1,,,,,
player,201912150nyg,nyg,OgleAl00,sacks,0.0,,,,,
player,201912150nyg,nyg,OgleAl00,tackles_combined,3,,,,,
player,201912150nyg,nyg,OgleAl00,tackles_solo,1,,,,,
player,201912150nyg,nyg,OgleAl00,tackles_assists,2,,,,,
player,201912150nyg,nyg,OgleAl00,tackles_loss,0,,,,,
player,201912150nyg,nyg,OgleAl00,qb_hits,0,,,,,
player,201912150nyg,nyg,OgleAl00,fumbles_rec,0,,,,,
player,201912150nyg,nyg,OgleAl00,fumbles_rec_yds,0,,,,,
player,201912150nyg,nyg,OgleAl00,fumbles_rec_td,0,,,,,
player,201912150nyg,nyg,OgleAl00,fumbles_forced,0,,,,,
player,201912150nyg,nyg,WillLe02,def_int,0,,,,,
player,201912150nyg,nyg,WillLe02,def_int_yds,0,,,,,
player,201912150nyg,nyg,WillLe02,def_int_td,0,,,,,
player,201912150nyg,nyg,WillLe02,def_int_long,0,,,,,
player,201912150nyg,nyg,WillLe02,pass_defended,0,,,,,
player,201912150nyg,nyg,WillLe02,sacks,0.0,,,,,
player,201912150nyg,nyg,WillLe02,tackles_combined,3,,,,,
player,201912150nyg,nyg,WillLe02,tackles_solo,3,,,,,
player,201912150nyg,nyg,WillLe02,tackles_assists,0,,,,,
player,201912150nyg,nyg,WillLe02,tackles_loss,0,,,,,
player,201912150nyg,nyg,WillLe02,qb_hits,2,,,,,
player,201912150nyg,nyg,WillLe02,fumbles_rec,0,,,,,
