game,2019,8,20191027,201910270oti,tam,"Tampa Bay Buccaneers",23,oti,"Tennessee Titans",27
player,201910270oti,tam,BarrSh00,fumbles_rec_yds,0,,,,,
player,201910270oti,tam,BarrSh00,fumbles_rec_td,0,,,,,
player,201910270oti,tam,BarrSh00,fumbles_forced,1,,,,,
player,201910270oti,tam,NassCa00,def_int,0,,,,,
player,201910270oti,tam,NassCa00,def_int_yds,0,,,,,
player,201910270oti,tam,NassCa00,def_int_td,0,,,,,
player,201910270oti,tam,NassCa00,def_int_long,0,,,,,
player,201910270oti,tam,NassCa00,pass_defended,0,,,,,
player,201910270oti,tam,NassCa00,sacks,1.0,,,,,
player,201910270oti,tam,NassCa00,tackles_combined,4,,,,,
player,201910270oti,tam,NassCa00,tackles_solo,3,,,,,
player,201910270oti,tam,NassCa00,tackles_assists,1,,,,,
player,201910270oti,tam,NassCa00,tackles_loss,1,,,,,
player,201910270oti,tam,NassCa00,qb_hits,1,,,,,
player,201910270oti,tam,NassCa00,fumbles_rec,0,,,,,
player,201910270oti,tam,NassCa00,fumbles_rec_yds,0,,,,,
player,201910270oti,tam,NassCa00,fumbles_rec_td,0,,,,,
player,201910270oti,tam,NassCa00,fumbles_forced,0,,,,,
player,201910270oti,tam,PierJa99,def_int,0,,,,,
player,201910270oti,tam,PierJa99,def_int_yds,0,,,,,
player,201910270oti,tam,PierJa99,def_int_td,0,,,,,
player,201910270oti,tam,PierJa99,def_int_long,0,,,,,
player,201910270oti,tam,PierJa99,pass_defended,0,,,,,
player,201910270oti,tam,PierJa99,sacks,1.0,,,,,
player,201910270oti,tam,PierJa99,tackles_combined,3,,,,,
player,201910270oti,tam,PierJa99,tackles_solo,3,,,,,
player,201910270oti,tam,PierJa99,tackles_assists,0,,,,,
player,201910270oti,tam,PierJa99,tackles_loss,3,,,,,
player,201910270oti,tam,PierJa99,qb_hits,1,,,,,
player,201910270oti,tam,PierJa99,fumbles_rec,0,,,,,
player,201910270oti,tam,PierJa99,fumbles_rec_yds,0,,,,,
player,201910270oti,tam,PierJa99,fumbles_rec_td,0,,,,,
player,201910270oti,tam,PierJa99,fumbles_forced,0,,,,,
player,201910270oti,tam,DaviLa00,def_int,0,,,,,
player,201910270oti,tam,DaviLa00,def_int_yds,0,,,,,
player,201910270oti,tam,DaviLa00,def_int_td,0,,,,,
player,201910270oti,tam,DaviLa00,def_int_long,0,,,,,
player,201910270oti,tam,DaviLa00,pass_defended,1,,,,,
player,201910270oti,tam,DaviLa00,sacks,0.0,,,,,
player,201910270oti,tam,DaviLa00,tackles_combined,12,,,,,
player,201910270oti,tam,DaviLa00,tackles_solo,6,,,,,
player,201910270oti,tam,DaviLa00,tackles_assists,6,,,,,
player,201910270oti,tam,DaviLa00,tackles_loss,1,,,,,
player,201910270oti,tam,DaviLa00,qb_hits,0,,,,,
player,201910270oti,tam,DaviLa00,fumbles_rec,0,,,,,
player,201910270oti,tam,DaviLa00,fumbles_rec_yds,0,,,,,
player,201910270oti,tam,DaviLa00,fumbles_rec_td,0,,,,,
player,201910270oti,tam,DaviLa00,fumbles_forced,0,,,,,
player,201910270oti,tam,WhitDe02,def_int,0,,,,,
player,201910270oti,tam,WhitDe02,def_int_yds,0,,,,,
player,201910270oti,tam,WhitDe02,def_int_td,0,,,,,
player,201910270oti,tam,WhitDe02,def_int_long,0,,,,,
player,201910270oti,tam,WhitDe02,pass_defended,1,,,,,
player,201910270oti,tam,WhitDe02,sacks,0.0,,,,,
player,201910270oti,tam,WhitDe02,tackles_combined,6,,,,,
player,201910270oti,tam,WhitDe02,tackles_solo,4,,,,,
player,201910270oti,tam,WhitDe02,tackles_assists,2,,,,,
player,201910270oti,tam,WhitDe02,tackles_loss,0,,,,,
player,201910270oti,tam,WhitDe02,qb_hits,0,,,,,
player,201910270oti,tam,WhitDe02,fumbles_rec,0,,,,,
player,201910270oti,tam,WhitDe02,fumbles_rec_yds,0,,,,,
player,201910270oti,tam,WhitDe02,fumbles_rec_td,0,,,,,
player,201910270oti,tam,WhitDe02,fumbles_forced,0,,,,,
player,201910270oti,tam,AdamAn00,def_int,0,,,,,
player,201910270oti,tam,AdamAn00,def_int_yds,0,,,,,
player,201910270oti,tam,AdamAn00,def_int_td,0,,,,,
player,201910270oti,tam,AdamAn00,def_int_long,0,,,,,
player,201910270oti,tam,AdamAn00,pass_defended,1,,,,,
player,201910270oti,tam,AdamAn00,sacks,0.0,,,,,
player,201910270oti,tam,AdamAn00,tackles_combined,5,,,,,
player,201910270oti,tam,AdamAn00,tackles_solo,4,,,,,
player,201910270oti,tam,AdamAn00,tackles_assists,1,,,,,
player,201910270oti,tam,AdamAn00,tackles_loss,0,,,,,
player,201910270oti,tam,AdamAn00,qb_hits,0,,,,,
player,201910270oti,tam,AdamAn00,fumbles_rec,0,,,,,
player,201910270oti,tam,AdamAn00,fumbles_rec_yds,0,,,,,
player,201910270oti,tam,AdamAn00,fumbles_rec_td,0,,,,,
player,201910270oti,tam,AdamAn00,fumbles_forced,1,,,,,
player,201910270oti,tam,HargVe00,def_int,0,,,,,
player,201910270oti,tam,HargVe00,def_int_yds,0,,,,,
player,201910270oti,tam,HargVe00,def_int_td,0,,,,,
player,201910270oti,tam,HargVe00,def_int_long,0,,,,,
player,201910270oti,tam,HargVe00,pass_defended,1,,,,,
player,201910270oti,tam,HargVe00,sacks,0.0,,,,,
player,201910270oti,tam,HargVe00,tackles_combined,5,,,,,
player,201910270oti,tam,HargVe00,tackles_solo,4,,,,,
player,201910270oti,tam,HargVe00,tackles_assists,1,,,,,
player,201910270oti,tam,HargVe00,tackles_loss,0,,,,,
player,201910270oti,tam,HargVe00,qb_hits,0,,,,,
player,201910270oti,tam,HargVe00,fumbles_rec,1,,,,,
player,201910270oti,tam,HargVe00,fumbles_rec_yds,2,,,,,
player,201910270oti,tam,HargVe00,fumbles_rec_td,0,,,,,
player,201910270oti,tam,HargVe00,fumbles_forced,0,,,,,
player,201910270oti,tam,VeaxVi00,def_int,0,,,,,
player,201910270oti,tam,VeaxVi00,def_int_yds,0,,,,,
player,201910270oti,tam,VeaxVi00,def_int_td,0,,,,,
player,201910270oti,tam,VeaxVi00,def_int_long,0,,,,,
player,201910270oti,tam,VeaxVi00,pass_defended,0,,,,,
player,201910270oti,tam,VeaxVi00,sacks,0.0,,,,,
player,201910270oti,tam,VeaxVi00,tackles_combined,3,,,,,
player,201910270oti,tam,VeaxVi00,tackles_solo,2,,,,,
player,201910270oti,tam,VeaxVi00,tackles_assists,1,,,,,
player,201910270oti,tam,VeaxVi00,tackles_loss,1,,,,,
player,201910270oti,tam,VeaxVi00,qb_hits,0,,,,,
player,201910270oti,tam,VeaxVi00,fumbles_rec,0,,,,,
player,201910270oti,tam,VeaxVi00,fumbles_rec_yds,0,,,,,
player,201910270oti,tam,VeaxVi00,fumbles_rec_td,0,,,,,
player,201910270oti,tam,VeaxVi00,fumbles_forced,0,,,,,
player,201910270oti,tam,DaviCa02,def_int,0,,,,,
player,201910270oti,tam,DaviCa02,def_int_yds,0,,,,,
player,201910270oti,tam,DaviCa02,def_int_td,0,,,,,
player,201910270oti,tam,DaviCa02,def_int_long,0,,,,,
player,201910270oti,tam,DaviCa02,pass_defended,3,,,,,
player,201910270oti,tam,DaviCa02,sacks,0.0,,,,,
player,201910270oti,tam,DaviCa02,tackles_combined,2,,,,,
player,201910270oti,tam,DaviCa02,tackles_solo,1,,,,,
player,201910270oti,tam,DaviCa02,tackles_assists,1,,,,,
player,201910270oti,tam,DaviCa02,tackles_loss,0,,,,,
player,201910270oti,tam,DaviCa02,qb_hits,0,,,,,
player,201910270oti,tam,DaviCa02,fumbles_rec,0,,,,,
player,201910270oti,tam,DaviCa02,fumbles_rec_yds,0,,,,,
player,201910270oti,tam,DaviCa02,fumbles_rec_td,0,,,,,
player,201910270oti,tam,DaviCa02,fumbles_forced,0,,,,,
player,201910270oti,tam,GholWi00,def_int,0,,,,,
player,201910270oti,tam,GholWi00,def_int_yds,0,,,,,
player,201910270oti,tam,GholWi00,def_int_td,0,,,,,
player,201910270oti,tam,GholWi00,def_int_long,0,,,,,
player,201910270oti,tam,GholWi00,pass_defended,0,,,,,
player,201910270oti,tam,GholWi00,sacks,0.0,,,,,
player,201910270oti,tam,GholWi00,tackles_combined,2,,,,,
player,201910270oti,tam,GholWi00,tackles_solo,0,,,,,
player,201910270oti,tam,GholWi00,tackles_assists,2,,,,,
player,201910270oti,tam,GholWi00,tackles_loss,0,,,,,
player,201910270oti,tam,GholWi00,qb_hits,0,,,,,
player,201910270oti,tam,GholWi00,fumbles_rec,0,,,,,
player,201910270oti,tam,GholWi00,fumbles_rec_yds,0,,,,,
player,201910270oti,tam,GholWi00,fumbles_rec_td,0,,,,,
player,201910270oti,tam,GholWi00,fumbles_forced,0,,,,,
player,201910270oti,tam,BuntSe00,def_int,0,,,,,
player,201910270oti,tam,BuntSe00,def_int_yds,0,,,,,
player,201910270oti,tam,BuntSe00,def_int_td,0,,,,,
player,201910270oti,tam,BuntSe00,def_int_long,0,,,,,
player,201910270oti,tam,BuntSe00,pass_defended,1,,,,,
player,201910270oti,tam,BuntSe00,sacks,0.0,,,,,
player,201910270oti,tam,BuntSe00,tackles_combined,2,,,,,
player,201910270oti,tam,BuntSe00,tackles_solo,2,,,,,
player,201910270oti,tam,BuntSe00,tackles_assists,0,,,,,
player,201910270oti,tam,BuntSe00,tackles_loss,0,,,,,
player,201910270oti,tam,BuntSe00,qb_hits,0,,,,,
player,201910270oti,tam,BuntSe00,fumbles_rec,0,,,,,
player,201910270oti,tam,BuntSe00,fumbles_rec_yds,0,,,,,
player,201910270oti,tam,BuntSe00,fumbles_rec_td,0,,,,,
player,201910270oti,tam,BuntSe00,fumbles_forced,0,,,,,
player,201910270oti,tam,WhitJo03,def_int,0,,,,,
player,201910270oti,tam,WhitJo03,def_int_yds,0,,,,,
player,201910270oti,tam,WhitJo03,def_int_td,0,,,,,
player,201910270oti,tam,WhitJo03,def_int_long,0,,,,,
player,201910270oti,tam,WhitJo03,pass_defended,0,,,,,
player,201910270oti,tam,WhitJo03,sacks,0.0,,,,,
player,201910270oti,tam,WhitJo03,tackles_combined,2,,,,,
player,201910270oti,tam,WhitJo03,tackles_solo,1,,,,,
player,201910270oti,tam,WhitJo03,tackles_assists,1,,,,,
player,201910270oti,tam,WhitJo03,tackles_loss,0,,,,,
player,201910270oti,tam,WhitJo03,qb_hits,0,,,,,
player,201910270oti,tam,WhitJo03,fumbles_rec,0,,,,,
player,201910270oti,tam,WhitJo03,fumbles_rec_yds,0,,,,,
player,201910270oti,tam,WhitJo03,fumbles_rec_td,0,,,,,
player,201910270oti,tam,WhitJo03,fumbles_forced,0,,,,,
player,201910270oti,tam,NelsAn01,def_int,0,,,,,
player,201910270oti,tam,NelsAn01,def_int_yds,0,,,,,
player,201910270oti,tam,NelsAn01,def_int_td,0,,,,,
player,201910270oti,tam,NelsAn01,def_int_long,0,,,,,
player,201910270oti,tam,NelsAn01,pass_defended,0,,,,,
player,201910270oti,tam,NelsAn01,sacks,0.0,,,,,
player,201910270oti,tam,NelsAn01,tackles_combined,1,,,,,
player,201910270oti,tam,NelsAn01,tackles_solo,0,,,,,
player,201910270oti,tam,NelsAn01,tackles_assists,1,,,,,
player,201910270oti,tam,NelsAn01,tackles_loss,0,,,,,
player,201910270oti,tam,NelsAn01,qb_hits,0,,,,,
player,201910270oti,tam,NelsAn01,fumbles_rec,0,,,,,
player,201910270oti,tam,NelsAn01,fumbles_rec_yds,0,,,,,
player,201910270oti,tam,NelsAn01,fumbles_rec_td,0,,,,,
player,201910270oti,tam,NelsAn01,fumbles_forced,0,,,,,
player,201910270oti,tam,SuhxNd99,def_int,0,,,,,
player,201910270oti,tam,SuhxNd99,def_int_yds,0,,,,,
player,201910270oti,tam,SuhxNd99,def_int_td,0,,,,,
player,201910270oti,tam,SuhxNd99,def_int_long,0,,,,,
player,201910270oti,tam,SuhxNd99,pass_defended,0,,,,,
player,201910270oti,tam,SuhxNd99,sacks,0.0,,,,,
player,201910270oti,tam,SuhxNd99,tackles_combined,1,,,,,
player,201910270oti,tam,SuhxNd99,tackles_solo,0,,,,,
player,201910270oti,tam,SuhxNd99,tackles_assists,1,,,,,
player,201910270oti,tam,SuhxNd99,tackles_loss,0,,,,,
player,201910270oti,tam,SuhxNd99,qb_hits,0,,,,,
player,201910270oti,tam,SuhxNd99,fumbles_rec,0,,,,,
player,201910270oti,tam,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201910270oti,tam,SuhxNd99,fumbles_rec_td,0,,,,,
player,201910270oti,tam,SuhxNd99,fumbles_forced,0,,,,,
player,201910270oti,tam,WinsJa00,def_int,0,,,,,
player,201910270oti,tam,WinsJa00,def_int_yds,0,,,,,
player,201910270oti,tam,WinsJa00,def_int_td,0,,,,,
player,201910270oti,tam,WinsJa00,def_int_long,0,,,,,
player,201910270oti,tam,WinsJa00,pass_defended,0,,,,,
player,201910270oti,tam,WinsJa00,sacks,0.0,,,,,
player,201910270oti,tam,WinsJa00,tackles_combined,0,,,,,
player,201910270oti,tam,WinsJa00,tackles_solo,0,,,,,
player,201910270oti,tam,WinsJa00,tackles_assists,0,,,,,
player,201910270oti,tam,WinsJa00,tackles_loss,0,,,,,
player,201910270oti,tam,WinsJa00,qb_hits,0,,,,,
player,201910270oti,tam,WinsJa00,fumbles_rec,1,,,,,
player,201910270oti,tam,WinsJa00,fumbles_rec_yds,-6,,,,,
player,201910270oti,tam,WinsJa00,fumbles_rec_td,0,,,,,
player,201910270oti,tam,WinsJa00,fumbles_forced,0,,,,,
player,201910270oti,oti,RyanLo00,def_int,1,,,,,
player,201910270oti,oti,RyanLo00,def_int_yds,0,,,,,
player,201910270oti,oti,RyanLo00,def_int_td,0,,,,,
player,201910270oti,oti,RyanLo00,def_int_long,0,,,,,
player,201910270oti,oti,RyanLo00,pass_defended,2,,,,,
player,201910270oti,oti,RyanLo00,sacks,1.0,,,,,
player,201910270oti,oti,RyanLo00,tackles_combined,8,,,,,
player,201910270oti,oti,RyanLo00,tackles_solo,6,,,,,
player,201910270oti,oti,RyanLo00,tackles_assists,2,,,,,
player,201910270oti,oti,RyanLo00,tackles_loss,0,,,,,
player,201910270oti,oti,RyanLo00,qb_hits,2,,,,,
player,201910270oti,oti,RyanLo00,fumbles_rec,0,,,,,
player,201910270oti,oti,RyanLo00,fumbles_rec_yds,0,,,,,
player,201910270oti,oti,RyanLo00,fumbles_rec_td,0,,,,,
player,201910270oti,oti,RyanLo00,fumbles_forced,1,,,,,
player,201910270oti,oti,ButlMa01,def_int,1,,,,,
player,201910270oti,oti,ButlMa01,def_int_yds,23,,,,,
player,201910270oti,oti,ButlMa01,def_int_td,0,,,,,
player,201910270oti,oti,ButlMa01,def_int_long,23,,,,,
player,201910270oti,oti,ButlMa01,pass_defended,1,,,,,
player,201910270oti,oti,ButlMa01,sacks,0.0,,,,,
player,201910270oti,oti,ButlMa01,tackles_combined,1,,,,,
player,201910270oti,oti,ButlMa01,tackles_solo,1,,,,,
player,201910270oti,oti,ButlMa01,tackles_assists,0,,,,,
player,201910270oti,oti,ButlMa01,tackles_loss,0,,,,,
player,201910270oti,oti,ButlMa01,qb_hits,0,,,,,
player,201910270oti,oti,ButlMa01,fumbles_rec,0,,,,,
player,201910270oti,oti,ButlMa01,fumbles_rec_yds,0,,,,,
player,201910270oti,oti,ButlMa01,fumbles_rec_td,0,,,,,
player,201910270oti,oti,ButlMa01,fumbles_forced,0,,,,,
player,201910270oti,oti,CaseJu00,def_int,0,,,,,
player,201910270oti,oti,CaseJu00,def_int_yds,0,,,,,
player,201910270oti,oti,CaseJu00,def_int_td,0,,,,,
player,201910270oti,oti,CaseJu00,def_int_long,0,,,,,
player,201910270oti,oti,CaseJu00,pass_defended,0,,,,,
player,201910270oti,oti,CaseJu00,sacks,1.0,,,,,
player,201910270oti,oti,CaseJu00,tackles_combined,5,,,,,
player,201910270oti,oti,CaseJu00,tackles_solo,3,,,,,
player,201910270oti,oti,CaseJu00,tackles_assists,2,,,,,
player,201910270oti,oti,CaseJu00,tackles_loss,2,,,,,
player,201910270oti,oti,CaseJu00,qb_hits,2,,,,,
player,201910270oti,oti,CaseJu00,fumbles_rec,0,,,,,
player,201910270oti,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201910270oti,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201910270oti,oti,CaseJu00,fumbles_forced,0,,,,,
player,201910270oti,oti,LandHa00,def_int,0,,,,,
player,201910270oti,oti,LandHa00,def_int_yds,0,,,,,
player,201910270oti,oti,LandHa00,def_int_td,0,,,,,
player,201910270oti,oti,LandHa00,def_int_long,0,,,,,
player,201910270oti,oti,LandHa00,pass_defended,0,,,,,
player,201910270oti,oti,LandHa00,sacks,1.0,,,,,
player,201910270oti,oti,LandHa00,tackles_combined,4,,,,,
player,201910270oti,oti,LandHa00,tackles_solo,3,,,,,
player,201910270oti,oti,LandHa00,tackles_assists,1,,,,,
player,201910270oti,oti,LandHa00,tackles_loss,0,,,,,
player,201910270oti,oti,LandHa00,qb_hits,0,,,,,
player,201910270oti,oti,LandHa00,fumbles_rec,1,,,,,
player,201910270oti,oti,LandHa00,fumbles_rec_yds,0,,,,,
player,201910270oti,oti,LandHa00,fumbles_rec_td,0,,,,,
player,201910270oti,oti,LandHa00,fumbles_forced,1,,,,,
player,201910270oti,oti,EvanRa01,def_int,0,,,,,
player,201910270oti,oti,EvanRa01,def_int_yds,0,,,,,
player,201910270oti,oti,EvanRa01,def_int_td,0,,,,,
player,201910270oti,oti,EvanRa01,def_int_long,0,,,,,
player,201910270oti,oti,EvanRa01,pass_defended,0,,,,,
player,201910270oti,oti,EvanRa01,sacks,0.0,,,,,
player,201910270oti,oti,EvanRa01,tackles_combined,12,,,,,
player,201910270oti,oti,EvanRa01,tackles_solo,8,,,,,
player,201910270oti,oti,EvanRa01,tackles_assists,4,,,,,
player,201910270oti,oti,EvanRa01,tackles_loss,1,,,,,
player,201910270oti,oti,EvanRa01,qb_hits,0,,,,,
player,201910270oti,oti,EvanRa01,fumbles_rec,0,,,,,
player,201910270oti,oti,EvanRa01,fumbles_rec_yds,0,,,,,
player,201910270oti,oti,EvanRa01,fumbles_rec_td,0,,,,,
player,201910270oti,oti,EvanRa01,fumbles_forced,0,,,,,
player,201910270oti,oti,VaccKe00,def_int,0,,,,,
player,201910270oti,oti,VaccKe00,def_int_yds,0,,,,,
player,201910270oti,oti,VaccKe00,def_int_td,0,,,,,
player,201910270oti,oti,VaccKe00,def_int_long,0,,,,,
player,201910270oti,oti,VaccKe00,pass_defended,1,,,,,
player,201910270oti,oti,VaccKe00,sacks,0.0,,,,,
player,201910270oti,oti,VaccKe00,tackles_combined,7,,,,,
player,201910270oti,oti,VaccKe00,tackles_solo,3,,,,,
player,201910270oti,oti,VaccKe00,tackles_assists,4,,,,,
player,201910270oti,oti,VaccKe00,tackles_loss,0,,,,,
player,201910270oti,oti,VaccKe00,qb_hits,2,,,,,
player,201910270oti,oti,VaccKe00,fumbles_rec,0,,,,,
player,201910270oti,oti,VaccKe00,fumbles_rec_yds,0,,,,,
player,201910270oti,oti,VaccKe00,fumbles_rec_td,0,,,,,
player,201910270oti,oti,VaccKe00,fumbles_forced,0,,,,,
player,201910270oti,oti,BrowJa06,def_int,0,,,,,
player,201910270oti,oti,BrowJa06,def_int_yds,0,,,,,
player,201910270oti,oti,BrowJa06,def_int_td,0,,,,,
player,201910270oti,oti,BrowJa06,def_int_long,0,,,,,
player,201910270oti,oti,BrowJa06,pass_defended,2,,,,,
player,201910270oti,oti,BrowJa06,sacks,0.0,,,,,
player,201910270oti,oti,BrowJa06,tackles_combined,6,,,,,
player,201910270oti,oti,BrowJa06,tackles_solo,3,,,,,
player,201910270oti,oti,BrowJa06,tackles_assists,3,,,,,
player,201910270oti,oti,BrowJa06,tackles_loss,0,,,,,
player,201910270oti,oti,BrowJa06,qb_hits,0,,,,,
player,201910270oti,oti,BrowJa06,fumbles_rec,0,,,,,
player,201910270oti,oti,BrowJa06,fumbles_rec_yds,0,,,,,
player,201910270oti,oti,BrowJa06,fumbles_rec_td,0,,,,,
player,201910270oti,oti,BrowJa06,fumbles_forced,0,,,,,
player,201910270oti,oti,ByarKe01,def_int,0,,,,,
player,201910270oti,oti,ByarKe01,def_int_yds,0,,,,,
player,201910270oti,oti,ByarKe01,def_int_td,0,,,,,
player,201910270oti,oti,ByarKe01,def_int_long,0,,,,,
player,201910270oti,oti,ByarKe01,pass_defended,0,,,,,
player,201910270oti,oti,ByarKe01,sacks,0.0,,,,,
player,201910270oti,oti,ByarKe01,tackles_combined,6,,,,,
player,201910270oti,oti,ByarKe01,tackles_solo,4,,,,,
player,201910270oti,oti,ByarKe01,tackles_assists,2,,,,,
player,201910270oti,oti,ByarKe01,tackles_loss,1,,,,,
player,201910270oti,oti,ByarKe01,qb_hits,0,,,,,
player,201910270oti,oti,ByarKe01,fumbles_rec,0,,,,,
player,201910270oti,oti,ByarKe01,fumbles_rec_yds,0,,,,,
player,201910270oti,oti,ByarKe01,fumbles_rec_td,0,,,,,
player,201910270oti,oti,ByarKe01,fumbles_forced,0,,,,,
player,201910270oti,oti,CorrKa00,def_int,0,,,,,
player,201910270oti,oti,CorrKa00,def_int_yds,0,,,,,
player,201910270oti,oti,CorrKa00,def_int_td,0,,,,,
player,201910270oti,oti,CorrKa00,def_int_long,0,,,,,
player,201910270oti,oti,CorrKa00,pass_defended,0,,,,,
player,201910270oti,oti,CorrKa00,sacks,0.0,,,,,
player,201910270oti,oti,CorrKa00,tackles_combined,4,,,,,
player,201910270oti,oti,CorrKa00,tackles_solo,2,,,,,
player,201910270oti,oti,CorrKa00,tackles_assists,2,,,,,
player,201910270oti,oti,CorrKa00,tackles_loss,0,,,,,
player,201910270oti,oti,CorrKa00,qb_hits,0,,,,,
player,201910270oti,oti,CorrKa00,fumbles_rec,0,,,,,
player,201910270oti,oti,CorrKa00,fumbles_rec_yds,0,,,,,
player,201910270oti,oti,CorrKa00,fumbles_rec_td,0,,,,,
player,201910270oti,oti,CorrKa00,fumbles_forced,0,,,,,
player,201910270oti,oti,SimsLe00,def_int,0,,,,,
player,201910270oti,oti,SimsLe00,def_int_yds,0,,,,,
player,201910270oti,oti,SimsLe00,def_int_td,0,,,,,
player,201910270oti,oti,SimsLe00,def_int_long,0,,,,,
player,201910270oti,oti,SimsLe00,pass_defended,1,,,,,
player,201910270oti,oti,SimsLe00,sacks,0.0,,,,,
player,201910270oti,oti,SimsLe00,tackles_combined,4,,,,,
player,201910270oti,oti,SimsLe00,tackles_solo,2,,,,,
player,201910270oti,oti,SimsLe00,tackles_assists,2,,,,,
player,201910270oti,oti,SimsLe00,tackles_loss,0,,,,,
player,201910270oti,oti,SimsLe00,qb_hits,0,,,,,
player,201910270oti,oti,SimsLe00,fumbles_rec,0,,,,,
player,201910270oti,oti,SimsLe00,fumbles_rec_yds,0,,,,,
player,201910270oti,oti,SimsLe00,fumbles_rec_td,0,,,,,
player,201910270oti,oti,SimsLe00,fumbles_forced,0,,,,,
player,201910270oti,oti,JoneDa04,def_int,0,,,,,
player,201910270oti,oti,JoneDa04,def_int_yds,0,,,,,
player,201910270oti,oti,JoneDa04,def_int_td,0,,,,,
player,201910270oti,oti,JoneDa04,def_int_long,0,,,,,
player,201910270oti,oti,JoneDa04,pass_defended,1,,,,,
player,201910270oti,oti,JoneDa04,sacks,0.0,,,,,
player,201910270oti,oti,JoneDa04,tackles_combined,3,,,,,
player,201910270oti,oti,JoneDa04,tackles_solo,0,,,,,
player,201910270oti,oti,JoneDa04,tackles_assists,3,,,,,
player,201910270oti,oti,JoneDa04,tackles_loss,0,,,,,
player,201910270oti,oti,JoneDa04,qb_hits,0,,,,,
player,201910270oti,oti,JoneDa04,fumbles_rec,0,,,,,
player,201910270oti,oti,JoneDa04,fumbles_rec_yds,0,,,,,
player,201910270oti,oti,JoneDa04,fumbles_rec_td,0,,,,,
player,201910270oti,oti,JoneDa04,fumbles_forced,0,,,,,
player,201910270oti,oti,SimmJe01,def_int,0,,,,,
player,201910270oti,oti,SimmJe01,def_int_yds,0,,,,,
player,201910270oti,oti,SimmJe01,def_int_td,0,,,,,
player,201910270oti,oti,SimmJe01,def_int_long,0,,,,,
player,201910270oti,oti,SimmJe01,pass_defended,0,,,,,
player,201910270oti,oti,SimmJe01,sacks,0.0,,,,,
player,201910270oti,oti,SimmJe01,tackles_combined,3,,,,,
player,201910270oti,oti,SimmJe01,tackles_solo,1,,,,,
player,201910270oti,oti,SimmJe01,tackles_assists,2,,,,,
player,201910270oti,oti,SimmJe01,tackles_loss,0,,,,,
player,201910270oti,oti,SimmJe01,qb_hits,0,,,,,
player,201910270oti,oti,SimmJe01,fumbles_rec,0,,,,,
player,201910270oti,oti,SimmJe01,fumbles_rec_yds,0,,,,,
player,201910270oti,oti,SimmJe01,fumbles_rec_td,0,,,,,
player,201910270oti,oti,SimmJe01,fumbles_forced,0,,,,,
player,201910270oti,oti,HookAm00,def_int,0,,,,,
player,201910270oti,oti,HookAm00,def_int_yds,0,,,,,
player,201910270oti,oti,HookAm00,def_int_td,0,,,,,
player,201910270oti,oti,HookAm00,def_int_long,0,,,,,
player,201910270oti,oti,HookAm00,pass_defended,0,,,,,
player,201910270oti,oti,HookAm00,sacks,0.0,,,,,
player,201910270oti,oti,HookAm00,tackles_combined,2,,,,,
player,201910270oti,oti,HookAm00,tackles_solo,1,,,,,
player,201910270oti,oti,HookAm00,tackles_assists,1,,,,,
player,201910270oti,oti,HookAm00,tackles_loss,0,,,,,
player,201910270oti,oti,HookAm00,qb_hits,0,,,,,
player,201910270oti,oti,HookAm00,fumbles_rec,0,,,,,
player,201910270oti,oti,HookAm00,fumbles_rec_yds,0,,,,,
player,201910270oti,oti,HookAm00,fumbles_rec_td,0,,,,,
player,201910270oti,oti,HookAm00,fumbles_forced,0,,,,,
player,201910270oti,oti,GilbRe01,def_int,0,,,,,
player,201910270oti,oti,GilbRe01,def_int_yds,0,,,,,
player,201910270oti,oti,GilbRe01,def_int_td,0,,,,,
player,201910270oti,oti,GilbRe01,def_int_long,0,,,,,
player,201910270oti,oti,GilbRe01,pass_defended,0,,,,,
player,201910270oti,oti,GilbRe01,sacks,0.0,,,,,
player,201910270oti,oti,GilbRe01,tackles_combined,1,,,,,
player,201910270oti,oti,GilbRe01,tackles_solo,1,,,,,
player,201910270oti,oti,GilbRe01,tackles_assists,0,,,,,
player,201910270oti,oti,GilbRe01,tackles_loss,0,,,,,
player,201910270oti,oti,GilbRe01,qb_hits,0,,,,,
player,201910270oti,oti,GilbRe01,fumbles_rec,0,,,,,
player,201910270oti,oti,GilbRe01,fumbles_rec_yds,0,,,,,
player,201910270oti,oti,GilbRe01,fumbles_rec_td,0,,,,,
player,201910270oti,oti,GilbRe01,fumbles_forced,0,,,,,
player,201910270oti,oti,WoodWe20,def_int,0,,,,,
player,201910270oti,oti,WoodWe20,def_int_yds,0,,,,,
player,201910270oti,oti,WoodWe20,def_int_td,0,,,,,
player,201910270oti,oti,WoodWe20,def_int_long,0,,,,,
player,201910270oti,oti,WoodWe20,pass_defended,0,,,,,
player,201910270oti,oti,WoodWe20,sacks,0.0,,,,,
player,201910270oti,oti,WoodWe20,tackles_combined,1,,,,,
player,201910270oti,oti,WoodWe20,tackles_solo,0,,,,,
player,201910270oti,oti,WoodWe20,tackles_assists,1,,,,,
player,201910270oti,oti,WoodWe20,tackles_loss,0,,,,,
player,201910270oti,oti,WoodWe20,qb_hits,0,,,,,
player,201910270oti,oti,WoodWe20,fumbles_rec,0,,,,,
player,201910270oti,oti,WoodWe20,fumbles_rec_yds,0,,,,,
