game,2019,8,20191027,201910270kan,gnb,"Green Bay Packers",31,kan,"Kansas City Chiefs",24
player,201910270kan,gnb,MartBl01,fumbles_rec_yds,0,,,,,
player,201910270kan,gnb,MartBl01,fumbles_rec_td,0,,,,,
player,201910270kan,gnb,MartBl01,fumbles_forced,0,,,,,
player,201910270kan,gnb,SavaDa00,def_int,0,,,,,
player,201910270kan,gnb,SavaDa00,def_int_yds,0,,,,,
player,201910270kan,gnb,SavaDa00,def_int_td,0,,,,,
player,201910270kan,gnb,SavaDa00,def_int_long,0,,,,,
player,201910270kan,gnb,SavaDa00,pass_defended,0,,,,,
player,201910270kan,gnb,SavaDa00,sacks,0.0,,,,,
player,201910270kan,gnb,SavaDa00,tackles_combined,7,,,,,
player,201910270kan,gnb,SavaDa00,tackles_solo,6,,,,,
player,201910270kan,gnb,SavaDa00,tackles_assists,1,,,,,
player,201910270kan,gnb,SavaDa00,tackles_loss,0,,,,,
player,201910270kan,gnb,SavaDa00,qb_hits,0,,,,,
player,201910270kan,gnb,SavaDa00,fumbles_rec,0,,,,,
player,201910270kan,gnb,SavaDa00,fumbles_rec_yds,0,,,,,
player,201910270kan,gnb,SavaDa00,fumbles_rec_td,0,,,,,
player,201910270kan,gnb,SavaDa00,fumbles_forced,0,,,,,
player,201910270kan,gnb,AlexJa00,def_int,0,,,,,
player,201910270kan,gnb,AlexJa00,def_int_yds,0,,,,,
player,201910270kan,gnb,AlexJa00,def_int_td,0,,,,,
player,201910270kan,gnb,AlexJa00,def_int_long,0,,,,,
player,201910270kan,gnb,AlexJa00,pass_defended,1,,,,,
player,201910270kan,gnb,AlexJa00,sacks,0.0,,,,,
player,201910270kan,gnb,AlexJa00,tackles_combined,5,,,,,
player,201910270kan,gnb,AlexJa00,tackles_solo,5,,,,,
player,201910270kan,gnb,AlexJa00,tackles_assists,0,,,,,
player,201910270kan,gnb,AlexJa00,tackles_loss,1,,,,,
player,201910270kan,gnb,AlexJa00,qb_hits,0,,,,,
player,201910270kan,gnb,AlexJa00,fumbles_rec,0,,,,,
player,201910270kan,gnb,AlexJa00,fumbles_rec_yds,0,,,,,
player,201910270kan,gnb,AlexJa00,fumbles_rec_td,0,,,,,
player,201910270kan,gnb,AlexJa00,fumbles_forced,0,,,,,
player,201910270kan,gnb,KingKe01,def_int,0,,,,,
player,201910270kan,gnb,KingKe01,def_int_yds,0,,,,,
player,201910270kan,gnb,KingKe01,def_int_td,0,,,,,
player,201910270kan,gnb,KingKe01,def_int_long,0,,,,,
player,201910270kan,gnb,KingKe01,pass_defended,0,,,,,
player,201910270kan,gnb,KingKe01,sacks,0.0,,,,,
player,201910270kan,gnb,KingKe01,tackles_combined,5,,,,,
player,201910270kan,gnb,KingKe01,tackles_solo,5,,,,,
player,201910270kan,gnb,KingKe01,tackles_assists,0,,,,,
player,201910270kan,gnb,KingKe01,tackles_loss,0,,,,,
player,201910270kan,gnb,KingKe01,qb_hits,0,,,,,
player,201910270kan,gnb,KingKe01,fumbles_rec,0,,,,,
player,201910270kan,gnb,KingKe01,fumbles_rec_yds,0,,,,,
player,201910270kan,gnb,KingKe01,fumbles_rec_td,0,,,,,
player,201910270kan,gnb,KingKe01,fumbles_forced,0,,,,,
player,201910270kan,gnb,AmosAd00,def_int,0,,,,,
player,201910270kan,gnb,AmosAd00,def_int_yds,0,,,,,
player,201910270kan,gnb,AmosAd00,def_int_td,0,,,,,
player,201910270kan,gnb,AmosAd00,def_int_long,0,,,,,
player,201910270kan,gnb,AmosAd00,pass_defended,1,,,,,
player,201910270kan,gnb,AmosAd00,sacks,0.0,,,,,
player,201910270kan,gnb,AmosAd00,tackles_combined,4,,,,,
player,201910270kan,gnb,AmosAd00,tackles_solo,4,,,,,
player,201910270kan,gnb,AmosAd00,tackles_assists,0,,,,,
player,201910270kan,gnb,AmosAd00,tackles_loss,0,,,,,
player,201910270kan,gnb,AmosAd00,qb_hits,0,,,,,
player,201910270kan,gnb,AmosAd00,fumbles_rec,0,,,,,
player,201910270kan,gnb,AmosAd00,fumbles_rec_yds,0,,,,,
player,201910270kan,gnb,AmosAd00,fumbles_rec_td,0,,,,,
player,201910270kan,gnb,AmosAd00,fumbles_forced,0,,,,,
player,201910270kan,gnb,SmitPr00,def_int,0,,,,,
player,201910270kan,gnb,SmitPr00,def_int_yds,0,,,,,
player,201910270kan,gnb,SmitPr00,def_int_td,0,,,,,
player,201910270kan,gnb,SmitPr00,def_int_long,0,,,,,
player,201910270kan,gnb,SmitPr00,pass_defended,0,,,,,
player,201910270kan,gnb,SmitPr00,sacks,0.0,,,,,
player,201910270kan,gnb,SmitPr00,tackles_combined,4,,,,,
player,201910270kan,gnb,SmitPr00,tackles_solo,4,,,,,
player,201910270kan,gnb,SmitPr00,tackles_assists,0,,,,,
player,201910270kan,gnb,SmitPr00,tackles_loss,0,,,,,
player,201910270kan,gnb,SmitPr00,qb_hits,1,,,,,
player,201910270kan,gnb,SmitPr00,fumbles_rec,0,,,,,
player,201910270kan,gnb,SmitPr00,fumbles_rec_yds,0,,,,,
player,201910270kan,gnb,SmitPr00,fumbles_rec_td,0,,,,,
player,201910270kan,gnb,SmitPr00,fumbles_forced,0,,,,,
player,201910270kan,gnb,WillTr99,def_int,0,,,,,
player,201910270kan,gnb,WillTr99,def_int_yds,0,,,,,
player,201910270kan,gnb,WillTr99,def_int_td,0,,,,,
player,201910270kan,gnb,WillTr99,def_int_long,0,,,,,
player,201910270kan,gnb,WillTr99,pass_defended,0,,,,,
player,201910270kan,gnb,WillTr99,sacks,0.0,,,,,
player,201910270kan,gnb,WillTr99,tackles_combined,3,,,,,
player,201910270kan,gnb,WillTr99,tackles_solo,3,,,,,
player,201910270kan,gnb,WillTr99,tackles_assists,0,,,,,
player,201910270kan,gnb,WillTr99,tackles_loss,0,,,,,
player,201910270kan,gnb,WillTr99,qb_hits,0,,,,,
player,201910270kan,gnb,WillTr99,fumbles_rec,0,,,,,
player,201910270kan,gnb,WillTr99,fumbles_rec_yds,0,,,,,
player,201910270kan,gnb,WillTr99,fumbles_rec_td,0,,,,,
player,201910270kan,gnb,WillTr99,fumbles_forced,0,,,,,
player,201910270kan,gnb,ClarKe01,def_int,0,,,,,
player,201910270kan,gnb,ClarKe01,def_int_yds,0,,,,,
player,201910270kan,gnb,ClarKe01,def_int_td,0,,,,,
player,201910270kan,gnb,ClarKe01,def_int_long,0,,,,,
player,201910270kan,gnb,ClarKe01,pass_defended,0,,,,,
player,201910270kan,gnb,ClarKe01,sacks,0.0,,,,,
player,201910270kan,gnb,ClarKe01,tackles_combined,2,,,,,
player,201910270kan,gnb,ClarKe01,tackles_solo,2,,,,,
player,201910270kan,gnb,ClarKe01,tackles_assists,0,,,,,
player,201910270kan,gnb,ClarKe01,tackles_loss,0,,,,,
player,201910270kan,gnb,ClarKe01,qb_hits,0,,,,,
player,201910270kan,gnb,ClarKe01,fumbles_rec,0,,,,,
player,201910270kan,gnb,ClarKe01,fumbles_rec_yds,0,,,,,
player,201910270kan,gnb,ClarKe01,fumbles_rec_td,0,,,,,
player,201910270kan,gnb,ClarKe01,fumbles_forced,0,,,,,
player,201910270kan,gnb,LancTy00,def_int,0,,,,,
player,201910270kan,gnb,LancTy00,def_int_yds,0,,,,,
player,201910270kan,gnb,LancTy00,def_int_td,0,,,,,
player,201910270kan,gnb,LancTy00,def_int_long,0,,,,,
player,201910270kan,gnb,LancTy00,pass_defended,0,,,,,
player,201910270kan,gnb,LancTy00,sacks,0.0,,,,,
player,201910270kan,gnb,LancTy00,tackles_combined,2,,,,,
player,201910270kan,gnb,LancTy00,tackles_solo,2,,,,,
player,201910270kan,gnb,LancTy00,tackles_assists,0,,,,,
player,201910270kan,gnb,LancTy00,tackles_loss,0,,,,,
player,201910270kan,gnb,LancTy00,qb_hits,0,,,,,
player,201910270kan,gnb,LancTy00,fumbles_rec,1,,,,,
player,201910270kan,gnb,LancTy00,fumbles_rec_yds,0,,,,,
player,201910270kan,gnb,LancTy00,fumbles_rec_td,0,,,,,
player,201910270kan,gnb,LancTy00,fumbles_forced,1,,,,,
player,201910270kan,gnb,LowrDe00,def_int,0,,,,,
player,201910270kan,gnb,LowrDe00,def_int_yds,0,,,,,
player,201910270kan,gnb,LowrDe00,def_int_td,0,,,,,
player,201910270kan,gnb,LowrDe00,def_int_long,0,,,,,
player,201910270kan,gnb,LowrDe00,pass_defended,0,,,,,
player,201910270kan,gnb,LowrDe00,sacks,0.0,,,,,
player,201910270kan,gnb,LowrDe00,tackles_combined,2,,,,,
player,201910270kan,gnb,LowrDe00,tackles_solo,0,,,,,
player,201910270kan,gnb,LowrDe00,tackles_assists,2,,,,,
player,201910270kan,gnb,LowrDe00,tackles_loss,0,,,,,
player,201910270kan,gnb,LowrDe00,qb_hits,1,,,,,
player,201910270kan,gnb,LowrDe00,fumbles_rec,0,,,,,
player,201910270kan,gnb,LowrDe00,fumbles_rec_yds,0,,,,,
player,201910270kan,gnb,LowrDe00,fumbles_rec_td,0,,,,,
player,201910270kan,gnb,LowrDe00,fumbles_forced,0,,,,,
player,201910270kan,gnb,FackKy00,def_int,0,,,,,
player,201910270kan,gnb,FackKy00,def_int_yds,0,,,,,
player,201910270kan,gnb,FackKy00,def_int_td,0,,,,,
player,201910270kan,gnb,FackKy00,def_int_long,0,,,,,
player,201910270kan,gnb,FackKy00,pass_defended,0,,,,,
player,201910270kan,gnb,FackKy00,sacks,0.0,,,,,
player,201910270kan,gnb,FackKy00,tackles_combined,1,,,,,
player,201910270kan,gnb,FackKy00,tackles_solo,1,,,,,
player,201910270kan,gnb,FackKy00,tackles_assists,0,,,,,
player,201910270kan,gnb,FackKy00,tackles_loss,1,,,,,
player,201910270kan,gnb,FackKy00,qb_hits,1,,,,,
player,201910270kan,gnb,FackKy00,fumbles_rec,0,,,,,
player,201910270kan,gnb,FackKy00,fumbles_rec_yds,0,,,,,
player,201910270kan,gnb,FackKy00,fumbles_rec_td,0,,,,,
player,201910270kan,gnb,FackKy00,fumbles_forced,0,,,,,
player,201910270kan,gnb,AdamMo00,def_int,0,,,,,
player,201910270kan,gnb,AdamMo00,def_int_yds,0,,,,,
player,201910270kan,gnb,AdamMo00,def_int_td,0,,,,,
player,201910270kan,gnb,AdamMo00,def_int_long,0,,,,,
player,201910270kan,gnb,AdamMo00,pass_defended,1,,,,,
player,201910270kan,gnb,AdamMo00,sacks,0.0,,,,,
player,201910270kan,gnb,AdamMo00,tackles_combined,0,,,,,
player,201910270kan,gnb,AdamMo00,tackles_solo,0,,,,,
player,201910270kan,gnb,AdamMo00,tackles_assists,0,,,,,
player,201910270kan,gnb,AdamMo00,tackles_loss,0,,,,,
player,201910270kan,gnb,AdamMo00,qb_hits,0,,,,,
player,201910270kan,gnb,AdamMo00,fumbles_rec,0,,,,,
player,201910270kan,gnb,AdamMo00,fumbles_rec_yds,0,,,,,
player,201910270kan,gnb,AdamMo00,fumbles_rec_td,0,,,,,
player,201910270kan,gnb,AdamMo00,fumbles_forced,0,,,,,
player,201910270kan,gnb,GaryRa00,def_int,0,,,,,
player,201910270kan,gnb,GaryRa00,def_int_yds,0,,,,,
player,201910270kan,gnb,GaryRa00,def_int_td,0,,,,,
player,201910270kan,gnb,GaryRa00,def_int_long,0,,,,,
player,201910270kan,gnb,GaryRa00,pass_defended,0,,,,,
player,201910270kan,gnb,GaryRa00,sacks,0.0,,,,,
player,201910270kan,gnb,GaryRa00,tackles_combined,0,,,,,
player,201910270kan,gnb,GaryRa00,tackles_solo,0,,,,,
player,201910270kan,gnb,GaryRa00,tackles_assists,0,,,,,
player,201910270kan,gnb,GaryRa00,tackles_loss,0,,,,,
player,201910270kan,gnb,GaryRa00,qb_hits,1,,,,,
player,201910270kan,gnb,GaryRa00,fumbles_rec,0,,,,,
player,201910270kan,gnb,GaryRa00,fumbles_rec_yds,0,,,,,
player,201910270kan,gnb,GaryRa00,fumbles_rec_td,0,,,,,
player,201910270kan,gnb,GaryRa00,fumbles_forced,0,,,,,
player,201910270kan,gnb,SullCh00,def_int,0,,,,,
player,201910270kan,gnb,SullCh00,def_int_yds,0,,,,,
player,201910270kan,gnb,SullCh00,def_int_td,0,,,,,
player,201910270kan,gnb,SullCh00,def_int_long,0,,,,,
player,201910270kan,gnb,SullCh00,pass_defended,1,,,,,
player,201910270kan,gnb,SullCh00,sacks,0.0,,,,,
player,201910270kan,gnb,SullCh00,tackles_combined,0,,,,,
player,201910270kan,gnb,SullCh00,tackles_solo,0,,,,,
player,201910270kan,gnb,SullCh00,tackles_assists,0,,,,,
player,201910270kan,gnb,SullCh00,tackles_loss,0,,,,,
player,201910270kan,gnb,SullCh00,qb_hits,0,,,,,
player,201910270kan,gnb,SullCh00,fumbles_rec,0,,,,,
player,201910270kan,gnb,SullCh00,fumbles_rec_yds,0,,,,,
player,201910270kan,gnb,SullCh00,fumbles_rec_td,0,,,,,
player,201910270kan,gnb,SullCh00,fumbles_forced,0,,,,,
player,201910270kan,kan,KpasTa00,def_int,0,,,,,
player,201910270kan,kan,KpasTa00,def_int_yds,0,,,,,
player,201910270kan,kan,KpasTa00,def_int_td,0,,,,,
player,201910270kan,kan,KpasTa00,def_int_long,0,,,,,
player,201910270kan,kan,KpasTa00,pass_defended,0,,,,,
player,201910270kan,kan,KpasTa00,sacks,2.0,,,,,
player,201910270kan,kan,KpasTa00,tackles_combined,2,,,,,
player,201910270kan,kan,KpasTa00,tackles_solo,2,,,,,
player,201910270kan,kan,KpasTa00,tackles_assists,0,,,,,
player,201910270kan,kan,KpasTa00,tackles_loss,2,,,,,
player,201910270kan,kan,KpasTa00,qb_hits,3,,,,,
player,201910270kan,kan,KpasTa00,fumbles_rec,0,,,,,
player,201910270kan,kan,KpasTa00,fumbles_rec_yds,0,,,,,
player,201910270kan,kan,KpasTa00,fumbles_rec_td,0,,,,,
player,201910270kan,kan,KpasTa00,fumbles_forced,0,,,,,
player,201910270kan,kan,WilsDa02,def_int,0,,,,,
player,201910270kan,kan,WilsDa02,def_int_yds,0,,,,,
player,201910270kan,kan,WilsDa02,def_int_td,0,,,,,
player,201910270kan,kan,WilsDa02,def_int_long,0,,,,,
player,201910270kan,kan,WilsDa02,pass_defended,0,,,,,
player,201910270kan,kan,WilsDa02,sacks,1.0,,,,,
player,201910270kan,kan,WilsDa02,tackles_combined,6,,,,,
player,201910270kan,kan,WilsDa02,tackles_solo,5,,,,,
player,201910270kan,kan,WilsDa02,tackles_assists,1,,,,,
player,201910270kan,kan,WilsDa02,tackles_loss,1,,,,,
player,201910270kan,kan,WilsDa02,qb_hits,3,,,,,
player,201910270kan,kan,WilsDa02,fumbles_rec,0,,,,,
player,201910270kan,kan,WilsDa02,fumbles_rec_yds,0,,,,,
player,201910270kan,kan,WilsDa02,fumbles_rec_td,0,,,,,
player,201910270kan,kan,WilsDa02,fumbles_forced,0,,,,,
player,201910270kan,kan,OgbaEm00,def_int,0,,,,,
player,201910270kan,kan,OgbaEm00,def_int_yds,0,,,,,
player,201910270kan,kan,OgbaEm00,def_int_td,0,,,,,
player,201910270kan,kan,OgbaEm00,def_int_long,0,,,,,
player,201910270kan,kan,OgbaEm00,pass_defended,0,,,,,
player,201910270kan,kan,OgbaEm00,sacks,1.0,,,,,
player,201910270kan,kan,OgbaEm00,tackles_combined,4,,,,,
player,201910270kan,kan,OgbaEm00,tackles_solo,3,,,,,
player,201910270kan,kan,OgbaEm00,tackles_assists,1,,,,,
player,201910270kan,kan,OgbaEm00,tackles_loss,1,,,,,
player,201910270kan,kan,OgbaEm00,qb_hits,3,,,,,
player,201910270kan,kan,OgbaEm00,fumbles_rec,0,,,,,
player,201910270kan,kan,OgbaEm00,fumbles_rec_yds,0,,,,,
player,201910270kan,kan,OgbaEm00,fumbles_rec_td,0,,,,,
player,201910270kan,kan,OgbaEm00,fumbles_forced,0,,,,,
player,201910270kan,kan,SaunKh00,def_int,0,,,,,
player,201910270kan,kan,SaunKh00,def_int_yds,0,,,,,
player,201910270kan,kan,SaunKh00,def_int_td,0,,,,,
player,201910270kan,kan,SaunKh00,def_int_long,0,,,,,
player,201910270kan,kan,SaunKh00,pass_defended,0,,,,,
player,201910270kan,kan,SaunKh00,sacks,1.0,,,,,
player,201910270kan,kan,SaunKh00,tackles_combined,3,,,,,
player,201910270kan,kan,SaunKh00,tackles_solo,2,,,,,
player,201910270kan,kan,SaunKh00,tackles_assists,1,,,,,
player,201910270kan,kan,SaunKh00,tackles_loss,0,,,,,
player,201910270kan,kan,SaunKh00,qb_hits,1,,,,,
player,201910270kan,kan,SaunKh00,fumbles_rec,0,,,,,
player,201910270kan,kan,SaunKh00,fumbles_rec_yds,0,,,,,
player,201910270kan,kan,SaunKh00,fumbles_rec_td,0,,,,,
player,201910270kan,kan,SaunKh00,fumbles_forced,0,,,,,
player,201910270kan,kan,HitcAn00,def_int,0,,,,,
player,201910270kan,kan,HitcAn00,def_int_yds,0,,,,,
player,201910270kan,kan,HitcAn00,def_int_td,0,,,,,
player,201910270kan,kan,HitcAn00,def_int_long,0,,,,,
player,201910270kan,kan,HitcAn00,pass_defended,0,,,,,
player,201910270kan,kan,HitcAn00,sacks,0.0,,,,,
player,201910270kan,kan,HitcAn00,tackles_combined,7,,,,,
player,201910270kan,kan,HitcAn00,tackles_solo,2,,,,,
player,201910270kan,kan,HitcAn00,tackles_assists,5,,,,,
player,201910270kan,kan,HitcAn00,tackles_loss,0,,,,,
player,201910270kan,kan,HitcAn00,qb_hits,0,,,,,
player,201910270kan,kan,HitcAn00,fumbles_rec,0,,,,,
player,201910270kan,kan,HitcAn00,fumbles_rec_yds,0,,,,,
player,201910270kan,kan,HitcAn00,fumbles_rec_td,0,,,,,
player,201910270kan,kan,HitcAn00,fumbles_forced,0,,,,,
player,201910270kan,kan,ThorJu00,def_int,0,,,,,
player,201910270kan,kan,ThorJu00,def_int_yds,0,,,,,
player,201910270kan,kan,ThorJu00,def_int_td,0,,,,,
player,201910270kan,kan,ThorJu00,def_int_long,0,,,,,
player,201910270kan,kan,ThorJu00,pass_defended,0,,,,,
player,201910270kan,kan,ThorJu00,sacks,0.0,,,,,
player,201910270kan,kan,ThorJu00,tackles_combined,5,,,,,
player,201910270kan,kan,ThorJu00,tackles_solo,3,,,,,
player,201910270kan,kan,ThorJu00,tackles_assists,2,,,,,
player,201910270kan,kan,ThorJu00,tackles_loss,0,,,,,
player,201910270kan,kan,ThorJu00,qb_hits,0,,,,,
player,201910270kan,kan,ThorJu00,fumbles_rec,0,,,,,
player,201910270kan,kan,ThorJu00,fumbles_rec_yds,0,,,,,
player,201910270kan,kan,ThorJu00,fumbles_rec_td,0,,,,,
player,201910270kan,kan,ThorJu00,fumbles_forced,0,,,,,
player,201910270kan,kan,NiemBe00,def_int,0,,,,,
player,201910270kan,kan,NiemBe00,def_int_yds,0,,,,,
player,201910270kan,kan,NiemBe00,def_int_td,0,,,,,
player,201910270kan,kan,NiemBe00,def_int_long,0,,,,,
player,201910270kan,kan,NiemBe00,pass_defended,0,,,,,
player,201910270kan,kan,NiemBe00,sacks,0.0,,,,,
player,201910270kan,kan,NiemBe00,tackles_combined,4,,,,,
player,201910270kan,kan,NiemBe00,tackles_solo,4,,,,,
player,201910270kan,kan,NiemBe00,tackles_assists,0,,,,,
player,201910270kan,kan,NiemBe00,tackles_loss,0,,,,,
player,201910270kan,kan,NiemBe00,qb_hits,0,,,,,
player,201910270kan,kan,NiemBe00,fumbles_rec,0,,,,,
player,201910270kan,kan,NiemBe00,fumbles_rec_yds,0,,,,,
player,201910270kan,kan,NiemBe00,fumbles_rec_td,0,,,,,
player,201910270kan,kan,NiemBe00,fumbles_forced,0,,,,,
player,201910270kan,kan,RaglRe00,def_int,0,,,,,
player,201910270kan,kan,RaglRe00,def_int_yds,0,,,,,
player,201910270kan,kan,RaglRe00,def_int_td,0,,,,,
player,201910270kan,kan,RaglRe00,def_int_long,0,,,,,
player,201910270kan,kan,RaglRe00,pass_defended,0,,,,,
player,201910270kan,kan,RaglRe00,sacks,0.0,,,,,
player,201910270kan,kan,RaglRe00,tackles_combined,4,,,,,
player,201910270kan,kan,RaglRe00,tackles_solo,2,,,,,
player,201910270kan,kan,RaglRe00,tackles_assists,2,,,,,
player,201910270kan,kan,RaglRe00,tackles_loss,0,,,,,
player,201910270kan,kan,RaglRe00,qb_hits,0,,,,,
player,201910270kan,kan,RaglRe00,fumbles_rec,0,,,,,
player,201910270kan,kan,RaglRe00,fumbles_rec_yds,0,,,,,
player,201910270kan,kan,RaglRe00,fumbles_rec_td,0,,,,,
player,201910270kan,kan,RaglRe00,fumbles_forced,0,,,,,
player,201910270kan,kan,WardCh01,def_int,0,,,,,
player,201910270kan,kan,WardCh01,def_int_yds,0,,,,,
player,201910270kan,kan,WardCh01,def_int_td,0,,,,,
player,201910270kan,kan,WardCh01,def_int_long,0,,,,,
player,201910270kan,kan,WardCh01,pass_defended,1,,,,,
player,201910270kan,kan,WardCh01,sacks,0.0,,,,,
player,201910270kan,kan,WardCh01,tackles_combined,4,,,,,
player,201910270kan,kan,WardCh01,tackles_solo,3,,,,,
player,201910270kan,kan,WardCh01,tackles_assists,1,,,,,
player,201910270kan,kan,WardCh01,tackles_loss,0,,,,,
player,201910270kan,kan,WardCh01,qb_hits,0,,,,,
player,201910270kan,kan,WardCh01,fumbles_rec,0,,,,,
player,201910270kan,kan,WardCh01,fumbles_rec_yds,0,,,,,
player,201910270kan,kan,WardCh01,fumbles_rec_td,0,,,,,
player,201910270kan,kan,WardCh01,fumbles_forced,0,,,,,
player,201910270kan,kan,BreeBa00,def_int,0,,,,,
player,201910270kan,kan,BreeBa00,def_int_yds,0,,,,,
player,201910270kan,kan,BreeBa00,def_int_td,0,,,,,
player,201910270kan,kan,BreeBa00,def_int_long,0,,,,,
player,201910270kan,kan,BreeBa00,pass_defended,0,,,,,
player,201910270kan,kan,BreeBa00,sacks,0.0,,,,,
player,201910270kan,kan,BreeBa00,tackles_combined,3,,,,,
player,201910270kan,kan,BreeBa00,tackles_solo,2,,,,,
player,201910270kan,kan,BreeBa00,tackles_assists,1,,,,,
player,201910270kan,kan,BreeBa00,tackles_loss,0,,,,,
player,201910270kan,kan,BreeBa00,qb_hits,0,,,,,
player,201910270kan,kan,BreeBa00,fumbles_rec,0,,,,,
player,201910270kan,kan,BreeBa00,fumbles_rec_yds,0,,,,,
player,201910270kan,kan,BreeBa00,fumbles_rec_td,0,,,,,
player,201910270kan,kan,BreeBa00,fumbles_forced,0,,,,,
player,201910270kan,kan,MathTy00,def_int,0,,,,,
player,201910270kan,kan,MathTy00,def_int_yds,0,,,,,
player,201910270kan,kan,MathTy00,def_int_td,0,,,,,
player,201910270kan,kan,MathTy00,def_int_long,0,,,,,
player,201910270kan,kan,MathTy00,pass_defended,0,,,,,
player,201910270kan,kan,MathTy00,sacks,0.0,,,,,
player,201910270kan,kan,MathTy00,tackles_combined,3,,,,,
player,201910270kan,kan,MathTy00,tackles_solo,3,,,,,
player,201910270kan,kan,MathTy00,tackles_assists,0,,,,,
player,201910270kan,kan,MathTy00,tackles_loss,0,,,,,
player,201910270kan,kan,MathTy00,qb_hits,0,,,,,
player,201910270kan,kan,MathTy00,fumbles_rec,0,,,,,
player,201910270kan,kan,MathTy00,fumbles_rec_yds,0,,,,,
player,201910270kan,kan,MathTy00,fumbles_rec_td,0,,,,,
player,201910270kan,kan,MathTy00,fumbles_forced,0,,,,,
player,201910270kan,kan,SoreDa01,def_int,0,,,,,
player,201910270kan,kan,SoreDa01,def_int_yds,0,,,,,
player,201910270kan,kan,SoreDa01,def_int_td,0,,,,,
player,201910270kan,kan,SoreDa01,def_int_long,0,,,,,
player,201910270kan,kan,SoreDa01,pass_defended,0,,,,,
player,201910270kan,kan,SoreDa01,sacks,0.0,,,,,
player,201910270kan,kan,SoreDa01,tackles_combined,3,,,,,
player,201910270kan,kan,SoreDa01,tackles_solo,3,,,,,
player,201910270kan,kan,SoreDa01,tackles_assists,0,,,,,
player,201910270kan,kan,SoreDa01,tackles_loss,0,,,,,
player,201910270kan,kan,SoreDa01,qb_hits,0,,,,,
player,201910270kan,kan,SoreDa01,fumbles_rec,0,,,,,
player,201910270kan,kan,SoreDa01,fumbles_rec_yds,0,,,,,
player,201910270kan,kan,SoreDa01,fumbles_rec_td,0,,,,,
player,201910270kan,kan,SoreDa01,fumbles_forced,0,,,,,
player,201910270kan,kan,NnadDe00,def_int,0,,,,,
player,201910270kan,kan,NnadDe00,def_int_yds,0,,,,,
player,201910270kan,kan,NnadDe00,def_int_td,0,,,,,
player,201910270kan,kan,NnadDe00,def_int_long,0,,,,,
player,201910270kan,kan,NnadDe00,pass_defended,0,,,,,
player,201910270kan,kan,NnadDe00,sacks,0.0,,,,,
player,201910270kan,kan,NnadDe00,tackles_combined,2,,,,,
player,201910270kan,kan,NnadDe00,tackles_solo,0,,,,,
player,201910270kan,kan,NnadDe00,tackles_assists,2,,,,,
player,201910270kan,kan,NnadDe00,tackles_loss,0,,,,,
player,201910270kan,kan,NnadDe00,qb_hits,1,,,,,
player,201910270kan,kan,NnadDe00,fumbles_rec,0,,,,,
player,201910270kan,kan,NnadDe00,fumbles_rec_yds,0,,,,,
player,201910270kan,kan,NnadDe00,fumbles_rec_td,0,,,,,
player,201910270kan,kan,NnadDe00,fumbles_forced,0,,,,,
player,201910270kan,kan,PennMi00,def_int,0,,,,,
player,201910270kan,kan,PennMi00,def_int_yds,0,,,,,
player,201910270kan,kan,PennMi00,def_int_td,0,,,,,
player,201910270kan,kan,PennMi00,def_int_long,0,,,,,
player,201910270kan,kan,PennMi00,pass_defended,0,,,,,
player,201910270kan,kan,PennMi00,sacks,0.0,,,,,
player,201910270kan,kan,PennMi00,tackles_combined,2,,,,,
player,201910270kan,kan,PennMi00,tackles_solo,2,,,,,
player,201910270kan,kan,PennMi00,tackles_assists,0,,,,,
player,201910270kan,kan,PennMi00,tackles_loss,0,,,,,
player,201910270kan,kan,PennMi00,qb_hits,0,,,,,
player,201910270kan,kan,PennMi00,fumbles_rec,0,,,,,
player,201910270kan,kan,PennMi00,fumbles_rec_yds,0,,,,,
player,201910270kan,kan,PennMi00,fumbles_rec_td,0,,,,,
player,201910270kan,kan,PennMi00,fumbles_forced,0,,,,,
player,201910270kan,kan,FentRa00,def_int,0,,,,,
player,201910270kan,kan,FentRa00,def_int_yds,0,,,,,
player,201910270kan,kan,FentRa00,def_int_td,0,,,,,
player,201910270kan,kan,FentRa00,def_int_long,0,,,,,
player,201910270kan,kan,FentRa00,pass_defended,0,,,,,
player,201910270kan,kan,FentRa00,sacks,0.0,,,,,
player,201910270kan,kan,FentRa00,tackles_combined,1,,,,,
player,201910270kan,kan,FentRa00,tackles_solo,0,,,,,
player,201910270kan,kan,FentRa00,tackles_assists,1,,,,,
player,201910270kan,kan,FentRa00,tackles_loss,0,,,,,
player,201910270kan,kan,FentRa00,qb_hits,0,,,,,
player,201910270kan,kan,FentRa00,fumbles_rec,0,,,,,
player,201910270kan,kan,FentRa00,fumbles_rec_yds,0,,,,,
player,201910270kan,kan,FentRa00,fumbles_rec_td,0,,,,,
player,201910270kan,kan,FentRa00,fumbles_forced,0,,,,,
player,201910270kan,kan,OkafAl00,def_int,0,,,,,
player,201910270kan,kan,OkafAl00,def_int_yds,0,,,,,
player,201910270kan,kan,OkafAl00,def_int_td,0,,,,,
player,201910270kan,kan,OkafAl00,def_int_long,0,,,,,
player,201910270kan,kan,OkafAl00,pass_defended,0,,,,,
player,201910270kan,kan,OkafAl00,sacks,0.0,,,,,
player,201910270kan,kan,OkafAl00,tackles_combined,1,,,,,
player,201910270kan,kan,OkafAl00,tackles_solo,0,,,,,
player,201910270kan,kan,OkafAl00,tackles_assists,1,,,,,
