game,2019,5,20191007,201910070sfo,cle,"Cleveland Browns",3,sfo,"San Francisco 49ers",31
player,201910070sfo,sfo,DwelRo00,targets,2,,,,,
player,201910070sfo,sfo,DwelRo00,rec,2,,,,,
player,201910070sfo,sfo,DwelRo00,rec_yds,-3,,,,,
player,201910070sfo,sfo,DwelRo00,rec_td,0,,,,,
player,201910070sfo,sfo,DwelRo00,rec_long,0,,,,,
player,201910070sfo,sfo,DwelRo00,fumbles,0,,,,,
player,201910070sfo,sfo,DwelRo00,fumbles_lost,0,,,,,
player,201910070sfo,cle,ThomCh06,def_int,0,,,,,
player,201910070sfo,cle,ThomCh06,def_int_yds,0,,,,,
player,201910070sfo,cle,ThomCh06,def_int_td,0,,,,,
player,201910070sfo,cle,ThomCh06,def_int_long,0,,,,,
player,201910070sfo,cle,ThomCh06,pass_defended,0,,,,,
player,201910070sfo,cle,ThomCh06,sacks,1.0,,,,,
player,201910070sfo,cle,ThomCh06,tackles_combined,3,,,,,
player,201910070sfo,cle,ThomCh06,tackles_solo,2,,,,,
player,201910070sfo,cle,ThomCh06,tackles_assists,1,,,,,
player,201910070sfo,cle,ThomCh06,tackles_loss,1,,,,,
player,201910070sfo,cle,ThomCh06,qb_hits,1,,,,,
player,201910070sfo,cle,ThomCh06,fumbles_rec,0,,,,,
player,201910070sfo,cle,ThomCh06,fumbles_rec_yds,0,,,,,
player,201910070sfo,cle,ThomCh06,fumbles_rec_td,0,,,,,
player,201910070sfo,cle,ThomCh06,fumbles_forced,0,,,,,
player,201910070sfo,cle,GarrMy00,def_int,0,,,,,
player,201910070sfo,cle,GarrMy00,def_int_yds,0,,,,,
player,201910070sfo,cle,GarrMy00,def_int_td,0,,,,,
player,201910070sfo,cle,GarrMy00,def_int_long,0,,,,,
player,201910070sfo,cle,GarrMy00,pass_defended,0,,,,,
player,201910070sfo,cle,GarrMy00,sacks,1.0,,,,,
player,201910070sfo,cle,GarrMy00,tackles_combined,2,,,,,
player,201910070sfo,cle,GarrMy00,tackles_solo,2,,,,,
player,201910070sfo,cle,GarrMy00,tackles_assists,0,,,,,
player,201910070sfo,cle,GarrMy00,tackles_loss,1,,,,,
player,201910070sfo,cle,GarrMy00,qb_hits,1,,,,,
player,201910070sfo,cle,GarrMy00,fumbles_rec,0,,,,,
player,201910070sfo,cle,GarrMy00,fumbles_rec_yds,0,,,,,
player,201910070sfo,cle,GarrMy00,fumbles_rec_td,0,,,,,
player,201910070sfo,cle,GarrMy00,fumbles_forced,0,,,,,
player,201910070sfo,cle,SchoJo00,def_int,0,,,,,
player,201910070sfo,cle,SchoJo00,def_int_yds,0,,,,,
player,201910070sfo,cle,SchoJo00,def_int_td,0,,,,,
player,201910070sfo,cle,SchoJo00,def_int_long,0,,,,,
player,201910070sfo,cle,SchoJo00,pass_defended,0,,,,,
player,201910070sfo,cle,SchoJo00,sacks,0.0,,,,,
player,201910070sfo,cle,SchoJo00,tackles_combined,11,,,,,
player,201910070sfo,cle,SchoJo00,tackles_solo,11,,,,,
player,201910070sfo,cle,SchoJo00,tackles_assists,0,,,,,
player,201910070sfo,cle,SchoJo00,tackles_loss,1,,,,,
player,201910070sfo,cle,SchoJo00,qb_hits,0,,,,,
player,201910070sfo,cle,SchoJo00,fumbles_rec,0,,,,,
player,201910070sfo,cle,SchoJo00,fumbles_rec_yds,0,,,,,
player,201910070sfo,cle,SchoJo00,fumbles_rec_td,0,,,,,
player,201910070sfo,cle,SchoJo00,fumbles_forced,0,,,,,
player,201910070sfo,cle,RandDa00,def_int,0,,,,,
player,201910070sfo,cle,RandDa00,def_int_yds,0,,,,,
player,201910070sfo,cle,RandDa00,def_int_td,0,,,,,
player,201910070sfo,cle,RandDa00,def_int_long,0,,,,,
player,201910070sfo,cle,RandDa00,pass_defended,2,,,,,
player,201910070sfo,cle,RandDa00,sacks,0.0,,,,,
player,201910070sfo,cle,RandDa00,tackles_combined,8,,,,,
player,201910070sfo,cle,RandDa00,tackles_solo,5,,,,,
player,201910070sfo,cle,RandDa00,tackles_assists,3,,,,,
player,201910070sfo,cle,RandDa00,tackles_loss,0,,,,,
player,201910070sfo,cle,RandDa00,qb_hits,0,,,,,
player,201910070sfo,cle,RandDa00,fumbles_rec,0,,,,,
player,201910070sfo,cle,RandDa00,fumbles_rec_yds,0,,,,,
player,201910070sfo,cle,RandDa00,fumbles_rec_td,0,,,,,
player,201910070sfo,cle,RandDa00,fumbles_forced,0,,,,,
player,201910070sfo,cle,WhitJe02,def_int,0,,,,,
player,201910070sfo,cle,WhitJe02,def_int_yds,0,,,,,
player,201910070sfo,cle,WhitJe02,def_int_td,0,,,,,
player,201910070sfo,cle,WhitJe02,def_int_long,0,,,,,
player,201910070sfo,cle,WhitJe02,pass_defended,0,,,,,
player,201910070sfo,cle,WhitJe02,sacks,0.0,,,,,
player,201910070sfo,cle,WhitJe02,tackles_combined,8,,,,,
player,201910070sfo,cle,WhitJe02,tackles_solo,5,,,,,
player,201910070sfo,cle,WhitJe02,tackles_assists,3,,,,,
player,201910070sfo,cle,WhitJe02,tackles_loss,1,,,,,
player,201910070sfo,cle,WhitJe02,qb_hits,1,,,,,
player,201910070sfo,cle,WhitJe02,fumbles_rec,0,,,,,
player,201910070sfo,cle,WhitJe02,fumbles_rec_yds,0,,,,,
player,201910070sfo,cle,WhitJe02,fumbles_rec_td,0,,,,,
player,201910070sfo,cle,WhitJe02,fumbles_forced,0,,,,,
player,201910070sfo,cle,WilsMa03,def_int,0,,,,,
player,201910070sfo,cle,WilsMa03,def_int_yds,0,,,,,
player,201910070sfo,cle,WilsMa03,def_int_td,0,,,,,
player,201910070sfo,cle,WilsMa03,def_int_long,0,,,,,
player,201910070sfo,cle,WilsMa03,pass_defended,1,,,,,
player,201910070sfo,cle,WilsMa03,sacks,0.0,,,,,
player,201910070sfo,cle,WilsMa03,tackles_combined,6,,,,,
player,201910070sfo,cle,WilsMa03,tackles_solo,5,,,,,
player,201910070sfo,cle,WilsMa03,tackles_assists,1,,,,,
player,201910070sfo,cle,WilsMa03,tackles_loss,1,,,,,
player,201910070sfo,cle,WilsMa03,qb_hits,0,,,,,
player,201910070sfo,cle,WilsMa03,fumbles_rec,0,,,,,
player,201910070sfo,cle,WilsMa03,fumbles_rec_yds,0,,,,,
player,201910070sfo,cle,WilsMa03,fumbles_rec_td,0,,,,,
player,201910070sfo,cle,WilsMa03,fumbles_forced,0,,,,,
player,201910070sfo,cle,RichSh00,def_int,0,,,,,
player,201910070sfo,cle,RichSh00,def_int_yds,0,,,,,
player,201910070sfo,cle,RichSh00,def_int_td,0,,,,,
player,201910070sfo,cle,RichSh00,def_int_long,0,,,,,
player,201910070sfo,cle,RichSh00,pass_defended,0,,,,,
player,201910070sfo,cle,RichSh00,sacks,0.0,,,,,
player,201910070sfo,cle,RichSh00,tackles_combined,5,,,,,
player,201910070sfo,cle,RichSh00,tackles_solo,3,,,,,
player,201910070sfo,cle,RichSh00,tackles_assists,2,,,,,
player,201910070sfo,cle,RichSh00,tackles_loss,0,,,,,
player,201910070sfo,cle,RichSh00,qb_hits,0,,,,,
player,201910070sfo,cle,RichSh00,fumbles_rec,0,,,,,
player,201910070sfo,cle,RichSh00,fumbles_rec_yds,0,,,,,
player,201910070sfo,cle,RichSh00,fumbles_rec_td,0,,,,,
player,201910070sfo,cle,RichSh00,fumbles_forced,0,,,,,
player,201910070sfo,cle,MurrEr00,def_int,0,,,,,
player,201910070sfo,cle,MurrEr00,def_int_yds,0,,,,,
player,201910070sfo,cle,MurrEr00,def_int_td,0,,,,,
player,201910070sfo,cle,MurrEr00,def_int_long,0,,,,,
player,201910070sfo,cle,MurrEr00,pass_defended,0,,,,,
player,201910070sfo,cle,MurrEr00,sacks,0.0,,,,,
player,201910070sfo,cle,MurrEr00,tackles_combined,4,,,,,
player,201910070sfo,cle,MurrEr00,tackles_solo,3,,,,,
player,201910070sfo,cle,MurrEr00,tackles_assists,1,,,,,
player,201910070sfo,cle,MurrEr00,tackles_loss,0,,,,,
player,201910070sfo,cle,MurrEr00,qb_hits,0,,,,,
player,201910070sfo,cle,MurrEr00,fumbles_rec,0,,,,,
player,201910070sfo,cle,MurrEr00,fumbles_rec_yds,0,,,,,
player,201910070sfo,cle,MurrEr00,fumbles_rec_td,0,,,,,
player,201910070sfo,cle,MurrEr00,fumbles_forced,0,,,,,
player,201910070sfo,cle,MitcTe00,def_int,0,,,,,
player,201910070sfo,cle,MitcTe00,def_int_yds,0,,,,,
player,201910070sfo,cle,MitcTe00,def_int_td,0,,,,,
player,201910070sfo,cle,MitcTe00,def_int_long,0,,,,,
player,201910070sfo,cle,MitcTe00,pass_defended,1,,,,,
player,201910070sfo,cle,MitcTe00,sacks,0.0,,,,,
player,201910070sfo,cle,MitcTe00,tackles_combined,3,,,,,
player,201910070sfo,cle,MitcTe00,tackles_solo,2,,,,,
player,201910070sfo,cle,MitcTe00,tackles_assists,1,,,,,
player,201910070sfo,cle,MitcTe00,tackles_loss,0,,,,,
player,201910070sfo,cle,MitcTe00,qb_hits,0,,,,,
player,201910070sfo,cle,MitcTe00,fumbles_rec,0,,,,,
player,201910070sfo,cle,MitcTe00,fumbles_rec_yds,0,,,,,
player,201910070sfo,cle,MitcTe00,fumbles_rec_td,0,,,,,
player,201910070sfo,cle,MitcTe00,fumbles_forced,0,,,,,
player,201910070sfo,cle,OgunLa00,def_int,0,,,,,
player,201910070sfo,cle,OgunLa00,def_int_yds,0,,,,,
player,201910070sfo,cle,OgunLa00,def_int_td,0,,,,,
player,201910070sfo,cle,OgunLa00,def_int_long,0,,,,,
player,201910070sfo,cle,OgunLa00,pass_defended,0,,,,,
player,201910070sfo,cle,OgunLa00,sacks,0.0,,,,,
player,201910070sfo,cle,OgunLa00,tackles_combined,3,,,,,
player,201910070sfo,cle,OgunLa00,tackles_solo,3,,,,,
player,201910070sfo,cle,OgunLa00,tackles_assists,0,,,,,
player,201910070sfo,cle,OgunLa00,tackles_loss,2,,,,,
player,201910070sfo,cle,OgunLa00,qb_hits,1,,,,,
player,201910070sfo,cle,OgunLa00,fumbles_rec,0,,,,,
player,201910070sfo,cle,OgunLa00,fumbles_rec_yds,0,,,,,
player,201910070sfo,cle,OgunLa00,fumbles_rec_td,0,,,,,
player,201910070sfo,cle,OgunLa00,fumbles_forced,0,,,,,
player,201910070sfo,cle,CarrTr00,def_int,0,,,,,
player,201910070sfo,cle,CarrTr00,def_int_yds,0,,,,,
player,201910070sfo,cle,CarrTr00,def_int_td,0,,,,,
player,201910070sfo,cle,CarrTr00,def_int_long,0,,,,,
player,201910070sfo,cle,CarrTr00,pass_defended,0,,,,,
player,201910070sfo,cle,CarrTr00,sacks,0.0,,,,,
player,201910070sfo,cle,CarrTr00,tackles_combined,2,,,,,
player,201910070sfo,cle,CarrTr00,tackles_solo,1,,,,,
player,201910070sfo,cle,CarrTr00,tackles_assists,1,,,,,
player,201910070sfo,cle,CarrTr00,tackles_loss,0,,,,,
player,201910070sfo,cle,CarrTr00,qb_hits,0,,,,,
player,201910070sfo,cle,CarrTr00,fumbles_rec,0,,,,,
player,201910070sfo,cle,CarrTr00,fumbles_rec_yds,0,,,,,
player,201910070sfo,cle,CarrTr00,fumbles_rec_td,0,,,,,
player,201910070sfo,cle,CarrTr00,fumbles_forced,0,,,,,
player,201910070sfo,cle,VernOl00,def_int,0,,,,,
player,201910070sfo,cle,VernOl00,def_int_yds,0,,,,,
player,201910070sfo,cle,VernOl00,def_int_td,0,,,,,
player,201910070sfo,cle,VernOl00,def_int_long,0,,,,,
player,201910070sfo,cle,VernOl00,pass_defended,0,,,,,
player,201910070sfo,cle,VernOl00,sacks,0.0,,,,,
player,201910070sfo,cle,VernOl00,tackles_combined,2,,,,,
player,201910070sfo,cle,VernOl00,tackles_solo,2,,,,,
player,201910070sfo,cle,VernOl00,tackles_assists,0,,,,,
player,201910070sfo,cle,VernOl00,tackles_loss,0,,,,,
player,201910070sfo,cle,VernOl00,qb_hits,0,,,,,
player,201910070sfo,cle,VernOl00,fumbles_rec,0,,,,,
player,201910070sfo,cle,VernOl00,fumbles_rec_yds,0,,,,,
player,201910070sfo,cle,VernOl00,fumbles_rec_td,0,,,,,
player,201910070sfo,cle,VernOl00,fumbles_forced,0,,,,,
player,201910070sfo,cle,BurnMo99,def_int,0,,,,,
player,201910070sfo,cle,BurnMo99,def_int_yds,0,,,,,
player,201910070sfo,cle,BurnMo99,def_int_td,0,,,,,
player,201910070sfo,cle,BurnMo99,def_int_long,0,,,,,
player,201910070sfo,cle,BurnMo99,pass_defended,0,,,,,
player,201910070sfo,cle,BurnMo99,sacks,0.0,,,,,
player,201910070sfo,cle,BurnMo99,tackles_combined,1,,,,,
player,201910070sfo,cle,BurnMo99,tackles_solo,0,,,,,
player,201910070sfo,cle,BurnMo99,tackles_assists,1,,,,,
player,201910070sfo,cle,BurnMo99,tackles_loss,0,,,,,
player,201910070sfo,cle,BurnMo99,qb_hits,0,,,,,
player,201910070sfo,cle,BurnMo99,fumbles_rec,0,,,,,
player,201910070sfo,cle,BurnMo99,fumbles_rec_yds,0,,,,,
player,201910070sfo,cle,BurnMo99,fumbles_rec_td,0,,,,,
player,201910070sfo,cle,BurnMo99,fumbles_forced,0,,,,,
player,201910070sfo,cle,BurrJu00,def_int,0,,,,,
player,201910070sfo,cle,BurrJu00,def_int_yds,0,,,,,
player,201910070sfo,cle,BurrJu00,def_int_td,0,,,,,
player,201910070sfo,cle,BurrJu00,def_int_long,0,,,,,
player,201910070sfo,cle,BurrJu00,pass_defended,0,,,,,
player,201910070sfo,cle,BurrJu00,sacks,0.0,,,,,
player,201910070sfo,cle,BurrJu00,tackles_combined,1,,,,,
player,201910070sfo,cle,BurrJu00,tackles_solo,1,,,,,
player,201910070sfo,cle,BurrJu00,tackles_assists,0,,,,,
player,201910070sfo,cle,BurrJu00,tackles_loss,0,,,,,
player,201910070sfo,cle,BurrJu00,qb_hits,0,,,,,
player,201910070sfo,cle,BurrJu00,fumbles_rec,0,,,,,
player,201910070sfo,cle,BurrJu00,fumbles_rec_yds,0,,,,,
player,201910070sfo,cle,BurrJu00,fumbles_rec_td,0,,,,,
player,201910070sfo,cle,BurrJu00,fumbles_forced,0,,,,,
player,201910070sfo,cle,EkuaDa00,def_int,0,,,,,
player,201910070sfo,cle,EkuaDa00,def_int_yds,0,,,,,
player,201910070sfo,cle,EkuaDa00,def_int_td,0,,,,,
player,201910070sfo,cle,EkuaDa00,def_int_long,0,,,,,
player,201910070sfo,cle,EkuaDa00,pass_defended,0,,,,,
player,201910070sfo,cle,EkuaDa00,sacks,0.0,,,,,
player,201910070sfo,cle,EkuaDa00,tackles_combined,1,,,,,
player,201910070sfo,cle,EkuaDa00,tackles_solo,1,,,,,
player,201910070sfo,cle,EkuaDa00,tackles_assists,0,,,,,
player,201910070sfo,cle,EkuaDa00,tackles_loss,0,,,,,
player,201910070sfo,cle,EkuaDa00,qb_hits,0,,,,,
player,201910070sfo,cle,EkuaDa00,fumbles_rec,0,,,,,
player,201910070sfo,cle,EkuaDa00,fumbles_rec_yds,0,,,,,
player,201910070sfo,cle,EkuaDa00,fumbles_rec_td,0,,,,,
player,201910070sfo,cle,EkuaDa00,fumbles_forced,0,,,,,
player,201910070sfo,cle,LawrDe02,def_int,0,,,,,
player,201910070sfo,cle,LawrDe02,def_int_yds,0,,,,,
player,201910070sfo,cle,LawrDe02,def_int_td,0,,,,,
player,201910070sfo,cle,LawrDe02,def_int_long,0,,,,,
player,201910070sfo,cle,LawrDe02,pass_defended,0,,,,,
player,201910070sfo,cle,LawrDe02,sacks,0.0,,,,,
player,201910070sfo,cle,LawrDe02,tackles_combined,1,,,,,
player,201910070sfo,cle,LawrDe02,tackles_solo,1,,,,,
player,201910070sfo,cle,LawrDe02,tackles_assists,0,,,,,
player,201910070sfo,cle,LawrDe02,tackles_loss,1,,,,,
player,201910070sfo,cle,LawrDe02,qb_hits,0,,,,,
player,201910070sfo,cle,LawrDe02,fumbles_rec,0,,,,,
player,201910070sfo,cle,LawrDe02,fumbles_rec_yds,0,,,,,
player,201910070sfo,cle,LawrDe02,fumbles_rec_td,0,,,,,
player,201910070sfo,cle,LawrDe02,fumbles_forced,0,,,,,
player,201910070sfo,cle,RobiGr01,def_int,0,,,,,
player,201910070sfo,cle,RobiGr01,def_int_yds,0,,,,,
player,201910070sfo,cle,RobiGr01,def_int_td,0,,,,,
player,201910070sfo,cle,RobiGr01,def_int_long,0,,,,,
player,201910070sfo,cle,RobiGr01,pass_defended,0,,,,,
player,201910070sfo,cle,RobiGr01,sacks,0.0,,,,,
player,201910070sfo,cle,RobiGr01,tackles_combined,0,,,,,
player,201910070sfo,cle,RobiGr01,tackles_solo,0,,,,,
player,201910070sfo,cle,RobiGr01,tackles_assists,0,,,,,
player,201910070sfo,cle,RobiGr01,tackles_loss,0,,,,,
player,201910070sfo,cle,RobiGr01,qb_hits,0,,,,,
player,201910070sfo,cle,RobiGr01,fumbles_rec,1,,,,,
player,201910070sfo,cle,RobiGr01,fumbles_rec_yds,0,,,,,
player,201910070sfo,cle,RobiGr01,fumbles_rec_td,0,,,,,
player,201910070sfo,cle,RobiGr01,fumbles_forced,0,,,,,
player,201910070sfo,sfo,WillKW00,def_int,1,,,,,
player,201910070sfo,sfo,WillKW00,def_int_yds,49,,,,,
player,201910070sfo,sfo,WillKW00,def_int_td,0,,,,,
player,201910070sfo,sfo,WillKW00,def_int_long,49,,,,,
player,201910070sfo,sfo,WillKW00,pass_defended,1,,,,,
player,201910070sfo,sfo,WillKW00,sacks,0.5,,,,,
player,201910070sfo,sfo,WillKW00,tackles_combined,2,,,,,
player,201910070sfo,sfo,WillKW00,tackles_solo,0,,,,,
player,201910070sfo,sfo,WillKW00,tackles_assists,2,,,,,
player,201910070sfo,sfo,WillKW00,tackles_loss,0,,,,,
player,201910070sfo,sfo,WillKW00,qb_hits,1,,,,,
player,201910070sfo,sfo,WillKW00,fumbles_rec,0,,,,,
player,201910070sfo,sfo,WillKW00,fumbles_rec_yds,0,,,,,
player,201910070sfo,sfo,WillKW00,fumbles_rec_td,0,,,,,
player,201910070sfo,sfo,WillKW00,fumbles_forced,0,,,,,
player,201910070sfo,sfo,SherRi00,def_int,1,,,,,
player,201910070sfo,sfo,SherRi00,def_int_yds,13,,,,,
player,201910070sfo,sfo,SherRi00,def_int_td,0,,,,,
player,201910070sfo,sfo,SherRi00,def_int_long,13,,,,,
player,201910070sfo,sfo,SherRi00,pass_defended,2,,,,,
player,201910070sfo,sfo,SherRi00,sacks,0.0,,,,,
player,201910070sfo,sfo,SherRi00,tackles_combined,4,,,,,
player,201910070sfo,sfo,SherRi00,tackles_solo,4,,,,,
player,201910070sfo,sfo,SherRi00,tackles_assists,0,,,,,
player,201910070sfo,sfo,SherRi00,tackles_loss,0,,,,,
player,201910070sfo,sfo,SherRi00,qb_hits,0,,,,,
player,201910070sfo,sfo,SherRi00,fumbles_rec,0,,,,,
player,201910070sfo,sfo,SherRi00,fumbles_rec_yds,0,,,,,
player,201910070sfo,sfo,SherRi00,fumbles_rec_td,0,,,,,
player,201910070sfo,sfo,SherRi00,fumbles_forced,0,,,,,
player,201910070sfo,sfo,BosaNi00,def_int,0,,,,,
player,201910070sfo,sfo,BosaNi00,def_int_yds,0,,,,,
player,201910070sfo,sfo,BosaNi00,def_int_td,0,,,,,
player,201910070sfo,sfo,BosaNi00,def_int_long,0,,,,,
player,201910070sfo,sfo,BosaNi00,pass_defended,0,,,,,
player,201910070sfo,sfo,BosaNi00,sacks,2.0,,,,,
player,201910070sfo,sfo,BosaNi00,tackles_combined,4,,,,,
player,201910070sfo,sfo,BosaNi00,tackles_solo,4,,,,,
player,201910070sfo,sfo,BosaNi00,tackles_assists,0,,,,,
player,201910070sfo,sfo,BosaNi00,tackles_loss,2,,,,,
player,201910070sfo,sfo,BosaNi00,qb_hits,5,,,,,
player,201910070sfo,sfo,BosaNi00,fumbles_rec,1,,,,,
player,201910070sfo,sfo,BosaNi00,fumbles_rec_yds,0,,,,,
player,201910070sfo,sfo,BosaNi00,fumbles_rec_td,0,,,,,
player,201910070sfo,sfo,BosaNi00,fumbles_forced,1,,,,,
player,201910070sfo,sfo,BuckDe00,def_int,0,,,,,
player,201910070sfo,sfo,BuckDe00,def_int_yds,0,,,,,
player,201910070sfo,sfo,BuckDe00,def_int_td,0,,,,,
player,201910070sfo,sfo,BuckDe00,def_int_long,0,,,,,
player,201910070sfo,sfo,BuckDe00,pass_defended,1,,,,,
player,201910070sfo,sfo,BuckDe00,sacks,1.0,,,,,
player,201910070sfo,sfo,BuckDe00,tackles_combined,4,,,,,
player,201910070sfo,sfo,BuckDe00,tackles_solo,2,,,,,
player,201910070sfo,sfo,BuckDe00,tackles_assists,2,,,,,
player,201910070sfo,sfo,BuckDe00,tackles_loss,0,,,,,
player,201910070sfo,sfo,BuckDe00,qb_hits,1,,,,,
player,201910070sfo,sfo,BuckDe00,fumbles_rec,0,,,,,
player,201910070sfo,sfo,BuckDe00,fumbles_rec_yds,0,,,,,
player,201910070sfo,sfo,BuckDe00,fumbles_rec_td,0,,,,,
player,201910070sfo,sfo,BuckDe00,fumbles_forced,1,,,,,
player,201910070sfo,sfo,AlexKw00,def_int,0,,,,,
player,201910070sfo,sfo,AlexKw00,def_int_yds,0,,,,,
player,201910070sfo,sfo,AlexKw00,def_int_td,0,,,,,
player,201910070sfo,sfo,AlexKw00,def_int_long,0,,,,,
player,201910070sfo,sfo,AlexKw00,pass_defended,1,,,,,
player,201910070sfo,sfo,AlexKw00,sacks,0.5,,,,,
player,201910070sfo,sfo,AlexKw00,tackles_combined,2,,,,,
player,201910070sfo,sfo,AlexKw00,tackles_solo,0,,,,,
player,201910070sfo,sfo,AlexKw00,tackles_assists,2,,,,,
player,201910070sfo,sfo,AlexKw00,tackles_loss,0,,,,,
player,201910070sfo,sfo,AlexKw00,qb_hits,1,,,,,
player,201910070sfo,sfo,AlexKw00,fumbles_rec,0,,,,,
player,201910070sfo,sfo,AlexKw00,fumbles_rec_yds,0,,,,,
player,201910070sfo,sfo,AlexKw00,fumbles_rec_td,0,,,,,
player,201910070sfo,sfo,AlexKw00,fumbles_forced,0,,,,,
player,201910070sfo,sfo,WarnFr00,def_int,0,,,,,
player,201910070sfo,sfo,WarnFr00,def_int_yds,0,,,,,
player,201910070sfo,sfo,WarnFr00,def_int_td,0,,,,,
player,201910070sfo,sfo,WarnFr00,def_int_long,0,,,,,
player,201910070sfo,sfo,WarnFr00,pass_defended,1,,,,,
player,201910070sfo,sfo,WarnFr00,sacks,0.0,,,,,
player,201910070sfo,sfo,WarnFr00,tackles_combined,6,,,,,
player,201910070sfo,sfo,WarnFr00,tackles_solo,5,,,,,
player,201910070sfo,sfo,WarnFr00,tackles_assists,1,,,,,
player,201910070sfo,sfo,WarnFr00,tackles_loss,0,,,,,
player,201910070sfo,sfo,WarnFr00,qb_hits,0,,,,,
player,201910070sfo,sfo,WarnFr00,fumbles_rec,0,,,,,
player,201910070sfo,sfo,WarnFr00,fumbles_rec_yds,0,,,,,
player,201910070sfo,sfo,WarnFr00,fumbles_rec_td,0,,,,,
player,201910070sfo,sfo,WarnFr00,fumbles_forced,0,,,,,
player,201910070sfo,sfo,ArmsAr01,def_int,0,,,,,
player,201910070sfo,sfo,ArmsAr01,def_int_yds,0,,,,,
player,201910070sfo,sfo,ArmsAr01,def_int_td,0,,,,,
player,201910070sfo,sfo,ArmsAr01,def_int_long,0,,,,,
player,201910070sfo,sfo,ArmsAr01,pass_defended,0,,,,,
player,201910070sfo,sfo,ArmsAr01,sacks,0.0,,,,,
player,201910070sfo,sfo,ArmsAr01,tackles_combined,5,,,,,
player,201910070sfo,sfo,ArmsAr01,tackles_solo,3,,,,,
player,201910070sfo,sfo,ArmsAr01,tackles_assists,2,,,,,
player,201910070sfo,sfo,ArmsAr01,tackles_loss,1,,,,,
player,201910070sfo,sfo,ArmsAr01,qb_hits,0,,,,,
player,201910070sfo,sfo,ArmsAr01,fumbles_rec,0,,,,,
player,201910070sfo,sfo,ArmsAr01,fumbles_rec_yds,0,,,,,
player,201910070sfo,sfo,ArmsAr01,fumbles_rec_td,0,,,,,
player,201910070sfo,sfo,ArmsAr01,fumbles_forced,0,,,,,
player,201910070sfo,sfo,TartJa00,def_int,0,,,,,
player,201910070sfo,sfo,TartJa00,def_int_yds,0,,,,,
player,201910070sfo,sfo,TartJa00,def_int_td,0,,,,,
player,201910070sfo,sfo,TartJa00,def_int_long,0,,,,,
player,201910070sfo,sfo,TartJa00,pass_defended,0,,,,,
player,201910070sfo,sfo,TartJa00,sacks,0.0,,,,,
player,201910070sfo,sfo,TartJa00,tackles_combined,5,,,,,
player,201910070sfo,sfo,TartJa00,tackles_solo,3,,,,,
player,201910070sfo,sfo,TartJa00,tackles_assists,2,,,,,
player,201910070sfo,sfo,TartJa00,tackles_loss,0,,,,,
player,201910070sfo,sfo,TartJa00,qb_hits,0,,,,,
player,201910070sfo,sfo,TartJa00,fumbles_rec,0,,,,,
player,201910070sfo,sfo,TartJa00,fumbles_rec_yds,0,,,,,
player,201910070sfo,sfo,TartJa00,fumbles_rec_td,0,,,,,
player,201910070sfo,sfo,TartJa00,fumbles_forced,0,,,,,
player,201910070sfo,sfo,WardJi01,def_int,0,,,,,
player,201910070sfo,sfo,WardJi01,def_int_yds,0,,,,,
player,201910070sfo,sfo,WardJi01,def_int_td,0,,,,,
player,201910070sfo,sfo,WardJi01,def_int_long,0,,,,,
player,201910070sfo,sfo,WardJi01,pass_defended,0,,,,,
player,201910070sfo,sfo,WardJi01,sacks,0.0,,,,,
player,201910070sfo,sfo,WardJi01,tackles_combined,3,,,,,
player,201910070sfo,sfo,WardJi01,tackles_solo,3,,,,,
player,201910070sfo,sfo,WardJi01,tackles_assists,0,,,,,
player,201910070sfo,sfo,WardJi01,tackles_loss,0,,,,,
player,201910070sfo,sfo,WardJi01,qb_hits,0,,,,,
player,201910070sfo,sfo,WardJi01,fumbles_rec,0,,,,,
player,201910070sfo,sfo,WardJi01,fumbles_rec_yds,0,,,,,
player,201910070sfo,sfo,WardJi01,fumbles_rec_td,0,,,,,
player,201910070sfo,sfo,WardJi01,fumbles_forced,0,,,,,
player,201910070sfo,sfo,BlaiRo00,def_int,0,,,,,
player,201910070sfo,sfo,BlaiRo00,def_int_yds,0,,,,,
player,201910070sfo,sfo,BlaiRo00,def_int_td,0,,,,,
player,201910070sfo,sfo,BlaiRo00,def_int_long,0,,,,,
player,201910070sfo,sfo,BlaiRo00,pass_defended,0,,,,,
player,201910070sfo,sfo,BlaiRo00,sacks,0.0,,,,,
player,201910070sfo,sfo,BlaiRo00,tackles_combined,1,,,,,
player,201910070sfo,sfo,BlaiRo00,tackles_solo,1,,,,,
player,201910070sfo,sfo,BlaiRo00,tackles_assists,0,,,,,
player,201910070sfo,sfo,BlaiRo00,tackles_loss,0,,,,,
player,201910070sfo,sfo,BlaiRo00,qb_hits,0,,,,,
player,201910070sfo,sfo,BlaiRo00,fumbles_rec,0,,,,,
player,201910070sfo,sfo,BlaiRo00,fumbles_rec_yds,0,,,,,
player,201910070sfo,sfo,BlaiRo00,fumbles_rec_td,0,,,,,
player,201910070sfo,sfo,BlaiRo00,fumbles_forced,0,,,,,
player,201910070sfo,sfo,DayxSh00,def_int,0,,,,,
player,201910070sfo,sfo,DayxSh00,def_int_yds,0,,,,,
player,201910070sfo,sfo,DayxSh00,def_int_td,0,,,,,
player,201910070sfo,sfo,DayxSh00,def_int_long,0,,,,,
player,201910070sfo,sfo,DayxSh00,pass_defended,0,,,,,
player,201910070sfo,sfo,DayxSh00,sacks,0.0,,,,,
player,201910070sfo,sfo,DayxSh00,tackles_combined,1,,,,,
