game,2019,3,20190923,201909230was,chi,"Chicago Bears",31,was,"Washington Redskins",15
player,201909230was,chi,TrevDa00,tackles_loss,1,,,,,
player,201909230was,chi,TrevDa00,qb_hits,2,,,,,
player,201909230was,chi,TrevDa00,fumbles_rec,0,,,,,
player,201909230was,chi,TrevDa00,fumbles_rec_yds,0,,,,,
player,201909230was,chi,TrevDa00,fumbles_rec_td,0,,,,,
player,201909230was,chi,TrevDa00,fumbles_forced,1,,,,,
player,201909230was,chi,WillNi01,def_int,0,,,,,
player,201909230was,chi,WillNi01,def_int_yds,0,,,,,
player,201909230was,chi,WillNi01,def_int_td,0,,,,,
player,201909230was,chi,WillNi01,def_int_long,0,,,,,
player,201909230was,chi,WillNi01,pass_defended,0,,,,,
player,201909230was,chi,WillNi01,sacks,1.0,,,,,
player,201909230was,chi,WillNi01,tackles_combined,3,,,,,
player,201909230was,chi,WillNi01,tackles_solo,1,,,,,
player,201909230was,chi,WillNi01,tackles_assists,2,,,,,
player,201909230was,chi,WillNi01,tackles_loss,1,,,,,
player,201909230was,chi,WillNi01,qb_hits,2,,,,,
player,201909230was,chi,WillNi01,fumbles_rec,0,,,,,
player,201909230was,chi,WillNi01,fumbles_rec_yds,0,,,,,
player,201909230was,chi,WillNi01,fumbles_rec_td,0,,,,,
player,201909230was,chi,WillNi01,fumbles_forced,0,,,,,
player,201909230was,chi,SkriBu00,def_int,0,,,,,
player,201909230was,chi,SkriBu00,def_int_yds,0,,,,,
player,201909230was,chi,SkriBu00,def_int_td,0,,,,,
player,201909230was,chi,SkriBu00,def_int_long,0,,,,,
player,201909230was,chi,SkriBu00,pass_defended,0,,,,,
player,201909230was,chi,SkriBu00,sacks,0.0,,,,,
player,201909230was,chi,SkriBu00,tackles_combined,7,,,,,
player,201909230was,chi,SkriBu00,tackles_solo,5,,,,,
player,201909230was,chi,SkriBu00,tackles_assists,2,,,,,
player,201909230was,chi,SkriBu00,tackles_loss,0,,,,,
player,201909230was,chi,SkriBu00,qb_hits,0,,,,,
player,201909230was,chi,SkriBu00,fumbles_rec,0,,,,,
player,201909230was,chi,SkriBu00,fumbles_rec_yds,0,,,,,
player,201909230was,chi,SkriBu00,fumbles_rec_td,0,,,,,
player,201909230was,chi,SkriBu00,fumbles_forced,0,,,,,
player,201909230was,chi,SmitRo07,def_int,0,,,,,
player,201909230was,chi,SmitRo07,def_int_yds,0,,,,,
player,201909230was,chi,SmitRo07,def_int_td,0,,,,,
player,201909230was,chi,SmitRo07,def_int_long,0,,,,,
player,201909230was,chi,SmitRo07,pass_defended,0,,,,,
player,201909230was,chi,SmitRo07,sacks,0.0,,,,,
player,201909230was,chi,SmitRo07,tackles_combined,6,,,,,
player,201909230was,chi,SmitRo07,tackles_solo,2,,,,,
player,201909230was,chi,SmitRo07,tackles_assists,4,,,,,
player,201909230was,chi,SmitRo07,tackles_loss,0,,,,,
player,201909230was,chi,SmitRo07,qb_hits,0,,,,,
player,201909230was,chi,SmitRo07,fumbles_rec,0,,,,,
player,201909230was,chi,SmitRo07,fumbles_rec_yds,0,,,,,
player,201909230was,chi,SmitRo07,fumbles_rec_td,0,,,,,
player,201909230was,chi,SmitRo07,fumbles_forced,0,,,,,
player,201909230was,chi,FloyLe00,def_int,0,,,,,
player,201909230was,chi,FloyLe00,def_int_yds,0,,,,,
player,201909230was,chi,FloyLe00,def_int_td,0,,,,,
player,201909230was,chi,FloyLe00,def_int_long,0,,,,,
player,201909230was,chi,FloyLe00,pass_defended,0,,,,,
player,201909230was,chi,FloyLe00,sacks,0.0,,,,,
player,201909230was,chi,FloyLe00,tackles_combined,4,,,,,
player,201909230was,chi,FloyLe00,tackles_solo,1,,,,,
player,201909230was,chi,FloyLe00,tackles_assists,3,,,,,
player,201909230was,chi,FloyLe00,tackles_loss,0,,,,,
player,201909230was,chi,FloyLe00,qb_hits,0,,,,,
player,201909230was,chi,FloyLe00,fumbles_rec,0,,,,,
player,201909230was,chi,FloyLe00,fumbles_rec_yds,0,,,,,
player,201909230was,chi,FloyLe00,fumbles_rec_td,0,,,,,
player,201909230was,chi,FloyLe00,fumbles_forced,0,,,,,
player,201909230was,chi,AmukPr00,def_int,0,,,,,
player,201909230was,chi,AmukPr00,def_int_yds,0,,,,,
player,201909230was,chi,AmukPr00,def_int_td,0,,,,,
player,201909230was,chi,AmukPr00,def_int_long,0,,,,,
player,201909230was,chi,AmukPr00,pass_defended,1,,,,,
player,201909230was,chi,AmukPr00,sacks,0.0,,,,,
player,201909230was,chi,AmukPr00,tackles_combined,3,,,,,
player,201909230was,chi,AmukPr00,tackles_solo,3,,,,,
player,201909230was,chi,AmukPr00,tackles_assists,0,,,,,
player,201909230was,chi,AmukPr00,tackles_loss,0,,,,,
player,201909230was,chi,AmukPr00,qb_hits,0,,,,,
player,201909230was,chi,AmukPr00,fumbles_rec,0,,,,,
player,201909230was,chi,AmukPr00,fumbles_rec_yds,0,,,,,
player,201909230was,chi,AmukPr00,fumbles_rec_td,0,,,,,
player,201909230was,chi,AmukPr00,fumbles_forced,0,,,,,
player,201909230was,chi,JackEd01,def_int,0,,,,,
player,201909230was,chi,JackEd01,def_int_yds,0,,,,,
player,201909230was,chi,JackEd01,def_int_td,0,,,,,
player,201909230was,chi,JackEd01,def_int_long,0,,,,,
player,201909230was,chi,JackEd01,pass_defended,0,,,,,
player,201909230was,chi,JackEd01,sacks,0.0,,,,,
player,201909230was,chi,JackEd01,tackles_combined,3,,,,,
player,201909230was,chi,JackEd01,tackles_solo,3,,,,,
player,201909230was,chi,JackEd01,tackles_assists,0,,,,,
player,201909230was,chi,JackEd01,tackles_loss,0,,,,,
player,201909230was,chi,JackEd01,qb_hits,0,,,,,
player,201909230was,chi,JackEd01,fumbles_rec,1,,,,,
player,201909230was,chi,JackEd01,fumbles_rec_yds,3,,,,,
player,201909230was,chi,JackEd01,fumbles_rec_td,0,,,,,
player,201909230was,chi,JackEd01,fumbles_forced,0,,,,,
player,201909230was,chi,GoldEd00,def_int,0,,,,,
player,201909230was,chi,GoldEd00,def_int_yds,0,,,,,
player,201909230was,chi,GoldEd00,def_int_td,0,,,,,
player,201909230was,chi,GoldEd00,def_int_long,0,,,,,
player,201909230was,chi,GoldEd00,pass_defended,0,,,,,
player,201909230was,chi,GoldEd00,sacks,0.0,,,,,
player,201909230was,chi,GoldEd00,tackles_combined,2,,,,,
player,201909230was,chi,GoldEd00,tackles_solo,1,,,,,
player,201909230was,chi,GoldEd00,tackles_assists,1,,,,,
player,201909230was,chi,GoldEd00,tackles_loss,0,,,,,
player,201909230was,chi,GoldEd00,qb_hits,0,,,,,
player,201909230was,chi,GoldEd00,fumbles_rec,0,,,,,
player,201909230was,chi,GoldEd00,fumbles_rec_yds,0,,,,,
player,201909230was,chi,GoldEd00,fumbles_rec_td,0,,,,,
player,201909230was,chi,GoldEd00,fumbles_forced,0,,,,,
player,201909230was,chi,IrviIs00,def_int,0,,,,,
player,201909230was,chi,IrviIs00,def_int_yds,0,,,,,
player,201909230was,chi,IrviIs00,def_int_td,0,,,,,
player,201909230was,chi,IrviIs00,def_int_long,0,,,,,
player,201909230was,chi,IrviIs00,pass_defended,0,,,,,
player,201909230was,chi,IrviIs00,sacks,0.0,,,,,
player,201909230was,chi,IrviIs00,tackles_combined,2,,,,,
player,201909230was,chi,IrviIs00,tackles_solo,2,,,,,
player,201909230was,chi,IrviIs00,tackles_assists,0,,,,,
player,201909230was,chi,IrviIs00,tackles_loss,0,,,,,
player,201909230was,chi,IrviIs00,qb_hits,0,,,,,
player,201909230was,chi,IrviIs00,fumbles_rec,0,,,,,
player,201909230was,chi,IrviIs00,fumbles_rec_yds,0,,,,,
player,201909230was,chi,IrviIs00,fumbles_rec_td,0,,,,,
player,201909230was,chi,IrviIs00,fumbles_forced,0,,,,,
player,201909230was,chi,RobeRo00,def_int,0,,,,,
player,201909230was,chi,RobeRo00,def_int_yds,0,,,,,
player,201909230was,chi,RobeRo00,def_int_td,0,,,,,
player,201909230was,chi,RobeRo00,def_int_long,0,,,,,
player,201909230was,chi,RobeRo00,pass_defended,0,,,,,
player,201909230was,chi,RobeRo00,sacks,0.0,,,,,
player,201909230was,chi,RobeRo00,tackles_combined,2,,,,,
player,201909230was,chi,RobeRo00,tackles_solo,2,,,,,
player,201909230was,chi,RobeRo00,tackles_assists,0,,,,,
player,201909230was,chi,RobeRo00,tackles_loss,0,,,,,
player,201909230was,chi,RobeRo00,qb_hits,1,,,,,
player,201909230was,chi,RobeRo00,fumbles_rec,0,,,,,
player,201909230was,chi,RobeRo00,fumbles_rec_yds,0,,,,,
player,201909230was,chi,RobeRo00,fumbles_rec_td,0,,,,,
player,201909230was,chi,RobeRo00,fumbles_forced,0,,,,,
player,201909230was,chi,BushDe00,def_int,0,,,,,
player,201909230was,chi,BushDe00,def_int_yds,0,,,,,
player,201909230was,chi,BushDe00,def_int_td,0,,,,,
player,201909230was,chi,BushDe00,def_int_long,0,,,,,
player,201909230was,chi,BushDe00,pass_defended,0,,,,,
player,201909230was,chi,BushDe00,sacks,0.0,,,,,
player,201909230was,chi,BushDe00,tackles_combined,1,,,,,
player,201909230was,chi,BushDe00,tackles_solo,1,,,,,
player,201909230was,chi,BushDe00,tackles_assists,0,,,,,
player,201909230was,chi,BushDe00,tackles_loss,0,,,,,
player,201909230was,chi,BushDe00,qb_hits,0,,,,,
player,201909230was,chi,BushDe00,fumbles_rec,0,,,,,
player,201909230was,chi,BushDe00,fumbles_rec_yds,0,,,,,
player,201909230was,chi,BushDe00,fumbles_rec_td,0,,,,,
player,201909230was,chi,BushDe00,fumbles_forced,0,,,,,
player,201909230was,chi,KwiaNi00,def_int,0,,,,,
player,201909230was,chi,KwiaNi00,def_int_yds,0,,,,,
player,201909230was,chi,KwiaNi00,def_int_td,0,,,,,
player,201909230was,chi,KwiaNi00,def_int_long,0,,,,,
player,201909230was,chi,KwiaNi00,pass_defended,0,,,,,
player,201909230was,chi,KwiaNi00,sacks,0.0,,,,,
player,201909230was,chi,KwiaNi00,tackles_combined,1,,,,,
player,201909230was,chi,KwiaNi00,tackles_solo,0,,,,,
player,201909230was,chi,KwiaNi00,tackles_assists,1,,,,,
player,201909230was,chi,KwiaNi00,tackles_loss,0,,,,,
player,201909230was,chi,KwiaNi00,qb_hits,0,,,,,
player,201909230was,chi,KwiaNi00,fumbles_rec,0,,,,,
player,201909230was,chi,KwiaNi00,fumbles_rec_yds,0,,,,,
player,201909230was,chi,KwiaNi00,fumbles_rec_td,0,,,,,
player,201909230was,chi,KwiaNi00,fumbles_forced,0,,,,,
player,201909230was,chi,LyncAa00,def_int,0,,,,,
player,201909230was,chi,LyncAa00,def_int_yds,0,,,,,
player,201909230was,chi,LyncAa00,def_int_td,0,,,,,
player,201909230was,chi,LyncAa00,def_int_long,0,,,,,
player,201909230was,chi,LyncAa00,pass_defended,0,,,,,
player,201909230was,chi,LyncAa00,sacks,0.0,,,,,
player,201909230was,chi,LyncAa00,tackles_combined,1,,,,,
player,201909230was,chi,LyncAa00,tackles_solo,0,,,,,
player,201909230was,chi,LyncAa00,tackles_assists,1,,,,,
player,201909230was,chi,LyncAa00,tackles_loss,0,,,,,
player,201909230was,chi,LyncAa00,qb_hits,0,,,,,
player,201909230was,chi,LyncAa00,fumbles_rec,0,,,,,
player,201909230was,chi,LyncAa00,fumbles_rec_yds,0,,,,,
player,201909230was,chi,LyncAa00,fumbles_rec_td,0,,,,,
player,201909230was,chi,LyncAa00,fumbles_forced,0,,,,,
player,201909230was,chi,HickAk00,def_int,0,,,,,
player,201909230was,chi,HickAk00,def_int_yds,0,,,,,
player,201909230was,chi,HickAk00,def_int_td,0,,,,,
player,201909230was,chi,HickAk00,def_int_long,0,,,,,
player,201909230was,chi,HickAk00,pass_defended,0,,,,,
player,201909230was,chi,HickAk00,sacks,0.0,,,,,
player,201909230was,chi,HickAk00,tackles_combined,0,,,,,
player,201909230was,chi,HickAk00,tackles_solo,0,,,,,
player,201909230was,chi,HickAk00,tackles_assists,0,,,,,
player,201909230was,chi,HickAk00,tackles_loss,0,,,,,
player,201909230was,chi,HickAk00,qb_hits,1,,,,,
player,201909230was,chi,HickAk00,fumbles_rec,1,,,,,
player,201909230was,chi,HickAk00,fumbles_rec_yds,0,,,,,
player,201909230was,chi,HickAk00,fumbles_rec_td,0,,,,,
player,201909230was,chi,HickAk00,fumbles_forced,0,,,,,
player,201909230was,was,NormJo01,def_int,1,,,,,
player,201909230was,was,NormJo01,def_int_yds,2,,,,,
player,201909230was,was,NormJo01,def_int_td,0,,,,,
player,201909230was,was,NormJo01,def_int_long,2,,,,,
player,201909230was,was,NormJo01,pass_defended,1,,,,,
player,201909230was,was,NormJo01,sacks,1.0,,,,,
player,201909230was,was,NormJo01,tackles_combined,4,,,,,
player,201909230was,was,NormJo01,tackles_solo,3,,,,,
player,201909230was,was,NormJo01,tackles_assists,1,,,,,
player,201909230was,was,NormJo01,tackles_loss,0,,,,,
player,201909230was,was,NormJo01,qb_hits,0,,,,,
player,201909230was,was,NormJo01,fumbles_rec,0,,,,,
player,201909230was,was,NormJo01,fumbles_rec_yds,0,,,,,
player,201909230was,was,NormJo01,fumbles_rec_td,0,,,,,
player,201909230was,was,NormJo01,fumbles_forced,0,,,,,
player,201909230was,was,SweaMo00,def_int,0,,,,,
player,201909230was,was,SweaMo00,def_int_yds,0,,,,,
player,201909230was,was,SweaMo00,def_int_td,0,,,,,
player,201909230was,was,SweaMo00,def_int_long,0,,,,,
player,201909230was,was,SweaMo00,pass_defended,0,,,,,
player,201909230was,was,SweaMo00,sacks,1.0,,,,,
player,201909230was,was,SweaMo00,tackles_combined,7,,,,,
player,201909230was,was,SweaMo00,tackles_solo,4,,,,,
player,201909230was,was,SweaMo00,tackles_assists,3,,,,,
player,201909230was,was,SweaMo00,tackles_loss,1,,,,,
player,201909230was,was,SweaMo00,qb_hits,1,,,,,
player,201909230was,was,SweaMo00,fumbles_rec,0,,,,,
player,201909230was,was,SweaMo00,fumbles_rec_yds,0,,,,,
player,201909230was,was,SweaMo00,fumbles_rec_td,0,,,,,
player,201909230was,was,SweaMo00,fumbles_forced,0,,,,,
player,201909230was,was,IoanMa01,def_int,0,,,,,
player,201909230was,was,IoanMa01,def_int_yds,0,,,,,
player,201909230was,was,IoanMa01,def_int_td,0,,,,,
player,201909230was,was,IoanMa01,def_int_long,0,,,,,
player,201909230was,was,IoanMa01,pass_defended,0,,,,,
player,201909230was,was,IoanMa01,sacks,1.0,,,,,
player,201909230was,was,IoanMa01,tackles_combined,4,,,,,
player,201909230was,was,IoanMa01,tackles_solo,2,,,,,
player,201909230was,was,IoanMa01,tackles_assists,2,,,,,
player,201909230was,was,IoanMa01,tackles_loss,1,,,,,
player,201909230was,was,IoanMa01,qb_hits,2,,,,,
player,201909230was,was,IoanMa01,fumbles_rec,0,,,,,
player,201909230was,was,IoanMa01,fumbles_rec_yds,0,,,,,
player,201909230was,was,IoanMa01,fumbles_rec_td,0,,,,,
player,201909230was,was,IoanMa01,fumbles_forced,0,,,,,
player,201909230was,was,BostJo00,def_int,0,,,,,
player,201909230was,was,BostJo00,def_int_yds,0,,,,,
player,201909230was,was,BostJo00,def_int_td,0,,,,,
player,201909230was,was,BostJo00,def_int_long,0,,,,,
player,201909230was,was,BostJo00,pass_defended,0,,,,,
player,201909230was,was,BostJo00,sacks,0.0,,,,,
player,201909230was,was,BostJo00,tackles_combined,9,,,,,
player,201909230was,was,BostJo00,tackles_solo,5,,,,,
player,201909230was,was,BostJo00,tackles_assists,4,,,,,
player,201909230was,was,BostJo00,tackles_loss,0,,,,,
player,201909230was,was,BostJo00,qb_hits,0,,,,,
player,201909230was,was,BostJo00,fumbles_rec,0,,,,,
player,201909230was,was,BostJo00,fumbles_rec_yds,0,,,,,
player,201909230was,was,BostJo00,fumbles_rec_td,0,,,,,
player,201909230was,was,BostJo00,fumbles_forced,0,,,,,
player,201909230was,was,HolcCo00,def_int,0,,,,,
player,201909230was,was,HolcCo00,def_int_yds,0,,,,,
player,201909230was,was,HolcCo00,def_int_td,0,,,,,
player,201909230was,was,HolcCo00,def_int_long,0,,,,,
player,201909230was,was,HolcCo00,pass_defended,0,,,,,
player,201909230was,was,HolcCo00,sacks,0.0,,,,,
player,201909230was,was,HolcCo00,tackles_combined,9,,,,,
player,201909230was,was,HolcCo00,tackles_solo,6,,,,,
player,201909230was,was,HolcCo00,tackles_assists,3,,,,,
player,201909230was,was,HolcCo00,tackles_loss,0,,,,,
player,201909230was,was,HolcCo00,qb_hits,0,,,,,
player,201909230was,was,HolcCo00,fumbles_rec,0,,,,,
player,201909230was,was,HolcCo00,fumbles_rec_yds,0,,,,,
player,201909230was,was,HolcCo00,fumbles_rec_td,0,,,,,
player,201909230was,was,HolcCo00,fumbles_forced,0,,,,,
player,201909230was,was,CollLa00,def_int,0,,,,,
player,201909230was,was,CollLa00,def_int_yds,0,,,,,
player,201909230was,was,CollLa00,def_int_td,0,,,,,
player,201909230was,was,CollLa00,def_int_long,0,,,,,
player,201909230was,was,CollLa00,pass_defended,0,,,,,
player,201909230was,was,CollLa00,sacks,0.0,,,,,
player,201909230was,was,CollLa00,tackles_combined,8,,,,,
player,201909230was,was,CollLa00,tackles_solo,6,,,,,
player,201909230was,was,CollLa00,tackles_assists,2,,,,,
player,201909230was,was,CollLa00,tackles_loss,1,,,,,
player,201909230was,was,CollLa00,qb_hits,0,,,,,
player,201909230was,was,CollLa00,fumbles_rec,0,,,,,
player,201909230was,was,CollLa00,fumbles_rec_yds,0,,,,,
player,201909230was,was,CollLa00,fumbles_rec_td,0,,,,,
player,201909230was,was,CollLa00,fumbles_forced,0,,,,,
player,201909230was,was,MoreJi00,def_int,0,,,,,
player,201909230was,was,MoreJi00,def_int_yds,0,,,,,
player,201909230was,was,MoreJi00,def_int_td,0,,,,,
player,201909230was,was,MoreJi00,def_int_long,0,,,,,
player,201909230was,was,MoreJi00,pass_defended,0,,,,,
player,201909230was,was,MoreJi00,sacks,0.0,,,,,
player,201909230was,was,MoreJi00,tackles_combined,7,,,,,
player,201909230was,was,MoreJi00,tackles_solo,6,,,,,
player,201909230was,was,MoreJi00,tackles_assists,1,,,,,
player,201909230was,was,MoreJi00,tackles_loss,0,,,,,
player,201909230was,was,MoreJi00,qb_hits,0,,,,,
player,201909230was,was,MoreJi00,fumbles_rec,0,,,,,
player,201909230was,was,MoreJi00,fumbles_rec_yds,0,,,,,
player,201909230was,was,MoreJi00,fumbles_rec_td,0,,,,,
player,201909230was,was,MoreJi00,fumbles_forced,0,,,,,
player,201909230was,was,NichMo00,def_int,0,,,,,
player,201909230was,was,NichMo00,def_int_yds,0,,,,,
player,201909230was,was,NichMo00,def_int_td,0,,,,,
player,201909230was,was,NichMo00,def_int_long,0,,,,,
player,201909230was,was,NichMo00,pass_defended,0,,,,,
player,201909230was,was,NichMo00,sacks,0.0,,,,,
player,201909230was,was,NichMo00,tackles_combined,4,,,,,
player,201909230was,was,NichMo00,tackles_solo,2,,,,,
player,201909230was,was,NichMo00,tackles_assists,2,,,,,
player,201909230was,was,NichMo00,tackles_loss,0,,,,,
player,201909230was,was,NichMo00,qb_hits,0,,,,,
player,201909230was,was,NichMo00,fumbles_rec,0,,,,,
player,201909230was,was,NichMo00,fumbles_rec_yds,0,,,,,
player,201909230was,was,NichMo00,fumbles_rec_td,0,,,,,
player,201909230was,was,NichMo00,fumbles_forced,0,,,,,
player,201909230was,was,PaynDa00,def_int,0,,,,,
player,201909230was,was,PaynDa00,def_int_yds,0,,,,,
player,201909230was,was,PaynDa00,def_int_td,0,,,,,
player,201909230was,was,PaynDa00,def_int_long,0,,,,,
player,201909230was,was,PaynDa00,pass_defended,0,,,,,
player,201909230was,was,PaynDa00,sacks,0.0,,,,,
player,201909230was,was,PaynDa00,tackles_combined,4,,,,,
player,201909230was,was,PaynDa00,tackles_solo,1,,,,,
player,201909230was,was,PaynDa00,tackles_assists,3,,,,,
player,201909230was,was,PaynDa00,tackles_loss,0,,,,,
player,201909230was,was,PaynDa00,qb_hits,0,,,,,
player,201909230was,was,PaynDa00,fumbles_rec,0,,,,,
player,201909230was,was,PaynDa00,fumbles_rec_yds,0,,,,,
player,201909230was,was,PaynDa00,fumbles_rec_td,0,,,,,
player,201909230was,was,PaynDa00,fumbles_forced,0,,,,,
player,201909230was,was,AlleJo01,def_int,0,,,,,
player,201909230was,was,AlleJo01,def_int_yds,0,,,,,
player,201909230was,was,AlleJo01,def_int_td,0,,,,,
player,201909230was,was,AlleJo01,def_int_long,0,,,,,
player,201909230was,was,AlleJo01,pass_defended,0,,,,,
player,201909230was,was,AlleJo01,sacks,0.0,,,,,
player,201909230was,was,AlleJo01,tackles_combined,3,,,,,
player,201909230was,was,AlleJo01,tackles_solo,2,,,,,
player,201909230was,was,AlleJo01,tackles_assists,1,,,,,
player,201909230was,was,AlleJo01,tackles_loss,0,,,,,
player,201909230was,was,AlleJo01,qb_hits,0,,,,,
player,201909230was,was,AlleJo01,fumbles_rec,0,,,,,
player,201909230was,was,AlleJo01,fumbles_rec_yds,0,,,,,
player,201909230was,was,AlleJo01,fumbles_rec_td,0,,,,,
player,201909230was,was,AlleJo01,fumbles_forced,0,,,,,
player,201909230was,was,AndeRy00,def_int,0,,,,,
player,201909230was,was,AndeRy00,def_int_yds,0,,,,,
player,201909230was,was,AndeRy00,def_int_td,0,,,,,
player,201909230was,was,AndeRy00,def_int_long,0,,,,,
player,201909230was,was,AndeRy00,pass_defended,0,,,,,
player,201909230was,was,AndeRy00,sacks,0.0,,,,,
player,201909230was,was,AndeRy00,tackles_combined,2,,,,,
player,201909230was,was,AndeRy00,tackles_solo,2,,,,,
player,201909230was,was,AndeRy00,tackles_assists,0,,,,,
player,201909230was,was,AndeRy00,tackles_loss,0,,,,,
player,201909230was,was,AndeRy00,qb_hits,0,,,,,
player,201909230was,was,AndeRy00,fumbles_rec,0,,,,,
player,201909230was,was,AndeRy00,fumbles_rec_yds,0,,,,,
player,201909230was,was,AndeRy00,fumbles_rec_td,0,,,,,
player,201909230was,was,AndeRy00,fumbles_forced,0,,,,,
player,201909230was,was,EverDe01,def_int,0,,,,,
player,201909230was,was,EverDe01,def_int_yds,0,,,,,
player,201909230was,was,EverDe01,def_int_td,0,,,,,
player,201909230was,was,EverDe01,def_int_long,0,,,,,
player,201909230was,was,EverDe01,pass_defended,0,,,,,
player,201909230was,was,EverDe01,sacks,0.0,,,,,
player,201909230was,was,EverDe01,tackles_combined,1,,,,,
player,201909230was,was,EverDe01,tackles_solo,0,,,,,
player,201909230was,was,EverDe01,tackles_assists,1,,,,,
player,201909230was,was,EverDe01,tackles_loss,0,,,,,
player,201909230was,was,EverDe01,qb_hits,0,,,,,
player,201909230was,was,EverDe01,fumbles_rec,0,,,,,
player,201909230was,was,EverDe01,fumbles_rec_yds,0,,,,,
player,201909230was,was,EverDe01,fumbles_rec_td,0,,,,,
player,201909230was,was,EverDe01,fumbles_forced,0,,,,,
player,201909230was,was,MoreFa00,def_int,0,,,,,
player,201909230was,was,MoreFa00,def_int_yds,0,,,,,
player,201909230was,was,MoreFa00,def_int_td,0,,,,,
player,201909230was,was,MoreFa00,def_int_long,0,,,,,
player,201909230was,was,MoreFa00,pass_defended,0,,,,,
player,201909230was,was,MoreFa00,sacks,0.0,,,,,
player,201909230was,was,MoreFa00,tackles_combined,1,,,,,
player,201909230was,was,MoreFa00,tackles_solo,1,,,,,
player,201909230was,was,MoreFa00,tackles_assists,0,,,,,
player,201909230was,was,MoreFa00,tackles_loss,0,,,,,
player,201909230was,was,MoreFa00,qb_hits,0,,,,,
player,201909230was,was,MoreFa00,fumbles_rec,0,,,,,
player,201909230was,was,MoreFa00,fumbles_rec_yds,0,,,,,
player,201909230was,was,MoreFa00,fumbles_rec_td,0,,,,,
player,201909230was,was,MoreFa00,fumbles_forced,0,,,,,
player,201909230was,was,KeenCa00,def_int,0,,,,,
player,201909230was,was,KeenCa00,def_int_yds,0,,,,,
player,201909230was,was,KeenCa00,def_int_td,0,,,,,
player,201909230was,was,KeenCa00,def_int_long,0,,,,,
player,201909230was,was,KeenCa00,pass_defended,0,,,,,
player,201909230was,was,KeenCa00,sacks,0.0,,,,,
player,201909230was,was,KeenCa00,tackles_combined,0,,,,,
player,201909230was,was,KeenCa00,tackles_solo,0,,,,,
player,201909230was,was,KeenCa00,tackles_assists,0,,,,,
player,201909230was,was,KeenCa00,tackles_loss,0,,,,,
player,201909230was,was,KeenCa00,qb_hits,0,,,,,
player,201909230was,was,KeenCa00,fumbles_rec,1,,,,,
player,201909230was,was,KeenCa00,fumbles_rec_yds,0,,,,,
player,201909230was,was,KeenCa00,fumbles_rec_td,0,,,,,
player,201909230was,was,KeenCa00,fumbles_forced,0,,,,,
player,201909230was,chi,CoheTa00,kick_ret,0,,,,,
player,201909230was,chi,CoheTa00,kick_ret_yds,0,,,,,
player,201909230was,chi,CoheTa00,kick_ret_yds_per_ret,,,,,,
player,201909230was,chi,CoheTa00,kick_ret_td,0,,,,,
player,201909230was,chi,CoheTa00,kick_ret_long,0,,,,,
player,201909230was,chi,CoheTa00,punt_ret,1,,,,,
player,201909230was,chi,CoheTa00,punt_ret_yds,3,,,,,
player,201909230was,chi,CoheTa00,punt_ret_yds_per_ret,3.0,,,,,
player,201909230was,chi,CoheTa00,punt_ret_td,0,,,,,
player,201909230was,chi,CoheTa00,punt_ret_long,3,,,,,
player,201909230was,chi,PattCo00,kick_ret,2,,,,,
player,201909230was,chi,PattCo00,kick_ret_yds,52,,,,,
player,201909230was,chi,PattCo00,kick_ret_yds_per_ret,26.0,,,,,
player,201909230was,chi,PattCo00,kick_ret_td,0,,,,,
player,201909230was,chi,PattCo00,kick_ret_long,29,,,,,
player,201909230was,chi,PattCo00,punt_ret,0,,,,,
player,201909230was,chi,PattCo00,punt_ret_yds,0,,,,,
player,201909230was,chi,PattCo00,punt_ret_yds_per_ret,,,,,,
player,201909230was,chi,PattCo00,punt_ret_td,0,,,,,
player,201909230was,chi,PattCo00,punt_ret_long,0,,,,,
player,201909230was,was,QuinTr00,kick_ret,0,,,,,
player,201909230was,was,QuinTr00,kick_ret_yds,0,,,,,
player,201909230was,was,QuinTr00,kick_ret_yds_per_ret,,,,,,
player,201909230was,was,QuinTr00,kick_ret_td,0,,,,,
player,201909230was,was,QuinTr00,kick_ret_long,0,,,,,
player,201909230was,was,QuinTr00,punt_ret,2,,,,,
player,201909230was,was,QuinTr00,punt_ret_yds,15,,,,,
player,201909230was,was,QuinTr00,punt_ret_yds_per_ret,7.5,,,,,
player,201909230was,was,QuinTr00,punt_ret_td,0,,,,,
player,201909230was,was,QuinTr00,punt_ret_long,9,,,,,
player,201909230was,was,SimsSt00,kick_ret,3,,,,,
player,201909230was,was,SimsSt00,kick_ret_yds,102,,,,,
player,201909230was,was,SimsSt00,kick_ret_yds_per_ret,34.0,,,,,
player,201909230was,was,SimsSt00,kick_ret_td,0,,,,,
player,201909230was,was,SimsSt00,kick_ret_long,45,,,,,
player,201909230was,was,SimsSt00,punt_ret,0,,,,,
player,201909230was,was,SimsSt00,punt_ret_yds,0,,,,,
player,201909230was,was,SimsSt00,punt_ret_yds_per_ret,,,,,,
player,201909230was,was,SimsSt00,punt_ret_td,0,,,,,
player,201909230was,was,SimsSt00,punt_ret_long,0,,,,,
player,201909230was,chi,PineEd00,xpm,4,,,,,
player,201909230was,chi,PineEd00,xpa,4,,,,,
player,201909230was,chi,PineEd00,fgm,1,,,,,
player,201909230was,chi,PineEd00,fga,2,,,,,
player,201909230was,chi,PineEd00,punt,0,,,,,
player,201909230was,chi,PineEd00,punt_yds,0,,,,,
player,201909230was,chi,PineEd00,punt_yds_per_punt,,,,,,
