game,2019,14,20191208,201912080rai,oti,"Tennessee Titans",42,rai,"Oakland Raiders",21
player,201912080rai,rai,MaurJo00,def_int_long,0,,,,,
player,201912080rai,rai,MaurJo00,pass_defended,0,,,,,
player,201912080rai,rai,MaurJo00,sacks,0.0,,,,,
player,201912080rai,rai,MaurJo00,tackles_combined,2,,,,,
player,201912080rai,rai,MaurJo00,tackles_solo,1,,,,,
player,201912080rai,rai,MaurJo00,tackles_assists,1,,,,,
player,201912080rai,rai,MaurJo00,tackles_loss,0,,,,,
player,201912080rai,rai,MaurJo00,qb_hits,0,,,,,
player,201912080rai,rai,MaurJo00,fumbles_rec,0,,,,,
player,201912080rai,rai,MaurJo00,fumbles_rec_yds,0,,,,,
player,201912080rai,rai,MaurJo00,fumbles_rec_td,0,,,,,
player,201912080rai,rai,MaurJo00,fumbles_forced,0,,,,,
player,201912080rai,rai,MorrNi00,def_int,0,,,,,
player,201912080rai,rai,MorrNi00,def_int_yds,0,,,,,
player,201912080rai,rai,MorrNi00,def_int_td,0,,,,,
player,201912080rai,rai,MorrNi00,def_int_long,0,,,,,
player,201912080rai,rai,MorrNi00,pass_defended,0,,,,,
player,201912080rai,rai,MorrNi00,sacks,0.0,,,,,
player,201912080rai,rai,MorrNi00,tackles_combined,2,,,,,
player,201912080rai,rai,MorrNi00,tackles_solo,1,,,,,
player,201912080rai,rai,MorrNi00,tackles_assists,1,,,,,
player,201912080rai,rai,MorrNi00,tackles_loss,0,,,,,
player,201912080rai,rai,MorrNi00,qb_hits,1,,,,,
player,201912080rai,rai,MorrNi00,fumbles_rec,0,,,,,
player,201912080rai,rai,MorrNi00,fumbles_rec_yds,0,,,,,
player,201912080rai,rai,MorrNi00,fumbles_rec_td,0,,,,,
player,201912080rai,rai,MorrNi00,fumbles_forced,0,,,,,
player,201912080rai,rai,BrowPr00,def_int,0,,,,,
player,201912080rai,rai,BrowPr00,def_int_yds,0,,,,,
player,201912080rai,rai,BrowPr00,def_int_td,0,,,,,
player,201912080rai,rai,BrowPr00,def_int_long,0,,,,,
player,201912080rai,rai,BrowPr00,pass_defended,0,,,,,
player,201912080rai,rai,BrowPr00,sacks,0.0,,,,,
player,201912080rai,rai,BrowPr00,tackles_combined,1,,,,,
player,201912080rai,rai,BrowPr00,tackles_solo,1,,,,,
player,201912080rai,rai,BrowPr00,tackles_assists,0,,,,,
player,201912080rai,rai,BrowPr00,tackles_loss,0,,,,,
player,201912080rai,rai,BrowPr00,qb_hits,0,,,,,
player,201912080rai,rai,BrowPr00,fumbles_rec,0,,,,,
player,201912080rai,rai,BrowPr00,fumbles_rec_yds,0,,,,,
player,201912080rai,rai,BrowPr00,fumbles_rec_td,0,,,,,
player,201912080rai,rai,BrowPr00,fumbles_forced,0,,,,,
player,201912080rai,rai,FerrCl00,def_int,0,,,,,
player,201912080rai,rai,FerrCl00,def_int_yds,0,,,,,
player,201912080rai,rai,FerrCl00,def_int_td,0,,,,,
player,201912080rai,rai,FerrCl00,def_int_long,0,,,,,
player,201912080rai,rai,FerrCl00,pass_defended,0,,,,,
player,201912080rai,rai,FerrCl00,sacks,0.0,,,,,
player,201912080rai,rai,FerrCl00,tackles_combined,1,,,,,
player,201912080rai,rai,FerrCl00,tackles_solo,1,,,,,
player,201912080rai,rai,FerrCl00,tackles_assists,0,,,,,
player,201912080rai,rai,FerrCl00,tackles_loss,0,,,,,
player,201912080rai,rai,FerrCl00,qb_hits,2,,,,,
player,201912080rai,rai,FerrCl00,fumbles_rec,0,,,,,
player,201912080rai,rai,FerrCl00,fumbles_rec_yds,0,,,,,
player,201912080rai,rai,FerrCl00,fumbles_rec_td,0,,,,,
player,201912080rai,rai,FerrCl00,fumbles_forced,0,,,,,
player,201912080rai,rai,RileCu00,def_int,0,,,,,
player,201912080rai,rai,RileCu00,def_int_yds,0,,,,,
player,201912080rai,rai,RileCu00,def_int_td,0,,,,,
player,201912080rai,rai,RileCu00,def_int_long,0,,,,,
player,201912080rai,rai,RileCu00,pass_defended,0,,,,,
player,201912080rai,rai,RileCu00,sacks,0.0,,,,,
player,201912080rai,rai,RileCu00,tackles_combined,1,,,,,
player,201912080rai,rai,RileCu00,tackles_solo,0,,,,,
player,201912080rai,rai,RileCu00,tackles_assists,1,,,,,
player,201912080rai,rai,RileCu00,tackles_loss,0,,,,,
player,201912080rai,rai,RileCu00,qb_hits,0,,,,,
player,201912080rai,rai,RileCu00,fumbles_rec,0,,,,,
player,201912080rai,rai,RileCu00,fumbles_rec_yds,0,,,,,
player,201912080rai,rai,RileCu00,fumbles_rec_td,0,,,,,
player,201912080rai,rai,RileCu00,fumbles_forced,0,,,,,
player,201912080rai,rai,LawsNe00,def_int,0,,,,,
player,201912080rai,rai,LawsNe00,def_int_yds,0,,,,,
player,201912080rai,rai,LawsNe00,def_int_td,0,,,,,
player,201912080rai,rai,LawsNe00,def_int_long,0,,,,,
player,201912080rai,rai,LawsNe00,pass_defended,1,,,,,
player,201912080rai,rai,LawsNe00,sacks,0.0,,,,,
player,201912080rai,rai,LawsNe00,tackles_combined,0,,,,,
player,201912080rai,rai,LawsNe00,tackles_solo,0,,,,,
player,201912080rai,rai,LawsNe00,tackles_assists,0,,,,,
player,201912080rai,rai,LawsNe00,tackles_loss,0,,,,,
player,201912080rai,rai,LawsNe00,qb_hits,0,,,,,
player,201912080rai,rai,LawsNe00,fumbles_rec,0,,,,,
player,201912080rai,rai,LawsNe00,fumbles_rec_yds,0,,,,,
player,201912080rai,rai,LawsNe00,fumbles_rec_td,0,,,,,
player,201912080rai,rai,LawsNe00,fumbles_forced,0,,,,,
player,201912080rai,oti,RaymKa00,kick_ret,3,,,,,
player,201912080rai,oti,RaymKa00,kick_ret_yds,71,,,,,
player,201912080rai,oti,RaymKa00,kick_ret_yds_per_ret,23.7,,,,,
player,201912080rai,oti,RaymKa00,kick_ret_td,0,,,,,
player,201912080rai,oti,RaymKa00,kick_ret_long,26,,,,,
player,201912080rai,oti,RaymKa00,punt_ret,0,,,,,
player,201912080rai,oti,RaymKa00,punt_ret_yds,0,,,,,
player,201912080rai,oti,RaymKa00,punt_ret_yds_per_ret,,,,,,
player,201912080rai,oti,RaymKa00,punt_ret_td,0,,,,,
player,201912080rai,oti,RaymKa00,punt_ret_long,0,,,,,
player,201912080rai,rai,RichJa01,kick_ret,4,,,,,
player,201912080rai,rai,RichJa01,kick_ret_yds,91,,,,,
player,201912080rai,rai,RichJa01,kick_ret_yds_per_ret,22.8,,,,,
player,201912080rai,rai,RichJa01,kick_ret_td,0,,,,,
player,201912080rai,rai,RichJa01,kick_ret_long,29,,,,,
player,201912080rai,rai,RichJa01,punt_ret,1,,,,,
player,201912080rai,rai,RichJa01,punt_ret_yds,12,,,,,
player,201912080rai,rai,RichJa01,punt_ret_yds_per_ret,12.0,,,,,
player,201912080rai,rai,RichJa01,punt_ret_td,0,,,,,
player,201912080rai,rai,RichJa01,punt_ret_long,12,,,,,
player,201912080rai,oti,SuccRy44,xpm,6,,,,,
player,201912080rai,oti,SuccRy44,xpa,6,,,,,
player,201912080rai,oti,SuccRy44,fgm,,,,,,
player,201912080rai,oti,SuccRy44,fga,1,,,,,
player,201912080rai,oti,SuccRy44,punt,0,,,,,
player,201912080rai,oti,SuccRy44,punt_yds,0,,,,,
player,201912080rai,oti,SuccRy44,punt_yds_per_punt,,,,,,
player,201912080rai,oti,SuccRy44,punt_long,0,,,,,
player,201912080rai,oti,KernBr20,xpm,,,,,,
player,201912080rai,oti,KernBr20,xpa,,,,,,
player,201912080rai,oti,KernBr20,fgm,,,,,,
player,201912080rai,oti,KernBr20,fga,,,,,,
player,201912080rai,oti,KernBr20,punt,2,,,,,
player,201912080rai,oti,KernBr20,punt_yds,102,,,,,
player,201912080rai,oti,KernBr20,punt_yds_per_punt,51.0,,,,,
player,201912080rai,oti,KernBr20,punt_long,55,,,,,
player,201912080rai,rai,CarlDa00,xpm,3,,,,,
player,201912080rai,rai,CarlDa00,xpa,3,,,,,
player,201912080rai,rai,CarlDa00,fgm,,,,,,
player,201912080rai,rai,CarlDa00,fga,,,,,,
player,201912080rai,rai,CarlDa00,punt,0,,,,,
player,201912080rai,rai,CarlDa00,punt_yds,0,,,,,
player,201912080rai,rai,CarlDa00,punt_yds_per_punt,,,,,,
player,201912080rai,rai,CarlDa00,punt_long,0,,,,,
player,201912080rai,rai,ColeAJ01,xpm,,,,,,
player,201912080rai,rai,ColeAJ01,xpa,,,,,,
player,201912080rai,rai,ColeAJ01,fgm,,,,,,
player,201912080rai,rai,ColeAJ01,fga,,,,,,
player,201912080rai,rai,ColeAJ01,punt,5,,,,,
player,201912080rai,rai,ColeAJ01,punt_yds,221,,,,,
player,201912080rai,rai,ColeAJ01,punt_yds_per_punt,44.2,,,,,
player,201912080rai,rai,ColeAJ01,punt_long,55,,,,,
player,201912080rai,rai,JackGa00,pos,G,,,,,
player,201912080rai,rai,JackGa00,offense,63,,,,,
player,201912080rai,rai,JackGa00,off_pct,100%,,,,,
player,201912080rai,rai,JackGa00,defense,0,,,,,
player,201912080rai,rai,JackGa00,def_pct,0%,,,,,
player,201912080rai,rai,JackGa00,special_teams,3,,,,,
player,201912080rai,rai,JackGa00,st_pct,11%,,,,,
player,201912080rai,rai,IncoRi20,pos,G,,,,,
player,201912080rai,rai,IncoRi20,offense,63,,,,,
player,201912080rai,rai,IncoRi20,off_pct,100%,,,,,
player,201912080rai,rai,IncoRi20,defense,0,,,,,
player,201912080rai,rai,IncoRi20,def_pct,0%,,,,,
player,201912080rai,rai,IncoRi20,special_teams,3,,,,,
player,201912080rai,rai,IncoRi20,st_pct,11%,,,,,
player,201912080rai,rai,MillKo00,pos,T,,,,,
player,201912080rai,rai,MillKo00,offense,63,,,,,
player,201912080rai,rai,MillKo00,off_pct,100%,,,,,
player,201912080rai,rai,MillKo00,defense,0,,,,,
player,201912080rai,rai,MillKo00,def_pct,0%,,,,,
player,201912080rai,rai,MillKo00,special_teams,3,,,,,
player,201912080rai,rai,MillKo00,st_pct,11%,,,,,
player,201912080rai,rai,ParkBr01,pos,T,,,,,
player,201912080rai,rai,ParkBr01,offense,63,,,,,
player,201912080rai,rai,ParkBr01,off_pct,100%,,,,,
player,201912080rai,rai,ParkBr01,defense,0,,,,,
player,201912080rai,rai,ParkBr01,def_pct,0%,,,,,
player,201912080rai,rai,ParkBr01,special_teams,3,,,,,
player,201912080rai,rai,ParkBr01,st_pct,11%,,,,,
player,201912080rai,rai,CarrDe02,pos,QB,,,,,
player,201912080rai,rai,CarrDe02,offense,63,,,,,
player,201912080rai,rai,CarrDe02,off_pct,100%,,,,,
player,201912080rai,rai,CarrDe02,defense,0,,,,,
player,201912080rai,rai,CarrDe02,def_pct,0%,,,,,
player,201912080rai,rai,CarrDe02,special_teams,0,,,,,
player,201912080rai,rai,CarrDe02,st_pct,0%,,,,,
player,201912080rai,rai,HudsRo00,pos,C,,,,,
player,201912080rai,rai,HudsRo00,offense,63,,,,,
player,201912080rai,rai,HudsRo00,off_pct,100%,,,,,
player,201912080rai,rai,HudsRo00,defense,0,,,,,
player,201912080rai,rai,HudsRo00,def_pct,0%,,,,,
player,201912080rai,rai,HudsRo00,special_teams,0,,,,,
player,201912080rai,rai,HudsRo00,st_pct,0%,,,,,
player,201912080rai,rai,WallDa01,pos,TE,,,,,
player,201912080rai,rai,WallDa01,offense,61,,,,,
player,201912080rai,rai,WallDa01,off_pct,97%,,,,,
player,201912080rai,rai,WallDa01,defense,0,,,,,
player,201912080rai,rai,WallDa01,def_pct,0%,,,,,
player,201912080rai,rai,WallDa01,special_teams,0,,,,,
player,201912080rai,rai,WallDa01,st_pct,0%,,,,,
player,201912080rai,rai,JoneZa00,pos,WR,,,,,
player,201912080rai,rai,JoneZa00,offense,53,,,,,
player,201912080rai,rai,JoneZa00,off_pct,84%,,,,,
player,201912080rai,rai,JoneZa00,defense,0,,,,,
player,201912080rai,rai,JoneZa00,def_pct,0%,,,,,
player,201912080rai,rai,JoneZa00,special_teams,0,,,,,
player,201912080rai,rai,JoneZa00,st_pct,0%,,,,,
player,201912080rai,rai,WillTy00,pos,WR,,,,,
player,201912080rai,rai,WillTy00,offense,52,,,,,
player,201912080rai,rai,WillTy00,off_pct,83%,,,,,
player,201912080rai,rai,WillTy00,defense,0,,,,,
player,201912080rai,rai,WillTy00,def_pct,0%,,,,,
player,201912080rai,rai,WillTy00,special_teams,0,,,,,
player,201912080rai,rai,WillTy00,st_pct,0%,,,,,
player,201912080rai,rai,WashDe00,pos,RB,,,,,
player,201912080rai,rai,WashDe00,offense,40,,,,,
player,201912080rai,rai,WashDe00,off_pct,63%,,,,,
player,201912080rai,rai,WashDe00,defense,0,,,,,
player,201912080rai,rai,WashDe00,def_pct,0%,,,,,
player,201912080rai,rai,WashDe00,special_teams,0,,,,,
player,201912080rai,rai,WashDe00,st_pct,0%,,,,,
player,201912080rai,rai,DossKe00,pos,WR,,,,,
player,201912080rai,rai,DossKe00,offense,28,,,,,
player,201912080rai,rai,DossKe00,off_pct,44%,,,,,
player,201912080rai,rai,DossKe00,defense,0,,,,,
player,201912080rai,rai,DossKe00,def_pct,0%,,,,,
player,201912080rai,rai,DossKe00,special_teams,0,,,,,
player,201912080rai,rai,DossKe00,st_pct,0%,,,,,
player,201912080rai,rai,MoreFo00,pos,TE,,,,,
player,201912080rai,rai,MoreFo00,offense,26,,,,,
player,201912080rai,rai,MoreFo00,off_pct,41%,,,,,
player,201912080rai,rai,MoreFo00,defense,0,,,,,
player,201912080rai,rai,MoreFo00,def_pct,0%,,,,,
player,201912080rai,rai,MoreFo00,special_teams,8,,,,,
player,201912080rai,rai,MoreFo00,st_pct,29%,,,,,
player,201912080rai,rai,RichJa01,pos,RB,,,,,
player,201912080rai,rai,RichJa01,offense,24,,,,,
player,201912080rai,rai,RichJa01,off_pct,38%,,,,,
player,201912080rai,rai,RichJa01,defense,0,,,,,
player,201912080rai,rai,RichJa01,def_pct,0%,,,,,
player,201912080rai,rai,RichJa01,special_teams,9,,,,,
player,201912080rai,rai,RichJa01,st_pct,32%,,,,,
player,201912080rai,rai,GaffRi00,pos,WR,,,,,
player,201912080rai,rai,GaffRi00,offense,12,,,,,
player,201912080rai,rai,GaffRi00,off_pct,19%,,,,,
player,201912080rai,rai,GaffRi00,defense,0,,,,,
player,201912080rai,rai,GaffRi00,def_pct,0%,,,,,
player,201912080rai,rai,GaffRi00,special_teams,0,,,,,
player,201912080rai,rai,GaffRi00,st_pct,0%,,,,,
player,201912080rai,rai,CarrDe00,pos,TE,,,,,
player,201912080rai,rai,CarrDe00,offense,8,,,,,
player,201912080rai,rai,CarrDe00,off_pct,13%,,,,,
player,201912080rai,rai,CarrDe00,defense,0,,,,,
player,201912080rai,rai,CarrDe00,def_pct,0%,,,,,
player,201912080rai,rai,CarrDe00,special_teams,21,,,,,
player,201912080rai,rai,CarrDe00,st_pct,75%,,,,,
player,201912080rai,rai,IngoAl01,pos,FB,,,,,
player,201912080rai,rai,IngoAl01,offense,8,,,,,
player,201912080rai,rai,IngoAl01,off_pct,13%,,,,,
player,201912080rai,rai,IngoAl01,defense,0,,,,,
player,201912080rai,rai,IngoAl01,def_pct,0%,,,,,
player,201912080rai,rai,IngoAl01,special_teams,13,,,,,
player,201912080rai,rai,IngoAl01,st_pct,46%,,,,,
player,201912080rai,rai,AtemMa00,pos,WR,,,,,
player,201912080rai,rai,AtemMa00,offense,2,,,,,
player,201912080rai,rai,AtemMa00,off_pct,3%,,,,,
player,201912080rai,rai,AtemMa00,defense,0,,,,,
player,201912080rai,rai,AtemMa00,def_pct,0%,,,,,
player,201912080rai,rai,AtemMa00,special_teams,9,,,,,
player,201912080rai,rai,AtemMa00,st_pct,32%,,,,,
player,201912080rai,rai,GoodDe01,pos,G,,,,,
player,201912080rai,rai,GoodDe01,offense,1,,,,,
player,201912080rai,rai,GoodDe01,off_pct,2%,,,,,
player,201912080rai,rai,GoodDe01,defense,0,,,,,
player,201912080rai,rai,GoodDe01,def_pct,0%,,,,,
player,201912080rai,rai,GoodDe01,special_teams,3,,,,,
player,201912080rai,rai,GoodDe01,st_pct,11%,,,,,
player,201912080rai,rai,HarrEr00,pos,SS,,,,,
player,201912080rai,rai,HarrEr00,offense,0,,,,,
player,201912080rai,rai,HarrEr00,off_pct,0%,,,,,
player,201912080rai,rai,HarrEr00,defense,62,,,,,
player,201912080rai,rai,HarrEr00,def_pct,100%,,,,,
player,201912080rai,rai,HarrEr00,special_teams,11,,,,,
player,201912080rai,rai,HarrEr00,st_pct,39%,,,,,
player,201912080rai,rai,WhitTa00,pos,LB,,,,,
player,201912080rai,rai,WhitTa00,offense,0,,,,,
player,201912080rai,rai,WhitTa00,off_pct,0%,,,,,
player,201912080rai,rai,WhitTa00,defense,62,,,,,
player,201912080rai,rai,WhitTa00,def_pct,100%,,,,,
player,201912080rai,rai,WhitTa00,special_teams,0,,,,,
player,201912080rai,rai,WhitTa00,st_pct,0%,,,,,
player,201912080rai,rai,WorlDa00,pos,CB,,,,,
player,201912080rai,rai,WorlDa00,offense,0,,,,,
player,201912080rai,rai,WorlDa00,off_pct,0%,,,,,
player,201912080rai,rai,WorlDa00,defense,60,,,,,
player,201912080rai,rai,WorlDa00,def_pct,97%,,,,,
player,201912080rai,rai,WorlDa00,special_teams,10,,,,,
player,201912080rai,rai,WorlDa00,st_pct,36%,,,,,
player,201912080rai,rai,MullTr00,pos,CB,,,,,
player,201912080rai,rai,MullTr00,offense,0,,,,,
player,201912080rai,rai,MullTr00,off_pct,0%,,,,,
player,201912080rai,rai,MullTr00,defense,59,,,,,
player,201912080rai,rai,MullTr00,def_pct,95%,,,,,
player,201912080rai,rai,MullTr00,special_teams,4,,,,,
player,201912080rai,rai,MullTr00,st_pct,14%,,,,,
player,201912080rai,rai,SweaDJ00,pos,SS,,,,,
player,201912080rai,rai,SweaDJ00,offense,0,,,,,
player,201912080rai,rai,SweaDJ00,off_pct,0%,,,,,
player,201912080rai,rai,SweaDJ00,defense,51,,,,,
player,201912080rai,rai,SweaDJ00,def_pct,82%,,,,,
player,201912080rai,rai,SweaDJ00,special_teams,0,,,,,
player,201912080rai,rai,SweaDJ00,st_pct,0%,,,,,
player,201912080rai,rai,CrosMa00,pos,DE,,,,,
player,201912080rai,rai,CrosMa00,offense,0,,,,,
player,201912080rai,rai,CrosMa00,off_pct,0%,,,,,
player,201912080rai,rai,CrosMa00,defense,41,,,,,
player,201912080rai,rai,CrosMa00,def_pct,66%,,,,,
player,201912080rai,rai,CrosMa00,special_teams,9,,,,,
player,201912080rai,rai,CrosMa00,st_pct,32%,,,,,
player,201912080rai,rai,HankJo00,pos,DT,,,,,
player,201912080rai,rai,HankJo00,offense,0,,,,,
player,201912080rai,rai,HankJo00,off_pct,0%,,,,,
player,201912080rai,rai,HankJo00,defense,38,,,,,
player,201912080rai,rai,HankJo00,def_pct,61%,,,,,
player,201912080rai,rai,HankJo00,special_teams,7,,,,,
player,201912080rai,rai,HankJo00,st_pct,25%,,,,,
player,201912080rai,rai,HallP.00,pos,DT,,,,,
player,201912080rai,rai,HallP.00,offense,0,,,,,
player,201912080rai,rai,HallP.00,off_pct,0%,,,,,
player,201912080rai,rai,HallP.00,defense,37,,,,,
player,201912080rai,rai,HallP.00,def_pct,60%,,,,,
player,201912080rai,rai,HallP.00,special_teams,0,,,,,
player,201912080rai,rai,HallP.00,st_pct,0%,,,,,
player,201912080rai,rai,HursMa00,pos,DT,,,,,
player,201912080rai,rai,HursMa00,offense,0,,,,,
player,201912080rai,rai,HursMa00,off_pct,0%,,,,,
player,201912080rai,rai,HursMa00,defense,36,,,,,
player,201912080rai,rai,HursMa00,def_pct,58%,,,,,
player,201912080rai,rai,HursMa00,special_teams,7,,,,,
player,201912080rai,rai,HursMa00,st_pct,25%,,,,,
player,201912080rai,rai,LeexMa01,pos,LB,,,,,
player,201912080rai,rai,LeexMa01,offense,0,,,,,
player,201912080rai,rai,LeexMa01,off_pct,0%,,,,,
player,201912080rai,rai,LeexMa01,defense,33,,,,,
player,201912080rai,rai,LeexMa01,def_pct,53%,,,,,
player,201912080rai,rai,LeexMa01,special_teams,23,,,,,
player,201912080rai,rai,LeexMa01,st_pct,82%,,,,,
player,201912080rai,rai,JordDi00,pos,DE,,,,,
player,201912080rai,rai,JordDi00,offense,0,,,,,
player,201912080rai,rai,JordDi00,off_pct,0%,,,,,
player,201912080rai,rai,JordDi00,defense,32,,,,,
player,201912080rai,rai,JordDi00,def_pct,52%,,,,,
player,201912080rai,rai,JordDi00,special_teams,9,,,,,
player,201912080rai,rai,JordDi00,st_pct,32%,,,,,
player,201912080rai,rai,FerrCl00,pos,DE,,,,,
player,201912080rai,rai,FerrCl00,offense,0,,,,,
player,201912080rai,rai,FerrCl00,off_pct,0%,,,,,
player,201912080rai,rai,FerrCl00,defense,29,,,,,
player,201912080rai,rai,FerrCl00,def_pct,47%,,,,,
player,201912080rai,rai,FerrCl00,special_teams,7,,,,,
player,201912080rai,rai,FerrCl00,st_pct,25%,,,,,
player,201912080rai,rai,JoynLa00,pos,FS,,,,,
player,201912080rai,rai,JoynLa00,offense,0,,,,,
player,201912080rai,rai,JoynLa00,off_pct,0%,,,,,
player,201912080rai,rai,JoynLa00,defense,29,,,,,
player,201912080rai,rai,JoynLa00,def_pct,47%,,,,,
player,201912080rai,rai,JoynLa00,special_teams,0,,,,,
player,201912080rai,rai,JoynLa00,st_pct,0%,,,,,
player,201912080rai,rai,MorrNi00,pos,LB,,,,,
player,201912080rai,rai,MorrNi00,offense,0,,,,,
player,201912080rai,rai,MorrNi00,off_pct,0%,,,,,
player,201912080rai,rai,MorrNi00,defense,26,,,,,
player,201912080rai,rai,MorrNi00,def_pct,42%,,,,,
player,201912080rai,rai,MorrNi00,special_teams,20,,,,,
player,201912080rai,rai,MorrNi00,st_pct,71%,,,,,
player,201912080rai,rai,MaurJo00,pos,DE,,,,,
player,201912080rai,rai,MaurJo00,offense,0,,,,,
player,201912080rai,rai,MaurJo00,off_pct,0%,,,,,
player,201912080rai,rai,MaurJo00,defense,21,,,,,
player,201912080rai,rai,MaurJo00,def_pct,34%,,,,,
player,201912080rai,rai,MaurJo00,special_teams,7,,,,,
player,201912080rai,rai,MaurJo00,st_pct,25%,,,,,
player,201912080rai,rai,BrowPr00,pos,LB,,,,,
player,201912080rai,rai,BrowPr00,offense,0,,,,,
player,201912080rai,rai,BrowPr00,off_pct,0%,,,,,
player,201912080rai,rai,BrowPr00,defense,17,,,,,
player,201912080rai,rai,BrowPr00,def_pct,27%,,,,,
player,201912080rai,rai,BrowPr00,special_teams,0,,,,,
player,201912080rai,rai,BrowPr00,st_pct,0%,,,,,
player,201912080rai,rai,CompWi00,pos,LB,,,,,
player,201912080rai,rai,CompWi00,offense,0,,,,,
player,201912080rai,rai,CompWi00,off_pct,0%,,,,,
player,201912080rai,rai,CompWi00,defense,16,,,,,
player,201912080rai,rai,CompWi00,def_pct,26%,,,,,
player,201912080rai,rai,CompWi00,special_teams,16,,,,,
player,201912080rai,rai,CompWi00,st_pct,57%,,,,,
player,201912080rai,rai,MayoBe00,pos,DE,,,,,
player,201912080rai,rai,MayoBe00,offense,0,,,,,
player,201912080rai,rai,MayoBe00,off_pct,0%,,,,,
player,201912080rai,rai,MayoBe00,defense,13,,,,,
player,201912080rai,rai,MayoBe00,def_pct,21%,,,,,
player,201912080rai,rai,MayoBe00,special_teams,0,,,,,
player,201912080rai,rai,MayoBe00,st_pct,0%,,,,,
player,201912080rai,rai,RileCu00,pos,FS,,,,,
player,201912080rai,rai,RileCu00,offense,0,,,,,
player,201912080rai,rai,RileCu00,off_pct,0%,,,,,
player,201912080rai,rai,RileCu00,defense,11,,,,,
player,201912080rai,rai,RileCu00,def_pct,18%,,,,,
player,201912080rai,rai,RileCu00,special_teams,21,,,,,
player,201912080rai,rai,RileCu00,st_pct,75%,,,,,
player,201912080rai,rai,LawsNe00,pos,CB,,,,,
player,201912080rai,rai,LawsNe00,offense,0,,,,,
player,201912080rai,rai,LawsNe00,off_pct,0%,,,,,
player,201912080rai,rai,LawsNe00,defense,9,,,,,
player,201912080rai,rai,LawsNe00,def_pct,15%,,,,,
player,201912080rai,rai,LawsNe00,special_teams,21,,,,,
player,201912080rai,rai,LawsNe00,st_pct,75%,,,,,
player,201912080rai,rai,LeavDa00,pos,SS,,,,,
player,201912080rai,rai,LeavDa00,offense,0,,,,,
player,201912080rai,rai,LeavDa00,off_pct,0%,,,,,
player,201912080rai,rai,LeavDa00,defense,0,,,,,
player,201912080rai,rai,LeavDa00,def_pct,0%,,,,,
player,201912080rai,rai,LeavDa00,special_teams,18,,,,,
player,201912080rai,rai,LeavDa00,st_pct,64%,,,,,
player,201912080rai,rai,NixoKe00,pos,CB,,,,,
player,201912080rai,rai,NixoKe00,offense,0,,,,,
player,201912080rai,rai,NixoKe00,off_pct,0%,,,,,
player,201912080rai,rai,NixoKe00,defense,0,,,,,
player,201912080rai,rai,NixoKe00,def_pct,0%,,,,,
player,201912080rai,rai,NixoKe00,special_teams,17,,,,,
player,201912080rai,rai,NixoKe00,st_pct,61%,,,,,
player,201912080rai,rai,SiegTr00,pos,LS,,,,,
player,201912080rai,rai,SiegTr00,offense,0,,,,,
player,201912080rai,rai,SiegTr00,off_pct,0%,,,,,
player,201912080rai,rai,SiegTr00,defense,0,,,,,
player,201912080rai,rai,SiegTr00,def_pct,0%,,,,,
player,201912080rai,rai,SiegTr00,special_teams,8,,,,,
player,201912080rai,rai,SiegTr00,st_pct,29%,,,,,
player,201912080rai,rai,ColeAJ01,pos,P,,,,,
player,201912080rai,rai,ColeAJ01,offense,0,,,,,
player,201912080rai,rai,ColeAJ01,off_pct,0%,,,,,
player,201912080rai,rai,ColeAJ01,defense,0,,,,,
player,201912080rai,rai,ColeAJ01,def_pct,0%,,,,,
player,201912080rai,rai,ColeAJ01,special_teams,8,,,,,
player,201912080rai,rai,ColeAJ01,st_pct,29%,,,,,
player,201912080rai,rai,CarlDa00,pos,K,,,,,
player,201912080rai,rai,CarlDa00,offense,0,,,,,
player,201912080rai,rai,CarlDa00,off_pct,0%,,,,,
player,201912080rai,rai,CarlDa00,defense,0,,,,,
player,201912080rai,rai,CarlDa00,def_pct,0%,,,,,
player,201912080rai,rai,CarlDa00,special_teams,7,,,,,
player,201912080rai,rai,CarlDa00,st_pct,25%,,,,,
player,201912080rai,rai,SharDa02,pos,T,,,,,
player,201912080rai,rai,SharDa02,offense,0,,,,,
player,201912080rai,rai,SharDa02,off_pct,0%,,,,,
player,201912080rai,rai,SharDa02,defense,0,,,,,
player,201912080rai,rai,SharDa02,def_pct,0%,,,,,
player,201912080rai,rai,SharDa02,special_teams,3,,,,,
player,201912080rai,rai,SharDa02,st_pct,11%,,,,,
player,201912080rai,oti,SaffRo20,pos,G,,,,,
player,201912080rai,oti,SaffRo20,offense,62,,,,,
player,201912080rai,oti,SaffRo20,off_pct,100%,,,,,
player,201912080rai,oti,SaffRo20,defense,0,,,,,
player,201912080rai,oti,SaffRo20,def_pct,0%,,,,,
player,201912080rai,oti,SaffRo20,special_teams,7,,,,,
player,201912080rai,oti,SaffRo20,st_pct,25%,,,,,
player,201912080rai,oti,LewaTa00,pos,T,,,,,
player,201912080rai,oti,LewaTa00,offense,62,,,,,
player,201912080rai,oti,LewaTa00,off_pct,100%,,,,,
player,201912080rai,oti,LewaTa00,defense,0,,,,,
player,201912080rai,oti,LewaTa00,def_pct,0%,,,,,
player,201912080rai,oti,LewaTa00,special_teams,7,,,,,
player,201912080rai,oti,LewaTa00,st_pct,25%,,,,,
player,201912080rai,oti,ConkJa00,pos,T,,,,,
player,201912080rai,oti,ConkJa00,offense,62,,,,,
