game,2019,14,20191208,201912080htx,den,"Denver Broncos",38,htx,"Houston Texans",24
player,201912080htx,den,DaviTo01,def_int_td,0,,,,,
player,201912080htx,den,DaviTo01,def_int_long,0,,,,,
player,201912080htx,den,DaviTo01,pass_defended,0,,,,,
player,201912080htx,den,DaviTo01,sacks,0.0,,,,,
player,201912080htx,den,DaviTo01,tackles_combined,15,,,,,
player,201912080htx,den,DaviTo01,tackles_solo,5,,,,,
player,201912080htx,den,DaviTo01,tackles_assists,10,,,,,
player,201912080htx,den,DaviTo01,tackles_loss,0,,,,,
player,201912080htx,den,DaviTo01,qb_hits,0,,,,,
player,201912080htx,den,DaviTo01,fumbles_rec,0,,,,,
player,201912080htx,den,DaviTo01,fumbles_rec_yds,0,,,,,
player,201912080htx,den,DaviTo01,fumbles_rec_td,0,,,,,
player,201912080htx,den,DaviTo01,fumbles_forced,0,,,,,
player,201912080htx,den,HarrCh01,def_int,0,,,,,
player,201912080htx,den,HarrCh01,def_int_yds,0,,,,,
player,201912080htx,den,HarrCh01,def_int_td,0,,,,,
player,201912080htx,den,HarrCh01,def_int_long,0,,,,,
player,201912080htx,den,HarrCh01,pass_defended,0,,,,,
player,201912080htx,den,HarrCh01,sacks,0.0,,,,,
player,201912080htx,den,HarrCh01,tackles_combined,7,,,,,
player,201912080htx,den,HarrCh01,tackles_solo,5,,,,,
player,201912080htx,den,HarrCh01,tackles_assists,2,,,,,
player,201912080htx,den,HarrCh01,tackles_loss,0,,,,,
player,201912080htx,den,HarrCh01,qb_hits,0,,,,,
player,201912080htx,den,HarrCh01,fumbles_rec,0,,,,,
player,201912080htx,den,HarrCh01,fumbles_rec_yds,0,,,,,
player,201912080htx,den,HarrCh01,fumbles_rec_td,0,,,,,
player,201912080htx,den,HarrCh01,fumbles_forced,0,,,,,
player,201912080htx,den,SimmJu00,def_int,0,,,,,
player,201912080htx,den,SimmJu00,def_int_yds,0,,,,,
player,201912080htx,den,SimmJu00,def_int_td,0,,,,,
player,201912080htx,den,SimmJu00,def_int_long,0,,,,,
player,201912080htx,den,SimmJu00,pass_defended,3,,,,,
player,201912080htx,den,SimmJu00,sacks,0.0,,,,,
player,201912080htx,den,SimmJu00,tackles_combined,6,,,,,
player,201912080htx,den,SimmJu00,tackles_solo,2,,,,,
player,201912080htx,den,SimmJu00,tackles_assists,4,,,,,
player,201912080htx,den,SimmJu00,tackles_loss,0,,,,,
player,201912080htx,den,SimmJu00,qb_hits,0,,,,,
player,201912080htx,den,SimmJu00,fumbles_rec,0,,,,,
player,201912080htx,den,SimmJu00,fumbles_rec_yds,0,,,,,
player,201912080htx,den,SimmJu00,fumbles_rec_td,0,,,,,
player,201912080htx,den,SimmJu00,fumbles_forced,0,,,,,
player,201912080htx,den,JohnAl01,def_int,0,,,,,
player,201912080htx,den,JohnAl01,def_int_yds,0,,,,,
player,201912080htx,den,JohnAl01,def_int_td,0,,,,,
player,201912080htx,den,JohnAl01,def_int_long,0,,,,,
player,201912080htx,den,JohnAl01,pass_defended,0,,,,,
player,201912080htx,den,JohnAl01,sacks,0.0,,,,,
player,201912080htx,den,JohnAl01,tackles_combined,5,,,,,
player,201912080htx,den,JohnAl01,tackles_solo,2,,,,,
player,201912080htx,den,JohnAl01,tackles_assists,3,,,,,
player,201912080htx,den,JohnAl01,tackles_loss,0,,,,,
player,201912080htx,den,JohnAl01,qb_hits,0,,,,,
player,201912080htx,den,JohnAl01,fumbles_rec,0,,,,,
player,201912080htx,den,JohnAl01,fumbles_rec_yds,0,,,,,
player,201912080htx,den,JohnAl01,fumbles_rec_td,0,,,,,
player,201912080htx,den,JohnAl01,fumbles_forced,1,,,,,
player,201912080htx,den,PurcMi00,def_int,0,,,,,
player,201912080htx,den,PurcMi00,def_int_yds,0,,,,,
player,201912080htx,den,PurcMi00,def_int_td,0,,,,,
player,201912080htx,den,PurcMi00,def_int_long,0,,,,,
player,201912080htx,den,PurcMi00,pass_defended,0,,,,,
player,201912080htx,den,PurcMi00,sacks,0.0,,,,,
player,201912080htx,den,PurcMi00,tackles_combined,4,,,,,
player,201912080htx,den,PurcMi00,tackles_solo,2,,,,,
player,201912080htx,den,PurcMi00,tackles_assists,2,,,,,
player,201912080htx,den,PurcMi00,tackles_loss,0,,,,,
player,201912080htx,den,PurcMi00,qb_hits,0,,,,,
player,201912080htx,den,PurcMi00,fumbles_rec,0,,,,,
player,201912080htx,den,PurcMi00,fumbles_rec_yds,0,,,,,
player,201912080htx,den,PurcMi00,fumbles_rec_td,0,,,,,
player,201912080htx,den,PurcMi00,fumbles_forced,0,,,,,
player,201912080htx,den,YiadIs00,def_int,0,,,,,
player,201912080htx,den,YiadIs00,def_int_yds,0,,,,,
player,201912080htx,den,YiadIs00,def_int_td,0,,,,,
player,201912080htx,den,YiadIs00,def_int_long,0,,,,,
player,201912080htx,den,YiadIs00,pass_defended,0,,,,,
player,201912080htx,den,YiadIs00,sacks,0.0,,,,,
player,201912080htx,den,YiadIs00,tackles_combined,4,,,,,
player,201912080htx,den,YiadIs00,tackles_solo,3,,,,,
player,201912080htx,den,YiadIs00,tackles_assists,1,,,,,
player,201912080htx,den,YiadIs00,tackles_loss,0,,,,,
player,201912080htx,den,YiadIs00,qb_hits,0,,,,,
player,201912080htx,den,YiadIs00,fumbles_rec,0,,,,,
player,201912080htx,den,YiadIs00,fumbles_rec_yds,0,,,,,
player,201912080htx,den,YiadIs00,fumbles_rec_td,0,,,,,
player,201912080htx,den,YiadIs00,fumbles_forced,0,,,,,
player,201912080htx,den,HollJu00,def_int,0,,,,,
player,201912080htx,den,HollJu00,def_int_yds,0,,,,,
player,201912080htx,den,HollJu00,def_int_td,0,,,,,
player,201912080htx,den,HollJu00,def_int_long,0,,,,,
player,201912080htx,den,HollJu00,pass_defended,1,,,,,
player,201912080htx,den,HollJu00,sacks,0.0,,,,,
player,201912080htx,den,HollJu00,tackles_combined,3,,,,,
player,201912080htx,den,HollJu00,tackles_solo,3,,,,,
player,201912080htx,den,HollJu00,tackles_assists,0,,,,,
player,201912080htx,den,HollJu00,tackles_loss,0,,,,,
player,201912080htx,den,HollJu00,qb_hits,0,,,,,
player,201912080htx,den,HollJu00,fumbles_rec,0,,,,,
player,201912080htx,den,HollJu00,fumbles_rec_yds,0,,,,,
player,201912080htx,den,HollJu00,fumbles_rec_td,0,,,,,
player,201912080htx,den,HollJu00,fumbles_forced,0,,,,,
player,201912080htx,den,MillVo00,def_int,0,,,,,
player,201912080htx,den,MillVo00,def_int_yds,0,,,,,
player,201912080htx,den,MillVo00,def_int_td,0,,,,,
player,201912080htx,den,MillVo00,def_int_long,0,,,,,
player,201912080htx,den,MillVo00,pass_defended,0,,,,,
player,201912080htx,den,MillVo00,sacks,0.0,,,,,
player,201912080htx,den,MillVo00,tackles_combined,3,,,,,
player,201912080htx,den,MillVo00,tackles_solo,1,,,,,
player,201912080htx,den,MillVo00,tackles_assists,2,,,,,
player,201912080htx,den,MillVo00,tackles_loss,0,,,,,
player,201912080htx,den,MillVo00,qb_hits,2,,,,,
player,201912080htx,den,MillVo00,fumbles_rec,0,,,,,
player,201912080htx,den,MillVo00,fumbles_rec_yds,0,,,,,
player,201912080htx,den,MillVo00,fumbles_rec_td,0,,,,,
player,201912080htx,den,MillVo00,fumbles_forced,0,,,,,
player,201912080htx,den,GotsAd00,def_int,0,,,,,
player,201912080htx,den,GotsAd00,def_int_yds,0,,,,,
player,201912080htx,den,GotsAd00,def_int_td,0,,,,,
player,201912080htx,den,GotsAd00,def_int_long,0,,,,,
player,201912080htx,den,GotsAd00,pass_defended,0,,,,,
player,201912080htx,den,GotsAd00,sacks,0.0,,,,,
player,201912080htx,den,GotsAd00,tackles_combined,2,,,,,
player,201912080htx,den,GotsAd00,tackles_solo,1,,,,,
player,201912080htx,den,GotsAd00,tackles_assists,1,,,,,
player,201912080htx,den,GotsAd00,tackles_loss,0,,,,,
player,201912080htx,den,GotsAd00,qb_hits,0,,,,,
player,201912080htx,den,GotsAd00,fumbles_rec,0,,,,,
player,201912080htx,den,GotsAd00,fumbles_rec_yds,0,,,,,
player,201912080htx,den,GotsAd00,fumbles_rec_td,0,,,,,
player,201912080htx,den,GotsAd00,fumbles_forced,0,,,,,
player,201912080htx,den,HarrSh00,def_int,0,,,,,
player,201912080htx,den,HarrSh00,def_int_yds,0,,,,,
player,201912080htx,den,HarrSh00,def_int_td,0,,,,,
player,201912080htx,den,HarrSh00,def_int_long,0,,,,,
player,201912080htx,den,HarrSh00,pass_defended,1,,,,,
player,201912080htx,den,HarrSh00,sacks,0.0,,,,,
player,201912080htx,den,HarrSh00,tackles_combined,2,,,,,
player,201912080htx,den,HarrSh00,tackles_solo,0,,,,,
player,201912080htx,den,HarrSh00,tackles_assists,2,,,,,
player,201912080htx,den,HarrSh00,tackles_loss,0,,,,,
player,201912080htx,den,HarrSh00,qb_hits,0,,,,,
player,201912080htx,den,HarrSh00,fumbles_rec,0,,,,,
player,201912080htx,den,HarrSh00,fumbles_rec_yds,0,,,,,
player,201912080htx,den,HarrSh00,fumbles_rec_td,0,,,,,
player,201912080htx,den,HarrSh00,fumbles_forced,0,,,,,
player,201912080htx,den,WalkDe03,def_int,0,,,,,
player,201912080htx,den,WalkDe03,def_int_yds,0,,,,,
player,201912080htx,den,WalkDe03,def_int_td,0,,,,,
player,201912080htx,den,WalkDe03,def_int_long,0,,,,,
player,201912080htx,den,WalkDe03,pass_defended,0,,,,,
player,201912080htx,den,WalkDe03,sacks,0.0,,,,,
player,201912080htx,den,WalkDe03,tackles_combined,1,,,,,
player,201912080htx,den,WalkDe03,tackles_solo,1,,,,,
player,201912080htx,den,WalkDe03,tackles_assists,0,,,,,
player,201912080htx,den,WalkDe03,tackles_loss,0,,,,,
player,201912080htx,den,WalkDe03,qb_hits,0,,,,,
player,201912080htx,den,WalkDe03,fumbles_rec,0,,,,,
player,201912080htx,den,WalkDe03,fumbles_rec_yds,0,,,,,
player,201912080htx,den,WalkDe03,fumbles_rec_td,0,,,,,
player,201912080htx,den,WalkDe03,fumbles_forced,0,,,,,
player,201912080htx,den,GoodAh00,def_int,0,,,,,
player,201912080htx,den,GoodAh00,def_int_yds,0,,,,,
player,201912080htx,den,GoodAh00,def_int_td,0,,,,,
player,201912080htx,den,GoodAh00,def_int_long,0,,,,,
player,201912080htx,den,GoodAh00,pass_defended,0,,,,,
player,201912080htx,den,GoodAh00,sacks,0.0,,,,,
player,201912080htx,den,GoodAh00,tackles_combined,0,,,,,
player,201912080htx,den,GoodAh00,tackles_solo,0,,,,,
player,201912080htx,den,GoodAh00,tackles_assists,0,,,,,
player,201912080htx,den,GoodAh00,tackles_loss,0,,,,,
player,201912080htx,den,GoodAh00,qb_hits,1,,,,,
player,201912080htx,den,GoodAh00,fumbles_rec,0,,,,,
player,201912080htx,den,GoodAh00,fumbles_rec_yds,0,,,,,
player,201912080htx,den,GoodAh00,fumbles_rec_td,0,,,,,
player,201912080htx,den,GoodAh00,fumbles_forced,0,,,,,
player,201912080htx,htx,GipsTa00,def_int,1,,,,,
player,201912080htx,htx,GipsTa00,def_int_yds,26,,,,,
player,201912080htx,htx,GipsTa00,def_int_td,0,,,,,
player,201912080htx,htx,GipsTa00,def_int_long,26,,,,,
player,201912080htx,htx,GipsTa00,pass_defended,2,,,,,
player,201912080htx,htx,GipsTa00,sacks,0.0,,,,,
player,201912080htx,htx,GipsTa00,tackles_combined,2,,,,,
player,201912080htx,htx,GipsTa00,tackles_solo,2,,,,,
player,201912080htx,htx,GipsTa00,tackles_assists,0,,,,,
player,201912080htx,htx,GipsTa00,tackles_loss,0,,,,,
player,201912080htx,htx,GipsTa00,qb_hits,1,,,,,
player,201912080htx,htx,GipsTa00,fumbles_rec,0,,,,,
player,201912080htx,htx,GipsTa00,fumbles_rec_yds,0,,,,,
player,201912080htx,htx,GipsTa00,fumbles_rec_td,0,,,,,
player,201912080htx,htx,GipsTa00,fumbles_forced,0,,,,,
player,201912080htx,htx,MartJa02,def_int,0,,,,,
player,201912080htx,htx,MartJa02,def_int_yds,0,,,,,
player,201912080htx,htx,MartJa02,def_int_td,0,,,,,
player,201912080htx,htx,MartJa02,def_int_long,0,,,,,
player,201912080htx,htx,MartJa02,pass_defended,0,,,,,
player,201912080htx,htx,MartJa02,sacks,1.0,,,,,
player,201912080htx,htx,MartJa02,tackles_combined,1,,,,,
player,201912080htx,htx,MartJa02,tackles_solo,1,,,,,
player,201912080htx,htx,MartJa02,tackles_assists,0,,,,,
player,201912080htx,htx,MartJa02,tackles_loss,1,,,,,
player,201912080htx,htx,MartJa02,qb_hits,1,,,,,
player,201912080htx,htx,MartJa02,fumbles_rec,0,,,,,
player,201912080htx,htx,MartJa02,fumbles_rec_yds,0,,,,,
player,201912080htx,htx,MartJa02,fumbles_rec_td,0,,,,,
player,201912080htx,htx,MartJa02,fumbles_forced,0,,,,,
player,201912080htx,htx,CunnZa00,def_int,0,,,,,
player,201912080htx,htx,CunnZa00,def_int_yds,0,,,,,
player,201912080htx,htx,CunnZa00,def_int_td,0,,,,,
player,201912080htx,htx,CunnZa00,def_int_long,0,,,,,
player,201912080htx,htx,CunnZa00,pass_defended,0,,,,,
player,201912080htx,htx,CunnZa00,sacks,0.0,,,,,
player,201912080htx,htx,CunnZa00,tackles_combined,16,,,,,
player,201912080htx,htx,CunnZa00,tackles_solo,11,,,,,
player,201912080htx,htx,CunnZa00,tackles_assists,5,,,,,
player,201912080htx,htx,CunnZa00,tackles_loss,2,,,,,
player,201912080htx,htx,CunnZa00,qb_hits,0,,,,,
player,201912080htx,htx,CunnZa00,fumbles_rec,0,,,,,
player,201912080htx,htx,CunnZa00,fumbles_rec_yds,0,,,,,
player,201912080htx,htx,CunnZa00,fumbles_rec_td,0,,,,,
player,201912080htx,htx,CunnZa00,fumbles_forced,0,,,,,
player,201912080htx,htx,McKiBe00,def_int,0,,,,,
player,201912080htx,htx,McKiBe00,def_int_yds,0,,,,,
player,201912080htx,htx,McKiBe00,def_int_td,0,,,,,
player,201912080htx,htx,McKiBe00,def_int_long,0,,,,,
player,201912080htx,htx,McKiBe00,pass_defended,0,,,,,
player,201912080htx,htx,McKiBe00,sacks,0.0,,,,,
player,201912080htx,htx,McKiBe00,tackles_combined,7,,,,,
player,201912080htx,htx,McKiBe00,tackles_solo,1,,,,,
player,201912080htx,htx,McKiBe00,tackles_assists,6,,,,,
player,201912080htx,htx,McKiBe00,tackles_loss,0,,,,,
player,201912080htx,htx,McKiBe00,qb_hits,0,,,,,
player,201912080htx,htx,McKiBe00,fumbles_rec,0,,,,,
player,201912080htx,htx,McKiBe00,fumbles_rec_yds,0,,,,,
player,201912080htx,htx,McKiBe00,fumbles_rec_td,0,,,,,
player,201912080htx,htx,McKiBe00,fumbles_forced,0,,,,,
player,201912080htx,htx,ReidJu00,def_int,0,,,,,
player,201912080htx,htx,ReidJu00,def_int_yds,0,,,,,
player,201912080htx,htx,ReidJu00,def_int_td,0,,,,,
player,201912080htx,htx,ReidJu00,def_int_long,0,,,,,
player,201912080htx,htx,ReidJu00,pass_defended,0,,,,,
player,201912080htx,htx,ReidJu00,sacks,0.0,,,,,
player,201912080htx,htx,ReidJu00,tackles_combined,6,,,,,
player,201912080htx,htx,ReidJu00,tackles_solo,2,,,,,
player,201912080htx,htx,ReidJu00,tackles_assists,4,,,,,
player,201912080htx,htx,ReidJu00,tackles_loss,0,,,,,
player,201912080htx,htx,ReidJu00,qb_hits,1,,,,,
player,201912080htx,htx,ReidJu00,fumbles_rec,0,,,,,
player,201912080htx,htx,ReidJu00,fumbles_rec_yds,0,,,,,
player,201912080htx,htx,ReidJu00,fumbles_rec_td,0,,,,,
player,201912080htx,htx,ReidJu00,fumbles_forced,0,,,,,
player,201912080htx,htx,ConlGa00,def_int,0,,,,,
player,201912080htx,htx,ConlGa00,def_int_yds,0,,,,,
player,201912080htx,htx,ConlGa00,def_int_td,0,,,,,
player,201912080htx,htx,ConlGa00,def_int_long,0,,,,,
player,201912080htx,htx,ConlGa00,pass_defended,0,,,,,
player,201912080htx,htx,ConlGa00,sacks,0.0,,,,,
player,201912080htx,htx,ConlGa00,tackles_combined,5,,,,,
player,201912080htx,htx,ConlGa00,tackles_solo,3,,,,,
player,201912080htx,htx,ConlGa00,tackles_assists,2,,,,,
player,201912080htx,htx,ConlGa00,tackles_loss,0,,,,,
player,201912080htx,htx,ConlGa00,qb_hits,0,,,,,
player,201912080htx,htx,ConlGa00,fumbles_rec,0,,,,,
player,201912080htx,htx,ConlGa00,fumbles_rec_yds,0,,,,,
player,201912080htx,htx,ConlGa00,fumbles_rec_td,0,,,,,
player,201912080htx,htx,ConlGa00,fumbles_forced,0,,,,,
player,201912080htx,htx,JoseJo20,def_int,0,,,,,
player,201912080htx,htx,JoseJo20,def_int_yds,0,,,,,
player,201912080htx,htx,JoseJo20,def_int_td,0,,,,,
player,201912080htx,htx,JoseJo20,def_int_long,0,,,,,
player,201912080htx,htx,JoseJo20,pass_defended,0,,,,,
player,201912080htx,htx,JoseJo20,sacks,0.0,,,,,
player,201912080htx,htx,JoseJo20,tackles_combined,4,,,,,
player,201912080htx,htx,JoseJo20,tackles_solo,3,,,,,
player,201912080htx,htx,JoseJo20,tackles_assists,1,,,,,
player,201912080htx,htx,JoseJo20,tackles_loss,0,,,,,
player,201912080htx,htx,JoseJo20,qb_hits,0,,,,,
player,201912080htx,htx,JoseJo20,fumbles_rec,0,,,,,
player,201912080htx,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201912080htx,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201912080htx,htx,JoseJo20,fumbles_forced,0,,,,,
player,201912080htx,htx,ReadD.00,def_int,0,,,,,
player,201912080htx,htx,ReadD.00,def_int_yds,0,,,,,
player,201912080htx,htx,ReadD.00,def_int_td,0,,,,,
player,201912080htx,htx,ReadD.00,def_int_long,0,,,,,
player,201912080htx,htx,ReadD.00,pass_defended,0,,,,,
player,201912080htx,htx,ReadD.00,sacks,0.0,,,,,
player,201912080htx,htx,ReadD.00,tackles_combined,4,,,,,
player,201912080htx,htx,ReadD.00,tackles_solo,2,,,,,
player,201912080htx,htx,ReadD.00,tackles_assists,2,,,,,
player,201912080htx,htx,ReadD.00,tackles_loss,0,,,,,
player,201912080htx,htx,ReadD.00,qb_hits,2,,,,,
player,201912080htx,htx,ReadD.00,fumbles_rec,0,,,,,
player,201912080htx,htx,ReadD.00,fumbles_rec_yds,0,,,,,
player,201912080htx,htx,ReadD.00,fumbles_rec_td,0,,,,,
player,201912080htx,htx,ReadD.00,fumbles_forced,0,,,,,
player,201912080htx,htx,HargVe00,def_int,0,,,,,
player,201912080htx,htx,HargVe00,def_int_yds,0,,,,,
player,201912080htx,htx,HargVe00,def_int_td,0,,,,,
player,201912080htx,htx,HargVe00,def_int_long,0,,,,,
player,201912080htx,htx,HargVe00,pass_defended,0,,,,,
player,201912080htx,htx,HargVe00,sacks,0.0,,,,,
player,201912080htx,htx,HargVe00,tackles_combined,3,,,,,
player,201912080htx,htx,HargVe00,tackles_solo,2,,,,,
player,201912080htx,htx,HargVe00,tackles_assists,1,,,,,
player,201912080htx,htx,HargVe00,tackles_loss,0,,,,,
player,201912080htx,htx,HargVe00,qb_hits,0,,,,,
player,201912080htx,htx,HargVe00,fumbles_rec,0,,,,,
player,201912080htx,htx,HargVe00,fumbles_rec_yds,0,,,,,
player,201912080htx,htx,HargVe00,fumbles_rec_td,0,,,,,
player,201912080htx,htx,HargVe00,fumbles_forced,0,,,,,
player,201912080htx,htx,MercWh00,def_int,0,,,,,
player,201912080htx,htx,MercWh00,def_int_yds,0,,,,,
player,201912080htx,htx,MercWh00,def_int_td,0,,,,,
player,201912080htx,htx,MercWh00,def_int_long,0,,,,,
player,201912080htx,htx,MercWh00,pass_defended,0,,,,,
player,201912080htx,htx,MercWh00,sacks,0.0,,,,,
player,201912080htx,htx,MercWh00,tackles_combined,3,,,,,
player,201912080htx,htx,MercWh00,tackles_solo,2,,,,,
player,201912080htx,htx,MercWh00,tackles_assists,1,,,,,
player,201912080htx,htx,MercWh00,tackles_loss,0,,,,,
player,201912080htx,htx,MercWh00,qb_hits,1,,,,,
player,201912080htx,htx,MercWh00,fumbles_rec,0,,,,,
player,201912080htx,htx,MercWh00,fumbles_rec_yds,0,,,,,
player,201912080htx,htx,MercWh00,fumbles_rec_td,0,,,,,
player,201912080htx,htx,MercWh00,fumbles_forced,0,,,,,
player,201912080htx,htx,RobyBr00,def_int,0,,,,,
player,201912080htx,htx,RobyBr00,def_int_yds,0,,,,,
player,201912080htx,htx,RobyBr00,def_int_td,0,,,,,
player,201912080htx,htx,RobyBr00,def_int_long,0,,,,,
player,201912080htx,htx,RobyBr00,pass_defended,0,,,,,
player,201912080htx,htx,RobyBr00,sacks,0.0,,,,,
player,201912080htx,htx,RobyBr00,tackles_combined,3,,,,,
player,201912080htx,htx,RobyBr00,tackles_solo,3,,,,,
player,201912080htx,htx,RobyBr00,tackles_assists,0,,,,,
player,201912080htx,htx,RobyBr00,tackles_loss,0,,,,,
player,201912080htx,htx,RobyBr00,qb_hits,0,,,,,
player,201912080htx,htx,RobyBr00,fumbles_rec,0,,,,,
player,201912080htx,htx,RobyBr00,fumbles_rec_yds,0,,,,,
player,201912080htx,htx,RobyBr00,fumbles_rec_td,0,,,,,
player,201912080htx,htx,RobyBr00,fumbles_forced,0,,,,,
player,201912080htx,htx,ScarBr00,def_int,0,,,,,
player,201912080htx,htx,ScarBr00,def_int_yds,0,,,,,
player,201912080htx,htx,ScarBr00,def_int_td,0,,,,,
player,201912080htx,htx,ScarBr00,def_int_long,0,,,,,
player,201912080htx,htx,ScarBr00,pass_defended,0,,,,,
player,201912080htx,htx,ScarBr00,sacks,0.0,,,,,
player,201912080htx,htx,ScarBr00,tackles_combined,3,,,,,
player,201912080htx,htx,ScarBr00,tackles_solo,0,,,,,
player,201912080htx,htx,ScarBr00,tackles_assists,3,,,,,
player,201912080htx,htx,ScarBr00,tackles_loss,0,,,,,
player,201912080htx,htx,ScarBr00,qb_hits,0,,,,,
player,201912080htx,htx,ScarBr00,fumbles_rec,0,,,,,
player,201912080htx,htx,ScarBr00,fumbles_rec_yds,0,,,,,
player,201912080htx,htx,ScarBr00,fumbles_rec_td,0,,,,,
player,201912080htx,htx,ScarBr00,fumbles_forced,0,,,,,
player,201912080htx,htx,DunnBr00,def_int,0,,,,,
player,201912080htx,htx,DunnBr00,def_int_yds,0,,,,,
player,201912080htx,htx,DunnBr00,def_int_td,0,,,,,
player,201912080htx,htx,DunnBr00,def_int_long,0,,,,,
player,201912080htx,htx,DunnBr00,pass_defended,0,,,,,
player,201912080htx,htx,DunnBr00,sacks,0.0,,,,,
player,201912080htx,htx,DunnBr00,tackles_combined,2,,,,,
player,201912080htx,htx,DunnBr00,tackles_solo,0,,,,,
player,201912080htx,htx,DunnBr00,tackles_assists,2,,,,,
player,201912080htx,htx,DunnBr00,tackles_loss,0,,,,,
player,201912080htx,htx,DunnBr00,qb_hits,0,,,,,
player,201912080htx,htx,DunnBr00,fumbles_rec,0,,,,,
player,201912080htx,htx,DunnBr00,fumbles_rec_yds,0,,,,,
player,201912080htx,htx,DunnBr00,fumbles_rec_td,0,,,,,
player,201912080htx,htx,DunnBr00,fumbles_forced,0,,,,,
player,201912080htx,htx,AddaJa00,def_int,0,,,,,
player,201912080htx,htx,AddaJa00,def_int_yds,0,,,,,
player,201912080htx,htx,AddaJa00,def_int_td,0,,,,,
player,201912080htx,htx,AddaJa00,def_int_long,0,,,,,
player,201912080htx,htx,AddaJa00,pass_defended,0,,,,,
player,201912080htx,htx,AddaJa00,sacks,0.0,,,,,
player,201912080htx,htx,AddaJa00,tackles_combined,1,,,,,
player,201912080htx,htx,AddaJa00,tackles_solo,0,,,,,
player,201912080htx,htx,AddaJa00,tackles_assists,1,,,,,
player,201912080htx,htx,AddaJa00,tackles_loss,0,,,,,
player,201912080htx,htx,AddaJa00,qb_hits,0,,,,,
player,201912080htx,htx,AddaJa00,fumbles_rec,0,,,,,
player,201912080htx,htx,AddaJa00,fumbles_rec_yds,0,,,,,
player,201912080htx,htx,AddaJa00,fumbles_rec_td,0,,,,,
player,201912080htx,htx,AddaJa00,fumbles_forced,0,,,,,
player,201912080htx,htx,BlacAn00,def_int,0,,,,,
player,201912080htx,htx,BlacAn00,def_int_yds,0,,,,,
player,201912080htx,htx,BlacAn00,def_int_td,0,,,,,
player,201912080htx,htx,BlacAn00,def_int_long,0,,,,,
player,201912080htx,htx,BlacAn00,pass_defended,0,,,,,
player,201912080htx,htx,BlacAn00,sacks,0.0,,,,,
player,201912080htx,htx,BlacAn00,tackles_combined,1,,,,,
player,201912080htx,htx,BlacAn00,tackles_solo,0,,,,,
player,201912080htx,htx,BlacAn00,tackles_assists,1,,,,,
player,201912080htx,htx,BlacAn00,tackles_loss,0,,,,,
player,201912080htx,htx,BlacAn00,qb_hits,0,,,,,
player,201912080htx,htx,BlacAn00,fumbles_rec,0,,,,,
player,201912080htx,htx,BlacAn00,fumbles_rec_yds,0,,,,,
player,201912080htx,htx,BlacAn00,fumbles_rec_td,0,,,,,
player,201912080htx,htx,BlacAn00,fumbles_forced,0,,,,,
player,201912080htx,htx,OmenCh00,def_int,0,,,,,
player,201912080htx,htx,OmenCh00,def_int_yds,0,,,,,
player,201912080htx,htx,OmenCh00,def_int_td,0,,,,,
player,201912080htx,htx,OmenCh00,def_int_long,0,,,,,
player,201912080htx,htx,OmenCh00,pass_defended,0,,,,,
player,201912080htx,htx,OmenCh00,sacks,0.0,,,,,
player,201912080htx,htx,OmenCh00,tackles_combined,0,,,,,
player,201912080htx,htx,OmenCh00,tackles_solo,0,,,,,
player,201912080htx,htx,OmenCh00,tackles_assists,0,,,,,
player,201912080htx,htx,OmenCh00,tackles_loss,0,,,,,
player,201912080htx,htx,OmenCh00,qb_hits,1,,,,,
player,201912080htx,htx,OmenCh00,fumbles_rec,0,,,,,
player,201912080htx,htx,OmenCh00,fumbles_rec_yds,0,,,,,
player,201912080htx,htx,OmenCh00,fumbles_rec_td,0,,,,,
player,201912080htx,htx,OmenCh00,fumbles_forced,0,,,,,
player,201912080htx,den,SpenDi00,kick_ret,1,,,,,
player,201912080htx,den,SpenDi00,kick_ret_yds,33,,,,,
player,201912080htx,den,SpenDi00,kick_ret_yds_per_ret,33.0,,,,,
player,201912080htx,den,SpenDi00,kick_ret_td,0,,,,,
player,201912080htx,den,SpenDi00,kick_ret_long,33,,,,,
player,201912080htx,den,SpenDi00,punt_ret,1,,,,,
player,201912080htx,den,SpenDi00,punt_ret_yds,2,,,,,
player,201912080htx,den,SpenDi00,punt_ret_yds_per_ret,2.0,,,,,
player,201912080htx,den,SpenDi00,punt_ret_td,0,,,,,
player,201912080htx,den,SpenDi00,punt_ret_long,2,,,,,
player,201912080htx,htx,CartDe02,kick_ret,1,,,,,
player,201912080htx,htx,CartDe02,kick_ret_yds,26,,,,,
player,201912080htx,htx,CartDe02,kick_ret_yds_per_ret,26.0,,,,,
player,201912080htx,htx,CartDe02,kick_ret_td,0,,,,,
player,201912080htx,htx,CartDe02,kick_ret_long,26,,,,,
player,201912080htx,htx,CartDe02,punt_ret,1,,,,,
player,201912080htx,htx,CartDe02,punt_ret_yds,8,,,,,
player,201912080htx,htx,CartDe02,punt_ret_yds_per_ret,8.0,,,,,
player,201912080htx,htx,CartDe02,punt_ret_td,0,,,,,
player,201912080htx,htx,CartDe02,punt_ret_long,8,,,,,
player,201912080htx,den,McMaBr01,xpm,5,,,,,
player,201912080htx,den,McMaBr01,xpa,5,,,,,
player,201912080htx,den,McMaBr01,fgm,1,,,,,
player,201912080htx,den,McMaBr01,fga,1,,,,,
