game,2019,11,20191117,201911170phi,nwe,"New England Patriots",17,phi,"Philadelphia Eagles",10
player,201911170phi,nwe,VanNKy00,tackles_assists,0,,,,,
player,201911170phi,nwe,VanNKy00,tackles_loss,1,,,,,
player,201911170phi,nwe,VanNKy00,qb_hits,2,,,,,
player,201911170phi,nwe,VanNKy00,fumbles_rec,0,,,,,
player,201911170phi,nwe,VanNKy00,fumbles_rec_yds,0,,,,,
player,201911170phi,nwe,VanNKy00,fumbles_rec_td,0,,,,,
player,201911170phi,nwe,VanNKy00,fumbles_forced,0,,,,,
player,201911170phi,nwe,ButlAd00,def_int,0,,,,,
player,201911170phi,nwe,ButlAd00,def_int_yds,0,,,,,
player,201911170phi,nwe,ButlAd00,def_int_td,0,,,,,
player,201911170phi,nwe,ButlAd00,def_int_long,0,,,,,
player,201911170phi,nwe,ButlAd00,pass_defended,1,,,,,
player,201911170phi,nwe,ButlAd00,sacks,1.0,,,,,
player,201911170phi,nwe,ButlAd00,tackles_combined,1,,,,,
player,201911170phi,nwe,ButlAd00,tackles_solo,1,,,,,
player,201911170phi,nwe,ButlAd00,tackles_assists,0,,,,,
player,201911170phi,nwe,ButlAd00,tackles_loss,1,,,,,
player,201911170phi,nwe,ButlAd00,qb_hits,1,,,,,
player,201911170phi,nwe,ButlAd00,fumbles_rec,0,,,,,
player,201911170phi,nwe,ButlAd00,fumbles_rec_yds,0,,,,,
player,201911170phi,nwe,ButlAd00,fumbles_rec_td,0,,,,,
player,201911170phi,nwe,ButlAd00,fumbles_forced,0,,,,,
player,201911170phi,nwe,HighDo01,def_int,0,,,,,
player,201911170phi,nwe,HighDo01,def_int_yds,0,,,,,
player,201911170phi,nwe,HighDo01,def_int_td,0,,,,,
player,201911170phi,nwe,HighDo01,def_int_long,0,,,,,
player,201911170phi,nwe,HighDo01,pass_defended,0,,,,,
player,201911170phi,nwe,HighDo01,sacks,1.0,,,,,
player,201911170phi,nwe,HighDo01,tackles_combined,1,,,,,
player,201911170phi,nwe,HighDo01,tackles_solo,1,,,,,
player,201911170phi,nwe,HighDo01,tackles_assists,0,,,,,
player,201911170phi,nwe,HighDo01,tackles_loss,1,,,,,
player,201911170phi,nwe,HighDo01,qb_hits,3,,,,,
player,201911170phi,nwe,HighDo01,fumbles_rec,0,,,,,
player,201911170phi,nwe,HighDo01,fumbles_rec_yds,0,,,,,
player,201911170phi,nwe,HighDo01,fumbles_rec_td,0,,,,,
player,201911170phi,nwe,HighDo01,fumbles_forced,0,,,,,
player,201911170phi,nwe,RobeEl00,def_int,0,,,,,
player,201911170phi,nwe,RobeEl00,def_int_yds,0,,,,,
player,201911170phi,nwe,RobeEl00,def_int_td,0,,,,,
player,201911170phi,nwe,RobeEl00,def_int_long,0,,,,,
player,201911170phi,nwe,RobeEl00,pass_defended,0,,,,,
player,201911170phi,nwe,RobeEl00,sacks,1.0,,,,,
player,201911170phi,nwe,RobeEl00,tackles_combined,1,,,,,
player,201911170phi,nwe,RobeEl00,tackles_solo,1,,,,,
player,201911170phi,nwe,RobeEl00,tackles_assists,0,,,,,
player,201911170phi,nwe,RobeEl00,tackles_loss,1,,,,,
player,201911170phi,nwe,RobeEl00,qb_hits,1,,,,,
player,201911170phi,nwe,RobeEl00,fumbles_rec,0,,,,,
player,201911170phi,nwe,RobeEl00,fumbles_rec_yds,0,,,,,
player,201911170phi,nwe,RobeEl00,fumbles_rec_td,0,,,,,
player,201911170phi,nwe,RobeEl00,fumbles_forced,0,,,,,
player,201911170phi,nwe,BrooTe00,def_int,0,,,,,
player,201911170phi,nwe,BrooTe00,def_int_yds,0,,,,,
player,201911170phi,nwe,BrooTe00,def_int_td,0,,,,,
player,201911170phi,nwe,BrooTe00,def_int_long,0,,,,,
player,201911170phi,nwe,BrooTe00,pass_defended,2,,,,,
player,201911170phi,nwe,BrooTe00,sacks,0.0,,,,,
player,201911170phi,nwe,BrooTe00,tackles_combined,7,,,,,
player,201911170phi,nwe,BrooTe00,tackles_solo,7,,,,,
player,201911170phi,nwe,BrooTe00,tackles_assists,0,,,,,
player,201911170phi,nwe,BrooTe00,tackles_loss,0,,,,,
player,201911170phi,nwe,BrooTe00,qb_hits,2,,,,,
player,201911170phi,nwe,BrooTe00,fumbles_rec,0,,,,,
player,201911170phi,nwe,BrooTe00,fumbles_rec_yds,0,,,,,
player,201911170phi,nwe,BrooTe00,fumbles_rec_td,0,,,,,
player,201911170phi,nwe,BrooTe00,fumbles_forced,0,,,,,
player,201911170phi,nwe,McCoDe99,def_int,0,,,,,
player,201911170phi,nwe,McCoDe99,def_int_yds,0,,,,,
player,201911170phi,nwe,McCoDe99,def_int_td,0,,,,,
player,201911170phi,nwe,McCoDe99,def_int_long,0,,,,,
player,201911170phi,nwe,McCoDe99,pass_defended,1,,,,,
player,201911170phi,nwe,McCoDe99,sacks,0.0,,,,,
player,201911170phi,nwe,McCoDe99,tackles_combined,4,,,,,
player,201911170phi,nwe,McCoDe99,tackles_solo,4,,,,,
player,201911170phi,nwe,McCoDe99,tackles_assists,0,,,,,
player,201911170phi,nwe,McCoDe99,tackles_loss,0,,,,,
player,201911170phi,nwe,McCoDe99,qb_hits,0,,,,,
player,201911170phi,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201911170phi,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201911170phi,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201911170phi,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201911170phi,nwe,SimoJo01,def_int,0,,,,,
player,201911170phi,nwe,SimoJo01,def_int_yds,0,,,,,
player,201911170phi,nwe,SimoJo01,def_int_td,0,,,,,
player,201911170phi,nwe,SimoJo01,def_int_long,0,,,,,
player,201911170phi,nwe,SimoJo01,pass_defended,0,,,,,
player,201911170phi,nwe,SimoJo01,sacks,0.0,,,,,
player,201911170phi,nwe,SimoJo01,tackles_combined,4,,,,,
player,201911170phi,nwe,SimoJo01,tackles_solo,4,,,,,
player,201911170phi,nwe,SimoJo01,tackles_assists,0,,,,,
player,201911170phi,nwe,SimoJo01,tackles_loss,0,,,,,
player,201911170phi,nwe,SimoJo01,qb_hits,0,,,,,
player,201911170phi,nwe,SimoJo01,fumbles_rec,0,,,,,
player,201911170phi,nwe,SimoJo01,fumbles_rec_yds,0,,,,,
player,201911170phi,nwe,SimoJo01,fumbles_rec_td,0,,,,,
player,201911170phi,nwe,SimoJo01,fumbles_forced,0,,,,,
player,201911170phi,nwe,GuyxLa00,def_int,0,,,,,
player,201911170phi,nwe,GuyxLa00,def_int_yds,0,,,,,
player,201911170phi,nwe,GuyxLa00,def_int_td,0,,,,,
player,201911170phi,nwe,GuyxLa00,def_int_long,0,,,,,
player,201911170phi,nwe,GuyxLa00,pass_defended,0,,,,,
player,201911170phi,nwe,GuyxLa00,sacks,0.0,,,,,
player,201911170phi,nwe,GuyxLa00,tackles_combined,3,,,,,
player,201911170phi,nwe,GuyxLa00,tackles_solo,2,,,,,
player,201911170phi,nwe,GuyxLa00,tackles_assists,1,,,,,
player,201911170phi,nwe,GuyxLa00,tackles_loss,1,,,,,
player,201911170phi,nwe,GuyxLa00,qb_hits,0,,,,,
player,201911170phi,nwe,GuyxLa00,fumbles_rec,1,,,,,
player,201911170phi,nwe,GuyxLa00,fumbles_rec_yds,0,,,,,
player,201911170phi,nwe,GuyxLa00,fumbles_rec_td,0,,,,,
player,201911170phi,nwe,GuyxLa00,fumbles_forced,0,,,,,
player,201911170phi,nwe,JackJ.00,def_int,0,,,,,
player,201911170phi,nwe,JackJ.00,def_int_yds,0,,,,,
player,201911170phi,nwe,JackJ.00,def_int_td,0,,,,,
player,201911170phi,nwe,JackJ.00,def_int_long,0,,,,,
player,201911170phi,nwe,JackJ.00,pass_defended,1,,,,,
player,201911170phi,nwe,JackJ.00,sacks,0.0,,,,,
player,201911170phi,nwe,JackJ.00,tackles_combined,3,,,,,
player,201911170phi,nwe,JackJ.00,tackles_solo,3,,,,,
player,201911170phi,nwe,JackJ.00,tackles_assists,0,,,,,
player,201911170phi,nwe,JackJ.00,tackles_loss,0,,,,,
player,201911170phi,nwe,JackJ.00,qb_hits,0,,,,,
player,201911170phi,nwe,JackJ.00,fumbles_rec,0,,,,,
player,201911170phi,nwe,JackJ.00,fumbles_rec_yds,0,,,,,
player,201911170phi,nwe,JackJ.00,fumbles_rec_td,0,,,,,
player,201911170phi,nwe,JackJ.00,fumbles_forced,0,,,,,
player,201911170phi,nwe,GilmSt00,def_int,0,,,,,
player,201911170phi,nwe,GilmSt00,def_int_yds,0,,,,,
player,201911170phi,nwe,GilmSt00,def_int_td,0,,,,,
player,201911170phi,nwe,GilmSt00,def_int_long,0,,,,,
player,201911170phi,nwe,GilmSt00,pass_defended,1,,,,,
player,201911170phi,nwe,GilmSt00,sacks,0.0,,,,,
player,201911170phi,nwe,GilmSt00,tackles_combined,2,,,,,
player,201911170phi,nwe,GilmSt00,tackles_solo,2,,,,,
player,201911170phi,nwe,GilmSt00,tackles_assists,0,,,,,
player,201911170phi,nwe,GilmSt00,tackles_loss,0,,,,,
player,201911170phi,nwe,GilmSt00,qb_hits,0,,,,,
player,201911170phi,nwe,GilmSt00,fumbles_rec,0,,,,,
player,201911170phi,nwe,GilmSt00,fumbles_rec_yds,0,,,,,
player,201911170phi,nwe,GilmSt00,fumbles_rec_td,0,,,,,
player,201911170phi,nwe,GilmSt00,fumbles_forced,0,,,,,
player,201911170phi,nwe,JoneJo03,def_int,0,,,,,
player,201911170phi,nwe,JoneJo03,def_int_yds,0,,,,,
player,201911170phi,nwe,JoneJo03,def_int_td,0,,,,,
player,201911170phi,nwe,JoneJo03,def_int_long,0,,,,,
player,201911170phi,nwe,JoneJo03,pass_defended,0,,,,,
player,201911170phi,nwe,JoneJo03,sacks,0.0,,,,,
player,201911170phi,nwe,JoneJo03,tackles_combined,2,,,,,
player,201911170phi,nwe,JoneJo03,tackles_solo,2,,,,,
player,201911170phi,nwe,JoneJo03,tackles_assists,0,,,,,
player,201911170phi,nwe,JoneJo03,tackles_loss,0,,,,,
player,201911170phi,nwe,JoneJo03,qb_hits,0,,,,,
player,201911170phi,nwe,JoneJo03,fumbles_rec,0,,,,,
player,201911170phi,nwe,JoneJo03,fumbles_rec_yds,0,,,,,
player,201911170phi,nwe,JoneJo03,fumbles_rec_td,0,,,,,
player,201911170phi,nwe,JoneJo03,fumbles_forced,0,,,,,
player,201911170phi,nwe,McCoJa99,def_int,0,,,,,
player,201911170phi,nwe,McCoJa99,def_int_yds,0,,,,,
player,201911170phi,nwe,McCoJa99,def_int_td,0,,,,,
player,201911170phi,nwe,McCoJa99,def_int_long,0,,,,,
player,201911170phi,nwe,McCoJa99,pass_defended,1,,,,,
player,201911170phi,nwe,McCoJa99,sacks,0.0,,,,,
player,201911170phi,nwe,McCoJa99,tackles_combined,2,,,,,
player,201911170phi,nwe,McCoJa99,tackles_solo,2,,,,,
player,201911170phi,nwe,McCoJa99,tackles_assists,0,,,,,
player,201911170phi,nwe,McCoJa99,tackles_loss,0,,,,,
player,201911170phi,nwe,McCoJa99,qb_hits,0,,,,,
player,201911170phi,nwe,McCoJa99,fumbles_rec,0,,,,,
player,201911170phi,nwe,McCoJa99,fumbles_rec_yds,0,,,,,
player,201911170phi,nwe,McCoJa99,fumbles_rec_td,0,,,,,
player,201911170phi,nwe,McCoJa99,fumbles_forced,0,,,,,
player,201911170phi,nwe,WinoCh00,def_int,0,,,,,
player,201911170phi,nwe,WinoCh00,def_int_yds,0,,,,,
player,201911170phi,nwe,WinoCh00,def_int_td,0,,,,,
player,201911170phi,nwe,WinoCh00,def_int_long,0,,,,,
player,201911170phi,nwe,WinoCh00,pass_defended,0,,,,,
player,201911170phi,nwe,WinoCh00,sacks,0.0,,,,,
player,201911170phi,nwe,WinoCh00,tackles_combined,2,,,,,
player,201911170phi,nwe,WinoCh00,tackles_solo,2,,,,,
player,201911170phi,nwe,WinoCh00,tackles_assists,0,,,,,
player,201911170phi,nwe,WinoCh00,tackles_loss,0,,,,,
player,201911170phi,nwe,WinoCh00,qb_hits,2,,,,,
player,201911170phi,nwe,WinoCh00,fumbles_rec,0,,,,,
player,201911170phi,nwe,WinoCh00,fumbles_rec_yds,0,,,,,
player,201911170phi,nwe,WinoCh00,fumbles_rec_td,0,,,,,
player,201911170phi,nwe,WinoCh00,fumbles_forced,0,,,,,
player,201911170phi,nwe,HarmDu00,def_int,0,,,,,
player,201911170phi,nwe,HarmDu00,def_int_yds,0,,,,,
player,201911170phi,nwe,HarmDu00,def_int_td,0,,,,,
player,201911170phi,nwe,HarmDu00,def_int_long,0,,,,,
player,201911170phi,nwe,HarmDu00,pass_defended,0,,,,,
player,201911170phi,nwe,HarmDu00,sacks,0.0,,,,,
player,201911170phi,nwe,HarmDu00,tackles_combined,1,,,,,
player,201911170phi,nwe,HarmDu00,tackles_solo,1,,,,,
player,201911170phi,nwe,HarmDu00,tackles_assists,0,,,,,
player,201911170phi,nwe,HarmDu00,tackles_loss,0,,,,,
player,201911170phi,nwe,HarmDu00,qb_hits,0,,,,,
player,201911170phi,nwe,HarmDu00,fumbles_rec,0,,,,,
player,201911170phi,nwe,HarmDu00,fumbles_rec_yds,0,,,,,
player,201911170phi,nwe,HarmDu00,fumbles_rec_td,0,,,,,
player,201911170phi,nwe,HarmDu00,fumbles_forced,0,,,,,
player,201911170phi,nwe,WiseDe00,def_int,0,,,,,
player,201911170phi,nwe,WiseDe00,def_int_yds,0,,,,,
player,201911170phi,nwe,WiseDe00,def_int_td,0,,,,,
player,201911170phi,nwe,WiseDe00,def_int_long,0,,,,,
player,201911170phi,nwe,WiseDe00,pass_defended,0,,,,,
player,201911170phi,nwe,WiseDe00,sacks,0.0,,,,,
player,201911170phi,nwe,WiseDe00,tackles_combined,1,,,,,
player,201911170phi,nwe,WiseDe00,tackles_solo,1,,,,,
player,201911170phi,nwe,WiseDe00,tackles_assists,0,,,,,
player,201911170phi,nwe,WiseDe00,tackles_loss,0,,,,,
player,201911170phi,nwe,WiseDe00,qb_hits,0,,,,,
player,201911170phi,nwe,WiseDe00,fumbles_rec,0,,,,,
player,201911170phi,nwe,WiseDe00,fumbles_rec_yds,0,,,,,
player,201911170phi,nwe,WiseDe00,fumbles_rec_td,0,,,,,
player,201911170phi,nwe,WiseDe00,fumbles_forced,0,,,,,
player,201911170phi,nwe,BoldBr00,def_int,0,,,,,
player,201911170phi,nwe,BoldBr00,def_int_yds,0,,,,,
player,201911170phi,nwe,BoldBr00,def_int_td,0,,,,,
player,201911170phi,nwe,BoldBr00,def_int_long,0,,,,,
player,201911170phi,nwe,BoldBr00,pass_defended,0,,,,,
player,201911170phi,nwe,BoldBr00,sacks,0.0,,,,,
player,201911170phi,nwe,BoldBr00,tackles_combined,0,,,,,
player,201911170phi,nwe,BoldBr00,tackles_solo,0,,,,,
player,201911170phi,nwe,BoldBr00,tackles_assists,0,,,,,
player,201911170phi,nwe,BoldBr00,tackles_loss,0,,,,,
player,201911170phi,nwe,BoldBr00,qb_hits,0,,,,,
player,201911170phi,nwe,BoldBr00,fumbles_rec,0,,,,,
player,201911170phi,nwe,BoldBr00,fumbles_rec_yds,0,,,,,
player,201911170phi,nwe,BoldBr00,fumbles_rec_td,0,,,,,
player,201911170phi,nwe,BoldBr00,fumbles_forced,1,,,,,
player,201911170phi,nwe,CollJa00,def_int,0,,,,,
player,201911170phi,nwe,CollJa00,def_int_yds,0,,,,,
player,201911170phi,nwe,CollJa00,def_int_td,0,,,,,
player,201911170phi,nwe,CollJa00,def_int_long,0,,,,,
player,201911170phi,nwe,CollJa00,pass_defended,1,,,,,
player,201911170phi,nwe,CollJa00,sacks,0.0,,,,,
player,201911170phi,nwe,CollJa00,tackles_combined,0,,,,,
player,201911170phi,nwe,CollJa00,tackles_solo,0,,,,,
player,201911170phi,nwe,CollJa00,tackles_assists,0,,,,,
player,201911170phi,nwe,CollJa00,tackles_loss,0,,,,,
player,201911170phi,nwe,CollJa00,qb_hits,0,,,,,
player,201911170phi,nwe,CollJa00,fumbles_rec,0,,,,,
player,201911170phi,nwe,CollJa00,fumbles_rec_yds,0,,,,,
player,201911170phi,nwe,CollJa00,fumbles_rec_td,0,,,,,
player,201911170phi,nwe,CollJa00,fumbles_forced,0,,,,,
player,201911170phi,phi,GerrNa00,def_int,0,,,,,
player,201911170phi,phi,GerrNa00,def_int_yds,0,,,,,
player,201911170phi,phi,GerrNa00,def_int_td,0,,,,,
player,201911170phi,phi,GerrNa00,def_int_long,0,,,,,
player,201911170phi,phi,GerrNa00,pass_defended,0,,,,,
player,201911170phi,phi,GerrNa00,sacks,1.0,,,,,
player,201911170phi,phi,GerrNa00,tackles_combined,10,,,,,
player,201911170phi,phi,GerrNa00,tackles_solo,7,,,,,
player,201911170phi,phi,GerrNa00,tackles_assists,3,,,,,
player,201911170phi,phi,GerrNa00,tackles_loss,1,,,,,
player,201911170phi,phi,GerrNa00,qb_hits,1,,,,,
player,201911170phi,phi,GerrNa00,fumbles_rec,0,,,,,
player,201911170phi,phi,GerrNa00,fumbles_rec_yds,0,,,,,
player,201911170phi,phi,GerrNa00,fumbles_rec_td,0,,,,,
player,201911170phi,phi,GerrNa00,fumbles_forced,0,,,,,
player,201911170phi,phi,JenkMa99,def_int,0,,,,,
player,201911170phi,phi,JenkMa99,def_int_yds,0,,,,,
player,201911170phi,phi,JenkMa99,def_int_td,0,,,,,
player,201911170phi,phi,JenkMa99,def_int_long,0,,,,,
player,201911170phi,phi,JenkMa99,pass_defended,0,,,,,
player,201911170phi,phi,JenkMa99,sacks,0.0,,,,,
player,201911170phi,phi,JenkMa99,tackles_combined,7,,,,,
player,201911170phi,phi,JenkMa99,tackles_solo,6,,,,,
player,201911170phi,phi,JenkMa99,tackles_assists,1,,,,,
player,201911170phi,phi,JenkMa99,tackles_loss,1,,,,,
player,201911170phi,phi,JenkMa99,qb_hits,1,,,,,
player,201911170phi,phi,JenkMa99,fumbles_rec,0,,,,,
player,201911170phi,phi,JenkMa99,fumbles_rec_yds,0,,,,,
player,201911170phi,phi,JenkMa99,fumbles_rec_td,0,,,,,
player,201911170phi,phi,JenkMa99,fumbles_forced,0,,,,,
player,201911170phi,phi,MaddAv00,def_int,0,,,,,
player,201911170phi,phi,MaddAv00,def_int_yds,0,,,,,
player,201911170phi,phi,MaddAv00,def_int_td,0,,,,,
player,201911170phi,phi,MaddAv00,def_int_long,0,,,,,
player,201911170phi,phi,MaddAv00,pass_defended,1,,,,,
player,201911170phi,phi,MaddAv00,sacks,0.0,,,,,
player,201911170phi,phi,MaddAv00,tackles_combined,7,,,,,
player,201911170phi,phi,MaddAv00,tackles_solo,5,,,,,
player,201911170phi,phi,MaddAv00,tackles_assists,2,,,,,
player,201911170phi,phi,MaddAv00,tackles_loss,0,,,,,
player,201911170phi,phi,MaddAv00,qb_hits,0,,,,,
player,201911170phi,phi,MaddAv00,fumbles_rec,0,,,,,
player,201911170phi,phi,MaddAv00,fumbles_rec_yds,0,,,,,
player,201911170phi,phi,MaddAv00,fumbles_rec_td,0,,,,,
player,201911170phi,phi,MaddAv00,fumbles_forced,0,,,,,
player,201911170phi,phi,DarbRo00,def_int,0,,,,,
player,201911170phi,phi,DarbRo00,def_int_yds,0,,,,,
player,201911170phi,phi,DarbRo00,def_int_td,0,,,,,
player,201911170phi,phi,DarbRo00,def_int_long,0,,,,,
player,201911170phi,phi,DarbRo00,pass_defended,2,,,,,
player,201911170phi,phi,DarbRo00,sacks,0.0,,,,,
player,201911170phi,phi,DarbRo00,tackles_combined,5,,,,,
player,201911170phi,phi,DarbRo00,tackles_solo,5,,,,,
player,201911170phi,phi,DarbRo00,tackles_assists,0,,,,,
player,201911170phi,phi,DarbRo00,tackles_loss,0,,,,,
player,201911170phi,phi,DarbRo00,qb_hits,0,,,,,
player,201911170phi,phi,DarbRo00,fumbles_rec,0,,,,,
player,201911170phi,phi,DarbRo00,fumbles_rec_yds,0,,,,,
player,201911170phi,phi,DarbRo00,fumbles_rec_td,0,,,,,
player,201911170phi,phi,DarbRo00,fumbles_forced,0,,,,,
player,201911170phi,phi,GrugKa00,def_int,0,,,,,
player,201911170phi,phi,GrugKa00,def_int_yds,0,,,,,
player,201911170phi,phi,GrugKa00,def_int_td,0,,,,,
player,201911170phi,phi,GrugKa00,def_int_long,0,,,,,
player,201911170phi,phi,GrugKa00,pass_defended,0,,,,,
player,201911170phi,phi,GrugKa00,sacks,0.0,,,,,
player,201911170phi,phi,GrugKa00,tackles_combined,5,,,,,
player,201911170phi,phi,GrugKa00,tackles_solo,5,,,,,
player,201911170phi,phi,GrugKa00,tackles_assists,0,,,,,
player,201911170phi,phi,GrugKa00,tackles_loss,3,,,,,
player,201911170phi,phi,GrugKa00,qb_hits,0,,,,,
player,201911170phi,phi,GrugKa00,fumbles_rec,0,,,,,
player,201911170phi,phi,GrugKa00,fumbles_rec_yds,0,,,,,
player,201911170phi,phi,GrugKa00,fumbles_rec_td,0,,,,,
player,201911170phi,phi,GrugKa00,fumbles_forced,0,,,,,
player,201911170phi,phi,MillJa02,def_int,0,,,,,
player,201911170phi,phi,MillJa02,def_int_yds,0,,,,,
player,201911170phi,phi,MillJa02,def_int_td,0,,,,,
player,201911170phi,phi,MillJa02,def_int_long,0,,,,,
player,201911170phi,phi,MillJa02,pass_defended,1,,,,,
player,201911170phi,phi,MillJa02,sacks,0.0,,,,,
player,201911170phi,phi,MillJa02,tackles_combined,4,,,,,
player,201911170phi,phi,MillJa02,tackles_solo,2,,,,,
player,201911170phi,phi,MillJa02,tackles_assists,2,,,,,
player,201911170phi,phi,MillJa02,tackles_loss,0,,,,,
player,201911170phi,phi,MillJa02,qb_hits,0,,,,,
player,201911170phi,phi,MillJa02,fumbles_rec,0,,,,,
player,201911170phi,phi,MillJa02,fumbles_rec_yds,0,,,,,
player,201911170phi,phi,MillJa02,fumbles_rec_td,0,,,,,
player,201911170phi,phi,MillJa02,fumbles_forced,0,,,,,
player,201911170phi,phi,McLeRo00,def_int,0,,,,,
player,201911170phi,phi,McLeRo00,def_int_yds,0,,,,,
player,201911170phi,phi,McLeRo00,def_int_td,0,,,,,
player,201911170phi,phi,McLeRo00,def_int_long,0,,,,,
player,201911170phi,phi,McLeRo00,pass_defended,1,,,,,
player,201911170phi,phi,McLeRo00,sacks,0.0,,,,,
player,201911170phi,phi,McLeRo00,tackles_combined,3,,,,,
player,201911170phi,phi,McLeRo00,tackles_solo,3,,,,,
player,201911170phi,phi,McLeRo00,tackles_assists,0,,,,,
player,201911170phi,phi,McLeRo00,tackles_loss,0,,,,,
player,201911170phi,phi,McLeRo00,qb_hits,0,,,,,
player,201911170phi,phi,McLeRo00,fumbles_rec,0,,,,,
player,201911170phi,phi,McLeRo00,fumbles_rec_yds,0,,,,,
player,201911170phi,phi,McLeRo00,fumbles_rec_td,0,,,,,
player,201911170phi,phi,McLeRo00,fumbles_forced,0,,,,,
player,201911170phi,phi,BarnDe01,def_int,0,,,,,
player,201911170phi,phi,BarnDe01,def_int_yds,0,,,,,
player,201911170phi,phi,BarnDe01,def_int_td,0,,,,,
player,201911170phi,phi,BarnDe01,def_int_long,0,,,,,
player,201911170phi,phi,BarnDe01,pass_defended,0,,,,,
player,201911170phi,phi,BarnDe01,sacks,0.0,,,,,
player,201911170phi,phi,BarnDe01,tackles_combined,2,,,,,
player,201911170phi,phi,BarnDe01,tackles_solo,2,,,,,
player,201911170phi,phi,BarnDe01,tackles_assists,0,,,,,
player,201911170phi,phi,BarnDe01,tackles_loss,1,,,,,
player,201911170phi,phi,BarnDe01,qb_hits,1,,,,,
player,201911170phi,phi,BarnDe01,fumbles_rec,0,,,,,
player,201911170phi,phi,BarnDe01,fumbles_rec_yds,0,,,,,
player,201911170phi,phi,BarnDe01,fumbles_rec_td,0,,,,,
player,201911170phi,phi,BarnDe01,fumbles_forced,0,,,,,
player,201911170phi,phi,FordRu00,def_int,0,,,,,
player,201911170phi,phi,FordRu00,def_int_yds,0,,,,,
player,201911170phi,phi,FordRu00,def_int_td,0,,,,,
player,201911170phi,phi,FordRu00,def_int_long,0,,,,,
player,201911170phi,phi,FordRu00,pass_defended,0,,,,,
player,201911170phi,phi,FordRu00,sacks,0.0,,,,,
player,201911170phi,phi,FordRu00,tackles_combined,2,,,,,
player,201911170phi,phi,FordRu00,tackles_solo,1,,,,,
player,201911170phi,phi,FordRu00,tackles_assists,1,,,,,
player,201911170phi,phi,FordRu00,tackles_loss,0,,,,,
player,201911170phi,phi,FordRu00,qb_hits,0,,,,,
player,201911170phi,phi,FordRu00,fumbles_rec,0,,,,,
player,201911170phi,phi,FordRu00,fumbles_rec_yds,0,,,,,
player,201911170phi,phi,FordRu00,fumbles_rec_td,0,,,,,
player,201911170phi,phi,FordRu00,fumbles_forced,0,,,,,
player,201911170phi,phi,GrahBr99,def_int,0,,,,,
player,201911170phi,phi,GrahBr99,def_int_yds,0,,,,,
player,201911170phi,phi,GrahBr99,def_int_td,0,,,,,
player,201911170phi,phi,GrahBr99,def_int_long,0,,,,,
player,201911170phi,phi,GrahBr99,pass_defended,0,,,,,
player,201911170phi,phi,GrahBr99,sacks,0.0,,,,,
player,201911170phi,phi,GrahBr99,tackles_combined,2,,,,,
player,201911170phi,phi,GrahBr99,tackles_solo,2,,,,,
player,201911170phi,phi,GrahBr99,tackles_assists,0,,,,,
player,201911170phi,phi,GrahBr99,tackles_loss,0,,,,,
player,201911170phi,phi,GrahBr99,qb_hits,1,,,,,
player,201911170phi,phi,GrahBr99,fumbles_rec,0,,,,,
player,201911170phi,phi,GrahBr99,fumbles_rec_yds,0,,,,,
player,201911170phi,phi,GrahBr99,fumbles_rec_td,0,,,,,
player,201911170phi,phi,GrahBr99,fumbles_forced,0,,,,,
player,201911170phi,phi,CoxxFl00,def_int,0,,,,,
player,201911170phi,phi,CoxxFl00,def_int_yds,0,,,,,
player,201911170phi,phi,CoxxFl00,def_int_td,0,,,,,
player,201911170phi,phi,CoxxFl00,def_int_long,0,,,,,
player,201911170phi,phi,CoxxFl00,pass_defended,0,,,,,
player,201911170phi,phi,CoxxFl00,sacks,0.0,,,,,
player,201911170phi,phi,CoxxFl00,tackles_combined,1,,,,,
player,201911170phi,phi,CoxxFl00,tackles_solo,1,,,,,
player,201911170phi,phi,CoxxFl00,tackles_assists,0,,,,,
player,201911170phi,phi,CoxxFl00,tackles_loss,0,,,,,
player,201911170phi,phi,CoxxFl00,qb_hits,1,,,,,
player,201911170phi,phi,CoxxFl00,fumbles_rec,0,,,,,
player,201911170phi,phi,CoxxFl00,fumbles_rec_yds,0,,,,,
player,201911170phi,phi,CoxxFl00,fumbles_rec_td,0,,,,,
player,201911170phi,phi,CoxxFl00,fumbles_forced,0,,,,,
player,201911170phi,phi,CurrVi00,def_int,0,,,,,
player,201911170phi,phi,CurrVi00,def_int_yds,0,,,,,
player,201911170phi,phi,CurrVi00,def_int_td,0,,,,,
player,201911170phi,phi,CurrVi00,def_int_long,0,,,,,
player,201911170phi,phi,CurrVi00,pass_defended,0,,,,,
player,201911170phi,phi,CurrVi00,sacks,0.0,,,,,
player,201911170phi,phi,CurrVi00,tackles_combined,1,,,,,
player,201911170phi,phi,CurrVi00,tackles_solo,1,,,,,
player,201911170phi,phi,CurrVi00,tackles_assists,0,,,,,
player,201911170phi,phi,CurrVi00,tackles_loss,0,,,,,
player,201911170phi,phi,CurrVi00,qb_hits,1,,,,,
player,201911170phi,phi,CurrVi00,fumbles_rec,0,,,,,
player,201911170phi,phi,CurrVi00,fumbles_rec_yds,0,,,,,
player,201911170phi,phi,CurrVi00,fumbles_rec_td,0,,,,,
player,201911170phi,phi,CurrVi00,fumbles_forced,0,,,,,
player,201911170phi,phi,EdwaTJ02,def_int,0,,,,,
