game,2019,11,20191117,201911170sfo,crd,"Arizona Cardinals",26,sfo,"San Francisco 49ers",36
player,201911170sfo,crd,HickJo00,fumbles_rec,0,,,,,
player,201911170sfo,crd,HickJo00,fumbles_rec_yds,0,,,,,
player,201911170sfo,crd,HickJo00,fumbles_rec_td,0,,,,,
player,201911170sfo,crd,HickJo00,fumbles_forced,0,,,,,
player,201911170sfo,crd,ThomJa04,def_int,1,,,,,
player,201911170sfo,crd,ThomJa04,def_int_yds,18,,,,,
player,201911170sfo,crd,ThomJa04,def_int_td,0,,,,,
player,201911170sfo,crd,ThomJa04,def_int_long,18,,,,,
player,201911170sfo,crd,ThomJa04,pass_defended,1,,,,,
player,201911170sfo,crd,ThomJa04,sacks,0.0,,,,,
player,201911170sfo,crd,ThomJa04,tackles_combined,5,,,,,
player,201911170sfo,crd,ThomJa04,tackles_solo,5,,,,,
player,201911170sfo,crd,ThomJa04,tackles_assists,0,,,,,
player,201911170sfo,crd,ThomJa04,tackles_loss,0,,,,,
player,201911170sfo,crd,ThomJa04,qb_hits,0,,,,,
player,201911170sfo,crd,ThomJa04,fumbles_rec,0,,,,,
player,201911170sfo,crd,ThomJa04,fumbles_rec_yds,0,,,,,
player,201911170sfo,crd,ThomJa04,fumbles_rec_td,0,,,,,
player,201911170sfo,crd,ThomJa04,fumbles_forced,0,,,,,
player,201911170sfo,crd,JoneCh03,def_int,0,,,,,
player,201911170sfo,crd,JoneCh03,def_int_yds,0,,,,,
player,201911170sfo,crd,JoneCh03,def_int_td,0,,,,,
player,201911170sfo,crd,JoneCh03,def_int_long,0,,,,,
player,201911170sfo,crd,JoneCh03,pass_defended,0,,,,,
player,201911170sfo,crd,JoneCh03,sacks,1.0,,,,,
player,201911170sfo,crd,JoneCh03,tackles_combined,4,,,,,
player,201911170sfo,crd,JoneCh03,tackles_solo,3,,,,,
player,201911170sfo,crd,JoneCh03,tackles_assists,1,,,,,
player,201911170sfo,crd,JoneCh03,tackles_loss,2,,,,,
player,201911170sfo,crd,JoneCh03,qb_hits,2,,,,,
player,201911170sfo,crd,JoneCh03,fumbles_rec,0,,,,,
player,201911170sfo,crd,JoneCh03,fumbles_rec_yds,0,,,,,
player,201911170sfo,crd,JoneCh03,fumbles_rec_td,0,,,,,
player,201911170sfo,crd,JoneCh03,fumbles_forced,0,,,,,
player,201911170sfo,crd,BakeBu00,def_int,0,,,,,
player,201911170sfo,crd,BakeBu00,def_int_yds,0,,,,,
player,201911170sfo,crd,BakeBu00,def_int_td,0,,,,,
player,201911170sfo,crd,BakeBu00,def_int_long,0,,,,,
player,201911170sfo,crd,BakeBu00,pass_defended,0,,,,,
player,201911170sfo,crd,BakeBu00,sacks,0.0,,,,,
player,201911170sfo,crd,BakeBu00,tackles_combined,13,,,,,
player,201911170sfo,crd,BakeBu00,tackles_solo,12,,,,,
player,201911170sfo,crd,BakeBu00,tackles_assists,1,,,,,
player,201911170sfo,crd,BakeBu00,tackles_loss,1,,,,,
player,201911170sfo,crd,BakeBu00,qb_hits,1,,,,,
player,201911170sfo,crd,BakeBu00,fumbles_rec,0,,,,,
player,201911170sfo,crd,BakeBu00,fumbles_rec_yds,0,,,,,
player,201911170sfo,crd,BakeBu00,fumbles_rec_td,0,,,,,
player,201911170sfo,crd,BakeBu00,fumbles_forced,0,,,,,
player,201911170sfo,crd,MurpBy00,def_int,0,,,,,
player,201911170sfo,crd,MurpBy00,def_int_yds,0,,,,,
player,201911170sfo,crd,MurpBy00,def_int_td,0,,,,,
player,201911170sfo,crd,MurpBy00,def_int_long,0,,,,,
player,201911170sfo,crd,MurpBy00,pass_defended,1,,,,,
player,201911170sfo,crd,MurpBy00,sacks,0.0,,,,,
player,201911170sfo,crd,MurpBy00,tackles_combined,5,,,,,
player,201911170sfo,crd,MurpBy00,tackles_solo,5,,,,,
player,201911170sfo,crd,MurpBy00,tackles_assists,0,,,,,
player,201911170sfo,crd,MurpBy00,tackles_loss,0,,,,,
player,201911170sfo,crd,MurpBy00,qb_hits,0,,,,,
player,201911170sfo,crd,MurpBy00,fumbles_rec,0,,,,,
player,201911170sfo,crd,MurpBy00,fumbles_rec_yds,0,,,,,
player,201911170sfo,crd,MurpBy00,fumbles_rec_td,0,,,,,
player,201911170sfo,crd,MurpBy00,fumbles_forced,0,,,,,
player,201911170sfo,crd,MarsCa00,def_int,0,,,,,
player,201911170sfo,crd,MarsCa00,def_int_yds,0,,,,,
player,201911170sfo,crd,MarsCa00,def_int_td,0,,,,,
player,201911170sfo,crd,MarsCa00,def_int_long,0,,,,,
player,201911170sfo,crd,MarsCa00,pass_defended,0,,,,,
player,201911170sfo,crd,MarsCa00,sacks,0.0,,,,,
player,201911170sfo,crd,MarsCa00,tackles_combined,4,,,,,
player,201911170sfo,crd,MarsCa00,tackles_solo,2,,,,,
player,201911170sfo,crd,MarsCa00,tackles_assists,2,,,,,
player,201911170sfo,crd,MarsCa00,tackles_loss,0,,,,,
player,201911170sfo,crd,MarsCa00,qb_hits,1,,,,,
player,201911170sfo,crd,MarsCa00,fumbles_rec,0,,,,,
player,201911170sfo,crd,MarsCa00,fumbles_rec_yds,0,,,,,
player,201911170sfo,crd,MarsCa00,fumbles_rec_td,0,,,,,
player,201911170sfo,crd,MarsCa00,fumbles_forced,0,,,,,
player,201911170sfo,crd,PetePa00,def_int,0,,,,,
player,201911170sfo,crd,PetePa00,def_int_yds,0,,,,,
player,201911170sfo,crd,PetePa00,def_int_td,0,,,,,
player,201911170sfo,crd,PetePa00,def_int_long,0,,,,,
player,201911170sfo,crd,PetePa00,pass_defended,1,,,,,
player,201911170sfo,crd,PetePa00,sacks,0.0,,,,,
player,201911170sfo,crd,PetePa00,tackles_combined,4,,,,,
player,201911170sfo,crd,PetePa00,tackles_solo,4,,,,,
player,201911170sfo,crd,PetePa00,tackles_assists,0,,,,,
player,201911170sfo,crd,PetePa00,tackles_loss,0,,,,,
player,201911170sfo,crd,PetePa00,qb_hits,0,,,,,
player,201911170sfo,crd,PetePa00,fumbles_rec,0,,,,,
player,201911170sfo,crd,PetePa00,fumbles_rec_yds,0,,,,,
player,201911170sfo,crd,PetePa00,fumbles_rec_td,0,,,,,
player,201911170sfo,crd,PetePa00,fumbles_forced,0,,,,,
player,201911170sfo,crd,WalkJo01,def_int,0,,,,,
player,201911170sfo,crd,WalkJo01,def_int_yds,0,,,,,
player,201911170sfo,crd,WalkJo01,def_int_td,0,,,,,
player,201911170sfo,crd,WalkJo01,def_int_long,0,,,,,
player,201911170sfo,crd,WalkJo01,pass_defended,0,,,,,
player,201911170sfo,crd,WalkJo01,sacks,0.0,,,,,
player,201911170sfo,crd,WalkJo01,tackles_combined,4,,,,,
player,201911170sfo,crd,WalkJo01,tackles_solo,3,,,,,
player,201911170sfo,crd,WalkJo01,tackles_assists,1,,,,,
player,201911170sfo,crd,WalkJo01,tackles_loss,0,,,,,
player,201911170sfo,crd,WalkJo01,qb_hits,0,,,,,
player,201911170sfo,crd,WalkJo01,fumbles_rec,0,,,,,
player,201911170sfo,crd,WalkJo01,fumbles_rec_yds,0,,,,,
player,201911170sfo,crd,WalkJo01,fumbles_rec_td,0,,,,,
player,201911170sfo,crd,WalkJo01,fumbles_forced,0,,,,,
player,201911170sfo,crd,GuntRo00,def_int,0,,,,,
player,201911170sfo,crd,GuntRo00,def_int_yds,0,,,,,
player,201911170sfo,crd,GuntRo00,def_int_td,0,,,,,
player,201911170sfo,crd,GuntRo00,def_int_long,0,,,,,
player,201911170sfo,crd,GuntRo00,pass_defended,0,,,,,
player,201911170sfo,crd,GuntRo00,sacks,0.0,,,,,
player,201911170sfo,crd,GuntRo00,tackles_combined,3,,,,,
player,201911170sfo,crd,GuntRo00,tackles_solo,2,,,,,
player,201911170sfo,crd,GuntRo00,tackles_assists,1,,,,,
player,201911170sfo,crd,GuntRo00,tackles_loss,1,,,,,
player,201911170sfo,crd,GuntRo00,qb_hits,1,,,,,
player,201911170sfo,crd,GuntRo00,fumbles_rec,0,,,,,
player,201911170sfo,crd,GuntRo00,fumbles_rec_yds,0,,,,,
player,201911170sfo,crd,GuntRo00,fumbles_rec_td,0,,,,,
player,201911170sfo,crd,GuntRo00,fumbles_forced,0,,,,,
player,201911170sfo,crd,SuggTe99,def_int,0,,,,,
player,201911170sfo,crd,SuggTe99,def_int_yds,0,,,,,
player,201911170sfo,crd,SuggTe99,def_int_td,0,,,,,
player,201911170sfo,crd,SuggTe99,def_int_long,0,,,,,
player,201911170sfo,crd,SuggTe99,pass_defended,0,,,,,
player,201911170sfo,crd,SuggTe99,sacks,0.0,,,,,
player,201911170sfo,crd,SuggTe99,tackles_combined,3,,,,,
player,201911170sfo,crd,SuggTe99,tackles_solo,3,,,,,
player,201911170sfo,crd,SuggTe99,tackles_assists,0,,,,,
player,201911170sfo,crd,SuggTe99,tackles_loss,0,,,,,
player,201911170sfo,crd,SuggTe99,qb_hits,0,,,,,
player,201911170sfo,crd,SuggTe99,fumbles_rec,0,,,,,
player,201911170sfo,crd,SuggTe99,fumbles_rec_yds,0,,,,,
player,201911170sfo,crd,SuggTe99,fumbles_rec_td,0,,,,,
player,201911170sfo,crd,SuggTe99,fumbles_forced,0,,,,,
player,201911170sfo,crd,PeteCo00,def_int,0,,,,,
player,201911170sfo,crd,PeteCo00,def_int_yds,0,,,,,
player,201911170sfo,crd,PeteCo00,def_int_td,0,,,,,
player,201911170sfo,crd,PeteCo00,def_int_long,0,,,,,
player,201911170sfo,crd,PeteCo00,pass_defended,0,,,,,
player,201911170sfo,crd,PeteCo00,sacks,0.0,,,,,
player,201911170sfo,crd,PeteCo00,tackles_combined,2,,,,,
player,201911170sfo,crd,PeteCo00,tackles_solo,1,,,,,
player,201911170sfo,crd,PeteCo00,tackles_assists,1,,,,,
player,201911170sfo,crd,PeteCo00,tackles_loss,0,,,,,
player,201911170sfo,crd,PeteCo00,qb_hits,0,,,,,
player,201911170sfo,crd,PeteCo00,fumbles_rec,0,,,,,
player,201911170sfo,crd,PeteCo00,fumbles_rec_yds,0,,,,,
player,201911170sfo,crd,PeteCo00,fumbles_rec_td,0,,,,,
player,201911170sfo,crd,PeteCo00,fumbles_forced,0,,,,,
player,201911170sfo,crd,DogbMi00,def_int,0,,,,,
player,201911170sfo,crd,DogbMi00,def_int_yds,0,,,,,
player,201911170sfo,crd,DogbMi00,def_int_td,0,,,,,
player,201911170sfo,crd,DogbMi00,def_int_long,0,,,,,
player,201911170sfo,crd,DogbMi00,pass_defended,0,,,,,
player,201911170sfo,crd,DogbMi00,sacks,0.0,,,,,
player,201911170sfo,crd,DogbMi00,tackles_combined,1,,,,,
player,201911170sfo,crd,DogbMi00,tackles_solo,1,,,,,
player,201911170sfo,crd,DogbMi00,tackles_assists,0,,,,,
player,201911170sfo,crd,DogbMi00,tackles_loss,0,,,,,
player,201911170sfo,crd,DogbMi00,qb_hits,0,,,,,
player,201911170sfo,crd,DogbMi00,fumbles_rec,0,,,,,
player,201911170sfo,crd,DogbMi00,fumbles_rec_yds,0,,,,,
player,201911170sfo,crd,DogbMi00,fumbles_rec_td,0,,,,,
player,201911170sfo,crd,DogbMi00,fumbles_forced,0,,,,,
player,201911170sfo,crd,KerrZa00,def_int,0,,,,,
player,201911170sfo,crd,KerrZa00,def_int_yds,0,,,,,
player,201911170sfo,crd,KerrZa00,def_int_td,0,,,,,
player,201911170sfo,crd,KerrZa00,def_int_long,0,,,,,
player,201911170sfo,crd,KerrZa00,pass_defended,0,,,,,
player,201911170sfo,crd,KerrZa00,sacks,0.0,,,,,
player,201911170sfo,crd,KerrZa00,tackles_combined,1,,,,,
player,201911170sfo,crd,KerrZa00,tackles_solo,0,,,,,
player,201911170sfo,crd,KerrZa00,tackles_assists,1,,,,,
player,201911170sfo,crd,KerrZa00,tackles_loss,0,,,,,
player,201911170sfo,crd,KerrZa00,qb_hits,0,,,,,
player,201911170sfo,crd,KerrZa00,fumbles_rec,0,,,,,
player,201911170sfo,crd,KerrZa00,fumbles_rec_yds,0,,,,,
player,201911170sfo,crd,KerrZa00,fumbles_rec_td,0,,,,,
player,201911170sfo,crd,KerrZa00,fumbles_forced,0,,,,,
player,201911170sfo,crd,ReddHa00,def_int,0,,,,,
player,201911170sfo,crd,ReddHa00,def_int_yds,0,,,,,
player,201911170sfo,crd,ReddHa00,def_int_td,0,,,,,
player,201911170sfo,crd,ReddHa00,def_int_long,0,,,,,
player,201911170sfo,crd,ReddHa00,pass_defended,1,,,,,
player,201911170sfo,crd,ReddHa00,sacks,0.0,,,,,
player,201911170sfo,crd,ReddHa00,tackles_combined,1,,,,,
player,201911170sfo,crd,ReddHa00,tackles_solo,0,,,,,
player,201911170sfo,crd,ReddHa00,tackles_assists,1,,,,,
player,201911170sfo,crd,ReddHa00,tackles_loss,0,,,,,
player,201911170sfo,crd,ReddHa00,qb_hits,0,,,,,
player,201911170sfo,crd,ReddHa00,fumbles_rec,0,,,,,
player,201911170sfo,crd,ReddHa00,fumbles_rec_yds,0,,,,,
player,201911170sfo,crd,ReddHa00,fumbles_rec_td,0,,,,,
player,201911170sfo,crd,ReddHa00,fumbles_forced,0,,,,,
player,201911170sfo,sfo,WardJi01,def_int,0,,,,,
player,201911170sfo,sfo,WardJi01,def_int_yds,0,,,,,
player,201911170sfo,sfo,WardJi01,def_int_td,0,,,,,
player,201911170sfo,sfo,WardJi01,def_int_long,0,,,,,
player,201911170sfo,sfo,WardJi01,pass_defended,1,,,,,
player,201911170sfo,sfo,WardJi01,sacks,1.0,,,,,
player,201911170sfo,sfo,WardJi01,tackles_combined,6,,,,,
player,201911170sfo,sfo,WardJi01,tackles_solo,5,,,,,
player,201911170sfo,sfo,WardJi01,tackles_assists,1,,,,,
player,201911170sfo,sfo,WardJi01,tackles_loss,0,,,,,
player,201911170sfo,sfo,WardJi01,qb_hits,0,,,,,
player,201911170sfo,sfo,WardJi01,fumbles_rec,0,,,,,
player,201911170sfo,sfo,WardJi01,fumbles_rec_yds,0,,,,,
player,201911170sfo,sfo,WardJi01,fumbles_rec_td,0,,,,,
player,201911170sfo,sfo,WardJi01,fumbles_forced,0,,,,,
player,201911170sfo,sfo,ArmsAr01,def_int,0,,,,,
player,201911170sfo,sfo,ArmsAr01,def_int_yds,0,,,,,
player,201911170sfo,sfo,ArmsAr01,def_int_td,0,,,,,
player,201911170sfo,sfo,ArmsAr01,def_int_long,0,,,,,
player,201911170sfo,sfo,ArmsAr01,pass_defended,0,,,,,
player,201911170sfo,sfo,ArmsAr01,sacks,1.0,,,,,
player,201911170sfo,sfo,ArmsAr01,tackles_combined,2,,,,,
player,201911170sfo,sfo,ArmsAr01,tackles_solo,1,,,,,
player,201911170sfo,sfo,ArmsAr01,tackles_assists,1,,,,,
player,201911170sfo,sfo,ArmsAr01,tackles_loss,1,,,,,
player,201911170sfo,sfo,ArmsAr01,qb_hits,1,,,,,
player,201911170sfo,sfo,ArmsAr01,fumbles_rec,0,,,,,
player,201911170sfo,sfo,ArmsAr01,fumbles_rec_yds,0,,,,,
player,201911170sfo,sfo,ArmsAr01,fumbles_rec_td,0,,,,,
player,201911170sfo,sfo,ArmsAr01,fumbles_forced,0,,,,,
player,201911170sfo,sfo,BuckDe00,def_int,0,,,,,
player,201911170sfo,sfo,BuckDe00,def_int_yds,0,,,,,
player,201911170sfo,sfo,BuckDe00,def_int_td,0,,,,,
player,201911170sfo,sfo,BuckDe00,def_int_long,0,,,,,
player,201911170sfo,sfo,BuckDe00,pass_defended,0,,,,,
player,201911170sfo,sfo,BuckDe00,sacks,1.0,,,,,
player,201911170sfo,sfo,BuckDe00,tackles_combined,2,,,,,
player,201911170sfo,sfo,BuckDe00,tackles_solo,2,,,,,
player,201911170sfo,sfo,BuckDe00,tackles_assists,0,,,,,
player,201911170sfo,sfo,BuckDe00,tackles_loss,1,,,,,
player,201911170sfo,sfo,BuckDe00,qb_hits,1,,,,,
player,201911170sfo,sfo,BuckDe00,fumbles_rec,0,,,,,
player,201911170sfo,sfo,BuckDe00,fumbles_rec_yds,0,,,,,
player,201911170sfo,sfo,BuckDe00,fumbles_rec_td,0,,,,,
player,201911170sfo,sfo,BuckDe00,fumbles_forced,0,,,,,
player,201911170sfo,sfo,FordDe00,def_int,0,,,,,
player,201911170sfo,sfo,FordDe00,def_int_yds,0,,,,,
player,201911170sfo,sfo,FordDe00,def_int_td,0,,,,,
player,201911170sfo,sfo,FordDe00,def_int_long,0,,,,,
player,201911170sfo,sfo,FordDe00,pass_defended,0,,,,,
player,201911170sfo,sfo,FordDe00,sacks,1.0,,,,,
player,201911170sfo,sfo,FordDe00,tackles_combined,2,,,,,
player,201911170sfo,sfo,FordDe00,tackles_solo,2,,,,,
player,201911170sfo,sfo,FordDe00,tackles_assists,0,,,,,
player,201911170sfo,sfo,FordDe00,tackles_loss,2,,,,,
player,201911170sfo,sfo,FordDe00,qb_hits,1,,,,,
player,201911170sfo,sfo,FordDe00,fumbles_rec,0,,,,,
player,201911170sfo,sfo,FordDe00,fumbles_rec_yds,0,,,,,
player,201911170sfo,sfo,FordDe00,fumbles_rec_td,0,,,,,
player,201911170sfo,sfo,FordDe00,fumbles_forced,0,,,,,
player,201911170sfo,sfo,WarnFr00,def_int,0,,,,,
player,201911170sfo,sfo,WarnFr00,def_int_yds,0,,,,,
player,201911170sfo,sfo,WarnFr00,def_int_td,0,,,,,
player,201911170sfo,sfo,WarnFr00,def_int_long,0,,,,,
player,201911170sfo,sfo,WarnFr00,pass_defended,0,,,,,
player,201911170sfo,sfo,WarnFr00,sacks,0.0,,,,,
player,201911170sfo,sfo,WarnFr00,tackles_combined,12,,,,,
player,201911170sfo,sfo,WarnFr00,tackles_solo,9,,,,,
player,201911170sfo,sfo,WarnFr00,tackles_assists,3,,,,,
player,201911170sfo,sfo,WarnFr00,tackles_loss,1,,,,,
player,201911170sfo,sfo,WarnFr00,qb_hits,0,,,,,
player,201911170sfo,sfo,WarnFr00,fumbles_rec,0,,,,,
player,201911170sfo,sfo,WarnFr00,fumbles_rec_yds,0,,,,,
player,201911170sfo,sfo,WarnFr00,fumbles_rec_td,0,,,,,
player,201911170sfo,sfo,WarnFr00,fumbles_forced,0,,,,,
player,201911170sfo,sfo,GreeDr00,def_int,0,,,,,
player,201911170sfo,sfo,GreeDr00,def_int_yds,0,,,,,
player,201911170sfo,sfo,GreeDr00,def_int_td,0,,,,,
player,201911170sfo,sfo,GreeDr00,def_int_long,0,,,,,
player,201911170sfo,sfo,GreeDr00,pass_defended,0,,,,,
player,201911170sfo,sfo,GreeDr00,sacks,0.0,,,,,
player,201911170sfo,sfo,GreeDr00,tackles_combined,10,,,,,
player,201911170sfo,sfo,GreeDr00,tackles_solo,8,,,,,
player,201911170sfo,sfo,GreeDr00,tackles_assists,2,,,,,
player,201911170sfo,sfo,GreeDr00,tackles_loss,1,,,,,
player,201911170sfo,sfo,GreeDr00,qb_hits,0,,,,,
player,201911170sfo,sfo,GreeDr00,fumbles_rec,0,,,,,
player,201911170sfo,sfo,GreeDr00,fumbles_rec_yds,0,,,,,
player,201911170sfo,sfo,GreeDr00,fumbles_rec_td,0,,,,,
player,201911170sfo,sfo,GreeDr00,fumbles_forced,0,,,,,
player,201911170sfo,sfo,MoseEm00,def_int,0,,,,,
player,201911170sfo,sfo,MoseEm00,def_int_yds,0,,,,,
player,201911170sfo,sfo,MoseEm00,def_int_td,0,,,,,
player,201911170sfo,sfo,MoseEm00,def_int_long,0,,,,,
player,201911170sfo,sfo,MoseEm00,pass_defended,1,,,,,
player,201911170sfo,sfo,MoseEm00,sacks,0.0,,,,,
player,201911170sfo,sfo,MoseEm00,tackles_combined,4,,,,,
player,201911170sfo,sfo,MoseEm00,tackles_solo,2,,,,,
player,201911170sfo,sfo,MoseEm00,tackles_assists,2,,,,,
player,201911170sfo,sfo,MoseEm00,tackles_loss,0,,,,,
player,201911170sfo,sfo,MoseEm00,qb_hits,0,,,,,
player,201911170sfo,sfo,MoseEm00,fumbles_rec,0,,,,,
player,201911170sfo,sfo,MoseEm00,fumbles_rec_yds,0,,,,,
player,201911170sfo,sfo,MoseEm00,fumbles_rec_td,0,,,,,
player,201911170sfo,sfo,MoseEm00,fumbles_forced,0,,,,,
player,201911170sfo,sfo,WillKW00,def_int,0,,,,,
player,201911170sfo,sfo,WillKW00,def_int_yds,0,,,,,
player,201911170sfo,sfo,WillKW00,def_int_td,0,,,,,
player,201911170sfo,sfo,WillKW00,def_int_long,0,,,,,
player,201911170sfo,sfo,WillKW00,pass_defended,0,,,,,
player,201911170sfo,sfo,WillKW00,sacks,0.0,,,,,
player,201911170sfo,sfo,WillKW00,tackles_combined,4,,,,,
player,201911170sfo,sfo,WillKW00,tackles_solo,3,,,,,
player,201911170sfo,sfo,WillKW00,tackles_assists,1,,,,,
player,201911170sfo,sfo,WillKW00,tackles_loss,0,,,,,
player,201911170sfo,sfo,WillKW00,qb_hits,0,,,,,
player,201911170sfo,sfo,WillKW00,fumbles_rec,0,,,,,
player,201911170sfo,sfo,WillKW00,fumbles_rec_yds,0,,,,,
player,201911170sfo,sfo,WillKW00,fumbles_rec_td,0,,,,,
player,201911170sfo,sfo,WillKW00,fumbles_forced,0,,,,,
player,201911170sfo,sfo,BosaNi00,def_int,0,,,,,
player,201911170sfo,sfo,BosaNi00,def_int_yds,0,,,,,
player,201911170sfo,sfo,BosaNi00,def_int_td,0,,,,,
player,201911170sfo,sfo,BosaNi00,def_int_long,0,,,,,
player,201911170sfo,sfo,BosaNi00,pass_defended,0,,,,,
player,201911170sfo,sfo,BosaNi00,sacks,0.0,,,,,
player,201911170sfo,sfo,BosaNi00,tackles_combined,3,,,,,
player,201911170sfo,sfo,BosaNi00,tackles_solo,1,,,,,
player,201911170sfo,sfo,BosaNi00,tackles_assists,2,,,,,
player,201911170sfo,sfo,BosaNi00,tackles_loss,1,,,,,
player,201911170sfo,sfo,BosaNi00,qb_hits,1,,,,,
player,201911170sfo,sfo,BosaNi00,fumbles_rec,0,,,,,
player,201911170sfo,sfo,BosaNi00,fumbles_rec_yds,0,,,,,
player,201911170sfo,sfo,BosaNi00,fumbles_rec_td,0,,,,,
player,201911170sfo,sfo,BosaNi00,fumbles_forced,0,,,,,
player,201911170sfo,sfo,SherRi00,def_int,0,,,,,
player,201911170sfo,sfo,SherRi00,def_int_yds,0,,,,,
player,201911170sfo,sfo,SherRi00,def_int_td,0,,,,,
player,201911170sfo,sfo,SherRi00,def_int_long,0,,,,,
player,201911170sfo,sfo,SherRi00,pass_defended,1,,,,,
player,201911170sfo,sfo,SherRi00,sacks,0.0,,,,,
player,201911170sfo,sfo,SherRi00,tackles_combined,3,,,,,
player,201911170sfo,sfo,SherRi00,tackles_solo,3,,,,,
player,201911170sfo,sfo,SherRi00,tackles_assists,0,,,,,
player,201911170sfo,sfo,SherRi00,tackles_loss,0,,,,,
player,201911170sfo,sfo,SherRi00,qb_hits,0,,,,,
player,201911170sfo,sfo,SherRi00,fumbles_rec,0,,,,,
player,201911170sfo,sfo,SherRi00,fumbles_rec_yds,0,,,,,
player,201911170sfo,sfo,SherRi00,fumbles_rec_td,0,,,,,
player,201911170sfo,sfo,SherRi00,fumbles_forced,0,,,,,
player,201911170sfo,sfo,TartJa00,def_int,0,,,,,
player,201911170sfo,sfo,TartJa00,def_int_yds,0,,,,,
player,201911170sfo,sfo,TartJa00,def_int_td,0,,,,,
player,201911170sfo,sfo,TartJa00,def_int_long,0,,,,,
player,201911170sfo,sfo,TartJa00,pass_defended,0,,,,,
player,201911170sfo,sfo,TartJa00,sacks,0.0,,,,,
player,201911170sfo,sfo,TartJa00,tackles_combined,3,,,,,
player,201911170sfo,sfo,TartJa00,tackles_solo,3,,,,,
player,201911170sfo,sfo,TartJa00,tackles_assists,0,,,,,
player,201911170sfo,sfo,TartJa00,tackles_loss,0,,,,,
player,201911170sfo,sfo,TartJa00,qb_hits,0,,,,,
player,201911170sfo,sfo,TartJa00,fumbles_rec,1,,,,,
player,201911170sfo,sfo,TartJa00,fumbles_rec_yds,0,,,,,
player,201911170sfo,sfo,TartJa00,fumbles_rec_td,0,,,,,
player,201911170sfo,sfo,TartJa00,fumbles_forced,0,,,,,
player,201911170sfo,sfo,LeexEl00,def_int,0,,,,,
player,201911170sfo,sfo,LeexEl00,def_int_yds,0,,,,,
player,201911170sfo,sfo,LeexEl00,def_int_td,0,,,,,
player,201911170sfo,sfo,LeexEl00,def_int_long,0,,,,,
player,201911170sfo,sfo,LeexEl00,pass_defended,0,,,,,
player,201911170sfo,sfo,LeexEl00,sacks,0.0,,,,,
player,201911170sfo,sfo,LeexEl00,tackles_combined,2,,,,,
player,201911170sfo,sfo,LeexEl00,tackles_solo,1,,,,,
player,201911170sfo,sfo,LeexEl00,tackles_assists,1,,,,,
player,201911170sfo,sfo,LeexEl00,tackles_loss,1,,,,,
player,201911170sfo,sfo,LeexEl00,qb_hits,0,,,,,
player,201911170sfo,sfo,LeexEl00,fumbles_rec,0,,,,,
player,201911170sfo,sfo,LeexEl00,fumbles_rec_yds,0,,,,,
player,201911170sfo,sfo,LeexEl00,fumbles_rec_td,0,,,,,
player,201911170sfo,sfo,LeexEl00,fumbles_forced,0,,,,,
player,201911170sfo,sfo,MoorDa01,def_int,0,,,,,
player,201911170sfo,sfo,MoorDa01,def_int_yds,0,,,,,
player,201911170sfo,sfo,MoorDa01,def_int_td,0,,,,,
player,201911170sfo,sfo,MoorDa01,def_int_long,0,,,,,
player,201911170sfo,sfo,MoorDa01,pass_defended,0,,,,,
player,201911170sfo,sfo,MoorDa01,sacks,0.0,,,,,
player,201911170sfo,sfo,MoorDa01,tackles_combined,2,,,,,
player,201911170sfo,sfo,MoorDa01,tackles_solo,1,,,,,
player,201911170sfo,sfo,MoorDa01,tackles_assists,1,,,,,
player,201911170sfo,sfo,MoorDa01,tackles_loss,0,,,,,
player,201911170sfo,sfo,MoorDa01,qb_hits,0,,,,,
player,201911170sfo,sfo,MoorDa01,fumbles_rec,0,,,,,
player,201911170sfo,sfo,MoorDa01,fumbles_rec_yds,0,,,,,
player,201911170sfo,sfo,MoorDa01,fumbles_rec_td,0,,,,,
player,201911170sfo,sfo,MoorDa01,fumbles_forced,1,,,,,
player,201911170sfo,sfo,TaylJu00,def_int,0,,,,,
player,201911170sfo,sfo,TaylJu00,def_int_yds,0,,,,,
player,201911170sfo,sfo,TaylJu00,def_int_td,0,,,,,
player,201911170sfo,sfo,TaylJu00,def_int_long,0,,,,,
player,201911170sfo,sfo,TaylJu00,pass_defended,0,,,,,
player,201911170sfo,sfo,TaylJu00,sacks,0.0,,,,,
player,201911170sfo,sfo,TaylJu00,tackles_combined,2,,,,,
player,201911170sfo,sfo,TaylJu00,tackles_solo,2,,,,,
player,201911170sfo,sfo,TaylJu00,tackles_assists,0,,,,,
player,201911170sfo,sfo,TaylJu00,tackles_loss,2,,,,,
player,201911170sfo,sfo,TaylJu00,qb_hits,0,,,,,
player,201911170sfo,sfo,TaylJu00,fumbles_rec,0,,,,,
player,201911170sfo,sfo,TaylJu00,fumbles_rec_yds,0,,,,,
player,201911170sfo,sfo,TaylJu00,fumbles_rec_td,0,,,,,
player,201911170sfo,sfo,TaylJu00,fumbles_forced,0,,,,,
player,201911170sfo,sfo,ReedD.00,def_int,0,,,,,
player,201911170sfo,sfo,ReedD.00,def_int_yds,0,,,,,
player,201911170sfo,sfo,ReedD.00,def_int_td,0,,,,,
player,201911170sfo,sfo,ReedD.00,def_int_long,0,,,,,
player,201911170sfo,sfo,ReedD.00,pass_defended,0,,,,,
player,201911170sfo,sfo,ReedD.00,sacks,0.0,,,,,
player,201911170sfo,sfo,ReedD.00,tackles_combined,1,,,,,
player,201911170sfo,sfo,ReedD.00,tackles_solo,1,,,,,
