game,2019,13,20191201,201912010rav,sfo,"San Francisco 49ers",17,rav,"Baltimore Ravens",20
player,201912010rav,rav,WardJi02,fumbles_rec_td,0,,,,,
player,201912010rav,rav,WardJi02,fumbles_forced,0,,,,,
player,201912010rav,rav,BowsTy00,def_int,0,,,,,
player,201912010rav,rav,BowsTy00,def_int_yds,0,,,,,
player,201912010rav,rav,BowsTy00,def_int_td,0,,,,,
player,201912010rav,rav,BowsTy00,def_int_long,0,,,,,
player,201912010rav,rav,BowsTy00,pass_defended,1,,,,,
player,201912010rav,rav,BowsTy00,sacks,0.0,,,,,
player,201912010rav,rav,BowsTy00,tackles_combined,0,,,,,
player,201912010rav,rav,BowsTy00,tackles_solo,0,,,,,
player,201912010rav,rav,BowsTy00,tackles_assists,0,,,,,
player,201912010rav,rav,BowsTy00,tackles_loss,0,,,,,
player,201912010rav,rav,BowsTy00,qb_hits,0,,,,,
player,201912010rav,rav,BowsTy00,fumbles_rec,0,,,,,
player,201912010rav,rav,BowsTy00,fumbles_rec_yds,0,,,,,
player,201912010rav,rav,BowsTy00,fumbles_rec_td,0,,,,,
player,201912010rav,rav,BowsTy00,fumbles_forced,0,,,,,
player,201912010rav,sfo,JameRi00,kick_ret,2,,,,,
player,201912010rav,sfo,JameRi00,kick_ret_yds,47,,,,,
player,201912010rav,sfo,JameRi00,kick_ret_yds_per_ret,23.5,,,,,
player,201912010rav,sfo,JameRi00,kick_ret_td,0,,,,,
player,201912010rav,sfo,JameRi00,kick_ret_long,26,,,,,
player,201912010rav,sfo,JameRi00,punt_ret,0,,,,,
player,201912010rav,sfo,JameRi00,punt_ret_yds,0,,,,,
player,201912010rav,sfo,JameRi00,punt_ret_yds_per_ret,,,,,,
player,201912010rav,sfo,JameRi00,punt_ret_td,0,,,,,
player,201912010rav,sfo,JameRi00,punt_ret_long,0,,,,,
player,201912010rav,rav,ThomDe05,kick_ret,2,,,,,
player,201912010rav,rav,ThomDe05,kick_ret_yds,34,,,,,
player,201912010rav,rav,ThomDe05,kick_ret_yds_per_ret,17.0,,,,,
player,201912010rav,rav,ThomDe05,kick_ret_td,0,,,,,
player,201912010rav,rav,ThomDe05,kick_ret_long,20,,,,,
player,201912010rav,rav,ThomDe05,punt_ret,1,,,,,
player,201912010rav,rav,ThomDe05,punt_ret_yds,18,,,,,
player,201912010rav,rav,ThomDe05,punt_ret_yds_per_ret,18.0,,,,,
player,201912010rav,rav,ThomDe05,punt_ret_td,0,,,,,
player,201912010rav,rav,ThomDe05,punt_ret_long,18,,,,,
player,201912010rav,sfo,gouldrob01,xpm,2,,,,,
player,201912010rav,sfo,gouldrob01,xpa,2,,,,,
player,201912010rav,sfo,gouldrob01,fgm,1,,,,,
player,201912010rav,sfo,gouldrob01,fga,2,,,,,
player,201912010rav,sfo,gouldrob01,punt,0,,,,,
player,201912010rav,sfo,gouldrob01,punt_yds,0,,,,,
player,201912010rav,sfo,gouldrob01,punt_yds_per_punt,,,,,,
player,201912010rav,sfo,gouldrob01,punt_long,0,,,,,
player,201912010rav,sfo,WishMi00,xpm,,,,,,
player,201912010rav,sfo,WishMi00,xpa,,,,,,
player,201912010rav,sfo,WishMi00,fgm,,,,,,
player,201912010rav,sfo,WishMi00,fga,,,,,,
player,201912010rav,sfo,WishMi00,punt,2,,,,,
player,201912010rav,sfo,WishMi00,punt_yds,90,,,,,
player,201912010rav,sfo,WishMi00,punt_yds_per_punt,45.0,,,,,
player,201912010rav,sfo,WishMi00,punt_long,45,,,,,
player,201912010rav,rav,TuckJu00,xpm,2,,,,,
player,201912010rav,rav,TuckJu00,xpa,2,,,,,
player,201912010rav,rav,TuckJu00,fgm,2,,,,,
player,201912010rav,rav,TuckJu00,fga,2,,,,,
player,201912010rav,rav,TuckJu00,punt,0,,,,,
player,201912010rav,rav,TuckJu00,punt_yds,0,,,,,
player,201912010rav,rav,TuckJu00,punt_yds_per_punt,,,,,,
player,201912010rav,rav,TuckJu00,punt_long,0,,,,,
player,201912010rav,rav,KochSa20,xpm,,,,,,
player,201912010rav,rav,KochSa20,xpa,,,,,,
player,201912010rav,rav,KochSa20,fgm,,,,,,
player,201912010rav,rav,KochSa20,fga,,,,,,
player,201912010rav,rav,KochSa20,punt,2,,,,,
player,201912010rav,rav,KochSa20,punt_yds,103,,,,,
player,201912010rav,rav,KochSa20,punt_yds_per_punt,51.5,,,,,
player,201912010rav,rav,KochSa20,punt_long,62,,,,,
player,201912010rav,rav,MekaPa00,pos,G,,,,,
player,201912010rav,rav,MekaPa00,offense,65,,,,,
player,201912010rav,rav,MekaPa00,off_pct,100%,,,,,
player,201912010rav,rav,MekaPa00,defense,0,,,,,
player,201912010rav,rav,MekaPa00,def_pct,0%,,,,,
player,201912010rav,rav,MekaPa00,special_teams,4,,,,,
player,201912010rav,rav,MekaPa00,st_pct,20%,,,,,
player,201912010rav,rav,StanRo00,pos,T,,,,,
player,201912010rav,rav,StanRo00,offense,65,,,,,
player,201912010rav,rav,StanRo00,off_pct,100%,,,,,
player,201912010rav,rav,StanRo00,defense,0,,,,,
player,201912010rav,rav,StanRo00,def_pct,0%,,,,,
player,201912010rav,rav,StanRo00,special_teams,4,,,,,
player,201912010rav,rav,StanRo00,st_pct,20%,,,,,
player,201912010rav,rav,BrowOr00,pos,T,,,,,
player,201912010rav,rav,BrowOr00,offense,65,,,,,
player,201912010rav,rav,BrowOr00,off_pct,100%,,,,,
player,201912010rav,rav,BrowOr00,defense,0,,,,,
player,201912010rav,rav,BrowOr00,def_pct,0%,,,,,
player,201912010rav,rav,BrowOr00,special_teams,4,,,,,
player,201912010rav,rav,BrowOr00,st_pct,20%,,,,,
player,201912010rav,rav,BozeBr00,pos,C,,,,,
player,201912010rav,rav,BozeBr00,offense,65,,,,,
player,201912010rav,rav,BozeBr00,off_pct,100%,,,,,
player,201912010rav,rav,BozeBr00,defense,0,,,,,
player,201912010rav,rav,BozeBr00,def_pct,0%,,,,,
player,201912010rav,rav,BozeBr00,special_teams,4,,,,,
player,201912010rav,rav,BozeBr00,st_pct,20%,,,,,
player,201912010rav,rav,YandMa20,pos,G,,,,,
player,201912010rav,rav,YandMa20,offense,65,,,,,
player,201912010rav,rav,YandMa20,off_pct,100%,,,,,
player,201912010rav,rav,YandMa20,defense,0,,,,,
player,201912010rav,rav,YandMa20,def_pct,0%,,,,,
player,201912010rav,rav,YandMa20,special_teams,0,,,,,
player,201912010rav,rav,YandMa20,st_pct,0%,,,,,
player,201912010rav,rav,JackLa00,pos,QB,,,,,
player,201912010rav,rav,JackLa00,offense,65,,,,,
player,201912010rav,rav,JackLa00,off_pct,100%,,,,,
player,201912010rav,rav,JackLa00,defense,0,,,,,
player,201912010rav,rav,JackLa00,def_pct,0%,,,,,
player,201912010rav,rav,JackLa00,special_teams,0,,,,,
player,201912010rav,rav,JackLa00,st_pct,0%,,,,,
player,201912010rav,rav,BoylNi00,pos,TE,,,,,
player,201912010rav,rav,BoylNi00,offense,60,,,,,
player,201912010rav,rav,BoylNi00,off_pct,92%,,,,,
player,201912010rav,rav,BoylNi00,defense,0,,,,,
player,201912010rav,rav,BoylNi00,def_pct,0%,,,,,
player,201912010rav,rav,BoylNi00,special_teams,10,,,,,
player,201912010rav,rav,BoylNi00,st_pct,50%,,,,,
player,201912010rav,rav,BrowMa04,pos,WR,,,,,
player,201912010rav,rav,BrowMa04,offense,37,,,,,
player,201912010rav,rav,BrowMa04,off_pct,57%,,,,,
player,201912010rav,rav,BrowMa04,defense,0,,,,,
player,201912010rav,rav,BrowMa04,def_pct,0%,,,,,
player,201912010rav,rav,BrowMa04,special_teams,0,,,,,
player,201912010rav,rav,BrowMa04,st_pct,0%,,,,,
player,201912010rav,rav,IngrMa01,pos,RB,,,,,
player,201912010rav,rav,IngrMa01,offense,36,,,,,
player,201912010rav,rav,IngrMa01,off_pct,55%,,,,,
player,201912010rav,rav,IngrMa01,defense,0,,,,,
player,201912010rav,rav,IngrMa01,def_pct,0%,,,,,
player,201912010rav,rav,IngrMa01,special_teams,0,,,,,
player,201912010rav,rav,IngrMa01,st_pct,0%,,,,,
player,201912010rav,rav,RobeSe00,pos,WR,,,,,
player,201912010rav,rav,RobeSe00,offense,32,,,,,
player,201912010rav,rav,RobeSe00,off_pct,49%,,,,,
player,201912010rav,rav,RobeSe00,defense,0,,,,,
player,201912010rav,rav,RobeSe00,def_pct,0%,,,,,
player,201912010rav,rav,RobeSe00,special_teams,0,,,,,
player,201912010rav,rav,RobeSe00,st_pct,0%,,,,,
player,201912010rav,rav,AndrMa00,pos,TE,,,,,
player,201912010rav,rav,AndrMa00,offense,28,,,,,
player,201912010rav,rav,AndrMa00,off_pct,43%,,,,,
player,201912010rav,rav,AndrMa00,defense,0,,,,,
player,201912010rav,rav,AndrMa00,def_pct,0%,,,,,
player,201912010rav,rav,AndrMa00,special_teams,4,,,,,
player,201912010rav,rav,AndrMa00,st_pct,20%,,,,,
player,201912010rav,rav,RicaPa00,pos,FB,,,,,
player,201912010rav,rav,RicaPa00,offense,26,,,,,
player,201912010rav,rav,RicaPa00,off_pct,40%,,,,,
player,201912010rav,rav,RicaPa00,defense,0,,,,,
player,201912010rav,rav,RicaPa00,def_pct,0%,,,,,
player,201912010rav,rav,RicaPa00,special_teams,9,,,,,
player,201912010rav,rav,RicaPa00,st_pct,45%,,,,,
player,201912010rav,rav,BoykMi00,pos,WR,,,,,
player,201912010rav,rav,BoykMi00,offense,25,,,,,
player,201912010rav,rav,BoykMi00,off_pct,38%,,,,,
player,201912010rav,rav,BoykMi00,defense,0,,,,,
player,201912010rav,rav,BoykMi00,def_pct,0%,,,,,
player,201912010rav,rav,BoykMi00,special_teams,5,,,,,
player,201912010rav,rav,BoykMi00,st_pct,25%,,,,,
player,201912010rav,rav,EdwaGu00,pos,RB,,,,,
player,201912010rav,rav,EdwaGu00,offense,25,,,,,
player,201912010rav,rav,EdwaGu00,off_pct,38%,,,,,
player,201912010rav,rav,EdwaGu00,defense,0,,,,,
player,201912010rav,rav,EdwaGu00,def_pct,0%,,,,,
player,201912010rav,rav,EdwaGu00,special_teams,2,,,,,
player,201912010rav,rav,EdwaGu00,st_pct,10%,,,,,
player,201912010rav,rav,SneaWi00,pos,WR,,,,,
player,201912010rav,rav,SneaWi00,offense,25,,,,,
player,201912010rav,rav,SneaWi00,off_pct,38%,,,,,
player,201912010rav,rav,SneaWi00,defense,0,,,,,
player,201912010rav,rav,SneaWi00,def_pct,0%,,,,,
player,201912010rav,rav,SneaWi00,special_teams,0,,,,,
player,201912010rav,rav,SneaWi00,st_pct,0%,,,,,
player,201912010rav,rav,HursHa00,pos,TE,,,,,
player,201912010rav,rav,HursHa00,offense,23,,,,,
player,201912010rav,rav,HursHa00,off_pct,35%,,,,,
player,201912010rav,rav,HursHa00,defense,0,,,,,
player,201912010rav,rav,HursHa00,def_pct,0%,,,,,
player,201912010rav,rav,HursHa00,special_teams,3,,,,,
player,201912010rav,rav,HursHa00,st_pct,15%,,,,,
player,201912010rav,rav,HillJu00,pos,RB,,,,,
player,201912010rav,rav,HillJu00,offense,4,,,,,
player,201912010rav,rav,HillJu00,off_pct,6%,,,,,
player,201912010rav,rav,HillJu00,defense,0,,,,,
player,201912010rav,rav,HillJu00,def_pct,0%,,,,,
player,201912010rav,rav,HillJu00,special_teams,6,,,,,
player,201912010rav,rav,HillJu00,st_pct,30%,,,,,
player,201912010rav,rav,HursJa00,pos,G,,,,,
player,201912010rav,rav,HursJa00,offense,4,,,,,
player,201912010rav,rav,HursJa00,off_pct,6%,,,,,
player,201912010rav,rav,HursJa00,defense,0,,,,,
player,201912010rav,rav,HursJa00,def_pct,0%,,,,,
player,201912010rav,rav,HursJa00,special_teams,4,,,,,
player,201912010rav,rav,HursJa00,st_pct,20%,,,,,
player,201912010rav,rav,ClarCh00,pos,FS,,,,,
player,201912010rav,rav,ClarCh00,offense,0,,,,,
player,201912010rav,rav,ClarCh00,off_pct,0%,,,,,
player,201912010rav,rav,ClarCh00,defense,57,,,,,
player,201912010rav,rav,ClarCh00,def_pct,100%,,,,,
player,201912010rav,rav,ClarCh00,special_teams,11,,,,,
player,201912010rav,rav,ClarCh00,st_pct,55%,,,,,
player,201912010rav,rav,ThomEa99,pos,FS,,,,,
player,201912010rav,rav,ThomEa99,offense,0,,,,,
player,201912010rav,rav,ThomEa99,off_pct,0%,,,,,
player,201912010rav,rav,ThomEa99,defense,57,,,,,
player,201912010rav,rav,ThomEa99,def_pct,100%,,,,,
player,201912010rav,rav,ThomEa99,special_teams,0,,,,,
player,201912010rav,rav,ThomEa99,st_pct,0%,,,,,
player,201912010rav,rav,HumpMa00,pos,CB,,,,,
player,201912010rav,rav,HumpMa00,offense,0,,,,,
player,201912010rav,rav,HumpMa00,off_pct,0%,,,,,
player,201912010rav,rav,HumpMa00,defense,53,,,,,
player,201912010rav,rav,HumpMa00,def_pct,93%,,,,,
player,201912010rav,rav,HumpMa00,special_teams,6,,,,,
player,201912010rav,rav,HumpMa00,st_pct,30%,,,,,
player,201912010rav,rav,JudoMa00,pos,LB,,,,,
player,201912010rav,rav,JudoMa00,offense,0,,,,,
player,201912010rav,rav,JudoMa00,off_pct,0%,,,,,
player,201912010rav,rav,JudoMa00,defense,51,,,,,
player,201912010rav,rav,JudoMa00,def_pct,89%,,,,,
player,201912010rav,rav,JudoMa00,special_teams,5,,,,,
player,201912010rav,rav,JudoMa00,st_pct,25%,,,,,
player,201912010rav,rav,PeteMa00,pos,CB,,,,,
player,201912010rav,rav,PeteMa00,offense,0,,,,,
player,201912010rav,rav,PeteMa00,off_pct,0%,,,,,
player,201912010rav,rav,PeteMa00,defense,47,,,,,
player,201912010rav,rav,PeteMa00,def_pct,82%,,,,,
player,201912010rav,rav,PeteMa00,special_teams,1,,,,,
player,201912010rav,rav,PeteMa00,st_pct,5%,,,,,
player,201912010rav,rav,WillBr02,pos,DT,,,,,
player,201912010rav,rav,WillBr02,offense,0,,,,,
player,201912010rav,rav,WillBr02,off_pct,0%,,,,,
player,201912010rav,rav,WillBr02,defense,42,,,,,
player,201912010rav,rav,WillBr02,def_pct,74%,,,,,
player,201912010rav,rav,WillBr02,special_teams,5,,,,,
player,201912010rav,rav,WillBr02,st_pct,25%,,,,,
player,201912010rav,rav,FergJa02,pos,LB,,,,,
player,201912010rav,rav,FergJa02,offense,0,,,,,
player,201912010rav,rav,FergJa02,off_pct,0%,,,,,
player,201912010rav,rav,FergJa02,defense,38,,,,,
player,201912010rav,rav,FergJa02,def_pct,67%,,,,,
player,201912010rav,rav,FergJa02,special_teams,4,,,,,
player,201912010rav,rav,FergJa02,st_pct,20%,,,,,
player,201912010rav,rav,SmitJi03,pos,CB,,,,,
player,201912010rav,rav,SmitJi03,offense,0,,,,,
player,201912010rav,rav,SmitJi03,off_pct,0%,,,,,
player,201912010rav,rav,SmitJi03,defense,38,,,,,
player,201912010rav,rav,SmitJi03,def_pct,67%,,,,,
player,201912010rav,rav,SmitJi03,special_teams,0,,,,,
player,201912010rav,rav,SmitJi03,st_pct,0%,,,,,
player,201912010rav,rav,WormCh00,pos,DE,,,,,
player,201912010rav,rav,WormCh00,offense,0,,,,,
player,201912010rav,rav,WormCh00,off_pct,0%,,,,,
player,201912010rav,rav,WormCh00,defense,36,,,,,
player,201912010rav,rav,WormCh00,def_pct,63%,,,,,
player,201912010rav,rav,WormCh00,special_teams,9,,,,,
player,201912010rav,rav,WormCh00,st_pct,45%,,,,,
player,201912010rav,rav,WardJi02,pos,DT,,,,,
player,201912010rav,rav,WardJi02,offense,0,,,,,
player,201912010rav,rav,WardJi02,off_pct,0%,,,,,
player,201912010rav,rav,WardJi02,defense,33,,,,,
player,201912010rav,rav,WardJi02,def_pct,58%,,,,,
player,201912010rav,rav,WardJi02,special_teams,1,,,,,
player,201912010rav,rav,WardJi02,st_pct,5%,,,,,
player,201912010rav,rav,CarrBr99,pos,CB,,,,,
player,201912010rav,rav,CarrBr99,offense,0,,,,,
player,201912010rav,rav,CarrBr99,off_pct,0%,,,,,
player,201912010rav,rav,CarrBr99,defense,29,,,,,
player,201912010rav,rav,CarrBr99,def_pct,51%,,,,,
player,201912010rav,rav,CarrBr99,special_teams,0,,,,,
player,201912010rav,rav,CarrBr99,st_pct,0%,,,,,
player,201912010rav,rav,ByneJo00,pos,LB,,,,,
player,201912010rav,rav,ByneJo00,offense,0,,,,,
player,201912010rav,rav,ByneJo00,off_pct,0%,,,,,
player,201912010rav,rav,ByneJo00,defense,28,,,,,
player,201912010rav,rav,ByneJo00,def_pct,49%,,,,,
player,201912010rav,rav,ByneJo00,special_teams,1,,,,,
player,201912010rav,rav,ByneJo00,st_pct,5%,,,,,
player,201912010rav,rav,PierMi00,pos,NT,,,,,
player,201912010rav,rav,PierMi00,offense,0,,,,,
player,201912010rav,rav,PierMi00,off_pct,0%,,,,,
player,201912010rav,rav,PierMi00,defense,27,,,,,
player,201912010rav,rav,PierMi00,def_pct,47%,,,,,
player,201912010rav,rav,PierMi00,special_teams,0,,,,,
player,201912010rav,rav,PierMi00,st_pct,0%,,,,,
player,201912010rav,rav,OnwuPa00,pos,LB,,,,,
player,201912010rav,rav,OnwuPa00,offense,0,,,,,
player,201912010rav,rav,OnwuPa00,off_pct,0%,,,,,
player,201912010rav,rav,OnwuPa00,defense,23,,,,,
player,201912010rav,rav,OnwuPa00,def_pct,40%,,,,,
player,201912010rav,rav,OnwuPa00,special_teams,4,,,,,
player,201912010rav,rav,OnwuPa00,st_pct,20%,,,,,
player,201912010rav,rav,FortL.00,pos,LB,,,,,
player,201912010rav,rav,FortL.00,offense,0,,,,,
player,201912010rav,rav,FortL.00,off_pct,0%,,,,,
player,201912010rav,rav,FortL.00,defense,21,,,,,
player,201912010rav,rav,FortL.00,def_pct,37%,,,,,
player,201912010rav,rav,FortL.00,special_teams,16,,,,,
player,201912010rav,rav,FortL.00,st_pct,80%,,,,,
player,201912010rav,rav,BowsTy00,pos,LB,,,,,
player,201912010rav,rav,BowsTy00,offense,0,,,,,
player,201912010rav,rav,BowsTy00,off_pct,0%,,,,,
player,201912010rav,rav,BowsTy00,defense,21,,,,,
player,201912010rav,rav,BowsTy00,def_pct,37%,,,,,
player,201912010rav,rav,BowsTy00,special_teams,11,,,,,
player,201912010rav,rav,BowsTy00,st_pct,55%,,,,,
player,201912010rav,rav,PekoDo20,pos,NT,,,,,
player,201912010rav,rav,PekoDo20,offense,0,,,,,
player,201912010rav,rav,PekoDo20,off_pct,0%,,,,,
player,201912010rav,rav,PekoDo20,defense,16,,,,,
player,201912010rav,rav,PekoDo20,def_pct,28%,,,,,
player,201912010rav,rav,PekoDo20,special_teams,0,,,,,
player,201912010rav,rav,PekoDo20,st_pct,0%,,,,,
player,201912010rav,rav,ElliJu01,pos,DT,,,,,
player,201912010rav,rav,ElliJu01,offense,0,,,,,
player,201912010rav,rav,ElliJu01,off_pct,0%,,,,,
player,201912010rav,rav,ElliJu01,defense,10,,,,,
player,201912010rav,rav,ElliJu01,def_pct,18%,,,,,
player,201912010rav,rav,ElliJu01,special_teams,0,,,,,
player,201912010rav,rav,ElliJu01,st_pct,0%,,,,,
player,201912010rav,rav,LeviAn00,pos,SS,,,,,
player,201912010rav,rav,LeviAn00,offense,0,,,,,
player,201912010rav,rav,LeviAn00,off_pct,0%,,,,,
player,201912010rav,rav,LeviAn00,defense,0,,,,,
player,201912010rav,rav,LeviAn00,def_pct,0%,,,,,
player,201912010rav,rav,LeviAn00,special_teams,16,,,,,
player,201912010rav,rav,LeviAn00,st_pct,80%,,,,,
player,201912010rav,rav,RichJo00,pos,SS,,,,,
player,201912010rav,rav,RichJo00,offense,0,,,,,
player,201912010rav,rav,RichJo00,off_pct,0%,,,,,
player,201912010rav,rav,RichJo00,defense,0,,,,,
player,201912010rav,rav,RichJo00,def_pct,0%,,,,,
player,201912010rav,rav,RichJo00,special_teams,15,,,,,
player,201912010rav,rav,RichJo00,st_pct,75%,,,,,
player,201912010rav,rav,BoarCh00,pos,LB,,,,,
player,201912010rav,rav,BoarCh00,offense,0,,,,,
player,201912010rav,rav,BoarCh00,off_pct,0%,,,,,
player,201912010rav,rav,BoarCh00,defense,0,,,,,
player,201912010rav,rav,BoarCh00,def_pct,0%,,,,,
player,201912010rav,rav,BoarCh00,special_teams,15,,,,,
player,201912010rav,rav,BoarCh00,st_pct,75%,,,,,
player,201912010rav,rav,MoorCh00,pos,WR,,,,,
player,201912010rav,rav,MoorCh00,offense,0,,,,,
player,201912010rav,rav,MoorCh00,off_pct,0%,,,,,
player,201912010rav,rav,MoorCh00,defense,0,,,,,
player,201912010rav,rav,MoorCh00,def_pct,0%,,,,,
player,201912010rav,rav,MoorCh00,special_teams,11,,,,,
player,201912010rav,rav,MoorCh00,st_pct,55%,,,,,
player,201912010rav,rav,ThomDe05,pos,WR,,,,,
player,201912010rav,rav,ThomDe05,offense,0,,,,,
player,201912010rav,rav,ThomDe05,off_pct,0%,,,,,
player,201912010rav,rav,ThomDe05,defense,0,,,,,
player,201912010rav,rav,ThomDe05,def_pct,0%,,,,,
player,201912010rav,rav,ThomDe05,special_teams,10,,,,,
player,201912010rav,rav,ThomDe05,st_pct,50%,,,,,
player,201912010rav,rav,TuckJu00,pos,K,,,,,
player,201912010rav,rav,TuckJu00,offense,0,,,,,
player,201912010rav,rav,TuckJu00,off_pct,0%,,,,,
player,201912010rav,rav,TuckJu00,defense,0,,,,,
player,201912010rav,rav,TuckJu00,def_pct,0%,,,,,
player,201912010rav,rav,TuckJu00,special_teams,8,,,,,
player,201912010rav,rav,TuckJu00,st_pct,40%,,,,,
player,201912010rav,rav,CoxxMo00,pos,LS,,,,,
player,201912010rav,rav,CoxxMo00,offense,0,,,,,
player,201912010rav,rav,CoxxMo00,off_pct,0%,,,,,
player,201912010rav,rav,CoxxMo00,defense,0,,,,,
player,201912010rav,rav,CoxxMo00,def_pct,0%,,,,,
player,201912010rav,rav,CoxxMo00,special_teams,6,,,,,
player,201912010rav,rav,CoxxMo00,st_pct,30%,,,,,
player,201912010rav,rav,KochSa20,pos,P,,,,,
player,201912010rav,rav,KochSa20,offense,0,,,,,
player,201912010rav,rav,KochSa20,off_pct,0%,,,,,
player,201912010rav,rav,KochSa20,defense,0,,,,,
player,201912010rav,rav,KochSa20,def_pct,0%,,,,,
player,201912010rav,rav,KochSa20,special_teams,6,,,,,
player,201912010rav,rav,KochSa20,st_pct,30%,,,,,
player,201912010rav,sfo,PersMi00,pos,G,,,,,
player,201912010rav,sfo,PersMi00,offense,57,,,,,
player,201912010rav,sfo,PersMi00,off_pct,100%,,,,,
player,201912010rav,sfo,PersMi00,defense,0,,,,,
player,201912010rav,sfo,PersMi00,def_pct,0%,,,,,
player,201912010rav,sfo,PersMi00,special_teams,4,,,,,
player,201912010rav,sfo,PersMi00,st_pct,20%,,,,,
player,201912010rav,sfo,McGlMi00,pos,T,,,,,
player,201912010rav,sfo,McGlMi00,offense,57,,,,,
player,201912010rav,sfo,McGlMi00,off_pct,100%,,,,,
player,201912010rav,sfo,McGlMi00,defense,0,,,,,
player,201912010rav,sfo,McGlMi00,def_pct,0%,,,,,
player,201912010rav,sfo,McGlMi00,special_teams,4,,,,,
player,201912010rav,sfo,McGlMi00,st_pct,20%,,,,,
player,201912010rav,sfo,RichWe00,pos,C,,,,,
player,201912010rav,sfo,RichWe00,offense,57,,,,,
player,201912010rav,sfo,RichWe00,off_pct,100%,,,,,
player,201912010rav,sfo,RichWe00,defense,0,,,,,
player,201912010rav,sfo,RichWe00,def_pct,0%,,,,,
player,201912010rav,sfo,RichWe00,special_teams,4,,,,,
player,201912010rav,sfo,RichWe00,st_pct,20%,,,,,
player,201912010rav,sfo,TomlLa01,pos,G,,,,,
player,201912010rav,sfo,TomlLa01,offense,57,,,,,
player,201912010rav,sfo,TomlLa01,off_pct,100%,,,,,
player,201912010rav,sfo,TomlLa01,defense,0,,,,,
player,201912010rav,sfo,TomlLa01,def_pct,0%,,,,,
player,201912010rav,sfo,TomlLa01,special_teams,4,,,,,
player,201912010rav,sfo,TomlLa01,st_pct,20%,,,,,
player,201912010rav,sfo,BrunDa00,pos,G,,,,,
player,201912010rav,sfo,BrunDa00,offense,57,,,,,
player,201912010rav,sfo,BrunDa00,off_pct,100%,,,,,
player,201912010rav,sfo,BrunDa00,defense,0,,,,,
player,201912010rav,sfo,BrunDa00,def_pct,0%,,,,,
player,201912010rav,sfo,BrunDa00,special_teams,0,,,,,
player,201912010rav,sfo,BrunDa00,st_pct,0%,,,,,
player,201912010rav,sfo,KittGe00,pos,TE,,,,,
player,201912010rav,sfo,KittGe00,offense,57,,,,,
player,201912010rav,sfo,KittGe00,off_pct,100%,,,,,
player,201912010rav,sfo,KittGe00,defense,0,,,,,
player,201912010rav,sfo,KittGe00,def_pct,0%,,,,,
player,201912010rav,sfo,KittGe00,special_teams,0,,,,,
player,201912010rav,sfo,KittGe00,st_pct,0%,,,,,
player,201912010rav,sfo,GaroJi00,pos,QB,,,,,
player,201912010rav,sfo,GaroJi00,offense,57,,,,,
player,201912010rav,sfo,GaroJi00,off_pct,100%,,,,,
player,201912010rav,sfo,GaroJi00,defense,0,,,,,
player,201912010rav,sfo,GaroJi00,def_pct,0%,,,,,
player,201912010rav,sfo,GaroJi00,special_teams,0,,,,,
player,201912010rav,sfo,GaroJi00,st_pct,0%,,,,,
player,201912010rav,sfo,SandEm00,pos,WR,,,,,
player,201912010rav,sfo,SandEm00,offense,56,,,,,
player,201912010rav,sfo,SandEm00,off_pct,98%,,,,,
player,201912010rav,sfo,SandEm00,defense,0,,,,,
player,201912010rav,sfo,SandEm00,def_pct,0%,,,,,
player,201912010rav,sfo,SandEm00,special_teams,0,,,,,
player,201912010rav,sfo,SandEm00,st_pct,0%,,,,,
player,201912010rav,sfo,SamuDe00,pos,WR,,,,,
player,201912010rav,sfo,SamuDe00,offense,55,,,,,
player,201912010rav,sfo,SamuDe00,off_pct,96%,,,,,
player,201912010rav,sfo,SamuDe00,defense,0,,,,,
player,201912010rav,sfo,SamuDe00,def_pct,0%,,,,,
player,201912010rav,sfo,SamuDe00,special_teams,0,,,,,
player,201912010rav,sfo,SamuDe00,st_pct,0%,,,,,
player,201912010rav,sfo,MostRa00,pos,RB,,,,,
player,201912010rav,sfo,MostRa00,offense,42,,,,,
player,201912010rav,sfo,MostRa00,off_pct,74%,,,,,
player,201912010rav,sfo,MostRa00,defense,0,,,,,
player,201912010rav,sfo,MostRa00,def_pct,0%,,,,,
player,201912010rav,sfo,MostRa00,special_teams,6,,,,,
player,201912010rav,sfo,MostRa00,st_pct,30%,,,,,
player,201912010rav,sfo,JuszKy00,pos,FB,,,,,
player,201912010rav,sfo,JuszKy00,offense,26,,,,,
player,201912010rav,sfo,JuszKy00,off_pct,46%,,,,,
player,201912010rav,sfo,JuszKy00,defense,0,,,,,
player,201912010rav,sfo,JuszKy00,def_pct,0%,,,,,
player,201912010rav,sfo,JuszKy00,special_teams,2,,,,,
player,201912010rav,sfo,JuszKy00,st_pct,10%,,,,,
player,201912010rav,sfo,BourKe00,pos,WR,,,,,
player,201912010rav,sfo,BourKe00,offense,25,,,,,
player,201912010rav,sfo,BourKe00,off_pct,44%,,,,,
player,201912010rav,sfo,BourKe00,defense,0,,,,,
player,201912010rav,sfo,BourKe00,def_pct,0%,,,,,
player,201912010rav,sfo,BourKe00,special_teams,7,,,,,
player,201912010rav,sfo,BourKe00,st_pct,35%,,,,,
player,201912010rav,sfo,ColeTe01,pos,RB,,,,,
player,201912010rav,sfo,ColeTe01,offense,10,,,,,
player,201912010rav,sfo,ColeTe01,off_pct,18%,,,,,
player,201912010rav,sfo,ColeTe01,defense,0,,,,,
player,201912010rav,sfo,ColeTe01,def_pct,0%,,,,,
