game,2019,14,20191208,201912080nwe,kan,"Kansas City Chiefs",23,nwe,"New England Patriots",16
player,201912080nwe,nwe,WatsBe00,rush_td,0,,,,,
player,201912080nwe,nwe,WatsBe00,rush_long,0,,,,,
player,201912080nwe,nwe,WatsBe00,targets,3,,,,,
player,201912080nwe,nwe,WatsBe00,rec,1,,,,,
player,201912080nwe,nwe,WatsBe00,rec_yds,7,,,,,
player,201912080nwe,nwe,WatsBe00,rec_td,0,,,,,
player,201912080nwe,nwe,WatsBe00,rec_long,7,,,,,
player,201912080nwe,nwe,WatsBe00,fumbles,0,,,,,
player,201912080nwe,nwe,WatsBe00,fumbles_lost,0,,,,,
player,201912080nwe,nwe,DorsPh00,pass_cmp,0,,,,,
player,201912080nwe,nwe,DorsPh00,pass_att,0,,,,,
player,201912080nwe,nwe,DorsPh00,pass_yds,0,,,,,
player,201912080nwe,nwe,DorsPh00,pass_td,0,,,,,
player,201912080nwe,nwe,DorsPh00,pass_int,0,,,,,
player,201912080nwe,nwe,DorsPh00,pass_sacked,0,,,,,
player,201912080nwe,nwe,DorsPh00,pass_sacked_yds,0,,,,,
player,201912080nwe,nwe,DorsPh00,pass_long,0,,,,,
player,201912080nwe,nwe,DorsPh00,pass_rating,,,,,,
player,201912080nwe,nwe,DorsPh00,rush_att,0,,,,,
player,201912080nwe,nwe,DorsPh00,rush_yds,0,,,,,
player,201912080nwe,nwe,DorsPh00,rush_td,0,,,,,
player,201912080nwe,nwe,DorsPh00,rush_long,0,,,,,
player,201912080nwe,nwe,DorsPh00,targets,2,,,,,
player,201912080nwe,nwe,DorsPh00,rec,0,,,,,
player,201912080nwe,nwe,DorsPh00,rec_yds,0,,,,,
player,201912080nwe,nwe,DorsPh00,rec_td,0,,,,,
player,201912080nwe,nwe,DorsPh00,rec_long,0,,,,,
player,201912080nwe,nwe,DorsPh00,fumbles,0,,,,,
player,201912080nwe,nwe,DorsPh00,fumbles_lost,0,,,,,
player,201912080nwe,kan,BreeBa00,def_int,1,,,,,
player,201912080nwe,kan,BreeBa00,def_int_yds,4,,,,,
player,201912080nwe,kan,BreeBa00,def_int_td,0,,,,,
player,201912080nwe,kan,BreeBa00,def_int_long,4,,,,,
player,201912080nwe,kan,BreeBa00,pass_defended,2,,,,,
player,201912080nwe,kan,BreeBa00,sacks,0.0,,,,,
player,201912080nwe,kan,BreeBa00,tackles_combined,3,,,,,
player,201912080nwe,kan,BreeBa00,tackles_solo,3,,,,,
player,201912080nwe,kan,BreeBa00,tackles_assists,0,,,,,
player,201912080nwe,kan,BreeBa00,tackles_loss,0,,,,,
player,201912080nwe,kan,BreeBa00,qb_hits,0,,,,,
player,201912080nwe,kan,BreeBa00,fumbles_rec,0,,,,,
player,201912080nwe,kan,BreeBa00,fumbles_rec_yds,0,,,,,
player,201912080nwe,kan,BreeBa00,fumbles_rec_td,0,,,,,
player,201912080nwe,kan,BreeBa00,fumbles_forced,0,,,,,
player,201912080nwe,kan,ClarFr01,def_int,0,,,,,
player,201912080nwe,kan,ClarFr01,def_int_yds,0,,,,,
player,201912080nwe,kan,ClarFr01,def_int_td,0,,,,,
player,201912080nwe,kan,ClarFr01,def_int_long,0,,,,,
player,201912080nwe,kan,ClarFr01,pass_defended,0,,,,,
player,201912080nwe,kan,ClarFr01,sacks,1.0,,,,,
player,201912080nwe,kan,ClarFr01,tackles_combined,4,,,,,
player,201912080nwe,kan,ClarFr01,tackles_solo,3,,,,,
player,201912080nwe,kan,ClarFr01,tackles_assists,1,,,,,
player,201912080nwe,kan,ClarFr01,tackles_loss,2,,,,,
player,201912080nwe,kan,ClarFr01,qb_hits,1,,,,,
player,201912080nwe,kan,ClarFr01,fumbles_rec,0,,,,,
player,201912080nwe,kan,ClarFr01,fumbles_rec_yds,0,,,,,
player,201912080nwe,kan,ClarFr01,fumbles_rec_td,0,,,,,
player,201912080nwe,kan,ClarFr01,fumbles_forced,0,,,,,
player,201912080nwe,kan,JoneCh09,def_int,0,,,,,
player,201912080nwe,kan,JoneCh09,def_int_yds,0,,,,,
player,201912080nwe,kan,JoneCh09,def_int_td,0,,,,,
player,201912080nwe,kan,JoneCh09,def_int_long,0,,,,,
player,201912080nwe,kan,JoneCh09,pass_defended,0,,,,,
player,201912080nwe,kan,JoneCh09,sacks,1.0,,,,,
player,201912080nwe,kan,JoneCh09,tackles_combined,3,,,,,
player,201912080nwe,kan,JoneCh09,tackles_solo,2,,,,,
player,201912080nwe,kan,JoneCh09,tackles_assists,1,,,,,
player,201912080nwe,kan,JoneCh09,tackles_loss,1,,,,,
player,201912080nwe,kan,JoneCh09,qb_hits,1,,,,,
player,201912080nwe,kan,JoneCh09,fumbles_rec,0,,,,,
player,201912080nwe,kan,JoneCh09,fumbles_rec_yds,0,,,,,
player,201912080nwe,kan,JoneCh09,fumbles_rec_td,0,,,,,
player,201912080nwe,kan,JoneCh09,fumbles_forced,0,,,,,
player,201912080nwe,kan,OkafAl00,def_int,0,,,,,
player,201912080nwe,kan,OkafAl00,def_int_yds,0,,,,,
player,201912080nwe,kan,OkafAl00,def_int_td,0,,,,,
player,201912080nwe,kan,OkafAl00,def_int_long,0,,,,,
player,201912080nwe,kan,OkafAl00,pass_defended,0,,,,,
player,201912080nwe,kan,OkafAl00,sacks,1.0,,,,,
player,201912080nwe,kan,OkafAl00,tackles_combined,2,,,,,
player,201912080nwe,kan,OkafAl00,tackles_solo,2,,,,,
player,201912080nwe,kan,OkafAl00,tackles_assists,0,,,,,
player,201912080nwe,kan,OkafAl00,tackles_loss,1,,,,,
player,201912080nwe,kan,OkafAl00,qb_hits,1,,,,,
player,201912080nwe,kan,OkafAl00,fumbles_rec,0,,,,,
player,201912080nwe,kan,OkafAl00,fumbles_rec_yds,0,,,,,
player,201912080nwe,kan,OkafAl00,fumbles_rec_td,0,,,,,
player,201912080nwe,kan,OkafAl00,fumbles_forced,0,,,,,
player,201912080nwe,kan,WilsDa02,def_int,0,,,,,
player,201912080nwe,kan,WilsDa02,def_int_yds,0,,,,,
player,201912080nwe,kan,WilsDa02,def_int_td,0,,,,,
player,201912080nwe,kan,WilsDa02,def_int_long,0,,,,,
player,201912080nwe,kan,WilsDa02,pass_defended,0,,,,,
player,201912080nwe,kan,WilsDa02,sacks,0.0,,,,,
player,201912080nwe,kan,WilsDa02,tackles_combined,8,,,,,
player,201912080nwe,kan,WilsDa02,tackles_solo,5,,,,,
player,201912080nwe,kan,WilsDa02,tackles_assists,3,,,,,
player,201912080nwe,kan,WilsDa02,tackles_loss,2,,,,,
player,201912080nwe,kan,WilsDa02,qb_hits,0,,,,,
player,201912080nwe,kan,WilsDa02,fumbles_rec,0,,,,,
player,201912080nwe,kan,WilsDa02,fumbles_rec_yds,0,,,,,
player,201912080nwe,kan,WilsDa02,fumbles_rec_td,0,,,,,
player,201912080nwe,kan,WilsDa02,fumbles_forced,0,,,,,
player,201912080nwe,kan,MathTy00,def_int,0,,,,,
player,201912080nwe,kan,MathTy00,def_int_yds,0,,,,,
player,201912080nwe,kan,MathTy00,def_int_td,0,,,,,
player,201912080nwe,kan,MathTy00,def_int_long,0,,,,,
player,201912080nwe,kan,MathTy00,pass_defended,0,,,,,
player,201912080nwe,kan,MathTy00,sacks,0.0,,,,,
player,201912080nwe,kan,MathTy00,tackles_combined,6,,,,,
player,201912080nwe,kan,MathTy00,tackles_solo,6,,,,,
player,201912080nwe,kan,MathTy00,tackles_assists,0,,,,,
player,201912080nwe,kan,MathTy00,tackles_loss,1,,,,,
player,201912080nwe,kan,MathTy00,qb_hits,0,,,,,
player,201912080nwe,kan,MathTy00,fumbles_rec,0,,,,,
player,201912080nwe,kan,MathTy00,fumbles_rec_yds,0,,,,,
player,201912080nwe,kan,MathTy00,fumbles_rec_td,0,,,,,
player,201912080nwe,kan,MathTy00,fumbles_forced,0,,,,,
player,201912080nwe,kan,ThorJu00,def_int,0,,,,,
player,201912080nwe,kan,ThorJu00,def_int_yds,0,,,,,
player,201912080nwe,kan,ThorJu00,def_int_td,0,,,,,
player,201912080nwe,kan,ThorJu00,def_int_long,0,,,,,
player,201912080nwe,kan,ThorJu00,pass_defended,0,,,,,
player,201912080nwe,kan,ThorJu00,sacks,0.0,,,,,
player,201912080nwe,kan,ThorJu00,tackles_combined,4,,,,,
player,201912080nwe,kan,ThorJu00,tackles_solo,3,,,,,
player,201912080nwe,kan,ThorJu00,tackles_assists,1,,,,,
player,201912080nwe,kan,ThorJu00,tackles_loss,0,,,,,
player,201912080nwe,kan,ThorJu00,qb_hits,0,,,,,
player,201912080nwe,kan,ThorJu00,fumbles_rec,0,,,,,
player,201912080nwe,kan,ThorJu00,fumbles_rec_yds,0,,,,,
player,201912080nwe,kan,ThorJu00,fumbles_rec_td,0,,,,,
player,201912080nwe,kan,ThorJu00,fumbles_forced,0,,,,,
player,201912080nwe,kan,HitcAn00,def_int,0,,,,,
player,201912080nwe,kan,HitcAn00,def_int_yds,0,,,,,
player,201912080nwe,kan,HitcAn00,def_int_td,0,,,,,
player,201912080nwe,kan,HitcAn00,def_int_long,0,,,,,
player,201912080nwe,kan,HitcAn00,pass_defended,0,,,,,
player,201912080nwe,kan,HitcAn00,sacks,0.0,,,,,
player,201912080nwe,kan,HitcAn00,tackles_combined,3,,,,,
player,201912080nwe,kan,HitcAn00,tackles_solo,3,,,,,
player,201912080nwe,kan,HitcAn00,tackles_assists,0,,,,,
player,201912080nwe,kan,HitcAn00,tackles_loss,0,,,,,
player,201912080nwe,kan,HitcAn00,qb_hits,0,,,,,
player,201912080nwe,kan,HitcAn00,fumbles_rec,0,,,,,
player,201912080nwe,kan,HitcAn00,fumbles_rec_yds,0,,,,,
player,201912080nwe,kan,HitcAn00,fumbles_rec_td,0,,,,,
player,201912080nwe,kan,HitcAn00,fumbles_forced,0,,,,,
player,201912080nwe,kan,PennMi00,def_int,0,,,,,
player,201912080nwe,kan,PennMi00,def_int_yds,0,,,,,
player,201912080nwe,kan,PennMi00,def_int_td,0,,,,,
player,201912080nwe,kan,PennMi00,def_int_long,0,,,,,
player,201912080nwe,kan,PennMi00,pass_defended,0,,,,,
player,201912080nwe,kan,PennMi00,sacks,0.0,,,,,
player,201912080nwe,kan,PennMi00,tackles_combined,3,,,,,
player,201912080nwe,kan,PennMi00,tackles_solo,2,,,,,
player,201912080nwe,kan,PennMi00,tackles_assists,1,,,,,
player,201912080nwe,kan,PennMi00,tackles_loss,0,,,,,
player,201912080nwe,kan,PennMi00,qb_hits,0,,,,,
player,201912080nwe,kan,PennMi00,fumbles_rec,0,,,,,
player,201912080nwe,kan,PennMi00,fumbles_rec_yds,0,,,,,
player,201912080nwe,kan,PennMi00,fumbles_rec_td,0,,,,,
player,201912080nwe,kan,PennMi00,fumbles_forced,0,,,,,
player,201912080nwe,kan,FullKe00,def_int,0,,,,,
player,201912080nwe,kan,FullKe00,def_int_yds,0,,,,,
player,201912080nwe,kan,FullKe00,def_int_td,0,,,,,
player,201912080nwe,kan,FullKe00,def_int_long,0,,,,,
player,201912080nwe,kan,FullKe00,pass_defended,0,,,,,
player,201912080nwe,kan,FullKe00,sacks,0.0,,,,,
player,201912080nwe,kan,FullKe00,tackles_combined,2,,,,,
player,201912080nwe,kan,FullKe00,tackles_solo,2,,,,,
player,201912080nwe,kan,FullKe00,tackles_assists,0,,,,,
player,201912080nwe,kan,FullKe00,tackles_loss,0,,,,,
player,201912080nwe,kan,FullKe00,qb_hits,0,,,,,
player,201912080nwe,kan,FullKe00,fumbles_rec,0,,,,,
player,201912080nwe,kan,FullKe00,fumbles_rec_yds,0,,,,,
player,201912080nwe,kan,FullKe00,fumbles_rec_td,0,,,,,
player,201912080nwe,kan,FullKe00,fumbles_forced,0,,,,,
player,201912080nwe,kan,HarrDe06,def_int,0,,,,,
player,201912080nwe,kan,HarrDe06,def_int_yds,0,,,,,
player,201912080nwe,kan,HarrDe06,def_int_td,0,,,,,
player,201912080nwe,kan,HarrDe06,def_int_long,0,,,,,
player,201912080nwe,kan,HarrDe06,pass_defended,0,,,,,
player,201912080nwe,kan,HarrDe06,sacks,0.0,,,,,
player,201912080nwe,kan,HarrDe06,tackles_combined,2,,,,,
player,201912080nwe,kan,HarrDe06,tackles_solo,2,,,,,
player,201912080nwe,kan,HarrDe06,tackles_assists,0,,,,,
player,201912080nwe,kan,HarrDe06,tackles_loss,0,,,,,
player,201912080nwe,kan,HarrDe06,qb_hits,0,,,,,
player,201912080nwe,kan,HarrDe06,fumbles_rec,0,,,,,
player,201912080nwe,kan,HarrDe06,fumbles_rec_yds,0,,,,,
player,201912080nwe,kan,HarrDe06,fumbles_rec_td,0,,,,,
player,201912080nwe,kan,HarrDe06,fumbles_forced,0,,,,,
player,201912080nwe,kan,KpasTa00,def_int,0,,,,,
player,201912080nwe,kan,KpasTa00,def_int_yds,0,,,,,
player,201912080nwe,kan,KpasTa00,def_int_td,0,,,,,
player,201912080nwe,kan,KpasTa00,def_int_long,0,,,,,
player,201912080nwe,kan,KpasTa00,pass_defended,0,,,,,
player,201912080nwe,kan,KpasTa00,sacks,0.0,,,,,
player,201912080nwe,kan,KpasTa00,tackles_combined,2,,,,,
player,201912080nwe,kan,KpasTa00,tackles_solo,1,,,,,
player,201912080nwe,kan,KpasTa00,tackles_assists,1,,,,,
player,201912080nwe,kan,KpasTa00,tackles_loss,0,,,,,
player,201912080nwe,kan,KpasTa00,qb_hits,1,,,,,
player,201912080nwe,kan,KpasTa00,fumbles_rec,0,,,,,
player,201912080nwe,kan,KpasTa00,fumbles_rec_yds,0,,,,,
player,201912080nwe,kan,KpasTa00,fumbles_rec_td,0,,,,,
player,201912080nwe,kan,KpasTa00,fumbles_forced,0,,,,,
player,201912080nwe,kan,NiemBe00,def_int,0,,,,,
player,201912080nwe,kan,NiemBe00,def_int_yds,0,,,,,
player,201912080nwe,kan,NiemBe00,def_int_td,0,,,,,
player,201912080nwe,kan,NiemBe00,def_int_long,0,,,,,
player,201912080nwe,kan,NiemBe00,pass_defended,0,,,,,
player,201912080nwe,kan,NiemBe00,sacks,0.0,,,,,
player,201912080nwe,kan,NiemBe00,tackles_combined,2,,,,,
player,201912080nwe,kan,NiemBe00,tackles_solo,1,,,,,
player,201912080nwe,kan,NiemBe00,tackles_assists,1,,,,,
player,201912080nwe,kan,NiemBe00,tackles_loss,0,,,,,
player,201912080nwe,kan,NiemBe00,qb_hits,0,,,,,
player,201912080nwe,kan,NiemBe00,fumbles_rec,0,,,,,
player,201912080nwe,kan,NiemBe00,fumbles_rec_yds,0,,,,,
player,201912080nwe,kan,NiemBe00,fumbles_rec_td,0,,,,,
player,201912080nwe,kan,NiemBe00,fumbles_forced,0,,,,,
player,201912080nwe,kan,NnadDe00,def_int,0,,,,,
player,201912080nwe,kan,NnadDe00,def_int_yds,0,,,,,
player,201912080nwe,kan,NnadDe00,def_int_td,0,,,,,
player,201912080nwe,kan,NnadDe00,def_int_long,0,,,,,
player,201912080nwe,kan,NnadDe00,pass_defended,0,,,,,
player,201912080nwe,kan,NnadDe00,sacks,0.0,,,,,
player,201912080nwe,kan,NnadDe00,tackles_combined,2,,,,,
player,201912080nwe,kan,NnadDe00,tackles_solo,1,,,,,
player,201912080nwe,kan,NnadDe00,tackles_assists,1,,,,,
player,201912080nwe,kan,NnadDe00,tackles_loss,1,,,,,
player,201912080nwe,kan,NnadDe00,qb_hits,0,,,,,
player,201912080nwe,kan,NnadDe00,fumbles_rec,0,,,,,
player,201912080nwe,kan,NnadDe00,fumbles_rec_yds,0,,,,,
player,201912080nwe,kan,NnadDe00,fumbles_rec_td,0,,,,,
player,201912080nwe,kan,NnadDe00,fumbles_forced,0,,,,,
player,201912080nwe,kan,RaglRe00,def_int,0,,,,,
player,201912080nwe,kan,RaglRe00,def_int_yds,0,,,,,
player,201912080nwe,kan,RaglRe00,def_int_td,0,,,,,
player,201912080nwe,kan,RaglRe00,def_int_long,0,,,,,
player,201912080nwe,kan,RaglRe00,pass_defended,0,,,,,
player,201912080nwe,kan,RaglRe00,sacks,0.0,,,,,
player,201912080nwe,kan,RaglRe00,tackles_combined,2,,,,,
player,201912080nwe,kan,RaglRe00,tackles_solo,2,,,,,
player,201912080nwe,kan,RaglRe00,tackles_assists,0,,,,,
player,201912080nwe,kan,RaglRe00,tackles_loss,0,,,,,
player,201912080nwe,kan,RaglRe00,qb_hits,1,,,,,
player,201912080nwe,kan,RaglRe00,fumbles_rec,0,,,,,
player,201912080nwe,kan,RaglRe00,fumbles_rec_yds,0,,,,,
player,201912080nwe,kan,RaglRe00,fumbles_rec_td,0,,,,,
player,201912080nwe,kan,RaglRe00,fumbles_forced,0,,,,,
player,201912080nwe,kan,SaunKh00,def_int,0,,,,,
player,201912080nwe,kan,SaunKh00,def_int_yds,0,,,,,
player,201912080nwe,kan,SaunKh00,def_int_td,0,,,,,
player,201912080nwe,kan,SaunKh00,def_int_long,0,,,,,
player,201912080nwe,kan,SaunKh00,pass_defended,0,,,,,
player,201912080nwe,kan,SaunKh00,sacks,0.0,,,,,
player,201912080nwe,kan,SaunKh00,tackles_combined,2,,,,,
player,201912080nwe,kan,SaunKh00,tackles_solo,2,,,,,
player,201912080nwe,kan,SaunKh00,tackles_assists,0,,,,,
player,201912080nwe,kan,SaunKh00,tackles_loss,0,,,,,
player,201912080nwe,kan,SaunKh00,qb_hits,0,,,,,
player,201912080nwe,kan,SaunKh00,fumbles_rec,0,,,,,
player,201912080nwe,kan,SaunKh00,fumbles_rec_yds,0,,,,,
player,201912080nwe,kan,SaunKh00,fumbles_rec_td,0,,,,,
player,201912080nwe,kan,SaunKh00,fumbles_forced,0,,,,,
player,201912080nwe,kan,SoreDa01,def_int,0,,,,,
player,201912080nwe,kan,SoreDa01,def_int_yds,0,,,,,
player,201912080nwe,kan,SoreDa01,def_int_td,0,,,,,
player,201912080nwe,kan,SoreDa01,def_int_long,0,,,,,
player,201912080nwe,kan,SoreDa01,pass_defended,0,,,,,
player,201912080nwe,kan,SoreDa01,sacks,0.0,,,,,
player,201912080nwe,kan,SoreDa01,tackles_combined,2,,,,,
player,201912080nwe,kan,SoreDa01,tackles_solo,1,,,,,
player,201912080nwe,kan,SoreDa01,tackles_assists,1,,,,,
player,201912080nwe,kan,SoreDa01,tackles_loss,0,,,,,
player,201912080nwe,kan,SoreDa01,qb_hits,1,,,,,
player,201912080nwe,kan,SoreDa01,fumbles_rec,0,,,,,
player,201912080nwe,kan,SoreDa01,fumbles_rec_yds,0,,,,,
player,201912080nwe,kan,SoreDa01,fumbles_rec_td,0,,,,,
player,201912080nwe,kan,SoreDa01,fumbles_forced,0,,,,,
player,201912080nwe,kan,WardCh01,def_int,0,,,,,
player,201912080nwe,kan,WardCh01,def_int_yds,0,,,,,
player,201912080nwe,kan,WardCh01,def_int_td,0,,,,,
player,201912080nwe,kan,WardCh01,def_int_long,0,,,,,
player,201912080nwe,kan,WardCh01,pass_defended,0,,,,,
player,201912080nwe,kan,WardCh01,sacks,0.0,,,,,
player,201912080nwe,kan,WardCh01,tackles_combined,1,,,,,
player,201912080nwe,kan,WardCh01,tackles_solo,1,,,,,
player,201912080nwe,kan,WardCh01,tackles_assists,0,,,,,
player,201912080nwe,kan,WardCh01,tackles_loss,0,,,,,
player,201912080nwe,kan,WardCh01,qb_hits,0,,,,,
player,201912080nwe,kan,WardCh01,fumbles_rec,0,,,,,
player,201912080nwe,kan,WardCh01,fumbles_rec_yds,0,,,,,
player,201912080nwe,kan,WardCh01,fumbles_rec_td,0,,,,,
player,201912080nwe,kan,WardCh01,fumbles_forced,0,,,,,
player,201912080nwe,kan,WareSp00,def_int,0,,,,,
player,201912080nwe,kan,WareSp00,def_int_yds,0,,,,,
player,201912080nwe,kan,WareSp00,def_int_td,0,,,,,
player,201912080nwe,kan,WareSp00,def_int_long,0,,,,,
player,201912080nwe,kan,WareSp00,pass_defended,0,,,,,
player,201912080nwe,kan,WareSp00,sacks,0.0,,,,,
player,201912080nwe,kan,WareSp00,tackles_combined,0,,,,,
player,201912080nwe,kan,WareSp00,tackles_solo,0,,,,,
player,201912080nwe,kan,WareSp00,tackles_assists,0,,,,,
player,201912080nwe,kan,WareSp00,tackles_loss,0,,,,,
player,201912080nwe,kan,WareSp00,qb_hits,0,,,,,
player,201912080nwe,kan,WareSp00,fumbles_rec,1,,,,,
player,201912080nwe,kan,WareSp00,fumbles_rec_yds,0,,,,,
player,201912080nwe,kan,WareSp00,fumbles_rec_td,0,,,,,
player,201912080nwe,kan,WareSp00,fumbles_forced,0,,,,,
player,201912080nwe,nwe,JackJ.00,def_int,1,,,,,
player,201912080nwe,nwe,JackJ.00,def_int_yds,6,,,,,
player,201912080nwe,nwe,JackJ.00,def_int_td,0,,,,,
player,201912080nwe,nwe,JackJ.00,def_int_long,6,,,,,
player,201912080nwe,nwe,JackJ.00,pass_defended,1,,,,,
player,201912080nwe,nwe,JackJ.00,sacks,0.0,,,,,
player,201912080nwe,nwe,JackJ.00,tackles_combined,2,,,,,
player,201912080nwe,nwe,JackJ.00,tackles_solo,2,,,,,
player,201912080nwe,nwe,JackJ.00,tackles_assists,0,,,,,
player,201912080nwe,nwe,JackJ.00,tackles_loss,0,,,,,
player,201912080nwe,nwe,JackJ.00,qb_hits,0,,,,,
player,201912080nwe,nwe,JackJ.00,fumbles_rec,0,,,,,
player,201912080nwe,nwe,JackJ.00,fumbles_rec_yds,0,,,,,
player,201912080nwe,nwe,JackJ.00,fumbles_rec_td,0,,,,,
player,201912080nwe,nwe,JackJ.00,fumbles_forced,0,,,,,
player,201912080nwe,nwe,WiseDe00,def_int,0,,,,,
player,201912080nwe,nwe,WiseDe00,def_int_yds,0,,,,,
player,201912080nwe,nwe,WiseDe00,def_int_td,0,,,,,
player,201912080nwe,nwe,WiseDe00,def_int_long,0,,,,,
player,201912080nwe,nwe,WiseDe00,pass_defended,0,,,,,
player,201912080nwe,nwe,WiseDe00,sacks,1.0,,,,,
player,201912080nwe,nwe,WiseDe00,tackles_combined,2,,,,,
player,201912080nwe,nwe,WiseDe00,tackles_solo,2,,,,,
player,201912080nwe,nwe,WiseDe00,tackles_assists,0,,,,,
player,201912080nwe,nwe,WiseDe00,tackles_loss,1,,,,,
player,201912080nwe,nwe,WiseDe00,qb_hits,2,,,,,
player,201912080nwe,nwe,WiseDe00,fumbles_rec,0,,,,,
player,201912080nwe,nwe,WiseDe00,fumbles_rec_yds,0,,,,,
player,201912080nwe,nwe,WiseDe00,fumbles_rec_td,0,,,,,
player,201912080nwe,nwe,WiseDe00,fumbles_forced,0,,,,,
player,201912080nwe,nwe,McCoDe99,def_int,0,,,,,
player,201912080nwe,nwe,McCoDe99,def_int_yds,0,,,,,
player,201912080nwe,nwe,McCoDe99,def_int_td,0,,,,,
player,201912080nwe,nwe,McCoDe99,def_int_long,0,,,,,
player,201912080nwe,nwe,McCoDe99,pass_defended,0,,,,,
player,201912080nwe,nwe,McCoDe99,sacks,0.0,,,,,
player,201912080nwe,nwe,McCoDe99,tackles_combined,9,,,,,
player,201912080nwe,nwe,McCoDe99,tackles_solo,7,,,,,
player,201912080nwe,nwe,McCoDe99,tackles_assists,2,,,,,
player,201912080nwe,nwe,McCoDe99,tackles_loss,0,,,,,
player,201912080nwe,nwe,McCoDe99,qb_hits,0,,,,,
player,201912080nwe,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201912080nwe,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201912080nwe,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201912080nwe,nwe,McCoDe99,fumbles_forced,1,,,,,
player,201912080nwe,nwe,CollJa00,def_int,0,,,,,
player,201912080nwe,nwe,CollJa00,def_int_yds,0,,,,,
player,201912080nwe,nwe,CollJa00,def_int_td,0,,,,,
player,201912080nwe,nwe,CollJa00,def_int_long,0,,,,,
player,201912080nwe,nwe,CollJa00,pass_defended,1,,,,,
player,201912080nwe,nwe,CollJa00,sacks,0.0,,,,,
player,201912080nwe,nwe,CollJa00,tackles_combined,7,,,,,
player,201912080nwe,nwe,CollJa00,tackles_solo,4,,,,,
player,201912080nwe,nwe,CollJa00,tackles_assists,3,,,,,
player,201912080nwe,nwe,CollJa00,tackles_loss,1,,,,,
player,201912080nwe,nwe,CollJa00,qb_hits,1,,,,,
player,201912080nwe,nwe,CollJa00,fumbles_rec,0,,,,,
player,201912080nwe,nwe,CollJa00,fumbles_rec_yds,0,,,,,
player,201912080nwe,nwe,CollJa00,fumbles_rec_td,0,,,,,
player,201912080nwe,nwe,CollJa00,fumbles_forced,0,,,,,
player,201912080nwe,nwe,ChunPa99,def_int,0,,,,,
player,201912080nwe,nwe,ChunPa99,def_int_yds,0,,,,,
player,201912080nwe,nwe,ChunPa99,def_int_td,0,,,,,
player,201912080nwe,nwe,ChunPa99,def_int_long,0,,,,,
player,201912080nwe,nwe,ChunPa99,pass_defended,0,,,,,
player,201912080nwe,nwe,ChunPa99,sacks,0.0,,,,,
player,201912080nwe,nwe,ChunPa99,tackles_combined,6,,,,,
player,201912080nwe,nwe,ChunPa99,tackles_solo,4,,,,,
player,201912080nwe,nwe,ChunPa99,tackles_assists,2,,,,,
player,201912080nwe,nwe,ChunPa99,tackles_loss,0,,,,,
player,201912080nwe,nwe,ChunPa99,qb_hits,0,,,,,
player,201912080nwe,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201912080nwe,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201912080nwe,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201912080nwe,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201912080nwe,nwe,GilmSt00,def_int,0,,,,,
player,201912080nwe,nwe,GilmSt00,def_int_yds,0,,,,,
player,201912080nwe,nwe,GilmSt00,def_int_td,0,,,,,
player,201912080nwe,nwe,GilmSt00,def_int_long,0,,,,,
player,201912080nwe,nwe,GilmSt00,pass_defended,1,,,,,
player,201912080nwe,nwe,GilmSt00,sacks,0.0,,,,,
player,201912080nwe,nwe,GilmSt00,tackles_combined,5,,,,,
player,201912080nwe,nwe,GilmSt00,tackles_solo,4,,,,,
player,201912080nwe,nwe,GilmSt00,tackles_assists,1,,,,,
player,201912080nwe,nwe,GilmSt00,tackles_loss,0,,,,,
player,201912080nwe,nwe,GilmSt00,qb_hits,0,,,,,
player,201912080nwe,nwe,GilmSt00,fumbles_rec,1,,,,,
player,201912080nwe,nwe,GilmSt00,fumbles_rec_yds,0,,,,,
player,201912080nwe,nwe,GilmSt00,fumbles_rec_td,0,,,,,
player,201912080nwe,nwe,GilmSt00,fumbles_forced,0,,,,,
player,201912080nwe,nwe,HighDo01,def_int,0,,,,,
player,201912080nwe,nwe,HighDo01,def_int_yds,0,,,,,
player,201912080nwe,nwe,HighDo01,def_int_td,0,,,,,
player,201912080nwe,nwe,HighDo01,def_int_long,0,,,,,
player,201912080nwe,nwe,HighDo01,pass_defended,0,,,,,
player,201912080nwe,nwe,HighDo01,sacks,0.0,,,,,
player,201912080nwe,nwe,HighDo01,tackles_combined,5,,,,,
player,201912080nwe,nwe,HighDo01,tackles_solo,4,,,,,
player,201912080nwe,nwe,HighDo01,tackles_assists,1,,,,,
player,201912080nwe,nwe,HighDo01,tackles_loss,0,,,,,
player,201912080nwe,nwe,HighDo01,qb_hits,0,,,,,
player,201912080nwe,nwe,HighDo01,fumbles_rec,0,,,,,
player,201912080nwe,nwe,HighDo01,fumbles_rec_yds,0,,,,,
player,201912080nwe,nwe,HighDo01,fumbles_rec_td,0,,,,,
player,201912080nwe,nwe,HighDo01,fumbles_forced,0,,,,,
player,201912080nwe,nwe,JoneJo03,def_int,0,,,,,
player,201912080nwe,nwe,JoneJo03,def_int_yds,0,,,,,
player,201912080nwe,nwe,JoneJo03,def_int_td,0,,,,,
