game,2019,12,20191124,201911240nwe,dal,"Dallas Cowboys",9,nwe,"New England Patriots",13
player,201911240nwe,dal,SmitJa05,def_int_td,0,,,,,
player,201911240nwe,dal,SmitJa05,def_int_long,0,,,,,
player,201911240nwe,dal,SmitJa05,pass_defended,1,,,,,
player,201911240nwe,dal,SmitJa05,sacks,0.0,,,,,
player,201911240nwe,dal,SmitJa05,tackles_combined,8,,,,,
player,201911240nwe,dal,SmitJa05,tackles_solo,6,,,,,
player,201911240nwe,dal,SmitJa05,tackles_assists,2,,,,,
player,201911240nwe,dal,SmitJa05,tackles_loss,0,,,,,
player,201911240nwe,dal,SmitJa05,qb_hits,0,,,,,
player,201911240nwe,dal,SmitJa05,fumbles_rec,0,,,,,
player,201911240nwe,dal,SmitJa05,fumbles_rec_yds,0,,,,,
player,201911240nwe,dal,SmitJa05,fumbles_rec_td,0,,,,,
player,201911240nwe,dal,SmitJa05,fumbles_forced,0,,,,,
player,201911240nwe,dal,AwuzCh00,def_int,0,,,,,
player,201911240nwe,dal,AwuzCh00,def_int_yds,0,,,,,
player,201911240nwe,dal,AwuzCh00,def_int_td,0,,,,,
player,201911240nwe,dal,AwuzCh00,def_int_long,0,,,,,
player,201911240nwe,dal,AwuzCh00,pass_defended,1,,,,,
player,201911240nwe,dal,AwuzCh00,sacks,0.0,,,,,
player,201911240nwe,dal,AwuzCh00,tackles_combined,7,,,,,
player,201911240nwe,dal,AwuzCh00,tackles_solo,5,,,,,
player,201911240nwe,dal,AwuzCh00,tackles_assists,2,,,,,
player,201911240nwe,dal,AwuzCh00,tackles_loss,0,,,,,
player,201911240nwe,dal,AwuzCh00,qb_hits,0,,,,,
player,201911240nwe,dal,AwuzCh00,fumbles_rec,0,,,,,
player,201911240nwe,dal,AwuzCh00,fumbles_rec_yds,0,,,,,
player,201911240nwe,dal,AwuzCh00,fumbles_rec_td,0,,,,,
player,201911240nwe,dal,AwuzCh00,fumbles_forced,0,,,,,
player,201911240nwe,dal,LeexSe99,def_int,0,,,,,
player,201911240nwe,dal,LeexSe99,def_int_yds,0,,,,,
player,201911240nwe,dal,LeexSe99,def_int_td,0,,,,,
player,201911240nwe,dal,LeexSe99,def_int_long,0,,,,,
player,201911240nwe,dal,LeexSe99,pass_defended,1,,,,,
player,201911240nwe,dal,LeexSe99,sacks,0.0,,,,,
player,201911240nwe,dal,LeexSe99,tackles_combined,6,,,,,
player,201911240nwe,dal,LeexSe99,tackles_solo,4,,,,,
player,201911240nwe,dal,LeexSe99,tackles_assists,2,,,,,
player,201911240nwe,dal,LeexSe99,tackles_loss,0,,,,,
player,201911240nwe,dal,LeexSe99,qb_hits,0,,,,,
player,201911240nwe,dal,LeexSe99,fumbles_rec,0,,,,,
player,201911240nwe,dal,LeexSe99,fumbles_rec_yds,0,,,,,
player,201911240nwe,dal,LeexSe99,fumbles_rec_td,0,,,,,
player,201911240nwe,dal,LeexSe99,fumbles_forced,0,,,,,
player,201911240nwe,dal,HeatJe00,def_int,0,,,,,
player,201911240nwe,dal,HeatJe00,def_int_yds,0,,,,,
player,201911240nwe,dal,HeatJe00,def_int_td,0,,,,,
player,201911240nwe,dal,HeatJe00,def_int_long,0,,,,,
player,201911240nwe,dal,HeatJe00,pass_defended,1,,,,,
player,201911240nwe,dal,HeatJe00,sacks,0.0,,,,,
player,201911240nwe,dal,HeatJe00,tackles_combined,5,,,,,
player,201911240nwe,dal,HeatJe00,tackles_solo,1,,,,,
player,201911240nwe,dal,HeatJe00,tackles_assists,4,,,,,
player,201911240nwe,dal,HeatJe00,tackles_loss,0,,,,,
player,201911240nwe,dal,HeatJe00,qb_hits,1,,,,,
player,201911240nwe,dal,HeatJe00,fumbles_rec,0,,,,,
player,201911240nwe,dal,HeatJe00,fumbles_rec_yds,0,,,,,
player,201911240nwe,dal,HeatJe00,fumbles_rec_td,0,,,,,
player,201911240nwe,dal,HeatJe00,fumbles_forced,0,,,,,
player,201911240nwe,dal,LawrDe00,def_int,0,,,,,
player,201911240nwe,dal,LawrDe00,def_int_yds,0,,,,,
player,201911240nwe,dal,LawrDe00,def_int_td,0,,,,,
player,201911240nwe,dal,LawrDe00,def_int_long,0,,,,,
player,201911240nwe,dal,LawrDe00,pass_defended,0,,,,,
player,201911240nwe,dal,LawrDe00,sacks,0.0,,,,,
player,201911240nwe,dal,LawrDe00,tackles_combined,5,,,,,
player,201911240nwe,dal,LawrDe00,tackles_solo,4,,,,,
player,201911240nwe,dal,LawrDe00,tackles_assists,1,,,,,
player,201911240nwe,dal,LawrDe00,tackles_loss,2,,,,,
player,201911240nwe,dal,LawrDe00,qb_hits,1,,,,,
player,201911240nwe,dal,LawrDe00,fumbles_rec,0,,,,,
player,201911240nwe,dal,LawrDe00,fumbles_rec_yds,0,,,,,
player,201911240nwe,dal,LawrDe00,fumbles_rec_td,0,,,,,
player,201911240nwe,dal,LawrDe00,fumbles_forced,0,,,,,
player,201911240nwe,dal,ThomJo04,def_int,0,,,,,
player,201911240nwe,dal,ThomJo04,def_int_yds,0,,,,,
player,201911240nwe,dal,ThomJo04,def_int_td,0,,,,,
player,201911240nwe,dal,ThomJo04,def_int_long,0,,,,,
player,201911240nwe,dal,ThomJo04,pass_defended,0,,,,,
player,201911240nwe,dal,ThomJo04,sacks,0.0,,,,,
player,201911240nwe,dal,ThomJo04,tackles_combined,5,,,,,
player,201911240nwe,dal,ThomJo04,tackles_solo,2,,,,,
player,201911240nwe,dal,ThomJo04,tackles_assists,3,,,,,
player,201911240nwe,dal,ThomJo04,tackles_loss,0,,,,,
player,201911240nwe,dal,ThomJo04,qb_hits,0,,,,,
player,201911240nwe,dal,ThomJo04,fumbles_rec,0,,,,,
player,201911240nwe,dal,ThomJo04,fumbles_rec_yds,0,,,,,
player,201911240nwe,dal,ThomJo04,fumbles_rec_td,0,,,,,
player,201911240nwe,dal,ThomJo04,fumbles_forced,0,,,,,
player,201911240nwe,dal,CoviCh00,def_int,0,,,,,
player,201911240nwe,dal,CoviCh00,def_int_yds,0,,,,,
player,201911240nwe,dal,CoviCh00,def_int_td,0,,,,,
player,201911240nwe,dal,CoviCh00,def_int_long,0,,,,,
player,201911240nwe,dal,CoviCh00,pass_defended,0,,,,,
player,201911240nwe,dal,CoviCh00,sacks,0.0,,,,,
player,201911240nwe,dal,CoviCh00,tackles_combined,4,,,,,
player,201911240nwe,dal,CoviCh00,tackles_solo,3,,,,,
player,201911240nwe,dal,CoviCh00,tackles_assists,1,,,,,
player,201911240nwe,dal,CoviCh00,tackles_loss,0,,,,,
player,201911240nwe,dal,CoviCh00,qb_hits,0,,,,,
player,201911240nwe,dal,CoviCh00,fumbles_rec,0,,,,,
player,201911240nwe,dal,CoviCh00,fumbles_rec_yds,0,,,,,
player,201911240nwe,dal,CoviCh00,fumbles_rec_td,0,,,,,
player,201911240nwe,dal,CoviCh00,fumbles_forced,0,,,,,
player,201911240nwe,dal,JoneBy00,def_int,0,,,,,
player,201911240nwe,dal,JoneBy00,def_int_yds,0,,,,,
player,201911240nwe,dal,JoneBy00,def_int_td,0,,,,,
player,201911240nwe,dal,JoneBy00,def_int_long,0,,,,,
player,201911240nwe,dal,JoneBy00,pass_defended,0,,,,,
player,201911240nwe,dal,JoneBy00,sacks,0.0,,,,,
player,201911240nwe,dal,JoneBy00,tackles_combined,3,,,,,
player,201911240nwe,dal,JoneBy00,tackles_solo,3,,,,,
player,201911240nwe,dal,JoneBy00,tackles_assists,0,,,,,
player,201911240nwe,dal,JoneBy00,tackles_loss,0,,,,,
player,201911240nwe,dal,JoneBy00,qb_hits,0,,,,,
player,201911240nwe,dal,JoneBy00,fumbles_rec,0,,,,,
player,201911240nwe,dal,JoneBy00,fumbles_rec_yds,0,,,,,
player,201911240nwe,dal,JoneBy00,fumbles_rec_td,0,,,,,
player,201911240nwe,dal,JoneBy00,fumbles_forced,0,,,,,
player,201911240nwe,dal,WoodXa00,def_int,0,,,,,
player,201911240nwe,dal,WoodXa00,def_int_yds,0,,,,,
player,201911240nwe,dal,WoodXa00,def_int_td,0,,,,,
player,201911240nwe,dal,WoodXa00,def_int_long,0,,,,,
player,201911240nwe,dal,WoodXa00,pass_defended,0,,,,,
player,201911240nwe,dal,WoodXa00,sacks,0.0,,,,,
player,201911240nwe,dal,WoodXa00,tackles_combined,3,,,,,
player,201911240nwe,dal,WoodXa00,tackles_solo,0,,,,,
player,201911240nwe,dal,WoodXa00,tackles_assists,3,,,,,
player,201911240nwe,dal,WoodXa00,tackles_loss,0,,,,,
player,201911240nwe,dal,WoodXa00,qb_hits,0,,,,,
player,201911240nwe,dal,WoodXa00,fumbles_rec,0,,,,,
player,201911240nwe,dal,WoodXa00,fumbles_rec_yds,0,,,,,
player,201911240nwe,dal,WoodXa00,fumbles_rec_td,0,,,,,
player,201911240nwe,dal,WoodXa00,fumbles_forced,0,,,,,
player,201911240nwe,dal,BennMi99,def_int,0,,,,,
player,201911240nwe,dal,BennMi99,def_int_yds,0,,,,,
player,201911240nwe,dal,BennMi99,def_int_td,0,,,,,
player,201911240nwe,dal,BennMi99,def_int_long,0,,,,,
player,201911240nwe,dal,BennMi99,pass_defended,0,,,,,
player,201911240nwe,dal,BennMi99,sacks,0.0,,,,,
player,201911240nwe,dal,BennMi99,tackles_combined,2,,,,,
player,201911240nwe,dal,BennMi99,tackles_solo,2,,,,,
player,201911240nwe,dal,BennMi99,tackles_assists,0,,,,,
player,201911240nwe,dal,BennMi99,tackles_loss,2,,,,,
player,201911240nwe,dal,BennMi99,qb_hits,0,,,,,
player,201911240nwe,dal,BennMi99,fumbles_rec,0,,,,,
player,201911240nwe,dal,BennMi99,fumbles_rec_yds,0,,,,,
player,201911240nwe,dal,BennMi99,fumbles_rec_td,0,,,,,
player,201911240nwe,dal,BennMi99,fumbles_forced,0,,,,,
player,201911240nwe,dal,LewiJo01,def_int,0,,,,,
player,201911240nwe,dal,LewiJo01,def_int_yds,0,,,,,
player,201911240nwe,dal,LewiJo01,def_int_td,0,,,,,
player,201911240nwe,dal,LewiJo01,def_int_long,0,,,,,
player,201911240nwe,dal,LewiJo01,pass_defended,0,,,,,
player,201911240nwe,dal,LewiJo01,sacks,0.0,,,,,
player,201911240nwe,dal,LewiJo01,tackles_combined,2,,,,,
player,201911240nwe,dal,LewiJo01,tackles_solo,1,,,,,
player,201911240nwe,dal,LewiJo01,tackles_assists,1,,,,,
player,201911240nwe,dal,LewiJo01,tackles_loss,0,,,,,
player,201911240nwe,dal,LewiJo01,qb_hits,0,,,,,
player,201911240nwe,dal,LewiJo01,fumbles_rec,0,,,,,
player,201911240nwe,dal,LewiJo01,fumbles_rec_yds,0,,,,,
player,201911240nwe,dal,LewiJo01,fumbles_rec_td,0,,,,,
player,201911240nwe,dal,LewiJo01,fumbles_forced,0,,,,,
player,201911240nwe,dal,WoodAn02,def_int,0,,,,,
player,201911240nwe,dal,WoodAn02,def_int_yds,0,,,,,
player,201911240nwe,dal,WoodAn02,def_int_td,0,,,,,
player,201911240nwe,dal,WoodAn02,def_int_long,0,,,,,
player,201911240nwe,dal,WoodAn02,pass_defended,0,,,,,
player,201911240nwe,dal,WoodAn02,sacks,0.0,,,,,
player,201911240nwe,dal,WoodAn02,tackles_combined,2,,,,,
player,201911240nwe,dal,WoodAn02,tackles_solo,1,,,,,
player,201911240nwe,dal,WoodAn02,tackles_assists,1,,,,,
player,201911240nwe,dal,WoodAn02,tackles_loss,0,,,,,
player,201911240nwe,dal,WoodAn02,qb_hits,0,,,,,
player,201911240nwe,dal,WoodAn02,fumbles_rec,0,,,,,
player,201911240nwe,dal,WoodAn02,fumbles_rec_yds,0,,,,,
player,201911240nwe,dal,WoodAn02,fumbles_rec_td,0,,,,,
player,201911240nwe,dal,WoodAn02,fumbles_forced,0,,,,,
player,201911240nwe,dal,ArmsDo00,def_int,0,,,,,
player,201911240nwe,dal,ArmsDo00,def_int_yds,0,,,,,
player,201911240nwe,dal,ArmsDo00,def_int_td,0,,,,,
player,201911240nwe,dal,ArmsDo00,def_int_long,0,,,,,
player,201911240nwe,dal,ArmsDo00,pass_defended,0,,,,,
player,201911240nwe,dal,ArmsDo00,sacks,0.0,,,,,
player,201911240nwe,dal,ArmsDo00,tackles_combined,1,,,,,
player,201911240nwe,dal,ArmsDo00,tackles_solo,0,,,,,
player,201911240nwe,dal,ArmsDo00,tackles_assists,1,,,,,
player,201911240nwe,dal,ArmsDo00,tackles_loss,0,,,,,
player,201911240nwe,dal,ArmsDo00,qb_hits,0,,,,,
player,201911240nwe,dal,ArmsDo00,fumbles_rec,0,,,,,
player,201911240nwe,dal,ArmsDo00,fumbles_rec_yds,0,,,,,
player,201911240nwe,dal,ArmsDo00,fumbles_rec_td,0,,,,,
player,201911240nwe,dal,ArmsDo00,fumbles_forced,0,,,,,
player,201911240nwe,dal,HydeKe01,def_int,0,,,,,
player,201911240nwe,dal,HydeKe01,def_int_yds,0,,,,,
player,201911240nwe,dal,HydeKe01,def_int_td,0,,,,,
player,201911240nwe,dal,HydeKe01,def_int_long,0,,,,,
player,201911240nwe,dal,HydeKe01,pass_defended,0,,,,,
player,201911240nwe,dal,HydeKe01,sacks,0.0,,,,,
player,201911240nwe,dal,HydeKe01,tackles_combined,1,,,,,
player,201911240nwe,dal,HydeKe01,tackles_solo,1,,,,,
player,201911240nwe,dal,HydeKe01,tackles_assists,0,,,,,
player,201911240nwe,dal,HydeKe01,tackles_loss,1,,,,,
player,201911240nwe,dal,HydeKe01,qb_hits,0,,,,,
player,201911240nwe,dal,HydeKe01,fumbles_rec,0,,,,,
player,201911240nwe,dal,HydeKe01,fumbles_rec_yds,0,,,,,
player,201911240nwe,dal,HydeKe01,fumbles_rec_td,0,,,,,
player,201911240nwe,dal,HydeKe01,fumbles_forced,0,,,,,
player,201911240nwe,dal,CobbRa00,def_int,0,,,,,
player,201911240nwe,dal,CobbRa00,def_int_yds,0,,,,,
player,201911240nwe,dal,CobbRa00,def_int_td,0,,,,,
player,201911240nwe,dal,CobbRa00,def_int_long,0,,,,,
player,201911240nwe,dal,CobbRa00,pass_defended,0,,,,,
player,201911240nwe,dal,CobbRa00,sacks,0.0,,,,,
player,201911240nwe,dal,CobbRa00,tackles_combined,0,,,,,
player,201911240nwe,dal,CobbRa00,tackles_solo,0,,,,,
player,201911240nwe,dal,CobbRa00,tackles_assists,0,,,,,
player,201911240nwe,dal,CobbRa00,tackles_loss,0,,,,,
player,201911240nwe,dal,CobbRa00,qb_hits,0,,,,,
player,201911240nwe,dal,CobbRa00,fumbles_rec,1,,,,,
player,201911240nwe,dal,CobbRa00,fumbles_rec_yds,0,,,,,
player,201911240nwe,dal,CobbRa00,fumbles_rec_td,0,,,,,
player,201911240nwe,dal,CobbRa00,fumbles_forced,0,,,,,
player,201911240nwe,dal,JarwBl00,def_int,0,,,,,
player,201911240nwe,dal,JarwBl00,def_int_yds,0,,,,,
player,201911240nwe,dal,JarwBl00,def_int_td,0,,,,,
player,201911240nwe,dal,JarwBl00,def_int_long,0,,,,,
player,201911240nwe,dal,JarwBl00,pass_defended,0,,,,,
player,201911240nwe,dal,JarwBl00,sacks,0.0,,,,,
player,201911240nwe,dal,JarwBl00,tackles_combined,0,,,,,
player,201911240nwe,dal,JarwBl00,tackles_solo,0,,,,,
player,201911240nwe,dal,JarwBl00,tackles_assists,0,,,,,
player,201911240nwe,dal,JarwBl00,tackles_loss,0,,,,,
player,201911240nwe,dal,JarwBl00,qb_hits,0,,,,,
player,201911240nwe,dal,JarwBl00,fumbles_rec,1,,,,,
player,201911240nwe,dal,JarwBl00,fumbles_rec_yds,0,,,,,
player,201911240nwe,dal,JarwBl00,fumbles_rec_td,0,,,,,
player,201911240nwe,dal,JarwBl00,fumbles_forced,0,,,,,
player,201911240nwe,nwe,GilmSt00,def_int,1,,,,,
player,201911240nwe,nwe,GilmSt00,def_int_yds,0,,,,,
player,201911240nwe,nwe,GilmSt00,def_int_td,0,,,,,
player,201911240nwe,nwe,GilmSt00,def_int_long,0,,,,,
player,201911240nwe,nwe,GilmSt00,pass_defended,2,,,,,
player,201911240nwe,nwe,GilmSt00,sacks,0.0,,,,,
player,201911240nwe,nwe,GilmSt00,tackles_combined,5,,,,,
player,201911240nwe,nwe,GilmSt00,tackles_solo,4,,,,,
player,201911240nwe,nwe,GilmSt00,tackles_assists,1,,,,,
player,201911240nwe,nwe,GilmSt00,tackles_loss,0,,,,,
player,201911240nwe,nwe,GilmSt00,qb_hits,0,,,,,
player,201911240nwe,nwe,GilmSt00,fumbles_rec,0,,,,,
player,201911240nwe,nwe,GilmSt00,fumbles_rec_yds,0,,,,,
player,201911240nwe,nwe,GilmSt00,fumbles_rec_td,0,,,,,
player,201911240nwe,nwe,GilmSt00,fumbles_forced,0,,,,,
player,201911240nwe,nwe,CollJa00,def_int,0,,,,,
player,201911240nwe,nwe,CollJa00,def_int_yds,0,,,,,
player,201911240nwe,nwe,CollJa00,def_int_td,0,,,,,
player,201911240nwe,nwe,CollJa00,def_int_long,0,,,,,
player,201911240nwe,nwe,CollJa00,pass_defended,0,,,,,
player,201911240nwe,nwe,CollJa00,sacks,0.0,,,,,
player,201911240nwe,nwe,CollJa00,tackles_combined,10,,,,,
player,201911240nwe,nwe,CollJa00,tackles_solo,5,,,,,
player,201911240nwe,nwe,CollJa00,tackles_assists,5,,,,,
player,201911240nwe,nwe,CollJa00,tackles_loss,0,,,,,
player,201911240nwe,nwe,CollJa00,qb_hits,0,,,,,
player,201911240nwe,nwe,CollJa00,fumbles_rec,0,,,,,
player,201911240nwe,nwe,CollJa00,fumbles_rec_yds,0,,,,,
player,201911240nwe,nwe,CollJa00,fumbles_rec_td,0,,,,,
player,201911240nwe,nwe,CollJa00,fumbles_forced,1,,,,,
player,201911240nwe,nwe,GuyxLa00,def_int,0,,,,,
player,201911240nwe,nwe,GuyxLa00,def_int_yds,0,,,,,
player,201911240nwe,nwe,GuyxLa00,def_int_td,0,,,,,
player,201911240nwe,nwe,GuyxLa00,def_int_long,0,,,,,
player,201911240nwe,nwe,GuyxLa00,pass_defended,0,,,,,
player,201911240nwe,nwe,GuyxLa00,sacks,0.0,,,,,
player,201911240nwe,nwe,GuyxLa00,tackles_combined,8,,,,,
player,201911240nwe,nwe,GuyxLa00,tackles_solo,3,,,,,
player,201911240nwe,nwe,GuyxLa00,tackles_assists,5,,,,,
player,201911240nwe,nwe,GuyxLa00,tackles_loss,0,,,,,
player,201911240nwe,nwe,GuyxLa00,qb_hits,0,,,,,
player,201911240nwe,nwe,GuyxLa00,fumbles_rec,0,,,,,
player,201911240nwe,nwe,GuyxLa00,fumbles_rec_yds,0,,,,,
player,201911240nwe,nwe,GuyxLa00,fumbles_rec_td,0,,,,,
player,201911240nwe,nwe,GuyxLa00,fumbles_forced,0,,,,,
player,201911240nwe,nwe,ChunPa99,def_int,0,,,,,
player,201911240nwe,nwe,ChunPa99,def_int_yds,0,,,,,
player,201911240nwe,nwe,ChunPa99,def_int_td,0,,,,,
player,201911240nwe,nwe,ChunPa99,def_int_long,0,,,,,
player,201911240nwe,nwe,ChunPa99,pass_defended,0,,,,,
player,201911240nwe,nwe,ChunPa99,sacks,0.0,,,,,
player,201911240nwe,nwe,ChunPa99,tackles_combined,7,,,,,
player,201911240nwe,nwe,ChunPa99,tackles_solo,4,,,,,
player,201911240nwe,nwe,ChunPa99,tackles_assists,3,,,,,
player,201911240nwe,nwe,ChunPa99,tackles_loss,0,,,,,
player,201911240nwe,nwe,ChunPa99,qb_hits,0,,,,,
player,201911240nwe,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201911240nwe,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201911240nwe,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201911240nwe,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201911240nwe,nwe,HighDo01,def_int,0,,,,,
player,201911240nwe,nwe,HighDo01,def_int_yds,0,,,,,
player,201911240nwe,nwe,HighDo01,def_int_td,0,,,,,
player,201911240nwe,nwe,HighDo01,def_int_long,0,,,,,
player,201911240nwe,nwe,HighDo01,pass_defended,1,,,,,
player,201911240nwe,nwe,HighDo01,sacks,0.0,,,,,
player,201911240nwe,nwe,HighDo01,tackles_combined,6,,,,,
player,201911240nwe,nwe,HighDo01,tackles_solo,5,,,,,
player,201911240nwe,nwe,HighDo01,tackles_assists,1,,,,,
player,201911240nwe,nwe,HighDo01,tackles_loss,0,,,,,
player,201911240nwe,nwe,HighDo01,qb_hits,0,,,,,
player,201911240nwe,nwe,HighDo01,fumbles_rec,0,,,,,
player,201911240nwe,nwe,HighDo01,fumbles_rec_yds,0,,,,,
player,201911240nwe,nwe,HighDo01,fumbles_rec_td,0,,,,,
player,201911240nwe,nwe,HighDo01,fumbles_forced,0,,,,,
player,201911240nwe,nwe,BentJa00,def_int,0,,,,,
player,201911240nwe,nwe,BentJa00,def_int_yds,0,,,,,
player,201911240nwe,nwe,BentJa00,def_int_td,0,,,,,
player,201911240nwe,nwe,BentJa00,def_int_long,0,,,,,
player,201911240nwe,nwe,BentJa00,pass_defended,0,,,,,
player,201911240nwe,nwe,BentJa00,sacks,0.0,,,,,
player,201911240nwe,nwe,BentJa00,tackles_combined,5,,,,,
player,201911240nwe,nwe,BentJa00,tackles_solo,2,,,,,
player,201911240nwe,nwe,BentJa00,tackles_assists,3,,,,,
player,201911240nwe,nwe,BentJa00,tackles_loss,0,,,,,
player,201911240nwe,nwe,BentJa00,qb_hits,0,,,,,
player,201911240nwe,nwe,BentJa00,fumbles_rec,0,,,,,
player,201911240nwe,nwe,BentJa00,fumbles_rec_yds,0,,,,,
player,201911240nwe,nwe,BentJa00,fumbles_rec_td,0,,,,,
player,201911240nwe,nwe,BentJa00,fumbles_forced,0,,,,,
player,201911240nwe,nwe,VanNKy00,def_int,0,,,,,
player,201911240nwe,nwe,VanNKy00,def_int_yds,0,,,,,
player,201911240nwe,nwe,VanNKy00,def_int_td,0,,,,,
player,201911240nwe,nwe,VanNKy00,def_int_long,0,,,,,
player,201911240nwe,nwe,VanNKy00,pass_defended,0,,,,,
player,201911240nwe,nwe,VanNKy00,sacks,0.0,,,,,
player,201911240nwe,nwe,VanNKy00,tackles_combined,5,,,,,
player,201911240nwe,nwe,VanNKy00,tackles_solo,4,,,,,
player,201911240nwe,nwe,VanNKy00,tackles_assists,1,,,,,
player,201911240nwe,nwe,VanNKy00,tackles_loss,1,,,,,
player,201911240nwe,nwe,VanNKy00,qb_hits,0,,,,,
player,201911240nwe,nwe,VanNKy00,fumbles_rec,0,,,,,
player,201911240nwe,nwe,VanNKy00,fumbles_rec_yds,0,,,,,
player,201911240nwe,nwe,VanNKy00,fumbles_rec_td,0,,,,,
player,201911240nwe,nwe,VanNKy00,fumbles_forced,0,,,,,
player,201911240nwe,nwe,JackJ.00,def_int,0,,,,,
player,201911240nwe,nwe,JackJ.00,def_int_yds,0,,,,,
player,201911240nwe,nwe,JackJ.00,def_int_td,0,,,,,
player,201911240nwe,nwe,JackJ.00,def_int_long,0,,,,,
player,201911240nwe,nwe,JackJ.00,pass_defended,0,,,,,
player,201911240nwe,nwe,JackJ.00,sacks,0.0,,,,,
player,201911240nwe,nwe,JackJ.00,tackles_combined,4,,,,,
player,201911240nwe,nwe,JackJ.00,tackles_solo,3,,,,,
player,201911240nwe,nwe,JackJ.00,tackles_assists,1,,,,,
player,201911240nwe,nwe,JackJ.00,tackles_loss,0,,,,,
player,201911240nwe,nwe,JackJ.00,qb_hits,0,,,,,
player,201911240nwe,nwe,JackJ.00,fumbles_rec,0,,,,,
player,201911240nwe,nwe,JackJ.00,fumbles_rec_yds,0,,,,,
player,201911240nwe,nwe,JackJ.00,fumbles_rec_td,0,,,,,
player,201911240nwe,nwe,JackJ.00,fumbles_forced,0,,,,,
player,201911240nwe,nwe,McCoDe99,def_int,0,,,,,
player,201911240nwe,nwe,McCoDe99,def_int_yds,0,,,,,
player,201911240nwe,nwe,McCoDe99,def_int_td,0,,,,,
player,201911240nwe,nwe,McCoDe99,def_int_long,0,,,,,
player,201911240nwe,nwe,McCoDe99,pass_defended,0,,,,,
player,201911240nwe,nwe,McCoDe99,sacks,0.0,,,,,
player,201911240nwe,nwe,McCoDe99,tackles_combined,4,,,,,
player,201911240nwe,nwe,McCoDe99,tackles_solo,2,,,,,
player,201911240nwe,nwe,McCoDe99,tackles_assists,2,,,,,
player,201911240nwe,nwe,McCoDe99,tackles_loss,0,,,,,
player,201911240nwe,nwe,McCoDe99,qb_hits,0,,,,,
player,201911240nwe,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201911240nwe,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201911240nwe,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201911240nwe,nwe,McCoDe99,fumbles_forced,1,,,,,
player,201911240nwe,nwe,JoneJo03,def_int,0,,,,,
player,201911240nwe,nwe,JoneJo03,def_int_yds,0,,,,,
player,201911240nwe,nwe,JoneJo03,def_int_td,0,,,,,
player,201911240nwe,nwe,JoneJo03,def_int_long,0,,,,,
player,201911240nwe,nwe,JoneJo03,pass_defended,1,,,,,
player,201911240nwe,nwe,JoneJo03,sacks,0.0,,,,,
player,201911240nwe,nwe,JoneJo03,tackles_combined,3,,,,,
player,201911240nwe,nwe,JoneJo03,tackles_solo,2,,,,,
player,201911240nwe,nwe,JoneJo03,tackles_assists,1,,,,,
player,201911240nwe,nwe,JoneJo03,tackles_loss,0,,,,,
player,201911240nwe,nwe,JoneJo03,qb_hits,0,,,,,
player,201911240nwe,nwe,JoneJo03,fumbles_rec,0,,,,,
player,201911240nwe,nwe,JoneJo03,fumbles_rec_yds,0,,,,,
player,201911240nwe,nwe,JoneJo03,fumbles_rec_td,0,,,,,
player,201911240nwe,nwe,JoneJo03,fumbles_forced,0,,,,,
player,201911240nwe,nwe,RobeEl00,def_int,0,,,,,
player,201911240nwe,nwe,RobeEl00,def_int_yds,0,,,,,
player,201911240nwe,nwe,RobeEl00,def_int_td,0,,,,,
player,201911240nwe,nwe,RobeEl00,def_int_long,0,,,,,
player,201911240nwe,nwe,RobeEl00,pass_defended,0,,,,,
player,201911240nwe,nwe,RobeEl00,sacks,0.0,,,,,
player,201911240nwe,nwe,RobeEl00,tackles_combined,3,,,,,
player,201911240nwe,nwe,RobeEl00,tackles_solo,2,,,,,
player,201911240nwe,nwe,RobeEl00,tackles_assists,1,,,,,
player,201911240nwe,nwe,RobeEl00,tackles_loss,0,,,,,
player,201911240nwe,nwe,RobeEl00,qb_hits,2,,,,,
player,201911240nwe,nwe,RobeEl00,fumbles_rec,0,,,,,
player,201911240nwe,nwe,RobeEl00,fumbles_rec_yds,0,,,,,
player,201911240nwe,nwe,RobeEl00,fumbles_rec_td,0,,,,,
player,201911240nwe,nwe,RobeEl00,fumbles_forced,0,,,,,
player,201911240nwe,nwe,HarmDu00,def_int,0,,,,,
player,201911240nwe,nwe,HarmDu00,def_int_yds,0,,,,,
player,201911240nwe,nwe,HarmDu00,def_int_td,0,,,,,
player,201911240nwe,nwe,HarmDu00,def_int_long,0,,,,,
player,201911240nwe,nwe,HarmDu00,pass_defended,0,,,,,
player,201911240nwe,nwe,HarmDu00,sacks,0.0,,,,,
player,201911240nwe,nwe,HarmDu00,tackles_combined,2,,,,,
player,201911240nwe,nwe,HarmDu00,tackles_solo,2,,,,,
player,201911240nwe,nwe,HarmDu00,tackles_assists,0,,,,,
player,201911240nwe,nwe,HarmDu00,tackles_loss,0,,,,,
player,201911240nwe,nwe,HarmDu00,qb_hits,1,,,,,
player,201911240nwe,nwe,HarmDu00,fumbles_rec,0,,,,,
player,201911240nwe,nwe,HarmDu00,fumbles_rec_yds,0,,,,,
