game,2019,9,20191103,201911030sdg,gnb,"Green Bay Packers",11,sdg,"Los Angeles Chargers",26
player,201911030sdg,gnb,SmitTr04,kick_ret_yds,123,,,,,
player,201911030sdg,gnb,SmitTr04,kick_ret_yds_per_ret,24.6,,,,,
player,201911030sdg,gnb,SmitTr04,kick_ret_td,0,,,,,
player,201911030sdg,gnb,SmitTr04,kick_ret_long,36,,,,,
player,201911030sdg,gnb,SmitTr04,punt_ret,1,,,,,
player,201911030sdg,gnb,SmitTr04,punt_ret_yds,0,,,,,
player,201911030sdg,gnb,SmitTr04,punt_ret_yds_per_ret,0.0,,,,,
player,201911030sdg,gnb,SmitTr04,punt_ret_td,0,,,,,
player,201911030sdg,gnb,SmitTr04,punt_ret_long,0,,,,,
player,201911030sdg,sdg,KingDe01,kick_ret,2,,,,,
player,201911030sdg,sdg,KingDe01,kick_ret_yds,34,,,,,
player,201911030sdg,sdg,KingDe01,kick_ret_yds_per_ret,17.0,,,,,
player,201911030sdg,sdg,KingDe01,kick_ret_td,0,,,,,
player,201911030sdg,sdg,KingDe01,kick_ret_long,21,,,,,
player,201911030sdg,sdg,KingDe01,punt_ret,2,,,,,
player,201911030sdg,sdg,KingDe01,punt_ret_yds,1,,,,,
player,201911030sdg,sdg,KingDe01,punt_ret_yds_per_ret,0.5,,,,,
player,201911030sdg,sdg,KingDe01,punt_ret_td,0,,,,,
player,201911030sdg,sdg,KingDe01,punt_ret_long,1,,,,,
player,201911030sdg,gnb,ScotJK00,xpm,,,,,,
player,201911030sdg,gnb,ScotJK00,xpa,,,,,,
player,201911030sdg,gnb,ScotJK00,fgm,,,,,,
player,201911030sdg,gnb,ScotJK00,fga,,,,,,
player,201911030sdg,gnb,ScotJK00,punt,5,,,,,
player,201911030sdg,gnb,ScotJK00,punt_yds,188,,,,,
player,201911030sdg,gnb,ScotJK00,punt_yds_per_punt,37.6,,,,,
player,201911030sdg,gnb,ScotJK00,punt_long,52,,,,,
player,201911030sdg,gnb,CrosMa20,xpm,,,,,,
player,201911030sdg,gnb,CrosMa20,xpa,,,,,,
player,201911030sdg,gnb,CrosMa20,fgm,1,,,,,
player,201911030sdg,gnb,CrosMa20,fga,1,,,,,
player,201911030sdg,gnb,CrosMa20,punt,0,,,,,
player,201911030sdg,gnb,CrosMa20,punt_yds,0,,,,,
player,201911030sdg,gnb,CrosMa20,punt_yds_per_punt,,,,,,
player,201911030sdg,gnb,CrosMa20,punt_long,0,,,,,
player,201911030sdg,sdg,BadgMi00,xpm,2,,,,,
player,201911030sdg,sdg,BadgMi00,xpa,2,,,,,
player,201911030sdg,sdg,BadgMi00,fgm,4,,,,,
player,201911030sdg,sdg,BadgMi00,fga,5,,,,,
player,201911030sdg,sdg,BadgMi00,punt,0,,,,,
player,201911030sdg,sdg,BadgMi00,punt_yds,0,,,,,
player,201911030sdg,sdg,BadgMi00,punt_yds_per_punt,,,,,,
player,201911030sdg,sdg,BadgMi00,punt_long,0,,,,,
player,201911030sdg,sdg,LongTy00,xpm,,,,,,
player,201911030sdg,sdg,LongTy00,xpa,,,,,,
player,201911030sdg,sdg,LongTy00,fgm,,,,,,
player,201911030sdg,sdg,LongTy00,fga,,,,,,
player,201911030sdg,sdg,LongTy00,punt,1,,,,,
player,201911030sdg,sdg,LongTy00,punt_yds,38,,,,,
player,201911030sdg,sdg,LongTy00,punt_yds_per_punt,38.0,,,,,
player,201911030sdg,sdg,LongTy00,punt_long,38,,,,,
player,201911030sdg,sdg,QuesSc00,pos,C,,,,,
player,201911030sdg,sdg,QuesSc00,offense,71,,,,,
player,201911030sdg,sdg,QuesSc00,off_pct,100%,,,,,
player,201911030sdg,sdg,QuesSc00,defense,0,,,,,
player,201911030sdg,sdg,QuesSc00,def_pct,0%,,,,,
player,201911030sdg,sdg,QuesSc00,special_teams,8,,,,,
player,201911030sdg,sdg,QuesSc00,st_pct,31%,,,,,
player,201911030sdg,sdg,SchoMi00,pos,G,,,,,
player,201911030sdg,sdg,SchoMi00,offense,71,,,,,
player,201911030sdg,sdg,SchoMi00,off_pct,100%,,,,,
player,201911030sdg,sdg,SchoMi00,defense,0,,,,,
player,201911030sdg,sdg,SchoMi00,def_pct,0%,,,,,
player,201911030sdg,sdg,SchoMi00,special_teams,8,,,,,
player,201911030sdg,sdg,SchoMi00,st_pct,31%,,,,,
player,201911030sdg,sdg,FeenDa00,pos,G,,,,,
player,201911030sdg,sdg,FeenDa00,offense,71,,,,,
player,201911030sdg,sdg,FeenDa00,off_pct,100%,,,,,
player,201911030sdg,sdg,FeenDa00,defense,0,,,,,
player,201911030sdg,sdg,FeenDa00,def_pct,0%,,,,,
player,201911030sdg,sdg,FeenDa00,special_teams,8,,,,,
player,201911030sdg,sdg,FeenDa00,st_pct,31%,,,,,
player,201911030sdg,sdg,OkunRu20,pos,T,,,,,
player,201911030sdg,sdg,OkunRu20,offense,71,,,,,
player,201911030sdg,sdg,OkunRu20,off_pct,100%,,,,,
player,201911030sdg,sdg,OkunRu20,defense,0,,,,,
player,201911030sdg,sdg,OkunRu20,def_pct,0%,,,,,
player,201911030sdg,sdg,OkunRu20,special_teams,6,,,,,
player,201911030sdg,sdg,OkunRu20,st_pct,23%,,,,,
player,201911030sdg,sdg,RivePh00,pos,QB,,,,,
player,201911030sdg,sdg,RivePh00,offense,71,,,,,
player,201911030sdg,sdg,RivePh00,off_pct,100%,,,,,
player,201911030sdg,sdg,RivePh00,defense,0,,,,,
player,201911030sdg,sdg,RivePh00,def_pct,0%,,,,,
player,201911030sdg,sdg,RivePh00,special_teams,0,,,,,
player,201911030sdg,sdg,RivePh00,st_pct,0%,,,,,
player,201911030sdg,sdg,WillMi07,pos,WR,,,,,
player,201911030sdg,sdg,WillMi07,offense,65,,,,,
player,201911030sdg,sdg,WillMi07,off_pct,92%,,,,,
player,201911030sdg,sdg,WillMi07,defense,0,,,,,
player,201911030sdg,sdg,WillMi07,def_pct,0%,,,,,
player,201911030sdg,sdg,WillMi07,special_teams,2,,,,,
player,201911030sdg,sdg,WillMi07,st_pct,8%,,,,,
player,201911030sdg,sdg,AlleKe00,pos,WR,,,,,
player,201911030sdg,sdg,AlleKe00,offense,62,,,,,
player,201911030sdg,sdg,AlleKe00,off_pct,87%,,,,,
player,201911030sdg,sdg,AlleKe00,defense,0,,,,,
player,201911030sdg,sdg,AlleKe00,def_pct,0%,,,,,
player,201911030sdg,sdg,AlleKe00,special_teams,2,,,,,
player,201911030sdg,sdg,AlleKe00,st_pct,8%,,,,,
player,201911030sdg,sdg,PattAn00,pos,WR,,,,,
player,201911030sdg,sdg,PattAn00,offense,58,,,,,
player,201911030sdg,sdg,PattAn00,off_pct,82%,,,,,
player,201911030sdg,sdg,PattAn00,defense,0,,,,,
player,201911030sdg,sdg,PattAn00,def_pct,0%,,,,,
player,201911030sdg,sdg,PattAn00,special_teams,7,,,,,
player,201911030sdg,sdg,PattAn00,st_pct,27%,,,,,
player,201911030sdg,sdg,ScotTr01,pos,T,,,,,
player,201911030sdg,sdg,ScotTr01,offense,57,,,,,
player,201911030sdg,sdg,ScotTr01,off_pct,80%,,,,,
player,201911030sdg,sdg,ScotTr01,defense,0,,,,,
player,201911030sdg,sdg,ScotTr01,def_pct,0%,,,,,
player,201911030sdg,sdg,ScotTr01,special_teams,8,,,,,
player,201911030sdg,sdg,ScotTr01,st_pct,31%,,,,,
player,201911030sdg,sdg,HenrHu00,pos,TE,,,,,
player,201911030sdg,sdg,HenrHu00,offense,55,,,,,
player,201911030sdg,sdg,HenrHu00,off_pct,77%,,,,,
player,201911030sdg,sdg,HenrHu00,defense,0,,,,,
player,201911030sdg,sdg,HenrHu00,def_pct,0%,,,,,
player,201911030sdg,sdg,HenrHu00,special_teams,2,,,,,
player,201911030sdg,sdg,HenrHu00,st_pct,8%,,,,,
player,201911030sdg,sdg,GordMe00,pos,RB,,,,,
player,201911030sdg,sdg,GordMe00,offense,45,,,,,
player,201911030sdg,sdg,GordMe00,off_pct,63%,,,,,
player,201911030sdg,sdg,GordMe00,defense,0,,,,,
player,201911030sdg,sdg,GordMe00,def_pct,0%,,,,,
player,201911030sdg,sdg,GordMe00,special_teams,0,,,,,
player,201911030sdg,sdg,GordMe00,st_pct,0%,,,,,
player,201911030sdg,sdg,GreeVi00,pos,TE,,,,,
player,201911030sdg,sdg,GreeVi00,offense,24,,,,,
player,201911030sdg,sdg,GreeVi00,off_pct,34%,,,,,
player,201911030sdg,sdg,GreeVi00,defense,0,,,,,
player,201911030sdg,sdg,GreeVi00,def_pct,0%,,,,,
player,201911030sdg,sdg,GreeVi00,special_teams,8,,,,,
player,201911030sdg,sdg,GreeVi00,st_pct,31%,,,,,
player,201911030sdg,sdg,EkelAu00,pos,RB,,,,,
player,201911030sdg,sdg,EkelAu00,offense,24,,,,,
player,201911030sdg,sdg,EkelAu00,off_pct,34%,,,,,
player,201911030sdg,sdg,EkelAu00,defense,0,,,,,
player,201911030sdg,sdg,EkelAu00,def_pct,0%,,,,,
player,201911030sdg,sdg,EkelAu00,special_teams,2,,,,,
player,201911030sdg,sdg,EkelAu00,st_pct,8%,,,,,
player,201911030sdg,sdg,TeviSa00,pos,T,,,,,
player,201911030sdg,sdg,TeviSa00,offense,14,,,,,
player,201911030sdg,sdg,TeviSa00,off_pct,20%,,,,,
player,201911030sdg,sdg,TeviSa00,defense,0,,,,,
player,201911030sdg,sdg,TeviSa00,def_pct,0%,,,,,
player,201911030sdg,sdg,TeviSa00,special_teams,2,,,,,
player,201911030sdg,sdg,TeviSa00,st_pct,8%,,,,,
player,201911030sdg,sdg,WattDe00,pos,FB,,,,,
player,201911030sdg,sdg,WattDe00,offense,7,,,,,
player,201911030sdg,sdg,WattDe00,off_pct,10%,,,,,
player,201911030sdg,sdg,WattDe00,defense,0,,,,,
player,201911030sdg,sdg,WattDe00,def_pct,0%,,,,,
player,201911030sdg,sdg,WattDe00,special_teams,23,,,,,
player,201911030sdg,sdg,WattDe00,st_pct,88%,,,,,
player,201911030sdg,sdg,MoorJa02,pos,WR,,,,,
player,201911030sdg,sdg,MoorJa02,offense,5,,,,,
player,201911030sdg,sdg,MoorJa02,off_pct,7%,,,,,
player,201911030sdg,sdg,MoorJa02,defense,0,,,,,
player,201911030sdg,sdg,MoorJa02,def_pct,0%,,,,,
player,201911030sdg,sdg,MoorJa02,special_teams,14,,,,,
player,201911030sdg,sdg,MoorJa02,st_pct,54%,,,,,
player,201911030sdg,sdg,JackJu01,pos,RB,,,,,
player,201911030sdg,sdg,JackJu01,offense,5,,,,,
player,201911030sdg,sdg,JackJu01,off_pct,7%,,,,,
player,201911030sdg,sdg,JackJu01,defense,0,,,,,
player,201911030sdg,sdg,JackJu01,def_pct,0%,,,,,
player,201911030sdg,sdg,JackJu01,special_teams,4,,,,,
player,201911030sdg,sdg,JackJu01,st_pct,15%,,,,,
player,201911030sdg,sdg,PipkTr00,pos,T,,,,,
player,201911030sdg,sdg,PipkTr00,offense,2,,,,,
player,201911030sdg,sdg,PipkTr00,off_pct,3%,,,,,
player,201911030sdg,sdg,PipkTr00,defense,0,,,,,
player,201911030sdg,sdg,PipkTr00,def_pct,0%,,,,,
player,201911030sdg,sdg,PipkTr00,special_teams,8,,,,,
player,201911030sdg,sdg,PipkTr00,st_pct,31%,,,,,
player,201911030sdg,sdg,GroyRy00,pos,G,,,,,
player,201911030sdg,sdg,GroyRy00,offense,2,,,,,
player,201911030sdg,sdg,GroyRy00,off_pct,3%,,,,,
player,201911030sdg,sdg,GroyRy00,defense,0,,,,,
player,201911030sdg,sdg,GroyRy00,def_pct,0%,,,,,
player,201911030sdg,sdg,GroyRy00,special_teams,1,,,,,
player,201911030sdg,sdg,GroyRy00,st_pct,4%,,,,,
player,201911030sdg,sdg,KendLa00,pos,TE,,,,,
player,201911030sdg,sdg,KendLa00,offense,1,,,,,
player,201911030sdg,sdg,KendLa00,off_pct,1%,,,,,
player,201911030sdg,sdg,KendLa00,defense,0,,,,,
player,201911030sdg,sdg,KendLa00,def_pct,0%,,,,,
player,201911030sdg,sdg,KendLa00,special_teams,0,,,,,
player,201911030sdg,sdg,KendLa00,st_pct,0%,,,,,
player,201911030sdg,sdg,JenkRa00,pos,FS,,,,,
player,201911030sdg,sdg,JenkRa00,offense,0,,,,,
player,201911030sdg,sdg,JenkRa00,off_pct,0%,,,,,
player,201911030sdg,sdg,JenkRa00,defense,54,,,,,
player,201911030sdg,sdg,JenkRa00,def_pct,100%,,,,,
player,201911030sdg,sdg,JenkRa00,special_teams,10,,,,,
player,201911030sdg,sdg,JenkRa00,st_pct,38%,,,,,
player,201911030sdg,sdg,DaviMi03,pos,CB,,,,,
player,201911030sdg,sdg,DaviMi03,offense,0,,,,,
player,201911030sdg,sdg,DaviMi03,off_pct,0%,,,,,
player,201911030sdg,sdg,DaviMi03,defense,54,,,,,
player,201911030sdg,sdg,DaviMi03,def_pct,100%,,,,,
player,201911030sdg,sdg,DaviMi03,special_teams,3,,,,,
player,201911030sdg,sdg,DaviMi03,st_pct,12%,,,,,
player,201911030sdg,sdg,DaviTh20,pos,LB,,,,,
player,201911030sdg,sdg,DaviTh20,offense,0,,,,,
player,201911030sdg,sdg,DaviTh20,off_pct,0%,,,,,
player,201911030sdg,sdg,DaviTh20,defense,54,,,,,
player,201911030sdg,sdg,DaviTh20,def_pct,100%,,,,,
player,201911030sdg,sdg,DaviTh20,special_teams,2,,,,,
player,201911030sdg,sdg,DaviTh20,st_pct,8%,,,,,
player,201911030sdg,sdg,HaywCa00,pos,CB,,,,,
player,201911030sdg,sdg,HaywCa00,offense,0,,,,,
player,201911030sdg,sdg,HaywCa00,off_pct,0%,,,,,
player,201911030sdg,sdg,HaywCa00,defense,54,,,,,
player,201911030sdg,sdg,HaywCa00,def_pct,100%,,,,,
player,201911030sdg,sdg,HaywCa00,special_teams,0,,,,,
player,201911030sdg,sdg,HaywCa00,st_pct,0%,,,,,
player,201911030sdg,sdg,WatkJa01,pos,SS,,,,,
player,201911030sdg,sdg,WatkJa01,offense,0,,,,,
player,201911030sdg,sdg,WatkJa01,off_pct,0%,,,,,
player,201911030sdg,sdg,WatkJa01,defense,53,,,,,
player,201911030sdg,sdg,WatkJa01,def_pct,98%,,,,,
player,201911030sdg,sdg,WatkJa01,special_teams,6,,,,,
player,201911030sdg,sdg,WatkJa01,st_pct,23%,,,,,
player,201911030sdg,sdg,KingDe01,pos,CB,,,,,
player,201911030sdg,sdg,KingDe01,offense,0,,,,,
player,201911030sdg,sdg,KingDe01,off_pct,0%,,,,,
player,201911030sdg,sdg,KingDe01,defense,49,,,,,
player,201911030sdg,sdg,KingDe01,def_pct,91%,,,,,
player,201911030sdg,sdg,KingDe01,special_teams,11,,,,,
player,201911030sdg,sdg,KingDe01,st_pct,42%,,,,,
player,201911030sdg,sdg,IngrMe00,pos,DE,,,,,
player,201911030sdg,sdg,IngrMe00,offense,0,,,,,
player,201911030sdg,sdg,IngrMe00,off_pct,0%,,,,,
player,201911030sdg,sdg,IngrMe00,defense,49,,,,,
player,201911030sdg,sdg,IngrMe00,def_pct,91%,,,,,
player,201911030sdg,sdg,IngrMe00,special_teams,2,,,,,
player,201911030sdg,sdg,IngrMe00,st_pct,8%,,,,,
player,201911030sdg,sdg,BosaJo00,pos,DE,,,,,
player,201911030sdg,sdg,BosaJo00,offense,0,,,,,
player,201911030sdg,sdg,BosaJo00,off_pct,0%,,,,,
player,201911030sdg,sdg,BosaJo00,defense,44,,,,,
player,201911030sdg,sdg,BosaJo00,def_pct,81%,,,,,
player,201911030sdg,sdg,BosaJo00,special_teams,2,,,,,
player,201911030sdg,sdg,BosaJo00,st_pct,8%,,,,,
player,201911030sdg,sdg,SquaDa00,pos,NT,,,,,
player,201911030sdg,sdg,SquaDa00,offense,0,,,,,
player,201911030sdg,sdg,SquaDa00,off_pct,0%,,,,,
player,201911030sdg,sdg,SquaDa00,defense,28,,,,,
player,201911030sdg,sdg,SquaDa00,def_pct,52%,,,,,
player,201911030sdg,sdg,SquaDa00,special_teams,3,,,,,
player,201911030sdg,sdg,SquaDa00,st_pct,12%,,,,,
player,201911030sdg,sdg,TillJe00,pos,DT,,,,,
player,201911030sdg,sdg,TillJe00,offense,0,,,,,
player,201911030sdg,sdg,TillJe00,off_pct,0%,,,,,
player,201911030sdg,sdg,TillJe00,defense,27,,,,,
player,201911030sdg,sdg,TillJe00,def_pct,50%,,,,,
player,201911030sdg,sdg,TillJe00,special_teams,3,,,,,
player,201911030sdg,sdg,TillJe00,st_pct,12%,,,,,
player,201911030sdg,sdg,RochIs00,pos,DE,,,,,
player,201911030sdg,sdg,RochIs00,offense,0,,,,,
player,201911030sdg,sdg,RochIs00,off_pct,0%,,,,,
player,201911030sdg,sdg,RochIs00,defense,25,,,,,
player,201911030sdg,sdg,RochIs00,def_pct,46%,,,,,
player,201911030sdg,sdg,RochIs00,special_teams,3,,,,,
player,201911030sdg,sdg,RochIs00,st_pct,12%,,,,,
player,201911030sdg,sdg,PerrDe00,pos,LB,,,,,
player,201911030sdg,sdg,PerrDe00,offense,0,,,,,
player,201911030sdg,sdg,PerrDe00,off_pct,0%,,,,,
player,201911030sdg,sdg,PerrDe00,defense,25,,,,,
player,201911030sdg,sdg,PerrDe00,def_pct,46%,,,,,
player,201911030sdg,sdg,PerrDe00,special_teams,0,,,,,
player,201911030sdg,sdg,PerrDe00,st_pct,0%,,,,,
player,201911030sdg,sdg,TranDr00,pos,LB,,,,,
player,201911030sdg,sdg,TranDr00,offense,0,,,,,
player,201911030sdg,sdg,TranDr00,off_pct,0%,,,,,
player,201911030sdg,sdg,TranDr00,defense,22,,,,,
player,201911030sdg,sdg,TranDr00,def_pct,41%,,,,,
player,201911030sdg,sdg,TranDr00,special_teams,15,,,,,
player,201911030sdg,sdg,TranDr00,st_pct,58%,,,,,
player,201911030sdg,sdg,NwosUc00,pos,LB,,,,,
player,201911030sdg,sdg,NwosUc00,offense,0,,,,,
player,201911030sdg,sdg,NwosUc00,off_pct,0%,,,,,
player,201911030sdg,sdg,NwosUc00,defense,18,,,,,
player,201911030sdg,sdg,NwosUc00,def_pct,33%,,,,,
player,201911030sdg,sdg,NwosUc00,special_teams,9,,,,,
player,201911030sdg,sdg,NwosUc00,st_pct,35%,,,,,
player,201911030sdg,sdg,WhitKy00,pos,LB,,,,,
player,201911030sdg,sdg,WhitKy00,offense,0,,,,,
player,201911030sdg,sdg,WhitKy00,off_pct,0%,,,,,
player,201911030sdg,sdg,WhitKy00,defense,12,,,,,
player,201911030sdg,sdg,WhitKy00,def_pct,22%,,,,,
player,201911030sdg,sdg,WhitKy00,special_teams,2,,,,,
player,201911030sdg,sdg,WhitKy00,st_pct,8%,,,,,
player,201911030sdg,sdg,McGiT.00,pos,DT,,,,,
player,201911030sdg,sdg,McGiT.00,offense,0,,,,,
player,201911030sdg,sdg,McGiT.00,off_pct,0%,,,,,
player,201911030sdg,sdg,McGiT.00,defense,11,,,,,
player,201911030sdg,sdg,McGiT.00,def_pct,20%,,,,,
player,201911030sdg,sdg,McGiT.00,special_teams,0,,,,,
player,201911030sdg,sdg,McGiT.00,st_pct,0%,,,,,
player,201911030sdg,sdg,WillSy00,pos,DT,,,,,
player,201911030sdg,sdg,WillSy00,offense,0,,,,,
player,201911030sdg,sdg,WillSy00,off_pct,0%,,,,,
player,201911030sdg,sdg,WillSy00,defense,9,,,,,
player,201911030sdg,sdg,WillSy00,def_pct,17%,,,,,
player,201911030sdg,sdg,WillSy00,special_teams,1,,,,,
player,201911030sdg,sdg,WillSy00,st_pct,4%,,,,,
player,201911030sdg,sdg,EgbuEm00,pos,LB,,,,,
player,201911030sdg,sdg,EgbuEm00,offense,0,,,,,
player,201911030sdg,sdg,EgbuEm00,off_pct,0%,,,,,
player,201911030sdg,sdg,EgbuEm00,defense,3,,,,,
player,201911030sdg,sdg,EgbuEm00,def_pct,6%,,,,,
player,201911030sdg,sdg,EgbuEm00,special_teams,12,,,,,
player,201911030sdg,sdg,EgbuEm00,st_pct,46%,,,,,
player,201911030sdg,sdg,FacyBr00,pos,CB,,,,,
player,201911030sdg,sdg,FacyBr00,offense,0,,,,,
player,201911030sdg,sdg,FacyBr00,off_pct,0%,,,,,
player,201911030sdg,sdg,FacyBr00,defense,2,,,,,
player,201911030sdg,sdg,FacyBr00,def_pct,4%,,,,,
player,201911030sdg,sdg,FacyBr00,special_teams,16,,,,,
player,201911030sdg,sdg,FacyBr00,st_pct,62%,,,,,
player,201911030sdg,sdg,LuanSh00,pos,SS,,,,,
player,201911030sdg,sdg,LuanSh00,offense,0,,,,,
player,201911030sdg,sdg,LuanSh00,off_pct,0%,,,,,
player,201911030sdg,sdg,LuanSh00,defense,1,,,,,
player,201911030sdg,sdg,LuanSh00,def_pct,2%,,,,,
player,201911030sdg,sdg,LuanSh00,special_teams,10,,,,,
player,201911030sdg,sdg,LuanSh00,st_pct,38%,,,,,
player,201911030sdg,sdg,DzubNi00,pos,LB,,,,,
player,201911030sdg,sdg,DzubNi00,offense,0,,,,,
player,201911030sdg,sdg,DzubNi00,off_pct,0%,,,,,
player,201911030sdg,sdg,DzubNi00,defense,0,,,,,
player,201911030sdg,sdg,DzubNi00,def_pct,0%,,,,,
player,201911030sdg,sdg,DzubNi00,special_teams,16,,,,,
player,201911030sdg,sdg,DzubNi00,st_pct,62%,,,,,
player,201911030sdg,sdg,BrowJa05,pos,LB,,,,,
player,201911030sdg,sdg,BrowJa05,offense,0,,,,,
player,201911030sdg,sdg,BrowJa05,off_pct,0%,,,,,
player,201911030sdg,sdg,BrowJa05,defense,0,,,,,
player,201911030sdg,sdg,BrowJa05,def_pct,0%,,,,,
player,201911030sdg,sdg,BrowJa05,special_teams,15,,,,,
player,201911030sdg,sdg,BrowJa05,st_pct,58%,,,,,
player,201911030sdg,sdg,BadgMi00,pos,K,,,,,
player,201911030sdg,sdg,BadgMi00,offense,0,,,,,
player,201911030sdg,sdg,BadgMi00,off_pct,0%,,,,,
player,201911030sdg,sdg,BadgMi00,defense,0,,,,,
player,201911030sdg,sdg,BadgMi00,def_pct,0%,,,,,
player,201911030sdg,sdg,BadgMi00,special_teams,14,,,,,
player,201911030sdg,sdg,BadgMi00,st_pct,54%,,,,,
player,201911030sdg,sdg,MazzCo01,pos,LS,,,,,
player,201911030sdg,sdg,MazzCo01,offense,0,,,,,
player,201911030sdg,sdg,MazzCo01,off_pct,0%,,,,,
player,201911030sdg,sdg,MazzCo01,defense,0,,,,,
player,201911030sdg,sdg,MazzCo01,def_pct,0%,,,,,
player,201911030sdg,sdg,MazzCo01,special_teams,9,,,,,
player,201911030sdg,sdg,MazzCo01,st_pct,35%,,,,,
player,201911030sdg,sdg,LongTy00,pos,P,,,,,
player,201911030sdg,sdg,LongTy00,offense,0,,,,,
player,201911030sdg,sdg,LongTy00,off_pct,0%,,,,,
player,201911030sdg,sdg,LongTy00,defense,0,,,,,
player,201911030sdg,sdg,LongTy00,def_pct,0%,,,,,
player,201911030sdg,sdg,LongTy00,special_teams,9,,,,,
player,201911030sdg,sdg,LongTy00,st_pct,35%,,,,,
player,201911030sdg,gnb,BakhDa00,pos,T,,,,,
player,201911030sdg,gnb,BakhDa00,offense,54,,,,,
player,201911030sdg,gnb,BakhDa00,off_pct,100%,,,,,
player,201911030sdg,gnb,BakhDa00,defense,0,,,,,
player,201911030sdg,gnb,BakhDa00,def_pct,0%,,,,,
player,201911030sdg,gnb,BakhDa00,special_teams,1,,,,,
player,201911030sdg,gnb,BakhDa00,st_pct,4%,,,,,
player,201911030sdg,gnb,BulaBr20,pos,T,,,,,
player,201911030sdg,gnb,BulaBr20,offense,54,,,,,
player,201911030sdg,gnb,BulaBr20,off_pct,100%,,,,,
player,201911030sdg,gnb,BulaBr20,defense,0,,,,,
player,201911030sdg,gnb,BulaBr20,def_pct,0%,,,,,
player,201911030sdg,gnb,BulaBr20,special_teams,1,,,,,
player,201911030sdg,gnb,BulaBr20,st_pct,4%,,,,,
player,201911030sdg,gnb,TurnBi00,pos,G,,,,,
player,201911030sdg,gnb,TurnBi00,offense,54,,,,,
player,201911030sdg,gnb,TurnBi00,off_pct,100%,,,,,
player,201911030sdg,gnb,TurnBi00,defense,0,,,,,
player,201911030sdg,gnb,TurnBi00,def_pct,0%,,,,,
player,201911030sdg,gnb,TurnBi00,special_teams,1,,,,,
player,201911030sdg,gnb,TurnBi00,st_pct,4%,,,,,
player,201911030sdg,gnb,JenkEl00,pos,G,,,,,
player,201911030sdg,gnb,JenkEl00,offense,54,,,,,
player,201911030sdg,gnb,JenkEl00,off_pct,100%,,,,,
player,201911030sdg,gnb,JenkEl00,defense,0,,,,,
player,201911030sdg,gnb,JenkEl00,def_pct,0%,,,,,
player,201911030sdg,gnb,JenkEl00,special_teams,1,,,,,
player,201911030sdg,gnb,JenkEl00,st_pct,4%,,,,,
player,201911030sdg,gnb,RodgAa00,pos,QB,,,,,
player,201911030sdg,gnb,RodgAa00,offense,54,,,,,
player,201911030sdg,gnb,RodgAa00,off_pct,100%,,,,,
player,201911030sdg,gnb,RodgAa00,defense,0,,,,,
player,201911030sdg,gnb,RodgAa00,def_pct,0%,,,,,
player,201911030sdg,gnb,RodgAa00,special_teams,0,,,,,
player,201911030sdg,gnb,RodgAa00,st_pct,0%,,,,,
player,201911030sdg,gnb,LinsCo00,pos,C,,,,,
player,201911030sdg,gnb,LinsCo00,offense,54,,,,,
player,201911030sdg,gnb,LinsCo00,off_pct,100%,,,,,
player,201911030sdg,gnb,LinsCo00,defense,0,,,,,
player,201911030sdg,gnb,LinsCo00,def_pct,0%,,,,,
player,201911030sdg,gnb,LinsCo00,special_teams,0,,,,,
player,201911030sdg,gnb,LinsCo00,st_pct,0%,,,,,
player,201911030sdg,gnb,AdamDa01,pos,WR,,,,,
player,201911030sdg,gnb,AdamDa01,offense,45,,,,,
player,201911030sdg,gnb,AdamDa01,off_pct,83%,,,,,
player,201911030sdg,gnb,AdamDa01,defense,0,,,,,
player,201911030sdg,gnb,AdamDa01,def_pct,0%,,,,,
player,201911030sdg,gnb,AdamDa01,special_teams,0,,,,,
player,201911030sdg,gnb,AdamDa01,st_pct,0%,,,,,
player,201911030sdg,gnb,ValdMa00,pos,WR,,,,,
player,201911030sdg,gnb,ValdMa00,offense,37,,,,,
player,201911030sdg,gnb,ValdMa00,off_pct,69%,,,,,
player,201911030sdg,gnb,ValdMa00,defense,0,,,,,
player,201911030sdg,gnb,ValdMa00,def_pct,0%,,,,,
player,201911030sdg,gnb,ValdMa00,special_teams,0,,,,,
player,201911030sdg,gnb,ValdMa00,st_pct,0%,,,,,
player,201911030sdg,gnb,AlliGe01,pos,WR,,,,,
player,201911030sdg,gnb,AlliGe01,offense,35,,,,,
player,201911030sdg,gnb,AlliGe01,off_pct,65%,,,,,
player,201911030sdg,gnb,AlliGe01,defense,0,,,,,
player,201911030sdg,gnb,AlliGe01,def_pct,0%,,,,,
player,201911030sdg,gnb,AlliGe01,special_teams,0,,,,,
player,201911030sdg,gnb,AlliGe01,st_pct,0%,,,,,
player,201911030sdg,gnb,GrahJi00,pos,TE,,,,,
player,201911030sdg,gnb,GrahJi00,offense,35,,,,,
player,201911030sdg,gnb,GrahJi00,off_pct,65%,,,,,
player,201911030sdg,gnb,GrahJi00,defense,0,,,,,
player,201911030sdg,gnb,GrahJi00,def_pct,0%,,,,,
player,201911030sdg,gnb,GrahJi00,special_teams,0,,,,,
player,201911030sdg,gnb,GrahJi00,st_pct,0%,,,,,
player,201911030sdg,gnb,JoneAa00,pos,RB,,,,,
player,201911030sdg,gnb,JoneAa00,offense,32,,,,,
player,201911030sdg,gnb,JoneAa00,off_pct,59%,,,,,
player,201911030sdg,gnb,JoneAa00,defense,0,,,,,
