game,2019,7,20191020,201910200chi,nor,"New Orleans Saints",36,chi,"Chicago Bears",25
player,201910200chi,chi,PineEd00,fga,1,,,,,
player,201910200chi,chi,PineEd00,punt,0,,,,,
player,201910200chi,chi,PineEd00,punt_yds,0,,,,,
player,201910200chi,chi,PineEd00,punt_yds_per_punt,,,,,,
player,201910200chi,chi,PineEd00,punt_long,0,,,,,
player,201910200chi,chi,ODonPa00,xpm,,,,,,
player,201910200chi,chi,ODonPa00,xpa,,,,,,
player,201910200chi,chi,ODonPa00,fgm,,,,,,
player,201910200chi,chi,ODonPa00,fga,,,,,,
player,201910200chi,chi,ODonPa00,punt,6,,,,,
player,201910200chi,chi,ODonPa00,punt_yds,263,,,,,
player,201910200chi,chi,ODonPa00,punt_yds_per_punt,43.8,,,,,
player,201910200chi,chi,ODonPa00,punt_long,54,,,,,
player,201910200chi,chi,MassBo00,pos,T,,,,,
player,201910200chi,chi,MassBo00,offense,65,,,,,
player,201910200chi,chi,MassBo00,off_pct,100%,,,,,
player,201910200chi,chi,MassBo00,defense,0,,,,,
player,201910200chi,chi,MassBo00,def_pct,0%,,,,,
player,201910200chi,chi,MassBo00,special_teams,3,,,,,
player,201910200chi,chi,MassBo00,st_pct,9%,,,,,
player,201910200chi,chi,DaniJa01,pos,C,,,,,
player,201910200chi,chi,DaniJa01,offense,65,,,,,
player,201910200chi,chi,DaniJa01,off_pct,100%,,,,,
player,201910200chi,chi,DaniJa01,defense,0,,,,,
player,201910200chi,chi,DaniJa01,def_pct,0%,,,,,
player,201910200chi,chi,DaniJa01,special_teams,3,,,,,
player,201910200chi,chi,DaniJa01,st_pct,9%,,,,,
player,201910200chi,chi,CowaRa00,pos,T,,,,,
player,201910200chi,chi,CowaRa00,offense,65,,,,,
player,201910200chi,chi,CowaRa00,off_pct,100%,,,,,
player,201910200chi,chi,CowaRa00,defense,0,,,,,
player,201910200chi,chi,CowaRa00,def_pct,0%,,,,,
player,201910200chi,chi,CowaRa00,special_teams,3,,,,,
player,201910200chi,chi,CowaRa00,st_pct,9%,,,,,
player,201910200chi,chi,LenoCh00,pos,T,,,,,
player,201910200chi,chi,LenoCh00,offense,65,,,,,
player,201910200chi,chi,LenoCh00,off_pct,100%,,,,,
player,201910200chi,chi,LenoCh00,defense,0,,,,,
player,201910200chi,chi,LenoCh00,def_pct,0%,,,,,
player,201910200chi,chi,LenoCh00,special_teams,3,,,,,
player,201910200chi,chi,LenoCh00,st_pct,9%,,,,,
player,201910200chi,chi,WhitCo03,pos,G,,,,,
player,201910200chi,chi,WhitCo03,offense,65,,,,,
player,201910200chi,chi,WhitCo03,off_pct,100%,,,,,
player,201910200chi,chi,WhitCo03,defense,0,,,,,
player,201910200chi,chi,WhitCo03,def_pct,0%,,,,,
player,201910200chi,chi,WhitCo03,special_teams,3,,,,,
player,201910200chi,chi,WhitCo03,st_pct,9%,,,,,
player,201910200chi,chi,TrubMi00,pos,QB,,,,,
player,201910200chi,chi,TrubMi00,offense,65,,,,,
player,201910200chi,chi,TrubMi00,off_pct,100%,,,,,
player,201910200chi,chi,TrubMi00,defense,0,,,,,
player,201910200chi,chi,TrubMi00,def_pct,0%,,,,,
player,201910200chi,chi,TrubMi00,special_teams,0,,,,,
player,201910200chi,chi,TrubMi00,st_pct,0%,,,,,
player,201910200chi,chi,RobiAl02,pos,WR,,,,,
player,201910200chi,chi,RobiAl02,offense,63,,,,,
player,201910200chi,chi,RobiAl02,off_pct,97%,,,,,
player,201910200chi,chi,RobiAl02,defense,0,,,,,
player,201910200chi,chi,RobiAl02,def_pct,0%,,,,,
player,201910200chi,chi,RobiAl02,special_teams,0,,,,,
player,201910200chi,chi,RobiAl02,st_pct,0%,,,,,
player,201910200chi,chi,MillAn02,pos,WR,,,,,
player,201910200chi,chi,MillAn02,offense,49,,,,,
player,201910200chi,chi,MillAn02,off_pct,75%,,,,,
player,201910200chi,chi,MillAn02,defense,0,,,,,
player,201910200chi,chi,MillAn02,def_pct,0%,,,,,
player,201910200chi,chi,MillAn02,special_teams,7,,,,,
player,201910200chi,chi,MillAn02,st_pct,20%,,,,,
player,201910200chi,chi,BurtTr01,pos,TE,,,,,
player,201910200chi,chi,BurtTr01,offense,43,,,,,
player,201910200chi,chi,BurtTr01,off_pct,66%,,,,,
player,201910200chi,chi,BurtTr01,defense,0,,,,,
player,201910200chi,chi,BurtTr01,def_pct,0%,,,,,
player,201910200chi,chi,BurtTr01,special_teams,5,,,,,
player,201910200chi,chi,BurtTr01,st_pct,14%,,,,,
player,201910200chi,chi,GabrTa00,pos,WR,,,,,
player,201910200chi,chi,GabrTa00,offense,38,,,,,
player,201910200chi,chi,GabrTa00,off_pct,58%,,,,,
player,201910200chi,chi,GabrTa00,defense,0,,,,,
player,201910200chi,chi,GabrTa00,def_pct,0%,,,,,
player,201910200chi,chi,GabrTa00,special_teams,0,,,,,
player,201910200chi,chi,GabrTa00,st_pct,0%,,,,,
player,201910200chi,chi,CoheTa00,pos,RB,,,,,
player,201910200chi,chi,CoheTa00,offense,36,,,,,
player,201910200chi,chi,CoheTa00,off_pct,55%,,,,,
player,201910200chi,chi,CoheTa00,defense,0,,,,,
player,201910200chi,chi,CoheTa00,def_pct,0%,,,,,
player,201910200chi,chi,CoheTa00,special_teams,4,,,,,
player,201910200chi,chi,CoheTa00,st_pct,11%,,,,,
player,201910200chi,chi,MontDa01,pos,RB,,,,,
player,201910200chi,chi,MontDa01,offense,30,,,,,
player,201910200chi,chi,MontDa01,off_pct,46%,,,,,
player,201910200chi,chi,MontDa01,defense,0,,,,,
player,201910200chi,chi,MontDa01,def_pct,0%,,,,,
player,201910200chi,chi,MontDa01,special_teams,0,,,,,
player,201910200chi,chi,MontDa01,st_pct,0%,,,,,
player,201910200chi,chi,WimsJa00,pos,WR,,,,,
player,201910200chi,chi,WimsJa00,offense,22,,,,,
player,201910200chi,chi,WimsJa00,off_pct,34%,,,,,
player,201910200chi,chi,WimsJa00,defense,0,,,,,
player,201910200chi,chi,WimsJa00,def_pct,0%,,,,,
player,201910200chi,chi,WimsJa00,special_teams,11,,,,,
player,201910200chi,chi,WimsJa00,st_pct,31%,,,,,
player,201910200chi,chi,ShahAd00,pos,TE,,,,,
player,201910200chi,chi,ShahAd00,offense,21,,,,,
player,201910200chi,chi,ShahAd00,off_pct,32%,,,,,
player,201910200chi,chi,ShahAd00,defense,0,,,,,
player,201910200chi,chi,ShahAd00,def_pct,0%,,,,,
player,201910200chi,chi,ShahAd00,special_teams,3,,,,,
player,201910200chi,chi,ShahAd00,st_pct,9%,,,,,
player,201910200chi,chi,PattCo00,pos,WR,,,,,
player,201910200chi,chi,PattCo00,offense,15,,,,,
player,201910200chi,chi,PattCo00,off_pct,23%,,,,,
player,201910200chi,chi,PattCo00,defense,0,,,,,
player,201910200chi,chi,PattCo00,def_pct,0%,,,,,
player,201910200chi,chi,PattCo00,special_teams,18,,,,,
player,201910200chi,chi,PattCo00,st_pct,51%,,,,,
player,201910200chi,chi,HoltJ.01,pos,TE,,,,,
player,201910200chi,chi,HoltJ.01,offense,7,,,,,
player,201910200chi,chi,HoltJ.01,off_pct,11%,,,,,
player,201910200chi,chi,HoltJ.01,defense,0,,,,,
player,201910200chi,chi,HoltJ.01,def_pct,0%,,,,,
player,201910200chi,chi,HoltJ.01,special_teams,11,,,,,
player,201910200chi,chi,HoltJ.01,st_pct,31%,,,,,
player,201910200chi,chi,LucaCo01,pos,T,,,,,
player,201910200chi,chi,LucaCo01,offense,1,,,,,
player,201910200chi,chi,LucaCo01,off_pct,2%,,,,,
player,201910200chi,chi,LucaCo01,defense,0,,,,,
player,201910200chi,chi,LucaCo01,def_pct,0%,,,,,
player,201910200chi,chi,LucaCo01,special_teams,3,,,,,
player,201910200chi,chi,LucaCo01,st_pct,9%,,,,,
player,201910200chi,chi,FullKy00,pos,CB,,,,,
player,201910200chi,chi,FullKy00,offense,0,,,,,
player,201910200chi,chi,FullKy00,off_pct,0%,,,,,
player,201910200chi,chi,FullKy00,defense,78,,,,,
player,201910200chi,chi,FullKy00,def_pct,100%,,,,,
player,201910200chi,chi,FullKy00,special_teams,10,,,,,
player,201910200chi,chi,FullKy00,st_pct,29%,,,,,
player,201910200chi,chi,JackEd01,pos,FS,,,,,
player,201910200chi,chi,JackEd01,offense,0,,,,,
player,201910200chi,chi,JackEd01,off_pct,0%,,,,,
player,201910200chi,chi,JackEd01,defense,78,,,,,
player,201910200chi,chi,JackEd01,def_pct,100%,,,,,
player,201910200chi,chi,JackEd01,special_teams,3,,,,,
player,201910200chi,chi,JackEd01,st_pct,9%,,,,,
player,201910200chi,chi,TrevDa00,pos,LB,,,,,
player,201910200chi,chi,TrevDa00,offense,0,,,,,
player,201910200chi,chi,TrevDa00,off_pct,0%,,,,,
player,201910200chi,chi,TrevDa00,defense,78,,,,,
player,201910200chi,chi,TrevDa00,def_pct,100%,,,,,
player,201910200chi,chi,TrevDa00,special_teams,2,,,,,
player,201910200chi,chi,TrevDa00,st_pct,6%,,,,,
player,201910200chi,chi,AmukPr00,pos,CB,,,,,
player,201910200chi,chi,AmukPr00,offense,0,,,,,
player,201910200chi,chi,AmukPr00,off_pct,0%,,,,,
player,201910200chi,chi,AmukPr00,defense,78,,,,,
player,201910200chi,chi,AmukPr00,def_pct,100%,,,,,
player,201910200chi,chi,AmukPr00,special_teams,2,,,,,
player,201910200chi,chi,AmukPr00,st_pct,6%,,,,,
player,201910200chi,chi,ClinHa00,pos,SS,,,,,
player,201910200chi,chi,ClinHa00,offense,0,,,,,
player,201910200chi,chi,ClinHa00,off_pct,0%,,,,,
player,201910200chi,chi,ClinHa00,defense,76,,,,,
player,201910200chi,chi,ClinHa00,def_pct,97%,,,,,
player,201910200chi,chi,ClinHa00,special_teams,0,,,,,
player,201910200chi,chi,ClinHa00,st_pct,0%,,,,,
player,201910200chi,chi,MackKh00,pos,LB,,,,,
player,201910200chi,chi,MackKh00,offense,0,,,,,
player,201910200chi,chi,MackKh00,off_pct,0%,,,,,
player,201910200chi,chi,MackKh00,defense,66,,,,,
player,201910200chi,chi,MackKh00,def_pct,85%,,,,,
player,201910200chi,chi,MackKh00,special_teams,2,,,,,
player,201910200chi,chi,MackKh00,st_pct,6%,,,,,
player,201910200chi,chi,FloyLe00,pos,LB,,,,,
player,201910200chi,chi,FloyLe00,offense,0,,,,,
player,201910200chi,chi,FloyLe00,off_pct,0%,,,,,
player,201910200chi,chi,FloyLe00,defense,64,,,,,
player,201910200chi,chi,FloyLe00,def_pct,82%,,,,,
player,201910200chi,chi,FloyLe00,special_teams,2,,,,,
player,201910200chi,chi,FloyLe00,st_pct,6%,,,,,
player,201910200chi,chi,SmitRo07,pos,LB,,,,,
player,201910200chi,chi,SmitRo07,offense,0,,,,,
player,201910200chi,chi,SmitRo07,off_pct,0%,,,,,
player,201910200chi,chi,SmitRo07,defense,54,,,,,
player,201910200chi,chi,SmitRo07,def_pct,69%,,,,,
player,201910200chi,chi,SmitRo07,special_teams,4,,,,,
player,201910200chi,chi,SmitRo07,st_pct,11%,,,,,
player,201910200chi,chi,NichBi00,pos,DT,,,,,
player,201910200chi,chi,NichBi00,offense,0,,,,,
player,201910200chi,chi,NichBi00,off_pct,0%,,,,,
player,201910200chi,chi,NichBi00,defense,53,,,,,
player,201910200chi,chi,NichBi00,def_pct,68%,,,,,
player,201910200chi,chi,NichBi00,special_teams,0,,,,,
player,201910200chi,chi,NichBi00,st_pct,0%,,,,,
player,201910200chi,chi,RobeRo00,pos,DT,,,,,
player,201910200chi,chi,RobeRo00,offense,0,,,,,
player,201910200chi,chi,RobeRo00,off_pct,0%,,,,,
player,201910200chi,chi,RobeRo00,defense,46,,,,,
player,201910200chi,chi,RobeRo00,def_pct,59%,,,,,
player,201910200chi,chi,RobeRo00,special_teams,13,,,,,
player,201910200chi,chi,RobeRo00,st_pct,37%,,,,,
player,201910200chi,chi,WillNi01,pos,DT,,,,,
player,201910200chi,chi,WillNi01,offense,0,,,,,
player,201910200chi,chi,WillNi01,off_pct,0%,,,,,
player,201910200chi,chi,WillNi01,defense,45,,,,,
player,201910200chi,chi,WillNi01,def_pct,58%,,,,,
player,201910200chi,chi,WillNi01,special_teams,10,,,,,
player,201910200chi,chi,WillNi01,st_pct,29%,,,,,
player,201910200chi,chi,GoldEd00,pos,NT,,,,,
player,201910200chi,chi,GoldEd00,offense,0,,,,,
player,201910200chi,chi,GoldEd00,off_pct,0%,,,,,
player,201910200chi,chi,GoldEd00,defense,40,,,,,
player,201910200chi,chi,GoldEd00,def_pct,51%,,,,,
player,201910200chi,chi,GoldEd00,special_teams,8,,,,,
player,201910200chi,chi,GoldEd00,st_pct,23%,,,,,
player,201910200chi,chi,SkriBu00,pos,CB,,,,,
player,201910200chi,chi,SkriBu00,offense,0,,,,,
player,201910200chi,chi,SkriBu00,off_pct,0%,,,,,
player,201910200chi,chi,SkriBu00,defense,38,,,,,
player,201910200chi,chi,SkriBu00,def_pct,49%,,,,,
player,201910200chi,chi,SkriBu00,special_teams,8,,,,,
player,201910200chi,chi,SkriBu00,st_pct,23%,,,,,
player,201910200chi,chi,AndeAb00,pos,DE,,,,,
player,201910200chi,chi,AndeAb00,offense,0,,,,,
player,201910200chi,chi,AndeAb00,off_pct,0%,,,,,
player,201910200chi,chi,AndeAb00,defense,34,,,,,
player,201910200chi,chi,AndeAb00,def_pct,44%,,,,,
player,201910200chi,chi,AndeAb00,special_teams,7,,,,,
player,201910200chi,chi,AndeAb00,st_pct,20%,,,,,
player,201910200chi,chi,IrviIs00,pos,LB,,,,,
player,201910200chi,chi,IrviIs00,offense,0,,,,,
player,201910200chi,chi,IrviIs00,off_pct,0%,,,,,
player,201910200chi,chi,IrviIs00,defense,14,,,,,
player,201910200chi,chi,IrviIs00,def_pct,18%,,,,,
player,201910200chi,chi,IrviIs00,special_teams,26,,,,,
player,201910200chi,chi,IrviIs00,st_pct,74%,,,,,
player,201910200chi,chi,LyncAa00,pos,LB,,,,,
player,201910200chi,chi,LyncAa00,offense,0,,,,,
player,201910200chi,chi,LyncAa00,off_pct,0%,,,,,
player,201910200chi,chi,LyncAa00,defense,12,,,,,
player,201910200chi,chi,LyncAa00,def_pct,15%,,,,,
player,201910200chi,chi,LyncAa00,special_teams,0,,,,,
player,201910200chi,chi,LyncAa00,st_pct,0%,,,,,
player,201910200chi,chi,BushDe00,pos,SS,,,,,
player,201910200chi,chi,BushDe00,offense,0,,,,,
player,201910200chi,chi,BushDe00,off_pct,0%,,,,,
player,201910200chi,chi,BushDe00,defense,2,,,,,
player,201910200chi,chi,BushDe00,def_pct,3%,,,,,
player,201910200chi,chi,BushDe00,special_teams,24,,,,,
player,201910200chi,chi,BushDe00,st_pct,69%,,,,,
player,201910200chi,chi,McMaSh99,pos,FS,,,,,
player,201910200chi,chi,McMaSh99,offense,0,,,,,
player,201910200chi,chi,McMaSh99,off_pct,0%,,,,,
player,201910200chi,chi,McMaSh99,defense,2,,,,,
player,201910200chi,chi,McMaSh99,def_pct,3%,,,,,
player,201910200chi,chi,McMaSh99,special_teams,19,,,,,
player,201910200chi,chi,McMaSh99,st_pct,54%,,,,,
player,201910200chi,chi,KwiaNi00,pos,LB,,,,,
player,201910200chi,chi,KwiaNi00,offense,0,,,,,
player,201910200chi,chi,KwiaNi00,off_pct,0%,,,,,
player,201910200chi,chi,KwiaNi00,defense,0,,,,,
player,201910200chi,chi,KwiaNi00,def_pct,0%,,,,,
player,201910200chi,chi,KwiaNi00,special_teams,30,,,,,
player,201910200chi,chi,KwiaNi00,st_pct,86%,,,,,
player,201910200chi,chi,IyieJo00,pos,LB,,,,,
player,201910200chi,chi,IyieJo00,offense,0,,,,,
player,201910200chi,chi,IyieJo00,off_pct,0%,,,,,
player,201910200chi,chi,IyieJo00,defense,0,,,,,
player,201910200chi,chi,IyieJo00,def_pct,0%,,,,,
player,201910200chi,chi,IyieJo00,special_teams,30,,,,,
player,201910200chi,chi,IyieJo00,st_pct,86%,,,,,
player,201910200chi,chi,HousDe00,pos,FS,,,,,
player,201910200chi,chi,HousDe00,offense,0,,,,,
player,201910200chi,chi,HousDe00,off_pct,0%,,,,,
player,201910200chi,chi,HousDe00,defense,0,,,,,
player,201910200chi,chi,HousDe00,def_pct,0%,,,,,
player,201910200chi,chi,HousDe00,special_teams,30,,,,,
player,201910200chi,chi,HousDe00,st_pct,86%,,,,,
player,201910200chi,chi,BrauBe00,pos,TE,,,,,
player,201910200chi,chi,BrauBe00,offense,0,,,,,
player,201910200chi,chi,BrauBe00,off_pct,0%,,,,,
player,201910200chi,chi,BrauBe00,defense,0,,,,,
player,201910200chi,chi,BrauBe00,def_pct,0%,,,,,
player,201910200chi,chi,BrauBe00,special_teams,22,,,,,
player,201910200chi,chi,BrauBe00,st_pct,63%,,,,,
player,201910200chi,chi,DaviMi01,pos,RB,,,,,
player,201910200chi,chi,DaviMi01,offense,0,,,,,
player,201910200chi,chi,DaviMi01,off_pct,0%,,,,,
player,201910200chi,chi,DaviMi01,defense,0,,,,,
player,201910200chi,chi,DaviMi01,def_pct,0%,,,,,
player,201910200chi,chi,DaviMi01,special_teams,14,,,,,
player,201910200chi,chi,DaviMi01,st_pct,40%,,,,,
player,201910200chi,chi,ODonPa00,pos,P,,,,,
player,201910200chi,chi,ODonPa00,offense,0,,,,,
player,201910200chi,chi,ODonPa00,off_pct,0%,,,,,
player,201910200chi,chi,ODonPa00,defense,0,,,,,
player,201910200chi,chi,ODonPa00,def_pct,0%,,,,,
player,201910200chi,chi,ODonPa00,special_teams,11,,,,,
player,201910200chi,chi,ODonPa00,st_pct,31%,,,,,
player,201910200chi,chi,ToliKe00,pos,CB,,,,,
player,201910200chi,chi,ToliKe00,offense,0,,,,,
player,201910200chi,chi,ToliKe00,off_pct,0%,,,,,
player,201910200chi,chi,ToliKe00,defense,0,,,,,
player,201910200chi,chi,ToliKe00,def_pct,0%,,,,,
player,201910200chi,chi,ToliKe00,special_teams,11,,,,,
player,201910200chi,chi,ToliKe00,st_pct,31%,,,,,
player,201910200chi,chi,ScalPa00,pos,LS,,,,,
player,201910200chi,chi,ScalPa00,offense,0,,,,,
player,201910200chi,chi,ScalPa00,off_pct,0%,,,,,
player,201910200chi,chi,ScalPa00,defense,0,,,,,
player,201910200chi,chi,ScalPa00,def_pct,0%,,,,,
player,201910200chi,chi,ScalPa00,special_teams,10,,,,,
player,201910200chi,chi,ScalPa00,st_pct,29%,,,,,
player,201910200chi,chi,PineEd00,pos,K,,,,,
player,201910200chi,chi,PineEd00,offense,0,,,,,
player,201910200chi,chi,PineEd00,off_pct,0%,,,,,
player,201910200chi,chi,PineEd00,defense,0,,,,,
player,201910200chi,chi,PineEd00,def_pct,0%,,,,,
player,201910200chi,chi,PineEd00,special_teams,8,,,,,
player,201910200chi,chi,PineEd00,st_pct,23%,,,,,
player,201910200chi,nor,WarfLa00,pos,G,,,,,
player,201910200chi,nor,WarfLa00,offense,78,,,,,
player,201910200chi,nor,WarfLa00,off_pct,100%,,,,,
player,201910200chi,nor,WarfLa00,defense,0,,,,,
player,201910200chi,nor,WarfLa00,def_pct,0%,,,,,
player,201910200chi,nor,WarfLa00,special_teams,8,,,,,
player,201910200chi,nor,WarfLa00,st_pct,23%,,,,,
player,201910200chi,nor,PeatAn00,pos,G,,,,,
player,201910200chi,nor,PeatAn00,offense,78,,,,,
player,201910200chi,nor,PeatAn00,off_pct,100%,,,,,
player,201910200chi,nor,PeatAn00,defense,0,,,,,
player,201910200chi,nor,PeatAn00,def_pct,0%,,,,,
player,201910200chi,nor,PeatAn00,special_teams,8,,,,,
player,201910200chi,nor,PeatAn00,st_pct,23%,,,,,
player,201910200chi,nor,RamcRy00,pos,T,,,,,
player,201910200chi,nor,RamcRy00,offense,78,,,,,
player,201910200chi,nor,RamcRy00,off_pct,100%,,,,,
player,201910200chi,nor,RamcRy00,defense,0,,,,,
player,201910200chi,nor,RamcRy00,def_pct,0%,,,,,
player,201910200chi,nor,RamcRy00,special_teams,8,,,,,
player,201910200chi,nor,RamcRy00,st_pct,23%,,,,,
player,201910200chi,nor,ArmsTe00,pos,T,,,,,
player,201910200chi,nor,ArmsTe00,offense,78,,,,,
player,201910200chi,nor,ArmsTe00,off_pct,100%,,,,,
player,201910200chi,nor,ArmsTe00,defense,0,,,,,
player,201910200chi,nor,ArmsTe00,def_pct,0%,,,,,
player,201910200chi,nor,ArmsTe00,special_teams,8,,,,,
player,201910200chi,nor,ArmsTe00,st_pct,23%,,,,,
player,201910200chi,nor,McCoEr01,pos,C,,,,,
player,201910200chi,nor,McCoEr01,offense,78,,,,,
player,201910200chi,nor,McCoEr01,off_pct,100%,,,,,
player,201910200chi,nor,McCoEr01,defense,0,,,,,
player,201910200chi,nor,McCoEr01,def_pct,0%,,,,,
player,201910200chi,nor,McCoEr01,special_teams,8,,,,,
player,201910200chi,nor,McCoEr01,st_pct,23%,,,,,
player,201910200chi,nor,BridTe00,pos,QB,,,,,
player,201910200chi,nor,BridTe00,offense,76,,,,,
player,201910200chi,nor,BridTe00,off_pct,97%,,,,,
player,201910200chi,nor,BridTe00,defense,0,,,,,
player,201910200chi,nor,BridTe00,def_pct,0%,,,,,
player,201910200chi,nor,BridTe00,special_teams,0,,,,,
player,201910200chi,nor,BridTe00,st_pct,0%,,,,,
player,201910200chi,nor,ThomMi05,pos,WR,,,,,
player,201910200chi,nor,ThomMi05,offense,73,,,,,
player,201910200chi,nor,ThomMi05,off_pct,94%,,,,,
player,201910200chi,nor,ThomMi05,defense,0,,,,,
player,201910200chi,nor,ThomMi05,def_pct,0%,,,,,
player,201910200chi,nor,ThomMi05,special_teams,2,,,,,
player,201910200chi,nor,ThomMi05,st_pct,6%,,,,,
player,201910200chi,nor,MurrLa00,pos,RB,,,,,
player,201910200chi,nor,MurrLa00,offense,65,,,,,
player,201910200chi,nor,MurrLa00,off_pct,83%,,,,,
player,201910200chi,nor,MurrLa00,defense,0,,,,,
player,201910200chi,nor,MurrLa00,def_pct,0%,,,,,
player,201910200chi,nor,MurrLa00,special_teams,0,,,,,
player,201910200chi,nor,MurrLa00,st_pct,0%,,,,,
player,201910200chi,nor,GinnTe00,pos,WR,,,,,
player,201910200chi,nor,GinnTe00,offense,55,,,,,
player,201910200chi,nor,GinnTe00,off_pct,71%,,,,,
player,201910200chi,nor,GinnTe00,defense,0,,,,,
player,201910200chi,nor,GinnTe00,def_pct,0%,,,,,
player,201910200chi,nor,GinnTe00,special_teams,3,,,,,
player,201910200chi,nor,GinnTe00,st_pct,9%,,,,,
player,201910200chi,nor,HillJo02,pos,TE,,,,,
player,201910200chi,nor,HillJo02,offense,53,,,,,
player,201910200chi,nor,HillJo02,off_pct,68%,,,,,
player,201910200chi,nor,HillJo02,defense,0,,,,,
player,201910200chi,nor,HillJo02,def_pct,0%,,,,,
player,201910200chi,nor,HillJo02,special_teams,11,,,,,
player,201910200chi,nor,HillJo02,st_pct,31%,,,,,
player,201910200chi,nor,CarrAu00,pos,WR,,,,,
player,201910200chi,nor,CarrAu00,offense,42,,,,,
player,201910200chi,nor,CarrAu00,off_pct,54%,,,,,
player,201910200chi,nor,CarrAu00,defense,0,,,,,
player,201910200chi,nor,CarrAu00,def_pct,0%,,,,,
player,201910200chi,nor,CarrAu00,special_teams,3,,,,,
player,201910200chi,nor,CarrAu00,st_pct,9%,,,,,
player,201910200chi,nor,LineZa01,pos,FB,,,,,
player,201910200chi,nor,LineZa01,offense,28,,,,,
player,201910200chi,nor,LineZa01,off_pct,36%,,,,,
player,201910200chi,nor,LineZa01,defense,0,,,,,
player,201910200chi,nor,LineZa01,def_pct,0%,,,,,
player,201910200chi,nor,LineZa01,special_teams,18,,,,,
player,201910200chi,nor,LineZa01,st_pct,51%,,,,,
player,201910200chi,nor,ArnoDa00,pos,TE,,,,,
player,201910200chi,nor,ArnoDa00,offense,19,,,,,
player,201910200chi,nor,ArnoDa00,off_pct,24%,,,,,
player,201910200chi,nor,ArnoDa00,defense,0,,,,,
player,201910200chi,nor,ArnoDa00,def_pct,0%,,,,,
player,201910200chi,nor,ArnoDa00,special_teams,7,,,,,
player,201910200chi,nor,ArnoDa00,st_pct,20%,,,,,
player,201910200chi,nor,ClapWi00,pos,C,,,,,
player,201910200chi,nor,ClapWi00,offense,18,,,,,
player,201910200chi,nor,ClapWi00,off_pct,23%,,,,,
player,201910200chi,nor,ClapWi00,defense,0,,,,,
player,201910200chi,nor,ClapWi00,def_pct,0%,,,,,
player,201910200chi,nor,ClapWi00,special_teams,8,,,,,
player,201910200chi,nor,ClapWi00,st_pct,23%,,,,,
player,201910200chi,nor,HillTa00,pos,QB,,,,,
player,201910200chi,nor,HillTa00,offense,14,,,,,
player,201910200chi,nor,HillTa00,off_pct,18%,,,,,
player,201910200chi,nor,HillTa00,defense,0,,,,,
player,201910200chi,nor,HillTa00,def_pct,0%,,,,,
player,201910200chi,nor,HillTa00,special_teams,9,,,,,
player,201910200chi,nor,HillTa00,st_pct,26%,,,,,
player,201910200chi,nor,HarrDe07,pos,WR,,,,,
player,201910200chi,nor,HarrDe07,offense,9,,,,,
player,201910200chi,nor,HarrDe07,off_pct,12%,,,,,
player,201910200chi,nor,HarrDe07,defense,0,,,,,
player,201910200chi,nor,HarrDe07,def_pct,0%,,,,,
player,201910200chi,nor,HarrDe07,special_teams,11,,,,,
player,201910200chi,nor,HarrDe07,st_pct,31%,,,,,
player,201910200chi,nor,ZennZa00,pos,RB,,,,,
player,201910200chi,nor,ZennZa00,offense,8,,,,,
player,201910200chi,nor,ZennZa00,off_pct,10%,,,,,
player,201910200chi,nor,ZennZa00,defense,0,,,,,
player,201910200chi,nor,ZennZa00,def_pct,0%,,,,,
player,201910200chi,nor,ZennZa00,special_teams,17,,,,,
player,201910200chi,nor,ZennZa00,st_pct,49%,,,,,
player,201910200chi,nor,HumpLi01,pos,WR,,,,,
player,201910200chi,nor,HumpLi01,offense,6,,,,,
player,201910200chi,nor,HumpLi01,off_pct,8%,,,,,
player,201910200chi,nor,HumpLi01,defense,0,,,,,
player,201910200chi,nor,HumpLi01,def_pct,0%,,,,,
player,201910200chi,nor,HumpLi01,special_teams,3,,,,,
player,201910200chi,nor,HumpLi01,st_pct,9%,,,,,
player,201910200chi,nor,WillMa06,pos,FS,,,,,
player,201910200chi,nor,WillMa06,offense,1,,,,,
player,201910200chi,nor,WillMa06,off_pct,1%,,,,,
player,201910200chi,nor,WillMa06,defense,65,,,,,
player,201910200chi,nor,WillMa06,def_pct,100%,,,,,
player,201910200chi,nor,WillMa06,special_teams,9,,,,,
player,201910200chi,nor,WillMa06,st_pct,26%,,,,,
player,201910200chi,nor,WashDw00,pos,RB,,,,,
player,201910200chi,nor,WashDw00,offense,1,,,,,
player,201910200chi,nor,WashDw00,off_pct,1%,,,,,
player,201910200chi,nor,WashDw00,defense,0,,,,,
player,201910200chi,nor,WashDw00,def_pct,0%,,,,,
player,201910200chi,nor,WashDw00,special_teams,22,,,,,
player,201910200chi,nor,WashDw00,st_pct,63%,,,,,
player,201910200chi,nor,BellVo00,pos,SS,,,,,
player,201910200chi,nor,BellVo00,offense,0,,,,,
player,201910200chi,nor,BellVo00,off_pct,0%,,,,,
player,201910200chi,nor,BellVo00,defense,65,,,,,
player,201910200chi,nor,BellVo00,def_pct,100%,,,,,
player,201910200chi,nor,BellVo00,special_teams,9,,,,,
player,201910200chi,nor,BellVo00,st_pct,26%,,,,,
player,201910200chi,nor,ApplEl00,pos,CB,,,,,
player,201910200chi,nor,ApplEl00,offense,0,,,,,
player,201910200chi,nor,ApplEl00,off_pct,0%,,,,,
player,201910200chi,nor,ApplEl00,defense,65,,,,,
player,201910200chi,nor,ApplEl00,def_pct,100%,,,,,
