game,2019,13,20191201,201912010car,was,"Washington Redskins",29,car,"Carolina Panthers",21
player,201912010car,was,CollLa00,tackles_assists,5,,,,,
player,201912010car,was,CollLa00,tackles_loss,1,,,,,
player,201912010car,was,CollLa00,qb_hits,0,,,,,
player,201912010car,was,CollLa00,fumbles_rec,0,,,,,
player,201912010car,was,CollLa00,fumbles_rec_yds,0,,,,,
player,201912010car,was,CollLa00,fumbles_rec_td,0,,,,,
player,201912010car,was,CollLa00,fumbles_forced,0,,,,,
player,201912010car,was,BostJo00,def_int,0,,,,,
player,201912010car,was,BostJo00,def_int_yds,0,,,,,
player,201912010car,was,BostJo00,def_int_td,0,,,,,
player,201912010car,was,BostJo00,def_int_long,0,,,,,
player,201912010car,was,BostJo00,pass_defended,0,,,,,
player,201912010car,was,BostJo00,sacks,0.0,,,,,
player,201912010car,was,BostJo00,tackles_combined,7,,,,,
player,201912010car,was,BostJo00,tackles_solo,2,,,,,
player,201912010car,was,BostJo00,tackles_assists,5,,,,,
player,201912010car,was,BostJo00,tackles_loss,0,,,,,
player,201912010car,was,BostJo00,qb_hits,1,,,,,
player,201912010car,was,BostJo00,fumbles_rec,0,,,,,
player,201912010car,was,BostJo00,fumbles_rec_yds,0,,,,,
player,201912010car,was,BostJo00,fumbles_rec_td,0,,,,,
player,201912010car,was,BostJo00,fumbles_forced,0,,,,,
player,201912010car,was,AndeRy00,def_int,0,,,,,
player,201912010car,was,AndeRy00,def_int_yds,0,,,,,
player,201912010car,was,AndeRy00,def_int_td,0,,,,,
player,201912010car,was,AndeRy00,def_int_long,0,,,,,
player,201912010car,was,AndeRy00,pass_defended,0,,,,,
player,201912010car,was,AndeRy00,sacks,0.0,,,,,
player,201912010car,was,AndeRy00,tackles_combined,6,,,,,
player,201912010car,was,AndeRy00,tackles_solo,2,,,,,
player,201912010car,was,AndeRy00,tackles_assists,4,,,,,
player,201912010car,was,AndeRy00,tackles_loss,1,,,,,
player,201912010car,was,AndeRy00,qb_hits,1,,,,,
player,201912010car,was,AndeRy00,fumbles_rec,0,,,,,
player,201912010car,was,AndeRy00,fumbles_rec_yds,0,,,,,
player,201912010car,was,AndeRy00,fumbles_rec_td,0,,,,,
player,201912010car,was,AndeRy00,fumbles_forced,0,,,,,
player,201912010car,was,DunbQu00,def_int,0,,,,,
player,201912010car,was,DunbQu00,def_int_yds,0,,,,,
player,201912010car,was,DunbQu00,def_int_td,0,,,,,
player,201912010car,was,DunbQu00,def_int_long,0,,,,,
player,201912010car,was,DunbQu00,pass_defended,2,,,,,
player,201912010car,was,DunbQu00,sacks,0.0,,,,,
player,201912010car,was,DunbQu00,tackles_combined,5,,,,,
player,201912010car,was,DunbQu00,tackles_solo,4,,,,,
player,201912010car,was,DunbQu00,tackles_assists,1,,,,,
player,201912010car,was,DunbQu00,tackles_loss,1,,,,,
player,201912010car,was,DunbQu00,qb_hits,0,,,,,
player,201912010car,was,DunbQu00,fumbles_rec,0,,,,,
player,201912010car,was,DunbQu00,fumbles_rec_yds,0,,,,,
player,201912010car,was,DunbQu00,fumbles_rec_td,0,,,,,
player,201912010car,was,DunbQu00,fumbles_forced,0,,,,,
player,201912010car,was,NichMo00,def_int,0,,,,,
player,201912010car,was,NichMo00,def_int_yds,0,,,,,
player,201912010car,was,NichMo00,def_int_td,0,,,,,
player,201912010car,was,NichMo00,def_int_long,0,,,,,
player,201912010car,was,NichMo00,pass_defended,0,,,,,
player,201912010car,was,NichMo00,sacks,0.0,,,,,
player,201912010car,was,NichMo00,tackles_combined,5,,,,,
player,201912010car,was,NichMo00,tackles_solo,4,,,,,
player,201912010car,was,NichMo00,tackles_assists,1,,,,,
player,201912010car,was,NichMo00,tackles_loss,0,,,,,
player,201912010car,was,NichMo00,qb_hits,0,,,,,
player,201912010car,was,NichMo00,fumbles_rec,0,,,,,
player,201912010car,was,NichMo00,fumbles_rec_yds,0,,,,,
player,201912010car,was,NichMo00,fumbles_rec_td,0,,,,,
player,201912010car,was,NichMo00,fumbles_forced,0,,,,,
player,201912010car,was,HolcCo00,def_int,0,,,,,
player,201912010car,was,HolcCo00,def_int_yds,0,,,,,
player,201912010car,was,HolcCo00,def_int_td,0,,,,,
player,201912010car,was,HolcCo00,def_int_long,0,,,,,
player,201912010car,was,HolcCo00,pass_defended,0,,,,,
player,201912010car,was,HolcCo00,sacks,0.0,,,,,
player,201912010car,was,HolcCo00,tackles_combined,4,,,,,
player,201912010car,was,HolcCo00,tackles_solo,2,,,,,
player,201912010car,was,HolcCo00,tackles_assists,2,,,,,
player,201912010car,was,HolcCo00,tackles_loss,1,,,,,
player,201912010car,was,HolcCo00,qb_hits,0,,,,,
player,201912010car,was,HolcCo00,fumbles_rec,0,,,,,
player,201912010car,was,HolcCo00,fumbles_rec_yds,0,,,,,
player,201912010car,was,HolcCo00,fumbles_rec_td,0,,,,,
player,201912010car,was,HolcCo00,fumbles_forced,0,,,,,
player,201912010car,was,MoreJi00,def_int,0,,,,,
player,201912010car,was,MoreJi00,def_int_yds,0,,,,,
player,201912010car,was,MoreJi00,def_int_td,0,,,,,
player,201912010car,was,MoreJi00,def_int_long,0,,,,,
player,201912010car,was,MoreJi00,pass_defended,0,,,,,
player,201912010car,was,MoreJi00,sacks,0.0,,,,,
player,201912010car,was,MoreJi00,tackles_combined,4,,,,,
player,201912010car,was,MoreJi00,tackles_solo,1,,,,,
player,201912010car,was,MoreJi00,tackles_assists,3,,,,,
player,201912010car,was,MoreJi00,tackles_loss,0,,,,,
player,201912010car,was,MoreJi00,qb_hits,0,,,,,
player,201912010car,was,MoreJi00,fumbles_rec,0,,,,,
player,201912010car,was,MoreJi00,fumbles_rec_yds,0,,,,,
player,201912010car,was,MoreJi00,fumbles_rec_td,0,,,,,
player,201912010car,was,MoreJi00,fumbles_forced,0,,,,,
player,201912010car,was,PaynDa00,def_int,0,,,,,
player,201912010car,was,PaynDa00,def_int_yds,0,,,,,
player,201912010car,was,PaynDa00,def_int_td,0,,,,,
player,201912010car,was,PaynDa00,def_int_long,0,,,,,
player,201912010car,was,PaynDa00,pass_defended,0,,,,,
player,201912010car,was,PaynDa00,sacks,0.0,,,,,
player,201912010car,was,PaynDa00,tackles_combined,3,,,,,
player,201912010car,was,PaynDa00,tackles_solo,2,,,,,
player,201912010car,was,PaynDa00,tackles_assists,1,,,,,
player,201912010car,was,PaynDa00,tackles_loss,0,,,,,
player,201912010car,was,PaynDa00,qb_hits,0,,,,,
player,201912010car,was,PaynDa00,fumbles_rec,0,,,,,
player,201912010car,was,PaynDa00,fumbles_rec_yds,0,,,,,
player,201912010car,was,PaynDa00,fumbles_rec_td,0,,,,,
player,201912010car,was,PaynDa00,fumbles_forced,0,,,,,
player,201912010car,was,SettTi00,def_int,0,,,,,
player,201912010car,was,SettTi00,def_int_yds,0,,,,,
player,201912010car,was,SettTi00,def_int_td,0,,,,,
player,201912010car,was,SettTi00,def_int_long,0,,,,,
player,201912010car,was,SettTi00,pass_defended,0,,,,,
player,201912010car,was,SettTi00,sacks,0.0,,,,,
player,201912010car,was,SettTi00,tackles_combined,3,,,,,
player,201912010car,was,SettTi00,tackles_solo,2,,,,,
player,201912010car,was,SettTi00,tackles_assists,1,,,,,
player,201912010car,was,SettTi00,tackles_loss,0,,,,,
player,201912010car,was,SettTi00,qb_hits,0,,,,,
player,201912010car,was,SettTi00,fumbles_rec,0,,,,,
player,201912010car,was,SettTi00,fumbles_rec_yds,0,,,,,
player,201912010car,was,SettTi00,fumbles_rec_td,0,,,,,
player,201912010car,was,SettTi00,fumbles_forced,0,,,,,
player,201912010car,was,DionSh00,def_int,0,,,,,
player,201912010car,was,DionSh00,def_int_yds,0,,,,,
player,201912010car,was,DionSh00,def_int_td,0,,,,,
player,201912010car,was,DionSh00,def_int_long,0,,,,,
player,201912010car,was,DionSh00,pass_defended,0,,,,,
player,201912010car,was,DionSh00,sacks,0.0,,,,,
player,201912010car,was,DionSh00,tackles_combined,2,,,,,
player,201912010car,was,DionSh00,tackles_solo,1,,,,,
player,201912010car,was,DionSh00,tackles_assists,1,,,,,
player,201912010car,was,DionSh00,tackles_loss,0,,,,,
player,201912010car,was,DionSh00,qb_hits,0,,,,,
player,201912010car,was,DionSh00,fumbles_rec,0,,,,,
player,201912010car,was,DionSh00,fumbles_rec_yds,0,,,,,
player,201912010car,was,DionSh00,fumbles_rec_td,0,,,,,
player,201912010car,was,DionSh00,fumbles_forced,0,,,,,
player,201912010car,was,PeteAd01,def_int,0,,,,,
player,201912010car,was,PeteAd01,def_int_yds,0,,,,,
player,201912010car,was,PeteAd01,def_int_td,0,,,,,
player,201912010car,was,PeteAd01,def_int_long,0,,,,,
player,201912010car,was,PeteAd01,pass_defended,0,,,,,
player,201912010car,was,PeteAd01,sacks,0.0,,,,,
player,201912010car,was,PeteAd01,tackles_combined,0,,,,,
player,201912010car,was,PeteAd01,tackles_solo,0,,,,,
player,201912010car,was,PeteAd01,tackles_assists,0,,,,,
player,201912010car,was,PeteAd01,tackles_loss,0,,,,,
player,201912010car,was,PeteAd01,qb_hits,0,,,,,
player,201912010car,was,PeteAd01,fumbles_rec,1,,,,,
player,201912010car,was,PeteAd01,fumbles_rec_yds,0,,,,,
player,201912010car,was,PeteAd01,fumbles_rec_td,0,,,,,
player,201912010car,was,PeteAd01,fumbles_forced,0,,,,,
player,201912010car,was,RoulCh00,def_int,0,,,,,
player,201912010car,was,RoulCh00,def_int_yds,0,,,,,
player,201912010car,was,RoulCh00,def_int_td,0,,,,,
player,201912010car,was,RoulCh00,def_int_long,0,,,,,
player,201912010car,was,RoulCh00,pass_defended,0,,,,,
player,201912010car,was,RoulCh00,sacks,0.0,,,,,
player,201912010car,was,RoulCh00,tackles_combined,0,,,,,
player,201912010car,was,RoulCh00,tackles_solo,0,,,,,
player,201912010car,was,RoulCh00,tackles_assists,0,,,,,
player,201912010car,was,RoulCh00,tackles_loss,0,,,,,
player,201912010car,was,RoulCh00,qb_hits,0,,,,,
player,201912010car,was,RoulCh00,fumbles_rec,1,,,,,
player,201912010car,was,RoulCh00,fumbles_rec_yds,0,,,,,
player,201912010car,was,RoulCh00,fumbles_rec_td,0,,,,,
player,201912010car,was,RoulCh00,fumbles_forced,0,,,,,
player,201912010car,car,AddiMa00,def_int,0,,,,,
player,201912010car,car,AddiMa00,def_int_yds,0,,,,,
player,201912010car,car,AddiMa00,def_int_td,0,,,,,
player,201912010car,car,AddiMa00,def_int_long,0,,,,,
player,201912010car,car,AddiMa00,pass_defended,0,,,,,
player,201912010car,car,AddiMa00,sacks,1.5,,,,,
player,201912010car,car,AddiMa00,tackles_combined,7,,,,,
player,201912010car,car,AddiMa00,tackles_solo,4,,,,,
player,201912010car,car,AddiMa00,tackles_assists,3,,,,,
player,201912010car,car,AddiMa00,tackles_loss,0,,,,,
player,201912010car,car,AddiMa00,qb_hits,3,,,,,
player,201912010car,car,AddiMa00,fumbles_rec,0,,,,,
player,201912010car,car,AddiMa00,fumbles_rec_yds,0,,,,,
player,201912010car,car,AddiMa00,fumbles_rec_td,0,,,,,
player,201912010car,car,AddiMa00,fumbles_forced,0,,,,,
player,201912010car,car,ReidEr00,def_int,0,,,,,
player,201912010car,car,ReidEr00,def_int_yds,0,,,,,
player,201912010car,car,ReidEr00,def_int_td,0,,,,,
player,201912010car,car,ReidEr00,def_int_long,0,,,,,
player,201912010car,car,ReidEr00,pass_defended,0,,,,,
player,201912010car,car,ReidEr00,sacks,1.0,,,,,
player,201912010car,car,ReidEr00,tackles_combined,8,,,,,
player,201912010car,car,ReidEr00,tackles_solo,6,,,,,
player,201912010car,car,ReidEr00,tackles_assists,2,,,,,
player,201912010car,car,ReidEr00,tackles_loss,1,,,,,
player,201912010car,car,ReidEr00,qb_hits,1,,,,,
player,201912010car,car,ReidEr00,fumbles_rec,0,,,,,
player,201912010car,car,ReidEr00,fumbles_rec_yds,0,,,,,
player,201912010car,car,ReidEr00,fumbles_rec_td,0,,,,,
player,201912010car,car,ReidEr00,fumbles_forced,0,,,,,
player,201912010car,car,IrviBr00,def_int,0,,,,,
player,201912010car,car,IrviBr00,def_int_yds,0,,,,,
player,201912010car,car,IrviBr00,def_int_td,0,,,,,
player,201912010car,car,IrviBr00,def_int_long,0,,,,,
player,201912010car,car,IrviBr00,pass_defended,0,,,,,
player,201912010car,car,IrviBr00,sacks,1.0,,,,,
player,201912010car,car,IrviBr00,tackles_combined,3,,,,,
player,201912010car,car,IrviBr00,tackles_solo,1,,,,,
player,201912010car,car,IrviBr00,tackles_assists,2,,,,,
player,201912010car,car,IrviBr00,tackles_loss,0,,,,,
player,201912010car,car,IrviBr00,qb_hits,1,,,,,
player,201912010car,car,IrviBr00,fumbles_rec,0,,,,,
player,201912010car,car,IrviBr00,fumbles_rec_yds,0,,,,,
player,201912010car,car,IrviBr00,fumbles_rec_td,0,,,,,
player,201912010car,car,IrviBr00,fumbles_forced,1,,,,,
player,201912010car,car,McCoGe99,def_int,0,,,,,
player,201912010car,car,McCoGe99,def_int_yds,0,,,,,
player,201912010car,car,McCoGe99,def_int_td,0,,,,,
player,201912010car,car,McCoGe99,def_int_long,0,,,,,
player,201912010car,car,McCoGe99,pass_defended,0,,,,,
player,201912010car,car,McCoGe99,sacks,1.0,,,,,
player,201912010car,car,McCoGe99,tackles_combined,2,,,,,
player,201912010car,car,McCoGe99,tackles_solo,2,,,,,
player,201912010car,car,McCoGe99,tackles_assists,0,,,,,
player,201912010car,car,McCoGe99,tackles_loss,2,,,,,
player,201912010car,car,McCoGe99,qb_hits,1,,,,,
player,201912010car,car,McCoGe99,fumbles_rec,0,,,,,
player,201912010car,car,McCoGe99,fumbles_rec_yds,0,,,,,
player,201912010car,car,McCoGe99,fumbles_rec_td,0,,,,,
player,201912010car,car,McCoGe99,fumbles_forced,0,,,,,
player,201912010car,car,McGeSt01,def_int,0,,,,,
player,201912010car,car,McGeSt01,def_int_yds,0,,,,,
player,201912010car,car,McGeSt01,def_int_td,0,,,,,
player,201912010car,car,McGeSt01,def_int_long,0,,,,,
player,201912010car,car,McGeSt01,pass_defended,0,,,,,
player,201912010car,car,McGeSt01,sacks,0.5,,,,,
player,201912010car,car,McGeSt01,tackles_combined,3,,,,,
player,201912010car,car,McGeSt01,tackles_solo,0,,,,,
player,201912010car,car,McGeSt01,tackles_assists,3,,,,,
player,201912010car,car,McGeSt01,tackles_loss,0,,,,,
player,201912010car,car,McGeSt01,qb_hits,1,,,,,
player,201912010car,car,McGeSt01,fumbles_rec,0,,,,,
player,201912010car,car,McGeSt01,fumbles_rec_yds,0,,,,,
player,201912010car,car,McGeSt01,fumbles_rec_td,0,,,,,
player,201912010car,car,McGeSt01,fumbles_forced,0,,,,,
player,201912010car,car,BostTr00,def_int,0,,,,,
player,201912010car,car,BostTr00,def_int_yds,0,,,,,
player,201912010car,car,BostTr00,def_int_td,0,,,,,
player,201912010car,car,BostTr00,def_int_long,0,,,,,
player,201912010car,car,BostTr00,pass_defended,0,,,,,
player,201912010car,car,BostTr00,sacks,0.0,,,,,
player,201912010car,car,BostTr00,tackles_combined,8,,,,,
player,201912010car,car,BostTr00,tackles_solo,5,,,,,
player,201912010car,car,BostTr00,tackles_assists,3,,,,,
player,201912010car,car,BostTr00,tackles_loss,0,,,,,
player,201912010car,car,BostTr00,qb_hits,0,,,,,
player,201912010car,car,BostTr00,fumbles_rec,0,,,,,
player,201912010car,car,BostTr00,fumbles_rec_yds,0,,,,,
player,201912010car,car,BostTr00,fumbles_rec_td,0,,,,,
player,201912010car,car,BostTr00,fumbles_forced,0,,,,,
player,201912010car,car,ThomSh01,def_int,0,,,,,
player,201912010car,car,ThomSh01,def_int_yds,0,,,,,
player,201912010car,car,ThomSh01,def_int_td,0,,,,,
player,201912010car,car,ThomSh01,def_int_long,0,,,,,
player,201912010car,car,ThomSh01,pass_defended,0,,,,,
player,201912010car,car,ThomSh01,sacks,0.0,,,,,
player,201912010car,car,ThomSh01,tackles_combined,8,,,,,
player,201912010car,car,ThomSh01,tackles_solo,4,,,,,
player,201912010car,car,ThomSh01,tackles_assists,4,,,,,
player,201912010car,car,ThomSh01,tackles_loss,0,,,,,
player,201912010car,car,ThomSh01,qb_hits,0,,,,,
player,201912010car,car,ThomSh01,fumbles_rec,0,,,,,
player,201912010car,car,ThomSh01,fumbles_rec_yds,0,,,,,
player,201912010car,car,ThomSh01,fumbles_rec_td,0,,,,,
player,201912010car,car,ThomSh01,fumbles_forced,0,,,,,
player,201912010car,car,KuecLu00,def_int,0,,,,,
player,201912010car,car,KuecLu00,def_int_yds,0,,,,,
player,201912010car,car,KuecLu00,def_int_td,0,,,,,
player,201912010car,car,KuecLu00,def_int_long,0,,,,,
player,201912010car,car,KuecLu00,pass_defended,1,,,,,
player,201912010car,car,KuecLu00,sacks,0.0,,,,,
player,201912010car,car,KuecLu00,tackles_combined,7,,,,,
player,201912010car,car,KuecLu00,tackles_solo,3,,,,,
player,201912010car,car,KuecLu00,tackles_assists,4,,,,,
player,201912010car,car,KuecLu00,tackles_loss,0,,,,,
player,201912010car,car,KuecLu00,qb_hits,0,,,,,
player,201912010car,car,KuecLu00,fumbles_rec,0,,,,,
player,201912010car,car,KuecLu00,fumbles_rec_yds,0,,,,,
player,201912010car,car,KuecLu00,fumbles_rec_td,0,,,,,
player,201912010car,car,KuecLu00,fumbles_forced,0,,,,,
player,201912010car,car,BradJa00,def_int,0,,,,,
player,201912010car,car,BradJa00,def_int_yds,0,,,,,
player,201912010car,car,BradJa00,def_int_td,0,,,,,
player,201912010car,car,BradJa00,def_int_long,0,,,,,
player,201912010car,car,BradJa00,pass_defended,0,,,,,
player,201912010car,car,BradJa00,sacks,0.0,,,,,
player,201912010car,car,BradJa00,tackles_combined,3,,,,,
player,201912010car,car,BradJa00,tackles_solo,1,,,,,
player,201912010car,car,BradJa00,tackles_assists,2,,,,,
player,201912010car,car,BradJa00,tackles_loss,0,,,,,
player,201912010car,car,BradJa00,qb_hits,0,,,,,
player,201912010car,car,BradJa00,fumbles_rec,0,,,,,
player,201912010car,car,BradJa00,fumbles_rec_yds,0,,,,,
player,201912010car,car,BradJa00,fumbles_rec_td,0,,,,,
player,201912010car,car,BradJa00,fumbles_forced,0,,,,,
player,201912010car,car,ButlVe00,def_int,0,,,,,
player,201912010car,car,ButlVe00,def_int_yds,0,,,,,
player,201912010car,car,ButlVe00,def_int_td,0,,,,,
player,201912010car,car,ButlVe00,def_int_long,0,,,,,
player,201912010car,car,ButlVe00,pass_defended,0,,,,,
player,201912010car,car,ButlVe00,sacks,0.0,,,,,
player,201912010car,car,ButlVe00,tackles_combined,3,,,,,
player,201912010car,car,ButlVe00,tackles_solo,1,,,,,
player,201912010car,car,ButlVe00,tackles_assists,2,,,,,
player,201912010car,car,ButlVe00,tackles_loss,1,,,,,
player,201912010car,car,ButlVe00,qb_hits,0,,,,,
player,201912010car,car,ButlVe00,fumbles_rec,0,,,,,
player,201912010car,car,ButlVe00,fumbles_rec_yds,0,,,,,
player,201912010car,car,ButlVe00,fumbles_rec_td,0,,,,,
player,201912010car,car,ButlVe00,fumbles_forced,0,,,,,
player,201912010car,car,CockRo00,def_int,0,,,,,
player,201912010car,car,CockRo00,def_int_yds,0,,,,,
player,201912010car,car,CockRo00,def_int_td,0,,,,,
player,201912010car,car,CockRo00,def_int_long,0,,,,,
player,201912010car,car,CockRo00,pass_defended,0,,,,,
player,201912010car,car,CockRo00,sacks,0.0,,,,,
player,201912010car,car,CockRo00,tackles_combined,2,,,,,
player,201912010car,car,CockRo00,tackles_solo,2,,,,,
player,201912010car,car,CockRo00,tackles_assists,0,,,,,
player,201912010car,car,CockRo00,tackles_loss,1,,,,,
player,201912010car,car,CockRo00,qb_hits,0,,,,,
player,201912010car,car,CockRo00,fumbles_rec,0,,,,,
player,201912010car,car,CockRo00,fumbles_rec_yds,0,,,,,
player,201912010car,car,CockRo00,fumbles_rec_td,0,,,,,
player,201912010car,car,CockRo00,fumbles_forced,0,,,,,
player,201912010car,car,JackDo02,def_int,0,,,,,
player,201912010car,car,JackDo02,def_int_yds,0,,,,,
player,201912010car,car,JackDo02,def_int_td,0,,,,,
player,201912010car,car,JackDo02,def_int_long,0,,,,,
player,201912010car,car,JackDo02,pass_defended,0,,,,,
player,201912010car,car,JackDo02,sacks,0.0,,,,,
player,201912010car,car,JackDo02,tackles_combined,2,,,,,
player,201912010car,car,JackDo02,tackles_solo,0,,,,,
player,201912010car,car,JackDo02,tackles_assists,2,,,,,
player,201912010car,car,JackDo02,tackles_loss,0,,,,,
player,201912010car,car,JackDo02,qb_hits,0,,,,,
player,201912010car,car,JackDo02,fumbles_rec,0,,,,,
player,201912010car,car,JackDo02,fumbles_rec_yds,0,,,,,
player,201912010car,car,JackDo02,fumbles_rec_td,0,,,,,
player,201912010car,car,JackDo02,fumbles_forced,0,,,,,
player,201912010car,car,BurnBr00,def_int,0,,,,,
player,201912010car,car,BurnBr00,def_int_yds,0,,,,,
player,201912010car,car,BurnBr00,def_int_td,0,,,,,
player,201912010car,car,BurnBr00,def_int_long,0,,,,,
player,201912010car,car,BurnBr00,pass_defended,0,,,,,
player,201912010car,car,BurnBr00,sacks,0.0,,,,,
player,201912010car,car,BurnBr00,tackles_combined,1,,,,,
player,201912010car,car,BurnBr00,tackles_solo,1,,,,,
player,201912010car,car,BurnBr00,tackles_assists,0,,,,,
player,201912010car,car,BurnBr00,tackles_loss,0,,,,,
player,201912010car,car,BurnBr00,qb_hits,0,,,,,
player,201912010car,car,BurnBr00,fumbles_rec,0,,,,,
player,201912010car,car,BurnBr00,fumbles_rec_yds,0,,,,,
player,201912010car,car,BurnBr00,fumbles_rec_td,0,,,,,
player,201912010car,car,BurnBr00,fumbles_forced,0,,,,,
player,201912010car,car,ObadEf00,def_int,0,,,,,
player,201912010car,car,ObadEf00,def_int_yds,0,,,,,
player,201912010car,car,ObadEf00,def_int_td,0,,,,,
player,201912010car,car,ObadEf00,def_int_long,0,,,,,
player,201912010car,car,ObadEf00,pass_defended,0,,,,,
player,201912010car,car,ObadEf00,sacks,0.0,,,,,
player,201912010car,car,ObadEf00,tackles_combined,1,,,,,
player,201912010car,car,ObadEf00,tackles_solo,1,,,,,
player,201912010car,car,ObadEf00,tackles_assists,0,,,,,
player,201912010car,car,ObadEf00,tackles_loss,0,,,,,
player,201912010car,car,ObadEf00,qb_hits,1,,,,,
player,201912010car,car,ObadEf00,fumbles_rec,0,,,,,
player,201912010car,car,ObadEf00,fumbles_rec_yds,0,,,,,
player,201912010car,car,ObadEf00,fumbles_rec_td,0,,,,,
player,201912010car,car,ObadEf00,fumbles_forced,0,,,,,
player,201912010car,car,AlleKy00,def_int,0,,,,,
player,201912010car,car,AlleKy00,def_int_yds,0,,,,,
player,201912010car,car,AlleKy00,def_int_td,0,,,,,
player,201912010car,car,AlleKy00,def_int_long,0,,,,,
player,201912010car,car,AlleKy00,pass_defended,0,,,,,
player,201912010car,car,AlleKy00,sacks,0.0,,,,,
player,201912010car,car,AlleKy00,tackles_combined,0,,,,,
player,201912010car,car,AlleKy00,tackles_solo,0,,,,,
player,201912010car,car,AlleKy00,tackles_assists,0,,,,,
player,201912010car,car,AlleKy00,tackles_loss,0,,,,,
player,201912010car,car,AlleKy00,qb_hits,0,,,,,
player,201912010car,car,AlleKy00,fumbles_rec,1,,,,,
player,201912010car,car,AlleKy00,fumbles_rec_yds,-2,,,,,
player,201912010car,car,AlleKy00,fumbles_rec_td,0,,,,,
player,201912010car,car,AlleKy00,fumbles_forced,0,,,,,
player,201912010car,was,SimsSt00,kick_ret,0,,,,,
player,201912010car,was,SimsSt00,kick_ret_yds,0,,,,,
player,201912010car,was,SimsSt00,kick_ret_yds_per_ret,,,,,,
player,201912010car,was,SimsSt00,kick_ret_td,0,,,,,
player,201912010car,was,SimsSt00,kick_ret_long,0,,,,,
player,201912010car,was,SimsSt00,punt_ret,3,,,,,
player,201912010car,was,SimsSt00,punt_ret_yds,12,,,,,
player,201912010car,was,SimsSt00,punt_ret_yds_per_ret,4.0,,,,,
player,201912010car,was,SimsSt00,punt_ret_td,0,,,,,
player,201912010car,was,SimsSt00,punt_ret_long,6,,,,,
player,201912010car,was,QuinTr00,kick_ret,0,,,,,
player,201912010car,was,QuinTr00,kick_ret_yds,0,,,,,
player,201912010car,was,QuinTr00,kick_ret_yds_per_ret,,,,,,
player,201912010car,was,QuinTr00,kick_ret_td,0,,,,,
player,201912010car,was,QuinTr00,kick_ret_long,0,,,,,
player,201912010car,was,QuinTr00,punt_ret,2,,,,,
player,201912010car,was,QuinTr00,punt_ret_yds,5,,,,,
player,201912010car,was,QuinTr00,punt_ret_yds_per_ret,2.5,,,,,
player,201912010car,was,QuinTr00,punt_ret_td,0,,,,,
player,201912010car,was,QuinTr00,punt_ret_long,3,,,,,
player,201912010car,car,MoorD.00,kick_ret,0,,,,,
player,201912010car,car,MoorD.00,kick_ret_yds,0,,,,,
player,201912010car,car,MoorD.00,kick_ret_yds_per_ret,,,,,,
player,201912010car,car,MoorD.00,kick_ret_td,0,,,,,
player,201912010car,car,MoorD.00,kick_ret_long,0,,,,,
player,201912010car,car,MoorD.00,punt_ret,3,,,,,
player,201912010car,car,MoorD.00,punt_ret_yds,35,,,,,
player,201912010car,car,MoorD.00,punt_ret_yds_per_ret,11.7,,,,,
player,201912010car,car,MoorD.00,punt_ret_td,0,,,,,
player,201912010car,car,MoorD.00,punt_ret_long,16,,,,,
player,201912010car,car,BonnRe00,kick_ret,1,,,,,
player,201912010car,car,BonnRe00,kick_ret_yds,16,,,,,
player,201912010car,car,BonnRe00,kick_ret_yds_per_ret,16.0,,,,,
player,201912010car,car,BonnRe00,kick_ret_td,0,,,,,
player,201912010car,car,BonnRe00,kick_ret_long,16,,,,,
player,201912010car,car,BonnRe00,punt_ret,0,,,,,
player,201912010car,car,BonnRe00,punt_ret_yds,0,,,,,
player,201912010car,car,BonnRe00,punt_ret_yds_per_ret,,,,,,
player,201912010car,car,BonnRe00,punt_ret_td,0,,,,,
player,201912010car,car,BonnRe00,punt_ret_long,0,,,,,
player,201912010car,was,HopkDu00,xpm,2,,,,,
player,201912010car,was,HopkDu00,xpa,2,,,,,
player,201912010car,was,HopkDu00,fgm,3,,,,,
player,201912010car,was,HopkDu00,fga,4,,,,,
player,201912010car,was,HopkDu00,punt,0,,,,,
player,201912010car,was,HopkDu00,punt_yds,0,,,,,
player,201912010car,was,HopkDu00,punt_yds_per_punt,,,,,,
player,201912010car,was,HopkDu00,punt_long,0,,,,,
player,201912010car,was,WayxTr00,xpm,,,,,,
player,201912010car,was,WayxTr00,xpa,,,,,,
player,201912010car,was,WayxTr00,fgm,,,,,,
player,201912010car,was,WayxTr00,fga,,,,,,
player,201912010car,was,WayxTr00,punt,5,,,,,
player,201912010car,was,WayxTr00,punt_yds,290,,,,,
player,201912010car,was,WayxTr00,punt_yds_per_punt,58.0,,,,,
player,201912010car,was,WayxTr00,punt_long,79,,,,,
player,201912010car,car,SlyeJo00,xpm,3,,,,,
player,201912010car,car,SlyeJo00,xpa,3,,,,,
player,201912010car,car,SlyeJo00,fgm,,,,,,
player,201912010car,car,SlyeJo00,fga,,,,,,
player,201912010car,car,SlyeJo00,punt,0,,,,,
player,201912010car,car,SlyeJo00,punt_yds,0,,,,,
player,201912010car,car,SlyeJo00,punt_yds_per_punt,,,,,,
player,201912010car,car,SlyeJo00,punt_long,0,,,,,
player,201912010car,car,PalaMi00,xpm,,,,,,
player,201912010car,car,PalaMi00,xpa,,,,,,
player,201912010car,car,PalaMi00,fgm,,,,,,
player,201912010car,car,PalaMi00,fga,,,,,,
player,201912010car,car,PalaMi00,punt,8,,,,,
player,201912010car,car,PalaMi00,punt_yds,338,,,,,
