game,2019,11,20191117,201911170min,den,"Denver Broncos",23,min,"Minnesota Vikings",27
player,201911170min,den,HarrDa05,pass_defended,1,,,,,
player,201911170min,den,HarrDa05,sacks,0.0,,,,,
player,201911170min,den,HarrDa05,tackles_combined,9,,,,,
player,201911170min,den,HarrDa05,tackles_solo,8,,,,,
player,201911170min,den,HarrDa05,tackles_assists,1,,,,,
player,201911170min,den,HarrDa05,tackles_loss,0,,,,,
player,201911170min,den,HarrDa05,qb_hits,0,,,,,
player,201911170min,den,HarrDa05,fumbles_rec,0,,,,,
player,201911170min,den,HarrDa05,fumbles_rec_yds,0,,,,,
player,201911170min,den,HarrDa05,fumbles_rec_td,0,,,,,
player,201911170min,den,HarrDa05,fumbles_forced,0,,,,,
player,201911170min,den,PurcMi00,def_int,0,,,,,
player,201911170min,den,PurcMi00,def_int_yds,0,,,,,
player,201911170min,den,PurcMi00,def_int_td,0,,,,,
player,201911170min,den,PurcMi00,def_int_long,0,,,,,
player,201911170min,den,PurcMi00,pass_defended,0,,,,,
player,201911170min,den,PurcMi00,sacks,0.0,,,,,
player,201911170min,den,PurcMi00,tackles_combined,5,,,,,
player,201911170min,den,PurcMi00,tackles_solo,4,,,,,
player,201911170min,den,PurcMi00,tackles_assists,1,,,,,
player,201911170min,den,PurcMi00,tackles_loss,1,,,,,
player,201911170min,den,PurcMi00,qb_hits,0,,,,,
player,201911170min,den,PurcMi00,fumbles_rec,0,,,,,
player,201911170min,den,PurcMi00,fumbles_rec_yds,0,,,,,
player,201911170min,den,PurcMi00,fumbles_rec_td,0,,,,,
player,201911170min,den,PurcMi00,fumbles_forced,0,,,,,
player,201911170min,den,DawsDu00,def_int,0,,,,,
player,201911170min,den,DawsDu00,def_int_yds,0,,,,,
player,201911170min,den,DawsDu00,def_int_td,0,,,,,
player,201911170min,den,DawsDu00,def_int_long,0,,,,,
player,201911170min,den,DawsDu00,pass_defended,0,,,,,
player,201911170min,den,DawsDu00,sacks,0.0,,,,,
player,201911170min,den,DawsDu00,tackles_combined,4,,,,,
player,201911170min,den,DawsDu00,tackles_solo,3,,,,,
player,201911170min,den,DawsDu00,tackles_assists,1,,,,,
player,201911170min,den,DawsDu00,tackles_loss,0,,,,,
player,201911170min,den,DawsDu00,qb_hits,0,,,,,
player,201911170min,den,DawsDu00,fumbles_rec,0,,,,,
player,201911170min,den,DawsDu00,fumbles_rec_yds,0,,,,,
player,201911170min,den,DawsDu00,fumbles_rec_td,0,,,,,
player,201911170min,den,DawsDu00,fumbles_forced,0,,,,,
player,201911170min,den,JackKa99,def_int,0,,,,,
player,201911170min,den,JackKa99,def_int_yds,0,,,,,
player,201911170min,den,JackKa99,def_int_td,0,,,,,
player,201911170min,den,JackKa99,def_int_long,0,,,,,
player,201911170min,den,JackKa99,pass_defended,0,,,,,
player,201911170min,den,JackKa99,sacks,0.0,,,,,
player,201911170min,den,JackKa99,tackles_combined,4,,,,,
player,201911170min,den,JackKa99,tackles_solo,3,,,,,
player,201911170min,den,JackKa99,tackles_assists,1,,,,,
player,201911170min,den,JackKa99,tackles_loss,0,,,,,
player,201911170min,den,JackKa99,qb_hits,0,,,,,
player,201911170min,den,JackKa99,fumbles_rec,0,,,,,
player,201911170min,den,JackKa99,fumbles_rec_yds,0,,,,,
player,201911170min,den,JackKa99,fumbles_rec_td,0,,,,,
player,201911170min,den,JackKa99,fumbles_forced,0,,,,,
player,201911170min,den,JohnAl01,def_int,0,,,,,
player,201911170min,den,JohnAl01,def_int_yds,0,,,,,
player,201911170min,den,JohnAl01,def_int_td,0,,,,,
player,201911170min,den,JohnAl01,def_int_long,0,,,,,
player,201911170min,den,JohnAl01,pass_defended,0,,,,,
player,201911170min,den,JohnAl01,sacks,0.0,,,,,
player,201911170min,den,JohnAl01,tackles_combined,4,,,,,
player,201911170min,den,JohnAl01,tackles_solo,2,,,,,
player,201911170min,den,JohnAl01,tackles_assists,2,,,,,
player,201911170min,den,JohnAl01,tackles_loss,0,,,,,
player,201911170min,den,JohnAl01,qb_hits,0,,,,,
player,201911170min,den,JohnAl01,fumbles_rec,1,,,,,
player,201911170min,den,JohnAl01,fumbles_rec_yds,0,,,,,
player,201911170min,den,JohnAl01,fumbles_rec_td,0,,,,,
player,201911170min,den,JohnAl01,fumbles_forced,0,,,,,
player,201911170min,den,GotsAd00,def_int,0,,,,,
player,201911170min,den,GotsAd00,def_int_yds,0,,,,,
player,201911170min,den,GotsAd00,def_int_td,0,,,,,
player,201911170min,den,GotsAd00,def_int_long,0,,,,,
player,201911170min,den,GotsAd00,pass_defended,1,,,,,
player,201911170min,den,GotsAd00,sacks,0.0,,,,,
player,201911170min,den,GotsAd00,tackles_combined,2,,,,,
player,201911170min,den,GotsAd00,tackles_solo,1,,,,,
player,201911170min,den,GotsAd00,tackles_assists,1,,,,,
player,201911170min,den,GotsAd00,tackles_loss,0,,,,,
player,201911170min,den,GotsAd00,qb_hits,0,,,,,
player,201911170min,den,GotsAd00,fumbles_rec,0,,,,,
player,201911170min,den,GotsAd00,fumbles_rec_yds,0,,,,,
player,201911170min,den,GotsAd00,fumbles_rec_td,0,,,,,
player,201911170min,den,GotsAd00,fumbles_forced,0,,,,,
player,201911170min,den,SimmJu00,def_int,0,,,,,
player,201911170min,den,SimmJu00,def_int_yds,0,,,,,
player,201911170min,den,SimmJu00,def_int_td,0,,,,,
player,201911170min,den,SimmJu00,def_int_long,0,,,,,
player,201911170min,den,SimmJu00,pass_defended,0,,,,,
player,201911170min,den,SimmJu00,sacks,0.0,,,,,
player,201911170min,den,SimmJu00,tackles_combined,2,,,,,
player,201911170min,den,SimmJu00,tackles_solo,2,,,,,
player,201911170min,den,SimmJu00,tackles_assists,0,,,,,
player,201911170min,den,SimmJu00,tackles_loss,0,,,,,
player,201911170min,den,SimmJu00,qb_hits,0,,,,,
player,201911170min,den,SimmJu00,fumbles_rec,0,,,,,
player,201911170min,den,SimmJu00,fumbles_rec_yds,0,,,,,
player,201911170min,den,SimmJu00,fumbles_rec_td,0,,,,,
player,201911170min,den,SimmJu00,fumbles_forced,0,,,,,
player,201911170min,den,ReedMa01,def_int,0,,,,,
player,201911170min,den,ReedMa01,def_int_yds,0,,,,,
player,201911170min,den,ReedMa01,def_int_td,0,,,,,
player,201911170min,den,ReedMa01,def_int_long,0,,,,,
player,201911170min,den,ReedMa01,pass_defended,0,,,,,
player,201911170min,den,ReedMa01,sacks,0.0,,,,,
player,201911170min,den,ReedMa01,tackles_combined,1,,,,,
player,201911170min,den,ReedMa01,tackles_solo,0,,,,,
player,201911170min,den,ReedMa01,tackles_assists,1,,,,,
player,201911170min,den,ReedMa01,tackles_loss,0,,,,,
player,201911170min,den,ReedMa01,qb_hits,0,,,,,
player,201911170min,den,ReedMa01,fumbles_rec,0,,,,,
player,201911170min,den,ReedMa01,fumbles_rec_yds,0,,,,,
player,201911170min,den,ReedMa01,fumbles_rec_td,0,,,,,
player,201911170min,den,ReedMa01,fumbles_forced,0,,,,,
player,201911170min,den,YiadIs00,def_int,0,,,,,
player,201911170min,den,YiadIs00,def_int_yds,0,,,,,
player,201911170min,den,YiadIs00,def_int_td,0,,,,,
player,201911170min,den,YiadIs00,def_int_long,0,,,,,
player,201911170min,den,YiadIs00,pass_defended,0,,,,,
player,201911170min,den,YiadIs00,sacks,0.0,,,,,
player,201911170min,den,YiadIs00,tackles_combined,1,,,,,
player,201911170min,den,YiadIs00,tackles_solo,1,,,,,
player,201911170min,den,YiadIs00,tackles_assists,0,,,,,
player,201911170min,den,YiadIs00,tackles_loss,0,,,,,
player,201911170min,den,YiadIs00,qb_hits,0,,,,,
player,201911170min,den,YiadIs00,fumbles_rec,0,,,,,
player,201911170min,den,YiadIs00,fumbles_rec_yds,0,,,,,
player,201911170min,den,YiadIs00,fumbles_rec_td,0,,,,,
player,201911170min,den,YiadIs00,fumbles_forced,0,,,,,
player,201911170min,den,JeweJo00,def_int,0,,,,,
player,201911170min,den,JeweJo00,def_int_yds,0,,,,,
player,201911170min,den,JeweJo00,def_int_td,0,,,,,
player,201911170min,den,JeweJo00,def_int_long,0,,,,,
player,201911170min,den,JeweJo00,pass_defended,0,,,,,
player,201911170min,den,JeweJo00,sacks,0.0,,,,,
player,201911170min,den,JeweJo00,tackles_combined,0,,,,,
player,201911170min,den,JeweJo00,tackles_solo,0,,,,,
player,201911170min,den,JeweJo00,tackles_assists,0,,,,,
player,201911170min,den,JeweJo00,tackles_loss,0,,,,,
player,201911170min,den,JeweJo00,qb_hits,0,,,,,
player,201911170min,den,JeweJo00,fumbles_rec,1,,,,,
player,201911170min,den,JeweJo00,fumbles_rec_yds,0,,,,,
player,201911170min,den,JeweJo00,fumbles_rec_td,0,,,,,
player,201911170min,den,JeweJo00,fumbles_forced,0,,,,,
player,201911170min,den,ParkWi01,def_int,0,,,,,
player,201911170min,den,ParkWi01,def_int_yds,0,,,,,
player,201911170min,den,ParkWi01,def_int_td,0,,,,,
player,201911170min,den,ParkWi01,def_int_long,0,,,,,
player,201911170min,den,ParkWi01,pass_defended,0,,,,,
player,201911170min,den,ParkWi01,sacks,0.0,,,,,
player,201911170min,den,ParkWi01,tackles_combined,0,,,,,
player,201911170min,den,ParkWi01,tackles_solo,0,,,,,
player,201911170min,den,ParkWi01,tackles_assists,0,,,,,
player,201911170min,den,ParkWi01,tackles_loss,0,,,,,
player,201911170min,den,ParkWi01,qb_hits,0,,,,,
player,201911170min,den,ParkWi01,fumbles_rec,0,,,,,
player,201911170min,den,ParkWi01,fumbles_rec_yds,0,,,,,
player,201911170min,den,ParkWi01,fumbles_rec_td,0,,,,,
player,201911170min,den,ParkWi01,fumbles_forced,1,,,,,
player,201911170min,min,SendAn00,def_int,1,,,,,
player,201911170min,min,SendAn00,def_int_yds,21,,,,,
player,201911170min,min,SendAn00,def_int_td,0,,,,,
player,201911170min,min,SendAn00,def_int_long,21,,,,,
player,201911170min,min,SendAn00,pass_defended,1,,,,,
player,201911170min,min,SendAn00,sacks,0.0,,,,,
player,201911170min,min,SendAn00,tackles_combined,7,,,,,
player,201911170min,min,SendAn00,tackles_solo,4,,,,,
player,201911170min,min,SendAn00,tackles_assists,3,,,,,
player,201911170min,min,SendAn00,tackles_loss,0,,,,,
player,201911170min,min,SendAn00,qb_hits,0,,,,,
player,201911170min,min,SendAn00,fumbles_rec,0,,,,,
player,201911170min,min,SendAn00,fumbles_rec_yds,0,,,,,
player,201911170min,min,SendAn00,fumbles_rec_td,0,,,,,
player,201911170min,min,SendAn00,fumbles_forced,0,,,,,
player,201911170min,min,JohnJa09,def_int,0,,,,,
player,201911170min,min,JohnJa09,def_int_yds,0,,,,,
player,201911170min,min,JohnJa09,def_int_td,0,,,,,
player,201911170min,min,JohnJa09,def_int_long,0,,,,,
player,201911170min,min,JohnJa09,pass_defended,0,,,,,
player,201911170min,min,JohnJa09,sacks,1.0,,,,,
player,201911170min,min,JohnJa09,tackles_combined,6,,,,,
player,201911170min,min,JohnJa09,tackles_solo,4,,,,,
player,201911170min,min,JohnJa09,tackles_assists,2,,,,,
player,201911170min,min,JohnJa09,tackles_loss,2,,,,,
player,201911170min,min,JohnJa09,qb_hits,1,,,,,
player,201911170min,min,JohnJa09,fumbles_rec,0,,,,,
player,201911170min,min,JohnJa09,fumbles_rec_yds,0,,,,,
player,201911170min,min,JohnJa09,fumbles_rec_td,0,,,,,
player,201911170min,min,JohnJa09,fumbles_forced,0,,,,,
player,201911170min,min,GrifEv99,def_int,0,,,,,
player,201911170min,min,GrifEv99,def_int_yds,0,,,,,
player,201911170min,min,GrifEv99,def_int_td,0,,,,,
player,201911170min,min,GrifEv99,def_int_long,0,,,,,
player,201911170min,min,GrifEv99,pass_defended,0,,,,,
player,201911170min,min,GrifEv99,sacks,1.0,,,,,
player,201911170min,min,GrifEv99,tackles_combined,3,,,,,
player,201911170min,min,GrifEv99,tackles_solo,1,,,,,
player,201911170min,min,GrifEv99,tackles_assists,2,,,,,
player,201911170min,min,GrifEv99,tackles_loss,1,,,,,
player,201911170min,min,GrifEv99,qb_hits,1,,,,,
player,201911170min,min,GrifEv99,fumbles_rec,0,,,,,
player,201911170min,min,GrifEv99,fumbles_rec_yds,0,,,,,
player,201911170min,min,GrifEv99,fumbles_rec_td,0,,,,,
player,201911170min,min,GrifEv99,fumbles_forced,0,,,,,
player,201911170min,min,BarrAn00,def_int,0,,,,,
player,201911170min,min,BarrAn00,def_int_yds,0,,,,,
player,201911170min,min,BarrAn00,def_int_td,0,,,,,
player,201911170min,min,BarrAn00,def_int_long,0,,,,,
player,201911170min,min,BarrAn00,pass_defended,0,,,,,
player,201911170min,min,BarrAn00,sacks,0.0,,,,,
player,201911170min,min,BarrAn00,tackles_combined,6,,,,,
player,201911170min,min,BarrAn00,tackles_solo,5,,,,,
player,201911170min,min,BarrAn00,tackles_assists,1,,,,,
player,201911170min,min,BarrAn00,tackles_loss,0,,,,,
player,201911170min,min,BarrAn00,qb_hits,1,,,,,
player,201911170min,min,BarrAn00,fumbles_rec,0,,,,,
player,201911170min,min,BarrAn00,fumbles_rec_yds,0,,,,,
player,201911170min,min,BarrAn00,fumbles_rec_td,0,,,,,
player,201911170min,min,BarrAn00,fumbles_forced,0,,,,,
player,201911170min,min,KendEr00,def_int,0,,,,,
player,201911170min,min,KendEr00,def_int_yds,0,,,,,
player,201911170min,min,KendEr00,def_int_td,0,,,,,
player,201911170min,min,KendEr00,def_int_long,0,,,,,
player,201911170min,min,KendEr00,pass_defended,1,,,,,
player,201911170min,min,KendEr00,sacks,0.0,,,,,
player,201911170min,min,KendEr00,tackles_combined,6,,,,,
player,201911170min,min,KendEr00,tackles_solo,2,,,,,
player,201911170min,min,KendEr00,tackles_assists,4,,,,,
player,201911170min,min,KendEr00,tackles_loss,0,,,,,
player,201911170min,min,KendEr00,qb_hits,0,,,,,
player,201911170min,min,KendEr00,fumbles_rec,0,,,,,
player,201911170min,min,KendEr00,fumbles_rec_yds,0,,,,,
player,201911170min,min,KendEr00,fumbles_rec_td,0,,,,,
player,201911170min,min,KendEr00,fumbles_forced,0,,,,,
player,201911170min,min,WilsEr00,def_int,0,,,,,
player,201911170min,min,WilsEr00,def_int_yds,0,,,,,
player,201911170min,min,WilsEr00,def_int_td,0,,,,,
player,201911170min,min,WilsEr00,def_int_long,0,,,,,
player,201911170min,min,WilsEr00,pass_defended,0,,,,,
player,201911170min,min,WilsEr00,sacks,0.0,,,,,
player,201911170min,min,WilsEr00,tackles_combined,6,,,,,
player,201911170min,min,WilsEr00,tackles_solo,4,,,,,
player,201911170min,min,WilsEr00,tackles_assists,2,,,,,
player,201911170min,min,WilsEr00,tackles_loss,1,,,,,
player,201911170min,min,WilsEr00,qb_hits,0,,,,,
player,201911170min,min,WilsEr00,fumbles_rec,1,,,,,
player,201911170min,min,WilsEr00,fumbles_rec_yds,0,,,,,
player,201911170min,min,WilsEr00,fumbles_rec_td,0,,,,,
player,201911170min,min,WilsEr00,fumbles_forced,0,,,,,
player,201911170min,min,KearJa00,def_int,0,,,,,
player,201911170min,min,KearJa00,def_int_yds,0,,,,,
player,201911170min,min,KearJa00,def_int_td,0,,,,,
player,201911170min,min,KearJa00,def_int_long,0,,,,,
player,201911170min,min,KearJa00,pass_defended,2,,,,,
player,201911170min,min,KearJa00,sacks,0.0,,,,,
player,201911170min,min,KearJa00,tackles_combined,5,,,,,
player,201911170min,min,KearJa00,tackles_solo,4,,,,,
player,201911170min,min,KearJa00,tackles_assists,1,,,,,
player,201911170min,min,KearJa00,tackles_loss,0,,,,,
player,201911170min,min,KearJa00,qb_hits,0,,,,,
player,201911170min,min,KearJa00,fumbles_rec,0,,,,,
player,201911170min,min,KearJa00,fumbles_rec_yds,0,,,,,
player,201911170min,min,KearJa00,fumbles_rec_td,0,,,,,
player,201911170min,min,KearJa00,fumbles_forced,0,,,,,
player,201911170min,min,RhodXa00,def_int,0,,,,,
player,201911170min,min,RhodXa00,def_int_yds,0,,,,,
player,201911170min,min,RhodXa00,def_int_td,0,,,,,
player,201911170min,min,RhodXa00,def_int_long,0,,,,,
player,201911170min,min,RhodXa00,pass_defended,1,,,,,
player,201911170min,min,RhodXa00,sacks,0.0,,,,,
player,201911170min,min,RhodXa00,tackles_combined,5,,,,,
player,201911170min,min,RhodXa00,tackles_solo,3,,,,,
player,201911170min,min,RhodXa00,tackles_assists,2,,,,,
player,201911170min,min,RhodXa00,tackles_loss,0,,,,,
player,201911170min,min,RhodXa00,qb_hits,0,,,,,
player,201911170min,min,RhodXa00,fumbles_rec,0,,,,,
player,201911170min,min,RhodXa00,fumbles_rec_yds,0,,,,,
player,201911170min,min,RhodXa00,fumbles_rec_td,0,,,,,
player,201911170min,min,RhodXa00,fumbles_forced,0,,,,,
player,201911170min,min,WaynTr00,def_int,0,,,,,
player,201911170min,min,WaynTr00,def_int_yds,0,,,,,
player,201911170min,min,WaynTr00,def_int_td,0,,,,,
player,201911170min,min,WaynTr00,def_int_long,0,,,,,
player,201911170min,min,WaynTr00,pass_defended,1,,,,,
player,201911170min,min,WaynTr00,sacks,0.0,,,,,
player,201911170min,min,WaynTr00,tackles_combined,5,,,,,
player,201911170min,min,WaynTr00,tackles_solo,5,,,,,
player,201911170min,min,WaynTr00,tackles_assists,0,,,,,
player,201911170min,min,WaynTr00,tackles_loss,1,,,,,
player,201911170min,min,WaynTr00,qb_hits,0,,,,,
player,201911170min,min,WaynTr00,fumbles_rec,0,,,,,
player,201911170min,min,WaynTr00,fumbles_rec_yds,0,,,,,
player,201911170min,min,WaynTr00,fumbles_rec_td,0,,,,,
player,201911170min,min,WaynTr00,fumbles_forced,0,,,,,
player,201911170min,min,SmitHa00,def_int,0,,,,,
player,201911170min,min,SmitHa00,def_int_yds,0,,,,,
player,201911170min,min,SmitHa00,def_int_td,0,,,,,
player,201911170min,min,SmitHa00,def_int_long,0,,,,,
player,201911170min,min,SmitHa00,pass_defended,0,,,,,
player,201911170min,min,SmitHa00,sacks,0.0,,,,,
player,201911170min,min,SmitHa00,tackles_combined,4,,,,,
player,201911170min,min,SmitHa00,tackles_solo,2,,,,,
player,201911170min,min,SmitHa00,tackles_assists,2,,,,,
player,201911170min,min,SmitHa00,tackles_loss,0,,,,,
player,201911170min,min,SmitHa00,qb_hits,1,,,,,
player,201911170min,min,SmitHa00,fumbles_rec,0,,,,,
player,201911170min,min,SmitHa00,fumbles_rec_yds,0,,,,,
player,201911170min,min,SmitHa00,fumbles_rec_td,0,,,,,
player,201911170min,min,SmitHa00,fumbles_forced,0,,,,,
player,201911170min,min,HughMi00,def_int,0,,,,,
player,201911170min,min,HughMi00,def_int_yds,0,,,,,
player,201911170min,min,HughMi00,def_int_td,0,,,,,
player,201911170min,min,HughMi00,def_int_long,0,,,,,
player,201911170min,min,HughMi00,pass_defended,0,,,,,
player,201911170min,min,HughMi00,sacks,0.0,,,,,
player,201911170min,min,HughMi00,tackles_combined,3,,,,,
player,201911170min,min,HughMi00,tackles_solo,2,,,,,
player,201911170min,min,HughMi00,tackles_assists,1,,,,,
player,201911170min,min,HughMi00,tackles_loss,0,,,,,
player,201911170min,min,HughMi00,qb_hits,0,,,,,
player,201911170min,min,HughMi00,fumbles_rec,1,,,,,
player,201911170min,min,HughMi00,fumbles_rec_yds,0,,,,,
player,201911170min,min,HughMi00,fumbles_rec_td,0,,,,,
player,201911170min,min,HughMi00,fumbles_forced,0,,,,,
player,201911170min,min,HuntDa01,def_int,0,,,,,
player,201911170min,min,HuntDa01,def_int_yds,0,,,,,
player,201911170min,min,HuntDa01,def_int_td,0,,,,,
player,201911170min,min,HuntDa01,def_int_long,0,,,,,
player,201911170min,min,HuntDa01,pass_defended,0,,,,,
player,201911170min,min,HuntDa01,sacks,0.0,,,,,
player,201911170min,min,HuntDa01,tackles_combined,2,,,,,
player,201911170min,min,HuntDa01,tackles_solo,0,,,,,
player,201911170min,min,HuntDa01,tackles_assists,2,,,,,
player,201911170min,min,HuntDa01,tackles_loss,0,,,,,
player,201911170min,min,HuntDa01,qb_hits,2,,,,,
player,201911170min,min,HuntDa01,fumbles_rec,0,,,,,
player,201911170min,min,HuntDa01,fumbles_rec_yds,0,,,,,
player,201911170min,min,HuntDa01,fumbles_rec_td,0,,,,,
player,201911170min,min,HuntDa01,fumbles_forced,0,,,,,
player,201911170min,min,WeatSt00,def_int,0,,,,,
player,201911170min,min,WeatSt00,def_int_yds,0,,,,,
player,201911170min,min,WeatSt00,def_int_td,0,,,,,
player,201911170min,min,WeatSt00,def_int_long,0,,,,,
player,201911170min,min,WeatSt00,pass_defended,0,,,,,
player,201911170min,min,WeatSt00,sacks,0.0,,,,,
player,201911170min,min,WeatSt00,tackles_combined,2,,,,,
player,201911170min,min,WeatSt00,tackles_solo,2,,,,,
player,201911170min,min,WeatSt00,tackles_assists,0,,,,,
player,201911170min,min,WeatSt00,tackles_loss,1,,,,,
player,201911170min,min,WeatSt00,qb_hits,0,,,,,
player,201911170min,min,WeatSt00,fumbles_rec,0,,,,,
player,201911170min,min,WeatSt00,fumbles_rec_yds,0,,,,,
player,201911170min,min,WeatSt00,fumbles_rec_td,0,,,,,
player,201911170min,min,WeatSt00,fumbles_forced,0,,,,,
player,201911170min,min,HolmJa01,def_int,0,,,,,
player,201911170min,min,HolmJa01,def_int_yds,0,,,,,
player,201911170min,min,HolmJa01,def_int_td,0,,,,,
player,201911170min,min,HolmJa01,def_int_long,0,,,,,
player,201911170min,min,HolmJa01,pass_defended,0,,,,,
player,201911170min,min,HolmJa01,sacks,0.0,,,,,
player,201911170min,min,HolmJa01,tackles_combined,1,,,,,
player,201911170min,min,HolmJa01,tackles_solo,0,,,,,
player,201911170min,min,HolmJa01,tackles_assists,1,,,,,
player,201911170min,min,HolmJa01,tackles_loss,0,,,,,
player,201911170min,min,HolmJa01,qb_hits,0,,,,,
player,201911170min,min,HolmJa01,fumbles_rec,0,,,,,
player,201911170min,min,HolmJa01,fumbles_rec_yds,0,,,,,
player,201911170min,min,HolmJa01,fumbles_rec_td,0,,,,,
player,201911170min,min,HolmJa01,fumbles_forced,0,,,,,
player,201911170min,min,OdenIf00,def_int,0,,,,,
player,201911170min,min,OdenIf00,def_int_yds,0,,,,,
player,201911170min,min,OdenIf00,def_int_td,0,,,,,
player,201911170min,min,OdenIf00,def_int_long,0,,,,,
player,201911170min,min,OdenIf00,pass_defended,0,,,,,
player,201911170min,min,OdenIf00,sacks,0.0,,,,,
player,201911170min,min,OdenIf00,tackles_combined,1,,,,,
player,201911170min,min,OdenIf00,tackles_solo,1,,,,,
player,201911170min,min,OdenIf00,tackles_assists,0,,,,,
player,201911170min,min,OdenIf00,tackles_loss,0,,,,,
player,201911170min,min,OdenIf00,qb_hits,0,,,,,
player,201911170min,min,OdenIf00,fumbles_rec,0,,,,,
player,201911170min,min,OdenIf00,fumbles_rec_yds,0,,,,,
player,201911170min,min,OdenIf00,fumbles_rec_td,0,,,,,
player,201911170min,min,OdenIf00,fumbles_forced,0,,,,,
player,201911170min,min,StepSh00,def_int,0,,,,,
player,201911170min,min,StepSh00,def_int_yds,0,,,,,
player,201911170min,min,StepSh00,def_int_td,0,,,,,
player,201911170min,min,StepSh00,def_int_long,0,,,,,
player,201911170min,min,StepSh00,pass_defended,0,,,,,
player,201911170min,min,StepSh00,sacks,0.0,,,,,
player,201911170min,min,StepSh00,tackles_combined,1,,,,,
player,201911170min,min,StepSh00,tackles_solo,0,,,,,
player,201911170min,min,StepSh00,tackles_assists,1,,,,,
player,201911170min,min,StepSh00,tackles_loss,0,,,,,
player,201911170min,min,StepSh00,qb_hits,0,,,,,
player,201911170min,min,StepSh00,fumbles_rec,0,,,,,
player,201911170min,min,StepSh00,fumbles_rec_yds,0,,,,,
player,201911170min,min,StepSh00,fumbles_rec_td,0,,,,,
player,201911170min,min,StepSh00,fumbles_forced,0,,,,,
player,201911170min,min,WattAr01,def_int,0,,,,,
player,201911170min,min,WattAr01,def_int_yds,0,,,,,
player,201911170min,min,WattAr01,def_int_td,0,,,,,
player,201911170min,min,WattAr01,def_int_long,0,,,,,
player,201911170min,min,WattAr01,pass_defended,0,,,,,
player,201911170min,min,WattAr01,sacks,0.0,,,,,
player,201911170min,min,WattAr01,tackles_combined,1,,,,,
player,201911170min,min,WattAr01,tackles_solo,0,,,,,
player,201911170min,min,WattAr01,tackles_assists,1,,,,,
player,201911170min,min,WattAr01,tackles_loss,0,,,,,
player,201911170min,min,WattAr01,qb_hits,0,,,,,
player,201911170min,min,WattAr01,fumbles_rec,0,,,,,
player,201911170min,min,WattAr01,fumbles_rec_yds,0,,,,,
player,201911170min,min,WattAr01,fumbles_rec_td,0,,,,,
player,201911170min,min,WattAr01,fumbles_forced,0,,,,,
player,201911170min,den,SpenDi00,kick_ret,1,,,,,
player,201911170min,den,SpenDi00,kick_ret_yds,42,,,,,
player,201911170min,den,SpenDi00,kick_ret_yds_per_ret,42.0,,,,,
player,201911170min,den,SpenDi00,kick_ret_td,0,,,,,
player,201911170min,den,SpenDi00,kick_ret_long,42,,,,,
player,201911170min,den,SpenDi00,punt_ret,0,,,,,
player,201911170min,den,SpenDi00,punt_ret_yds,0,,,,,
player,201911170min,den,SpenDi00,punt_ret_yds_per_ret,,,,,,
player,201911170min,den,SpenDi00,punt_ret_td,0,,,,,
player,201911170min,den,SpenDi00,punt_ret_long,0,,,,,
player,201911170min,min,HughMi00,kick_ret,0,,,,,
player,201911170min,min,HughMi00,kick_ret_yds,0,,,,,
player,201911170min,min,HughMi00,kick_ret_yds_per_ret,,,,,,
player,201911170min,min,HughMi00,kick_ret_td,0,,,,,
player,201911170min,min,HughMi00,kick_ret_long,0,,,,,
player,201911170min,min,HughMi00,punt_ret,2,,,,,
player,201911170min,min,HughMi00,punt_ret_yds,0,,,,,
player,201911170min,min,HughMi00,punt_ret_yds_per_ret,0.0,,,,,
player,201911170min,min,HughMi00,punt_ret_td,0,,,,,
player,201911170min,min,HughMi00,punt_ret_long,0,,,,,
player,201911170min,min,AbduAm00,kick_ret,2,,,,,
player,201911170min,min,AbduAm00,kick_ret_yds,42,,,,,
player,201911170min,min,AbduAm00,kick_ret_yds_per_ret,21.0,,,,,
player,201911170min,min,AbduAm00,kick_ret_td,0,,,,,
player,201911170min,min,AbduAm00,kick_ret_long,23,,,,,
player,201911170min,min,AbduAm00,punt_ret,0,,,,,
player,201911170min,min,AbduAm00,punt_ret_yds,0,,,,,
player,201911170min,min,AbduAm00,punt_ret_yds_per_ret,,,,,,
player,201911170min,min,AbduAm00,punt_ret_td,0,,,,,
player,201911170min,min,AbduAm00,punt_ret_long,0,,,,,
player,201911170min,den,McMaBr01,xpm,2,,,,,
player,201911170min,den,McMaBr01,xpa,2,,,,,
player,201911170min,den,McMaBr01,fgm,3,,,,,
player,201911170min,den,McMaBr01,fga,4,,,,,
player,201911170min,den,McMaBr01,punt,0,,,,,
player,201911170min,den,McMaBr01,punt_yds,0,,,,,
player,201911170min,den,McMaBr01,punt_yds_per_punt,,,,,,
player,201911170min,den,McMaBr01,punt_long,0,,,,,
player,201911170min,den,WadmCo00,xpm,,,,,,
player,201911170min,den,WadmCo00,xpa,,,,,,
player,201911170min,den,WadmCo00,fgm,,,,,,
player,201911170min,den,WadmCo00,fga,,,,,,
player,201911170min,den,WadmCo00,punt,3,,,,,
player,201911170min,den,WadmCo00,punt_yds,105,,,,,
player,201911170min,den,WadmCo00,punt_yds_per_punt,35.0,,,,,
player,201911170min,den,WadmCo00,punt_long,36,,,,,
player,201911170min,min,BailDa00,xpm,3,,,,,
player,201911170min,min,BailDa00,xpa,3,,,,,
player,201911170min,min,BailDa00,fgm,,,,,,
player,201911170min,min,BailDa00,fga,,,,,,
player,201911170min,min,BailDa00,punt,0,,,,,
