game,2019,2,20190915,201909150ram,nor,"New Orleans Saints",9,ram,"Los Angeles Rams",27
player,201909150ram,ram,PeteMa00,tackles_loss,0,,,,,
player,201909150ram,ram,PeteMa00,qb_hits,0,,,,,
player,201909150ram,ram,PeteMa00,fumbles_rec,0,,,,,
player,201909150ram,ram,PeteMa00,fumbles_rec_yds,0,,,,,
player,201909150ram,ram,PeteMa00,fumbles_rec_td,0,,,,,
player,201909150ram,ram,PeteMa00,fumbles_forced,0,,,,,
player,201909150ram,nor,HarrDe07,kick_ret,0,,,,,
player,201909150ram,nor,HarrDe07,kick_ret_yds,0,,,,,
player,201909150ram,nor,HarrDe07,kick_ret_yds_per_ret,,,,,,
player,201909150ram,nor,HarrDe07,kick_ret_td,0,,,,,
player,201909150ram,nor,HarrDe07,kick_ret_long,0,,,,,
player,201909150ram,nor,HarrDe07,punt_ret,3,,,,,
player,201909150ram,nor,HarrDe07,punt_ret_yds,34,,,,,
player,201909150ram,nor,HarrDe07,punt_ret_yds_per_ret,11.3,,,,,
player,201909150ram,nor,HarrDe07,punt_ret_td,0,,,,,
player,201909150ram,nor,HarrDe07,punt_ret_long,19,,,,,
player,201909150ram,ram,NatsJo00,kick_ret,0,,,,,
player,201909150ram,ram,NatsJo00,kick_ret_yds,0,,,,,
player,201909150ram,ram,NatsJo00,kick_ret_yds_per_ret,,,,,,
player,201909150ram,ram,NatsJo00,kick_ret_td,0,,,,,
player,201909150ram,ram,NatsJo00,kick_ret_long,0,,,,,
player,201909150ram,ram,NatsJo00,punt_ret,2,,,,,
player,201909150ram,ram,NatsJo00,punt_ret_yds,42,,,,,
player,201909150ram,ram,NatsJo00,punt_ret_yds_per_ret,21.0,,,,,
player,201909150ram,ram,NatsJo00,punt_ret_td,0,,,,,
player,201909150ram,ram,NatsJo00,punt_ret_long,32,,,,,
player,201909150ram,nor,MorsTh00,xpm,,,,,,
player,201909150ram,nor,MorsTh00,xpa,,,,,,
player,201909150ram,nor,MorsTh00,fgm,,,,,,
player,201909150ram,nor,MorsTh00,fga,,,,,,
player,201909150ram,nor,MorsTh00,punt,5,,,,,
player,201909150ram,nor,MorsTh00,punt_yds,244,,,,,
player,201909150ram,nor,MorsTh00,punt_yds_per_punt,48.8,,,,,
player,201909150ram,nor,MorsTh00,punt_long,55,,,,,
player,201909150ram,nor,LutzWi00,xpm,,,,,,
player,201909150ram,nor,LutzWi00,xpa,,,,,,
player,201909150ram,nor,LutzWi00,fgm,3,,,,,
player,201909150ram,nor,LutzWi00,fga,3,,,,,
player,201909150ram,nor,LutzWi00,punt,0,,,,,
player,201909150ram,nor,LutzWi00,punt_yds,0,,,,,
player,201909150ram,nor,LutzWi00,punt_yds_per_punt,,,,,,
player,201909150ram,nor,LutzWi00,punt_long,0,,,,,
player,201909150ram,ram,ZuerGr00,xpm,3,,,,,
player,201909150ram,ram,ZuerGr00,xpa,3,,,,,
player,201909150ram,ram,ZuerGr00,fgm,2,,,,,
player,201909150ram,ram,ZuerGr00,fga,2,,,,,
player,201909150ram,ram,ZuerGr00,punt,0,,,,,
player,201909150ram,ram,ZuerGr00,punt_yds,0,,,,,
player,201909150ram,ram,ZuerGr00,punt_yds_per_punt,,,,,,
player,201909150ram,ram,ZuerGr00,punt_long,0,,,,,
player,201909150ram,ram,HekkJo00,xpm,,,,,,
player,201909150ram,ram,HekkJo00,xpa,,,,,,
player,201909150ram,ram,HekkJo00,fgm,,,,,,
player,201909150ram,ram,HekkJo00,fga,,,,,,
player,201909150ram,ram,HekkJo00,punt,4,,,,,
player,201909150ram,ram,HekkJo00,punt_yds,199,,,,,
player,201909150ram,ram,HekkJo00,punt_yds_per_punt,49.8,,,,,
player,201909150ram,ram,HekkJo00,punt_long,66,,,,,
player,201909150ram,nor,BridTe00,pass_cmp,17,,,,,
player,201909150ram,nor,BridTe00,pass_att,30,,,,,
player,201909150ram,nor,BridTe00,pass_yds,165,,,,,
player,201909150ram,nor,BridTe00,pass_first_down,9,,,,,
player,201909150ram,nor,BridTe00,pass_air_yds,66,,,,,
player,201909150ram,nor,BridTe00,pass_air_yds_per_cmp,3.9,,,,,
player,201909150ram,nor,BridTe00,pass_air_yds_per_att,2.2,,,,,
player,201909150ram,nor,BridTe00,pass_tgt_yds_per_att,6.5,,,,,
player,201909150ram,nor,BridTe00,pass_yac,99,,,,,
player,201909150ram,nor,BridTe00,pass_yac_per_cmp,5.8,,,,,
player,201909150ram,nor,BridTe00,pass_drops,2,,,,,
player,201909150ram,nor,BridTe00,pass_drop_pct,6.7,,,,,
player,201909150ram,nor,BridTe00,pass_poor_throws,3,,,,,
player,201909150ram,nor,BridTe00,pass_poor_throw_pct,10.0,,,,,
player,201909150ram,nor,BridTe00,pass_blitzed,3,,,,,
player,201909150ram,nor,BridTe00,pass_hurried,5,,,,,
player,201909150ram,nor,BridTe00,pass_hits,1,,,,,
player,201909150ram,nor,BridTe00,rush_scrambles,2,,,,,
player,201909150ram,nor,BridTe00,rush_scrambles_yds_per_att,2.5,,,,,
player,201909150ram,nor,BreeDr00,pass_cmp,3,,,,,
player,201909150ram,nor,BreeDr00,pass_att,5,,,,,
player,201909150ram,nor,BreeDr00,pass_yds,38,,,,,
player,201909150ram,nor,BreeDr00,pass_first_down,2,,,,,
player,201909150ram,nor,BreeDr00,pass_air_yds,31,,,,,
player,201909150ram,nor,BreeDr00,pass_air_yds_per_cmp,10.3,,,,,
player,201909150ram,nor,BreeDr00,pass_air_yds_per_att,6.2,,,,,
player,201909150ram,nor,BreeDr00,pass_tgt_yds_per_att,11.0,,,,,
player,201909150ram,nor,BreeDr00,pass_yac,7,,,,,
player,201909150ram,nor,BreeDr00,pass_yac_per_cmp,2.3,,,,,
player,201909150ram,nor,BreeDr00,pass_drops,0,,,,,
player,201909150ram,nor,BreeDr00,pass_drop_pct,0.0,,,,,
player,201909150ram,nor,BreeDr00,pass_poor_throws,1,,,,,
player,201909150ram,nor,BreeDr00,pass_poor_throw_pct,20.0,,,,,
player,201909150ram,nor,BreeDr00,pass_blitzed,0,,,,,
player,201909150ram,nor,BreeDr00,pass_hurried,1,,,,,
player,201909150ram,nor,BreeDr00,pass_hits,0,,,,,
player,201909150ram,nor,BreeDr00,rush_scrambles,0,,,,,
player,201909150ram,nor,BreeDr00,rush_scrambles_yds_per_att,,,,,,
player,201909150ram,ram,GoffJa00,pass_cmp,19,,,,,
player,201909150ram,ram,GoffJa00,pass_att,28,,,,,
player,201909150ram,ram,GoffJa00,pass_yds,283,,,,,
player,201909150ram,ram,GoffJa00,pass_first_down,11,,,,,
player,201909150ram,ram,GoffJa00,pass_air_yds,137,,,,,
player,201909150ram,ram,GoffJa00,pass_air_yds_per_cmp,7.2,,,,,
player,201909150ram,ram,GoffJa00,pass_air_yds_per_att,4.9,,,,,
player,201909150ram,ram,GoffJa00,pass_tgt_yds_per_att,7.1,,,,,
player,201909150ram,ram,GoffJa00,pass_yac,146,,,,,
player,201909150ram,ram,GoffJa00,pass_yac_per_cmp,7.7,,,,,
player,201909150ram,ram,GoffJa00,pass_drops,2,,,,,
player,201909150ram,ram,GoffJa00,pass_drop_pct,7.1,,,,,
player,201909150ram,ram,GoffJa00,pass_poor_throws,6,,,,,
player,201909150ram,ram,GoffJa00,pass_poor_throw_pct,21.4,,,,,
player,201909150ram,ram,GoffJa00,pass_blitzed,5,,,,,
player,201909150ram,ram,GoffJa00,pass_hurried,5,,,,,
player,201909150ram,ram,GoffJa00,pass_hits,1,,,,,
player,201909150ram,ram,GoffJa00,rush_scrambles,0,,,,,
player,201909150ram,ram,GoffJa00,rush_scrambles_yds_per_att,,,,,,
player,201909150ram,nor,KamaAl00,rush_att,13,,,,,
player,201909150ram,nor,KamaAl00,rush_yds,45,,,,,
player,201909150ram,nor,KamaAl00,rush_first_down,2,,,,,
player,201909150ram,nor,KamaAl00,rush_yds_before_contact,18,,,,,
player,201909150ram,nor,KamaAl00,rush_yds_bc_per_rush,1.4,,,,,
player,201909150ram,nor,KamaAl00,rush_yac,27,,,,,
player,201909150ram,nor,KamaAl00,rush_yac_per_rush,2.1,,,,,
player,201909150ram,nor,KamaAl00,rush_broken_tackles,1,,,,,
player,201909150ram,nor,KamaAl00,rush_broken_tackles_per_rush,13.0,,,,,
player,201909150ram,nor,MurrLa00,rush_att,5,,,,,
player,201909150ram,nor,MurrLa00,rush_yds,7,,,,,
player,201909150ram,nor,MurrLa00,rush_first_down,0,,,,,
player,201909150ram,nor,MurrLa00,rush_yds_before_contact,1,,,,,
player,201909150ram,nor,MurrLa00,rush_yds_bc_per_rush,0.2,,,,,
player,201909150ram,nor,MurrLa00,rush_yac,6,,,,,
player,201909150ram,nor,MurrLa00,rush_yac_per_rush,1.2,,,,,
player,201909150ram,nor,MurrLa00,rush_broken_tackles,0,,,,,
player,201909150ram,nor,MurrLa00,rush_broken_tackles_per_rush,,,,,,
player,201909150ram,nor,BridTe00,rush_att,2,,,,,
player,201909150ram,nor,BridTe00,rush_yds,5,,,,,
player,201909150ram,nor,BridTe00,rush_first_down,0,,,,,
player,201909150ram,nor,BridTe00,rush_yds_before_contact,4,,,,,
player,201909150ram,nor,BridTe00,rush_yds_bc_per_rush,2.0,,,,,
player,201909150ram,nor,BridTe00,rush_yac,1,,,,,
player,201909150ram,nor,BridTe00,rush_yac_per_rush,0.5,,,,,
player,201909150ram,nor,BridTe00,rush_broken_tackles,0,,,,,
player,201909150ram,nor,BridTe00,rush_broken_tackles_per_rush,,,,,,
player,201909150ram,ram,GurlTo01,rush_att,16,,,,,
player,201909150ram,ram,GurlTo01,rush_yds,63,,,,,
player,201909150ram,ram,GurlTo01,rush_first_down,5,,,,,
player,201909150ram,ram,GurlTo01,rush_yds_before_contact,42,,,,,
player,201909150ram,ram,GurlTo01,rush_yds_bc_per_rush,2.6,,,,,
player,201909150ram,ram,GurlTo01,rush_yac,21,,,,,
player,201909150ram,ram,GurlTo01,rush_yac_per_rush,1.3,,,,,
player,201909150ram,ram,GurlTo01,rush_broken_tackles,0,,,,,
player,201909150ram,ram,GurlTo01,rush_broken_tackles_per_rush,,,,,,
player,201909150ram,ram,BrowMa03,rush_att,6,,,,,
player,201909150ram,ram,BrowMa03,rush_yds,37,,,,,
player,201909150ram,ram,BrowMa03,rush_first_down,1,,,,,
player,201909150ram,ram,BrowMa03,rush_yds_before_contact,19,,,,,
player,201909150ram,ram,BrowMa03,rush_yds_bc_per_rush,3.2,,,,,
player,201909150ram,ram,BrowMa03,rush_yac,18,,,,,
player,201909150ram,ram,BrowMa03,rush_yac_per_rush,3.0,,,,,
player,201909150ram,ram,BrowMa03,rush_broken_tackles,2,,,,,
player,201909150ram,ram,BrowMa03,rush_broken_tackles_per_rush,3.0,,,,,
player,201909150ram,ram,GoffJa00,rush_att,4,,,,,
player,201909150ram,ram,GoffJa00,rush_yds,-2,,,,,
player,201909150ram,ram,GoffJa00,rush_first_down,1,,,,,
player,201909150ram,ram,GoffJa00,rush_yds_before_contact,-2,,,,,
player,201909150ram,ram,GoffJa00,rush_yds_bc_per_rush,-0.5,,,,,
player,201909150ram,ram,GoffJa00,rush_yac,0,,,,,
player,201909150ram,ram,GoffJa00,rush_yac_per_rush,0.0,,,,,
player,201909150ram,ram,GoffJa00,rush_broken_tackles,0,,,,,
player,201909150ram,ram,GoffJa00,rush_broken_tackles_per_rush,,,,,,
player,201909150ram,ram,EverGe00,rush_att,1,,,,,
player,201909150ram,ram,EverGe00,rush_yds,0,,,,,
player,201909150ram,ram,EverGe00,rush_first_down,0,,,,,
player,201909150ram,ram,EverGe00,rush_yds_before_contact,0,,,,,
player,201909150ram,ram,EverGe00,rush_yds_bc_per_rush,0.0,,,,,
player,201909150ram,ram,EverGe00,rush_yac,0,,,,,
player,201909150ram,ram,EverGe00,rush_yac_per_rush,0.0,,,,,
player,201909150ram,ram,EverGe00,rush_broken_tackles,0,,,,,
player,201909150ram,ram,EverGe00,rush_broken_tackles_per_rush,,,,,,
player,201909150ram,ram,CookBr00,rush_att,1,,,,,
player,201909150ram,ram,CookBr00,rush_yds,2,,,,,
player,201909150ram,ram,CookBr00,rush_first_down,0,,,,,
player,201909150ram,ram,CookBr00,rush_yds_before_contact,2,,,,,
player,201909150ram,ram,CookBr00,rush_yds_bc_per_rush,2.0,,,,,
player,201909150ram,ram,CookBr00,rush_yac,0,,,,,
player,201909150ram,ram,CookBr00,rush_yac_per_rush,0.0,,,,,
player,201909150ram,ram,CookBr00,rush_broken_tackles,0,,,,,
player,201909150ram,ram,CookBr00,rush_broken_tackles_per_rush,,,,,,
player,201909150ram,ram,KuppCo00,rush_att,1,,,,,
player,201909150ram,ram,KuppCo00,rush_yds,6,,,,,
player,201909150ram,ram,KuppCo00,rush_first_down,0,,,,,
player,201909150ram,ram,KuppCo00,rush_yds_before_contact,6,,,,,
player,201909150ram,ram,KuppCo00,rush_yds_bc_per_rush,6.0,,,,,
player,201909150ram,ram,KuppCo00,rush_yac,0,,,,,
player,201909150ram,ram,KuppCo00,rush_yac_per_rush,0.0,,,,,
player,201909150ram,ram,KuppCo00,rush_broken_tackles,0,,,,,
player,201909150ram,ram,KuppCo00,rush_broken_tackles_per_rush,,,,,,
player,201909150ram,ram,WoodRo02,rush_att,1,,,,,
player,201909150ram,ram,WoodRo02,rush_yds,9,,,,,
player,201909150ram,ram,WoodRo02,rush_first_down,0,,,,,
player,201909150ram,ram,WoodRo02,rush_yds_before_contact,4,,,,,
player,201909150ram,ram,WoodRo02,rush_yds_bc_per_rush,4.0,,,,,
player,201909150ram,ram,WoodRo02,rush_yac,5,,,,,
player,201909150ram,ram,WoodRo02,rush_yac_per_rush,5.0,,,,,
player,201909150ram,ram,WoodRo02,rush_broken_tackles,0,,,,,
player,201909150ram,ram,WoodRo02,rush_broken_tackles_per_rush,,,,,,
player,201909150ram,nor,ThomMi05,targets,13,,,,,
player,201909150ram,nor,ThomMi05,rec,10,,,,,
player,201909150ram,nor,ThomMi05,rec_yds,89,,,,,
player,201909150ram,nor,ThomMi05,rec_first_down,4,,,,,
player,201909150ram,nor,ThomMi05,rec_air_yds,60,,,,,
player,201909150ram,nor,ThomMi05,rec_air_yds_per_rec,6.0,,,,,
player,201909150ram,nor,ThomMi05,rec_yac,29,,,,,
player,201909150ram,nor,ThomMi05,rec_yac_per_rec,2.9,,,,,
player,201909150ram,nor,ThomMi05,rec_broken_tackles,2,,,,,
player,201909150ram,nor,ThomMi05,rec_broken_tackles_per_rec,5.0,,,,,
player,201909150ram,nor,ThomMi05,rec_drops,0,,,,,
player,201909150ram,nor,ThomMi05,rec_drop_pct,0.0,,,,,
player,201909150ram,nor,SmitTr03,targets,3,,,,,
player,201909150ram,nor,SmitTr03,rec,3,,,,,
player,201909150ram,nor,SmitTr03,rec_yds,49,,,,,
player,201909150ram,nor,SmitTr03,rec_first_down,3,,,,,
player,201909150ram,nor,SmitTr03,rec_air_yds,11,,,,,
player,201909150ram,nor,SmitTr03,rec_air_yds_per_rec,3.7,,,,,
player,201909150ram,nor,SmitTr03,rec_yac,38,,,,,
player,201909150ram,nor,SmitTr03,rec_yac_per_rec,12.7,,,,,
player,201909150ram,nor,SmitTr03,rec_broken_tackles,2,,,,,
player,201909150ram,nor,SmitTr03,rec_broken_tackles_per_rec,1.5,,,,,
player,201909150ram,nor,SmitTr03,rec_drops,0,,,,,
player,201909150ram,nor,SmitTr03,rec_drop_pct,0.0,,,,,
player,201909150ram,nor,CookJa02,targets,7,,,,,
player,201909150ram,nor,CookJa02,rec,2,,,,,
player,201909150ram,nor,CookJa02,rec_yds,25,,,,,
player,201909150ram,nor,CookJa02,rec_first_down,2,,,,,
player,201909150ram,nor,CookJa02,rec_air_yds,17,,,,,
player,201909150ram,nor,CookJa02,rec_air_yds_per_rec,8.5,,,,,
player,201909150ram,nor,CookJa02,rec_yac,8,,,,,
player,201909150ram,nor,CookJa02,rec_yac_per_rec,4.0,,,,,
player,201909150ram,nor,CookJa02,rec_broken_tackles,1,,,,,
player,201909150ram,nor,CookJa02,rec_broken_tackles_per_rec,2.0,,,,,
player,201909150ram,nor,CookJa02,rec_drops,2,,,,,
player,201909150ram,nor,CookJa02,rec_drop_pct,28.6,,,,,
player,201909150ram,nor,HillTa00,targets,3,,,,,
player,201909150ram,nor,HillTa00,rec,2,,,,,
player,201909150ram,nor,HillTa00,rec_yds,16,,,,,
player,201909150ram,nor,HillTa00,rec_first_down,1,,,,,
player,201909150ram,nor,HillTa00,rec_air_yds,12,,,,,
player,201909150ram,nor,HillTa00,rec_air_yds_per_rec,6.0,,,,,
player,201909150ram,nor,HillTa00,rec_yac,4,,,,,
player,201909150ram,nor,HillTa00,rec_yac_per_rec,2.0,,,,,
player,201909150ram,nor,HillTa00,rec_broken_tackles,0,,,,,
player,201909150ram,nor,HillTa00,rec_broken_tackles_per_rec,,,,,,
player,201909150ram,nor,HillTa00,rec_drops,0,,,,,
player,201909150ram,nor,HillTa00,rec_drop_pct,0.0,,,,,
player,201909150ram,nor,KamaAl00,targets,3,,,,,
player,201909150ram,nor,KamaAl00,rec,1,,,,,
player,201909150ram,nor,KamaAl00,rec_yds,15,,,,,
player,201909150ram,nor,KamaAl00,rec_first_down,0,,,,,
player,201909150ram,nor,KamaAl00,rec_air_yds,6,,,,,
player,201909150ram,nor,KamaAl00,rec_air_yds_per_rec,6.0,,,,,
player,201909150ram,nor,KamaAl00,rec_yac,9,,,,,
player,201909150ram,nor,KamaAl00,rec_yac_per_rec,9.0,,,,,
player,201909150ram,nor,KamaAl00,rec_broken_tackles,0,,,,,
player,201909150ram,nor,KamaAl00,rec_broken_tackles_per_rec,,,,,,
player,201909150ram,nor,KamaAl00,rec_drops,0,,,,,
player,201909150ram,nor,KamaAl00,rec_drop_pct,0.0,,,,,
player,201909150ram,nor,HarrDe07,targets,1,,,,,
player,201909150ram,nor,HarrDe07,rec,1,,,,,
player,201909150ram,nor,HarrDe07,rec_yds,-7,,,,,
player,201909150ram,nor,HarrDe07,rec_first_down,,,,,,
player,201909150ram,nor,HarrDe07,rec_air_yds,-4,,,,,
player,201909150ram,nor,HarrDe07,rec_air_yds_per_rec,-4.0,,,,,
player,201909150ram,nor,HarrDe07,rec_yac,-3,,,,,
player,201909150ram,nor,HarrDe07,rec_yac_per_rec,-3.0,,,,,
player,201909150ram,nor,HarrDe07,rec_broken_tackles,1,,,,,
player,201909150ram,nor,HarrDe07,rec_broken_tackles_per_rec,1.0,,,,,
player,201909150ram,nor,HarrDe07,rec_drops,0,,,,,
player,201909150ram,nor,HarrDe07,rec_drop_pct,0.0,,,,,
player,201909150ram,nor,MurrLa00,targets,1,,,,,
player,201909150ram,nor,MurrLa00,rec,1,,,,,
player,201909150ram,nor,MurrLa00,rec_yds,16,,,,,
player,201909150ram,nor,MurrLa00,rec_first_down,1,,,,,
player,201909150ram,nor,MurrLa00,rec_air_yds,-5,,,,,
player,201909150ram,nor,MurrLa00,rec_air_yds_per_rec,-5.0,,,,,
player,201909150ram,nor,MurrLa00,rec_yac,21,,,,,
player,201909150ram,nor,MurrLa00,rec_yac_per_rec,21.0,,,,,
player,201909150ram,nor,MurrLa00,rec_broken_tackles,1,,,,,
player,201909150ram,nor,MurrLa00,rec_broken_tackles_per_rec,1.0,,,,,
player,201909150ram,nor,MurrLa00,rec_drops,0,,,,,
player,201909150ram,nor,MurrLa00,rec_drop_pct,0.0,,,,,
player,201909150ram,nor,LineZa01,targets,1,,,,,
player,201909150ram,nor,LineZa01,rec,0,,,,,
player,201909150ram,nor,LineZa01,rec_yds,0,,,,,
player,201909150ram,nor,LineZa01,rec_first_down,,,,,,
player,201909150ram,nor,LineZa01,rec_air_yds,0,,,,,
player,201909150ram,nor,LineZa01,rec_air_yds_per_rec,,,,,,
player,201909150ram,nor,LineZa01,rec_yac,0,,,,,
player,201909150ram,nor,LineZa01,rec_yac_per_rec,,,,,,
player,201909150ram,nor,LineZa01,rec_broken_tackles,0,,,,,
player,201909150ram,nor,LineZa01,rec_broken_tackles_per_rec,,,,,,
player,201909150ram,nor,LineZa01,rec_drops,0,,,,,
player,201909150ram,nor,LineZa01,rec_drop_pct,0.0,,,,,
player,201909150ram,ram,KuppCo00,targets,9,,,,,
player,201909150ram,ram,KuppCo00,rec,5,,,,,
player,201909150ram,ram,KuppCo00,rec_yds,120,,,,,
player,201909150ram,ram,KuppCo00,rec_first_down,4,,,,,
player,201909150ram,ram,KuppCo00,rec_air_yds,42,,,,,
player,201909150ram,ram,KuppCo00,rec_air_yds_per_rec,8.4,,,,,
player,201909150ram,ram,KuppCo00,rec_yac,78,,,,,
player,201909150ram,ram,KuppCo00,rec_yac_per_rec,15.6,,,,,
player,201909150ram,ram,KuppCo00,rec_broken_tackles,4,,,,,
player,201909150ram,ram,KuppCo00,rec_broken_tackles_per_rec,1.3,,,,,
player,201909150ram,ram,KuppCo00,rec_drops,0,,,,,
player,201909150ram,ram,KuppCo00,rec_drop_pct,0.0,,,,,
player,201909150ram,ram,GurlTo01,targets,4,,,,,
player,201909150ram,ram,GurlTo01,rec,3,,,,,
player,201909150ram,ram,GurlTo01,rec_yds,4,,,,,
player,201909150ram,ram,GurlTo01,rec_first_down,0,,,,,
player,201909150ram,ram,GurlTo01,rec_air_yds,-9,,,,,
player,201909150ram,ram,GurlTo01,rec_air_yds_per_rec,-3.0,,,,,
player,201909150ram,ram,GurlTo01,rec_yac,13,,,,,
player,201909150ram,ram,GurlTo01,rec_yac_per_rec,4.3,,,,,
player,201909150ram,ram,GurlTo01,rec_broken_tackles,0,,,,,
player,201909150ram,ram,GurlTo01,rec_broken_tackles_per_rec,,,,,,
player,201909150ram,ram,GurlTo01,rec_drops,1,,,,,
player,201909150ram,ram,GurlTo01,rec_drop_pct,25.0,,,,,
player,201909150ram,ram,EverGe00,targets,4,,,,,
player,201909150ram,ram,EverGe00,rec,3,,,,,
player,201909150ram,ram,EverGe00,rec_yds,21,,,,,
player,201909150ram,ram,EverGe00,rec_first_down,2,,,,,
player,201909150ram,ram,EverGe00,rec_air_yds,7,,,,,
player,201909150ram,ram,EverGe00,rec_air_yds_per_rec,2.3,,,,,
player,201909150ram,ram,EverGe00,rec_yac,14,,,,,
player,201909150ram,ram,EverGe00,rec_yac_per_rec,4.7,,,,,
player,201909150ram,ram,EverGe00,rec_broken_tackles,2,,,,,
player,201909150ram,ram,EverGe00,rec_broken_tackles_per_rec,1.5,,,,,
player,201909150ram,ram,EverGe00,rec_drops,0,,,,,
player,201909150ram,ram,EverGe00,rec_drop_pct,0.0,,,,,
player,201909150ram,ram,CookBr00,targets,4,,,,,
player,201909150ram,ram,CookBr00,rec,3,,,,,
player,201909150ram,ram,CookBr00,rec_yds,74,,,,,
player,201909150ram,ram,CookBr00,rec_first_down,3,,,,,
player,201909150ram,ram,CookBr00,rec_air_yds,69,,,,,
player,201909150ram,ram,CookBr00,rec_air_yds_per_rec,23.0,,,,,
player,201909150ram,ram,CookBr00,rec_yac,5,,,,,
player,201909150ram,ram,CookBr00,rec_yac_per_rec,1.7,,,,,
player,201909150ram,ram,CookBr00,rec_broken_tackles,0,,,,,
player,201909150ram,ram,CookBr00,rec_broken_tackles_per_rec,,,,,,
player,201909150ram,ram,CookBr00,rec_drops,1,,,,,
player,201909150ram,ram,CookBr00,rec_drop_pct,25.0,,,,,
player,201909150ram,ram,WoodRo02,targets,2,,,,,
player,201909150ram,ram,WoodRo02,rec,2,,,,,
player,201909150ram,ram,WoodRo02,rec_yds,33,,,,,
player,201909150ram,ram,WoodRo02,rec_first_down,1,,,,,
player,201909150ram,ram,WoodRo02,rec_air_yds,10,,,,,
player,201909150ram,ram,WoodRo02,rec_air_yds_per_rec,5.0,,,,,
player,201909150ram,ram,WoodRo02,rec_yac,23,,,,,
player,201909150ram,ram,WoodRo02,rec_yac_per_rec,11.5,,,,,
player,201909150ram,ram,WoodRo02,rec_broken_tackles,0,,,,,
player,201909150ram,ram,WoodRo02,rec_broken_tackles_per_rec,,,,,,
player,201909150ram,ram,WoodRo02,rec_drops,0,,,,,
player,201909150ram,ram,WoodRo02,rec_drop_pct,0.0,,,,,
player,201909150ram,ram,HigbTy00,targets,3,,,,,
player,201909150ram,ram,HigbTy00,rec,2,,,,,
player,201909150ram,ram,HigbTy00,rec_yds,21,,,,,
player,201909150ram,ram,HigbTy00,rec_first_down,1,,,,,
player,201909150ram,ram,HigbTy00,rec_air_yds,12,,,,,
player,201909150ram,ram,HigbTy00,rec_air_yds_per_rec,6.0,,,,,
player,201909150ram,ram,HigbTy00,rec_yac,9,,,,,
player,201909150ram,ram,HigbTy00,rec_yac_per_rec,4.5,,,,,
player,201909150ram,ram,HigbTy00,rec_broken_tackles,0,,,,,
player,201909150ram,ram,HigbTy00,rec_broken_tackles_per_rec,,,,,,
player,201909150ram,ram,HigbTy00,rec_drops,0,,,,,
player,201909150ram,ram,HigbTy00,rec_drop_pct,0.0,,,,,
player,201909150ram,ram,BrowMa03,targets,1,,,,,
player,201909150ram,ram,BrowMa03,rec,1,,,,,
player,201909150ram,ram,BrowMa03,rec_yds,10,,,,,
player,201909150ram,ram,BrowMa03,rec_first_down,0,,,,,
player,201909150ram,ram,BrowMa03,rec_air_yds,6,,,,,
player,201909150ram,ram,BrowMa03,rec_air_yds_per_rec,6.0,,,,,
player,201909150ram,ram,BrowMa03,rec_yac,4,,,,,
player,201909150ram,ram,BrowMa03,rec_yac_per_rec,4.0,,,,,
player,201909150ram,ram,BrowMa03,rec_broken_tackles,0,,,,,
player,201909150ram,ram,BrowMa03,rec_broken_tackles_per_rec,,,,,,
player,201909150ram,ram,BrowMa03,rec_drops,0,,,,,
player,201909150ram,ram,BrowMa03,rec_drop_pct,0.0,,,,,
player,201909150ram,ram,ReynJo00,targets,1,,,,,
player,201909150ram,ram,ReynJo00,rec,0,,,,,
player,201909150ram,ram,ReynJo00,rec_yds,0,,,,,
player,201909150ram,ram,ReynJo00,rec_first_down,,,,,,
player,201909150ram,ram,ReynJo00,rec_air_yds,0,,,,,
player,201909150ram,ram,ReynJo00,rec_air_yds_per_rec,,,,,,
player,201909150ram,ram,ReynJo00,rec_yac,0,,,,,
player,201909150ram,ram,ReynJo00,rec_yac_per_rec,,,,,,
player,201909150ram,ram,ReynJo00,rec_broken_tackles,0,,,,,
player,201909150ram,ram,ReynJo00,rec_broken_tackles_per_rec,,,,,,
player,201909150ram,ram,ReynJo00,rec_drops,0,,,,,
player,201909150ram,ram,ReynJo00,rec_drop_pct,0.0,,,,,
player,201909150ram,ram,NoteJo00,pos,G,,,,,
player,201909150ram,ram,NoteJo00,offense,67,,,,,
player,201909150ram,ram,NoteJo00,off_pct,100%,,,,,
player,201909150ram,ram,NoteJo00,defense,0,,,,,
player,201909150ram,ram,NoteJo00,def_pct,0%,,,,,
player,201909150ram,ram,NoteJo00,special_teams,5,,,,,
player,201909150ram,ram,NoteJo00,st_pct,19%,,,,,
player,201909150ram,ram,WhitAn20,pos,T,,,,,
player,201909150ram,ram,WhitAn20,offense,67,,,,,
player,201909150ram,ram,WhitAn20,off_pct,100%,,,,,
player,201909150ram,ram,WhitAn20,defense,0,,,,,
player,201909150ram,ram,WhitAn20,def_pct,0%,,,,,
player,201909150ram,ram,WhitAn20,special_teams,5,,,,,
player,201909150ram,ram,WhitAn20,st_pct,19%,,,,,
player,201909150ram,ram,HaveRo00,pos,T,,,,,
player,201909150ram,ram,HaveRo00,offense,67,,,,,
player,201909150ram,ram,HaveRo00,off_pct,100%,,,,,
player,201909150ram,ram,HaveRo00,defense,0,,,,,
player,201909150ram,ram,HaveRo00,def_pct,0%,,,,,
player,201909150ram,ram,HaveRo00,special_teams,5,,,,,
player,201909150ram,ram,HaveRo00,st_pct,19%,,,,,
player,201909150ram,ram,AlleBr02,pos,C,,,,,
