game,2019,3,20190922,201909220cle,ram,"Los Angeles Rams",20,cle,"Cleveland Browns",13
player,201909220cle,ram,GurlTo01,rush_broken_tackles,1,,,,,
player,201909220cle,ram,GurlTo01,rush_broken_tackles_per_rush,14.0,,,,,
player,201909220cle,ram,GoffJa00,rush_att,4,,,,,
player,201909220cle,ram,GoffJa00,rush_yds,14,,,,,
player,201909220cle,ram,GoffJa00,rush_first_down,0,,,,,
player,201909220cle,ram,GoffJa00,rush_yds_before_contact,10,,,,,
player,201909220cle,ram,GoffJa00,rush_yds_bc_per_rush,2.5,,,,,
player,201909220cle,ram,GoffJa00,rush_yac,4,,,,,
player,201909220cle,ram,GoffJa00,rush_yac_per_rush,1.0,,,,,
player,201909220cle,ram,GoffJa00,rush_broken_tackles,0,,,,,
player,201909220cle,ram,GoffJa00,rush_broken_tackles_per_rush,,,,,,
player,201909220cle,ram,BrowMa03,rush_att,3,,,,,
player,201909220cle,ram,BrowMa03,rush_yds,7,,,,,
player,201909220cle,ram,BrowMa03,rush_first_down,,,,,,
player,201909220cle,ram,BrowMa03,rush_yds_before_contact,2,,,,,
player,201909220cle,ram,BrowMa03,rush_yds_bc_per_rush,0.7,,,,,
player,201909220cle,ram,BrowMa03,rush_yac,5,,,,,
player,201909220cle,ram,BrowMa03,rush_yac_per_rush,1.7,,,,,
player,201909220cle,ram,BrowMa03,rush_broken_tackles,0,,,,,
player,201909220cle,ram,BrowMa03,rush_broken_tackles_per_rush,,,,,,
player,201909220cle,ram,WoodRo02,rush_att,2,,,,,
player,201909220cle,ram,WoodRo02,rush_yds,18,,,,,
player,201909220cle,ram,WoodRo02,rush_first_down,1,,,,,
player,201909220cle,ram,WoodRo02,rush_yds_before_contact,11,,,,,
player,201909220cle,ram,WoodRo02,rush_yds_bc_per_rush,5.5,,,,,
player,201909220cle,ram,WoodRo02,rush_yac,7,,,,,
player,201909220cle,ram,WoodRo02,rush_yac_per_rush,3.5,,,,,
player,201909220cle,ram,WoodRo02,rush_broken_tackles,1,,,,,
player,201909220cle,ram,WoodRo02,rush_broken_tackles_per_rush,2.0,,,,,
player,201909220cle,ram,CookBr00,rush_att,1,,,,,
player,201909220cle,ram,CookBr00,rush_yds,8,,,,,
player,201909220cle,ram,CookBr00,rush_first_down,1,,,,,
player,201909220cle,ram,CookBr00,rush_yds_before_contact,6,,,,,
player,201909220cle,ram,CookBr00,rush_yds_bc_per_rush,6.0,,,,,
player,201909220cle,ram,CookBr00,rush_yac,2,,,,,
player,201909220cle,ram,CookBr00,rush_yac_per_rush,2.0,,,,,
player,201909220cle,ram,CookBr00,rush_broken_tackles,0,,,,,
player,201909220cle,ram,CookBr00,rush_broken_tackles_per_rush,,,,,,
player,201909220cle,cle,ChubNi00,rush_att,23,,,,,
player,201909220cle,cle,ChubNi00,rush_yds,96,,,,,
player,201909220cle,cle,ChubNi00,rush_first_down,4,,,,,
player,201909220cle,cle,ChubNi00,rush_yds_before_contact,52,,,,,
player,201909220cle,cle,ChubNi00,rush_yds_bc_per_rush,2.3,,,,,
player,201909220cle,cle,ChubNi00,rush_yac,44,,,,,
player,201909220cle,cle,ChubNi00,rush_yac_per_rush,1.9,,,,,
player,201909220cle,cle,ChubNi00,rush_broken_tackles,0,,,,,
player,201909220cle,cle,ChubNi00,rush_broken_tackles_per_rush,,,,,,
player,201909220cle,cle,MayfBa00,rush_att,1,,,,,
player,201909220cle,cle,MayfBa00,rush_yds,-1,,,,,
player,201909220cle,cle,MayfBa00,rush_first_down,0,,,,,
player,201909220cle,cle,MayfBa00,rush_yds_before_contact,-1,,,,,
player,201909220cle,cle,MayfBa00,rush_yds_bc_per_rush,-1.0,,,,,
player,201909220cle,cle,MayfBa00,rush_yac,0,,,,,
player,201909220cle,cle,MayfBa00,rush_yac_per_rush,0.0,,,,,
player,201909220cle,cle,MayfBa00,rush_broken_tackles,0,,,,,
player,201909220cle,cle,MayfBa00,rush_broken_tackles_per_rush,,,,,,
player,201909220cle,ram,KuppCo00,targets,12,,,,,
player,201909220cle,ram,KuppCo00,rec,11,,,,,
player,201909220cle,ram,KuppCo00,rec_yds,101,,,,,
player,201909220cle,ram,KuppCo00,rec_first_down,6,,,,,
player,201909220cle,ram,KuppCo00,rec_air_yds,64,,,,,
player,201909220cle,ram,KuppCo00,rec_air_yds_per_rec,5.8,,,,,
player,201909220cle,ram,KuppCo00,rec_yac,37,,,,,
player,201909220cle,ram,KuppCo00,rec_yac_per_rec,3.4,,,,,
player,201909220cle,ram,KuppCo00,rec_broken_tackles,0,,,,,
player,201909220cle,ram,KuppCo00,rec_broken_tackles_per_rec,,,,,,
player,201909220cle,ram,KuppCo00,rec_drops,0,,,,,
player,201909220cle,ram,KuppCo00,rec_drop_pct,0.0,,,,,
player,201909220cle,ram,CookBr00,targets,12,,,,,
player,201909220cle,ram,CookBr00,rec,8,,,,,
player,201909220cle,ram,CookBr00,rec_yds,112,,,,,
player,201909220cle,ram,CookBr00,rec_first_down,7,,,,,
player,201909220cle,ram,CookBr00,rec_air_yds,72,,,,,
player,201909220cle,ram,CookBr00,rec_air_yds_per_rec,9.0,,,,,
player,201909220cle,ram,CookBr00,rec_yac,40,,,,,
player,201909220cle,ram,CookBr00,rec_yac_per_rec,5.0,,,,,
player,201909220cle,ram,CookBr00,rec_broken_tackles,0,,,,,
player,201909220cle,ram,CookBr00,rec_broken_tackles_per_rec,,,,,,
player,201909220cle,ram,CookBr00,rec_drops,1,,,,,
player,201909220cle,ram,CookBr00,rec_drop_pct,8.3,,,,,
player,201909220cle,ram,WoodRo02,targets,8,,,,,
player,201909220cle,ram,WoodRo02,rec,3,,,,,
player,201909220cle,ram,WoodRo02,rec_yds,40,,,,,
player,201909220cle,ram,WoodRo02,rec_first_down,2,,,,,
player,201909220cle,ram,WoodRo02,rec_air_yds,37,,,,,
player,201909220cle,ram,WoodRo02,rec_air_yds_per_rec,12.3,,,,,
player,201909220cle,ram,WoodRo02,rec_yac,3,,,,,
player,201909220cle,ram,WoodRo02,rec_yac_per_rec,1.0,,,,,
player,201909220cle,ram,WoodRo02,rec_broken_tackles,0,,,,,
player,201909220cle,ram,WoodRo02,rec_broken_tackles_per_rec,,,,,,
player,201909220cle,ram,WoodRo02,rec_drops,0,,,,,
player,201909220cle,ram,WoodRo02,rec_drop_pct,0.0,,,,,
player,201909220cle,ram,EverGe00,targets,2,,,,,
player,201909220cle,ram,EverGe00,rec,2,,,,,
player,201909220cle,ram,EverGe00,rec_yds,15,,,,,
player,201909220cle,ram,EverGe00,rec_first_down,1,,,,,
player,201909220cle,ram,EverGe00,rec_air_yds,11,,,,,
player,201909220cle,ram,EverGe00,rec_air_yds_per_rec,5.5,,,,,
player,201909220cle,ram,EverGe00,rec_yac,4,,,,,
player,201909220cle,ram,EverGe00,rec_yac_per_rec,2.0,,,,,
player,201909220cle,ram,EverGe00,rec_broken_tackles,2,,,,,
player,201909220cle,ram,EverGe00,rec_broken_tackles_per_rec,1.0,,,,,
player,201909220cle,ram,EverGe00,rec_drops,0,,,,,
player,201909220cle,ram,EverGe00,rec_drop_pct,0.0,,,,,
player,201909220cle,ram,BrowMa03,targets,1,,,,,
player,201909220cle,ram,BrowMa03,rec,0,,,,,
player,201909220cle,ram,BrowMa03,rec_yds,0,,,,,
player,201909220cle,ram,BrowMa03,rec_first_down,,,,,,
player,201909220cle,ram,BrowMa03,rec_air_yds,0,,,,,
player,201909220cle,ram,BrowMa03,rec_air_yds_per_rec,,,,,,
player,201909220cle,ram,BrowMa03,rec_yac,0,,,,,
player,201909220cle,ram,BrowMa03,rec_yac_per_rec,,,,,,
player,201909220cle,ram,BrowMa03,rec_broken_tackles,0,,,,,
player,201909220cle,ram,BrowMa03,rec_broken_tackles_per_rec,,,,,,
player,201909220cle,ram,BrowMa03,rec_drops,1,,,,,
player,201909220cle,ram,BrowMa03,rec_drop_pct,100.0,,,,,
player,201909220cle,ram,ReynJo00,targets,2,,,,,
player,201909220cle,ram,ReynJo00,rec,0,,,,,
player,201909220cle,ram,ReynJo00,rec_yds,0,,,,,
player,201909220cle,ram,ReynJo00,rec_first_down,,,,,,
player,201909220cle,ram,ReynJo00,rec_air_yds,0,,,,,
player,201909220cle,ram,ReynJo00,rec_air_yds_per_rec,,,,,,
player,201909220cle,ram,ReynJo00,rec_yac,0,,,,,
player,201909220cle,ram,ReynJo00,rec_yac_per_rec,,,,,,
player,201909220cle,ram,ReynJo00,rec_broken_tackles,0,,,,,
player,201909220cle,ram,ReynJo00,rec_broken_tackles_per_rec,,,,,,
player,201909220cle,ram,ReynJo00,rec_drops,0,,,,,
player,201909220cle,ram,ReynJo00,rec_drop_pct,0.0,,,,,
player,201909220cle,ram,GurlTo01,targets,1,,,,,
player,201909220cle,ram,GurlTo01,rec,0,,,,,
player,201909220cle,ram,GurlTo01,rec_yds,0,,,,,
player,201909220cle,ram,GurlTo01,rec_first_down,0,,,,,
player,201909220cle,ram,GurlTo01,rec_air_yds,0,,,,,
player,201909220cle,ram,GurlTo01,rec_air_yds_per_rec,,,,,,
player,201909220cle,ram,GurlTo01,rec_yac,0,,,,,
player,201909220cle,ram,GurlTo01,rec_yac_per_rec,,,,,,
player,201909220cle,ram,GurlTo01,rec_broken_tackles,0,,,,,
player,201909220cle,ram,GurlTo01,rec_broken_tackles_per_rec,,,,,,
player,201909220cle,ram,GurlTo01,rec_drops,0,,,,,
player,201909220cle,ram,GurlTo01,rec_drop_pct,0.0,,,,,
player,201909220cle,cle,BeckOd00,targets,9,,,,,
player,201909220cle,cle,BeckOd00,rec,6,,,,,
player,201909220cle,cle,BeckOd00,rec_yds,56,,,,,
player,201909220cle,cle,BeckOd00,rec_first_down,3,,,,,
player,201909220cle,cle,BeckOd00,rec_air_yds,41,,,,,
player,201909220cle,cle,BeckOd00,rec_air_yds_per_rec,6.8,,,,,
player,201909220cle,cle,BeckOd00,rec_yac,15,,,,,
player,201909220cle,cle,BeckOd00,rec_yac_per_rec,2.5,,,,,
player,201909220cle,cle,BeckOd00,rec_broken_tackles,1,,,,,
player,201909220cle,cle,BeckOd00,rec_broken_tackles_per_rec,6.0,,,,,
player,201909220cle,cle,BeckOd00,rec_drops,0,,,,,
player,201909220cle,cle,BeckOd00,rec_drop_pct,0.0,,,,,
player,201909220cle,cle,ChubNi00,targets,7,,,,,
player,201909220cle,cle,ChubNi00,rec,4,,,,,
player,201909220cle,cle,ChubNi00,rec_yds,35,,,,,
player,201909220cle,cle,ChubNi00,rec_first_down,1,,,,,
player,201909220cle,cle,ChubNi00,rec_air_yds,-2,,,,,
player,201909220cle,cle,ChubNi00,rec_air_yds_per_rec,-0.5,,,,,
player,201909220cle,cle,ChubNi00,rec_yac,37,,,,,
player,201909220cle,cle,ChubNi00,rec_yac_per_rec,9.3,,,,,
player,201909220cle,cle,ChubNi00,rec_broken_tackles,0,,,,,
player,201909220cle,cle,ChubNi00,rec_broken_tackles_per_rec,,,,,,
player,201909220cle,cle,ChubNi00,rec_drops,0,,,,,
player,201909220cle,cle,ChubNi00,rec_drop_pct,0.0,,,,,
player,201909220cle,cle,LandJa00,targets,9,,,,,
player,201909220cle,cle,LandJa00,rec,3,,,,,
player,201909220cle,cle,LandJa00,rec_yds,62,,,,,
player,201909220cle,cle,LandJa00,rec_first_down,3,,,,,
player,201909220cle,cle,LandJa00,rec_air_yds,35,,,,,
player,201909220cle,cle,LandJa00,rec_air_yds_per_rec,11.7,,,,,
player,201909220cle,cle,LandJa00,rec_yac,27,,,,,
player,201909220cle,cle,LandJa00,rec_yac_per_rec,9.0,,,,,
player,201909220cle,cle,LandJa00,rec_broken_tackles,0,,,,,
player,201909220cle,cle,LandJa00,rec_broken_tackles_per_rec,,,,,,
player,201909220cle,cle,LandJa00,rec_drops,0,,,,,
player,201909220cle,cle,LandJa00,rec_drop_pct,0.0,,,,,
player,201909220cle,cle,RatlDa00,targets,5,,,,,
player,201909220cle,cle,RatlDa00,rec,3,,,,,
player,201909220cle,cle,RatlDa00,rec_yds,26,,,,,
player,201909220cle,cle,RatlDa00,rec_first_down,3,,,,,
player,201909220cle,cle,RatlDa00,rec_air_yds,24,,,,,
player,201909220cle,cle,RatlDa00,rec_air_yds_per_rec,8.0,,,,,
player,201909220cle,cle,RatlDa00,rec_yac,2,,,,,
player,201909220cle,cle,RatlDa00,rec_yac_per_rec,0.7,,,,,
player,201909220cle,cle,RatlDa00,rec_broken_tackles,0,,,,,
player,201909220cle,cle,RatlDa00,rec_broken_tackles_per_rec,,,,,,
player,201909220cle,cle,RatlDa00,rec_drops,0,,,,,
player,201909220cle,cle,RatlDa00,rec_drop_pct,0.0,,,,,
player,201909220cle,cle,SealRi00,targets,2,,,,,
player,201909220cle,cle,SealRi00,rec,1,,,,,
player,201909220cle,cle,SealRi00,rec_yds,14,,,,,
player,201909220cle,cle,SealRi00,rec_first_down,,,,,,
player,201909220cle,cle,SealRi00,rec_air_yds,12,,,,,
player,201909220cle,cle,SealRi00,rec_air_yds_per_rec,12.0,,,,,
player,201909220cle,cle,SealRi00,rec_yac,2,,,,,
player,201909220cle,cle,SealRi00,rec_yac_per_rec,2.0,,,,,
player,201909220cle,cle,SealRi00,rec_broken_tackles,0,,,,,
player,201909220cle,cle,SealRi00,rec_broken_tackles_per_rec,,,,,,
player,201909220cle,cle,SealRi00,rec_drops,0,,,,,
player,201909220cle,cle,SealRi00,rec_drop_pct,0.0,,,,,
player,201909220cle,cle,HarrDe03,targets,2,,,,,
player,201909220cle,cle,HarrDe03,rec,1,,,,,
player,201909220cle,cle,HarrDe03,rec_yds,2,,,,,
player,201909220cle,cle,HarrDe03,rec_first_down,1,,,,,
player,201909220cle,cle,HarrDe03,rec_air_yds,2,,,,,
player,201909220cle,cle,HarrDe03,rec_air_yds_per_rec,2.0,,,,,
player,201909220cle,cle,HarrDe03,rec_yac,0,,,,,
player,201909220cle,cle,HarrDe03,rec_yac_per_rec,0.0,,,,,
player,201909220cle,cle,HarrDe03,rec_broken_tackles,0,,,,,
player,201909220cle,cle,HarrDe03,rec_broken_tackles_per_rec,,,,,,
player,201909220cle,cle,HarrDe03,rec_drops,0,,,,,
player,201909220cle,cle,HarrDe03,rec_drop_pct,0.0,,,,,
player,201909220cle,cle,TretJC00,pos,C,,,,,
player,201909220cle,cle,TretJC00,offense,68,,,,,
player,201909220cle,cle,TretJC00,off_pct,100%,,,,,
player,201909220cle,cle,TretJC00,defense,0,,,,,
player,201909220cle,cle,TretJC00,def_pct,0%,,,,,
player,201909220cle,cle,TretJC00,special_teams,3,,,,,
player,201909220cle,cle,TretJC00,st_pct,13%,,,,,
player,201909220cle,cle,RobiGr01,pos,T,,,,,
player,201909220cle,cle,RobiGr01,offense,68,,,,,
player,201909220cle,cle,RobiGr01,off_pct,100%,,,,,
player,201909220cle,cle,RobiGr01,defense,0,,,,,
player,201909220cle,cle,RobiGr01,def_pct,0%,,,,,
player,201909220cle,cle,RobiGr01,special_teams,3,,,,,
player,201909220cle,cle,RobiGr01,st_pct,13%,,,,,
player,201909220cle,cle,BitoJo00,pos,G,,,,,
player,201909220cle,cle,BitoJo00,offense,68,,,,,
player,201909220cle,cle,BitoJo00,off_pct,100%,,,,,
player,201909220cle,cle,BitoJo00,defense,0,,,,,
player,201909220cle,cle,BitoJo00,def_pct,0%,,,,,
player,201909220cle,cle,BitoJo00,special_teams,3,,,,,
player,201909220cle,cle,BitoJo00,st_pct,13%,,,,,
player,201909220cle,cle,KushEr00,pos,G,,,,,
player,201909220cle,cle,KushEr00,offense,68,,,,,
player,201909220cle,cle,KushEr00,off_pct,100%,,,,,
player,201909220cle,cle,KushEr00,defense,0,,,,,
player,201909220cle,cle,KushEr00,def_pct,0%,,,,,
player,201909220cle,cle,KushEr00,special_teams,3,,,,,
player,201909220cle,cle,KushEr00,st_pct,13%,,,,,
player,201909220cle,cle,MayfBa00,pos,QB,,,,,
player,201909220cle,cle,MayfBa00,offense,68,,,,,
player,201909220cle,cle,MayfBa00,off_pct,100%,,,,,
player,201909220cle,cle,MayfBa00,defense,0,,,,,
player,201909220cle,cle,MayfBa00,def_pct,0%,,,,,
player,201909220cle,cle,MayfBa00,special_teams,0,,,,,
player,201909220cle,cle,MayfBa00,st_pct,0%,,,,,
player,201909220cle,cle,McCrJu00,pos,G,,,,,
player,201909220cle,cle,McCrJu00,offense,68,,,,,
player,201909220cle,cle,McCrJu00,off_pct,100%,,,,,
player,201909220cle,cle,McCrJu00,defense,0,,,,,
player,201909220cle,cle,McCrJu00,def_pct,0%,,,,,
player,201909220cle,cle,McCrJu00,special_teams,0,,,,,
player,201909220cle,cle,McCrJu00,st_pct,0%,,,,,
player,201909220cle,cle,LandJa00,pos,WR,,,,,
player,201909220cle,cle,LandJa00,offense,67,,,,,
player,201909220cle,cle,LandJa00,off_pct,99%,,,,,
player,201909220cle,cle,LandJa00,defense,0,,,,,
player,201909220cle,cle,LandJa00,def_pct,0%,,,,,
player,201909220cle,cle,LandJa00,special_teams,2,,,,,
player,201909220cle,cle,LandJa00,st_pct,8%,,,,,
player,201909220cle,cle,ChubNi00,pos,RB,,,,,
player,201909220cle,cle,ChubNi00,offense,67,,,,,
player,201909220cle,cle,ChubNi00,off_pct,99%,,,,,
player,201909220cle,cle,ChubNi00,defense,0,,,,,
player,201909220cle,cle,ChubNi00,def_pct,0%,,,,,
player,201909220cle,cle,ChubNi00,special_teams,0,,,,,
player,201909220cle,cle,ChubNi00,st_pct,0%,,,,,
player,201909220cle,cle,BeckOd00,pos,WR,,,,,
player,201909220cle,cle,BeckOd00,offense,67,,,,,
player,201909220cle,cle,BeckOd00,off_pct,99%,,,,,
player,201909220cle,cle,BeckOd00,defense,0,,,,,
player,201909220cle,cle,BeckOd00,def_pct,0%,,,,,
player,201909220cle,cle,BeckOd00,special_teams,0,,,,,
player,201909220cle,cle,BeckOd00,st_pct,0%,,,,,
player,201909220cle,cle,HarrDe03,pos,TE,,,,,
player,201909220cle,cle,HarrDe03,offense,61,,,,,
player,201909220cle,cle,HarrDe03,off_pct,90%,,,,,
player,201909220cle,cle,HarrDe03,defense,0,,,,,
player,201909220cle,cle,HarrDe03,def_pct,0%,,,,,
player,201909220cle,cle,HarrDe03,special_teams,12,,,,,
player,201909220cle,cle,HarrDe03,st_pct,50%,,,,,
player,201909220cle,cle,RatlDa00,pos,WR,,,,,
player,201909220cle,cle,RatlDa00,offense,53,,,,,
player,201909220cle,cle,RatlDa00,off_pct,78%,,,,,
player,201909220cle,cle,RatlDa00,defense,0,,,,,
player,201909220cle,cle,RatlDa00,def_pct,0%,,,,,
player,201909220cle,cle,RatlDa00,special_teams,8,,,,,
player,201909220cle,cle,RatlDa00,st_pct,33%,,,,,
player,201909220cle,cle,BrowPh01,pos,TE,,,,,
player,201909220cle,cle,BrowPh01,offense,16,,,,,
player,201909220cle,cle,BrowPh01,off_pct,24%,,,,,
player,201909220cle,cle,BrowPh01,defense,0,,,,,
player,201909220cle,cle,BrowPh01,def_pct,0%,,,,,
player,201909220cle,cle,BrowPh01,special_teams,15,,,,,
player,201909220cle,cle,BrowPh01,st_pct,63%,,,,,
player,201909220cle,cle,SealRi00,pos,TE,,,,,
player,201909220cle,cle,SealRi00,offense,6,,,,,
player,201909220cle,cle,SealRi00,off_pct,9%,,,,,
player,201909220cle,cle,SealRi00,defense,0,,,,,
player,201909220cle,cle,SealRi00,def_pct,0%,,,,,
player,201909220cle,cle,SealRi00,special_teams,2,,,,,
player,201909220cle,cle,SealRi00,st_pct,8%,,,,,
player,201909220cle,cle,TaylTa00,pos,WR,,,,,
player,201909220cle,cle,TaylTa00,offense,2,,,,,
player,201909220cle,cle,TaylTa00,off_pct,3%,,,,,
player,201909220cle,cle,TaylTa00,defense,0,,,,,
player,201909220cle,cle,TaylTa00,def_pct,0%,,,,,
player,201909220cle,cle,TaylTa00,special_teams,9,,,,,
player,201909220cle,cle,TaylTa00,st_pct,38%,,,,,
player,201909220cle,cle,HillDo00,pos,RB,,,,,
player,201909220cle,cle,HillDo00,offense,1,,,,,
player,201909220cle,cle,HillDo00,off_pct,1%,,,,,
player,201909220cle,cle,HillDo00,defense,0,,,,,
player,201909220cle,cle,HillDo00,def_pct,0%,,,,,
player,201909220cle,cle,HillDo00,special_teams,15,,,,,
player,201909220cle,cle,HillDo00,st_pct,63%,,,,,
player,201909220cle,cle,MurrEr00,pos,FS,,,,,
player,201909220cle,cle,MurrEr00,offense,0,,,,,
player,201909220cle,cle,MurrEr00,off_pct,0%,,,,,
player,201909220cle,cle,MurrEr00,defense,64,,,,,
player,201909220cle,cle,MurrEr00,def_pct,100%,,,,,
player,201909220cle,cle,MurrEr00,special_teams,11,,,,,
player,201909220cle,cle,MurrEr00,st_pct,46%,,,,,
player,201909220cle,cle,SchoJo00,pos,LB,,,,,
player,201909220cle,cle,SchoJo00,offense,0,,,,,
player,201909220cle,cle,SchoJo00,off_pct,0%,,,,,
player,201909220cle,cle,SchoJo00,defense,64,,,,,
player,201909220cle,cle,SchoJo00,def_pct,100%,,,,,
player,201909220cle,cle,SchoJo00,special_teams,6,,,,,
player,201909220cle,cle,SchoJo00,st_pct,25%,,,,,
player,201909220cle,cle,WilsMa03,pos,LB,,,,,
player,201909220cle,cle,WilsMa03,offense,0,,,,,
player,201909220cle,cle,WilsMa03,off_pct,0%,,,,,
player,201909220cle,cle,WilsMa03,defense,64,,,,,
player,201909220cle,cle,WilsMa03,def_pct,100%,,,,,
player,201909220cle,cle,WilsMa03,special_teams,6,,,,,
player,201909220cle,cle,WilsMa03,st_pct,25%,,,,,
player,201909220cle,cle,MitcTe00,pos,CB,,,,,
player,201909220cle,cle,MitcTe00,offense,0,,,,,
player,201909220cle,cle,MitcTe00,off_pct,0%,,,,,
player,201909220cle,cle,MitcTe00,defense,64,,,,,
player,201909220cle,cle,MitcTe00,def_pct,100%,,,,,
player,201909220cle,cle,MitcTe00,special_teams,6,,,,,
player,201909220cle,cle,MitcTe00,st_pct,25%,,,,,
player,201909220cle,cle,CarrTr00,pos,CB,,,,,
player,201909220cle,cle,CarrTr00,offense,0,,,,,
player,201909220cle,cle,CarrTr00,off_pct,0%,,,,,
player,201909220cle,cle,CarrTr00,defense,64,,,,,
player,201909220cle,cle,CarrTr00,def_pct,100%,,,,,
player,201909220cle,cle,CarrTr00,special_teams,6,,,,,
player,201909220cle,cle,CarrTr00,st_pct,25%,,,,,
player,201909220cle,cle,BurrJu00,pos,CB,,,,,
player,201909220cle,cle,BurrJu00,offense,0,,,,,
player,201909220cle,cle,BurrJu00,off_pct,0%,,,,,
player,201909220cle,cle,BurrJu00,defense,64,,,,,
player,201909220cle,cle,BurrJu00,def_pct,100%,,,,,
player,201909220cle,cle,BurrJu00,special_teams,3,,,,,
player,201909220cle,cle,BurrJu00,st_pct,13%,,,,,
player,201909220cle,cle,WhitJe02,pos,FS,,,,,
player,201909220cle,cle,WhitJe02,offense,0,,,,,
player,201909220cle,cle,WhitJe02,off_pct,0%,,,,,
player,201909220cle,cle,WhitJe02,defense,64,,,,,
player,201909220cle,cle,WhitJe02,def_pct,100%,,,,,
player,201909220cle,cle,WhitJe02,special_teams,2,,,,,
player,201909220cle,cle,WhitJe02,st_pct,8%,,,,,
player,201909220cle,cle,VernOl00,pos,DE,,,,,
player,201909220cle,cle,VernOl00,offense,0,,,,,
player,201909220cle,cle,VernOl00,off_pct,0%,,,,,
player,201909220cle,cle,VernOl00,defense,60,,,,,
player,201909220cle,cle,VernOl00,def_pct,94%,,,,,
player,201909220cle,cle,VernOl00,special_teams,5,,,,,
player,201909220cle,cle,VernOl00,st_pct,21%,,,,,
player,201909220cle,cle,GarrMy00,pos,DE,,,,,
player,201909220cle,cle,GarrMy00,offense,0,,,,,
player,201909220cle,cle,GarrMy00,off_pct,0%,,,,,
player,201909220cle,cle,GarrMy00,defense,57,,,,,
player,201909220cle,cle,GarrMy00,def_pct,89%,,,,,
player,201909220cle,cle,GarrMy00,special_teams,6,,,,,
player,201909220cle,cle,GarrMy00,st_pct,25%,,,,,
player,201909220cle,cle,OgunLa00,pos,DT,,,,,
player,201909220cle,cle,OgunLa00,offense,0,,,,,
player,201909220cle,cle,OgunLa00,off_pct,0%,,,,,
player,201909220cle,cle,OgunLa00,defense,51,,,,,
player,201909220cle,cle,OgunLa00,def_pct,80%,,,,,
player,201909220cle,cle,OgunLa00,special_teams,5,,,,,
player,201909220cle,cle,OgunLa00,st_pct,21%,,,,,
player,201909220cle,cle,RichSh00,pos,DT,,,,,
player,201909220cle,cle,RichSh00,offense,0,,,,,
player,201909220cle,cle,RichSh00,off_pct,0%,,,,,
player,201909220cle,cle,RichSh00,defense,46,,,,,
player,201909220cle,cle,RichSh00,def_pct,72%,,,,,
player,201909220cle,cle,RichSh00,special_teams,4,,,,,
player,201909220cle,cle,RichSh00,st_pct,17%,,,,,
player,201909220cle,cle,EkuaDa00,pos,DT,,,,,
player,201909220cle,cle,EkuaDa00,offense,0,,,,,
player,201909220cle,cle,EkuaDa00,off_pct,0%,,,,,
player,201909220cle,cle,EkuaDa00,defense,16,,,,,
player,201909220cle,cle,EkuaDa00,def_pct,25%,,,,,
player,201909220cle,cle,EkuaDa00,special_teams,2,,,,,
player,201909220cle,cle,EkuaDa00,st_pct,8%,,,,,
player,201909220cle,cle,LawrDe02,pos,DT,,,,,
player,201909220cle,cle,LawrDe02,offense,0,,,,,
player,201909220cle,cle,LawrDe02,off_pct,0%,,,,,
player,201909220cle,cle,LawrDe02,defense,13,,,,,
player,201909220cle,cle,LawrDe02,def_pct,20%,,,,,
player,201909220cle,cle,LawrDe02,special_teams,1,,,,,
player,201909220cle,cle,LawrDe02,st_pct,4%,,,,,
player,201909220cle,cle,ThomCh06,pos,DE,,,,,
player,201909220cle,cle,ThomCh06,offense,0,,,,,
player,201909220cle,cle,ThomCh06,off_pct,0%,,,,,
player,201909220cle,cle,ThomCh06,defense,11,,,,,
player,201909220cle,cle,ThomCh06,def_pct,17%,,,,,
player,201909220cle,cle,ThomCh06,special_teams,1,,,,,
player,201909220cle,cle,ThomCh06,st_pct,4%,,,,,
player,201909220cle,cle,AverGe00,pos,LB,,,,,
player,201909220cle,cle,AverGe00,offense,0,,,,,
player,201909220cle,cle,AverGe00,off_pct,0%,,,,,
player,201909220cle,cle,AverGe00,defense,2,,,,,
player,201909220cle,cle,AverGe00,def_pct,3%,,,,,
player,201909220cle,cle,AverGe00,special_teams,0,,,,,
player,201909220cle,cle,AverGe00,st_pct,0%,,,,,
player,201909220cle,cle,ThomTa01,pos,CB,,,,,
player,201909220cle,cle,ThomTa01,offense,0,,,,,
player,201909220cle,cle,ThomTa01,off_pct,0%,,,,,
player,201909220cle,cle,ThomTa01,defense,0,,,,,
player,201909220cle,cle,ThomTa01,def_pct,0%,,,,,
player,201909220cle,cle,ThomTa01,special_teams,20,,,,,
player,201909220cle,cle,ThomTa01,st_pct,83%,,,,,
player,201909220cle,cle,HodgKh00,pos,WR,,,,,
player,201909220cle,cle,HodgKh00,offense,0,,,,,
player,201909220cle,cle,HodgKh00,off_pct,0%,,,,,
player,201909220cle,cle,HodgKh00,defense,0,,,,,
player,201909220cle,cle,HodgKh00,def_pct,0%,,,,,
player,201909220cle,cle,HodgKh00,special_teams,15,,,,,
player,201909220cle,cle,HodgKh00,st_pct,63%,,,,,
player,201909220cle,cle,TakiSi00,pos,LB,,,,,
player,201909220cle,cle,TakiSi00,offense,0,,,,,
player,201909220cle,cle,TakiSi00,off_pct,0%,,,,,
player,201909220cle,cle,TakiSi00,defense,0,,,,,
player,201909220cle,cle,TakiSi00,def_pct,0%,,,,,
player,201909220cle,cle,TakiSi00,special_teams,14,,,,,
player,201909220cle,cle,TakiSi00,st_pct,58%,,,,,
