game,2019,5,20191006,201910060was,nwe,"New England Patriots",33,was,"Washington Redskins",7
player,201910060was,nwe,HighDo01,qb_hits,2,,,,,
player,201910060was,nwe,HighDo01,fumbles_rec,0,,,,,
player,201910060was,nwe,HighDo01,fumbles_rec_yds,0,,,,,
player,201910060was,nwe,HighDo01,fumbles_rec_td,0,,,,,
player,201910060was,nwe,HighDo01,fumbles_forced,0,,,,,
player,201910060was,nwe,CollJa00,def_int,0,,,,,
player,201910060was,nwe,CollJa00,def_int_yds,0,,,,,
player,201910060was,nwe,CollJa00,def_int_td,0,,,,,
player,201910060was,nwe,CollJa00,def_int_long,0,,,,,
player,201910060was,nwe,CollJa00,pass_defended,0,,,,,
player,201910060was,nwe,CollJa00,sacks,1.0,,,,,
player,201910060was,nwe,CollJa00,tackles_combined,4,,,,,
player,201910060was,nwe,CollJa00,tackles_solo,3,,,,,
player,201910060was,nwe,CollJa00,tackles_assists,1,,,,,
player,201910060was,nwe,CollJa00,tackles_loss,0,,,,,
player,201910060was,nwe,CollJa00,qb_hits,1,,,,,
player,201910060was,nwe,CollJa00,fumbles_rec,1,,,,,
player,201910060was,nwe,CollJa00,fumbles_rec_yds,0,,,,,
player,201910060was,nwe,CollJa00,fumbles_rec_td,0,,,,,
player,201910060was,nwe,CollJa00,fumbles_forced,1,,,,,
player,201910060was,nwe,ShelDa01,def_int,0,,,,,
player,201910060was,nwe,ShelDa01,def_int_yds,0,,,,,
player,201910060was,nwe,ShelDa01,def_int_td,0,,,,,
player,201910060was,nwe,ShelDa01,def_int_long,0,,,,,
player,201910060was,nwe,ShelDa01,pass_defended,0,,,,,
player,201910060was,nwe,ShelDa01,sacks,1.0,,,,,
player,201910060was,nwe,ShelDa01,tackles_combined,3,,,,,
player,201910060was,nwe,ShelDa01,tackles_solo,2,,,,,
player,201910060was,nwe,ShelDa01,tackles_assists,1,,,,,
player,201910060was,nwe,ShelDa01,tackles_loss,1,,,,,
player,201910060was,nwe,ShelDa01,qb_hits,1,,,,,
player,201910060was,nwe,ShelDa01,fumbles_rec,0,,,,,
player,201910060was,nwe,ShelDa01,fumbles_rec_yds,0,,,,,
player,201910060was,nwe,ShelDa01,fumbles_rec_td,0,,,,,
player,201910060was,nwe,ShelDa01,fumbles_forced,0,,,,,
player,201910060was,nwe,WinoCh00,def_int,0,,,,,
player,201910060was,nwe,WinoCh00,def_int_yds,0,,,,,
player,201910060was,nwe,WinoCh00,def_int_td,0,,,,,
player,201910060was,nwe,WinoCh00,def_int_long,0,,,,,
player,201910060was,nwe,WinoCh00,pass_defended,0,,,,,
player,201910060was,nwe,WinoCh00,sacks,1.0,,,,,
player,201910060was,nwe,WinoCh00,tackles_combined,2,,,,,
player,201910060was,nwe,WinoCh00,tackles_solo,1,,,,,
player,201910060was,nwe,WinoCh00,tackles_assists,1,,,,,
player,201910060was,nwe,WinoCh00,tackles_loss,1,,,,,
player,201910060was,nwe,WinoCh00,qb_hits,1,,,,,
player,201910060was,nwe,WinoCh00,fumbles_rec,0,,,,,
player,201910060was,nwe,WinoCh00,fumbles_rec_yds,0,,,,,
player,201910060was,nwe,WinoCh00,fumbles_rec_td,0,,,,,
player,201910060was,nwe,WinoCh00,fumbles_forced,0,,,,,
player,201910060was,nwe,BennMi99,def_int,0,,,,,
player,201910060was,nwe,BennMi99,def_int_yds,0,,,,,
player,201910060was,nwe,BennMi99,def_int_td,0,,,,,
player,201910060was,nwe,BennMi99,def_int_long,0,,,,,
player,201910060was,nwe,BennMi99,pass_defended,0,,,,,
player,201910060was,nwe,BennMi99,sacks,0.5,,,,,
player,201910060was,nwe,BennMi99,tackles_combined,1,,,,,
player,201910060was,nwe,BennMi99,tackles_solo,0,,,,,
player,201910060was,nwe,BennMi99,tackles_assists,1,,,,,
player,201910060was,nwe,BennMi99,tackles_loss,0,,,,,
player,201910060was,nwe,BennMi99,qb_hits,1,,,,,
player,201910060was,nwe,BennMi99,fumbles_rec,0,,,,,
player,201910060was,nwe,BennMi99,fumbles_rec_yds,0,,,,,
player,201910060was,nwe,BennMi99,fumbles_rec_td,0,,,,,
player,201910060was,nwe,BennMi99,fumbles_forced,0,,,,,
player,201910060was,nwe,BentJa00,def_int,0,,,,,
player,201910060was,nwe,BentJa00,def_int_yds,0,,,,,
player,201910060was,nwe,BentJa00,def_int_td,0,,,,,
player,201910060was,nwe,BentJa00,def_int_long,0,,,,,
player,201910060was,nwe,BentJa00,pass_defended,0,,,,,
player,201910060was,nwe,BentJa00,sacks,0.0,,,,,
player,201910060was,nwe,BentJa00,tackles_combined,4,,,,,
player,201910060was,nwe,BentJa00,tackles_solo,4,,,,,
player,201910060was,nwe,BentJa00,tackles_assists,0,,,,,
player,201910060was,nwe,BentJa00,tackles_loss,1,,,,,
player,201910060was,nwe,BentJa00,qb_hits,0,,,,,
player,201910060was,nwe,BentJa00,fumbles_rec,0,,,,,
player,201910060was,nwe,BentJa00,fumbles_rec_yds,0,,,,,
player,201910060was,nwe,BentJa00,fumbles_rec_td,0,,,,,
player,201910060was,nwe,BentJa00,fumbles_forced,0,,,,,
player,201910060was,nwe,GilmSt00,def_int,0,,,,,
player,201910060was,nwe,GilmSt00,def_int_yds,0,,,,,
player,201910060was,nwe,GilmSt00,def_int_td,0,,,,,
player,201910060was,nwe,GilmSt00,def_int_long,0,,,,,
player,201910060was,nwe,GilmSt00,pass_defended,0,,,,,
player,201910060was,nwe,GilmSt00,sacks,0.0,,,,,
player,201910060was,nwe,GilmSt00,tackles_combined,4,,,,,
player,201910060was,nwe,GilmSt00,tackles_solo,4,,,,,
player,201910060was,nwe,GilmSt00,tackles_assists,0,,,,,
player,201910060was,nwe,GilmSt00,tackles_loss,0,,,,,
player,201910060was,nwe,GilmSt00,qb_hits,0,,,,,
player,201910060was,nwe,GilmSt00,fumbles_rec,0,,,,,
player,201910060was,nwe,GilmSt00,fumbles_rec_yds,0,,,,,
player,201910060was,nwe,GilmSt00,fumbles_rec_td,0,,,,,
player,201910060was,nwe,GilmSt00,fumbles_forced,0,,,,,
player,201910060was,nwe,RobeEl00,def_int,0,,,,,
player,201910060was,nwe,RobeEl00,def_int_yds,0,,,,,
player,201910060was,nwe,RobeEl00,def_int_td,0,,,,,
player,201910060was,nwe,RobeEl00,def_int_long,0,,,,,
player,201910060was,nwe,RobeEl00,pass_defended,1,,,,,
player,201910060was,nwe,RobeEl00,sacks,0.0,,,,,
player,201910060was,nwe,RobeEl00,tackles_combined,4,,,,,
player,201910060was,nwe,RobeEl00,tackles_solo,3,,,,,
player,201910060was,nwe,RobeEl00,tackles_assists,1,,,,,
player,201910060was,nwe,RobeEl00,tackles_loss,0,,,,,
player,201910060was,nwe,RobeEl00,qb_hits,0,,,,,
player,201910060was,nwe,RobeEl00,fumbles_rec,0,,,,,
player,201910060was,nwe,RobeEl00,fumbles_rec_yds,0,,,,,
player,201910060was,nwe,RobeEl00,fumbles_rec_td,0,,,,,
player,201910060was,nwe,RobeEl00,fumbles_forced,0,,,,,
player,201910060was,nwe,JoneJo03,def_int,0,,,,,
player,201910060was,nwe,JoneJo03,def_int_yds,0,,,,,
player,201910060was,nwe,JoneJo03,def_int_td,0,,,,,
player,201910060was,nwe,JoneJo03,def_int_long,0,,,,,
player,201910060was,nwe,JoneJo03,pass_defended,0,,,,,
player,201910060was,nwe,JoneJo03,sacks,0.0,,,,,
player,201910060was,nwe,JoneJo03,tackles_combined,3,,,,,
player,201910060was,nwe,JoneJo03,tackles_solo,2,,,,,
player,201910060was,nwe,JoneJo03,tackles_assists,1,,,,,
player,201910060was,nwe,JoneJo03,tackles_loss,0,,,,,
player,201910060was,nwe,JoneJo03,qb_hits,0,,,,,
player,201910060was,nwe,JoneJo03,fumbles_rec,0,,,,,
player,201910060was,nwe,JoneJo03,fumbles_rec_yds,0,,,,,
player,201910060was,nwe,JoneJo03,fumbles_rec_td,0,,,,,
player,201910060was,nwe,JoneJo03,fumbles_forced,1,,,,,
player,201910060was,nwe,ButlAd00,def_int,0,,,,,
player,201910060was,nwe,ButlAd00,def_int_yds,0,,,,,
player,201910060was,nwe,ButlAd00,def_int_td,0,,,,,
player,201910060was,nwe,ButlAd00,def_int_long,0,,,,,
player,201910060was,nwe,ButlAd00,pass_defended,0,,,,,
player,201910060was,nwe,ButlAd00,sacks,0.0,,,,,
player,201910060was,nwe,ButlAd00,tackles_combined,2,,,,,
player,201910060was,nwe,ButlAd00,tackles_solo,1,,,,,
player,201910060was,nwe,ButlAd00,tackles_assists,1,,,,,
player,201910060was,nwe,ButlAd00,tackles_loss,0,,,,,
player,201910060was,nwe,ButlAd00,qb_hits,0,,,,,
player,201910060was,nwe,ButlAd00,fumbles_rec,0,,,,,
player,201910060was,nwe,ButlAd00,fumbles_rec_yds,0,,,,,
player,201910060was,nwe,ButlAd00,fumbles_rec_td,0,,,,,
player,201910060was,nwe,ButlAd00,fumbles_forced,0,,,,,
player,201910060was,nwe,GuyxLa00,def_int,0,,,,,
player,201910060was,nwe,GuyxLa00,def_int_yds,0,,,,,
player,201910060was,nwe,GuyxLa00,def_int_td,0,,,,,
player,201910060was,nwe,GuyxLa00,def_int_long,0,,,,,
player,201910060was,nwe,GuyxLa00,pass_defended,0,,,,,
player,201910060was,nwe,GuyxLa00,sacks,0.0,,,,,
player,201910060was,nwe,GuyxLa00,tackles_combined,2,,,,,
player,201910060was,nwe,GuyxLa00,tackles_solo,1,,,,,
player,201910060was,nwe,GuyxLa00,tackles_assists,1,,,,,
player,201910060was,nwe,GuyxLa00,tackles_loss,0,,,,,
player,201910060was,nwe,GuyxLa00,qb_hits,0,,,,,
player,201910060was,nwe,GuyxLa00,fumbles_rec,0,,,,,
player,201910060was,nwe,GuyxLa00,fumbles_rec_yds,0,,,,,
player,201910060was,nwe,GuyxLa00,fumbles_rec_td,0,,,,,
player,201910060was,nwe,GuyxLa00,fumbles_forced,0,,,,,
player,201910060was,nwe,HarmDu00,def_int,0,,,,,
player,201910060was,nwe,HarmDu00,def_int_yds,0,,,,,
player,201910060was,nwe,HarmDu00,def_int_td,0,,,,,
player,201910060was,nwe,HarmDu00,def_int_long,0,,,,,
player,201910060was,nwe,HarmDu00,pass_defended,0,,,,,
player,201910060was,nwe,HarmDu00,sacks,0.0,,,,,
player,201910060was,nwe,HarmDu00,tackles_combined,2,,,,,
player,201910060was,nwe,HarmDu00,tackles_solo,1,,,,,
player,201910060was,nwe,HarmDu00,tackles_assists,1,,,,,
player,201910060was,nwe,HarmDu00,tackles_loss,0,,,,,
player,201910060was,nwe,HarmDu00,qb_hits,0,,,,,
player,201910060was,nwe,HarmDu00,fumbles_rec,0,,,,,
player,201910060was,nwe,HarmDu00,fumbles_rec_yds,0,,,,,
player,201910060was,nwe,HarmDu00,fumbles_rec_td,0,,,,,
player,201910060was,nwe,HarmDu00,fumbles_forced,0,,,,,
player,201910060was,nwe,JackJ.00,def_int,0,,,,,
player,201910060was,nwe,JackJ.00,def_int_yds,0,,,,,
player,201910060was,nwe,JackJ.00,def_int_td,0,,,,,
player,201910060was,nwe,JackJ.00,def_int_long,0,,,,,
player,201910060was,nwe,JackJ.00,pass_defended,0,,,,,
player,201910060was,nwe,JackJ.00,sacks,0.0,,,,,
player,201910060was,nwe,JackJ.00,tackles_combined,2,,,,,
player,201910060was,nwe,JackJ.00,tackles_solo,1,,,,,
player,201910060was,nwe,JackJ.00,tackles_assists,1,,,,,
player,201910060was,nwe,JackJ.00,tackles_loss,0,,,,,
player,201910060was,nwe,JackJ.00,qb_hits,0,,,,,
player,201910060was,nwe,JackJ.00,fumbles_rec,0,,,,,
player,201910060was,nwe,JackJ.00,fumbles_rec_yds,0,,,,,
player,201910060was,nwe,JackJ.00,fumbles_rec_td,0,,,,,
player,201910060was,nwe,JackJ.00,fumbles_forced,0,,,,,
player,201910060was,nwe,WiseDe00,def_int,0,,,,,
player,201910060was,nwe,WiseDe00,def_int_yds,0,,,,,
player,201910060was,nwe,WiseDe00,def_int_td,0,,,,,
player,201910060was,nwe,WiseDe00,def_int_long,0,,,,,
player,201910060was,nwe,WiseDe00,pass_defended,0,,,,,
player,201910060was,nwe,WiseDe00,sacks,0.0,,,,,
player,201910060was,nwe,WiseDe00,tackles_combined,2,,,,,
player,201910060was,nwe,WiseDe00,tackles_solo,2,,,,,
player,201910060was,nwe,WiseDe00,tackles_assists,0,,,,,
player,201910060was,nwe,WiseDe00,tackles_loss,1,,,,,
player,201910060was,nwe,WiseDe00,qb_hits,1,,,,,
player,201910060was,nwe,WiseDe00,fumbles_rec,0,,,,,
player,201910060was,nwe,WiseDe00,fumbles_rec_yds,0,,,,,
player,201910060was,nwe,WiseDe00,fumbles_rec_td,0,,,,,
player,201910060was,nwe,WiseDe00,fumbles_forced,0,,,,,
player,201910060was,nwe,BrooTe00,def_int,0,,,,,
player,201910060was,nwe,BrooTe00,def_int_yds,0,,,,,
player,201910060was,nwe,BrooTe00,def_int_td,0,,,,,
player,201910060was,nwe,BrooTe00,def_int_long,0,,,,,
player,201910060was,nwe,BrooTe00,pass_defended,0,,,,,
player,201910060was,nwe,BrooTe00,sacks,0.0,,,,,
player,201910060was,nwe,BrooTe00,tackles_combined,1,,,,,
player,201910060was,nwe,BrooTe00,tackles_solo,0,,,,,
player,201910060was,nwe,BrooTe00,tackles_assists,1,,,,,
player,201910060was,nwe,BrooTe00,tackles_loss,0,,,,,
player,201910060was,nwe,BrooTe00,qb_hits,0,,,,,
player,201910060was,nwe,BrooTe00,fumbles_rec,0,,,,,
player,201910060was,nwe,BrooTe00,fumbles_rec_yds,0,,,,,
player,201910060was,nwe,BrooTe00,fumbles_rec_td,0,,,,,
player,201910060was,nwe,BrooTe00,fumbles_forced,0,,,,,
player,201910060was,nwe,CalhSh00,def_int,0,,,,,
player,201910060was,nwe,CalhSh00,def_int_yds,0,,,,,
player,201910060was,nwe,CalhSh00,def_int_td,0,,,,,
player,201910060was,nwe,CalhSh00,def_int_long,0,,,,,
player,201910060was,nwe,CalhSh00,pass_defended,0,,,,,
player,201910060was,nwe,CalhSh00,sacks,0.0,,,,,
player,201910060was,nwe,CalhSh00,tackles_combined,1,,,,,
player,201910060was,nwe,CalhSh00,tackles_solo,1,,,,,
player,201910060was,nwe,CalhSh00,tackles_assists,0,,,,,
player,201910060was,nwe,CalhSh00,tackles_loss,0,,,,,
player,201910060was,nwe,CalhSh00,qb_hits,0,,,,,
player,201910060was,nwe,CalhSh00,fumbles_rec,0,,,,,
player,201910060was,nwe,CalhSh00,fumbles_rec_yds,0,,,,,
player,201910060was,nwe,CalhSh00,fumbles_rec_td,0,,,,,
player,201910060was,nwe,CalhSh00,fumbles_forced,0,,,,,
player,201910060was,nwe,McCoDe99,def_int,0,,,,,
player,201910060was,nwe,McCoDe99,def_int_yds,0,,,,,
player,201910060was,nwe,McCoDe99,def_int_td,0,,,,,
player,201910060was,nwe,McCoDe99,def_int_long,0,,,,,
player,201910060was,nwe,McCoDe99,pass_defended,0,,,,,
player,201910060was,nwe,McCoDe99,sacks,0.0,,,,,
player,201910060was,nwe,McCoDe99,tackles_combined,1,,,,,
player,201910060was,nwe,McCoDe99,tackles_solo,0,,,,,
player,201910060was,nwe,McCoDe99,tackles_assists,1,,,,,
player,201910060was,nwe,McCoDe99,tackles_loss,0,,,,,
player,201910060was,nwe,McCoDe99,qb_hits,0,,,,,
player,201910060was,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201910060was,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201910060was,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201910060was,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201910060was,nwe,VanNKy00,def_int,0,,,,,
player,201910060was,nwe,VanNKy00,def_int_yds,0,,,,,
player,201910060was,nwe,VanNKy00,def_int_td,0,,,,,
player,201910060was,nwe,VanNKy00,def_int_long,0,,,,,
player,201910060was,nwe,VanNKy00,pass_defended,1,,,,,
player,201910060was,nwe,VanNKy00,sacks,0.0,,,,,
player,201910060was,nwe,VanNKy00,tackles_combined,0,,,,,
player,201910060was,nwe,VanNKy00,tackles_solo,0,,,,,
player,201910060was,nwe,VanNKy00,tackles_assists,0,,,,,
player,201910060was,nwe,VanNKy00,tackles_loss,0,,,,,
player,201910060was,nwe,VanNKy00,qb_hits,1,,,,,
player,201910060was,nwe,VanNKy00,fumbles_rec,0,,,,,
player,201910060was,nwe,VanNKy00,fumbles_rec_yds,0,,,,,
player,201910060was,nwe,VanNKy00,fumbles_rec_td,0,,,,,
player,201910060was,nwe,VanNKy00,fumbles_forced,0,,,,,
player,201910060was,was,NichMo00,def_int,1,,,,,
player,201910060was,was,NichMo00,def_int_yds,0,,,,,
player,201910060was,was,NichMo00,def_int_td,0,,,,,
player,201910060was,was,NichMo00,def_int_long,0,,,,,
player,201910060was,was,NichMo00,pass_defended,1,,,,,
player,201910060was,was,NichMo00,sacks,0.0,,,,,
player,201910060was,was,NichMo00,tackles_combined,7,,,,,
player,201910060was,was,NichMo00,tackles_solo,5,,,,,
player,201910060was,was,NichMo00,tackles_assists,2,,,,,
player,201910060was,was,NichMo00,tackles_loss,0,,,,,
player,201910060was,was,NichMo00,qb_hits,0,,,,,
player,201910060was,was,NichMo00,fumbles_rec,0,,,,,
player,201910060was,was,NichMo00,fumbles_rec_yds,0,,,,,
player,201910060was,was,NichMo00,fumbles_rec_td,0,,,,,
player,201910060was,was,NichMo00,fumbles_forced,0,,,,,
player,201910060was,was,AlleJo01,def_int,0,,,,,
player,201910060was,was,AlleJo01,def_int_yds,0,,,,,
player,201910060was,was,AlleJo01,def_int_td,0,,,,,
player,201910060was,was,AlleJo01,def_int_long,0,,,,,
player,201910060was,was,AlleJo01,pass_defended,0,,,,,
player,201910060was,was,AlleJo01,sacks,1.0,,,,,
player,201910060was,was,AlleJo01,tackles_combined,5,,,,,
player,201910060was,was,AlleJo01,tackles_solo,4,,,,,
player,201910060was,was,AlleJo01,tackles_assists,1,,,,,
player,201910060was,was,AlleJo01,tackles_loss,1,,,,,
player,201910060was,was,AlleJo01,qb_hits,1,,,,,
player,201910060was,was,AlleJo01,fumbles_rec,0,,,,,
player,201910060was,was,AlleJo01,fumbles_rec_yds,0,,,,,
player,201910060was,was,AlleJo01,fumbles_rec_td,0,,,,,
player,201910060was,was,AlleJo01,fumbles_forced,0,,,,,
player,201910060was,was,PaynDa00,def_int,0,,,,,
player,201910060was,was,PaynDa00,def_int_yds,0,,,,,
player,201910060was,was,PaynDa00,def_int_td,0,,,,,
player,201910060was,was,PaynDa00,def_int_long,0,,,,,
player,201910060was,was,PaynDa00,pass_defended,0,,,,,
player,201910060was,was,PaynDa00,sacks,1.0,,,,,
player,201910060was,was,PaynDa00,tackles_combined,1,,,,,
player,201910060was,was,PaynDa00,tackles_solo,1,,,,,
player,201910060was,was,PaynDa00,tackles_assists,0,,,,,
player,201910060was,was,PaynDa00,tackles_loss,1,,,,,
player,201910060was,was,PaynDa00,qb_hits,1,,,,,
player,201910060was,was,PaynDa00,fumbles_rec,0,,,,,
player,201910060was,was,PaynDa00,fumbles_rec_yds,0,,,,,
player,201910060was,was,PaynDa00,fumbles_rec_td,0,,,,,
player,201910060was,was,PaynDa00,fumbles_forced,0,,,,,
player,201910060was,was,SettTi00,def_int,0,,,,,
player,201910060was,was,SettTi00,def_int_yds,0,,,,,
player,201910060was,was,SettTi00,def_int_td,0,,,,,
player,201910060was,was,SettTi00,def_int_long,0,,,,,
player,201910060was,was,SettTi00,pass_defended,0,,,,,
player,201910060was,was,SettTi00,sacks,1.0,,,,,
player,201910060was,was,SettTi00,tackles_combined,1,,,,,
player,201910060was,was,SettTi00,tackles_solo,1,,,,,
player,201910060was,was,SettTi00,tackles_assists,0,,,,,
player,201910060was,was,SettTi00,tackles_loss,1,,,,,
player,201910060was,was,SettTi00,qb_hits,1,,,,,
player,201910060was,was,SettTi00,fumbles_rec,0,,,,,
player,201910060was,was,SettTi00,fumbles_rec_yds,0,,,,,
player,201910060was,was,SettTi00,fumbles_rec_td,0,,,,,
player,201910060was,was,SettTi00,fumbles_forced,0,,,,,
player,201910060was,was,IoanMa01,def_int,0,,,,,
player,201910060was,was,IoanMa01,def_int_yds,0,,,,,
player,201910060was,was,IoanMa01,def_int_td,0,,,,,
player,201910060was,was,IoanMa01,def_int_long,0,,,,,
player,201910060was,was,IoanMa01,pass_defended,0,,,,,
player,201910060was,was,IoanMa01,sacks,0.5,,,,,
player,201910060was,was,IoanMa01,tackles_combined,5,,,,,
player,201910060was,was,IoanMa01,tackles_solo,3,,,,,
player,201910060was,was,IoanMa01,tackles_assists,2,,,,,
player,201910060was,was,IoanMa01,tackles_loss,1,,,,,
player,201910060was,was,IoanMa01,qb_hits,3,,,,,
player,201910060was,was,IoanMa01,fumbles_rec,0,,,,,
player,201910060was,was,IoanMa01,fumbles_rec_yds,0,,,,,
player,201910060was,was,IoanMa01,fumbles_rec_td,0,,,,,
player,201910060was,was,IoanMa01,fumbles_forced,0,,,,,
player,201910060was,was,KerrRy00,def_int,0,,,,,
player,201910060was,was,KerrRy00,def_int_yds,0,,,,,
player,201910060was,was,KerrRy00,def_int_td,0,,,,,
player,201910060was,was,KerrRy00,def_int_long,0,,,,,
player,201910060was,was,KerrRy00,pass_defended,1,,,,,
player,201910060was,was,KerrRy00,sacks,0.5,,,,,
player,201910060was,was,KerrRy00,tackles_combined,1,,,,,
player,201910060was,was,KerrRy00,tackles_solo,0,,,,,
player,201910060was,was,KerrRy00,tackles_assists,1,,,,,
player,201910060was,was,KerrRy00,tackles_loss,0,,,,,
player,201910060was,was,KerrRy00,qb_hits,2,,,,,
player,201910060was,was,KerrRy00,fumbles_rec,0,,,,,
player,201910060was,was,KerrRy00,fumbles_rec_yds,0,,,,,
player,201910060was,was,KerrRy00,fumbles_rec_td,0,,,,,
player,201910060was,was,KerrRy00,fumbles_forced,0,,,,,
player,201910060was,was,HolcCo00,def_int,0,,,,,
player,201910060was,was,HolcCo00,def_int_yds,0,,,,,
player,201910060was,was,HolcCo00,def_int_td,0,,,,,
player,201910060was,was,HolcCo00,def_int_long,0,,,,,
player,201910060was,was,HolcCo00,pass_defended,0,,,,,
player,201910060was,was,HolcCo00,sacks,0.0,,,,,
player,201910060was,was,HolcCo00,tackles_combined,10,,,,,
player,201910060was,was,HolcCo00,tackles_solo,8,,,,,
player,201910060was,was,HolcCo00,tackles_assists,2,,,,,
player,201910060was,was,HolcCo00,tackles_loss,0,,,,,
player,201910060was,was,HolcCo00,qb_hits,0,,,,,
player,201910060was,was,HolcCo00,fumbles_rec,0,,,,,
player,201910060was,was,HolcCo00,fumbles_rec_yds,0,,,,,
player,201910060was,was,HolcCo00,fumbles_rec_td,0,,,,,
player,201910060was,was,HolcCo00,fumbles_forced,0,,,,,
player,201910060was,was,BostJo00,def_int,0,,,,,
player,201910060was,was,BostJo00,def_int_yds,0,,,,,
player,201910060was,was,BostJo00,def_int_td,0,,,,,
player,201910060was,was,BostJo00,def_int_long,0,,,,,
player,201910060was,was,BostJo00,pass_defended,0,,,,,
player,201910060was,was,BostJo00,sacks,0.0,,,,,
player,201910060was,was,BostJo00,tackles_combined,7,,,,,
player,201910060was,was,BostJo00,tackles_solo,5,,,,,
player,201910060was,was,BostJo00,tackles_assists,2,,,,,
player,201910060was,was,BostJo00,tackles_loss,0,,,,,
player,201910060was,was,BostJo00,qb_hits,0,,,,,
player,201910060was,was,BostJo00,fumbles_rec,0,,,,,
player,201910060was,was,BostJo00,fumbles_rec_yds,0,,,,,
player,201910060was,was,BostJo00,fumbles_rec_td,0,,,,,
player,201910060was,was,BostJo00,fumbles_forced,0,,,,,
player,201910060was,was,CollLa00,def_int,0,,,,,
player,201910060was,was,CollLa00,def_int_yds,0,,,,,
player,201910060was,was,CollLa00,def_int_td,0,,,,,
player,201910060was,was,CollLa00,def_int_long,0,,,,,
player,201910060was,was,CollLa00,pass_defended,0,,,,,
player,201910060was,was,CollLa00,sacks,0.0,,,,,
player,201910060was,was,CollLa00,tackles_combined,7,,,,,
player,201910060was,was,CollLa00,tackles_solo,7,,,,,
player,201910060was,was,CollLa00,tackles_assists,0,,,,,
player,201910060was,was,CollLa00,tackles_loss,1,,,,,
player,201910060was,was,CollLa00,qb_hits,0,,,,,
player,201910060was,was,CollLa00,fumbles_rec,0,,,,,
player,201910060was,was,CollLa00,fumbles_rec_yds,0,,,,,
player,201910060was,was,CollLa00,fumbles_rec_td,0,,,,,
player,201910060was,was,CollLa00,fumbles_forced,0,,,,,
player,201910060was,was,NormJo01,def_int,0,,,,,
player,201910060was,was,NormJo01,def_int_yds,0,,,,,
player,201910060was,was,NormJo01,def_int_td,0,,,,,
player,201910060was,was,NormJo01,def_int_long,0,,,,,
player,201910060was,was,NormJo01,pass_defended,0,,,,,
player,201910060was,was,NormJo01,sacks,0.0,,,,,
player,201910060was,was,NormJo01,tackles_combined,6,,,,,
player,201910060was,was,NormJo01,tackles_solo,6,,,,,
player,201910060was,was,NormJo01,tackles_assists,0,,,,,
player,201910060was,was,NormJo01,tackles_loss,0,,,,,
player,201910060was,was,NormJo01,qb_hits,0,,,,,
player,201910060was,was,NormJo01,fumbles_rec,0,,,,,
player,201910060was,was,NormJo01,fumbles_rec_yds,0,,,,,
player,201910060was,was,NormJo01,fumbles_rec_td,0,,,,,
player,201910060was,was,NormJo01,fumbles_forced,0,,,,,
player,201910060was,was,DunbQu00,def_int,0,,,,,
player,201910060was,was,DunbQu00,def_int_yds,0,,,,,
player,201910060was,was,DunbQu00,def_int_td,0,,,,,
player,201910060was,was,DunbQu00,def_int_long,0,,,,,
player,201910060was,was,DunbQu00,pass_defended,1,,,,,
player,201910060was,was,DunbQu00,sacks,0.0,,,,,
player,201910060was,was,DunbQu00,tackles_combined,4,,,,,
player,201910060was,was,DunbQu00,tackles_solo,3,,,,,
player,201910060was,was,DunbQu00,tackles_assists,1,,,,,
player,201910060was,was,DunbQu00,tackles_loss,0,,,,,
player,201910060was,was,DunbQu00,qb_hits,0,,,,,
player,201910060was,was,DunbQu00,fumbles_rec,0,,,,,
player,201910060was,was,DunbQu00,fumbles_rec_yds,0,,,,,
player,201910060was,was,DunbQu00,fumbles_rec_td,0,,,,,
player,201910060was,was,DunbQu00,fumbles_forced,0,,,,,
player,201910060was,was,MoreFa00,def_int,0,,,,,
player,201910060was,was,MoreFa00,def_int_yds,0,,,,,
player,201910060was,was,MoreFa00,def_int_td,0,,,,,
player,201910060was,was,MoreFa00,def_int_long,0,,,,,
player,201910060was,was,MoreFa00,pass_defended,0,,,,,
player,201910060was,was,MoreFa00,sacks,0.0,,,,,
player,201910060was,was,MoreFa00,tackles_combined,3,,,,,
player,201910060was,was,MoreFa00,tackles_solo,3,,,,,
player,201910060was,was,MoreFa00,tackles_assists,0,,,,,
player,201910060was,was,MoreFa00,tackles_loss,0,,,,,
player,201910060was,was,MoreFa00,qb_hits,0,,,,,
player,201910060was,was,MoreFa00,fumbles_rec,0,,,,,
player,201910060was,was,MoreFa00,fumbles_rec_yds,0,,,,,
player,201910060was,was,MoreFa00,fumbles_rec_td,0,,,,,
player,201910060was,was,MoreFa00,fumbles_forced,0,,,,,
player,201910060was,was,SweaMo00,def_int,0,,,,,
player,201910060was,was,SweaMo00,def_int_yds,0,,,,,
player,201910060was,was,SweaMo00,def_int_td,0,,,,,
player,201910060was,was,SweaMo00,def_int_long,0,,,,,
player,201910060was,was,SweaMo00,pass_defended,0,,,,,
player,201910060was,was,SweaMo00,sacks,0.0,,,,,
player,201910060was,was,SweaMo00,tackles_combined,2,,,,,
player,201910060was,was,SweaMo00,tackles_solo,1,,,,,
player,201910060was,was,SweaMo00,tackles_assists,1,,,,,
player,201910060was,was,SweaMo00,tackles_loss,0,,,,,
