game,2019,3,20190922,201909220tam,nyg,"New York Giants",32,tam,"Tampa Bay Buccaneers",31
player,201909220tam,nyg,GoldMa00,tackles_loss,2,,,,,
player,201909220tam,nyg,GoldMa00,qb_hits,4,,,,,
player,201909220tam,nyg,GoldMa00,fumbles_rec,0,,,,,
player,201909220tam,nyg,GoldMa00,fumbles_rec_yds,0,,,,,
player,201909220tam,nyg,GoldMa00,fumbles_rec_td,0,,,,,
player,201909220tam,nyg,GoldMa00,fumbles_forced,0,,,,,
player,201909220tam,nyg,XimiOs00,def_int,0,,,,,
player,201909220tam,nyg,XimiOs00,def_int_yds,0,,,,,
player,201909220tam,nyg,XimiOs00,def_int_td,0,,,,,
player,201909220tam,nyg,XimiOs00,def_int_long,0,,,,,
player,201909220tam,nyg,XimiOs00,pass_defended,0,,,,,
player,201909220tam,nyg,XimiOs00,sacks,1.0,,,,,
player,201909220tam,nyg,XimiOs00,tackles_combined,4,,,,,
player,201909220tam,nyg,XimiOs00,tackles_solo,3,,,,,
player,201909220tam,nyg,XimiOs00,tackles_assists,1,,,,,
player,201909220tam,nyg,XimiOs00,tackles_loss,1,,,,,
player,201909220tam,nyg,XimiOs00,qb_hits,1,,,,,
player,201909220tam,nyg,XimiOs00,fumbles_rec,0,,,,,
player,201909220tam,nyg,XimiOs00,fumbles_rec_yds,0,,,,,
player,201909220tam,nyg,XimiOs00,fumbles_rec_td,0,,,,,
player,201909220tam,nyg,XimiOs00,fumbles_forced,0,,,,,
player,201909220tam,nyg,LawrDe03,def_int,0,,,,,
player,201909220tam,nyg,LawrDe03,def_int_yds,0,,,,,
player,201909220tam,nyg,LawrDe03,def_int_td,0,,,,,
player,201909220tam,nyg,LawrDe03,def_int_long,0,,,,,
player,201909220tam,nyg,LawrDe03,pass_defended,0,,,,,
player,201909220tam,nyg,LawrDe03,sacks,1.0,,,,,
player,201909220tam,nyg,LawrDe03,tackles_combined,2,,,,,
player,201909220tam,nyg,LawrDe03,tackles_solo,1,,,,,
player,201909220tam,nyg,LawrDe03,tackles_assists,1,,,,,
player,201909220tam,nyg,LawrDe03,tackles_loss,1,,,,,
player,201909220tam,nyg,LawrDe03,qb_hits,2,,,,,
player,201909220tam,nyg,LawrDe03,fumbles_rec,0,,,,,
player,201909220tam,nyg,LawrDe03,fumbles_rec_yds,0,,,,,
player,201909220tam,nyg,LawrDe03,fumbles_rec_td,0,,,,,
player,201909220tam,nyg,LawrDe03,fumbles_forced,0,,,,,
player,201909220tam,nyg,BethAn20,def_int,0,,,,,
player,201909220tam,nyg,BethAn20,def_int_yds,0,,,,,
player,201909220tam,nyg,BethAn20,def_int_td,0,,,,,
player,201909220tam,nyg,BethAn20,def_int_long,0,,,,,
player,201909220tam,nyg,BethAn20,pass_defended,0,,,,,
player,201909220tam,nyg,BethAn20,sacks,0.0,,,,,
player,201909220tam,nyg,BethAn20,tackles_combined,9,,,,,
player,201909220tam,nyg,BethAn20,tackles_solo,7,,,,,
player,201909220tam,nyg,BethAn20,tackles_assists,2,,,,,
player,201909220tam,nyg,BethAn20,tackles_loss,0,,,,,
player,201909220tam,nyg,BethAn20,qb_hits,0,,,,,
player,201909220tam,nyg,BethAn20,fumbles_rec,0,,,,,
player,201909220tam,nyg,BethAn20,fumbles_rec_yds,0,,,,,
player,201909220tam,nyg,BethAn20,fumbles_rec_td,0,,,,,
player,201909220tam,nyg,BethAn20,fumbles_forced,0,,,,,
player,201909220tam,nyg,PeppJa00,def_int,0,,,,,
player,201909220tam,nyg,PeppJa00,def_int_yds,0,,,,,
player,201909220tam,nyg,PeppJa00,def_int_td,0,,,,,
player,201909220tam,nyg,PeppJa00,def_int_long,0,,,,,
player,201909220tam,nyg,PeppJa00,pass_defended,1,,,,,
player,201909220tam,nyg,PeppJa00,sacks,0.0,,,,,
player,201909220tam,nyg,PeppJa00,tackles_combined,8,,,,,
player,201909220tam,nyg,PeppJa00,tackles_solo,6,,,,,
player,201909220tam,nyg,PeppJa00,tackles_assists,2,,,,,
player,201909220tam,nyg,PeppJa00,tackles_loss,0,,,,,
player,201909220tam,nyg,PeppJa00,qb_hits,1,,,,,
player,201909220tam,nyg,PeppJa00,fumbles_rec,0,,,,,
player,201909220tam,nyg,PeppJa00,fumbles_rec_yds,0,,,,,
player,201909220tam,nyg,PeppJa00,fumbles_rec_td,0,,,,,
player,201909220tam,nyg,PeppJa00,fumbles_forced,0,,,,,
player,201909220tam,nyg,BakeDe00,def_int,0,,,,,
player,201909220tam,nyg,BakeDe00,def_int_yds,0,,,,,
player,201909220tam,nyg,BakeDe00,def_int_td,0,,,,,
player,201909220tam,nyg,BakeDe00,def_int_long,0,,,,,
player,201909220tam,nyg,BakeDe00,pass_defended,0,,,,,
player,201909220tam,nyg,BakeDe00,sacks,0.0,,,,,
player,201909220tam,nyg,BakeDe00,tackles_combined,7,,,,,
player,201909220tam,nyg,BakeDe00,tackles_solo,4,,,,,
player,201909220tam,nyg,BakeDe00,tackles_assists,3,,,,,
player,201909220tam,nyg,BakeDe00,tackles_loss,0,,,,,
player,201909220tam,nyg,BakeDe00,qb_hits,0,,,,,
player,201909220tam,nyg,BakeDe00,fumbles_rec,0,,,,,
player,201909220tam,nyg,BakeDe00,fumbles_rec_yds,0,,,,,
player,201909220tam,nyg,BakeDe00,fumbles_rec_td,0,,,,,
player,201909220tam,nyg,BakeDe00,fumbles_forced,0,,,,,
player,201909220tam,nyg,CartLo01,def_int,0,,,,,
player,201909220tam,nyg,CartLo01,def_int_yds,0,,,,,
player,201909220tam,nyg,CartLo01,def_int_td,0,,,,,
player,201909220tam,nyg,CartLo01,def_int_long,0,,,,,
player,201909220tam,nyg,CartLo01,pass_defended,0,,,,,
player,201909220tam,nyg,CartLo01,sacks,0.0,,,,,
player,201909220tam,nyg,CartLo01,tackles_combined,5,,,,,
player,201909220tam,nyg,CartLo01,tackles_solo,4,,,,,
player,201909220tam,nyg,CartLo01,tackles_assists,1,,,,,
player,201909220tam,nyg,CartLo01,tackles_loss,0,,,,,
player,201909220tam,nyg,CartLo01,qb_hits,1,,,,,
player,201909220tam,nyg,CartLo01,fumbles_rec,0,,,,,
player,201909220tam,nyg,CartLo01,fumbles_rec_yds,0,,,,,
player,201909220tam,nyg,CartLo01,fumbles_rec_td,0,,,,,
player,201909220tam,nyg,CartLo01,fumbles_forced,0,,,,,
player,201909220tam,nyg,JenkJa03,def_int,0,,,,,
player,201909220tam,nyg,JenkJa03,def_int_yds,0,,,,,
player,201909220tam,nyg,JenkJa03,def_int_td,0,,,,,
player,201909220tam,nyg,JenkJa03,def_int_long,0,,,,,
player,201909220tam,nyg,JenkJa03,pass_defended,1,,,,,
player,201909220tam,nyg,JenkJa03,sacks,0.0,,,,,
player,201909220tam,nyg,JenkJa03,tackles_combined,5,,,,,
player,201909220tam,nyg,JenkJa03,tackles_solo,5,,,,,
player,201909220tam,nyg,JenkJa03,tackles_assists,0,,,,,
player,201909220tam,nyg,JenkJa03,tackles_loss,0,,,,,
player,201909220tam,nyg,JenkJa03,qb_hits,0,,,,,
player,201909220tam,nyg,JenkJa03,fumbles_rec,0,,,,,
player,201909220tam,nyg,JenkJa03,fumbles_rec_yds,0,,,,,
player,201909220tam,nyg,JenkJa03,fumbles_rec_td,0,,,,,
player,201909220tam,nyg,JenkJa03,fumbles_forced,0,,,,,
player,201909220tam,nyg,HaleGr00,def_int,0,,,,,
player,201909220tam,nyg,HaleGr00,def_int_yds,0,,,,,
player,201909220tam,nyg,HaleGr00,def_int_td,0,,,,,
player,201909220tam,nyg,HaleGr00,def_int_long,0,,,,,
player,201909220tam,nyg,HaleGr00,pass_defended,0,,,,,
player,201909220tam,nyg,HaleGr00,sacks,0.0,,,,,
player,201909220tam,nyg,HaleGr00,tackles_combined,3,,,,,
player,201909220tam,nyg,HaleGr00,tackles_solo,3,,,,,
player,201909220tam,nyg,HaleGr00,tackles_assists,0,,,,,
player,201909220tam,nyg,HaleGr00,tackles_loss,0,,,,,
player,201909220tam,nyg,HaleGr00,qb_hits,0,,,,,
player,201909220tam,nyg,HaleGr00,fumbles_rec,0,,,,,
player,201909220tam,nyg,HaleGr00,fumbles_rec_yds,0,,,,,
player,201909220tam,nyg,HaleGr00,fumbles_rec_td,0,,,,,
player,201909220tam,nyg,HaleGr00,fumbles_forced,0,,,,,
player,201909220tam,nyg,HillB.00,def_int,0,,,,,
player,201909220tam,nyg,HillB.00,def_int_yds,0,,,,,
player,201909220tam,nyg,HillB.00,def_int_td,0,,,,,
player,201909220tam,nyg,HillB.00,def_int_long,0,,,,,
player,201909220tam,nyg,HillB.00,pass_defended,0,,,,,
player,201909220tam,nyg,HillB.00,sacks,0.0,,,,,
player,201909220tam,nyg,HillB.00,tackles_combined,3,,,,,
player,201909220tam,nyg,HillB.00,tackles_solo,1,,,,,
player,201909220tam,nyg,HillB.00,tackles_assists,2,,,,,
player,201909220tam,nyg,HillB.00,tackles_loss,0,,,,,
player,201909220tam,nyg,HillB.00,qb_hits,0,,,,,
player,201909220tam,nyg,HillB.00,fumbles_rec,0,,,,,
player,201909220tam,nyg,HillB.00,fumbles_rec_yds,0,,,,,
player,201909220tam,nyg,HillB.00,fumbles_rec_td,0,,,,,
player,201909220tam,nyg,HillB.00,fumbles_forced,0,,,,,
player,201909220tam,nyg,DaviTa00,def_int,0,,,,,
player,201909220tam,nyg,DaviTa00,def_int_yds,0,,,,,
player,201909220tam,nyg,DaviTa00,def_int_td,0,,,,,
player,201909220tam,nyg,DaviTa00,def_int_long,0,,,,,
player,201909220tam,nyg,DaviTa00,pass_defended,0,,,,,
player,201909220tam,nyg,DaviTa00,sacks,0.0,,,,,
player,201909220tam,nyg,DaviTa00,tackles_combined,2,,,,,
player,201909220tam,nyg,DaviTa00,tackles_solo,1,,,,,
player,201909220tam,nyg,DaviTa00,tackles_assists,1,,,,,
player,201909220tam,nyg,DaviTa00,tackles_loss,0,,,,,
player,201909220tam,nyg,DaviTa00,qb_hits,0,,,,,
player,201909220tam,nyg,DaviTa00,fumbles_rec,0,,,,,
player,201909220tam,nyg,DaviTa00,fumbles_rec_yds,0,,,,,
player,201909220tam,nyg,DaviTa00,fumbles_rec_td,0,,,,,
player,201909220tam,nyg,DaviTa00,fumbles_forced,0,,,,,
player,201909220tam,nyg,OgleAl00,def_int,0,,,,,
player,201909220tam,nyg,OgleAl00,def_int_yds,0,,,,,
player,201909220tam,nyg,OgleAl00,def_int_td,0,,,,,
player,201909220tam,nyg,OgleAl00,def_int_long,0,,,,,
player,201909220tam,nyg,OgleAl00,pass_defended,1,,,,,
player,201909220tam,nyg,OgleAl00,sacks,0.0,,,,,
player,201909220tam,nyg,OgleAl00,tackles_combined,2,,,,,
player,201909220tam,nyg,OgleAl00,tackles_solo,1,,,,,
player,201909220tam,nyg,OgleAl00,tackles_assists,1,,,,,
player,201909220tam,nyg,OgleAl00,tackles_loss,0,,,,,
player,201909220tam,nyg,OgleAl00,qb_hits,0,,,,,
player,201909220tam,nyg,OgleAl00,fumbles_rec,0,,,,,
player,201909220tam,nyg,OgleAl00,fumbles_rec_yds,0,,,,,
player,201909220tam,nyg,OgleAl00,fumbles_rec_td,0,,,,,
player,201909220tam,nyg,OgleAl00,fumbles_forced,0,,,,,
player,201909220tam,nyg,ThomMi02,def_int,0,,,,,
player,201909220tam,nyg,ThomMi02,def_int_yds,0,,,,,
player,201909220tam,nyg,ThomMi02,def_int_td,0,,,,,
player,201909220tam,nyg,ThomMi02,def_int_long,0,,,,,
player,201909220tam,nyg,ThomMi02,pass_defended,0,,,,,
player,201909220tam,nyg,ThomMi02,sacks,0.0,,,,,
player,201909220tam,nyg,ThomMi02,tackles_combined,2,,,,,
player,201909220tam,nyg,ThomMi02,tackles_solo,1,,,,,
player,201909220tam,nyg,ThomMi02,tackles_assists,1,,,,,
player,201909220tam,nyg,ThomMi02,tackles_loss,0,,,,,
player,201909220tam,nyg,ThomMi02,qb_hits,0,,,,,
player,201909220tam,nyg,ThomMi02,fumbles_rec,0,,,,,
player,201909220tam,nyg,ThomMi02,fumbles_rec_yds,0,,,,,
player,201909220tam,nyg,ThomMi02,fumbles_rec_td,0,,,,,
player,201909220tam,nyg,ThomMi02,fumbles_forced,0,,,,,
player,201909220tam,nyg,MayoDa00,def_int,0,,,,,
player,201909220tam,nyg,MayoDa00,def_int_yds,0,,,,,
player,201909220tam,nyg,MayoDa00,def_int_td,0,,,,,
player,201909220tam,nyg,MayoDa00,def_int_long,0,,,,,
player,201909220tam,nyg,MayoDa00,pass_defended,0,,,,,
player,201909220tam,nyg,MayoDa00,sacks,0.0,,,,,
player,201909220tam,nyg,MayoDa00,tackles_combined,1,,,,,
player,201909220tam,nyg,MayoDa00,tackles_solo,0,,,,,
player,201909220tam,nyg,MayoDa00,tackles_assists,1,,,,,
player,201909220tam,nyg,MayoDa00,tackles_loss,0,,,,,
player,201909220tam,nyg,MayoDa00,qb_hits,0,,,,,
player,201909220tam,nyg,MayoDa00,fumbles_rec,0,,,,,
player,201909220tam,nyg,MayoDa00,fumbles_rec_yds,0,,,,,
player,201909220tam,nyg,MayoDa00,fumbles_rec_td,0,,,,,
player,201909220tam,nyg,MayoDa00,fumbles_forced,0,,,,,
player,201909220tam,nyg,McInR.00,def_int,0,,,,,
player,201909220tam,nyg,McInR.00,def_int_yds,0,,,,,
player,201909220tam,nyg,McInR.00,def_int_td,0,,,,,
player,201909220tam,nyg,McInR.00,def_int_long,0,,,,,
player,201909220tam,nyg,McInR.00,pass_defended,0,,,,,
player,201909220tam,nyg,McInR.00,sacks,0.0,,,,,
player,201909220tam,nyg,McInR.00,tackles_combined,1,,,,,
player,201909220tam,nyg,McInR.00,tackles_solo,0,,,,,
player,201909220tam,nyg,McInR.00,tackles_assists,1,,,,,
player,201909220tam,nyg,McInR.00,tackles_loss,0,,,,,
player,201909220tam,nyg,McInR.00,qb_hits,0,,,,,
player,201909220tam,nyg,McInR.00,fumbles_rec,0,,,,,
player,201909220tam,nyg,McInR.00,fumbles_rec_yds,0,,,,,
player,201909220tam,nyg,McInR.00,fumbles_rec_td,0,,,,,
player,201909220tam,nyg,McInR.00,fumbles_forced,0,,,,,
player,201909220tam,nyg,PierOl00,def_int,0,,,,,
player,201909220tam,nyg,PierOl00,def_int_yds,0,,,,,
player,201909220tam,nyg,PierOl00,def_int_td,0,,,,,
player,201909220tam,nyg,PierOl00,def_int_long,0,,,,,
player,201909220tam,nyg,PierOl00,pass_defended,0,,,,,
player,201909220tam,nyg,PierOl00,sacks,0.0,,,,,
player,201909220tam,nyg,PierOl00,tackles_combined,1,,,,,
player,201909220tam,nyg,PierOl00,tackles_solo,1,,,,,
player,201909220tam,nyg,PierOl00,tackles_assists,0,,,,,
player,201909220tam,nyg,PierOl00,tackles_loss,0,,,,,
player,201909220tam,nyg,PierOl00,qb_hits,0,,,,,
player,201909220tam,nyg,PierOl00,fumbles_rec,0,,,,,
player,201909220tam,nyg,PierOl00,fumbles_rec_yds,0,,,,,
player,201909220tam,nyg,PierOl00,fumbles_rec_td,0,,,,,
player,201909220tam,nyg,PierOl00,fumbles_forced,0,,,,,
player,201909220tam,nyg,SkipTu00,def_int,0,,,,,
player,201909220tam,nyg,SkipTu00,def_int_yds,0,,,,,
player,201909220tam,nyg,SkipTu00,def_int_td,0,,,,,
player,201909220tam,nyg,SkipTu00,def_int_long,0,,,,,
player,201909220tam,nyg,SkipTu00,pass_defended,0,,,,,
player,201909220tam,nyg,SkipTu00,sacks,0.0,,,,,
player,201909220tam,nyg,SkipTu00,tackles_combined,1,,,,,
player,201909220tam,nyg,SkipTu00,tackles_solo,0,,,,,
player,201909220tam,nyg,SkipTu00,tackles_assists,1,,,,,
player,201909220tam,nyg,SkipTu00,tackles_loss,0,,,,,
player,201909220tam,nyg,SkipTu00,qb_hits,0,,,,,
player,201909220tam,nyg,SkipTu00,fumbles_rec,0,,,,,
player,201909220tam,nyg,SkipTu00,fumbles_rec_yds,0,,,,,
player,201909220tam,nyg,SkipTu00,fumbles_rec_td,0,,,,,
player,201909220tam,nyg,SkipTu00,fumbles_forced,0,,,,,
player,201909220tam,nyg,TomlDa00,def_int,0,,,,,
player,201909220tam,nyg,TomlDa00,def_int_yds,0,,,,,
player,201909220tam,nyg,TomlDa00,def_int_td,0,,,,,
player,201909220tam,nyg,TomlDa00,def_int_long,0,,,,,
player,201909220tam,nyg,TomlDa00,pass_defended,0,,,,,
player,201909220tam,nyg,TomlDa00,sacks,0.0,,,,,
player,201909220tam,nyg,TomlDa00,tackles_combined,1,,,,,
player,201909220tam,nyg,TomlDa00,tackles_solo,0,,,,,
player,201909220tam,nyg,TomlDa00,tackles_assists,1,,,,,
player,201909220tam,nyg,TomlDa00,tackles_loss,0,,,,,
player,201909220tam,nyg,TomlDa00,qb_hits,1,,,,,
player,201909220tam,nyg,TomlDa00,fumbles_rec,0,,,,,
player,201909220tam,nyg,TomlDa00,fumbles_rec_yds,0,,,,,
player,201909220tam,nyg,TomlDa00,fumbles_rec_td,0,,,,,
player,201909220tam,nyg,TomlDa00,fumbles_forced,0,,,,,
player,201909220tam,nyg,JoneT.00,def_int,0,,,,,
player,201909220tam,nyg,JoneT.00,def_int_yds,0,,,,,
player,201909220tam,nyg,JoneT.00,def_int_td,0,,,,,
player,201909220tam,nyg,JoneT.00,def_int_long,0,,,,,
player,201909220tam,nyg,JoneT.00,pass_defended,0,,,,,
player,201909220tam,nyg,JoneT.00,sacks,0.0,,,,,
player,201909220tam,nyg,JoneT.00,tackles_combined,0,,,,,
player,201909220tam,nyg,JoneT.00,tackles_solo,0,,,,,
player,201909220tam,nyg,JoneT.00,tackles_assists,0,,,,,
player,201909220tam,nyg,JoneT.00,tackles_loss,0,,,,,
player,201909220tam,nyg,JoneT.00,qb_hits,0,,,,,
player,201909220tam,nyg,JoneT.00,fumbles_rec,1,,,,,
player,201909220tam,nyg,JoneT.00,fumbles_rec_yds,0,,,,,
player,201909220tam,nyg,JoneT.00,fumbles_rec_td,0,,,,,
player,201909220tam,nyg,JoneT.00,fumbles_forced,0,,,,,
player,201909220tam,tam,BarrSh00,def_int,0,,,,,
player,201909220tam,tam,BarrSh00,def_int_yds,0,,,,,
player,201909220tam,tam,BarrSh00,def_int_td,0,,,,,
player,201909220tam,tam,BarrSh00,def_int_long,0,,,,,
player,201909220tam,tam,BarrSh00,pass_defended,0,,,,,
player,201909220tam,tam,BarrSh00,sacks,4.0,,,,,
player,201909220tam,tam,BarrSh00,tackles_combined,8,,,,,
player,201909220tam,tam,BarrSh00,tackles_solo,6,,,,,
player,201909220tam,tam,BarrSh00,tackles_assists,2,,,,,
player,201909220tam,tam,BarrSh00,tackles_loss,3,,,,,
player,201909220tam,tam,BarrSh00,qb_hits,4,,,,,
player,201909220tam,tam,BarrSh00,fumbles_rec,0,,,,,
player,201909220tam,tam,BarrSh00,fumbles_rec_yds,0,,,,,
player,201909220tam,tam,BarrSh00,fumbles_rec_td,0,,,,,
player,201909220tam,tam,BarrSh00,fumbles_forced,2,,,,,
player,201909220tam,tam,NassCa00,def_int,0,,,,,
player,201909220tam,tam,NassCa00,def_int_yds,0,,,,,
player,201909220tam,tam,NassCa00,def_int_td,0,,,,,
player,201909220tam,tam,NassCa00,def_int_long,0,,,,,
player,201909220tam,tam,NassCa00,pass_defended,0,,,,,
player,201909220tam,tam,NassCa00,sacks,1.0,,,,,
player,201909220tam,tam,NassCa00,tackles_combined,4,,,,,
player,201909220tam,tam,NassCa00,tackles_solo,2,,,,,
player,201909220tam,tam,NassCa00,tackles_assists,2,,,,,
player,201909220tam,tam,NassCa00,tackles_loss,1,,,,,
player,201909220tam,tam,NassCa00,qb_hits,2,,,,,
player,201909220tam,tam,NassCa00,fumbles_rec,1,,,,,
player,201909220tam,tam,NassCa00,fumbles_rec_yds,0,,,,,
player,201909220tam,tam,NassCa00,fumbles_rec_td,0,,,,,
player,201909220tam,tam,NassCa00,fumbles_forced,0,,,,,
player,201909220tam,tam,DaviLa00,def_int,0,,,,,
player,201909220tam,tam,DaviLa00,def_int_yds,0,,,,,
player,201909220tam,tam,DaviLa00,def_int_td,0,,,,,
player,201909220tam,tam,DaviLa00,def_int_long,0,,,,,
player,201909220tam,tam,DaviLa00,pass_defended,1,,,,,
player,201909220tam,tam,DaviLa00,sacks,0.0,,,,,
player,201909220tam,tam,DaviLa00,tackles_combined,9,,,,,
player,201909220tam,tam,DaviLa00,tackles_solo,4,,,,,
player,201909220tam,tam,DaviLa00,tackles_assists,5,,,,,
player,201909220tam,tam,DaviLa00,tackles_loss,0,,,,,
player,201909220tam,tam,DaviLa00,qb_hits,1,,,,,
player,201909220tam,tam,DaviLa00,fumbles_rec,0,,,,,
player,201909220tam,tam,DaviLa00,fumbles_rec_yds,0,,,,,
player,201909220tam,tam,DaviLa00,fumbles_rec_td,0,,,,,
player,201909220tam,tam,DaviLa00,fumbles_forced,0,,,,,
player,201909220tam,tam,EdwaMi01,def_int,0,,,,,
player,201909220tam,tam,EdwaMi01,def_int_yds,0,,,,,
player,201909220tam,tam,EdwaMi01,def_int_td,0,,,,,
player,201909220tam,tam,EdwaMi01,def_int_long,0,,,,,
player,201909220tam,tam,EdwaMi01,pass_defended,1,,,,,
player,201909220tam,tam,EdwaMi01,sacks,0.0,,,,,
player,201909220tam,tam,EdwaMi01,tackles_combined,6,,,,,
player,201909220tam,tam,EdwaMi01,tackles_solo,4,,,,,
player,201909220tam,tam,EdwaMi01,tackles_assists,2,,,,,
player,201909220tam,tam,EdwaMi01,tackles_loss,1,,,,,
player,201909220tam,tam,EdwaMi01,qb_hits,0,,,,,
player,201909220tam,tam,EdwaMi01,fumbles_rec,0,,,,,
player,201909220tam,tam,EdwaMi01,fumbles_rec_yds,0,,,,,
player,201909220tam,tam,EdwaMi01,fumbles_rec_td,0,,,,,
player,201909220tam,tam,EdwaMi01,fumbles_forced,0,,,,,
player,201909220tam,tam,StewM.00,def_int,0,,,,,
player,201909220tam,tam,StewM.00,def_int_yds,0,,,,,
player,201909220tam,tam,StewM.00,def_int_td,0,,,,,
player,201909220tam,tam,StewM.00,def_int_long,0,,,,,
player,201909220tam,tam,StewM.00,pass_defended,0,,,,,
player,201909220tam,tam,StewM.00,sacks,0.0,,,,,
player,201909220tam,tam,StewM.00,tackles_combined,5,,,,,
player,201909220tam,tam,StewM.00,tackles_solo,5,,,,,
player,201909220tam,tam,StewM.00,tackles_assists,0,,,,,
player,201909220tam,tam,StewM.00,tackles_loss,0,,,,,
player,201909220tam,tam,StewM.00,qb_hits,0,,,,,
player,201909220tam,tam,StewM.00,fumbles_rec,0,,,,,
player,201909220tam,tam,StewM.00,fumbles_rec_yds,0,,,,,
player,201909220tam,tam,StewM.00,fumbles_rec_td,0,,,,,
player,201909220tam,tam,StewM.00,fumbles_forced,0,,,,,
player,201909220tam,tam,DaviCa02,def_int,0,,,,,
player,201909220tam,tam,DaviCa02,def_int_yds,0,,,,,
player,201909220tam,tam,DaviCa02,def_int_td,0,,,,,
player,201909220tam,tam,DaviCa02,def_int_long,0,,,,,
player,201909220tam,tam,DaviCa02,pass_defended,0,,,,,
player,201909220tam,tam,DaviCa02,sacks,0.0,,,,,
player,201909220tam,tam,DaviCa02,tackles_combined,4,,,,,
player,201909220tam,tam,DaviCa02,tackles_solo,4,,,,,
player,201909220tam,tam,DaviCa02,tackles_assists,0,,,,,
player,201909220tam,tam,DaviCa02,tackles_loss,0,,,,,
player,201909220tam,tam,DaviCa02,qb_hits,0,,,,,
player,201909220tam,tam,DaviCa02,fumbles_rec,0,,,,,
player,201909220tam,tam,DaviCa02,fumbles_rec_yds,0,,,,,
player,201909220tam,tam,DaviCa02,fumbles_rec_td,0,,,,,
player,201909220tam,tam,DaviCa02,fumbles_forced,0,,,,,
player,201909220tam,tam,NelsAn01,def_int,0,,,,,
player,201909220tam,tam,NelsAn01,def_int_yds,0,,,,,
player,201909220tam,tam,NelsAn01,def_int_td,0,,,,,
player,201909220tam,tam,NelsAn01,def_int_long,0,,,,,
player,201909220tam,tam,NelsAn01,pass_defended,0,,,,,
player,201909220tam,tam,NelsAn01,sacks,0.0,,,,,
player,201909220tam,tam,NelsAn01,tackles_combined,3,,,,,
player,201909220tam,tam,NelsAn01,tackles_solo,0,,,,,
player,201909220tam,tam,NelsAn01,tackles_assists,3,,,,,
player,201909220tam,tam,NelsAn01,tackles_loss,0,,,,,
player,201909220tam,tam,NelsAn01,qb_hits,0,,,,,
player,201909220tam,tam,NelsAn01,fumbles_rec,0,,,,,
player,201909220tam,tam,NelsAn01,fumbles_rec_yds,0,,,,,
player,201909220tam,tam,NelsAn01,fumbles_rec_td,0,,,,,
player,201909220tam,tam,NelsAn01,fumbles_forced,0,,,,,
player,201909220tam,tam,WhitJo03,def_int,0,,,,,
player,201909220tam,tam,WhitJo03,def_int_yds,0,,,,,
player,201909220tam,tam,WhitJo03,def_int_td,0,,,,,
player,201909220tam,tam,WhitJo03,def_int_long,0,,,,,
player,201909220tam,tam,WhitJo03,pass_defended,0,,,,,
player,201909220tam,tam,WhitJo03,sacks,0.0,,,,,
player,201909220tam,tam,WhitJo03,tackles_combined,3,,,,,
player,201909220tam,tam,WhitJo03,tackles_solo,2,,,,,
player,201909220tam,tam,WhitJo03,tackles_assists,1,,,,,
player,201909220tam,tam,WhitJo03,tackles_loss,0,,,,,
player,201909220tam,tam,WhitJo03,qb_hits,0,,,,,
player,201909220tam,tam,WhitJo03,fumbles_rec,0,,,,,
player,201909220tam,tam,WhitJo03,fumbles_rec_yds,0,,,,,
player,201909220tam,tam,WhitJo03,fumbles_rec_td,0,,,,,
player,201909220tam,tam,WhitJo03,fumbles_forced,0,,,,,
player,201909220tam,tam,AlleBe00,def_int,0,,,,,
player,201909220tam,tam,AlleBe00,def_int_yds,0,,,,,
player,201909220tam,tam,AlleBe00,def_int_td,0,,,,,
player,201909220tam,tam,AlleBe00,def_int_long,0,,,,,
player,201909220tam,tam,AlleBe00,pass_defended,0,,,,,
player,201909220tam,tam,AlleBe00,sacks,0.0,,,,,
player,201909220tam,tam,AlleBe00,tackles_combined,2,,,,,
player,201909220tam,tam,AlleBe00,tackles_solo,1,,,,,
player,201909220tam,tam,AlleBe00,tackles_assists,1,,,,,
player,201909220tam,tam,AlleBe00,tackles_loss,1,,,,,
player,201909220tam,tam,AlleBe00,qb_hits,0,,,,,
player,201909220tam,tam,AlleBe00,fumbles_rec,0,,,,,
player,201909220tam,tam,AlleBe00,fumbles_rec_yds,0,,,,,
player,201909220tam,tam,AlleBe00,fumbles_rec_td,0,,,,,
player,201909220tam,tam,AlleBe00,fumbles_forced,0,,,,,
player,201909220tam,tam,GholWi00,def_int,0,,,,,
player,201909220tam,tam,GholWi00,def_int_yds,0,,,,,
player,201909220tam,tam,GholWi00,def_int_td,0,,,,,
player,201909220tam,tam,GholWi00,def_int_long,0,,,,,
player,201909220tam,tam,GholWi00,pass_defended,0,,,,,
player,201909220tam,tam,GholWi00,sacks,0.0,,,,,
player,201909220tam,tam,GholWi00,tackles_combined,2,,,,,
player,201909220tam,tam,GholWi00,tackles_solo,1,,,,,
player,201909220tam,tam,GholWi00,tackles_assists,1,,,,,
player,201909220tam,tam,GholWi00,tackles_loss,0,,,,,
player,201909220tam,tam,GholWi00,qb_hits,2,,,,,
player,201909220tam,tam,GholWi00,fumbles_rec,0,,,,,
player,201909220tam,tam,GholWi00,fumbles_rec_yds,0,,,,,
player,201909220tam,tam,GholWi00,fumbles_rec_td,0,,,,,
player,201909220tam,tam,GholWi00,fumbles_forced,0,,,,,
player,201909220tam,tam,MintKe00,def_int,0,,,,,
player,201909220tam,tam,MintKe00,def_int_yds,0,,,,,
player,201909220tam,tam,MintKe00,def_int_td,0,,,,,
