game,2019,2,20190915,201909150rav,crd,"Arizona Cardinals",17,rav,"Baltimore Ravens",23
player,201909150rav,crd,PeteCo00,fumbles_rec,0,,,,,
player,201909150rav,crd,PeteCo00,fumbles_rec_yds,0,,,,,
player,201909150rav,crd,PeteCo00,fumbles_rec_td,0,,,,,
player,201909150rav,crd,PeteCo00,fumbles_forced,0,,,,,
player,201909150rav,crd,MarsCa00,def_int,0,,,,,
player,201909150rav,crd,MarsCa00,def_int_yds,0,,,,,
player,201909150rav,crd,MarsCa00,def_int_td,0,,,,,
player,201909150rav,crd,MarsCa00,def_int_long,0,,,,,
player,201909150rav,crd,MarsCa00,pass_defended,0,,,,,
player,201909150rav,crd,MarsCa00,sacks,1.0,,,,,
player,201909150rav,crd,MarsCa00,tackles_combined,2,,,,,
player,201909150rav,crd,MarsCa00,tackles_solo,2,,,,,
player,201909150rav,crd,MarsCa00,tackles_assists,0,,,,,
player,201909150rav,crd,MarsCa00,tackles_loss,1,,,,,
player,201909150rav,crd,MarsCa00,qb_hits,1,,,,,
player,201909150rav,crd,MarsCa00,fumbles_rec,0,,,,,
player,201909150rav,crd,MarsCa00,fumbles_rec_yds,0,,,,,
player,201909150rav,crd,MarsCa00,fumbles_rec_td,0,,,,,
player,201909150rav,crd,MarsCa00,fumbles_forced,0,,,,,
player,201909150rav,crd,BakeBu00,def_int,0,,,,,
player,201909150rav,crd,BakeBu00,def_int_yds,0,,,,,
player,201909150rav,crd,BakeBu00,def_int_td,0,,,,,
player,201909150rav,crd,BakeBu00,def_int_long,0,,,,,
player,201909150rav,crd,BakeBu00,pass_defended,0,,,,,
player,201909150rav,crd,BakeBu00,sacks,0.0,,,,,
player,201909150rav,crd,BakeBu00,tackles_combined,11,,,,,
player,201909150rav,crd,BakeBu00,tackles_solo,7,,,,,
player,201909150rav,crd,BakeBu00,tackles_assists,4,,,,,
player,201909150rav,crd,BakeBu00,tackles_loss,0,,,,,
player,201909150rav,crd,BakeBu00,qb_hits,0,,,,,
player,201909150rav,crd,BakeBu00,fumbles_rec,0,,,,,
player,201909150rav,crd,BakeBu00,fumbles_rec_yds,0,,,,,
player,201909150rav,crd,BakeBu00,fumbles_rec_td,0,,,,,
player,201909150rav,crd,BakeBu00,fumbles_forced,1,,,,,
player,201909150rav,crd,HickJo00,def_int,0,,,,,
player,201909150rav,crd,HickJo00,def_int_yds,0,,,,,
player,201909150rav,crd,HickJo00,def_int_td,0,,,,,
player,201909150rav,crd,HickJo00,def_int_long,0,,,,,
player,201909150rav,crd,HickJo00,pass_defended,1,,,,,
player,201909150rav,crd,HickJo00,sacks,0.0,,,,,
player,201909150rav,crd,HickJo00,tackles_combined,11,,,,,
player,201909150rav,crd,HickJo00,tackles_solo,8,,,,,
player,201909150rav,crd,HickJo00,tackles_assists,3,,,,,
player,201909150rav,crd,HickJo00,tackles_loss,0,,,,,
player,201909150rav,crd,HickJo00,qb_hits,0,,,,,
player,201909150rav,crd,HickJo00,fumbles_rec,0,,,,,
player,201909150rav,crd,HickJo00,fumbles_rec_yds,0,,,,,
player,201909150rav,crd,HickJo00,fumbles_rec_td,0,,,,,
player,201909150rav,crd,HickJo00,fumbles_forced,0,,,,,
player,201909150rav,crd,ReddHa00,def_int,0,,,,,
player,201909150rav,crd,ReddHa00,def_int_yds,0,,,,,
player,201909150rav,crd,ReddHa00,def_int_td,0,,,,,
player,201909150rav,crd,ReddHa00,def_int_long,0,,,,,
player,201909150rav,crd,ReddHa00,pass_defended,1,,,,,
player,201909150rav,crd,ReddHa00,sacks,0.0,,,,,
player,201909150rav,crd,ReddHa00,tackles_combined,8,,,,,
player,201909150rav,crd,ReddHa00,tackles_solo,5,,,,,
player,201909150rav,crd,ReddHa00,tackles_assists,3,,,,,
player,201909150rav,crd,ReddHa00,tackles_loss,1,,,,,
player,201909150rav,crd,ReddHa00,qb_hits,0,,,,,
player,201909150rav,crd,ReddHa00,fumbles_rec,0,,,,,
player,201909150rav,crd,ReddHa00,fumbles_rec_yds,0,,,,,
player,201909150rav,crd,ReddHa00,fumbles_rec_td,0,,,,,
player,201909150rav,crd,ReddHa00,fumbles_forced,0,,,,,
player,201909150rav,crd,SweaDJ00,def_int,0,,,,,
player,201909150rav,crd,SweaDJ00,def_int_yds,0,,,,,
player,201909150rav,crd,SweaDJ00,def_int_td,0,,,,,
player,201909150rav,crd,SweaDJ00,def_int_long,0,,,,,
player,201909150rav,crd,SweaDJ00,pass_defended,0,,,,,
player,201909150rav,crd,SweaDJ00,sacks,0.0,,,,,
player,201909150rav,crd,SweaDJ00,tackles_combined,8,,,,,
player,201909150rav,crd,SweaDJ00,tackles_solo,5,,,,,
player,201909150rav,crd,SweaDJ00,tackles_assists,3,,,,,
player,201909150rav,crd,SweaDJ00,tackles_loss,0,,,,,
player,201909150rav,crd,SweaDJ00,qb_hits,0,,,,,
player,201909150rav,crd,SweaDJ00,fumbles_rec,0,,,,,
player,201909150rav,crd,SweaDJ00,fumbles_rec_yds,0,,,,,
player,201909150rav,crd,SweaDJ00,fumbles_rec_td,0,,,,,
player,201909150rav,crd,SweaDJ00,fumbles_forced,0,,,,,
player,201909150rav,crd,MurpBy00,def_int,0,,,,,
player,201909150rav,crd,MurpBy00,def_int_yds,0,,,,,
player,201909150rav,crd,MurpBy00,def_int_td,0,,,,,
player,201909150rav,crd,MurpBy00,def_int_long,0,,,,,
player,201909150rav,crd,MurpBy00,pass_defended,2,,,,,
player,201909150rav,crd,MurpBy00,sacks,0.0,,,,,
player,201909150rav,crd,MurpBy00,tackles_combined,7,,,,,
player,201909150rav,crd,MurpBy00,tackles_solo,5,,,,,
player,201909150rav,crd,MurpBy00,tackles_assists,2,,,,,
player,201909150rav,crd,MurpBy00,tackles_loss,0,,,,,
player,201909150rav,crd,MurpBy00,qb_hits,0,,,,,
player,201909150rav,crd,MurpBy00,fumbles_rec,0,,,,,
player,201909150rav,crd,MurpBy00,fumbles_rec_yds,0,,,,,
player,201909150rav,crd,MurpBy00,fumbles_rec_td,0,,,,,
player,201909150rav,crd,MurpBy00,fumbles_forced,0,,,,,
player,201909150rav,crd,BrocTr00,def_int,0,,,,,
player,201909150rav,crd,BrocTr00,def_int_yds,0,,,,,
player,201909150rav,crd,BrocTr00,def_int_td,0,,,,,
player,201909150rav,crd,BrocTr00,def_int_long,0,,,,,
player,201909150rav,crd,BrocTr00,pass_defended,0,,,,,
player,201909150rav,crd,BrocTr00,sacks,0.0,,,,,
player,201909150rav,crd,BrocTr00,tackles_combined,5,,,,,
player,201909150rav,crd,BrocTr00,tackles_solo,5,,,,,
player,201909150rav,crd,BrocTr00,tackles_assists,0,,,,,
player,201909150rav,crd,BrocTr00,tackles_loss,1,,,,,
player,201909150rav,crd,BrocTr00,qb_hits,0,,,,,
player,201909150rav,crd,BrocTr00,fumbles_rec,0,,,,,
player,201909150rav,crd,BrocTr00,fumbles_rec_yds,0,,,,,
player,201909150rav,crd,BrocTr00,fumbles_rec_td,0,,,,,
player,201909150rav,crd,BrocTr00,fumbles_forced,0,,,,,
player,201909150rav,crd,GuntRo00,def_int,0,,,,,
player,201909150rav,crd,GuntRo00,def_int_yds,0,,,,,
player,201909150rav,crd,GuntRo00,def_int_td,0,,,,,
player,201909150rav,crd,GuntRo00,def_int_long,0,,,,,
player,201909150rav,crd,GuntRo00,pass_defended,0,,,,,
player,201909150rav,crd,GuntRo00,sacks,0.0,,,,,
player,201909150rav,crd,GuntRo00,tackles_combined,3,,,,,
player,201909150rav,crd,GuntRo00,tackles_solo,2,,,,,
player,201909150rav,crd,GuntRo00,tackles_assists,1,,,,,
player,201909150rav,crd,GuntRo00,tackles_loss,2,,,,,
player,201909150rav,crd,GuntRo00,qb_hits,0,,,,,
player,201909150rav,crd,GuntRo00,fumbles_rec,0,,,,,
player,201909150rav,crd,GuntRo00,fumbles_rec_yds,0,,,,,
player,201909150rav,crd,GuntRo00,fumbles_rec_td,0,,,,,
player,201909150rav,crd,GuntRo00,fumbles_forced,0,,,,,
player,201909150rav,crd,SuggTe99,def_int,0,,,,,
player,201909150rav,crd,SuggTe99,def_int_yds,0,,,,,
player,201909150rav,crd,SuggTe99,def_int_td,0,,,,,
player,201909150rav,crd,SuggTe99,def_int_long,0,,,,,
player,201909150rav,crd,SuggTe99,pass_defended,0,,,,,
player,201909150rav,crd,SuggTe99,sacks,0.0,,,,,
player,201909150rav,crd,SuggTe99,tackles_combined,3,,,,,
player,201909150rav,crd,SuggTe99,tackles_solo,1,,,,,
player,201909150rav,crd,SuggTe99,tackles_assists,2,,,,,
player,201909150rav,crd,SuggTe99,tackles_loss,0,,,,,
player,201909150rav,crd,SuggTe99,qb_hits,0,,,,,
player,201909150rav,crd,SuggTe99,fumbles_rec,0,,,,,
player,201909150rav,crd,SuggTe99,fumbles_rec_yds,0,,,,,
player,201909150rav,crd,SuggTe99,fumbles_rec_td,0,,,,,
player,201909150rav,crd,SuggTe99,fumbles_forced,0,,,,,
player,201909150rav,crd,AlleZa01,def_int,0,,,,,
player,201909150rav,crd,AlleZa01,def_int_yds,0,,,,,
player,201909150rav,crd,AlleZa01,def_int_td,0,,,,,
player,201909150rav,crd,AlleZa01,def_int_long,0,,,,,
player,201909150rav,crd,AlleZa01,pass_defended,0,,,,,
player,201909150rav,crd,AlleZa01,sacks,0.0,,,,,
player,201909150rav,crd,AlleZa01,tackles_combined,2,,,,,
player,201909150rav,crd,AlleZa01,tackles_solo,1,,,,,
player,201909150rav,crd,AlleZa01,tackles_assists,1,,,,,
player,201909150rav,crd,AlleZa01,tackles_loss,1,,,,,
player,201909150rav,crd,AlleZa01,qb_hits,0,,,,,
player,201909150rav,crd,AlleZa01,fumbles_rec,0,,,,,
player,201909150rav,crd,AlleZa01,fumbles_rec_yds,0,,,,,
player,201909150rav,crd,AlleZa01,fumbles_rec_td,0,,,,,
player,201909150rav,crd,AlleZa01,fumbles_forced,0,,,,,
player,201909150rav,crd,JoneCh06,def_int,0,,,,,
player,201909150rav,crd,JoneCh06,def_int_yds,0,,,,,
player,201909150rav,crd,JoneCh06,def_int_td,0,,,,,
player,201909150rav,crd,JoneCh06,def_int_long,0,,,,,
player,201909150rav,crd,JoneCh06,pass_defended,0,,,,,
player,201909150rav,crd,JoneCh06,sacks,0.0,,,,,
player,201909150rav,crd,JoneCh06,tackles_combined,2,,,,,
player,201909150rav,crd,JoneCh06,tackles_solo,1,,,,,
player,201909150rav,crd,JoneCh06,tackles_assists,1,,,,,
player,201909150rav,crd,JoneCh06,tackles_loss,0,,,,,
player,201909150rav,crd,JoneCh06,qb_hits,0,,,,,
player,201909150rav,crd,JoneCh06,fumbles_rec,0,,,,,
player,201909150rav,crd,JoneCh06,fumbles_rec_yds,0,,,,,
player,201909150rav,crd,JoneCh06,fumbles_rec_td,0,,,,,
player,201909150rav,crd,JoneCh06,fumbles_forced,0,,,,,
player,201909150rav,crd,BrowMi01,def_int,0,,,,,
player,201909150rav,crd,BrowMi01,def_int_yds,0,,,,,
player,201909150rav,crd,BrowMi01,def_int_td,0,,,,,
player,201909150rav,crd,BrowMi01,def_int_long,0,,,,,
player,201909150rav,crd,BrowMi01,pass_defended,0,,,,,
player,201909150rav,crd,BrowMi01,sacks,0.0,,,,,
player,201909150rav,crd,BrowMi01,tackles_combined,1,,,,,
player,201909150rav,crd,BrowMi01,tackles_solo,1,,,,,
player,201909150rav,crd,BrowMi01,tackles_assists,0,,,,,
player,201909150rav,crd,BrowMi01,tackles_loss,0,,,,,
player,201909150rav,crd,BrowMi01,qb_hits,0,,,,,
player,201909150rav,crd,BrowMi01,fumbles_rec,0,,,,,
player,201909150rav,crd,BrowMi01,fumbles_rec_yds,0,,,,,
player,201909150rav,crd,BrowMi01,fumbles_rec_td,0,,,,,
player,201909150rav,crd,BrowMi01,fumbles_forced,0,,,,,
player,201909150rav,crd,JoneCh03,def_int,0,,,,,
player,201909150rav,crd,JoneCh03,def_int_yds,0,,,,,
player,201909150rav,crd,JoneCh03,def_int_td,0,,,,,
player,201909150rav,crd,JoneCh03,def_int_long,0,,,,,
player,201909150rav,crd,JoneCh03,pass_defended,1,,,,,
player,201909150rav,crd,JoneCh03,sacks,0.0,,,,,
player,201909150rav,crd,JoneCh03,tackles_combined,1,,,,,
player,201909150rav,crd,JoneCh03,tackles_solo,1,,,,,
player,201909150rav,crd,JoneCh03,tackles_assists,0,,,,,
player,201909150rav,crd,JoneCh03,tackles_loss,0,,,,,
player,201909150rav,crd,JoneCh03,qb_hits,0,,,,,
player,201909150rav,crd,JoneCh03,fumbles_rec,0,,,,,
player,201909150rav,crd,JoneCh03,fumbles_rec_yds,0,,,,,
player,201909150rav,crd,JoneCh03,fumbles_rec_td,0,,,,,
player,201909150rav,crd,JoneCh03,fumbles_forced,0,,,,,
player,201909150rav,crd,McDoCl99,def_int,0,,,,,
player,201909150rav,crd,McDoCl99,def_int_yds,0,,,,,
player,201909150rav,crd,McDoCl99,def_int_td,0,,,,,
player,201909150rav,crd,McDoCl99,def_int_long,0,,,,,
player,201909150rav,crd,McDoCl99,pass_defended,0,,,,,
player,201909150rav,crd,McDoCl99,sacks,0.0,,,,,
player,201909150rav,crd,McDoCl99,tackles_combined,1,,,,,
player,201909150rav,crd,McDoCl99,tackles_solo,1,,,,,
player,201909150rav,crd,McDoCl99,tackles_assists,0,,,,,
player,201909150rav,crd,McDoCl99,tackles_loss,0,,,,,
player,201909150rav,crd,McDoCl99,qb_hits,0,,,,,
player,201909150rav,crd,McDoCl99,fumbles_rec,0,,,,,
player,201909150rav,crd,McDoCl99,fumbles_rec_yds,0,,,,,
player,201909150rav,crd,McDoCl99,fumbles_rec_td,0,,,,,
player,201909150rav,crd,McDoCl99,fumbles_forced,0,,,,,
player,201909150rav,crd,WalkJo01,def_int,0,,,,,
player,201909150rav,crd,WalkJo01,def_int_yds,0,,,,,
player,201909150rav,crd,WalkJo01,def_int_td,0,,,,,
player,201909150rav,crd,WalkJo01,def_int_long,0,,,,,
player,201909150rav,crd,WalkJo01,pass_defended,0,,,,,
player,201909150rav,crd,WalkJo01,sacks,0.0,,,,,
player,201909150rav,crd,WalkJo01,tackles_combined,1,,,,,
player,201909150rav,crd,WalkJo01,tackles_solo,0,,,,,
player,201909150rav,crd,WalkJo01,tackles_assists,1,,,,,
player,201909150rav,crd,WalkJo01,tackles_loss,0,,,,,
player,201909150rav,crd,WalkJo01,qb_hits,0,,,,,
player,201909150rav,crd,WalkJo01,fumbles_rec,0,,,,,
player,201909150rav,crd,WalkJo01,fumbles_rec_yds,0,,,,,
player,201909150rav,crd,WalkJo01,fumbles_rec_td,0,,,,,
player,201909150rav,crd,WalkJo01,fumbles_forced,0,,,,,
player,201909150rav,crd,MurrKy00,def_int,0,,,,,
player,201909150rav,crd,MurrKy00,def_int_yds,0,,,,,
player,201909150rav,crd,MurrKy00,def_int_td,0,,,,,
player,201909150rav,crd,MurrKy00,def_int_long,0,,,,,
player,201909150rav,crd,MurrKy00,pass_defended,0,,,,,
player,201909150rav,crd,MurrKy00,sacks,0.0,,,,,
player,201909150rav,crd,MurrKy00,tackles_combined,0,,,,,
player,201909150rav,crd,MurrKy00,tackles_solo,0,,,,,
player,201909150rav,crd,MurrKy00,tackles_assists,0,,,,,
player,201909150rav,crd,MurrKy00,tackles_loss,0,,,,,
player,201909150rav,crd,MurrKy00,qb_hits,0,,,,,
player,201909150rav,crd,MurrKy00,fumbles_rec,1,,,,,
player,201909150rav,crd,MurrKy00,fumbles_rec_yds,-5,,,,,
player,201909150rav,crd,MurrKy00,fumbles_rec_td,0,,,,,
player,201909150rav,crd,MurrKy00,fumbles_forced,0,,,,,
player,201909150rav,rav,CarrBr99,def_int,0,,,,,
player,201909150rav,rav,CarrBr99,def_int_yds,0,,,,,
player,201909150rav,rav,CarrBr99,def_int_td,0,,,,,
player,201909150rav,rav,CarrBr99,def_int_long,0,,,,,
player,201909150rav,rav,CarrBr99,pass_defended,1,,,,,
player,201909150rav,rav,CarrBr99,sacks,1.0,,,,,
player,201909150rav,rav,CarrBr99,tackles_combined,7,,,,,
player,201909150rav,rav,CarrBr99,tackles_solo,6,,,,,
player,201909150rav,rav,CarrBr99,tackles_assists,1,,,,,
player,201909150rav,rav,CarrBr99,tackles_loss,1,,,,,
player,201909150rav,rav,CarrBr99,qb_hits,1,,,,,
player,201909150rav,rav,CarrBr99,fumbles_rec,0,,,,,
player,201909150rav,rav,CarrBr99,fumbles_rec_yds,0,,,,,
player,201909150rav,rav,CarrBr99,fumbles_rec_td,0,,,,,
player,201909150rav,rav,CarrBr99,fumbles_forced,0,,,,,
player,201909150rav,rav,JudoMa00,def_int,0,,,,,
player,201909150rav,rav,JudoMa00,def_int_yds,0,,,,,
player,201909150rav,rav,JudoMa00,def_int_td,0,,,,,
player,201909150rav,rav,JudoMa00,def_int_long,0,,,,,
player,201909150rav,rav,JudoMa00,pass_defended,0,,,,,
player,201909150rav,rav,JudoMa00,sacks,1.0,,,,,
player,201909150rav,rav,JudoMa00,tackles_combined,4,,,,,
player,201909150rav,rav,JudoMa00,tackles_solo,3,,,,,
player,201909150rav,rav,JudoMa00,tackles_assists,1,,,,,
player,201909150rav,rav,JudoMa00,tackles_loss,1,,,,,
player,201909150rav,rav,JudoMa00,qb_hits,3,,,,,
player,201909150rav,rav,JudoMa00,fumbles_rec,0,,,,,
player,201909150rav,rav,JudoMa00,fumbles_rec_yds,0,,,,,
player,201909150rav,rav,JudoMa00,fumbles_rec_td,0,,,,,
player,201909150rav,rav,JudoMa00,fumbles_forced,0,,,,,
player,201909150rav,rav,McPhPe00,def_int,0,,,,,
player,201909150rav,rav,McPhPe00,def_int_yds,0,,,,,
player,201909150rav,rav,McPhPe00,def_int_td,0,,,,,
player,201909150rav,rav,McPhPe00,def_int_long,0,,,,,
player,201909150rav,rav,McPhPe00,pass_defended,0,,,,,
player,201909150rav,rav,McPhPe00,sacks,1.0,,,,,
player,201909150rav,rav,McPhPe00,tackles_combined,4,,,,,
player,201909150rav,rav,McPhPe00,tackles_solo,3,,,,,
player,201909150rav,rav,McPhPe00,tackles_assists,1,,,,,
player,201909150rav,rav,McPhPe00,tackles_loss,3,,,,,
player,201909150rav,rav,McPhPe00,qb_hits,1,,,,,
player,201909150rav,rav,McPhPe00,fumbles_rec,0,,,,,
player,201909150rav,rav,McPhPe00,fumbles_rec_yds,0,,,,,
player,201909150rav,rav,McPhPe00,fumbles_rec_td,0,,,,,
player,201909150rav,rav,McPhPe00,fumbles_forced,0,,,,,
player,201909150rav,rav,HumpMa00,def_int,0,,,,,
player,201909150rav,rav,HumpMa00,def_int_yds,0,,,,,
player,201909150rav,rav,HumpMa00,def_int_td,0,,,,,
player,201909150rav,rav,HumpMa00,def_int_long,0,,,,,
player,201909150rav,rav,HumpMa00,pass_defended,1,,,,,
player,201909150rav,rav,HumpMa00,sacks,0.0,,,,,
player,201909150rav,rav,HumpMa00,tackles_combined,6,,,,,
player,201909150rav,rav,HumpMa00,tackles_solo,5,,,,,
player,201909150rav,rav,HumpMa00,tackles_assists,1,,,,,
player,201909150rav,rav,HumpMa00,tackles_loss,1,,,,,
player,201909150rav,rav,HumpMa00,qb_hits,0,,,,,
player,201909150rav,rav,HumpMa00,fumbles_rec,0,,,,,
player,201909150rav,rav,HumpMa00,fumbles_rec_yds,0,,,,,
player,201909150rav,rav,HumpMa00,fumbles_rec_td,0,,,,,
player,201909150rav,rav,HumpMa00,fumbles_forced,0,,,,,
player,201909150rav,rav,AverAn00,def_int,0,,,,,
player,201909150rav,rav,AverAn00,def_int_yds,0,,,,,
player,201909150rav,rav,AverAn00,def_int_td,0,,,,,
player,201909150rav,rav,AverAn00,def_int_long,0,,,,,
player,201909150rav,rav,AverAn00,pass_defended,0,,,,,
player,201909150rav,rav,AverAn00,sacks,0.0,,,,,
player,201909150rav,rav,AverAn00,tackles_combined,4,,,,,
player,201909150rav,rav,AverAn00,tackles_solo,4,,,,,
player,201909150rav,rav,AverAn00,tackles_assists,0,,,,,
player,201909150rav,rav,AverAn00,tackles_loss,0,,,,,
player,201909150rav,rav,AverAn00,qb_hits,0,,,,,
player,201909150rav,rav,AverAn00,fumbles_rec,0,,,,,
player,201909150rav,rav,AverAn00,fumbles_rec_yds,0,,,,,
player,201909150rav,rav,AverAn00,fumbles_rec_td,0,,,,,
player,201909150rav,rav,AverAn00,fumbles_forced,0,,,,,
player,201909150rav,rav,JeffTo00,def_int,0,,,,,
player,201909150rav,rav,JeffTo00,def_int_yds,0,,,,,
player,201909150rav,rav,JeffTo00,def_int_td,0,,,,,
player,201909150rav,rav,JeffTo00,def_int_long,0,,,,,
player,201909150rav,rav,JeffTo00,pass_defended,0,,,,,
player,201909150rav,rav,JeffTo00,sacks,0.0,,,,,
player,201909150rav,rav,JeffTo00,tackles_combined,4,,,,,
player,201909150rav,rav,JeffTo00,tackles_solo,1,,,,,
player,201909150rav,rav,JeffTo00,tackles_assists,3,,,,,
player,201909150rav,rav,JeffTo00,tackles_loss,0,,,,,
player,201909150rav,rav,JeffTo00,qb_hits,0,,,,,
player,201909150rav,rav,JeffTo00,fumbles_rec,0,,,,,
player,201909150rav,rav,JeffTo00,fumbles_rec_yds,0,,,,,
player,201909150rav,rav,JeffTo00,fumbles_rec_td,0,,,,,
player,201909150rav,rav,JeffTo00,fumbles_forced,0,,,,,
player,201909150rav,rav,OnwuPa00,def_int,0,,,,,
player,201909150rav,rav,OnwuPa00,def_int_yds,0,,,,,
player,201909150rav,rav,OnwuPa00,def_int_td,0,,,,,
player,201909150rav,rav,OnwuPa00,def_int_long,0,,,,,
player,201909150rav,rav,OnwuPa00,pass_defended,0,,,,,
player,201909150rav,rav,OnwuPa00,sacks,0.0,,,,,
player,201909150rav,rav,OnwuPa00,tackles_combined,4,,,,,
player,201909150rav,rav,OnwuPa00,tackles_solo,2,,,,,
player,201909150rav,rav,OnwuPa00,tackles_assists,2,,,,,
player,201909150rav,rav,OnwuPa00,tackles_loss,0,,,,,
player,201909150rav,rav,OnwuPa00,qb_hits,1,,,,,
player,201909150rav,rav,OnwuPa00,fumbles_rec,0,,,,,
player,201909150rav,rav,OnwuPa00,fumbles_rec_yds,0,,,,,
player,201909150rav,rav,OnwuPa00,fumbles_rec_td,0,,,,,
player,201909150rav,rav,OnwuPa00,fumbles_forced,0,,,,,
player,201909150rav,rav,JoneCy00,def_int,0,,,,,
player,201909150rav,rav,JoneCy00,def_int_yds,0,,,,,
player,201909150rav,rav,JoneCy00,def_int_td,0,,,,,
player,201909150rav,rav,JoneCy00,def_int_long,0,,,,,
player,201909150rav,rav,JoneCy00,pass_defended,0,,,,,
player,201909150rav,rav,JoneCy00,sacks,0.0,,,,,
player,201909150rav,rav,JoneCy00,tackles_combined,2,,,,,
player,201909150rav,rav,JoneCy00,tackles_solo,2,,,,,
player,201909150rav,rav,JoneCy00,tackles_assists,0,,,,,
player,201909150rav,rav,JoneCy00,tackles_loss,0,,,,,
player,201909150rav,rav,JoneCy00,qb_hits,0,,,,,
player,201909150rav,rav,JoneCy00,fumbles_rec,0,,,,,
player,201909150rav,rav,JoneCy00,fumbles_rec_yds,0,,,,,
player,201909150rav,rav,JoneCy00,fumbles_rec_td,0,,,,,
player,201909150rav,rav,JoneCy00,fumbles_forced,0,,,,,
player,201909150rav,rav,PierMi00,def_int,0,,,,,
player,201909150rav,rav,PierMi00,def_int_yds,0,,,,,
player,201909150rav,rav,PierMi00,def_int_td,0,,,,,
player,201909150rav,rav,PierMi00,def_int_long,0,,,,,
player,201909150rav,rav,PierMi00,pass_defended,0,,,,,
player,201909150rav,rav,PierMi00,sacks,0.0,,,,,
player,201909150rav,rav,PierMi00,tackles_combined,2,,,,,
player,201909150rav,rav,PierMi00,tackles_solo,2,,,,,
player,201909150rav,rav,PierMi00,tackles_assists,0,,,,,
player,201909150rav,rav,PierMi00,tackles_loss,0,,,,,
player,201909150rav,rav,PierMi00,qb_hits,0,,,,,
player,201909150rav,rav,PierMi00,fumbles_rec,0,,,,,
player,201909150rav,rav,PierMi00,fumbles_rec_yds,0,,,,,
player,201909150rav,rav,PierMi00,fumbles_rec_td,0,,,,,
player,201909150rav,rav,PierMi00,fumbles_forced,0,,,,,
player,201909150rav,rav,WillTi00,def_int,0,,,,,
player,201909150rav,rav,WillTi00,def_int_yds,0,,,,,
player,201909150rav,rav,WillTi00,def_int_td,0,,,,,
player,201909150rav,rav,WillTi00,def_int_long,0,,,,,
player,201909150rav,rav,WillTi00,pass_defended,0,,,,,
player,201909150rav,rav,WillTi00,sacks,0.0,,,,,
player,201909150rav,rav,WillTi00,tackles_combined,2,,,,,
player,201909150rav,rav,WillTi00,tackles_solo,2,,,,,
player,201909150rav,rav,WillTi00,tackles_assists,0,,,,,
player,201909150rav,rav,WillTi00,tackles_loss,0,,,,,
player,201909150rav,rav,WillTi00,qb_hits,0,,,,,
player,201909150rav,rav,WillTi00,fumbles_rec,0,,,,,
player,201909150rav,rav,WillTi00,fumbles_rec_yds,0,,,,,
player,201909150rav,rav,WillTi00,fumbles_rec_td,0,,,,,
player,201909150rav,rav,WillTi00,fumbles_forced,0,,,,,
player,201909150rav,rav,BoarCh00,def_int,0,,,,,
player,201909150rav,rav,BoarCh00,def_int_yds,0,,,,,
player,201909150rav,rav,BoarCh00,def_int_td,0,,,,,
player,201909150rav,rav,BoarCh00,def_int_long,0,,,,,
player,201909150rav,rav,BoarCh00,pass_defended,0,,,,,
player,201909150rav,rav,BoarCh00,sacks,0.0,,,,,
player,201909150rav,rav,BoarCh00,tackles_combined,1,,,,,
player,201909150rav,rav,BoarCh00,tackles_solo,1,,,,,
player,201909150rav,rav,BoarCh00,tackles_assists,0,,,,,
player,201909150rav,rav,BoarCh00,tackles_loss,0,,,,,
player,201909150rav,rav,BoarCh00,qb_hits,0,,,,,
player,201909150rav,rav,BoarCh00,fumbles_rec,0,,,,,
player,201909150rav,rav,BoarCh00,fumbles_rec_yds,0,,,,,
player,201909150rav,rav,BoarCh00,fumbles_rec_td,0,,,,,
player,201909150rav,rav,BoarCh00,fumbles_forced,0,,,,,
player,201909150rav,rav,BowsTy00,def_int,0,,,,,
player,201909150rav,rav,BowsTy00,def_int_yds,0,,,,,
player,201909150rav,rav,BowsTy00,def_int_td,0,,,,,
player,201909150rav,rav,BowsTy00,def_int_long,0,,,,,
player,201909150rav,rav,BowsTy00,pass_defended,0,,,,,
player,201909150rav,rav,BowsTy00,sacks,0.0,,,,,
player,201909150rav,rav,BowsTy00,tackles_combined,1,,,,,
player,201909150rav,rav,BowsTy00,tackles_solo,1,,,,,
player,201909150rav,rav,BowsTy00,tackles_assists,0,,,,,
player,201909150rav,rav,BowsTy00,tackles_loss,0,,,,,
player,201909150rav,rav,BowsTy00,qb_hits,0,,,,,
player,201909150rav,rav,BowsTy00,fumbles_rec,0,,,,,
player,201909150rav,rav,BowsTy00,fumbles_rec_yds,0,,,,,
player,201909150rav,rav,BowsTy00,fumbles_rec_td,0,,,,,
player,201909150rav,rav,BowsTy00,fumbles_forced,0,,,,,
player,201909150rav,rav,RicaPa00,def_int,0,,,,,
player,201909150rav,rav,RicaPa00,def_int_yds,0,,,,,
player,201909150rav,rav,RicaPa00,def_int_td,0,,,,,
player,201909150rav,rav,RicaPa00,def_int_long,0,,,,,
player,201909150rav,rav,RicaPa00,pass_defended,0,,,,,
player,201909150rav,rav,RicaPa00,sacks,0.0,,,,,
player,201909150rav,rav,RicaPa00,tackles_combined,1,,,,,
player,201909150rav,rav,RicaPa00,tackles_solo,1,,,,,
player,201909150rav,rav,RicaPa00,tackles_assists,0,,,,,
player,201909150rav,rav,RicaPa00,tackles_loss,0,,,,,
player,201909150rav,rav,RicaPa00,qb_hits,0,,,,,
