game,2018,2,20180916,201809160tam,phi,"Philadelphia Eagles",21,tam,"Tampa Bay Buccaneers",27
player,201809160tam,tam,GlanAd00,tackles_combined,0,,,,,
player,201809160tam,tam,GlanAd00,tackles_solo,0,,,,,
player,201809160tam,tam,GlanAd00,tackles_assists,0,,,,,
player,201809160tam,tam,GlanAd00,tackles_loss,0,,,,,
player,201809160tam,tam,GlanAd00,qb_hits,0,,,,,
player,201809160tam,tam,GlanAd00,fumbles_rec,0,,,,,
player,201809160tam,tam,GlanAd00,fumbles_rec_yds,0,,,,,
player,201809160tam,tam,GlanAd00,fumbles_rec_td,0,,,,,
player,201809160tam,tam,GlanAd00,fumbles_forced,0,,,,,
player,201809160tam,phi,ClemCo00,kick_ret,0,,,,,
player,201809160tam,phi,ClemCo00,kick_ret_yds,0,,,,,
player,201809160tam,phi,ClemCo00,kick_ret_yds_per_ret,,,,,,
player,201809160tam,phi,ClemCo00,kick_ret_td,0,,,,,
player,201809160tam,phi,ClemCo00,kick_ret_long,0,,,,,
player,201809160tam,phi,ClemCo00,punt_ret,2,,,,,
player,201809160tam,phi,ClemCo00,punt_ret_yds,13,,,,,
player,201809160tam,phi,ClemCo00,punt_ret_yds_per_ret,6.5,,,,,
player,201809160tam,phi,ClemCo00,punt_ret_td,0,,,,,
player,201809160tam,phi,ClemCo00,punt_ret_long,10,,,,,
player,201809160tam,phi,AghoNe00,kick_ret,0,,,,,
player,201809160tam,phi,AghoNe00,kick_ret_yds,0,,,,,
player,201809160tam,phi,AghoNe00,kick_ret_yds_per_ret,,,,,,
player,201809160tam,phi,AghoNe00,kick_ret_td,0,,,,,
player,201809160tam,phi,AghoNe00,kick_ret_long,0,,,,,
player,201809160tam,phi,AghoNe00,punt_ret,1,,,,,
player,201809160tam,phi,AghoNe00,punt_ret_yds,0,,,,,
player,201809160tam,phi,AghoNe00,punt_ret_yds_per_ret,0.0,,,,,
player,201809160tam,phi,AghoNe00,punt_ret_td,0,,,,,
player,201809160tam,phi,AghoNe00,punt_ret_long,0,,,,,
player,201809160tam,tam,HumpAd00,kick_ret,1,,,,,
player,201809160tam,tam,HumpAd00,kick_ret_yds,13,,,,,
player,201809160tam,tam,HumpAd00,kick_ret_yds_per_ret,13.0,,,,,
player,201809160tam,tam,HumpAd00,kick_ret_td,0,,,,,
player,201809160tam,tam,HumpAd00,kick_ret_long,13,,,,,
player,201809160tam,tam,HumpAd00,punt_ret,3,,,,,
player,201809160tam,tam,HumpAd00,punt_ret_yds,18,,,,,
player,201809160tam,tam,HumpAd00,punt_ret_yds_per_ret,6.0,,,,,
player,201809160tam,tam,HumpAd00,punt_ret_td,0,,,,,
player,201809160tam,tam,HumpAd00,punt_ret_long,10,,,,,
player,201809160tam,tam,JackDe00,kick_ret,0,,,,,
player,201809160tam,tam,JackDe00,kick_ret_yds,0,,,,,
player,201809160tam,tam,JackDe00,kick_ret_yds_per_ret,,,,,,
player,201809160tam,tam,JackDe00,kick_ret_td,0,,,,,
player,201809160tam,tam,JackDe00,kick_ret_long,0,,,,,
player,201809160tam,tam,JackDe00,punt_ret,1,,,,,
player,201809160tam,tam,JackDe00,punt_ret_yds,11,,,,,
player,201809160tam,tam,JackDe00,punt_ret_yds_per_ret,11.0,,,,,
player,201809160tam,tam,JackDe00,punt_ret_td,0,,,,,
player,201809160tam,tam,JackDe00,punt_ret_long,11,,,,,
player,201809160tam,phi,ElliJa03,xpm,3,,,,,
player,201809160tam,phi,ElliJa03,xpa,3,,,,,
player,201809160tam,phi,ElliJa03,fgm,,,,,,
player,201809160tam,phi,ElliJa03,fga,1,,,,,
player,201809160tam,phi,ElliJa03,punt,0,,,,,
player,201809160tam,phi,ElliJa03,punt_yds,0,,,,,
player,201809160tam,phi,ElliJa03,punt_yds_per_punt,,,,,,
player,201809160tam,phi,ElliJa03,punt_long,0,,,,,
player,201809160tam,phi,JohnCa02,xpm,,,,,,
player,201809160tam,phi,JohnCa02,xpa,,,,,,
player,201809160tam,phi,JohnCa02,fgm,,,,,,
player,201809160tam,phi,JohnCa02,fga,,,,,,
player,201809160tam,phi,JohnCa02,punt,5,,,,,
player,201809160tam,phi,JohnCa02,punt_yds,280,,,,,
player,201809160tam,phi,JohnCa02,punt_yds_per_punt,56.0,,,,,
player,201809160tam,phi,JohnCa02,punt_long,65,,,,,
player,201809160tam,tam,CataCh00,xpm,3,,,,,
player,201809160tam,tam,CataCh00,xpa,4,,,,,
player,201809160tam,tam,CataCh00,fgm,,,,,,
player,201809160tam,tam,CataCh00,fga,,,,,,
player,201809160tam,tam,CataCh00,punt,0,,,,,
player,201809160tam,tam,CataCh00,punt_yds,0,,,,,
player,201809160tam,tam,CataCh00,punt_yds_per_punt,,,,,,
player,201809160tam,tam,CataCh00,punt_long,0,,,,,
player,201809160tam,tam,AngeBr00,xpm,,,,,,
player,201809160tam,tam,AngeBr00,xpa,,,,,,
player,201809160tam,tam,AngeBr00,fgm,,,,,,
player,201809160tam,tam,AngeBr00,fga,,,,,,
player,201809160tam,tam,AngeBr00,punt,6,,,,,
player,201809160tam,tam,AngeBr00,punt_yds,260,,,,,
player,201809160tam,tam,AngeBr00,punt_yds_per_punt,43.3,,,,,
player,201809160tam,tam,AngeBr00,punt_long,53,,,,,
player,201809160tam,phi,FoleNi00,pass_cmp,35,,,,,
player,201809160tam,phi,FoleNi00,pass_att,48,,,,,
player,201809160tam,phi,FoleNi00,pass_yds,334,,,,,
player,201809160tam,phi,FoleNi00,pass_first_down,14,,,,,
player,201809160tam,phi,FoleNi00,pass_air_yds,158,,,,,
player,201809160tam,phi,FoleNi00,pass_air_yds_per_cmp,4.5,,,,,
player,201809160tam,phi,FoleNi00,pass_air_yds_per_att,3.3,,,,,
player,201809160tam,phi,FoleNi00,pass_tgt_yds_per_att,6.7,,,,,
player,201809160tam,phi,FoleNi00,pass_yac,176,,,,,
player,201809160tam,phi,FoleNi00,pass_yac_per_cmp,5.0,,,,,
player,201809160tam,phi,FoleNi00,pass_drops,1,,,,,
player,201809160tam,phi,FoleNi00,pass_drop_pct,2.1,,,,,
player,201809160tam,phi,FoleNi00,pass_poor_throws,4,,,,,
player,201809160tam,phi,FoleNi00,pass_poor_throw_pct,8.3,,,,,
player,201809160tam,phi,FoleNi00,pass_blitzed,8,,,,,
player,201809160tam,phi,FoleNi00,pass_hurried,5,,,,,
player,201809160tam,phi,FoleNi00,pass_hits,9,,,,,
player,201809160tam,phi,FoleNi00,rush_scrambles,1,,,,,
player,201809160tam,phi,FoleNi00,rush_scrambles_yds_per_att,4.0,,,,,
player,201809160tam,tam,FitzRy00,pass_cmp,27,,,,,
player,201809160tam,tam,FitzRy00,pass_att,33,,,,,
player,201809160tam,tam,FitzRy00,pass_yds,402,,,,,
player,201809160tam,tam,FitzRy00,pass_first_down,17,,,,,
player,201809160tam,tam,FitzRy00,pass_air_yds,243,,,,,
player,201809160tam,tam,FitzRy00,pass_air_yds_per_cmp,9.0,,,,,
player,201809160tam,tam,FitzRy00,pass_air_yds_per_att,7.4,,,,,
player,201809160tam,tam,FitzRy00,pass_tgt_yds_per_att,9.6,,,,,
player,201809160tam,tam,FitzRy00,pass_yac,159,,,,,
player,201809160tam,tam,FitzRy00,pass_yac_per_cmp,5.9,,,,,
player,201809160tam,tam,FitzRy00,pass_drops,1,,,,,
player,201809160tam,tam,FitzRy00,pass_drop_pct,3.0,,,,,
player,201809160tam,tam,FitzRy00,pass_poor_throws,2,,,,,
player,201809160tam,tam,FitzRy00,pass_poor_throw_pct,6.1,,,,,
player,201809160tam,tam,FitzRy00,pass_blitzed,7,,,,,
player,201809160tam,tam,FitzRy00,pass_hurried,2,,,,,
player,201809160tam,tam,FitzRy00,pass_hits,6,,,,,
player,201809160tam,tam,FitzRy00,rush_scrambles,0,,,,,
player,201809160tam,tam,FitzRy00,rush_scrambles_yds_per_att,,,,,,
player,201809160tam,phi,AjayJa00,rush_att,7,,,,,
player,201809160tam,phi,AjayJa00,rush_yds,23,,,,,
player,201809160tam,phi,AjayJa00,rush_first_down,2,,,,,
player,201809160tam,phi,AjayJa00,rush_yds_before_contact,21,,,,,
player,201809160tam,phi,AjayJa00,rush_yds_bc_per_rush,3.0,,,,,
player,201809160tam,phi,AjayJa00,rush_yac,2,,,,,
player,201809160tam,phi,AjayJa00,rush_yac_per_rush,0.3,,,,,
player,201809160tam,phi,AjayJa00,rush_broken_tackles,1,,,,,
player,201809160tam,phi,AjayJa00,rush_broken_tackles_per_rush,7.0,,,,,
player,201809160tam,phi,SmalWe00,rush_att,7,,,,,
player,201809160tam,phi,SmalWe00,rush_yds,28,,,,,
player,201809160tam,phi,SmalWe00,rush_first_down,1,,,,,
player,201809160tam,phi,SmalWe00,rush_yds_before_contact,20,,,,,
player,201809160tam,phi,SmalWe00,rush_yds_bc_per_rush,2.9,,,,,
player,201809160tam,phi,SmalWe00,rush_yac,8,,,,,
player,201809160tam,phi,SmalWe00,rush_yac_per_rush,1.1,,,,,
player,201809160tam,phi,SmalWe00,rush_broken_tackles,0,,,,,
player,201809160tam,phi,SmalWe00,rush_broken_tackles_per_rush,,,,,,
player,201809160tam,phi,ClemCo00,rush_att,6,,,,,
player,201809160tam,phi,ClemCo00,rush_yds,30,,,,,
player,201809160tam,phi,ClemCo00,rush_first_down,2,,,,,
player,201809160tam,phi,ClemCo00,rush_yds_before_contact,12,,,,,
player,201809160tam,phi,ClemCo00,rush_yds_bc_per_rush,2.0,,,,,
player,201809160tam,phi,ClemCo00,rush_yac,18,,,,,
player,201809160tam,phi,ClemCo00,rush_yac_per_rush,3.0,,,,,
player,201809160tam,phi,ClemCo00,rush_broken_tackles,0,,,,,
player,201809160tam,phi,ClemCo00,rush_broken_tackles_per_rush,,,,,,
player,201809160tam,phi,FoleNi00,rush_att,3,,,,,
player,201809160tam,phi,FoleNi00,rush_yds,8,,,,,
player,201809160tam,phi,FoleNi00,rush_first_down,3,,,,,
player,201809160tam,phi,FoleNi00,rush_yds_before_contact,6,,,,,
player,201809160tam,phi,FoleNi00,rush_yds_bc_per_rush,2.0,,,,,
player,201809160tam,phi,FoleNi00,rush_yac,2,,,,,
player,201809160tam,phi,FoleNi00,rush_yac_per_rush,0.7,,,,,
player,201809160tam,phi,FoleNi00,rush_broken_tackles,0,,,,,
player,201809160tam,phi,FoleNi00,rush_broken_tackles_per_rush,,,,,,
player,201809160tam,phi,AghoNe00,rush_att,1,,,,,
player,201809160tam,phi,AghoNe00,rush_yds,2,,,,,
player,201809160tam,phi,AghoNe00,rush_first_down,0,,,,,
player,201809160tam,phi,AghoNe00,rush_yds_before_contact,2,,,,,
player,201809160tam,phi,AghoNe00,rush_yds_bc_per_rush,2.0,,,,,
player,201809160tam,phi,AghoNe00,rush_yac,0,,,,,
player,201809160tam,phi,AghoNe00,rush_yac_per_rush,0.0,,,,,
player,201809160tam,phi,AghoNe00,rush_broken_tackles,0,,,,,
player,201809160tam,phi,AghoNe00,rush_broken_tackles_per_rush,,,,,,
player,201809160tam,tam,BarbPe01,rush_att,16,,,,,
player,201809160tam,tam,BarbPe01,rush_yds,22,,,,,
player,201809160tam,tam,BarbPe01,rush_first_down,0,,,,,
player,201809160tam,tam,BarbPe01,rush_yds_before_contact,6,,,,,
player,201809160tam,tam,BarbPe01,rush_yds_bc_per_rush,0.4,,,,,
player,201809160tam,tam,BarbPe01,rush_yac,16,,,,,
player,201809160tam,tam,BarbPe01,rush_yac_per_rush,1.0,,,,,
player,201809160tam,tam,BarbPe01,rush_broken_tackles,0,,,,,
player,201809160tam,tam,BarbPe01,rush_broken_tackles_per_rush,,,,,,
player,201809160tam,tam,RodgJa00,rush_att,5,,,,,
player,201809160tam,tam,RodgJa00,rush_yds,13,,,,,
player,201809160tam,tam,RodgJa00,rush_first_down,1,,,,,
player,201809160tam,tam,RodgJa00,rush_yds_before_contact,3,,,,,
player,201809160tam,tam,RodgJa00,rush_yds_bc_per_rush,0.6,,,,,
player,201809160tam,tam,RodgJa00,rush_yac,10,,,,,
player,201809160tam,tam,RodgJa00,rush_yac_per_rush,2.0,,,,,
player,201809160tam,tam,RodgJa00,rush_broken_tackles,0,,,,,
player,201809160tam,tam,RodgJa00,rush_broken_tackles_per_rush,,,,,,
player,201809160tam,tam,FitzRy00,rush_att,1,,,,,
player,201809160tam,tam,FitzRy00,rush_yds,-1,,,,,
player,201809160tam,tam,FitzRy00,rush_first_down,0,,,,,
player,201809160tam,tam,FitzRy00,rush_yds_before_contact,-1,,,,,
player,201809160tam,tam,FitzRy00,rush_yds_bc_per_rush,-1.0,,,,,
player,201809160tam,tam,FitzRy00,rush_yac,0,,,,,
player,201809160tam,tam,FitzRy00,rush_yac_per_rush,0.0,,,,,
player,201809160tam,tam,FitzRy00,rush_broken_tackles,0,,,,,
player,201809160tam,tam,FitzRy00,rush_broken_tackles_per_rush,,,,,,
player,201809160tam,tam,WilsSh01,rush_att,1,,,,,
player,201809160tam,tam,WilsSh01,rush_yds,9,,,,,
player,201809160tam,tam,WilsSh01,rush_first_down,,,,,,
player,201809160tam,tam,WilsSh01,rush_yds_before_contact,6,,,,,
player,201809160tam,tam,WilsSh01,rush_yds_bc_per_rush,6.0,,,,,
player,201809160tam,tam,WilsSh01,rush_yac,3,,,,,
player,201809160tam,tam,WilsSh01,rush_yac_per_rush,3.0,,,,,
player,201809160tam,tam,WilsSh01,rush_broken_tackles,0,,,,,
player,201809160tam,tam,WilsSh01,rush_broken_tackles_per_rush,,,,,,
player,201809160tam,phi,ErtzZa00,targets,13,,,,,
player,201809160tam,phi,ErtzZa00,rec,11,,,,,
player,201809160tam,phi,ErtzZa00,rec_yds,94,,,,,
player,201809160tam,phi,ErtzZa00,rec_first_down,3,,,,,
player,201809160tam,phi,ErtzZa00,rec_air_yds,76,,,,,
player,201809160tam,phi,ErtzZa00,rec_air_yds_per_rec,6.9,,,,,
player,201809160tam,phi,ErtzZa00,rec_yac,18,,,,,
player,201809160tam,phi,ErtzZa00,rec_yac_per_rec,1.6,,,,,
player,201809160tam,phi,ErtzZa00,rec_broken_tackles,0,,,,,
player,201809160tam,phi,ErtzZa00,rec_broken_tackles_per_rec,,,,,,
player,201809160tam,phi,ErtzZa00,rec_drops,0,,,,,
player,201809160tam,phi,ErtzZa00,rec_drop_pct,0.0,,,,,
player,201809160tam,phi,AghoNe00,targets,12,,,,,
player,201809160tam,phi,AghoNe00,rec,8,,,,,
player,201809160tam,phi,AghoNe00,rec_yds,88,,,,,
player,201809160tam,phi,AghoNe00,rec_first_down,4,,,,,
player,201809160tam,phi,AghoNe00,rec_air_yds,33,,,,,
player,201809160tam,phi,AghoNe00,rec_air_yds_per_rec,4.1,,,,,
player,201809160tam,phi,AghoNe00,rec_yac,55,,,,,
player,201809160tam,phi,AghoNe00,rec_yac_per_rec,6.9,,,,,
player,201809160tam,phi,AghoNe00,rec_broken_tackles,0,,,,,
player,201809160tam,phi,AghoNe00,rec_broken_tackles_per_rec,,,,,,
player,201809160tam,phi,AghoNe00,rec_drops,0,,,,,
player,201809160tam,phi,AghoNe00,rec_drop_pct,0.0,,,,,
player,201809160tam,phi,AikeKa00,targets,6,,,,,
player,201809160tam,phi,AikeKa00,rec,5,,,,,
player,201809160tam,phi,AikeKa00,rec_yds,39,,,,,
player,201809160tam,phi,AikeKa00,rec_first_down,1,,,,,
player,201809160tam,phi,AikeKa00,rec_air_yds,28,,,,,
player,201809160tam,phi,AikeKa00,rec_air_yds_per_rec,5.6,,,,,
player,201809160tam,phi,AikeKa00,rec_yac,11,,,,,
player,201809160tam,phi,AikeKa00,rec_yac_per_rec,2.2,,,,,
player,201809160tam,phi,AikeKa00,rec_broken_tackles,0,,,,,
player,201809160tam,phi,AikeKa00,rec_broken_tackles_per_rec,,,,,,
player,201809160tam,phi,AikeKa00,rec_drops,0,,,,,
player,201809160tam,phi,AikeKa00,rec_drop_pct,0.0,,,,,
player,201809160tam,phi,ClemCo00,targets,6,,,,,
player,201809160tam,phi,ClemCo00,rec,5,,,,,
player,201809160tam,phi,ClemCo00,rec_yds,55,,,,,
player,201809160tam,phi,ClemCo00,rec_first_down,3,,,,,
player,201809160tam,phi,ClemCo00,rec_air_yds,-17,,,,,
player,201809160tam,phi,ClemCo00,rec_air_yds_per_rec,-3.4,,,,,
player,201809160tam,phi,ClemCo00,rec_yac,72,,,,,
player,201809160tam,phi,ClemCo00,rec_yac_per_rec,14.4,,,,,
player,201809160tam,phi,ClemCo00,rec_broken_tackles,1,,,,,
player,201809160tam,phi,ClemCo00,rec_broken_tackles_per_rec,5.0,,,,,
player,201809160tam,phi,ClemCo00,rec_drops,0,,,,,
player,201809160tam,phi,ClemCo00,rec_drop_pct,0.0,,,,,
player,201809160tam,phi,PerkJo02,targets,6,,,,,
player,201809160tam,phi,PerkJo02,rec,4,,,,,
player,201809160tam,phi,PerkJo02,rec_yds,57,,,,,
player,201809160tam,phi,PerkJo02,rec_first_down,3,,,,,
player,201809160tam,phi,PerkJo02,rec_air_yds,46,,,,,
player,201809160tam,phi,PerkJo02,rec_air_yds_per_rec,11.5,,,,,
player,201809160tam,phi,PerkJo02,rec_yac,11,,,,,
player,201809160tam,phi,PerkJo02,rec_yac_per_rec,2.8,,,,,
player,201809160tam,phi,PerkJo02,rec_broken_tackles,0,,,,,
player,201809160tam,phi,PerkJo02,rec_broken_tackles_per_rec,,,,,,
player,201809160tam,phi,PerkJo02,rec_drops,1,,,,,
player,201809160tam,phi,PerkJo02,rec_drop_pct,16.7,,,,,
player,201809160tam,phi,SmalWe00,targets,1,,,,,
player,201809160tam,phi,SmalWe00,rec,1,,,,,
player,201809160tam,phi,SmalWe00,rec_yds,2,,,,,
player,201809160tam,phi,SmalWe00,rec_first_down,0,,,,,
player,201809160tam,phi,SmalWe00,rec_air_yds,-3,,,,,
player,201809160tam,phi,SmalWe00,rec_air_yds_per_rec,-3.0,,,,,
player,201809160tam,phi,SmalWe00,rec_yac,5,,,,,
player,201809160tam,phi,SmalWe00,rec_yac_per_rec,5.0,,,,,
player,201809160tam,phi,SmalWe00,rec_broken_tackles,0,,,,,
player,201809160tam,phi,SmalWe00,rec_broken_tackles_per_rec,,,,,,
player,201809160tam,phi,SmalWe00,rec_drops,0,,,,,
player,201809160tam,phi,SmalWe00,rec_drop_pct,0.0,,,,,
player,201809160tam,phi,AjayJa00,targets,1,,,,,
player,201809160tam,phi,AjayJa00,rec,1,,,,,
player,201809160tam,phi,AjayJa00,rec_yds,4,,,,,
player,201809160tam,phi,AjayJa00,rec_first_down,0,,,,,
player,201809160tam,phi,AjayJa00,rec_air_yds,-5,,,,,
player,201809160tam,phi,AjayJa00,rec_air_yds_per_rec,-5.0,,,,,
player,201809160tam,phi,AjayJa00,rec_yac,9,,,,,
player,201809160tam,phi,AjayJa00,rec_yac_per_rec,9.0,,,,,
player,201809160tam,phi,AjayJa00,rec_broken_tackles,1,,,,,
player,201809160tam,phi,AjayJa00,rec_broken_tackles_per_rec,1.0,,,,,
player,201809160tam,phi,AjayJa00,rec_drops,0,,,,,
player,201809160tam,phi,AjayJa00,rec_drop_pct,0.0,,,,,
player,201809160tam,phi,GibsSh00,targets,2,,,,,
player,201809160tam,phi,GibsSh00,rec,0,,,,,
player,201809160tam,phi,GibsSh00,rec_yds,0,,,,,
player,201809160tam,phi,GibsSh00,rec_first_down,,,,,,
player,201809160tam,phi,GibsSh00,rec_air_yds,0,,,,,
player,201809160tam,phi,GibsSh00,rec_air_yds_per_rec,,,,,,
player,201809160tam,phi,GibsSh00,rec_yac,0,,,,,
player,201809160tam,phi,GibsSh00,rec_yac_per_rec,,,,,,
player,201809160tam,phi,GibsSh00,rec_broken_tackles,0,,,,,
player,201809160tam,phi,GibsSh00,rec_broken_tackles_per_rec,,,,,,
player,201809160tam,phi,GibsSh00,rec_drops,0,,,,,
player,201809160tam,phi,GibsSh00,rec_drop_pct,0.0,,,,,
player,201809160tam,tam,EvanMi00,targets,12,,,,,
player,201809160tam,tam,EvanMi00,rec,10,,,,,
player,201809160tam,tam,EvanMi00,rec_yds,83,,,,,
player,201809160tam,tam,EvanMi00,rec_first_down,5,,,,,
player,201809160tam,tam,EvanMi00,rec_air_yds,76,,,,,
player,201809160tam,tam,EvanMi00,rec_air_yds_per_rec,7.6,,,,,
player,201809160tam,tam,EvanMi00,rec_yac,7,,,,,
player,201809160tam,tam,EvanMi00,rec_yac_per_rec,0.7,,,,,
player,201809160tam,tam,EvanMi00,rec_broken_tackles,0,,,,,
player,201809160tam,tam,EvanMi00,rec_broken_tackles_per_rec,,,,,,
player,201809160tam,tam,EvanMi00,rec_drops,1,,,,,
player,201809160tam,tam,EvanMi00,rec_drop_pct,8.3,,,,,
player,201809160tam,tam,GodwCh00,targets,6,,,,,
player,201809160tam,tam,GodwCh00,rec,5,,,,,
player,201809160tam,tam,GodwCh00,rec_yds,56,,,,,
player,201809160tam,tam,GodwCh00,rec_first_down,4,,,,,
player,201809160tam,tam,GodwCh00,rec_air_yds,45,,,,,
player,201809160tam,tam,GodwCh00,rec_air_yds_per_rec,9.0,,,,,
player,201809160tam,tam,GodwCh00,rec_yac,11,,,,,
player,201809160tam,tam,GodwCh00,rec_yac_per_rec,2.2,,,,,
player,201809160tam,tam,GodwCh00,rec_broken_tackles,0,,,,,
player,201809160tam,tam,GodwCh00,rec_broken_tackles_per_rec,,,,,,
player,201809160tam,tam,GodwCh00,rec_drops,0,,,,,
player,201809160tam,tam,GodwCh00,rec_drop_pct,0.0,,,,,
player,201809160tam,tam,JackDe00,targets,4,,,,,
player,201809160tam,tam,JackDe00,rec,4,,,,,
player,201809160tam,tam,JackDe00,rec_yds,129,,,,,
player,201809160tam,tam,JackDe00,rec_first_down,4,,,,,
player,201809160tam,tam,JackDe00,rec_air_yds,87,,,,,
player,201809160tam,tam,JackDe00,rec_air_yds_per_rec,21.8,,,,,
player,201809160tam,tam,JackDe00,rec_yac,42,,,,,
player,201809160tam,tam,JackDe00,rec_yac_per_rec,10.5,,,,,
player,201809160tam,tam,JackDe00,rec_broken_tackles,0,,,,,
player,201809160tam,tam,JackDe00,rec_broken_tackles_per_rec,,,,,,
player,201809160tam,tam,JackDe00,rec_drops,0,,,,,
player,201809160tam,tam,JackDe00,rec_drop_pct,0.0,,,,,
player,201809160tam,tam,HowaO.00,targets,4,,,,,
player,201809160tam,tam,HowaO.00,rec,3,,,,,
player,201809160tam,tam,HowaO.00,rec_yds,96,,,,,
player,201809160tam,tam,HowaO.00,rec_first_down,2,,,,,
player,201809160tam,tam,HowaO.00,rec_air_yds,31,,,,,
player,201809160tam,tam,HowaO.00,rec_air_yds_per_rec,10.3,,,,,
player,201809160tam,tam,HowaO.00,rec_yac,65,,,,,
player,201809160tam,tam,HowaO.00,rec_yac_per_rec,21.7,,,,,
player,201809160tam,tam,HowaO.00,rec_broken_tackles,0,,,,,
player,201809160tam,tam,HowaO.00,rec_broken_tackles_per_rec,,,,,,
player,201809160tam,tam,HowaO.00,rec_drops,0,,,,,
player,201809160tam,tam,HowaO.00,rec_drop_pct,0.0,,,,,
player,201809160tam,tam,RodgJa00,targets,3,,,,,
player,201809160tam,tam,RodgJa00,rec,3,,,,,
player,201809160tam,tam,RodgJa00,rec_yds,23,,,,,
player,201809160tam,tam,RodgJa00,rec_first_down,0,,,,,
player,201809160tam,tam,RodgJa00,rec_air_yds,4,,,,,
player,201809160tam,tam,RodgJa00,rec_air_yds_per_rec,1.3,,,,,
player,201809160tam,tam,RodgJa00,rec_yac,19,,,,,
player,201809160tam,tam,RodgJa00,rec_yac_per_rec,6.3,,,,,
player,201809160tam,tam,RodgJa00,rec_broken_tackles,0,,,,,
player,201809160tam,tam,RodgJa00,rec_broken_tackles_per_rec,,,,,,
player,201809160tam,tam,RodgJa00,rec_drops,0,,,,,
player,201809160tam,tam,RodgJa00,rec_drop_pct,0.0,,,,,
player,201809160tam,tam,BarbPe01,targets,2,,,,,
player,201809160tam,tam,BarbPe01,rec,1,,,,,
player,201809160tam,tam,BarbPe01,rec_yds,7,,,,,
player,201809160tam,tam,BarbPe01,rec_first_down,1,,,,,
player,201809160tam,tam,BarbPe01,rec_air_yds,3,,,,,
player,201809160tam,tam,BarbPe01,rec_air_yds_per_rec,3.0,,,,,
player,201809160tam,tam,BarbPe01,rec_yac,4,,,,,
player,201809160tam,tam,BarbPe01,rec_yac_per_rec,4.0,,,,,
player,201809160tam,tam,BarbPe01,rec_broken_tackles,0,,,,,
player,201809160tam,tam,BarbPe01,rec_broken_tackles_per_rec,,,,,,
player,201809160tam,tam,BarbPe01,rec_drops,0,,,,,
player,201809160tam,tam,BarbPe01,rec_drop_pct,0.0,,,,,
player,201809160tam,tam,HumpAd00,targets,2,,,,,
player,201809160tam,tam,HumpAd00,rec,1,,,,,
player,201809160tam,tam,HumpAd00,rec_yds,8,,,,,
player,201809160tam,tam,HumpAd00,rec_first_down,1,,,,,
player,201809160tam,tam,HumpAd00,rec_air_yds,-3,,,,,
player,201809160tam,tam,HumpAd00,rec_air_yds_per_rec,-3.0,,,,,
player,201809160tam,tam,HumpAd00,rec_yac,11,,,,,
player,201809160tam,tam,HumpAd00,rec_yac_per_rec,11.0,,,,,
player,201809160tam,tam,HumpAd00,rec_broken_tackles,0,,,,,
player,201809160tam,tam,HumpAd00,rec_broken_tackles_per_rec,,,,,,
player,201809160tam,tam,HumpAd00,rec_drops,0,,,,,
player,201809160tam,tam,HumpAd00,rec_drop_pct,0.0,,,,,
player,201809160tam,tam,MarpAl00,pos,C,,,,,
player,201809160tam,tam,MarpAl00,offense,58,,,,,
player,201809160tam,tam,MarpAl00,off_pct,100%,,,,,
player,201809160tam,tam,MarpAl00,defense,0,,,,,
player,201809160tam,tam,MarpAl00,def_pct,0%,,,,,
player,201809160tam,tam,MarpAl00,special_teams,4,,,,,
player,201809160tam,tam,MarpAl00,st_pct,14%,,,,,
player,201809160tam,tam,DotsDe00,pos,T,,,,,
player,201809160tam,tam,DotsDe00,offense,58,,,,,
player,201809160tam,tam,DotsDe00,off_pct,100%,,,,,
player,201809160tam,tam,DotsDe00,defense,0,,,,,
player,201809160tam,tam,DotsDe00,def_pct,0%,,,,,
player,201809160tam,tam,DotsDe00,special_teams,4,,,,,
player,201809160tam,tam,DotsDe00,st_pct,14%,,,,,
player,201809160tam,tam,SmitDo02,pos,T,,,,,
player,201809160tam,tam,SmitDo02,offense,58,,,,,
player,201809160tam,tam,SmitDo02,off_pct,100%,,,,,
player,201809160tam,tam,SmitDo02,defense,0,,,,,
player,201809160tam,tam,SmitDo02,def_pct,0%,,,,,
player,201809160tam,tam,SmitDo02,special_teams,4,,,,,
player,201809160tam,tam,SmitDo02,st_pct,14%,,,,,
player,201809160tam,tam,FitzRy00,pos,QB,,,,,
player,201809160tam,tam,FitzRy00,offense,58,,,,,
player,201809160tam,tam,FitzRy00,off_pct,100%,,,,,
player,201809160tam,tam,FitzRy00,defense,0,,,,,
player,201809160tam,tam,FitzRy00,def_pct,0%,,,,,
player,201809160tam,tam,FitzRy00,special_teams,0,,,,,
player,201809160tam,tam,FitzRy00,st_pct,0%,,,,,
player,201809160tam,tam,JensRy00,pos,C,,,,,
player,201809160tam,tam,JensRy00,offense,58,,,,,
player,201809160tam,tam,JensRy00,off_pct,100%,,,,,
player,201809160tam,tam,JensRy00,defense,0,,,,,
player,201809160tam,tam,JensRy00,def_pct,0%,,,,,
player,201809160tam,tam,JensRy00,special_teams,0,,,,,
player,201809160tam,tam,JensRy00,st_pct,0%,,,,,
player,201809160tam,tam,EvanMi00,pos,WR,,,,,
player,201809160tam,tam,EvanMi00,offense,47,,,,,
player,201809160tam,tam,EvanMi00,off_pct,81%,,,,,
player,201809160tam,tam,EvanMi00,defense,1,,,,,
