game,2018,16,20181222,201812220sdg,rav,"Baltimore Ravens",22,sdg,"Los Angeles Chargers",10
player,201812220sdg,rav,OnwuPa00,def_int_long,0,,,,,
player,201812220sdg,rav,OnwuPa00,pass_defended,0,,,,,
player,201812220sdg,rav,OnwuPa00,sacks,2.0,,,,,
player,201812220sdg,rav,OnwuPa00,tackles_combined,9,,,,,
player,201812220sdg,rav,OnwuPa00,tackles_solo,8,,,,,
player,201812220sdg,rav,OnwuPa00,tackles_assists,1,,,,,
player,201812220sdg,rav,OnwuPa00,tackles_loss,2,,,,,
player,201812220sdg,rav,OnwuPa00,qb_hits,2,,,,,
player,201812220sdg,rav,OnwuPa00,fumbles_rec,0,,,,,
player,201812220sdg,rav,OnwuPa00,fumbles_rec_yds,0,,,,,
player,201812220sdg,rav,OnwuPa00,fumbles_rec_td,0,,,,,
player,201812220sdg,rav,OnwuPa00,fumbles_forced,1,,,,,
player,201812220sdg,rav,SmitZa00,def_int,0,,,,,
player,201812220sdg,rav,SmitZa00,def_int_yds,0,,,,,
player,201812220sdg,rav,SmitZa00,def_int_td,0,,,,,
player,201812220sdg,rav,SmitZa00,def_int_long,0,,,,,
player,201812220sdg,rav,SmitZa00,pass_defended,0,,,,,
player,201812220sdg,rav,SmitZa00,sacks,1.5,,,,,
player,201812220sdg,rav,SmitZa00,tackles_combined,5,,,,,
player,201812220sdg,rav,SmitZa00,tackles_solo,4,,,,,
player,201812220sdg,rav,SmitZa00,tackles_assists,1,,,,,
player,201812220sdg,rav,SmitZa00,tackles_loss,1,,,,,
player,201812220sdg,rav,SmitZa00,qb_hits,4,,,,,
player,201812220sdg,rav,SmitZa00,fumbles_rec,0,,,,,
player,201812220sdg,rav,SmitZa00,fumbles_rec_yds,0,,,,,
player,201812220sdg,rav,SmitZa00,fumbles_rec_td,0,,,,,
player,201812220sdg,rav,SmitZa00,fumbles_forced,0,,,,,
player,201812220sdg,rav,UrbaBr00,def_int,0,,,,,
player,201812220sdg,rav,UrbaBr00,def_int_yds,0,,,,,
player,201812220sdg,rav,UrbaBr00,def_int_td,0,,,,,
player,201812220sdg,rav,UrbaBr00,def_int_long,0,,,,,
player,201812220sdg,rav,UrbaBr00,pass_defended,0,,,,,
player,201812220sdg,rav,UrbaBr00,sacks,0.5,,,,,
player,201812220sdg,rav,UrbaBr00,tackles_combined,1,,,,,
player,201812220sdg,rav,UrbaBr00,tackles_solo,0,,,,,
player,201812220sdg,rav,UrbaBr00,tackles_assists,1,,,,,
player,201812220sdg,rav,UrbaBr00,tackles_loss,0,,,,,
player,201812220sdg,rav,UrbaBr00,qb_hits,1,,,,,
player,201812220sdg,rav,UrbaBr00,fumbles_rec,0,,,,,
player,201812220sdg,rav,UrbaBr00,fumbles_rec_yds,0,,,,,
player,201812220sdg,rav,UrbaBr00,fumbles_rec_td,0,,,,,
player,201812220sdg,rav,UrbaBr00,fumbles_forced,0,,,,,
player,201812220sdg,rav,MoslC.00,def_int,0,,,,,
player,201812220sdg,rav,MoslC.00,def_int_yds,0,,,,,
player,201812220sdg,rav,MoslC.00,def_int_td,0,,,,,
player,201812220sdg,rav,MoslC.00,def_int_long,0,,,,,
player,201812220sdg,rav,MoslC.00,pass_defended,0,,,,,
player,201812220sdg,rav,MoslC.00,sacks,0.0,,,,,
player,201812220sdg,rav,MoslC.00,tackles_combined,8,,,,,
player,201812220sdg,rav,MoslC.00,tackles_solo,5,,,,,
player,201812220sdg,rav,MoslC.00,tackles_assists,3,,,,,
player,201812220sdg,rav,MoslC.00,tackles_loss,0,,,,,
player,201812220sdg,rav,MoslC.00,qb_hits,0,,,,,
player,201812220sdg,rav,MoslC.00,fumbles_rec,0,,,,,
player,201812220sdg,rav,MoslC.00,fumbles_rec_yds,0,,,,,
player,201812220sdg,rav,MoslC.00,fumbles_rec_td,0,,,,,
player,201812220sdg,rav,MoslC.00,fumbles_forced,0,,,,,
player,201812220sdg,rav,JeffTo00,def_int,0,,,,,
player,201812220sdg,rav,JeffTo00,def_int_yds,0,,,,,
player,201812220sdg,rav,JeffTo00,def_int_td,0,,,,,
player,201812220sdg,rav,JeffTo00,def_int_long,0,,,,,
player,201812220sdg,rav,JeffTo00,pass_defended,1,,,,,
player,201812220sdg,rav,JeffTo00,sacks,0.0,,,,,
player,201812220sdg,rav,JeffTo00,tackles_combined,6,,,,,
player,201812220sdg,rav,JeffTo00,tackles_solo,5,,,,,
player,201812220sdg,rav,JeffTo00,tackles_assists,1,,,,,
player,201812220sdg,rav,JeffTo00,tackles_loss,1,,,,,
player,201812220sdg,rav,JeffTo00,qb_hits,0,,,,,
player,201812220sdg,rav,JeffTo00,fumbles_rec,0,,,,,
player,201812220sdg,rav,JeffTo00,fumbles_rec_yds,0,,,,,
player,201812220sdg,rav,JeffTo00,fumbles_rec_td,0,,,,,
player,201812220sdg,rav,JeffTo00,fumbles_forced,0,,,,,
player,201812220sdg,rav,SmitJi03,def_int,0,,,,,
player,201812220sdg,rav,SmitJi03,def_int_yds,0,,,,,
player,201812220sdg,rav,SmitJi03,def_int_td,0,,,,,
player,201812220sdg,rav,SmitJi03,def_int_long,0,,,,,
player,201812220sdg,rav,SmitJi03,pass_defended,0,,,,,
player,201812220sdg,rav,SmitJi03,sacks,0.0,,,,,
player,201812220sdg,rav,SmitJi03,tackles_combined,3,,,,,
player,201812220sdg,rav,SmitJi03,tackles_solo,2,,,,,
player,201812220sdg,rav,SmitJi03,tackles_assists,1,,,,,
player,201812220sdg,rav,SmitJi03,tackles_loss,0,,,,,
player,201812220sdg,rav,SmitJi03,qb_hits,0,,,,,
player,201812220sdg,rav,SmitJi03,fumbles_rec,0,,,,,
player,201812220sdg,rav,SmitJi03,fumbles_rec_yds,0,,,,,
player,201812220sdg,rav,SmitJi03,fumbles_rec_td,0,,,,,
player,201812220sdg,rav,SmitJi03,fumbles_forced,0,,,,,
player,201812220sdg,rav,BowsTy00,def_int,0,,,,,
player,201812220sdg,rav,BowsTy00,def_int_yds,0,,,,,
player,201812220sdg,rav,BowsTy00,def_int_td,0,,,,,
player,201812220sdg,rav,BowsTy00,def_int_long,0,,,,,
player,201812220sdg,rav,BowsTy00,pass_defended,0,,,,,
player,201812220sdg,rav,BowsTy00,sacks,0.0,,,,,
player,201812220sdg,rav,BowsTy00,tackles_combined,2,,,,,
player,201812220sdg,rav,BowsTy00,tackles_solo,1,,,,,
player,201812220sdg,rav,BowsTy00,tackles_assists,1,,,,,
player,201812220sdg,rav,BowsTy00,tackles_loss,0,,,,,
player,201812220sdg,rav,BowsTy00,qb_hits,0,,,,,
player,201812220sdg,rav,BowsTy00,fumbles_rec,0,,,,,
player,201812220sdg,rav,BowsTy00,fumbles_rec_yds,0,,,,,
player,201812220sdg,rav,BowsTy00,fumbles_rec_td,0,,,,,
player,201812220sdg,rav,BowsTy00,fumbles_forced,0,,,,,
player,201812220sdg,rav,PierMi00,def_int,0,,,,,
player,201812220sdg,rav,PierMi00,def_int_yds,0,,,,,
player,201812220sdg,rav,PierMi00,def_int_td,0,,,,,
player,201812220sdg,rav,PierMi00,def_int_long,0,,,,,
player,201812220sdg,rav,PierMi00,pass_defended,0,,,,,
player,201812220sdg,rav,PierMi00,sacks,0.0,,,,,
player,201812220sdg,rav,PierMi00,tackles_combined,2,,,,,
player,201812220sdg,rav,PierMi00,tackles_solo,1,,,,,
player,201812220sdg,rav,PierMi00,tackles_assists,1,,,,,
player,201812220sdg,rav,PierMi00,tackles_loss,0,,,,,
player,201812220sdg,rav,PierMi00,qb_hits,0,,,,,
player,201812220sdg,rav,PierMi00,fumbles_rec,0,,,,,
player,201812220sdg,rav,PierMi00,fumbles_rec_yds,0,,,,,
player,201812220sdg,rav,PierMi00,fumbles_rec_td,0,,,,,
player,201812220sdg,rav,PierMi00,fumbles_forced,0,,,,,
player,201812220sdg,rav,SuggTe99,def_int,0,,,,,
player,201812220sdg,rav,SuggTe99,def_int_yds,0,,,,,
player,201812220sdg,rav,SuggTe99,def_int_td,0,,,,,
player,201812220sdg,rav,SuggTe99,def_int_long,0,,,,,
player,201812220sdg,rav,SuggTe99,pass_defended,0,,,,,
player,201812220sdg,rav,SuggTe99,sacks,0.0,,,,,
player,201812220sdg,rav,SuggTe99,tackles_combined,2,,,,,
player,201812220sdg,rav,SuggTe99,tackles_solo,1,,,,,
player,201812220sdg,rav,SuggTe99,tackles_assists,1,,,,,
player,201812220sdg,rav,SuggTe99,tackles_loss,0,,,,,
player,201812220sdg,rav,SuggTe99,qb_hits,1,,,,,
player,201812220sdg,rav,SuggTe99,fumbles_rec,0,,,,,
player,201812220sdg,rav,SuggTe99,fumbles_rec_yds,0,,,,,
player,201812220sdg,rav,SuggTe99,fumbles_rec_td,0,,,,,
player,201812220sdg,rav,SuggTe99,fumbles_forced,0,,,,,
player,201812220sdg,rav,WeddEr99,def_int,0,,,,,
player,201812220sdg,rav,WeddEr99,def_int_yds,0,,,,,
player,201812220sdg,rav,WeddEr99,def_int_td,0,,,,,
player,201812220sdg,rav,WeddEr99,def_int_long,0,,,,,
player,201812220sdg,rav,WeddEr99,pass_defended,0,,,,,
player,201812220sdg,rav,WeddEr99,sacks,0.0,,,,,
player,201812220sdg,rav,WeddEr99,tackles_combined,2,,,,,
player,201812220sdg,rav,WeddEr99,tackles_solo,2,,,,,
player,201812220sdg,rav,WeddEr99,tackles_assists,0,,,,,
player,201812220sdg,rav,WeddEr99,tackles_loss,0,,,,,
player,201812220sdg,rav,WeddEr99,qb_hits,0,,,,,
player,201812220sdg,rav,WeddEr99,fumbles_rec,0,,,,,
player,201812220sdg,rav,WeddEr99,fumbles_rec_yds,0,,,,,
player,201812220sdg,rav,WeddEr99,fumbles_rec_td,0,,,,,
player,201812220sdg,rav,WeddEr99,fumbles_forced,0,,,,,
player,201812220sdg,rav,BoarCh00,def_int,0,,,,,
player,201812220sdg,rav,BoarCh00,def_int_yds,0,,,,,
player,201812220sdg,rav,BoarCh00,def_int_td,0,,,,,
player,201812220sdg,rav,BoarCh00,def_int_long,0,,,,,
player,201812220sdg,rav,BoarCh00,pass_defended,0,,,,,
player,201812220sdg,rav,BoarCh00,sacks,0.0,,,,,
player,201812220sdg,rav,BoarCh00,tackles_combined,1,,,,,
player,201812220sdg,rav,BoarCh00,tackles_solo,0,,,,,
player,201812220sdg,rav,BoarCh00,tackles_assists,1,,,,,
player,201812220sdg,rav,BoarCh00,tackles_loss,0,,,,,
player,201812220sdg,rav,BoarCh00,qb_hits,0,,,,,
player,201812220sdg,rav,BoarCh00,fumbles_rec,0,,,,,
player,201812220sdg,rav,BoarCh00,fumbles_rec_yds,0,,,,,
player,201812220sdg,rav,BoarCh00,fumbles_rec_td,0,,,,,
player,201812220sdg,rav,BoarCh00,fumbles_forced,0,,,,,
player,201812220sdg,rav,BoylNi00,def_int,0,,,,,
player,201812220sdg,rav,BoylNi00,def_int_yds,0,,,,,
player,201812220sdg,rav,BoylNi00,def_int_td,0,,,,,
player,201812220sdg,rav,BoylNi00,def_int_long,0,,,,,
player,201812220sdg,rav,BoylNi00,pass_defended,0,,,,,
player,201812220sdg,rav,BoylNi00,sacks,0.0,,,,,
player,201812220sdg,rav,BoylNi00,tackles_combined,1,,,,,
player,201812220sdg,rav,BoylNi00,tackles_solo,1,,,,,
player,201812220sdg,rav,BoylNi00,tackles_assists,0,,,,,
player,201812220sdg,rav,BoylNi00,tackles_loss,0,,,,,
player,201812220sdg,rav,BoylNi00,qb_hits,0,,,,,
player,201812220sdg,rav,BoylNi00,fumbles_rec,0,,,,,
player,201812220sdg,rav,BoylNi00,fumbles_rec_yds,0,,,,,
player,201812220sdg,rav,BoylNi00,fumbles_rec_td,0,,,,,
player,201812220sdg,rav,BoylNi00,fumbles_forced,0,,,,,
player,201812220sdg,rav,ClarCh00,def_int,0,,,,,
player,201812220sdg,rav,ClarCh00,def_int_yds,0,,,,,
player,201812220sdg,rav,ClarCh00,def_int_td,0,,,,,
player,201812220sdg,rav,ClarCh00,def_int_long,0,,,,,
player,201812220sdg,rav,ClarCh00,pass_defended,0,,,,,
player,201812220sdg,rav,ClarCh00,sacks,0.0,,,,,
player,201812220sdg,rav,ClarCh00,tackles_combined,1,,,,,
player,201812220sdg,rav,ClarCh00,tackles_solo,1,,,,,
player,201812220sdg,rav,ClarCh00,tackles_assists,0,,,,,
player,201812220sdg,rav,ClarCh00,tackles_loss,0,,,,,
player,201812220sdg,rav,ClarCh00,qb_hits,0,,,,,
player,201812220sdg,rav,ClarCh00,fumbles_rec,0,,,,,
player,201812220sdg,rav,ClarCh00,fumbles_rec_yds,0,,,,,
player,201812220sdg,rav,ClarCh00,fumbles_rec_td,0,,,,,
player,201812220sdg,rav,ClarCh00,fumbles_forced,0,,,,,
player,201812220sdg,rav,CoxxMo00,def_int,0,,,,,
player,201812220sdg,rav,CoxxMo00,def_int_yds,0,,,,,
player,201812220sdg,rav,CoxxMo00,def_int_td,0,,,,,
player,201812220sdg,rav,CoxxMo00,def_int_long,0,,,,,
player,201812220sdg,rav,CoxxMo00,pass_defended,0,,,,,
player,201812220sdg,rav,CoxxMo00,sacks,0.0,,,,,
player,201812220sdg,rav,CoxxMo00,tackles_combined,1,,,,,
player,201812220sdg,rav,CoxxMo00,tackles_solo,1,,,,,
player,201812220sdg,rav,CoxxMo00,tackles_assists,0,,,,,
player,201812220sdg,rav,CoxxMo00,tackles_loss,0,,,,,
player,201812220sdg,rav,CoxxMo00,qb_hits,0,,,,,
player,201812220sdg,rav,CoxxMo00,fumbles_rec,0,,,,,
player,201812220sdg,rav,CoxxMo00,fumbles_rec_yds,0,,,,,
player,201812220sdg,rav,CoxxMo00,fumbles_rec_td,0,,,,,
player,201812220sdg,rav,CoxxMo00,fumbles_forced,0,,,,,
player,201812220sdg,rav,JudoMa00,def_int,0,,,,,
player,201812220sdg,rav,JudoMa00,def_int_yds,0,,,,,
player,201812220sdg,rav,JudoMa00,def_int_td,0,,,,,
player,201812220sdg,rav,JudoMa00,def_int_long,0,,,,,
player,201812220sdg,rav,JudoMa00,pass_defended,0,,,,,
player,201812220sdg,rav,JudoMa00,sacks,0.0,,,,,
player,201812220sdg,rav,JudoMa00,tackles_combined,1,,,,,
player,201812220sdg,rav,JudoMa00,tackles_solo,0,,,,,
player,201812220sdg,rav,JudoMa00,tackles_assists,1,,,,,
player,201812220sdg,rav,JudoMa00,tackles_loss,0,,,,,
player,201812220sdg,rav,JudoMa00,qb_hits,0,,,,,
player,201812220sdg,rav,JudoMa00,fumbles_rec,0,,,,,
player,201812220sdg,rav,JudoMa00,fumbles_rec_yds,0,,,,,
player,201812220sdg,rav,JudoMa00,fumbles_rec_td,0,,,,,
player,201812220sdg,rav,JudoMa00,fumbles_forced,0,,,,,
player,201812220sdg,rav,MontTy01,def_int,0,,,,,
player,201812220sdg,rav,MontTy01,def_int_yds,0,,,,,
player,201812220sdg,rav,MontTy01,def_int_td,0,,,,,
player,201812220sdg,rav,MontTy01,def_int_long,0,,,,,
player,201812220sdg,rav,MontTy01,pass_defended,0,,,,,
player,201812220sdg,rav,MontTy01,sacks,0.0,,,,,
player,201812220sdg,rav,MontTy01,tackles_combined,1,,,,,
player,201812220sdg,rav,MontTy01,tackles_solo,0,,,,,
player,201812220sdg,rav,MontTy01,tackles_assists,1,,,,,
player,201812220sdg,rav,MontTy01,tackles_loss,0,,,,,
player,201812220sdg,rav,MontTy01,qb_hits,0,,,,,
player,201812220sdg,rav,MontTy01,fumbles_rec,0,,,,,
player,201812220sdg,rav,MontTy01,fumbles_rec_yds,0,,,,,
player,201812220sdg,rav,MontTy01,fumbles_rec_td,0,,,,,
player,201812220sdg,rav,MontTy01,fumbles_forced,0,,,,,
player,201812220sdg,rav,MoorCh00,def_int,0,,,,,
player,201812220sdg,rav,MoorCh00,def_int_yds,0,,,,,
player,201812220sdg,rav,MoorCh00,def_int_td,0,,,,,
player,201812220sdg,rav,MoorCh00,def_int_long,0,,,,,
player,201812220sdg,rav,MoorCh00,pass_defended,0,,,,,
player,201812220sdg,rav,MoorCh00,sacks,0.0,,,,,
player,201812220sdg,rav,MoorCh00,tackles_combined,1,,,,,
player,201812220sdg,rav,MoorCh00,tackles_solo,1,,,,,
player,201812220sdg,rav,MoorCh00,tackles_assists,0,,,,,
player,201812220sdg,rav,MoorCh00,tackles_loss,0,,,,,
player,201812220sdg,rav,MoorCh00,qb_hits,0,,,,,
player,201812220sdg,rav,MoorCh00,fumbles_rec,0,,,,,
player,201812220sdg,rav,MoorCh00,fumbles_rec_yds,0,,,,,
player,201812220sdg,rav,MoorCh00,fumbles_rec_td,0,,,,,
player,201812220sdg,rav,MoorCh00,fumbles_forced,0,,,,,
player,201812220sdg,rav,WillBr02,def_int,0,,,,,
player,201812220sdg,rav,WillBr02,def_int_yds,0,,,,,
player,201812220sdg,rav,WillBr02,def_int_td,0,,,,,
player,201812220sdg,rav,WillBr02,def_int_long,0,,,,,
player,201812220sdg,rav,WillBr02,pass_defended,0,,,,,
player,201812220sdg,rav,WillBr02,sacks,0.0,,,,,
player,201812220sdg,rav,WillBr02,tackles_combined,1,,,,,
player,201812220sdg,rav,WillBr02,tackles_solo,0,,,,,
player,201812220sdg,rav,WillBr02,tackles_assists,1,,,,,
player,201812220sdg,rav,WillBr02,tackles_loss,0,,,,,
player,201812220sdg,rav,WillBr02,qb_hits,0,,,,,
player,201812220sdg,rav,WillBr02,fumbles_rec,0,,,,,
player,201812220sdg,rav,WillBr02,fumbles_rec_yds,0,,,,,
player,201812220sdg,rav,WillBr02,fumbles_rec_td,0,,,,,
player,201812220sdg,rav,WillBr02,fumbles_forced,0,,,,,
player,201812220sdg,rav,YounKe03,def_int,0,,,,,
player,201812220sdg,rav,YounKe03,def_int_yds,0,,,,,
player,201812220sdg,rav,YounKe03,def_int_td,0,,,,,
player,201812220sdg,rav,YounKe03,def_int_long,0,,,,,
player,201812220sdg,rav,YounKe03,pass_defended,0,,,,,
player,201812220sdg,rav,YounKe03,sacks,0.0,,,,,
player,201812220sdg,rav,YounKe03,tackles_combined,1,,,,,
player,201812220sdg,rav,YounKe03,tackles_solo,1,,,,,
player,201812220sdg,rav,YounKe03,tackles_assists,0,,,,,
player,201812220sdg,rav,YounKe03,tackles_loss,0,,,,,
player,201812220sdg,rav,YounKe03,qb_hits,0,,,,,
player,201812220sdg,rav,YounKe03,fumbles_rec,0,,,,,
player,201812220sdg,rav,YounKe03,fumbles_rec_yds,0,,,,,
player,201812220sdg,rav,YounKe03,fumbles_rec_td,0,,,,,
player,201812220sdg,rav,YounKe03,fumbles_forced,0,,,,,
player,201812220sdg,rav,YounTa01,def_int,0,,,,,
player,201812220sdg,rav,YounTa01,def_int_yds,0,,,,,
player,201812220sdg,rav,YounTa01,def_int_td,0,,,,,
player,201812220sdg,rav,YounTa01,def_int_long,0,,,,,
player,201812220sdg,rav,YounTa01,pass_defended,0,,,,,
player,201812220sdg,rav,YounTa01,sacks,0.0,,,,,
player,201812220sdg,rav,YounTa01,tackles_combined,1,,,,,
player,201812220sdg,rav,YounTa01,tackles_solo,1,,,,,
player,201812220sdg,rav,YounTa01,tackles_assists,0,,,,,
player,201812220sdg,rav,YounTa01,tackles_loss,1,,,,,
player,201812220sdg,rav,YounTa01,qb_hits,0,,,,,
player,201812220sdg,rav,YounTa01,fumbles_rec,1,,,,,
player,201812220sdg,rav,YounTa01,fumbles_rec_yds,62,,,,,
player,201812220sdg,rav,YounTa01,fumbles_rec_td,1,,,,,
player,201812220sdg,rav,YounTa01,fumbles_forced,0,,,,,
player,201812220sdg,sdg,PhilDa01,def_int,0,,,,,
player,201812220sdg,sdg,PhilDa01,def_int_yds,0,,,,,
player,201812220sdg,sdg,PhilDa01,def_int_td,0,,,,,
player,201812220sdg,sdg,PhilDa01,def_int_long,0,,,,,
player,201812220sdg,sdg,PhilDa01,pass_defended,0,,,,,
player,201812220sdg,sdg,PhilDa01,sacks,1.5,,,,,
player,201812220sdg,sdg,PhilDa01,tackles_combined,5,,,,,
player,201812220sdg,sdg,PhilDa01,tackles_solo,3,,,,,
player,201812220sdg,sdg,PhilDa01,tackles_assists,2,,,,,
player,201812220sdg,sdg,PhilDa01,tackles_loss,1,,,,,
player,201812220sdg,sdg,PhilDa01,qb_hits,3,,,,,
player,201812220sdg,sdg,PhilDa01,fumbles_rec,0,,,,,
player,201812220sdg,sdg,PhilDa01,fumbles_rec_yds,0,,,,,
player,201812220sdg,sdg,PhilDa01,fumbles_rec_td,0,,,,,
player,201812220sdg,sdg,PhilDa01,fumbles_forced,1,,,,,
player,201812220sdg,sdg,NwosUc00,def_int,0,,,,,
player,201812220sdg,sdg,NwosUc00,def_int_yds,0,,,,,
player,201812220sdg,sdg,NwosUc00,def_int_td,0,,,,,
player,201812220sdg,sdg,NwosUc00,def_int_long,0,,,,,
player,201812220sdg,sdg,NwosUc00,pass_defended,0,,,,,
player,201812220sdg,sdg,NwosUc00,sacks,1.0,,,,,
player,201812220sdg,sdg,NwosUc00,tackles_combined,2,,,,,
player,201812220sdg,sdg,NwosUc00,tackles_solo,2,,,,,
player,201812220sdg,sdg,NwosUc00,tackles_assists,0,,,,,
player,201812220sdg,sdg,NwosUc00,tackles_loss,0,,,,,
player,201812220sdg,sdg,NwosUc00,qb_hits,1,,,,,
player,201812220sdg,sdg,NwosUc00,fumbles_rec,0,,,,,
player,201812220sdg,sdg,NwosUc00,fumbles_rec_yds,0,,,,,
player,201812220sdg,sdg,NwosUc00,fumbles_rec_td,0,,,,,
player,201812220sdg,sdg,NwosUc00,fumbles_forced,0,,,,,
player,201812220sdg,sdg,BosaJo00,def_int,0,,,,,
player,201812220sdg,sdg,BosaJo00,def_int_yds,0,,,,,
player,201812220sdg,sdg,BosaJo00,def_int_td,0,,,,,
player,201812220sdg,sdg,BosaJo00,def_int_long,0,,,,,
player,201812220sdg,sdg,BosaJo00,pass_defended,0,,,,,
player,201812220sdg,sdg,BosaJo00,sacks,0.5,,,,,
player,201812220sdg,sdg,BosaJo00,tackles_combined,2,,,,,
player,201812220sdg,sdg,BosaJo00,tackles_solo,1,,,,,
player,201812220sdg,sdg,BosaJo00,tackles_assists,1,,,,,
player,201812220sdg,sdg,BosaJo00,tackles_loss,1,,,,,
player,201812220sdg,sdg,BosaJo00,qb_hits,1,,,,,
player,201812220sdg,sdg,BosaJo00,fumbles_rec,0,,,,,
player,201812220sdg,sdg,BosaJo00,fumbles_rec_yds,0,,,,,
player,201812220sdg,sdg,BosaJo00,fumbles_rec_td,0,,,,,
player,201812220sdg,sdg,BosaJo00,fumbles_forced,0,,,,,
player,201812220sdg,sdg,PhilAd00,def_int,0,,,,,
player,201812220sdg,sdg,PhilAd00,def_int_yds,0,,,,,
player,201812220sdg,sdg,PhilAd00,def_int_td,0,,,,,
player,201812220sdg,sdg,PhilAd00,def_int_long,0,,,,,
player,201812220sdg,sdg,PhilAd00,pass_defended,0,,,,,
player,201812220sdg,sdg,PhilAd00,sacks,0.0,,,,,
player,201812220sdg,sdg,PhilAd00,tackles_combined,9,,,,,
player,201812220sdg,sdg,PhilAd00,tackles_solo,7,,,,,
player,201812220sdg,sdg,PhilAd00,tackles_assists,2,,,,,
player,201812220sdg,sdg,PhilAd00,tackles_loss,2,,,,,
player,201812220sdg,sdg,PhilAd00,qb_hits,0,,,,,
player,201812220sdg,sdg,PhilAd00,fumbles_rec,0,,,,,
player,201812220sdg,sdg,PhilAd00,fumbles_rec_yds,0,,,,,
player,201812220sdg,sdg,PhilAd00,fumbles_rec_td,0,,,,,
player,201812220sdg,sdg,PhilAd00,fumbles_forced,0,,,,,
player,201812220sdg,sdg,BrowJa05,def_int,0,,,,,
player,201812220sdg,sdg,BrowJa05,def_int_yds,0,,,,,
player,201812220sdg,sdg,BrowJa05,def_int_td,0,,,,,
player,201812220sdg,sdg,BrowJa05,def_int_long,0,,,,,
player,201812220sdg,sdg,BrowJa05,pass_defended,0,,,,,
player,201812220sdg,sdg,BrowJa05,sacks,0.0,,,,,
player,201812220sdg,sdg,BrowJa05,tackles_combined,8,,,,,
player,201812220sdg,sdg,BrowJa05,tackles_solo,4,,,,,
player,201812220sdg,sdg,BrowJa05,tackles_assists,4,,,,,
player,201812220sdg,sdg,BrowJa05,tackles_loss,0,,,,,
player,201812220sdg,sdg,BrowJa05,qb_hits,0,,,,,
player,201812220sdg,sdg,BrowJa05,fumbles_rec,0,,,,,
player,201812220sdg,sdg,BrowJa05,fumbles_rec_yds,0,,,,,
player,201812220sdg,sdg,BrowJa05,fumbles_rec_td,0,,,,,
player,201812220sdg,sdg,BrowJa05,fumbles_forced,0,,,,,
player,201812220sdg,sdg,JameDe00,def_int,0,,,,,
player,201812220sdg,sdg,JameDe00,def_int_yds,0,,,,,
player,201812220sdg,sdg,JameDe00,def_int_td,0,,,,,
player,201812220sdg,sdg,JameDe00,def_int_long,0,,,,,
player,201812220sdg,sdg,JameDe00,pass_defended,1,,,,,
player,201812220sdg,sdg,JameDe00,sacks,0.0,,,,,
player,201812220sdg,sdg,JameDe00,tackles_combined,6,,,,,
player,201812220sdg,sdg,JameDe00,tackles_solo,4,,,,,
player,201812220sdg,sdg,JameDe00,tackles_assists,2,,,,,
player,201812220sdg,sdg,JameDe00,tackles_loss,0,,,,,
player,201812220sdg,sdg,JameDe00,qb_hits,0,,,,,
player,201812220sdg,sdg,JameDe00,fumbles_rec,0,,,,,
player,201812220sdg,sdg,JameDe00,fumbles_rec_yds,0,,,,,
player,201812220sdg,sdg,JameDe00,fumbles_rec_td,0,,,,,
player,201812220sdg,sdg,JameDe00,fumbles_forced,0,,,,,
player,201812220sdg,sdg,MebaBr99,def_int,0,,,,,
player,201812220sdg,sdg,MebaBr99,def_int_yds,0,,,,,
player,201812220sdg,sdg,MebaBr99,def_int_td,0,,,,,
player,201812220sdg,sdg,MebaBr99,def_int_long,0,,,,,
player,201812220sdg,sdg,MebaBr99,pass_defended,0,,,,,
player,201812220sdg,sdg,MebaBr99,sacks,0.0,,,,,
player,201812220sdg,sdg,MebaBr99,tackles_combined,6,,,,,
player,201812220sdg,sdg,MebaBr99,tackles_solo,3,,,,,
player,201812220sdg,sdg,MebaBr99,tackles_assists,3,,,,,
player,201812220sdg,sdg,MebaBr99,tackles_loss,0,,,,,
player,201812220sdg,sdg,MebaBr99,qb_hits,0,,,,,
player,201812220sdg,sdg,MebaBr99,fumbles_rec,0,,,,,
player,201812220sdg,sdg,MebaBr99,fumbles_rec_yds,0,,,,,
player,201812220sdg,sdg,MebaBr99,fumbles_rec_td,0,,,,,
player,201812220sdg,sdg,MebaBr99,fumbles_forced,0,,,,,
player,201812220sdg,sdg,HaywCa00,def_int,0,,,,,
player,201812220sdg,sdg,HaywCa00,def_int_yds,0,,,,,
player,201812220sdg,sdg,HaywCa00,def_int_td,0,,,,,
player,201812220sdg,sdg,HaywCa00,def_int_long,0,,,,,
player,201812220sdg,sdg,HaywCa00,pass_defended,2,,,,,
player,201812220sdg,sdg,HaywCa00,sacks,0.0,,,,,
player,201812220sdg,sdg,HaywCa00,tackles_combined,5,,,,,
player,201812220sdg,sdg,HaywCa00,tackles_solo,3,,,,,
player,201812220sdg,sdg,HaywCa00,tackles_assists,2,,,,,
player,201812220sdg,sdg,HaywCa00,tackles_loss,0,,,,,
player,201812220sdg,sdg,HaywCa00,qb_hits,0,,,,,
player,201812220sdg,sdg,HaywCa00,fumbles_rec,0,,,,,
player,201812220sdg,sdg,HaywCa00,fumbles_rec_yds,0,,,,,
player,201812220sdg,sdg,HaywCa00,fumbles_rec_td,0,,,,,
player,201812220sdg,sdg,HaywCa00,fumbles_forced,0,,,,,
player,201812220sdg,sdg,KingDe01,def_int,0,,,,,
player,201812220sdg,sdg,KingDe01,def_int_yds,0,,,,,
