game,2018,12,20181125,201811250rav,rai,"Oakland Raiders",17,rav,"Baltimore Ravens",34
player,201811250rav,rav,MoorCh00,rec_yds,1,,,,,
player,201811250rav,rav,MoorCh00,rec_td,0,,,,,
player,201811250rav,rav,MoorCh00,rec_long,1,,,,,
player,201811250rav,rav,MoorCh00,fumbles,0,,,,,
player,201811250rav,rav,MoorCh00,fumbles_lost,0,,,,,
player,201811250rav,rai,GilcMa00,def_int,1,,,,,
player,201811250rav,rai,GilcMa00,def_int_yds,0,,,,,
player,201811250rav,rai,GilcMa00,def_int_td,0,,,,,
player,201811250rav,rai,GilcMa00,def_int_long,0,,,,,
player,201811250rav,rai,GilcMa00,pass_defended,1,,,,,
player,201811250rav,rai,GilcMa00,sacks,0.0,,,,,
player,201811250rav,rai,GilcMa00,tackles_combined,4,,,,,
player,201811250rav,rai,GilcMa00,tackles_solo,3,,,,,
player,201811250rav,rai,GilcMa00,tackles_assists,1,,,,,
player,201811250rav,rai,GilcMa00,tackles_loss,0,,,,,
player,201811250rav,rai,GilcMa00,qb_hits,0,,,,,
player,201811250rav,rai,GilcMa00,fumbles_rec,0,,,,,
player,201811250rav,rai,GilcMa00,fumbles_rec_yds,0,,,,,
player,201811250rav,rai,GilcMa00,fumbles_rec_td,0,,,,,
player,201811250rav,rai,GilcMa00,fumbles_forced,0,,,,,
player,201811250rav,rai,NelsRe99,def_int,1,,,,,
player,201811250rav,rai,NelsRe99,def_int_yds,0,,,,,
player,201811250rav,rai,NelsRe99,def_int_td,0,,,,,
player,201811250rav,rai,NelsRe99,def_int_long,0,,,,,
player,201811250rav,rai,NelsRe99,pass_defended,1,,,,,
player,201811250rav,rai,NelsRe99,sacks,0.0,,,,,
player,201811250rav,rai,NelsRe99,tackles_combined,0,,,,,
player,201811250rav,rai,NelsRe99,tackles_solo,0,,,,,
player,201811250rav,rai,NelsRe99,tackles_assists,0,,,,,
player,201811250rav,rai,NelsRe99,tackles_loss,0,,,,,
player,201811250rav,rai,NelsRe99,qb_hits,0,,,,,
player,201811250rav,rai,NelsRe99,fumbles_rec,0,,,,,
player,201811250rav,rai,NelsRe99,fumbles_rec_yds,0,,,,,
player,201811250rav,rai,NelsRe99,fumbles_rec_td,0,,,,,
player,201811250rav,rai,NelsRe99,fumbles_forced,0,,,,,
player,201811250rav,rai,MorrNi00,def_int,0,,,,,
player,201811250rav,rai,MorrNi00,def_int_yds,0,,,,,
player,201811250rav,rai,MorrNi00,def_int_td,0,,,,,
player,201811250rav,rai,MorrNi00,def_int_long,0,,,,,
player,201811250rav,rai,MorrNi00,pass_defended,0,,,,,
player,201811250rav,rai,MorrNi00,sacks,1.0,,,,,
player,201811250rav,rai,MorrNi00,tackles_combined,4,,,,,
player,201811250rav,rai,MorrNi00,tackles_solo,4,,,,,
player,201811250rav,rai,MorrNi00,tackles_assists,0,,,,,
player,201811250rav,rai,MorrNi00,tackles_loss,2,,,,,
player,201811250rav,rai,MorrNi00,qb_hits,1,,,,,
player,201811250rav,rai,MorrNi00,fumbles_rec,0,,,,,
player,201811250rav,rai,MorrNi00,fumbles_rec_yds,0,,,,,
player,201811250rav,rai,MorrNi00,fumbles_rec_td,0,,,,,
player,201811250rav,rai,MorrNi00,fumbles_forced,0,,,,,
player,201811250rav,rai,WhitTa00,def_int,0,,,,,
player,201811250rav,rai,WhitTa00,def_int_yds,0,,,,,
player,201811250rav,rai,WhitTa00,def_int_td,0,,,,,
player,201811250rav,rai,WhitTa00,def_int_long,0,,,,,
player,201811250rav,rai,WhitTa00,pass_defended,1,,,,,
player,201811250rav,rai,WhitTa00,sacks,0.0,,,,,
player,201811250rav,rai,WhitTa00,tackles_combined,15,,,,,
player,201811250rav,rai,WhitTa00,tackles_solo,8,,,,,
player,201811250rav,rai,WhitTa00,tackles_assists,7,,,,,
player,201811250rav,rai,WhitTa00,tackles_loss,0,,,,,
player,201811250rav,rai,WhitTa00,qb_hits,0,,,,,
player,201811250rav,rai,WhitTa00,fumbles_rec,0,,,,,
player,201811250rav,rai,WhitTa00,fumbles_rec_yds,0,,,,,
player,201811250rav,rai,WhitTa00,fumbles_rec_td,0,,,,,
player,201811250rav,rai,WhitTa00,fumbles_forced,0,,,,,
player,201811250rav,rai,JoseKa00,def_int,0,,,,,
player,201811250rav,rai,JoseKa00,def_int_yds,0,,,,,
player,201811250rav,rai,JoseKa00,def_int_td,0,,,,,
player,201811250rav,rai,JoseKa00,def_int_long,0,,,,,
player,201811250rav,rai,JoseKa00,pass_defended,0,,,,,
player,201811250rav,rai,JoseKa00,sacks,0.0,,,,,
player,201811250rav,rai,JoseKa00,tackles_combined,8,,,,,
player,201811250rav,rai,JoseKa00,tackles_solo,7,,,,,
player,201811250rav,rai,JoseKa00,tackles_assists,1,,,,,
player,201811250rav,rai,JoseKa00,tackles_loss,0,,,,,
player,201811250rav,rai,JoseKa00,qb_hits,0,,,,,
player,201811250rav,rai,JoseKa00,fumbles_rec,0,,,,,
player,201811250rav,rai,JoseKa00,fumbles_rec_yds,0,,,,,
player,201811250rav,rai,JoseKa00,fumbles_rec_td,0,,,,,
player,201811250rav,rai,JoseKa00,fumbles_forced,0,,,,,
player,201811250rav,rai,NelsNi00,def_int,0,,,,,
player,201811250rav,rai,NelsNi00,def_int_yds,0,,,,,
player,201811250rav,rai,NelsNi00,def_int_td,0,,,,,
player,201811250rav,rai,NelsNi00,def_int_long,0,,,,,
player,201811250rav,rai,NelsNi00,pass_defended,0,,,,,
player,201811250rav,rai,NelsNi00,sacks,0.0,,,,,
player,201811250rav,rai,NelsNi00,tackles_combined,5,,,,,
player,201811250rav,rai,NelsNi00,tackles_solo,2,,,,,
player,201811250rav,rai,NelsNi00,tackles_assists,3,,,,,
player,201811250rav,rai,NelsNi00,tackles_loss,0,,,,,
player,201811250rav,rai,NelsNi00,qb_hits,0,,,,,
player,201811250rav,rai,NelsNi00,fumbles_rec,0,,,,,
player,201811250rav,rai,NelsNi00,fumbles_rec_yds,0,,,,,
player,201811250rav,rai,NelsNi00,fumbles_rec_td,0,,,,,
player,201811250rav,rai,NelsNi00,fumbles_forced,0,,,,,
player,201811250rav,rai,CabiJa00,def_int,0,,,,,
player,201811250rav,rai,CabiJa00,def_int_yds,0,,,,,
player,201811250rav,rai,CabiJa00,def_int_td,0,,,,,
player,201811250rav,rai,CabiJa00,def_int_long,0,,,,,
player,201811250rav,rai,CabiJa00,pass_defended,0,,,,,
player,201811250rav,rai,CabiJa00,sacks,0.0,,,,,
player,201811250rav,rai,CabiJa00,tackles_combined,4,,,,,
player,201811250rav,rai,CabiJa00,tackles_solo,3,,,,,
player,201811250rav,rai,CabiJa00,tackles_assists,1,,,,,
player,201811250rav,rai,CabiJa00,tackles_loss,0,,,,,
player,201811250rav,rai,CabiJa00,qb_hits,0,,,,,
player,201811250rav,rai,CabiJa00,fumbles_rec,0,,,,,
player,201811250rav,rai,CabiJa00,fumbles_rec_yds,0,,,,,
player,201811250rav,rai,CabiJa00,fumbles_rec_td,0,,,,,
player,201811250rav,rai,CabiJa00,fumbles_forced,0,,,,,
player,201811250rav,rai,MelvRa00,def_int,0,,,,,
player,201811250rav,rai,MelvRa00,def_int_yds,0,,,,,
player,201811250rav,rai,MelvRa00,def_int_td,0,,,,,
player,201811250rav,rai,MelvRa00,def_int_long,0,,,,,
player,201811250rav,rai,MelvRa00,pass_defended,0,,,,,
player,201811250rav,rai,MelvRa00,sacks,0.0,,,,,
player,201811250rav,rai,MelvRa00,tackles_combined,4,,,,,
player,201811250rav,rai,MelvRa00,tackles_solo,4,,,,,
player,201811250rav,rai,MelvRa00,tackles_assists,0,,,,,
player,201811250rav,rai,MelvRa00,tackles_loss,0,,,,,
player,201811250rav,rai,MelvRa00,qb_hits,0,,,,,
player,201811250rav,rai,MelvRa00,fumbles_rec,0,,,,,
player,201811250rav,rai,MelvRa00,fumbles_rec_yds,0,,,,,
player,201811250rav,rai,MelvRa00,fumbles_rec_td,0,,,,,
player,201811250rav,rai,MelvRa00,fumbles_forced,0,,,,,
player,201811250rav,rai,RuckFr99,def_int,0,,,,,
player,201811250rav,rai,RuckFr99,def_int_yds,0,,,,,
player,201811250rav,rai,RuckFr99,def_int_td,0,,,,,
player,201811250rav,rai,RuckFr99,def_int_long,0,,,,,
player,201811250rav,rai,RuckFr99,pass_defended,0,,,,,
player,201811250rav,rai,RuckFr99,sacks,0.0,,,,,
player,201811250rav,rai,RuckFr99,tackles_combined,4,,,,,
player,201811250rav,rai,RuckFr99,tackles_solo,3,,,,,
player,201811250rav,rai,RuckFr99,tackles_assists,1,,,,,
player,201811250rav,rai,RuckFr99,tackles_loss,0,,,,,
player,201811250rav,rai,RuckFr99,qb_hits,0,,,,,
player,201811250rav,rai,RuckFr99,fumbles_rec,0,,,,,
player,201811250rav,rai,RuckFr99,fumbles_rec_yds,0,,,,,
player,201811250rav,rai,RuckFr99,fumbles_rec_td,0,,,,,
player,201811250rav,rai,RuckFr99,fumbles_forced,0,,,,,
player,201811250rav,rai,HankJo00,def_int,0,,,,,
player,201811250rav,rai,HankJo00,def_int_yds,0,,,,,
player,201811250rav,rai,HankJo00,def_int_td,0,,,,,
player,201811250rav,rai,HankJo00,def_int_long,0,,,,,
player,201811250rav,rai,HankJo00,pass_defended,0,,,,,
player,201811250rav,rai,HankJo00,sacks,0.0,,,,,
player,201811250rav,rai,HankJo00,tackles_combined,3,,,,,
player,201811250rav,rai,HankJo00,tackles_solo,2,,,,,
player,201811250rav,rai,HankJo00,tackles_assists,1,,,,,
player,201811250rav,rai,HankJo00,tackles_loss,0,,,,,
player,201811250rav,rai,HankJo00,qb_hits,0,,,,,
player,201811250rav,rai,HankJo00,fumbles_rec,0,,,,,
player,201811250rav,rai,HankJo00,fumbles_rec_yds,0,,,,,
player,201811250rav,rai,HankJo00,fumbles_rec_td,0,,,,,
player,201811250rav,rai,HankJo00,fumbles_forced,0,,,,,
player,201811250rav,rai,KeyxAr00,def_int,0,,,,,
player,201811250rav,rai,KeyxAr00,def_int_yds,0,,,,,
player,201811250rav,rai,KeyxAr00,def_int_td,0,,,,,
player,201811250rav,rai,KeyxAr00,def_int_long,0,,,,,
player,201811250rav,rai,KeyxAr00,pass_defended,0,,,,,
player,201811250rav,rai,KeyxAr00,sacks,0.0,,,,,
player,201811250rav,rai,KeyxAr00,tackles_combined,3,,,,,
player,201811250rav,rai,KeyxAr00,tackles_solo,2,,,,,
player,201811250rav,rai,KeyxAr00,tackles_assists,1,,,,,
player,201811250rav,rai,KeyxAr00,tackles_loss,0,,,,,
player,201811250rav,rai,KeyxAr00,qb_hits,0,,,,,
player,201811250rav,rai,KeyxAr00,fumbles_rec,0,,,,,
player,201811250rav,rai,KeyxAr00,fumbles_rec_yds,0,,,,,
player,201811250rav,rai,KeyxAr00,fumbles_rec_td,0,,,,,
player,201811250rav,rai,KeyxAr00,fumbles_forced,0,,,,,
player,201811250rav,rai,ConlGa00,def_int,0,,,,,
player,201811250rav,rai,ConlGa00,def_int_yds,0,,,,,
player,201811250rav,rai,ConlGa00,def_int_td,0,,,,,
player,201811250rav,rai,ConlGa00,def_int_long,0,,,,,
player,201811250rav,rai,ConlGa00,pass_defended,2,,,,,
player,201811250rav,rai,ConlGa00,sacks,0.0,,,,,
player,201811250rav,rai,ConlGa00,tackles_combined,2,,,,,
player,201811250rav,rai,ConlGa00,tackles_solo,1,,,,,
player,201811250rav,rai,ConlGa00,tackles_assists,1,,,,,
player,201811250rav,rai,ConlGa00,tackles_loss,0,,,,,
player,201811250rav,rai,ConlGa00,qb_hits,0,,,,,
player,201811250rav,rai,ConlGa00,fumbles_rec,0,,,,,
player,201811250rav,rai,ConlGa00,fumbles_rec_yds,0,,,,,
player,201811250rav,rai,ConlGa00,fumbles_rec_td,0,,,,,
player,201811250rav,rai,ConlGa00,fumbles_forced,0,,,,,
player,201811250rav,rai,LeexMa01,def_int,0,,,,,
player,201811250rav,rai,LeexMa01,def_int_yds,0,,,,,
player,201811250rav,rai,LeexMa01,def_int_td,0,,,,,
player,201811250rav,rai,LeexMa01,def_int_long,0,,,,,
player,201811250rav,rai,LeexMa01,pass_defended,1,,,,,
player,201811250rav,rai,LeexMa01,sacks,0.0,,,,,
player,201811250rav,rai,LeexMa01,tackles_combined,2,,,,,
player,201811250rav,rai,LeexMa01,tackles_solo,2,,,,,
player,201811250rav,rai,LeexMa01,tackles_assists,0,,,,,
player,201811250rav,rai,LeexMa01,tackles_loss,0,,,,,
player,201811250rav,rai,LeexMa01,qb_hits,0,,,,,
player,201811250rav,rai,LeexMa01,fumbles_rec,0,,,,,
player,201811250rav,rai,LeexMa01,fumbles_rec_yds,0,,,,,
player,201811250rav,rai,LeexMa01,fumbles_rec_td,0,,,,,
player,201811250rav,rai,LeexMa01,fumbles_forced,0,,,,,
player,201811250rav,rai,CalhSh00,def_int,0,,,,,
player,201811250rav,rai,CalhSh00,def_int_yds,0,,,,,
player,201811250rav,rai,CalhSh00,def_int_td,0,,,,,
player,201811250rav,rai,CalhSh00,def_int_long,0,,,,,
player,201811250rav,rai,CalhSh00,pass_defended,0,,,,,
player,201811250rav,rai,CalhSh00,sacks,0.0,,,,,
player,201811250rav,rai,CalhSh00,tackles_combined,1,,,,,
player,201811250rav,rai,CalhSh00,tackles_solo,0,,,,,
player,201811250rav,rai,CalhSh00,tackles_assists,1,,,,,
player,201811250rav,rai,CalhSh00,tackles_loss,0,,,,,
player,201811250rav,rai,CalhSh00,qb_hits,0,,,,,
player,201811250rav,rai,CalhSh00,fumbles_rec,0,,,,,
player,201811250rav,rai,CalhSh00,fumbles_rec_yds,0,,,,,
player,201811250rav,rai,CalhSh00,fumbles_rec_td,0,,,,,
player,201811250rav,rai,CalhSh00,fumbles_forced,0,,,,,
player,201811250rav,rai,HallP.00,def_int,0,,,,,
player,201811250rav,rai,HallP.00,def_int_yds,0,,,,,
player,201811250rav,rai,HallP.00,def_int_td,0,,,,,
player,201811250rav,rai,HallP.00,def_int_long,0,,,,,
player,201811250rav,rai,HallP.00,pass_defended,0,,,,,
player,201811250rav,rai,HallP.00,sacks,0.0,,,,,
player,201811250rav,rai,HallP.00,tackles_combined,1,,,,,
player,201811250rav,rai,HallP.00,tackles_solo,1,,,,,
player,201811250rav,rai,HallP.00,tackles_assists,0,,,,,
player,201811250rav,rai,HallP.00,tackles_loss,0,,,,,
player,201811250rav,rai,HallP.00,qb_hits,0,,,,,
player,201811250rav,rai,HallP.00,fumbles_rec,0,,,,,
player,201811250rav,rai,HallP.00,fumbles_rec_yds,0,,,,,
player,201811250rav,rai,HallP.00,fumbles_rec_td,0,,,,,
player,201811250rav,rai,HallP.00,fumbles_forced,0,,,,,
player,201811250rav,rai,HarrEr00,def_int,0,,,,,
player,201811250rav,rai,HarrEr00,def_int_yds,0,,,,,
player,201811250rav,rai,HarrEr00,def_int_td,0,,,,,
player,201811250rav,rai,HarrEr00,def_int_long,0,,,,,
player,201811250rav,rai,HarrEr00,pass_defended,1,,,,,
player,201811250rav,rai,HarrEr00,sacks,0.0,,,,,
player,201811250rav,rai,HarrEr00,tackles_combined,1,,,,,
player,201811250rav,rai,HarrEr00,tackles_solo,1,,,,,
player,201811250rav,rai,HarrEr00,tackles_assists,0,,,,,
player,201811250rav,rai,HarrEr00,tackles_loss,0,,,,,
player,201811250rav,rai,HarrEr00,qb_hits,0,,,,,
player,201811250rav,rai,HarrEr00,fumbles_rec,0,,,,,
player,201811250rav,rai,HarrEr00,fumbles_rec_yds,0,,,,,
player,201811250rav,rai,HarrEr00,fumbles_rec_td,0,,,,,
player,201811250rav,rai,HarrEr00,fumbles_forced,0,,,,,
player,201811250rav,rai,HarrDw00,def_int,0,,,,,
player,201811250rav,rai,HarrDw00,def_int_yds,0,,,,,
player,201811250rav,rai,HarrDw00,def_int_td,0,,,,,
player,201811250rav,rai,HarrDw00,def_int_long,0,,,,,
player,201811250rav,rai,HarrDw00,pass_defended,0,,,,,
player,201811250rav,rai,HarrDw00,sacks,0.0,,,,,
player,201811250rav,rai,HarrDw00,tackles_combined,1,,,,,
player,201811250rav,rai,HarrDw00,tackles_solo,1,,,,,
player,201811250rav,rai,HarrDw00,tackles_assists,0,,,,,
player,201811250rav,rai,HarrDw00,tackles_loss,0,,,,,
player,201811250rav,rai,HarrDw00,qb_hits,0,,,,,
player,201811250rav,rai,HarrDw00,fumbles_rec,0,,,,,
player,201811250rav,rai,HarrDw00,fumbles_rec_yds,0,,,,,
player,201811250rav,rai,HarrDw00,fumbles_rec_td,0,,,,,
player,201811250rav,rai,HarrDw00,fumbles_forced,0,,,,,
player,201811250rav,rai,HursMa00,def_int,0,,,,,
player,201811250rav,rai,HursMa00,def_int_yds,0,,,,,
player,201811250rav,rai,HursMa00,def_int_td,0,,,,,
player,201811250rav,rai,HursMa00,def_int_long,0,,,,,
player,201811250rav,rai,HursMa00,pass_defended,0,,,,,
player,201811250rav,rai,HursMa00,sacks,0.0,,,,,
player,201811250rav,rai,HursMa00,tackles_combined,1,,,,,
player,201811250rav,rai,HursMa00,tackles_solo,0,,,,,
player,201811250rav,rai,HursMa00,tackles_assists,1,,,,,
player,201811250rav,rai,HursMa00,tackles_loss,0,,,,,
player,201811250rav,rai,HursMa00,qb_hits,0,,,,,
player,201811250rav,rai,HursMa00,fumbles_rec,0,,,,,
player,201811250rav,rai,HursMa00,fumbles_rec_yds,0,,,,,
player,201811250rav,rai,HursMa00,fumbles_rec_td,0,,,,,
player,201811250rav,rai,HursMa00,fumbles_forced,0,,,,,
player,201811250rav,rai,McDoCl99,def_int,0,,,,,
player,201811250rav,rai,McDoCl99,def_int_yds,0,,,,,
player,201811250rav,rai,McDoCl99,def_int_td,0,,,,,
player,201811250rav,rai,McDoCl99,def_int_long,0,,,,,
player,201811250rav,rai,McDoCl99,pass_defended,0,,,,,
player,201811250rav,rai,McDoCl99,sacks,0.0,,,,,
player,201811250rav,rai,McDoCl99,tackles_combined,1,,,,,
player,201811250rav,rai,McDoCl99,tackles_solo,1,,,,,
player,201811250rav,rai,McDoCl99,tackles_assists,0,,,,,
player,201811250rav,rai,McDoCl99,tackles_loss,0,,,,,
player,201811250rav,rai,McDoCl99,qb_hits,0,,,,,
player,201811250rav,rai,McDoCl99,fumbles_rec,0,,,,,
player,201811250rav,rai,McDoCl99,fumbles_rec_yds,0,,,,,
player,201811250rav,rai,McDoCl99,fumbles_rec_td,0,,,,,
player,201811250rav,rai,McDoCl99,fumbles_forced,0,,,,,
player,201811250rav,rai,SmitKe03,def_int,0,,,,,
player,201811250rav,rai,SmitKe03,def_int_yds,0,,,,,
player,201811250rav,rai,SmitKe03,def_int_td,0,,,,,
player,201811250rav,rai,SmitKe03,def_int_long,0,,,,,
player,201811250rav,rai,SmitKe03,pass_defended,0,,,,,
player,201811250rav,rai,SmitKe03,sacks,0.0,,,,,
player,201811250rav,rai,SmitKe03,tackles_combined,1,,,,,
player,201811250rav,rai,SmitKe03,tackles_solo,1,,,,,
player,201811250rav,rai,SmitKe03,tackles_assists,0,,,,,
player,201811250rav,rai,SmitKe03,tackles_loss,0,,,,,
player,201811250rav,rai,SmitKe03,qb_hits,0,,,,,
player,201811250rav,rai,SmitKe03,fumbles_rec,0,,,,,
player,201811250rav,rai,SmitKe03,fumbles_rec_yds,0,,,,,
player,201811250rav,rai,SmitKe03,fumbles_rec_td,0,,,,,
player,201811250rav,rai,SmitKe03,fumbles_forced,0,,,,,
player,201811250rav,rai,WilbKy00,def_int,0,,,,,
player,201811250rav,rai,WilbKy00,def_int_yds,0,,,,,
player,201811250rav,rai,WilbKy00,def_int_td,0,,,,,
player,201811250rav,rai,WilbKy00,def_int_long,0,,,,,
player,201811250rav,rai,WilbKy00,pass_defended,0,,,,,
player,201811250rav,rai,WilbKy00,sacks,0.0,,,,,
player,201811250rav,rai,WilbKy00,tackles_combined,1,,,,,
player,201811250rav,rai,WilbKy00,tackles_solo,1,,,,,
player,201811250rav,rai,WilbKy00,tackles_assists,0,,,,,
player,201811250rav,rai,WilbKy00,tackles_loss,0,,,,,
player,201811250rav,rai,WilbKy00,qb_hits,0,,,,,
player,201811250rav,rai,WilbKy00,fumbles_rec,0,,,,,
player,201811250rav,rai,WilbKy00,fumbles_rec_yds,0,,,,,
player,201811250rav,rai,WilbKy00,fumbles_rec_td,0,,,,,
player,201811250rav,rai,WilbKy00,fumbles_forced,0,,,,,
player,201811250rav,rav,JudoMa00,def_int,0,,,,,
player,201811250rav,rav,JudoMa00,def_int_yds,0,,,,,
player,201811250rav,rav,JudoMa00,def_int_td,0,,,,,
player,201811250rav,rav,JudoMa00,def_int_long,0,,,,,
player,201811250rav,rav,JudoMa00,pass_defended,0,,,,,
player,201811250rav,rav,JudoMa00,sacks,3.0,,,,,
player,201811250rav,rav,JudoMa00,tackles_combined,5,,,,,
player,201811250rav,rav,JudoMa00,tackles_solo,3,,,,,
player,201811250rav,rav,JudoMa00,tackles_assists,2,,,,,
player,201811250rav,rav,JudoMa00,tackles_loss,2,,,,,
player,201811250rav,rav,JudoMa00,qb_hits,3,,,,,
player,201811250rav,rav,JudoMa00,fumbles_rec,0,,,,,
player,201811250rav,rav,JudoMa00,fumbles_rec_yds,0,,,,,
player,201811250rav,rav,JudoMa00,fumbles_rec_td,0,,,,,
player,201811250rav,rav,JudoMa00,fumbles_forced,1,,,,,
player,201811250rav,rav,MoslC.00,def_int,0,,,,,
player,201811250rav,rav,MoslC.00,def_int_yds,0,,,,,
player,201811250rav,rav,MoslC.00,def_int_td,0,,,,,
player,201811250rav,rav,MoslC.00,def_int_long,0,,,,,
player,201811250rav,rav,MoslC.00,pass_defended,0,,,,,
player,201811250rav,rav,MoslC.00,sacks,0.0,,,,,
player,201811250rav,rav,MoslC.00,tackles_combined,8,,,,,
player,201811250rav,rav,MoslC.00,tackles_solo,7,,,,,
player,201811250rav,rav,MoslC.00,tackles_assists,1,,,,,
player,201811250rav,rav,MoslC.00,tackles_loss,0,,,,,
player,201811250rav,rav,MoslC.00,qb_hits,0,,,,,
player,201811250rav,rav,MoslC.00,fumbles_rec,0,,,,,
player,201811250rav,rav,MoslC.00,fumbles_rec_yds,0,,,,,
player,201811250rav,rav,MoslC.00,fumbles_rec_td,0,,,,,
player,201811250rav,rav,MoslC.00,fumbles_forced,0,,,,,
player,201811250rav,rav,OnwuPa00,def_int,0,,,,,
player,201811250rav,rav,OnwuPa00,def_int_yds,0,,,,,
player,201811250rav,rav,OnwuPa00,def_int_td,0,,,,,
player,201811250rav,rav,OnwuPa00,def_int_long,0,,,,,
player,201811250rav,rav,OnwuPa00,pass_defended,0,,,,,
player,201811250rav,rav,OnwuPa00,sacks,0.0,,,,,
player,201811250rav,rav,OnwuPa00,tackles_combined,5,,,,,
player,201811250rav,rav,OnwuPa00,tackles_solo,4,,,,,
player,201811250rav,rav,OnwuPa00,tackles_assists,1,,,,,
player,201811250rav,rav,OnwuPa00,tackles_loss,1,,,,,
player,201811250rav,rav,OnwuPa00,qb_hits,1,,,,,
player,201811250rav,rav,OnwuPa00,fumbles_rec,0,,,,,
player,201811250rav,rav,OnwuPa00,fumbles_rec_yds,0,,,,,
player,201811250rav,rav,OnwuPa00,fumbles_rec_td,0,,,,,
player,201811250rav,rav,OnwuPa00,fumbles_forced,0,,,,,
player,201811250rav,rav,ClarCh00,def_int,0,,,,,
player,201811250rav,rav,ClarCh00,def_int_yds,0,,,,,
player,201811250rav,rav,ClarCh00,def_int_td,0,,,,,
player,201811250rav,rav,ClarCh00,def_int_long,0,,,,,
player,201811250rav,rav,ClarCh00,pass_defended,0,,,,,
player,201811250rav,rav,ClarCh00,sacks,0.0,,,,,
player,201811250rav,rav,ClarCh00,tackles_combined,4,,,,,
player,201811250rav,rav,ClarCh00,tackles_solo,3,,,,,
player,201811250rav,rav,ClarCh00,tackles_assists,1,,,,,
player,201811250rav,rav,ClarCh00,tackles_loss,0,,,,,
player,201811250rav,rav,ClarCh00,qb_hits,0,,,,,
player,201811250rav,rav,ClarCh00,fumbles_rec,0,,,,,
player,201811250rav,rav,ClarCh00,fumbles_rec_yds,0,,,,,
player,201811250rav,rav,ClarCh00,fumbles_rec_td,0,,,,,
player,201811250rav,rav,ClarCh00,fumbles_forced,0,,,,,
player,201811250rav,rav,WeddEr99,def_int,0,,,,,
player,201811250rav,rav,WeddEr99,def_int_yds,0,,,,,
player,201811250rav,rav,WeddEr99,def_int_td,0,,,,,
player,201811250rav,rav,WeddEr99,def_int_long,0,,,,,
player,201811250rav,rav,WeddEr99,pass_defended,0,,,,,
player,201811250rav,rav,WeddEr99,sacks,0.0,,,,,
player,201811250rav,rav,WeddEr99,tackles_combined,3,,,,,
player,201811250rav,rav,WeddEr99,tackles_solo,3,,,,,
player,201811250rav,rav,WeddEr99,tackles_assists,0,,,,,
player,201811250rav,rav,WeddEr99,tackles_loss,0,,,,,
player,201811250rav,rav,WeddEr99,qb_hits,0,,,,,
player,201811250rav,rav,WeddEr99,fumbles_rec,0,,,,,
player,201811250rav,rav,WeddEr99,fumbles_rec_yds,0,,,,,
player,201811250rav,rav,WeddEr99,fumbles_rec_td,0,,,,,
player,201811250rav,rav,WeddEr99,fumbles_forced,0,,,,,
player,201811250rav,rav,WillBr02,def_int,0,,,,,
player,201811250rav,rav,WillBr02,def_int_yds,0,,,,,
player,201811250rav,rav,WillBr02,def_int_td,0,,,,,
player,201811250rav,rav,WillBr02,def_int_long,0,,,,,
player,201811250rav,rav,WillBr02,pass_defended,0,,,,,
player,201811250rav,rav,WillBr02,sacks,0.0,,,,,
player,201811250rav,rav,WillBr02,tackles_combined,3,,,,,
player,201811250rav,rav,WillBr02,tackles_solo,1,,,,,
player,201811250rav,rav,WillBr02,tackles_assists,2,,,,,
player,201811250rav,rav,WillBr02,tackles_loss,0,,,,,
player,201811250rav,rav,WillBr02,qb_hits,0,,,,,
player,201811250rav,rav,WillBr02,fumbles_rec,0,,,,,
player,201811250rav,rav,WillBr02,fumbles_rec_yds,0,,,,,
player,201811250rav,rav,WillBr02,fumbles_rec_td,0,,,,,
player,201811250rav,rav,WillBr02,fumbles_forced,0,,,,,
player,201811250rav,rav,CarrBr99,def_int,0,,,,,
player,201811250rav,rav,CarrBr99,def_int_yds,0,,,,,
player,201811250rav,rav,CarrBr99,def_int_td,0,,,,,
player,201811250rav,rav,CarrBr99,def_int_long,0,,,,,
player,201811250rav,rav,CarrBr99,pass_defended,0,,,,,
player,201811250rav,rav,CarrBr99,sacks,0.0,,,,,
player,201811250rav,rav,CarrBr99,tackles_combined,2,,,,,
player,201811250rav,rav,CarrBr99,tackles_solo,2,,,,,
player,201811250rav,rav,CarrBr99,tackles_assists,0,,,,,
player,201811250rav,rav,CarrBr99,tackles_loss,0,,,,,
player,201811250rav,rav,CarrBr99,qb_hits,1,,,,,
player,201811250rav,rav,CarrBr99,fumbles_rec,0,,,,,
player,201811250rav,rav,CarrBr99,fumbles_rec_yds,0,,,,,
player,201811250rav,rav,CarrBr99,fumbles_rec_td,0,,,,,
player,201811250rav,rav,CarrBr99,fumbles_forced,0,,,,,
player,201811250rav,rav,JoneCy00,def_int,0,,,,,
player,201811250rav,rav,JoneCy00,def_int_yds,0,,,,,
player,201811250rav,rav,JoneCy00,def_int_td,0,,,,,
player,201811250rav,rav,JoneCy00,def_int_long,0,,,,,
player,201811250rav,rav,JoneCy00,pass_defended,0,,,,,
player,201811250rav,rav,JoneCy00,sacks,0.0,,,,,
player,201811250rav,rav,JoneCy00,tackles_combined,2,,,,,
player,201811250rav,rav,JoneCy00,tackles_solo,1,,,,,
player,201811250rav,rav,JoneCy00,tackles_assists,1,,,,,
player,201811250rav,rav,JoneCy00,tackles_loss,0,,,,,
player,201811250rav,rav,JoneCy00,qb_hits,0,,,,,
