game,2018,9,20181104,201811040cle,kan,"Kansas City Chiefs",37,cle,"Cleveland Browns",21
player,201811040cle,kan,NelsSt01,fumbles_rec_td,0,,,,,
player,201811040cle,kan,NelsSt01,fumbles_forced,0,,,,,
player,201811040cle,kan,JoneCh09,def_int,0,,,,,
player,201811040cle,kan,JoneCh09,def_int_yds,0,,,,,
player,201811040cle,kan,JoneCh09,def_int_td,0,,,,,
player,201811040cle,kan,JoneCh09,def_int_long,0,,,,,
player,201811040cle,kan,JoneCh09,pass_defended,0,,,,,
player,201811040cle,kan,JoneCh09,sacks,1.0,,,,,
player,201811040cle,kan,JoneCh09,tackles_combined,3,,,,,
player,201811040cle,kan,JoneCh09,tackles_solo,3,,,,,
player,201811040cle,kan,JoneCh09,tackles_assists,0,,,,,
player,201811040cle,kan,JoneCh09,tackles_loss,2,,,,,
player,201811040cle,kan,JoneCh09,qb_hits,1,,,,,
player,201811040cle,kan,JoneCh09,fumbles_rec,0,,,,,
player,201811040cle,kan,JoneCh09,fumbles_rec_yds,0,,,,,
player,201811040cle,kan,JoneCh09,fumbles_rec_td,0,,,,,
player,201811040cle,kan,JoneCh09,fumbles_forced,0,,,,,
player,201811040cle,kan,LucaJo00,def_int,0,,,,,
player,201811040cle,kan,LucaJo00,def_int_yds,0,,,,,
player,201811040cle,kan,LucaJo00,def_int_td,0,,,,,
player,201811040cle,kan,LucaJo00,def_int_long,0,,,,,
player,201811040cle,kan,LucaJo00,pass_defended,0,,,,,
player,201811040cle,kan,LucaJo00,sacks,1.0,,,,,
player,201811040cle,kan,LucaJo00,tackles_combined,1,,,,,
player,201811040cle,kan,LucaJo00,tackles_solo,1,,,,,
player,201811040cle,kan,LucaJo00,tackles_assists,0,,,,,
player,201811040cle,kan,LucaJo00,tackles_loss,1,,,,,
player,201811040cle,kan,LucaJo00,qb_hits,2,,,,,
player,201811040cle,kan,LucaJo00,fumbles_rec,0,,,,,
player,201811040cle,kan,LucaJo00,fumbles_rec_yds,0,,,,,
player,201811040cle,kan,LucaJo00,fumbles_rec_td,0,,,,,
player,201811040cle,kan,LucaJo00,fumbles_forced,0,,,,,
player,201811040cle,kan,HitcAn00,def_int,0,,,,,
player,201811040cle,kan,HitcAn00,def_int_yds,0,,,,,
player,201811040cle,kan,HitcAn00,def_int_td,0,,,,,
player,201811040cle,kan,HitcAn00,def_int_long,0,,,,,
player,201811040cle,kan,HitcAn00,pass_defended,0,,,,,
player,201811040cle,kan,HitcAn00,sacks,0.0,,,,,
player,201811040cle,kan,HitcAn00,tackles_combined,9,,,,,
player,201811040cle,kan,HitcAn00,tackles_solo,9,,,,,
player,201811040cle,kan,HitcAn00,tackles_assists,0,,,,,
player,201811040cle,kan,HitcAn00,tackles_loss,0,,,,,
player,201811040cle,kan,HitcAn00,qb_hits,0,,,,,
player,201811040cle,kan,HitcAn00,fumbles_rec,0,,,,,
player,201811040cle,kan,HitcAn00,fumbles_rec_yds,0,,,,,
player,201811040cle,kan,HitcAn00,fumbles_rec_td,0,,,,,
player,201811040cle,kan,HitcAn00,fumbles_forced,0,,,,,
player,201811040cle,kan,MurrEr00,def_int,0,,,,,
player,201811040cle,kan,MurrEr00,def_int_yds,0,,,,,
player,201811040cle,kan,MurrEr00,def_int_td,0,,,,,
player,201811040cle,kan,MurrEr00,def_int_long,0,,,,,
player,201811040cle,kan,MurrEr00,pass_defended,0,,,,,
player,201811040cle,kan,MurrEr00,sacks,0.0,,,,,
player,201811040cle,kan,MurrEr00,tackles_combined,7,,,,,
player,201811040cle,kan,MurrEr00,tackles_solo,6,,,,,
player,201811040cle,kan,MurrEr00,tackles_assists,1,,,,,
player,201811040cle,kan,MurrEr00,tackles_loss,0,,,,,
player,201811040cle,kan,MurrEr00,qb_hits,0,,,,,
player,201811040cle,kan,MurrEr00,fumbles_rec,0,,,,,
player,201811040cle,kan,MurrEr00,fumbles_rec_yds,0,,,,,
player,201811040cle,kan,MurrEr00,fumbles_rec_td,0,,,,,
player,201811040cle,kan,MurrEr00,fumbles_forced,0,,,,,
player,201811040cle,kan,RaglRe00,def_int,0,,,,,
player,201811040cle,kan,RaglRe00,def_int_yds,0,,,,,
player,201811040cle,kan,RaglRe00,def_int_td,0,,,,,
player,201811040cle,kan,RaglRe00,def_int_long,0,,,,,
player,201811040cle,kan,RaglRe00,pass_defended,0,,,,,
player,201811040cle,kan,RaglRe00,sacks,0.0,,,,,
player,201811040cle,kan,RaglRe00,tackles_combined,6,,,,,
player,201811040cle,kan,RaglRe00,tackles_solo,4,,,,,
player,201811040cle,kan,RaglRe00,tackles_assists,2,,,,,
player,201811040cle,kan,RaglRe00,tackles_loss,0,,,,,
player,201811040cle,kan,RaglRe00,qb_hits,0,,,,,
player,201811040cle,kan,RaglRe00,fumbles_rec,0,,,,,
player,201811040cle,kan,RaglRe00,fumbles_rec_yds,0,,,,,
player,201811040cle,kan,RaglRe00,fumbles_rec_td,0,,,,,
player,201811040cle,kan,RaglRe00,fumbles_forced,0,,,,,
player,201811040cle,kan,ParkRo01,def_int,0,,,,,
player,201811040cle,kan,ParkRo01,def_int_yds,0,,,,,
player,201811040cle,kan,ParkRo01,def_int_td,0,,,,,
player,201811040cle,kan,ParkRo01,def_int_long,0,,,,,
player,201811040cle,kan,ParkRo01,pass_defended,0,,,,,
player,201811040cle,kan,ParkRo01,sacks,0.0,,,,,
player,201811040cle,kan,ParkRo01,tackles_combined,5,,,,,
player,201811040cle,kan,ParkRo01,tackles_solo,4,,,,,
player,201811040cle,kan,ParkRo01,tackles_assists,1,,,,,
player,201811040cle,kan,ParkRo01,tackles_loss,0,,,,,
player,201811040cle,kan,ParkRo01,qb_hits,0,,,,,
player,201811040cle,kan,ParkRo01,fumbles_rec,0,,,,,
player,201811040cle,kan,ParkRo01,fumbles_rec_yds,0,,,,,
player,201811040cle,kan,ParkRo01,fumbles_rec_td,0,,,,,
player,201811040cle,kan,ParkRo01,fumbles_forced,0,,,,,
player,201811040cle,kan,BailAl00,def_int,0,,,,,
player,201811040cle,kan,BailAl00,def_int_yds,0,,,,,
player,201811040cle,kan,BailAl00,def_int_td,0,,,,,
player,201811040cle,kan,BailAl00,def_int_long,0,,,,,
player,201811040cle,kan,BailAl00,pass_defended,0,,,,,
player,201811040cle,kan,BailAl00,sacks,0.0,,,,,
player,201811040cle,kan,BailAl00,tackles_combined,4,,,,,
player,201811040cle,kan,BailAl00,tackles_solo,2,,,,,
player,201811040cle,kan,BailAl00,tackles_assists,2,,,,,
player,201811040cle,kan,BailAl00,tackles_loss,0,,,,,
player,201811040cle,kan,BailAl00,qb_hits,0,,,,,
player,201811040cle,kan,BailAl00,fumbles_rec,0,,,,,
player,201811040cle,kan,BailAl00,fumbles_rec_yds,0,,,,,
player,201811040cle,kan,BailAl00,fumbles_rec_td,0,,,,,
player,201811040cle,kan,BailAl00,fumbles_forced,0,,,,,
player,201811040cle,kan,SpeaBr00,def_int,0,,,,,
player,201811040cle,kan,SpeaBr00,def_int_yds,0,,,,,
player,201811040cle,kan,SpeaBr00,def_int_td,0,,,,,
player,201811040cle,kan,SpeaBr00,def_int_long,0,,,,,
player,201811040cle,kan,SpeaBr00,pass_defended,0,,,,,
player,201811040cle,kan,SpeaBr00,sacks,0.0,,,,,
player,201811040cle,kan,SpeaBr00,tackles_combined,4,,,,,
player,201811040cle,kan,SpeaBr00,tackles_solo,4,,,,,
player,201811040cle,kan,SpeaBr00,tackles_assists,0,,,,,
player,201811040cle,kan,SpeaBr00,tackles_loss,2,,,,,
player,201811040cle,kan,SpeaBr00,qb_hits,0,,,,,
player,201811040cle,kan,SpeaBr00,fumbles_rec,0,,,,,
player,201811040cle,kan,SpeaBr00,fumbles_rec_yds,0,,,,,
player,201811040cle,kan,SpeaBr00,fumbles_rec_td,0,,,,,
player,201811040cle,kan,SpeaBr00,fumbles_forced,0,,,,,
player,201811040cle,kan,NnadDe00,def_int,0,,,,,
player,201811040cle,kan,NnadDe00,def_int_yds,0,,,,,
player,201811040cle,kan,NnadDe00,def_int_td,0,,,,,
player,201811040cle,kan,NnadDe00,def_int_long,0,,,,,
player,201811040cle,kan,NnadDe00,pass_defended,0,,,,,
player,201811040cle,kan,NnadDe00,sacks,0.0,,,,,
player,201811040cle,kan,NnadDe00,tackles_combined,3,,,,,
player,201811040cle,kan,NnadDe00,tackles_solo,1,,,,,
player,201811040cle,kan,NnadDe00,tackles_assists,2,,,,,
player,201811040cle,kan,NnadDe00,tackles_loss,0,,,,,
player,201811040cle,kan,NnadDe00,qb_hits,0,,,,,
player,201811040cle,kan,NnadDe00,fumbles_rec,0,,,,,
player,201811040cle,kan,NnadDe00,fumbles_rec_yds,0,,,,,
player,201811040cle,kan,NnadDe00,fumbles_rec_td,0,,,,,
player,201811040cle,kan,NnadDe00,fumbles_forced,0,,,,,
player,201811040cle,kan,ODanDo00,def_int,0,,,,,
player,201811040cle,kan,ODanDo00,def_int_yds,0,,,,,
player,201811040cle,kan,ODanDo00,def_int_td,0,,,,,
player,201811040cle,kan,ODanDo00,def_int_long,0,,,,,
player,201811040cle,kan,ODanDo00,pass_defended,0,,,,,
player,201811040cle,kan,ODanDo00,sacks,0.0,,,,,
player,201811040cle,kan,ODanDo00,tackles_combined,3,,,,,
player,201811040cle,kan,ODanDo00,tackles_solo,3,,,,,
player,201811040cle,kan,ODanDo00,tackles_assists,0,,,,,
player,201811040cle,kan,ODanDo00,tackles_loss,0,,,,,
player,201811040cle,kan,ODanDo00,qb_hits,0,,,,,
player,201811040cle,kan,ODanDo00,fumbles_rec,0,,,,,
player,201811040cle,kan,ODanDo00,fumbles_rec_yds,0,,,,,
player,201811040cle,kan,ODanDo00,fumbles_rec_td,0,,,,,
player,201811040cle,kan,ODanDo00,fumbles_forced,0,,,,,
player,201811040cle,kan,FullKe00,def_int,0,,,,,
player,201811040cle,kan,FullKe00,def_int_yds,0,,,,,
player,201811040cle,kan,FullKe00,def_int_td,0,,,,,
player,201811040cle,kan,FullKe00,def_int_long,0,,,,,
player,201811040cle,kan,FullKe00,pass_defended,1,,,,,
player,201811040cle,kan,FullKe00,sacks,0.0,,,,,
player,201811040cle,kan,FullKe00,tackles_combined,2,,,,,
player,201811040cle,kan,FullKe00,tackles_solo,2,,,,,
player,201811040cle,kan,FullKe00,tackles_assists,0,,,,,
player,201811040cle,kan,FullKe00,tackles_loss,0,,,,,
player,201811040cle,kan,FullKe00,qb_hits,0,,,,,
player,201811040cle,kan,FullKe00,fumbles_rec,0,,,,,
player,201811040cle,kan,FullKe00,fumbles_rec_yds,0,,,,,
player,201811040cle,kan,FullKe00,fumbles_rec_td,0,,,,,
player,201811040cle,kan,FullKe00,fumbles_forced,0,,,,,
player,201811040cle,kan,NiemBe00,def_int,0,,,,,
player,201811040cle,kan,NiemBe00,def_int_yds,0,,,,,
player,201811040cle,kan,NiemBe00,def_int_td,0,,,,,
player,201811040cle,kan,NiemBe00,def_int_long,0,,,,,
player,201811040cle,kan,NiemBe00,pass_defended,0,,,,,
player,201811040cle,kan,NiemBe00,sacks,0.0,,,,,
player,201811040cle,kan,NiemBe00,tackles_combined,2,,,,,
player,201811040cle,kan,NiemBe00,tackles_solo,0,,,,,
player,201811040cle,kan,NiemBe00,tackles_assists,2,,,,,
player,201811040cle,kan,NiemBe00,tackles_loss,0,,,,,
player,201811040cle,kan,NiemBe00,qb_hits,0,,,,,
player,201811040cle,kan,NiemBe00,fumbles_rec,0,,,,,
player,201811040cle,kan,NiemBe00,fumbles_rec_yds,0,,,,,
player,201811040cle,kan,NiemBe00,fumbles_rec_td,0,,,,,
player,201811040cle,kan,NiemBe00,fumbles_forced,0,,,,,
player,201811040cle,kan,ScanOr99,def_int,0,,,,,
player,201811040cle,kan,ScanOr99,def_int_yds,0,,,,,
player,201811040cle,kan,ScanOr99,def_int_td,0,,,,,
player,201811040cle,kan,ScanOr99,def_int_long,0,,,,,
player,201811040cle,kan,ScanOr99,pass_defended,0,,,,,
player,201811040cle,kan,ScanOr99,sacks,0.0,,,,,
player,201811040cle,kan,ScanOr99,tackles_combined,2,,,,,
player,201811040cle,kan,ScanOr99,tackles_solo,2,,,,,
player,201811040cle,kan,ScanOr99,tackles_assists,0,,,,,
player,201811040cle,kan,ScanOr99,tackles_loss,0,,,,,
player,201811040cle,kan,ScanOr99,qb_hits,0,,,,,
player,201811040cle,kan,ScanOr99,fumbles_rec,0,,,,,
player,201811040cle,kan,ScanOr99,fumbles_rec_yds,0,,,,,
player,201811040cle,kan,ScanOr99,fumbles_rec_td,0,,,,,
player,201811040cle,kan,ScanOr99,fumbles_forced,0,,,,,
player,201811040cle,kan,FordDe00,def_int,0,,,,,
player,201811040cle,kan,FordDe00,def_int_yds,0,,,,,
player,201811040cle,kan,FordDe00,def_int_td,0,,,,,
player,201811040cle,kan,FordDe00,def_int_long,0,,,,,
player,201811040cle,kan,FordDe00,pass_defended,0,,,,,
player,201811040cle,kan,FordDe00,sacks,0.0,,,,,
player,201811040cle,kan,FordDe00,tackles_combined,1,,,,,
player,201811040cle,kan,FordDe00,tackles_solo,1,,,,,
player,201811040cle,kan,FordDe00,tackles_assists,0,,,,,
player,201811040cle,kan,FordDe00,tackles_loss,0,,,,,
player,201811040cle,kan,FordDe00,qb_hits,0,,,,,
player,201811040cle,kan,FordDe00,fumbles_rec,0,,,,,
player,201811040cle,kan,FordDe00,fumbles_rec_yds,0,,,,,
player,201811040cle,kan,FordDe00,fumbles_rec_td,0,,,,,
player,201811040cle,kan,FordDe00,fumbles_forced,0,,,,,
player,201811040cle,kan,WardCh01,def_int,0,,,,,
player,201811040cle,kan,WardCh01,def_int_yds,0,,,,,
player,201811040cle,kan,WardCh01,def_int_td,0,,,,,
player,201811040cle,kan,WardCh01,def_int_long,0,,,,,
player,201811040cle,kan,WardCh01,pass_defended,0,,,,,
player,201811040cle,kan,WardCh01,sacks,0.0,,,,,
player,201811040cle,kan,WardCh01,tackles_combined,1,,,,,
player,201811040cle,kan,WardCh01,tackles_solo,1,,,,,
player,201811040cle,kan,WardCh01,tackles_assists,0,,,,,
player,201811040cle,kan,WardCh01,tackles_loss,0,,,,,
player,201811040cle,kan,WardCh01,qb_hits,0,,,,,
player,201811040cle,kan,WardCh01,fumbles_rec,0,,,,,
player,201811040cle,kan,WardCh01,fumbles_rec_yds,0,,,,,
player,201811040cle,kan,WardCh01,fumbles_rec_td,0,,,,,
player,201811040cle,kan,WardCh01,fumbles_forced,0,,,,,
player,201811040cle,kan,WillXa00,def_int,0,,,,,
player,201811040cle,kan,WillXa00,def_int_yds,0,,,,,
player,201811040cle,kan,WillXa00,def_int_td,0,,,,,
player,201811040cle,kan,WillXa00,def_int_long,0,,,,,
player,201811040cle,kan,WillXa00,pass_defended,0,,,,,
player,201811040cle,kan,WillXa00,sacks,0.0,,,,,
player,201811040cle,kan,WillXa00,tackles_combined,1,,,,,
player,201811040cle,kan,WillXa00,tackles_solo,0,,,,,
player,201811040cle,kan,WillXa00,tackles_assists,1,,,,,
player,201811040cle,kan,WillXa00,tackles_loss,0,,,,,
player,201811040cle,kan,WillXa00,qb_hits,0,,,,,
player,201811040cle,kan,WillXa00,fumbles_rec,0,,,,,
player,201811040cle,kan,WillXa00,fumbles_rec_yds,0,,,,,
player,201811040cle,kan,WillXa00,fumbles_rec_td,0,,,,,
player,201811040cle,kan,WillXa00,fumbles_forced,0,,,,,
player,201811040cle,cle,RiceDe00,def_int,1,,,,,
player,201811040cle,cle,RiceDe00,def_int_yds,0,,,,,
player,201811040cle,cle,RiceDe00,def_int_td,0,,,,,
player,201811040cle,cle,RiceDe00,def_int_long,0,,,,,
player,201811040cle,cle,RiceDe00,pass_defended,1,,,,,
player,201811040cle,cle,RiceDe00,sacks,0.0,,,,,
player,201811040cle,cle,RiceDe00,tackles_combined,0,,,,,
player,201811040cle,cle,RiceDe00,tackles_solo,0,,,,,
player,201811040cle,cle,RiceDe00,tackles_assists,0,,,,,
player,201811040cle,cle,RiceDe00,tackles_loss,0,,,,,
player,201811040cle,cle,RiceDe00,qb_hits,0,,,,,
player,201811040cle,cle,RiceDe00,fumbles_rec,0,,,,,
player,201811040cle,cle,RiceDe00,fumbles_rec_yds,0,,,,,
player,201811040cle,cle,RiceDe00,fumbles_rec_td,0,,,,,
player,201811040cle,cle,RiceDe00,fumbles_forced,0,,,,,
player,201811040cle,cle,AverGe00,def_int,0,,,,,
player,201811040cle,cle,AverGe00,def_int_yds,0,,,,,
player,201811040cle,cle,AverGe00,def_int_td,0,,,,,
player,201811040cle,cle,AverGe00,def_int_long,0,,,,,
player,201811040cle,cle,AverGe00,pass_defended,0,,,,,
player,201811040cle,cle,AverGe00,sacks,1.0,,,,,
player,201811040cle,cle,AverGe00,tackles_combined,3,,,,,
player,201811040cle,cle,AverGe00,tackles_solo,3,,,,,
player,201811040cle,cle,AverGe00,tackles_assists,0,,,,,
player,201811040cle,cle,AverGe00,tackles_loss,1,,,,,
player,201811040cle,cle,AverGe00,qb_hits,1,,,,,
player,201811040cle,cle,AverGe00,fumbles_rec,0,,,,,
player,201811040cle,cle,AverGe00,fumbles_rec_yds,0,,,,,
player,201811040cle,cle,AverGe00,fumbles_rec_td,0,,,,,
player,201811040cle,cle,AverGe00,fumbles_forced,0,,,,,
player,201811040cle,cle,GarrMy00,def_int,0,,,,,
player,201811040cle,cle,GarrMy00,def_int_yds,0,,,,,
player,201811040cle,cle,GarrMy00,def_int_td,0,,,,,
player,201811040cle,cle,GarrMy00,def_int_long,0,,,,,
player,201811040cle,cle,GarrMy00,pass_defended,0,,,,,
player,201811040cle,cle,GarrMy00,sacks,1.0,,,,,
player,201811040cle,cle,GarrMy00,tackles_combined,2,,,,,
player,201811040cle,cle,GarrMy00,tackles_solo,2,,,,,
player,201811040cle,cle,GarrMy00,tackles_assists,0,,,,,
player,201811040cle,cle,GarrMy00,tackles_loss,1,,,,,
player,201811040cle,cle,GarrMy00,qb_hits,3,,,,,
player,201811040cle,cle,GarrMy00,fumbles_rec,0,,,,,
player,201811040cle,cle,GarrMy00,fumbles_rec_yds,0,,,,,
player,201811040cle,cle,GarrMy00,fumbles_rec_td,0,,,,,
player,201811040cle,cle,GarrMy00,fumbles_forced,0,,,,,
player,201811040cle,cle,CollJa00,def_int,0,,,,,
player,201811040cle,cle,CollJa00,def_int_yds,0,,,,,
player,201811040cle,cle,CollJa00,def_int_td,0,,,,,
player,201811040cle,cle,CollJa00,def_int_long,0,,,,,
player,201811040cle,cle,CollJa00,pass_defended,0,,,,,
player,201811040cle,cle,CollJa00,sacks,0.0,,,,,
player,201811040cle,cle,CollJa00,tackles_combined,7,,,,,
player,201811040cle,cle,CollJa00,tackles_solo,5,,,,,
player,201811040cle,cle,CollJa00,tackles_assists,2,,,,,
player,201811040cle,cle,CollJa00,tackles_loss,0,,,,,
player,201811040cle,cle,CollJa00,qb_hits,0,,,,,
player,201811040cle,cle,CollJa00,fumbles_rec,0,,,,,
player,201811040cle,cle,CollJa00,fumbles_rec_yds,0,,,,,
player,201811040cle,cle,CollJa00,fumbles_rec_td,0,,,,,
player,201811040cle,cle,CollJa00,fumbles_forced,0,,,,,
player,201811040cle,cle,VallTa00,def_int,0,,,,,
player,201811040cle,cle,VallTa00,def_int_yds,0,,,,,
player,201811040cle,cle,VallTa00,def_int_td,0,,,,,
player,201811040cle,cle,VallTa00,def_int_long,0,,,,,
player,201811040cle,cle,VallTa00,pass_defended,0,,,,,
player,201811040cle,cle,VallTa00,sacks,0.0,,,,,
player,201811040cle,cle,VallTa00,tackles_combined,7,,,,,
player,201811040cle,cle,VallTa00,tackles_solo,6,,,,,
player,201811040cle,cle,VallTa00,tackles_assists,1,,,,,
player,201811040cle,cle,VallTa00,tackles_loss,1,,,,,
player,201811040cle,cle,VallTa00,qb_hits,0,,,,,
player,201811040cle,cle,VallTa00,fumbles_rec,0,,,,,
player,201811040cle,cle,VallTa00,fumbles_rec_yds,0,,,,,
player,201811040cle,cle,VallTa00,fumbles_rec_td,0,,,,,
player,201811040cle,cle,VallTa00,fumbles_forced,0,,,,,
player,201811040cle,cle,PeppJa00,def_int,0,,,,,
player,201811040cle,cle,PeppJa00,def_int_yds,0,,,,,
player,201811040cle,cle,PeppJa00,def_int_td,0,,,,,
player,201811040cle,cle,PeppJa00,def_int_long,0,,,,,
player,201811040cle,cle,PeppJa00,pass_defended,0,,,,,
player,201811040cle,cle,PeppJa00,sacks,0.0,,,,,
player,201811040cle,cle,PeppJa00,tackles_combined,6,,,,,
player,201811040cle,cle,PeppJa00,tackles_solo,3,,,,,
player,201811040cle,cle,PeppJa00,tackles_assists,3,,,,,
player,201811040cle,cle,PeppJa00,tackles_loss,0,,,,,
player,201811040cle,cle,PeppJa00,qb_hits,1,,,,,
player,201811040cle,cle,PeppJa00,fumbles_rec,0,,,,,
player,201811040cle,cle,PeppJa00,fumbles_rec_yds,0,,,,,
player,201811040cle,cle,PeppJa00,fumbles_rec_td,0,,,,,
player,201811040cle,cle,PeppJa00,fumbles_forced,0,,,,,
player,201811040cle,cle,KindDe00,def_int,0,,,,,
player,201811040cle,cle,KindDe00,def_int_yds,0,,,,,
player,201811040cle,cle,KindDe00,def_int_td,0,,,,,
player,201811040cle,cle,KindDe00,def_int_long,0,,,,,
player,201811040cle,cle,KindDe00,pass_defended,0,,,,,
player,201811040cle,cle,KindDe00,sacks,0.0,,,,,
player,201811040cle,cle,KindDe00,tackles_combined,5,,,,,
player,201811040cle,cle,KindDe00,tackles_solo,3,,,,,
player,201811040cle,cle,KindDe00,tackles_assists,2,,,,,
player,201811040cle,cle,KindDe00,tackles_loss,0,,,,,
player,201811040cle,cle,KindDe00,qb_hits,0,,,,,
player,201811040cle,cle,KindDe00,fumbles_rec,0,,,,,
player,201811040cle,cle,KindDe00,fumbles_rec_yds,0,,,,,
player,201811040cle,cle,KindDe00,fumbles_rec_td,0,,,,,
player,201811040cle,cle,KindDe00,fumbles_forced,0,,,,,
player,201811040cle,cle,CarrTr00,def_int,0,,,,,
player,201811040cle,cle,CarrTr00,def_int_yds,0,,,,,
player,201811040cle,cle,CarrTr00,def_int_td,0,,,,,
player,201811040cle,cle,CarrTr00,def_int_long,0,,,,,
player,201811040cle,cle,CarrTr00,pass_defended,0,,,,,
player,201811040cle,cle,CarrTr00,sacks,0.0,,,,,
player,201811040cle,cle,CarrTr00,tackles_combined,4,,,,,
player,201811040cle,cle,CarrTr00,tackles_solo,3,,,,,
player,201811040cle,cle,CarrTr00,tackles_assists,1,,,,,
player,201811040cle,cle,CarrTr00,tackles_loss,0,,,,,
player,201811040cle,cle,CarrTr00,qb_hits,0,,,,,
player,201811040cle,cle,CarrTr00,fumbles_rec,0,,,,,
player,201811040cle,cle,CarrTr00,fumbles_rec_yds,0,,,,,
player,201811040cle,cle,CarrTr00,fumbles_rec_td,0,,,,,
player,201811040cle,cle,CarrTr00,fumbles_forced,0,,,,,
player,201811040cle,cle,OgbaEm00,def_int,0,,,,,
player,201811040cle,cle,OgbaEm00,def_int_yds,0,,,,,
player,201811040cle,cle,OgbaEm00,def_int_td,0,,,,,
player,201811040cle,cle,OgbaEm00,def_int_long,0,,,,,
player,201811040cle,cle,OgbaEm00,pass_defended,1,,,,,
player,201811040cle,cle,OgbaEm00,sacks,0.0,,,,,
player,201811040cle,cle,OgbaEm00,tackles_combined,4,,,,,
player,201811040cle,cle,OgbaEm00,tackles_solo,3,,,,,
player,201811040cle,cle,OgbaEm00,tackles_assists,1,,,,,
player,201811040cle,cle,OgbaEm00,tackles_loss,0,,,,,
player,201811040cle,cle,OgbaEm00,qb_hits,0,,,,,
player,201811040cle,cle,OgbaEm00,fumbles_rec,0,,,,,
player,201811040cle,cle,OgbaEm00,fumbles_rec_yds,0,,,,,
player,201811040cle,cle,OgbaEm00,fumbles_rec_td,0,,,,,
player,201811040cle,cle,OgbaEm00,fumbles_forced,0,,,,,
player,201811040cle,cle,ColeTr01,def_int,0,,,,,
player,201811040cle,cle,ColeTr01,def_int_yds,0,,,,,
player,201811040cle,cle,ColeTr01,def_int_td,0,,,,,
player,201811040cle,cle,ColeTr01,def_int_long,0,,,,,
player,201811040cle,cle,ColeTr01,pass_defended,0,,,,,
player,201811040cle,cle,ColeTr01,sacks,0.0,,,,,
player,201811040cle,cle,ColeTr01,tackles_combined,3,,,,,
player,201811040cle,cle,ColeTr01,tackles_solo,2,,,,,
player,201811040cle,cle,ColeTr01,tackles_assists,1,,,,,
player,201811040cle,cle,ColeTr01,tackles_loss,0,,,,,
player,201811040cle,cle,ColeTr01,qb_hits,0,,,,,
player,201811040cle,cle,ColeTr01,fumbles_rec,0,,,,,
player,201811040cle,cle,ColeTr01,fumbles_rec_yds,0,,,,,
player,201811040cle,cle,ColeTr01,fumbles_rec_td,0,,,,,
player,201811040cle,cle,ColeTr01,fumbles_forced,0,,,,,
player,201811040cle,cle,KirkCh00,def_int,0,,,,,
player,201811040cle,cle,KirkCh00,def_int_yds,0,,,,,
player,201811040cle,cle,KirkCh00,def_int_td,0,,,,,
player,201811040cle,cle,KirkCh00,def_int_long,0,,,,,
player,201811040cle,cle,KirkCh00,pass_defended,0,,,,,
player,201811040cle,cle,KirkCh00,sacks,0.0,,,,,
player,201811040cle,cle,KirkCh00,tackles_combined,3,,,,,
player,201811040cle,cle,KirkCh00,tackles_solo,3,,,,,
player,201811040cle,cle,KirkCh00,tackles_assists,0,,,,,
player,201811040cle,cle,KirkCh00,tackles_loss,0,,,,,
player,201811040cle,cle,KirkCh00,qb_hits,0,,,,,
player,201811040cle,cle,KirkCh00,fumbles_rec,0,,,,,
player,201811040cle,cle,KirkCh00,fumbles_rec_yds,0,,,,,
player,201811040cle,cle,KirkCh00,fumbles_rec_td,0,,,,,
player,201811040cle,cle,KirkCh00,fumbles_forced,0,,,,,
player,201811040cle,cle,OgunLa00,def_int,0,,,,,
player,201811040cle,cle,OgunLa00,def_int_yds,0,,,,,
player,201811040cle,cle,OgunLa00,def_int_td,0,,,,,
player,201811040cle,cle,OgunLa00,def_int_long,0,,,,,
player,201811040cle,cle,OgunLa00,pass_defended,0,,,,,
player,201811040cle,cle,OgunLa00,sacks,0.0,,,,,
player,201811040cle,cle,OgunLa00,tackles_combined,2,,,,,
player,201811040cle,cle,OgunLa00,tackles_solo,2,,,,,
player,201811040cle,cle,OgunLa00,tackles_assists,0,,,,,
player,201811040cle,cle,OgunLa00,tackles_loss,1,,,,,
player,201811040cle,cle,OgunLa00,qb_hits,1,,,,,
player,201811040cle,cle,OgunLa00,fumbles_rec,0,,,,,
player,201811040cle,cle,OgunLa00,fumbles_rec_yds,0,,,,,
player,201811040cle,cle,OgunLa00,fumbles_rec_td,0,,,,,
player,201811040cle,cle,OgunLa00,fumbles_forced,0,,,,,
player,201811040cle,cle,ThomTa01,def_int,0,,,,,
player,201811040cle,cle,ThomTa01,def_int_yds,0,,,,,
player,201811040cle,cle,ThomTa01,def_int_td,0,,,,,
player,201811040cle,cle,ThomTa01,def_int_long,0,,,,,
player,201811040cle,cle,ThomTa01,pass_defended,0,,,,,
player,201811040cle,cle,ThomTa01,sacks,0.0,,,,,
player,201811040cle,cle,ThomTa01,tackles_combined,2,,,,,
player,201811040cle,cle,ThomTa01,tackles_solo,2,,,,,
player,201811040cle,cle,ThomTa01,tackles_assists,0,,,,,
player,201811040cle,cle,ThomTa01,tackles_loss,0,,,,,
player,201811040cle,cle,ThomTa01,qb_hits,0,,,,,
player,201811040cle,cle,ThomTa01,fumbles_rec,0,,,,,
player,201811040cle,cle,ThomTa01,fumbles_rec_yds,0,,,,,
player,201811040cle,cle,ThomTa01,fumbles_rec_td,0,,,,,
player,201811040cle,cle,ThomTa01,fumbles_forced,0,,,,,
player,201811040cle,cle,BoddBr01,def_int,0,,,,,
