game,2018,16,20181222,201812220oti,was,"Washington Redskins",16,oti,"Tennessee Titans",25
player,201812220oti,was,StroGr00,def_int_long,0,,,,,
player,201812220oti,was,StroGr00,pass_defended,0,,,,,
player,201812220oti,was,StroGr00,sacks,0.0,,,,,
player,201812220oti,was,StroGr00,tackles_combined,5,,,,,
player,201812220oti,was,StroGr00,tackles_solo,5,,,,,
player,201812220oti,was,StroGr00,tackles_assists,0,,,,,
player,201812220oti,was,StroGr00,tackles_loss,0,,,,,
player,201812220oti,was,StroGr00,qb_hits,0,,,,,
player,201812220oti,was,StroGr00,fumbles_rec,0,,,,,
player,201812220oti,was,StroGr00,fumbles_rec_yds,0,,,,,
player,201812220oti,was,StroGr00,fumbles_rec_td,0,,,,,
player,201812220oti,was,StroGr00,fumbles_forced,0,,,,,
player,201812220oti,was,EverDe01,def_int,0,,,,,
player,201812220oti,was,EverDe01,def_int_yds,0,,,,,
player,201812220oti,was,EverDe01,def_int_td,0,,,,,
player,201812220oti,was,EverDe01,def_int_long,0,,,,,
player,201812220oti,was,EverDe01,pass_defended,0,,,,,
player,201812220oti,was,EverDe01,sacks,0.0,,,,,
player,201812220oti,was,EverDe01,tackles_combined,4,,,,,
player,201812220oti,was,EverDe01,tackles_solo,3,,,,,
player,201812220oti,was,EverDe01,tackles_assists,1,,,,,
player,201812220oti,was,EverDe01,tackles_loss,2,,,,,
player,201812220oti,was,EverDe01,qb_hits,0,,,,,
player,201812220oti,was,EverDe01,fumbles_rec,0,,,,,
player,201812220oti,was,EverDe01,fumbles_rec_yds,0,,,,,
player,201812220oti,was,EverDe01,fumbles_rec_td,0,,,,,
player,201812220oti,was,EverDe01,fumbles_forced,0,,,,,
player,201812220oti,was,DionSh00,def_int,0,,,,,
player,201812220oti,was,DionSh00,def_int_yds,0,,,,,
player,201812220oti,was,DionSh00,def_int_td,0,,,,,
player,201812220oti,was,DionSh00,def_int_long,0,,,,,
player,201812220oti,was,DionSh00,pass_defended,0,,,,,
player,201812220oti,was,DionSh00,sacks,0.0,,,,,
player,201812220oti,was,DionSh00,tackles_combined,4,,,,,
player,201812220oti,was,DionSh00,tackles_solo,4,,,,,
player,201812220oti,was,DionSh00,tackles_assists,0,,,,,
player,201812220oti,was,DionSh00,tackles_loss,,,,,,
player,201812220oti,was,DionSh00,qb_hits,,,,,,
player,201812220oti,was,DionSh00,fumbles_rec,0,,,,,
player,201812220oti,was,DionSh00,fumbles_rec_yds,0,,,,,
player,201812220oti,was,DionSh00,fumbles_rec_td,0,,,,,
player,201812220oti,was,DionSh00,fumbles_forced,0,,,,,
player,201812220oti,was,SmitPr00,def_int,0,,,,,
player,201812220oti,was,SmitPr00,def_int_yds,0,,,,,
player,201812220oti,was,SmitPr00,def_int_td,0,,,,,
player,201812220oti,was,SmitPr00,def_int_long,0,,,,,
player,201812220oti,was,SmitPr00,pass_defended,0,,,,,
player,201812220oti,was,SmitPr00,sacks,0.0,,,,,
player,201812220oti,was,SmitPr00,tackles_combined,4,,,,,
player,201812220oti,was,SmitPr00,tackles_solo,2,,,,,
player,201812220oti,was,SmitPr00,tackles_assists,2,,,,,
player,201812220oti,was,SmitPr00,tackles_loss,0,,,,,
player,201812220oti,was,SmitPr00,qb_hits,0,,,,,
player,201812220oti,was,SmitPr00,fumbles_rec,0,,,,,
player,201812220oti,was,SmitPr00,fumbles_rec_yds,0,,,,,
player,201812220oti,was,SmitPr00,fumbles_rec_td,0,,,,,
player,201812220oti,was,SmitPr00,fumbles_forced,0,,,,,
player,201812220oti,was,PaynDa00,def_int,0,,,,,
player,201812220oti,was,PaynDa00,def_int_yds,0,,,,,
player,201812220oti,was,PaynDa00,def_int_td,0,,,,,
player,201812220oti,was,PaynDa00,def_int_long,0,,,,,
player,201812220oti,was,PaynDa00,pass_defended,1,,,,,
player,201812220oti,was,PaynDa00,sacks,0.0,,,,,
player,201812220oti,was,PaynDa00,tackles_combined,3,,,,,
player,201812220oti,was,PaynDa00,tackles_solo,2,,,,,
player,201812220oti,was,PaynDa00,tackles_assists,1,,,,,
player,201812220oti,was,PaynDa00,tackles_loss,1,,,,,
player,201812220oti,was,PaynDa00,qb_hits,0,,,,,
player,201812220oti,was,PaynDa00,fumbles_rec,0,,,,,
player,201812220oti,was,PaynDa00,fumbles_rec_yds,0,,,,,
player,201812220oti,was,PaynDa00,fumbles_rec_td,0,,,,,
player,201812220oti,was,PaynDa00,fumbles_forced,0,,,,,
player,201812220oti,was,BrowZa00,def_int,0,,,,,
player,201812220oti,was,BrowZa00,def_int_yds,0,,,,,
player,201812220oti,was,BrowZa00,def_int_td,0,,,,,
player,201812220oti,was,BrowZa00,def_int_long,0,,,,,
player,201812220oti,was,BrowZa00,pass_defended,0,,,,,
player,201812220oti,was,BrowZa00,sacks,0.0,,,,,
player,201812220oti,was,BrowZa00,tackles_combined,2,,,,,
player,201812220oti,was,BrowZa00,tackles_solo,2,,,,,
player,201812220oti,was,BrowZa00,tackles_assists,0,,,,,
player,201812220oti,was,BrowZa00,tackles_loss,0,,,,,
player,201812220oti,was,BrowZa00,qb_hits,0,,,,,
player,201812220oti,was,BrowZa00,fumbles_rec,0,,,,,
player,201812220oti,was,BrowZa00,fumbles_rec_yds,0,,,,,
player,201812220oti,was,BrowZa00,fumbles_rec_td,0,,,,,
player,201812220oti,was,BrowZa00,fumbles_forced,0,,,,,
player,201812220oti,was,SweaDJ00,def_int,0,,,,,
player,201812220oti,was,SweaDJ00,def_int_yds,0,,,,,
player,201812220oti,was,SweaDJ00,def_int_td,0,,,,,
player,201812220oti,was,SweaDJ00,def_int_long,0,,,,,
player,201812220oti,was,SweaDJ00,pass_defended,0,,,,,
player,201812220oti,was,SweaDJ00,sacks,0.0,,,,,
player,201812220oti,was,SweaDJ00,tackles_combined,2,,,,,
player,201812220oti,was,SweaDJ00,tackles_solo,2,,,,,
player,201812220oti,was,SweaDJ00,tackles_assists,0,,,,,
player,201812220oti,was,SweaDJ00,tackles_loss,0,,,,,
player,201812220oti,was,SweaDJ00,qb_hits,0,,,,,
player,201812220oti,was,SweaDJ00,fumbles_rec,0,,,,,
player,201812220oti,was,SweaDJ00,fumbles_rec_yds,0,,,,,
player,201812220oti,was,SweaDJ00,fumbles_rec_td,0,,,,,
player,201812220oti,was,SweaDJ00,fumbles_forced,0,,,,,
player,201812220oti,was,AndeRy00,def_int,0,,,,,
player,201812220oti,was,AndeRy00,def_int_yds,0,,,,,
player,201812220oti,was,AndeRy00,def_int_td,0,,,,,
player,201812220oti,was,AndeRy00,def_int_long,0,,,,,
player,201812220oti,was,AndeRy00,pass_defended,0,,,,,
player,201812220oti,was,AndeRy00,sacks,0.0,,,,,
player,201812220oti,was,AndeRy00,tackles_combined,1,,,,,
player,201812220oti,was,AndeRy00,tackles_solo,0,,,,,
player,201812220oti,was,AndeRy00,tackles_assists,1,,,,,
player,201812220oti,was,AndeRy00,tackles_loss,0,,,,,
player,201812220oti,was,AndeRy00,qb_hits,0,,,,,
player,201812220oti,was,AndeRy00,fumbles_rec,0,,,,,
player,201812220oti,was,AndeRy00,fumbles_rec_yds,0,,,,,
player,201812220oti,was,AndeRy00,fumbles_rec_td,0,,,,,
player,201812220oti,was,AndeRy00,fumbles_forced,0,,,,,
player,201812220oti,was,IoanMa01,def_int,0,,,,,
player,201812220oti,was,IoanMa01,def_int_yds,0,,,,,
player,201812220oti,was,IoanMa01,def_int_td,0,,,,,
player,201812220oti,was,IoanMa01,def_int_long,0,,,,,
player,201812220oti,was,IoanMa01,pass_defended,0,,,,,
player,201812220oti,was,IoanMa01,sacks,0.0,,,,,
player,201812220oti,was,IoanMa01,tackles_combined,1,,,,,
player,201812220oti,was,IoanMa01,tackles_solo,1,,,,,
player,201812220oti,was,IoanMa01,tackles_assists,0,,,,,
player,201812220oti,was,IoanMa01,tackles_loss,0,,,,,
player,201812220oti,was,IoanMa01,qb_hits,0,,,,,
player,201812220oti,was,IoanMa01,fumbles_rec,0,,,,,
player,201812220oti,was,IoanMa01,fumbles_rec_yds,0,,,,,
player,201812220oti,was,IoanMa01,fumbles_rec_td,0,,,,,
player,201812220oti,was,IoanMa01,fumbles_forced,0,,,,,
player,201812220oti,was,McPhPe00,def_int,0,,,,,
player,201812220oti,was,McPhPe00,def_int_yds,0,,,,,
player,201812220oti,was,McPhPe00,def_int_td,0,,,,,
player,201812220oti,was,McPhPe00,def_int_long,0,,,,,
player,201812220oti,was,McPhPe00,pass_defended,0,,,,,
player,201812220oti,was,McPhPe00,sacks,0.0,,,,,
player,201812220oti,was,McPhPe00,tackles_combined,1,,,,,
player,201812220oti,was,McPhPe00,tackles_solo,1,,,,,
player,201812220oti,was,McPhPe00,tackles_assists,0,,,,,
player,201812220oti,was,McPhPe00,tackles_loss,1,,,,,
player,201812220oti,was,McPhPe00,qb_hits,1,,,,,
player,201812220oti,was,McPhPe00,fumbles_rec,0,,,,,
player,201812220oti,was,McPhPe00,fumbles_rec_yds,0,,,,,
player,201812220oti,was,McPhPe00,fumbles_rec_td,0,,,,,
player,201812220oti,was,McPhPe00,fumbles_forced,0,,,,,
player,201812220oti,was,MoreFa00,def_int,0,,,,,
player,201812220oti,was,MoreFa00,def_int_yds,0,,,,,
player,201812220oti,was,MoreFa00,def_int_td,0,,,,,
player,201812220oti,was,MoreFa00,def_int_long,0,,,,,
player,201812220oti,was,MoreFa00,pass_defended,0,,,,,
player,201812220oti,was,MoreFa00,sacks,0.0,,,,,
player,201812220oti,was,MoreFa00,tackles_combined,1,,,,,
player,201812220oti,was,MoreFa00,tackles_solo,0,,,,,
player,201812220oti,was,MoreFa00,tackles_assists,1,,,,,
player,201812220oti,was,MoreFa00,tackles_loss,0,,,,,
player,201812220oti,was,MoreFa00,qb_hits,0,,,,,
player,201812220oti,was,MoreFa00,fumbles_rec,0,,,,,
player,201812220oti,was,MoreFa00,fumbles_rec_yds,0,,,,,
player,201812220oti,was,MoreFa00,fumbles_rec_td,0,,,,,
player,201812220oti,was,MoreFa00,fumbles_forced,0,,,,,
player,201812220oti,was,SettTi00,def_int,0,,,,,
player,201812220oti,was,SettTi00,def_int_yds,0,,,,,
player,201812220oti,was,SettTi00,def_int_td,0,,,,,
player,201812220oti,was,SettTi00,def_int_long,0,,,,,
player,201812220oti,was,SettTi00,pass_defended,0,,,,,
player,201812220oti,was,SettTi00,sacks,0.0,,,,,
player,201812220oti,was,SettTi00,tackles_combined,1,,,,,
player,201812220oti,was,SettTi00,tackles_solo,1,,,,,
player,201812220oti,was,SettTi00,tackles_assists,0,,,,,
player,201812220oti,was,SettTi00,tackles_loss,0,,,,,
player,201812220oti,was,SettTi00,qb_hits,0,,,,,
player,201812220oti,was,SettTi00,fumbles_rec,0,,,,,
player,201812220oti,was,SettTi00,fumbles_rec_yds,0,,,,,
player,201812220oti,was,SettTi00,fumbles_rec_td,0,,,,,
player,201812220oti,was,SettTi00,fumbles_forced,0,,,,,
player,201812220oti,oti,ByarKe01,def_int,1,,,,,
player,201812220oti,oti,ByarKe01,def_int_yds,1,,,,,
player,201812220oti,oti,ByarKe01,def_int_td,0,,,,,
player,201812220oti,oti,ByarKe01,def_int_long,1,,,,,
player,201812220oti,oti,ByarKe01,pass_defended,2,,,,,
player,201812220oti,oti,ByarKe01,sacks,0.0,,,,,
player,201812220oti,oti,ByarKe01,tackles_combined,9,,,,,
player,201812220oti,oti,ByarKe01,tackles_solo,6,,,,,
player,201812220oti,oti,ByarKe01,tackles_assists,3,,,,,
player,201812220oti,oti,ByarKe01,tackles_loss,0,,,,,
player,201812220oti,oti,ByarKe01,qb_hits,0,,,,,
player,201812220oti,oti,ByarKe01,fumbles_rec,0,,,,,
player,201812220oti,oti,ByarKe01,fumbles_rec_yds,0,,,,,
player,201812220oti,oti,ByarKe01,fumbles_rec_td,0,,,,,
player,201812220oti,oti,ByarKe01,fumbles_forced,0,,,,,
player,201812220oti,oti,ButlMa01,def_int,1,,,,,
player,201812220oti,oti,ButlMa01,def_int_yds,56,,,,,
player,201812220oti,oti,ButlMa01,def_int_td,1,,,,,
player,201812220oti,oti,ButlMa01,def_int_long,56,,,,,
player,201812220oti,oti,ButlMa01,pass_defended,1,,,,,
player,201812220oti,oti,ButlMa01,sacks,0.0,,,,,
player,201812220oti,oti,ButlMa01,tackles_combined,5,,,,,
player,201812220oti,oti,ButlMa01,tackles_solo,5,,,,,
player,201812220oti,oti,ButlMa01,tackles_assists,0,,,,,
player,201812220oti,oti,ButlMa01,tackles_loss,1,,,,,
player,201812220oti,oti,ButlMa01,qb_hits,0,,,,,
player,201812220oti,oti,ButlMa01,fumbles_rec,0,,,,,
player,201812220oti,oti,ButlMa01,fumbles_rec_yds,0,,,,,
player,201812220oti,oti,ButlMa01,fumbles_rec_td,0,,,,,
player,201812220oti,oti,ButlMa01,fumbles_forced,0,,,,,
player,201812220oti,oti,WoodWe20,def_int,0,,,,,
player,201812220oti,oti,WoodWe20,def_int_yds,0,,,,,
player,201812220oti,oti,WoodWe20,def_int_td,0,,,,,
player,201812220oti,oti,WoodWe20,def_int_long,0,,,,,
player,201812220oti,oti,WoodWe20,pass_defended,0,,,,,
player,201812220oti,oti,WoodWe20,sacks,1.0,,,,,
player,201812220oti,oti,WoodWe20,tackles_combined,10,,,,,
player,201812220oti,oti,WoodWe20,tackles_solo,5,,,,,
player,201812220oti,oti,WoodWe20,tackles_assists,5,,,,,
player,201812220oti,oti,WoodWe20,tackles_loss,1,,,,,
player,201812220oti,oti,WoodWe20,qb_hits,1,,,,,
player,201812220oti,oti,WoodWe20,fumbles_rec,0,,,,,
player,201812220oti,oti,WoodWe20,fumbles_rec_yds,0,,,,,
player,201812220oti,oti,WoodWe20,fumbles_rec_td,0,,,,,
player,201812220oti,oti,WoodWe20,fumbles_forced,0,,,,,
player,201812220oti,oti,LandHa00,def_int,0,,,,,
player,201812220oti,oti,LandHa00,def_int_yds,0,,,,,
player,201812220oti,oti,LandHa00,def_int_td,0,,,,,
player,201812220oti,oti,LandHa00,def_int_long,0,,,,,
player,201812220oti,oti,LandHa00,pass_defended,0,,,,,
player,201812220oti,oti,LandHa00,sacks,1.0,,,,,
player,201812220oti,oti,LandHa00,tackles_combined,3,,,,,
player,201812220oti,oti,LandHa00,tackles_solo,1,,,,,
player,201812220oti,oti,LandHa00,tackles_assists,2,,,,,
player,201812220oti,oti,LandHa00,tackles_loss,1,,,,,
player,201812220oti,oti,LandHa00,qb_hits,1,,,,,
player,201812220oti,oti,LandHa00,fumbles_rec,0,,,,,
player,201812220oti,oti,LandHa00,fumbles_rec_yds,0,,,,,
player,201812220oti,oti,LandHa00,fumbles_rec_td,0,,,,,
player,201812220oti,oti,LandHa00,fumbles_forced,0,,,,,
player,201812220oti,oti,BrowJa06,def_int,0,,,,,
player,201812220oti,oti,BrowJa06,def_int_yds,0,,,,,
player,201812220oti,oti,BrowJa06,def_int_td,0,,,,,
player,201812220oti,oti,BrowJa06,def_int_long,0,,,,,
player,201812220oti,oti,BrowJa06,pass_defended,0,,,,,
player,201812220oti,oti,BrowJa06,sacks,0.0,,,,,
player,201812220oti,oti,BrowJa06,tackles_combined,9,,,,,
player,201812220oti,oti,BrowJa06,tackles_solo,6,,,,,
player,201812220oti,oti,BrowJa06,tackles_assists,3,,,,,
player,201812220oti,oti,BrowJa06,tackles_loss,0,,,,,
player,201812220oti,oti,BrowJa06,qb_hits,0,,,,,
player,201812220oti,oti,BrowJa06,fumbles_rec,0,,,,,
player,201812220oti,oti,BrowJa06,fumbles_rec_yds,0,,,,,
player,201812220oti,oti,BrowJa06,fumbles_rec_td,0,,,,,
player,201812220oti,oti,BrowJa06,fumbles_forced,0,,,,,
player,201812220oti,oti,EvanRa01,def_int,0,,,,,
player,201812220oti,oti,EvanRa01,def_int_yds,0,,,,,
player,201812220oti,oti,EvanRa01,def_int_td,0,,,,,
player,201812220oti,oti,EvanRa01,def_int_long,0,,,,,
player,201812220oti,oti,EvanRa01,pass_defended,0,,,,,
player,201812220oti,oti,EvanRa01,sacks,0.0,,,,,
player,201812220oti,oti,EvanRa01,tackles_combined,6,,,,,
player,201812220oti,oti,EvanRa01,tackles_solo,2,,,,,
player,201812220oti,oti,EvanRa01,tackles_assists,4,,,,,
player,201812220oti,oti,EvanRa01,tackles_loss,0,,,,,
player,201812220oti,oti,EvanRa01,qb_hits,0,,,,,
player,201812220oti,oti,EvanRa01,fumbles_rec,0,,,,,
player,201812220oti,oti,EvanRa01,fumbles_rec_yds,0,,,,,
player,201812220oti,oti,EvanRa01,fumbles_rec_td,0,,,,,
player,201812220oti,oti,EvanRa01,fumbles_forced,0,,,,,
player,201812220oti,oti,JackAd00,def_int,0,,,,,
player,201812220oti,oti,JackAd00,def_int_yds,0,,,,,
player,201812220oti,oti,JackAd00,def_int_td,0,,,,,
player,201812220oti,oti,JackAd00,def_int_long,0,,,,,
player,201812220oti,oti,JackAd00,pass_defended,2,,,,,
player,201812220oti,oti,JackAd00,sacks,0.0,,,,,
player,201812220oti,oti,JackAd00,tackles_combined,5,,,,,
player,201812220oti,oti,JackAd00,tackles_solo,3,,,,,
player,201812220oti,oti,JackAd00,tackles_assists,2,,,,,
player,201812220oti,oti,JackAd00,tackles_loss,0,,,,,
player,201812220oti,oti,JackAd00,qb_hits,0,,,,,
player,201812220oti,oti,JackAd00,fumbles_rec,0,,,,,
player,201812220oti,oti,JackAd00,fumbles_rec_yds,0,,,,,
player,201812220oti,oti,JackAd00,fumbles_rec_td,0,,,,,
player,201812220oti,oti,JackAd00,fumbles_forced,0,,,,,
player,201812220oti,oti,CaseJu00,def_int,0,,,,,
player,201812220oti,oti,CaseJu00,def_int_yds,0,,,,,
player,201812220oti,oti,CaseJu00,def_int_td,0,,,,,
player,201812220oti,oti,CaseJu00,def_int_long,0,,,,,
player,201812220oti,oti,CaseJu00,pass_defended,0,,,,,
player,201812220oti,oti,CaseJu00,sacks,0.0,,,,,
player,201812220oti,oti,CaseJu00,tackles_combined,4,,,,,
player,201812220oti,oti,CaseJu00,tackles_solo,1,,,,,
player,201812220oti,oti,CaseJu00,tackles_assists,3,,,,,
player,201812220oti,oti,CaseJu00,tackles_loss,0,,,,,
player,201812220oti,oti,CaseJu00,qb_hits,0,,,,,
player,201812220oti,oti,CaseJu00,fumbles_rec,0,,,,,
player,201812220oti,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201812220oti,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201812220oti,oti,CaseJu00,fumbles_forced,0,,,,,
player,201812220oti,oti,SimsLe00,def_int,0,,,,,
player,201812220oti,oti,SimsLe00,def_int_yds,0,,,,,
player,201812220oti,oti,SimsLe00,def_int_td,0,,,,,
player,201812220oti,oti,SimsLe00,def_int_long,0,,,,,
player,201812220oti,oti,SimsLe00,pass_defended,0,,,,,
player,201812220oti,oti,SimsLe00,sacks,0.0,,,,,
player,201812220oti,oti,SimsLe00,tackles_combined,4,,,,,
player,201812220oti,oti,SimsLe00,tackles_solo,3,,,,,
player,201812220oti,oti,SimsLe00,tackles_assists,1,,,,,
player,201812220oti,oti,SimsLe00,tackles_loss,1,,,,,
player,201812220oti,oti,SimsLe00,qb_hits,1,,,,,
player,201812220oti,oti,SimsLe00,fumbles_rec,0,,,,,
player,201812220oti,oti,SimsLe00,fumbles_rec_yds,0,,,,,
player,201812220oti,oti,SimsLe00,fumbles_rec_td,0,,,,,
player,201812220oti,oti,SimsLe00,fumbles_forced,0,,,,,
player,201812220oti,oti,JoneDa04,def_int,0,,,,,
player,201812220oti,oti,JoneDa04,def_int_yds,0,,,,,
player,201812220oti,oti,JoneDa04,def_int_td,0,,,,,
player,201812220oti,oti,JoneDa04,def_int_long,0,,,,,
player,201812220oti,oti,JoneDa04,pass_defended,0,,,,,
player,201812220oti,oti,JoneDa04,sacks,0.0,,,,,
player,201812220oti,oti,JoneDa04,tackles_combined,3,,,,,
player,201812220oti,oti,JoneDa04,tackles_solo,1,,,,,
player,201812220oti,oti,JoneDa04,tackles_assists,2,,,,,
player,201812220oti,oti,JoneDa04,tackles_loss,0,,,,,
player,201812220oti,oti,JoneDa04,qb_hits,0,,,,,
player,201812220oti,oti,JoneDa04,fumbles_rec,0,,,,,
player,201812220oti,oti,JoneDa04,fumbles_rec_yds,0,,,,,
player,201812220oti,oti,JoneDa04,fumbles_rec_td,0,,,,,
player,201812220oti,oti,JoneDa04,fumbles_forced,0,,,,,
player,201812220oti,oti,MorgDe99,def_int,0,,,,,
player,201812220oti,oti,MorgDe99,def_int_yds,0,,,,,
player,201812220oti,oti,MorgDe99,def_int_td,0,,,,,
player,201812220oti,oti,MorgDe99,def_int_long,0,,,,,
player,201812220oti,oti,MorgDe99,pass_defended,0,,,,,
player,201812220oti,oti,MorgDe99,sacks,0.0,,,,,
player,201812220oti,oti,MorgDe99,tackles_combined,3,,,,,
player,201812220oti,oti,MorgDe99,tackles_solo,2,,,,,
player,201812220oti,oti,MorgDe99,tackles_assists,1,,,,,
player,201812220oti,oti,MorgDe99,tackles_loss,0,,,,,
player,201812220oti,oti,MorgDe99,qb_hits,0,,,,,
player,201812220oti,oti,MorgDe99,fumbles_rec,0,,,,,
player,201812220oti,oti,MorgDe99,fumbles_rec_yds,0,,,,,
player,201812220oti,oti,MorgDe99,fumbles_rec_td,0,,,,,
player,201812220oti,oti,MorgDe99,fumbles_forced,0,,,,,
player,201812220oti,oti,JohnAu01,def_int,0,,,,,
player,201812220oti,oti,JohnAu01,def_int_yds,0,,,,,
player,201812220oti,oti,JohnAu01,def_int_td,0,,,,,
player,201812220oti,oti,JohnAu01,def_int_long,0,,,,,
player,201812220oti,oti,JohnAu01,pass_defended,0,,,,,
player,201812220oti,oti,JohnAu01,sacks,0.0,,,,,
player,201812220oti,oti,JohnAu01,tackles_combined,2,,,,,
player,201812220oti,oti,JohnAu01,tackles_solo,2,,,,,
player,201812220oti,oti,JohnAu01,tackles_assists,0,,,,,
player,201812220oti,oti,JohnAu01,tackles_loss,0,,,,,
player,201812220oti,oti,JohnAu01,qb_hits,0,,,,,
player,201812220oti,oti,JohnAu01,fumbles_rec,0,,,,,
player,201812220oti,oti,JohnAu01,fumbles_rec_yds,0,,,,,
player,201812220oti,oti,JohnAu01,fumbles_rec_td,0,,,,,
player,201812220oti,oti,JohnAu01,fumbles_forced,0,,,,,
player,201812220oti,oti,VaccKe00,def_int,0,,,,,
player,201812220oti,oti,VaccKe00,def_int_yds,0,,,,,
player,201812220oti,oti,VaccKe00,def_int_td,0,,,,,
player,201812220oti,oti,VaccKe00,def_int_long,0,,,,,
player,201812220oti,oti,VaccKe00,pass_defended,0,,,,,
player,201812220oti,oti,VaccKe00,sacks,0.0,,,,,
player,201812220oti,oti,VaccKe00,tackles_combined,2,,,,,
player,201812220oti,oti,VaccKe00,tackles_solo,1,,,,,
player,201812220oti,oti,VaccKe00,tackles_assists,1,,,,,
player,201812220oti,oti,VaccKe00,tackles_loss,0,,,,,
player,201812220oti,oti,VaccKe00,qb_hits,0,,,,,
player,201812220oti,oti,VaccKe00,fumbles_rec,0,,,,,
player,201812220oti,oti,VaccKe00,fumbles_rec_yds,0,,,,,
player,201812220oti,oti,VaccKe00,fumbles_rec_td,0,,,,,
player,201812220oti,oti,VaccKe00,fumbles_forced,0,,,,,
player,201812220oti,oti,LewiKe00,def_int,0,,,,,
player,201812220oti,oti,LewiKe00,def_int_yds,0,,,,,
player,201812220oti,oti,LewiKe00,def_int_td,0,,,,,
player,201812220oti,oti,LewiKe00,def_int_long,0,,,,,
player,201812220oti,oti,LewiKe00,pass_defended,0,,,,,
player,201812220oti,oti,LewiKe00,sacks,0.0,,,,,
player,201812220oti,oti,LewiKe00,tackles_combined,1,,,,,
player,201812220oti,oti,LewiKe00,tackles_solo,1,,,,,
player,201812220oti,oti,LewiKe00,tackles_assists,0,,,,,
player,201812220oti,oti,LewiKe00,tackles_loss,0,,,,,
player,201812220oti,oti,LewiKe00,qb_hits,0,,,,,
player,201812220oti,oti,LewiKe00,fumbles_rec,0,,,,,
player,201812220oti,oti,LewiKe00,fumbles_rec_yds,0,,,,,
player,201812220oti,oti,LewiKe00,fumbles_rec_td,0,,,,,
player,201812220oti,oti,LewiKe00,fumbles_forced,0,,,,,
player,201812220oti,was,MarsBy01,kick_ret,1,,,,,
player,201812220oti,was,MarsBy01,kick_ret_yds,28,,,,,
player,201812220oti,was,MarsBy01,kick_ret_yds_per_ret,28.0,,,,,
player,201812220oti,was,MarsBy01,kick_ret_td,0,,,,,
player,201812220oti,was,MarsBy01,kick_ret_long,28,,,,,
player,201812220oti,was,MarsBy01,punt_ret,0,,,,,
player,201812220oti,was,MarsBy01,punt_ret_yds,0,,,,,
player,201812220oti,was,MarsBy01,punt_ret_yds_per_ret,,,,,,
player,201812220oti,was,MarsBy01,punt_ret_td,0,,,,,
player,201812220oti,was,MarsBy01,punt_ret_long,0,,,,,
player,201812220oti,oti,JackAd00,kick_ret,0,,,,,
player,201812220oti,oti,JackAd00,kick_ret_yds,0,,,,,
player,201812220oti,oti,JackAd00,kick_ret_yds_per_ret,,,,,,
player,201812220oti,oti,JackAd00,kick_ret_td,0,,,,,
player,201812220oti,oti,JackAd00,kick_ret_long,0,,,,,
player,201812220oti,oti,JackAd00,punt_ret,1,,,,,
player,201812220oti,oti,JackAd00,punt_ret_yds,16,,,,,
player,201812220oti,oti,JackAd00,punt_ret_yds_per_ret,16.0,,,,,
player,201812220oti,oti,JackAd00,punt_ret_td,0,,,,,
player,201812220oti,oti,JackAd00,punt_ret_long,16,,,,,
player,201812220oti,oti,JennDa00,kick_ret,1,,,,,
player,201812220oti,oti,JennDa00,kick_ret_yds,31,,,,,
player,201812220oti,oti,JennDa00,kick_ret_yds_per_ret,31.0,,,,,
player,201812220oti,oti,JennDa00,kick_ret_td,0,,,,,
player,201812220oti,oti,JennDa00,kick_ret_long,31,,,,,
player,201812220oti,oti,JennDa00,punt_ret,0,,,,,
player,201812220oti,oti,JennDa00,punt_ret_yds,0,,,,,
player,201812220oti,oti,JennDa00,punt_ret_yds_per_ret,,,,,,
player,201812220oti,oti,JennDa00,punt_ret_td,0,,,,,
player,201812220oti,oti,JennDa00,punt_ret_long,0,,,,,
player,201812220oti,was,HopkDu00,xpm,1,,,,,
player,201812220oti,was,HopkDu00,xpa,1,,,,,
player,201812220oti,was,HopkDu00,fgm,3,,,,,
player,201812220oti,was,HopkDu00,fga,3,,,,,
player,201812220oti,was,HopkDu00,punt,0,,,,,
player,201812220oti,was,HopkDu00,punt_yds,0,,,,,
player,201812220oti,was,HopkDu00,punt_yds_per_punt,,,,,,
player,201812220oti,was,HopkDu00,punt_long,0,,,,,
player,201812220oti,was,WayxTr00,xpm,,,,,,
player,201812220oti,was,WayxTr00,xpa,,,,,,
player,201812220oti,was,WayxTr00,fgm,,,,,,
player,201812220oti,was,WayxTr00,fga,,,,,,
player,201812220oti,was,WayxTr00,punt,2,,,,,
player,201812220oti,was,WayxTr00,punt_yds,107,,,,,
player,201812220oti,was,WayxTr00,punt_yds_per_punt,53.5,,,,,
player,201812220oti,was,WayxTr00,punt_long,57,,,,,
player,201812220oti,oti,SuccRy44,xpm,1,,,,,
player,201812220oti,oti,SuccRy44,xpa,2,,,,,
player,201812220oti,oti,SuccRy44,fgm,2,,,,,
player,201812220oti,oti,SuccRy44,fga,2,,,,,
player,201812220oti,oti,SuccRy44,punt,0,,,,,
player,201812220oti,oti,SuccRy44,punt_yds,0,,,,,
player,201812220oti,oti,SuccRy44,punt_yds_per_punt,,,,,,
player,201812220oti,oti,SuccRy44,punt_long,0,,,,,
player,201812220oti,oti,KernBr20,xpm,,,,,,
player,201812220oti,oti,KernBr20,xpa,,,,,,
player,201812220oti,oti,KernBr20,fgm,,,,,,
