game,2018,11,20181119,201811190ram,kan,"Kansas City Chiefs",51,ram,"Los Angeles Rams",54
player,201811190ram,ram,CounBl00,qb_hits,0,,,,,
player,201811190ram,ram,CounBl00,fumbles_rec,0,,,,,
player,201811190ram,ram,CounBl00,fumbles_rec_yds,0,,,,,
player,201811190ram,ram,CounBl00,fumbles_rec_td,0,,,,,
player,201811190ram,ram,CounBl00,fumbles_forced,0,,,,,
player,201811190ram,ram,HodgKh00,def_int,0,,,,,
player,201811190ram,ram,HodgKh00,def_int_yds,0,,,,,
player,201811190ram,ram,HodgKh00,def_int_td,0,,,,,
player,201811190ram,ram,HodgKh00,def_int_long,0,,,,,
player,201811190ram,ram,HodgKh00,pass_defended,0,,,,,
player,201811190ram,ram,HodgKh00,sacks,0.0,,,,,
player,201811190ram,ram,HodgKh00,tackles_combined,1,,,,,
player,201811190ram,ram,HodgKh00,tackles_solo,1,,,,,
player,201811190ram,ram,HodgKh00,tackles_assists,0,,,,,
player,201811190ram,ram,HodgKh00,tackles_loss,0,,,,,
player,201811190ram,ram,HodgKh00,qb_hits,0,,,,,
player,201811190ram,ram,HodgKh00,fumbles_rec,0,,,,,
player,201811190ram,ram,HodgKh00,fumbles_rec_yds,0,,,,,
player,201811190ram,ram,HodgKh00,fumbles_rec_td,0,,,,,
player,201811190ram,ram,HodgKh00,fumbles_forced,0,,,,,
player,201811190ram,ram,McQuJa00,def_int,0,,,,,
player,201811190ram,ram,McQuJa00,def_int_yds,0,,,,,
player,201811190ram,ram,McQuJa00,def_int_td,0,,,,,
player,201811190ram,ram,McQuJa00,def_int_long,0,,,,,
player,201811190ram,ram,McQuJa00,pass_defended,0,,,,,
player,201811190ram,ram,McQuJa00,sacks,0.0,,,,,
player,201811190ram,ram,McQuJa00,tackles_combined,1,,,,,
player,201811190ram,ram,McQuJa00,tackles_solo,1,,,,,
player,201811190ram,ram,McQuJa00,tackles_assists,0,,,,,
player,201811190ram,ram,McQuJa00,tackles_loss,0,,,,,
player,201811190ram,ram,McQuJa00,qb_hits,0,,,,,
player,201811190ram,ram,McQuJa00,fumbles_rec,0,,,,,
player,201811190ram,ram,McQuJa00,fumbles_rec_yds,0,,,,,
player,201811190ram,ram,McQuJa00,fumbles_rec_td,0,,,,,
player,201811190ram,ram,McQuJa00,fumbles_forced,0,,,,,
player,201811190ram,ram,SuhxNd99,def_int,0,,,,,
player,201811190ram,ram,SuhxNd99,def_int_yds,0,,,,,
player,201811190ram,ram,SuhxNd99,def_int_td,0,,,,,
player,201811190ram,ram,SuhxNd99,def_int_long,0,,,,,
player,201811190ram,ram,SuhxNd99,pass_defended,0,,,,,
player,201811190ram,ram,SuhxNd99,sacks,0.0,,,,,
player,201811190ram,ram,SuhxNd99,tackles_combined,1,,,,,
player,201811190ram,ram,SuhxNd99,tackles_solo,0,,,,,
player,201811190ram,ram,SuhxNd99,tackles_assists,1,,,,,
player,201811190ram,ram,SuhxNd99,tackles_loss,0,,,,,
player,201811190ram,ram,SuhxNd99,qb_hits,0,,,,,
player,201811190ram,ram,SuhxNd99,fumbles_rec,0,,,,,
player,201811190ram,ram,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201811190ram,ram,SuhxNd99,fumbles_rec_td,0,,,,,
player,201811190ram,ram,SuhxNd99,fumbles_forced,0,,,,,
player,201811190ram,ram,ZuerGr00,def_int,0,,,,,
player,201811190ram,ram,ZuerGr00,def_int_yds,0,,,,,
player,201811190ram,ram,ZuerGr00,def_int_td,0,,,,,
player,201811190ram,ram,ZuerGr00,def_int_long,0,,,,,
player,201811190ram,ram,ZuerGr00,pass_defended,0,,,,,
player,201811190ram,ram,ZuerGr00,sacks,0.0,,,,,
player,201811190ram,ram,ZuerGr00,tackles_combined,1,,,,,
player,201811190ram,ram,ZuerGr00,tackles_solo,1,,,,,
player,201811190ram,ram,ZuerGr00,tackles_assists,0,,,,,
player,201811190ram,ram,ZuerGr00,tackles_loss,0,,,,,
player,201811190ram,ram,ZuerGr00,qb_hits,0,,,,,
player,201811190ram,ram,ZuerGr00,fumbles_rec,0,,,,,
player,201811190ram,ram,ZuerGr00,fumbles_rec_yds,0,,,,,
player,201811190ram,ram,ZuerGr00,fumbles_rec_td,0,,,,,
player,201811190ram,ram,ZuerGr00,fumbles_forced,0,,,,,
player,201811190ram,ram,FranJo02,def_int,0,,,,,
player,201811190ram,ram,FranJo02,def_int_yds,0,,,,,
player,201811190ram,ram,FranJo02,def_int_td,0,,,,,
player,201811190ram,ram,FranJo02,def_int_long,0,,,,,
player,201811190ram,ram,FranJo02,pass_defended,0,,,,,
player,201811190ram,ram,FranJo02,sacks,0.0,,,,,
player,201811190ram,ram,FranJo02,tackles_combined,0,,,,,
player,201811190ram,ram,FranJo02,tackles_solo,0,,,,,
player,201811190ram,ram,FranJo02,tackles_assists,0,,,,,
player,201811190ram,ram,FranJo02,tackles_loss,,,,,,
player,201811190ram,ram,FranJo02,qb_hits,,,,,,
player,201811190ram,ram,FranJo02,fumbles_rec,1,,,,,
player,201811190ram,ram,FranJo02,fumbles_rec_yds,0,,,,,
player,201811190ram,ram,FranJo02,fumbles_rec_td,0,,,,,
player,201811190ram,ram,FranJo02,fumbles_forced,0,,,,,
player,201811190ram,ram,HigbTy00,def_int,0,,,,,
player,201811190ram,ram,HigbTy00,def_int_yds,0,,,,,
player,201811190ram,ram,HigbTy00,def_int_td,0,,,,,
player,201811190ram,ram,HigbTy00,def_int_long,0,,,,,
player,201811190ram,ram,HigbTy00,pass_defended,0,,,,,
player,201811190ram,ram,HigbTy00,sacks,0.0,,,,,
player,201811190ram,ram,HigbTy00,tackles_combined,0,,,,,
player,201811190ram,ram,HigbTy00,tackles_solo,0,,,,,
player,201811190ram,ram,HigbTy00,tackles_assists,0,,,,,
player,201811190ram,ram,HigbTy00,tackles_loss,,,,,,
player,201811190ram,ram,HigbTy00,qb_hits,,,,,,
player,201811190ram,ram,HigbTy00,fumbles_rec,1,,,,,
player,201811190ram,ram,HigbTy00,fumbles_rec_yds,0,,,,,
player,201811190ram,ram,HigbTy00,fumbles_rec_td,0,,,,,
player,201811190ram,ram,HigbTy00,fumbles_forced,0,,,,,
player,201811190ram,kan,HillTy00,kick_ret,0,,,,,
player,201811190ram,kan,HillTy00,kick_ret_yds,0,,,,,
player,201811190ram,kan,HillTy00,kick_ret_yds_per_ret,,,,,,
player,201811190ram,kan,HillTy00,kick_ret_td,0,,,,,
player,201811190ram,kan,HillTy00,kick_ret_long,0,,,,,
player,201811190ram,kan,HillTy00,punt_ret,3,,,,,
player,201811190ram,kan,HillTy00,punt_ret_yds,22,,,,,
player,201811190ram,kan,HillTy00,punt_ret_yds_per_ret,7.3,,,,,
player,201811190ram,kan,HillTy00,punt_ret_td,0,,,,,
player,201811190ram,kan,HillTy00,punt_ret_long,14,,,,,
player,201811190ram,kan,SmitTr04,kick_ret,7,,,,,
player,201811190ram,kan,SmitTr04,kick_ret_yds,207,,,,,
player,201811190ram,kan,SmitTr04,kick_ret_yds_per_ret,29.6,,,,,
player,201811190ram,kan,SmitTr04,kick_ret_td,0,,,,,
player,201811190ram,kan,SmitTr04,kick_ret_long,34,,,,,
player,201811190ram,kan,SmitTr04,punt_ret,0,,,,,
player,201811190ram,kan,SmitTr04,punt_ret_yds,0,,,,,
player,201811190ram,kan,SmitTr04,punt_ret_yds_per_ret,,,,,,
player,201811190ram,kan,SmitTr04,punt_ret_td,0,,,,,
player,201811190ram,kan,SmitTr04,punt_ret_long,0,,,,,
player,201811190ram,ram,NatsJo00,kick_ret,0,,,,,
player,201811190ram,ram,NatsJo00,kick_ret_yds,0,,,,,
player,201811190ram,ram,NatsJo00,kick_ret_yds_per_ret,,,,,,
player,201811190ram,ram,NatsJo00,kick_ret_td,0,,,,,
player,201811190ram,ram,NatsJo00,kick_ret_long,0,,,,,
player,201811190ram,ram,NatsJo00,punt_ret,1,,,,,
player,201811190ram,ram,NatsJo00,punt_ret_yds,-3,,,,,
player,201811190ram,ram,NatsJo00,punt_ret_yds_per_ret,-3.0,,,,,
player,201811190ram,ram,NatsJo00,punt_ret_td,0,,,,,
player,201811190ram,ram,NatsJo00,punt_ret_long,-3,,,,,
player,201811190ram,ram,CoopPh00,kick_ret,4,,,,,
player,201811190ram,ram,CoopPh00,kick_ret_yds,78,,,,,
player,201811190ram,ram,CoopPh00,kick_ret_yds_per_ret,19.5,,,,,
player,201811190ram,ram,CoopPh00,kick_ret_td,0,,,,,
player,201811190ram,ram,CoopPh00,kick_ret_long,25,,,,,
player,201811190ram,ram,CoopPh00,punt_ret,0,,,,,
player,201811190ram,ram,CoopPh00,punt_ret_yds,0,,,,,
player,201811190ram,ram,CoopPh00,punt_ret_yds_per_ret,,,,,,
player,201811190ram,ram,CoopPh00,punt_ret_td,0,,,,,
player,201811190ram,ram,CoopPh00,punt_ret_long,0,,,,,
player,201811190ram,kan,ButkHa00,xpm,6,,,,,
player,201811190ram,kan,ButkHa00,xpa,7,,,,,
player,201811190ram,kan,ButkHa00,fgm,1,,,,,
player,201811190ram,kan,ButkHa00,fga,1,,,,,
player,201811190ram,kan,ButkHa00,punt,0,,,,,
player,201811190ram,kan,ButkHa00,punt_yds,0,,,,,
player,201811190ram,kan,ButkHa00,punt_yds_per_punt,,,,,,
player,201811190ram,kan,ButkHa00,punt_long,0,,,,,
player,201811190ram,kan,ColqDu20,xpm,,,,,,
player,201811190ram,kan,ColqDu20,xpa,,,,,,
player,201811190ram,kan,ColqDu20,fgm,,,,,,
player,201811190ram,kan,ColqDu20,fga,,,,,,
player,201811190ram,kan,ColqDu20,punt,3,,,,,
player,201811190ram,kan,ColqDu20,punt_yds,142,,,,,
player,201811190ram,kan,ColqDu20,punt_yds_per_punt,47.3,,,,,
player,201811190ram,kan,ColqDu20,punt_long,52,,,,,
player,201811190ram,ram,ZuerGr00,xpm,6,,,,,
player,201811190ram,ram,ZuerGr00,xpa,7,,,,,
player,201811190ram,ram,ZuerGr00,fgm,2,,,,,
player,201811190ram,ram,ZuerGr00,fga,2,,,,,
player,201811190ram,ram,ZuerGr00,punt,0,,,,,
player,201811190ram,ram,ZuerGr00,punt_yds,0,,,,,
player,201811190ram,ram,ZuerGr00,punt_yds_per_punt,,,,,,
player,201811190ram,ram,ZuerGr00,punt_long,0,,,,,
player,201811190ram,ram,HekkJo00,xpm,,,,,,
player,201811190ram,ram,HekkJo00,xpa,,,,,,
player,201811190ram,ram,HekkJo00,fgm,,,,,,
player,201811190ram,ram,HekkJo00,fga,,,,,,
player,201811190ram,ram,HekkJo00,punt,4,,,,,
player,201811190ram,ram,HekkJo00,punt_yds,222,,,,,
player,201811190ram,ram,HekkJo00,punt_yds_per_punt,55.5,,,,,
player,201811190ram,ram,HekkJo00,punt_long,68,,,,,
player,201811190ram,kan,MahoPa00,pass_cmp,33,,,,,
player,201811190ram,kan,MahoPa00,pass_att,46,,,,,
player,201811190ram,kan,MahoPa00,pass_yds,478,,,,,
player,201811190ram,kan,MahoPa00,pass_first_down,21,,,,,
player,201811190ram,kan,MahoPa00,pass_air_yds,259,,,,,
player,201811190ram,kan,MahoPa00,pass_air_yds_per_cmp,7.8,,,,,
player,201811190ram,kan,MahoPa00,pass_air_yds_per_att,5.6,,,,,
player,201811190ram,kan,MahoPa00,pass_tgt_yds_per_att,10.2,,,,,
player,201811190ram,kan,MahoPa00,pass_yac,219,,,,,
player,201811190ram,kan,MahoPa00,pass_yac_per_cmp,6.6,,,,,
player,201811190ram,kan,MahoPa00,pass_drops,2,,,,,
player,201811190ram,kan,MahoPa00,pass_drop_pct,4.3,,,,,
player,201811190ram,kan,MahoPa00,pass_poor_throws,6,,,,,
player,201811190ram,kan,MahoPa00,pass_poor_throw_pct,13.0,,,,,
player,201811190ram,kan,MahoPa00,pass_blitzed,5,,,,,
player,201811190ram,kan,MahoPa00,pass_hurried,18,,,,,
player,201811190ram,kan,MahoPa00,pass_hits,1,,,,,
player,201811190ram,kan,MahoPa00,rush_scrambles,5,,,,,
player,201811190ram,kan,MahoPa00,rush_scrambles_yds_per_att,4.4,,,,,
player,201811190ram,ram,GoffJa00,pass_cmp,31,,,,,
player,201811190ram,ram,GoffJa00,pass_att,49,,,,,
player,201811190ram,ram,GoffJa00,pass_yds,413,,,,,
player,201811190ram,ram,GoffJa00,pass_first_down,21,,,,,
player,201811190ram,ram,GoffJa00,pass_air_yds,225,,,,,
player,201811190ram,ram,GoffJa00,pass_air_yds_per_cmp,7.3,,,,,
player,201811190ram,ram,GoffJa00,pass_air_yds_per_att,4.6,,,,,
player,201811190ram,ram,GoffJa00,pass_tgt_yds_per_att,9.9,,,,,
player,201811190ram,ram,GoffJa00,pass_yac,188,,,,,
player,201811190ram,ram,GoffJa00,pass_yac_per_cmp,6.1,,,,,
player,201811190ram,ram,GoffJa00,pass_drops,1,,,,,
player,201811190ram,ram,GoffJa00,pass_drop_pct,2.0,,,,,
player,201811190ram,ram,GoffJa00,pass_poor_throws,9,,,,,
player,201811190ram,ram,GoffJa00,pass_poor_throw_pct,18.4,,,,,
player,201811190ram,ram,GoffJa00,pass_blitzed,17,,,,,
player,201811190ram,ram,GoffJa00,pass_hurried,13,,,,,
player,201811190ram,ram,GoffJa00,pass_hits,3,,,,,
player,201811190ram,ram,GoffJa00,rush_scrambles,2,,,,,
player,201811190ram,ram,GoffJa00,rush_scrambles_yds_per_att,4.0,,,,,
player,201811190ram,kan,HuntKa00,rush_att,14,,,,,
player,201811190ram,kan,HuntKa00,rush_yds,70,,,,,
player,201811190ram,kan,HuntKa00,rush_first_down,2,,,,,
player,201811190ram,kan,HuntKa00,rush_yds_before_contact,43,,,,,
player,201811190ram,kan,HuntKa00,rush_yds_bc_per_rush,3.1,,,,,
player,201811190ram,kan,HuntKa00,rush_yac,27,,,,,
player,201811190ram,kan,HuntKa00,rush_yac_per_rush,1.9,,,,,
player,201811190ram,kan,HuntKa00,rush_broken_tackles,1,,,,,
player,201811190ram,kan,HuntKa00,rush_broken_tackles_per_rush,14.0,,,,,
player,201811190ram,kan,MahoPa00,rush_att,6,,,,,
player,201811190ram,kan,MahoPa00,rush_yds,28,,,,,
player,201811190ram,kan,MahoPa00,rush_first_down,0,,,,,
player,201811190ram,kan,MahoPa00,rush_yds_before_contact,28,,,,,
player,201811190ram,kan,MahoPa00,rush_yds_bc_per_rush,4.7,,,,,
player,201811190ram,kan,MahoPa00,rush_yac,0,,,,,
player,201811190ram,kan,MahoPa00,rush_yac_per_rush,0.0,,,,,
player,201811190ram,kan,MahoPa00,rush_broken_tackles,0,,,,,
player,201811190ram,kan,MahoPa00,rush_broken_tackles_per_rush,,,,,,
player,201811190ram,ram,GurlTo01,rush_att,12,,,,,
player,201811190ram,ram,GurlTo01,rush_yds,55,,,,,
player,201811190ram,ram,GurlTo01,rush_first_down,2,,,,,
player,201811190ram,ram,GurlTo01,rush_yds_before_contact,45,,,,,
player,201811190ram,ram,GurlTo01,rush_yds_bc_per_rush,3.8,,,,,
player,201811190ram,ram,GurlTo01,rush_yac,10,,,,,
player,201811190ram,ram,GurlTo01,rush_yac_per_rush,0.8,,,,,
player,201811190ram,ram,GurlTo01,rush_broken_tackles,0,,,,,
player,201811190ram,ram,GurlTo01,rush_broken_tackles_per_rush,,,,,,
player,201811190ram,ram,BrowMa03,rush_att,4,,,,,
player,201811190ram,ram,BrowMa03,rush_yds,15,,,,,
player,201811190ram,ram,BrowMa03,rush_first_down,1,,,,,
player,201811190ram,ram,BrowMa03,rush_yds_before_contact,6,,,,,
player,201811190ram,ram,BrowMa03,rush_yds_bc_per_rush,1.5,,,,,
player,201811190ram,ram,BrowMa03,rush_yac,9,,,,,
player,201811190ram,ram,BrowMa03,rush_yac_per_rush,2.3,,,,,
player,201811190ram,ram,BrowMa03,rush_broken_tackles,1,,,,,
player,201811190ram,ram,BrowMa03,rush_broken_tackles_per_rush,4.0,,,,,
player,201811190ram,ram,GoffJa00,rush_att,4,,,,,
player,201811190ram,ram,GoffJa00,rush_yds,6,,,,,
player,201811190ram,ram,GoffJa00,rush_first_down,1,,,,,
player,201811190ram,ram,GoffJa00,rush_yds_before_contact,6,,,,,
player,201811190ram,ram,GoffJa00,rush_yds_bc_per_rush,1.5,,,,,
player,201811190ram,ram,GoffJa00,rush_yac,0,,,,,
player,201811190ram,ram,GoffJa00,rush_yac_per_rush,0.0,,,,,
player,201811190ram,ram,GoffJa00,rush_broken_tackles,0,,,,,
player,201811190ram,ram,GoffJa00,rush_broken_tackles_per_rush,,,,,,
player,201811190ram,ram,CookBr00,rush_att,1,,,,,
player,201811190ram,ram,CookBr00,rush_yds,0,,,,,
player,201811190ram,ram,CookBr00,rush_first_down,0,,,,,
player,201811190ram,ram,CookBr00,rush_yds_before_contact,0,,,,,
player,201811190ram,ram,CookBr00,rush_yds_bc_per_rush,0.0,,,,,
player,201811190ram,ram,CookBr00,rush_yac,0,,,,,
player,201811190ram,ram,CookBr00,rush_yac_per_rush,0.0,,,,,
player,201811190ram,ram,CookBr00,rush_broken_tackles,0,,,,,
player,201811190ram,ram,CookBr00,rush_broken_tackles_per_rush,,,,,,
player,201811190ram,kan,KelcTr00,targets,15,,,,,
player,201811190ram,kan,KelcTr00,rec,10,,,,,
player,201811190ram,kan,KelcTr00,rec_yds,127,,,,,
player,201811190ram,kan,KelcTr00,rec_first_down,5,,,,,
player,201811190ram,kan,KelcTr00,rec_air_yds,49,,,,,
player,201811190ram,kan,KelcTr00,rec_air_yds_per_rec,4.9,,,,,
player,201811190ram,kan,KelcTr00,rec_yac,78,,,,,
player,201811190ram,kan,KelcTr00,rec_yac_per_rec,7.8,,,,,
player,201811190ram,kan,KelcTr00,rec_broken_tackles,1,,,,,
player,201811190ram,kan,KelcTr00,rec_broken_tackles_per_rec,10.0,,,,,
player,201811190ram,kan,KelcTr00,rec_drops,2,,,,,
player,201811190ram,kan,KelcTr00,rec_drop_pct,13.3,,,,,
player,201811190ram,kan,HillTy00,targets,14,,,,,
player,201811190ram,kan,HillTy00,rec,10,,,,,
player,201811190ram,kan,HillTy00,rec_yds,215,,,,,
player,201811190ram,kan,HillTy00,rec_first_down,8,,,,,
player,201811190ram,kan,HillTy00,rec_air_yds,165,,,,,
player,201811190ram,kan,HillTy00,rec_air_yds_per_rec,16.5,,,,,
player,201811190ram,kan,HillTy00,rec_yac,50,,,,,
player,201811190ram,kan,HillTy00,rec_yac_per_rec,5.0,,,,,
player,201811190ram,kan,HillTy00,rec_broken_tackles,0,,,,,
player,201811190ram,kan,HillTy00,rec_broken_tackles_per_rec,,,,,,
player,201811190ram,kan,HillTy00,rec_drops,0,,,,,
player,201811190ram,kan,HillTy00,rec_drop_pct,0.0,,,,,
player,201811190ram,kan,ConlCh00,targets,8,,,,,
player,201811190ram,kan,ConlCh00,rec,7,,,,,
player,201811190ram,kan,ConlCh00,rec_yds,74,,,,,
player,201811190ram,kan,ConlCh00,rec_first_down,5,,,,,
player,201811190ram,kan,ConlCh00,rec_air_yds,29,,,,,
player,201811190ram,kan,ConlCh00,rec_air_yds_per_rec,4.1,,,,,
player,201811190ram,kan,ConlCh00,rec_yac,45,,,,,
player,201811190ram,kan,ConlCh00,rec_yac_per_rec,6.4,,,,,
player,201811190ram,kan,ConlCh00,rec_broken_tackles,1,,,,,
player,201811190ram,kan,ConlCh00,rec_broken_tackles_per_rec,7.0,,,,,
player,201811190ram,kan,ConlCh00,rec_drops,0,,,,,
player,201811190ram,kan,ConlCh00,rec_drop_pct,0.0,,,,,
player,201811190ram,kan,HuntKa00,targets,4,,,,,
player,201811190ram,kan,HuntKa00,rec,3,,,,,
player,201811190ram,kan,HuntKa00,rec_yds,41,,,,,
player,201811190ram,kan,HuntKa00,rec_first_down,2,,,,,
player,201811190ram,kan,HuntKa00,rec_air_yds,12,,,,,
player,201811190ram,kan,HuntKa00,rec_air_yds_per_rec,4.0,,,,,
player,201811190ram,kan,HuntKa00,rec_yac,29,,,,,
player,201811190ram,kan,HuntKa00,rec_yac_per_rec,9.7,,,,,
player,201811190ram,kan,HuntKa00,rec_broken_tackles,0,,,,,
player,201811190ram,kan,HuntKa00,rec_broken_tackles_per_rec,,,,,,
player,201811190ram,kan,HuntKa00,rec_drops,0,,,,,
player,201811190ram,kan,HuntKa00,rec_drop_pct,0.0,,,,,
player,201811190ram,kan,RobiDe01,targets,2,,,,,
player,201811190ram,kan,RobiDe01,rec,1,,,,,
player,201811190ram,kan,RobiDe01,rec_yds,14,,,,,
player,201811190ram,kan,RobiDe01,rec_first_down,1,,,,,
player,201811190ram,kan,RobiDe01,rec_air_yds,3,,,,,
player,201811190ram,kan,RobiDe01,rec_air_yds_per_rec,3.0,,,,,
player,201811190ram,kan,RobiDe01,rec_yac,11,,,,,
player,201811190ram,kan,RobiDe01,rec_yac_per_rec,11.0,,,,,
player,201811190ram,kan,RobiDe01,rec_broken_tackles,0,,,,,
player,201811190ram,kan,RobiDe01,rec_broken_tackles_per_rec,,,,,,
player,201811190ram,kan,RobiDe01,rec_drops,0,,,,,
player,201811190ram,kan,RobiDe01,rec_drop_pct,0.0,,,,,
player,201811190ram,kan,HarrDe03,targets,2,,,,,
player,201811190ram,kan,HarrDe03,rec,1,,,,,
player,201811190ram,kan,HarrDe03,rec_yds,3,,,,,
player,201811190ram,kan,HarrDe03,rec_first_down,,,,,,
player,201811190ram,kan,HarrDe03,rec_air_yds,2,,,,,
player,201811190ram,kan,HarrDe03,rec_air_yds_per_rec,2.0,,,,,
player,201811190ram,kan,HarrDe03,rec_yac,1,,,,,
player,201811190ram,kan,HarrDe03,rec_yac_per_rec,1.0,,,,,
player,201811190ram,kan,HarrDe03,rec_broken_tackles,0,,,,,
player,201811190ram,kan,HarrDe03,rec_broken_tackles_per_rec,,,,,,
player,201811190ram,kan,HarrDe03,rec_drops,0,,,,,
player,201811190ram,kan,HarrDe03,rec_drop_pct,0.0,,,,,
player,201811190ram,kan,WatkSa00,targets,1,,,,,
player,201811190ram,kan,WatkSa00,rec,1,,,,,
player,201811190ram,kan,WatkSa00,rec_yds,4,,,,,
player,201811190ram,kan,WatkSa00,rec_first_down,,,,,,
player,201811190ram,kan,WatkSa00,rec_air_yds,-1,,,,,
player,201811190ram,kan,WatkSa00,rec_air_yds_per_rec,-1.0,,,,,
player,201811190ram,kan,WatkSa00,rec_yac,5,,,,,
player,201811190ram,kan,WatkSa00,rec_yac_per_rec,5.0,,,,,
player,201811190ram,kan,WatkSa00,rec_broken_tackles,0,,,,,
player,201811190ram,kan,WatkSa00,rec_broken_tackles_per_rec,,,,,,
player,201811190ram,kan,WatkSa00,rec_drops,0,,,,,
player,201811190ram,kan,WatkSa00,rec_drop_pct,0.0,,,,,
player,201811190ram,ram,CookBr00,targets,12,,,,,
player,201811190ram,ram,CookBr00,rec,8,,,,,
player,201811190ram,ram,CookBr00,rec_yds,107,,,,,
player,201811190ram,ram,CookBr00,rec_first_down,5,,,,,
player,201811190ram,ram,CookBr00,rec_air_yds,36,,,,,
player,201811190ram,ram,CookBr00,rec_air_yds_per_rec,4.5,,,,,
player,201811190ram,ram,CookBr00,rec_yac,71,,,,,
player,201811190ram,ram,CookBr00,rec_yac_per_rec,8.9,,,,,
player,201811190ram,ram,CookBr00,rec_broken_tackles,0,,,,,
player,201811190ram,ram,CookBr00,rec_broken_tackles_per_rec,,,,,,
player,201811190ram,ram,CookBr00,rec_drops,0,,,,,
player,201811190ram,ram,CookBr00,rec_drop_pct,0.0,,,,,
player,201811190ram,ram,ReynJo00,targets,8,,,,,
player,201811190ram,ram,ReynJo00,rec,6,,,,,
player,201811190ram,ram,ReynJo00,rec_yds,80,,,,,
player,201811190ram,ram,ReynJo00,rec_first_down,5,,,,,
player,201811190ram,ram,ReynJo00,rec_air_yds,60,,,,,
player,201811190ram,ram,ReynJo00,rec_air_yds_per_rec,10.0,,,,,
player,201811190ram,ram,ReynJo00,rec_yac,20,,,,,
player,201811190ram,ram,ReynJo00,rec_yac_per_rec,3.3,,,,,
player,201811190ram,ram,ReynJo00,rec_broken_tackles,0,,,,,
player,201811190ram,ram,ReynJo00,rec_broken_tackles_per_rec,,,,,,
player,201811190ram,ram,ReynJo00,rec_drops,1,,,,,
player,201811190ram,ram,ReynJo00,rec_drop_pct,12.5,,,,,
player,201811190ram,ram,HigbTy00,targets,7,,,,,
player,201811190ram,ram,HigbTy00,rec,6,,,,,
player,201811190ram,ram,HigbTy00,rec_yds,63,,,,,
player,201811190ram,ram,HigbTy00,rec_first_down,4,,,,,
player,201811190ram,ram,HigbTy00,rec_air_yds,25,,,,,
player,201811190ram,ram,HigbTy00,rec_air_yds_per_rec,4.2,,,,,
player,201811190ram,ram,HigbTy00,rec_yac,38,,,,,
player,201811190ram,ram,HigbTy00,rec_yac_per_rec,6.3,,,,,
player,201811190ram,ram,HigbTy00,rec_broken_tackles,1,,,,,
player,201811190ram,ram,HigbTy00,rec_broken_tackles_per_rec,6.0,,,,,
player,201811190ram,ram,HigbTy00,rec_drops,0,,,,,
player,201811190ram,ram,HigbTy00,rec_drop_pct,0.0,,,,,
player,201811190ram,ram,WoodRo02,targets,11,,,,,
player,201811190ram,ram,WoodRo02,rec,4,,,,,
player,201811190ram,ram,WoodRo02,rec_yds,72,,,,,
player,201811190ram,ram,WoodRo02,rec_first_down,3,,,,,
player,201811190ram,ram,WoodRo02,rec_air_yds,66,,,,,
player,201811190ram,ram,WoodRo02,rec_air_yds_per_rec,16.5,,,,,
player,201811190ram,ram,WoodRo02,rec_yac,6,,,,,
player,201811190ram,ram,WoodRo02,rec_yac_per_rec,1.5,,,,,
player,201811190ram,ram,WoodRo02,rec_broken_tackles,0,,,,,
player,201811190ram,ram,WoodRo02,rec_broken_tackles_per_rec,,,,,,
player,201811190ram,ram,WoodRo02,rec_drops,0,,,,,
player,201811190ram,ram,WoodRo02,rec_drop_pct,0.0,,,,,
player,201811190ram,ram,GurlTo01,targets,3,,,,,
player,201811190ram,ram,GurlTo01,rec,3,,,,,
player,201811190ram,ram,GurlTo01,rec_yds,39,,,,,
player,201811190ram,ram,GurlTo01,rec_first_down,2,,,,,
player,201811190ram,ram,GurlTo01,rec_air_yds,0,,,,,
player,201811190ram,ram,GurlTo01,rec_air_yds_per_rec,0.0,,,,,
player,201811190ram,ram,GurlTo01,rec_yac,39,,,,,
player,201811190ram,ram,GurlTo01,rec_yac_per_rec,13.0,,,,,
player,201811190ram,ram,GurlTo01,rec_broken_tackles,0,,,,,
player,201811190ram,ram,GurlTo01,rec_broken_tackles_per_rec,,,,,,
player,201811190ram,ram,GurlTo01,rec_drops,0,,,,,
player,201811190ram,ram,GurlTo01,rec_drop_pct,0.0,,,,,
player,201811190ram,ram,EverGe00,targets,4,,,,,
player,201811190ram,ram,EverGe00,rec,3,,,,,
player,201811190ram,ram,EverGe00,rec_yds,49,,,,,
player,201811190ram,ram,EverGe00,rec_first_down,2,,,,,
player,201811190ram,ram,EverGe00,rec_air_yds,35,,,,,
player,201811190ram,ram,EverGe00,rec_air_yds_per_rec,11.7,,,,,
player,201811190ram,ram,EverGe00,rec_yac,14,,,,,
player,201811190ram,ram,EverGe00,rec_yac_per_rec,4.7,,,,,
player,201811190ram,ram,EverGe00,rec_broken_tackles,1,,,,,
player,201811190ram,ram,EverGe00,rec_broken_tackles_per_rec,3.0,,,,,
player,201811190ram,ram,EverGe00,rec_drops,0,,,,,
player,201811190ram,ram,EverGe00,rec_drop_pct,0.0,,,,,
player,201811190ram,ram,HodgKh00,targets,1,,,,,
player,201811190ram,ram,HodgKh00,rec,1,,,,,
player,201811190ram,ram,HodgKh00,rec_yds,3,,,,,
player,201811190ram,ram,HodgKh00,rec_first_down,,,,,,
player,201811190ram,ram,HodgKh00,rec_air_yds,3,,,,,
