game,2018,4,20180930,201809300chi,tam,"Tampa Bay Buccaneers",10,chi,"Chicago Bears",48
player,201809300chi,tam,PierJa99,fumbles_rec_yds,0,,,,,
player,201809300chi,tam,PierJa99,fumbles_rec_td,0,,,,,
player,201809300chi,tam,PierJa99,fumbles_forced,0,,,,,
player,201809300chi,tam,DaviLa00,def_int,0,,,,,
player,201809300chi,tam,DaviLa00,def_int_yds,0,,,,,
player,201809300chi,tam,DaviLa00,def_int_td,0,,,,,
player,201809300chi,tam,DaviLa00,def_int_long,0,,,,,
player,201809300chi,tam,DaviLa00,pass_defended,0,,,,,
player,201809300chi,tam,DaviLa00,sacks,0.0,,,,,
player,201809300chi,tam,DaviLa00,tackles_combined,7,,,,,
player,201809300chi,tam,DaviLa00,tackles_solo,7,,,,,
player,201809300chi,tam,DaviLa00,tackles_assists,0,,,,,
player,201809300chi,tam,DaviLa00,tackles_loss,1,,,,,
player,201809300chi,tam,DaviLa00,qb_hits,1,,,,,
player,201809300chi,tam,DaviLa00,fumbles_rec,0,,,,,
player,201809300chi,tam,DaviLa00,fumbles_rec_yds,0,,,,,
player,201809300chi,tam,DaviLa00,fumbles_rec_td,0,,,,,
player,201809300chi,tam,DaviLa00,fumbles_forced,0,,,,,
player,201809300chi,tam,JohnIs00,def_int,0,,,,,
player,201809300chi,tam,JohnIs00,def_int_yds,0,,,,,
player,201809300chi,tam,JohnIs00,def_int_td,0,,,,,
player,201809300chi,tam,JohnIs00,def_int_long,0,,,,,
player,201809300chi,tam,JohnIs00,pass_defended,0,,,,,
player,201809300chi,tam,JohnIs00,sacks,0.0,,,,,
player,201809300chi,tam,JohnIs00,tackles_combined,5,,,,,
player,201809300chi,tam,JohnIs00,tackles_solo,5,,,,,
player,201809300chi,tam,JohnIs00,tackles_assists,0,,,,,
player,201809300chi,tam,JohnIs00,tackles_loss,0,,,,,
player,201809300chi,tam,JohnIs00,qb_hits,0,,,,,
player,201809300chi,tam,JohnIs00,fumbles_rec,0,,,,,
player,201809300chi,tam,JohnIs00,fumbles_rec_yds,0,,,,,
player,201809300chi,tam,JohnIs00,fumbles_rec_td,0,,,,,
player,201809300chi,tam,JohnIs00,fumbles_forced,0,,,,,
player,201809300chi,tam,EvanJu00,def_int,0,,,,,
player,201809300chi,tam,EvanJu00,def_int_yds,0,,,,,
player,201809300chi,tam,EvanJu00,def_int_td,0,,,,,
player,201809300chi,tam,EvanJu00,def_int_long,0,,,,,
player,201809300chi,tam,EvanJu00,pass_defended,0,,,,,
player,201809300chi,tam,EvanJu00,sacks,0.0,,,,,
player,201809300chi,tam,EvanJu00,tackles_combined,4,,,,,
player,201809300chi,tam,EvanJu00,tackles_solo,3,,,,,
player,201809300chi,tam,EvanJu00,tackles_assists,1,,,,,
player,201809300chi,tam,EvanJu00,tackles_loss,0,,,,,
player,201809300chi,tam,EvanJu00,qb_hits,0,,,,,
player,201809300chi,tam,EvanJu00,fumbles_rec,0,,,,,
player,201809300chi,tam,EvanJu00,fumbles_rec_yds,0,,,,,
player,201809300chi,tam,EvanJu00,fumbles_rec_td,0,,,,,
player,201809300chi,tam,EvanJu00,fumbles_forced,0,,,,,
player,201809300chi,tam,GrimBr20,def_int,0,,,,,
player,201809300chi,tam,GrimBr20,def_int_yds,0,,,,,
player,201809300chi,tam,GrimBr20,def_int_td,0,,,,,
player,201809300chi,tam,GrimBr20,def_int_long,0,,,,,
player,201809300chi,tam,GrimBr20,pass_defended,0,,,,,
player,201809300chi,tam,GrimBr20,sacks,0.0,,,,,
player,201809300chi,tam,GrimBr20,tackles_combined,4,,,,,
player,201809300chi,tam,GrimBr20,tackles_solo,4,,,,,
player,201809300chi,tam,GrimBr20,tackles_assists,0,,,,,
player,201809300chi,tam,GrimBr20,tackles_loss,0,,,,,
player,201809300chi,tam,GrimBr20,qb_hits,0,,,,,
player,201809300chi,tam,GrimBr20,fumbles_rec,0,,,,,
player,201809300chi,tam,GrimBr20,fumbles_rec_yds,0,,,,,
player,201809300chi,tam,GrimBr20,fumbles_rec_td,0,,,,,
player,201809300chi,tam,GrimBr20,fumbles_forced,0,,,,,
player,201809300chi,tam,CurrVi00,def_int,0,,,,,
player,201809300chi,tam,CurrVi00,def_int_yds,0,,,,,
player,201809300chi,tam,CurrVi00,def_int_td,0,,,,,
player,201809300chi,tam,CurrVi00,def_int_long,0,,,,,
player,201809300chi,tam,CurrVi00,pass_defended,0,,,,,
player,201809300chi,tam,CurrVi00,sacks,0.0,,,,,
player,201809300chi,tam,CurrVi00,tackles_combined,3,,,,,
player,201809300chi,tam,CurrVi00,tackles_solo,2,,,,,
player,201809300chi,tam,CurrVi00,tackles_assists,1,,,,,
player,201809300chi,tam,CurrVi00,tackles_loss,1,,,,,
player,201809300chi,tam,CurrVi00,qb_hits,0,,,,,
player,201809300chi,tam,CurrVi00,fumbles_rec,0,,,,,
player,201809300chi,tam,CurrVi00,fumbles_rec_yds,0,,,,,
player,201809300chi,tam,CurrVi00,fumbles_rec_td,0,,,,,
player,201809300chi,tam,CurrVi00,fumbles_forced,0,,,,,
player,201809300chi,tam,DaviCa02,def_int,0,,,,,
player,201809300chi,tam,DaviCa02,def_int_yds,0,,,,,
player,201809300chi,tam,DaviCa02,def_int_td,0,,,,,
player,201809300chi,tam,DaviCa02,def_int_long,0,,,,,
player,201809300chi,tam,DaviCa02,pass_defended,0,,,,,
player,201809300chi,tam,DaviCa02,sacks,0.0,,,,,
player,201809300chi,tam,DaviCa02,tackles_combined,3,,,,,
player,201809300chi,tam,DaviCa02,tackles_solo,3,,,,,
player,201809300chi,tam,DaviCa02,tackles_assists,0,,,,,
player,201809300chi,tam,DaviCa02,tackles_loss,0,,,,,
player,201809300chi,tam,DaviCa02,qb_hits,0,,,,,
player,201809300chi,tam,DaviCa02,fumbles_rec,0,,,,,
player,201809300chi,tam,DaviCa02,fumbles_rec_yds,0,,,,,
player,201809300chi,tam,DaviCa02,fumbles_rec_td,0,,,,,
player,201809300chi,tam,DaviCa02,fumbles_forced,0,,,,,
player,201809300chi,tam,AlexKw00,def_int,0,,,,,
player,201809300chi,tam,AlexKw00,def_int_yds,0,,,,,
player,201809300chi,tam,AlexKw00,def_int_td,0,,,,,
player,201809300chi,tam,AlexKw00,def_int_long,0,,,,,
player,201809300chi,tam,AlexKw00,pass_defended,1,,,,,
player,201809300chi,tam,AlexKw00,sacks,0.0,,,,,
player,201809300chi,tam,AlexKw00,tackles_combined,2,,,,,
player,201809300chi,tam,AlexKw00,tackles_solo,2,,,,,
player,201809300chi,tam,AlexKw00,tackles_assists,0,,,,,
player,201809300chi,tam,AlexKw00,tackles_loss,0,,,,,
player,201809300chi,tam,AlexKw00,qb_hits,0,,,,,
player,201809300chi,tam,AlexKw00,fumbles_rec,0,,,,,
player,201809300chi,tam,AlexKw00,fumbles_rec_yds,0,,,,,
player,201809300chi,tam,AlexKw00,fumbles_rec_td,0,,,,,
player,201809300chi,tam,AlexKw00,fumbles_forced,0,,,,,
player,201809300chi,tam,McCoGe99,def_int,0,,,,,
player,201809300chi,tam,McCoGe99,def_int_yds,0,,,,,
player,201809300chi,tam,McCoGe99,def_int_td,0,,,,,
player,201809300chi,tam,McCoGe99,def_int_long,0,,,,,
player,201809300chi,tam,McCoGe99,pass_defended,0,,,,,
player,201809300chi,tam,McCoGe99,sacks,0.0,,,,,
player,201809300chi,tam,McCoGe99,tackles_combined,2,,,,,
player,201809300chi,tam,McCoGe99,tackles_solo,0,,,,,
player,201809300chi,tam,McCoGe99,tackles_assists,2,,,,,
player,201809300chi,tam,McCoGe99,tackles_loss,0,,,,,
player,201809300chi,tam,McCoGe99,qb_hits,1,,,,,
player,201809300chi,tam,McCoGe99,fumbles_rec,0,,,,,
player,201809300chi,tam,McCoGe99,fumbles_rec_yds,0,,,,,
player,201809300chi,tam,McCoGe99,fumbles_rec_td,0,,,,,
player,201809300chi,tam,McCoGe99,fumbles_forced,0,,,,,
player,201809300chi,tam,NassCa00,def_int,0,,,,,
player,201809300chi,tam,NassCa00,def_int_yds,0,,,,,
player,201809300chi,tam,NassCa00,def_int_td,0,,,,,
player,201809300chi,tam,NassCa00,def_int_long,0,,,,,
player,201809300chi,tam,NassCa00,pass_defended,0,,,,,
player,201809300chi,tam,NassCa00,sacks,0.0,,,,,
player,201809300chi,tam,NassCa00,tackles_combined,2,,,,,
player,201809300chi,tam,NassCa00,tackles_solo,1,,,,,
player,201809300chi,tam,NassCa00,tackles_assists,1,,,,,
player,201809300chi,tam,NassCa00,tackles_loss,1,,,,,
player,201809300chi,tam,NassCa00,qb_hits,0,,,,,
player,201809300chi,tam,NassCa00,fumbles_rec,0,,,,,
player,201809300chi,tam,NassCa00,fumbles_rec_yds,0,,,,,
player,201809300chi,tam,NassCa00,fumbles_rec_td,0,,,,,
player,201809300chi,tam,NassCa00,fumbles_forced,0,,,,,
player,201809300chi,tam,StewM.00,def_int,0,,,,,
player,201809300chi,tam,StewM.00,def_int_yds,0,,,,,
player,201809300chi,tam,StewM.00,def_int_td,0,,,,,
player,201809300chi,tam,StewM.00,def_int_long,0,,,,,
player,201809300chi,tam,StewM.00,pass_defended,1,,,,,
player,201809300chi,tam,StewM.00,sacks,0.0,,,,,
player,201809300chi,tam,StewM.00,tackles_combined,2,,,,,
player,201809300chi,tam,StewM.00,tackles_solo,2,,,,,
player,201809300chi,tam,StewM.00,tackles_assists,0,,,,,
player,201809300chi,tam,StewM.00,tackles_loss,0,,,,,
player,201809300chi,tam,StewM.00,qb_hits,0,,,,,
player,201809300chi,tam,StewM.00,fumbles_rec,0,,,,,
player,201809300chi,tam,StewM.00,fumbles_rec_yds,0,,,,,
player,201809300chi,tam,StewM.00,fumbles_rec_td,0,,,,,
player,201809300chi,tam,StewM.00,fumbles_forced,0,,,,,
player,201809300chi,tam,GlanAd00,def_int,0,,,,,
player,201809300chi,tam,GlanAd00,def_int_yds,0,,,,,
player,201809300chi,tam,GlanAd00,def_int_td,0,,,,,
player,201809300chi,tam,GlanAd00,def_int_long,0,,,,,
player,201809300chi,tam,GlanAd00,pass_defended,0,,,,,
player,201809300chi,tam,GlanAd00,sacks,0.0,,,,,
player,201809300chi,tam,GlanAd00,tackles_combined,2,,,,,
player,201809300chi,tam,GlanAd00,tackles_solo,2,,,,,
player,201809300chi,tam,GlanAd00,tackles_assists,0,,,,,
player,201809300chi,tam,GlanAd00,tackles_loss,0,,,,,
player,201809300chi,tam,GlanAd00,qb_hits,0,,,,,
player,201809300chi,tam,GlanAd00,fumbles_rec,0,,,,,
player,201809300chi,tam,GlanAd00,fumbles_rec_yds,0,,,,,
player,201809300chi,tam,GlanAd00,fumbles_rec_td,0,,,,,
player,201809300chi,tam,GlanAd00,fumbles_forced,0,,,,,
player,201809300chi,tam,CichJa00,def_int,0,,,,,
player,201809300chi,tam,CichJa00,def_int_yds,0,,,,,
player,201809300chi,tam,CichJa00,def_int_td,0,,,,,
player,201809300chi,tam,CichJa00,def_int_long,0,,,,,
player,201809300chi,tam,CichJa00,pass_defended,0,,,,,
player,201809300chi,tam,CichJa00,sacks,0.0,,,,,
player,201809300chi,tam,CichJa00,tackles_combined,1,,,,,
player,201809300chi,tam,CichJa00,tackles_solo,0,,,,,
player,201809300chi,tam,CichJa00,tackles_assists,1,,,,,
player,201809300chi,tam,CichJa00,tackles_loss,0,,,,,
player,201809300chi,tam,CichJa00,qb_hits,0,,,,,
player,201809300chi,tam,CichJa00,fumbles_rec,0,,,,,
player,201809300chi,tam,CichJa00,fumbles_rec_yds,0,,,,,
player,201809300chi,tam,CichJa00,fumbles_rec_td,0,,,,,
player,201809300chi,tam,CichJa00,fumbles_forced,0,,,,,
player,201809300chi,tam,GholWi00,def_int,0,,,,,
player,201809300chi,tam,GholWi00,def_int_yds,0,,,,,
player,201809300chi,tam,GholWi00,def_int_td,0,,,,,
player,201809300chi,tam,GholWi00,def_int_long,0,,,,,
player,201809300chi,tam,GholWi00,pass_defended,0,,,,,
player,201809300chi,tam,GholWi00,sacks,0.0,,,,,
player,201809300chi,tam,GholWi00,tackles_combined,1,,,,,
player,201809300chi,tam,GholWi00,tackles_solo,1,,,,,
player,201809300chi,tam,GholWi00,tackles_assists,0,,,,,
player,201809300chi,tam,GholWi00,tackles_loss,0,,,,,
player,201809300chi,tam,GholWi00,qb_hits,0,,,,,
player,201809300chi,tam,GholWi00,fumbles_rec,0,,,,,
player,201809300chi,tam,GholWi00,fumbles_rec_yds,0,,,,,
player,201809300chi,tam,GholWi00,fumbles_rec_td,0,,,,,
player,201809300chi,tam,GholWi00,fumbles_forced,0,,,,,
player,201809300chi,tam,RodgJa00,def_int,0,,,,,
player,201809300chi,tam,RodgJa00,def_int_yds,0,,,,,
player,201809300chi,tam,RodgJa00,def_int_td,0,,,,,
player,201809300chi,tam,RodgJa00,def_int_long,0,,,,,
player,201809300chi,tam,RodgJa00,pass_defended,0,,,,,
player,201809300chi,tam,RodgJa00,sacks,0.0,,,,,
player,201809300chi,tam,RodgJa00,tackles_combined,1,,,,,
player,201809300chi,tam,RodgJa00,tackles_solo,0,,,,,
player,201809300chi,tam,RodgJa00,tackles_assists,1,,,,,
player,201809300chi,tam,RodgJa00,tackles_loss,0,,,,,
player,201809300chi,tam,RodgJa00,qb_hits,0,,,,,
player,201809300chi,tam,RodgJa00,fumbles_rec,0,,,,,
player,201809300chi,tam,RodgJa00,fumbles_rec_yds,0,,,,,
player,201809300chi,tam,RodgJa00,fumbles_rec_td,0,,,,,
player,201809300chi,tam,RodgJa00,fumbles_forced,0,,,,,
player,201809300chi,tam,SmitRy00,def_int,0,,,,,
player,201809300chi,tam,SmitRy00,def_int_yds,0,,,,,
player,201809300chi,tam,SmitRy00,def_int_td,0,,,,,
player,201809300chi,tam,SmitRy00,def_int_long,0,,,,,
player,201809300chi,tam,SmitRy00,pass_defended,0,,,,,
player,201809300chi,tam,SmitRy00,sacks,0.0,,,,,
player,201809300chi,tam,SmitRy00,tackles_combined,1,,,,,
player,201809300chi,tam,SmitRy00,tackles_solo,1,,,,,
player,201809300chi,tam,SmitRy00,tackles_assists,0,,,,,
player,201809300chi,tam,SmitRy00,tackles_loss,0,,,,,
player,201809300chi,tam,SmitRy00,qb_hits,0,,,,,
player,201809300chi,tam,SmitRy00,fumbles_rec,0,,,,,
player,201809300chi,tam,SmitRy00,fumbles_rec_yds,0,,,,,
player,201809300chi,tam,SmitRy00,fumbles_rec_td,0,,,,,
player,201809300chi,tam,SmitRy00,fumbles_forced,0,,,,,
player,201809300chi,tam,WatsJu01,def_int,0,,,,,
player,201809300chi,tam,WatsJu01,def_int_yds,0,,,,,
player,201809300chi,tam,WatsJu01,def_int_td,0,,,,,
player,201809300chi,tam,WatsJu01,def_int_long,0,,,,,
player,201809300chi,tam,WatsJu01,pass_defended,0,,,,,
player,201809300chi,tam,WatsJu01,sacks,0.0,,,,,
player,201809300chi,tam,WatsJu01,tackles_combined,1,,,,,
player,201809300chi,tam,WatsJu01,tackles_solo,1,,,,,
player,201809300chi,tam,WatsJu01,tackles_assists,0,,,,,
player,201809300chi,tam,WatsJu01,tackles_loss,0,,,,,
player,201809300chi,tam,WatsJu01,qb_hits,0,,,,,
player,201809300chi,tam,WatsJu01,fumbles_rec,0,,,,,
player,201809300chi,tam,WatsJu01,fumbles_rec_yds,0,,,,,
player,201809300chi,tam,WatsJu01,fumbles_rec_td,0,,,,,
player,201809300chi,tam,WatsJu01,fumbles_forced,0,,,,,
player,201809300chi,tam,WillMa03,def_int,0,,,,,
player,201809300chi,tam,WillMa03,def_int_yds,0,,,,,
player,201809300chi,tam,WillMa03,def_int_td,0,,,,,
player,201809300chi,tam,WillMa03,def_int_long,0,,,,,
player,201809300chi,tam,WillMa03,pass_defended,0,,,,,
player,201809300chi,tam,WillMa03,sacks,0.0,,,,,
player,201809300chi,tam,WillMa03,tackles_combined,1,,,,,
player,201809300chi,tam,WillMa03,tackles_solo,1,,,,,
player,201809300chi,tam,WillMa03,tackles_assists,0,,,,,
player,201809300chi,tam,WillMa03,tackles_loss,0,,,,,
player,201809300chi,tam,WillMa03,qb_hits,0,,,,,
player,201809300chi,tam,WillMa03,fumbles_rec,0,,,,,
player,201809300chi,tam,WillMa03,fumbles_rec_yds,0,,,,,
player,201809300chi,tam,WillMa03,fumbles_rec_td,0,,,,,
player,201809300chi,tam,WillMa03,fumbles_forced,0,,,,,
player,201809300chi,chi,LyncAa00,def_int,1,,,,,
player,201809300chi,chi,LyncAa00,def_int_yds,20,,,,,
player,201809300chi,chi,LyncAa00,def_int_td,0,,,,,
player,201809300chi,chi,LyncAa00,def_int_long,20,,,,,
player,201809300chi,chi,LyncAa00,pass_defended,1,,,,,
player,201809300chi,chi,LyncAa00,sacks,1.0,,,,,
player,201809300chi,chi,LyncAa00,tackles_combined,3,,,,,
player,201809300chi,chi,LyncAa00,tackles_solo,3,,,,,
player,201809300chi,chi,LyncAa00,tackles_assists,0,,,,,
player,201809300chi,chi,LyncAa00,tackles_loss,1,,,,,
player,201809300chi,chi,LyncAa00,qb_hits,2,,,,,
player,201809300chi,chi,LyncAa00,fumbles_rec,0,,,,,
player,201809300chi,chi,LyncAa00,fumbles_rec_yds,0,,,,,
player,201809300chi,chi,LyncAa00,fumbles_rec_td,0,,,,,
player,201809300chi,chi,LyncAa00,fumbles_forced,0,,,,,
player,201809300chi,chi,TrevDa00,def_int,1,,,,,
player,201809300chi,chi,TrevDa00,def_int_yds,12,,,,,
player,201809300chi,chi,TrevDa00,def_int_td,0,,,,,
player,201809300chi,chi,TrevDa00,def_int_long,12,,,,,
player,201809300chi,chi,TrevDa00,pass_defended,2,,,,,
player,201809300chi,chi,TrevDa00,sacks,0.0,,,,,
player,201809300chi,chi,TrevDa00,tackles_combined,4,,,,,
player,201809300chi,chi,TrevDa00,tackles_solo,2,,,,,
player,201809300chi,chi,TrevDa00,tackles_assists,2,,,,,
player,201809300chi,chi,TrevDa00,tackles_loss,0,,,,,
player,201809300chi,chi,TrevDa00,qb_hits,0,,,,,
player,201809300chi,chi,TrevDa00,fumbles_rec,0,,,,,
player,201809300chi,chi,TrevDa00,fumbles_rec_yds,0,,,,,
player,201809300chi,chi,TrevDa00,fumbles_rec_td,0,,,,,
player,201809300chi,chi,TrevDa00,fumbles_forced,0,,,,,
player,201809300chi,chi,JackEd01,def_int,1,,,,,
player,201809300chi,chi,JackEd01,def_int_yds,0,,,,,
player,201809300chi,chi,JackEd01,def_int_td,0,,,,,
player,201809300chi,chi,JackEd01,def_int_long,0,,,,,
player,201809300chi,chi,JackEd01,pass_defended,1,,,,,
player,201809300chi,chi,JackEd01,sacks,0.0,,,,,
player,201809300chi,chi,JackEd01,tackles_combined,3,,,,,
player,201809300chi,chi,JackEd01,tackles_solo,3,,,,,
player,201809300chi,chi,JackEd01,tackles_assists,0,,,,,
player,201809300chi,chi,JackEd01,tackles_loss,0,,,,,
player,201809300chi,chi,JackEd01,qb_hits,0,,,,,
player,201809300chi,chi,JackEd01,fumbles_rec,0,,,,,
player,201809300chi,chi,JackEd01,fumbles_rec_yds,0,,,,,
player,201809300chi,chi,JackEd01,fumbles_rec_td,0,,,,,
player,201809300chi,chi,JackEd01,fumbles_forced,0,,,,,
player,201809300chi,chi,MackKh00,def_int,0,,,,,
player,201809300chi,chi,MackKh00,def_int_yds,0,,,,,
player,201809300chi,chi,MackKh00,def_int_td,0,,,,,
player,201809300chi,chi,MackKh00,def_int_long,0,,,,,
player,201809300chi,chi,MackKh00,pass_defended,1,,,,,
player,201809300chi,chi,MackKh00,sacks,1.0,,,,,
player,201809300chi,chi,MackKh00,tackles_combined,4,,,,,
player,201809300chi,chi,MackKh00,tackles_solo,3,,,,,
player,201809300chi,chi,MackKh00,tackles_assists,1,,,,,
player,201809300chi,chi,MackKh00,tackles_loss,1,,,,,
player,201809300chi,chi,MackKh00,qb_hits,1,,,,,
player,201809300chi,chi,MackKh00,fumbles_rec,0,,,,,
player,201809300chi,chi,MackKh00,fumbles_rec_yds,0,,,,,
player,201809300chi,chi,MackKh00,fumbles_rec_td,0,,,,,
player,201809300chi,chi,MackKh00,fumbles_forced,1,,,,,
player,201809300chi,chi,HickAk00,def_int,0,,,,,
player,201809300chi,chi,HickAk00,def_int_yds,0,,,,,
player,201809300chi,chi,HickAk00,def_int_td,0,,,,,
player,201809300chi,chi,HickAk00,def_int_long,0,,,,,
player,201809300chi,chi,HickAk00,pass_defended,0,,,,,
player,201809300chi,chi,HickAk00,sacks,1.0,,,,,
player,201809300chi,chi,HickAk00,tackles_combined,1,,,,,
player,201809300chi,chi,HickAk00,tackles_solo,1,,,,,
player,201809300chi,chi,HickAk00,tackles_assists,0,,,,,
player,201809300chi,chi,HickAk00,tackles_loss,1,,,,,
player,201809300chi,chi,HickAk00,qb_hits,1,,,,,
player,201809300chi,chi,HickAk00,fumbles_rec,0,,,,,
player,201809300chi,chi,HickAk00,fumbles_rec_yds,0,,,,,
player,201809300chi,chi,HickAk00,fumbles_rec_td,0,,,,,
player,201809300chi,chi,HickAk00,fumbles_forced,0,,,,,
player,201809300chi,chi,NichBi00,def_int,0,,,,,
player,201809300chi,chi,NichBi00,def_int_yds,0,,,,,
player,201809300chi,chi,NichBi00,def_int_td,0,,,,,
player,201809300chi,chi,NichBi00,def_int_long,0,,,,,
player,201809300chi,chi,NichBi00,pass_defended,0,,,,,
player,201809300chi,chi,NichBi00,sacks,0.5,,,,,
player,201809300chi,chi,NichBi00,tackles_combined,4,,,,,
player,201809300chi,chi,NichBi00,tackles_solo,3,,,,,
player,201809300chi,chi,NichBi00,tackles_assists,1,,,,,
player,201809300chi,chi,NichBi00,tackles_loss,2,,,,,
player,201809300chi,chi,NichBi00,qb_hits,1,,,,,
player,201809300chi,chi,NichBi00,fumbles_rec,0,,,,,
player,201809300chi,chi,NichBi00,fumbles_rec_yds,0,,,,,
player,201809300chi,chi,NichBi00,fumbles_rec_td,0,,,,,
player,201809300chi,chi,NichBi00,fumbles_forced,0,,,,,
player,201809300chi,chi,RobeRo00,def_int,0,,,,,
player,201809300chi,chi,RobeRo00,def_int_yds,0,,,,,
player,201809300chi,chi,RobeRo00,def_int_td,0,,,,,
player,201809300chi,chi,RobeRo00,def_int_long,0,,,,,
player,201809300chi,chi,RobeRo00,pass_defended,0,,,,,
player,201809300chi,chi,RobeRo00,sacks,0.5,,,,,
player,201809300chi,chi,RobeRo00,tackles_combined,3,,,,,
player,201809300chi,chi,RobeRo00,tackles_solo,0,,,,,
player,201809300chi,chi,RobeRo00,tackles_assists,3,,,,,
player,201809300chi,chi,RobeRo00,tackles_loss,0,,,,,
player,201809300chi,chi,RobeRo00,qb_hits,1,,,,,
player,201809300chi,chi,RobeRo00,fumbles_rec,0,,,,,
player,201809300chi,chi,RobeRo00,fumbles_rec_yds,0,,,,,
player,201809300chi,chi,RobeRo00,fumbles_rec_td,0,,,,,
player,201809300chi,chi,RobeRo00,fumbles_forced,0,,,,,
player,201809300chi,chi,ToliKe00,def_int,0,,,,,
player,201809300chi,chi,ToliKe00,def_int_yds,0,,,,,
player,201809300chi,chi,ToliKe00,def_int_td,0,,,,,
player,201809300chi,chi,ToliKe00,def_int_long,0,,,,,
player,201809300chi,chi,ToliKe00,pass_defended,0,,,,,
player,201809300chi,chi,ToliKe00,sacks,0.0,,,,,
player,201809300chi,chi,ToliKe00,tackles_combined,7,,,,,
player,201809300chi,chi,ToliKe00,tackles_solo,5,,,,,
player,201809300chi,chi,ToliKe00,tackles_assists,2,,,,,
player,201809300chi,chi,ToliKe00,tackles_loss,0,,,,,
player,201809300chi,chi,ToliKe00,qb_hits,0,,,,,
player,201809300chi,chi,ToliKe00,fumbles_rec,0,,,,,
player,201809300chi,chi,ToliKe00,fumbles_rec_yds,0,,,,,
player,201809300chi,chi,ToliKe00,fumbles_rec_td,0,,,,,
player,201809300chi,chi,ToliKe00,fumbles_forced,0,,,,,
player,201809300chi,chi,CallBr00,def_int,0,,,,,
player,201809300chi,chi,CallBr00,def_int_yds,0,,,,,
player,201809300chi,chi,CallBr00,def_int_td,0,,,,,
player,201809300chi,chi,CallBr00,def_int_long,0,,,,,
player,201809300chi,chi,CallBr00,pass_defended,0,,,,,
player,201809300chi,chi,CallBr00,sacks,0.0,,,,,
player,201809300chi,chi,CallBr00,tackles_combined,4,,,,,
player,201809300chi,chi,CallBr00,tackles_solo,4,,,,,
player,201809300chi,chi,CallBr00,tackles_assists,0,,,,,
player,201809300chi,chi,CallBr00,tackles_loss,0,,,,,
player,201809300chi,chi,CallBr00,qb_hits,0,,,,,
player,201809300chi,chi,CallBr00,fumbles_rec,0,,,,,
player,201809300chi,chi,CallBr00,fumbles_rec_yds,0,,,,,
player,201809300chi,chi,CallBr00,fumbles_rec_td,0,,,,,
player,201809300chi,chi,CallBr00,fumbles_forced,0,,,,,
player,201809300chi,chi,FullKy00,def_int,0,,,,,
player,201809300chi,chi,FullKy00,def_int_yds,0,,,,,
player,201809300chi,chi,FullKy00,def_int_td,0,,,,,
player,201809300chi,chi,FullKy00,def_int_long,0,,,,,
player,201809300chi,chi,FullKy00,pass_defended,0,,,,,
player,201809300chi,chi,FullKy00,sacks,0.0,,,,,
player,201809300chi,chi,FullKy00,tackles_combined,4,,,,,
player,201809300chi,chi,FullKy00,tackles_solo,4,,,,,
player,201809300chi,chi,FullKy00,tackles_assists,0,,,,,
player,201809300chi,chi,FullKy00,tackles_loss,0,,,,,
player,201809300chi,chi,FullKy00,qb_hits,0,,,,,
player,201809300chi,chi,FullKy00,fumbles_rec,0,,,,,
player,201809300chi,chi,FullKy00,fumbles_rec_yds,0,,,,,
player,201809300chi,chi,FullKy00,fumbles_rec_td,0,,,,,
player,201809300chi,chi,FullKy00,fumbles_forced,0,,,,,
player,201809300chi,chi,SmitRo07,def_int,0,,,,,
player,201809300chi,chi,SmitRo07,def_int_yds,0,,,,,
player,201809300chi,chi,SmitRo07,def_int_td,0,,,,,
player,201809300chi,chi,SmitRo07,def_int_long,0,,,,,
player,201809300chi,chi,SmitRo07,pass_defended,0,,,,,
player,201809300chi,chi,SmitRo07,sacks,0.0,,,,,
player,201809300chi,chi,SmitRo07,tackles_combined,4,,,,,
player,201809300chi,chi,SmitRo07,tackles_solo,3,,,,,
player,201809300chi,chi,SmitRo07,tackles_assists,1,,,,,
player,201809300chi,chi,SmitRo07,tackles_loss,0,,,,,
player,201809300chi,chi,SmitRo07,qb_hits,0,,,,,
player,201809300chi,chi,SmitRo07,fumbles_rec,0,,,,,
player,201809300chi,chi,SmitRo07,fumbles_rec_yds,0,,,,,
player,201809300chi,chi,SmitRo07,fumbles_rec_td,0,,,,,
player,201809300chi,chi,SmitRo07,fumbles_forced,0,,,,,
player,201809300chi,chi,BullJo00,def_int,0,,,,,
player,201809300chi,chi,BullJo00,def_int_yds,0,,,,,
player,201809300chi,chi,BullJo00,def_int_td,0,,,,,
player,201809300chi,chi,BullJo00,def_int_long,0,,,,,
player,201809300chi,chi,BullJo00,pass_defended,0,,,,,
player,201809300chi,chi,BullJo00,sacks,0.0,,,,,
player,201809300chi,chi,BullJo00,tackles_combined,3,,,,,
player,201809300chi,chi,BullJo00,tackles_solo,3,,,,,
player,201809300chi,chi,BullJo00,tackles_assists,0,,,,,
player,201809300chi,chi,BullJo00,tackles_loss,1,,,,,
player,201809300chi,chi,BullJo00,qb_hits,0,,,,,
player,201809300chi,chi,BullJo00,fumbles_rec,0,,,,,
player,201809300chi,chi,BullJo00,fumbles_rec_yds,0,,,,,
player,201809300chi,chi,BullJo00,fumbles_rec_td,0,,,,,
player,201809300chi,chi,BullJo00,fumbles_forced,0,,,,,
player,201809300chi,chi,McMaSh99,def_int,0,,,,,
player,201809300chi,chi,McMaSh99,def_int_yds,0,,,,,
