game,2018,15,20181216,201812160nyg,oti,"Tennessee Titans",17,nyg,"New York Giants",0
player,201812160nyg,oti,ByarKe01,fumbles_rec_yds,0,,,,,
player,201812160nyg,oti,ByarKe01,fumbles_rec_td,0,,,,,
player,201812160nyg,oti,ByarKe01,fumbles_forced,0,,,,,
player,201812160nyg,oti,RyanLo00,def_int,0,,,,,
player,201812160nyg,oti,RyanLo00,def_int_yds,0,,,,,
player,201812160nyg,oti,RyanLo00,def_int_td,0,,,,,
player,201812160nyg,oti,RyanLo00,def_int_long,0,,,,,
player,201812160nyg,oti,RyanLo00,pass_defended,2,,,,,
player,201812160nyg,oti,RyanLo00,sacks,1.0,,,,,
player,201812160nyg,oti,RyanLo00,tackles_combined,2,,,,,
player,201812160nyg,oti,RyanLo00,tackles_solo,2,,,,,
player,201812160nyg,oti,RyanLo00,tackles_assists,0,,,,,
player,201812160nyg,oti,RyanLo00,tackles_loss,1,,,,,
player,201812160nyg,oti,RyanLo00,qb_hits,1,,,,,
player,201812160nyg,oti,RyanLo00,fumbles_rec,0,,,,,
player,201812160nyg,oti,RyanLo00,fumbles_rec_yds,0,,,,,
player,201812160nyg,oti,RyanLo00,fumbles_rec_td,0,,,,,
player,201812160nyg,oti,RyanLo00,fumbles_forced,0,,,,,
player,201812160nyg,oti,CorrKa00,def_int,0,,,,,
player,201812160nyg,oti,CorrKa00,def_int_yds,0,,,,,
player,201812160nyg,oti,CorrKa00,def_int_td,0,,,,,
player,201812160nyg,oti,CorrKa00,def_int_long,0,,,,,
player,201812160nyg,oti,CorrKa00,pass_defended,0,,,,,
player,201812160nyg,oti,CorrKa00,sacks,1.0,,,,,
player,201812160nyg,oti,CorrKa00,tackles_combined,1,,,,,
player,201812160nyg,oti,CorrKa00,tackles_solo,1,,,,,
player,201812160nyg,oti,CorrKa00,tackles_assists,0,,,,,
player,201812160nyg,oti,CorrKa00,tackles_loss,0,,,,,
player,201812160nyg,oti,CorrKa00,qb_hits,1,,,,,
player,201812160nyg,oti,CorrKa00,fumbles_rec,0,,,,,
player,201812160nyg,oti,CorrKa00,fumbles_rec_yds,0,,,,,
player,201812160nyg,oti,CorrKa00,fumbles_rec_td,0,,,,,
player,201812160nyg,oti,CorrKa00,fumbles_forced,1,,,,,
player,201812160nyg,oti,LewiKe00,def_int,0,,,,,
player,201812160nyg,oti,LewiKe00,def_int_yds,0,,,,,
player,201812160nyg,oti,LewiKe00,def_int_td,0,,,,,
player,201812160nyg,oti,LewiKe00,def_int_long,0,,,,,
player,201812160nyg,oti,LewiKe00,pass_defended,1,,,,,
player,201812160nyg,oti,LewiKe00,sacks,0.0,,,,,
player,201812160nyg,oti,LewiKe00,tackles_combined,9,,,,,
player,201812160nyg,oti,LewiKe00,tackles_solo,7,,,,,
player,201812160nyg,oti,LewiKe00,tackles_assists,2,,,,,
player,201812160nyg,oti,LewiKe00,tackles_loss,1,,,,,
player,201812160nyg,oti,LewiKe00,qb_hits,0,,,,,
player,201812160nyg,oti,LewiKe00,fumbles_rec,0,,,,,
player,201812160nyg,oti,LewiKe00,fumbles_rec_yds,0,,,,,
player,201812160nyg,oti,LewiKe00,fumbles_rec_td,0,,,,,
player,201812160nyg,oti,LewiKe00,fumbles_forced,0,,,,,
player,201812160nyg,oti,JackAd00,def_int,0,,,,,
player,201812160nyg,oti,JackAd00,def_int_yds,0,,,,,
player,201812160nyg,oti,JackAd00,def_int_td,0,,,,,
player,201812160nyg,oti,JackAd00,def_int_long,0,,,,,
player,201812160nyg,oti,JackAd00,pass_defended,0,,,,,
player,201812160nyg,oti,JackAd00,sacks,0.0,,,,,
player,201812160nyg,oti,JackAd00,tackles_combined,7,,,,,
player,201812160nyg,oti,JackAd00,tackles_solo,5,,,,,
player,201812160nyg,oti,JackAd00,tackles_assists,2,,,,,
player,201812160nyg,oti,JackAd00,tackles_loss,1,,,,,
player,201812160nyg,oti,JackAd00,qb_hits,0,,,,,
player,201812160nyg,oti,JackAd00,fumbles_rec,0,,,,,
player,201812160nyg,oti,JackAd00,fumbles_rec_yds,0,,,,,
player,201812160nyg,oti,JackAd00,fumbles_rec_td,0,,,,,
player,201812160nyg,oti,JackAd00,fumbles_forced,0,,,,,
player,201812160nyg,oti,EvanRa01,def_int,0,,,,,
player,201812160nyg,oti,EvanRa01,def_int_yds,0,,,,,
player,201812160nyg,oti,EvanRa01,def_int_td,0,,,,,
player,201812160nyg,oti,EvanRa01,def_int_long,0,,,,,
player,201812160nyg,oti,EvanRa01,pass_defended,0,,,,,
player,201812160nyg,oti,EvanRa01,sacks,0.0,,,,,
player,201812160nyg,oti,EvanRa01,tackles_combined,4,,,,,
player,201812160nyg,oti,EvanRa01,tackles_solo,4,,,,,
player,201812160nyg,oti,EvanRa01,tackles_assists,0,,,,,
player,201812160nyg,oti,EvanRa01,tackles_loss,1,,,,,
player,201812160nyg,oti,EvanRa01,qb_hits,0,,,,,
player,201812160nyg,oti,EvanRa01,fumbles_rec,0,,,,,
player,201812160nyg,oti,EvanRa01,fumbles_rec_yds,0,,,,,
player,201812160nyg,oti,EvanRa01,fumbles_rec_td,0,,,,,
player,201812160nyg,oti,EvanRa01,fumbles_forced,0,,,,,
player,201812160nyg,oti,WoodWe20,def_int,0,,,,,
player,201812160nyg,oti,WoodWe20,def_int_yds,0,,,,,
player,201812160nyg,oti,WoodWe20,def_int_td,0,,,,,
player,201812160nyg,oti,WoodWe20,def_int_long,0,,,,,
player,201812160nyg,oti,WoodWe20,pass_defended,1,,,,,
player,201812160nyg,oti,WoodWe20,sacks,0.0,,,,,
player,201812160nyg,oti,WoodWe20,tackles_combined,4,,,,,
player,201812160nyg,oti,WoodWe20,tackles_solo,4,,,,,
player,201812160nyg,oti,WoodWe20,tackles_assists,0,,,,,
player,201812160nyg,oti,WoodWe20,tackles_loss,0,,,,,
player,201812160nyg,oti,WoodWe20,qb_hits,0,,,,,
player,201812160nyg,oti,WoodWe20,fumbles_rec,0,,,,,
player,201812160nyg,oti,WoodWe20,fumbles_rec_yds,0,,,,,
player,201812160nyg,oti,WoodWe20,fumbles_rec_td,0,,,,,
player,201812160nyg,oti,WoodWe20,fumbles_forced,0,,,,,
player,201812160nyg,oti,BrowJa06,def_int,0,,,,,
player,201812160nyg,oti,BrowJa06,def_int_yds,0,,,,,
player,201812160nyg,oti,BrowJa06,def_int_td,0,,,,,
player,201812160nyg,oti,BrowJa06,def_int_long,0,,,,,
player,201812160nyg,oti,BrowJa06,pass_defended,1,,,,,
player,201812160nyg,oti,BrowJa06,sacks,0.0,,,,,
player,201812160nyg,oti,BrowJa06,tackles_combined,3,,,,,
player,201812160nyg,oti,BrowJa06,tackles_solo,2,,,,,
player,201812160nyg,oti,BrowJa06,tackles_assists,1,,,,,
player,201812160nyg,oti,BrowJa06,tackles_loss,0,,,,,
player,201812160nyg,oti,BrowJa06,qb_hits,0,,,,,
player,201812160nyg,oti,BrowJa06,fumbles_rec,0,,,,,
player,201812160nyg,oti,BrowJa06,fumbles_rec_yds,0,,,,,
player,201812160nyg,oti,BrowJa06,fumbles_rec_td,0,,,,,
player,201812160nyg,oti,BrowJa06,fumbles_forced,0,,,,,
player,201812160nyg,oti,CompWi00,def_int,0,,,,,
player,201812160nyg,oti,CompWi00,def_int_yds,0,,,,,
player,201812160nyg,oti,CompWi00,def_int_td,0,,,,,
player,201812160nyg,oti,CompWi00,def_int_long,0,,,,,
player,201812160nyg,oti,CompWi00,pass_defended,0,,,,,
player,201812160nyg,oti,CompWi00,sacks,0.0,,,,,
player,201812160nyg,oti,CompWi00,tackles_combined,3,,,,,
player,201812160nyg,oti,CompWi00,tackles_solo,0,,,,,
player,201812160nyg,oti,CompWi00,tackles_assists,3,,,,,
player,201812160nyg,oti,CompWi00,tackles_loss,0,,,,,
player,201812160nyg,oti,CompWi00,qb_hits,0,,,,,
player,201812160nyg,oti,CompWi00,fumbles_rec,0,,,,,
player,201812160nyg,oti,CompWi00,fumbles_rec_yds,0,,,,,
player,201812160nyg,oti,CompWi00,fumbles_rec_td,0,,,,,
player,201812160nyg,oti,CompWi00,fumbles_forced,0,,,,,
player,201812160nyg,oti,ButlMa01,def_int,0,,,,,
player,201812160nyg,oti,ButlMa01,def_int_yds,0,,,,,
player,201812160nyg,oti,ButlMa01,def_int_td,0,,,,,
player,201812160nyg,oti,ButlMa01,def_int_long,0,,,,,
player,201812160nyg,oti,ButlMa01,pass_defended,0,,,,,
player,201812160nyg,oti,ButlMa01,sacks,0.0,,,,,
player,201812160nyg,oti,ButlMa01,tackles_combined,2,,,,,
player,201812160nyg,oti,ButlMa01,tackles_solo,1,,,,,
player,201812160nyg,oti,ButlMa01,tackles_assists,1,,,,,
player,201812160nyg,oti,ButlMa01,tackles_loss,0,,,,,
player,201812160nyg,oti,ButlMa01,qb_hits,0,,,,,
player,201812160nyg,oti,ButlMa01,fumbles_rec,0,,,,,
player,201812160nyg,oti,ButlMa01,fumbles_rec_yds,0,,,,,
player,201812160nyg,oti,ButlMa01,fumbles_rec_td,0,,,,,
player,201812160nyg,oti,ButlMa01,fumbles_forced,0,,,,,
player,201812160nyg,oti,CaseJu00,def_int,0,,,,,
player,201812160nyg,oti,CaseJu00,def_int_yds,0,,,,,
player,201812160nyg,oti,CaseJu00,def_int_td,0,,,,,
player,201812160nyg,oti,CaseJu00,def_int_long,0,,,,,
player,201812160nyg,oti,CaseJu00,pass_defended,0,,,,,
player,201812160nyg,oti,CaseJu00,sacks,0.0,,,,,
player,201812160nyg,oti,CaseJu00,tackles_combined,2,,,,,
player,201812160nyg,oti,CaseJu00,tackles_solo,0,,,,,
player,201812160nyg,oti,CaseJu00,tackles_assists,2,,,,,
player,201812160nyg,oti,CaseJu00,tackles_loss,0,,,,,
player,201812160nyg,oti,CaseJu00,qb_hits,1,,,,,
player,201812160nyg,oti,CaseJu00,fumbles_rec,1,,,,,
player,201812160nyg,oti,CaseJu00,fumbles_rec_yds,1,,,,,
player,201812160nyg,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201812160nyg,oti,CaseJu00,fumbles_forced,0,,,,,
player,201812160nyg,oti,FincSh00,def_int,0,,,,,
player,201812160nyg,oti,FincSh00,def_int_yds,0,,,,,
player,201812160nyg,oti,FincSh00,def_int_td,0,,,,,
player,201812160nyg,oti,FincSh00,def_int_long,0,,,,,
player,201812160nyg,oti,FincSh00,pass_defended,0,,,,,
player,201812160nyg,oti,FincSh00,sacks,0.0,,,,,
player,201812160nyg,oti,FincSh00,tackles_combined,2,,,,,
player,201812160nyg,oti,FincSh00,tackles_solo,2,,,,,
player,201812160nyg,oti,FincSh00,tackles_assists,0,,,,,
player,201812160nyg,oti,FincSh00,tackles_loss,0,,,,,
player,201812160nyg,oti,FincSh00,qb_hits,0,,,,,
player,201812160nyg,oti,FincSh00,fumbles_rec,0,,,,,
player,201812160nyg,oti,FincSh00,fumbles_rec_yds,0,,,,,
player,201812160nyg,oti,FincSh00,fumbles_rec_td,0,,,,,
player,201812160nyg,oti,FincSh00,fumbles_forced,0,,,,,
player,201812160nyg,oti,KaluJo00,def_int,0,,,,,
player,201812160nyg,oti,KaluJo00,def_int_yds,0,,,,,
player,201812160nyg,oti,KaluJo00,def_int_td,0,,,,,
player,201812160nyg,oti,KaluJo00,def_int_long,0,,,,,
player,201812160nyg,oti,KaluJo00,pass_defended,0,,,,,
player,201812160nyg,oti,KaluJo00,sacks,0.0,,,,,
player,201812160nyg,oti,KaluJo00,tackles_combined,2,,,,,
player,201812160nyg,oti,KaluJo00,tackles_solo,2,,,,,
player,201812160nyg,oti,KaluJo00,tackles_assists,0,,,,,
player,201812160nyg,oti,KaluJo00,tackles_loss,0,,,,,
player,201812160nyg,oti,KaluJo00,qb_hits,0,,,,,
player,201812160nyg,oti,KaluJo00,fumbles_rec,0,,,,,
player,201812160nyg,oti,KaluJo00,fumbles_rec_yds,0,,,,,
player,201812160nyg,oti,KaluJo00,fumbles_rec_td,0,,,,,
player,201812160nyg,oti,KaluJo00,fumbles_forced,0,,,,,
player,201812160nyg,oti,SimsLe00,def_int,0,,,,,
player,201812160nyg,oti,SimsLe00,def_int_yds,0,,,,,
player,201812160nyg,oti,SimsLe00,def_int_td,0,,,,,
player,201812160nyg,oti,SimsLe00,def_int_long,0,,,,,
player,201812160nyg,oti,SimsLe00,pass_defended,0,,,,,
player,201812160nyg,oti,SimsLe00,sacks,0.0,,,,,
player,201812160nyg,oti,SimsLe00,tackles_combined,2,,,,,
player,201812160nyg,oti,SimsLe00,tackles_solo,2,,,,,
player,201812160nyg,oti,SimsLe00,tackles_assists,0,,,,,
player,201812160nyg,oti,SimsLe00,tackles_loss,0,,,,,
player,201812160nyg,oti,SimsLe00,qb_hits,0,,,,,
player,201812160nyg,oti,SimsLe00,fumbles_rec,0,,,,,
player,201812160nyg,oti,SimsLe00,fumbles_rec_yds,0,,,,,
player,201812160nyg,oti,SimsLe00,fumbles_rec_td,0,,,,,
player,201812160nyg,oti,SimsLe00,fumbles_forced,0,,,,,
player,201812160nyg,oti,BateDa00,def_int,0,,,,,
player,201812160nyg,oti,BateDa00,def_int_yds,0,,,,,
player,201812160nyg,oti,BateDa00,def_int_td,0,,,,,
player,201812160nyg,oti,BateDa00,def_int_long,0,,,,,
player,201812160nyg,oti,BateDa00,pass_defended,0,,,,,
player,201812160nyg,oti,BateDa00,sacks,0.0,,,,,
player,201812160nyg,oti,BateDa00,tackles_combined,1,,,,,
player,201812160nyg,oti,BateDa00,tackles_solo,1,,,,,
player,201812160nyg,oti,BateDa00,tackles_assists,0,,,,,
player,201812160nyg,oti,BateDa00,tackles_loss,0,,,,,
player,201812160nyg,oti,BateDa00,qb_hits,0,,,,,
player,201812160nyg,oti,BateDa00,fumbles_rec,0,,,,,
player,201812160nyg,oti,BateDa00,fumbles_rec_yds,0,,,,,
player,201812160nyg,oti,BateDa00,fumbles_rec_td,0,,,,,
player,201812160nyg,oti,BateDa00,fumbles_forced,0,,,,,
player,201812160nyg,oti,BrinBe00,def_int,0,,,,,
player,201812160nyg,oti,BrinBe00,def_int_yds,0,,,,,
player,201812160nyg,oti,BrinBe00,def_int_td,0,,,,,
player,201812160nyg,oti,BrinBe00,def_int_long,0,,,,,
player,201812160nyg,oti,BrinBe00,pass_defended,0,,,,,
player,201812160nyg,oti,BrinBe00,sacks,0.0,,,,,
player,201812160nyg,oti,BrinBe00,tackles_combined,1,,,,,
player,201812160nyg,oti,BrinBe00,tackles_solo,1,,,,,
player,201812160nyg,oti,BrinBe00,tackles_assists,0,,,,,
player,201812160nyg,oti,BrinBe00,tackles_loss,0,,,,,
player,201812160nyg,oti,BrinBe00,qb_hits,0,,,,,
player,201812160nyg,oti,BrinBe00,fumbles_rec,0,,,,,
player,201812160nyg,oti,BrinBe00,fumbles_rec_yds,0,,,,,
player,201812160nyg,oti,BrinBe00,fumbles_rec_td,0,,,,,
player,201812160nyg,oti,BrinBe00,fumbles_forced,0,,,,,
player,201812160nyg,oti,CruiDa00,def_int,0,,,,,
player,201812160nyg,oti,CruiDa00,def_int_yds,0,,,,,
player,201812160nyg,oti,CruiDa00,def_int_td,0,,,,,
player,201812160nyg,oti,CruiDa00,def_int_long,0,,,,,
player,201812160nyg,oti,CruiDa00,pass_defended,0,,,,,
player,201812160nyg,oti,CruiDa00,sacks,0.0,,,,,
player,201812160nyg,oti,CruiDa00,tackles_combined,1,,,,,
player,201812160nyg,oti,CruiDa00,tackles_solo,1,,,,,
player,201812160nyg,oti,CruiDa00,tackles_assists,0,,,,,
player,201812160nyg,oti,CruiDa00,tackles_loss,0,,,,,
player,201812160nyg,oti,CruiDa00,qb_hits,0,,,,,
player,201812160nyg,oti,CruiDa00,fumbles_rec,0,,,,,
player,201812160nyg,oti,CruiDa00,fumbles_rec_yds,0,,,,,
player,201812160nyg,oti,CruiDa00,fumbles_rec_td,0,,,,,
player,201812160nyg,oti,CruiDa00,fumbles_forced,0,,,,,
player,201812160nyg,oti,FirkAn00,def_int,0,,,,,
player,201812160nyg,oti,FirkAn00,def_int_yds,0,,,,,
player,201812160nyg,oti,FirkAn00,def_int_td,0,,,,,
player,201812160nyg,oti,FirkAn00,def_int_long,0,,,,,
player,201812160nyg,oti,FirkAn00,pass_defended,0,,,,,
player,201812160nyg,oti,FirkAn00,sacks,0.0,,,,,
player,201812160nyg,oti,FirkAn00,tackles_combined,1,,,,,
player,201812160nyg,oti,FirkAn00,tackles_solo,1,,,,,
player,201812160nyg,oti,FirkAn00,tackles_assists,0,,,,,
player,201812160nyg,oti,FirkAn00,tackles_loss,0,,,,,
player,201812160nyg,oti,FirkAn00,qb_hits,0,,,,,
player,201812160nyg,oti,FirkAn00,fumbles_rec,0,,,,,
player,201812160nyg,oti,FirkAn00,fumbles_rec_yds,0,,,,,
player,201812160nyg,oti,FirkAn00,fumbles_rec_td,0,,,,,
player,201812160nyg,oti,FirkAn00,fumbles_forced,0,,,,,
player,201812160nyg,oti,JennDa00,def_int,0,,,,,
player,201812160nyg,oti,JennDa00,def_int_yds,0,,,,,
player,201812160nyg,oti,JennDa00,def_int_td,0,,,,,
player,201812160nyg,oti,JennDa00,def_int_long,0,,,,,
player,201812160nyg,oti,JennDa00,pass_defended,0,,,,,
player,201812160nyg,oti,JennDa00,sacks,0.0,,,,,
player,201812160nyg,oti,JennDa00,tackles_combined,1,,,,,
player,201812160nyg,oti,JennDa00,tackles_solo,0,,,,,
player,201812160nyg,oti,JennDa00,tackles_assists,1,,,,,
player,201812160nyg,oti,JennDa00,tackles_loss,0,,,,,
player,201812160nyg,oti,JennDa00,qb_hits,0,,,,,
player,201812160nyg,oti,JennDa00,fumbles_rec,0,,,,,
player,201812160nyg,oti,JennDa00,fumbles_rec_yds,0,,,,,
player,201812160nyg,oti,JennDa00,fumbles_rec_td,0,,,,,
player,201812160nyg,oti,JennDa00,fumbles_forced,0,,,,,
player,201812160nyg,oti,JoneDa04,def_int,0,,,,,
player,201812160nyg,oti,JoneDa04,def_int_yds,0,,,,,
player,201812160nyg,oti,JoneDa04,def_int_td,0,,,,,
player,201812160nyg,oti,JoneDa04,def_int_long,0,,,,,
player,201812160nyg,oti,JoneDa04,pass_defended,0,,,,,
player,201812160nyg,oti,JoneDa04,sacks,0.0,,,,,
player,201812160nyg,oti,JoneDa04,tackles_combined,1,,,,,
player,201812160nyg,oti,JoneDa04,tackles_solo,0,,,,,
player,201812160nyg,oti,JoneDa04,tackles_assists,1,,,,,
player,201812160nyg,oti,JoneDa04,tackles_loss,0,,,,,
player,201812160nyg,oti,JoneDa04,qb_hits,0,,,,,
player,201812160nyg,oti,JoneDa04,fumbles_rec,0,,,,,
player,201812160nyg,oti,JoneDa04,fumbles_rec_yds,0,,,,,
player,201812160nyg,oti,JoneDa04,fumbles_rec_td,0,,,,,
player,201812160nyg,oti,JoneDa04,fumbles_forced,0,,,,,
player,201812160nyg,oti,LandHa00,def_int,0,,,,,
player,201812160nyg,oti,LandHa00,def_int_yds,0,,,,,
player,201812160nyg,oti,LandHa00,def_int_td,0,,,,,
player,201812160nyg,oti,LandHa00,def_int_long,0,,,,,
player,201812160nyg,oti,LandHa00,pass_defended,0,,,,,
player,201812160nyg,oti,LandHa00,sacks,0.0,,,,,
player,201812160nyg,oti,LandHa00,tackles_combined,1,,,,,
player,201812160nyg,oti,LandHa00,tackles_solo,1,,,,,
player,201812160nyg,oti,LandHa00,tackles_assists,0,,,,,
player,201812160nyg,oti,LandHa00,tackles_loss,0,,,,,
player,201812160nyg,oti,LandHa00,qb_hits,4,,,,,
player,201812160nyg,oti,LandHa00,fumbles_rec,0,,,,,
player,201812160nyg,oti,LandHa00,fumbles_rec_yds,0,,,,,
player,201812160nyg,oti,LandHa00,fumbles_rec_td,0,,,,,
player,201812160nyg,oti,LandHa00,fumbles_forced,0,,,,,
player,201812160nyg,oti,MorgDe99,def_int,0,,,,,
player,201812160nyg,oti,MorgDe99,def_int_yds,0,,,,,
player,201812160nyg,oti,MorgDe99,def_int_td,0,,,,,
player,201812160nyg,oti,MorgDe99,def_int_long,0,,,,,
player,201812160nyg,oti,MorgDe99,pass_defended,0,,,,,
player,201812160nyg,oti,MorgDe99,sacks,0.0,,,,,
player,201812160nyg,oti,MorgDe99,tackles_combined,1,,,,,
player,201812160nyg,oti,MorgDe99,tackles_solo,0,,,,,
player,201812160nyg,oti,MorgDe99,tackles_assists,1,,,,,
player,201812160nyg,oti,MorgDe99,tackles_loss,0,,,,,
player,201812160nyg,oti,MorgDe99,qb_hits,0,,,,,
player,201812160nyg,oti,MorgDe99,fumbles_rec,0,,,,,
player,201812160nyg,oti,MorgDe99,fumbles_rec_yds,0,,,,,
player,201812160nyg,oti,MorgDe99,fumbles_rec_td,0,,,,,
player,201812160nyg,oti,MorgDe99,fumbles_forced,0,,,,,
player,201812160nyg,oti,StocLu00,def_int,0,,,,,
player,201812160nyg,oti,StocLu00,def_int_yds,0,,,,,
player,201812160nyg,oti,StocLu00,def_int_td,0,,,,,
player,201812160nyg,oti,StocLu00,def_int_long,0,,,,,
player,201812160nyg,oti,StocLu00,pass_defended,0,,,,,
player,201812160nyg,oti,StocLu00,sacks,0.0,,,,,
player,201812160nyg,oti,StocLu00,tackles_combined,1,,,,,
player,201812160nyg,oti,StocLu00,tackles_solo,0,,,,,
player,201812160nyg,oti,StocLu00,tackles_assists,1,,,,,
player,201812160nyg,oti,StocLu00,tackles_loss,0,,,,,
player,201812160nyg,oti,StocLu00,qb_hits,0,,,,,
player,201812160nyg,oti,StocLu00,fumbles_rec,0,,,,,
player,201812160nyg,oti,StocLu00,fumbles_rec_yds,0,,,,,
player,201812160nyg,oti,StocLu00,fumbles_rec_td,0,,,,,
player,201812160nyg,oti,StocLu00,fumbles_forced,0,,,,,
player,201812160nyg,oti,TrawBr00,def_int,0,,,,,
player,201812160nyg,oti,TrawBr00,def_int_yds,0,,,,,
player,201812160nyg,oti,TrawBr00,def_int_td,0,,,,,
player,201812160nyg,oti,TrawBr00,def_int_long,0,,,,,
player,201812160nyg,oti,TrawBr00,pass_defended,0,,,,,
player,201812160nyg,oti,TrawBr00,sacks,0.0,,,,,
player,201812160nyg,oti,TrawBr00,tackles_combined,1,,,,,
player,201812160nyg,oti,TrawBr00,tackles_solo,1,,,,,
player,201812160nyg,oti,TrawBr00,tackles_assists,0,,,,,
player,201812160nyg,oti,TrawBr00,tackles_loss,0,,,,,
player,201812160nyg,oti,TrawBr00,qb_hits,0,,,,,
player,201812160nyg,oti,TrawBr00,fumbles_rec,0,,,,,
player,201812160nyg,oti,TrawBr00,fumbles_rec_yds,0,,,,,
player,201812160nyg,oti,TrawBr00,fumbles_rec_td,0,,,,,
player,201812160nyg,oti,TrawBr00,fumbles_forced,0,,,,,
player,201812160nyg,nyg,ThomMi02,def_int,0,,,,,
player,201812160nyg,nyg,ThomMi02,def_int_yds,0,,,,,
player,201812160nyg,nyg,ThomMi02,def_int_td,0,,,,,
player,201812160nyg,nyg,ThomMi02,def_int_long,0,,,,,
player,201812160nyg,nyg,ThomMi02,pass_defended,0,,,,,
player,201812160nyg,nyg,ThomMi02,sacks,1.0,,,,,
player,201812160nyg,nyg,ThomMi02,tackles_combined,7,,,,,
player,201812160nyg,nyg,ThomMi02,tackles_solo,5,,,,,
player,201812160nyg,nyg,ThomMi02,tackles_assists,2,,,,,
player,201812160nyg,nyg,ThomMi02,tackles_loss,1,,,,,
player,201812160nyg,nyg,ThomMi02,qb_hits,1,,,,,
player,201812160nyg,nyg,ThomMi02,fumbles_rec,0,,,,,
player,201812160nyg,nyg,ThomMi02,fumbles_rec_yds,0,,,,,
player,201812160nyg,nyg,ThomMi02,fumbles_rec_td,0,,,,,
player,201812160nyg,nyg,ThomMi02,fumbles_forced,0,,,,,
player,201812160nyg,nyg,GoodB.00,def_int,0,,,,,
player,201812160nyg,nyg,GoodB.00,def_int_yds,0,,,,,
player,201812160nyg,nyg,GoodB.00,def_int_td,0,,,,,
player,201812160nyg,nyg,GoodB.00,def_int_long,0,,,,,
player,201812160nyg,nyg,GoodB.00,pass_defended,1,,,,,
player,201812160nyg,nyg,GoodB.00,sacks,0.0,,,,,
player,201812160nyg,nyg,GoodB.00,tackles_combined,9,,,,,
player,201812160nyg,nyg,GoodB.00,tackles_solo,9,,,,,
player,201812160nyg,nyg,GoodB.00,tackles_assists,0,,,,,
player,201812160nyg,nyg,GoodB.00,tackles_loss,1,,,,,
player,201812160nyg,nyg,GoodB.00,qb_hits,0,,,,,
player,201812160nyg,nyg,GoodB.00,fumbles_rec,0,,,,,
player,201812160nyg,nyg,GoodB.00,fumbles_rec_yds,0,,,,,
player,201812160nyg,nyg,GoodB.00,fumbles_rec_td,0,,,,,
player,201812160nyg,nyg,GoodB.00,fumbles_forced,0,,,,,
player,201812160nyg,nyg,MartKa00,def_int,0,,,,,
player,201812160nyg,nyg,MartKa00,def_int_yds,0,,,,,
player,201812160nyg,nyg,MartKa00,def_int_td,0,,,,,
player,201812160nyg,nyg,MartKa00,def_int_long,0,,,,,
player,201812160nyg,nyg,MartKa00,pass_defended,0,,,,,
player,201812160nyg,nyg,MartKa00,sacks,0.0,,,,,
player,201812160nyg,nyg,MartKa00,tackles_combined,9,,,,,
player,201812160nyg,nyg,MartKa00,tackles_solo,4,,,,,
player,201812160nyg,nyg,MartKa00,tackles_assists,5,,,,,
player,201812160nyg,nyg,MartKa00,tackles_loss,0,,,,,
player,201812160nyg,nyg,MartKa00,qb_hits,0,,,,,
player,201812160nyg,nyg,MartKa00,fumbles_rec,0,,,,,
player,201812160nyg,nyg,MartKa00,fumbles_rec_yds,0,,,,,
player,201812160nyg,nyg,MartKa00,fumbles_rec_td,0,,,,,
player,201812160nyg,nyg,MartKa00,fumbles_forced,0,,,,,
player,201812160nyg,nyg,OgleAl00,def_int,0,,,,,
player,201812160nyg,nyg,OgleAl00,def_int_yds,0,,,,,
player,201812160nyg,nyg,OgleAl00,def_int_td,0,,,,,
player,201812160nyg,nyg,OgleAl00,def_int_long,0,,,,,
player,201812160nyg,nyg,OgleAl00,pass_defended,0,,,,,
player,201812160nyg,nyg,OgleAl00,sacks,0.0,,,,,
player,201812160nyg,nyg,OgleAl00,tackles_combined,7,,,,,
player,201812160nyg,nyg,OgleAl00,tackles_solo,6,,,,,
player,201812160nyg,nyg,OgleAl00,tackles_assists,1,,,,,
player,201812160nyg,nyg,OgleAl00,tackles_loss,1,,,,,
player,201812160nyg,nyg,OgleAl00,qb_hits,0,,,,,
player,201812160nyg,nyg,OgleAl00,fumbles_rec,0,,,,,
player,201812160nyg,nyg,OgleAl00,fumbles_rec_yds,0,,,,,
player,201812160nyg,nyg,OgleAl00,fumbles_rec_td,0,,,,,
player,201812160nyg,nyg,OgleAl00,fumbles_forced,0,,,,,
player,201812160nyg,nyg,MaurJo00,def_int,0,,,,,
player,201812160nyg,nyg,MaurJo00,def_int_yds,0,,,,,
player,201812160nyg,nyg,MaurJo00,def_int_td,0,,,,,
player,201812160nyg,nyg,MaurJo00,def_int_long,0,,,,,
player,201812160nyg,nyg,MaurJo00,pass_defended,0,,,,,
player,201812160nyg,nyg,MaurJo00,sacks,0.0,,,,,
player,201812160nyg,nyg,MaurJo00,tackles_combined,6,,,,,
player,201812160nyg,nyg,MaurJo00,tackles_solo,4,,,,,
player,201812160nyg,nyg,MaurJo00,tackles_assists,2,,,,,
player,201812160nyg,nyg,MaurJo00,tackles_loss,2,,,,,
player,201812160nyg,nyg,MaurJo00,qb_hits,0,,,,,
player,201812160nyg,nyg,MaurJo00,fumbles_rec,0,,,,,
player,201812160nyg,nyg,MaurJo00,fumbles_rec_yds,0,,,,,
player,201812160nyg,nyg,MaurJo00,fumbles_rec_td,0,,,,,
player,201812160nyg,nyg,MaurJo00,fumbles_forced,0,,,,,
