game,2018,9,20181104,201811040was,atl,"Atlanta Falcons",38,was,"Washington Redskins",14
player,201811040was,was,ChesJe00,fumbles_rec,0,,,,,
player,201811040was,was,ChesJe00,fumbles_rec_yds,0,,,,,
player,201811040was,was,ChesJe00,fumbles_rec_td,0,,,,,
player,201811040was,was,ChesJe00,fumbles_forced,0,,,,,
player,201811040was,was,McPhPe00,def_int,0,,,,,
player,201811040was,was,McPhPe00,def_int_yds,0,,,,,
player,201811040was,was,McPhPe00,def_int_td,0,,,,,
player,201811040was,was,McPhPe00,def_int_long,0,,,,,
player,201811040was,was,McPhPe00,pass_defended,1,,,,,
player,201811040was,was,McPhPe00,sacks,0.0,,,,,
player,201811040was,was,McPhPe00,tackles_combined,1,,,,,
player,201811040was,was,McPhPe00,tackles_solo,1,,,,,
player,201811040was,was,McPhPe00,tackles_assists,0,,,,,
player,201811040was,was,McPhPe00,tackles_loss,0,,,,,
player,201811040was,was,McPhPe00,qb_hits,0,,,,,
player,201811040was,was,McPhPe00,fumbles_rec,0,,,,,
player,201811040was,was,McPhPe00,fumbles_rec_yds,0,,,,,
player,201811040was,was,McPhPe00,fumbles_rec_td,0,,,,,
player,201811040was,was,McPhPe00,fumbles_forced,0,,,,,
player,201811040was,was,PaynDa00,def_int,0,,,,,
player,201811040was,was,PaynDa00,def_int_yds,0,,,,,
player,201811040was,was,PaynDa00,def_int_td,0,,,,,
player,201811040was,was,PaynDa00,def_int_long,0,,,,,
player,201811040was,was,PaynDa00,pass_defended,0,,,,,
player,201811040was,was,PaynDa00,sacks,0.0,,,,,
player,201811040was,was,PaynDa00,tackles_combined,1,,,,,
player,201811040was,was,PaynDa00,tackles_solo,0,,,,,
player,201811040was,was,PaynDa00,tackles_assists,1,,,,,
player,201811040was,was,PaynDa00,tackles_loss,0,,,,,
player,201811040was,was,PaynDa00,qb_hits,0,,,,,
player,201811040was,was,PaynDa00,fumbles_rec,0,,,,,
player,201811040was,was,PaynDa00,fumbles_rec_yds,0,,,,,
player,201811040was,was,PaynDa00,fumbles_rec_td,0,,,,,
player,201811040was,was,PaynDa00,fumbles_forced,0,,,,,
player,201811040was,was,SmitPr00,def_int,0,,,,,
player,201811040was,was,SmitPr00,def_int_yds,0,,,,,
player,201811040was,was,SmitPr00,def_int_td,0,,,,,
player,201811040was,was,SmitPr00,def_int_long,0,,,,,
player,201811040was,was,SmitPr00,pass_defended,0,,,,,
player,201811040was,was,SmitPr00,sacks,0.0,,,,,
player,201811040was,was,SmitPr00,tackles_combined,1,,,,,
player,201811040was,was,SmitPr00,tackles_solo,1,,,,,
player,201811040was,was,SmitPr00,tackles_assists,0,,,,,
player,201811040was,was,SmitPr00,tackles_loss,0,,,,,
player,201811040was,was,SmitPr00,qb_hits,0,,,,,
player,201811040was,was,SmitPr00,fumbles_rec,0,,,,,
player,201811040was,was,SmitPr00,fumbles_rec_yds,0,,,,,
player,201811040was,was,SmitPr00,fumbles_rec_td,0,,,,,
player,201811040was,was,SmitPr00,fumbles_forced,0,,,,,
player,201811040was,atl,HardJu00,kick_ret,0,,,,,
player,201811040was,atl,HardJu00,kick_ret_yds,0,,,,,
player,201811040was,atl,HardJu00,kick_ret_yds_per_ret,,,,,,
player,201811040was,atl,HardJu00,kick_ret_td,0,,,,,
player,201811040was,atl,HardJu00,kick_ret_long,0,,,,,
player,201811040was,atl,HardJu00,punt_ret,1,,,,,
player,201811040was,atl,HardJu00,punt_ret_yds,4,,,,,
player,201811040was,atl,HardJu00,punt_ret_yds_per_ret,4.0,,,,,
player,201811040was,atl,HardJu00,punt_ret_td,0,,,,,
player,201811040was,atl,HardJu00,punt_ret_long,4,,,,,
player,201811040was,was,StroGr00,kick_ret,4,,,,,
player,201811040was,was,StroGr00,kick_ret_yds,76,,,,,
player,201811040was,was,StroGr00,kick_ret_yds_per_ret,19.0,,,,,
player,201811040was,was,StroGr00,kick_ret_td,0,,,,,
player,201811040was,was,StroGr00,kick_ret_long,23,,,,,
player,201811040was,was,StroGr00,punt_ret,1,,,,,
player,201811040was,was,StroGr00,punt_ret_yds,0,,,,,
player,201811040was,was,StroGr00,punt_ret_yds_per_ret,0.0,,,,,
player,201811040was,was,StroGr00,punt_ret_td,0,,,,,
player,201811040was,was,StroGr00,punt_ret_long,0,,,,,
player,201811040was,was,BibbKa00,kick_ret,1,,,,,
player,201811040was,was,BibbKa00,kick_ret_yds,19,,,,,
player,201811040was,was,BibbKa00,kick_ret_yds_per_ret,19.0,,,,,
player,201811040was,was,BibbKa00,kick_ret_td,0,,,,,
player,201811040was,was,BibbKa00,kick_ret_long,19,,,,,
player,201811040was,was,BibbKa00,punt_ret,0,,,,,
player,201811040was,was,BibbKa00,punt_ret_yds,0,,,,,
player,201811040was,was,BibbKa00,punt_ret_yds_per_ret,,,,,,
player,201811040was,was,BibbKa00,punt_ret_td,0,,,,,
player,201811040was,was,BibbKa00,punt_ret_long,0,,,,,
player,201811040was,atl,TaveGi00,xpm,5,,,,,
player,201811040was,atl,TaveGi00,xpa,5,,,,,
player,201811040was,atl,TaveGi00,fgm,1,,,,,
player,201811040was,atl,TaveGi00,fga,1,,,,,
player,201811040was,atl,TaveGi00,punt,0,,,,,
player,201811040was,atl,TaveGi00,punt_yds,0,,,,,
player,201811040was,atl,TaveGi00,punt_yds_per_punt,,,,,,
player,201811040was,atl,TaveGi00,punt_long,0,,,,,
player,201811040was,atl,BoshMa00,xpm,,,,,,
player,201811040was,atl,BoshMa00,xpa,,,,,,
player,201811040was,atl,BoshMa00,fgm,,,,,,
player,201811040was,atl,BoshMa00,fga,,,,,,
player,201811040was,atl,BoshMa00,punt,2,,,,,
player,201811040was,atl,BoshMa00,punt_yds,103,,,,,
player,201811040was,atl,BoshMa00,punt_yds_per_punt,51.5,,,,,
player,201811040was,atl,BoshMa00,punt_long,55,,,,,
player,201811040was,was,HopkDu00,xpm,2,,,,,
player,201811040was,was,HopkDu00,xpa,2,,,,,
player,201811040was,was,HopkDu00,fgm,,,,,,
player,201811040was,was,HopkDu00,fga,,,,,,
player,201811040was,was,HopkDu00,punt,0,,,,,
player,201811040was,was,HopkDu00,punt_yds,0,,,,,
player,201811040was,was,HopkDu00,punt_yds_per_punt,,,,,,
player,201811040was,was,HopkDu00,punt_long,0,,,,,
player,201811040was,was,WayxTr00,xpm,,,,,,
player,201811040was,was,WayxTr00,xpa,,,,,,
player,201811040was,was,WayxTr00,fgm,,,,,,
player,201811040was,was,WayxTr00,fga,,,,,,
player,201811040was,was,WayxTr00,punt,5,,,,,
player,201811040was,was,WayxTr00,punt_yds,245,,,,,
player,201811040was,was,WayxTr00,punt_yds_per_punt,49.0,,,,,
player,201811040was,was,WayxTr00,punt_long,62,,,,,
player,201811040was,atl,RyanMa00,pass_cmp,26,,,,,
player,201811040was,atl,RyanMa00,pass_att,38,,,,,
player,201811040was,atl,RyanMa00,pass_yds,350,,,,,
player,201811040was,atl,RyanMa00,pass_first_down,17,,,,,
player,201811040was,atl,RyanMa00,pass_air_yds,112,,,,,
player,201811040was,atl,RyanMa00,pass_air_yds_per_cmp,4.3,,,,,
player,201811040was,atl,RyanMa00,pass_air_yds_per_att,2.9,,,,,
player,201811040was,atl,RyanMa00,pass_tgt_yds_per_att,6.2,,,,,
player,201811040was,atl,RyanMa00,pass_yac,238,,,,,
player,201811040was,atl,RyanMa00,pass_yac_per_cmp,9.2,,,,,
player,201811040was,atl,RyanMa00,pass_drops,2,,,,,
player,201811040was,atl,RyanMa00,pass_drop_pct,5.3,,,,,
player,201811040was,atl,RyanMa00,pass_poor_throws,3,,,,,
player,201811040was,atl,RyanMa00,pass_poor_throw_pct,7.9,,,,,
player,201811040was,atl,RyanMa00,pass_blitzed,17,,,,,
player,201811040was,atl,RyanMa00,pass_hurried,2,,,,,
player,201811040was,atl,RyanMa00,pass_hits,2,,,,,
player,201811040was,atl,RyanMa00,rush_scrambles,0,,,,,
player,201811040was,atl,RyanMa00,rush_scrambles_yds_per_att,,,,,,
player,201811040was,was,SmitAl03,pass_cmp,30,,,,,
player,201811040was,was,SmitAl03,pass_att,46,,,,,
player,201811040was,was,SmitAl03,pass_yds,306,,,,,
player,201811040was,was,SmitAl03,pass_first_down,15,,,,,
player,201811040was,was,SmitAl03,pass_air_yds,179,,,,,
player,201811040was,was,SmitAl03,pass_air_yds_per_cmp,6.0,,,,,
player,201811040was,was,SmitAl03,pass_air_yds_per_att,3.9,,,,,
player,201811040was,was,SmitAl03,pass_tgt_yds_per_att,8.4,,,,,
player,201811040was,was,SmitAl03,pass_yac,127,,,,,
player,201811040was,was,SmitAl03,pass_yac_per_cmp,4.2,,,,,
player,201811040was,was,SmitAl03,pass_drops,1,,,,,
player,201811040was,was,SmitAl03,pass_drop_pct,2.2,,,,,
player,201811040was,was,SmitAl03,pass_poor_throws,6,,,,,
player,201811040was,was,SmitAl03,pass_poor_throw_pct,13.0,,,,,
player,201811040was,was,SmitAl03,pass_blitzed,11,,,,,
player,201811040was,was,SmitAl03,pass_hurried,7,,,,,
player,201811040was,was,SmitAl03,pass_hits,3,,,,,
player,201811040was,was,SmitAl03,rush_scrambles,1,,,,,
player,201811040was,was,SmitAl03,rush_scrambles_yds_per_att,22.0,,,,,
player,201811040was,atl,ColeTe01,rush_att,13,,,,,
player,201811040was,atl,ColeTe01,rush_yds,88,,,,,
player,201811040was,atl,ColeTe01,rush_first_down,4,,,,,
player,201811040was,atl,ColeTe01,rush_yds_before_contact,55,,,,,
player,201811040was,atl,ColeTe01,rush_yds_bc_per_rush,4.2,,,,,
player,201811040was,atl,ColeTe01,rush_yac,33,,,,,
player,201811040was,atl,ColeTe01,rush_yac_per_rush,2.5,,,,,
player,201811040was,atl,ColeTe01,rush_broken_tackles,0,,,,,
player,201811040was,atl,ColeTe01,rush_broken_tackles_per_rush,,,,,,
player,201811040was,atl,SmitIt00,rush_att,10,,,,,
player,201811040was,atl,SmitIt00,rush_yds,60,,,,,
player,201811040was,atl,SmitIt00,rush_first_down,2,,,,,
player,201811040was,atl,SmitIt00,rush_yds_before_contact,36,,,,,
player,201811040was,atl,SmitIt00,rush_yds_bc_per_rush,3.6,,,,,
player,201811040was,atl,SmitIt00,rush_yac,24,,,,,
player,201811040was,atl,SmitIt00,rush_yac_per_rush,2.4,,,,,
player,201811040was,atl,SmitIt00,rush_broken_tackles,1,,,,,
player,201811040was,atl,SmitIt00,rush_broken_tackles_per_rush,10.0,,,,,
player,201811040was,atl,RidlCa00,rush_att,1,,,,,
player,201811040was,atl,RidlCa00,rush_yds,6,,,,,
player,201811040was,atl,RidlCa00,rush_first_down,0,,,,,
player,201811040was,atl,RidlCa00,rush_yds_before_contact,6,,,,,
player,201811040was,atl,RidlCa00,rush_yds_bc_per_rush,6.0,,,,,
player,201811040was,atl,RidlCa00,rush_yac,0,,,,,
player,201811040was,atl,RidlCa00,rush_yac_per_rush,0.0,,,,,
player,201811040was,atl,RidlCa00,rush_broken_tackles,0,,,,,
player,201811040was,atl,RidlCa00,rush_broken_tackles_per_rush,,,,,,
player,201811040was,was,PeteAd01,rush_att,9,,,,,
player,201811040was,was,PeteAd01,rush_yds,17,,,,,
player,201811040was,was,PeteAd01,rush_first_down,1,,,,,
player,201811040was,was,PeteAd01,rush_yds_before_contact,-5,,,,,
player,201811040was,was,PeteAd01,rush_yds_bc_per_rush,-0.6,,,,,
player,201811040was,was,PeteAd01,rush_yac,22,,,,,
player,201811040was,was,PeteAd01,rush_yac_per_rush,2.4,,,,,
player,201811040was,was,PeteAd01,rush_broken_tackles,0,,,,,
player,201811040was,was,PeteAd01,rush_broken_tackles_per_rush,,,,,,
player,201811040was,was,BibbKa00,rush_att,3,,,,,
player,201811040was,was,BibbKa00,rush_yds,20,,,,,
player,201811040was,was,BibbKa00,rush_first_down,2,,,,,
player,201811040was,was,BibbKa00,rush_yds_before_contact,16,,,,,
player,201811040was,was,BibbKa00,rush_yds_bc_per_rush,5.3,,,,,
player,201811040was,was,BibbKa00,rush_yac,4,,,,,
player,201811040was,was,BibbKa00,rush_yac_per_rush,1.3,,,,,
player,201811040was,was,BibbKa00,rush_broken_tackles,0,,,,,
player,201811040was,was,BibbKa00,rush_broken_tackles_per_rush,,,,,,
player,201811040was,was,PeriSa00,rush_att,2,,,,,
player,201811040was,was,PeriSa00,rush_yds,20,,,,,
player,201811040was,was,PeriSa00,rush_first_down,1,,,,,
player,201811040was,was,PeriSa00,rush_yds_before_contact,11,,,,,
player,201811040was,was,PeriSa00,rush_yds_bc_per_rush,5.5,,,,,
player,201811040was,was,PeriSa00,rush_yac,9,,,,,
player,201811040was,was,PeriSa00,rush_yac_per_rush,4.5,,,,,
player,201811040was,was,PeriSa00,rush_broken_tackles,0,,,,,
player,201811040was,was,PeriSa00,rush_broken_tackles_per_rush,,,,,,
player,201811040was,was,SmitAl03,rush_att,1,,,,,
player,201811040was,was,SmitAl03,rush_yds,22,,,,,
player,201811040was,was,SmitAl03,rush_first_down,1,,,,,
player,201811040was,was,SmitAl03,rush_yds_before_contact,-9,,,,,
player,201811040was,was,SmitAl03,rush_yds_bc_per_rush,-9.0,,,,,
player,201811040was,was,SmitAl03,rush_yac,31,,,,,
player,201811040was,was,SmitAl03,rush_yac_per_rush,31.0,,,,,
player,201811040was,was,SmitAl03,rush_broken_tackles,1,,,,,
player,201811040was,was,SmitAl03,rush_broken_tackles_per_rush,1.0,,,,,
player,201811040was,atl,JoneJu02,targets,10,,,,,
player,201811040was,atl,JoneJu02,rec,7,,,,,
player,201811040was,atl,JoneJu02,rec_yds,121,,,,,
player,201811040was,atl,JoneJu02,rec_first_down,5,,,,,
player,201811040was,atl,JoneJu02,rec_air_yds,62,,,,,
player,201811040was,atl,JoneJu02,rec_air_yds_per_rec,8.9,,,,,
player,201811040was,atl,JoneJu02,rec_yac,59,,,,,
player,201811040was,atl,JoneJu02,rec_yac_per_rec,8.4,,,,,
player,201811040was,atl,JoneJu02,rec_broken_tackles,1,,,,,
player,201811040was,atl,JoneJu02,rec_broken_tackles_per_rec,7.0,,,,,
player,201811040was,atl,JoneJu02,rec_drops,0,,,,,
player,201811040was,atl,JoneJu02,rec_drop_pct,0.0,,,,,
player,201811040was,atl,RidlCa00,targets,9,,,,,
player,201811040was,atl,RidlCa00,rec,6,,,,,
player,201811040was,atl,RidlCa00,rec_yds,71,,,,,
player,201811040was,atl,RidlCa00,rec_first_down,3,,,,,
player,201811040was,atl,RidlCa00,rec_air_yds,14,,,,,
player,201811040was,atl,RidlCa00,rec_air_yds_per_rec,2.3,,,,,
player,201811040was,atl,RidlCa00,rec_yac,57,,,,,
player,201811040was,atl,RidlCa00,rec_yac_per_rec,9.5,,,,,
player,201811040was,atl,RidlCa00,rec_broken_tackles,0,,,,,
player,201811040was,atl,RidlCa00,rec_broken_tackles_per_rec,,,,,,
player,201811040was,atl,RidlCa00,rec_drops,1,,,,,
player,201811040was,atl,RidlCa00,rec_drop_pct,11.1,,,,,
player,201811040was,atl,ColeTe01,targets,7,,,,,
player,201811040was,atl,ColeTe01,rec,5,,,,,
player,201811040was,atl,ColeTe01,rec_yds,68,,,,,
player,201811040was,atl,ColeTe01,rec_first_down,3,,,,,
player,201811040was,atl,ColeTe01,rec_air_yds,3,,,,,
player,201811040was,atl,ColeTe01,rec_air_yds_per_rec,0.6,,,,,
player,201811040was,atl,ColeTe01,rec_yac,65,,,,,
player,201811040was,atl,ColeTe01,rec_yac_per_rec,13.0,,,,,
player,201811040was,atl,ColeTe01,rec_broken_tackles,0,,,,,
player,201811040was,atl,ColeTe01,rec_broken_tackles_per_rec,,,,,,
player,201811040was,atl,ColeTe01,rec_drops,1,,,,,
player,201811040was,atl,ColeTe01,rec_drop_pct,14.3,,,,,
player,201811040was,atl,SanuMo00,targets,5,,,,,
player,201811040was,atl,SanuMo00,rec,4,,,,,
player,201811040was,atl,SanuMo00,rec_yds,45,,,,,
player,201811040was,atl,SanuMo00,rec_first_down,3,,,,,
player,201811040was,atl,SanuMo00,rec_air_yds,26,,,,,
player,201811040was,atl,SanuMo00,rec_air_yds_per_rec,6.5,,,,,
player,201811040was,atl,SanuMo00,rec_yac,19,,,,,
player,201811040was,atl,SanuMo00,rec_yac_per_rec,4.8,,,,,
player,201811040was,atl,SanuMo00,rec_broken_tackles,0,,,,,
player,201811040was,atl,SanuMo00,rec_broken_tackles_per_rec,,,,,,
player,201811040was,atl,SanuMo00,rec_drops,0,,,,,
player,201811040was,atl,SanuMo00,rec_drop_pct,0.0,,,,,
player,201811040was,atl,HoopAu00,targets,3,,,,,
player,201811040was,atl,HoopAu00,rec,3,,,,,
player,201811040was,atl,HoopAu00,rec_yds,41,,,,,
player,201811040was,atl,HoopAu00,rec_first_down,2,,,,,
player,201811040was,atl,HoopAu00,rec_air_yds,11,,,,,
player,201811040was,atl,HoopAu00,rec_air_yds_per_rec,3.7,,,,,
player,201811040was,atl,HoopAu00,rec_yac,30,,,,,
player,201811040was,atl,HoopAu00,rec_yac_per_rec,10.0,,,,,
player,201811040was,atl,HoopAu00,rec_broken_tackles,0,,,,,
player,201811040was,atl,HoopAu00,rec_broken_tackles_per_rec,,,,,,
player,201811040was,atl,HoopAu00,rec_drops,0,,,,,
player,201811040was,atl,HoopAu00,rec_drop_pct,0.0,,,,,
player,201811040was,atl,SmitIt00,targets,2,,,,,
player,201811040was,atl,SmitIt00,rec,1,,,,,
player,201811040was,atl,SmitIt00,rec_yds,4,,,,,
player,201811040was,atl,SmitIt00,rec_first_down,1,,,,,
player,201811040was,atl,SmitIt00,rec_air_yds,-4,,,,,
player,201811040was,atl,SmitIt00,rec_air_yds_per_rec,-4.0,,,,,
player,201811040was,atl,SmitIt00,rec_yac,8,,,,,
player,201811040was,atl,SmitIt00,rec_yac_per_rec,8.0,,,,,
player,201811040was,atl,SmitIt00,rec_broken_tackles,0,,,,,
player,201811040was,atl,SmitIt00,rec_broken_tackles_per_rec,,,,,,
player,201811040was,atl,SmitIt00,rec_drops,0,,,,,
player,201811040was,atl,SmitIt00,rec_drop_pct,0.0,,,,,
player,201811040was,atl,HallMa02,targets,1,,,,,
player,201811040was,atl,HallMa02,rec,0,,,,,
player,201811040was,atl,HallMa02,rec_yds,0,,,,,
player,201811040was,atl,HallMa02,rec_first_down,,,,,,
player,201811040was,atl,HallMa02,rec_air_yds,0,,,,,
player,201811040was,atl,HallMa02,rec_air_yds_per_rec,,,,,,
player,201811040was,atl,HallMa02,rec_yac,0,,,,,
player,201811040was,atl,HallMa02,rec_yac_per_rec,,,,,,
player,201811040was,atl,HallMa02,rec_broken_tackles,0,,,,,
player,201811040was,atl,HallMa02,rec_broken_tackles_per_rec,,,,,,
player,201811040was,atl,HallMa02,rec_drops,0,,,,,
player,201811040was,atl,HallMa02,rec_drop_pct,0.0,,,,,
player,201811040was,was,HarrMa05,targets,12,,,,,
player,201811040was,was,HarrMa05,rec,10,,,,,
player,201811040was,was,HarrMa05,rec_yds,124,,,,,
player,201811040was,was,HarrMa05,rec_first_down,6,,,,,
player,201811040was,was,HarrMa05,rec_air_yds,84,,,,,
player,201811040was,was,HarrMa05,rec_air_yds_per_rec,8.4,,,,,
player,201811040was,was,HarrMa05,rec_yac,40,,,,,
player,201811040was,was,HarrMa05,rec_yac_per_rec,4.0,,,,,
player,201811040was,was,HarrMa05,rec_broken_tackles,0,,,,,
player,201811040was,was,HarrMa05,rec_broken_tackles_per_rec,,,,,,
player,201811040was,was,HarrMa05,rec_drops,0,,,,,
player,201811040was,was,HarrMa05,rec_drop_pct,0.0,,,,,
player,201811040was,was,DaviVe00,targets,7,,,,,
player,201811040was,was,DaviVe00,rec,5,,,,,
player,201811040was,was,DaviVe00,rec_yds,62,,,,,
player,201811040was,was,DaviVe00,rec_first_down,3,,,,,
player,201811040was,was,DaviVe00,rec_air_yds,29,,,,,
player,201811040was,was,DaviVe00,rec_air_yds_per_rec,5.8,,,,,
player,201811040was,was,DaviVe00,rec_yac,33,,,,,
player,201811040was,was,DaviVe00,rec_yac_per_rec,6.6,,,,,
player,201811040was,was,DaviVe00,rec_broken_tackles,0,,,,,
player,201811040was,was,DaviVe00,rec_broken_tackles_per_rec,,,,,,
player,201811040was,was,DaviVe00,rec_drops,0,,,,,
player,201811040was,was,DaviVe00,rec_drop_pct,0.0,,,,,
player,201811040was,was,ReedJo02,targets,6,,,,,
player,201811040was,was,ReedJo02,rec,4,,,,,
player,201811040was,was,ReedJo02,rec_yds,34,,,,,
player,201811040was,was,ReedJo02,rec_first_down,1,,,,,
player,201811040was,was,ReedJo02,rec_air_yds,23,,,,,
player,201811040was,was,ReedJo02,rec_air_yds_per_rec,5.8,,,,,
player,201811040was,was,ReedJo02,rec_yac,11,,,,,
player,201811040was,was,ReedJo02,rec_yac_per_rec,2.8,,,,,
player,201811040was,was,ReedJo02,rec_broken_tackles,0,,,,,
player,201811040was,was,ReedJo02,rec_broken_tackles_per_rec,,,,,,
player,201811040was,was,ReedJo02,rec_drops,0,,,,,
player,201811040was,was,ReedJo02,rec_drop_pct,0.0,,,,,
player,201811040was,was,PeteAd01,targets,3,,,,,
player,201811040was,was,PeteAd01,rec,3,,,,,
player,201811040was,was,PeteAd01,rec_yds,16,,,,,
player,201811040was,was,PeteAd01,rec_first_down,1,,,,,
player,201811040was,was,PeteAd01,rec_air_yds,-3,,,,,
player,201811040was,was,PeteAd01,rec_air_yds_per_rec,-1.0,,,,,
player,201811040was,was,PeteAd01,rec_yac,19,,,,,
player,201811040was,was,PeteAd01,rec_yac_per_rec,6.3,,,,,
player,201811040was,was,PeteAd01,rec_broken_tackles,0,,,,,
player,201811040was,was,PeteAd01,rec_broken_tackles_per_rec,,,,,,
player,201811040was,was,PeteAd01,rec_drops,0,,,,,
player,201811040was,was,PeteAd01,rec_drop_pct,0.0,,,,,
player,201811040was,was,DoctJo00,targets,6,,,,,
player,201811040was,was,DoctJo00,rec,3,,,,,
player,201811040was,was,DoctJo00,rec_yds,31,,,,,
player,201811040was,was,DoctJo00,rec_first_down,2,,,,,
player,201811040was,was,DoctJo00,rec_air_yds,31,,,,,
player,201811040was,was,DoctJo00,rec_air_yds_per_rec,10.3,,,,,
player,201811040was,was,DoctJo00,rec_yac,0,,,,,
player,201811040was,was,DoctJo00,rec_yac_per_rec,0.0,,,,,
player,201811040was,was,DoctJo00,rec_broken_tackles,0,,,,,
player,201811040was,was,DoctJo00,rec_broken_tackles_per_rec,,,,,,
player,201811040was,was,DoctJo00,rec_drops,1,,,,,
player,201811040was,was,DoctJo00,rec_drop_pct,16.7,,,,,
player,201811040was,was,PeriSa00,targets,3,,,,,
player,201811040was,was,PeriSa00,rec,2,,,,,
player,201811040was,was,PeriSa00,rec_yds,8,,,,,
player,201811040was,was,PeriSa00,rec_first_down,0,,,,,
player,201811040was,was,PeriSa00,rec_air_yds,1,,,,,
player,201811040was,was,PeriSa00,rec_air_yds_per_rec,0.5,,,,,
player,201811040was,was,PeriSa00,rec_yac,7,,,,,
player,201811040was,was,PeriSa00,rec_yac_per_rec,3.5,,,,,
player,201811040was,was,PeriSa00,rec_broken_tackles,0,,,,,
player,201811040was,was,PeriSa00,rec_broken_tackles_per_rec,,,,,,
player,201811040was,was,PeriSa00,rec_drops,0,,,,,
player,201811040was,was,PeriSa00,rec_drop_pct,0.0,,,,,
player,201811040was,was,RichPa01,targets,6,,,,,
player,201811040was,was,RichPa01,rec,2,,,,,
player,201811040was,was,RichPa01,rec_yds,16,,,,,
player,201811040was,was,RichPa01,rec_first_down,1,,,,,
player,201811040was,was,RichPa01,rec_air_yds,19,,,,,
player,201811040was,was,RichPa01,rec_air_yds_per_rec,9.5,,,,,
player,201811040was,was,RichPa01,rec_yac,-3,,,,,
player,201811040was,was,RichPa01,rec_yac_per_rec,-1.5,,,,,
player,201811040was,was,RichPa01,rec_broken_tackles,1,,,,,
player,201811040was,was,RichPa01,rec_broken_tackles_per_rec,2.0,,,,,
player,201811040was,was,RichPa01,rec_drops,0,,,,,
player,201811040was,was,RichPa01,rec_drop_pct,0.0,,,,,
player,201811040was,was,BibbKa00,targets,1,,,,,
player,201811040was,was,BibbKa00,rec,1,,,,,
player,201811040was,was,BibbKa00,rec_yds,15,,,,,
player,201811040was,was,BibbKa00,rec_first_down,1,,,,,
player,201811040was,was,BibbKa00,rec_air_yds,-5,,,,,
player,201811040was,was,BibbKa00,rec_air_yds_per_rec,-5.0,,,,,
player,201811040was,was,BibbKa00,rec_yac,20,,,,,
player,201811040was,was,BibbKa00,rec_yac_per_rec,20.0,,,,,
player,201811040was,was,BibbKa00,rec_broken_tackles,0,,,,,
player,201811040was,was,BibbKa00,rec_broken_tackles_per_rec,,,,,,
player,201811040was,was,BibbKa00,rec_drops,0,,,,,
player,201811040was,was,BibbKa00,rec_drop_pct,0.0,,,,,
player,201811040was,was,FloyMi00,targets,1,,,,,
player,201811040was,was,FloyMi00,rec,0,,,,,
player,201811040was,was,FloyMi00,rec_yds,0,,,,,
player,201811040was,was,FloyMi00,rec_first_down,,,,,,
player,201811040was,was,FloyMi00,rec_air_yds,0,,,,,
player,201811040was,was,FloyMi00,rec_air_yds_per_rec,,,,,,
player,201811040was,was,FloyMi00,rec_yac,0,,,,,
player,201811040was,was,FloyMi00,rec_yac_per_rec,,,,,,
player,201811040was,was,FloyMi00,rec_broken_tackles,0,,,,,
player,201811040was,was,FloyMi00,rec_broken_tackles_per_rec,,,,,,
player,201811040was,was,FloyMi00,rec_drops,0,,,,,
player,201811040was,was,FloyMi00,rec_drop_pct,0.0,,,,,
player,201811040was,was,RoulCh00,pos,C,,,,,
player,201811040was,was,RoulCh00,offense,69,,,,,
player,201811040was,was,RoulCh00,off_pct,100%,,,,,
player,201811040was,was,RoulCh00,defense,0,,,,,
player,201811040was,was,RoulCh00,def_pct,0%,,,,,
player,201811040was,was,RoulCh00,special_teams,2,,,,,
player,201811040was,was,RoulCh00,st_pct,8%,,,,,
player,201811040was,was,NsekTy00,pos,T,,,,,
player,201811040was,was,NsekTy00,offense,69,,,,,
player,201811040was,was,NsekTy00,off_pct,100%,,,,,
player,201811040was,was,NsekTy00,defense,0,,,,,
player,201811040was,was,NsekTy00,def_pct,0%,,,,,
player,201811040was,was,NsekTy00,special_teams,2,,,,,
player,201811040was,was,NsekTy00,st_pct,8%,,,,,
player,201811040was,was,SmitAl03,pos,QB,,,,,
player,201811040was,was,SmitAl03,offense,69,,,,,
player,201811040was,was,SmitAl03,off_pct,100%,,,,,
player,201811040was,was,SmitAl03,defense,0,,,,,
player,201811040was,was,SmitAl03,def_pct,0%,,,,,
player,201811040was,was,SmitAl03,special_teams,0,,,,,
player,201811040was,was,SmitAl03,st_pct,0%,,,,,
player,201811040was,was,DoctJo00,pos,WR,,,,,
player,201811040was,was,DoctJo00,offense,68,,,,,
player,201811040was,was,DoctJo00,off_pct,99%,,,,,
player,201811040was,was,DoctJo00,defense,0,,,,,
player,201811040was,was,DoctJo00,def_pct,0%,,,,,
player,201811040was,was,DoctJo00,special_teams,0,,,,,
player,201811040was,was,DoctJo00,st_pct,0%,,,,,
player,201811040was,was,BergTo00,pos,G,,,,,
player,201811040was,was,BergTo00,offense,66,,,,,
player,201811040was,was,BergTo00,off_pct,96%,,,,,
player,201811040was,was,BergTo00,defense,0,,,,,
player,201811040was,was,BergTo00,def_pct,0%,,,,,
player,201811040was,was,BergTo00,special_teams,2,,,,,
player,201811040was,was,BergTo00,st_pct,8%,,,,,
player,201811040was,was,MoseMo00,pos,T,,,,,
player,201811040was,was,MoseMo00,offense,61,,,,,
player,201811040was,was,MoseMo00,off_pct,88%,,,,,
player,201811040was,was,MoseMo00,defense,0,,,,,
player,201811040was,was,MoseMo00,def_pct,0%,,,,,
player,201811040was,was,MoseMo00,special_teams,2,,,,,
