game,2018,1,20180909,201809090den,sea,"Seattle Seahawks",24,den,"Denver Broncos",27
player,201809090den,den,PekoDo20,fumbles_rec,0,,,,,
player,201809090den,den,PekoDo20,fumbles_rec_yds,0,,,,,
player,201809090den,den,PekoDo20,fumbles_rec_td,0,,,,,
player,201809090den,den,PekoDo20,fumbles_forced,0,,,,,
player,201809090den,den,RobyBr00,def_int,0,,,,,
player,201809090den,den,RobyBr00,def_int_yds,0,,,,,
player,201809090den,den,RobyBr00,def_int_td,0,,,,,
player,201809090den,den,RobyBr00,def_int_long,0,,,,,
player,201809090den,den,RobyBr00,pass_defended,0,,,,,
player,201809090den,den,RobyBr00,sacks,0.0,,,,,
player,201809090den,den,RobyBr00,tackles_combined,2,,,,,
player,201809090den,den,RobyBr00,tackles_solo,2,,,,,
player,201809090den,den,RobyBr00,tackles_assists,0,,,,,
player,201809090den,den,RobyBr00,tackles_loss,0,,,,,
player,201809090den,den,RobyBr00,qb_hits,0,,,,,
player,201809090den,den,RobyBr00,fumbles_rec,0,,,,,
player,201809090den,den,RobyBr00,fumbles_rec_yds,0,,,,,
player,201809090den,den,RobyBr00,fumbles_rec_td,0,,,,,
player,201809090den,den,RobyBr00,fumbles_forced,0,,,,,
player,201809090den,den,HarrSh00,def_int,0,,,,,
player,201809090den,den,HarrSh00,def_int_yds,0,,,,,
player,201809090den,den,HarrSh00,def_int_td,0,,,,,
player,201809090den,den,HarrSh00,def_int_long,0,,,,,
player,201809090den,den,HarrSh00,pass_defended,0,,,,,
player,201809090den,den,HarrSh00,sacks,0.0,,,,,
player,201809090den,den,HarrSh00,tackles_combined,1,,,,,
player,201809090den,den,HarrSh00,tackles_solo,1,,,,,
player,201809090den,den,HarrSh00,tackles_assists,0,,,,,
player,201809090den,den,HarrSh00,tackles_loss,1,,,,,
player,201809090den,den,HarrSh00,qb_hits,2,,,,,
player,201809090den,den,HarrSh00,fumbles_rec,0,,,,,
player,201809090den,den,HarrSh00,fumbles_rec_yds,0,,,,,
player,201809090den,den,HarrSh00,fumbles_rec_td,0,,,,,
player,201809090den,den,HarrSh00,fumbles_forced,0,,,,,
player,201809090den,den,JanoAn00,def_int,0,,,,,
player,201809090den,den,JanoAn00,def_int_yds,0,,,,,
player,201809090den,den,JanoAn00,def_int_td,0,,,,,
player,201809090den,den,JanoAn00,def_int_long,0,,,,,
player,201809090den,den,JanoAn00,pass_defended,0,,,,,
player,201809090den,den,JanoAn00,sacks,0.0,,,,,
player,201809090den,den,JanoAn00,tackles_combined,1,,,,,
player,201809090den,den,JanoAn00,tackles_solo,1,,,,,
player,201809090den,den,JanoAn00,tackles_assists,0,,,,,
player,201809090den,den,JanoAn00,tackles_loss,0,,,,,
player,201809090den,den,JanoAn00,qb_hits,0,,,,,
player,201809090den,den,JanoAn00,fumbles_rec,0,,,,,
player,201809090den,den,JanoAn00,fumbles_rec_yds,0,,,,,
player,201809090den,den,JanoAn00,fumbles_rec_td,0,,,,,
player,201809090den,den,JanoAn00,fumbles_forced,0,,,,,
player,201809090den,den,LindPh00,def_int,0,,,,,
player,201809090den,den,LindPh00,def_int_yds,0,,,,,
player,201809090den,den,LindPh00,def_int_td,0,,,,,
player,201809090den,den,LindPh00,def_int_long,0,,,,,
player,201809090den,den,LindPh00,pass_defended,0,,,,,
player,201809090den,den,LindPh00,sacks,0.0,,,,,
player,201809090den,den,LindPh00,tackles_combined,1,,,,,
player,201809090den,den,LindPh00,tackles_solo,1,,,,,
player,201809090den,den,LindPh00,tackles_assists,0,,,,,
player,201809090den,den,LindPh00,tackles_loss,0,,,,,
player,201809090den,den,LindPh00,qb_hits,0,,,,,
player,201809090den,den,LindPh00,fumbles_rec,0,,,,,
player,201809090den,den,LindPh00,fumbles_rec_yds,0,,,,,
player,201809090den,den,LindPh00,fumbles_rec_td,0,,,,,
player,201809090den,den,LindPh00,fumbles_forced,0,,,,,
player,201809090den,den,PatrTi00,def_int,0,,,,,
player,201809090den,den,PatrTi00,def_int_yds,0,,,,,
player,201809090den,den,PatrTi00,def_int_td,0,,,,,
player,201809090den,den,PatrTi00,def_int_long,0,,,,,
player,201809090den,den,PatrTi00,pass_defended,0,,,,,
player,201809090den,den,PatrTi00,sacks,0.0,,,,,
player,201809090den,den,PatrTi00,tackles_combined,1,,,,,
player,201809090den,den,PatrTi00,tackles_solo,1,,,,,
player,201809090den,den,PatrTi00,tackles_assists,0,,,,,
player,201809090den,den,PatrTi00,tackles_loss,0,,,,,
player,201809090den,den,PatrTi00,qb_hits,0,,,,,
player,201809090den,den,PatrTi00,fumbles_rec,0,,,,,
player,201809090den,den,PatrTi00,fumbles_rec_yds,0,,,,,
player,201809090den,den,PatrTi00,fumbles_rec_td,0,,,,,
player,201809090den,den,PatrTi00,fumbles_forced,0,,,,,
player,201809090den,den,RayxSh00,def_int,0,,,,,
player,201809090den,den,RayxSh00,def_int_yds,0,,,,,
player,201809090den,den,RayxSh00,def_int_td,0,,,,,
player,201809090den,den,RayxSh00,def_int_long,0,,,,,
player,201809090den,den,RayxSh00,pass_defended,0,,,,,
player,201809090den,den,RayxSh00,sacks,0.0,,,,,
player,201809090den,den,RayxSh00,tackles_combined,1,,,,,
player,201809090den,den,RayxSh00,tackles_solo,1,,,,,
player,201809090den,den,RayxSh00,tackles_assists,0,,,,,
player,201809090den,den,RayxSh00,tackles_loss,0,,,,,
player,201809090den,den,RayxSh00,qb_hits,0,,,,,
player,201809090den,den,RayxSh00,fumbles_rec,0,,,,,
player,201809090den,den,RayxSh00,fumbles_rec_yds,0,,,,,
player,201809090den,den,RayxSh00,fumbles_rec_td,0,,,,,
player,201809090den,den,RayxSh00,fumbles_forced,0,,,,,
player,201809090den,den,WolfDe00,def_int,0,,,,,
player,201809090den,den,WolfDe00,def_int_yds,0,,,,,
player,201809090den,den,WolfDe00,def_int_td,0,,,,,
player,201809090den,den,WolfDe00,def_int_long,0,,,,,
player,201809090den,den,WolfDe00,pass_defended,0,,,,,
player,201809090den,den,WolfDe00,sacks,0.0,,,,,
player,201809090den,den,WolfDe00,tackles_combined,1,,,,,
player,201809090den,den,WolfDe00,tackles_solo,1,,,,,
player,201809090den,den,WolfDe00,tackles_assists,0,,,,,
player,201809090den,den,WolfDe00,tackles_loss,1,,,,,
player,201809090den,den,WolfDe00,qb_hits,0,,,,,
player,201809090den,den,WolfDe00,fumbles_rec,0,,,,,
player,201809090den,den,WolfDe00,fumbles_rec_yds,0,,,,,
player,201809090den,den,WolfDe00,fumbles_rec_td,0,,,,,
player,201809090den,den,WolfDe00,fumbles_forced,0,,,,,
player,201809090den,den,GotsAd00,def_int,0,,,,,
player,201809090den,den,GotsAd00,def_int_yds,0,,,,,
player,201809090den,den,GotsAd00,def_int_td,0,,,,,
player,201809090den,den,GotsAd00,def_int_long,0,,,,,
player,201809090den,den,GotsAd00,pass_defended,2,,,,,
player,201809090den,den,GotsAd00,sacks,0.0,,,,,
player,201809090den,den,GotsAd00,tackles_combined,0,,,,,
player,201809090den,den,GotsAd00,tackles_solo,0,,,,,
player,201809090den,den,GotsAd00,tackles_assists,0,,,,,
player,201809090den,den,GotsAd00,tackles_loss,0,,,,,
player,201809090den,den,GotsAd00,qb_hits,0,,,,,
player,201809090den,den,GotsAd00,fumbles_rec,0,,,,,
player,201809090den,den,GotsAd00,fumbles_rec_yds,0,,,,,
player,201809090den,den,GotsAd00,fumbles_rec_td,0,,,,,
player,201809090den,den,GotsAd00,fumbles_forced,0,,,,,
player,201809090den,sea,LockTy00,kick_ret,2,,,,,
player,201809090den,sea,LockTy00,kick_ret_yds,39,,,,,
player,201809090den,sea,LockTy00,kick_ret_yds_per_ret,19.5,,,,,
player,201809090den,sea,LockTy00,kick_ret_td,0,,,,,
player,201809090den,sea,LockTy00,kick_ret_long,30,,,,,
player,201809090den,sea,LockTy00,punt_ret,3,,,,,
player,201809090den,sea,LockTy00,punt_ret_yds,11,,,,,
player,201809090den,sea,LockTy00,punt_ret_yds_per_ret,3.7,,,,,
player,201809090den,sea,LockTy00,punt_ret_td,0,,,,,
player,201809090den,sea,LockTy00,punt_ret_long,9,,,,,
player,201809090den,den,JonePa20,kick_ret,0,,,,,
player,201809090den,den,JonePa20,kick_ret_yds,0,,,,,
player,201809090den,den,JonePa20,kick_ret_yds_per_ret,,,,,,
player,201809090den,den,JonePa20,kick_ret_td,0,,,,,
player,201809090den,den,JonePa20,kick_ret_long,0,,,,,
player,201809090den,den,JonePa20,punt_ret,2,,,,,
player,201809090den,den,JonePa20,punt_ret_yds,9,,,,,
player,201809090den,den,JonePa20,punt_ret_yds_per_ret,4.5,,,,,
player,201809090den,den,JonePa20,punt_ret_td,0,,,,,
player,201809090den,den,JonePa20,punt_ret_long,9,,,,,
player,201809090den,sea,janikseb01,xpm,3,,,,,
player,201809090den,sea,janikseb01,xpa,3,,,,,
player,201809090den,sea,janikseb01,fgm,1,,,,,
player,201809090den,sea,janikseb01,fga,2,,,,,
player,201809090den,sea,janikseb01,punt,0,,,,,
player,201809090den,sea,janikseb01,punt_yds,0,,,,,
player,201809090den,sea,janikseb01,punt_yds_per_punt,,,,,,
player,201809090den,sea,janikseb01,punt_long,0,,,,,
player,201809090den,sea,DickMi00,xpm,,,,,,
player,201809090den,sea,DickMi00,xpa,,,,,,
player,201809090den,sea,DickMi00,fgm,,,,,,
player,201809090den,sea,DickMi00,fga,,,,,,
player,201809090den,sea,DickMi00,punt,6,,,,,
player,201809090den,sea,DickMi00,punt_yds,354,,,,,
player,201809090den,sea,DickMi00,punt_yds_per_punt,59.0,,,,,
player,201809090den,sea,DickMi00,punt_long,69,,,,,
player,201809090den,den,McMaBr01,xpm,3,,,,,
player,201809090den,den,McMaBr01,xpa,3,,,,,
player,201809090den,den,McMaBr01,fgm,2,,,,,
player,201809090den,den,McMaBr01,fga,2,,,,,
player,201809090den,den,McMaBr01,punt,0,,,,,
player,201809090den,den,McMaBr01,punt_yds,0,,,,,
player,201809090den,den,McMaBr01,punt_yds_per_punt,,,,,,
player,201809090den,den,McMaBr01,punt_long,0,,,,,
player,201809090den,den,KingMa00,xpm,,,,,,
player,201809090den,den,KingMa00,xpa,,,,,,
player,201809090den,den,KingMa00,fgm,,,,,,
player,201809090den,den,KingMa00,fga,,,,,,
player,201809090den,den,KingMa00,punt,6,,,,,
player,201809090den,den,KingMa00,punt_yds,267,,,,,
player,201809090den,den,KingMa00,punt_yds_per_punt,44.5,,,,,
player,201809090den,den,KingMa00,punt_long,53,,,,,
player,201809090den,sea,WilsRu00,pass_cmp,19,,,,,
player,201809090den,sea,WilsRu00,pass_att,33,,,,,
player,201809090den,sea,WilsRu00,pass_yds,298,,,,,
player,201809090den,sea,WilsRu00,pass_first_down,10,,,,,
player,201809090den,sea,WilsRu00,pass_air_yds,141,,,,,
player,201809090den,sea,WilsRu00,pass_air_yds_per_cmp,7.4,,,,,
player,201809090den,sea,WilsRu00,pass_air_yds_per_att,4.3,,,,,
player,201809090den,sea,WilsRu00,pass_tgt_yds_per_att,10.2,,,,,
player,201809090den,sea,WilsRu00,pass_yac,157,,,,,
player,201809090den,sea,WilsRu00,pass_yac_per_cmp,8.3,,,,,
player,201809090den,sea,WilsRu00,pass_drops,2,,,,,
player,201809090den,sea,WilsRu00,pass_drop_pct,6.1,,,,,
player,201809090den,sea,WilsRu00,pass_poor_throws,7,,,,,
player,201809090den,sea,WilsRu00,pass_poor_throw_pct,21.2,,,,,
player,201809090den,sea,WilsRu00,pass_blitzed,9,,,,,
player,201809090den,sea,WilsRu00,pass_hurried,6,,,,,
player,201809090den,sea,WilsRu00,pass_hits,4,,,,,
player,201809090den,sea,WilsRu00,rush_scrambles,1,,,,,
player,201809090den,sea,WilsRu00,rush_scrambles_yds_per_att,5.0,,,,,
player,201809090den,den,KeenCa00,pass_cmp,25,,,,,
player,201809090den,den,KeenCa00,pass_att,39,,,,,
player,201809090den,den,KeenCa00,pass_yds,329,,,,,
player,201809090den,den,KeenCa00,pass_first_down,15,,,,,
player,201809090den,den,KeenCa00,pass_air_yds,155,,,,,
player,201809090den,den,KeenCa00,pass_air_yds_per_cmp,6.2,,,,,
player,201809090den,den,KeenCa00,pass_air_yds_per_att,4.0,,,,,
player,201809090den,den,KeenCa00,pass_tgt_yds_per_att,9.4,,,,,
player,201809090den,den,KeenCa00,pass_yac,174,,,,,
player,201809090den,den,KeenCa00,pass_yac_per_cmp,7.0,,,,,
player,201809090den,den,KeenCa00,pass_drops,3,,,,,
player,201809090den,den,KeenCa00,pass_drop_pct,7.7,,,,,
player,201809090den,den,KeenCa00,pass_poor_throws,5,,,,,
player,201809090den,den,KeenCa00,pass_poor_throw_pct,12.8,,,,,
player,201809090den,den,KeenCa00,pass_blitzed,6,,,,,
player,201809090den,den,KeenCa00,pass_hurried,5,,,,,
player,201809090den,den,KeenCa00,pass_hits,4,,,,,
player,201809090den,den,KeenCa00,rush_scrambles,0,,,,,
player,201809090den,den,KeenCa00,rush_scrambles_yds_per_att,,,,,,
player,201809090den,sea,CarsCh00,rush_att,7,,,,,
player,201809090den,sea,CarsCh00,rush_yds,51,,,,,
player,201809090den,sea,CarsCh00,rush_first_down,1,,,,,
player,201809090den,sea,CarsCh00,rush_yds_before_contact,38,,,,,
player,201809090den,sea,CarsCh00,rush_yds_bc_per_rush,5.4,,,,,
player,201809090den,sea,CarsCh00,rush_yac,13,,,,,
player,201809090den,sea,CarsCh00,rush_yac_per_rush,1.9,,,,,
player,201809090den,sea,CarsCh00,rush_broken_tackles,0,,,,,
player,201809090den,sea,CarsCh00,rush_broken_tackles_per_rush,,,,,,
player,201809090den,sea,PennRa00,rush_att,7,,,,,
player,201809090den,sea,PennRa00,rush_yds,8,,,,,
player,201809090den,sea,PennRa00,rush_first_down,0,,,,,
player,201809090den,sea,PennRa00,rush_yds_before_contact,2,,,,,
player,201809090den,sea,PennRa00,rush_yds_bc_per_rush,0.3,,,,,
player,201809090den,sea,PennRa00,rush_yac,6,,,,,
player,201809090den,sea,PennRa00,rush_yac_per_rush,0.9,,,,,
player,201809090den,sea,PennRa00,rush_broken_tackles,0,,,,,
player,201809090den,sea,PennRa00,rush_broken_tackles_per_rush,,,,,,
player,201809090den,sea,WilsRu00,rush_att,2,,,,,
player,201809090den,sea,WilsRu00,rush_yds,5,,,,,
player,201809090den,sea,WilsRu00,rush_first_down,0,,,,,
player,201809090den,sea,WilsRu00,rush_yds_before_contact,5,,,,,
player,201809090den,sea,WilsRu00,rush_yds_bc_per_rush,2.5,,,,,
player,201809090den,sea,WilsRu00,rush_yac,0,,,,,
player,201809090den,sea,WilsRu00,rush_yac_per_rush,0.0,,,,,
player,201809090den,sea,WilsRu00,rush_broken_tackles,0,,,,,
player,201809090den,sea,WilsRu00,rush_broken_tackles_per_rush,,,,,,
player,201809090den,den,FreeRo00,rush_att,15,,,,,
player,201809090den,den,FreeRo00,rush_yds,71,,,,,
player,201809090den,den,FreeRo00,rush_first_down,3,,,,,
player,201809090den,den,FreeRo00,rush_yds_before_contact,32,,,,,
player,201809090den,den,FreeRo00,rush_yds_bc_per_rush,2.1,,,,,
player,201809090den,den,FreeRo00,rush_yac,39,,,,,
player,201809090den,den,FreeRo00,rush_yac_per_rush,2.6,,,,,
player,201809090den,den,FreeRo00,rush_broken_tackles,3,,,,,
player,201809090den,den,FreeRo00,rush_broken_tackles_per_rush,5.0,,,,,
player,201809090den,den,LindPh00,rush_att,15,,,,,
player,201809090den,den,LindPh00,rush_yds,71,,,,,
player,201809090den,den,LindPh00,rush_first_down,5,,,,,
player,201809090den,den,LindPh00,rush_yds_before_contact,46,,,,,
player,201809090den,den,LindPh00,rush_yds_bc_per_rush,3.1,,,,,
player,201809090den,den,LindPh00,rush_yac,25,,,,,
player,201809090den,den,LindPh00,rush_yac_per_rush,1.7,,,,,
player,201809090den,den,LindPh00,rush_broken_tackles,1,,,,,
player,201809090den,den,LindPh00,rush_broken_tackles_per_rush,15.0,,,,,
player,201809090den,den,BookDe00,rush_att,2,,,,,
player,201809090den,den,BookDe00,rush_yds,4,,,,,
player,201809090den,den,BookDe00,rush_first_down,,,,,,
player,201809090den,den,BookDe00,rush_yds_before_contact,3,,,,,
player,201809090den,den,BookDe00,rush_yds_bc_per_rush,1.5,,,,,
player,201809090den,den,BookDe00,rush_yac,1,,,,,
player,201809090den,den,BookDe00,rush_yac_per_rush,0.5,,,,,
player,201809090den,den,BookDe00,rush_broken_tackles,0,,,,,
player,201809090den,den,BookDe00,rush_broken_tackles_per_rush,,,,,,
player,201809090den,sea,PennRa00,targets,5,,,,,
player,201809090den,sea,PennRa00,rec,4,,,,,
player,201809090den,sea,PennRa00,rec_yds,35,,,,,
player,201809090den,sea,PennRa00,rec_first_down,1,,,,,
player,201809090den,sea,PennRa00,rec_air_yds,8,,,,,
player,201809090den,sea,PennRa00,rec_air_yds_per_rec,2.0,,,,,
player,201809090den,sea,PennRa00,rec_yac,27,,,,,
player,201809090den,sea,PennRa00,rec_yac_per_rec,6.8,,,,,
player,201809090den,sea,PennRa00,rec_broken_tackles,1,,,,,
player,201809090den,sea,PennRa00,rec_broken_tackles_per_rec,4.0,,,,,
player,201809090den,sea,PennRa00,rec_drops,1,,,,,
player,201809090den,sea,PennRa00,rec_drop_pct,20.0,,,,,
player,201809090den,sea,LockTy00,targets,4,,,,,
player,201809090den,sea,LockTy00,rec,3,,,,,
player,201809090den,sea,LockTy00,rec_yds,59,,,,,
player,201809090den,sea,LockTy00,rec_first_down,1,,,,,
player,201809090den,sea,LockTy00,rec_air_yds,34,,,,,
player,201809090den,sea,LockTy00,rec_air_yds_per_rec,11.3,,,,,
player,201809090den,sea,LockTy00,rec_yac,25,,,,,
player,201809090den,sea,LockTy00,rec_yac_per_rec,8.3,,,,,
player,201809090den,sea,LockTy00,rec_broken_tackles,0,,,,,
player,201809090den,sea,LockTy00,rec_broken_tackles_per_rec,,,,,,
player,201809090den,sea,LockTy00,rec_drops,0,,,,,
player,201809090den,sea,LockTy00,rec_drop_pct,0.0,,,,,
player,201809090den,sea,MarsBr00,targets,6,,,,,
player,201809090den,sea,MarsBr00,rec,3,,,,,
player,201809090den,sea,MarsBr00,rec_yds,46,,,,,
player,201809090den,sea,MarsBr00,rec_first_down,3,,,,,
player,201809090den,sea,MarsBr00,rec_air_yds,45,,,,,
player,201809090den,sea,MarsBr00,rec_air_yds_per_rec,15.0,,,,,
player,201809090den,sea,MarsBr00,rec_yac,1,,,,,
player,201809090den,sea,MarsBr00,rec_yac_per_rec,0.3,,,,,
player,201809090den,sea,MarsBr00,rec_broken_tackles,0,,,,,
player,201809090den,sea,MarsBr00,rec_broken_tackles_per_rec,,,,,,
player,201809090den,sea,MarsBr00,rec_drops,0,,,,,
player,201809090den,sea,MarsBr00,rec_drop_pct,0.0,,,,,
player,201809090den,sea,CarsCh00,targets,5,,,,,
player,201809090den,sea,CarsCh00,rec,3,,,,,
player,201809090den,sea,CarsCh00,rec_yds,28,,,,,
player,201809090den,sea,CarsCh00,rec_first_down,1,,,,,
player,201809090den,sea,CarsCh00,rec_air_yds,0,,,,,
player,201809090den,sea,CarsCh00,rec_air_yds_per_rec,0.0,,,,,
player,201809090den,sea,CarsCh00,rec_yac,28,,,,,
player,201809090den,sea,CarsCh00,rec_yac_per_rec,9.3,,,,,
player,201809090den,sea,CarsCh00,rec_broken_tackles,2,,,,,
player,201809090den,sea,CarsCh00,rec_broken_tackles_per_rec,1.5,,,,,
player,201809090den,sea,CarsCh00,rec_drops,1,,,,,
player,201809090den,sea,CarsCh00,rec_drop_pct,20.0,,,,,
player,201809090den,sea,DissWi00,targets,5,,,,,
player,201809090den,sea,DissWi00,rec,3,,,,,
player,201809090den,sea,DissWi00,rec_yds,105,,,,,
player,201809090den,sea,DissWi00,rec_first_down,3,,,,,
player,201809090den,sea,DissWi00,rec_air_yds,39,,,,,
player,201809090den,sea,DissWi00,rec_air_yds_per_rec,13.0,,,,,
player,201809090den,sea,DissWi00,rec_yac,66,,,,,
player,201809090den,sea,DissWi00,rec_yac_per_rec,22.0,,,,,
player,201809090den,sea,DissWi00,rec_broken_tackles,2,,,,,
player,201809090den,sea,DissWi00,rec_broken_tackles_per_rec,1.5,,,,,
player,201809090den,sea,DissWi00,rec_drops,0,,,,,
player,201809090den,sea,DissWi00,rec_drop_pct,0.0,,,,,
player,201809090den,sea,MaddTr01,targets,1,,,,,
player,201809090den,sea,MaddTr01,rec,1,,,,,
player,201809090den,sea,MaddTr01,rec_yds,7,,,,,
player,201809090den,sea,MaddTr01,rec_first_down,,,,,,
player,201809090den,sea,MaddTr01,rec_air_yds,0,,,,,
player,201809090den,sea,MaddTr01,rec_air_yds_per_rec,0.0,,,,,
player,201809090den,sea,MaddTr01,rec_yac,7,,,,,
player,201809090den,sea,MaddTr01,rec_yac_per_rec,7.0,,,,,
player,201809090den,sea,MaddTr01,rec_broken_tackles,0,,,,,
player,201809090den,sea,MaddTr01,rec_broken_tackles_per_rec,,,,,,
player,201809090den,sea,MaddTr01,rec_drops,0,,,,,
player,201809090den,sea,MaddTr01,rec_drop_pct,0.0,,,,,
player,201809090den,sea,VannNi00,targets,2,,,,,
player,201809090den,sea,VannNi00,rec,1,,,,,
player,201809090den,sea,VannNi00,rec_yds,11,,,,,
player,201809090den,sea,VannNi00,rec_first_down,1,,,,,
player,201809090den,sea,VannNi00,rec_air_yds,8,,,,,
player,201809090den,sea,VannNi00,rec_air_yds_per_rec,8.0,,,,,
player,201809090den,sea,VannNi00,rec_yac,3,,,,,
player,201809090den,sea,VannNi00,rec_yac_per_rec,3.0,,,,,
player,201809090den,sea,VannNi00,rec_broken_tackles,0,,,,,
player,201809090den,sea,VannNi00,rec_broken_tackles_per_rec,,,,,,
player,201809090den,sea,VannNi00,rec_drops,0,,,,,
player,201809090den,sea,VannNi00,rec_drop_pct,0.0,,,,,
player,201809090den,sea,BrowJa03,targets,3,,,,,
player,201809090den,sea,BrowJa03,rec,1,,,,,
player,201809090den,sea,BrowJa03,rec_yds,7,,,,,
player,201809090den,sea,BrowJa03,rec_first_down,,,,,,
player,201809090den,sea,BrowJa03,rec_air_yds,7,,,,,
player,201809090den,sea,BrowJa03,rec_air_yds_per_rec,7.0,,,,,
player,201809090den,sea,BrowJa03,rec_yac,0,,,,,
player,201809090den,sea,BrowJa03,rec_yac_per_rec,0.0,,,,,
player,201809090den,sea,BrowJa03,rec_broken_tackles,0,,,,,
player,201809090den,sea,BrowJa03,rec_broken_tackles_per_rec,,,,,,
player,201809090den,sea,BrowJa03,rec_drops,0,,,,,
player,201809090den,sea,BrowJa03,rec_drop_pct,0.0,,,,,
player,201809090den,sea,BaldDo00,targets,1,,,,,
player,201809090den,sea,BaldDo00,rec,0,,,,,
player,201809090den,sea,BaldDo00,rec_yds,0,,,,,
player,201809090den,sea,BaldDo00,rec_first_down,,,,,,
player,201809090den,sea,BaldDo00,rec_air_yds,0,,,,,
player,201809090den,sea,BaldDo00,rec_air_yds_per_rec,,,,,,
player,201809090den,sea,BaldDo00,rec_yac,0,,,,,
player,201809090den,sea,BaldDo00,rec_yac_per_rec,,,,,,
player,201809090den,sea,BaldDo00,rec_broken_tackles,0,,,,,
player,201809090den,sea,BaldDo00,rec_broken_tackles_per_rec,,,,,,
player,201809090den,sea,BaldDo00,rec_drops,0,,,,,
player,201809090den,sea,BaldDo00,rec_drop_pct,0.0,,,,,
player,201809090den,sea,MoorDa03,targets,1,,,,,
player,201809090den,sea,MoorDa03,rec,0,,,,,
player,201809090den,sea,MoorDa03,rec_yds,0,,,,,
player,201809090den,sea,MoorDa03,rec_first_down,,,,,,
player,201809090den,sea,MoorDa03,rec_air_yds,0,,,,,
player,201809090den,sea,MoorDa03,rec_air_yds_per_rec,,,,,,
player,201809090den,sea,MoorDa03,rec_yac,0,,,,,
player,201809090den,sea,MoorDa03,rec_yac_per_rec,,,,,,
player,201809090den,sea,MoorDa03,rec_broken_tackles,0,,,,,
player,201809090den,sea,MoorDa03,rec_broken_tackles_per_rec,,,,,,
player,201809090den,sea,MoorDa03,rec_drops,0,,,,,
player,201809090den,sea,MoorDa03,rec_drop_pct,0.0,,,,,
player,201809090den,den,SandEm00,targets,11,,,,,
player,201809090den,den,SandEm00,rec,10,,,,,
player,201809090den,den,SandEm00,rec_yds,135,,,,,
player,201809090den,den,SandEm00,rec_first_down,3,,,,,
player,201809090den,den,SandEm00,rec_air_yds,84,,,,,
player,201809090den,den,SandEm00,rec_air_yds_per_rec,8.4,,,,,
player,201809090den,den,SandEm00,rec_yac,51,,,,,
player,201809090den,den,SandEm00,rec_yac_per_rec,5.1,,,,,
player,201809090den,den,SandEm00,rec_broken_tackles,1,,,,,
player,201809090den,den,SandEm00,rec_broken_tackles_per_rec,10.0,,,,,
player,201809090den,den,SandEm00,rec_drops,0,,,,,
player,201809090den,den,SandEm00,rec_drop_pct,0.0,,,,,
player,201809090den,den,ThomDe03,targets,10,,,,,
player,201809090den,den,ThomDe03,rec,6,,,,,
player,201809090den,den,ThomDe03,rec_yds,63,,,,,
player,201809090den,den,ThomDe03,rec_first_down,5,,,,,
player,201809090den,den,ThomDe03,rec_air_yds,24,,,,,
player,201809090den,den,ThomDe03,rec_air_yds_per_rec,4.0,,,,,
player,201809090den,den,ThomDe03,rec_yac,39,,,,,
player,201809090den,den,ThomDe03,rec_yac_per_rec,6.5,,,,,
player,201809090den,den,ThomDe03,rec_broken_tackles,1,,,,,
player,201809090den,den,ThomDe03,rec_broken_tackles_per_rec,6.0,,,,,
player,201809090den,den,ThomDe03,rec_drops,1,,,,,
player,201809090den,den,ThomDe03,rec_drop_pct,10.0,,,,,
player,201809090den,den,ButtJa00,targets,4,,,,,
player,201809090den,den,ButtJa00,rec,2,,,,,
player,201809090den,den,ButtJa00,rec_yds,29,,,,,
player,201809090den,den,ButtJa00,rec_first_down,2,,,,,
player,201809090den,den,ButtJa00,rec_air_yds,11,,,,,
player,201809090den,den,ButtJa00,rec_air_yds_per_rec,5.5,,,,,
player,201809090den,den,ButtJa00,rec_yac,18,,,,,
player,201809090den,den,ButtJa00,rec_yac_per_rec,9.0,,,,,
player,201809090den,den,ButtJa00,rec_broken_tackles,0,,,,,
player,201809090den,den,ButtJa00,rec_broken_tackles_per_rec,,,,,,
player,201809090den,den,ButtJa00,rec_drops,0,,,,,
player,201809090den,den,ButtJa00,rec_drop_pct,0.0,,,,,
player,201809090den,den,LindPh00,targets,3,,,,,
player,201809090den,den,LindPh00,rec,2,,,,,
player,201809090den,den,LindPh00,rec_yds,31,,,,,
player,201809090den,den,LindPh00,rec_first_down,1,,,,,
player,201809090den,den,LindPh00,rec_air_yds,0,,,,,
player,201809090den,den,LindPh00,rec_air_yds_per_rec,0.0,,,,,
player,201809090den,den,LindPh00,rec_yac,31,,,,,
player,201809090den,den,LindPh00,rec_yac_per_rec,15.5,,,,,
player,201809090den,den,LindPh00,rec_broken_tackles,1,,,,,
player,201809090den,den,LindPh00,rec_broken_tackles_per_rec,2.0,,,,,
player,201809090den,den,LindPh00,rec_drops,1,,,,,
player,201809090den,den,LindPh00,rec_drop_pct,33.3,,,,,
player,201809090den,den,BookDe00,targets,2,,,,,
player,201809090den,den,BookDe00,rec,2,,,,,
player,201809090den,den,BookDe00,rec_yds,11,,,,,
player,201809090den,den,BookDe00,rec_first_down,,,,,,
player,201809090den,den,BookDe00,rec_air_yds,-8,,,,,
player,201809090den,den,BookDe00,rec_air_yds_per_rec,-4.0,,,,,
player,201809090den,den,BookDe00,rec_yac,19,,,,,
player,201809090den,den,BookDe00,rec_yac_per_rec,9.5,,,,,
player,201809090den,den,BookDe00,rec_broken_tackles,0,,,,,
player,201809090den,den,BookDe00,rec_broken_tackles_per_rec,,,,,,
player,201809090den,den,BookDe00,rec_drops,0,,,,,
